,models,stat,p value,hochberg_adjusted_p_value
29,xgb_eigenvecs_xgb_umap,-3.1086402944358733,0.002154817822061807,0.13359870496783202
30,corHMM_xgb_umap,-3.0698100459641036,0.002440880545576152,0.14889371328014525
31,logit_umap_xgb_umap_supervised,-3.0148885396844913,0.002905538572442499,0.17433231434654994
32,logit_eigenvecs_xgb_eigenvecs,3.0013419793841467,0.0030320248373274595,0.17888946540232012
33,xgb_PEM_xgb_umap_supervised,-2.93544702970326,0.0037225767567635733,0.21590945189228725
34,logit_umap_xgb_autoenc_supervised,2.9269863172532813,0.0038209892878260667,0.2177963894060858
35,logit_PEM_xgb_autoencoded,2.92059750365128,0.0038968741699528017,0.21822495351735688
36,corHMM_logit_eigenvecs,-2.8555345489531363,0.004752056958614039,0.26136313272377215
37,corHMM_phylnn_fill_means,-2.845357949190155,0.0049003278852927335,0.2646177058058076
39,logit_PEM_xgb_umap_supervised,-2.74005959623091,0.006701338729333843,0.3484696139253598
38,logit_umap_supervised_logit_autoenc_supervised,2.7450112428892814,0.006604749811204117,0.3500517399938182
40,phylnn_fill_means_xgb_eigenvecs,2.7136665822608856,0.007238086184466044,0.3691423954077683
41,xgb_PEM_xgb_autoencoded,2.6072162588137795,0.00981961638845279,0.49098081942263955
42,logit_autoencoded_xgb_umap,-2.503378084055085,0.013105565871414815,0.6421727276993259
90,corHMM_xgb_eigenvecs,0.004296441258188911,0.9965762503311484,0.9965762503311484
43,phylnn_fill_means_logit_autoencoded,2.3304500253107614,0.020784249480113943,0.9976439750454693
45,phylnn_fill_means_logit_PEM,-2.2508174462328325,0.025490706606393763,1.172572503894113
44,logit_PEM_logit_umap_supervised,2.2552043963237427,0.02520908857391121,1.184827162973827
46,logit_PEM_xgb_umap,2.1824100765954526,0.030250131246798168,1.3612559061059175
48,logit_umap_supervised_xgb_PEM,-2.1435958908258117,0.033278813822230094,1.430988994355894
47,xgb_eigenvecs_xgb_autoencoded,-2.145949319314133,0.033087997493969394,1.4558718897346534
49,logit_umap_xgb_autoencoded,2.1207743128390724,0.03517891865245726,1.4775145834032049
52,logit_eigenvecs_logit_PEM,-1.992215393647146,0.04771440959441495,1.860861974182183
51,logit_autoenc_supervised_xgb_autoenc_supervised,-1.9929039348988673,0.04763830970670645,1.905532388268258
50,logit_autoencoded_xgb_autoencoded,-2.003455157345562,0.0464849515934382,1.905883015330966
89,logit_eigenvecs_xgb_umap,0.01984731976629267,0.984185055236793,1.968370110473586
55,logit_autoencoded_logit_autoenc_supervised,1.9249918835981767,0.05565621811133433,2.003623852008036
53,corHMM_xgb_autoencoded,-1.9420450017864008,0.05354322277832564,2.034642465576374
54,xgb_umap_xgb_autoenc_supervised,1.926320474291623,0.05548911981564962,2.053097433179036
56,xgb_PEM_xgb_umap,1.8350045239711321,0.06799778878161199,2.3799226073564195
57,phylnn_fill_means_xgb_PEM,-1.8191866731112685,0.07038590244455352,2.3931206831148195
88,logit_umap_supervised_xgb_autoencoded,0.06767261999797584,0.9461141899312222,2.8383425697936664
59,logit_eigenvecs_xgb_PEM,-1.7063350236827246,0.08950573900203686,2.8641836480651794
58,logit_eigenvecs_xgb_autoenc_supervised,1.7177740141759352,0.08739338532310478,2.8839817156624576
60,phylnn_fill_means_xgb_autoenc_supervised,1.680218178727528,0.09448394477529923,2.929002288034276
61,logit_umap_logit_umap_supervised,1.6381108552212482,0.10297873642370459,3.089362092711138
62,corHMM_logit_umap_supervised,-1.6137719225442748,0.10816146574995808,3.1366825067487842
63,logit_umap_supervised_logit_autoencoded,1.595768154267779,0.11212740509089202,3.1395673425449764
64,logit_umap_supervised_xgb_eigenvecs,1.5651565715862095,0.11913500212877277,3.216645057476865
87,corHMM_logit_autoencoded,0.07662524451156018,0.9389986580426817,3.7559946321707267
65,logit_autoenc_supervised_xgb_eigenvecs,-1.3557066296879392,0.17672905474063663,4.594955423256552
86,logit_autoencoded_xgb_eigenvecs,-0.08297374082125436,0.9339558214010443,4.669779107005222
82,phylnn_fill_means_logit_umap_supervised,0.5787613412935811,0.5634046957871828,5.070642262084645
81,logit_eigenvecs_logit_umap_supervised,0.6437114817215069,0.5205037006180465,5.205037006180465
66,corHMM_logit_autoenc_supervised,1.2509257020921951,0.21243029087490123,5.31075727187253
85,phylnn_fill_means_logit_eigenvecs,-0.12519750226541082,0.9004935797208115,5.402961478324869
80,logit_umap_xgb_PEM,-0.667702068335475,0.5050973866704491,5.55607125337494
76,logit_umap_supervised_xgb_autoenc_supervised,0.8940487672788238,0.37237579830305756,5.585636974545864
75,xgb_autoencoded_xgb_autoenc_supervised,0.9337615357707882,0.3515585195574984,5.624936312919974
77,logit_autoencoded_xgb_autoenc_supervised,-0.8371122884832821,0.4035336257729608,5.649470760821451
68,logit_umap_xgb_umap,1.1558440031015005,0.2491307871821428,5.730008105189285
78,phylnn_fill_means_xgb_autoencoded,0.7715049918534742,0.4413228074047748,5.737196496262072
83,logit_PEM_xgb_PEM,0.35421693801355103,0.7235513541947995,5.788410833558396
74,corHMM_xgb_autoenc_supervised,-0.9523613822895203,0.3420690482023586,5.815173819440097
73,xgb_umap_xgb_autoencoded,0.9835835415774838,0.3265146456705966,5.877263622070739
67,logit_eigenvecs_logit_umap,-1.1633061176313166,0.2460983126786711,5.9063595042881065
72,phylnn_fill_means_logit_umap,-1.015051227445251,0.3113139361997019,5.914964787794336
79,logit_umap_supervised_xgb_umap,-0.6684850316783452,0.5045986922979739,6.055184307575687
69,xgb_eigenvecs_xgb_autoenc_supervised,-1.0878668650566994,0.27796968534252003,6.115333077535441
70,logit_PEM_logit_umap,1.0526877523599754,0.2937606581691356,6.168973821551847
71,logit_eigenvecs_xgb_autoencoded,1.0190471917873327,0.3094178533754352,6.188357067508704
84,phylnn_fill_means_xgb_umap,-0.1306522099650108,0.8961824196918047,6.273276937842633
