"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96"
"t99",0.130307594416583,-0.104346893516803,-0.0130811985589728,-0.00753413122923424,0.0472382373727726,-0.0476552862154737,-0.000677696188121513,-0.000154662847973189,0.027646803191344,-6.69339536410469e-05,-0.00246325989884723,0.478861412744028,0.140654218163484,0.191528549549724,-0.00572501410821723,0.00192449007673894,0.000480120860762337,-1.18793753354596e-15,-0.000484455610273327,-0.00579881618497191,0.0477422814003086,0.000263622874165481,-0.0389913784331315,-0.0110765909191861,-0.000308077330267387,0.000134362553225104,-0.0335994917106545,-5.02180630258609e-16,3.80434112038113e-16,6.28880510291641e-05,-5.22907317695998e-07,-0.000197042615494636,0.000153646695549882,-0.00510296174714123,0.335299366482642,0.0194135614261777,-0.00211481751570764,-0.00631592102679506,0.0089178426565986,-0.00769574631344533,-0.160452980761913,-0.000540078856837684,0.0219745879699487,-2.1092323050041e-05,0.000215970682425237,2.10790177150311e-05,-1.5097354216306e-05,0.00120988232253674,-3.53989506398748e-05,-4.12470373738344e-05,5.45493601235153e-05,-0.000180761976183982,0.0081585669759465,-0.0121503614306062,-2.94961624480182e-15,0.00748617060265526,8.12881131460625e-06,5.54211517859657e-06,-2.53679453394128e-07,-0.160967784507513,-2.28645191929083e-06,-3.07126810087585e-05,-1.53225811379692e-05,1.11517271222938e-06,3.17214739439797e-06,0.00123546741842061,1.48836733092697e-07,-3.86682448949571e-07,-6.05211349438695e-08,-0.465504958431149,-0.0955694200732333,0.0449151232568131,0.265844443487822,-0.0116844156423055,-0.113794922143454,-0.0151420802946981,-0.0352004957955066,0.258915675507772,0.0337290614694335,0.0350616318450841,-0.0168927592338102,-0.0485414179302978,0.0909570381867911,-0.019748686245468,-0.00673114835106015,-0.00084081659959646,0.0437304507144359,-0.0411002220743527,-0.00640856532314405,-0.0372812649620329,0.0514635457306792,0.0928759910824315,-0.028226729706867,-0.290527779996382,-0.0601901010632504,-0.0322288865737445
"t71",0.139357536745541,-0.11777992849101,-0.0176747421536428,-0.0131700713681068,0.0901579750759827,-0.152947798393464,-0.00234351331253455,0.000891726361999077,-0.0921609680510192,6.72742944928296e-05,0.00102726621051758,-0.10956085183384,-0.0168873501278562,0.0650541321519436,5.02448610125283e-05,-4.46572828132364e-06,-2.76330911814816e-05,8.95672046861608e-16,4.44257335347475e-05,0.00114027094448815,-0.015933174580125,-0.000666116951352491,0.364578631190302,0.514011847061523,-0.000224066438715712,8.36156572236596e-05,-0.0185678625359915,2.63944017705851e-15,-4.22520149998136e-15,3.10400748745211e-05,-2.21632891360748e-07,-6.56453031504245e-05,4.06461576695147e-05,-0.00109996015244156,0.0396651782971505,0.0020767291358143,-0.00019017193001743,-0.000505904169005165,0.000550031079288318,-0.000280903924717524,-0.00149704544134172,1.86089267155201e-05,-0.000946034520885628,9.49464138984171e-07,-1.0413434659351e-05,-2.21341754454152e-06,1.78290493533378e-06,-0.000159565767958982,4.80112757106355e-06,5.61364462798447e-06,-7.56424257968707e-06,2.54266378186541e-05,-0.00114852646779211,0.00171049084804618,-4.2283065123209e-16,-0.00085664257593894,-9.17956161493316e-07,-6.06584662388165e-07,2.45143483151855e-08,0.00741840642601703,9.27309843527855e-08,9.03425169843791e-07,4.44512764583883e-07,1.15550365914485e-07,3.52595818278734e-07,0.000239079621615804,2.92720979712391e-08,-7.80881080353346e-08,-1.55479578690942e-08,0.27104202098072,0.0651594613295235,-0.0296299773342817,0.19308908190677,-0.0696932517194453,-0.0662044646774291,0.0120745413840321,0.0226485976105479,-0.105982917577273,0.0596112616362129,-0.0131959915023086,0.0544717884130706,-0.082252688805104,0.0843745266781071,-0.0407001887062464,0.0364813415548555,-0.103035968148364,-0.0229174968798701,0.105572452916791,0.00554546616004221,0.0758872394380326,0.0795224116501159,-0.0279379925402529,-0.0231441792053689,-0.279985007921859,0.0173775100875131,-0.474363449729424
"t72",0.139357536745541,-0.11777992849101,-0.0176747421536428,-0.0131700713681068,0.0901579750759827,-0.152947798393464,-0.00234351331253465,0.000891726361999166,-0.0921609680510194,6.72742944928581e-05,0.00102726621051752,-0.109560851833841,-0.0168873501278564,0.065054132151944,5.02448610124539e-05,-4.46572828123734e-06,-2.76330911815198e-05,8.59464775796357e-16,4.44257335347337e-05,0.00114027094448826,-0.0159331745801249,-0.00066611695135288,0.364578631190301,0.514011847061522,-0.000224066438716308,8.36156572230073e-05,-0.0185678625359916,2.31685632426819e-15,-4.24447368905493e-15,3.10400748745887e-05,-2.21632891121573e-07,-6.56453031497306e-05,4.06461576695338e-05,-0.00109996015244104,0.0396651782971507,0.00207672913581475,-0.000190171930018446,-0.000505904169006352,0.000550031079288624,-0.000280903924717801,-0.00149704544134116,1.86089267156207e-05,-0.000946034520886097,9.4946414072708e-07,-1.04134346603502e-05,-2.21341754613746e-06,1.78290493518807e-06,-0.000159565767960028,4.80112756972434e-06,5.61364462802957e-06,-7.564242580263e-06,2.54266378189316e-05,-0.00114852646779359,0.00171049084804346,-4.7487952412135e-16,-0.000856642575938184,-9.17956161965161e-07,-6.06584660764464e-07,2.45143453037056e-08,0.00741840642601748,9.27309793596551e-08,9.0342516928521e-07,4.44512765242211e-07,1.1555036757982e-07,3.5259581943059e-07,0.000239079621617178,2.92720987640077e-08,-7.80881068140893e-08,-1.55479561586569e-08,-0.271042020980721,-0.0651594613295242,0.0296299773342815,-0.19308908190677,0.0696932517194454,0.0662044646774295,-0.0120745413840327,-0.0226485976105483,0.105982917577273,-0.0596112616362129,0.0131959915023089,-0.0544717884130709,0.0822526888051039,-0.0843745266781075,0.0407001887062465,-0.0364813415548556,0.103035968148364,0.0229174968798709,-0.105572452916792,-0.00554546616004197,-0.0758872394380316,-0.0795224116501158,0.0279379925402532,0.0231441792053689,0.27998500792186,-0.0173775100875132,0.474363449729424
"t65",0.143203249202613,-0.123317748364358,-0.019428224574056,-0.0151718962834669,0.105126185298222,-0.187126585235888,-0.00288055816531842,0.00119076735743286,-0.125464745878755,0.000100128464491087,0.00173843690303767,-0.209504638578997,-0.0375958539068213,0.226215646448435,0.000381220849734803,-6.15512808455501e-05,5.73783290912569e-05,-9.09527032460954e-16,-7.03510225663262e-05,-0.00116790732688711,0.0123285910755656,0.000262394668440857,-0.126010920570834,-0.170205007018439,2.02885407871167e-05,-4.54066864385982e-06,0.00046527654842695,-0.25099437979674,0.432437072081536,1.00247172292456e-07,-8.9430924749001e-09,-6.0215362234356e-06,5.25297061135244e-06,-0.00016902256676888,0.00772235583230432,0.000412928565088788,-3.89579867404238e-05,-0.000105333947788805,0.000117861201772457,-6.24061658911906e-05,-0.000344616111992883,4.51015094797558e-06,-0.000231472445633971,2.32810955892357e-07,-2.56231902057147e-06,-5.78905276771291e-07,4.73494767623539e-07,-4.31904928758775e-05,1.3081564820272e-06,1.5309635848261e-06,-2.0750140226275e-06,7.02128402915725e-06,-0.000317321493616518,0.000472587587759442,1.62133619142201e-16,-0.000246120630428892,-2.6392923557772e-07,-1.74682238951451e-07,7.09492614658913e-09,0.00217508920435003,2.72178079553653e-08,2.65700731749696e-07,1.3074201524188e-07,3.45378431687582e-08,1.05459978194666e-07,7.1954926463752e-05,8.81176449168963e-09,-2.35149502092469e-08,-4.6976453907388e-09,0.128898231368207,-0.0337299331210229,-0.182038129163468,0.0861013749814203,-0.0384157984150053,0.210373827171171,-0.0406598844375356,-0.273226698388488,0.0651554414051158,0.265418654360941,-0.0276932798056592,-0.150590533442456,-0.0563501565272094,0.114493633886541,0.123203935382879,-0.192204032608427,0.163376710881608,-0.188862966323507,0.0535402393522339,-0.128590010616286,0.0177399301407488,0.124664324236094,-0.0336899045856887,0.104285340506799,-0.119089334732754,0.0561090084988818,0.161724560076528
"t66",0.143203249202613,-0.123317748364358,-0.019428224574056,-0.0151718962834669,0.105126185298222,-0.187126585235888,-0.00288055816531845,0.00119076735743291,-0.125464745878755,0.000100128464491094,0.0017384369030376,-0.209504638578997,-0.0375958539068213,0.226215646448435,0.000381220849734913,-6.15512808455568e-05,5.73783290914218e-05,-8.84453489193314e-16,-7.03510225662199e-05,-0.00116790732688706,0.0123285910755655,0.000262394668441024,-0.126010920570834,-0.170205007018439,2.02885407871237e-05,-4.54066864397085e-06,0.000465276548426596,-0.25099437979674,0.432437072081536,1.00247171820611e-07,-8.94309228061108e-09,-6.02153622357438e-06,5.25297061154673e-06,-0.000169022566769088,0.00772235583230462,0.000412928565088344,-3.89579867408627e-05,-0.000105333947788409,0.000117861201772658,-6.24061658907327e-05,-0.000344616111993049,4.51015094763904e-06,-0.000231472445633801,2.32810955102787e-07,-2.56231902021065e-06,-5.78905275084272e-07,4.73494768917643e-07,-4.31904928756e-05,1.30815648151806e-06,1.53096358470727e-06,-2.07501402325633e-06,7.02128402860214e-06,-0.000317321493615783,0.000472587587758647,-2.69095527828363e-16,-0.000246120630429322,-2.63929233960958e-07,-1.74682238340829e-07,7.0949257302555e-09,0.00217508920435021,2.72178061234973e-08,2.65700730736618e-07,1.30742016490881e-07,3.45378450006262e-08,1.05459977930988e-07,7.19549264643626e-05,8.81176526190686e-09,-2.35149532901158e-08,-4.69764560757924e-09,-0.128898231368207,0.0337299331210225,0.182038129163468,-0.0861013749814181,0.0384157984150052,-0.210373827171171,0.0406598844375355,0.273226698388488,-0.0651554414051173,-0.265418654360941,0.0276932798056596,0.150590533442456,0.0563501565272091,-0.114493633886541,-0.123203935382879,0.192204032608427,-0.163376710881609,0.188862966323508,-0.0535402393522332,0.128590010616286,-0.0177399301407461,-0.124664324236094,0.0336899045856884,-0.104285340506799,0.119089334732755,-0.0561090084988818,-0.161724560076529
"t74",0.143203249202613,-0.123317748364358,-0.019428224574056,-0.0151718962834669,0.105126185298222,-0.187126585235888,-0.00288055816531856,0.00119076735743289,-0.125464745878755,0.00010012846449117,0.00173843690303762,-0.209504638578998,-0.0375958539068215,0.226215646448435,0.000381220849734979,-6.1551280845855e-05,5.73783290912059e-05,-7.72184279824951e-16,-7.03510225660064e-05,-0.00116790732688704,0.0123285910755648,0.000262394668439965,-0.126010920570838,-0.170205007018445,2.02885407892255e-05,-4.54066864091687e-06,0.000465276548416344,0.250994379796737,-0.432437072081529,1.0024719493076e-07,-8.94309424578172e-09,-6.02153622346417e-06,5.2529706120666e-06,-0.000169022566767938,0.00772235583230756,0.000412928565089505,-3.89579867409516e-05,-0.000105333947787049,0.000117861201773645,-6.24061658903554e-05,-0.000344616111987522,4.51015094028044e-06,-0.000231472445637057,2.32810956173416e-07,-2.56231902120746e-06,-5.78905275722515e-07,4.7349476745565e-07,-4.31904928750132e-05,1.30815648123589e-06,1.53096358528597e-06,-2.07501402260104e-06,7.02128402862816e-06,-0.000317321493616091,0.000472587587758121,-8.05211866896887e-17,-0.000246120630429539,-2.63929234763538e-07,-1.74682239397492e-07,7.09492566390232e-09,0.00217508920435013,2.72178086637017e-08,2.65700731930541e-07,1.30742014316978e-07,3.45378433807197e-08,1.05459977895535e-07,7.19549264637992e-05,8.81176526784286e-09,-2.35149503805508e-08,-4.69764593153885e-09,0.0885401055122264,0.074230006295935,0.0337547499842115,-0.381236425162786,-0.0115054269013424,-0.0536243934380857,0.0215453128584013,0.0261419386866899,0.274098877942849,-6.30951834709515e-05,-0.0290020660165523,0.012387334913367,-0.00997251188440428,0.015421780793722,-0.00455939174354816,-0.000770884658685108,-0.00377961383366334,-0.160941480700639,-0.0104581015672853,0.0279773328595888,-0.427054238770082,-0.00112945788544516,-0.0178943804776859,-0.00453968763046574,-0.209918049783974,-0.00707460828705206,-0.076742276441362
"t75",0.143203249202613,-0.123317748364358,-0.019428224574056,-0.0151718962834669,0.105126185298222,-0.187126585235888,-0.00288055816531847,0.00119076735743286,-0.125464745878756,0.000100128464491195,0.00173843690303765,-0.209504638578998,-0.037595853906822,0.226215646448435,0.00038122084973498,-6.15512808458547e-05,5.73783290911011e-05,-9.68979774035718e-16,-7.03510225661158e-05,-0.00116790732688702,0.0123285910755647,0.000262394668439919,-0.12601092057084,-0.170205007018447,2.02885407891495e-05,-4.54066864121003e-06,0.000465276548416237,0.25099437979674,-0.432437072081536,1.00247194902516e-07,-8.94309420311837e-09,-6.02153622331449e-06,5.2529706119816e-06,-0.000169022566767991,0.00772235583230793,0.00041292856508908,-3.89579867413298e-05,-0.000105333947787008,0.000117861201773984,-6.24061658905913e-05,-0.00034461611198822,4.51015094133628e-06,-0.000231472445636632,2.32810955508547e-07,-2.56231902104765e-06,-5.78905277132547e-07,4.73494768032554e-07,-4.31904928764731e-05,1.30815648202295e-06,1.53096358524362e-06,-2.07501402360187e-06,7.02128402833662e-06,-0.0003173214936162,0.000472587587759623,-3.0821271919964e-16,-0.000246120630430219,-2.63929235689339e-07,-1.74682239479675e-07,7.09492540803061e-09,0.0021750892043491,2.72178067014178e-08,2.65700730754832e-07,1.30742016855485e-07,3.45378436030896e-08,1.05459977588923e-07,7.19549264633195e-05,8.81176402480507e-09,-2.35149531034162e-08,-4.69764654259519e-09,-0.0885401055122252,-0.0742300062959339,-0.0337547499842112,0.381236425162782,0.0115054269013424,0.0536243934380849,-0.021545312858401,-0.0261419386866895,-0.274098877942846,6.30951834711311e-05,0.029002066016552,-0.0123873349133666,0.00997251188440452,-0.0154217807937219,0.00455939174354829,0.000770884658685062,0.0037796138336632,0.160941480700637,0.010458101567285,-0.0279773328595888,0.427054238770078,0.00112945788544513,0.0178943804776858,0.00453968763046585,0.209918049783972,0.00707460828705193,0.0767422764413606
"t68",0.137328554184351,-0.114750639308546,-0.0166240408046137,-0.011864885464995,0.08018881728851,-0.128220573749505,-0.00195192046347466,0.000641922278687595,-0.063474248763134,3.48025003749918e-05,0.000179341343380766,0.031581932799341,0.0188611836067116,-0.41477926016596,-0.00229546819322559,0.000753803557691574,0.000191393342499916,2.14794205564159e-16,-0.000194719061710909,-0.00237793904153315,0.0200657766662495,0.00016389519926464,-0.0502807756123315,-0.0546616584228034,-7.97633419478902e-05,3.47502489587721e-05,-0.00857435746921176,0.432437072081534,0.250994379796739,1.56700844466317e-05,-1.23870222541039e-07,-4.13026102455663e-05,2.75236587695829e-05,-0.000777541505451845,0.0299126686794873,0.00157565234130435,-0.000145542142007905,-0.00038902149971271,0.000426551927827574,-0.000220196935197075,-0.00118611712259204,1.4976587416146e-05,-0.000763590053666949,7.66862679503163e-07,-8.41971427969091e-06,-1.82365769451904e-06,1.475946302309e-06,-0.00013287802888327,4.00636694941395e-06,4.68574046039244e-06,-6.32542694651412e-06,2.13063952389132e-05,-0.000962574068277013,0.00143355666647725,-6.80627969180625e-16,-0.000726789702596298,-7.78987437914311e-07,-5.15011280345125e-07,2.08461536036625e-08,0.00633409721731854,7.92034061727074e-08,7.72120100766584e-07,3.79914998591981e-07,9.92586356883193e-08,3.02945224662197e-07,0.000205816187300033,2.52010942907019e-08,-6.72353400637052e-08,-1.34011050676591e-08,0.0133936372731831,-0.0222269982353,0.0471639742605272,0.0127147635204203,0.0096768395657639,0.073158850631694,0.0698942551676429,0.0613778809277191,-0.0869174964405325,-0.245125131532006,-0.0522190530235727,0.0203997432374509,0.00402546363800139,-0.100636810120322,0.261523339769255,0.160022764733773,0.0686962428386416,0.0510848524248691,-0.010087899328043,-0.152043035201875,-0.0733274733750202,0.427001807775231,0.0711263965997781,0.20947820211258,-0.0655203763921528,-0.189869717172653,0.019334470761611
"t69",0.137328554184351,-0.114750639308546,-0.0166240408046137,-0.011864885464995,0.08018881728851,-0.128220573749505,-0.00195192046347455,0.000641922278687557,-0.0634742487631341,3.48025003750413e-05,0.000179341343380814,0.0315819327993411,0.0188611836067115,-0.414779260165961,-0.00229546819322555,0.000753803557691272,0.000191393342500063,2.93767310308785e-16,-0.000194719061710729,-0.00237793904153324,0.0200657766662487,0.000163895199264345,-0.0502807756123323,-0.054661658422803,-7.97633419480038e-05,3.47502489585604e-05,-0.00857435746921223,0.432437072081532,0.250994379796739,1.5670084446355e-05,-1.2387022274964e-07,-4.13026102456934e-05,2.75236587695135e-05,-0.00077754150545213,0.0299126686794877,0.00157565234130405,-0.000145542142007789,-0.000389021499711632,0.000426551927827967,-0.000220196935197411,-0.00118611712259253,1.49765874170336e-05,-0.00076359005366888,7.66862681884112e-07,-8.419714279638e-06,-1.82365769656309e-06,1.47594630195208e-06,-0.000132878028885839,4.00636694910225e-06,4.68574045950514e-06,-6.32542694626844e-06,2.13063952401076e-05,-0.000962574068275115,0.00143355666647527,-2.56659249774319e-16,-0.00072678970259536,-7.78987436478827e-07,-5.15011277265991e-07,2.08461521707809e-08,0.00633409721731975,7.92034036254828e-08,7.72120099158495e-07,3.79914998719727e-07,9.925863450784e-08,3.02945225613693e-07,0.000205816187299944,2.52010961649621e-08,-6.72353392483852e-08,-1.34011062889045e-08,-0.0133936372731831,0.0222269982353011,-0.0471639742605275,-0.0127147635204197,-0.00967683956576385,-0.0731588506316932,-0.0698942551676428,-0.0613778809277196,0.086917496440533,0.245125131532006,0.0522190530235727,-0.0203997432374508,-0.00402546363800104,0.100636810120322,-0.261523339769255,-0.160022764733773,-0.0686962428386413,-0.0510848524248687,0.0100878993280425,0.152043035201875,0.0733274733750202,-0.427001807775232,-0.0711263965997784,-0.209478202112581,0.0655203763921528,0.189869717172653,-0.0193344707616114
"t104",0.137328554184351,-0.114750639308546,-0.0166240408046137,-0.011864885464995,0.0801888172885099,-0.128220573749505,-0.00195192046347463,0.000641922278687545,-0.063474248763134,3.48025003750019e-05,0.000179341343380795,0.0315819327993411,0.0188611836067116,-0.414779260165959,-0.0022954681932256,0.000753803557691358,0.000191393342500043,2.11683125932231e-16,-0.000194719061710293,-0.00237793904153356,0.0200657766662499,0.00016389519926481,-0.0502807756123315,-0.0546616584228035,-7.97633419489577e-05,3.47502489646354e-05,-0.00857435746921011,-0.432437072081537,-0.25099437979674,1.56700844601955e-05,-1.23870224509517e-07,-4.13026102492487e-05,2.75236587682177e-05,-0.000777541505450762,0.0299126686794818,0.00157565234130413,-0.000145542142008444,-0.000389021499715102,0.0004265519278251,-0.000220196935198124,-0.00118611712259986,1.49765874297131e-05,-0.000763590053663154,7.66862680239126e-07,-8.41971427839507e-06,-1.82365769526725e-06,1.47594630271102e-06,-0.000132878028882084,4.00636694946111e-06,4.68574045997381e-06,-6.32542694652409e-06,2.13063952401883e-05,-0.000962574068274918,0.00143355666647552,1.60846822591997e-16,-0.000726789702595214,-7.78987435989635e-07,-5.15011276552152e-07,2.08461526339521e-08,0.00633409721731854,7.9203405099564e-08,7.72120100063153e-07,3.79914999275042e-07,9.9258635279792e-08,3.02945225646219e-07,0.000205816187300721,2.52010933954761e-08,-6.72353392223643e-08,-1.34011037648818e-08,0.0795694486803769,0.397546169760574,-0.031637272740061,0.234088921685674,0.0026187721999478,0.235352878379546,0.0301392140879866,-0.0505520764001704,0.243118034847909,-0.0597618952417936,0.0153463141067248,-0.00798372369722512,0.0226385055141957,-0.0284296743941424,0.0125560761332693,0.0120521104653535,0.0308834607571935,0.319543072724477,-0.00245848596846835,0.00088343535200037,-0.163244459696199,-0.0499937801998389,-0.11246588045388,-0.0415227262429487,0.0957403778605814,-0.0191383773295741,-0.0155880816099236
"t105",0.137328554184351,-0.114750639308546,-0.0166240408046137,-0.011864885464995,0.08018881728851,-0.128220573749505,-0.0019519204634746,0.00064192227868757,-0.063474248763134,3.48025003750571e-05,0.000179341343380766,0.0315819327993411,0.0188611836067113,-0.414779260165958,-0.00229546819322555,0.00075380355769134,0.000191393342500133,2.08439863728267e-16,-0.000194719061710249,-0.00237793904153358,0.0200657766662498,0.000163895199264942,-0.0502807756123313,-0.0546616584228029,-7.97633419490401e-05,3.47502489646059e-05,-0.00857435746920991,-0.432437072081535,-0.250994379796738,1.56700844600333e-05,-1.23870224073234e-07,-4.13026102489191e-05,2.75236587694901e-05,-0.000777541505451161,0.0299126686794811,0.00157565234130416,-0.000145542142008102,-0.000389021499713688,0.000426551927825673,-0.000220196935198034,-0.00118611712260094,1.49765874302918e-05,-0.000763590053662964,7.66862681691317e-07,-8.41971427828405e-06,-1.82365769444564e-06,1.47594630269584e-06,-0.00013287802888475,4.00636695026717e-06,4.68574046128448e-06,-6.32542694731881e-06,2.13063952402308e-05,-0.000962574068275879,0.00143355666647698,-7.99176289405723e-16,-0.000726789702594096,-7.78987437699205e-07,-5.15011277355329e-07,2.08461552637929e-08,0.00633409721731937,7.92034044109872e-08,7.7212010030081e-07,3.79914999147702e-07,9.92586360812342e-08,3.02945225626704e-07,0.000205816187301701,2.52010974060484e-08,-6.72353394799707e-08,-1.34011045246907e-08,-0.079569448680377,-0.397546169760575,0.0316372727400613,-0.234088921685675,-0.00261877219994762,-0.235352878379547,-0.0301392140879869,0.0505520764001709,-0.24311803484791,0.0597618952417933,-0.0153463141067247,0.00798372369722502,-0.0226385055141962,0.0284296743941421,-0.0125560761332691,-0.0120521104653532,-0.0308834607571936,-0.319543072724477,0.00245848596846887,-0.000883435352000298,0.1632444596962,0.0499937801998398,0.112465880453881,0.041522726242949,-0.095740377860582,0.0191383773295737,0.015588081609923
"t20",0.114678835851831,-0.0825074552888807,-0.00665201443061451,-0.000600772527603091,-0.00403049687704832,0.0670978862213242,0.00112694225613584,-0.00135347852197397,0.177463263363984,-0.001418053808804,0.00128219070136351,-0.0194784427198061,0.00249063096693198,-0.000463631541283363,0.00153917440165932,-0.000632195472104379,-0.000391288644927902,1.12306678049098e-15,0.000448692756689139,0.00674074378074954,-0.0653224350841609,-0.000683930492264048,0.122445086765256,-0.0790494927662709,0.000488205986981225,-0.000236144961587838,0.063499339235852,1.19348975147204e-14,-7.84095011141517e-16,-0.000126654435998635,1.13412089435948e-06,0.000460996440951478,-0.000362094401908084,0.0113616285149432,-0.392885823151801,-0.017972647672341,0.00100482755570932,0.00102522755086271,0.00498454888917161,-0.0149699530117633,-0.695081159040289,-0.00751011868476886,0.403177094091859,-0.00041473447413814,0.00478444348170382,-0.00064427970549849,0.00027412082786502,-0.00961462935440438,0.000129493139306358,0.000120966846138634,0.00016743513289357,-0.00334308945776664,0.170349438704162,-0.254111635777844,2.54649109598041e-15,-0.0724935130443957,-7.58487990751102e-05,-4.75304384421251e-05,1.59686787431883e-06,0.0593406320514633,-3.33513587459059e-07,-3.49673666409644e-05,-1.79830518972542e-05,1.18749275373458e-05,3.52605859644094e-05,0.019719443150975,2.40210553514126e-06,-6.35523266199339e-06,-1.17717912635935e-06,-6.01081684425964e-16,-3.72965547335014e-17,-3.07046055247895e-16,-2.16840434497101e-16,6.6266436782314e-16,-7.11236625150491e-17,-2.77338915721792e-15,-1.51267887105178e-15,5.79397640976254e-16,-6.60929644347164e-16,2.86576318231369e-15,-8.18789480661053e-16,1.04083408558608e-17,-1.0321604682062e-16,8.79504802320241e-16,-7.07767178198537e-16,1.16573417585641e-15,3.95516952522712e-16,-7.48533179883992e-16,-3.08780778723872e-16,-2.63677968348475e-16,2.35922392732846e-16,1.35004854517895e-15,-6.10622663543836e-16,-5.55111512312578e-17,-5.06105574116233e-16,-2.03743272253476e-15
"t87",0.120295498683791,-0.0894633420131063,-0.00786993824543383,-0.000774642578389324,-0.00531565402329254,0.0969811251984868,0.0016436032017158,-0.00233326909109196,0.318711952360001,-0.00311714706974425,0.00397952272481089,-0.0934592842861067,0.0308853920674083,0.00204430832133369,-0.00260805653144561,0.000833560275053918,3.3587838652928e-05,1.87363543859536e-15,3.13921950541825e-05,0.00255908029951282,-0.0428224422890044,-0.00164814324957704,0.431312201944083,-0.32410164794041,-0.000893095857812162,0.0003327741048786,-0.0740237029336244,-2.99760216648792e-15,4.16333634234434e-16,0.000124228857233167,-8.94408512527173e-07,-0.000269307128344554,0.000168336434990979,-0.00451138145760624,0.116836677090887,0.00518053423745419,-0.000276641388925858,-0.000275055745069509,-0.00127562063497138,0.00360206278367733,0.15718716171006,0.00155915320032775,-0.0825824991581981,8.47078006747894e-05,-0.000972863373300305,0.000134130210488878,-6.36854139362368e-05,0.00374318337526137,-0.000103684351765279,-0.000120316839202999,0.000160377612595375,-0.000627042448615871,0.0291660470167335,-0.0434550097286479,-1.26538403713222e-15,0.00282009793102101,2.98523505246062e-06,1.91398499073403e-06,-6.78244522975269e-08,-0.00266293252647468,1.4980251049606e-08,1.57157088153531e-06,8.08225887670747e-07,-5.14036824956349e-07,-1.52197947937346e-06,-0.000824826146922523,-1.00355885437279e-07,2.64985117175154e-07,4.80979869404985e-08,-0.0936800364409045,-0.0979377670749704,-0.0460268879832984,-0.0293750907308299,-0.0995344008490438,0.0434419196910482,0.398122373240963,0.0230088412623946,0.0678549196212248,0.0641365079044142,-0.456722830875482,0.0217807417461626,0.0489539303883918,-0.0120241228936873,-0.07184116424671,-0.0523667520562039,-0.132428113970778,0.0654458473164871,-0.005640676616567,-0.0336060647541686,0.0355976783378583,0.0651592582161564,-0.149415836001998,0.0540681316727385,0.0573760661242508,0.14518533096968,-0.038465593461456
"t88",0.120295498683792,-0.0894633420131063,-0.00786993824543384,-0.000774642578389319,-0.00531565402329258,0.096981125198487,0.00164360320171578,-0.00233326909109198,0.318711952360001,-0.00311714706974433,0.00397952272481088,-0.0934592842861071,0.0308853920674085,0.00204430832133377,-0.00260805653144579,0.000833560275053791,3.3587838652925e-05,1.78465536463339e-15,3.13921950541073e-05,0.00255908029951307,-0.0428224422890048,-0.0016481432495771,0.431312201944084,-0.324101647940411,-0.000893095857812272,0.000332774104878988,-0.0740237029336253,-3.21964677141295e-15,5.41233724504764e-16,0.000124228857233129,-8.94408512825545e-07,-0.000269307128344436,0.000168336434991076,-0.00451138145760596,0.116836677090889,0.00518053423745422,-0.000276641388926357,-0.000275055745069936,-0.00127562063497115,0.00360206278367773,0.157187161710063,0.00155915320032674,-0.0825824991582001,8.470780067586e-05,-0.000972863373300756,0.000134130210489796,-6.36854139360703e-05,0.00374318337526189,-0.000103684351764442,-0.000120316839202017,0.00016037761259541,-0.000627042448614126,0.0291660470167305,-0.0434550097286421,-7.69930157946335e-16,0.00282009793101937,2.98523505540271e-06,1.91398499062995e-06,-6.7824453400811e-08,-0.00266293252647418,1.49802509815181e-08,1.57157088279125e-06,8.08225887322827e-07,-5.14036826951281e-07,-1.52197948082022e-06,-0.000824826146924029,-1.00355882781417e-07,2.64985117487404e-07,4.80979883768495e-08,0.0936800364409035,0.0979377670749694,0.0460268879832981,0.0293750907308297,0.0995344008490436,-0.0434419196910478,-0.398122373240962,-0.0230088412623949,-0.0678549196212248,-0.0641365079044133,0.45672283087548,-0.0217807417461624,-0.0489539303883919,0.0120241228936872,0.0718411642467099,0.0523667520562035,0.132428113970778,-0.065445847316487,0.00564067661656672,0.0336060647541686,-0.0355976783378582,-0.0651592582161559,0.149415836001998,-0.0540681316727382,-0.0573760661242502,-0.145185330969679,0.038465593461454
