"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121"
"t60",0.130476771911706,0.115148785808262,0.0183850941464112,0.0646754272060476,0.00132065174079656,7.16795998003347e-05,0.286418324695387,0.0180287016136565,-0.0167392015936301,0.00243530098267987,-0.331525986778576,-1.54681216912952e-05,0.0028885895661298,0.000522774930104404,-0.0217189869540579,0.000871612770486037,-0.034879027091504,0.0062658688534375,-0.12660417094664,0.038405452831753,-0.000667195933665099,-4.22419384129987e-16,3.21245401061735e-06,0.041670603625489,-0.00400785471697651,-0.126887794155701,0.0610814338830521,-0.0202012074104406,0.00241749668628145,-0.0130545010211257,0.138331778414064,-0.03763857090874,-0.241729106452732,2.65500863073106e-17,8.6737744766233e-16,2.48268155288793e-16,0.0187117206484246,-7.46564078142071e-05,0.176777752960423,-0.0424784481783038,-0.057639800197322,0.00591501351251681,-0.127813261251212,0.059509544478896,0.00176443468504511,2.71530469824477e-05,-0.00676261527452499,8.5010317167622e-07,-4.92215856885692e-07,-0.00147308738982077,3.50540641522595e-05,0.000565774031224379,-0.147224566252807,0.00943044951802244,-0.00321022183027081,-0.193458318947382,-0.000249223628658037,0.000285863727276097,0.00544711003821639,0.0013368986943747,-0.0258151116739955,3.02504607763879e-05,0.000371323885050644,4.70320112992099e-06,1.69837878319156e-06,0.000211132563939248,0.000937632339818337,6.86289619403896e-06,0.0117667602698771,1.91646278570703e-15,0.120907966596921,-0.0322066248054526,0.0374673246882807,-0.0125700649505403,-0.00761448475974713,0.00351109451731045,-5.36017590410942e-05,-0.0428581062352336,0.059235644732648,-0.00161378047541655,-4.74041865934638e-07,-5.09966481928225e-09,-2.38064600144305e-06,2.47545027066975e-07,0.00397164875813526,-3.98253886553859e-06,0.0683019343065666,1.71091500162368e-05,0.0483503953954037,0.0155457715707991,0.0114890929168679,0.240539528413591,0.0830235432383977,0.000138940345129426,-0.0157076736685913,0.0148531952423651,-0.00874283176050168,-0.0199186522122821,0.0288558606440255,-0.00826873113500386,-0.00317468821493722,0.0156938065416426,0.0164202146576479,0.000714641648178137,-0.00515178213082172,0.0163187377557854,0.0247428723504774,-0.00707448135007792,-0.00630757674214068,0.0166214085100718,0.00755680351488439,0.0134373437470307,0.00840317769271275,-0.00477145078855131,0.0176275072264988,0.0291542096045855,-0.455725443789951,-0.021474209565755,-0.0347409612436055,-0.171969018761999,-0.434140871172439
"t61",0.130476771911706,0.115148785808262,0.0183850941464112,0.0646754272060476,0.00132065174079655,7.16795998003937e-05,0.286418324695387,0.0180287016136566,-0.0167392015936301,0.00243530098267986,-0.331525986778576,-1.54681216912697e-05,0.00288858956612988,0.000522774930104409,-0.0217189869540579,0.000871612770486016,-0.034879027091504,0.00626586885343738,-0.126604170946641,0.0384054528317532,-0.000667195933665141,-3.08157355333892e-16,3.21245401076892e-06,0.0416706036254895,-0.00400785471697648,-0.126887794155701,0.0610814338830525,-0.0202012074104407,0.00241749668628176,-0.0130545010211257,0.138331778414065,-0.0376385709087403,-0.241729106452734,-2.23393297314451e-17,9.42255090060456e-16,2.717639487158e-17,0.0187117206484244,-7.46564078141811e-05,0.176777752960425,-0.0424784481783042,-0.0576398001973229,0.00591501351251634,-0.127813261251213,0.0595095444788966,0.00176443468504622,2.71530469821688e-05,-0.00676261527452498,8.50103171405603e-07,-4.92215856795486e-07,-0.00147308738982191,3.50540641528285e-05,0.000565774031224908,-0.147224566252809,0.00943044951802201,-0.00321022183027109,-0.193458318947386,-0.000249223628657855,0.000285863727274849,0.00544711003821671,0.00133689869437625,-0.0258151116739964,3.025046077631e-05,0.000371323885049388,4.70320112963779e-06,1.69837878338954e-06,0.000211132563941376,0.000937632339820856,6.86289619520903e-06,0.0117667602698754,5.2664325742023e-15,0.120907966596926,-0.0322066248054561,0.0374673246882819,-0.0125700649505394,-0.00761448475974869,0.00351109451731187,-5.36017590402615e-05,-0.0428581062352363,0.0592356447326512,-0.00161378047541711,-4.74041861042718e-07,-5.09966584621145e-09,-2.38064600052712e-06,2.47545027152411e-07,0.00397164875813741,-3.98253886453245e-06,0.0683019343065691,1.71091500140164e-05,-0.0483503953954021,-0.0155457715707994,-0.0114890929168678,-0.24053952841359,-0.0830235432383973,-0.00013894034512888,0.0157076736685924,-0.0148531952423651,0.0087428317605014,0.0199186522122829,-0.0288558606440254,0.00826873113500419,0.00317468821493731,-0.0156938065416424,-0.0164202146576484,-0.000714641648178495,0.00515178213082127,-0.0163187377557847,-0.0247428723504768,0.00707448135007871,0.00630757674214134,-0.0166214085100719,-0.00755680351488425,-0.01343734374703,-0.00840317769271194,0.0047714507885513,-0.0176275072264992,-0.0291542096045861,0.455725443789947,0.0214742095657557,0.0347409612436066,0.171969018761998,0.434140871172436
"t24",0.12583276779002,0.106640544393701,0.0170268041806876,0.0616959133584777,0.00133160642104891,0.000374502819513801,0.0178197740374571,0.00164001696181016,-0.00145614688719072,3.88324201013708e-05,0.00456854373028022,8.95112320181097e-07,-0.00059924638084406,-0.000147420054467689,0.00932404223387568,-0.000767157193906596,0.0331759033160896,-0.00912357388371671,0.226225123056633,-0.0823541608053868,-0.00174172204103465,1.55859072733998e-16,1.77175189273321e-06,-0.0194401899102101,0.00279123415616387,0.109967257543825,-0.0573190091449669,0.0502632403294175,-0.000516992682034959,0.00439141810859067,-0.117843407736316,0.0320886111444809,0.186507176545795,3.24589616434814e-16,-1.16331626766235e-16,-5.09859239946237e-17,-0.00617632843740518,-5.30614040640488e-07,0.0274573227470798,-0.0492375433354513,-0.0990815353741728,0.0198123018378722,-0.451961229028557,0.289312652943768,0.0122428960531089,-0.000397409557387318,0.0473108236018418,-3.44267197596379e-06,1.62821568476523e-06,0.00275628425663227,-4.77863486667285e-05,0.000357549430936986,-0.149500894467023,0.0149776331941694,-0.092572423992338,0.181286089085361,-5.81891423122871e-05,4.57345760438987e-05,-0.00158220492119227,-0.00058676805686772,0.0170566931326111,-2.24389160431012e-05,-0.00029508481617628,-3.88946617441632e-06,-1.52507702847436e-06,-0.000264727272344049,-0.0014190487446829,-1.21482042949091e-05,-0.122955080198792,1.11768849367318e-14,-0.279591878828722,0.0719820717377537,-0.0699559475954764,0.0184681963170101,-0.00107291845565296,0.00220518757145373,-0.000111277930582382,-0.208123832294128,0.55483236843642,0.059356128236057,1.1382170224318e-05,1.02821787956349e-07,2.31347376811741e-05,-1.80500876167098e-06,-0.0286433295345365,2.84295708479002e-05,-0.0748417910825949,-1.71095696693407e-05,-5.27032438906191e-15,6.17235490636772e-16,-1.06509157466412e-15,1.52153109838219e-15,4.92971009996948e-16,2.12912507798228e-17,-3.3669922146086e-16,7.85600248820716e-17,9.10513794871654e-16,-2.97439659966798e-16,9.05456597529181e-16,-7.99425423585043e-16,1.29834429441509e-15,-1.03304066389856e-15,-8.25954099429253e-16,-3.11723459546486e-16,6.40425591575764e-16,2.05388902989069e-15,2.31500894869398e-15,-1.17429984601173e-15,2.72287658442151e-16,1.45245957033826e-15,-1.00984000198377e-15,7.21388954084164e-16,4.81379662870328e-16,-7.04755987726934e-16,1.24330360662375e-15,-5.39863741024665e-16,1.42668981562905e-15,-3.12457632896432e-15,7.98937761778224e-16,-1.17777813348994e-15,-5.52882879147853e-16
"t37",0.136106963193549,0.135597792795805,0.0237694007905986,0.0970601149318597,0.0023138641262858,0.00106971107861479,-0.132630097932818,-0.00353449484263591,0.00232344636933106,-1.80249662106937e-05,-0.00142929522251032,-1.38517615507046e-07,-9.40163489590401e-05,-3.847793641669e-05,0.00403307291044621,-0.000706311953985488,0.0332833322826922,-0.0144318820478321,0.428220825708199,-0.177547730513404,-0.00906910963716629,-2.06952510684033e-15,1.9303604519288e-05,0.103959719216188,-0.00710671447809283,-0.151416459363781,0.0523333716510117,0.159161949025198,0.0118180917532833,-0.0548052441561049,0.150405833311835,-0.0401572556896741,-0.160284348201218,-9.8465203331117e-17,1.53764202426712e-16,-2.99368771144805e-16,0.00393238350926223,3.10175920607456e-07,-0.0156459447661923,0.025623851348173,0.050466443298426,-0.00984582728985958,0.224348740936008,-0.143013979746183,-0.00604876080443421,0.000205741856882432,-0.0256087777321065,2.02597244931824e-06,-1.00794367047588e-06,-0.00212590266932849,4.38749379949865e-05,0.00045961280475082,-0.125547371808336,0.0092216151052317,-0.0338947384603145,0.0370431166723137,5.03485818558955e-06,-2.73015110218849e-05,-0.00104104293135168,-0.000286472302634352,0.00640143320810261,-7.88171983049138e-06,-9.98647885211632e-05,-1.28940439209524e-06,-4.85535882719838e-07,-7.43309488527889e-05,-0.000383491525282652,-3.23566939600638e-06,-0.0358049087009705,2.56739074444567e-16,-0.0200657818684427,0.00494016635237533,-0.00443282357568014,0.00112013693739363,-5.96582476000435e-05,0.000120728753792926,-5.88945160977933e-06,-0.010595230286673,0.0273132141119396,0.00254097068929238,4.67663124175885e-07,4.10328537489048e-09,6.92269924509881e-07,-4.91822790283638e-08,-0.00077832055045985,7.70571765689246e-07,-0.0017269687098789,-3.9401302700387e-07,-0.0171194548077786,-0.000881554385586678,-0.0289156204719815,0.0220839350030663,-0.0530036826501167,-0.0396327977311453,0.0480430028269555,-0.0845571478206252,-0.0590385855470901,0.0760382085032694,-0.152903929094139,0.0748837732203583,-0.0721189797975173,0.119594605575022,0.0972447652330861,0.0197379771092092,-0.105128470907447,-0.299182879097055,-0.299533059076842,0.0992775990804229,0.0492018502130961,-0.154520872450467,0.0780400903884035,-0.184277998767144,-0.0931364872670868,0.0732451135177086,-0.120107370390742,0.133139430284784,-0.0721815337950279,0.228761660198292,-0.130844387356226,0.167305068030766,-0.0401290991194687
"t45",0.136106963193549,0.135597792795805,0.0237694007905986,0.0970601149318601,0.00231386412628581,0.00106971107861481,-0.13263009793282,-0.00353449484263595,0.002323446369331,-1.80249662107252e-05,-0.00142929522251036,-1.38517615543867e-07,-9.40163489589491e-05,-3.84779364165384e-05,0.00403307291044623,-0.000706311953985355,0.0332833322826923,-0.0144318820478321,0.428220825708202,-0.177547730513405,-0.00906910963716642,-2.28636554133743e-15,1.93036045192498e-05,0.10395971921619,-0.0071067144780927,-0.151416459363784,0.0523333716510133,0.159161949025199,0.0118180917532829,-0.054805244156106,0.150405833311838,-0.0401572556896753,-0.160284348201222,-1.4129735244288e-16,-9.08456204703199e-17,2.3904652640509e-16,0.00393238350926289,3.10175920986656e-07,-0.0156459447661934,0.0256238513481735,0.0504664432984273,-0.00984582728985982,0.224348740936015,-0.14301397974619,-0.00604876080443458,0.000205741856882132,-0.0256087777321073,2.02597244908405e-06,-1.00794367074997e-06,-0.00212590266932833,4.38749379955417e-05,0.000459612804750491,-0.125547371808333,0.00922161510523291,-0.0338947384603133,0.0370431166723088,5.0348581863667e-06,-2.73015110216351e-05,-0.00104104293135158,-0.000286472302634033,0.00640143320810161,-7.88171982936566e-06,-9.98647885218432e-05,-1.28940439201051e-06,-4.85535880658254e-07,-7.43309488537951e-05,-0.00038349152528323,-3.23566939718209e-06,-0.0358049087009648,2.07819872422021e-15,-0.0200657818684437,0.00494016635237479,-0.0044328235756827,0.0011201369373939,-5.96582476001164e-05,0.000120728753792105,-5.88945160785032e-06,-0.0105952302866736,0.0273132141119404,0.00254097068929395,4.67663128309731e-07,4.10328460346708e-09,6.92269921644117e-07,-4.91822774032532e-08,-0.000778320550459954,7.70571763555536e-07,-0.00172696870987941,-3.94013030667606e-07,0.0171194548077755,0.000881554385587054,0.0289156204719806,-0.022083935003065,0.0530036826501165,0.0396327977311452,-0.0480430028269547,0.0845571478206242,0.0590385855470893,-0.0760382085032684,0.152903929094137,-0.0748837732203574,0.0721189797975167,-0.11959460557502,-0.097244765233085,-0.0197379771092094,0.105128470907445,0.299182879097052,0.299533059076839,-0.0992775990804214,-0.0492018502130952,0.154520872450465,-0.0780400903884024,0.184277998767142,0.0931364872670865,-0.0732451135177079,0.120107370390741,-0.133139430284783,0.0721815337950274,-0.228761660198289,0.130844387356225,-0.167305068030764,0.0401290991194677
"t32",0.138356765448876,0.142386098887819,0.0254024513961294,0.105937614749227,0.00256680563307637,0.00126487208934818,-0.181272970813337,-0.00532690340806787,0.00366980895671281,-4.16303627490386e-05,-0.0040464974874615,-6.23135324350702e-07,0.000210525844901731,3.69129277333223e-05,-0.000990240981118483,-0.000133374049101478,0.00696669627198187,-0.00393845097100965,0.122204570832077,-0.0518383904007172,-0.00282288697222161,-9.35015953551499e-16,6.09026796426996e-06,0.0335300697027957,-0.00233333594383183,-0.0555833484259564,0.0262278448700585,-0.0709427278401974,-0.00285982953080378,0.0121663180941639,0.0113810756701347,-0.00314436781029273,-0.0124810744495618,3.54547817406666e-17,-2.75209189921697e-16,-3.00121211469401e-16,-9.9768061227648e-05,-2.75840677385825e-08,0.0017830368224079,-0.00641377879266023,-0.015511574699905,0.00417105747866245,-0.0972594407047825,0.0701317798184957,0.00331736705288928,-0.000179582106847887,0.0263937688817585,-2.55405596753279e-06,1.38983009482715e-06,0.0038220750251835,-9.0427856442761e-05,-0.00212844421816783,0.662940443095991,-0.0552853903470709,0.269781326253623,-0.452850351467138,0.000147170827997286,-0.000231768399391607,-0.00381436497493052,-0.000819255369813333,0.0112740647952061,-1.07920739198089e-05,-0.000111210276689712,-1.23451743631081e-06,-2.97983568722589e-07,8.16241391549972e-05,0.000866400677451234,1.0555823859602e-05,0.330023918475592,-4.15778522722121e-14,-0.122828126412878,0.0288823751286709,-0.0241103833298179,0.00588046372437123,-0.000293914557835079,0.0005885563771714,-2.80801769443825e-05,-0.049301291037833,0.124560882298336,0.0107397297872885,1.93692211950501e-06,1.67595533652056e-08,2.50894928885068e-06,-1.72440694657739e-07,-0.00272635812459072,2.69690904087291e-06,-0.00574087320081821,-1.30900844922885e-06,3.37642240555436e-15,-2.32192737259496e-15,1.79045146764256e-15,3.69062419514066e-15,-1.72951930554888e-15,-1.18698453843713e-15,1.43461631463282e-15,-4.07876857289047e-16,-6.9410623082522e-16,9.46291656145348e-16,-1.58120044835286e-15,5.09005814927632e-16,-2.14455189717633e-16,7.93812173112418e-16,9.14551637545835e-16,1.59160878920872e-16,-1.11889664200504e-15,-1.53588079754297e-15,-1.85593727886069e-15,9.01188845769951e-16,3.81639164714898e-16,-4.86373094576997e-16,5.57605177309295e-16,-1.20931910319033e-15,-1.12626921677794e-15,9.23760579748384e-16,-9.08629183178633e-16,5.62267246650983e-16,2.45073059068623e-15,1.26309553094561e-15,1.47885176327023e-16,1.29844052176864e-15,-1.25377139226224e-15
"t120",0.142225831710646,0.153719364716222,0.0280912074594608,0.12033542257733,0.00297270973356391,0.00156725284036546,-0.252622029161824,-0.00788972304784892,0.00557545312855533,-7.33115345020205e-05,-0.0075018037694573,-1.24839341869951e-06,0.000575481493041948,0.000124040108409141,-0.00639106058427075,0.000361744944836147,-0.0150770780678575,0.00350655343483634,-0.0819389535335671,0.0285501663525325,0.000369734566921426,3.66894015169095e-16,3.56311870794456e-08,0.0132830349510478,-0.00175674154639397,-0.0904590517342628,0.0723108928730797,-0.536849179128531,-0.0272918399434425,0.120796275566014,-0.0761115181540458,0.0193959694257603,0.0228784633645302,-7.18732472729335e-17,1.79225110514738e-16,-1.26216054602754e-16,8.99648265816856e-05,2.0461666659879e-08,-0.00124462300664324,0.00350592201728763,0.00786737060950319,-0.00187073414814768,0.0432289294272298,-0.0296944865357992,-0.001343773239259,6.0685350174085e-05,-0.0083851800778922,7.55738358819414e-07,-3.99079290278222e-07,-0.001010957300971,2.30286790812006e-05,0.000462403000318226,-0.141764568208298,0.0116687306694303,-0.0556794967670714,0.0915774223898345,-2.94201928597306e-05,5.00216382854344e-05,0.00117462923928062,0.000305264614602811,-0.00649559341226273,7.92343398551012e-06,9.99929353309735e-05,1.28888167950638e-06,4.84439394169016e-07,7.56505097904312e-05,0.000402533934782167,3.50846901970667e-06,0.0483320535356043,-1.52764086103208e-15,0.00436008832200479,-0.0010783247348031,0.000962323328664923,-0.000241202020157362,1.25489418032385e-05,-2.52688762213019e-05,1.21855075598453e-06,0.00216121281011952,-0.00549920705968985,-0.000481886346206649,-8.70319226368033e-08,-7.53239209577498e-10,-1.10087848343831e-07,7.44875302854698e-09,0.000117708319395317,-1.16382809469599e-07,0.000239544503845035,5.45945975094497e-08,0.129269235493469,-0.243720163188253,0.152629154941205,0.422242525156322,-0.193047842063924,-0.103331939819712,0.0702821251789885,0.0062895300061358,-0.0148923641505566,0.0255114835729138,-0.0339287007683841,0.017396675506373,0.0179678977460728,-0.0171815324089063,-0.00476283761103135,-0.00253384365334125,-0.0192174020302388,-0.0135302840830855,0.00549206549340022,-0.0192651582371798,0.00327447467369462,0.0365168131020776,0.00121107495804176,0.0110355512752197,-0.0218940113086535,0.0244109970891364,0.0146931932696673,0.019201205558344,0.354665348584053,-0.0311554448361528,0.0372143288348658,0.0301011388242628,-0.182421916745868
"t121",0.142225831710646,0.153719364716221,0.0280912074594608,0.120335422577329,0.00297270973356391,0.00156725284036546,-0.252622029161824,-0.00788972304784892,0.00557545312855535,-7.3311534501941e-05,-0.00750180376945726,-1.24839341877795e-06,0.000575481493041998,0.000124040108409036,-0.00639106058427027,0.00036174494483615,-0.0150770780678575,0.00350655343483635,-0.0819389535335654,0.0285501663525319,0.000369734566921158,4.75639493069391e-16,3.56311873383396e-08,0.0132830349510478,-0.00175674154639406,-0.0904590517342626,0.0723108928730795,-0.536849179128528,-0.0272918399434425,0.120796275566013,-0.0761115181540448,0.0193959694257603,0.0228784633645295,8.02898653449443e-18,-6.73225993071018e-18,8.56820547414364e-17,8.99648265821626e-05,2.04616669089863e-08,-0.0012446230066445,0.00350592201728687,0.00786737060950216,-0.00187073414814921,0.0432289294272292,-0.0296944865357984,-0.00134377323925967,6.06853501757478e-05,-0.00838518007788983,7.55738359299281e-07,-3.99079289734169e-07,-0.00101095730097086,2.30286790818229e-05,0.000462403000316944,-0.141764568208292,0.0116687306694295,-0.0556794967670665,0.0915774223898294,-2.94201928600858e-05,5.00216382854023e-05,0.00117462923928048,0.00030526461460308,-0.00649559341226079,7.92343398458961e-06,9.99929353301181e-05,1.28888167829198e-06,4.84439394526956e-07,7.56505097908905e-05,0.000402533934783479,3.50846901988298e-06,0.0483320535356056,-3.76359100134893e-15,0.00436008832200384,-0.0010783247348019,0.000962323328661753,-0.00024120202015603,1.25489418061743e-05,-2.52688762237121e-05,1.21855075945723e-06,0.00216121281010823,-0.0054992070596921,-0.000481886346200309,-8.70319198138661e-08,-7.53240558529135e-10,-1.10087849098869e-07,7.44875268777546e-09,0.000117708319393341,-1.16382813065464e-07,0.000239544503846476,5.45945989807121e-08,-0.12926923549347,0.243720163188255,-0.152629154941206,-0.422242525156326,0.193047842063925,0.103331939819713,-0.0702821251789892,-0.00628953000613553,0.0148923641505568,-0.0255114835729143,0.0339287007683847,-0.0173966755063734,-0.0179678977460728,0.0171815324089059,0.00476283761103125,0.00253384365334093,0.0192174020302392,0.0135302840830866,-0.00549206549339944,0.0192651582371797,-0.00327447467369502,-0.0365168131020774,-0.00121107495804165,-0.011035551275219,0.0218940113086541,-0.0244109970891368,-0.0146931932696672,-0.0192012055583445,-0.354665348584056,0.0311554448361534,-0.0372143288348662,-0.0301011388242625,0.18242191674587
"t110",0.142791580088629,0.155443674484798,0.0285080144445514,0.122613146340904,0.00303784893574877,0.00161814228813295,-0.265561941805294,-0.0083711048726323,0.00593842703939941,-7.98068130169723e-05,-0.00822661142380433,-1.38383253191823e-06,0.000663191371195748,0.000146086060610057,-0.00790647939986186,0.000552949307915435,-0.0239939054639531,0.00737093660560068,-0.198271021688268,0.0773998934543899,0.0030976061793819,1.9673932621922e-15,-6.06596852957204e-06,-0.0268662457021585,0.00169351846482157,0.0403544753363116,-0.0220168262771748,0.10698241692628,0.00514246909653793,-0.0225696461521377,0.00791084135140377,-0.00194940688682161,-0.000600860000552235,-8.74293813164493e-17,-1.31398645499279e-16,5.2815628844233e-16,-1.15225265338251e-07,-2.51738562250171e-10,2.31872711640523e-05,-0.000221344837660759,-0.000665104342434416,0.000243728187433642,-0.00580331075865118,0.00466631109740908,0.000242688212704097,-1.87744946877736e-05,0.00309559635224767,-3.41729273797793e-07,1.96694220907265e-07,0.000633444292152677,-1.61823295486909e-05,-0.00056374980297758,0.185118705398122,-0.0161981886792283,0.0870401248631435,-0.164346442861827,8.11258040822556e-05,-0.000194651716678129,-0.00723991887062365,-0.00211287900922841,0.0527213994917629,-6.78952246740099e-05,-0.00088664986463907,-1.16641308728845e-05,-4.57873483242622e-06,-0.00086087859255784,-0.00505831161393962,-4.73615506241727e-05,-0.849080233387633,8.21496191384663e-14,0.0657438504625415,-0.0145564821169444,0.0109858372195302,-0.00254280886192301,0.000115138655684939,-0.000226675084518089,1.0427219032143e-05,0.0175730426759894,-0.0428889794322958,-0.00322355626826046,-5.59409231453431e-07,-4.71190133045805e-09,-5.500804332616e-07,3.50634309388009e-08,0.000553161865968199,-5.46099609174998e-07,0.0010267659045123,2.33766261010246e-07,-4.36429321501453e-15,-2.19702728232463e-15,-5.56739509637201e-15,2.17415061648518e-15,-9.96761267274549e-16,1.98093223682111e-15,-3.51636580096792e-15,1.64066893751369e-16,3.10217346602415e-16,-2.03558957884153e-16,1.3149881574262e-15,6.76262634758361e-17,4.44170525012999e-16,-4.22866375840132e-16,-7.63440959755668e-16,-5.65668930967156e-16,5.38734977310364e-16,8.18105078039671e-16,1.26862496202529e-15,-4.53467558642062e-16,1.07607065619186e-16,5.75108266131358e-16,-2.9703073767956e-16,5.5548420680937e-16,-2.47726643885782e-16,-4.43025759984785e-16,4.98325576495703e-16,1.50365288796583e-16,9.87247393210988e-16,-2.5254592254248e-15,-1.05780184958548e-15,-1.21484853427001e-15,-2.17236168290058e-15
"t111",0.143905691448058,0.158751512573525,0.029297861218808,0.12687264904017,0.0031585377915738,0.00170958594600008,-0.287738069063577,-0.00917822693516066,0.0065417741387488,-9.01278357829558e-05,-0.00936253306176788,-1.59205133882909e-06,0.000790066313324966,0.000177051043207088,-0.00991591696028405,0.000768033192875061,-0.0338046426234284,0.0111744217666424,-0.308460082664514,0.122512196983032,0.00533145490936029,9.12030867494806e-16,-1.08193934819992e-05,-0.0536724024864685,0.00372418231539708,0.103619053309224,-0.0624157056129793,0.344043536614254,0.016835497502182,-0.0740897654487188,0.031790410340635,-0.00793108409426789,-0.0042096808869729,-3.68092115626446e-18,2.48671542139887e-16,-1.53485272493899e-16,3.13543263575841e-06,2.09555945687013e-09,-0.000154163222762991,0.00074397674141678,0.00188919056196349,-0.000537666756999828,0.0125783830629141,-0.00921636179357043,-0.000441439205623516,2.48273355535804e-05,-0.00368985573288868,3.62035882517289e-07,-1.98316355023639e-07,-0.000557735754677619,1.33758418956794e-05,0.000350722912447309,-0.111468815153979,0.00947986860567606,-0.0482797260320767,0.0859010783451548,-3.60033115744084e-05,7.7604971894997e-05,0.00258234343235062,0.000736603548281288,-0.0178673501356339,2.28066966193905e-05,0.000296231075097074,3.884751105122e-06,1.51501272515902e-06,0.000277681378790984,0.00161198693854489,1.4971190813837e-05,0.261540319864421,-2.35436670159572e-14,-0.0163102936739075,0.00355460286528907,-0.00260772910455882,0.000594225714654865,-2.60764250282863e-05,5.10482475433549e-05,-2.31941965769464e-06,-0.00385352311133059,0.00928897327238922,0.000662492608163867,1.13182127113674e-07,9.42730135233109e-10,9.82655674608424e-08,-6.030520378474e-09,-9.5031090699269e-05,9.37216513283764e-08,-0.000164902901514441,-3.75125800370496e-08,0.0369740521108268,-0.246987706371871,-0.556246745926297,0.0676271392825149,-0.0335428816341381,0.176284724489361,-0.250585042492427,-0.0485941969553098,0.0146530411905921,-0.0120887517334162,0.0296934395893133,-0.00528496737193348,0.0133396475768096,0.0220745372452228,-0.0182576369350685,-0.000890664451000265,0.00335201027890329,0.00107581645753116,-0.00287763221865218,0.0943476096987206,0.0468667346172107,-0.0464523645185198,0.0244271493598208,-0.0245128385680628,-0.0055404822826045,-0.0085802186489572,0.0230361514327745,0.00500773103068662,0.055153672978904,-0.0681176706584615,-0.00778557710370465,-0.0181555123842423,-0.0285362941703253
"t112",0.143905691448058,0.158751512573525,0.029297861218808,0.12687264904017,0.00315853779157374,0.00170958594600009,-0.287738069063576,-0.00917822693516072,0.00654177413874877,-9.01278357829085e-05,-0.00936253306176794,-1.59205133883612e-06,0.000790066313324985,0.000177051043207079,-0.00991591696028384,0.000768033192874912,-0.0338046426234283,0.0111744217666424,-0.308460082664513,0.122512196983031,0.00533145490936037,1.10762093941119e-15,-1.08193934820308e-05,-0.0536724024864684,0.00372418231539705,0.103619053309223,-0.062415705612979,0.344043536614252,0.0168354975021818,-0.0740897654487178,0.0317904103406343,-0.00793108409426775,-0.00420968088697362,1.01975320592977e-16,-1.71786727517472e-17,-1.87270769634366e-16,3.13543263569943e-06,2.09555998204411e-09,-0.00015416322276448,0.000743976741415921,0.00188919056196255,-0.000537666757000291,0.012578383062914,-0.00921636179357045,-0.000441439205623948,2.48273355544356e-05,-0.00368985573288872,3.62035882079921e-07,-1.98316354730471e-07,-0.000557735754677881,1.33758418968989e-05,0.000350722912447887,-0.111468815153976,0.00947986860567631,-0.0482797260320762,0.0859010783451535,-3.60033115749305e-05,7.76049718958158e-05,0.00258234343235198,0.000736603548281803,-0.0178673501356321,2.28066966208072e-05,0.000296231075096737,3.88475110497727e-06,1.51501272531292e-06,0.000277681378790887,0.00161198693854542,1.49711908139177e-05,0.261540319864409,-2.64155017304368e-14,-0.0163102936739064,0.00355460286528945,-0.00260772910456109,0.000594225714656308,-2.6076425029814e-05,5.10482475439711e-05,-2.31941965407774e-06,-0.00385352311133107,0.00928897327239017,0.00066249260815603,1.13182126830914e-07,9.42729417242243e-10,9.82655666299098e-08,-6.03051969304139e-09,-9.50310907013403e-05,9.37216516592749e-08,-0.000164902901514049,-3.75125811455379e-08,-0.0369740521108263,0.246987706371873,0.556246745926303,-0.067627139282517,0.0335428816341386,-0.176284724489363,0.25058504249243,0.0485941969553099,-0.0146530411905921,0.0120887517334164,-0.0296934395893138,0.00528496737193312,-0.0133396475768099,-0.0220745372452228,0.0182576369350691,0.000890664451000784,-0.00335201027890341,-0.00107581645753169,0.00287763221865162,-0.0943476096987207,-0.0468667346172107,0.04645236451852,-0.0244271493598211,0.0245128385680624,0.00554048228260424,0.00858021864895742,-0.0230361514327746,-0.00500773103068668,-0.0551536729789048,0.0681176706584625,0.00778557710370505,0.0181555123842434,0.0285362941703263
