,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
t14,10.252034,6.4562464,2.6969144,8.812047,8.204115,4.921908,7.101398,3.2528007,3.9078898,8.698526,7.4551926,4.5521765,6.2666907,6.2032743,3.3779294,6.2106466,7.0702066,4.2278466,6.820587,5.1750765,4.136192,4.7433367,5.4124894,5.07412,5.26629,7.575055,4.489802,5.1553316
t15,9.730193,7.1886907,2.5877106,8.07739,8.041544,4.9771543,7.1255393,3.1735768,3.9092612,8.6659565,7.44644,4.549297,6.2784796,6.2021894,3.4133337,6.1422353,6.9126105,4.2844725,6.9801836,5.136415,4.228503,4.971188,5.3578067,4.9831247,4.9533415,7.7052574,4.4774876,5.453712
t16,9.918885,7.0044484,2.6612432,8.2559185,8.045391,4.9408283,7.071347,3.2493753,3.924139,8.616082,7.3912363,4.619488,6.3121023,6.2156835,3.4151287,6.187279,6.920255,4.3091908,6.90312,5.082082,4.212087,4.891139,5.378492,5.0216246,5.0247655,7.640849,4.4985824,5.390605
t17,9.96742,6.9236884,2.6613193,8.340434,8.07108,4.9393973,7.079613,3.2450285,3.913904,8.631917,7.4065857,4.605931,6.2996917,6.2164803,3.4136865,6.1850257,6.949443,4.297355,6.8942785,5.099993,4.2021003,4.873237,5.378724,5.0273614,5.063856,7.6298456,4.4979553,5.354922
t18,10.056415,6.8040557,2.6401982,8.472477,8.079028,4.9285417,7.0869546,3.2274358,3.9232605,8.673738,7.406773,4.59698,6.3058906,6.221042,3.4318566,6.1807094,6.9570465,4.312169,6.8662896,5.1251497,4.190696,4.839345,5.4077735,5.07744,5.1347218,7.6034813,4.5104423,5.33177
t19,9.806146,7.1115284,2.6389143,8.146568,8.028063,4.9405856,7.079031,3.2298222,3.9092474,8.624996,7.4137936,4.602301,6.293429,6.2054706,3.4187274,6.162641,6.908868,4.312994,6.9347796,5.0940075,4.220022,4.9348702,5.354853,5.0048585,4.9879723,7.662147,4.4887214,5.4286036
t20,9.866967,7.05019,2.660877,8.204927,8.030647,4.927047,7.064796,3.2529166,3.9036498,8.615733,7.414324,4.611318,6.2887483,6.1954365,3.413283,6.1646376,6.9220905,4.314441,6.921186,5.0876746,4.2125874,4.9234214,5.3512926,5.00409,4.9942913,7.6497397,4.483015,5.4148517
t21,9.835992,7.0915475,2.685342,8.158817,8.005315,4.9027905,7.033784,3.280501,3.9007368,8.580874,7.3877907,4.650365,6.3012366,6.2071004,3.422319,6.1726727,6.899499,4.3423276,6.898698,5.0523815,4.215617,4.9206176,5.3411365,5.0145674,5.00071,7.623585,4.4928746,5.4284673
t22,10.413552,6.213275,2.7333307,9.102981,8.208085,4.878065,7.060708,3.304053,3.8614433,8.672754,7.397025,4.6307135,6.2942924,6.2680097,3.4545012,6.233671,7.119862,4.297725,6.7548757,5.1188507,4.145465,4.6861677,5.406387,5.1266026,5.398361,7.4748783,4.5591154,5.0786905
t23,10.37418,6.2555413,2.729778,9.04693,8.201941,4.8854413,7.061809,3.301135,3.866462,8.66459,7.3944135,4.6358466,6.29473,6.266622,3.4521904,6.231654,7.105183,4.3028173,6.762586,5.1109595,4.1496673,4.697594,5.405716,5.1216216,5.375292,7.483436,4.554491,5.0994916
t24,9.618764,7.1643806,2.6949174,8.061436,8.006085,4.880178,7.0222306,3.286041,3.8715656,8.597453,7.430218,4.629638,6.265862,6.1913238,3.4291625,6.151383,6.9254026,4.339443,6.8983393,5.072994,4.2096825,4.9326777,5.308247,5.01837,5.036379,7.615218,4.4844823,5.4066978
t25,9.882377,7.01019,2.6961317,8.246562,8.058838,4.9253664,7.0596924,3.2787273,3.868047,8.5946,7.447234,4.599486,6.25257,6.1935234,3.3930795,6.1549716,6.978005,4.2827535,6.9215913,5.0956445,4.2047687,4.934394,5.3172607,4.970528,4.989238,7.6443014,4.462461,5.378504
t26,9.948971,6.90306,2.7149498,8.346937,8.078915,4.927961,7.0488877,3.296061,3.8918667,8.574349,7.3935018,4.6419883,6.2966523,6.2251625,3.4081168,6.202306,6.974264,4.2951565,6.8778844,5.0600896,4.203443,4.866033,5.3501587,5.003416,5.0658417,7.608518,4.5005293,5.3271246
t27,10.587231,5.805052,2.7742608,9.589435,8.209708,4.7745156,6.981028,3.3835607,3.7430131,8.598573,7.2819467,4.8051815,6.330915,6.4139757,3.610831,6.2558804,7.213804,4.4593143,6.625871,5.008068,4.1468487,4.598081,5.377107,5.2382827,5.596161,7.292335,4.6884346,4.970952
t28,12.468668,8.83253,4.225213,4.6895046,7.1576324,5.8666816,6.215523,4.8752027,4.3801985,7.8317604,7.4662375,3.9882789,6.0512776,4.77323,3.3257985,6.269846,7.393483,3.9645922,6.5046983,4.1694136,4.9189763,4.4648237,4.517051,3.1031024,5.4247847,8.65271,3.6478386,3.986518
t29,12.40554,8.7782135,4.155403,4.696779,7.1403503,5.8144693,6.22761,4.843569,4.358938,7.8637505,7.433679,4.048475,6.055985,4.8384767,3.3635051,6.236086,7.35761,3.9919212,6.4931216,4.146232,4.854866,4.434012,4.5581403,3.0697947,5.4653997,8.635687,3.655889,3.9721994
t30,9.43225,7.084322,2.8163855,8.087865,7.9972696,4.7795963,6.9263167,3.4000561,3.8259206,8.566896,7.45133,4.6681914,6.2289333,6.1707067,3.4376948,6.151545,6.9929757,4.368589,6.792893,5.0495906,4.1733146,4.8679547,5.265554,5.0692515,5.1680593,7.5126367,4.4785542,5.3064675
t31,9.317494,7.0338273,2.8947654,8.103462,7.990187,4.707188,6.8603516,3.475623,3.7988808,8.550948,7.4644914,4.694255,6.2043834,6.1559563,3.444323,6.1528883,7.035842,4.389636,6.720175,5.0344977,4.146898,4.8212457,5.2424045,5.110919,5.2577004,7.439968,4.4761777,5.2376895
t32,10.68078,5.5278306,2.9641922,9.674985,8.421122,4.6751103,6.8661213,3.5214095,3.7172673,8.535825,7.230877,4.9101734,6.281856,6.469011,3.6292257,6.231173,7.18727,4.5756273,6.4374595,4.908501,4.100514,4.4668894,5.413324,5.246032,5.762112,7.1361747,4.679186,4.8406215
t33,10.671264,5.6861954,2.7248683,9.808251,8.129645,4.7553287,6.9805427,3.3748233,3.70212,8.575636,7.229851,4.8682423,6.3785157,6.4779096,3.692116,6.2762513,7.2523265,4.511055,6.613766,4.9873195,4.172384,4.5867987,5.365136,5.2784443,5.653755,7.2471642,4.7511067,4.9532766
t34,10.2645445,6.2907143,2.7973006,8.979559,8.193978,4.8226333,6.9983354,3.3673313,3.822396,8.627881,7.3877645,4.675578,6.2763004,6.2766705,3.4722147,6.221498,7.1346574,4.343152,6.717795,5.077389,4.138868,4.69789,5.365542,5.148172,5.4129033,7.430683,4.5659976,5.0889144
t35,12.496379,8.85631,4.2719517,4.7403865,7.1840186,5.911199,6.2187705,4.88232,4.3937726,7.795783,7.497274,3.939664,6.047618,4.723752,3.2965384,6.2918096,7.4300966,3.9382818,6.526194,4.18629,4.9681706,4.4884577,4.506271,3.147192,5.3903804,8.661224,3.6578343,3.9910913
t36,12.418463,8.784623,4.184816,4.808442,7.1960244,5.870432,6.224027,4.8437867,4.468448,7.8486886,7.5468793,3.9840534,6.066073,4.754898,3.3024037,6.302321,7.4066653,3.8806517,6.539107,4.2080283,4.916964,4.494673,4.5491314,3.1731598,5.3712697,8.562814,3.6388679,4.034062
t37,12.468008,8.836242,4.23584,4.7681456,7.159276,5.8658295,6.2115736,4.8822665,4.3934827,7.844822,7.4712152,3.9842842,6.0553827,4.776208,3.3136299,6.2891154,7.38964,3.9566147,6.5012307,4.183831,4.921673,4.4752283,4.50174,3.102935,5.415158,8.627932,3.638106,4.008931
t38,10.569239,5.842235,2.825205,9.518833,8.26581,4.75594,6.954634,3.4157538,3.7750194,8.595648,7.3019576,4.782302,6.2993684,6.387592,3.5667284,6.2326045,7.170027,4.454142,6.579845,5.0128856,4.126264,4.559325,5.4164453,5.193599,5.6158986,7.2795777,4.6414666,4.938903
t39,10.518122,5.9543486,2.7564511,9.421484,8.202638,4.8020363,7.0035152,3.3585665,3.7698152,8.617652,7.312643,4.758214,6.321261,6.3749976,3.5695667,6.248364,7.1905103,4.417703,6.6684837,5.0344863,4.147632,4.6317077,5.3785644,5.213462,5.5309644,7.3438754,4.6595063,5.011646
t40,9.310892,7.0377145,2.8951848,8.099773,7.9913735,4.7079573,6.862115,3.4754813,3.7991498,8.552421,7.466223,4.691741,6.2026978,6.1550536,3.4427323,6.152529,7.0360107,4.387334,6.7211576,5.036145,4.146319,4.8228765,5.243106,5.110056,5.2608285,7.4407663,4.475177,5.237919
t41,9.098991,7.0530167,2.9878674,8.0339365,7.9703007,4.6200423,6.7865753,3.5642316,3.7732954,8.538235,7.4962244,4.707041,6.161989,6.1202283,3.4373162,6.1468534,7.076522,4.400342,6.647048,5.0254507,4.1148663,4.7874074,5.2146025,5.147317,5.355564,7.367345,4.458134,5.1697445
t42,10.746125,5.417957,3.0063615,9.800896,8.458184,4.657689,6.8211446,3.542156,3.704338,8.493961,7.1908727,4.9609113,6.293095,6.5011196,3.6552663,6.228606,7.1585374,4.6396832,6.3660917,4.879255,4.1102676,4.43664,5.4551177,5.2172413,5.8294497,7.088661,4.669303,4.80183
t43,12.575916,8.915245,4.207748,4.2585306,7.0728064,5.835685,6.1454,4.9540715,4.285727,7.8745084,7.372552,4.0499277,6.0226088,4.8189325,3.3852491,6.2067223,7.345793,4.0674996,6.4292274,4.128381,4.8730173,4.425592,4.4601426,2.9889781,5.511002,8.793398,3.5805905,3.934428
t44,10.746597,5.422524,3.0269694,9.783092,8.483671,4.6608553,6.8293905,3.539843,3.6886752,8.501705,7.1833973,4.969611,6.298844,6.5131693,3.6655362,6.221294,7.166129,4.6438627,6.359702,4.873177,4.108268,4.4432793,5.4497643,5.235987,5.828431,7.089444,4.686305,4.8044586
t45,12.445871,8.812112,4.220479,4.768145,7.1700516,5.8778715,6.2379327,4.854817,4.3972335,7.821265,7.4739985,3.9620662,6.0563545,4.756888,3.3155534,6.2836013,7.397873,3.953472,6.5150547,4.1702075,4.940159,4.46475,4.526918,3.1189103,5.4123626,8.612291,3.6743264,3.9949327
t46,12.5095625,8.862158,4.199712,4.3750734,7.099495,5.824218,6.184902,4.9076858,4.3061447,7.85052,7.390817,4.051541,6.0358324,4.823896,3.381592,6.205304,7.356847,4.0443983,6.4590764,4.1222134,4.86369,4.4224935,4.5045915,3.0176682,5.498403,8.752094,3.622906,3.9293191
t47,12.475623,8.838375,4.2230635,4.623097,7.1452703,5.8562727,6.21181,4.8803787,4.3592463,7.833928,7.4450207,4.002323,6.0486064,4.7871814,3.3375666,6.2559924,7.3853827,3.9860077,6.495049,4.1577497,4.9065075,4.454274,4.5151086,3.0808327,5.442751,8.675721,3.6460547,3.973195
t48,10.787972,5.4253616,2.6888273,10.212612,8.039623,4.7517457,6.9493747,3.405075,3.6860437,8.544223,7.1844497,4.9889274,6.406603,6.558535,3.7848616,6.280838,7.292298,4.594904,6.5586224,4.9553165,4.170017,4.543702,5.369676,5.3265786,5.737923,7.1830945,4.7930894,4.908765
t49,10.747775,5.5400558,2.6817298,10.071155,8.049167,4.7356443,6.9722075,3.369344,3.6672328,8.545947,7.1770062,4.9351115,6.4232287,6.5425067,3.7673965,6.2889657,7.2776513,4.567103,6.589773,4.9659233,4.1987896,4.570875,5.365259,5.306063,5.7086444,7.202071,4.8005967,4.936084
t50,10.809477,5.4801397,2.6304383,10.162403,7.989014,4.7698226,6.995338,3.3916073,3.6887608,8.5679655,7.1902413,4.9894257,6.407307,6.5598145,3.8168652,6.315505,7.3359356,4.5651674,6.631035,4.977118,4.1713634,4.572824,5.3172603,5.3657928,5.72323,7.2083993,4.811695,4.932888
t51,10.697533,5.51021,2.9724376,9.69249,8.429805,4.6831427,6.8756084,3.5094652,3.691573,8.53698,7.2115874,4.9320955,6.303823,6.496116,3.6584313,6.234572,7.200868,4.590232,6.432892,4.9014244,4.114196,4.4791355,5.4046125,5.266902,5.766156,7.134019,4.704753,4.848339
t52,10.672496,5.4276767,2.978824,9.709839,8.440922,4.6451817,6.83252,3.568054,3.737889,8.520426,7.24657,4.908986,6.249137,6.4546256,3.6080668,6.244562,7.186666,4.575437,6.416414,4.897354,4.08866,4.4233193,5.4029517,5.2363024,5.785952,7.10063,4.650615,4.812599
t53,10.781278,5.501028,2.6563401,10.132799,8.013098,4.736711,6.978118,3.3683846,3.6604924,8.543819,7.1653185,4.9607415,6.435441,6.5622473,3.7994738,6.300993,7.29753,4.579843,6.5984716,4.9629254,4.2017393,4.56897,5.351529,5.327415,5.7246194,7.1929135,4.8215575,4.9322567
t54,10.79657,5.452775,2.658386,10.188948,8.012237,4.7369666,6.9740896,3.3735538,3.6565418,8.539089,7.1579394,4.9771028,6.437303,6.573569,3.812128,6.3032246,7.304059,4.5920258,6.590079,4.957319,4.2015643,4.563447,5.3512635,5.335281,5.735785,7.183423,4.8261414,4.926044
t55,9.690567,-0.29682404,7.581402,1.1032629,9.118247,4.104544,5.834236,4.564566,3.6813433,6.929894,7.9902406,3.5834692,6.1928344,6.5519433,2.8250523,5.64744,7.3758063,3.3294663,8.976177,4.28856,2.385059,-0.32649562,4.1510096,6.78099,5.694017,6.811554,5.8756337,3.8071342
t56,10.800447,5.3151183,3.0406978,9.872743,8.499638,4.6789627,6.815398,3.5240552,3.637395,8.468497,7.131055,5.0285254,6.354783,6.575689,3.731026,6.2624545,7.184869,4.69404,6.3207192,4.8581824,4.1687436,4.449951,5.440381,5.2407236,5.86538,7.062668,4.7039685,4.8072557
t57,12.499091,8.8590355,4.2284975,4.5418077,7.13034,5.84919,6.199563,4.8970113,4.342725,7.8394084,7.4235997,4.013346,6.043769,4.7977953,3.3467746,6.245633,7.3775277,4.0073347,6.480912,4.149899,4.896857,4.4478893,4.500281,3.0578938,5.457859,8.708713,3.635247,3.9628348
t58,10.400032,6.1045084,2.803398,9.174731,8.239319,4.811881,6.9966245,3.3743274,3.805465,8.62689,7.3615556,4.7016745,6.2836866,6.3145466,3.4990542,6.2302103,7.1616793,4.3668084,6.6798954,5.0638685,4.1305666,4.651268,5.381375,5.168938,5.4813957,7.389321,4.5934424,5.033132
t59,10.349075,6.187815,2.7921405,9.092211,8.216798,4.823705,7.0043736,3.3638585,3.8168836,8.630376,7.3722796,4.686422,6.283901,6.298139,3.486785,6.227589,7.1468124,4.352732,6.7028875,5.0728183,4.136588,4.673767,5.377879,5.1572266,5.4456387,7.4138074,4.580548,5.060744
t60,10.839953,5.20326,3.056965,9.9783125,8.522723,4.6778884,6.80115,3.523681,3.610091,8.450251,7.1010175,5.0660095,6.3814287,6.6121573,3.7718184,6.278093,7.187373,4.728967,6.29125,4.8394995,4.197733,4.4445148,5.4379926,5.2453356,5.895527,7.0349913,4.7147512,4.8030868
t61,10.792877,5.277066,3.0135217,9.924457,8.466654,4.674617,6.8276596,3.5210724,3.6518927,8.481262,7.145368,5.0167685,6.34497,6.5654416,3.7261572,6.250925,7.1855974,4.679946,6.3434706,4.864979,4.1544423,4.4522343,5.438391,5.2468886,5.850957,7.072226,4.7078166,4.8135633
t62,8.110769,7.0578437,3.4491808,7.7564893,7.8999496,4.1772637,6.429219,4.0130124,3.6892533,8.53523,7.691741,4.7159395,5.9114294,5.8985653,3.3581176,6.1367016,7.3251457,4.4004626,6.265415,5.028369,3.8964179,4.543987,5.1496897,5.390977,5.8168106,6.989737,4.337772,4.785118
t63,8.324289,7.0616364,3.3187,7.832887,7.9194503,4.303282,6.522206,3.8847058,3.7029066,8.5256815,7.62717,4.7250443,5.9915943,5.9725633,3.390306,6.137897,7.2472486,4.411648,6.378629,5.0181174,3.968274,4.6218038,5.1553636,5.3131957,5.687664,7.1020846,4.3811274,4.9008136
t64,10.906498,5.104448,2.6034174,10.679989,7.903098,4.7481065,6.982074,3.3825455,3.644801,8.496393,7.0916014,5.093481,6.4806685,6.663968,3.927899,6.318048,7.3467956,4.661084,6.5702243,4.948729,4.2155967,4.5362835,5.3580804,5.3832493,5.7926106,7.14211,4.869063,4.906633
t65,8.221795,7.0839295,3.3827355,7.776106,7.8984294,4.2400584,6.4610186,3.947742,3.6710386,8.505881,7.6442623,4.745716,5.9646544,5.950532,3.3925703,6.1323476,7.2730937,4.4301624,6.3261876,4.999712,3.9480274,4.597899,5.1230006,5.337543,5.7516007,7.050365,4.3765106,4.8479404
t66,12.5745125,8.904967,4.138396,3.8698392,7.0182366,5.790222,6.1434774,4.9536257,4.219846,7.861172,7.3257484,4.115553,6.029691,4.8642244,3.4348066,6.136426,7.334534,4.1249075,6.4009247,4.064261,4.8185806,4.3708887,4.4813375,2.911717,5.582088,8.843465,3.5850604,3.8716304
t67,12.575447,8.918388,4.2148123,4.2216487,7.0666976,5.826984,6.148415,4.953194,4.2710247,7.8635426,7.3618464,4.0640774,6.0237255,4.8273025,3.391667,6.19241,7.3486276,4.081308,6.427531,4.1167316,4.8627763,4.4161067,4.462949,2.9715989,5.5262218,8.810261,3.586133,3.925817
t68,12.536142,8.888259,4.1917167,4.2631016,7.0610366,5.7898154,6.1707516,4.935394,4.2412157,7.8419695,7.326607,4.0986032,6.026924,4.8688664,3.4150038,6.158637,7.3396196,4.1106806,6.4278417,4.0847964,4.824013,4.3909883,4.4888916,2.9488401,5.554234,8.831342,3.6192148,3.8880813
t69,10.95983,5.0175924,2.577936,10.812051,7.8613772,4.7207417,6.992415,3.364967,3.6197283,8.478509,7.044503,5.1482925,6.531205,6.716623,3.994724,6.3369503,7.3588915,4.694898,6.568864,4.9401727,4.2471714,4.535554,5.3427095,5.405247,5.8218646,7.124611,4.9217525,4.9058857
t70,8.18969,7.069957,3.400743,7.778254,7.90277,4.223521,6.4588127,3.9655366,3.6831915,8.521052,7.662758,4.730531,5.945677,5.9317155,3.3758783,6.135402,7.2925973,4.41488,6.307611,5.0147414,3.9289298,4.5783505,5.137288,5.356992,5.7696166,7.031869,4.359445,4.828748
t71,10.941124,5.0407505,2.6427333,10.7478695,7.9341745,4.721495,6.939998,3.400753,3.6122477,8.46845,7.056159,5.139202,6.49246,6.696278,3.9436946,6.321166,7.3136997,4.71859,6.5166593,4.9069805,4.2406707,4.5078387,5.3778687,5.366604,5.84541,7.0927424,4.872942,4.8743477
t72,10.92741,5.1241,2.6369898,10.687183,7.9347343,4.714466,6.9424553,3.3878217,3.605156,8.482921,7.066169,5.1163335,6.4888053,6.6845922,3.9311671,6.3238354,7.319156,4.703262,6.528569,4.9060044,4.23913,4.517398,5.3640275,5.375256,5.8352585,7.098245,4.87268,4.879487
t73,8.080406,7.0637846,3.4736505,7.7355165,7.89026,4.153942,6.4037952,4.037333,3.6811457,8.534985,7.7021337,4.716642,5.897953,5.886727,3.3530195,6.135288,7.3368373,4.4026628,6.243549,5.027283,3.8847783,4.531196,5.1455345,5.402361,5.8414087,6.9677653,4.3320765,4.7629223
t74,10.9496355,5.075915,2.6373665,10.763903,7.926622,4.724414,6.9398055,3.3896654,3.5963707,8.465558,7.043099,5.1472325,6.5016446,6.7116404,3.956714,6.331853,7.320607,4.7211585,6.519748,4.9005566,4.2556286,4.5152836,5.369014,5.382326,5.850491,7.087934,4.8764887,4.875704
t75,10.851691,5.0722303,2.993678,10.145347,8.431842,4.6843095,6.8256063,3.499936,3.6261022,8.458703,7.104325,5.0736613,6.3890367,6.6215105,3.7918255,6.2602086,7.184613,4.728327,6.3247194,4.854189,4.1907663,4.4612703,5.4494114,5.2470517,5.877561,7.0558286,4.727668,4.821877
t76,10.900001,4.950451,2.9300184,10.349943,8.338904,4.690002,6.839178,3.4711173,3.6063192,8.446874,7.0719714,5.115741,6.431724,6.665063,3.8512523,6.275984,7.2026935,4.7577157,6.3394256,4.852902,4.2197437,4.471357,5.4445643,5.265047,5.8916965,7.0488276,4.7631216,4.8321214
t77,8.187854,7.118456,3.4084663,7.7195535,7.873542,4.2123237,6.4035344,3.9727838,3.6291733,8.472086,7.629756,4.779166,5.9717875,5.9605174,3.4191287,6.122176,7.263167,4.4631143,6.3129992,4.965844,3.9591653,4.6062646,5.084889,5.32864,5.777152,7.0370135,4.3988967,4.8346543
t78,12.634475,8.944772,4.137909,3.855578,7.0064626,5.7972865,6.1027007,5.00363,4.2158513,7.893235,7.335558,4.1195116,5.998241,4.8448706,3.4414554,6.1307096,7.328573,4.125437,6.3717375,4.0875654,4.8276405,4.38389,4.446125,2.9085267,5.598713,8.84561,3.5376778,3.8937256
t79,12.599369,8.911451,4.11198,3.8896482,6.9986053,5.7706895,6.1139293,4.98272,4.192268,7.8833704,7.3104115,4.1440706,6.003739,4.8720107,3.4635243,6.1076574,7.3050914,4.148559,6.380615,4.0631075,4.8012896,4.3644657,4.475286,2.8855166,5.609201,8.868939,3.5564532,3.867375
t80,12.597062,8.89677,4.06793,3.7783651,6.972779,5.7428107,6.099412,4.994656,4.1516333,7.88974,7.279489,4.181104,5.992374,4.89676,3.4932241,6.070764,7.281324,4.182797,6.366708,4.0386147,4.7705073,4.3415465,4.4861946,2.8393419,5.639933,8.909757,3.5465531,3.8408139
t81,8.190936,7.059804,3.3923767,7.792749,7.9107976,4.233587,6.473527,3.9578474,3.6940951,8.527701,7.6641107,4.7221947,5.9452786,5.930973,3.3721464,6.1376805,7.2925644,4.407136,6.313229,5.021274,3.927823,4.5772076,5.146862,5.357856,5.7600336,7.0364604,4.355597,4.8344355
t82,8.116568,7.0684443,3.4485602,7.7398725,7.894244,4.1777883,6.414636,4.0130324,3.6746984,8.521147,7.6849604,4.7283025,5.9144626,5.902491,3.3707001,6.133209,7.3198824,4.4131165,6.266914,5.0141745,3.9013526,4.5469546,5.135731,5.387359,5.815792,6.9903374,4.3474054,4.787078
t83,10.998119,4.920352,2.5814292,10.953394,7.8481402,4.680034,6.982381,3.3712604,3.5992258,8.465498,7.012013,5.1891646,6.5545545,6.7488227,4.0292273,6.3452477,7.360873,4.7241306,6.549815,4.9185357,4.261534,4.5160694,5.3306255,5.4226723,5.859325,7.0920863,4.954953,4.884066
t84,10.93273,4.801028,2.9863706,10.400089,8.406517,4.7391586,6.8107796,3.4341352,3.5725956,8.40135,7.0267005,5.159578,6.488974,6.7218857,3.892348,6.2797894,7.1416135,4.8183374,6.272648,4.845769,4.2903275,4.5096197,5.501501,5.186024,5.9100018,7.051766,4.716685,4.86726
t85,0.8134216,7.067777,5.746817,6.489207,3.3214967,5.149027,6.1381297,5.3399615,4.916848,7.4870963,8.3248,3.5562303,6.548999,5.0730195,4.219302,6.4821815,5.7377234,7.4375706,6.1007214,2.5423074,2.5256906,3.2787213,4.8844485,4.5528398,8.275773,7.5163865,4.113748,3.777813
t86,12.789935,10.95356,13.442304,6.3087316,7.0424523,5.494341,4.741271,6.904097,6.621735,6.5959554,9.052362,3.4796455,4.839111,5.5901604,3.742281,5.1402287,8.45182,3.2147346,5.558964,3.847795,5.496764,4.2489367,3.7974958,5.103168,4.23403,10.274778,3.8472886,6.192109
t87,11.016862,4.7683053,2.6475916,11.067746,7.91414,4.6819196,6.9332995,3.394702,3.598761,8.454699,7.0128274,5.214967,6.5476046,6.7540874,4.0265307,6.325767,7.3038473,4.7787876,6.467276,4.901273,4.2702746,4.491845,5.384253,5.362819,5.8845735,7.0670853,4.938288,4.86718
t88,11.002294,4.75931,2.6663098,11.076668,7.9247146,4.682622,6.898594,3.4283135,3.6184995,8.464182,7.040407,5.204593,6.514016,6.72639,3.996054,6.3033834,7.2847624,4.785908,6.43866,4.889445,4.2464957,4.458391,5.4124913,5.345767,5.891576,7.045588,4.9113,4.83716
