,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
t11,0.051138356,-0.6190977,1.7297467,12.235636,11.253234,-0.18285425,-0.37648204,0.29929987,-1.2016068,-0.17497481,-1.5943787,-0.1690778,-0.14555535,-1.3266994,-0.0430061,0.90679187,0.049048115,2.453523,-1.4370799,-1.3786526,0.13577487,0.15801963,2.494626,-0.3732722,11.963509,7.9883604,-0.43240154,-0.07823476
t12,0.052398473,-0.6177456,1.8791467,12.201637,11.250297,-0.18589982,-0.3786205,0.30312583,-1.2119887,-0.1784517,-1.5849092,-0.16699389,-0.1463508,-1.338225,-0.042801585,0.90913075,0.041976407,2.3641639,-1.4547143,-1.3674248,0.19862968,0.16240151,2.3872814,-0.36722112,12.133068,7.9934993,-0.43807238,-0.07732344
t13,0.025953667,-0.36356255,2.504256,7.762911,5.973464,-0.1600733,-0.35775027,0.18952897,-0.78606296,-0.1539772,-0.9126708,-0.07990546,-0.0805441,-0.8121555,-0.021383721,0.69639105,0.9406928,1.587886,-0.967999,-0.8613765,0.50006104,0.10699713,0.6561023,-0.28585905,9.992947,3.761197,-0.22467397,-0.06254546
t14,0.02011321,-0.41502824,2.2448545,8.996333,7.320745,-0.16384247,-0.36331582,0.2177364,-0.89098233,-0.15861714,-1.0903527,-0.0956953,-0.09361837,-0.9541803,-0.028413331,0.74504524,0.48409033,1.808793,-1.0775508,-1.012059,0.47537243,0.119305395,1.1942446,-0.307837,10.379137,4.7676353,-0.26711068,-0.0673282
t15,0.061770227,-0.63219005,1.518977,12.34177,11.426763,-0.17828535,-0.36360896,0.31499436,-1.2231479,-0.17496528,-1.645765,-0.1954986,-0.16200228,-1.3508515,-0.036705036,0.91007024,0.06476849,2.3912435,-1.4179552,-1.3963327,0.20833252,0.16255294,2.4541738,-0.37709555,11.881399,8.422204,-0.44720328,-0.082930006
t16,0.045547936,-0.54688567,1.8213772,10.937971,9.708114,-0.17321657,-0.36278474,0.27148223,-1.0820847,-0.16817535,-1.3999546,-0.14679049,-0.13075157,-1.1973943,-0.03418751,0.83296573,0.021872975,2.1437383,-1.2849877,-1.225912,0.27343136,0.14836949,1.9605416,-0.3428785,11.249523,6.9321637,-0.377194,-0.07739036
t17,0.036535773,-0.5023752,2.2354572,10.185921,8.981584,-0.1736189,-0.36803693,0.26871806,-1.032949,-0.16953817,-1.2791556,-0.11969263,-0.12216879,-1.1437439,-0.033013295,0.80683035,0.1279866,1.902617,-1.2496421,-1.1405445,0.40381953,0.14366435,1.6001209,-0.32288098,11.192858,6.199335,-0.34775153,-0.06843919
t18,0.03610717,-0.46316218,2.302641,9.603171,8.213984,-0.16780987,-0.36284092,0.25572017,-0.9764666,-0.16983601,-1.1931758,-0.11688914,-0.11265158,-1.0750065,-0.026321335,0.77380484,0.32406855,1.7934713,-1.1861018,-1.0724932,0.5066401,0.1422874,1.3376818,-0.31808415,10.944666,5.6446686,-0.32047233,-0.06846658
t19,0.059957404,-0.6048073,1.4571553,11.677364,11.0063925,-0.17238371,-0.34144247,0.28870568,-1.1595863,-0.1634431,-1.5605991,-0.17818291,-0.14563432,-1.2777264,-0.039203003,0.85977143,0.062722966,2.17253,-1.3653147,-1.3121986,0.07039218,0.15294717,2.4329572,-0.34639695,11.187492,8.028727,-0.4307309,-0.075985655
t20,0.049820926,-0.5334083,1.5785724,10.58198,9.741119,-0.16353278,-0.3343462,0.26762128,-1.0464439,-0.15517911,-1.3847816,-0.15575184,-0.13085198,-1.1586131,-0.03236451,0.7947957,0.03940215,1.9962518,-1.240992,-1.1867633,0.27948347,0.14344536,2.0532494,-0.32516897,10.564713,6.9188848,-0.36900288,-0.07015944
t21,0.05237902,-0.55404854,1.5531708,10.92095,10.132503,-0.16656764,-0.33815905,0.27460372,-1.081295,-0.15803622,-1.4433261,-0.15975225,-0.13589805,-1.194222,-0.034511987,0.81564695,0.04669315,2.0348809,-1.2811116,-1.2239726,0.21970376,0.14634319,2.1591067,-0.33024284,10.782173,7.244044,-0.3871757,-0.07147057
t22,0.026757354,-0.3528539,2.250614,7.267183,5.5013137,-0.15067351,-0.34296924,0.153126,-0.73865974,-0.15581152,-0.84826803,-0.08668593,-0.081199594,-0.7801076,-0.010360036,0.6523078,0.84427696,1.2444291,-0.8623153,-0.793659,0.64806604,0.1110529,0.48230568,-0.2847039,9.580164,3.7616472,-0.2057793,-0.06527951
t23,0.02193833,-0.3687785,2.1890771,7.8234725,6.0796885,-0.14789256,-0.3404843,0.18108945,-0.78321546,-0.15984651,-0.90586615,-0.09630656,-0.086757116,-0.84206945,-0.010534622,0.65503937,0.5333897,1.3757313,-0.92816186,-0.86135,0.8138851,0.1200275,0.73057795,-0.301847,9.780533,4.1522055,-0.22819315,-0.06767609
t24,0.092929006,-0.6930412,0.8828887,12.076182,12.551662,-0.16457568,-0.2529476,0.2718742,-1.2379093,-0.14248429,-1.7074394,-0.2041341,-0.13929927,-1.3401072,-0.060188636,0.8457086,0.120243534,1.8826051,-1.4235097,-1.3380421,0.05500338,0.14093527,3.2193353,-0.2987166,10.193356,9.89261,-0.53276414,-0.070487395
t25,0.056654062,-0.5458668,1.6568851,10.963994,9.968715,-0.16349143,-0.34943905,0.2712244,-1.070191,-0.160724,-1.3999909,-0.16707852,-0.1372829,-1.1954806,-0.032469116,0.82362324,0.03763666,2.1568477,-1.289641,-1.228273,0.24593303,0.14882274,2.0805376,-0.34760654,10.955027,7.0478735,-0.38025743,-0.0737319
t26,0.055944018,-0.526823,1.6828876,10.631661,9.604212,-0.16084771,-0.34671888,0.26435265,-1.0373917,-0.15919016,-1.3494691,-0.16354917,-0.1332107,-1.1581417,-0.030324144,0.8066376,0.031102926,2.0787945,-1.2540725,-1.1893325,0.29826596,0.14593527,1.9350084,-0.34190586,10.799585,6.742544,-0.36281034,-0.07210489
t27,0.21776617,-0.31867346,4.283278,6.8846045,5.5870523,-0.19241704,-0.3851569,0.21400729,-0.82732713,-0.18675302,-0.78170246,-0.038265318,-0.071537845,-0.830829,-0.029408459,0.741832,2.5897164,1.0813533,-0.9963451,-0.7063918,0.90361786,0.120501764,-0.00391128,-0.26703036,11.461473,3.3050086,-0.18344292,-0.06523537
t28,0.054444324,-0.43504095,1.065813,7.7230587,6.090136,-0.12692639,-0.3884421,0.3036238,-0.82458764,-0.20544398,-1.041627,-0.29981315,-0.22625142,-0.80656826,3.3184593,0.72392535,0.040966175,0.52274424,-0.6007682,-0.8722567,3.4579325,0.16600117,-0.024764903,-0.5254177,12.071442,4.6436305,-0.09198565,-0.07338246
t29,0.055338927,-0.42493796,1.0084317,7.340644,5.7033606,-0.12310352,-0.37743345,0.29628885,-0.7823541,-0.1998058,-0.98385686,-0.28861132,-0.22109652,-0.75529444,3.5131698,0.7111042,0.035374448,0.46296462,-0.5477108,-0.80839485,3.5003333,0.16473152,-0.02902844,-0.51734287,11.882246,4.5302687,-0.067442894,-0.07470981
t30,0.11012764,-0.6892717,0.4703772,11.1562805,13.175627,-0.15077768,-0.10873598,0.22814682,-1.1774203,-0.11081319,-1.6849556,-0.20368305,-0.12196921,-1.2511783,-0.07599257,0.75206727,0.1551902,1.2443117,-1.3081034,-1.2096595,0.12264789,0.11821759,3.4387908,-0.22721496,7.9688363,11.117182,-0.5869076,-0.055773467
t31,0.10307162,-0.6510598,0.37005264,10.4361515,12.734985,-0.14398374,-0.06991347,0.20790415,-1.1113511,-0.09815439,-1.603151,-0.1909056,-0.111477494,-1.1729782,-0.07518317,0.69649106,0.15236668,1.0026942,-1.2141474,-1.1127816,0.13424559,0.10752687,3.263657,-0.20843433,7.0638766,10.911313,-0.5730326,-0.05021441
t32,0.12589525,-0.29863828,4.8697886,6.390195,4.9177084,-0.18748322,-0.41405207,0.2030441,-0.7870916,-0.19042474,-0.7397591,0.05433754,-0.07706478,-0.84265816,-0.012976508,0.79245335,3.1688426,0.9495062,-0.9595732,-0.56643665,1.0662519,0.12566896,-0.009094046,-0.30280727,11.396439,2.8535104,-0.17638615,-0.062337033
t33,0.49730957,-0.3046632,4.8130918,6.7612476,5.5928297,-0.20205157,-0.38678345,0.21865353,-0.82919836,-0.1959797,-0.7397841,-0.022575237,-0.054804105,-0.8075476,-0.03565706,0.74803686,2.9621036,0.87773514,-1.0086002,-0.66597074,1.0393076,0.120877534,-0.0060550473,-0.26505798,11.953274,3.1803887,-0.15584648,-0.06607765
t34,0.050368864,-0.43603283,1.1035143,7.9859986,8.047083,-0.12076895,-0.21755962,0.1733331,-0.81320935,-0.105064295,-1.0607702,-0.102864824,-0.08449231,-0.8995335,-0.03918469,0.5796574,0.04901185,1.0633967,-0.94118404,-0.8567418,0.012317518,0.10086492,1.9918916,-0.2028433,7.3086295,5.9725604,-0.3374445,-0.042396594
t35,0.04881091,-0.45437098,1.0225369,8.133357,6.501776,-0.12798984,-0.39714277,0.3431199,-0.8723258,-0.20605801,-1.1283243,-0.32329714,-0.23788571,-0.86761004,3.2861986,0.7614057,0.05064143,0.46166775,-0.59623057,-0.92879134,3.9808757,0.17217241,-0.025148293,-0.5284248,12.473097,4.9945526,-0.07147056,-0.07597732
t36,0.063655846,-0.4967674,1.0594535,8.76213,7.076978,-0.12503691,-0.42189723,0.33847353,-0.910738,-0.22191104,-1.1748672,-0.3028308,-0.26538336,-0.9264335,3.6310673,0.77865195,0.06587795,0.6328578,-0.71837574,-0.9885368,3.3702967,0.18363418,-0.02086699,-0.56925297,13.04393,5.5536284,-0.14770979,-0.07984641
t37,0.04640836,-0.46124992,0.99910146,8.322919,6.6574492,-0.12873991,-0.40428323,0.34634176,-0.8864665,-0.20738663,-1.1601655,-0.3238918,-0.24059466,-0.8918489,3.2144902,0.7722828,0.052623928,0.49342507,-0.6132134,-0.9552465,3.9721906,0.17343716,-0.023916787,-0.5300333,12.541605,5.0946445,-0.07892129,-0.076550074
t38,0.12282229,-0.29985237,4.112713,6.5931325,5.166352,-0.17904311,-0.3725907,0.17747921,-0.7706497,-0.17956406,-0.7221647,-0.05886489,-0.06763824,-0.7772028,-0.023673508,0.724654,2.5895088,1.2309492,-0.9459594,-0.65299463,0.912794,0.11595961,-0.0046838582,-0.3016152,10.991217,3.0554128,-0.15513463,-0.06230881
t39,0.006287319,-0.37454274,3.7590237,8.032591,6.6997323,-0.18367356,-0.37983087,0.21138157,-0.898641,-0.18492514,-0.9287873,-0.080224805,-0.0827242,-0.9380197,-0.03031584,0.7762782,1.8887085,1.4408303,-1.1126214,-0.84535104,0.83692414,0.13219659,0.37711194,-0.31063858,11.575628,4.201907,-0.22742803,-0.06251092
t40,0.10163689,-0.61753976,0.21020655,9.733987,12.251771,-0.13513033,-0.024368761,0.18561567,-1.0457284,-0.086696625,-1.5250798,-0.17876545,-0.10901728,-1.0974685,-0.07271059,0.6458126,0.152466,0.8602406,-1.1113024,-1.0134537,0.14589097,0.09804257,3.105004,-0.18117648,6.1367598,10.805594,-0.5684717,-0.048762053
t41,0.10389746,-0.6095284,0.03559154,9.280074,12.28232,-0.1264398,0.5541071,0.16046034,-1.0269697,-0.07480278,-1.4967918,-0.17906144,-0.11884058,-1.076876,-0.07143311,0.6061773,0.16378863,0.6454262,-1.0208489,-0.9393122,0.15995194,0.09282178,2.9262128,-0.15359859,5.0707526,11.328693,-0.59899926,-0.04768469
t42,0.29873592,-0.2809169,5.3217463,5.6209784,4.1867023,-0.19336303,-0.41560495,0.20327179,-0.7593245,-0.18868603,-0.67259264,0.44510543,-0.08110769,-0.78903365,-0.00024401015,0.81461126,3.7683733,0.8738478,-0.8924643,-0.4289703,1.1223053,0.12404995,-0.01916093,-0.3176102,11.368788,2.4345584,-0.15528536,-0.06462666
t43,0.07307171,-0.27820504,0.86183697,3.1588671,2.1876984,-0.09077733,-0.2379083,0.20802592,-0.48619816,-0.1565053,-0.49260756,-0.31827015,-0.21444058,-0.23628132,5.0569344,0.5318122,0.19994324,-0.0021062905,0.4803359,-0.22524112,4.503233,0.115557894,-0.074895,-0.49028736,9.416218,2.9623897,1.6293229,-0.049248017
t44,0.2495159,-0.2824256,5.422499,5.650624,4.282717,-0.19465724,-0.41676143,0.20266871,-0.7655451,-0.19126114,-0.6812253,0.40930358,-0.08153911,-0.7936365,-0.00033204936,0.8179774,3.780018,0.83401364,-0.9025064,-0.43279183,1.119364,0.12460766,-0.019335136,-0.3192555,11.485514,2.4989257,-0.15778019,-0.063599996
t45,0.079985335,-0.50150913,0.83084005,7.897528,6.256414,-0.117665865,-0.41657746,0.29840803,-0.827998,-0.23261222,-1.0196278,-0.29764178,-0.28817105,-0.78539383,5.171316,0.73478526,0.077576384,0.5369526,-0.6034087,-0.852799,3.3869443,0.19205454,-0.032827005,-0.64930046,13.135912,5.3080187,-0.13224857,-0.08234812
t46,0.077248685,-0.34237182,1.0255238,4.951278,3.6891212,-0.11055081,-0.31302285,0.24817798,-0.5891329,-0.17857677,-0.647641,-0.29651195,-0.20493184,-0.46309635,4.4362965,0.5865334,0.0044115535,0.13075994,-0.17675437,-0.47491887,4.0868106,0.14189161,-0.05267801,-0.5035787,10.549889,3.392277,0.72758305,-0.06548595
t47,0.056179885,-0.39928207,0.9682785,6.4709797,5.0698857,-0.12180999,-0.35334176,0.2922946,-0.7285103,-0.19218811,-0.87845594,-0.30225125,-0.21742831,-0.66289824,3.8704014,0.6731747,0.031446196,0.25852612,-0.38794535,-0.7089163,4.069676,0.15758374,-0.037971124,-0.518392,11.488905,4.121871,-0.0018663753,-0.07042204
t48,1.015038,-0.22536455,5.5512924,4.766822,3.655688,-0.22307727,-0.34328422,0.19205345,-0.7143171,-0.19027327,-0.48721352,0.32684395,-0.02996754,-0.57292217,-0.033839643,0.6906091,4.1239405,0.49002445,-0.7725952,-0.35188892,1.027532,0.093349196,-0.025369475,-0.23005207,11.404366,1.9972757,-0.08665966,-0.07475682
t49,0.8954886,-0.26183054,5.5731893,5.8012085,4.7932677,-0.22128028,-0.3671759,0.20268854,-0.780784,-0.20020065,-0.59168154,0.16022354,-0.03958887,-0.68475336,-0.041104726,0.74084824,3.8126519,0.6170913,-0.91681993,-0.4900776,1.0460511,0.10598654,-0.016178144,-0.23586358,12.174099,2.642141,-0.11083104,-0.06900248
t50,0.96469057,-0.2509139,5.5537753,5.615414,4.5474224,-0.21978518,-0.3610525,0.2072922,-0.76438296,-0.19806957,-0.5732309,0.24861924,-0.037202954,-0.6662376,-0.039358266,0.72936994,3.8546548,0.6022359,-0.89079225,-0.4595937,1.0512602,0.104526475,-0.017314378,-0.23930335,12.016516,2.4863253,-0.103034556,-0.0696968
t51,0.18861933,-0.27197066,5.437469,5.7865386,4.2662563,-0.19451925,-0.42031604,0.19870418,-0.7628819,-0.19312051,-0.68178993,0.39505035,-0.06195399,-0.8005116,-0.005875327,0.79495674,3.722884,0.7235641,-0.8967888,-0.45634612,1.1805718,0.12576365,-0.0196367,-0.3084578,11.351189,2.4354558,-0.15430798,-0.06557328
t52,0.18706833,-0.27168444,5.438862,5.8062663,4.2776914,-0.19462596,-0.42154142,0.19863692,-0.763628,-0.19342755,-0.6838359,0.39084208,-0.06252878,-0.8013022,-0.0057109958,0.7962854,3.7255626,0.72378504,-0.8981057,-0.45667148,1.177013,0.12609085,-0.0196737,-0.30856118,11.372183,2.438927,-0.15420535,-0.065720044
t53,0.937696,-0.25583386,5.614778,5.7793026,4.7486525,-0.22098818,-0.36433807,0.20929603,-0.7772862,-0.19997457,-0.5884089,0.2278259,-0.03995772,-0.6845816,-0.0408532,0.7394455,3.8599257,0.612975,-0.91265273,-0.47898877,1.0395125,0.10649833,-0.016647397,-0.23674601,12.196661,2.6043692,-0.10823859,-0.068806514
t54,1.079253,-0.21977304,5.5797415,4.7752614,3.6685617,-0.2206659,-0.33921993,0.20207761,-0.7108375,-0.19013406,-0.48500207,0.416873,-0.033305712,-0.5771187,-0.032872617,0.69914454,4.1587753,0.47460407,-0.7782061,-0.3433227,0.9677711,0.09479519,-0.025704116,-0.23245321,11.474436,2.008212,-0.08426477,-0.073011145
t55,0.100857876,-0.21458721,1.1053584,-0.052131265,-0.120559506,-0.46138,-0.21794118,4.77495,-0.19847381,2.6124723,-0.20948707,8.033988,8.445622,13.552071,4.4393106,0.83063835,1.8012347,1.0434601,-0.3336857,7.197613,0.7149831,8.57462,-0.031729426,-0.18445069,-0.104998864,0.13431904,-0.15962446,-0.0671052
t56,0.33560523,-0.20772345,5.421866,4.10947,2.5199995,-0.19074257,-0.37751755,0.20526822,-0.6502688,-0.17185897,-0.5118484,0.76778334,-0.049508322,-0.6082634,0.2559474,0.7241141,4.30431,0.643784,-0.6684111,-0.20808929,1.0138463,0.1076352,-0.03714349,-0.28513148,10.082758,1.4884444,-0.10271133,-0.06859925
t57,0.053071897,-0.3608457,0.3935215,5.6796017,4.49478,-0.10864782,-0.32158798,0.3760501,-0.73098445,-0.1869941,-0.94575936,-0.47193044,-0.25011012,-0.59362245,4.7955422,0.6662102,0.044549398,-0.0046089264,0.28761527,-0.6288325,6.737729,0.15379058,-0.06700854,-0.56959164,11.509579,4.0194473,2.301912,-0.058183078
t58,0.020072343,-0.28689143,1.3102851,5.7997994,5.3220973,-0.10649001,-0.21237174,0.10121966,-0.5929643,-0.09137613,-0.73408043,-0.07038503,-0.050601963,-0.62194926,-0.024783434,0.4658508,0.085240535,0.60072064,-0.6557826,-0.58941746,0.259649,0.078827955,0.93046796,-0.16857664,6.107108,3.7955267,-0.20502123,-0.03549323
t59,0.022840086,-0.3111514,1.2718369,6.198444,5.8154125,-0.10835443,-0.21553355,0.109485716,-0.6276295,-0.093486525,-0.7893296,-0.079230666,-0.055531215,-0.6668103,-0.027086211,0.48743305,0.0026038983,0.69489807,-0.7069781,-0.63449156,0.19836324,0.08329497,1.1095688,-0.18155582,6.3351655,4.1717563,-0.22249019,-0.036846317
t60,0.35481822,-0.21133187,5.4395022,4.093271,2.5207055,-0.18898153,-0.37694433,0.19822814,-0.6513698,-0.17210019,-0.5174681,0.7398723,-0.05106674,-0.5976208,0.2699536,0.7272507,4.306094,0.6305748,-0.65691113,-0.20555969,1.0584239,0.10775702,-0.037985474,-0.27956358,10.084791,1.5417738,-0.09828043,-0.06927881
t61,0.36592352,-0.20144363,5.452392,3.9057486,2.3245003,-0.18831801,-0.3718657,0.20092803,-0.63770145,-0.17014924,-0.4969124,0.7923071,-0.050720073,-0.5780061,0.3380049,0.7190926,4.381401,0.5906886,-0.63051337,-0.17462072,1.0164957,0.105720185,-0.040151782,-0.27687523,9.959402,1.4270531,-0.09476283,-0.068699524
t62,0.13215208,-0.37095335,0.000103687344,5.5690155,9.442355,-0.08734856,2.918712,0.018532502,-0.6863085,-0.04691328,-1.0255184,-0.15692045,-0.13071519,-0.7176723,-0.03708428,0.36963433,0.13551296,-0.0014076397,-0.42850423,-0.43824175,0.14619339,0.05923918,1.1773448,-0.08745228,1.3354864,9.68369,-0.5169898,-0.024426563
t63,0.14500427,-0.6171023,0.00032136854,9.042752,13.226904,-0.11923106,2.3480592,0.106483094,-1.0385506,-0.061943896,-1.5364476,-0.21185695,-0.15465984,-1.0826368,-0.069586895,0.56378365,0.19649409,0.11074257,-0.8574857,-0.834262,0.19999506,0.09024671,2.3211226,-0.123532675,3.006484,13.163732,-0.699646,-0.043560237
t64,1.3349718,-0.1461048,5.68389,2.5519347,1.685757,-0.22315888,-0.28047392,0.19353275,-0.5853052,-0.16762544,-0.26229528,0.9375491,-0.032510255,-0.34622675,-0.013977834,0.6146032,4.9029884,0.16081932,-0.49888667,-0.0448322,0.7684617,0.07082491,-0.048625614,-0.2077798,10.074051,0.9909352,-0.03785137,-0.076549344
t65,0.16447106,-0.5641252,0.0005626557,8.212654,12.825917,-0.11248055,3.3227959,0.06444264,-0.9701586,-0.05703548,-1.4619209,-0.22242111,-0.16942258,-1.0060819,-0.058668297,0.5025498,0.20136052,-0.0020272962,-0.6736199,-0.7153804,0.20218727,0.082604244,1.7480799,-0.11873686,1.8191074,13.284793,-0.71025527,-0.042008627
t66,0.1392704,-0.4254466,0.84491247,2.7130806,1.9651879,-0.078266606,-0.3034497,0.14993243,-0.43157655,-0.21788967,-0.393417,-0.25342655,-0.33347934,-0.029940333,9.705275,0.4941716,0.007077382,0.145305,0.3651832,-0.018711848,2.842455,0.16239448,-0.10126788,-0.8271082,11.563856,4.2662034,-0.041335434,-0.0653761
t67,0.0538995,-0.27141243,0.8410955,2.8920057,2.2433553,-0.092566185,-0.23531438,0.2380423,-0.49304503,-0.15044065,-0.4906918,-0.31235078,-0.22223519,-0.23760897,5.2978916,0.5272904,0.19388354,-0.003930936,0.49826503,-0.21523094,4.5898004,0.11711948,-0.07560779,-0.50333333,9.480188,2.911377,1.8809786,-0.04395249
t68,0.050524585,-0.27609596,0.8070367,3.2619143,2.521069,-0.09431126,-0.24944195,0.24580516,-0.510286,-0.15401366,-0.51935565,-0.3128768,-0.2202948,-0.28692937,5.1640463,0.53881335,0.13659714,-0.0034125247,0.32137156,-0.26485845,4.62887,0.120477766,-0.071490295,-0.5045924,9.600586,2.9563675,1.7729919,-0.046370048
t69,1.5471263,-0.14589775,6.0477624,2.3663504,1.6398109,-0.2348345,-0.28383502,0.18783619,-0.6151166,-0.17923944,-0.26416594,0.9824474,-0.024453374,-0.33334205,-0.01724631,0.6389739,5.1747684,-0.0017677451,-0.50165325,-0.014562589,0.80234593,0.06828103,-0.05090262,-0.20334189,10.416306,1.0778769,-0.032453038,-0.08462638
t70,0.17734195,-0.513481,0.00053933007,7.297976,12.503843,-0.112576135,4.110934,0.029288087,-0.92632747,-0.05855383,-1.3924366,-0.22070608,-0.19189312,-0.96448356,-0.04697968,0.47266057,0.2020553,-0.0024675857,-0.53058004,-0.6175862,0.18590015,0.07479152,1.335191,-0.12560374,1.2910244,13.166929,-0.6985745,-0.039123774
t71,1.3441145,-0.12574582,5.799554,1.7415198,1.0948459,-0.22268447,-0.252928,0.18308888,-0.54119235,-0.16146427,-0.21218365,1.07296,-0.041726727,-0.27167326,-0.004715058,0.5914263,5.1411915,0.040592175,-0.4329764,0.46041125,0.6202815,0.061205063,-0.056583766,-0.2072581,9.679575,0.7496023,-0.026690518,-0.07286265
t72,1.3603959,-0.1376305,5.7604694,2.2421713,1.477087,-0.22271936,-0.26903182,0.18854932,-0.5724747,-0.16543105,-0.23835056,0.99216074,-0.035443533,-0.320639,-0.011188021,0.6066928,4.9835587,0.10629888,-0.47505477,-0.007590103,0.7292453,0.066586286,-0.051774286,-0.20469798,9.92454,0.9245863,-0.035189956,-0.075539306
t73,0.15777172,-0.29050812,6.8921916e-05,4.045123,9.448904,-0.095630504,4.8946905,0.6689483,-0.66097987,-0.052658647,-0.98228306,-0.20719065,-0.1722564,-0.6739955,-0.02051422,0.351741,0.15989122,-0.0024575586,-0.1508043,-0.2982446,0.11941211,0.046342917,0.52493846,-0.13728428,0.004837118,10.405042,-0.5396618,-0.03132723
t74,1.416704,-0.15455796,5.9919143,1.999129,1.568371,-0.24244817,-0.27606604,0.2176048,-0.5898338,-0.1705298,-0.23668966,1.1526377,-0.015397925,-0.31094357,-0.014561566,0.58582443,5.0644946,-7.202373e-05,-0.50792676,0.022378568,0.69688904,0.06860877,-0.05008776,-0.22902091,10.271278,0.93441796,-0.0348877,-0.07952146
t75,0.59515435,-0.17052537,5.5847807,2.3090591,0.91505337,-0.19709016,-0.33032563,0.1753886,-0.5600109,-0.15647317,-0.39026922,1.1599357,-0.04262023,-0.3597,0.9491847,0.6698141,4.888411,0.014337124,-0.44236857,0.5388197,0.71187264,0.08697015,-0.056850363,-0.2518761,9.20389,0.9467701,-0.069313705,-0.06991131
t76,1.0138528,-0.14407443,5.9307027,0.5135446,-0.030695748,-0.20333783,-0.2653868,0.1678088,-0.4380776,-0.13163905,-0.3237257,2.0077755,-0.04853694,-0.08716993,2.20104,0.62595344,5.7956223,0.12557381,-0.3186131,2.8913352,0.0051570293,0.07266602,-0.07468416,-0.28750092,8.573439,0.35534027,-0.013015127,-0.06107575
