"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126"
"t24",9.85482662497266,13.86420648763,5.59771022463264,5.35470625637625,8.91490915574095,8.94900262814022,6.56608984565434,6.6972627266348,7.09228752622363,3.71031851203825,5.01283679439763,4.55252918642111,8.05164692833737,8.91490915574095,4.50600086641709,6.57796426002097,10.0057759501237,6.57796426002096,5.92212487947662,8.58861336356659,6.57796426002096,10.0057759501237,9.39504377213957,0,8.91490915574095,6.45216199927515,10.0057759501237,5.66740801722773,5.66740801722773,5.66740801722773,4.78065860537809,9.08904676619999,6.32999440272599,5.90878391093399,4.85271296480738,9.71354014469193,5.4657398032538,5.66740801722773,5.66740801722773,9.3628556694302,9.25892375960387,5.66740801722773,10.0057759501237,6.42603584599456,6.57796426002097,8.91490915574095,5.66740801722773,5.71043796038511,6.57796426002097,5.66740801722773,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,14.131282280686,14.131282280686,5.66740801722773,5.66740801722773,6.57796426002096,6.57796426002096,10.0057759501237,10.2330394488636,10.2330394488636,5.66740801722773,5.66740801722773,10.0057759501237,10.0057759501237,10.0057759501237,6.45216199927515,8.91490915574095,8.91490915574095,10.0057759501237,6.57796426002097,6.57796426002097,5.71043796038511,8.91490915574095,8.91490915574095,5.71043796038511,5.66740801722773,10.0057759501237,5.66740801722773,14.131282280686,14.131282280686,8.91490915574095,8.91490915574095,6.57796426002097,10.0057759501237,10.0057759501237,2.82451268864807,2.82451268864807,5.66740801722773,5.66740801722773,5.66740801722773,6.45216199927515,6.45216199927515,5.66740801722773,5.66740801722773,5.66740801722773,5.66740801722773,5.66740801722773,5.66740801722773,5.66740801722773,5.66740801722773,6.57796426002097,6.57796426002097,6.57796426002096,6.57796426002096,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,5.71043796038511,6.45216199927515,5.66740801722773,5.66740801722773,6.45216199927515,6.45216199927515,5.71043796038511,5.71043796038511,8.91490915574094,8.91490915574094,5.66740801722773,5.66740801722773
"t25",9.85482662497267,13.86420648763,5.59771022463264,4.21921047108281,7.7794133704475,8.94900262814022,6.56608984565434,6.6972627266348,7.09228752622363,6.17306566850405,7.34978169011761,6.88947408214109,8.05164692833737,4.50489542172452,6.96874802288289,8.91490915574095,10.0057759501237,8.91490915574095,8.2590697751966,3.02054103861886,8.91490915574095,10.0057759501237,9.39504377213957,8.91490915574095,0,8.91490915574095,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,8.02815974389131,9.08904676619999,8.66693929844597,8.24572880665397,8.1002141033206,9.71354014469193,8.71324094176702,8.91490915574095,8.91490915574095,9.3628556694302,9.25892375960387,8.91490915574095,10.0057759501237,8.76298074171455,8.91490915574095,3.40048324717676,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,10.0057759501237,3.40048324717676,3.40048324717676,3.40048324717676,3.40048324717676,14.131282280686,14.131282280686,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,10.0057759501237,10.2330394488636,10.2330394488636,8.91490915574095,8.91490915574095,10.0057759501237,10.0057759501237,10.0057759501237,8.91490915574095,3.40048324717676,3.40048324717676,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,2.68542734255116,2.68542734255116,8.91490915574095,8.91490915574095,10.0057759501237,8.91490915574095,14.131282280686,14.131282280686,3.40048324717676,3.40048324717676,8.91490915574095,10.0057759501237,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,3.34683683079321,3.34683683079321,8.91490915574095,8.91490915574095
"t26",9.85482662497266,13.86420648763,5.59771022463264,5.35470625637625,8.91490915574095,8.94900262814022,6.56608984565434,6.6972627266348,7.09228752622363,3.16740541539794,5.01283679439763,4.55252918642111,8.05164692833737,8.91490915574095,2.12180771275821,6.57796426002097,10.0057759501237,6.57796426002096,5.92212487947662,8.58861336356659,6.57796426002096,10.0057759501237,9.39504377213957,6.45216199927515,8.91490915574095,0,10.0057759501237,6.45216199927515,6.45216199927515,6.45216199927515,5.56541258742551,9.08904676619999,6.32999440272599,5.90878391093399,5.6374669468548,9.71354014469193,6.25049378530122,6.45216199927515,6.45216199927515,9.3628556694302,9.25892375960387,6.45216199927515,10.0057759501237,6.42603584599456,6.57796426002097,8.91490915574095,6.45216199927515,6.45216199927515,6.57796426002097,6.45216199927515,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,14.131282280686,14.131282280686,6.45216199927515,6.45216199927515,6.57796426002096,6.57796426002096,10.0057759501237,10.2330394488636,10.2330394488636,6.45216199927515,6.45216199927515,10.0057759501237,10.0057759501237,10.0057759501237,3.0273447292708,8.91490915574095,8.91490915574095,10.0057759501237,6.57796426002097,6.57796426002097,6.45216199927515,8.91490915574095,8.91490915574095,6.45216199927515,6.45216199927515,10.0057759501237,6.45216199927515,14.131282280686,14.131282280686,8.91490915574095,8.91490915574095,6.57796426002097,10.0057759501237,10.0057759501237,6.45216199927515,6.45216199927515,6.45216199927515,6.45216199927515,6.45216199927515,2.66323685121646,2.66323685121646,6.45216199927515,6.45216199927515,6.45216199927515,6.45216199927515,6.45216199927515,6.45216199927515,6.45216199927515,6.45216199927515,6.57796426002097,6.57796426002097,6.57796426002096,6.57796426002096,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,6.45216199927515,3.0273447292708,6.45216199927515,6.45216199927515,3.0273447292708,3.0273447292708,6.45216199927515,6.45216199927515,8.91490915574094,8.91490915574094,6.45216199927515,6.45216199927515
"t27",9.85482662497267,13.86420648763,5.18818002652434,6.44557305075896,10.0057759501237,8.49949800483369,6.1165852223478,3.73359358328064,4.12825822611377,7.26393246288676,8.44064848450031,7.9803408765238,2.79991416179432,10.0057759501237,8.0596148172656,10.0057759501237,5.51700838498556,10.0057759501237,9.34993656957931,9.6794801579493,10.0057759501237,5.51700838498556,4.14331100559652,10.0057759501237,10.0057759501237,10.0057759501237,0,10.0057759501237,10.0057759501237,10.0057759501237,9.11902653827402,4.60027920106189,9.75780609282867,9.33659560103668,9.19108089770331,9.71354014469193,9.80410773614973,10.0057759501237,10.0057759501237,1.89698053313199,1.79304862330566,10.0057759501237,5.51700838498556,9.85384753609725,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,5.51700838498556,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,14.131282280686,14.131282280686,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,4.7540431835806,10.2330394488636,10.2330394488636,10.0057759501237,10.0057759501237,5.51700838498556,5.51700838498556,4.7540431835806,10.0057759501237,10.0057759501237,10.0057759501237,5.51700838498556,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,5.51700838498556,10.0057759501237,14.131282280686,14.131282280686,10.0057759501237,10.0057759501237,10.0057759501237,5.51700838498556,5.51700838498556,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,4.7540431835806,4.7540431835806,4.7540431835806,4.7540431835806,5.51700838498556,5.51700838498556,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237
"t28",9.85482662497266,13.86420648763,5.59771022463264,5.35470625637625,8.91490915574095,8.94900262814022,6.56608984565434,6.69726272663481,7.09228752622364,3.71031851203825,5.01283679439763,4.55252918642111,8.05164692833737,8.91490915574095,4.50600086641709,6.57796426002096,10.0057759501237,6.57796426002096,5.92212487947662,8.58861336356659,6.57796426002096,10.0057759501237,9.39504377213958,5.66740801722773,8.91490915574095,6.45216199927515,10.0057759501237,0,2.35651137146033,3.49477516236503,3.23702662637284,9.08904676619999,6.32999440272599,5.90878391093399,3.30908098580213,9.71354014469193,3.92210782424855,5.08021464981443,5.08021464981443,9.3628556694302,9.25892375960387,5.08021464981443,10.0057759501237,6.42603584599456,6.57796426002097,8.91490915574095,3.63680007961289,5.71043796038511,6.57796426002097,3.49477516236503,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,14.131282280686,14.131282280686,4.12377603822247,4.12377603822247,6.57796426002096,6.57796426002096,10.0057759501237,10.2330394488636,10.2330394488636,3.49477516236503,3.49477516236503,10.0057759501237,10.0057759501237,10.0057759501237,6.45216199927515,8.91490915574095,8.91490915574095,10.0057759501237,6.57796426002097,6.57796426002097,5.71043796038511,8.91490915574095,8.91490915574095,5.71043796038511,3.63680007961289,10.0057759501237,3.49477516236503,14.131282280686,14.131282280686,8.91490915574095,8.91490915574095,6.57796426002097,10.0057759501237,10.0057759501237,5.66740801722773,5.66740801722773,3.49477516236503,3.49477516236503,5.08021464981443,6.45216199927515,6.45216199927515,3.63680007961289,3.63680007961289,3.49477516236503,3.49477516236503,5.08021464981443,5.08021464981443,3.49477516236503,3.49477516236503,6.57796426002097,6.57796426002097,6.57796426002096,6.57796426002096,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,5.71043796038511,6.45216199927515,3.63680007961289,3.63680007961289,6.45216199927515,6.45216199927515,5.71043796038511,5.71043796038511,8.91490915574094,8.91490915574094,3.49477516236503,3.49477516236503
"t29",9.85482662497266,13.86420648763,5.59771022463264,5.35470625637625,8.91490915574095,8.94900262814022,6.56608984565434,6.69726272663481,7.09228752622364,3.71031851203825,5.01283679439763,4.55252918642111,8.05164692833737,8.91490915574095,4.50600086641709,6.57796426002096,10.0057759501237,6.57796426002096,5.92212487947662,8.58861336356659,6.57796426002096,10.0057759501237,9.39504377213958,5.66740801722773,8.91490915574095,6.45216199927515,10.0057759501237,2.35651137146033,0,3.49477516236503,3.23702662637284,9.08904676619999,6.32999440272599,5.90878391093399,3.30908098580213,9.71354014469193,3.92210782424855,5.08021464981443,5.08021464981443,9.3628556694302,9.25892375960387,5.08021464981443,10.0057759501237,6.42603584599456,6.57796426002097,8.91490915574095,3.63680007961289,5.71043796038511,6.57796426002097,3.49477516236503,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,14.131282280686,14.131282280686,4.12377603822247,4.12377603822247,6.57796426002096,6.57796426002096,10.0057759501237,10.2330394488636,10.2330394488636,3.49477516236503,3.49477516236503,10.0057759501237,10.0057759501237,10.0057759501237,6.45216199927515,8.91490915574095,8.91490915574095,10.0057759501237,6.57796426002097,6.57796426002097,5.71043796038511,8.91490915574095,8.91490915574095,5.71043796038511,3.63680007961289,10.0057759501237,3.49477516236503,14.131282280686,14.131282280686,8.91490915574095,8.91490915574095,6.57796426002097,10.0057759501237,10.0057759501237,5.66740801722773,5.66740801722773,3.49477516236503,3.49477516236503,5.08021464981443,6.45216199927515,6.45216199927515,3.63680007961289,3.63680007961289,3.49477516236503,3.49477516236503,5.08021464981443,5.08021464981443,3.49477516236503,3.49477516236503,6.57796426002097,6.57796426002097,6.57796426002096,6.57796426002096,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,5.71043796038511,6.45216199927515,3.63680007961289,3.63680007961289,6.45216199927515,6.45216199927515,5.71043796038511,5.71043796038511,8.91490915574094,8.91490915574094,3.49477516236503,3.49477516236503
"t30",9.85482662497266,13.86420648763,5.59771022463264,5.35470625637625,8.91490915574095,8.94900262814022,6.56608984565434,6.69726272663481,7.09228752622364,3.71031851203825,5.01283679439763,4.55252918642111,8.05164692833737,8.91490915574095,4.50600086641709,6.57796426002097,10.0057759501237,6.57796426002096,5.92212487947662,8.58861336356659,6.57796426002096,10.0057759501237,9.39504377213958,5.66740801722773,8.91490915574095,6.45216199927515,10.0057759501237,3.49477516236503,3.49477516236503,0,3.23702662637284,9.08904676619999,6.32999440272599,5.90878391093399,3.30908098580213,9.71354014469193,3.92210782424855,5.08021464981443,5.08021464981443,9.3628556694302,9.25892375960387,5.08021464981443,10.0057759501237,6.42603584599456,6.57796426002097,8.91490915574095,3.63680007961289,5.71043796038511,6.57796426002097,2.78861987164314,10.0057759501237,8.91490915574095,8.91490915574095,8.91490915574095,8.91490915574095,14.131282280686,14.131282280686,4.12377603822247,4.12377603822247,6.57796426002096,6.57796426002096,10.0057759501237,10.2330394488636,10.2330394488636,2.78861987164314,2.78861987164314,10.0057759501237,10.0057759501237,10.0057759501237,6.45216199927515,8.91490915574095,8.91490915574095,10.0057759501237,6.57796426002097,6.57796426002097,5.71043796038511,8.91490915574095,8.91490915574095,5.71043796038511,3.63680007961289,10.0057759501237,2.32306248848063,14.131282280686,14.131282280686,8.91490915574095,8.91490915574095,6.57796426002097,10.0057759501237,10.0057759501237,5.66740801722773,5.66740801722773,2.78861987164314,2.78861987164314,5.08021464981443,6.45216199927515,6.45216199927515,3.63680007961289,3.63680007961289,2.78861987164314,2.78861987164314,5.08021464981443,5.08021464981443,2.78861987164314,2.78861987164314,6.57796426002097,6.57796426002097,6.57796426002096,6.57796426002096,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,10.0057759501237,5.71043796038511,6.45216199927515,3.63680007961289,3.63680007961289,6.45216199927515,6.45216199927515,5.71043796038511,5.71043796038511,8.91490915574094,8.91490915574094,2.32306248848063,2.32306248848063
"t31",8.96807721312303,12.9774570757804,4.710960812783,4.46795684452662,8.02815974389131,8.06225321629059,5.6793404338047,5.81051331478517,6.205538114374,2.82356910018862,4.12608738254799,3.66577977457148,7.16489751648773,8.02815974389131,3.61925145456746,5.69121484817133,9.11902653827402,5.69121484817133,5.03537546762699,7.70186395171696,5.69121484817133,9.11902653827402,8.50829436028994,4.78065860537809,8.02815974389131,5.56541258742551,9.11902653827402,3.23702662637284,3.23702662637284,3.23702662637284,0,8.20229735435035,5.44324499087635,5.02203449908435,0.458644052546246,8.8267907328423,1.07167089099266,4.1934652379648,4.1934652379648,8.47610625758056,8.37217434775424,4.1934652379648,9.11902653827402,5.53928643414493,5.69121484817133,8.02815974389131,3.23702662637284,4.82368854853548,5.69121484817133,3.23702662637284,9.11902653827402,8.02815974389131,8.02815974389131,8.02815974389131,8.02815974389131,13.2445328688364,13.2445328688364,1.27333910496659,1.27333910496659,5.69121484817133,5.69121484817133,9.11902653827402,9.34629003701395,9.34629003701395,3.23702662637284,3.23702662637284,9.11902653827402,9.11902653827402,9.11902653827402,5.56541258742551,8.02815974389131,8.02815974389131,9.11902653827402,5.69121484817133,5.69121484817133,4.82368854853548,8.02815974389131,8.02815974389131,4.82368854853548,3.23702662637284,9.11902653827402,3.23702662637284,13.2445328688364,13.2445328688364,8.02815974389131,8.02815974389131,5.69121484817133,9.11902653827402,9.11902653827402,4.78065860537809,4.78065860537809,3.23702662637284,3.23702662637284,4.1934652379648,5.56541258742551,5.56541258742551,3.23702662637284,3.23702662637284,3.23702662637284,3.23702662637284,4.1934652379648,4.1934652379648,3.23702662637284,3.23702662637284,5.69121484817133,5.69121484817133,5.69121484817133,5.69121484817133,9.11902653827402,9.11902653827402,9.11902653827402,9.11902653827402,9.11902653827402,9.11902653827402,4.82368854853548,5.56541258742551,3.23702662637284,3.23702662637284,5.56541258742551,5.56541258742551,4.82368854853548,4.82368854853548,8.02815974389131,8.02815974389131,3.23702662637284,3.23702662637284
"t32",8.938097441049,12.9474773037063,4.27145084260068,5.5288438668353,9.08904676619999,7.58276882091002,5.19985603842414,2.81686439935697,3.2115290421901,6.34720327896309,7.52391930057665,7.06361169260013,2.6461501792756,9.08904676619999,7.14288563334193,9.08904676619999,2.63809658181097,9.08904676619999,8.43320738565565,8.76275097402564,9.08904676619999,2.44351945528719,3.98954702307781,9.08904676619999,9.08904676619999,9.08904676619999,4.60027920106189,9.08904676619999,9.08904676619999,9.08904676619999,8.20229735435035,0,8.84107690890501,8.41986641711301,8.27435171377964,8.79681096076827,8.88737855222606,9.08904676619999,9.08904676619999,3.95735892036843,3.85342701054211,9.08904676619999,1.01983516576405,8.93711835217359,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,1.01983516576405,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,13.2145530967623,13.2145530967623,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,4.60027920106189,9.31631026493992,9.31631026493992,9.08904676619999,9.08904676619999,2.44351945528719,2.44351945528719,4.60027920106189,9.08904676619999,9.08904676619999,9.08904676619999,2.37459486743493,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,1.01983516576405,9.08904676619999,13.2145530967623,13.2145530967623,9.08904676619999,9.08904676619999,9.08904676619999,1.01983516576405,1.01983516576405,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,4.60027920106189,4.60027920106189,4.60027920106189,4.60027920106189,2.37459486743493,2.37459486743493,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999,9.08904676619999
"t33",9.60685676767769,13.616236630335,5.34974036733766,5.10673639908127,8.66693929844597,8.70103277084524,6.31811998835936,6.44929286933982,6.84431766892865,3.58815091548909,4.02632723484637,3.96803914468844,7.80367707104239,8.66693929844597,4.38383326986793,4.16857781081979,9.75780609282867,5.05563449697725,4.39979511643291,8.34064350627161,4.16857781081979,9.75780609282867,9.1470739148446,6.32999440272599,8.66693929844597,6.32999440272599,9.75780609282867,6.32999440272599,6.32999440272599,6.32999440272599,5.44324499087635,8.84107690890501,0,0.983500778583543,5.51529935030564,9.46557028739695,6.12832618875206,6.32999440272599,6.32999440272599,9.11488581213522,9.01095390230889,6.32999440272599,9.75780609282867,5.84154580426189,5.99347421828829,8.66693929844597,6.32999440272599,6.32999440272599,3.70187091087765,6.32999440272599,9.75780609282867,8.66693929844597,8.66693929844597,8.66693929844597,8.66693929844597,13.883312423391,13.883312423391,6.32999440272599,6.32999440272599,1.74098267765864,1.74098267765864,9.75780609282867,9.98506959156861,9.98506959156861,6.32999440272599,6.32999440272599,9.75780609282867,9.75780609282867,9.75780609282867,6.32999440272599,8.66693929844597,8.66693929844597,9.75780609282867,5.99347421828829,5.99347421828829,6.32999440272599,8.66693929844597,8.66693929844597,6.32999440272599,6.32999440272599,9.75780609282867,6.32999440272599,13.883312423391,13.883312423391,8.66693929844597,8.66693929844597,3.70187091087765,9.75780609282867,9.75780609282867,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,3.70187091087765,3.70187091087765,4.16857781081979,4.16857781081979,9.75780609282867,9.75780609282867,9.75780609282867,9.75780609282867,9.75780609282867,9.75780609282867,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,6.32999440272599,8.66693929844597,8.66693929844597,6.32999440272599,6.32999440272599
"t34",9.18564627588569,13.195026138543,4.92852987554566,4.68552590728928,8.24572880665397,8.27982227905325,5.89690949656736,6.02808237754783,6.42310717713666,3.16694042369709,3.60511674305437,3.54682865289644,7.38246657925039,8.24572880665397,3.96262277807594,3.74736731902779,9.33659560103668,4.63442400518525,3.97858462464091,7.91943301447962,3.74736731902779,9.33659560103668,8.7258634230526,5.90878391093399,8.24572880665397,5.90878391093399,9.33659560103668,5.90878391093399,5.90878391093399,5.90878391093399,5.02203449908435,8.41986641711301,0.983500778583543,0,5.09408885851364,9.04435979560496,5.70711569696006,5.90878391093399,5.90878391093399,8.69367532034322,8.58974341051689,5.90878391093399,9.33659560103668,5.4203353124699,5.5722637264963,8.24572880665397,5.90878391093399,5.90878391093399,3.28066041908566,5.90878391093399,9.33659560103668,8.24572880665397,8.24572880665397,8.24572880665397,8.24572880665397,13.462101931599,13.462101931599,5.90878391093399,5.90878391093399,1.31977218586665,1.31977218586665,9.33659560103668,9.56385909977661,9.56385909977661,5.90878391093399,5.90878391093399,9.33659560103668,9.33659560103668,9.33659560103668,5.90878391093399,8.24572880665397,8.24572880665397,9.33659560103668,5.5722637264963,5.5722637264963,5.90878391093399,8.24572880665397,8.24572880665397,5.90878391093399,5.90878391093399,9.33659560103668,5.90878391093399,13.462101931599,13.462101931599,8.24572880665397,8.24572880665397,3.28066041908566,9.33659560103668,9.33659560103668,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,3.28066041908566,3.28066041908566,3.74736731902779,3.74736731902779,9.33659560103668,9.33659560103668,9.33659560103668,9.33659560103668,9.33659560103668,9.33659560103668,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,5.90878391093399,8.24572880665397,8.24572880665397,5.90878391093399,5.90878391093399
"t35",9.04013157255232,13.0495114352096,4.78301517221229,4.54001120395591,8.1002141033206,8.13430757571988,5.75139479323399,5.88256767421446,6.27759247380329,2.89562345961791,4.19814174197728,3.73783413400077,7.23695187591702,8.1002141033206,3.69130581399675,5.76326920760062,9.19108089770331,5.76326920760062,5.10742982705628,7.77391831114625,5.76326920760062,9.19108089770331,8.58034871971923,4.85271296480738,8.1002141033206,5.6374669468548,9.19108089770331,3.30908098580213,3.30908098580213,3.30908098580213,0.458644052546246,8.27435171377964,5.51529935030564,5.09408885851364,0,8.89884509227159,0.859349228643725,4.26551959739409,4.26551959739409,8.54816061700985,8.44422870718352,4.26551959739409,9.19108089770331,5.61134079357422,5.76326920760062,8.1002141033206,3.30908098580213,4.89574290796477,5.76326920760062,3.30908098580213,9.19108089770331,8.1002141033206,8.1002141033206,8.1002141033206,8.1002141033206,13.3165872282657,13.3165872282657,1.06101744261765,1.06101744261765,5.76326920760062,5.76326920760062,9.19108089770331,9.41834439644324,9.41834439644324,3.30908098580213,3.30908098580213,9.19108089770331,9.19108089770331,9.19108089770331,5.63746694685481,8.1002141033206,8.1002141033206,9.19108089770331,5.76326920760062,5.76326920760062,4.89574290796477,8.1002141033206,8.1002141033206,4.89574290796477,3.30908098580213,9.19108089770331,3.30908098580213,13.3165872282657,13.3165872282657,8.1002141033206,8.1002141033206,5.76326920760062,9.19108089770331,9.19108089770331,4.85271296480738,4.85271296480738,3.30908098580213,3.30908098580213,4.26551959739409,5.63746694685481,5.63746694685481,3.30908098580213,3.30908098580213,3.30908098580213,3.30908098580213,4.26551959739409,4.26551959739409,3.30908098580213,3.30908098580213,5.76326920760062,5.76326920760062,5.76326920760062,5.76326920760062,9.19108089770331,9.19108089770331,9.19108089770331,9.19108089770331,9.19108089770331,9.19108089770331,4.89574290796477,5.63746694685481,3.30908098580213,3.30908098580213,5.63746694685481,5.63746694685481,4.89574290796477,4.89574290796477,8.1002141033206,8.1002141033206,3.30908098580213,3.30908098580213
"t36",9.33532732080101,13.3447071834583,5.30547441920092,6.15333724532724,9.71354014469193,8.6567668227085,6.27385404022262,6.40502692120308,6.80005172079191,6.97169665745503,8.1484126790686,7.68810507109208,7.75941112290565,9.71354014469193,7.76737901183388,9.71354014469193,9.71354014469193,9.71354014469193,9.05770076414759,9.38724435251758,9.71354014469193,9.71354014469193,9.10280796670785,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,8.8267907328423,8.79681096076827,9.46557028739695,9.04435979560496,8.89884509227159,0,9.51187193071801,9.71354014469193,9.71354014469193,9.07061986399847,8.96668795417215,9.71354014469193,9.71354014469193,9.56161173066553,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,13.6117829765144,13.6117829765144,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,1.34106658112118,1.34106658112118,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,13.6117829765143,13.6117829765143,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193,9.71354014469193
