"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126"
"t87",-0.0567233408073524,-0.00910337468018059,-0.0105653779203088,-0.191114896728934,0.191362306010705,8.27840292679452e-05,-0.0160344668514648,0.0057257382746884,0.0320574242387568,-0.110797384343508,0.00152413470278981,0.0307257673810934,-0.0129247907497257,-0.030997183729551,-0.345926494451362,-0.174031300982466,0.020495608207528,0.0672016433221564,6.51561494235092e-05,2.48238538019725e-05,9.45760028264809e-05,0.000582287627830838,0.0190713366455702,0.00372058930416921,-1.78888387856203e-07,-1.41927394846198e-05,-5.67958314081284e-06,-2.14217498775824e-05,5.11780125457439e-06,-0.00030150929372335,9.44607405244259e-05,0.000592411680627276,-0.000466716369054645,-0.0294730605293784,0.000223611196951335,-0.000118800826576324,-0.00171454488081025,0.00204622393116916,-0.00675217287905057,0.00810925827761256,-0.00473554137746421,-0.000156846351748248,0.00310032882926184,-0.000174420684316253,3.63291999437171e-05,4.48100194876374e-05,-0.00281507833815145,0.000776157437969699,-0.000528192190367678,-5.12723378430352e-17,-0.00102263210169306,-0.00390849868321713,0.0147353108092939,-6.22026191369577e-08,-3.63741049553041e-05,-1.9534698292055e-05,-5.88807574007387e-05,-6.73792220955656e-05,0.00140493704540323,1.02159912090511e-15,-5.23014974211737e-05,-0.00071815742083777,-0.000209401099096757,0.00529869078664611,-0.21560758086751,2.49557955258304e-06,-1.14480328790542e-05,-1.22874532477593e-07,-1.7103389626732e-07,-6.22790430423467e-08,8.89369426988382e-06,9.02216701327337e-08,6.10519309252562e-06,-3.82299701163537e-05,-2.48302538884693e-09,1.23416889343806e-15,8.96902281610747e-16,-4.96748944108069e-09,2.30743424063256e-06,-4.8777036543855e-09,1.32272757080771e-05,1.70560788039545e-15,9.58666758211722e-16,4.87322142656195e-16,-8.65622032631334e-16,-4.18419005301897e-16,1.63644112725729e-08,-9.94675531811853e-16,-0.00116007814442912,-9.54384176841997e-05,-1.7812329692059e-15,-4.39440822850156e-10,-7.97994910004622e-09,3.94167394983051e-10,2.81252498528813e-15,2.35903741005365e-08,2.89480247066927e-15,-6.10997427046549e-08,-3.01972144448658e-08,0.834740800940462,1.34860911868143e-13,1.66739056035758e-14,3.19997675587965e-15,2.23566179455969e-15,-1.26328520941242e-15,5.73738917290617e-06,-2.65163349293356e-06,1.084244347552e-15,1.73814250197195e-15,-2.21839608002936e-16,4.89000385904287e-16,-1.7498437249936e-16,5.73130554174378e-15,2.61430894941711e-08,-1.20608599825087e-15,1.19998737229193e-15,-1.71624463227091e-15,2.02135547746237e-06,-5.7031882590269e-16,-2.72361268340994e-08,-1.34648523743909e-15,9.88982597265796e-16,-1.31110594459041e-15,1.42017954089503e-14,7.69584162526892e-16,0.0890870806374725
"t105",-0.0567996419528321,-0.00912460050752023,-0.0106014090659471,-0.191939075559888,0.192738381360887,8.34433660198469e-05,-0.0161662717538699,0.00577619071217307,0.0323907473805353,-0.112087520355397,0.00154514814142521,0.0312789381159222,-0.0131651262461443,-0.0315981752444165,-0.353741477248927,-0.178039419212213,0.0210185596595401,0.0690158366618963,6.69630593989419e-05,2.55674639028443e-05,9.74629275153415e-05,0.000602055515996051,0.0197507893463144,0.00386345463819224,-1.85911057983806e-07,-1.4765934312968e-05,-5.91029651278061e-06,-2.23226647599507e-05,5.35325420840251e-06,-0.000316651554018332,9.9517367155111e-05,0.000624269347140475,-0.000492744441100247,-0.03148196962662,0.000239995451968945,-0.000128233549117655,-0.00185539888404451,0.00222377465121894,-0.00737140106431472,0.00886427006379439,-0.00519524329779505,-0.000172759642714973,0.00342665211054109,-0.000193154036475335,4.08912219891011e-05,5.04804935683675e-05,-0.00320378035016398,0.000896360961622498,-0.000614198726214252,-3.15848010451068e-17,-0.00119281630718204,-0.00459932441740109,0.0176425172775233,-7.61056934780318e-08,-4.45472560169839e-05,-2.40503107384498e-05,-7.27659290641772e-05,-8.42700472600253e-05,0.00177549170159205,6.89339005300328e-16,-6.67247864152689e-05,-0.000923618492117958,-0.000273456346365271,0.00694757783601698,-0.290299476419201,3.43191397233736e-06,-1.57772053063943e-05,-1.76399861820788e-07,-2.47625298510106e-07,-9.15259341711796e-08,1.3185067845008e-05,1.35840438788433e-07,9.22172176672001e-06,-6.0608133902221e-05,-4.24807908832091e-09,-9.13042954680555e-16,1.71063112554546e-16,-9.07462059835379e-09,4.22239188517205e-06,-9.45358562522632e-09,2.57053850062688e-05,4.84307239446636e-16,8.84368916940383e-17,-1.36138607495562e-17,6.65223381718721e-16,3.88664825780841e-16,4.67433557412076e-08,2.30329859127412e-15,-0.00352123463089463,-0.000320264587402467,1.92348128166146e-15,-7.12706067585965e-09,-2.34585956534856e-07,-2.77796878332428e-07,-2.21439257877293e-15,-1.02784173973749e-07,-1.92077475905427e-15,1.40711265859064e-07,4.68470305390447e-08,-0.387679671456918,-5.42433038989634e-14,-5.76315029588985e-15,-1.13963017265234e-15,-2.27676348891902e-15,-9.39045393566407e-16,1.19396080232776e-06,-6.29157557457847e-07,2.45098679649116e-17,-3.89974130264149e-16,-5.4047977568706e-15,3.62815057700771e-15,4.25075587340348e-15,0.707106781186546,1.31205839279327e-08,3.77718442504697e-14,6.07832487175069e-15,1.58054697971395e-15,1.09789577178944e-06,2.23494461011144e-15,-1.53568971483695e-08,-2.58776710480976e-15,-2.51936655318665e-15,-2.71441337565601e-17,1.55459965089073e-14,-1.25629558576326e-16,0.0890870806374756
"t106",-0.0567996419528321,-0.00912460050752023,-0.0106014090659471,-0.191939075559888,0.192738381360887,8.34433660198353e-05,-0.0161662717538699,0.00577619071217309,0.0323907473805353,-0.112087520355397,0.00154514814142522,0.0312789381159222,-0.0131651262461442,-0.0315981752444164,-0.353741477248927,-0.178039419212213,0.0210185596595398,0.0690158366618958,6.69630593989078e-05,2.55674639025551e-05,9.74629275154709e-05,0.000602055515996922,0.019750789346315,0.003863454638192,-1.85911057913002e-07,-1.47659343130443e-05,-5.91029651300591e-06,-2.23226647601989e-05,5.35325420847397e-06,-0.000316651554018388,9.95173671552979e-05,0.000624269347140565,-0.000492744441100469,-0.0314819696266198,0.000239995451969168,-0.000128233549117683,-0.00185539888404477,0.00222377465121903,-0.0073714010643146,0.00886427006379428,-0.0051952432977946,-0.000172759642716061,0.00342665211054045,-0.00019315403647598,4.08912219892929e-05,5.04804935684195e-05,-0.00320378035016409,0.000896360961622664,-0.000614198726214958,6.16461890507428e-17,-0.0011928163071835,-0.00459932441740095,0.0176425172775243,-7.61056931414766e-08,-4.45472560166584e-05,-2.4050310738432e-05,-7.2765929064428e-05,-8.42700472600846e-05,0.00177549170159156,6.98913694662283e-16,-6.67247864166871e-05,-0.000923618492117462,-0.000273456346365415,0.00694757783601652,-0.290299476419202,3.43191397212819e-06,-1.57772053056048e-05,-1.76399861262431e-07,-2.47625298544581e-07,-9.15259337461473e-08,1.31850678446204e-05,1.35840438967934e-07,9.22172176568355e-06,-6.06081339016919e-05,-4.24807897409955e-09,-3.30175866752366e-16,4.06985505287297e-16,-9.07462025511211e-09,4.22239188499058e-06,-9.45358623287278e-09,2.57053850057289e-05,8.45129722449812e-16,-2.18934136732897e-16,-1.01736617839685e-15,3.64937387224467e-17,3.94193744531458e-16,4.674335537771e-08,-1.40805542475166e-16,-0.00352123463089381,-0.000320264587396943,1.76735616882532e-15,-7.12706055030390e-09,-2.34585956236732e-07,-2.77796875654278e-07,-1.77526676017616e-15,-1.02784175511323e-07,1.12539966476101e-15,1.40711263257623e-07,4.68470313556022e-08,-0.387679671456908,-5.6890491923304e-14,-6.8664344266113e-15,-1.42538604311572e-15,-6.87396247945118e-16,1.2403082289953e-15,1.19396080110151e-06,-6.29157562927483e-07,-2.24519987844575e-15,-1.9274649611504e-15,5.76832079801949e-15,-4.28469995889572e-15,-3.31590117189806e-15,-0.70710678118655,1.31219087416648e-08,-4.1507171980927e-14,-5.94234919524452e-15,1.7866119552053e-15,1.09789579966774e-06,-9.67036132056347e-16,-1.53568926249605e-08,-1.32807960567317e-15,-1.71584648943623e-15,-2.0236873105084e-15,7.24707939983429e-15,1.91572459398397e-15,0.0890870806374788
"t33",-0.0554572244253154,-0.00874069060157553,-0.0099287777623492,-0.176121667074205,0.163643303539744,6.90980980082024e-05,-0.0132705575214247,0.0046419180193458,0.0243859146035607,-0.079297840502537,0.000949169785556803,0.0104902509922393,-0.00367393762956361,-0.00609198809808541,0.133141772115857,0.0898206782241831,-0.0403474090189601,-0.341708382528786,-0.000720152626972115,0.000191301890032541,0.000554108123874282,0.00167893062124444,0.0469365237976289,0.00769372931808863,-3.55071871752625e-07,-2.68588570417465e-05,-1.06500083523618e-05,-3.81535789706324e-05,8.14191668044774e-06,-0.000436944067409753,0.000128566777795828,0.000802767989714193,-0.000610728366574237,-0.0314488123006743,0.000218468661585572,-0.000103249823178796,-0.00140544370064387,0.00150315562899291,-0.00431629434002293,0.00495697397529863,-0.00250491020349163,-6.78399042736316e-05,0.00106490013287788,-5.06706197226358e-05,-9.37613739411143e-06,-1.31718262873363e-05,0.0022412468245907,-0.00150119831022129,0.00147900042616744,-3.98576860273012e-16,0.00338938670349905,0.0219459611606483,-0.708440913603767,-5.81807846836863e-07,-0.000325342800901293,-0.000141738406789395,-0.000377190630188509,-0.00031475540207039,0.00523232795728124,6.96259017084171e-16,-0.00016020844521344,-0.00185334572869805,-0.000368890266317506,0.00823251745975761,-0.0314045069211401,-2.93017789916048e-06,1.51671515211652e-05,6.33717386362922e-07,1.07625762442944e-06,5.45545815276151e-07,-9.39713379129658e-05,-1.32742113350744e-06,-9.63114194714598e-05,0.00210692513339785,-2.40571623654237e-07,2.56215718342519e-15,6.15055478114975e-16,-2.63505205571e-07,0.00012163656806386,-2.31689048445929e-07,0.00062757416796967,-9.4755361196362e-15,2.61887354198777e-16,2.82945526624835e-16,-7.79913121213655e-15,-6.3224095968647e-15,3.21947677055788e-06,1.49916645844401e-14,-0.519945618749094,0.0494987265610611,2.14328768924699e-14,4.55922390083804e-08,1.30566431013446e-06,1.31333569042066e-06,-3.66798199320399e-17,2.15921597068509e-07,9.92259106450841e-17,-1.69735139374181e-07,-3.42564845353868e-08,5.12088399345535e-05,2.96074457050086e-15,1.71099953169485e-15,1.35643444779697e-16,1.79533380785106e-16,-7.59893802156481e-16,2.52963032529012e-06,-1.28367885320694e-06,3.73272770455741e-17,-6.8084934030326e-17,1.2493378455635e-16,1.30833732001213e-16,4.33451131075183e-16,-3.53680987881617e-16,2.48166611345016e-08,-2.97551499877181e-15,1.99769910269758e-16,4.86069047941897e-16,2.08030747682555e-06,9.36356827883828e-16,-2.91226983873533e-08,-1.80439694099479e-15,-1.12075237802828e-15,-1.229590463713e-15,1.1210797274196e-14,6.46257730604011e-16,0.0890870806374693
"t34",-0.0552199517769942,-0.00867591452489572,-0.00982124201406287,-0.173711110311234,0.159916390433512,6.73561021083151e-05,-0.0129253298107092,0.00451252809188445,0.02358474061734,-0.0763829334534506,0.000907922140992118,0.00989678329783637,-0.00345935471393571,-0.00572120072369567,0.12372126664544,0.0833437731102742,-0.037129918539238,-0.312908028195369,-0.000657834473152997,0.000173448893472262,0.000501435195913449,0.0015018670628174,0.0417480240953584,0.00677888791691123,-3.11933439570976e-07,-2.35045540362868e-05,-9.31245129071772e-06,-3.31976287163008e-05,6.98821917164579e-06,-0.000369558883698853,0.000107481865268825,0.000670535265150131,-0.000506547997369994,-0.0249487928713233,0.000170101448634484,-7.85844192202411e-05,-0.00105871662832065,0.00111272579800127,-0.0031353958516555,0.00358145332045984,-0.00178214818133577,-4.74428858162438e-05,0.000733599997340167,-3.4608177709495e-05,-5.94345275443382e-06,-8.31541014461713e-06,0.00134651127067113,-0.00083645016025987,0.000794002421886703,-3.70053662798885e-16,0.00178878274552281,0.0110125775994546,-0.319655648097708,-2.26061375894013e-07,-0.000125506955738168,-5.25373455569135e-05,-0.000135730928537987,-0.000102534502820434,0.00155035847085637,-1.77622578468003e-16,-4.31963652882513e-05,-0.000457824246884764,-7.54206329557715e-05,0.0015909317991089,-0.00378097627911513,-1.8489048681982e-07,8.69208714634864e-07,-3.24760640493122e-08,-7.90203317847426e-08,-6.12587308740255e-08,1.26743340795025e-05,2.31679235830275e-07,1.75978457182893e-05,-0.000640775437959145,1.1738434732334e-07,-4.67245061566549e-15,-5.63193715110484e-17,1.68397668722731e-07,-7.81996084273594e-05,1.78361414879426e-07,-0.000486794983925677,1.62158946688651e-14,-6.61505381218091e-16,-1.97398260541756e-18,1.36372903353172e-14,1.0423038034655e-14,-4.84107294348738e-06,-2.35868983793493e-14,0.832188837864679,-0.0866551702392262,-3.49142683493513e-14,-1.36152588333813e-07,-4.10573345648856e-06,-4.40241730683356e-06,-7.85998150853511e-16,-1.04244476895187e-06,6.45825778775414e-16,1.08637795523648e-06,2.85556899045714e-07,-0.00320184590985669,4.50204275693534e-15,-1.11231926645162e-16,3.46497580543591e-16,-7.43480980013146e-16,6.08795862003438e-16,1.77310691321588e-05,-8.35333025357614e-06,-1.0333261136124e-15,-5.24941837695899e-16,2.23956782074723e-17,-4.65936536359243e-16,7.82172856348985e-17,1.6067952090623e-16,8.68033546594613e-08,-1.76080535621591e-16,6.72107226259441e-17,1.16596741752078e-15,6.62955358347629e-06,5.75433154049232e-16,-8.85681189691329e-08,-1.63054461397793e-15,-1.33076108605328e-15,-7.26385370013576e-16,1.43150542638358e-14,9.97368464201457e-16,0.0890870806374954
"t60",-0.0558622180346285,-0.00885230126837291,-0.0101159978676092,-0.18035533836102,0.170377055748835,7.22699416594431e-05,-0.0139007654596739,0.00487952802500406,0.0258810812774301,-0.0848078518076086,0.00102890210789695,0.0116905007143094,-0.00411073949980521,-0.00685339279833464,0.153195455957998,0.103677695592745,-0.0474322416450749,-0.4062463542277,-0.000861033676698095,0.000232765955015279,0.000677303490451791,0.00211129125594831,0.0598841141450204,0.0100621821296609,-4.68060949595661e-07,-3.57815962513801e-05,-1.42196059700153e-05,-5.16473501491743e-05,1.14675496053225e-05,-0.000644066587537198,0.000196910470866607,0.00123311107000148,-0.000961271876490431,-0.0590719929104825,0.000448592417756722,-0.000240024957698698,-0.0034812552628054,0.00419837850691232,-0.0140481928272805,0.0169465380904938,-0.0100329771356232,-0.000338032150369364,0.0067926718517715,-0.000385992717587424,8.94763484507528e-05,0.000111138573820476,-0.00768438674072581,0.00258225920613433,-0.00200615300261982,4.7568267179492e-16,-0.00417456066475203,-0.0210102232006896,0.442525913512609,2.26313840430154e-07,0.000123986165807824,4.8330544556462e-05,0.00011874705374644,7.67365338337426e-05,-0.00101245771868876,-1.66887230164775e-16,2.47891148953916e-05,0.000233440843323277,2.94466610894311e-05,-0.000569261786287358,0.000347203276871722,-7.06813743643161e-08,4.13745778164123e-07,4.83180965149558e-08,9.07365121132549e-08,5.3027902364164e-08,-9.77746530179323e-06,-1.52730125385076e-07,-1.12860945341188e-05,0.000303095297686455,-4.12996764055219e-08,6.65902288986368e-15,3.93254991230656e-15,-4.93295729922244e-08,2.28111355433502e-05,-4.56538248608804e-08,0.000123899239286458,-2.70728678535203e-14,1.08478349703417e-14,-0.707106781186548,2.71326141481412e-16,-2.11489183662223e-15,7.0671289152648e-07,4.85246807644902e-15,-0.114436149563089,0.0109066617319132,-1.62523524799882e-15,9.32755518784486e-09,2.6270850215649e-07,2.58061345131215e-07,-1.14682777635828e-15,3.3869095745489e-08,1.03065440242771e-15,-1.8377443373753e-08,-1.52311049335735e-09,-9.71955871793e-05,1.83417612767565e-15,5.2864275596341e-16,3.55798560506006e-16,2.40804291276241e-16,9.21826276944454e-16,1.6575438360221e-06,-8.21358191993199e-07,1.77004824041514e-16,-6.67020908335452e-16,7.47810947527164e-17,3.71423226359522e-16,5.73126031652579e-16,1.00230376812062e-15,1.40965575309691e-08,-1.67096526711437e-15,2.37199923023829e-16,6.91732834521118e-16,1.17670641305641e-06,6.03099536126215e-16,-1.64635719852198e-08,-1.73838343285268e-15,-1.12041190091386e-15,-1.28630589523072e-15,1.29015317764596e-14,4.6679326898547e-16,0.0890870806374662
"t61",-0.0558622180346285,-0.00885230126837292,-0.0101159978676092,-0.18035533836102,0.170377055748835,7.22699416594174e-05,-0.0139007654596739,0.00487952802500404,0.0258810812774301,-0.0848078518076087,0.00102890210789703,0.0116905007143094,-0.00411073949980525,-0.00685339279833463,0.153195455957998,0.103677695592745,-0.0474322416450749,-0.4062463542277,-0.000861033676698114,0.000232765955015317,0.000677303490451704,0.00211129125594818,0.0598841141450199,0.0100621821296606,-4.68060949585516e-07,-3.57815962508479e-05,-1.42196059696953e-05,-5.16473501492625e-05,1.14675496050331e-05,-0.000644066587536872,0.00019691047086656,0.00123311107000166,-0.000961271876490922,-0.0590719929104824,0.000448592417756722,-0.000240024957698549,-0.00348125526280493,0.00419837850691232,-0.0140481928272806,0.016946538090494,-0.0100329771356233,-0.000338032150369395,0.0067926718517716,-0.000385992717587401,8.94763484510497e-05,0.00011113857382022,-0.00768438674072716,0.00258225920613629,-0.00200615300261953,1.08765822350467e-16,-0.00417456066475162,-0.0210102232006904,0.442525913512609,2.26313840781451e-07,0.000123986165808178,4.83305445555929e-05,0.000118747053745867,7.67365338338912e-05,-0.00101245771868805,5.01526097153606e-17,2.4789114895328e-05,0.000233440843323574,2.94466610892282e-05,-0.000569261786289597,0.000347203276871267,-7.06813749788842e-08,4.13745777759342e-07,4.83180973709978e-08,9.07365109610149e-08,5.30279011148522e-08,-9.77746530196594e-06,-1.52730124812229e-07,-1.12860945329127e-05,0.00030309529768654,-4.12996737853807e-08,-5.49401610196092e-15,-2.74266602325222e-15,-4.93295749883058e-08,2.28111355346138e-05,-4.56538377193084e-08,0.000123899239287628,2.03128386162622e-14,-1.06177754676281e-14,0.707106781186547,-4.09652057661416e-15,-3.54678804383508e-16,7.06712896558519e-07,2.15848444612213e-15,-0.11443614956309,0.0109066617319001,1.03721123118587e-14,9.32755529089264e-09,2.62708493498901e-07,2.58061338259303e-07,1.31574179674005e-15,3.38690957204135e-08,-8.5672473943506e-16,-1.83774424361954e-08,-1.52311026389991e-09,-9.71955871803097e-05,3.19072988588949e-15,6.30991441045688e-16,-1.37663889924775e-16,-6.42619341785864e-16,-1.34909564644509e-15,1.657543835985e-06,-8.21358191915143e-07,-6.55502974758825e-16,3.70059222158487e-16,2.44532046553126e-16,-6.44473845385317e-17,-2.60968089630671e-16,-8.01636825246736e-17,1.40965575031556e-08,-1.06933321520526e-15,5.49621845229096e-16,1.67757014622864e-16,1.17670641380874e-06,-4.1719126244631e-16,-1.64635718214204e-08,-1.65592542026785e-15,-1.53764367412527e-15,-1.54142657777024e-15,1.08892525443265e-14,1.17880594996957e-15,0.0890870806374688
"t16",-0.0534503885095588,-0.00817816833391658,-0.00896641675794656,-0.153975426351993,0.126106344245669,5.10664594778807e-05,-0.00966354235681431,0.00325963282994846,0.0152550188382855,-0.0441146397856142,0.000388348615326623,-0.00204373609372604,0.00149095226368202,0.00562881442317375,0.144821197490671,0.0757336834043646,-0.00142119903603419,0.165827331189999,0.000636106516917271,-0.00208101861787532,0.00884252856346981,0.00175941725543553,0.0267467482661251,0.000312576269091849,3.65142328211846e-08,7.74229725760437e-06,3.48087941170355e-06,2.15772907899778e-05,-1.05579792349799e-05,0.00101135430180228,-0.000439648977270692,-0.00282308224324517,0.00269439610957627,0.802743998135872,-0.0620609766208336,-0.00452121357121923,-0.0469957483407386,0.0434546976376084,-0.483615062774287,-0.0541368735395761,-0.0330377297153103,-0.00118800606473767,0.0228258230720176,-0.00125347667162123,0.000211704603595526,0.000258563527012751,-0.0145840343409516,0.00350596427718788,-0.00224111721278711,-2.17642002480644e-16,-0.00421555730949266,-0.0147020874832586,0.0228375316737402,-2.09457878633345e-07,-0.000121005538984114,-6.10915714649149e-05,-0.00017655982610498,-0.000176876933144728,0.00324996516065339,1.10404037897402e-16,-0.000105954251108184,-0.00127356537049291,-0.000264561803096622,0.00593302254321137,-0.0110565213368483,-2.53491290967633e-06,1.30336570391034e-05,5.18130262157876e-07,8.73348080395901e-07,4.36480381463436e-07,-7.4520039878794e-05,-1.03504690215494e-06,-7.4821749986378e-05,0.0015372400152029,-1.55283973719868e-07,-3.01213469744963e-16,3.79187302773442e-16,-1.49938747615657e-07,6.89701407151656e-05,-1.15708432800328e-07,0.000311429092526473,-1.29661059258254e-15,5.9103989600794e-17,-3.93641486547995e-16,4.32728828391296e-18,-1.20113531560281e-16,2.56169027473627e-07,6.50508592996647e-16,-0.0115349456361903,-0.00332957818722543,-2.13313957774445e-16,-3.72223808802132e-08,-1.19244196216614e-06,-1.3665218540018e-06,-5.44888420163907e-17,-4.20793745927296e-07,-4.92216492384553e-18,4.95670387378029e-07,1.41061035688289e-07,-0.000918616129522252,3.5987284013198e-15,9.53102805541017e-16,9.16142701656323e-17,-2.12110323626283e-16,-1.83201852067587e-16,1.37379278617097e-05,-6.57224398050445e-06,-1.87345590124575e-16,-3.21534069386827e-16,1.1487816783689e-16,5.88944014275867e-17,2.09559793948139e-16,3.14096118897577e-16,8.09037111897067e-08,-1.36982687092791e-15,4.04597892287001e-16,4.43407942640407e-16,6.38341512152178e-06,3.85404017267484e-16,-8.67513028738948e-08,-1.81296079342524e-15,-1.19263470270622e-15,-1.17018009751188e-15,1.25735864708242e-14,8.86080474757626e-16,0.0890870806374712
"t21",-0.0538129617959813,-0.00827710366039015,-0.00913022706176798,-0.157631841402924,0.131585281800924,5.35894652673506e-05,-0.0101606831652253,0.00344316182515631,0.0163288079285476,-0.0477618221144392,0.000429829176175152,-0.00239032934115941,0.00176019359785973,0.00673450180536275,0.184911405811878,0.0977344384457512,-0.00196895022119653,0.242382480400905,0.000958836889016503,-0.00352355315706221,0.0155393763135694,0.00435365462313671,0.091596827091017,0.0106479986282317,-4.46096944155059e-07,-2.96766962441695e-05,-1.1449539746324e-05,-3.43801012106536e-05,3.61345922299404e-06,4.51323384035619e-05,-8.35067746598123e-05,-0.000558844285295236,0.00068337531678823,0.315000542587826,-0.0240973701606822,-0.00148487688283607,-0.0124828887246887,0.000987160096842669,0.764695701956072,0.376883252150794,-0.067310079024441,-0.00153712505919263,0.0253452373624411,-0.0013198967874426,0.000188387093857081,0.000229267808882229,-0.0125656517535171,0.00296381126056535,-0.00188544217785631,2.59348570457752e-16,-0.00354060891672511,-0.0123037504154574,0.0190378384448932,-1.74268159623259e-07,-0.00010067155164139,-5.08151381983207e-05,-0.000146843920631596,-0.000147080423481909,0.00270243882880375,9.57321201067716e-17,-8.81097823717967e-05,-0.00105917956262063,-0.000220083219152855,0.00493594055876356,-0.00920367631027606,-2.11113577503535e-06,1.08552742184447e-05,4.31923063143787e-07,7.28168405081589e-07,3.6403299853527e-07,-6.21617782818364e-05,-8.6364843651087e-07,-6.24353179598595e-05,0.00128380080999919,-1.29818381656028e-07,-2.67646254298304e-16,2.14303685075815e-16,-1.25439552219915e-07,5.77017500373097e-05,-9.68541312289479e-08,0.000260688585171693,2.53963556108034e-16,-1.1678107994843e-16,-1.10440751747107e-16,-3.2678639730902e-18,2.84836706274216e-16,2.14867965777583e-07,3.33380605361003e-16,-0.00967705445124079,-0.00279404863983505,-8.39576215088789e-18,-3.12815612027119e-08,-1.00225127408252e-06,-1.14874139627056e-06,4.14625081041875e-17,-3.54007549736459e-07,5.57383701238859e-16,4.17204914954712e-07,1.18775832716934e-07,-0.000774454539472494,2.81022148647913e-15,8.66474774341498e-16,2.54348331184785e-16,-1.2605292256329e-16,-4.3802182646523e-17,1.16111323989237e-05,-5.55595160122526e-06,-3.36801751160949e-16,-1.63531007545247e-16,1.76026438234578e-16,-1.07491171004484e-16,5.53983672924657e-17,1.13047819805944e-16,6.86018340007388e-08,-1.35147637758047e-15,1.22080655049611e-16,6.45369894278365e-16,5.41707337153651e-06,4.94318108238602e-16,-7.36520444919383e-08,-1.58945750684083e-15,-1.28667230035636e-15,-1.36897559971505e-15,1.16928261074735e-14,6.29114165507977e-16,0.0890870806374769
"t107",-0.0546418461638802,-0.00850271902781259,-0.00950274797426601,-0.165927161979382,0.143917576319506,5.92558516819112e-05,-0.0112763812403968,0.00385433307521881,0.0187231004870138,-0.0558629122278446,0.000521332835261618,-0.00314377746032487,0.00234421405479665,0.00912575356743334,0.27052272091181,0.144630717387647,-0.0031240625229435,0.402736396475745,0.00163249531510381,-0.00650190138887066,0.0293258007888503,0.00959546701702753,0.22133700984879,0.0309637499093544,-1.38924185859487e-06,-0.000102226574010167,-4.03486025413788e-05,-0.00014154659574514,2.98893931746016e-05,-0.00167496252161021,0.000527093965438814,0.00331146250301628,-0.00266605596455025,-0.319206640712935,0.0168469430636596,0.000688848706443221,0.00483067201233774,-0.00027982857140265,-0.151276921871312,-0.0667529589634115,0.00840747537355088,0.000117633876243754,-0.00103333368309193,2.98417568877094e-05,1.6944918510693e-05,2.16576106756526e-05,-0.0017664692605993,0.000562143155634289,-0.000391911472151004,-9.62239639897696e-18,-0.000762103308019939,-0.00288148797515864,0.00502610430206527,-5.08555369379251e-08,-2.94850308404543e-05,-1.51644390919428e-05,-4.43733900727496e-05,-4.60364405707827e-05,0.000868227092789543,3.51299035469452e-16,-2.89036550173555e-05,-0.000353027925250313,-7.53149412381759e-05,0.00169975417654745,-0.00328330127761187,-7.70262182634029e-07,3.96881563195165e-06,1.63252315983924e-07,2.7679992660352e-07,1.39674448751553e-07,-2.3970984233648e-05,-3.35800031356769e-07,-2.43150635037017e-05,0.000510589310780762,-5.2885424825009e-08,9.52738430014539e-16,6.50312458369473e-16,-5.1873712384589e-08,2.38697851663288e-05,-4.0478582354905e-08,0.000108997428719876,-9.92184076557263e-16,3.24618278584513e-16,2.94783552253864e-16,1.74867545055966e-16,2.66805172763768e-16,9.31539292572784e-08,2.79825178035668e-16,-0.0042085626642296,-0.00122046899248452,1.44003072819581e-16,-1.39779807897778e-08,-4.48688326622001e-07,-5.15419374016321e-07,6.8786909255864e-16,-1.60609911985998e-07,-4.69416903075241e-16,1.90572211089644e-07,5.45342121153167e-08,-0.000361413722238229,6.5688615692188e-15,1.57545301889618e-15,1.1351723409773e-15,-2.63390322567847e-16,4.54268042620163e-16,5.58584579154753e-06,-2.67931074527279e-06,2.37324312282892e-15,-1.22567100470054e-16,7.91960616617343e-16,7.15426293381547e-15,-4.07073017814843e-15,3.98807647853294e-14,3.41965191099054e-08,-0.707106781186549,-8.21517630403557e-14,-1.01799401398706e-14,2.72228443658946e-06,-2.47165733896573e-16,-3.71820821009823e-08,-3.7358288401518e-15,-1.35997522728503e-15,-2.78980124737579e-15,9.49871292397749e-15,9.73458113017823e-16,0.0890870806374632
