,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
t11,-0.094573244,-0.9686708,8.559271,0.09612139,6.2363114,-0.69584936,11.559876,0.30384803,11.618831,5.529019,-0.5560975,0.746313,8.642047,1.6969169,1.1481345,7.98032,-0.5548411,4.282262,0.9531701,-0.018806942,-0.42868075,0.026653148,1.2025566,-0.069429405,16.77623
t12,-0.09553455,-1.0355335,9.251354,0.10069977,5.0130296,-0.7694528,12.629662,0.91381687,11.8616,5.7512326,-0.5196675,0.8405258,8.201515,2.197695,1.1785345,8.196944,-0.6009613,3.3257208,0.98709124,-0.10108264,-0.41391116,0.23295958,1.108383,0.12234415,17.061956
t13,-0.12257231,1.6689864,8.012702,0.084917024,-0.2873242,-0.53648096,9.960953,7.110837,1.7174747,3.2233925,6.653941,1.3484411,-0.15690914,2.6275756,-0.37211305,3.121698,-0.18343891,-0.20283946,0.3723792,-0.7121243,-0.00037316067,6.1599746,-0.024612911,8.67992,1.3054104
t14,-0.10524843,-0.08209277,3.975725,0.06072891,-0.47701085,-0.32290575,10.733312,7.2741475,3.733882,3.7288108,-0.07074249,1.5972285,-0.33499435,7.1428976,-0.025879739,2.8768847,-0.36235684,-0.21158357,0.18851627,-1.0495826,2.6763272,3.523307,4.2416472,12.022987,3.9280517
t15,-0.116450556,-1.0402681,8.326362,0.05706055,2.2883658,-0.83068854,11.954921,0.07165305,10.273648,6.716024,-0.42633137,0.9091501,14.123754,6.2089887,1.6496775,5.965743,-0.68804884,7.49143,1.0597588,1.3022785,-0.53095835,0.11567806,5.0222287,-0.34706494,20.692045
t16,-0.09807333,-0.41513544,6.9965,0.0635529,-0.34285212,-0.59415966,12.375478,7.042707,2.09878,3.387389,2.9221156,1.4304315,-0.12580341,4.5575438,-0.1715016,2.5509682,-0.28101006,-0.1844782,0.24272624,-0.7571925,-0.070372075,3.425946,1.2691278,10.413655,4.1678386
t17,-0.10673108,-0.66382873,5.5369883,0.086835705,13.044018,-0.3536197,5.6667867,0.053318992,8.663581,3.5706048,-0.8057118,0.44332558,11.197403,0.5399967,1.9027159,6.3770585,-0.28528187,11.034876,0.58475775,4.169689,-0.6053281,0.22086552,1.7770144,-0.34755257,14.16217
t18,-0.106250085,-0.86315566,7.75134,0.09176441,8.267522,-0.5783594,9.8523445,0.010262937,11.151666,5.1196527,-0.61631125,0.6123739,9.390061,0.9804373,1.2069943,7.8577185,-0.4746795,6.042178,0.8761344,0.7959736,-0.45188528,0.07533502,1.4707694,-0.15330233,16.23167
t19,-0.09114983,3.6590056,5.7145376,0.08865562,-0.07775709,-0.29966107,6.489657,5.5903807,-0.004804589,2.3441663,9.167162,0.98219174,-0.16683686,-0.025561566,-0.7482853,1.6718749,0.6148383,-0.18733758,0.31864104,-0.39351675,0.50851136,5.487226,-0.1563341,5.2070427,-0.11267595
t20,-0.08683712,0.04137373,2.8409977,0.05308987,-0.3903202,-0.21859232,8.884403,6.530713,2.6954048,3.2022743,-0.057443973,1.3681434,-0.34164402,5.8045955,-0.027259506,2.224625,-0.26730165,-0.19130607,0.121953405,-0.8968836,2.6187305,2.7465594,3.5954685,10.565255,2.698778
t21,-0.090647526,-0.007225626,2.9666595,0.053921323,-0.40597087,-0.24299903,9.246207,6.677618,2.8986785,3.2733636,-0.065080896,1.4129715,-0.3465624,5.998512,-0.00849149,2.3929992,-0.2841994,-0.19605204,0.13208398,-0.9264211,2.6797035,2.9248984,3.628328,10.870744,2.960296
t22,-0.100118056,-0.061594594,3.599429,0.05832806,-0.4511354,-0.29244354,10.184186,7.089926,3.3941696,3.568402,-0.07101128,1.5315467,-0.34463218,6.7324953,-0.023468232,2.6729987,-0.32840624,-0.20663731,0.1656765,-1.0029474,2.6720645,3.324095,3.9861953,11.640271,3.52954
t23,-0.12503353,3.748341,8.961434,0.094349615,-0.26366702,-0.5764308,9.278412,7.0624404,1.6222081,2.8224454,8.6385355,1.3660197,-0.16699041,2.1709108,-0.3463733,3.2863147,-0.18347904,-0.21250893,0.39662617,-0.743458,0.0054337904,7.9221888,-0.102332994,8.546457,0.27447218
t24,-0.086121574,0.24737757,2.6978688,0.05801856,-0.4365784,-0.2347311,9.700809,7.043763,3.293292,3.3771274,-0.112713926,1.4939431,-0.3856241,6.358128,0.20427458,2.4777396,-0.32150906,-0.20849319,0.11985541,-0.9977905,3.105087,3.1777124,4.1126914,11.603646,3.0849779
t25,-0.123367235,-0.8265822,6.1775937,0.041373685,5.5065713,-0.70037156,8.778178,0.12088503,7.9462748,5.694555,-0.59005237,0.8347816,16.064325,6.207244,2.3415954,4.6218786,-0.52882534,12.419046,0.81931025,3.8536246,-0.678831,0.22914195,5.841099,-0.53571284,19.333464
t26,-0.12374729,-0.95717937,7.426416,0.04876621,3.496966,-0.78612316,10.823303,0.09660318,9.378376,6.5572495,-0.4861958,0.8893375,15.164173,6.245202,1.8545187,5.368751,-0.63172305,9.635317,0.96999604,2.256831,-0.59712195,0.1608618,5.562164,-0.43313113,20.384197
t27,-0.11091178,-0.68022186,4.6725464,0.03489966,7.909454,-0.6239926,6.6473613,0.1396104,6.1247377,4.44286,-0.6704087,0.8134589,17.21016,6.543213,2.6876583,3.6694276,-0.43191615,15.712306,0.64169514,5.7936435,-0.7580234,0.32158822,6.201567,-0.6737564,18.309402
t28,-0.07635261,-0.33673868,5.481637,0.056861393,-0.19093268,-0.4221844,9.996991,5.98058,0.48128048,2.793697,3.839049,1.0896636,-0.100844584,1.7840031,-0.32770365,0.99193406,-0.14062917,-0.15298735,0.124394,-0.5039355,-0.08748214,1.9509827,-0.001154687,8.289016,1.8830441
t29,-0.085788906,-0.3867424,6.219793,0.059878167,-0.2589591,-0.496966,11.195272,6.5395174,0.9908562,3.0971828,3.5715194,1.242243,-0.11294121,2.9330938,-0.27294996,1.5682755,-0.19507295,-0.16871984,0.16287893,-0.612072,-0.08416738,2.479417,0.47111198,9.394074,2.810033
t30,-0.058968205,1.0235263,1.5108483,0.052602377,-0.33246994,-0.1551585,7.988205,6.418398,2.4407938,2.8143525,-0.08791752,1.2836276,-0.39972782,4.9480863,0.4033821,1.9117684,-0.24975823,-0.18825226,0.05366589,-0.84458727,3.105512,2.54423,3.4470108,10.154361,2.0513217
t31,-0.12238731,-0.9332417,7.0822797,0.046206582,4.0196223,-0.7729677,10.268185,0.11480962,8.843926,6.4686513,-0.49737468,0.91768974,16.168777,7.019537,2.1903155,4.8962407,-0.6103207,11.067869,0.9366307,2.9496763,-0.65021086,0.20217495,6.0875397,-0.49414074,20.774921
t32,-0.11846695,-0.7264406,5.083071,0.03437552,7.108033,-0.6512154,7.5569563,0.13433464,6.679388,4.985288,-0.6573848,0.82288647,17.124731,6.5221477,2.5962605,3.8558528,-0.47611472,14.929188,0.70222574,5.3772464,-0.7271538,0.29593363,6.4004946,-0.66921586,18.994572
t33,-0.13233018,-0.9036015,6.7114205,0.040570132,4.56925,-0.76142794,9.924866,0.110956185,8.546137,6.3833165,-0.53583324,0.87392145,16.184303,6.3470526,2.0941846,4.800775,-0.5906333,11.551519,0.898562,3.213152,-0.64054424,0.20336674,6.1734934,-0.52629477,20.276922
t34,-0.12828636,-0.8878933,6.7298827,0.044414673,4.7202153,-0.7368072,9.624009,0.113691166,8.615024,6.19588,-0.54655117,0.8498161,15.804849,6.1642656,2.1239455,4.894139,-0.5710635,11.313392,0.8802476,3.1383734,-0.6497887,0.20038705,5.8062143,-0.4891754,19.875517
t35,-0.077194475,-0.35358155,5.803865,0.057527475,-0.21716267,-0.45592445,10.505494,6.1702023,0.5642843,2.903922,3.775398,1.1440496,-0.10652422,2.3010442,-0.30731148,1.1960517,-0.16100696,-0.15983681,0.13263544,-0.54921883,-0.08664365,2.0809884,0.1639802,8.740088,2.2111747
t36,-0.11863775,-0.8163187,5.9942317,0.03963988,5.402079,-0.71089625,8.64752,0.1365559,7.5330987,5.7391934,-0.5734589,0.91291934,17.230652,7.5260873,2.6971335,4.050119,-0.5393722,13.630732,0.8125048,4.51219,-0.73057175,0.271604,6.4873314,-0.60438246,20.245949
t37,-0.13058731,-0.8743359,6.449783,0.04107667,5.0042663,-0.73846245,9.286555,0.116119094,8.161757,6.0596213,-0.5638312,0.8685251,16.334444,6.4604797,2.2992823,4.580832,-0.55669844,12.279309,0.8601775,3.6108167,-0.66536915,0.22356093,6.162433,-0.547043,19.950792
t38,-0.12192371,-0.8803238,6.6171336,0.04403043,4.68677,-0.7421099,9.527401,0.12393547,8.273335,6.1122456,-0.5330713,0.9101736,16.523537,7.1439347,2.4085636,4.5508676,-0.57416946,12.183737,0.8768491,3.6411078,-0.6828068,0.2301751,6.189498,-0.53947335,20.431778
t39,-0.10908428,-0.73175675,5.0625467,0.039539527,6.9374266,-0.6392242,7.2648377,0.14282854,6.5535517,4.8627863,-0.64479154,0.86756724,17.32857,7.339753,2.9019167,3.7760584,-0.46376202,15.234564,0.70148754,5.635797,-0.76129,0.31503978,6.30037,-0.66599417,19.24793
t40,-0.054960743,-0.26009297,2.9288867,0.048996534,-0.041888103,-0.23134328,7.329205,4.6167197,-0.080455825,2.0585132,3.862162,0.71561116,-0.1000508,-0.042014882,-0.47395095,-0.020798894,-0.0002070756,-0.10610478,0.03319204,-0.2590944,-0.1103857,0.8369396,-0.07357472,5.66349,-0.014295985
t41,-0.06631352,-0.31713772,4.9334464,0.054689705,-0.14588284,-0.3924287,9.483132,5.625703,0.11007145,2.6176262,3.846336,1.0096995,-0.10237593,1.1726007,-0.36647198,0.6639088,-0.10872597,-0.14432192,0.085128315,-0.4563472,-0.098829135,1.6622292,-0.008373942,7.731384,1.3912194
t42,-0.054045685,-0.26052266,3.7385788,0.050812107,-0.059338033,-0.2960878,8.015569,4.855532,-0.058251094,2.2451904,3.8698013,0.8271947,-0.09429191,-0.009013493,-0.43375888,0.03819406,-0.041409392,-0.12382458,0.032327008,-0.33494908,-0.11091485,1.132711,-0.044377275,6.3932457,0.30540347
t43,-0.13656038,3.0521598,7.884669,0.10982286,-0.17404753,-0.4065977,9.635078,7.9143724,0.39308444,3.3745804,10.583096,1.3524612,-0.16310647,0.46193874,-1.052356,2.8476343,0.24196689,-0.25245866,0.46789628,-0.5635522,0.84450483,6.235464,-0.07446787,7.392986,-0.057838198
t44,-0.13593507,3.0956254,7.820689,0.109648794,-0.16822827,-0.40114155,9.544424,7.869912,0.34973752,3.3526843,10.623683,1.3415349,-0.16329487,0.37097037,-1.0577017,2.7883432,0.3189015,-0.2512747,0.4649101,-0.5559472,0.84469724,6.1958604,-0.07713398,7.291444,-0.062641464
t45,-0.13418475,3.4289956,7.2351704,0.108566575,-0.12319983,-0.35474035,8.794829,7.608613,-0.010890848,3.2667425,11.01429,1.256248,-0.15911949,-0.010786815,-1.1467202,2.3835635,1.0263201,-0.24403259,0.44192007,-0.4869605,0.918909,5.8603964,-0.0982084,6.4601874,-0.10221326
t46,-0.11697438,-0.7794702,5.688011,0.040869948,6.0841928,-0.67527163,8.092474,0.1367581,7.182853,5.362627,-0.61176556,0.8880272,17.075264,7.2761455,2.8021977,3.9824011,-0.50356495,14.281118,0.76092225,4.909704,-0.73199445,0.28486425,6.280016,-0.62612104,19.64125
t47,-0.10159476,-0.6224316,4.1859865,0.034455094,8.498008,-0.5704757,5.79796,0.16022891,5.279685,3.9810417,-0.70936155,0.84385055,18.054382,7.5411124,3.1348872,3.0272079,-0.39964193,17.437086,0.57467,7.0091786,-0.8182256,0.3732491,6.472152,-0.7617454,18.31346
t48,-0.1124599,-0.56595284,5.5042076,0.107545316,20.00314,-0.2529517,3.0296843,0.045812916,9.272937,1.9102844,-1.171356,0.20161523,12.132044,-0.048047137,2.2581239,7.8182855,-0.20266423,15.460943,0.45341843,6.7528167,-0.720536,0.3147665,0.38233232,-0.47723365,13.460273
t49,-0.13615909,-0.73948264,7.5583167,0.10976096,16.528439,-0.4057554,6.1677155,0.01517433,11.755324,3.851557,-1.027805,0.31612536,10.768321,-0.05128625,1.8778033,9.091659,-0.3513419,11.193319,0.71733856,3.7905998,-0.6190855,0.18591627,0.24876969,-0.28962275,15.260511
t50,-0.13326272,-0.74986064,7.66102,0.11017857,16.340527,-0.41247696,6.37512,0.013917485,11.895321,3.8820696,-1.0177739,0.3213871,10.695655,-0.051020678,1.8453554,9.183377,-0.35593298,10.884529,0.7376701,3.612879,-0.61503273,0.17937227,0.2547593,-0.27483147,15.377064
t51,-0.13114533,-0.833403,5.821604,0.035626397,5.845463,-0.71295685,8.691452,0.12589236,7.483176,5.7279024,-0.6050928,0.8654537,17.056484,6.670012,2.4404516,4.3121457,-0.52895075,13.845043,0.80121446,4.5773606,-0.6859168,0.25920966,6.5567193,-0.62865067,19.838654
t52,-0.104117416,3.5131915,0.035199597,0.024832787,-0.47366297,2.2482781,5.537083,5.048448,3.251162,2.0779805,-0.3615175,1.476655,-0.61077774,8.358606,0.01842579,0.8751616,-0.24286272,-0.16410522,2.492936,-1.2085631,6.845704,1.3398803,7.3738375,11.966198,0.32097024
t53,-0.101748876,3.761902,0.040450603,0.022364346,-0.4559571,2.4514654,5.0513105,4.757898,3.045214,1.9263549,-0.35469067,1.4297932,-0.612408,8.036164,-0.008074074,0.61620784,-0.21697232,-0.1556594,2.731036,-1.1739508,6.9110913,1.1252983,7.2935553,11.558233,0.0014030077
t54,-0.13426368,3.951475,6.5929503,0.11475393,-0.06220501,-0.29217288,8.263176,7.682572,-0.096173786,3.3557038,12.030075,1.1971126,-0.16095246,-0.039900076,-1.3643143,1.9386817,2.0853488,-0.250211,0.43634656,-0.4168093,1.229996,5.556084,-0.12205808,5.658851,-0.1629002
t55,-0.01441264,2.1461692,0.0030142146,0.049502745,-0.23342298,-0.10020231,6.3648615,6.2660594,1.371344,2.0045044,-0.06381196,1.1230096,-0.4682625,3.4309974,1.0556197,1.4408357,-0.18945442,-0.16168068,0.21292989,-0.6734564,3.2666824,2.066175,2.337113,8.585734,0.9267882
t56,-0.12919492,-0.8083706,5.468622,0.033143427,6.3141723,-0.6995214,8.279285,0.1326473,7.0573697,5.517495,-0.62449574,0.8648707,17.446444,6.826292,2.5273094,4.085793,-0.50999635,14.703395,0.7640909,5.0704656,-0.70528865,0.28029376,6.7601438,-0.6685783,19.723955
t57,-0.10053584,-0.5992453,3.918641,0.027897282,8.349045,-0.60019493,5.6388116,0.17656198,4.8946853,4.018342,-0.6989828,0.8989918,19.163132,8.567084,3.4476213,2.6251206,-0.4062158,18.46176,0.57552624,7.5253844,-0.8763731,0.40940362,7.1837955,-0.8146678,19.134218
t58,-0.13342388,-0.77170694,7.8293247,0.11464349,16.756664,-0.43080232,6.586445,0.011761627,12.129601,3.8457413,-1.0457603,0.28695962,10.748826,-0.058497585,1.7872697,9.447344,-0.36441773,11.021506,0.73874336,3.5492046,-0.6072093,0.17736281,0.18884051,-0.27687046,15.578843
t59,-0.13390732,-0.7597717,7.5619955,0.1147394,17.41067,-0.40768906,5.9882846,0.016201567,11.846929,3.7000082,-1.0685827,0.2596259,10.961404,-0.061276097,1.8547368,9.242542,-0.34296864,11.678251,0.69786143,4.0285707,-0.6261507,0.19736592,0.15677798,-0.30589232,15.28022
t60,-0.10790783,-0.6758236,4.472702,0.034413002,8.278424,-0.58804613,6.17249,0.15374123,5.863241,4.273838,-0.7119803,0.787621,17.42183,6.58954,2.7472258,3.5128248,-0.40692982,16.306631,0.60639673,6.4043813,-0.7827103,0.3364866,6.168419,-0.69005185,18.102303
t61,-0.063874096,-0.2529958,3.7930052,0.051581457,-0.07670753,-0.2927379,8.086022,5.066544,-0.013526808,2.1611218,3.9729466,0.8155177,-0.09897454,-0.018354751,-0.42700627,-0.008886607,-0.03709572,-0.12047905,0.025854317,-0.31685215,-0.10694102,1.1905792,-0.05867839,6.4002776,0.30673927
t62,-0.06352966,-0.2510698,3.7632236,0.051395673,-0.075055085,-0.29035074,8.052204,5.046903,-0.014737756,2.1518393,3.9712756,0.8108119,-0.09885273,-0.019289596,-0.42859083,-0.009477749,-0.035836197,-0.120053396,0.02499452,-0.31414345,-0.10698449,1.1725357,-0.05907294,6.3685493,0.2859609
t63,-0.10198248,-0.63056856,3.9354136,0.03359798,9.197826,-0.5519336,5.401359,0.16283037,5.2255373,3.7962978,-0.74635607,0.77529365,17.806536,6.711929,2.895115,3.2413673,-0.36772072,17.45352,0.5421924,7.1249537,-0.8117187,0.36972192,6.2503223,-0.7313241,17.71496
t64,-0.10999901,-0.7029729,4.6882234,0.036112167,7.984192,-0.59919065,6.4987345,0.15095234,6.150193,4.4694834,-0.70080197,0.7951105,17.319977,6.5703373,2.7044535,3.6640296,-0.42108178,15.913397,0.6339448,6.1330914,-0.7718659,0.32568258,6.1322384,-0.6706961,18.320673
t65,-0.09895804,-0.60258055,3.6878276,0.033210266,9.648683,-0.5323522,5.0248795,0.16555068,4.976077,3.5986884,-0.76868534,0.7645476,17.92847,6.7057414,2.9473467,3.086131,-0.3517365,17.979113,0.5113586,7.50318,-0.8280159,0.3848308,6.23625,-0.7548667,17.50468
t66,-0.12931204,-0.70214546,6.8261523,0.11599981,19.066078,-0.33868304,4.6639447,0.02625932,11.076244,3.0545208,-1.1424527,0.20285985,11.502397,-0.064858064,2.0413911,8.876932,-0.29070166,13.381319,0.6012161,5.2869916,-0.6697985,0.24911334,0.11119602,-0.38733137,14.666786
t67,-0.12051102,-0.64073634,6.177313,0.11309029,20.000372,-0.29934373,3.7610176,0.03670613,10.303767,2.4893892,-1.1869589,0.18156289,11.910636,-0.06260074,2.244898,8.551156,-0.25107333,14.619453,0.53095096,6.1393294,-0.7028749,0.28425545,0.194559,-0.4380711,14.13348
t68,-0.11825598,-0.7046157,4.370363,0.028645497,7.9597654,-0.6346692,6.7665105,0.1496227,5.7410884,4.6217136,-0.69116724,0.84424484,18.214243,7.0665445,2.7658808,3.3958137,-0.43909335,16.98966,0.6333658,6.584906,-0.76494765,0.34313405,7.017905,-0.76964,18.96126
t69,-0.09294344,4.710473,0.049830154,0.019438377,-0.45593593,3.2791774,4.0786557,3.9859087,3.3302937,1.4336666,-0.36788526,1.4065782,-0.6168803,8.034161,-0.041194454,0.041366342,-0.18227144,-0.14878766,2.9153426,-1.1484638,7.541767,0.5559286,7.6126804,10.690959,-0.023720562
t70,-0.08872402,4.8104286,0.050685234,0.018767847,-0.4505351,3.3653817,3.8786871,3.8311312,3.363287,1.3546468,-0.365676,1.3830794,-0.6094042,7.883329,-0.044579584,-0.0013773964,-0.17586766,-0.14629853,2.8551426,-1.1243465,7.5434237,0.5053077,7.537539,10.389641,-0.025426328
t71,-0.081891626,-0.4050958,1.6889752,0.024707418,12.572479,-0.42835253,2.3298962,0.18937291,2.371735,1.8734559,-0.8748079,0.754257,19.685284,7.434307,3.4347403,1.6716298,-0.23829925,22.34632,0.2893534,10.359343,-0.9348369,0.5038319,7.1598926,-0.9964372,16.381735
t72,-0.11591763,5.472943,4.4364376,0.109976046,1.2686483,-0.11207615,5.8209214,6.800459,-0.20755793,3.2067769,13.048041,0.93275017,-0.14112051,-0.112838075,-1.5960175,0.82944757,4.290303,-0.22845131,0.38706416,-0.20958808,1.7489514,4.6979513,-0.1531707,3.1654956,-0.2982017
t73,-0.09202704,5.687727,0.05934284,0.018687531,-0.49010724,4.0407047,3.6138725,3.5493314,4.001681,1.1345372,-0.40062422,1.476657,-0.6548025,8.689726,-0.12013015,-0.013086905,-0.17901346,-0.15325488,3.0461478,-1.2052472,8.523412,0.2642518,8.46012,10.56181,-0.031096023
t74,-0.1089229,-0.5819787,2.9837804,0.023971066,10.233052,-0.55071867,4.853823,0.16969578,4.0883965,3.4572372,-0.78091717,0.79975724,19.153975,7.200316,3.0792828,2.6546822,-0.3453402,19.936935,0.46459252,8.490708,-0.8313498,0.42385304,7.2849774,-0.89683616,17.943861
t75,-0.09584314,5.4773707,0.058828562,0.018963736,-0.49387652,3.9302294,3.8478198,3.735053,3.9338996,1.2185287,-0.40164384,1.4998772,-0.66100484,8.796792,-0.118404776,-0.009679818,-0.18592201,-0.1544418,3.1106215,-1.2226417,8.495508,0.3232075,8.507824,10.865024,-0.026960721
t76,-0.12621588,4.874401,4.88615,0.11617951,0.77460206,-0.16007487,6.780503,7.352783,-0.20701039,3.486179,13.172577,1.031414,-0.15385845,-0.09993306,-1.660789,1.0739704,3.9324257,-0.24147667,0.40601826,-0.26454356,1.7993077,4.8687716,-0.14904772,3.852553,-0.26377448
t77,-0.12712473,-0.630484,6.4848948,0.11429322,20.086884,-0.29210117,3.9250402,0.031174662,10.730997,2.5980794,-1.1958877,0.22931397,11.700972,-0.062325172,2.3131847,8.851627,-0.24871913,14.61709,0.5538643,6.014734,-0.70697117,0.27197742,0.037429925,-0.41013467,14.249976
t78,3.0753734,4.41272,0.054148927,0.040915277,-0.10754283,0.72822756,3.6795447,5.6850505,-0.0030281153,0.19312195,-0.051038306,0.8671157,-0.5332087,1.6270266,1.7556027,0.566097,-0.11872648,-0.10805367,0.57114613,-0.36710516,3.6079347,1.0165391,0.6440084,4.7895555,-0.045483865
t79,-0.10441081,-0.55384874,2.9307544,0.023104968,10.343827,-0.5398398,4.554027,0.17199817,3.9768353,3.3418217,-0.7867295,0.8053981,19.230341,7.3402243,3.1436696,2.5306623,-0.3392847,20.103338,0.4543744,8.65074,-0.84808606,0.43077153,7.255424,-0.9004538,17.784819
t80,-0.091716446,-0.47312364,1.8914406,0.019940587,11.87841,-0.47901103,3.229197,0.18470159,2.8301318,2.6272528,-0.84365785,0.77748364,19.760767,7.4693565,3.3513165,1.9434054,-0.27400804,21.97984,0.34396416,9.935323,-0.8966458,0.4855997,7.3783016,-0.98584247,17.06015
t81,3.3827548,4.7150774,0.058325212,0.039830834,-0.101150125,0.9207177,3.313281,5.5446897,-0.009379493,0.053481594,-0.05708357,0.830533,-0.5289734,1.4251953,1.8949606,0.5224403,-0.11154074,-0.10271641,0.48220268,-0.3354199,3.647296,0.9745627,0.4291984,4.2310348,-0.053642176
t82,-0.08397002,-0.39465532,1.8614264,0.017705664,11.416282,-0.48964223,2.5389824,0.21948664,2.1987262,2.2793732,-0.81932247,0.90135235,21.376574,9.837039,4.211627,1.082116,-0.2804249,23.380835,0.32311234,10.760274,-1.021883,0.5529413,8.026633,-1.0329411,18.231682
t83,-0.04890961,7.5140715,0.06902203,0.01960489,-0.4086232,4.803331,1.1023365,1.3327332,4.766723,0.34917983,-0.39661965,1.2577896,-0.5955399,7.617455,-0.15698256,-0.04400273,-0.106047876,-0.14030997,2.2260618,-1.0116996,8.773787,0.018296445,7.6561127,7.386587,-0.04514506
t84,-0.008341835,14.696097,4.0688133,0.06923446,2.881235,-0.32701334,-0.085532755,0.047381762,-0.22286612,0.032971755,13.986969,0.6631999,-0.115417786,-0.13786541,-0.10000384,-0.011947647,1.1880856,-0.06008105,0.16062541,-0.40136263,-0.02711315,11.003414,-0.34221122,2.1894243,-0.3556929
t85,-0.09898406,5.928077,3.6314237,0.10550278,1.9579166,-0.07028236,5.1668696,6.348124,-0.22779453,3.1956239,13.089848,0.85269225,-0.14316915,-0.12709859,-1.5905217,0.62581986,4.8225813,-0.22589898,0.39438117,-0.17125891,1.7419629,4.48975,-0.14930853,2.5756693,-0.30907124
t86,-0.07783073,6.402292,2.6343703,0.10309661,2.569827,-0.028248474,4.4589043,5.580254,-0.2223843,3.2555022,13.049678,0.7861465,-0.116602294,-0.1425794,-1.5578893,0.48548704,5.3155136,-0.21934915,0.40788838,-0.10356112,1.6303788,4.272778,-0.14905486,1.7149975,-0.30638218
t87,-0.11883709,-0.5348128,5.5268826,0.1122755,21.961384,-0.22421578,2.4473276,0.04360753,9.687356,1.7947421,-1.2770056,0.18717298,12.294631,-0.063903645,2.5541291,8.382443,-0.1806212,16.732862,0.43311232,7.3899293,-0.76335734,0.32883126,0.049475055,-0.49621022,13.443061
t88,-0.123449914,-0.5882471,6.052267,0.114047386,21.103863,-0.2604859,3.2358298,0.036468882,10.293607,2.2168667,-1.238228,0.20450866,11.981455,-0.06540057,2.432692,8.677655,-0.21450642,15.659122,0.4976126,6.6704464,-0.73501873,0.29951084,-0.0007101915,-0.45106718,13.87997
t89,-0.08623862,-0.4097171,2.1754782,0.015133354,10.935875,-0.51210284,2.9224393,0.22066297,2.5996513,2.4759421,-0.8040167,0.8989895,21.118946,9.668876,4.0967436,1.1859866,-0.3028248,22.818882,0.35437107,10.369398,-1.0132238,0.53189224,8.003665,-0.9988345,18.37144
