,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
t235,-1.1980898,2.5919142,-0.6134019,-2.2786603,6.7285223,3.4409814,3.350498,5.6426854,6.5253434,4.6694336,4.363175,5.7868414,5.162349,5.9212275,6.7169304,3.7608562,2.2971752,3.761095,4.8488846,6.687894,8.183274,4.284045,6.5994673,6.500248,3.588517,4.649626,4.258394,5.6523547,3.0110443,6.2523317,5.531551,4.2670484,1.2774945,5.8514347,4.385802,5.0352345
t236,-1.0015194,2.4285614,-0.42332774,-2.4979184,6.708062,3.259408,3.1803832,5.719376,6.618262,4.7693777,4.323862,5.789416,5.3530235,6.170564,6.965858,3.8023763,2.1885428,3.564954,5.0922933,6.6275344,7.979424,4.084211,6.72695,6.615285,3.4262655,4.716301,4.4950285,5.489969,2.954223,6.3816957,5.592961,4.2883186,1.2458712,6.0035076,4.227137,5.043022
t232,-1.0820514,2.456885,-0.50033194,-2.424145,6.721814,3.313773,3.2370937,5.695232,6.5821686,4.7603307,4.316547,5.7922792,5.2962728,6.095284,6.8863277,3.7922192,2.2362168,3.6172411,5.0132732,6.657419,8.048203,4.1549263,6.668455,6.5747266,3.4830775,4.7087646,4.4167843,5.551244,2.9699173,6.3284025,5.558386,4.2894278,1.2382463,5.957683,4.2940197,5.03568
t194,-0.9489935,2.4381988,-0.37358162,-2.4261608,6.7227297,3.222582,3.3039987,5.605151,6.6512556,4.8152313,4.203961,5.898566,5.313658,6.1196303,7.041606,3.7035227,2.1067238,3.6028864,5.1121764,6.583899,8.061824,4.1506877,6.69717,6.6834564,3.3987808,4.8347583,4.57345,5.4386578,2.8435853,6.459299,5.6609225,4.198511,1.1450132,6.018708,4.1546936,5.118512
t195,-1.2148744,2.6175616,-0.6388269,-2.2365892,6.72671,3.4795372,3.3955412,5.6365094,6.4974895,4.6475887,4.3485017,5.783442,5.1474943,5.886108,6.6766367,3.7607465,2.3098576,3.7790513,4.8135514,6.6723995,8.224175,4.3293815,6.5627766,6.490243,3.6125927,4.6554193,4.2191725,5.674941,3.0196052,6.2253013,5.5123396,4.275085,1.2699265,5.839841,4.4116664,5.061803
t149,-0.6241622,2.4714284,-0.052871134,-2.5627098,6.562665,2.6795332,3.4275708,5.711446,6.684174,4.7426276,4.0669537,5.807689,5.615673,6.3455396,7.5142155,3.8247435,1.795902,3.2699368,5.4850397,6.321163,7.992611,4.0093594,6.778172,7.110244,3.0014923,4.9221897,5.025017,5.0582714,2.7805872,6.783525,5.7654986,4.2225175,1.0921196,6.1756806,3.8741279,5.3735285
t205,-1.028349,2.4886546,-0.46420658,-2.4646683,6.7075076,3.3395708,3.20415,5.6946025,6.621117,4.7474017,4.2852826,5.81215,5.3603373,6.135325,6.9178348,3.7654262,2.2586865,3.5888155,5.071672,6.704697,7.997898,4.079692,6.7305374,6.5251493,3.4669933,4.7470436,4.440546,5.544526,2.9178019,6.31042,5.6355596,4.2509656,1.2278492,6.008431,4.2350874,4.9773903
t206,-0.9408474,2.4424376,-0.36834896,-2.45139,6.691953,3.1835833,3.2893915,5.6504426,6.636045,4.786553,4.2299023,5.856006,5.3576813,6.1502705,7.060878,3.7514243,2.1050692,3.555426,5.138349,6.5788803,8.046416,4.13005,6.705796,6.69755,3.370334,4.7979255,4.5876613,5.4202623,2.8860888,6.4606996,5.6415277,4.2335663,1.1800964,6.0172358,4.1592755,5.107512
t190,-0.9375799,2.4576118,-0.35784715,-2.4664018,6.6587934,3.1293652,3.3135467,5.683082,6.6076894,4.751306,4.229672,5.820199,5.395591,6.1764355,7.104624,3.7857156,2.0819721,3.5148602,5.167121,6.5458813,8.054257,4.124204,6.6986713,6.740319,3.3278642,4.777073,4.627865,5.381988,2.9134128,6.483679,5.622668,4.262665,1.1906391,6.022006,4.154482,5.1374326
t269,-1.3603257,2.7930999,-0.76933175,-2.1660724,6.7344265,3.6178887,3.381723,5.5710807,6.4731836,4.49754,4.4598417,5.7641935,4.9728265,5.6908116,6.549335,3.6875215,2.4264157,3.974906,4.632852,6.7892823,8.277997,4.337016,6.571383,6.3379006,3.7526395,4.5403004,4.087608,5.813369,3.0549493,6.11031,5.5618644,4.1876926,1.3766863,5.6913247,4.4934006,4.960834
t276,-1.3720907,2.8089476,-0.7794,-2.1576447,6.7350736,3.627269,3.3854532,5.5665174,6.4670415,4.484905,4.471615,5.7626266,4.9576125,5.6766696,6.5410514,3.6850312,2.4354825,3.9906828,4.621159,6.8014,8.286812,4.3418107,6.5672812,6.3247523,3.764158,4.5291047,4.0789423,5.8247285,3.0558503,6.1013784,5.5642724,4.180773,1.3876566,5.675937,4.5012302,4.949333
t319,-1.3766538,2.8095446,-0.7799491,-2.179489,6.7332435,3.6204336,3.3597062,5.555629,6.488834,4.4816375,4.4840994,5.7651978,4.9553103,5.671247,6.5543327,3.6654172,2.438747,3.99582,4.6162496,6.8134027,8.263075,4.316613,6.5915856,6.3208566,3.7645302,4.5169387,4.08987,5.8248496,3.0634174,6.1074758,5.584161,4.1632104,1.3990991,5.6779876,4.48625,4.9336247
t320,-1.3996602,2.8350399,-0.8045865,-2.1488986,6.7407317,3.6511457,3.3659358,5.5599914,6.465444,4.4573874,4.501562,5.7525635,4.9313827,5.650879,6.521752,3.671313,2.4636045,4.0176883,4.5960937,6.8318663,8.289323,4.3336873,6.577547,6.2969413,3.7911062,4.500129,4.058474,5.8515935,3.0615861,6.0761237,5.577855,4.160588,1.415268,5.6500406,4.5168943,4.9184866
t309,-1.4094818,2.838876,-0.8093726,-2.1949127,6.7332163,3.6298666,3.3219736,5.534122,6.5008245,4.4479814,4.510775,5.7624497,4.9284415,5.6470685,6.5600905,3.6351397,2.4657252,4.018196,4.5983315,6.8413515,8.242919,4.2739677,6.6267776,6.288325,3.799844,4.48889,4.0908437,5.8576083,3.0686367,6.0892553,5.6171327,4.1321535,1.42866,5.6436033,4.498324,4.907487
t229,-1.0791545,2.4818847,-0.511867,-2.351771,6.723289,3.3460107,3.3310063,5.658679,6.558138,4.755836,4.270498,5.8210607,5.2781854,6.051434,6.864786,3.768129,2.221146,3.6385298,4.99099,6.621552,8.1251545,4.2324305,6.617041,6.584394,3.5019746,4.747747,4.3990965,5.5598693,2.956474,6.329669,5.5474863,4.282715,1.203271,5.952338,4.301844,5.087136
t290,-1.1794171,2.5861557,-0.63704413,-2.1593804,6.7153206,3.4994667,3.5205636,5.6461425,6.4388127,4.6756225,4.2555394,5.792743,5.199978,5.908832,6.662177,3.7890728,2.277466,3.725306,4.830101,6.582419,8.312296,4.4440904,6.4644475,6.539735,3.6061842,4.735038,4.2086864,5.6625752,3.020806,6.226073,5.445153,4.33423,1.1899754,5.8914742,4.429829,5.1690416
t291,-1.2197077,2.6145272,-0.6638939,-2.1508615,6.7336173,3.5377667,3.504693,5.64765,6.4409485,4.645078,4.285208,5.7753882,5.1505857,5.86012,6.602844,3.780368,2.3193486,3.7792413,4.7771683,6.6150365,8.307391,4.440531,6.480257,6.4943542,3.6322322,4.7053204,4.15114,5.6931424,3.0242379,6.188975,5.4531593,4.317809,1.21732,5.8576746,4.4530706,5.1420226
t259,-1.2146314,2.6101406,-0.6447845,-2.2048376,6.732834,3.5009265,3.4407895,5.6450286,6.47667,4.6505146,4.319773,5.7786026,5.15443,5.880759,6.6485186,3.770515,2.3143616,3.7720509,4.8026767,6.646592,8.254077,4.3747377,6.5313406,6.4951305,3.6169007,4.6780663,4.1933675,5.6796093,3.01802,6.2107363,5.4882345,4.2932673,1.2470207,5.850214,4.4264317,5.0967536
t260,-1.2138069,2.6106715,-0.6553856,-2.1741915,6.7289214,3.5178692,3.4788876,5.6450186,6.4549227,4.6508207,4.2983365,5.7798905,5.158031,5.873549,6.629038,3.777809,2.3115964,3.76952,4.7927523,6.624508,8.286551,4.411753,6.499628,6.50112,3.623133,4.695123,4.1753597,5.6840067,3.0251129,6.202611,5.4662085,4.3100076,1.2282557,5.8574243,4.441324,5.1249847
t214,-1.1598332,2.545912,-0.5983524,-2.2480032,6.729957,3.4404778,3.4236097,5.6589093,6.491352,4.6994634,4.2822666,5.7910113,5.2188067,5.9584966,6.7356553,3.7795002,2.277378,3.7027214,4.883297,6.617448,8.222051,4.341575,6.540768,6.540464,3.5741236,4.7203007,4.2762794,5.634362,2.9987438,6.2552595,5.490024,4.307408,1.2121953,5.9032235,4.3876166,5.117445
t153,-0.63860613,2.4417512,-0.07811668,-2.6249516,6.6036983,2.6150036,3.3858063,5.7099133,6.718908,4.7077193,4.093478,5.8535905,5.595979,6.3388014,7.5766163,3.7805853,1.8141717,3.3003302,5.4672723,6.3271804,8.037788,4.0521545,6.824424,7.116005,2.9696085,4.9212985,5.073989,5.0005155,2.778162,6.768724,5.7254205,4.176597,1.064357,6.1836104,3.8900776,5.339248
t250,-1.2625425,2.644006,-0.707888,-2.0704215,6.753507,3.639241,3.5698867,5.668491,6.3929687,4.5961695,4.2754784,5.740047,5.1006694,5.789043,6.469306,3.7948236,2.3810945,3.8409293,4.6803784,6.610474,8.368497,4.5406246,6.427431,6.4441943,3.6766312,4.7070594,4.026108,5.7456403,3.0279875,6.1038256,5.419707,4.332284,1.2124826,5.834723,4.5080023,5.1698794
t283,-1.2618726,2.6535254,-0.66473335,-2.1147132,6.7646713,3.599073,3.5279925,5.6697764,6.4250875,4.6012187,4.2924533,5.731956,5.1157365,5.827036,6.512383,3.7747142,2.3670237,3.8173282,4.7205424,6.625544,8.327891,4.4920964,6.461145,6.4526143,3.664408,4.691728,4.0693827,5.7329755,2.9964252,6.1274467,5.440873,4.319657,1.2280991,5.8243155,4.4765763,5.1520705
t284,-1.2958082,2.6724408,-0.7290393,-2.045868,6.7745085,3.6693034,3.591901,5.6825876,6.3640704,4.5632415,4.268898,5.7095847,5.0701666,5.758723,6.440981,3.7927656,2.4163914,3.8737855,4.6495686,6.607013,8.393723,4.560447,6.40133,6.4114785,3.7089975,4.708006,3.997586,5.7799816,3.0213552,6.069829,5.3974147,4.344241,1.2096238,5.8131433,4.539767,5.189878
t253,-1.2547296,2.6330492,-0.7033076,-2.0754628,6.7519226,3.6325607,3.5660977,5.671208,6.3929653,4.6061354,4.2691684,5.741671,5.1127343,5.8045583,6.477931,3.7964506,2.3754685,3.8278947,4.691135,6.6040177,8.365227,4.5343475,6.427692,6.4524975,3.669626,4.714163,4.0339713,5.737449,3.029974,6.107353,5.4155955,4.339217,1.2054447,5.844404,4.508471,5.174701
t254,-1.2829609,2.6820142,-0.67671794,-2.1129649,6.768798,3.6082225,3.5229707,5.661342,6.433558,4.5762706,4.321738,5.7296686,5.0805264,5.785917,6.4985847,3.7697709,2.3820307,3.8546512,4.696126,6.6556153,8.324215,4.496217,6.472006,6.428192,3.680961,4.6617727,4.0569706,5.753447,2.9914045,6.1242075,5.4604087,4.29288,1.2577534,5.7935576,4.4691057,5.125446
t211,-1.0232728,2.4472299,-0.45105207,-2.4114676,6.727418,3.284957,3.2843857,5.646821,6.603633,4.791708,4.249327,5.849356,5.307381,6.102658,6.9512734,3.7459912,2.1831443,3.6092334,5.05747,6.6191163,8.070839,4.1700406,6.6632814,6.612598,3.4539452,4.780887,4.481927,5.508454,2.9121282,6.3791437,5.592649,4.2551475,1.1840211,5.986476,4.240285,5.0776086
t212,-1.014471,2.4442532,-0.43404937,-2.4262805,6.713646,3.2547562,3.2802372,5.6516104,6.6118383,4.7856092,4.2558813,5.841207,5.3107786,6.1114073,6.974307,3.7536993,2.1616251,3.6013253,5.069729,6.6120696,8.059153,4.153876,6.6789694,6.636682,3.4334238,4.769363,4.505499,5.488317,2.9139686,6.4031706,5.6048236,4.2497087,1.1932473,5.9867005,4.221207,5.084993
t136,-0.59450644,2.4869838,-0.01714269,-2.50221,6.529648,2.6896942,3.4594057,5.7176986,6.673085,4.753296,4.043981,5.773516,5.6434035,6.3629756,7.504501,3.857947,1.7656965,3.234927,5.519348,6.2997556,7.95871,3.9730036,6.7612753,7.1391044,2.986813,4.9311137,5.038279,5.066575,2.7738216,6.813653,5.794951,4.247799,1.098095,6.183921,3.8462992,5.4079986
t122,-1.6090964,4.1939397,1.3227713,7.656177,5.562192,4.767158,2.3533258,5.1945906,5.6575084,4.469195,4.7540464,4.456251,4.788799,4.4228716,6.0084424,4.876128,3.5699167,3.2846289,5.676966,7.407802,7.0527363,3.2502134,4.763334,6.171398,4.0158696,3.9853194,4.7549357,6.2236004,3.6365175,4.914322,5.909312,5.6550937,2.1294765,4.0149918,5.447753,5.117253
t126,-0.21877283,2.4068284,0.29417595,-2.9731016,6.429179,2.005503,3.3452635,5.5660806,6.8486834,4.5844254,3.8226948,6.0464625,5.969921,6.577262,8.254853,3.7881408,1.4314054,3.0274324,5.783392,6.0255294,8.083489,4.017949,7.122734,7.557219,2.4412358,5.150558,5.5971828,4.401405,2.5414786,7.1302967,5.8442006,3.993075,0.73848146,6.3895555,3.5862446,5.589178
t341,-0.19452576,2.4314792,0.30365366,-3.0311506,6.444557,1.9600623,3.3886821,5.622022,6.8453474,4.5777063,3.832034,6.01157,5.9786067,6.586419,8.285983,3.7928774,1.4159105,3.0160093,5.8161592,6.017124,8.076064,4.005741,7.108005,7.590756,2.4277978,5.1509433,5.638928,4.383971,2.5365996,7.1576824,5.8552237,4.021979,0.77620566,6.387454,3.5569632,5.585248
t342,-0.15687019,2.415964,0.3546906,-2.9717345,6.4108896,2.016647,3.3094285,5.5474124,6.812788,4.535613,3.8079708,6.097157,5.9776006,6.6004267,8.285042,3.8296428,1.3858945,3.0042787,5.789491,6.053895,8.13346,4.047173,7.177393,7.5612836,2.4193652,5.1314964,5.624082,4.348657,2.5593424,7.1293044,5.823626,4.0064096,0.69818294,6.399182,3.5662522,5.637411
t173,-0.5323971,2.4623327,0.016529659,-2.7090719,6.5558605,2.4851654,3.4346085,5.7243257,6.725492,4.7080164,4.0306864,5.838695,5.684547,6.399177,7.6991553,3.8078477,1.7160034,3.2170358,5.5701776,6.248729,8.01154,4.0124807,6.8332677,7.2333503,2.8697278,4.9660134,5.1814604,4.9007688,2.7376056,6.870598,5.7795806,4.1811976,1.0452828,6.2260404,3.794909,5.41473
t349,-0.17904621,2.4555187,0.2868772,-3.0064573,6.476263,1.9572527,3.4251456,5.6400743,6.8243113,4.56038,3.8630052,5.975507,5.9505153,6.5544333,8.288418,3.8085485,1.4085203,3.0427568,5.8428373,6.0437307,8.069213,4.030702,7.0690928,7.593377,2.4561539,5.124133,5.659491,4.3654585,2.5587509,7.1384583,5.8428807,4.04213,0.80737585,6.356967,3.5330489,5.565001
t350,-0.20039147,2.422401,0.2988184,-3.015777,6.4428105,1.9647894,3.386321,5.616502,6.8518615,4.5820565,3.8287673,6.020303,5.9748597,6.5804563,8.283901,3.7916281,1.4169736,3.0213172,5.814738,6.0172005,8.072959,4.0077395,7.1072817,7.5872817,2.4325159,5.1498823,5.633212,4.3816175,2.537706,7.1522927,5.8535347,4.0077314,0.7711249,6.3845024,3.55947,5.5822577
t246,-0.23318051,2.4340057,0.22826135,-3.1686912,6.4615393,1.7921371,3.5290065,5.7602415,6.8921456,4.6415133,3.8879716,5.8951893,5.9609594,6.589155,8.352506,3.7285976,1.4486693,3.0075107,5.8979506,5.9609046,7.933744,3.9364774,6.99374,7.6956515,2.4398851,5.161408,5.730056,4.4128222,2.521491,7.255383,5.936421,4.0940404,0.8989262,6.38645,3.5129275,5.5370946
t359,-0.22944967,2.4447315,0.24934955,-3.1577942,6.467633,1.8440232,3.5225296,5.802783,6.8796477,4.6405797,3.8707383,5.8891587,5.960353,6.5943427,8.3171215,3.750778,1.4386176,3.0058074,5.8690085,5.984612,7.972496,3.9364135,7.020895,7.65417,2.4517603,5.1536913,5.688785,4.4101014,2.529834,7.2243395,5.912183,4.0706725,0.9251098,6.3889236,3.529823,5.550739
t360,-0.21290427,2.4492517,0.2548602,-3.1438773,6.4692936,1.8375978,3.5117996,5.768244,6.8752933,4.6226363,3.8713348,5.904197,5.969264,6.5881405,8.333224,3.7536798,1.4294323,3.0096414,5.878927,5.981234,7.977741,3.953473,7.0262117,7.66221,2.4381762,5.1588435,5.704174,4.392761,2.5233045,7.224082,5.9089494,4.0723166,0.8980347,6.3840857,3.5194192,5.5484633
t335,-0.23312108,2.4705715,0.21014693,-3.1721008,6.4892554,1.822441,3.5527499,5.892963,6.8613987,4.660039,3.871738,5.8476896,5.9914694,6.5622573,8.355373,3.7518654,1.4720532,3.0418715,5.8674297,5.9568257,7.9462147,3.9357796,6.981499,7.6770716,2.4242153,5.189781,5.7055593,4.4023275,2.497379,7.2132397,5.8787255,4.0606737,1.0274944,6.354136,3.5419219,5.504416
t336,-0.15812778,2.542023,0.24541909,-3.1897106,6.538865,1.8730145,3.513243,5.913008,6.804849,4.622191,3.872825,5.805556,6.0403867,6.5146084,8.377907,3.7886646,1.4230188,3.0803256,5.8499727,5.982513,8.010058,3.9809651,7.0957522,7.6093097,2.3657944,5.215605,5.7019224,4.3193107,2.4709935,7.1592326,5.83485,4.0073833,1.0220933,6.3414397,3.5285707,5.50053
t272,-0.20638695,2.5203516,0.21340828,-3.1082356,6.5430818,1.8745054,3.535461,5.8082523,6.839769,4.6028795,3.9087481,5.855054,5.945307,6.536751,8.289081,3.773073,1.453783,3.0595863,5.870942,6.01117,7.976045,3.9758093,6.9733605,7.6331525,2.481469,5.1438365,5.6896143,4.4249763,2.5355537,7.165891,5.873632,4.1105065,0.9555089,6.335155,3.5212977,5.498203
t277,-0.21994835,2.519991,0.18422186,-3.1341958,6.546534,1.8483077,3.560958,5.825732,6.838061,4.609391,3.9369566,5.8216963,5.9361534,6.521757,8.300246,3.7551465,1.4736224,3.0728028,5.894277,6.0003715,7.9451175,3.9790552,6.931488,7.6558914,2.4814749,5.1415606,5.7111645,4.431994,2.538313,7.1830754,5.8865986,4.142694,0.98519945,6.3258443,3.5106936,5.477078
t278,-0.2279022,2.5167768,0.16120194,-3.1577935,6.5368714,1.8202252,3.5653033,5.8145876,6.813559,4.6064744,3.971411,5.776826,5.9345293,6.4988604,8.331819,3.7385714,1.4883218,3.093114,5.910363,5.998307,7.9143763,4.008193,6.9104066,7.6775312,2.4671865,5.1438465,5.740803,4.417182,2.5393095,7.1953373,5.890544,4.1706467,1.005758,6.3198175,3.5049975,5.4645953
t274,-0.2762918,2.4829097,0.17432211,-3.102335,6.522126,1.9204364,3.5398037,5.854203,6.8278947,4.6491804,3.9336503,5.828625,5.8944325,6.532809,8.228476,3.7636793,1.5079987,3.071362,5.8354526,6.0403123,7.964778,3.9581904,6.925582,7.5958056,2.5356493,5.109449,5.637388,4.4942966,2.5777102,7.149249,5.87118,4.1305037,1.0165253,6.3313675,3.5654547,5.4939313
t267,-0.1927253,2.5091512,0.21026906,-3.1422498,6.556016,1.8168355,3.6111336,5.818025,6.900057,4.5903106,3.897786,5.885181,5.9580936,6.541622,8.299389,3.773623,1.4623286,3.0529993,5.944485,5.9459424,7.9649467,3.9355037,6.9163747,7.7133083,2.4676702,5.151415,5.7460737,4.441717,2.5153387,7.2166395,5.902021,4.1350684,0.93962103,6.307097,3.465742,5.4543333
