,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
t73,1.1741223,5.9730706,9.402825,4.7752547,6.01828,6.035357,5.469406,7.1973944,8.225802,5.1299486,2.4475083,1.2354339,5.041715,4.8438463,5.252994,6.7798424,4.7401543,6.049832,5.16259,5.9459033,4.4576902,5.9407153,7.047557
t50,1.4376957,6.1339965,9.352713,4.7720423,5.879342,6.120375,5.402607,7.2482657,8.168575,4.982721,2.4004867,1.370966,4.907929,4.885797,5.2058625,6.810508,4.672151,5.8709064,5.0265884,5.899965,4.4075084,5.87049,6.8686357
t68,1.3366903,6.023769,9.433525,4.841067,5.8623962,6.06538,5.4655104,7.142091,8.236673,5.083953,2.4626873,1.3458903,4.9529095,4.8646593,5.3264723,6.91056,4.7742033,5.9638104,5.091791,5.9365234,4.3759255,5.9196506,6.8984036
t69,1.1471677,5.9902077,9.357063,4.7595944,5.9923778,6.002073,5.4908385,7.147871,8.198555,5.1317706,2.4797003,1.2601414,5.0611625,4.842675,5.253071,6.815868,4.7792587,6.0513034,5.15862,5.99558,4.480113,5.955822,7.026131
t52,1.3641474,6.0449786,9.444558,4.8386064,5.902857,6.06832,5.4581833,7.2322,8.225796,5.0613422,2.3947127,1.3344872,4.9061794,4.9073997,5.296818,6.872685,4.740083,5.9421206,5.091683,5.917115,4.3768716,5.8917036,6.914548
t42,1.6546335,6.1705084,9.338887,4.759934,5.8480477,6.15597,5.3432045,7.2126718,8.15998,4.962473,2.4486086,1.3844562,4.9288526,4.88458,5.191051,6.791446,4.6243815,5.8459897,4.991962,5.857814,4.393782,5.865309,6.777002
t55,1.1576301,5.9471893,9.440261,4.7487855,6.0550237,6.0681953,5.397886,7.212385,8.223091,5.1462355,2.4582503,1.1923628,5.029989,4.8567886,5.2257867,6.726742,4.647136,6.0689898,5.1342554,5.8848486,4.4697733,5.9180155,7.061406
t56,1.3676226,6.014547,9.458226,4.807059,5.960505,6.125742,5.3845105,7.2420945,8.255599,5.0890245,2.41694,1.2740465,4.937996,4.879014,5.250969,6.7657075,4.645232,5.9831133,5.0828333,5.843889,4.395501,5.8795037,6.953235
t66,1.1844397,5.983927,9.442142,4.7919736,6.0012693,6.0939007,5.4037657,7.213411,8.249299,5.1101317,2.435098,1.2511358,5.021782,4.8527117,5.245259,6.7554994,4.6615324,6.0313287,5.1198964,5.8791018,4.4185405,5.913907,7.030152
t67,1.1256537,5.9283056,9.426273,4.762878,6.084031,6.045403,5.438804,7.19118,8.252039,5.1625676,2.4800572,1.1832296,5.085381,4.8131766,5.2357097,6.725416,4.6964703,6.0888567,5.1730776,5.910992,4.475569,5.949396,7.103314
t36,2.3212872,6.3146405,9.270463,4.720699,5.761598,6.1897917,5.2555547,7.096969,8.035125,4.9203877,2.610186,1.4026343,4.902225,4.893743,5.1407,6.8005195,4.5159345,5.7426023,4.8997664,5.8148475,4.3992586,5.8369603,6.494423
t37,2.029388,6.2118196,9.275577,4.733968,5.8411355,6.1847634,5.2758274,7.1916113,8.145269,4.9336476,2.4957025,1.4019549,4.95076,4.9072123,5.156711,6.736883,4.599602,5.8298817,4.9577694,5.81155,4.357059,5.851285,6.629179
t38,2.0656593,6.2333527,9.209811,4.706906,5.856106,6.221656,5.222964,7.2017503,8.175241,4.893339,2.5101347,1.4335535,4.9892745,4.947592,5.11346,6.6671677,4.6022735,5.8346615,4.923881,5.7607613,4.29678,5.8334727,6.5750017
t32,2.6339583,6.394074,9.245041,4.7072225,5.710174,6.1705623,5.2434015,6.986739,7.911193,4.9372287,2.7439575,1.3787222,4.864388,4.8831534,5.1348147,6.874925,4.4557853,5.688454,4.862858,5.8340077,4.4353466,5.830206,6.340904
t33,2.5095823,6.359572,9.263116,4.714875,5.729376,6.181909,5.250904,7.040471,7.9665146,4.9260745,2.6793692,1.3930796,4.879182,4.886061,5.1379657,6.841815,4.4817176,5.708709,4.878601,5.8250694,4.421217,5.832973,6.409132
t27,2.740585,6.4132457,9.249344,4.707339,5.692824,6.167666,5.2480435,6.9673777,7.878205,4.9380198,2.7675993,1.3776538,4.8518496,4.87497,5.136066,6.8952494,4.4420757,5.6703973,4.855335,5.8424544,4.4493604,5.829936,6.3028708
t28,2.2184474,6.2654767,9.239146,4.7195106,5.81301,6.194345,5.2454576,7.148407,8.099377,4.9179473,2.555959,1.4097383,4.9397945,4.912488,5.1387105,6.7384768,4.560883,5.7952075,4.9217677,5.79825,4.357878,5.841494,6.5250983
t57,-2.263296,5.3214,1.5847706,4.1531754,6.417696,3.897605,5.173765,4.144816,9.11827,5.0709534,3.3570027,0.69030535,5.4794874,4.938873,5.1796246,7.4283743,6.3598585,6.760623,4.161093,8.241827,4.102585,6.649765,6.932931
t59,-2.2748108,5.354985,1.6236118,4.1419,6.357478,3.9648051,5.13788,4.1714606,9.032192,4.991661,3.3578875,0.6327242,5.4895806,5.024522,5.174871,7.34449,6.410343,6.7412486,4.158789,8.288557,4.1110864,6.728745,6.9060893
t117,-2.2861133,5.2270894,1.1567552,4.1264596,6.4349546,3.6666193,5.170169,4.1114535,9.113047,5.219154,3.3803375,0.6316865,5.465818,4.8795514,5.0927215,7.497689,6.3820186,6.8071427,4.211067,8.227332,4.141335,6.60279,6.9897304
t175,-2.3800619,5.179818,1.0605202,4.086384,6.3804774,3.6062758,5.12867,4.1840672,9.167773,5.20753,3.4866488,0.67466074,5.4475727,4.8894095,5.057261,7.47556,6.363265,6.8976808,4.2780933,8.305513,4.1268663,6.652253,7.023254
t176,-2.2857528,5.21792,1.0450021,4.12892,6.457185,3.574043,5.1801624,4.115295,9.154639,5.2802334,3.4013793,0.63918716,5.4610715,4.8214183,5.089593,7.5516353,6.3698716,6.824337,4.219361,8.215702,4.141709,6.5679736,7.0022564
t154,-2.348697,5.2052827,1.09075,4.112119,6.413804,3.6404214,5.157641,4.174754,9.165078,5.2105384,3.4605381,0.68728244,5.431261,4.8735476,5.0887547,7.493883,6.3471346,6.880667,4.26748,8.267186,4.1194735,6.627981,7.0017405
t169,-2.3118522,5.207179,1.0411134,4.118819,6.4306717,3.5916839,5.166099,4.1337914,9.150637,5.2538357,3.4197161,0.6512502,5.4528923,4.842373,5.0806527,7.52916,6.3638787,6.8397045,4.2314434,8.239895,4.130999,6.5914164,7.0048113
t170,-2.3616397,5.1445026,0.9653266,4.1011314,6.3925242,3.6055036,5.1556587,4.1906476,9.1434,5.2202115,3.4787838,0.6992827,5.3952894,4.884057,5.046288,7.4867883,6.30919,6.902219,4.2931643,8.292053,4.085987,6.639486,7.022537
t89,-2.345343,5.235329,1.1858308,4.152638,6.4445934,3.725002,5.195561,4.1816483,9.155457,5.1682305,3.4524734,0.69097096,5.4205117,4.8821254,5.1300893,7.4894257,6.332111,6.8736534,4.271257,8.246446,4.0976315,6.6164746,6.9684963
t51,-2.2999787,5.2742715,1.5784429,4.134785,6.4297056,3.8984568,5.174053,4.151336,9.09988,5.064307,3.3989823,0.67406434,5.466552,4.954513,5.140969,7.4174275,6.381972,6.806124,4.1981797,8.232136,4.1223035,6.6517267,6.968058
t120,-2.29829,5.2465086,1.1485385,4.107906,6.3880396,3.6042507,5.1307483,4.0711174,9.111464,5.2258654,3.3510458,0.57749075,5.5403857,4.8426704,5.0741143,7.529132,6.442367,6.7463865,4.1357775,8.239467,4.15891,6.5785146,6.9982834
t121,-2.3567648,5.232394,1.2463021,4.0959415,6.37474,3.684827,5.1227746,4.138331,9.121072,5.1502843,3.4183452,0.6185666,5.509506,4.908971,5.073913,7.458684,6.4230666,6.8072934,4.187977,8.290575,4.1425014,6.6470504,7.0028334
t46,-2.3325675,5.2805343,1.5857725,4.116846,6.3894424,3.927845,5.1448507,4.1651616,9.0627985,5.0177503,3.4140036,0.6343444,5.4723315,4.9995584,5.12659,7.3722463,6.4213195,6.8114448,4.2057195,8.275915,4.1318088,6.7028894,6.966484
t204,-3.4496822,4.394705,0.29509452,3.8113682,5.943288,2.535002,5.0507417,3.7386084,8.215149,5.3151827,2.928142,-0.73298275,6.442626,5.881656,4.075324,6.621656,7.129539,6.346844,4.0585885,9.430664,4.0098705,7.086172,7.330089
t205,-3.4664726,4.414992,0.270639,3.7862015,6.0075545,2.6932087,5.039702,3.7285264,8.239391,5.3623304,2.9016843,-0.5921653,6.477692,5.884513,4.1417794,6.5372596,7.152102,6.4624667,4.1685696,9.419772,3.9079554,7.175377,7.273911
t206,-3.4659219,4.444443,0.3013363,3.8107314,5.945079,2.5670233,5.038193,3.6945343,8.170164,5.340489,2.8949194,-0.71465564,6.522827,5.8862677,4.059594,6.556075,7.1720514,6.373093,4.1276584,9.479489,3.9395995,7.154447,7.2932
t219,-3.487127,4.3936644,0.28374183,3.7599452,5.992746,2.6138453,5.048125,3.740303,8.184501,5.371746,2.896536,-0.66831106,6.470386,5.939037,4.075966,6.560076,7.151403,6.4093137,4.149004,9.4184475,3.9377673,7.157126,7.304017
t220,-3.4865415,4.3181567,0.29786983,3.7309778,6.067167,2.677618,5.0943727,3.7791991,8.235769,5.3688655,2.938821,-0.60267264,6.432217,5.967607,4.1282473,6.638039,7.062231,6.4576683,4.0974703,9.388056,4.012926,7.080617,7.356497
t159,-3.4756453,4.3520985,0.29880708,3.7533123,6.0430746,2.658629,5.0753098,3.7692919,8.222159,5.355658,2.9280038,-0.62034965,6.4375396,5.949583,4.1190076,6.6151433,7.085717,6.4448676,4.1070075,9.397168,3.9919488,7.1000466,7.3326926
t231,-3.5291536,4.3281574,0.301885,3.6827927,6.095056,2.718349,5.1044464,3.7569246,8.246952,5.4222603,2.906032,-0.57271916,6.5104837,5.968278,4.1634283,6.616639,7.060527,6.504611,4.148564,9.432332,3.9819336,7.1110463,7.345506
t232,-3.4963722,4.34401,0.32719025,3.7380195,6.0248184,2.5975192,5.100333,3.7396815,8.236025,5.368646,2.9247642,-0.6960523,6.4565177,5.9217815,4.104624,6.675594,7.0574036,6.4100556,4.040043,9.440976,4.0597177,7.0414333,7.3737183
t225,-3.147645,4.298265,0.17332399,4.114423,6.0388694,2.4574373,5.0403676,3.8676255,8.125427,5.0997357,3.162419,-0.6796245,6.1759048,6.0179176,3.9939203,6.5395966,7.184907,6.4112964,4.1315055,9.275921,3.944327,7.1292567,7.333028
t226,-3.1502888,4.3217025,0.14540234,4.1319203,6.0378265,2.4048796,5.0055757,3.9039643,8.087311,5.0819855,3.1872125,-0.6901497,6.1775656,6.05529,3.9384449,6.4921308,7.229072,6.419456,4.1878023,9.245174,3.8877854,7.1821256,7.2893963
t186,-3.1335058,4.3006477,0.17410178,4.135072,6.0601444,2.4399211,5.0439215,3.9031558,8.105849,5.0826006,3.1846635,-0.683308,6.1582923,6.0490975,3.9670315,6.545873,7.180214,6.41124,4.1405706,9.245664,3.9256895,7.144811,7.332613
t144,-3.061862,4.3185515,0.19942078,4.197832,6.082996,2.436103,5.028089,3.94318,8.101959,5.019045,3.2448957,-0.6759809,6.0908046,6.0475674,3.960734,6.5570693,7.1599936,6.4129577,4.14654,9.181476,3.9278014,7.12029,7.315432
t173,-3.0967002,4.3218336,0.19757959,4.1399565,6.07025,2.4876401,5.012904,3.8974097,8.10651,5.0554614,3.2004564,-0.62840366,6.118084,6.0280313,3.9917676,6.522807,7.1747866,6.430249,4.156174,9.220955,3.9330628,7.1225,7.297037
t215,-3.1681862,4.3745112,0.25962108,4.0261097,6.098526,2.5315528,5.011354,3.8996747,8.092097,5.145947,3.1143007,-0.6127846,6.1679163,6.0529547,4.0157537,6.5220575,7.1458974,6.454992,4.1966076,9.224088,3.8995209,7.1568136,7.2664895
t216,-3.1992679,4.3751717,0.26288074,4.0304546,6.0793424,2.470515,5.010987,3.9286478,8.092616,5.1350675,3.1035914,-0.6794054,6.1843853,6.076912,3.977044,6.572082,7.117971,6.406367,4.169965,9.22668,3.924633,7.129036,7.278319
t164,-3.253274,4.355411,0.251371,3.9619303,6.0480323,2.7167606,5.0494556,3.8321755,8.250742,5.2069254,3.0904706,-0.47591102,6.2691393,5.915632,4.1420097,6.595999,7.104912,6.455899,4.1298113,9.252803,3.9690065,7.0875807,7.3098216
t165,-3.250627,4.359805,0.25557402,3.9619293,6.047592,2.740045,5.046982,3.8337204,8.264284,5.206277,3.0940807,-0.4538081,6.266998,5.9057746,4.153061,6.600999,7.09985,6.457682,4.1269016,9.242873,3.9728065,7.0818696,7.3061395
t147,-3.2657108,4.367701,0.2629128,3.942593,6.0518985,2.7554631,5.04468,3.826459,8.263256,5.225453,3.0769618,-0.44713756,6.279314,5.9091144,4.1622972,6.5904913,7.1043797,6.4695477,4.1411877,9.251825,3.9617648,7.095842,7.2970963
t47,-2.325891,5.2761803,1.6210856,4.122542,6.4210873,3.9431007,5.164723,4.158999,9.064171,5.026821,3.4153848,0.64860946,5.458662,4.994231,5.129074,7.3845897,6.415198,6.8150024,4.212536,8.238633,4.1362762,6.6774983,6.974486
t14,3.5869558,6.57543,9.154427,4.6762776,5.6003613,6.0868344,5.276325,6.7132263,7.5526643,5.01798,3.0727122,1.3055893,4.7848063,4.828643,5.13886,7.078122,4.36446,5.5773883,4.8060565,5.934234,4.5235376,5.8379197,5.922213
t12,4.4852247,6.7622914,8.994985,4.6264267,5.5251465,5.9755363,5.335498,6.3684955,7.178532,5.15424,3.2903779,1.1949378,4.7237706,4.7520046,5.155734,7.148339,4.2985225,5.4951,4.768086,6.0717216,4.59293,5.83935,5.4536514
t8,4.774766,6.771997,8.9732685,4.6291122,5.504788,5.981821,5.336412,6.3127055,7.0852847,5.148493,3.4200735,1.1915411,4.7343864,4.761886,5.1366286,7.2449837,4.2984467,5.4839907,4.7930937,6.0860257,4.607976,5.8529496,5.365354
t7,4.943998,6.802763,8.930581,4.598884,5.475419,5.9428434,5.3741107,6.283145,7.027316,5.1871057,3.4963503,1.164095,4.7188063,4.7800236,5.1147723,7.302436,4.325099,5.458217,4.780851,6.07467,4.5867,5.879133,5.3124676
t15,5.058136,6.8543243,8.8587475,4.5371513,5.424834,5.873697,5.4523745,6.3034887,6.988038,5.2543273,3.58902,1.1157211,4.6811285,4.811575,5.0962477,7.390933,4.381021,5.4371114,4.738487,6.0405836,4.5320115,5.92174,5.288951
t16,5.1003547,6.875504,8.8434,4.5476413,5.416595,5.884698,5.447831,6.277231,6.9528675,5.2465734,3.6198518,1.1122313,4.687724,4.7901044,5.1207647,7.39645,4.3550825,5.4484,4.748862,6.0737844,4.5620675,5.9152045,5.2595553
t17,5.059971,6.8359947,8.88906,4.5930815,5.4584823,5.9331927,5.399481,6.278838,6.987027,5.19822,3.5689912,1.1489289,4.7142615,4.766854,5.1335955,7.3424444,4.3191075,5.462551,4.777791,6.0903525,4.592405,5.8858356,5.28726
t18,5.1560435,6.878715,8.838644,4.5553384,5.426181,5.900556,5.435302,6.2413874,6.9230003,5.2341704,3.6173747,1.1226348,4.696325,4.7712445,5.120386,7.371537,4.332573,5.4451337,4.765288,6.09571,4.5804844,5.8989987,5.223647
t25,6.270649,7.1039915,8.533404,4.449091,5.3485003,5.920311,5.524247,5.907919,6.4990993,5.244739,3.894407,1.1336374,4.687384,4.583919,5.193042,7.389986,4.191516,5.484786,4.8299813,6.326219,4.7052503,5.8316107,4.7476974
t34,6.5276556,7.1263933,8.43553,4.4396515,5.344888,5.908235,5.524092,5.853346,6.3688974,5.2866473,3.903983,1.1974616,4.6959047,4.60237,5.210682,7.326575,4.1757264,5.5275545,4.811766,6.3366776,4.7258725,5.7789273,4.656667
t35,6.5463357,7.112776,8.511117,4.478345,5.4016867,5.8406286,5.476399,5.844344,6.3791194,5.3440576,3.9345686,1.2283933,4.6825566,4.6089506,5.178331,7.316617,4.1124897,5.5476775,4.8029604,6.3975396,4.778296,5.735304,4.677109
t39,6.5277762,7.129153,8.4479885,4.4389997,5.3481145,5.91733,5.524767,5.8480334,6.3786945,5.261928,3.926071,1.1658885,4.694384,4.5721684,5.2040095,7.3629794,4.172222,5.500513,4.83494,6.3594074,4.728588,5.8084793,4.6508813
t92,10.914497,8.309133,6.3334436,4.3502455,4.5227876,6.2403803,6.2665696,4.998596,4.969576,5.927879,4.1427073,1.5926331,4.603682,4.723047,5.843191,6.4004736,3.897039,6.1084146,4.337163,6.259795,4.875965,5.1814976,4.337899
t93,10.829749,8.21236,6.42357,4.2630935,4.602764,6.20241,6.2384624,5.0559645,5.0069175,5.8087234,4.094507,1.6022546,4.672051,4.719785,5.7763805,6.4999657,3.9391923,6.021785,4.441113,6.2421756,4.8792586,5.226657,4.3184576
t86,10.741848,8.119982,6.4994135,4.2090173,4.652357,6.2006793,6.195622,5.0960298,5.0320325,5.696261,4.077266,1.5973884,4.704866,4.728053,5.7455544,6.5896635,4.005942,5.965923,4.5274067,6.2546377,4.856784,5.2932835,4.2765594
t78,10.576773,7.964189,6.628777,4.1201906,4.7343607,6.179153,6.1316237,5.175925,5.095073,5.566802,4.055553,1.5823835,4.765249,4.717174,5.6886015,6.703817,4.081031,5.8799596,4.6216607,6.2698374,4.827817,5.381531,4.221589
t64,10.4272,7.828276,6.7425127,4.0699925,4.7913227,6.163521,6.066236,5.253135,5.161658,5.5164027,4.055031,1.5612586,4.8110857,4.688497,5.6453958,6.7683997,4.132723,5.82563,4.6459365,6.289732,4.788058,5.4564986,4.169675
t58,10.534216,7.918029,6.6617026,4.0957327,4.75679,6.1767616,6.112737,5.1970077,5.103807,5.533551,4.0498533,1.5812362,4.7849894,4.714305,5.672729,6.7340865,4.10829,5.85853,4.64516,6.2753873,4.8152866,5.410882,4.200142
t187,10.919049,8.326083,6.3116946,4.3890605,4.475771,6.2546,6.2487416,4.997855,4.979744,6.009018,4.2051554,1.552194,4.567066,4.6937566,5.882576,6.326597,3.8777657,6.1630044,4.256917,6.3052254,4.8444247,5.1865816,4.3115354
t229,10.930391,8.33863,6.3007274,4.396442,4.4738765,6.279484,6.2593794,4.974767,4.949594,6.0070934,4.2017636,1.566064,4.557725,4.7262244,5.8941383,6.338263,3.9076786,6.1728907,4.257573,6.306907,4.841834,5.197203,4.309716
t230,10.864919,8.277679,6.3619833,4.3507137,4.506698,6.2330413,6.25722,5.018295,4.9966555,5.9768767,4.179325,1.5700537,4.602387,4.6945014,5.8476777,6.356473,3.8873868,6.1326656,4.287549,6.2792845,4.8677936,5.1863747,4.323067
t158,10.852705,8.265031,6.3710732,4.3474455,4.5058193,6.2237043,6.2459207,5.025945,5.0104003,5.995075,4.185147,1.560157,4.604537,4.682478,5.8438005,6.340022,3.8810935,6.1284904,4.2692776,6.283192,4.8686905,5.187743,4.320891
t70,10.493919,7.8786874,6.6887474,4.087175,4.7704225,6.175878,6.0949726,5.208145,5.1112003,5.510522,4.040618,1.5836159,4.794597,4.7153783,5.6599264,6.753552,4.1283693,5.842568,4.66201,6.2742505,4.8092084,5.429587,4.1916366
t118,11.788068,8.71628,6.047731,4.4198027,4.619051,6.361853,6.335189,4.5183454,4.508524,5.1470423,3.7293708,1.8611022,4.5671763,5.2563214,5.814735,6.810914,4.153797,5.927218,5.14913,6.041572,5.1501102,5.1880903,4.6044793
t119,11.74975,8.651332,6.0686502,4.395314,4.645167,6.357742,6.2981744,4.5676756,4.522525,5.1220937,3.7263763,1.8671457,4.59161,5.250156,5.791777,6.849179,4.204808,5.8967514,5.167624,6.050632,5.1032596,5.2389693,4.549876
t54,11.450359,8.289259,6.3078084,4.1666703,4.73303,6.310205,6.1576653,4.781803,4.634136,5.050009,3.7442484,1.8374401,4.716869,5.1154847,5.682773,6.930678,4.34195,5.8020844,5.165484,6.0997944,5.013379,5.408885,4.350783
t61,11.336735,8.1902,6.3592663,4.115362,4.764562,6.292849,6.1222253,4.8726783,4.6901784,5.080094,3.771513,1.8132129,4.759158,5.0569406,5.654819,6.936874,4.367389,5.7794857,5.123443,6.1273785,4.957976,5.4582577,4.28016
t62,10.302627,7.337462,6.8925347,3.938805,4.9726486,6.2222013,5.837391,5.3502684,5.1014347,5.209694,3.9334261,1.6592082,5.025836,4.7647367,5.508579,7.0640798,4.4872026,5.620566,4.879764,6.319504,4.666901,5.8033,3.9484928
t60,10.2367525,7.233799,6.9512844,3.8964677,5.0069904,6.2342806,5.768615,5.3490324,5.092277,5.1589146,3.902881,1.6874235,5.0784497,4.7764673,5.47375,7.094195,4.5639977,5.572077,4.899044,6.331107,4.6695695,5.866659,3.9135025
t88,11.228184,8.059405,6.4832497,4.1083446,4.7838063,6.297192,6.0552073,4.8184166,4.709823,4.9777894,3.7377977,1.8121989,4.769226,5.080736,5.635188,6.9486217,4.384247,5.735078,5.177508,6.117259,5.0524607,5.4650536,4.3448133
t188,12.18395,8.976285,5.973563,4.552874,4.6032825,6.376727,6.341235,4.1711445,4.32067,4.824404,3.5037708,2.0152333,4.4230433,5.545499,5.820008,6.9456306,4.249969,5.9161325,5.467912,5.8898597,5.3339205,5.1461287,4.874282
t189,12.23035,9.00475,5.939544,4.5601964,4.5836,6.4008617,6.3663707,4.1479735,4.3077087,4.84227,3.5191107,1.9961543,4.4312882,5.5457387,5.853572,6.9155316,4.2085342,5.9347777,5.4587073,5.894412,5.3354115,5.1148505,4.8839927
t138,12.043263,8.806671,6.046608,4.455116,4.625137,6.385142,6.2999687,4.2858405,4.379047,4.8484526,3.5495079,1.9702735,4.498682,5.466288,5.802005,6.9399195,4.263026,5.886329,5.4294724,5.9290323,5.2899814,5.1846576,4.7630816
t104,12.125713,8.91576,5.9840856,4.5322366,4.631111,6.3622694,6.324369,4.247824,4.3853145,4.918207,3.5818222,1.98138,4.4791703,5.50416,5.807178,6.935415,4.24829,5.8920245,5.4292727,5.9500184,5.2847643,5.141785,4.793275
t110,12.394433,9.117177,5.903016,4.598975,4.5633473,6.4414725,6.364882,3.985339,4.229168,4.7349067,3.4431527,2.0230906,4.385861,5.6127167,5.8606462,6.9609275,4.2282505,5.928583,5.5242877,5.833294,5.376336,5.1080966,5.026323
t217,12.490918,9.257696,5.789842,4.702973,4.53497,6.4215946,6.438006,3.894358,4.1809096,4.72222,3.4353533,2.0598545,4.3567467,5.7298665,5.9038005,6.9007416,4.147097,6.001135,5.6319623,5.8133135,5.464703,5.0122156,5.0822887
t218,12.4439535,9.209446,5.7587504,4.711722,4.5157223,6.430061,6.4521914,3.943209,4.2124043,4.766171,3.4739606,2.0168836,4.387414,5.72407,5.9261274,6.857653,4.104048,6.003363,5.6155586,5.835637,5.4365335,4.974621,5.0382905
t171,12.455553,9.206089,5.814306,4.67055,4.5446496,6.429704,6.418742,3.9362557,4.202535,4.735411,3.4483197,2.0327103,4.3796406,5.6853228,5.90376,6.9063177,4.1569633,5.986681,5.593163,5.8342285,5.422961,5.032694,5.053888
t172,12.548193,9.252227,5.8019857,4.6860833,4.4977555,6.4909534,6.433387,3.8395517,4.1489186,4.7057996,3.433291,2.00874,4.3820124,5.680428,5.931304,6.9056773,4.1526155,5.9957185,5.5638466,5.8160996,5.41246,5.022321,5.15623
t190,12.49585,9.221484,5.838974,4.657045,4.54604,6.4398065,6.3956857,3.8809636,4.162814,4.669958,3.3852534,2.0673914,4.3293366,5.7064095,5.8796487,6.949924,4.197951,5.954793,5.618686,5.7795014,5.456231,5.062262,5.107691
t191,12.522221,9.237796,5.8339024,4.663216,4.5288305,6.4559655,6.409136,3.8551066,4.147287,4.6705565,3.3903525,2.0577912,4.335904,5.7056317,5.896442,6.938563,4.1879177,5.965545,5.6118793,5.783549,5.4531717,5.05115,5.133662
t145,12.50042,9.158165,5.8905845,4.6030536,4.5290694,6.4974356,6.359116,3.8696797,4.160465,4.6471834,3.3743184,2.0219064,4.348392,5.639223,5.874078,6.98085,4.2334623,5.9154963,5.5451865,5.7688637,5.4095273,5.103008,5.143918
