"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117"
"t37",0.0403152001372159,-0.0667364325430114,0.214170916905215,-0.0145509993652826,-0.0126311691806918,-0.0247025595192661,-0.00709757019350387,0.00609126009442795,-0.0529368891904434,-0.00962578913886096,0.00135922828346593,-0.00487416083399607,-0.116395372738,-0.0206417159622265,-0.235877650402988,0.0537532188473893,1.67361465050432e-05,-1.50992442883032e-07,2.39596302015452e-06,0.00125188385526802,-1.26222599553408e-05,0.000245286678727737,0.00112122346431337,-0.0774807209680451,0.130752996219307,0.000109178724946669,-0.00133987402012303,-1.8606303616352e-05,9.00901431903852e-05,0.000129194170103273,-0.00024549470437406,1.59784321275795e-05,-0.0016363101945377,-0.000376332108689979,-0.000119013201099702,-0.000313659478448166,-0.000104252761070611,0.000253045791488299,-0.0113206148901195,4.52014127369868e-05,0.000413118030317097,-0.330051969330942,-0.000860723107893492,-0.115179180067546,0.00085490781774221,-0.00534581605506953,-0.000116568327590967,0.700919940775278,1.74081190713232e-05,-3.9422564749067e-05,-0.000467112362524052,0.000435013708820271,-0.000309686454836209,8.73330051629295e-16,5.650357351514e-15,-0.000120279647182603,-2.87617043985062e-05,2.32440934809119e-05,3.30576303474804e-16,1.41298497776569e-16,-6.0627664651087e-17,1.01499182000583e-15,5.33969074179444e-06,7.82956452916393e-07,5.45275819713482e-06,-2.16746252130992e-16,9.76323455722026e-16,6.01102583810719e-16,-3.26595422765809e-05,4.31556648527552e-08,-1.9799818436601e-05,3.92682050001731e-05,-4.15871156400332e-06,-2.4072564546001e-15,-2.2368583523647e-15,-1.53789066600308e-15,-7.3553394277726e-07,1.51817355789168e-05,0.000130104826875043,3.81465764303943e-15,-6.8835568569492e-15,-0.000528836210251968,0.475665464138472,-1.59479223421915e-14,-7.89616301244643e-06,1.40679917914275e-15,1.04770826182965e-05,9.97613234502763e-06,1.15201019181391e-05,4.40688880331274e-07,5.1641758322211e-07,-6.75749447165223e-06,2.39734494214976e-07,3.80086409029389e-06,1.32700896092014e-15,5.09772900686011e-16,-8.82867278099095e-18,-4.77612939079637e-07,3.45651352119909e-08,3.74795194324724e-16,1.45410532934326e-15,2.0078105534932e-16,-1.48584720903888e-08,-8.78145352533397e-05,1.25025157786642e-07,-7.3592443309539e-16,3.68919890202545e-15,1.28168215827649e-17,-4.30881037390771e-16,-1.12963699654677e-15,-9.76390133750104e-16,2.49047089400156e-16,-6.23721762779694e-09,-2.18262907747402e-14,-3.6602821317581e-15,-3.66792963394555e-14,-0.092450032704205
"t24",0.0402477492431703,-0.0665345624987384,0.21343653371704,-0.0144933492733195,-0.012512823863051,-0.0244512667079896,-0.00702206714565331,0.00602147600717935,-0.0522959032237789,-0.00949440084263591,0.00133867278077033,-0.0047997472771277,-0.114404404937577,-0.0202786020268674,-0.231446372556623,0.0526848235313084,1.63758085751451e-05,-1.47674750413472e-07,2.34183007092472e-06,0.00121893455434825,-1.22745351847168e-05,0.000237774134048512,0.00108679920495877,-0.0749077749494117,0.1261840468498,0.000105075534601506,-0.00128793257382415,-1.78542726646724e-05,8.63638222668326e-05,0.000123561864575661,-0.000234715401872257,1.52712612457838e-05,-0.00155267339743713,-0.000356851113865655,-0.000112388675027986,-0.000295950143586788,-9.83757788375151e-05,0.000239348326438498,-0.0108054184297772,4.34307357587652e-05,0.000398502892396011,-0.321180514201334,-0.000908628785444583,-0.136291464210104,0.00107457655967511,-0.00746089283814095,-0.000197027291945361,-0.462478351079704,9.26537235279632e-06,-2.61864722439273e-05,-0.000313279032480386,0.000294748726482661,-0.000211156825777631,-1.47329383266604e-13,0.707106781186545,-8.19916020101223e-05,-1.95965263721476e-05,1.5831641160411e-05,-1.2427435180978e-15,-2.23803334018702e-15,-3.11905748346428e-15,2.75571632498457e-15,3.55073763210911e-06,5.18062635687705e-07,3.56125340064228e-06,3.93937200141726e-15,5.87737613258947e-16,-1.69464145478985e-15,-1.7818027565971e-05,2.3526188960838e-08,-1.06495429413709e-05,2.08799817076089e-05,-2.18899007857144e-06,-1.00952664661946e-15,-3.54730648783098e-16,-5.70998174013934e-16,-3.02476824607978e-07,5.71581557722147e-06,4.42071996335759e-05,8.10145189138556e-16,-1.74691752096683e-15,-0.000110343174733146,0.0936692401679736,-2.60578480332455e-15,-2.73995447332007e-07,1.46986381084997e-16,3.26591166915179e-09,-1.30084684558546e-07,-1.25162203891306e-06,-7.77029148850712e-08,-2.25193245449788e-07,3.59599373582507e-06,-1.29290626476991e-07,-2.88064962391207e-06,8.89158070632513e-16,1.03259094199986e-17,1.51297505831812e-15,2.06482480303295e-06,-1.70680061315264e-07,1.74542525380465e-16,2.15046972804498e-16,-2.35216958419226e-16,-3.33700949820335e-07,-0.000672112272302859,9.27138816845635e-07,7.84122896210216e-17,4.31375216242517e-16,8.7259895336136e-18,-9.62200474197266e-16,-6.05925561913946e-16,1.48828027307586e-16,1.08050251881395e-15,-1.56375130587472e-08,-1.85025605947686e-14,-1.94457795301545e-15,-3.44644081545336e-14,-0.0924500327041991
"t25",0.0402477492431704,-0.0665345624987384,0.21343653371704,-0.0144933492733194,-0.012512823863051,-0.0244512667079896,-0.00702206714565326,0.00602147600717931,-0.052295903223779,-0.00949440084263594,0.00133867278077041,-0.00479974727712844,-0.114404404937577,-0.0202786020268675,-0.231446372556624,0.0526848235313084,1.63758085754456e-05,-1.47674750606772e-07,2.34183007097887e-06,0.00121893455434814,-1.22745351844612e-05,0.00023777413404871,0.00108679920495844,-0.0749077749494117,0.1261840468498,0.000105075534601439,-0.00128793257382478,-1.78542726647227e-05,8.63638222670228e-05,0.000123561864574706,-0.000234715401872229,1.52712612456378e-05,-0.00155267339743643,-0.000356851113865872,-0.000112388675028352,-0.000295950143586939,-9.83757788371035e-05,0.000239348326433692,-0.0108054184297776,4.34307357585047e-05,0.000398502892396403,-0.321180514201333,-0.000908628785444725,-0.1362914642101,0.00107457655967729,-0.00746089283814716,-0.000197027291942828,-0.462478351079695,9.26537235145977e-06,-2.61864722503259e-05,-0.000313279032498367,0.000294748726508446,-0.000211156825701928,1.46291731409022e-13,-0.707106781186551,-8.1991602004728e-05,-1.95965263738155e-05,1.58316411507675e-05,5.0775276775689e-16,2.49782137567541e-15,3.05633705490881e-15,-8.40542371095809e-15,3.55073763216744e-06,5.18062623488974e-07,3.56125339075111e-06,-5.33118845881165e-15,3.63705629468466e-16,-8.71113437839644e-17,-1.78180275657671e-05,2.35261896895559e-08,-1.06495429405176e-05,2.08799817075496e-05,-2.18899007806671e-06,-1.17569027782861e-15,-4.15547033036802e-16,-2.38015444550289e-16,-3.02476823839077e-07,5.71581557762152e-06,4.42071996329553e-05,1.00353084632723e-15,-9.94538901467849e-16,-0.000110343174733722,0.0936692401679788,-2.41366417836013e-15,-2.73995449648075e-07,-4.35061709795464e-16,3.26590877625836e-09,-1.30084689318818e-07,-1.25162204125699e-06,-7.77029143054748e-08,-2.2519324393068e-07,3.59599373844024e-06,-1.29290626074131e-07,-2.88064962167305e-06,-2.36764190702591e-16,-4.13739774057383e-16,-8.25322286618266e-16,2.06482480388818e-06,-1.7068006123472e-07,4.53913545173067e-16,6.57401194359161e-16,-5.66156628340596e-16,-3.33700948741428e-07,-0.000672112272304511,9.27138817178469e-07,-6.51814615750316e-16,3.25897448208491e-15,9.5809791261114e-16,-2.57053060562435e-17,-3.76351901092688e-16,-7.02921199396711e-16,5.44300142147646e-16,-1.56375130865027e-08,-1.94705362943637e-14,-2.08068889107393e-15,-3.27296846785568e-14,-0.0924500327041992
"t33",0.0402225782753079,-0.0664585746557595,0.213159370198425,-0.0144715153968402,-0.0124662937819074,-0.0243518816215652,-0.00699210277568758,0.00599361033226973,-0.0520386729947368,-0.00944103652225562,0.00133022442738151,-0.00476912707020715,-0.113572452344053,-0.0201262357979911,-0.229567427494705,0.0522273500115281,1.62191300247965e-05,-1.46226104191659e-07,2.31805141750016e-06,0.00120390034839059,-1.21137339630318e-05,0.000234173538365656,0.00107028537946114,-0.0736335677772987,0.123867063747721,0.000102911745543449,-0.00126001796027065,-1.74385830030928e-05,8.42686083838929e-05,0.000120253091929139,-0.000228341167353416,1.48499392800686e-05,-0.00149219998038024,-0.00034239242763849,-0.000106050402286229,-0.000275140966867901,-9.08632656854405e-05,0.000213845324274673,-0.00866542544137553,2.98031779387672e-05,0.000220945772400994,0.571535304421677,-0.000933038234045494,-0.128661147450651,0.000985660975988403,-0.0065627874823546,-0.000162722675376316,-0.0135449397572113,1.16774239731453e-05,-2.86429572502326e-05,-0.000339547113840186,0.000315560624867412,-0.000223048786349707,1.72237426053477e-16,-5.43485146947471e-15,-8.56128852280604e-05,-2.04322370888099e-05,1.64923859116608e-05,-1.69377773140424e-15,1.04717065772246e-14,-2.19749720215383e-14,0.707106781186548,3.61901189417022e-06,5.26659809046358e-07,3.5990936539795e-06,-2.02286650692217e-15,1.27549147481014e-15,2.14355255428027e-15,-1.71022938617153e-05,2.25767436697571e-08,-1.0184989091395e-05,1.9911119827387e-05,-2.08203734882405e-06,-4.49826155325389e-16,-5.92554478299021e-16,-4.7590004649577e-16,-2.68547883261203e-07,4.92894398697061e-06,3.66971424218985e-05,5.24837011170404e-16,-4.87159137998026e-16,-6.906652398554e-05,0.0556958429891447,8.92805011425937e-16,5.47731346673216e-07,2.04901430763717e-16,-1.14015563538147e-06,-1.23842027285064e-06,-2.69268698580277e-06,-1.37168836826839e-07,-3.14245701586316e-07,4.85447921698491e-06,-1.74183762399405e-07,-3.7112709986049e-06,5.88883803432882e-16,1.94934761315579e-16,4.26395804974055e-16,2.41052306054792e-06,-1.98702104114881e-07,4.1400845125827e-16,9.07167854780598e-17,-8.58017450248351e-16,-3.79133771680186e-07,-0.000756975009241562,1.04375357199578e-06,-2.00090487681291e-16,2.39329893369731e-15,2.51522116728965e-16,-2.58917078649193e-16,-4.61168764741868e-16,3.79423956680904e-17,9.88430235790376e-16,-1.71203424423338e-08,-1.78815295903689e-14,-1.68247237552198e-15,-3.16952030063497e-14,-0.0924500327042088
"t34",0.0402225782753079,-0.0664585746557595,0.213159370198425,-0.0144715153968402,-0.0124662937819074,-0.0243518816215652,-0.00699210277568762,0.00599361033226974,-0.0520386729947368,-0.00944103652225558,0.00133022442738151,-0.0047691270702073,-0.113572452344052,-0.0201262357979911,-0.229567427494705,0.0522273500115286,1.62191300248989e-05,-1.46226104260614e-07,2.31805141731785e-06,0.00120390034839042,-1.21137339627899e-05,0.000234173538365818,0.00107028537946126,-0.0736335677772985,0.12386706374772,0.000102911745543345,-0.00126001796026975,-1.7438583003555e-05,8.42686083842386e-05,0.000120253091929125,-0.000228341167353252,1.48499392793631e-05,-0.0014921999803813,-0.000342392427639037,-0.000106050402285827,-0.000275140966867927,-9.08632656862214e-05,0.000213845324274923,-0.00866542544137439,2.98031779384028e-05,0.000220945772399566,0.571535304421679,-0.000933038234045654,-0.128661147450651,0.000985660975988373,-0.00656278748235483,-0.000162722675376805,-0.0135449397572054,1.16774239742147e-05,-2.86429572464951e-05,-0.000339547113850806,0.000315560624880644,-0.000223048786338696,-2.22313781109905e-16,6.01779291892422e-15,-8.5612885244235e-05,-2.04322370917789e-05,1.6492385911075e-05,6.2100093679586e-16,-1.04814553936673e-14,2.33477998910381e-14,-0.707106781186547,3.61901188625284e-06,5.26659810823272e-07,3.59909364366136e-06,1.94673049876866e-15,-1.94878933018301e-15,-7.73557319142623e-16,-1.71022938639543e-05,2.25767464902741e-08,-1.01849890918418e-05,1.99111198238626e-05,-2.08203734907342e-06,6.34661691194542e-16,3.99009574092808e-17,3.87167389522419e-16,-2.68547881774516e-07,4.92894398522358e-06,3.66971424194585e-05,7.48144741473808e-16,-1.34223093799097e-15,-6.90665239860207e-05,0.0556958429891409,-1.38011642297269e-15,5.47731345909402e-07,2.96869272145748e-18,-1.14015563531591e-06,-1.23842027319758e-06,-2.69268698601536e-06,-1.37168838075549e-07,-3.14245703064075e-07,4.85447921914551e-06,-1.74183762530868e-07,-3.71127099708675e-06,2.90132035362164e-16,-5.60613712840421e-16,-8.15114317456965e-17,2.41052306140395e-06,-1.98702104936137e-07,2.9625954273308e-16,3.23848101350315e-16,4.33242000994604e-16,-3.79133772164167e-07,-0.000756975009240355,1.04375357302068e-06,-4.26824389522558e-16,2.38636003979349e-15,1.01119942293185e-15,1.14099148885248e-16,-8.03725626972516e-16,-1.28591058025503e-16,9.52522656586493e-16,-1.71203425186617e-08,-1.97272753688083e-14,-1.8763218052937e-15,-3.04462021036464e-14,-0.0924500327042081
"t16",0.0391961887184162,-0.0633592297000091,0.201853802547038,-0.0135808288171087,-0.0105672525145344,-0.020295656431157,-0.00576917125809139,0.00485636956292563,-0.0415411539621638,-0.00726359258358508,0.00098558376122846,-0.00352004591555536,-0.0796493142465249,-0.0139143062703288,-0.152992785144361,0.0335911121409367,9.84121598208987e-06,-8.72693124647861e-08,1.350635532883e-06,0.000593796928859394,-5.59517505587941e-06,8.86847685997787e-05,0.000403073691515997,-0.0223252796399416,0.0308307711648528,1.64724513429577e-05,-0.000147903938224089,-9.48511103274027e-07,1.38183887205163e-06,-9.65456440261991e-06,2.16218373651683e-05,-1.64920348794454e-06,0.000777796898324389,0.000196760122773942,0.0001133568724107,0.000395076245282224,0.000143395063881661,-0.0004620111114052,0.0278328036847993,-0.000121143228946203,-0.00111601786862258,0.0125743571220506,0.00524145096366635,0.949462044813669,-0.00788551505533144,0.0577942801428455,0.00158954055909207,-0.0356993289803915,-0.000428368260046662,-0.00105874262149722,-0.00966288848973401,0.00659564781108632,-0.00345706168056033,2.30708404284396e-16,2.81069453012942e-15,-0.00105178035157581,-0.000244153926235124,0.000193861165772223,-1.22972810827007e-15,4.45015139770864e-16,-1.03094815320856e-15,4.48858419443938e-17,2.94798240227584e-05,4.13338673457718e-06,2.60923450965389e-05,-1.49688087536715e-17,8.80730845376653e-17,3.45483583940173e-17,-8.13472609018904e-05,1.07284735469845e-07,-4.76282077660365e-05,9.19026729579439e-05,-9.50369880995759e-06,-4.31709397600331e-16,-2.21723175405767e-16,-3.7814533379843e-16,-9.94640015891853e-07,1.70774059900628e-05,0.000117014084570503,3.88892546059566e-16,-1.45070495850886e-15,-9.10836981829727e-05,0.0529123341295215,-2.62523683803456e-15,5.46936478588985e-06,1.84590203549768e-16,-8.97007327085074e-06,-9.16970847112251e-06,-1.57112346106666e-05,-7.37240733156433e-07,-1.46210874095844e-06,2.19759120961935e-05,-7.87123728404437e-07,-1.60804807850256e-05,7.99240038215781e-17,-3.8825039591278e-16,-1.24322569806604e-16,9.18956260976709e-06,-7.53830423054508e-07,2.20061239027625e-16,6.71941990370898e-16,1.17299271755338e-16,-1.37088173637039e-06,-0.00268222744565825,3.69451544691514e-06,9.73453350097819e-18,9.26758350006268e-16,2.71918036352023e-16,-1.66207784753236e-16,-8.26991291237496e-16,9.85003619924411e-16,9.5574107735621e-16,-5.58276729289986e-08,-1.94184945900844e-14,-1.98772667714442e-15,-3.20683976434069e-14,-0.0924500327042001
"t40",0.0380523939997365,-0.0597051379384918,0.188290684091276,-0.0124870086829183,-0.00750159160660241,-0.0134229397726212,-0.00363546332573261,0.00276169117032189,-0.0212980405750976,-0.00252736916667031,0.000126235692020315,-0.000358916644092175,0.0277605299944581,0.00726463710005593,0.174418242616298,-0.0743659488117868,-0.000101581801768488,3.02158966341781e-06,2.36908920695626e-05,0.000925038485420509,-4.14257025452259e-06,-0.00015459064404956,-0.000737499541750849,0.203963624152288,0.0356185845842136,0.00206664325030279,0.606894100292593,-0.000738739765983718,0.00180591665118893,0.0011896480082317,-0.00210875484648414,0.000127823324959005,-0.00604167176220774,-0.00132599377669404,-0.000316647003215587,-0.000736347349345081,-0.000235396853835855,0.000507747943728787,-0.0415147719431406,4.09737678073136e-05,0.000389432873572908,-0.000397560123500669,-0.000532795174537194,-0.0182789005735014,-1.64523378075752e-05,0.00147967018899991,7.77254747871971e-05,0.0003813095985151,-8.55547619712926e-05,-0.000325323774735116,-0.00311947917714558,0.00229025170608849,-0.00306012274193315,3.02018786012007e-16,4.22829521355303e-15,-0.000427055482459258,-0.000100155805285875,8.00124271413104e-05,-9.26965260230518e-15,1.98340746243889e-15,-2.61075488443764e-15,-1.85460160348749e-15,1.40695976241645e-05,2.00385201852562e-06,1.30841448559051e-05,-0.707106781186548,-2.51448650712893e-15,1.75753288266108e-15,-4.84504187303065e-05,6.39189618127674e-08,-2.8525271144374e-05,5.52677858525119e-05,-5.73451471396226e-06,-2.39503961619064e-15,-4.45930265129712e-16,-7.22182857469332e-17,-6.20589121597139e-07,1.06162997188259e-05,7.17464807094877e-05,6.67553965796239e-17,2.06113939757842e-15,-2.60741429210329e-05,0.00273410212672115,-1.34417520122421e-15,4.60321841221026e-06,-4.77912518085856e-16,-7.39006717402028e-06,-7.50907580167759e-06,-1.25505156879503e-05,-5.84260103782068e-07,-1.14782598103848e-06,1.72424588609743e-05,-6.17572400126629e-07,-1.26213500437547e-05,-5.31406603739573e-16,-6.56764272910112e-17,1.55682598873839e-17,7.30270655043798e-06,-5.99539469931985e-07,-4.16185418662467e-16,6.28961288046273e-16,-5.51652701440423e-16,-1.09874451439539e-06,-0.000743894823925015,3.23652385563541e-06,-2.59896846317586e-16,-4.30765533322104e-16,3.02315844855945e-16,-2.12399937027184e-16,9.786275071832e-16,1.8504176028008e-15,1.21322304680548e-15,-4.63647040899184e-08,-1.72986625024407e-14,-1.55372991507833e-15,-3.42841199930585e-14,-0.0924500327042049
"t41",0.0380523939997366,-0.0597051379384919,0.188290684091276,-0.0124870086829183,-0.00750159160660242,-0.0134229397726212,-0.00363546332573264,0.00276169117032183,-0.0212980405750976,-0.00252736916667033,0.00012623569202032,-0.000358916644092277,0.0277605299944581,0.00726463710005697,0.174418242616297,-0.0743659488117868,-0.000101581801768327,3.02158966374862e-06,2.36908920696192e-05,0.00092503848542046,-4.14257025449457e-06,-0.000154590644049489,-0.000737499541750605,0.203963624152288,0.035618584584213,0.00206664325030233,0.606894100292592,-0.000738739765983651,0.00180591665118941,0.00118964800823191,-0.00210875484648465,0.000127823324958813,-0.00604167176220733,-0.00132599377669409,-0.000316647003214704,-0.000736347349344786,-0.000235396853835946,0.000507747943729503,-0.0415147719431416,4.09737678074461e-05,0.000389432873571464,-0.000397560123500895,-0.00053279517453595,-0.0182789005735018,-1.64523378051255e-05,0.0014796701890016,7.77254747856416e-05,0.000381309598513466,-8.55547619757667e-05,-0.000325323774738101,-0.00311947917714606,0.00229025170608729,-0.00306012274193078,-2.46870591731061e-16,-5.04900593597098e-15,-0.000427055482449307,-0.000100155805288176,8.00124271359771e-05,8.74567938158194e-15,-1.8970564645467e-15,2.54343061328203e-15,2.54812657854161e-15,1.40695976374203e-05,2.00385203441991e-06,1.30841448398192e-05,0.707106781186548,2.37624142113568e-15,-1.91622221853977e-15,-4.84504187297775e-05,6.39189618007875e-08,-2.85252711456194e-05,5.52677858542494e-05,-5.73451471062255e-06,2.06884227058811e-15,2.5239874041856e-16,2.27504867422415e-16,-6.20589122258512e-07,1.06162997188415e-05,7.17464807094214e-05,1.55263382725168e-16,-2.46710781643797e-15,-2.60741429216192e-05,0.00273410212672436,2.2610138627246e-15,4.60321841259104e-06,5.68418399130705e-16,-7.39006717543475e-06,-7.50907580724252e-06,-1.25505156869833e-05,-5.84260106209743e-07,-1.14782598266602e-06,1.724245886105e-05,-6.17572399183491e-07,-1.26213500450709e-05,8.98162126689265e-16,-7.07804845202832e-16,-1.77436391099222e-16,7.30270654995329e-06,-5.99539468564392e-07,1.04177309773482e-15,-7.2349997080584e-16,-1.44157536066386e-16,-1.09874451308994e-06,-0.000743894823927733,3.2365238554699e-06,-9.07635248950592e-17,2.89122992317335e-15,7.69816160829055e-16,-8.54270215063265e-17,-2.25708108850732e-15,-1.47331257717098e-15,1.09936828593334e-15,-4.63647038574655e-08,-1.82458215203241e-14,-2.11674863650987e-15,-2.92672997005336e-14,-0.092450032704204
"t93",0.0384012009012275,-0.0607385511777793,0.192034876924046,-0.0127791076226457,-0.00801088312545813,-0.0144473036918981,-0.0039316528547498,0.00301328697017225,-0.0234135230157483,-0.00283330953425759,0.000144602282001713,-0.000412077533000955,0.0329258894448017,0.00870129894080895,0.21459165633333,-0.0941465589999832,-0.000135711792194713,4.10698421837185e-06,3.30793174701956e-05,0.00176849046206184,-1.11128879723776e-05,-0.000142926735970771,-0.000711242798119551,0.460228845048876,0.263145125730322,-0.00266927799936383,-0.331400263748396,7.40782907285852e-05,7.96802624805257e-05,0.000304630839192407,-0.000584518330165894,3.82314161337749e-05,-0.00328434340406766,-0.000739466914084764,-0.000201075532477998,-0.000489456591065493,-0.000158545199020896,0.000357009556278168,-0.0348777826870353,2.51112153694831e-05,0.000256201188931808,-0.000272667747391193,-0.00038346294020725,-0.0133055827171836,-1.20092074035154e-05,0.00108331587357273,5.70724071114322e-05,0.000282218314248026,-6.40036774203981e-05,-0.000246695270370676,-0.00237041137611954,0.00174631031378755,-0.00273480035027259,1.62325836824904e-16,5.05552707105226e-17,-0.000327658815029188,-7.68945718044642e-05,6.14529571566908e-05,-5.60033023400306e-16,-9.96008119601516e-17,-4.34107232706036e-17,-7.83715976706994e-16,1.0906913570071e-05,1.55510327378496e-06,1.01788082018323e-05,1.29047482773915e-16,-2.13024495784328e-17,-5.09748599326264e-16,-3.82691970928584e-05,5.04890394882808e-08,-2.25454871810687e-05,4.37032248170572e-05,-4.53645509178018e-06,-6.50783432591657e-17,-3.83920063448813e-16,-3.48922789535843e-16,-4.94117916277748e-07,8.46428901414599e-06,5.72743421845209e-05,1.75778237322515e-15,1.66650396537362e-16,-2.08846918532747e-05,0.00219046569848353,-1.32665181412061e-15,3.69767235466917e-06,1.31172871535152e-16,-5.93888573828285e-06,-6.03549508077171e-06,-1.0097973534427e-05,-4.70378093626247e-07,-9.25753780269895e-07,1.39134735315737e-05,-4.98355501346315e-07,-1.01942106666976e-05,-1.14536516505323e-15,-2.55967523059466e-15,-2.93680978502593e-16,5.9227934567739e-06,-4.86350160444768e-07,1.08174735094951e-15,-1.15639589094872e-14,-0.707106781186548,-8.93282684571259e-07,-0.000605418589658782,2.63419032671873e-06,1.29487202651957e-14,-1.31477191450295e-15,6.76062525162262e-15,6.30038066045353e-15,-4.87796024950347e-15,3.49080363566368e-15,2.35432807372861e-15,-3.79202595192363e-08,-1.78190795452338e-14,-6.13229748766445e-16,-3.6523593113733e-14,-0.092450032704203
"t94",0.0384012009012275,-0.0607385511777793,0.192034876924046,-0.0127791076226456,-0.00801088312545811,-0.014447303691898,-0.00393165285474993,0.0030132869701724,-0.0234135230157482,-0.00283330953425754,0.000144602282001726,-0.000412077533001006,0.0329258894448018,0.00870129894080886,0.21459165633333,-0.0941465589999834,-0.000135711792194761,4.10698421837509e-06,3.30793174702366e-05,0.00176849046206176,-1.11128879726252e-05,-0.000142926735970819,-0.00071124279811936,0.460228845048876,0.263145125730322,-0.00266927799936337,-0.331400263748396,7.40782907287394e-05,7.96802624803679e-05,0.000304630839192391,-0.000584518330165942,3.82314161338417e-05,-0.00328434340406688,-0.000739466914084364,-0.00020107553247817,-0.000489456591065308,-0.000158545199021058,0.000357009556278112,-0.0348777826870353,2.51112153690274e-05,0.000256201188931533,-0.000272667747390998,-0.000383462940207353,-0.0133055827171837,-1.20092074035069e-05,0.00108331587357157,5.70724071122536e-05,0.000282218314247492,-6.40036774199775e-05,-0.00024669527037021,-0.0023704113761191,0.00174631031378972,-0.00273480035027316,-2.19200297611432e-16,-7.43448195591445e-17,-0.000327658815030068,-7.68945718048824e-05,6.14529571570714e-05,2.44795894871859e-16,2.89009654229016e-16,9.5138018803097e-17,2.9875147230339e-16,1.09069135696717e-05,1.55510327345007e-06,1.01788082031954e-05,-3.74859709753758e-17,6.20115066063056e-17,2.45266389175957e-16,-3.82691970935821e-05,5.04890382969687e-08,-2.2545487180982e-05,4.37032248193855e-05,-4.53645509118969e-06,3.74703379508418e-16,4.60407397187297e-17,2.70058707731046e-16,-4.94117916349378e-07,8.46428901465605e-06,5.72743421832496e-05,-1.81641720245426e-15,-5.30458044078936e-16,-2.08846918527998e-05,0.00219046569848271,2.88699150902705e-15,3.69767235529521e-06,5.56821688411838e-17,-5.93888573953834e-06,-6.03549508851585e-06,-1.00979735366639e-05,-4.70378090860403e-07,-9.25753777594595e-07,1.39134735329474e-05,-4.98355505062207e-07,-1.01942106776787e-05,1.73692627312631e-15,1.90845558405376e-15,1.65497491686158e-16,5.92279346290981e-06,-4.86350169614153e-07,-5.71804342038836e-16,1.19446353463135e-14,0.707106781186548,-8.93282585803376e-07,-0.000605418589657061,2.63419030536456e-06,-1.33343494436809e-14,4.53298092301517e-15,-5.6019450404439e-15,-6.40146926583186e-15,4.27426512025358e-15,-3.7811571756303e-15,-1.77382363092051e-16,-3.79202618576435e-08,-1.91131832583125e-14,-2.88000281155854e-15,-2.72601697520169e-14,-0.0924500327042077
