"","t111","t112","t113","t9","t12","t15","t116","t117","t7","t6","t69","t70","t99","t100","t95","t82","t107","t108","t88","t89","t36","t37","t24","t25","t33","t34","t16","t40","t41","t93","t94","t17","t44","t45","t26","t8","t56","t63","t64","t101","t102","t92","t71","t54","t55","t18","t105","t106","t98","t67","t68","t74","t75","t77","t103","t104","t14","t80","t81","t90","t91","t57","t58","t19","t22","t23","t96","t97","t61","t42","t52","t53","t51","t29","t30","t43","t85","t86","t87","t4","t5","t10","t11","t20","t21","t27","t28","t65","t66","t35","t76","t83","t84","t114","t115","t48","t46","t47","t2","t31","t32","t3","t13","t109","t110","t78","t79","t49","t50","t62","t72","t73","t39","t38","t59","t60","t1"
"t94",16.12433708734,16.12433708735,16.12433708735,12.99572696795,13.22093689087,15.30190100141,16.12433708765,16.12433708765,12.83044375231,16.12433708745,16.12433708734,16.12433708734,16.12433708737,16.12433708737,16.12433708734,16.12433708734,10.47421383434,10.47421383434,7.09673622194,7.23597172004,6.22577487464,7.23597172064,7.23597172044,7.23597172044,7.23597172034,7.23597172034,6.63575479994,6.48263025274,6.48263025274,0.497299103,0,6.3552529808,6.355252981,6.355252981,6.355252981,11.86264595384,12.34303893354,12.34303893364,12.34303893364,12.34303893424,12.34303893424,12.34303893424,12.34303893424,12.34303893414,12.34303893414,12.34303893404,12.34303893371,12.34303893371,12.34303893364,12.34303893364,12.34303893364,12.34303893444,12.34303893451,12.34303893448,12.34303893448,12.34303893448,12.34303893424,12.34303893464,12.34303893464,12.34303893454,12.34303893454,12.34303893432,12.34303893432,12.34303893452,12.34303893452,12.34303893452,12.34303893384,12.34303893384,12.34303893384,12.34303893364,12.34303893377,12.06935645287,12.34303893374,12.34303893404,12.34303893404,12.34303893424,12.34303893384,12.34303893387,12.34303893387,13.62149409154,9.88871015644,13.62149409054,11.62173398654,14.47665604833,15.50118787483,15.50118787573,15.50118787573,15.24372199983,15.50118787553,15.50118787523,15.50118787563,15.50118787565,15.50118787565,15.50118787537,15.50118787537,15.50118787543,15.50118787653,15.50118787653,10.74454747113,15.50118787623,15.50118787623,15.50118787623,13.77464223593,15.50118787503,15.50118787503,15.501187875085,15.501187875085,15.50118787543,14.76812788743,15.50118787533,15.50118787543,15.50118787543,15.50118787513,14.32095080422,15.50118787533,15.50118787533,15.50118787614
"t17",16.12433708714,16.12433708715,16.12433708715,12.99572696775,13.22093689067,15.30190100121,16.12433708745,16.12433708745,12.83044375211,16.12433708725,16.12433708714,16.12433708714,16.12433708717,16.12433708717,16.12433708714,16.12433708714,10.47421383414,10.47421383414,7.09673622174,7.23597171984,6.22577487444,7.23597172044,7.23597172024,7.23597172024,7.23597172014,7.23597172014,6.63575479974,6.48263025254,6.48263025254,6.3552529808,6.3552529808,0,4.4743908082,4.4743908082,4.4743908082,11.86264595364,12.34303893334,12.34303893344,12.34303893344,12.34303893404,12.34303893404,12.34303893404,12.34303893404,12.34303893394,12.34303893394,12.34303893384,12.34303893351,12.34303893351,12.34303893344,12.34303893344,12.34303893344,12.34303893424,12.34303893431,12.34303893428,12.34303893428,12.34303893428,12.34303893404,12.34303893444,12.34303893444,12.34303893434,12.34303893434,12.34303893412,12.34303893412,12.34303893432,12.34303893432,12.34303893432,12.34303893364,12.34303893364,12.34303893364,12.34303893344,12.34303893357,12.06935645267,12.34303893354,12.34303893384,12.34303893384,12.34303893404,12.34303893364,12.34303893367,12.34303893367,13.62149409134,9.88871015624,13.62149409034,11.62173398634,14.47665604813,15.50118787463,15.50118787553,15.50118787553,15.24372199963,15.50118787533,15.50118787503,15.50118787543,15.50118787545,15.50118787545,15.50118787517,15.50118787517,15.50118787523,15.50118787633,15.50118787633,10.74454747093,15.50118787603,15.50118787603,15.50118787603,13.77464223573,15.50118787483,15.50118787483,15.501187874885,15.501187874885,15.50118787523,14.76812788723,15.50118787513,15.50118787523,15.50118787523,15.50118787493,14.32095080402,15.50118787513,15.50118787513,15.50118787594
"t44",16.12433708734,16.12433708735,16.12433708735,12.99572696795,13.22093689087,15.30190100141,16.12433708765,16.12433708765,12.83044375231,16.12433708745,16.12433708734,16.12433708734,16.12433708737,16.12433708737,16.12433708734,16.12433708734,10.47421383434,10.47421383434,7.09673622194,7.23597172004,6.22577487464,7.23597172064,7.23597172044,7.23597172044,7.23597172034,7.23597172034,6.63575479994,6.48263025274,6.48263025274,6.355252981,6.355252981,4.4743908082,0,2.144256,2.806287404,11.86264595384,12.34303893354,12.34303893364,12.34303893364,12.34303893424,12.34303893424,12.34303893424,12.34303893424,12.34303893414,12.34303893414,12.34303893404,12.34303893371,12.34303893371,12.34303893364,12.34303893364,12.34303893364,12.34303893444,12.34303893451,12.34303893448,12.34303893448,12.34303893448,12.34303893424,12.34303893464,12.34303893464,12.34303893454,12.34303893454,12.34303893432,12.34303893432,12.34303893452,12.34303893452,12.34303893452,12.34303893384,12.34303893384,12.34303893384,12.34303893364,12.34303893377,12.06935645287,12.34303893374,12.34303893404,12.34303893404,12.34303893424,12.34303893384,12.34303893387,12.34303893387,13.62149409154,9.88871015644,13.62149409054,11.62173398654,14.47665604833,15.50118787483,15.50118787573,15.50118787573,15.24372199983,15.50118787553,15.50118787523,15.50118787563,15.50118787565,15.50118787565,15.50118787537,15.50118787537,15.50118787543,15.50118787653,15.50118787653,10.74454747113,15.50118787623,15.50118787623,15.50118787623,13.77464223593,15.50118787503,15.50118787503,15.501187875085,15.501187875085,15.50118787543,14.76812788743,15.50118787533,15.50118787543,15.50118787543,15.50118787513,14.32095080422,15.50118787533,15.50118787533,15.50118787614
"t45",16.12433708734,16.12433708735,16.12433708735,12.99572696795,13.22093689087,15.30190100141,16.12433708765,16.12433708765,12.83044375231,16.12433708745,16.12433708734,16.12433708734,16.12433708737,16.12433708737,16.12433708734,16.12433708734,10.47421383434,10.47421383434,7.09673622194,7.23597172004,6.22577487464,7.23597172064,7.23597172044,7.23597172044,7.23597172034,7.23597172034,6.63575479994,6.48263025274,6.48263025274,6.355252981,6.355252981,4.4743908082,2.144256,0,2.806287404,11.86264595384,12.34303893354,12.34303893364,12.34303893364,12.34303893424,12.34303893424,12.34303893424,12.34303893424,12.34303893414,12.34303893414,12.34303893404,12.34303893371,12.34303893371,12.34303893364,12.34303893364,12.34303893364,12.34303893444,12.34303893451,12.34303893448,12.34303893448,12.34303893448,12.34303893424,12.34303893464,12.34303893464,12.34303893454,12.34303893454,12.34303893432,12.34303893432,12.34303893452,12.34303893452,12.34303893452,12.34303893384,12.34303893384,12.34303893384,12.34303893364,12.34303893377,12.06935645287,12.34303893374,12.34303893404,12.34303893404,12.34303893424,12.34303893384,12.34303893387,12.34303893387,13.62149409154,9.88871015644,13.62149409054,11.62173398654,14.47665604833,15.50118787483,15.50118787573,15.50118787573,15.24372199983,15.50118787553,15.50118787523,15.50118787563,15.50118787565,15.50118787565,15.50118787537,15.50118787537,15.50118787543,15.50118787653,15.50118787653,10.74454747113,15.50118787623,15.50118787623,15.50118787623,13.77464223593,15.50118787503,15.50118787503,15.501187875085,15.501187875085,15.50118787543,14.76812788743,15.50118787533,15.50118787543,15.50118787543,15.50118787513,14.32095080422,15.50118787533,15.50118787533,15.50118787614
"t26",16.12433708734,16.12433708735,16.12433708735,12.99572696795,13.22093689087,15.30190100141,16.12433708765,16.12433708765,12.83044375231,16.12433708745,16.12433708734,16.12433708734,16.12433708737,16.12433708737,16.12433708734,16.12433708734,10.47421383434,10.47421383434,7.09673622194,7.23597172004,6.22577487464,7.23597172064,7.23597172044,7.23597172044,7.23597172034,7.23597172034,6.63575479994,6.48263025274,6.48263025274,6.355252981,6.355252981,4.4743908082,2.806287404,2.806287404,0,11.86264595384,12.34303893354,12.34303893364,12.34303893364,12.34303893424,12.34303893424,12.34303893424,12.34303893424,12.34303893414,12.34303893414,12.34303893404,12.34303893371,12.34303893371,12.34303893364,12.34303893364,12.34303893364,12.34303893444,12.34303893451,12.34303893448,12.34303893448,12.34303893448,12.34303893424,12.34303893464,12.34303893464,12.34303893454,12.34303893454,12.34303893432,12.34303893432,12.34303893452,12.34303893452,12.34303893452,12.34303893384,12.34303893384,12.34303893384,12.34303893364,12.34303893377,12.06935645287,12.34303893374,12.34303893404,12.34303893404,12.34303893424,12.34303893384,12.34303893387,12.34303893387,13.62149409154,9.88871015644,13.62149409054,11.62173398654,14.47665604833,15.50118787483,15.50118787573,15.50118787573,15.24372199983,15.50118787553,15.50118787523,15.50118787563,15.50118787565,15.50118787565,15.50118787537,15.50118787537,15.50118787543,15.50118787653,15.50118787653,10.74454747113,15.50118787623,15.50118787623,15.50118787623,13.77464223593,15.50118787503,15.50118787503,15.501187875085,15.501187875085,15.50118787543,14.76812788743,15.50118787533,15.50118787543,15.50118787543,15.50118787513,14.32095080422,15.50118787533,15.50118787533,15.50118787614
"t8",15.6439441063,15.64394410631,15.64394410631,12.51533398691,12.74054390983,14.82150802037,15.64394410661,15.64394410661,12.35005077127,15.64394410641,15.6439441063,15.6439441063,15.64394410633,15.64394410633,15.6439441063,15.6439441063,11.8626459535,11.8626459535,11.7234104551,11.8626459532,10.8524491078,11.8626459538,11.8626459536,11.8626459536,11.8626459535,11.8626459535,11.2624290331,11.8626459531,11.8626459531,11.86264595384,11.86264595384,11.86264595364,11.86264595384,11.86264595384,11.86264595384,0,6.4479058237,6.4479058238,6.4479058238,10.1836053584,10.1836053584,10.1836053584,10.1836053584,10.1836053583,10.1836053583,10.1836053582,10.18360535787,10.18360535787,10.1836053578,10.1836053578,10.1836053578,10.1836053586,10.18360535867,10.18360535864,10.18360535864,10.18360535864,10.1836053584,10.1836053588,10.1836053588,10.1836053587,10.1836053587,10.18360535848,10.18360535848,10.18360535868,10.18360535868,10.18360535868,10.183605358,10.183605358,10.183605358,10.1836053578,10.18360535793,9.90992287703,10.1836053579,10.1836053582,10.1836053582,10.1836053584,10.183605358,10.18360535803,10.18360535803,13.1411011105,9.4083171754,13.1411011095,11.1413410055,13.99626306729,15.02079489379,15.02079489469,15.02079489469,14.76332901879,15.02079489449,15.02079489419,15.02079489459,15.02079489461,15.02079489461,15.02079489433,15.02079489433,15.02079489439,15.02079489549,15.02079489549,10.26415449009,15.02079489519,15.02079489519,15.02079489519,13.29424925489,15.02079489399,15.02079489399,15.020794894045,15.020794894045,15.02079489439,14.28773490639,15.02079489429,15.02079489439,15.02079489439,15.02079489409,13.84055782318,15.02079489429,15.02079489429,15.0207948951
"t56",16.124337086,16.12433708601,16.12433708601,12.99572696661,13.22093688953,15.30190100007,16.12433708631,16.12433708631,12.83044375097,16.12433708611,16.124337086,16.124337086,16.12433708603,16.12433708603,16.124337086,16.124337086,12.3430389332,12.3430389332,12.2038034348,12.3430389329,11.3328420875,12.3430389335,12.3430389333,12.3430389333,12.3430389332,12.3430389332,11.7428220128,12.3430389328,12.3430389328,12.34303893354,12.34303893354,12.34303893334,12.34303893354,12.34303893354,12.34303893354,6.4479058237,0,1.7040597715,1.7040597715,10.6639983381,10.6639983381,10.6639983381,10.6639983381,10.663998338,10.663998338,10.6639983379,10.66399833757,10.66399833757,10.6639983375,10.6639983375,10.6639983375,10.6639983383,10.66399833837,10.66399833834,10.66399833834,10.66399833834,10.6639983381,10.6639983385,10.6639983385,10.6639983384,10.6639983384,10.66399833818,10.66399833818,10.66399833838,10.66399833838,10.66399833838,10.6639983377,10.6639983377,10.6639983377,10.6639983375,10.66399833763,10.39031585673,10.6639983376,10.6639983379,10.6639983379,10.6639983381,10.6639983377,10.66399833773,10.66399833773,13.6214940902,9.8887101551,13.6214940892,11.6217339852,14.47665604699,15.50118787349,15.50118787439,15.50118787439,15.24372199849,15.50118787419,15.50118787389,15.50118787429,15.50118787431,15.50118787431,15.50118787403,15.50118787403,15.50118787409,15.50118787519,15.50118787519,10.74454746979,15.50118787489,15.50118787489,15.50118787489,13.77464223459,15.50118787369,15.50118787369,15.501187873745,15.501187873745,15.50118787409,14.76812788609,15.50118787399,15.50118787409,15.50118787409,15.50118787379,14.32095080288,15.50118787399,15.50118787399,15.5011878748
"t63",16.1243370861,16.12433708611,16.12433708611,12.99572696671,13.22093688963,15.30190100017,16.12433708641,16.12433708641,12.83044375107,16.12433708621,16.1243370861,16.1243370861,16.12433708613,16.12433708613,16.1243370861,16.1243370861,12.3430389333,12.3430389333,12.2038034349,12.343038933,11.3328420876,12.3430389336,12.3430389334,12.3430389334,12.3430389333,12.3430389333,11.7428220129,12.3430389329,12.3430389329,12.34303893364,12.34303893364,12.34303893344,12.34303893364,12.34303893364,12.34303893364,6.4479058238,1.7040597715,0,1.380203002,10.6639983382,10.6639983382,10.6639983382,10.6639983382,10.6639983381,10.6639983381,10.663998338,10.66399833767,10.66399833767,10.6639983376,10.6639983376,10.6639983376,10.6639983384,10.66399833847,10.66399833844,10.66399833844,10.66399833844,10.6639983382,10.6639983386,10.6639983386,10.6639983385,10.6639983385,10.66399833828,10.66399833828,10.66399833848,10.66399833848,10.66399833848,10.6639983378,10.6639983378,10.6639983378,10.6639983376,10.66399833773,10.39031585683,10.6639983377,10.663998338,10.663998338,10.6639983382,10.6639983378,10.66399833783,10.66399833783,13.6214940903,9.8887101552,13.6214940893,11.6217339853,14.47665604709,15.50118787359,15.50118787449,15.50118787449,15.24372199859,15.50118787429,15.50118787399,15.50118787439,15.50118787441,15.50118787441,15.50118787413,15.50118787413,15.50118787419,15.50118787529,15.50118787529,10.74454746989,15.50118787499,15.50118787499,15.50118787499,13.77464223469,15.50118787379,15.50118787379,15.501187873845,15.501187873845,15.50118787419,14.76812788619,15.50118787409,15.50118787419,15.50118787419,15.50118787389,14.32095080298,15.50118787409,15.50118787409,15.5011878749
"t64",16.1243370861,16.12433708611,16.12433708611,12.99572696671,13.22093688963,15.30190100017,16.12433708641,16.12433708641,12.83044375107,16.12433708621,16.1243370861,16.1243370861,16.12433708613,16.12433708613,16.1243370861,16.1243370861,12.3430389333,12.3430389333,12.2038034349,12.343038933,11.3328420876,12.3430389336,12.3430389334,12.3430389334,12.3430389333,12.3430389333,11.7428220129,12.3430389329,12.3430389329,12.34303893364,12.34303893364,12.34303893344,12.34303893364,12.34303893364,12.34303893364,6.4479058238,1.7040597715,1.380203002,0,10.6639983382,10.6639983382,10.6639983382,10.6639983382,10.6639983381,10.6639983381,10.663998338,10.66399833767,10.66399833767,10.6639983376,10.6639983376,10.6639983376,10.6639983384,10.66399833847,10.66399833844,10.66399833844,10.66399833844,10.6639983382,10.6639983386,10.6639983386,10.6639983385,10.6639983385,10.66399833828,10.66399833828,10.66399833848,10.66399833848,10.66399833848,10.6639983378,10.6639983378,10.6639983378,10.6639983376,10.66399833773,10.39031585683,10.6639983377,10.663998338,10.663998338,10.6639983382,10.6639983378,10.66399833783,10.66399833783,13.6214940903,9.8887101552,13.6214940893,11.6217339853,14.47665604709,15.50118787359,15.50118787449,15.50118787449,15.24372199859,15.50118787429,15.50118787399,15.50118787439,15.50118787441,15.50118787441,15.50118787413,15.50118787413,15.50118787419,15.50118787529,15.50118787529,10.74454746989,15.50118787499,15.50118787499,15.50118787499,13.77464223469,15.50118787379,15.50118787379,15.501187873845,15.501187873845,15.50118787419,14.76812788619,15.50118787409,15.50118787419,15.50118787419,15.50118787389,14.32095080298,15.50118787409,15.50118787409,15.5011878749
"t101",16.1243370867,16.12433708671,16.12433708671,12.99572696731,13.22093689023,15.30190100077,16.12433708701,16.12433708701,12.83044375167,16.12433708681,16.1243370867,16.1243370867,16.12433708673,16.12433708673,16.1243370867,16.1243370867,12.3430389339,12.3430389339,12.2038034355,12.3430389336,11.3328420882,12.3430389342,12.343038934,12.343038934,12.3430389339,12.3430389339,11.7428220135,12.3430389335,12.3430389335,12.34303893424,12.34303893424,12.34303893404,12.34303893424,12.34303893424,12.34303893424,10.1836053584,10.6639983381,10.6639983382,10.6639983382,0,0.3468810428,0.5529355838,1.102302387,3.7973229249,3.7973229249,8.7337387528,8.73373875247,8.73373875247,8.7337387524,8.7337387524,8.7337387524,8.7337387532,8.73373875327,8.73373875324,8.73373875324,8.73373875324,8.733738753,8.7337387534,8.7337387534,8.7337387533,8.7337387533,8.73373875308,8.73373875308,8.73373875328,8.73373875328,8.73373875328,8.7337387526,8.7337387526,8.7337387526,8.7337387524,8.73373875253,8.46005627163,8.7337387525,8.7337387528,8.7337387528,8.733738753,8.7337387526,8.73373875263,8.73373875263,13.6214940909,9.8887101558,13.6214940899,11.6217339859,14.47665604769,15.50118787419,15.50118787509,15.50118787509,15.24372199919,15.50118787489,15.50118787459,15.50118787499,15.50118787501,15.50118787501,15.50118787473,15.50118787473,15.50118787479,15.50118787589,15.50118787589,10.74454747049,15.50118787559,15.50118787559,15.50118787559,13.77464223529,15.50118787439,15.50118787439,15.501187874445,15.501187874445,15.50118787479,14.76812788679,15.50118787469,15.50118787479,15.50118787479,15.50118787449,14.32095080358,15.50118787469,15.50118787469,15.5011878755
"t102",16.1243370867,16.12433708671,16.12433708671,12.99572696731,13.22093689023,15.30190100077,16.12433708701,16.12433708701,12.83044375167,16.12433708681,16.1243370867,16.1243370867,16.12433708673,16.12433708673,16.1243370867,16.1243370867,12.3430389339,12.3430389339,12.2038034355,12.3430389336,11.3328420882,12.3430389342,12.343038934,12.343038934,12.3430389339,12.3430389339,11.7428220135,12.3430389335,12.3430389335,12.34303893424,12.34303893424,12.34303893404,12.34303893424,12.34303893424,12.34303893424,10.1836053584,10.6639983381,10.6639983382,10.6639983382,0.3468810428,0,0.5529355838,1.102302387,3.7973229249,3.7973229249,8.7337387528,8.73373875247,8.73373875247,8.7337387524,8.7337387524,8.7337387524,8.7337387532,8.73373875327,8.73373875324,8.73373875324,8.73373875324,8.733738753,8.7337387534,8.7337387534,8.7337387533,8.7337387533,8.73373875308,8.73373875308,8.73373875328,8.73373875328,8.73373875328,8.7337387526,8.7337387526,8.7337387526,8.7337387524,8.73373875253,8.46005627163,8.7337387525,8.7337387528,8.7337387528,8.733738753,8.7337387526,8.73373875263,8.73373875263,13.6214940909,9.8887101558,13.6214940899,11.6217339859,14.47665604769,15.50118787419,15.50118787509,15.50118787509,15.24372199919,15.50118787489,15.50118787459,15.50118787499,15.50118787501,15.50118787501,15.50118787473,15.50118787473,15.50118787479,15.50118787589,15.50118787589,10.74454747049,15.50118787559,15.50118787559,15.50118787559,13.77464223529,15.50118787439,15.50118787439,15.501187874445,15.501187874445,15.50118787479,14.76812788679,15.50118787469,15.50118787479,15.50118787479,15.50118787449,14.32095080358,15.50118787469,15.50118787469,15.5011878755
"t92",16.1243370867,16.12433708671,16.12433708671,12.99572696731,13.22093689023,15.30190100077,16.12433708701,16.12433708701,12.83044375167,16.12433708681,16.1243370867,16.1243370867,16.12433708673,16.12433708673,16.1243370867,16.1243370867,12.3430389339,12.3430389339,12.2038034355,12.3430389336,11.3328420882,12.3430389342,12.343038934,12.343038934,12.3430389339,12.3430389339,11.7428220135,12.3430389335,12.3430389335,12.34303893424,12.34303893424,12.34303893404,12.34303893424,12.34303893424,12.34303893424,10.1836053584,10.6639983381,10.6639983382,10.6639983382,0.5529355838,0.5529355838,0,1.102302387,3.7973229249,3.7973229249,8.7337387528,8.73373875247,8.73373875247,8.7337387524,8.7337387524,8.7337387524,8.7337387532,8.73373875327,8.73373875324,8.73373875324,8.73373875324,8.733738753,8.7337387534,8.7337387534,8.7337387533,8.7337387533,8.73373875308,8.73373875308,8.73373875328,8.73373875328,8.73373875328,8.7337387526,8.7337387526,8.7337387526,8.7337387524,8.73373875253,8.46005627163,8.7337387525,8.7337387528,8.7337387528,8.733738753,8.7337387526,8.73373875263,8.73373875263,13.6214940909,9.8887101558,13.6214940899,11.6217339859,14.47665604769,15.50118787419,15.50118787509,15.50118787509,15.24372199919,15.50118787489,15.50118787459,15.50118787499,15.50118787501,15.50118787501,15.50118787473,15.50118787473,15.50118787479,15.50118787589,15.50118787589,10.74454747049,15.50118787559,15.50118787559,15.50118787559,13.77464223529,15.50118787439,15.50118787439,15.501187874445,15.501187874445,15.50118787479,14.76812788679,15.50118787469,15.50118787479,15.50118787479,15.50118787449,14.32095080358,15.50118787469,15.50118787469,15.5011878755
"t71",16.1243370867,16.12433708671,16.12433708671,12.99572696731,13.22093689023,15.30190100077,16.12433708701,16.12433708701,12.83044375167,16.12433708681,16.1243370867,16.1243370867,16.12433708673,16.12433708673,16.1243370867,16.1243370867,12.3430389339,12.3430389339,12.2038034355,12.3430389336,11.3328420882,12.3430389342,12.343038934,12.343038934,12.3430389339,12.3430389339,11.7428220135,12.3430389335,12.3430389335,12.34303893424,12.34303893424,12.34303893404,12.34303893424,12.34303893424,12.34303893424,10.1836053584,10.6639983381,10.6639983382,10.6639983382,1.102302387,1.102302387,1.102302387,0,3.7973229249,3.7973229249,8.7337387528,8.73373875247,8.73373875247,8.7337387524,8.7337387524,8.7337387524,8.7337387532,8.73373875327,8.73373875324,8.73373875324,8.73373875324,8.733738753,8.7337387534,8.7337387534,8.7337387533,8.7337387533,8.73373875308,8.73373875308,8.73373875328,8.73373875328,8.73373875328,8.7337387526,8.7337387526,8.7337387526,8.7337387524,8.73373875253,8.46005627163,8.7337387525,8.7337387528,8.7337387528,8.733738753,8.7337387526,8.73373875263,8.73373875263,13.6214940909,9.8887101558,13.6214940899,11.6217339859,14.47665604769,15.50118787419,15.50118787509,15.50118787509,15.24372199919,15.50118787489,15.50118787459,15.50118787499,15.50118787501,15.50118787501,15.50118787473,15.50118787473,15.50118787479,15.50118787589,15.50118787589,10.74454747049,15.50118787559,15.50118787559,15.50118787559,13.77464223529,15.50118787439,15.50118787439,15.501187874445,15.501187874445,15.50118787479,14.76812788679,15.50118787469,15.50118787479,15.50118787479,15.50118787449,14.32095080358,15.50118787469,15.50118787469,15.5011878755
"t54",16.1243370866,16.12433708661,16.12433708661,12.99572696721,13.22093689013,15.30190100067,16.12433708691,16.12433708691,12.83044375157,16.12433708671,16.1243370866,16.1243370866,16.12433708663,16.12433708663,16.1243370866,16.1243370866,12.3430389338,12.3430389338,12.2038034354,12.3430389335,11.3328420881,12.3430389341,12.3430389339,12.3430389339,12.3430389338,12.3430389338,11.7428220134,12.3430389334,12.3430389334,12.34303893414,12.34303893414,12.34303893394,12.34303893414,12.34303893414,12.34303893414,10.1836053583,10.663998338,10.6639983381,10.6639983381,3.7973229249,3.7973229249,3.7973229249,3.7973229249,0,1.7798455368,8.7337387527,8.73373875237,8.73373875237,8.7337387523,8.7337387523,8.7337387523,8.7337387531,8.73373875317,8.73373875314,8.73373875314,8.73373875314,8.7337387529,8.7337387533,8.7337387533,8.7337387532,8.7337387532,8.73373875298,8.73373875298,8.73373875318,8.73373875318,8.73373875318,8.7337387525,8.7337387525,8.7337387525,8.7337387523,8.73373875243,8.46005627153,8.7337387524,8.7337387527,8.7337387527,8.7337387529,8.7337387525,8.73373875253,8.73373875253,13.6214940908,9.8887101557,13.6214940898,11.6217339858,14.47665604759,15.50118787409,15.50118787499,15.50118787499,15.24372199909,15.50118787479,15.50118787449,15.50118787489,15.50118787491,15.50118787491,15.50118787463,15.50118787463,15.50118787469,15.50118787579,15.50118787579,10.74454747039,15.50118787549,15.50118787549,15.50118787549,13.77464223519,15.50118787429,15.50118787429,15.501187874345,15.501187874345,15.50118787469,14.76812788669,15.50118787459,15.50118787469,15.50118787469,15.50118787439,14.32095080348,15.50118787459,15.50118787459,15.5011878754
"t55",16.1243370866,16.12433708661,16.12433708661,12.99572696721,13.22093689013,15.30190100067,16.12433708691,16.12433708691,12.83044375157,16.12433708671,16.1243370866,16.1243370866,16.12433708663,16.12433708663,16.1243370866,16.1243370866,12.3430389338,12.3430389338,12.2038034354,12.3430389335,11.3328420881,12.3430389341,12.3430389339,12.3430389339,12.3430389338,12.3430389338,11.7428220134,12.3430389334,12.3430389334,12.34303893414,12.34303893414,12.34303893394,12.34303893414,12.34303893414,12.34303893414,10.1836053583,10.663998338,10.6639983381,10.6639983381,3.7973229249,3.7973229249,3.7973229249,3.7973229249,1.7798455368,0,8.7337387527,8.73373875237,8.73373875237,8.7337387523,8.7337387523,8.7337387523,8.7337387531,8.73373875317,8.73373875314,8.73373875314,8.73373875314,8.7337387529,8.7337387533,8.7337387533,8.7337387532,8.7337387532,8.73373875298,8.73373875298,8.73373875318,8.73373875318,8.73373875318,8.7337387525,8.7337387525,8.7337387525,8.7337387523,8.73373875243,8.46005627153,8.7337387524,8.7337387527,8.7337387527,8.7337387529,8.7337387525,8.73373875253,8.73373875253,13.6214940908,9.8887101557,13.6214940898,11.6217339858,14.47665604759,15.50118787409,15.50118787499,15.50118787499,15.24372199909,15.50118787479,15.50118787449,15.50118787489,15.50118787491,15.50118787491,15.50118787463,15.50118787463,15.50118787469,15.50118787579,15.50118787579,10.74454747039,15.50118787549,15.50118787549,15.50118787549,13.77464223519,15.50118787429,15.50118787429,15.501187874345,15.501187874345,15.50118787469,14.76812788669,15.50118787459,15.50118787469,15.50118787469,15.50118787439,14.32095080348,15.50118787459,15.50118787459,15.5011878754
"t18",16.1243370865,16.12433708651,16.12433708651,12.99572696711,13.22093689003,15.30190100057,16.12433708681,16.12433708681,12.83044375147,16.12433708661,16.1243370865,16.1243370865,16.12433708653,16.12433708653,16.1243370865,16.1243370865,12.3430389337,12.3430389337,12.2038034353,12.3430389334,11.332842088,12.343038934,12.3430389338,12.3430389338,12.3430389337,12.3430389337,11.7428220133,12.3430389333,12.3430389333,12.34303893404,12.34303893404,12.34303893384,12.34303893404,12.34303893404,12.34303893404,10.1836053582,10.6639983379,10.663998338,10.663998338,8.7337387528,8.7337387528,8.7337387528,8.7337387528,8.7337387527,8.7337387527,0,3.25222785567,3.25222785567,3.2522278556,6.9781054216,6.9781054216,6.9781054224,6.97810542247,6.97810542244,6.97810542244,6.97810542244,6.9781054222,8.1195014214,8.1195014214,8.1195014213,8.1195014213,8.11950142108,8.11950142108,8.11950142128,8.11950142128,8.11950142128,8.1195014206,8.1195014206,8.1195014206,8.1195014204,8.11950142053,7.84581893963,8.1195014205,8.1195014208,8.1195014208,8.119501421,8.1195014206,8.11950142063,8.11950142063,13.6214940907,9.8887101556,13.6214940897,11.6217339857,14.47665604749,15.50118787399,15.50118787489,15.50118787489,15.24372199899,15.50118787469,15.50118787439,15.50118787479,15.50118787481,15.50118787481,15.50118787453,15.50118787453,15.50118787459,15.50118787569,15.50118787569,10.74454747029,15.50118787539,15.50118787539,15.50118787539,13.77464223509,15.50118787419,15.50118787419,15.501187874245,15.501187874245,15.50118787459,14.76812788659,15.50118787449,15.50118787459,15.50118787459,15.50118787429,14.32095080338,15.50118787449,15.50118787449,15.5011878753
