"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125"
"t46",0.056650538052221,0.00929123395915129,-0.0252449218459492,0.235268808556825,0.00710567686816493,0.142153196188315,0.119336360811862,-0.0160051556198844,-0.0069181384794849,0.00868994271922957,-0.0041134956756629,0.181299778487044,0.000214553122175002,0.000265185066376712,-0.000910005394298892,0.000206690859063774,-0.00160588955680841,0.00156773397460906,-0.00295953838500892,0.00224742386702027,6.83221803736678e-05,-5.93340689574369e-05,-0.00234107313497964,0.00143152610804431,0.00360221904971744,0.000170352750916073,0.000159157949302336,-0.00266969000709033,-8.83595673086807e-07,0.000219055989012449,0.000116687762341774,0.309144774942609,0.00257707647134391,5.38013769782048e-06,-0.00503136870195715,0.0244116073087233,-3.57440445648373e-06,-0.000170431426129037,0.000996050542601748,-1.04483174606176e-05,-4.33407691883043e-05,-2.30309742116566e-05,-0.000235441892666916,-9.90149712014267e-06,-2.20746451690363e-08,9.94303241982876e-07,1.18060103883799e-07,2.65855148792958e-05,1.7055288487008e-07,-1.60650837553704e-10,-1.34344877588319e-07,-6.54020975724707e-05,0.0752912951325555,-2.25606590485289e-06,1.28060233769845e-05,-3.38443278516982e-15,0.000448741207513816,-0.000252557095491827,8.44245549226187e-05,-0.867097499768482,0.00109868150460811,0.0467337961856695,3.71770903988924e-06,-0.0947816685693902,-0.00113299613492053,6.36286254461885e-05,-5.0771750995607e-05,2.88769801753092e-14,1.70952079941996e-15,1.57723381721924e-05,0.000440898912988937,0.00231128455295008,-8.42144984586794e-05,-0.000445025469195976,-3.60337890649802e-05,4.9160727141696e-06,0.000102370816226464,1.55406246616466e-15,2.69685668321033e-06,3.44817719206525e-15,4.85311553539988e-15,-0.000188782160282123,1.27927616554644e-15,2.10541718974094e-15,-0.000433170268488319,-0.000190245810310795,6.42558576197969e-05,-8.71656323426134e-07,-7.7632601111554e-07,5.25364325499088e-06,-1.13362554194357e-08,1.36570295511454e-14,-0.000193227003801439,-3.29440647373749e-15,-3.39402290472632e-15,0.00026544926374775,6.54292597516428e-08,-1.27693491185968e-15,7.71361089746908e-16,-8.68470578973894e-16,-1.05539716845626e-05,-6.46061932734058e-06,-6.07553907006434e-16,1.28319639837459e-05,1.93688925140352e-07,-2.40981866008797e-05,-2.29980774584695e-15,-5.67178511570404e-16,-4.72238087304193e-16,9.00042433968893e-17,1.64007024342816e-16,-1.86257903615679e-08,-1.57406191825487e-15,-2.63677793469323e-15,1.40753119174338e-15,5.58027109199763e-07,2.75101487689395e-17,4.86032483646492e-16,-3.2140789063338e-15,-3.28675075673588e-15,-7.11300359047037e-16,3.63617753561585e-15,8.27313596013425e-15,-3.78374817923253e-14,-0.0894427190999934
"t90",0.0568332938123631,0.00937091673276627,-0.0254766067404099,0.238701855180457,0.00726550146570336,0.145785336974108,0.122469263212524,-0.0165631147587492,-0.00736465401552139,0.00940324502978544,-0.00447328549702989,0.19959386839833,0.000238028982330571,0.000295733262741368,-0.00105942132508831,0.000241546639771096,-0.00188406182488656,0.00185976993536546,-0.00359241173304129,0.00274601057086945,8.47300557135854e-05,-7.50115436539771e-05,-0.00302793587735051,0.00186491179237026,0.00475886702434806,0.000227676810158085,0.000221026243062208,-0.00384190899225159,-1.28026044675441e-06,0.000322282183779859,0.000175420773715635,0.484490125120915,0.00407562219742558,8.77600521643191e-06,-0.00866952342360002,0.0427170455065283,-7.51045411995684e-06,-0.000370873291357903,0.00248232206680601,-2.66238376449167e-05,-0.000120796048190531,-6.64723181302656e-05,-0.0006864880534138,-3.32270945382266e-05,-1.85471825860486e-07,1.00155819383957e-05,-1.76443355199554e-06,-0.000317267292210059,-1.9506032659436e-06,6.0804634814803e-10,4.86895610487522e-07,0.000138893598465906,-0.11190004495231,2.49861506035615e-06,-1.04143203395804e-05,2.22808402789104e-15,-0.000250423132343094,0.000129652146451268,-4.06883741347406e-05,0.323895477437307,-0.000352411889855806,-0.0124778328756507,-6.62617616710544e-07,0.0124833220151989,0.000113770400247862,-4.23273379019095e-06,2.38688505196305e-06,-1.21513330123077e-14,-1.25754514828928e-15,1.95121323374175e-07,3.86980267695796e-05,0.000217004042349142,-9.6864239857907e-06,-6.44121054462645e-05,-6.18202668730534e-06,8.54793482112587e-07,1.88997428983504e-05,-5.68612435610691e-16,6.32861109434767e-07,-2.3678889165425e-15,-2.2652557370537e-15,-5.11966027665416e-05,-1.10473613931759e-15,2.54734841444117e-16,-0.000135067049998628,-6.09501903138906e-05,2.09024218502862e-05,-2.8700178508185e-07,-2.75649107746916e-07,1.96680687530182e-06,-4.47453178700801e-09,6.15401232359258e-15,-7.88184559721937e-05,5.2199364942885e-15,-3.58272357633051e-15,0.000119360666738381,2.98617833887349e-08,3.36765436464356e-14,1.30298867243053e-14,-4.25070986616074e-15,-4.98464910986089e-06,-3.0577078470846e-06,-1.47844333278068e-14,6.30132415706432e-06,9.54686708280444e-08,-1.20131938395072e-05,-0.707106781186547,4.08626991332945e-14,1.19293232478687e-14,4.09134749604236e-15,-1.55643407005821e-14,-9.76529063566835e-09,-1.33912403026699e-14,-8.22120775036117e-15,-9.91155287591903e-16,3.04454704086465e-07,-9.66176434520702e-16,-3.29537561949142e-15,-2.80598536706792e-15,2.67131392202861e-15,5.99296864256593e-14,3.80543117757286e-15,7.40929067646976e-15,-3.89346513390647e-14,-0.0894427190999882
"t91",0.0568332938123631,0.00937091673276628,-0.0254766067404099,0.238701855180457,0.00726550146570339,0.145785336974108,0.122469263212524,-0.0165631147587492,-0.00736465401552166,0.00940324502978553,-0.00447328549702986,0.19959386839833,0.000238028982331211,0.00029573326274184,-0.00105942132508852,0.000241546639771506,-0.00188406182488652,0.00185976993536533,-0.00359241173304202,0.00274601057087019,8.47300557124128e-05,-7.50115436545274e-05,-0.00302793587735147,0.00186491179237019,0.00475886702435182,0.000227676810157798,0.00022102624306393,-0.00384190899225217,-1.28026044663611e-06,0.000322282183780571,0.00017542077371654,0.484490125120914,0.00407562219742678,8.77600521765532e-06,-0.00866952342359912,0.0427170455065295,-7.51045411872487e-06,-0.000370873291358773,0.0024823220668062,-2.66238376431186e-05,-0.000120796048191122,-6.64723181276222e-05,-0.000686488053412125,-3.32270945379372e-05,-1.85471827550534e-07,1.00155819385519e-05,-1.76443355567266e-06,-0.000317267292209607,-1.95060326259374e-06,6.08044123396509e-10,4.86895612462346e-07,0.000138893598466577,-0.111900044952307,2.49861506176347e-06,-1.04143203411986e-05,-7.09016609529475e-16,-0.000250423132338858,0.000129652146450859,-4.06883741338324e-05,0.323895477437305,-0.000352411889849376,-0.012477832875651,-6.62617612943156e-07,0.0124833220151969,0.000113770400249629,-4.23273379159741e-06,2.38688504843347e-06,-1.09084036417703e-14,8.64120490816522e-16,1.95121323838779e-07,3.86980267646796e-05,0.000217004042345689,-9.68642398149286e-06,-6.44121054439142e-05,-6.18202668573595e-06,8.54793485345051e-07,1.88997428996358e-05,-1.7038257426001e-16,6.32861107507027e-07,1.15451045372628e-16,2.626664465201e-15,-5.11966027604591e-05,5.32169243191143e-16,-2.4805621801914e-16,-0.000135067049979631,-6.09501903223025e-05,2.09024218524008e-05,-2.87001798160411e-07,-2.75649102554261e-07,1.96680688478061e-06,-4.47455388946483e-09,2.20748666893967e-15,-7.88184559576554e-05,-2.93919618020443e-15,5.5241654572054e-15,0.000119360666745308,2.98618254145366e-08,-3.38527718263886e-14,-1.28678648944916e-14,4.65816362743035e-15,-4.9846491213517e-06,-3.05770782005787e-06,1.43711797872382e-14,6.30132419941035e-06,9.54685352895624e-08,-1.20131927898474e-05,0.707106781186548,-4.08498479987505e-14,-1.08710263569618e-14,-4.14473171438932e-15,1.58330152532754e-14,-9.76526590655279e-09,1.07083506323851e-14,4.44325241114709e-15,2.3244941881897e-15,3.04454694066703e-07,1.63796972536891e-15,6.49554903387967e-15,-4.61646211516421e-15,-7.9185073306028e-15,-3.7811573104778e-14,2.90972081457344e-15,1.42510400657253e-14,-4.0523658043123e-14,-0.0894427190999932
"t37",0.0566361488244185,0.00928468827439813,-0.0252258004379219,0.234973514459621,0.00709110905764732,0.141814851701223,0.119043076710002,-0.0159497419361449,-0.00686471954980082,0.00859564815985275,-0.00406451378269266,0.178625191945523,0.000210967588982634,0.00026038154494135,-0.000880363056842489,0.000199635507708707,-0.00154841168121993,0.00150378547233625,-0.00280326031641687,0.00211998340331172,6.37854571804445e-05,-5.45276004611988e-05,-0.00210205765142628,0.00127436729439205,0.00314680148569232,0.000146124176455377,0.000125302348735349,-0.00180981877436921,-5.73047634672314e-07,0.000124087087458703,4.52653770408948e-05,-0.241609807173119,-0.00462235818052946,2.51299718789745e-05,-0.00915993405268308,0.0411424563013111,-4.38993885462172e-06,-0.000203241715299511,0.00106974762788775,-1.10265481813508e-05,-4.23927963369461e-05,-2.1800289375466e-05,-0.000220647736135983,-7.87914139736107e-06,2.37145462142138e-08,-1.73127828917386e-06,1.0786635510792e-06,0.00021049926996838,1.31655172190414e-06,-8.26488520789692e-10,-6.89475427476691e-07,-0.000382952876530326,0.70424664046957,-0.0008409071615307,-6.40756055345158e-05,3.6125719757941e-15,-0.000579369498434982,0.000246172014980269,-6.57573491553018e-05,0.189163404105083,2.01793421119229e-05,0.0123595987101392,3.56815095587969e-06,-0.523554676274014,0.00156236669911676,-1.81738195051592e-05,3.63150220650791e-06,-1.80514458005438e-14,7.6058213888012e-16,3.96639887821679e-06,0.000201344912145882,0.00108473947793461,-4.29578799028045e-05,-0.000249678086809486,-2.1688132236266e-05,2.9752675692858e-06,6.34993156043761e-05,-3.2732908575602e-16,1.84307986577764e-06,2.66788922573216e-16,2.78342210585338e-15,-0.000136550072996776,-1.91682510750773e-15,4.70123706793371e-16,-0.000330377864655466,-0.000146566505869452,4.97822011199227e-05,-6.78321128255716e-07,-6.2084053088565e-07,4.28059789530723e-06,-9.40665348373003e-09,1.12744682490859e-14,-0.000162127954690254,9.22360214010214e-16,-2.53948403423715e-16,0.00022992131836097,5.69389449312804e-08,3.11249295057184e-15,1.1550880047439e-15,4.38180414882906e-17,-9.28263846967231e-06,-5.68599659285852e-06,-7.84475748370115e-16,1.14200521481697e-05,1.72568398627323e-07,-2.15425361943817e-05,-2.33285895737882e-15,-1.25621527200815e-15,-8.12675917220575e-17,2.38618029580142e-17,4.82231206038526e-16,-1.68945761152366e-08,-1.34513184416213e-15,-1.77171727521946e-15,5.38505021487318e-16,5.11780125181382e-07,5.14375564021634e-16,1.99954141905992e-15,-3.76132295234096e-15,-2.57617405242506e-15,3.72728928310798e-15,2.82206105110304e-15,1.17358357113362e-14,-3.81840138402735e-14,-0.0894427190999948
"t38",0.0566178178570178,0.00927678957446429,-0.0252028647746768,0.23463771755032,0.00707574960202573,0.141468186369003,0.11874453270273,-0.0158975980580455,-0.00682575963198416,0.00853595598670591,-0.00403479409961122,0.177162946319193,0.000209130446244945,0.000258025382636744,-0.000870227779035351,0.000197299776555398,-0.00153000554799296,0.00148515790487354,-0.00276601731642013,0.00209134691202102,6.2895471588636e-05,-5.37419904674606e-05,-0.00207101364743346,0.00125545393956051,0.00309983152964988,0.000143941214280574,0.000123472663493134,-0.00178493361454105,-5.65296527063683e-07,0.000122480071978748,4.47238892157481e-05,-0.239324813588131,-0.00458167365364348,2.49726043106672e-05,-0.00915497956888413,0.0411986934818228,-4.54759973659562e-06,-0.000212494366415756,0.00117155207065248,-1.21908882933221e-05,-4.90224036659983e-05,-2.57407040769787e-05,-0.000262223763311224,-1.04820751359623e-05,-9.28996689823630e-09,1.95410514369119e-07,4.5888290967755e-07,9.24735255790928e-05,5.81925306686181e-07,-4.16384107641878e-10,-3.48261348650928e-07,-0.000193800761517411,0.34160755493876,-0.000377712421418307,-2.48093496624176e-05,-2.17229766522954e-15,-0.000153341671590906,5.62003973913881e-05,-1.30253851705301e-05,0.0090717293081946,-1.3808276149001e-06,-0.00300973157161569,-2.96663238792554e-06,0.831354594995141,-0.00426839861701418,0.00012348836180014,-8.27749314001285e-05,1.63519589876638e-14,-2.42797673780415e-15,1.98027358447413e-05,0.000489085920228583,0.00254918776174102,-9.13261458049292e-05,-0.000474176501759984,-3.79592460588888e-05,5.17449360059819e-06,0.00010737107392639,4.44706139312612e-16,2.79602116009306e-06,-2.38123889697558e-15,-4.39007220977785e-15,-0.000194783468833784,3.39198528613154e-16,-6.97358101131213e-16,-0.00044556904549922,-0.000195608251929638,6.60528147562228e-05,-8.95890439152858e-07,-7.97301947938811e-07,5.39389810819188e-06,-1.16371267052273e-08,1.20359844135173e-14,-0.000198351148315384,1.08489005645071e-15,6.90802719471614e-16,0.000272543853474802,6.71818942474912e-08,2.87375891572599e-16,-7.62087907336708e-16,-8.85070479674865e-17,-1.08383416596511e-05,-6.63476307251679e-06,1.6354723913828e-15,1.31803083296594e-05,1.98950809365474e-07,-2.47543356559669e-05,-2.07225057288535e-17,6.67327798993294e-17,1.18556989376375e-15,6.79423998967507e-16,-2.51087900334752e-16,-1.91379765067655e-08,-1.81636579167528e-17,-1.59510641543579e-15,1.22475590640784e-15,5.73478756166895e-07,-1.03481992121096e-16,7.41630593772666e-16,-2.91298104901974e-15,-3.01684125434425e-15,1.88071174452046e-15,3.08106238293403e-15,5.87207627988519e-15,-3.75051246157081e-14,-0.0894427190999995
"t72",0.056820764106352,0.0093652340382669,-0.025460011116669,0.238446128009299,0.00725291054775434,0.145493027764181,0.122215900965087,-0.0165152495340247,-0.00731813824545842,0.00932035874572393,-0.00443008195128832,0.19721231179633,0.000234815067690056,0.000291407150719371,-0.00103145806115209,0.000234859929752608,-0.00182932209947452,0.00179799968846984,-0.00343666749117887,0.00261780969335923,8.00654106711715e-05,-6.9921402201507e-05,-0.00276532186300818,0.00169015194766114,0.00424024297147498,0.00019952167150319,0.000178832271447757,-0.00269341707648535,-8.59750549170623e-07,0.000189597407184111,7.098547499054e-05,-0.398700740229932,-0.00771419376479899,4.35988658088769e-05,-0.0170510867319142,0.0781488673456207,-1.07605174834296e-05,-0.000525038400973441,0.0034343822305585,-3.6773207907124e-05,-0.000166256018640601,-9.14567969811591e-05,-0.000944496357877159,-4.58273351832525e-05,-2.67120973619841e-07,1.4530033935778e-05,-2.77146889812066e-06,-0.000503364494212954,-3.10161025209561e-06,1.1046660297235e-09,8.94291330647873e-07,0.000324659529848677,-0.42142747912649,0.000358906001087469,1.78116641041497e-05,-2.14256478824152e-16,7.7800416585275e-05,-2.63895199779893e-05,5.76801000698114e-06,-0.00317031482762101,4.18944546432273e-07,0.000770643528594694,5.24847417035698e-07,-0.112197077853618,0.000454792114014913,-9.33626903671473e-06,4.77688095831125e-06,-2.46239610057117e-15,1.48653656783172e-16,-5.6811091029331e-08,3.30543180281807e-05,0.000186961094322422,-8.51847646836228e-06,-5.75807076760996e-05,-5.57909970867753e-06,7.71964616481632e-07,1.7120821025163e-05,-1.22485751260201e-15,5.80302327945227e-07,3.93950230630443e-16,2.53823876255799e-15,-4.73162356914171e-05,2.04526272579087e-15,-5.55204161603068e-17,-0.00012588142450452,-5.69036890454408e-05,1.95340683563063e-05,-2.68426878546197e-07,-2.59132863279555e-07,1.85592674722646e-06,-4.23874497755706e-09,9.90720018429808e-14,-7.48507401902586e-05,0.707106781186547,1.33906077606924e-14,0.000114218937671669,2.86095749368078e-08,-4.91868274049213e-15,-1.26404279455949e-15,1.19100095351166e-15,-4.78887857317811e-06,-2.93811483443294e-06,2.70829944756827e-15,6.07318090692566e-06,9.20403082650606e-08,-1.1592617029098e-05,4.53002504688314e-15,2.06311063029955e-16,9.68274168934571e-16,-8.78246515190204e-17,-6.74400259149745e-18,-9.46285322437165e-09,-7.83345339686627e-16,-2.08213811468109e-15,1.11640192404901e-15,2.96004415915874e-07,1.90959895542595e-16,5.59916894670562e-16,-6.02495001277409e-15,-3.48027744326867e-15,7.59365590698302e-15,2.67927041142169e-15,7.90478153805403e-15,-3.6687504982069e-14,-0.089442719099985
"t73",0.056820764106352,0.0093652340382669,-0.025460011116669,0.238446128009299,0.00725291054775432,0.145493027764181,0.122215900965087,-0.0165152495340247,-0.00731813824545848,0.00932035874572397,-0.00443008195128841,0.19721231179633,0.000234815067690145,0.000291407150718961,-0.00103145806115228,0.000234859929753047,-0.0018293220994747,0.00179799968847001,-0.00343666749117869,0.00261780969335945,8.00654106713508e-05,-6.99214022015205e-05,-0.00276532186300798,0.00169015194766109,0.00424024297147512,0.000199521671503203,0.000178832271447834,-0.00269341707648599,-8.59750548817122e-07,0.000189597407183658,7.09854749908052e-05,-0.398700740229933,-0.00771419376479936,4.35988658091827e-05,-0.0170510867319142,0.0781488673456203,-1.0760517483011e-05,-0.000525038400973545,0.0034343822305582,-3.67732079066866e-05,-0.000166256018641234,-9.14567969805659e-05,-0.000944496357877388,-4.58273351834193e-05,-2.67120974256282e-07,1.45300339351233e-05,-2.77146889995251e-06,-0.000503364494214699,-3.10161025215457e-06,1.10466324419061e-09,8.94291330379512e-07,0.000324659529848883,-0.421427479126489,0.000358906001087338,1.78116641036602e-05,7.64133722774233e-16,7.78004165844576e-05,-2.63895199760561e-05,5.76801000730461e-06,-0.00317031482761584,4.18944546389488e-07,0.000770643528592494,5.24847419153963e-07,-0.112197077853617,0.000454792114015739,-9.33626903706804e-06,4.77688095996558e-06,1.51619219158163e-15,-1.26373807365845e-16,-5.68110923592303e-08,3.30543180247732e-05,0.000186961094320641,-8.51847646731515e-06,-5.75807076716362e-05,-5.57909970733666e-06,7.71964615203395e-07,1.7120821025348e-05,1.29046719715333e-15,5.80302326742269e-07,5.61936169998095e-16,6.40451279839402e-16,-4.73162356908669e-05,-1.07509419120568e-15,1.35058877400668e-15,-0.000125881424478375,-5.69036890414364e-05,1.95340683594927e-05,-2.68426873293281e-07,-2.5913285855631e-07,1.85592674373141e-06,-4.23876550143219e-09,-9.0227719834017e-14,-7.48507404247465e-05,-0.707106781186548,-1.28873113469211e-14,0.000114218937660806,2.86095731822976e-08,2.1034778902629e-15,2.06192534311449e-15,-5.00895611770164e-16,-4.78887856998275e-06,-2.93811483672456e-06,-3.35946321356864e-15,6.07318090386479e-06,9.20403161965495e-08,-1.15926170244691e-05,-3.78276984971285e-15,-4.26492979852984e-16,-8.13594908740391e-17,-1.01492573453046e-17,4.21812038542169e-16,-9.46285250199286e-09,-1.71729104221502e-15,-2.10394478423231e-15,1.34063742479995e-15,2.96004412999804e-07,2.39937401126811e-16,2.0613826226035e-15,-2.21758694092884e-15,-2.53719699362157e-15,4.90136507226701e-15,3.6416173832618e-15,1.44967307467668e-14,-4.23669896424465e-14,-0.0894427190999837
"t10",0.0588114643319096,0.0173641361071163,-0.0635609037064204,-0.0193139911108399,-0.00160431571779118,-0.0835320128348798,0.0598872363306539,0.230847139021172,-0.0284809649934109,0.00211129897315945,-0.000627789214988143,0.000112434230757449,2.65816042921685e-05,0.000740963708917278,0.00641125735217439,-0.00524598933611674,0.014101750170074,-0.0208829504232371,0.330305700003784,-0.411042464580961,0.00267405309023731,-0.00594594681949069,-0.116270488538609,0.00225867310122472,0.00885546165486137,0.00130659586758172,0.000961921717534526,-0.0127617234686076,-3.92604763854036e-06,-0.133082228097462,0.000445125188598119,0.00181004434297174,-0.0223338690128985,5.77755148143618e-05,-0.0135960003760926,0.0409745016999769,9.53429686130526e-05,0.113345350608148,-0.443522841844478,0.0112024536879401,-0.451487880290192,-0.028357441288691,-0.398983468291643,0.00145848490029409,5.23835325826511e-06,-0.000161538365413634,1.89943413940579e-06,9.07857293038641e-05,7.96172923957123e-06,5.01783405149472e-10,4.23759598807911e-07,0.000146841975658816,-8.10760815303261e-05,-0.0015226679212007,-4.93213409247537e-05,3.13691736794843e-16,-0.00289203155226518,0.000273119787922151,-7.38227762400891e-05,0.000230547176442746,0.000538741647034341,0.000825602670769784,1.77811894425973e-05,-0.000701362993047859,-0.166930379948095,-0.00135400522318773,0.00278018116113172,-8.90835123016416e-15,3.67998639659641e-16,-9.34671366911216e-05,-0.00263115667584102,-0.0160341999853853,-0.00263736351494968,-0.000389744750612337,0.000107919849320757,1.59197025630481e-07,-5.34762186113012e-06,-8.42295991477221e-17,-2.62079924452669e-07,-2.47298641290905e-16,5.32184404797665e-16,-3.33089768289491e-05,3.48442069364232e-16,9.64124581181236e-16,-8.22156737599753e-05,-0.000959745229139446,0.00644007381638633,-9.43322636806551e-08,-5.15323802240611e-07,2.7470142372512e-05,-1.35232504941867e-08,1.87090278449763e-14,-0.000288885092893404,-2.52061039640797e-16,-2.88664941250048e-16,0.0691561466612473,-2.23875364913523e-06,-2.16740278161471e-15,-3.43925878105452e-16,-1.1851689221072e-16,1.17641700309746e-05,6.6677325432186e-06,-2.6740918764945e-16,-2.39161401684824e-06,-2.62918002033586e-08,9.63764545092916e-09,2.9206764522869e-16,-3.59476718155966e-16,2.99090247848336e-16,1.43647772745355e-17,3.57672893945262e-16,-3.7245878284764e-08,-1.4097759943473e-15,-2.25476606521497e-15,9.68833893384949e-16,3.33877355278636e-07,3.5313674968478e-16,1.41877603124563e-15,-3.4960901529179e-15,-2.94514920416058e-15,8.66713828358958e-15,3.03103768250101e-15,9.67129720454416e-15,-3.9635287371894e-14,-0.0894427190999929
"t11",0.0582772432575105,0.0169489363497636,-0.0619362961316325,-0.0185367737793236,-0.00150620434434239,-0.0777605023544789,0.0556410500293414,0.209438211195241,-0.0238305474555092,0.0016851818107857,-0.000493927947188242,8.53525243093248e-05,1.97290999954846e-05,0.00054161977849393,0.00412183520857772,-0.00333385272851227,0.00885545453813393,-0.0126759254478154,0.18663891705587,-0.227476281255428,0.00141101949709807,-0.00294643193954352,-0.0533644048377759,0.00101134522403996,0.00377625578189835,0.000534626506197253,0.000341204176193925,-0.00392234657701015,-1.17242261362821e-06,-0.0371857255759718,0.000112667690753215,0.00037099535210669,-0.0043522608548937,9.33257814100749e-06,-0.00144286038753295,0.00374152802039656,-6.02357082348921e-06,-0.0100899681697491,0.0799911594930207,-0.00217507110666839,0.111555644255495,0.00756035270930483,0.108599892326235,-0.000503002656397282,-3.64489696550248e-06,0.000120958925167105,-3.59733551874709e-06,-0.000209983419984753,-1.93799759041055e-05,2.2908454746403e-10,1.52474614023474e-07,-4.34886881512466e-05,4.35587296912979e-05,0.00107563211032477,4.31646983593744e-05,-8.68764575200541e-16,0.00311842583362015,-0.000306748090111169,8.54092615414549e-05,-0.000297889677935663,-0.00073871928347257,-0.0012085566513175,-2.94035490181347e-05,0.00124767714228206,0.313354157556108,0.00270797918093967,-0.00578365045389824,1.84018004597005e-14,-1.28217024907967e-16,0.000222987668042677,0.00793263811499224,0.0495080890998993,0.00892128884998401,0.00154966056370647,-0.000527444121230673,-7.95601908035393e-07,3.00701260839406e-05,1.04740559627414e-15,1.9320780259529e-05,3.75071384304381e-16,1.69229898513484e-15,-6.59998914689084e-05,-8.23234571558043e-16,3.57048921764785e-16,0.000112332137328836,0.00169243401901163,-0.0127376359616529,2.02391632566193e-07,1.65513877690591e-06,-0.000112242961543461,7.0599799047216e-08,-1.16133369028798e-13,0.00178205666071705,6.09223372206575e-15,8.59899686329059e-16,-0.84118358968393,3.17915283164764e-05,2.45576895593653e-14,6.63809085514905e-15,6.71937945697298e-16,-0.00027162520398865,-0.000160048158159418,4.61862253974558e-16,0.000195556037348205,2.84748862981999e-06,-0.000115762536661686,3.66112101263521e-15,7.17573154439465e-16,5.40536187883526e-16,-1.48284899177199e-15,5.228560374515e-17,-8.97687201430288e-07,-1.24504304697178e-15,-1.37653279057592e-15,6.26246335469769e-16,4.41666390196306e-06,2.20794659278014e-16,8.96762775408151e-16,-5.3824919003915e-15,-2.32031016686739e-15,8.86420240391483e-16,4.23926459361577e-15,1.09634692833417e-14,-4.18958920224771e-14,-0.0894427191000004
"t12",0.0586294674449902,0.0172209143152911,-0.0629997214753189,-0.0190421655938572,-0.00156938511168048,-0.0814631485947073,0.0583627739574694,0.223014618118633,-0.0266704922289741,0.00193953010460247,-0.000573264649833101,0.000101118616135884,2.36729102165714e-05,0.000655451049595876,0.00534244147087374,-0.00434678432452202,0.0116161823008215,-0.0169126779770957,0.257792348048655,-0.317278022193268,0.00201146424941671,-0.00431826713610559,-0.0807690797309667,0.00154610841742907,0.00588515333859869,0.000846425074914239,0.000568370917818244,-0.00683888280886068,-2.06177223815358e-06,-0.0666481970662334,0.000207339743181252,0.000717388131108184,-0.00850534418570673,1.88954892578147e-05,-0.00310362163129108,0.00818231672699551,-1.57956149113997e-05,-0.0273175016608755,0.243213259090852,-0.00673289390303627,0.370146146667511,0.0257425567238286,0.372526488565327,-0.00190101650431087,-2.12834695526322e-05,0.000746079132845993,-3.87801049605004e-05,-0.00243076597262351,-0.000227931605168838,9.29158710862679e-09,7.25537043965003e-06,0.00127379537200821,-0.000530123794968695,-0.00839347398326866,-0.000237923647538988,2.06064911028648e-15,-0.0124605925967075,0.00115463389614036,-0.000308033493808305,0.000921584075005937,0.00211290335331585,0.00318159352129502,6.69780124982764e-05,-0.00262281051126522,-0.622897075164277,-0.00505726883157684,0.0104105247177783,-3.27053189500508e-14,8.47143269003596e-16,-0.000357320201506685,-0.01088391500997,-0.0670650650225926,-0.0115658156268816,-0.00189218852859456,0.000613220466174006,9.21463029542197e-07,-3.4260091230952e-05,9.88487511421933e-16,-2.1783793591619e-05,-5.8179167663701e-16,1.99841169802268e-15,0.000106203884701812,-2.27656249718445e-17,1.04493034613067e-15,8.8434952662215e-06,-0.000148496580398735,0.00181687650674267,-3.53365544730255e-08,-4.25359407838241e-07,2.90179202331935e-05,-1.69020498835087e-08,2.53523450087587e-14,-0.000393553589017935,-1.53427724054349e-15,-3.55184511428814e-16,0.12280055511006,-4.21352479847397e-06,-4.55424209474709e-15,-4.86123063525527e-16,9.0956903170667e-17,2.71465443627533e-05,1.56674654913261e-05,-5.98699006198472e-16,-1.17956756204189e-05,-1.60597843597836e-07,5.13355503647902e-06,-2.82126125899142e-16,-5.81397844893155e-16,2.21576084579468e-16,3.88953369366969e-17,2.2710088346661e-17,-1.04854681154053e-08,-1.43021273207576e-15,-2.28846807240006e-15,8.95702288248655e-16,2.58394293050843e-07,1.52972864963847e-16,1.43372292420393e-15,-2.95066466217125e-15,-2.94800709903199e-15,9.11361750062726e-15,3.36537075338842e-15,9.9912302288104e-15,-3.85715008806661e-14,-0.0894427190999921
