"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106"
"t12",-0.0611077598511265,0.0111196497474443,-0.00110344409126813,0.1349538433245,0.0852437987595327,-0.00752747142194564,0.129814996588985,-0.135822929912794,0.0162001292066583,0.115024793760521,-0.00175675060215719,0.0183074545105432,0.000146554067146087,-0.000640524173402421,-3.18225531600602e-05,-0.000594357811865178,0.000577288496345058,-0.00466821281263315,0.000323867776239911,0.000416333177437028,-0.000893054539160169,-5.61602552389033e-05,0.00236119638764487,-0.138635764033754,-0.142815086672052,0.234445665184459,0.517206425806337,-0.116068082456436,-3.26275368111317e-16,-1.42323456065016e-16,-6.81032088772777e-16,-5.27750312064226e-17,6.5449644321196e-17,1.40103848071025e-16,0.000355432826982895,-0.0225434982967856,0.0371071926594275,-0.00114677145181344,0.0124704623981874,-0.00468505287894487,0.00640446800088974,-0.0113304896650062,0.17538113109362,0.0307964443767585,0.00192563247427968,-0.026883664480123,7.37671867035404e-06,-0.00218776878392468,0.000155821171038992,2.42752900078765e-05,4.87940784363117e-05,-0.00025681656179913,-0.00260048732740242,-0.000135996802258953,0.000119014185749633,-0.000396187180823986,-0.000119458774409004,-1.90858572759845e-05,-7.81822673397987e-06,-2.65641596268236e-06,7.26036118044781e-05,3.70382118658018e-05,0.00177791011667638,-0.00263937262240083,-0.00345688620192964,0.0429276389320578,7.4805531381149e-05,8.26862423129113e-05,7.50025364048721e-06,-0.000224301843970119,3.28047721993738e-06,-0.0262817809220234,0.444834453443884,0.00567416207794738,0.193570945739091,0.30271891927265,-0.383004576742455,0.00963512256472638,-0.0593573412392877,-0.0078414215708301,0.0182503250623128,-0.000344731286545147,0.0173597534315532,-0.0133272757531696,0.00654327023197827,0.0190707419623461,0.00363794972606056,0.0248730561894069,-0.0301334475612507,-0.0235558261262349,0.0315115163404197,0.0107688726234656,-0.0193695933700582,0.0363816891414622,-0.000951110198367854,0.0153607623058135,-0.0182760874798398,-0.017090209306997,-0.0794150989890201,0.0195064611600387,0.056968898607731,-0.0362757293141123,0.0101346216123953,0.0102639281522963,-0.0322330109756167,-0.0494059565649586
"t13",-0.0611077598511264,0.0111196497474443,-0.00110344409126817,0.1349538433245,0.0852437987595325,-0.00752747142194563,0.129814996588985,-0.135822929912794,0.0162001292066583,0.115024793760521,-0.00175675060215724,0.0183074545105431,0.000146554067146032,-0.000640524173402462,-3.1822553160166e-05,-0.000594357811865322,0.000577288496345141,-0.00466821281263302,0.000323867776239883,0.000416333177437167,-0.000893054539160117,-5.61602552388498e-05,0.00236119638764457,-0.138635764033753,-0.14281508667205,0.234445665184457,0.517206425806333,-0.116068082456435,-2.10850196476551e-17,-3.77568804626238e-17,5.51169762384502e-16,2.40315257397078e-17,-4.86200066021313e-17,2.71245253728646e-16,0.000355432826982863,-0.0225434982967847,0.0371071926594269,-0.00114677145181381,0.0124704623981867,-0.00468505287894522,0.00640446800089023,-0.0113304896650057,0.175381131093614,0.0307964443767578,0.00192563247427918,-0.0268836644801227,7.3767186700483e-06,-0.00218776878392528,0.000155821171039367,2.42752900081085e-05,4.87940784360897e-05,-0.000256816561800598,-0.00260048732740241,-0.000135996802259238,0.000119014185749027,-0.000396187180825517,-0.000119458774409185,-1.90858572760973e-05,-7.81822673418388e-06,-2.6564159641263e-06,7.26036118046454e-05,3.70382118654697e-05,0.00177791011667236,-0.00263937262240044,-0.00345688620192926,0.0429276389320527,7.48055313816719e-05,8.26862423107724e-05,7.5002536407265e-06,-0.000224301843969456,3.28047722034059e-06,0.0262817809220237,-0.444834453443888,-0.00567416207794776,-0.193570945739092,-0.302718919272653,0.383004576742459,-0.00963512256472651,0.0593573412392886,0.00784142157083035,-0.0182503250623132,0.000344731286545199,-0.0173597534315532,0.0133272757531702,-0.0065432702319784,-0.0190707419623466,-0.00363794972606051,-0.0248730561894081,0.0301334475612513,0.0235558261262357,-0.03151151634042,-0.0107688726234656,0.0193695933700589,-0.0363816891414624,0.000951110198367811,-0.0153607623058138,0.0182760874798401,0.017090209306997,0.0794150989890199,-0.0195064611600386,-0.0569688986077324,0.0362757293141129,-0.010134621612395,-0.0102639281522952,0.0322330109756191,0.0494059565649584
"t36",-0.0307746154116384,0.0280989895738659,-0.00233407733375883,0.170834194879799,0.102076512706172,-0.00613677159750355,-0.0791771218501762,0.168256644927372,0.0341816244359812,0.00630931894079086,-0.00376823937896695,0.00627540804329857,0.00219462565239176,-0.00415978670198898,-0.000873103483700094,0.06598940763757,0.000698542860632034,-0.000543952980247979,7.29042118013806e-05,1.47835260696028e-05,-9.7055785399508e-07,-4.23082013420949e-07,5.23614811653861e-05,-0.00696055753152669,-0.00522333347673648,0.00262960485391819,0.00335171248115618,0.000448840091754943,2.6288658726881e-15,-1.53738766128094e-15,4.36158969250468e-15,-5.45092122368683e-16,-3.75070741961892e-16,2.1294141426128e-15,-0.000299496556152593,0.0148304173701167,-0.0088273386331222,0.00244767890483826,-0.0099020653011111,0.01439780447546,-0.0158089098497308,0.0199931659135936,-0.09365839153879,-0.00524680582264461,0.00390195793471418,-0.14076471318957,-0.0168544041849856,0.934053199313437,-0.0714290495368973,-0.0211859268672295,0.0165859431292123,-0.0101990277429633,-0.0108616436837122,-0.0123966612891749,0.00191581395308994,-0.00101052591015062,-0.00175589999105803,-0.000269672824769786,-0.000106337105618375,-3.57321217321527e-05,0.000938917047841328,0.000453344794381014,0.00230135612312482,-0.00148408294787503,-0.00462994630189687,0.00900558446658628,-0.000270769173615164,-6.26895762670839e-05,-4.9752588874125e-05,-0.00292557640310987,4.04491524536999e-05,-9.1005219853002e-18,-8.56431133949835e-16,1.59448285372274e-16,1.18403838003128e-15,-5.87907482081957e-16,-7.88127908542494e-16,9.67433768229748e-16,-1.17015173779346e-15,-5.14157818299374e-16,-3.59686633731284e-16,5.36448836702397e-16,-1.8910812884993e-16,-4.66154176281394e-16,-2.31312558641491e-16,-7.58695419148012e-16,-3.36162429272888e-16,-4.53554929555783e-16,1.09297131227298e-15,-1.21942884727361e-15,-6.90679816900146e-16,7.96159043139306e-16,-1.30644029420004e-15,-2.48213673983829e-15,2.0217734049464e-16,1.73010674547183e-17,-2.71060226155084e-16,-3.0436139300838e-17,1.8635694065667e-15,1.7571529084201e-15,-4.46711623854762e-16,-1.71806595003099e-15,3.66488846575671e-16,-1.74947118975685e-15,-6.06407827598299e-17,-5.26942950229859e-16
"t39",-0.0322547310986784,0.0304014616787734,-0.00253728608616757,0.202255699734877,0.124742996642462,-0.00840318726320372,-0.115924660089819,0.24814834842224,0.0578557592133793,0.0126882281830503,-0.00950424753623474,0.0161738257903689,0.00582442189856823,-0.0120152807282108,-0.00328166382597034,0.289704523443351,0.00504306735496898,-0.00425981060320215,0.000825997505320114,0.000308718392186491,3.10559133434264e-05,1.21283417059675e-05,-0.000148255446725129,0.0128785133583918,0.00882313040466348,-0.00390101352395282,-0.00487076241810731,-0.000625302396489127,-0.232492084153323,0.120262380332256,-0.381755881268384,0.0804665638526526,-0.011915335184727,-0.170675114439822,0.000134703452271526,-0.00497436267648951,0.00293463886918569,-0.000734084474027331,0.00212813283881869,-0.00302888125345173,0.00303732778148116,-0.00369930932045179,0.0167312803492904,0.000912449864745438,-0.000669543691852675,0.0226877711731332,0.00252409574782907,-0.133531535251191,0.010089892784943,0.00292222386859694,-0.0021841665761686,0.00115468012073823,0.00101606411195201,0.00115836972571464,-0.000174167825244191,9.17808849213927e-05,0.000153875542833812,2.32817894386227e-05,9.04283656223848e-06,3.0249792374422e-06,-7.81966300853111e-05,-3.68732061497779e-05,-0.000150536099839116,8.91305226281419e-05,0.000277970517007994,-0.000537317422807854,1.59236246991852e-05,3.66824819300615e-06,2.90666989592595e-06,0.000151898415099716,-2.07187277003092e-06,0.0247683049801178,0.00056310440285774,0.00109430816279447,-0.0531883580135303,0.170784347637735,0.119452017144614,-0.100778230171437,0.0444589457451404,0.0040831538580863,0.00537211130467395,-0.0155643052481822,0.0308942233101304,0.0228388978062104,0.0298721877070751,0.0211300056506754,0.027219716989212,0.0093576061860874,-0.155143000191295,0.164074591881293,0.0337563702739865,-0.0368732117861658,0.20367050616294,0.383610985035683,0.0250938409598156,-0.0199802013210081,0.028803159973488,0.000503741987893371,-0.0900362424770279,-0.0222335356748166,-0.0159025100900167,0.350412068403543,0.0651184834954402,0.200897572787111,-0.114461643130301,0.0610332623798047
"t40",-0.0322547310986784,0.0304014616787734,-0.00253728608616759,0.202255699734877,0.124742996642462,-0.00840318726320374,-0.11592466008982,0.248148348422241,0.0578557592133794,0.0126882281830502,-0.00950424753623472,0.016173825790369,0.00582442189856825,-0.0120152807282109,-0.00328166382597017,0.289704523443352,0.00504306735496884,-0.00425981060320195,0.000825997505319864,0.000308718392186491,3.10559133432642e-05,1.21283417061663e-05,-0.000148255446725282,0.012878513358392,0.00882313040466398,-0.00390101352395303,-0.00487076241810722,-0.000625302396489585,-0.232492084153323,0.120262380332256,-0.381755881268384,0.0804665638526527,-0.0119153351847268,-0.170675114439821,0.000134703452271491,-0.0049743626764898,0.00293463886918586,-0.000734084474026856,0.00212813283881805,-0.00302888125345178,0.00303732778148089,-0.00369930932045203,0.0167312803492923,0.000912449864744968,-0.000669543691851946,0.0226877711731334,0.002524095747829,-0.133531535251199,0.0100898927849436,0.00292222386859725,-0.00218416657616856,0.00115468012073802,0.001016064111953,0.00115836972571415,-0.000174167825244207,9.17808849214968e-05,0.000153875542832664,2.32817894380243e-05,9.04283656159239e-06,3.02497923765474e-06,-7.81966300857627e-05,-3.68732061497602e-05,-0.000150536099836646,8.91305226269068e-05,0.000277970517008409,-0.000537317422805661,1.59236246988764e-05,3.66824819286564e-06,2.90666989774742e-06,0.000151898415099147,-2.07187276985167e-06,-0.0247683049801175,-0.000563104402857862,-0.00109430816279494,0.0531883580135305,-0.170784347637734,-0.119452017144614,0.100778230171437,-0.0444589457451403,-0.00408315385808653,-0.00537211130467404,0.015564305248182,-0.0308942233101299,-0.0228388978062101,-0.0298721877070748,-0.0211300056506751,-0.027219716989212,-0.00935760618608789,0.155143000191295,-0.164074591881293,-0.0337563702739861,0.0368732117861651,-0.203670506162939,-0.383610985035683,-0.0250938409598156,0.0199802013210084,-0.0288031599734878,-0.00050374198789311,0.0900362424770272,0.0222335356748137,0.0159025100900077,-0.350412068403543,-0.0651184834954403,-0.20089757278711,0.114461643130301,-0.0610332623798054
"t65",-0.0322547310986784,0.0304014616787734,-0.00253728608616753,0.202255699734877,0.124742996642462,-0.00840318726320374,-0.115924660089819,0.24814834842224,0.0578557592133792,0.0126882281830502,-0.0095042475362348,0.0161738257903689,0.00582442189856812,-0.0120152807282108,-0.00328166382597006,0.28970452344335,0.00504306735496823,-0.00425981060320197,0.000825997505320489,0.000308718392186769,3.10559133433631e-05,1.21283417063578e-05,-0.000148255446725276,0.0128785133583918,0.00882313040466377,-0.003901013523953,-0.00487076241810683,-0.000625302396488669,0.232492084153322,-0.120262380332256,0.381755881268384,-0.0804665638526527,0.011915335184727,0.170675114439821,0.000134703452266988,-0.00497436267648638,0.00293463886918677,-0.000734084474027535,0.00212813283881864,-0.00302888125345162,0.00303732778148088,-0.00369930932045199,0.0167312803492912,0.000912449864745499,-0.000669543691850973,0.0226877711731341,0.00252409574782897,-0.1335315352512,0.0100898927849439,0.00292222386859785,-0.00218416657616888,0.00115468012073864,0.00101606411195229,0.00115836972571379,-0.000174167825244486,9.17808849211187e-05,0.00015387554283305,2.32817894371654e-05,9.04283656116729e-06,3.02497923796367e-06,-7.81966300853973e-05,-3.68732061506972e-05,-0.000150536099837506,8.91305226275937e-05,0.00027797051700729,-0.000537317422804287,1.59236246994087e-05,3.66824819212491e-06,2.90666989666481e-06,0.000151898415099685,-2.07187277036453e-06,0.0049996022106099,0.0939278189469338,0.00336086514503878,-0.0645016076668685,-0.145782703621937,0.0673434304729962,0.243599121336058,-0.137273004045894,0.218340760973303,0.0799965980505645,-0.248267038858346,0.0239978181039106,0.00415822474837167,-0.049397252769619,0.0116091227627877,0.0131672115045791,0.303554471116794,-0.120885499364314,0.0541399871343749,-0.0933363202457532,-0.0075436402904639,-0.230244794953561,0.19521755025977,-0.00439527459593452,-0.0228139334126427,-0.00908029473848103,0.0157385020263135,-0.0600539696449902,-0.00254092356453646,-0.0015108595701003,-0.161384626094794,0.0716933902296769,0.135264525114822,-0.010679800453627,0.0172347953599975
"t66",-0.0322547310986784,0.0304014616787734,-0.00253728608616754,0.202255699734877,0.124742996642462,-0.00840318726320375,-0.115924660089819,0.24814834842224,0.0578557592133792,0.0126882281830502,-0.00950424753623496,0.0161738257903688,0.00582442189856825,-0.0120152807282107,-0.00328166382597039,0.28970452344335,0.00504306735496873,-0.00425981060320195,0.000825997505320197,0.000308718392186547,3.10559133433353e-05,1.21283417063626e-05,-0.00014825544672542,0.0128785133583916,0.00882313040466373,-0.00390101352395293,-0.00487076241810685,-0.000625302396488853,0.232492084153323,-0.120262380332256,0.381755881268385,-0.0804665638526528,0.011915335184727,0.170675114439822,0.000134703452267126,-0.00497436267648566,0.00293463886918705,-0.000734084474027435,0.00212813283881902,-0.00302888125345143,0.00303732778148099,-0.00369930932045188,0.0167312803492906,0.000912449864744467,-0.000669543691850949,0.0226877711731341,0.00252409574782888,-0.133531535251201,0.0100898927849444,0.00292222386859753,-0.00218416657616919,0.00115468012073835,0.00101606411195172,0.00115836972571468,-0.000174167825244575,9.17808849218646e-05,0.000153875542832553,2.32817894382724e-05,9.04283656193858e-06,3.02497923685933e-06,-7.81966300849642e-05,-3.68732061498217e-05,-0.000150536099838589,8.91305226274203e-05,0.000277970517008988,-0.000537317422807965,1.59236246994964e-05,3.66824819469924e-06,2.90666989720081e-06,0.000151898415098554,-2.07187276997443e-06,-0.00499960221060909,-0.0939278189469339,-0.00336086514503869,0.0645016076668685,0.145782703621938,-0.0673434304729962,-0.243599121336058,0.137273004045894,-0.218340760973303,-0.0799965980505641,0.248267038858346,-0.0239978181039107,-0.0041582247483714,0.0493972527696186,-0.0116091227627878,-0.0131672115045789,-0.303554471116794,0.120885499364314,-0.0541399871343743,0.0933363202457533,0.00754364029046373,0.230244794953561,-0.195217550259769,0.00439527459593444,0.0228139334126423,0.00908029473848121,-0.0157385020263135,0.0600539696449886,0.00254092356453894,0.0015108595701081,0.161384626094796,-0.0716933902296762,-0.135264525114821,0.0106798004536272,-0.0172347953599964
"t42",-0.0309738435782797,0.0283569563142718,-0.00235615099218236,0.172218210938368,0.10249880648779,-0.0059564899274633,-0.0739315789130864,0.156282450023226,0.0271962033231989,0.0030729590755957,0.00109665442787815,-0.0024835996833878,-0.00120273729129547,0.00442069996470243,0.00315500422973341,-0.402345816723512,-0.01659095595258,0.0157592759139402,-0.00498783303799723,-0.00383235265693111,0.000708906920605571,0.000249907905924469,-0.000493501631375205,0.03404300484227,0.022300021074182,-0.0092713499666821,-0.0114663716722062,-0.00144390769928226,0.0364394977092726,0.0752718219926399,0.0592412561951701,-0.328252455991996,0.206793452454356,-0.298301160812781,0.000192529132896137,-0.00610212910185273,0.00358114680780377,-0.000839953295308399,0.00184677118711151,-0.00256848042183472,0.0023102096791017,-0.00267308856950044,0.0114797898511392,0.00059999403095902,-0.000430581319904582,0.0130086742311502,0.0012290799979388,-0.0573481474985019,0.00418017996771359,0.00112106072071838,-0.000703678089053046,0.000119333418801729,-0.000222811907692205,-0.000256395314189848,4.74947848781374e-05,-2.51923329857801e-05,-5.28469229590721e-05,-8.6827882661862e-06,-3.64593156562881e-06,-1.2471607046323e-06,3.48495517099e-05,1.82482462723191e-05,0.000151190634877165,-0.000110082728014724,-0.000343576166887995,0.000673581945002084,-2.06184584774308e-05,-4.80279332088548e-06,-3.81888338125596e-06,-0.000254490647933611,3.56296641073973e-06,-0.0429817738236105,-0.0786346216052237,0.0761429271834595,0.0994076025408586,0.0336626555124026,-0.00446553888869949,-0.0275896635048021,0.0663957372876877,0.0767513918503043,-0.0165590810335607,-0.0573865439099415,-0.0488702556657094,0.0111669500450918,-0.135667772860572,0.0192210458731555,-0.0653444428023087,0.184603655381725,0.193924433880217,-0.0851006501901089,0.0995864381478159,-0.397821763629084,0.121810018852933,0.0957164794181403,-0.21310366930463,-0.00104006051463052,0.149251201481736,0.218001965723711,-0.0993659162768399,0.0243352474918776,0.0673201924251515,-0.0269307271870876,-0.0348267588297815,-0.166958828307837,-0.0447441248248582,-0.0426147775876387
"t43",-0.0309738435782797,0.0283569563142718,-0.00235615099218234,0.172218210938368,0.10249880648779,-0.00595648992746333,-0.0739315789130864,0.156282450023225,0.0271962033231989,0.00307295907559573,0.00109665442787821,-0.00248359968338776,-0.00120273729129554,0.00442069996470245,0.00315500422973332,-0.402345816723511,-0.0165909559525799,0.0157592759139402,-0.00498783303799687,-0.00383235265693126,0.000708906920605564,0.000249907905924643,-0.000493501631375379,0.0340430048422699,0.0223000210741819,-0.00927134996668214,-0.0114663716722062,-0.00144390769928207,0.036439497709273,0.0752718219926404,0.0592412561951722,-0.328252455991996,0.206793452454356,-0.298301160812781,0.000192529132896234,-0.00610212910185309,0.00358114680780346,-0.00083995329530877,0.00184677118711183,-0.00256848042183457,0.00231020967910174,-0.00267308856950037,0.0114797898511379,0.000599994030957768,-0.000430581319903791,0.0130086742311508,0.00122907999793842,-0.0573481474985027,0.00418017996771384,0.00112106072071884,-0.000703678089054047,0.00011933341880131,-0.000222811907692047,-0.0002563953141905,4.74947848781852e-05,-2.51923329847739e-05,-5.28469229590776e-05,-8.68278826440914e-06,-3.64593156545379e-06,-1.24716070606605e-06,3.48495517102249e-05,1.82482462711356e-05,0.000151190634877688,-0.000110082728016009,-0.00034357616688851,0.00067358194500338,-2.06184584777784e-05,-4.80279332279281e-06,-3.81888337962901e-06,-0.000254490647933001,3.56296641128829e-06,0.042981773823611,0.0786346216052222,-0.0761429271834592,-0.0994076025408566,-0.0336626555124012,0.00446553888869948,0.0275896635048031,-0.0663957372876893,-0.0767513918503041,0.0165590810335606,0.0573865439099415,0.0488702556657094,-0.0111669500450914,0.135667772860571,-0.0192210458731563,0.0653444428023088,-0.184603655381725,-0.193924433880216,0.0851006501901095,-0.0995864381478157,0.397821763629084,-0.121810018852933,-0.0957164794181411,0.21310366930463,0.00104006051463036,-0.149251201481736,-0.21800196572371,0.09936591627684,-0.0243352474918772,-0.0673201924251509,0.0269307271870884,0.0348267588297829,0.166958828307837,0.0447441248248583,0.0426147775876388
"t99",-0.0309738435782797,0.0283569563142718,-0.00235615099218236,0.172218210938368,0.10249880648779,-0.00595648992746328,-0.0739315789130864,0.156282450023226,0.0271962033231989,0.00307295907559567,0.00109665442787808,-0.00248359968338774,-0.00120273729129542,0.00442069996470225,0.00315500422973334,-0.402345816723512,-0.01659095595258,0.0157592759139403,-0.00498783303799659,-0.00383235265693165,0.000708906920605682,0.000249907905924858,-0.000493501631375124,0.0340430048422692,0.0223000210741833,-0.00927134996668103,-0.0114663716722065,-0.00144390769928121,-0.036439497709274,-0.0752718219926403,-0.059241256195173,0.328252455991999,-0.206793452454358,0.298301160812783,0.00019252913290256,-0.00610212910185361,0.00358114680780305,-0.000839953295308263,0.00184677118711204,-0.0025684804218342,0.00231020967910137,-0.00267308856950049,0.0114797898511383,0.000599994030958657,-0.00043058131990415,0.013008674231151,0.00122907999793831,-0.0573481474985039,0.00418017996771368,0.00112106072071862,-0.000703678089053922,0.000119333418801022,-0.000222811907692608,-0.000256395314189255,4.74947848782738e-05,-2.51923329851402e-05,-5.28469229593314e-05,-8.68278826509806e-06,-3.6459315666838e-06,-1.24716070547597e-06,3.48495517101379e-05,1.82482462718017e-05,0.000151190634878764,-0.000110082728015498,-0.000343576166887669,0.000673581945001751,-2.06184584771215e-05,-4.80279332143105e-06,-3.81888338085831e-06,-0.00025449064793358,3.56296641122917e-06,-0.023464627288311,-0.303258256777308,0.0358662415691808,0.317746706891818,0.238407628605369,0.0216292366458526,0.0679675685689302,-0.339380593071327,0.0501094902095462,-0.00141316818575272,-0.0188878230055877,-0.00533847199882165,0.0295962475931676,-0.000794678330120189,-0.0731598456186135,0.0123271674099929,0.0394735304221645,0.129466423204946,0.0687326989847764,0.00276113911245995,0.046372712660959,-0.0731833748840036,-0.0940394003445958,0.00410742985739469,-0.0203942481893378,0.00270231253662415,-0.0362987186651969,0.0866648925671478,0.0134825695777405,0.0356484029726428,0.0946914106358434,0.231505755577433,0.0760509214237483,-0.0194387534965798,-0.00231241824900227
"t100",-0.0309738435782797,0.0283569563142717,-0.00235615099218235,0.172218210938368,0.10249880648779,-0.0059564899274633,-0.0739315789130862,0.156282450023225,0.0271962033231989,0.00307295907559571,0.00109665442787809,-0.00248359968338777,-0.00120273729129543,0.00442069996470218,0.00315500422973329,-0.402345816723511,-0.01659095595258,0.0157592759139402,-0.00498783303799655,-0.00383235265693162,0.000708906920605571,0.000249907905924845,-0.00049350163137534,0.0340430048422693,0.022300021074183,-0.00927134996668103,-0.0114663716722061,-0.00144390769928135,-0.0364394977092734,-0.0752718219926393,-0.0592412561951717,0.328252455991993,-0.206793452454355,0.298301160812779,0.000192529132902226,-0.00610212910185391,0.00358114680780326,-0.00083995329530793,0.00184677118711204,-0.00256848042183432,0.00231020967910139,-0.00267308856950062,0.0114797898511379,0.000599994030957805,-0.000430581319904085,0.0130086742311503,0.00122907999793814,-0.0573481474985014,0.00418017996771346,0.00112106072071831,-0.000703678089054318,0.00011933341880103,-0.000222811907691697,-0.000256395314190908,4.74947848778038e-05,-2.51923329849428e-05,-5.28469229587683e-05,-8.68278826528434e-06,-3.64593156533558e-06,-1.24716070516227e-06,3.48495517107088e-05,1.82482462712756e-05,0.000151190634876135,-0.000110082728015123,-0.000343576166888385,0.000673581945003516,-2.0618458477917e-05,-4.80279332259938e-06,-3.8188833810597e-06,-0.000254490647933462,3.56296641060326e-06,0.0234646272883118,0.303258256777311,-0.0358662415691815,-0.317746706891821,-0.238407628605371,-0.0216292366458533,-0.0679675685689309,0.33938059307133,-0.0501094902095469,0.00141316818575262,0.0188878230055878,0.00533847199882184,-0.0295962475931683,0.000794678330120458,0.0731598456186143,-0.0123271674099929,-0.0394735304221649,-0.129466423204947,-0.0687326989847771,-0.00276113911246028,-0.0463727126609588,0.0731833748840045,0.094039400344597,-0.00410742985739453,0.0203942481893381,-0.00270231253662409,0.036298718665197,-0.086664892567149,-0.0134825695777411,-0.0356484029726448,-0.0946914106358438,-0.231505755577435,-0.0760509214237486,0.0194387534965808,0.00231241824900236
"t11",0.0677100480359774,-0.0294638651062373,0.131344413907796,-0.00702321095022785,-0.00156513769564867,0.00799936729669739,-0.0879264085013367,-0.0642201119862927,0.0195726138088595,-2.14800392133888e-05,0.334573427646352,0.0170209707057945,0.0174424767435261,-0.0608559604465391,-0.00320236584176964,0.00604977505811043,-0.00150544105361535,0.000137756439966177,0.151763242195783,-0.0107799203680285,8.78311352706993e-05,0.000546652009509099,-0.000158900324321318,0.113668497631028,-0.0913332759114692,0.00916593779336026,0.0123110502453952,0.0575647798161023,-5.51642065360625e-16,1.45716771982052e-16,-6.31439345255558e-16,2.03830008427275e-16,-1.14708589848966e-16,-9.54097911787244e-17,-1.30999728901494e-06,0.00511805187344426,0.00210052795892958,-0.00103376827327833,-8.00709661778402e-05,0.000511403237570936,-0.00376004539187341,0.00097234281088,-0.00225897799929464,-0.000343288773191322,0.197145507567744,0.000806791596002252,-0.000944201779827189,0.015510635762852,0.222084490715045,-0.00057216464269216,0.00249227705161733,-0.000768825267104835,0.0155485767482991,0.0534555661195116,0.00144229507859766,-0.000113485702867434,-0.00708286068877311,-0.656872969765354,-3.79368938263457e-05,-0.517785216385841,6.03753481965396e-05,0.000273575161129538,5.68773064529206e-05,-9.59878171582287e-05,-0.000549025671969461,0.000202939282621571,-3.92508791565844e-05,-1.63413990688852e-06,-3.64682027700774e-05,-0.0111750795380005,-4.3406653752655e-06,-1.14578485588268e-15,2.68882138776405e-16,-3.10278332974617e-16,-3.43041567374414e-16,-3.78169717762944e-16,-1.66967134562768e-16,-1.6306400674182e-16,-1.38777878078145e-16,-8.01442245901285e-16,7.78890840713586e-16,9.54097911787244e-17,2.80808362673746e-16,3.42607886505419e-16,-2.3635607360184e-16,1.14898325229151e-16,1.18568349583015e-15,-2.91433543964104e-16,6.07153216591882e-17,3.98986399474666e-17,5.13478148889135e-16,2.94035629178069e-16,-6.99093560818653e-16,4.52762827229947e-16,-3.76394336705499e-16,3.11599704372334e-16,1.52221985016965e-16,-5.17164436275586e-17,9.10729824887824e-17,2.08806496398983e-15,1.26136080746964e-15,4.82253126321552e-16,-1.58293517182884e-16,1.23165366794353e-16,-4.31946145518225e-16,-7.71572476049309e-16
"t22",0.0687618366116043,-0.0302269502331255,0.134947004968974,-0.00740677147304781,-0.00166604768414846,0.00878957676749131,-0.0983148469813282,-0.0719405669486239,0.0226639139738123,-2.58043525479182e-05,0.41883115626308,0.0213831491594595,0.0220159427260605,-0.0778140210941573,-0.00423956920279613,0.0081468146748562,-0.00211189641488286,0.000194233422117089,0.218023275485407,-0.015791772087746,0.000133838052982071,0.000834533848436331,-0.000289468301562091,0.233641954359872,-0.19460278131176,0.0207387057459349,0.0281530337030497,0.134685630525154,-9.71445146547012e-17,-2.02095284951298e-16,-3.46944695195361e-17,4.68375338513738e-17,-9.89876583479266e-17,1.31838984174237e-16,1.75935394283195e-05,-0.0156456282736855,-0.00625168772390096,0.00232424356863622,9.05460681877826e-05,-0.000557184131113011,0.00351968111534518,-0.000856798599843207,0.00188363182374183,0.000274613434272845,-0.154511351636686,-0.000575672362576723,0.000605593620985612,-0.00931569561529055,-0.131171173616633,0.000326955405304422,-0.00133664806250942,0.000337560709147232,-0.00536779766606773,-0.0184291040527389,-0.000480774879211061,3.7785743277534e-05,0.00225780448938191,0.205637082969771,1.16618094729093e-05,0.158306136467563,-1.8099700649419e-05,-7.97231531271668e-05,-1.28413088481066e-05,1.96553089463463e-05,0.000112380524707139,-4.12470703515973e-05,7.84795624092282e-06,3.24883317999805e-07,7.23733537054094e-06,0.00194235650620714,7.43137771281057e-07,-0.00638209294393972,-0.000898463145549242,0.196608051866018,-0.0362545478969013,0.029826711267537,-0.0424257379753413,-0.113341656452844,0.121229535914433,0.237337798587997,0.0919950718768179,-0.138661114687307,-0.00404273546227041,0.045405358359204,-0.13989077545818,-0.0023687239060381,0.0359486928186886,-0.164794061701844,0.198247779464613,-0.303450263119231,-0.270555003854831,0.00640288540513046,-0.126088654688223,0.0375211769521512,0.0867694896427223,-0.0881398506095342,-0.0848352652789841,-0.078514685937718,0.0129923944294867,0.00658876919364823,0.0342597536527443,0.192056680097675,-0.0186290057440403,0.0599646609956008,-0.0509887218552302,-0.0151732587279185
