"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119"
"t32",7.19647630431114,5.21073368051342,7.81900544571472,8.11680876258794,5.7047903598485,9.68082224491964,5.86768090439391,5.87650825900183,11.4116234573721,10.1624626093536,8.69418783777188,6.67229778066465,9.36611451043377,4.49279313769939,10.0584325776196,6.67229778066465,6.67229778066465,7.49806680334386,8.69418783777188,11.4116234573721,11.4116234573721,5.5397081221048,4.49279313769939,11.4116234573721,4.49279313769939,11.4116234573721,6.46473351653193,6.67229778066465,5.50364050552928,11.4116234573721,2.3200875826079,0,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,7.34500766026455,7.34500766026455,6.67229778066465,6.67229778066465,6.67229778066465,11.4116234573721,11.4116234573721,3.58666267989044,11.4116234573721,8.69418783777188,8.69418783777188,5.87650825900183,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,6.67229778066465,6.67229778066465,6.67229778066465,6.67229778066465,6.67229778066465,3.58666267989044,3.58666267989044,11.4116234573721,11.4116234573721,11.411623457372,3.58666267989044,11.4116234573721,11.4116234573721,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,11.1620416585903,8.69418783777188,8.69418783777188,11.1517831602375,11.0228224308,11.4116234573721,11.1009475704608,11.411623457372,3.58666267989044,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,4.49279313769939,4.49279313769939,11.4116234573721,5.87650825900183,5.87650825900183,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,11.411623457372,11.4116234573721,11.4116234573721,6.67229778066465,6.67229778066465,11.411623457372,5.87650825900184,5.87650825900184,3.58666267989044,3.41826534991108,11.411623457372,11.411623457372,3.58666267989044,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,3.58666267989044,3.58666267989044,11.411623457372,11.411623457372,3.58666267989044,3.58666267989044
"t33",8.87489370451723,7.92816930011359,4.33191895501335,10.8342443821881,9.771406156956,3.27196124018953,10.6070065811013,11.411623457372,6.98699742289111,5.7378365748727,11.411623457372,11.411623457372,5.18950114354711,11.4116234573721,8.4017580993129,11.4116234573721,11.4116234573721,10.215502422944,11.4116234573721,11.1547157878867,9.75494897906535,10.2790337988122,11.4116234573721,9.75494897906535,11.411623457372,5.38755906648499,11.2040591932393,11.411623457372,10.2429661822367,7.23501009048538,11.4116234573721,11.4116234573721,0,2.19649238340725,9.75494897906535,9.75494897906535,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1547157878867,11.1547157878867,11.4116234573721,5.38755906648498,11.4116234573721,11.4116234573721,11.411623457372,9.75494897906535,9.75494897906535,9.75494897906534,9.75494897906534,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,9.75494897906534,11.411623457372,5.38755906648498,5.38755906648498,5.38755906648498,5.38755906648498,9.75494897906534,9.75494897906534,11.1547157878867,11.1547157878867,9.75494897906535,9.50536718028363,11.411623457372,11.411623457372,5.12771876935043,4.99875803991292,5.38755906648498,9.44427309215409,9.75494897906534,11.411623457372,7.23501009048538,7.23501009048538,5.38755906648498,5.38755906648498,11.411623457372,11.411623457372,9.75494897906534,11.4116234573721,11.4116234573721,7.23501009048538,7.23501009048538,9.75494897906534,9.75494897906534,9.75494897906534,7.23501009048538,7.23501009048538,11.411623457372,11.411623457372,9.75494897906534,11.411623457372,11.411623457372,11.411623457372,11.2432261273927,5.38755906648498,5.38755906648498,11.4116234573721,9.75494897906534,9.75494897906534,9.75494897906535,9.75494897906535,9.75494897906534,9.75494897906534,11.4116234573721,11.4116234573721,9.75494897906534,9.75494897906534,11.4116234573721,11.4116234573721
"t34",8.87489370451723,7.92816930011359,4.33191895501335,10.8342443821881,9.771406156956,3.27196124018953,10.6070065811013,11.411623457372,6.98699742289111,5.7378365748727,11.411623457372,11.411623457372,5.18950114354711,11.4116234573721,8.4017580993129,11.4116234573721,11.4116234573721,10.215502422944,11.4116234573721,11.1547157878867,9.75494897906535,10.2790337988122,11.4116234573721,9.75494897906535,11.411623457372,5.38755906648499,11.2040591932393,11.411623457372,10.2429661822367,7.23501009048538,11.4116234573721,11.4116234573721,2.19649238340725,0,9.75494897906535,9.75494897906535,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1547157878867,11.1547157878867,11.4116234573721,5.38755906648498,11.4116234573721,11.4116234573721,11.411623457372,9.75494897906535,9.75494897906535,9.75494897906534,9.75494897906534,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,9.75494897906534,11.411623457372,5.38755906648498,5.38755906648498,5.38755906648498,5.38755906648498,9.75494897906534,9.75494897906534,11.1547157878867,11.1547157878867,9.75494897906535,9.50536718028363,11.411623457372,11.411623457372,5.12771876935043,4.99875803991292,5.38755906648498,9.44427309215409,9.75494897906534,11.411623457372,7.23501009048538,7.23501009048538,5.38755906648498,5.38755906648498,11.411623457372,11.411623457372,9.75494897906534,11.4116234573721,11.4116234573721,7.23501009048538,7.23501009048538,9.75494897906534,9.75494897906534,9.75494897906534,7.23501009048538,7.23501009048538,11.411623457372,11.411623457372,9.75494897906534,11.411623457372,11.411623457372,11.411623457372,11.2432261273927,5.38755906648498,5.38755906648498,11.4116234573721,9.75494897906534,9.75494897906534,9.75494897906535,9.75494897906535,9.75494897906534,9.75494897906534,11.4116234573721,11.4116234573721,9.75494897906534,9.75494897906534,11.4116234573721,11.4116234573721
"t35",8.87489370451723,7.92816930011359,6.16233096740801,10.8342443821881,9.771406156956,8.02414776661293,10.6070065811013,11.411623457372,9.75494897906535,8.50578813104694,11.411623457372,11.411623457372,7.70944003212707,11.4116234573721,3.10643691280548,11.4116234573721,11.4116234573721,10.215502422944,11.4116234573721,11.1547157878867,4.45962779255793,10.2790337988122,11.4116234573721,4.45962779255793,11.411623457372,9.75494897906535,11.2040591932393,11.411623457372,10.2429661822367,9.75494897906534,11.4116234573721,11.4116234573721,9.75494897906535,9.75494897906535,0,2.11165756184116,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1547157878867,11.1547157878867,11.4116234573721,9.75494897906534,11.4116234573721,11.4116234573721,11.411623457372,4.45962779255793,4.45962779255793,4.45962779255793,4.45962779255793,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,4.45962779255793,11.411623457372,9.75494897906535,9.75494897906535,9.75494897906535,9.75494897906535,3.25948386880484,3.25948386880484,11.1547157878867,11.1547157878867,4.10179762880609,3.85221583002437,11.411623457372,11.411623457372,9.4951086819308,9.36614795249328,9.75494897906535,4.50559259977624,4.8162684866875,11.411623457372,9.75494897906535,9.75494897906534,9.75494897906535,9.75494897906535,11.411623457372,11.411623457372,4.45962779255793,11.4116234573721,11.4116234573721,9.75494897906535,9.75494897906535,4.10179762880609,4.10179762880609,4.45962779255793,9.75494897906534,9.75494897906534,11.411623457372,11.411623457372,4.8162684866875,11.411623457372,11.411623457372,11.411623457372,11.2432261273927,9.75494897906535,9.75494897906535,11.4116234573721,4.8162684866875,4.8162684866875,4.45962779255793,4.45962779255793,4.45962779255793,4.45962779255793,11.4116234573721,11.4116234573721,4.45962779255793,4.45962779255793,11.4116234573721,11.4116234573721
"t36",8.87489370451723,7.92816930011359,6.16233096740801,10.8342443821881,9.771406156956,8.02414776661293,10.6070065811013,11.411623457372,9.75494897906535,8.50578813104694,11.411623457372,11.411623457372,7.70944003212707,11.4116234573721,3.10643691280548,11.4116234573721,11.4116234573721,10.215502422944,11.4116234573721,11.1547157878867,4.45962779255793,10.2790337988122,11.4116234573721,4.45962779255793,11.411623457372,9.75494897906535,11.2040591932393,11.411623457372,10.2429661822367,9.75494897906534,11.4116234573721,11.4116234573721,9.75494897906535,9.75494897906535,2.11165756184116,0,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1547157878867,11.1547157878867,11.4116234573721,9.75494897906534,11.4116234573721,11.4116234573721,11.411623457372,4.45962779255793,4.45962779255793,4.45962779255793,4.45962779255793,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,4.45962779255793,11.411623457372,9.75494897906535,9.75494897906535,9.75494897906535,9.75494897906535,3.25948386880484,3.25948386880484,11.1547157878867,11.1547157878867,4.10179762880609,3.85221583002437,11.411623457372,11.411623457372,9.4951086819308,9.36614795249328,9.75494897906535,4.50559259977624,4.8162684866875,11.411623457372,9.75494897906535,9.75494897906534,9.75494897906535,9.75494897906535,11.411623457372,11.411623457372,4.45962779255793,11.4116234573721,11.4116234573721,9.75494897906535,9.75494897906535,4.10179762880609,4.10179762880609,4.45962779255793,9.75494897906534,9.75494897906534,11.411623457372,11.411623457372,4.8162684866875,11.411623457372,11.411623457372,11.411623457372,11.2432261273927,9.75494897906535,9.75494897906535,11.4116234573721,4.8162684866875,4.8162684866875,4.45962779255793,4.45962779255793,4.45962779255793,4.45962779255793,11.4116234573721,11.4116234573721,4.45962779255793,4.45962779255793,11.4116234573721,11.4116234573721
"t37",7.19647630431114,5.21073368051342,7.81900544571472,8.11680876258794,3.72401286433174,9.68082224491964,6.54039078399381,7.34500766026455,11.411623457372,10.1624626093536,8.69418783777187,7.34500766026455,9.36611451043377,7.34500766026455,10.0584325776196,7.34500766026455,7.34500766026455,7.49806680334386,8.69418783777187,11.411623457372,11.411623457372,6.2124180017047,7.34500766026455,11.411623457372,7.34500766026455,11.411623457372,7.13744339613182,7.34500766026455,6.17635038512917,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,0,1.94035653568705,7.34500766026455,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,7.34500766026455,11.411623457372,8.69418783777188,8.69418783777188,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,7.34500766026455,7.34500766026455,7.34500766026455,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1620416585903,8.69418783777187,8.69418783777187,11.1517831602375,11.0228224308,11.411623457372,11.1009475704608,11.411623457372,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,7.34500766026455,7.34500766026455,7.34500766026455,7.17661033028519,11.411623457372,11.411623457372,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455
"t38",7.19647630431114,5.21073368051342,7.81900544571472,8.11680876258794,3.72401286433174,9.68082224491964,6.54039078399381,7.34500766026455,11.411623457372,10.1624626093536,8.69418783777187,7.34500766026455,9.36611451043377,7.34500766026455,10.0584325776196,7.34500766026455,7.34500766026455,7.49806680334386,8.69418783777187,11.411623457372,11.411623457372,6.2124180017047,7.34500766026455,11.411623457372,7.34500766026455,11.411623457372,7.13744339613182,7.34500766026455,6.17635038512917,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,1.94035653568705,0,7.34500766026455,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,7.34500766026455,11.411623457372,8.69418783777188,8.69418783777188,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,7.34500766026455,7.34500766026455,7.34500766026455,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1620416585903,8.69418783777187,8.69418783777187,11.1517831602375,11.0228224308,11.411623457372,11.1009475704608,11.411623457372,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,7.34500766026455,7.34500766026455,7.34500766026455,7.17661033028519,11.411623457372,11.411623457372,7.34500766026455,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455
"t39",7.19647630431114,5.21073368051342,7.81900544571472,8.11680876258794,5.7047903598485,9.68082224491964,4.60332963835196,6.67229778066465,11.411623457372,10.1624626093536,8.69418783777188,4.21927555748255,9.36611451043377,6.67229778066465,10.0584325776196,5.4079465146227,5.4079465146227,7.49806680334386,8.69418783777188,11.411623457372,11.411623457372,4.44295858428695,6.67229778066465,11.411623457372,6.67229778066465,11.411623457372,5.36798397871407,5.83325392401686,4.66459664888148,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,0,3.45958589155611,3.45958589155611,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,8.69418783777188,8.69418783777188,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,5.5755482428468,5.5755482428468,5.5755482428468,1.9177611568746,1.9177611568746,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1620416585903,8.69418783777188,8.69418783777188,11.1517831602375,11.0228224308,11.411623457372,11.1009475704608,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,3.45958589155611,3.45958589155611,11.411623457372,6.67229778066465,6.67229778066465,6.67229778066465,6.50390045068529,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465
"t40",7.19647630431114,5.21073368051342,7.81900544571472,8.11680876258794,5.7047903598485,9.68082224491964,4.60332963835196,6.67229778066465,11.411623457372,10.1624626093536,8.69418783777187,4.21927555748255,9.36611451043377,6.67229778066465,10.0584325776196,5.4079465146227,5.4079465146227,7.49806680334386,8.69418783777187,11.411623457372,11.411623457372,4.44295858428695,6.67229778066465,11.411623457372,6.67229778066465,11.411623457372,5.36798397871407,5.83325392401686,4.66459664888148,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,3.45958589155611,0,1.87439013885681,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,8.69418783777188,8.69418783777188,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,5.5755482428468,5.5755482428468,5.5755482428468,3.45958589155611,3.45958589155611,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1620416585903,8.69418783777187,8.69418783777187,11.1517831602375,11.0228224308,11.411623457372,11.1009475704608,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,2.4902070980044,2.4902070980044,11.411623457372,6.67229778066465,6.67229778066465,6.67229778066465,6.50390045068529,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465
"t41",7.19647630431114,5.21073368051342,7.81900544571472,8.11680876258794,5.7047903598485,9.68082224491964,4.60332963835196,6.67229778066465,11.411623457372,10.1624626093536,8.69418783777187,4.21927555748255,9.36611451043377,6.67229778066465,10.0584325776196,5.4079465146227,5.4079465146227,7.49806680334386,8.69418783777187,11.411623457372,11.411623457372,4.44295858428695,6.67229778066465,11.411623457372,6.67229778066465,11.411623457372,5.36798397871407,5.83325392401686,4.66459664888148,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,7.34500766026455,7.34500766026455,3.45958589155611,1.87439013885681,0,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,8.69418783777188,8.69418783777188,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,5.5755482428468,5.5755482428468,5.5755482428468,3.45958589155611,3.45958589155611,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1620416585903,8.69418783777187,8.69418783777187,11.1517831602375,11.0228224308,11.411623457372,11.1009475704608,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,2.4902070980044,2.4902070980044,11.411623457372,6.67229778066465,6.67229778066465,6.67229778066465,6.50390045068529,11.411623457372,11.411623457372,6.67229778066465,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465,11.411623457372,11.411623457372,6.67229778066465,6.67229778066465
"t42",8.87489370451724,7.92816930011359,7.5620977762294,10.8342443821881,9.771406156956,9.42391457543432,10.6070065811013,11.411623457372,11.1547157878867,9.90555493986832,11.411623457372,11.411623457372,9.10920684094846,11.4116234573721,9.80152490813428,11.4116234573721,11.4116234573721,10.215502422944,11.4116234573721,8.87242187821038,11.1547157878867,10.2790337988122,11.4116234573721,11.1547157878867,11.411623457372,11.1547157878867,11.2040591932393,11.411623457372,10.2429661822367,11.1547157878867,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,0,1.83949205682825,11.4116234573721,11.1547157878867,11.4116234573721,11.4116234573721,11.411623457372,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,8.87242187821037,8.87242187821037,11.1547157878867,11.411623457372,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,2.39529048540065,2.39529048540065,11.1547157878867,10.905133989105,11.411623457372,11.411623457372,10.8948754907522,10.7659147613147,11.1547157878867,10.8440399009755,11.1547157878867,11.411623457372,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.411623457372,11.411623457372,11.1547157878867,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.411623457372,11.411623457372,11.1547157878867,11.411623457372,11.411623457372,11.411623457372,11.2432261273927,11.1547157878867,11.1547157878867,11.4116234573721,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,11.4116234573721,11.4116234573721
"t43",8.87489370451724,7.92816930011359,7.5620977762294,10.8342443821881,9.771406156956,9.42391457543432,10.6070065811013,11.411623457372,11.1547157878867,9.90555493986832,11.411623457372,11.411623457372,9.10920684094846,11.4116234573721,9.80152490813428,11.4116234573721,11.4116234573721,10.215502422944,11.4116234573721,8.87242187821038,11.1547157878867,10.2790337988122,11.4116234573721,11.1547157878867,11.411623457372,11.1547157878867,11.2040591932393,11.411623457372,10.2429661822367,11.1547157878867,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,1.83949205682825,0,11.4116234573721,11.1547157878867,11.4116234573721,11.4116234573721,11.411623457372,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,8.87242187821037,8.87242187821037,11.1547157878867,11.411623457372,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,2.39529048540065,2.39529048540065,11.1547157878867,10.905133989105,11.411623457372,11.411623457372,10.8948754907522,10.7659147613147,11.1547157878867,10.8440399009755,11.1547157878867,11.411623457372,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.411623457372,11.411623457372,11.1547157878867,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.411623457372,11.411623457372,11.1547157878867,11.411623457372,11.411623457372,11.411623457372,11.2432261273927,11.1547157878867,11.1547157878867,11.4116234573721,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.1547157878867,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,11.4116234573721,11.4116234573721
"t44",7.19647630431113,5.21073368051342,7.81900544571471,8.11680876258794,5.7047903598485,9.68082224491964,5.86768090439391,5.87650825900183,11.4116234573721,10.1624626093536,8.69418783777188,6.67229778066465,9.36611451043377,4.49279313769939,10.0584325776196,6.67229778066465,6.67229778066465,7.49806680334386,8.69418783777188,11.4116234573721,11.4116234573721,5.5397081221048,4.49279313769939,11.4116234573721,4.49279313769939,11.4116234573721,6.46473351653192,6.67229778066465,5.50364050552927,11.4116234573721,3.58666267989044,3.58666267989044,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,7.34500766026455,7.34500766026455,6.67229778066465,6.67229778066465,6.67229778066465,11.4116234573721,11.4116234573721,0,11.4116234573721,8.69418783777188,8.69418783777188,5.87650825900183,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,6.67229778066465,6.67229778066465,6.67229778066465,6.67229778066465,6.67229778066465,1.77347239566185,1.77347239566185,11.4116234573721,11.4116234573721,11.411623457372,2.4900659845101,11.4116234573721,11.4116234573721,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,11.1620416585903,8.69418783777188,8.69418783777188,11.1517831602375,11.0228224308,11.4116234573721,11.1009475704608,11.411623457372,2.4900659845101,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,4.49279313769939,4.49279313769939,11.4116234573721,5.87650825900183,5.87650825900183,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,11.411623457372,11.4116234573721,11.4116234573721,6.67229778066465,6.67229778066465,11.411623457372,5.87650825900184,5.87650825900184,2.4900659845101,2.32166865453074,11.411623457372,11.411623457372,2.4900659845101,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.4116234573721,11.4116234573721,2.4900659845101,2.4900659845101,11.411623457372,11.411623457372,2.4900659845101,2.4900659845101
"t45",8.87489370451723,7.92816930011359,4.33191895501335,10.8342443821881,9.771406156956,3.65675785403257,10.6070065811013,11.411623457372,6.98699742289111,5.7378365748727,11.411623457372,11.411623457372,5.18950114354711,11.4116234573721,8.40175809931289,11.4116234573721,11.4116234573721,10.215502422944,11.4116234573721,11.1547157878867,9.75494897906534,10.2790337988122,11.4116234573721,9.75494897906534,11.411623457372,3.35404195980701,11.2040591932393,11.411623457372,10.2429661822367,7.23501009048538,11.4116234573721,11.4116234573721,5.38755906648498,5.38755906648498,9.75494897906534,9.75494897906534,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.1547157878867,11.1547157878867,11.4116234573721,0,11.4116234573721,11.4116234573721,11.411623457372,9.75494897906534,9.75494897906534,9.75494897906534,9.75494897906534,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.411623457372,11.4116234573721,11.4116234573721,11.1547157878867,11.1547157878867,9.75494897906534,11.411623457372,3.35404195980701,3.35404195980701,2.46354660936441,2.46354660936441,9.75494897906534,9.75494897906534,11.1547157878867,11.1547157878867,9.75494897906534,9.50536718028363,11.411623457372,11.411623457372,2.9922603527223,2.86329962328479,3.25210064985685,9.44427309215408,9.75494897906534,11.411623457372,7.23501009048538,7.23501009048538,3.25210064985685,3.25210064985685,11.411623457372,11.411623457372,9.75494897906534,11.4116234573721,11.4116234573721,7.23501009048538,7.23501009048538,9.75494897906534,9.75494897906534,9.75494897906534,7.23501009048538,7.23501009048538,11.411623457372,11.411623457372,9.75494897906534,11.411623457372,11.411623457372,11.411623457372,11.2432261273927,1.71330730020016,1.71330730020016,11.4116234573721,9.75494897906534,9.75494897906534,9.75494897906534,9.75494897906534,9.75494897906534,9.75494897906534,11.4116234573721,11.4116234573721,9.75494897906534,9.75494897906534,11.4116234573721,11.4116234573721
