,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
t11,9.992329,3.5018134,4.6454816,8.30768,1.6231649,6.762067,6.4371653,1.3024052,6.7084603,5.5713735,0.5192288,4.971449,6.2143335,4.1850543,4.105297,7.0273676,7.4338307,6.184315,4.073884,7.145188,5.9404655,6.3565536,5.97865,5.365728,5.806241,5.395594,5.0684266,4.6431584,6.8724327,4.2344174,3.6863408,5.1945577,3.4394834,4.657422
t12,10.021412,3.4794111,4.580935,8.265817,1.6086098,6.81673,6.4468923,1.3923626,6.7111144,5.5927353,0.4907528,4.977758,6.196649,4.1732473,4.099732,6.958852,7.488255,6.1902523,4.019253,7.17934,5.9009132,6.3847065,6.016796,5.348949,5.7773523,5.3487067,5.0415587,4.652713,6.8126783,4.280107,3.6626167,5.2085214,3.4503286,4.6505136
t13,10.001857,3.518541,4.5927444,8.2548485,1.6651828,6.7917247,6.4108887,1.3518846,6.6566906,5.567041,0.52796024,4.99333,6.2200403,4.1840496,4.146209,6.976159,7.4420013,6.2259946,4.042977,7.14429,5.931992,6.325622,5.9940453,5.3905797,5.7775803,5.3733835,5.0748444,4.693381,6.8318315,4.2486796,3.7236364,5.1880493,3.4436784,4.620355
t14,10.026982,3.5175018,4.6074185,8.266063,1.6337155,6.782789,6.421821,1.324999,6.6759443,5.5884743,0.46671185,4.98035,6.2151785,4.178019,4.1295533,6.975921,7.449488,6.2278724,4.034012,7.1466255,5.9116626,6.356789,5.9712744,5.3864274,5.7565885,5.3963475,5.0756273,4.688821,6.8319163,4.222637,3.6953342,5.1642046,3.437099,4.6086326
t15,9.948135,3.520168,4.5756755,8.280646,1.7582002,6.768215,6.358103,1.3519452,6.550605,5.5485263,0.8583126,5.039185,6.240753,4.1667852,4.25868,6.994317,7.401277,6.287694,4.095561,7.1133513,5.9795594,6.218251,6.00485,5.488851,5.8159204,5.3646474,5.0756035,4.786804,6.8255343,4.260173,3.8277264,5.185175,3.4774466,4.5741863
t16,9.885414,3.5866382,4.526697,8.198234,1.9058921,6.8056154,6.310888,1.413601,6.450561,5.5007734,1.0353302,5.0545287,6.2552075,4.2062325,4.2939944,7.001027,7.377603,6.3292236,4.075116,7.102846,6.0184546,6.096155,6.0586658,5.487498,5.8430467,5.3005347,5.10184,4.8420596,6.838521,4.293922,3.9200876,5.241019,3.4739685,4.539165
t17,13.274957,9.290147,7.6869717,4.204793,6.4874377,4.5313225,6.3910637,4.554003,4.016583,4.4720697,4.120317,5.8974934,6.2776456,6.3950815,3.1288462,4.587466,7.2572646,5.4067454,4.299172,5.3557196,6.6060247,6.1528435,4.148301,6.21583,4.837768,5.7814045,6.892463,2.741459,5.994432,6.1477127,5.5878744,3.8198643,3.8957431,4.827962
t18,9.976764,3.5214353,4.557312,8.240276,1.7400697,6.7967544,6.3840957,1.3730271,6.5942116,5.5558167,0.8086398,5.02835,6.2344217,4.1675644,4.210108,6.95805,7.431578,6.245508,4.0667124,7.134674,5.968945,6.2484527,6.0165586,5.437706,5.798946,5.3542056,5.090104,4.7469726,6.806001,4.282395,3.7881086,5.1935663,3.4681692,4.612867
t19,9.935335,3.5150912,4.5534925,8.2640505,1.7985092,6.7642837,6.329323,1.3799694,6.498673,5.5402517,0.9272967,5.056847,6.2502728,4.1617513,4.2835016,6.976087,7.388509,6.3175335,4.1055694,7.108001,5.9953985,6.175493,6.0229473,5.5122824,5.813079,5.345525,5.082787,4.827123,6.8087425,4.2925477,3.861752,5.191408,3.4812562,4.546467
t20,9.903032,3.5440576,4.5720973,8.244856,1.845105,6.7967706,6.359178,1.4053954,6.5341105,5.4963417,0.9453836,5.028009,6.2455645,4.198563,4.2685094,7.0139804,7.357792,6.28312,4.110763,7.1268005,6.014278,6.1549177,6.027506,5.4762325,5.8505635,5.334924,5.089825,4.781845,6.867252,4.3055015,3.8615568,5.2345476,3.4549825,4.58924
t21,9.926051,3.509048,4.5538135,8.276404,1.8034999,6.743234,6.2948856,1.3645153,6.454078,5.5434327,0.9664222,5.0709205,6.2571177,4.1740074,4.3152757,6.986485,7.366764,6.3637886,4.0867333,7.0824466,5.981399,6.1678114,6.017527,5.541056,5.795359,5.3518696,5.0653925,4.873199,6.811607,4.2677293,3.8789616,5.196727,3.484244,4.4980364
t22,9.891154,3.5431948,4.5149703,8.224487,1.8600922,6.7840276,6.2807064,1.407515,6.4659457,5.5200124,1.0016533,5.090542,6.261875,4.212523,4.2978206,6.9893646,7.399765,6.341869,4.0390263,7.073321,5.9827924,6.119472,6.059558,5.4969373,5.8085365,5.3079157,5.0565643,4.8482294,6.813423,4.2936654,3.909444,5.2498813,3.493708,4.5374413
t23,9.869221,3.4994316,4.483581,8.242172,1.8912603,6.734857,6.2307787,1.4042815,6.3714304,5.528483,1.1147608,5.138791,6.282253,4.174247,4.3822436,6.965163,7.3645444,6.4176226,4.0766306,7.037081,6.0136685,6.066694,6.0827084,5.5736914,5.8106494,5.2900333,5.058486,4.9374843,6.7605715,4.2975755,3.9665527,5.2436013,3.527398,4.4675984
t24,13.248549,9.276176,7.677348,4.2566233,6.463869,4.508223,6.360918,4.557803,4.0428505,4.4535756,4.1789165,5.92319,6.270108,6.39943,3.167828,4.571078,7.263481,5.4188027,4.3159504,5.359144,6.664035,6.1273913,4.1565886,6.188432,4.842611,5.7675343,6.879976,2.8062258,6.0066485,6.109264,5.5619426,3.8522666,3.9306562,4.8393745
t25,12.219334,5.1791954,3.2736757,4.5096593,4.7609377,5.88938,6.1705446,4.5603313,5.614248,4.1291223,3.8042214,6.229912,6.5292068,5.6983514,4.407,4.97795,6.593625,6.1740437,4.6218905,5.287539,6.1841006,5.1935115,5.4272976,5.2692356,5.1710534,5.621049,6.083657,4.548917,6.0911603,5.5813046,4.716171,4.429446,2.60113,2.9442697
t26,12.261193,5.1785216,3.250663,4.4673057,4.7780523,5.860808,6.205498,4.586066,5.5875616,4.0936418,3.8041818,6.262901,6.5093184,5.7372255,4.4190454,4.9634247,6.599131,6.1851873,4.6304874,5.26478,6.1975417,5.1877213,5.431773,5.2565074,5.1865935,5.6345563,6.094495,4.5342135,6.0956964,5.581247,4.7305593,4.4186687,2.6132934,2.948036
t27,13.192689,9.317541,7.712872,4.175094,6.4121203,4.4431896,6.451741,4.6209145,4.09198,4.506208,4.1572647,5.9857526,6.2477474,6.397602,3.142619,4.630603,7.2434916,5.35013,4.2668695,5.3690486,6.6338716,6.092733,4.1207542,6.1410284,4.779617,5.8279333,6.877841,2.7644053,5.986237,6.129058,5.5086966,3.8313508,3.8536382,4.8122416
t28,12.29482,5.144844,3.2068365,4.4378448,4.750655,5.829169,6.238295,4.624755,5.5811124,4.0649576,3.777779,6.297371,6.493118,5.771403,4.4475074,4.9699936,6.5857854,6.2144594,4.6531925,5.2396045,6.207179,5.1535406,5.4611673,5.225702,5.190243,5.6294727,6.076022,4.535355,6.0962844,5.5385733,4.712327,4.423467,2.635341,2.930224
t29,13.23958,9.211068,7.610764,4.270966,6.4667892,4.504112,6.3467417,4.5225286,4.0443387,4.3920383,4.200918,5.940036,6.36736,6.4889627,3.2079794,4.557935,7.244386,5.4393287,4.382464,5.4417086,6.6892247,6.1041985,4.2311697,6.18674,4.8518353,5.7513485,6.8397317,2.8139663,6.0250926,6.0669117,5.5533004,3.9038136,3.9530017,4.836229
t30,13.280315,9.274705,7.6720314,4.2564263,6.4972386,4.5403676,6.3467956,4.5209913,4.0109057,4.4188805,4.1560163,5.8948584,6.3087196,6.4269743,3.1614978,4.53458,7.2963257,5.451673,4.347939,5.387191,6.6426206,6.161124,4.1809163,6.220172,4.8756366,5.7314296,6.909942,2.7770066,5.9740157,6.111082,5.592422,3.8487356,3.9483564,4.8758626
t31,13.231305,9.245699,7.642363,4.268548,6.45547,4.495704,6.3637815,4.5387144,4.0554605,4.4055185,4.195195,5.9483643,6.336706,6.468231,3.197223,4.5381665,7.3001914,5.43398,4.3639364,5.427697,6.6795588,6.1220293,4.201298,6.1756067,4.8520584,5.73966,6.889778,2.8032334,5.989358,6.075708,5.5438094,3.886127,3.9458044,4.889817
t32,9.860664,3.4822032,4.4767556,8.257944,1.9000344,6.7149873,6.187288,1.4037895,6.3193235,5.5308275,1.1744833,5.158956,6.28898,4.1670847,4.4125614,6.962592,7.3511634,6.44796,4.083932,7.0217786,6.0164127,6.0470366,6.08391,5.6038365,5.80729,5.2898674,5.047422,4.9807873,6.7493777,4.3033166,4.0022454,5.242274,3.538986,4.438033
t33,13.265156,9.24968,7.6492305,4.2475715,6.4840355,4.5273623,6.3629794,4.529811,4.0243983,4.4274707,4.1653676,5.9100046,6.326666,6.4499245,3.1763077,4.5568748,7.2801666,5.4290905,4.343676,5.4066525,6.654913,6.1378613,4.197569,6.20683,4.8536468,5.7537413,6.8767195,2.7821305,6.0043044,6.0996146,5.5779357,3.8722596,3.9325218,4.865211
t34,13.263257,9.248566,7.6469216,4.2638307,6.483823,4.525387,6.3483267,4.522075,4.0260015,4.4117208,4.1765833,5.9141974,6.329656,6.4510193,3.1817102,4.5374346,7.2907724,5.4455037,4.3579345,5.4090104,6.6635776,6.142697,4.1992893,6.204968,4.86687,5.7353573,6.8907995,2.790943,5.9906406,6.091967,5.5753613,3.8723915,3.9509358,4.875032
t35,9.874285,3.551962,4.545866,8.243467,1.884143,6.7706437,6.275912,1.3845512,6.4266543,5.5040097,1.0499389,5.0703096,6.261915,4.224715,4.330775,7.024694,7.342316,6.36958,4.0547657,7.071953,5.9946337,6.1129913,6.0382733,5.522617,5.825911,5.323363,5.0646763,4.8791604,6.853396,4.2513866,3.9213407,5.2563543,3.4762301,4.5003233
t36,9.843137,3.4690676,4.4492645,8.259792,1.9291977,6.7000237,6.1423683,1.4036989,6.267106,5.5370374,1.2380474,5.190691,6.3041086,4.172899,4.4493403,6.9599385,7.3480105,6.4863763,4.063304,6.989873,6.0164995,6.0126657,6.105926,5.628821,5.795608,5.2752304,5.0308466,5.025155,6.732235,4.2939563,4.0457535,5.2609477,3.5575075,4.4070454
t37,12.25621,5.054908,3.0692184,4.454867,4.778616,5.856852,6.2722816,4.7284493,5.56799,4.071024,3.78628,6.2941566,6.5153384,5.735989,4.4840374,4.968058,6.5752397,6.1934237,4.639667,5.211818,6.1935086,5.079669,5.5050716,5.1815133,5.1615686,5.6490197,6.0984006,4.574782,6.0867944,5.4999576,4.7124143,4.418995,2.6133742,2.9019673
t38,12.310833,5.204081,3.2305064,4.424299,4.786761,5.821568,6.2374177,4.594797,5.5609865,4.0525184,3.7897,6.3048058,6.475132,5.785383,4.417691,4.952484,6.618438,6.2104344,4.648434,5.25222,6.220989,5.208505,5.418651,5.2582407,5.222202,5.644382,6.10116,4.4965105,6.1066136,5.587918,4.7535157,4.4075937,2.6461403,2.9765995
t39,8.693672,7.7493305,5.6665983,3.2459955,6.193152,8.721015,5.177802,2.1459687,3.5999386,5.775337,2.9054265,4.542718,6.1959968,5.7890472,5.09464,8.860853,4.810446,7.991294,4.0263925,6.2469034,7.085259,5.714992,4.678567,6.7033,5.894811,3.8245144,3.8307772,5.8102574,8.7809515,2.9931498,3.1642947,3.8902903,6.346656,2.5680459
t40,8.682282,7.759331,5.656104,3.263117,6.200979,8.746947,5.1880765,2.1513464,3.62118,5.7742953,2.9131072,4.5438347,6.2136984,5.7826266,5.092673,8.853131,4.812863,7.981603,4.03121,6.2476892,7.082314,5.7241654,4.6864,6.697062,5.879833,3.8337977,3.8166654,5.798614,8.7778635,2.9903333,3.1755981,3.8993459,6.329816,2.574645
t41,13.211486,9.256879,7.65318,4.243989,6.435941,4.4733396,6.390991,4.564187,4.073153,4.4317956,4.1913967,5.9674883,6.3173733,6.456933,3.1914768,4.5699544,7.2746353,5.407279,4.3401814,5.4209957,6.6745863,6.1019993,4.1878505,6.158658,4.825997,5.76889,6.871749,2.7991354,6.000005,6.0826206,5.525678,3.8825006,3.9185233,4.8607655
t42,9.840151,3.4707906,4.4612865,8.258115,1.9285251,6.699071,6.139344,1.409335,6.256001,5.5274444,1.2581396,5.182502,6.299147,4.169875,4.447898,6.9630756,7.3341503,6.48422,4.0790157,6.998323,6.0206933,6.013725,6.092825,5.633859,5.8063164,5.2789073,5.0403194,5.028708,6.7388906,4.3018756,4.0456815,5.2542706,3.5492103,4.4042277
t43,9.594946,3.5655954,4.3984365,8.209702,2.2365923,6.700699,5.850903,1.3814269,5.86407,5.462145,1.6874613,5.2471743,6.3649573,4.313909,4.652482,7.115584,7.19188,6.7870893,3.9173875,6.8760953,6.0254655,5.7676325,6.208712,5.699503,5.8490214,5.111553,4.995137,5.334771,6.7903094,4.13535,4.2800097,5.45625,3.5984924,4.176474
t44,12.230644,5.0695443,3.116174,4.4636445,4.811842,5.9058537,6.2209477,4.678833,5.594522,4.097321,3.8258526,6.245088,6.556766,5.7023287,4.4412827,4.939673,6.5870275,6.150054,4.601192,5.1962843,6.1475463,5.106969,5.4663935,5.1727953,5.1519594,5.6588793,6.1062665,4.6216564,6.0852785,5.540294,4.704926,4.4374404,2.568552,2.8608425
t45,8.685834,7.7504306,5.634191,3.2958443,6.243761,8.708412,5.2437086,2.1331015,3.5795987,5.773419,2.9291055,4.51227,6.250213,5.7722445,5.0840297,8.823785,4.805781,7.9277525,4.0562143,6.2559094,7.0484037,5.706995,4.731324,6.648262,5.8276205,3.8815863,3.785274,5.7490306,8.783874,2.991004,3.1567974,3.9501114,6.3002334,2.5615485
t46,12.261652,4.9429274,2.8799872,4.443016,4.7485504,5.856104,6.3636975,4.821355,5.5762534,4.032889,3.748989,6.337928,6.5325446,5.747538,4.5248704,4.9980936,6.584921,6.2092595,4.6718283,5.172054,6.1672854,5.0042334,5.5695896,5.1186867,5.159252,5.6336575,6.0577273,4.62365,6.0698514,5.4421473,4.6507154,4.4636593,2.6150036,2.862581
t47,12.110416,4.987879,3.0519843,4.5502567,4.758574,5.896419,6.2322154,4.7347336,5.581835,4.1475744,3.7710338,6.2649913,6.5521755,5.606094,4.49218,5.0116076,6.536302,6.1956925,4.6383476,5.2504315,6.182852,5.0673876,5.5269938,5.2097783,5.093736,5.6334786,6.0965886,4.603474,6.0639815,5.4403577,4.7040353,4.423576,2.6378698,2.925717
t48,12.119107,4.8531747,2.8787038,4.5255084,4.713037,5.912528,6.326547,4.8420916,5.5991645,4.0898857,3.7010086,6.3415265,6.5671644,5.6273084,4.5675745,5.058706,6.5405846,6.2294307,4.718104,5.208291,6.1806583,4.9518843,5.6139565,5.1386304,5.1043763,5.6075764,6.0635653,4.6227145,6.03716,5.3656836,4.643602,4.4547825,2.6705077,2.9083853
t49,8.64072,7.763727,5.6577396,3.2724497,6.211398,8.752279,5.205774,2.1599383,3.624649,5.743261,2.928868,4.5485973,6.228804,5.7761116,5.093242,8.83828,4.826071,7.965308,4.048354,6.262355,7.066161,5.735273,4.6988564,6.6770973,5.860663,3.8522382,3.812482,5.781422,8.795146,2.9571931,3.207191,3.9149408,6.319944,2.5891514
t50,8.616371,7.765671,5.643084,3.3090477,6.2552414,8.724014,5.2750983,2.156076,3.594938,5.7244053,2.9527194,4.520646,6.2778287,5.7670217,5.089691,8.802391,4.8223143,7.900693,4.0810003,6.2801538,7.028415,5.7194724,4.7407613,6.6211524,5.793556,3.9129715,3.7809072,5.726783,8.811909,2.9387043,3.2187958,3.9694836,6.2832737,2.580335
t51,9.79765,3.453415,4.4356217,8.233038,1.98406,6.6818895,6.084465,1.4237909,6.1923833,5.5140715,1.3230622,5.21317,6.317985,4.187912,4.496538,6.9695506,7.2981343,6.5361753,4.053534,6.9554954,6.0264325,5.9636507,6.1077323,5.6733174,5.8077965,5.2520857,5.040095,5.085459,6.7283144,4.2832546,4.0965524,5.2882876,3.5543666,4.3579545
t52,8.746142,7.7775016,5.7087164,3.215427,6.1686974,8.753393,5.1520443,2.2144766,3.6291294,5.7452607,2.9463084,4.5715346,6.219454,5.833975,5.143096,8.895629,4.7613206,8.015888,4.020219,6.2969894,7.1178694,5.6568203,4.6554813,6.7237544,5.9232125,3.8013735,3.8613548,5.832212,8.8213,2.9848783,3.1227152,3.8699517,6.381113,2.515412
t53,12.233423,5.1392345,3.1778643,4.490529,4.7363734,5.8547606,6.217932,4.63468,5.603208,4.1005716,3.7583983,6.283714,6.5105476,5.7182574,4.4297686,5.00324,6.596356,6.216813,4.6663327,5.2729597,6.2016935,5.1610117,5.4506536,5.252023,5.182939,5.6069098,6.0641155,4.5245113,6.085872,5.527375,4.7061925,4.4373116,2.65697,2.9645238
t54,12.271651,5.158839,3.2029717,4.4616213,4.758064,5.849679,6.222547,4.617982,5.5916333,4.082719,3.781227,6.281479,6.5029607,5.7496467,4.429282,4.97576,6.6010294,6.20348,4.650206,5.2596507,6.2023087,5.169605,5.443731,5.2453136,5.1945615,5.624624,6.0798655,4.527332,6.0944405,5.5536256,4.7191052,4.42635,2.6338952,2.951016
t55,13.280379,9.534711,7.9336896,3.9748821,6.475385,4.4444904,6.5809927,4.7286105,4.01142,4.7491775,3.947638,5.8890834,6.0654325,6.164482,2.9398713,4.8436456,7.0611916,5.1945515,4.031735,5.1410213,6.4314075,6.1286387,3.9512672,6.2139997,4.6737514,6.0186043,6.8281417,2.5799675,6.0493875,6.3408647,5.6036887,3.676955,3.6893394,4.6144285
t56,12.077885,4.9653907,3.0264585,4.5787497,4.750247,5.901557,6.227896,4.759153,5.5746346,4.1755977,3.7627046,6.25942,6.5552053,5.573955,4.513494,5.016275,6.5119095,6.2039967,4.6348944,5.2485323,6.188186,5.046191,5.5488086,5.199138,5.066423,5.6404157,6.105292,4.619666,6.059725,5.4134083,4.707239,4.412217,2.6445956,2.9211342
t57,12.238551,4.888375,2.819305,4.453868,4.720453,5.8645067,6.3883057,4.861832,5.585029,4.027293,3.7152016,6.3609967,6.5373564,5.7337527,4.5575337,5.0233803,6.5772758,6.2261267,4.7042694,5.1690755,6.172758,4.962197,5.606279,5.1015997,5.1549788,5.619989,6.0455174,4.6254826,6.058908,5.400608,4.6290674,4.4700336,2.6367755,2.8681788
t58,12.232799,5.0256042,3.034885,4.4740787,4.748548,5.8545995,6.2879033,4.7420006,5.5771346,4.074582,3.7580168,6.3098803,6.5160217,5.720627,4.4963565,4.9982343,6.572718,6.211531,4.6647286,5.2266364,6.197611,5.065799,5.5247216,5.187024,5.1580396,5.6293797,6.07803,4.569199,6.0782228,5.4714284,4.69392,4.4305906,2.6361222,2.9185953
t59,-3.6223676,4.3659973,3.7570543,4.896395,4.3625646,6.5047317,4.8585615,3.9247549,4.218886,4.0225716,3.2054558,6.762993,3.9885814,5.0096645,3.0581822,5.7318277,6.347355,7.0854607,4.5390797,5.464326,4.718135,5.195223,5.686534,5.133016,4.935861,4.8190985,4.255552,6.302844,7.71601,5.3685927,2.8583124,4.6119165,4.6357293,3.8350885
t60,8.527236,7.8066072,5.624005,3.3522449,6.272612,8.771673,5.3050003,2.1429048,3.647863,5.713098,2.942826,4.5384555,6.2809205,5.7568135,5.098979,8.772915,4.8289313,7.8767176,4.088161,6.2731485,7.0135393,5.7414923,4.75572,6.619184,5.7381787,3.9258163,3.7651482,5.6921306,8.807264,2.9192715,3.3051355,3.9885974,6.231557,2.596087
t61,12.204141,4.9747796,2.995879,4.4707446,4.8400283,5.8924823,6.2742767,4.8140244,5.5433097,4.0907793,3.8297427,6.26992,6.5476637,5.682763,4.5219026,4.951305,6.536753,6.1525493,4.595101,5.1673007,6.1751795,4.994753,5.5469465,5.1250606,5.100635,5.686316,6.144045,4.633637,6.075739,5.491586,4.7277813,4.3982697,2.5555665,2.8314326
t62,12.0501375,4.920086,2.9915574,4.5849743,4.759721,5.9085145,6.247023,4.782284,5.571492,4.1708035,3.757438,6.2714376,6.570307,5.5503244,4.5191574,5.033034,6.510358,6.1992936,4.640205,5.244842,6.1767716,5.0278873,5.5623555,5.1953454,5.05126,5.636793,6.1031094,4.6286864,6.049172,5.3862815,4.6991796,4.4240127,2.6532273,2.9241278
t63,12.054417,4.8962865,2.9706767,4.5434704,4.7704635,5.909362,6.283261,4.754042,5.595711,4.118913,3.75584,6.3039756,6.582472,5.5694423,4.478548,5.047051,6.572518,6.1848283,4.6661844,5.2380967,6.146977,5.0563436,5.5320506,5.199694,5.1040287,5.608706,6.0643535,4.615845,6.0434823,5.424559,4.6618447,4.474953,2.642519,2.9256518
t64,9.821224,3.463657,4.443971,8.248176,1.9564115,6.6915326,6.1061025,1.4131314,6.2165427,5.5250854,1.3023267,5.1995907,6.309648,4.180502,4.472834,6.9656935,7.3225036,6.5104666,4.059104,6.973994,6.0217204,5.9887266,6.104778,5.6511035,5.8027425,5.265592,5.036757,5.0604076,6.7325788,4.288461,4.0755615,5.27336,3.5544748,4.3827453
t65,9.832374,3.4362652,4.418038,8.27174,1.9682376,6.6825395,6.0440736,1.3888065,6.137422,5.549117,1.4119023,5.225293,6.324093,4.1854796,4.4977365,6.959452,7.3519444,6.527997,4.02431,6.9459615,6.0084257,5.9839797,6.13072,5.650461,5.7756367,5.269506,5.0052886,5.102549,6.716805,4.2617,4.119508,5.2909856,3.5744424,4.3922644
t66,-3.6675475,4.3581944,3.7463462,4.867207,4.323217,6.511283,4.854758,3.8863733,4.2148232,3.9813244,3.162265,6.7884283,3.9583335,4.965588,3.0168457,5.6979823,6.3167105,7.0743165,4.5328264,5.508953,4.761576,5.183533,5.676198,5.1546087,4.9556003,4.7825136,4.236055,6.2924285,7.692498,5.4080944,2.8119497,4.5749536,4.6332116,3.8088434
t67,8.528793,7.8189917,5.5999155,3.355162,6.2464824,8.815308,5.254942,2.0769017,3.6899087,5.78049,2.8768032,4.5563974,6.2193065,5.750884,5.085696,8.791846,4.8304415,7.9260917,4.0430374,6.2084355,7.0471497,5.773125,4.7286196,6.6826715,5.7632422,3.8671417,3.771597,5.7202353,8.747662,2.976144,3.3393345,3.947277,6.2259564,2.608232
t68,8.566398,7.7906256,5.6128755,3.3311374,6.2417436,8.784564,5.246428,2.1082618,3.6589384,5.764504,2.9000275,4.5508494,6.228674,5.7547483,5.0862722,8.80276,4.831411,7.9298215,4.0531983,6.230351,7.044099,5.7626753,4.7304,6.6692424,5.7931447,3.8705072,3.7796829,5.7344165,8.76581,2.9661329,3.2826335,3.9457312,6.255427,2.6025562
t69,-3.6333766,4.339665,3.7713432,4.8760233,4.345998,6.5171814,4.8492255,3.91314,4.193134,4.008698,3.194805,6.773819,3.978194,4.966344,3.0470166,5.713823,6.336381,7.0590196,4.52914,5.474737,4.735879,5.2108483,5.704339,5.166942,4.958028,4.774887,4.2664294,6.300283,7.6787004,5.3812957,2.8266869,4.568967,4.657894,3.808442
t70,13.294833,9.694798,8.095353,3.8500516,6.485369,4.385528,6.682292,4.827669,3.9984255,4.8968983,3.8636758,5.886169,5.9539747,6.044174,2.8259094,4.981201,6.983404,5.0790873,3.8834856,5.0209184,6.3394303,6.102202,3.8478754,6.1929803,4.5745687,6.1325617,6.804869,2.4897044,6.063295,6.4536653,5.595628,3.6077852,3.5978396,4.5515094
t71,7.9092364,8.1343565,5.4841623,3.7413855,6.560882,9.03655,5.536009,2.1380882,4.0262537,5.598508,2.8543787,4.5719795,6.2401447,5.602972,5.1318455,8.398523,5.00678,7.668937,4.1115336,6.2320266,6.7586193,5.956996,4.914993,6.5911055,5.3232393,4.07674,3.6231828,5.360135,8.800997,2.706901,3.9397144,4.2049823,5.736923,2.8517184
t72,8.546556,7.819542,5.661982,3.3041012,6.2156734,8.806804,5.2807164,2.1640809,3.6802115,5.708881,2.9488385,4.5686855,6.283951,5.7919707,5.1287093,8.826049,4.7961907,7.9056134,4.080306,6.283858,7.0692444,5.717572,4.7037554,6.6472325,5.7684116,3.902216,3.7906961,5.740423,8.817557,2.926226,3.3036284,3.9430501,6.283082,2.5630057
