,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
t11,-0.13565099,-0.044585273,3.4462051,1.7735417,-0.09764988,-0.025135392,0.0003751705,-0.14750773,0.066952355,-0.030444842,-0.32082212,-0.29908976,1.2720958,-0.33814856,-0.52065414,1.7667829,0.07397792,11.817913,10.935299,-0.92557895,1.1814183,1.6995261,0.08985296,4.626946,0.38679773,-0.8999914,-0.6175588,-0.064354055,8.968372,-0.7705979,3.9813282,-0.6429117,0.19095427,0.11804727
t12,-0.13066386,-0.043440778,3.3460534,1.7118775,-0.09019223,-0.021628227,0.0006813044,-0.14378895,0.06568012,-0.030009095,-0.30257198,-0.28449354,1.2248628,-0.32477498,-0.5029394,1.7494445,0.07308387,11.620578,10.690704,-0.9003142,1.1024611,1.6087239,0.08624963,4.4896073,0.39644343,-0.88367206,-0.60452056,-0.057863086,8.8259735,-0.7560504,3.942979,-0.6309771,0.13184321,0.11479125
t13,-0.102831915,-0.040444657,2.8445458,1.3339052,-0.038738277,-0.013834588,0.0012663644,-0.12802924,0.061086543,-0.02644614,-0.19313942,-0.20991537,0.9768477,-0.25761402,-0.38449657,1.5159646,0.07510631,10.45322,9.337088,-0.7603791,0.70418066,1.142865,0.066602774,3.6851306,0.4657321,-0.78736204,-0.53820777,-0.031597126,7.9755974,-0.68998545,3.677499,-0.56380206,-0.011050257,0.0997199
t14,-0.12044922,-0.041986004,3.1401615,1.5131567,-0.06483155,-0.022505274,0.0006718514,-0.139073,0.06500968,-0.02895589,-0.24712875,-0.2562002,1.1197988,-0.29266107,-0.45444164,1.5978409,0.07597786,11.115972,10.111923,-0.8383886,0.9267659,1.4273003,0.07780483,4.1666946,0.46237293,-0.8413113,-0.57279295,-0.0482088,8.474605,-0.7349137,3.787586,-0.60299987,-0.0031495593,0.10955912
t15,-0.22262529,-0.04396908,4.0000405,2.5265622,-0.34157816,-0.040505186,1.8310006,-0.20062472,0.06503025,-0.031031994,-0.74106956,-0.552914,2.050705,-0.5601889,-0.9499207,2.3990157,0.023329608,10.994006,12.646551,-1.1338724,3.788673,3.2540107,0.13626897,5.54712,0.0038981945,-0.7566147,-0.81663036,-0.15913643,7.824667,-0.8153261,2.40846,-0.62579453,2.0357442,0.1630299
t16,-0.09092667,-0.031188823,2.988474,3.447674,-0.4351649,1.4720426,1.4206501,-0.17894281,0.04735856,-0.030072477,-0.8713965,-0.52352846,2.7498806,-0.65046865,-0.81417245,1.4543122,0.014061275,9.042949,10.714617,-0.9749893,4.585994,4.570982,0.12015145,5.33105,1.4964987,-0.5596608,-0.7043615,-0.18563665,6.0916,-0.6915162,1.8612769,-0.42898032,1.3762298,0.15072864
t17,8.906439,-0.050121125,3.0021083,-0.35131967,5.0060925,3.4899597,0.3165353,-0.15089037,0.055916827,-0.015939893,4.041167,-0.11116049,-0.040822137,2.311201,-0.46153903,7.8292933,2.3660562,4.484554,4.4517756,0.46713367,0.6962084,3.1220534,0.1792503,0.4354339,2.5154843,-0.089312,-1.38047,5.305466,6.1291237,-0.17239742,2.9816914,-0.31168354,-0.07207036,0.06814318
t18,-0.21813352,-0.04515742,4.0109286,2.508619,-0.33736423,-0.03749796,1.8260977,-0.20022416,0.06431746,-0.031593297,-0.7353886,-0.549849,2.016654,-0.55504537,-0.9475949,2.3471968,0.023174874,11.016954,12.581514,-1.126629,3.788003,3.236675,0.13549776,5.48994,0.032310717,-0.75642455,-0.8132258,-0.1556782,7.793139,-0.811639,2.3943434,-0.62266135,1.9990442,0.16418706
t19,-0.16777262,-0.041987155,3.0737789,1.9376928,-0.25780338,-0.010279631,1.7545532,-0.16910064,0.0523934,-0.025337895,-0.5546848,-0.42355472,1.5212451,-0.43542558,-0.7841642,2.1396184,0.018844416,9.259132,10.389167,-0.90282,3.0547063,2.3980906,0.107092135,4.257582,0.04716511,-0.5939697,-0.7013039,-0.11098266,6.3787704,-0.68228495,1.8997649,-0.5091393,1.5551881,0.13488631
t20,-0.16303621,-0.031405028,4.2752547,4.427449,-0.5380241,1.2046922,1.6030962,-0.22360869,0.0617324,-0.035682376,-1.089416,-0.67779994,3.429651,-0.79274696,-1.0070328,1.7426901,0.019071318,11.183476,13.306707,-1.2489022,5.481598,5.5406175,0.15636276,6.8229146,1.5433758,-0.7400673,-0.84626704,-0.24258159,7.8570633,-0.8634577,2.3806503,-0.56025285,1.9098828,0.18820453
t21,-0.15552576,-0.04243944,2.7758152,1.7941461,-0.22905414,-0.012427728,1.7617882,-0.15721682,0.051268477,-0.022864655,-0.50975597,-0.39187065,1.4019002,-0.4008112,-0.73248947,2.137922,0.016210178,8.772497,9.801009,-0.8446182,2.8260431,2.0883436,0.09999181,3.9260805,0.006724171,-0.55939466,-0.67114776,-0.098053075,6.054404,-0.64494973,1.6971815,-0.48518282,1.5039158,0.12741792
t22,-0.18606502,-0.04302085,3.3351362,2.1480963,-0.28129798,-0.021638434,1.804058,-0.17878422,0.05801083,-0.027334094,-0.6204946,-0.4644716,1.6960452,-0.47783563,-0.84315294,2.282894,0.019119028,9.853639,11.171211,-0.9854762,3.2785363,2.632542,0.1165405,4.694059,0.014992779,-0.65211815,-0.7469146,-0.12500016,6.9314237,-0.72295636,2.0519385,-0.55274385,1.7573167,0.14447057
t23,-0.22914939,-0.08633909,2.254105,0.68815076,-0.22888376,-0.045010343,4.397865,-0.1736481,0.05366074,-0.032618053,-0.4359685,-0.3224491,1.2081268,-0.238834,-0.97577083,2.7950783,0.015095321,9.056559,9.908559,-0.8151845,3.4399495,1.3215247,0.14004745,2.37313,-0.14116038,-0.403891,-0.7682566,-0.11291903,5.637325,-0.7792146,0.67304003,-0.43807593,3.5484324,0.13227119
t24,9.323967,-0.04078543,4.1001997,-0.24942257,5.707722,3.6739445,0.0029972862,-0.19253756,0.05300803,-0.024117904,6.341289,-0.01399184,-0.05352727,3.647539,-0.2839936,9.162028,4.228953,2.575532,2.183747,3.4700346,0.5954792,4.6750665,0.23824954,-0.054235555,3.5750887,1.4394826,-1.6038041,5.8138313,5.0029955,-0.0443334,2.2591007,-0.24287374,-0.092842095,0.069647804
t25,-0.36079758,-0.01891228,3.5731566,1.5268409,-0.10374436,-0.039644442,0.025059937,-0.09729385,0.0573694,-0.064084575,0.07364524,-0.087538004,1.5889333,-0.09934279,1.33548,0.4916467,0.036814004,11.519503,7.16571,-0.46699482,-0.06589565,-0.03656907,0.038296763,1.792415,3.6901126,-1.1359245,-0.3390713,0.6924342,8.766776,-0.72391737,5.568149,-0.6788325,-0.13163778,0.07415638
t26,-0.36333486,-0.0014117031,3.3302255,1.2595674,-0.079892896,-0.026826551,0.027251218,-0.07687471,0.050573964,-0.06669451,0.5763901,-0.017340347,1.4814936,-0.027412234,1.9734263,0.31000757,0.01905072,10.450505,5.6983213,-0.3335818,-0.09595997,-0.06111773,0.027025431,1.0232977,4.131779,-1.0601784,-0.28018445,1.0525591,7.9078193,-0.63368416,5.234986,-0.6148461,-0.13517547,0.056675695
t27,7.3632774,0.23955856,7.219745,-0.03072353,10.324003,2.15909,0.013896907,-0.2517381,0.08618513,-0.056826554,10.133688,2.5017593,-0.1813094,6.666379,1.9113933,12.015791,5.0980716,-0.01287043,0.0145289255,7.213434,-0.056726422,9.503807,0.41599622,-0.29844835,4.783459,6.5462856,-1.8592547,3.7102087,1.4955604,1.2045432,0.2630853,-0.22071338,-0.1363672,0.16081573
t28,-0.37492883,-0.04562368,4.1225495,1.101128,-0.113935135,-0.062266458,0.026158582,-0.09812442,0.053594902,-0.075073145,0.5781698,-0.13932149,2.1479197,-0.0875761,1.6551247,0.5840275,0.033361517,11.725602,6.849393,-0.4343609,-0.05078911,-0.07652017,0.04666995,1.3876393,4.243822,-1.2244401,-0.39437634,0.01386513,9.65308,-0.72982925,6.0722938,-0.7494032,-0.14458558,0.06792373
t29,9.184491,-0.033979166,4.8212986,-0.2151319,6.537506,3.4705942,0.005316947,-0.21137314,0.061920438,-0.03062999,7.185771,0.18157822,-0.080703355,4.3687468,-0.17337017,9.936191,4.529372,2.0466955,1.5229554,4.4194202,0.40219772,5.7311296,0.2780734,-0.11677429,3.8888597,2.4436436,-1.6942279,5.5655994,4.40073,-0.016478859,1.8555896,-0.25279891,-0.103791244,0.08701348
t30,9.383872,-0.040629875,4.3459034,-0.24198738,5.9888625,3.62193,0.0039640698,-0.20275614,0.05545673,-0.027030945,6.674297,-0.0061673,-0.06278874,3.9037774,-0.25435257,9.506103,4.3974876,2.4153235,1.9439315,3.8846726,0.54844964,5.0693173,0.2533437,-0.07132629,3.766319,1.7647586,-1.6500024,5.7774396,4.876618,-0.029761724,2.1125185,-0.24394666,-0.101478174,0.07561624
t31,9.200855,-0.033142712,4.824157,-0.21389945,6.5500274,3.4452975,0.005426276,-0.21035467,0.061513007,-0.03051171,7.197576,0.1720372,-0.07947404,4.3661556,-0.17594466,9.91753,4.5456295,2.0259426,1.5256925,4.3776255,0.3806478,5.744434,0.27773783,-0.11376847,3.8761444,2.4306126,-1.6903157,5.5296154,4.409552,-0.014242062,1.8388624,-0.25053257,-0.104374476,0.08672101
t32,-0.263135,-0.09878393,2.526937,0.84067607,-0.2573446,-0.059936564,4.8239512,-0.1890422,0.059535388,-0.03508131,-0.4966053,-0.35660353,1.3473732,-0.27157247,-1.055792,2.9836457,0.018390572,9.761868,10.695239,-0.8794752,3.7453113,1.3736386,0.15329204,2.6480458,-0.16156612,-0.4444891,-0.8378564,-0.12136474,6.129797,-0.841084,0.81728417,-0.4825656,3.9634147,0.14305712
t33,8.878074,-0.022382542,5.024412,-0.21730952,6.976631,3.2369564,0.006488634,-0.21385832,0.06510943,-0.03453128,7.4794426,0.48111302,-0.09462839,4.666211,-0.11392218,10.091002,4.5175834,1.6724687,1.2155023,4.7545557,0.14190395,6.1469054,0.292612,-0.13848507,3.973228,2.9604378,-1.7093126,5.2504954,4.055425,-0.0022397577,1.5885566,-0.25565684,-0.10441664,0.09419678
t34,9.227729,-0.035361312,4.277587,-0.2589407,6.003661,3.539832,0.0036869508,-0.20155491,0.055925827,-0.027680172,6.6537004,0.03738781,-0.06638115,3.9220822,-0.24203359,9.426276,4.324357,2.35821,1.9152534,3.8963552,0.48649973,5.088191,0.2531201,-0.077656366,3.7424953,1.8367634,-1.6434138,5.649221,4.789712,-0.026970334,2.0416834,-0.24556912,-0.09707956,0.076667555
t35,0.47432867,-0.036085304,1.8699001,4.0519133,-0.435205,2.8054163,1.6933947,-0.17191459,0.040351897,-0.031347636,-0.7106993,-0.3989606,3.1907477,-0.5938793,-0.68766737,0.95961344,0.047354944,8.163881,8.954346,-0.76382464,4.6182055,4.3297195,0.10398291,4.5591435,2.3946142,-0.39448357,-0.5873097,-0.1715061,4.905544,-0.6511171,1.1382174,-0.2929009,0.93417996,0.1189566
t36,-0.26029238,-0.098905444,2.1364477,0.36360034,-0.22987224,-0.05590714,5.011448,-0.179451,0.05850876,-0.037982333,-0.4109608,-0.2677818,1.0697747,-0.16853908,-1.064245,3.020108,0.01774635,9.30355,10.059428,-0.7952593,3.5959558,1.0199722,0.15432663,1.9788884,-0.17493026,-0.3312128,-0.82064795,-0.114923246,5.5414977,-0.84295523,0.5393217,-0.42749012,4.242611,0.13148744
t37,-0.3594469,-0.01824065,3.4639642,0.3824328,-0.06296147,-0.062209513,0.032628782,-0.06644464,0.045170456,-0.076160125,2.1852264,0.51890707,2.3334446,0.8575714,3.3224988,0.44061977,0.7542831,8.927578,3.1026156,-0.13128212,-0.10895049,-0.12026707,0.041367266,-0.086078525,5.5264435,-1.0778118,-0.34021324,0.845186,8.06623,-0.5365399,5.1642013,-0.62215734,-0.16629577,0.0401332
t38,-0.3552746,-0.03113218,3.7625277,0.6870199,-0.06897033,-0.05354648,0.02961541,-0.07731239,0.047950823,-0.07639544,1.4394608,-0.057444572,2.175105,0.12368146,2.4009254,0.42995054,0.0025499903,10.332437,4.944081,-0.27826095,-0.083103895,-0.09927586,0.03940112,0.29127035,4.9736333,-1.1482742,-0.3663176,0.4530724,8.775113,-0.63637394,5.6607347,-0.6802122,-0.15978962,0.05174261
t39,-0.5060389,1.238865,6.4601746,2.0745692,-0.9751695,-0.112488784,0.23165075,-0.28370658,0.08256418,-0.07739675,-1.6613171,-0.7011701,1.8989282,-1.0429132,-1.2647542,0.034539826,0.070145175,8.448448,14.745041,-1.3116692,7.0802245,10.818024,0.13330743,8.825813,4.404036,-0.5055334,-0.43631,-0.3223089,6.9553127,-0.6421176,3.9062147,-0.43682364,2.2778006,0.21453708
t40,-0.47990343,1.3272378,5.781413,1.4652236,-0.9661926,-0.108901665,0.054654002,-0.26024276,0.079746075,-0.07563523,-1.5727615,-0.581669,1.5538417,-0.9807533,-1.1651434,0.064283,0.07623886,7.184302,13.216421,-1.125985,6.7446003,10.906563,0.11236032,8.339154,4.901111,-0.35999945,-0.27682972,-0.29448923,5.6423535,-0.5307777,3.9442723,-0.3473763,1.9540548,0.19183268
t41,8.922658,-0.026938705,5.809686,-0.17465816,7.702502,3.0058007,0.008381594,-0.2247494,0.06943666,-0.03839995,8.1925125,0.77026725,-0.115238704,5.187169,-0.052387368,10.760559,4.7370634,1.2484701,0.74947417,5.4543495,0.039041586,6.9624314,0.32622245,-0.17608896,4.1323843,3.7602334,-1.7774907,5.186905,3.609535,0.1922704,1.3421019,-0.25881922,-0.11689446,0.10551473
t42,-0.26392272,-0.111293495,1.1103214,-0.1231649,-0.12127149,-0.05937416,6.147352,-0.14647064,0.04432861,-0.030276703,-0.19880818,-0.16725282,0.33260745,0.28549936,-0.99953294,2.53408,0.04926962,8.071349,8.079409,-0.47730958,3.2266665,-0.019794494,0.13738975,0.89485264,-0.23167798,-0.07091592,-0.74981254,-0.10187479,3.6373909,-0.77632904,0.17747805,-0.32856402,4.5018272,0.094805814
t43,2.5125358,-0.036168717,-0.07611316,3.3216767,-0.26984933,4.0129514,1.5229447,-0.12663668,0.01395039,-0.021154946,-0.17582013,-0.105803385,3.0546927,-0.34504786,-0.35341716,0.0023262086,0.54663235,4.740261,4.1174717,-0.23681395,3.6471593,3.3919327,0.053770658,2.3619967,3.4763255,0.43077576,-0.34392506,-0.11435817,1.5488272,-0.4719412,0.024877926,0.46585843,-0.0035154882,0.05466747
t44,-0.34415027,-0.017628748,3.845398,-0.059787247,0.025029322,-0.09321307,0.0320598,-0.103523925,0.04516629,-0.08772845,2.7451968,0.70830995,2.1215084,1.325916,4.2356815,0.11903556,1.6047202,10.053268,2.6052947,-0.23329505,-0.09804658,-0.09233028,0.05746942,-0.23153706,6.6498632,-1.2142426,-0.5898476,-0.0033695688,8.480341,-0.51882714,4.629551,-0.61095273,-0.1547793,0.057996582
t45,-0.4970905,1.3245056,6.135016,1.8023491,-0.96023095,-0.11337634,0.17388664,-0.2710943,0.08193103,-0.07643884,-1.6036032,-0.644851,1.7904512,-1.0003749,-1.2248198,0.048341736,0.0722969,7.7977138,14.007069,-1.2287681,6.8561425,10.795248,0.12179703,8.547603,4.636332,-0.43370673,-0.34894496,-0.31544688,6.351382,-0.5865838,3.9068108,-0.39938965,2.211512,0.20108157
t46,-0.3623871,-0.05872323,3.5186396,-0.009502898,-0.08816997,-0.105066724,0.039638385,-0.042794205,0.05015401,-0.078530446,3.8348773,0.64798987,4.0191855,1.8857335,4.393835,1.4996713,1.3469542,7.024847,1.3392007,2.0013106,-0.09307865,-0.18028133,0.09658612,-0.2074167,6.103833,-1.0426999,-0.32677802,1.5470048,8.160442,-0.4937491,6.485427,-0.6530769,-0.23140089,0.026761465
t47,-0.62082267,1.2086986,2.9141395,3.0574555,-0.09989754,-0.061293602,0.04619538,-0.06795679,0.050187163,-0.068830065,1.2268741,2.7716408,0.98265594,0.68896586,4.1223927,0.009250533,0.9935942,10.202365,4.28828,-0.11356241,-0.22560146,-0.12742622,0.0018313254,-0.05540418,5.8114514,-1.0921336,-0.07940591,3.884145,6.8504558,-0.53977615,5.7002497,-0.5645682,-0.17603426,0.058937933
t48,-0.6803668,1.7452011,2.7669494,3.3037353,-0.002215969,-0.0803284,0.05799122,-0.06244608,0.053335745,-0.06559221,2.7438002,4.263081,0.78414553,1.8492994,5.8537884,0.46591598,2.328023,8.087247,1.868762,1.8888829,-0.24447565,-0.16395229,0.033278503,-0.22636822,6.0071235,-0.8996857,-0.07976727,5.385244,5.0424433,-0.34420192,5.4145465,-0.44295415,-0.20369905,0.0581909
t49,-0.49098048,1.3321244,6.006762,1.7311567,-0.95205134,-0.11148213,0.15968385,-0.26669917,0.08108288,-0.075625576,-1.5811534,-0.62845176,1.7523295,-0.9860202,-1.2083395,0.05065475,0.07204389,7.5984893,13.751297,-1.2010591,6.761375,10.717717,0.118546106,8.430872,4.658971,-0.41487047,-0.33003747,-0.310392,6.1783805,-0.57011133,3.862323,-0.3868633,2.1707485,0.19727874
t50,-0.45692852,1.3644649,5.2286086,1.3093977,-0.90466046,-0.10173799,0.07779682,-0.2399459,0.07580741,-0.07024778,-1.4470253,-0.53012043,1.5082843,-0.8994828,-1.1039346,0.065399885,0.071687914,6.368403,12.19535,-1.0316259,6.2087045,10.251468,0.09862535,7.680711,4.792071,-0.30277282,-0.21142921,-0.27997157,5.114102,-0.47089368,3.5637937,-0.30833766,1.9236604,0.17471772
t51,-0.123251945,-0.08270638,0.48554224,-0.18087952,-0.14868863,-0.024385596,4.419748,-0.11249125,0.035871495,-0.032710683,-0.09114454,-0.012477257,0.23434952,0.5365368,-0.7519923,2.1920836,0.012214088,5.9591317,5.9011126,-0.33005473,2.3311124,-0.009789344,0.09972096,0.31132331,-0.118314795,-0.032844022,-0.56778777,-0.037378628,3.0175354,-0.62554,0.068676315,-0.20279956,3.2335753,0.073746
t52,-0.5045643,1.278464,6.078519,1.5945905,-0.99300236,-0.11003713,0.020589419,-0.27282605,0.08160582,-0.07686338,-1.6277031,-0.60605097,1.6687002,-1.0253596,-1.2207052,0.05932044,0.07990736,7.6368723,13.832244,-1.1988446,6.9801145,11.183305,0.11902818,8.753385,4.89394,-0.3893667,-0.33112723,-0.31316558,6.1206503,-0.5749087,4.2513866,-0.38518336,1.9499741,0.20047654
t53,-0.39834577,-0.06500873,4.185045,0.60478234,-0.14257021,-0.06830484,0.033323754,-0.047322936,0.04778165,-0.07930533,2.1417913,-0.08780793,3.6290963,0.3027777,2.8314953,0.68773156,0.012210063,9.707865,4.3828387,-0.12130482,-0.097488515,-0.16283368,0.053661488,0.33984065,5.525546,-1.2042047,-0.2776205,0.53922784,10.010871,-0.6567236,6.9584155,-0.78757983,-0.1943241,0.03397585
t54,-0.4001048,-0.063475296,4.146551,0.56356823,-0.14480747,-0.06849999,0.033559617,-0.04633485,0.048363477,-0.07952998,2.2105644,-0.078880005,3.6542275,0.3497729,2.9356906,0.68744713,0.009112494,9.55565,4.1952424,-0.10709447,-0.099544205,-0.1652188,0.053856455,0.23865335,5.561803,-1.1938846,-0.27581158,0.5550631,9.934607,-0.6491168,6.9115868,-0.7843778,-0.19469574,0.032616932
t55,8.553107,8.114235,4.0957103,-0.4388236,11.775095,8.356103,0.025106521,-0.063899994,0.07750556,-0.057900373,8.692649,3.4353604,5.317052,0.51711243,-0.022631329,7.805749,0.019741878,4.121742,7.355765,-0.10684786,-0.38514867,-0.0016560662,0.11649382,6.848694,1.2511175,-0.04547026,-1.177509,6.175682,7.7201633,-0.40377164,4.1037936,-0.14533685,-0.12558323,0.021953689
t56,-0.62012196,1.3842105,2.9338734,2.9846003,-0.091085084,-0.054546766,0.047078174,-0.067153916,0.048800975,-0.07055481,1.3769685,2.9123225,1.0219604,0.7874796,4.3587704,0.0082669845,1.1008925,10.067048,4.056124,-0.08438606,-0.23377866,-0.13176708,0.004296259,-0.05886042,5.94982,-1.0787183,-0.08961202,3.929967,6.7790875,-0.51692307,5.7133074,-0.5565096,-0.17903619,0.055532653
t57,-0.34940192,-0.054393433,3.4123795,-0.033988155,-0.07813605,-0.101881385,0.03980828,-0.043521166,0.05277199,-0.078515194,3.9848936,0.67954844,4.064324,1.9135808,4.425709,1.5690476,1.4332892,6.7726755,1.1704824,2.1322606,-0.092636794,-0.17623043,0.09995108,-0.21839127,6.0772204,-1.0094451,-0.3503013,1.5276873,8.110792,-0.49022242,6.305916,-0.64178467,-0.23127052,0.028749075
t58,-0.39685267,-0.061812896,3.9102867,0.34170252,-0.13005741,-0.0773916,0.035038948,-0.04494462,0.049415838,-0.080035165,2.6123533,-0.021474667,3.7824144,0.76553094,3.3654997,0.8947022,0.23265842,8.807348,3.2880323,-0.028984994,-0.10294547,-0.17237344,0.06268155,-0.045743458,5.746126,-1.1554321,-0.28047755,0.78856826,9.386587,-0.6071112,6.733138,-0.7535475,-0.20403565,0.028913459
t59,-0.48251432,-0.016485428,8.000828,8.448785,-0.75410295,-0.25373602,0.51846844,-0.21164106,0.05176507,-0.0063993363,-1.453842,-1.2912142,6.4641404,-0.9574347,-0.93172115,0.41393244,0.03503208,5.7233,10.763687,-1.1160237,7.0237756,4.478471,0.18595453,7.2221107,-0.17139956,-0.5153852,-0.8800359,-0.35071242,4.0443506,-0.46318316,0.97711533,-0.50017077,6.687835,0.18759465
t60,-0.45111537,1.3754715,4.725336,0.8555095,-0.92812145,-0.08819899,0.0014289102,-0.22994815,0.072490945,-0.06767981,-1.4263244,-0.43523672,1.2457196,-0.9008083,-1.0487392,0.08544864,0.0814531,5.67931,11.316946,-0.9263823,6.1242228,10.583718,0.08538668,7.592709,5.136715,-0.19401266,-0.15436849,-0.26302317,4.3264847,-0.41599816,3.8451107,-0.2533844,1.5084041,0.16512431
t61,-0.3385724,-0.016999323,3.7878375,-0.11699924,0.4614393,-0.11730845,0.0349347,-0.10955957,0.046197895,-0.08717204,3.489792,1.2458433,2.1601539,1.9276162,4.875882,0.2952211,2.304367,9.220397,1.5637951,-0.1582342,-0.09667224,-0.10066314,0.072675526,-0.3198727,7.049312,-1.1551197,-0.65302026,0.25836587,7.9518027,-0.4589482,4.466717,-0.56392294,-0.17052709,0.05866896
t62,-0.6302461,1.400201,2.9340518,2.969561,-0.09117593,-0.060437124,0.04745496,-0.06669584,0.049209394,-0.07030912,1.4174709,2.9234555,0.9964499,0.8246413,4.4021845,0.008155783,1.142587,10.001852,3.986136,-0.076734535,-0.23565081,-0.13614635,0.0034112001,-0.06517416,5.9613037,-1.0722735,-0.082873225,3.9723666,6.7337112,-0.51283336,5.714897,-0.55931634,-0.1785546,0.05480393
t63,-0.6344637,1.4699566,2.857852,2.9683201,-0.07674951,-0.06269409,0.048164822,-0.06438918,0.048522327,-0.06994677,1.5074381,3.1029625,0.96792567,0.9284066,4.5311394,0.003982865,1.2415814,9.775679,3.749952,-0.04802767,-0.23845391,-0.14407267,0.005772127,-0.08354146,5.9892077,-1.0528849,-0.076047584,4.1077847,6.5308146,-0.48953232,5.7237954,-0.5457796,-0.18113779,0.0530646
t64,-0.14392988,-0.08791544,0.7747918,-0.13500781,-0.1683426,-0.024085669,4.573527,-0.12965979,0.038015466,-0.032543976,-0.15947023,-0.08427864,0.3472299,0.007847182,-0.803519,2.4330769,0.013031905,6.7239857,6.850814,-0.4288492,2.5904205,0.09433828,0.110233136,0.6989138,-0.12898467,-0.11247372,-0.64133704,-0.053360872,3.6042395,-0.6687774,0.03037784,-0.25307745,3.293602,0.08882306
