,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
t13,-0.033068873,-0.022508763,0.0315981,7.5188036,-0.09654868,-0.3305455,3.2827053,1.863175,-0.29898402,9.939911,-0.17066497,1.0469615,10.0117655,-0.48666462,-0.37495607,-0.020764945,-0.056088895,-0.5179601,8.018027,-0.10693807,7.6845527,-0.052680366,-0.039539102,1.5198548,6.9777546,0.0769294,-0.06633439,5.401704,0.9680028,5.6135726,-0.05271232,1.1685888
t14,-0.047189582,-0.025669212,0.040455148,8.24077,-0.092961945,-0.29612643,3.9654994,2.205889,-0.3608655,10.077238,-0.14463077,1.2247418,10.361233,-0.3892131,-0.5312783,-0.023669694,-0.060828257,-0.48679072,8.003985,-0.091816016,6.3388486,-0.04954719,-0.033136703,2.477207,7.998305,0.09949226,-0.11553814,6.1822796,0.818248,7.4512424,-0.05882807,2.0477667
t15,-0.047908206,-0.025807973,0.04047905,8.290883,-0.095269695,-0.29586148,3.9871755,2.2195973,-0.36562425,10.086079,-0.14419863,1.2060236,10.415404,-0.39050815,-0.54050684,-0.023912622,-0.061163824,-0.48957863,8.021371,-0.092578374,6.372105,-0.049411926,-0.0329948,2.4814014,8.058038,0.100846164,-0.11618725,6.210012,0.83696777,7.5368533,-0.059381142,2.048105
t16,-0.009143157,-0.016296461,0.018534405,5.555933,-0.06588544,-0.34102198,1.666991,1.1666198,-0.12438002,8.562613,-0.20731135,0.73899335,8.46346,-0.6192238,-0.11939073,-0.012856742,-0.044445958,-0.51336,6.890571,-0.13779825,9.615132,-0.050976615,-0.04785358,0.076160595,4.03684,0.04280639,0.62865126,3.7488942,0.9623983,2.091449,-0.03714035,-0.0036678999
t21,-0.037717395,-0.019249152,0.033308126,7.285948,-0.06258607,-0.2857554,3.3423808,1.959592,-0.31002265,9.451244,-0.1483989,1.1560141,9.607112,-0.4272793,-0.43119448,-0.022055496,-0.053697173,-0.4756739,7.453168,-0.093731575,7.0475645,-0.051532432,-0.0343183,1.7481292,6.741931,0.08676602,-0.0781036,5.3812633,0.9110559,5.8188896,-0.052281845,1.312593
t24,-0.04329097,-0.019718742,0.037535656,7.5369496,-0.06746069,-0.27538458,3.522899,1.988532,-0.34140125,9.55541,-0.1439348,1.1780661,9.828396,-0.3975311,-0.4959345,-0.024097342,-0.05642829,-0.46480244,7.560468,-0.09625385,6.7390394,-0.05146875,-0.032338113,2.0071297,7.2334046,0.095835224,-0.09727909,5.6852026,0.7785948,6.4967294,-0.05611426,1.6040417
t25,-0.037531108,-0.018705327,0.034009106,7.1850877,-0.06627388,-0.28790385,3.2256575,1.863838,-0.3097362,9.440127,-0.15303399,1.1159276,9.616051,-0.43522182,-0.42689344,-0.022577122,-0.05338937,-0.4777697,7.48961,-0.10072988,7.2390394,-0.053128846,-0.035155736,1.5938354,6.711495,0.086102195,-0.07605238,5.286856,0.8556032,5.6540546,-0.053039014,1.2085568
t23,-0.038952585,-0.0192435,0.03464723,7.2478895,-0.06685116,-0.28447127,3.3018816,1.8907443,-0.3170422,9.452164,-0.15047924,1.1325741,9.653337,-0.42619327,-0.44178963,-0.022808654,-0.053948108,-0.4746049,7.4968667,-0.099597916,7.0959935,-0.052819815,-0.034485545,1.6934547,6.8091116,0.08850007,-0.08127204,5.3703184,0.85476434,5.8372107,-0.05364202,1.2921879
t36,0.23392141,-0.006122941,0.008335105,3.4292707,-0.0020284925,-0.22606385,0.613318,0.62593865,-0.06513453,5.557099,-0.1500342,0.83537537,5.485401,-0.45676762,-0.042276725,-0.010059008,-0.028636433,-0.33550894,4.0149837,-0.109629504,7.185528,-0.027092913,-0.0370543,-0.07640087,2.104197,0.019375604,0.959359,2.4852524,0.47646785,1.2663935,-0.022678085,-0.0070284097
t37,-0.011103452,-0.012236726,0.017321791,4.22862,0.031877045,-0.24945478,1.6376178,1.4911258,-0.16189052,6.105291,-0.12566821,1.1372944,6.2041802,-0.32767877,-0.18858472,-0.011570045,-0.032104887,-0.3213032,4.3751545,-0.056930896,5.8076873,-0.033600926,-0.029654926,0.54352885,3.550684,0.04315306,-0.010502454,2.8584788,0.8198889,2.8566787,-0.03273728,0.24884498
t28,2.0419493,-0.012081766,0.30623585,1.568888,-0.083250925,-0.07519395,-0.28503916,0.03615978,3.705145,4.610845,-0.15245187,-0.12122373,4.1536694,-0.8989563,3.7777135,0.8134964,-0.016130507,-0.41483638,2.1345685,-0.32322174,8.93279,0.6818748,-0.053514384,-0.7454152,-0.167126,0.022352336,4.9236207,1.2539059,0.0015471332,-0.036168285,-0.008406245,-0.0022600559
t29,2.8800538,-0.014989761,0.7042494,1.0498854,-0.0998072,-0.042551823,-0.44329512,0.05434399,5.5359135,4.4987803,-0.15303768,-0.23542696,3.867976,-1.0960877,5.552644,1.9894514,-0.007945204,-0.46511614,1.6570898,-0.41082725,9.579504,1.4379895,-0.059206072,-1.0180775,-0.29941255,0.042669863,6.2701254,0.88864803,0.002572038,-0.091552876,-0.005497732,0.09802981
t30,3.4886866,-0.020328855,1.1523843,0.43739605,-0.10232296,-0.014902728,-0.55776125,0.06351902,6.848786,3.934076,-0.13652076,-0.31682852,3.3998253,-1.2127391,6.7007627,3.093789,-0.0016480996,-0.4685071,1.0095234,-0.473905,9.414062,2.0495105,-0.06057467,-1.2292174,-0.41472372,0.05733789,7.1904583,0.39274165,0.003643088,-0.10871711,-0.0037253634,0.23986602
t34,3.2941256,-0.022586199,1.2605426,-0.015753627,-0.069566585,-0.0048728976,-0.51630044,0.056404725,6.294426,2.9775023,-0.10907388,-0.28311333,2.885916,-1.0927029,6.2213964,3.1301692,-0.00035810738,-0.4022458,0.50792664,-0.44312763,7.9310074,1.9959047,-0.053331062,-1.153652,-0.41950005,0.059689857,6.7152324,0.040135134,0.003175857,-0.061118517,-0.0015861755,0.20376903
t35,3.284245,-0.02087385,1.1556103,-0.0030475354,-0.07257917,-0.0045899926,-0.5003998,0.0558876,6.1110635,3.019475,-0.10995497,-0.26487258,2.8815882,-1.0714543,6.0689526,3.0160615,-2.0813772e-05,-0.39560187,0.5221839,-0.43278062,7.849486,1.890963,-0.05235971,-1.1186665,-0.4065083,0.05937792,6.498261,0.12902106,0.0028983448,-0.062961996,-0.0015304085,0.20352748
t33,4.082919,-0.027680147,1.7584256,-0.16240235,-0.13294739,0.3244769,-0.7330518,0.082176454,8.772605,2.4627905,-0.09567199,-0.4795965,2.4773908,-1.3785292,7.91988,5.213987,0.53981006,-0.4576638,-0.022818072,-0.5607617,8.374436,2.8981707,-0.061627585,-1.5549577,-0.61234254,0.08633116,8.286563,-0.07601506,0.0052951365,-0.1142852,0.017896948,0.5264471
t43,1.8179915,-0.039949242,0.24306235,-0.27428016,-0.26870722,1.9721029,-0.30337378,0.037464313,4.5759215,1.278939,-0.14374562,-0.62482184,3.7660224,-1.094232,5.389997,1.8918196,-0.020925282,-0.33824742,-0.04197365,-0.48975012,7.4402432,1.1562555,-0.034748353,-1.4831499,-0.43412468,0.060487192,7.6383724,-0.33119497,0.0014706517,3.091748,-0.008982052,-0.046938986
t45,1.9569741,-0.044420164,0.27225864,-0.36731613,-0.34253913,2.4439209,-0.37245247,0.049425304,5.6646056,1.0494591,-0.15854219,-0.77638006,4.030958,-1.2832032,6.2373686,2.4544408,-0.019577872,-0.36460063,-0.09154746,-0.56427217,8.302455,1.3298955,-0.039723463,-1.7308701,-0.53603685,0.07599966,8.874426,-0.41303253,0.0027530266,3.6272125,-0.008182255,-0.04691754
t53,1.0582364,-0.042356532,0.0027347233,-0.33815673,-0.39904618,2.9432483,-0.17427725,0.037759703,3.5035186,0.50013334,-0.17615457,-0.8073009,4.399478,-1.1424711,4.828185,1.4119906,-0.035251696,-0.2899688,-0.055814568,-0.5199788,7.721076,0.5831234,-0.029041603,-1.5955346,-0.41000578,0.05653003,8.136188,-0.43496427,0.0023131457,5.013223,-0.012056905,-0.065710336
t62,1.0361438,-0.04403271,0.0020621954,-0.3172932,-0.394336,2.9336495,-0.15478265,0.035506394,3.2343364,0.4501813,-0.1763201,-0.78978866,4.4387197,-1.1211386,4.6840262,1.3422314,-0.03572131,-0.2791008,-0.0422342,-0.5109381,7.66868,0.58229715,-0.027512072,-1.5582595,-0.38938028,0.059068512,8.008906,-0.42394787,0.0021936565,4.995275,-0.012677795,-0.06322132
t63,1.2427675,-0.045749594,0.0012459797,-0.36380473,-0.4043873,2.98317,-0.21683484,0.042112365,4.0238442,0.52958935,-0.17847331,-0.83666706,4.464109,-1.2137623,5.2601743,1.7022613,-0.03275514,-0.30705917,-0.06342608,-0.54574233,8.094013,0.7989485,-0.03136065,-1.6765178,-0.45250756,0.06779108,8.577068,-0.44340307,0.0025892742,4.8767505,-0.011964794,-0.06080189
t58,1.3993907,-0.046851244,0.0006656714,-0.40286738,-0.4107611,3.0025506,-0.26056343,0.0462169,4.636329,0.5782374,-0.17936915,-0.87069315,4.473384,-1.2818002,5.674029,1.9715089,-0.030404948,-0.3233291,-0.08209937,-0.57165664,8.397644,0.9395826,-0.034117676,-1.7643766,-0.50222665,0.07471179,9.000133,-0.46255875,0.002930081,4.7969255,-0.011477092,-0.060001403
t57,1.1088632,-0.04395646,0.001510574,-0.3471466,-0.39820623,2.9221947,-0.19579422,0.037494857,3.708836,0.48759106,-0.17683744,-0.8244779,4.4254947,-1.1750243,4.9630923,1.523388,-0.033860058,-0.28883013,-0.05657191,-0.5292638,7.9423375,0.6694242,-0.029793253,-1.623373,-0.42585978,0.063141674,8.33407,-0.43212873,0.002441206,4.9342494,-0.012392781,-0.06480963
t54,1.1969497,-0.04681595,0.001148191,-0.40445292,-0.42595223,3.131707,-0.23369741,0.04308697,4.3840485,0.45996687,-0.18250753,-0.88011444,4.4970036,-1.2707177,5.504643,1.8161907,-0.03248531,-0.31138968,-0.08441106,-0.5677928,8.367395,0.7867728,-0.03318026,-1.7577834,-0.48980787,0.072338715,8.940215,-0.4796042,0.0026147112,5.0468054,-0.011787713,-0.06466776
t68,-0.008166595,-0.044390067,0.0095253205,-0.39187253,-0.5567265,3.9332824,-0.037795924,0.030292561,2.158762,-0.029417431,-0.21048255,-1.0029125,4.925445,-1.1588198,3.9544294,0.62852716,-0.0489744,-0.20488167,-0.09937771,-0.53886396,7.8168902,-0.00031102035,-0.023990495,-1.7268664,-0.33449712,0.056844767,8.235295,-0.5807191,0.002240891,6.9414186,-0.014817778,-0.08415601
t69,-0.0022276905,-0.045487113,0.008806388,-0.41137764,-0.5569709,3.952245,-0.06432101,0.034662038,2.5784101,-0.027828807,-0.21142647,-1.0217395,4.9461155,-1.208533,4.286706,0.8455888,-0.047403872,-0.22101471,-0.1026414,-0.55721134,8.042553,0.085653774,-0.025767788,-1.7823571,-0.37636724,0.06253154,8.55608,-0.5814596,0.0026506002,6.8746996,-0.014679918,-0.084682874
t71,-0.024283014,-0.048546452,0.015259701,-0.44993114,-0.65073466,4.567695,0.09734596,0.035008013,1.9487213,-0.08069011,-0.22805896,-1.1636652,5.245985,-1.2234625,3.8838077,0.5823313,-0.05342859,-0.17427367,-0.1399996,-0.5776283,8.003255,-0.0020969678,-0.022841642,-1.9150412,-0.35223767,0.07156201,8.766739,-0.6773699,0.0031326336,8.009529,-0.01690913,-0.09277171
t90,-0.07950581,-0.040135358,0.06757287,-0.094596684,-0.8582189,7.423483,2.4836307,1.1277218,-0.1691351,-0.15378729,-0.18805915,-1.1735696,7.019297,-0.9047556,0.83296806,-0.0072380574,-0.08009678,-0.20953669,-0.18372035,-0.5540627,4.760082,-0.0026327705,-0.0018958763,-1.6654893,-0.016709832,0.06421267,6.7472997,-0.7247877,0.0019711792,12.44615,-0.037883755,-0.1384419
t239,-0.0011394736,-0.008960411,0.19547527,8.507028,-1.1476924,15.902312,6.240671,4.3072343,-0.69456077,-0.12394879,-0.04129475,-0.50074923,11.312823,-0.7795784,-0.66347224,-0.04324877,-0.16373451,-0.52786666,-0.31604818,-0.55774754,-0.014401232,-0.03822599,-0.025051396,-0.31452996,8.852105,0.2306592,-0.0051249512,-0.41579393,0.010228739,23.118786,-0.10420533,-0.14152576
t240,-0.0050823437,-0.009291951,0.18870233,8.00485,-1.1500788,15.606526,6.091595,4.106808,-0.67193615,-0.13196777,-0.052668527,-0.56729573,11.195432,-0.788812,-0.6180417,-0.04117827,-0.15995497,-0.5090137,-0.31630564,-0.5655283,0.10971781,-0.037816357,-0.02376535,-0.41457346,8.41737,0.22187552,0.36910743,-0.4541629,0.010267697,22.718998,-0.10104872,-0.14710742
t306,0.012575608,-0.009358611,0.19755659,8.651063,-1.1475316,16.000046,6.2914963,4.37916,-0.7019417,-0.12193965,-0.037999615,-0.48495066,11.340257,-0.77727944,-0.6694832,-0.043656297,-0.16449712,-0.53266406,-0.3163671,-0.55595917,-0.026035987,-0.038266867,-0.025228271,-0.29195642,8.979008,0.23409837,-0.010355832,-0.40973553,0.010293051,23.24539,-0.10485775,-0.14009014
t307,0.034866273,-0.00936395,0.1987625,8.739447,-1.147446,16.052376,6.3177524,4.4156594,-0.70591056,-0.1204698,-0.035953537,-0.47335115,11.362261,-0.77555335,-0.67720336,-0.04400964,-0.16514553,-0.53604054,-0.31617114,-0.55461764,-0.031209594,-0.03837893,-0.02544894,-0.27445704,9.055514,0.2356291,-0.013999058,-0.40312043,0.0102833295,23.315264,-0.105404764,-0.13910453
t278,0.04522515,-0.009289511,0.19869304,8.741792,-1.1471351,16.057905,6.315207,4.4114614,-0.7059863,-0.12050213,-0.035922807,-0.47220966,11.35643,-0.7758267,-0.6771789,-0.04408742,-0.16510865,-0.536113,-0.31705016,-0.5544026,-0.03125592,-0.038491856,-0.025402976,-0.27339786,9.056165,0.23585421,-0.014064479,-0.40250695,0.010219202,23.31449,-0.10534594,-0.13912643
t274,0.038868427,-0.00911859,0.19857606,8.735463,-1.1463232,16.044664,6.3056226,4.4135933,-0.7060379,-0.11962705,-0.036208805,-0.4722626,11.356044,-0.77594525,-0.67726237,-0.044043884,-0.16519125,-0.5371799,-0.31601816,-0.5543593,-0.029502057,-0.03838802,-0.02543694,-0.27260238,9.047646,0.23537566,-0.014088287,-0.40165496,0.010179608,23.306162,-0.105286,-0.13898756
t277,0.039254412,-0.009056588,0.19854417,8.733431,-1.1451638,16.050236,6.3154626,4.4156365,-0.706806,-0.12004616,-0.035791907,-0.47158504,11.350548,-0.7765056,-0.6771348,-0.044052973,-0.16522115,-0.5369767,-0.3164648,-0.5545063,-0.029976347,-0.038443398,-0.025383608,-0.27317482,9.054774,0.2354818,-0.013920248,-0.403031,0.010181543,23.309446,-0.1053439,-0.13951832
t279,0.036854133,-0.008954303,0.19850852,8.736238,-1.146783,16.055075,6.3057446,4.410483,-0.7053649,-0.12019628,-0.03612179,-0.47245374,11.350805,-0.77618515,-0.67772156,-0.04406485,-0.16516697,-0.53676605,-0.3178267,-0.5547287,-0.03092553,-0.03841347,-0.025361706,-0.2729968,9.05291,0.2352496,-0.01407836,-0.40290284,0.010188372,23.31357,-0.105233796,-0.1392393
t280,0.042462923,-0.008951848,0.19866708,8.735246,-1.1465875,16.055346,6.307044,4.4066453,-0.70632184,-0.120425336,-0.036183678,-0.47285047,11.346353,-0.7758602,-0.6772442,-0.04407245,-0.16516358,-0.53681135,-0.31740588,-0.5542467,-0.030898713,-0.03850554,-0.025383024,-0.27234238,9.050517,0.23529695,-0.014045441,-0.40221038,0.010183428,23.30876,-0.105236016,-0.1392855
t270,0.038951498,-0.009002128,0.1985323,8.727617,-1.1462817,16.042845,6.30707,4.409361,-0.7051608,-0.12028766,-0.036077578,-0.47287893,11.350049,-0.77686745,-0.67783433,-0.044112865,-0.16504714,-0.53555137,-0.31713772,-0.55456096,-0.029151946,-0.038409278,-0.02532632,-0.2752671,9.045172,0.23502077,-0.013882964,-0.40329483,0.010196088,23.302513,-0.10524461,-0.13944207
t246,-0.002891697,-0.009647413,0.19320919,8.305054,-1.1481584,15.75097,6.161233,4.21166,-0.6852325,-0.12154878,-0.04778999,-0.5160242,11.259897,-0.7819578,-0.65099573,-0.042538647,-0.16216685,-0.516384,-0.3119489,-0.55844307,0.005056463,-0.03790542,-0.024764635,-0.3480845,8.647411,0.22630586,0.041520774,-0.42134628,0.010227423,22.88728,-0.102916166,-0.13994311
t247,-0.0064624054,-0.009678508,0.18699242,7.845782,-1.1497722,15.480951,6.0340414,4.0291886,-0.66538036,-0.12911773,-0.057748377,-0.57657737,11.151007,-0.7905,-0.6109583,-0.040636513,-0.15879747,-0.49930784,-0.31210452,-0.56535596,0.20548409,-0.037267394,-0.02368269,-0.43846542,8.257186,0.21846505,0.48554683,-0.45561665,0.0102968635,22.531786,-0.10011784,-0.14508747
t169,-0.029343378,-0.013973873,0.15940279,5.5635095,-1.1389644,14.010688,5.329473,3.2538056,-0.55355614,-0.16404699,-0.09998316,-0.82745725,10.407174,-0.85225064,-0.4288616,-0.032671,-0.14121939,-0.41889364,-0.30683973,-0.5918021,1.2867826,-0.030999709,-0.016340971,-0.8594857,6.0985794,0.17619446,2.4779127,-0.60932416,0.009549604,20.626884,-0.085525624,-0.16134724
t129,-0.051760323,-0.019133324,0.13363288,3.4228878,-1.1211079,12.523839,4.65461,2.5194628,-0.44379404,-0.19219455,-0.13663697,-1.0404122,9.636082,-0.915321,-0.2759257,-0.025474887,-0.123963125,-0.34067672,-0.290583,-0.6114587,2.3806221,-0.022918465,-0.009030073,-1.2416224,3.9926636,0.13339354,4.294638,-0.7402325,0.008363306,18.66523,-0.07177176,-0.17178941
t138,-0.030591626,-0.01428297,0.17287812,5.963463,-1.2302848,14.870245,5.780299,3.3521593,-0.5737715,-0.16998431,-0.0940477,-0.8443295,10.901356,-0.9188193,-0.51487386,-0.034036078,-0.14569965,-0.42188674,-0.30991784,-0.62627155,1.2290239,-0.02091443,-0.018080039,-0.85063076,6.7110133,0.19724502,2.314672,-0.63078576,0.009719889,21.713902,-0.08831304,-0.15771298
t182,-0.032657508,-0.014537863,0.17298718,6.005265,-1.2498132,15.048463,5.79585,3.4187768,-0.57278633,-0.17131199,-0.095271684,-0.8586869,10.994608,-0.9356898,-0.5192387,-0.03347159,-0.14632376,-0.4248912,-0.3164993,-0.6406943,1.2763561,-0.018834254,-0.017286649,-0.86001986,6.709705,0.20112365,2.3454852,-0.649803,0.010065912,21.9532,-0.08898176,-0.15597145
t183,-0.019525915,-0.011771442,0.18845624,7.2793937,-1.2605535,15.856316,6.2040267,3.8228257,-0.63576186,-0.14950936,-0.07096681,-0.7161926,11.420473,-0.8970344,-0.6234461,-0.03739572,-0.15572737,-0.46493185,-0.3180457,-0.6260321,0.6435888,-0.022071999,-0.021571139,-0.62179476,7.959333,0.2259948,1.22288,-0.5637349,0.010728544,22.980185,-0.09699426,-0.14546183
t249,-0.009188094,-0.008711215,0.20309053,8.457716,-1.2662917,16.554909,6.6103125,4.2621036,-0.69247794,-0.12781045,-0.050733317,-0.59037703,11.802871,-0.8709798,-0.7179427,-0.04077007,-0.16487971,-0.5044752,-0.3199822,-0.61719495,0.1286291,-0.024363175,-0.025440585,-0.41609254,9.107338,0.24945721,0.19311757,-0.47843882,0.011341202,24.088858,-0.10443044,-0.1378644
t250,-0.009688112,-0.009182865,0.20205897,8.3724165,-1.2666624,16.505487,6.585887,4.240119,-0.6881908,-0.1296703,-0.05198856,-0.6001522,11.798208,-0.87206125,-0.71200705,-0.040561724,-0.1644026,-0.5011387,-0.31763673,-0.61877006,0.17682964,-0.024717072,-0.025261715,-0.4284248,9.035741,0.24911621,0.26952955,-0.4852785,0.0112898685,24.031012,-0.104231685,-0.13934703
t219,-0.013383732,-0.009754592,0.19599742,7.8414,-1.2692568,16.286219,6.398634,4.02778,-0.6635876,-0.14107408,-0.064170144,-0.6680808,11.658332,-0.88791096,-0.6652455,-0.03893393,-0.16068749,-0.481235,-0.32114133,-0.62856835,0.39846817,-0.022709789,-0.023280049,-0.5290872,8.559049,0.24208288,0.76599836,-0.52517074,0.011211072,23.645803,-0.100859396,-0.14325385
t259,-0.00868709,-0.009306264,0.20328186,8.390129,-1.2715046,16.63321,6.57654,4.215246,-0.68916464,-0.13127184,-0.052846264,-0.60102654,11.827464,-0.87625563,-0.7128362,-0.04087353,-0.16466711,-0.5017801,-0.32136986,-0.6223854,0.13763991,-0.02362736,-0.024942199,-0.42357343,9.0716,0.25286406,0.26740214,-0.48579228,0.011269467,24.101181,-0.10424624,-0.13704172
t260,-0.008450191,-0.009371079,0.20348586,8.393125,-1.2710228,16.63292,6.5691957,4.217238,-0.68919796,-0.13157728,-0.052743707,-0.600219,11.821608,-0.87612516,-0.7123869,-0.04082543,-0.16471691,-0.5021397,-0.32105613,-0.62198627,0.13256711,-0.023651753,-0.024982437,-0.4212841,9.063307,0.2526848,0.25976056,-0.48477486,0.01127579,24.102497,-0.10416856,-0.13676739
t255,-0.0083602,-0.009576537,0.20320712,8.389556,-1.269909,16.626791,6.5746655,4.224418,-0.6898493,-0.13165158,-0.052587807,-0.59983915,11.830298,-0.87537825,-0.71251726,-0.040832657,-0.16473433,-0.50285286,-0.31978124,-0.6220207,0.13264361,-0.023714961,-0.024984935,-0.4203203,9.066728,0.25246775,0.26784584,-0.48585573,0.011227624,24.090155,-0.10437538,-0.13724482
t257,-0.0082096,-0.009061472,0.20292197,8.399313,-1.2678548,16.615507,6.577546,4.2369018,-0.6923067,-0.13322236,-0.05118998,-0.5985124,11.805139,-0.87450135,-0.71183276,-0.04098413,-0.16469611,-0.500713,-0.31817615,-0.62093645,0.13109455,-0.023934862,-0.024814269,-0.42128217,9.079124,0.25268167,0.24542311,-0.4872278,0.011326422,24.077335,-0.10461979,-0.13873646
t258,-0.010091105,-0.009147146,0.19956987,8.159836,-1.2689698,16.48049,6.5077467,4.1329107,-0.6822311,-0.1367946,-0.0571582,-0.6294152,11.735126,-0.8779927,-0.6898655,-0.039956495,-0.16310465,-0.49195677,-0.3184253,-0.6243245,0.23208198,-0.023616873,-0.024218293,-0.4689933,8.878267,0.24808775,0.4837419,-0.50384367,0.011350668,23.89663,-0.10306065,-0.14055923
t152,-0.041257564,-0.017742252,0.16094871,5.023128,-1.2287184,14.355099,5.446359,3.1198554,-0.5221124,-0.18741706,-0.11414983,-0.9632604,10.63358,-0.95579666,-0.43594906,-0.030779172,-0.13867101,-0.39303988,-0.30687508,-0.64601415,1.7194647,-0.017301973,-0.013998242,-1.0324781,5.737944,0.17995518,3.1816792,-0.70968765,0.009276047,21.04304,-0.08287549,-0.1658079
t233,-0.008514654,-0.01259393,0.2011883,8.195753,-1.252263,16.419994,6.506172,4.2085614,-0.6768211,-0.12716612,-0.05314783,-0.59726256,11.732371,-0.86279804,-0.6929293,-0.04079191,-0.16297224,-0.50066334,-0.31817833,-0.6142143,0.18728337,-0.024599792,-0.02382131,-0.4302479,8.877754,0.24377345,0.33618674,-0.5004614,0.0104616145,23.648706,-0.10296005,-0.14163476
