"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95"
"t106",0.0890955089174183,-0.0243257663597808,0.0032859224713045,-0.0195855280667847,0.215888853927045,-0.063089300915485,0.000650910923845869,-0.000556911620902929,-7.3011644602666e-05,-0.446024300062494,-0.0764145771496085,0.000793116088874354,-0.000335323823169295,0.00735558014740784,0.0372155750653827,0.00202461644441586,-9.24629848169517e-06,0.00159606799187723,-0.0810468364269153,0.000203809344763977,-0.123814905236642,-0.00793495959194895,0.000391300120214971,9.41186577389785e-05,-1.70937805972179e-06,8.92331183429684e-05,-7.00056037894817e-06,6.58762241782362e-05,-0.00995209515110645,0.00248474109453869,1.60314001063262e-05,-0.00243783356772284,0.054497599843804,-2.5543890627526e-07,0.00436314453640679,0.0484510425960071,-0.000341264150160725,-0.000376714482798132,0.020504903416731,-3.55960430559827e-16,-0.00106787145034412,-3.11057414339429e-05,-5.44043630937296e-07,0.00220384272242525,0.00120188704639284,0.27317780151789,2.12917710951306e-15,0.0279862993384143,1.61051933125766e-05,-0.000207353877311051,-2.5588079623495e-16,-5.47125925945028e-17,-0.000320060948842639,3.00219153958513e-16,-3.83495184884916e-17,9.18359691172974e-05,0.000132754070972387,1.62945436627938e-16,2.28993615339835e-16,-6.67063655070503e-17,7.30347401713053e-17,-7.58760556901277e-17,-1.2103218033177e-05,1.5237696306486e-05,-2.00877338824317e-16,1.28526770658047e-05,2.6892604952398e-16,5.2317000960838e-16,3.02581616828535e-17,2.48268841492386e-06,6.64836722573145e-16,3.26151209858692e-15,-0.347270796218409,-0.00160430893967816,9.62315481168419e-16,-2.38034446639612e-06,3.32496964629519e-06,-3.65002712780846e-16,-4.48658522239465e-16,-1.33949592488319e-16,-3.17660589932031e-16,4.19897731341307e-17,-4.56030121151617e-16,5.49192800264331e-08,2.4593556047341e-16,-2.51190791299961e-17,1.06290155637875e-16,-6.45191637420554e-16,1.2059897560643e-17,1.65396028597795e-17,-1.62564453176639e-07,1.72401818534928e-16,-5.19318164607014e-16,-1.69718387598085e-15,0.707106781186547
"t66",0.0884371111088782,-0.0238298006238482,0.00320701267520036,-0.0190458578698138,0.208748364009739,-0.0602009147719738,0.000619918622761748,-0.000522264620223439,-6.82265303510994e-05,-0.410501492230437,-0.0691858364646988,0.000716601546250533,-0.000297896031186323,0.00648419393382232,0.0326559362078061,0.00177027681886864,-7.82026356327403e-06,0.00134546795421636,-0.0669829432451133,0.000163801115560375,-0.0994541163169483,-0.00625018722298487,0.000306302029771376,7.24224561905878e-05,-1.30923505177116e-06,6.67309082155731e-05,-5.15844104788214e-06,4.57149683959171e-05,-0.00679758437044925,0.00162428679453687,1.01099453284504e-05,-0.00140800993726686,0.0311173408722776,-1.36790739924467e-07,0.00231623138724146,0.025559728690461,-0.000178047236314149,-0.000189270859440116,0.0100060768121099,-3.93077508382039e-16,-0.000426675517288075,-1.05551992022235e-05,-1.81780289010627e-07,0.000701301531199378,0.000363655309556257,0.0711559056610303,1.41849656207445e-15,0.00316125780367299,1.18500404772126e-06,-1.339737330458e-05,-1.93155260739447e-16,-6.29284499393049e-17,8.14545833947335e-06,1.08410857409891e-15,-1.3785406349912e-17,-1.2176676127725e-05,-2.07835049039588e-05,-7.64619374108711e-17,-2.31545716744029e-16,-2.83342023639944e-16,-4.01546093707553e-17,-1.56173486642952e-16,1.16432376752378e-05,-1.48209311422332e-05,5.31459753446728e-16,-1.4914348312695e-05,-3.64921076365423e-17,-9.80150413244568e-16,2.39526681777876e-17,-5.21941178294183e-06,-1.41020449208848e-15,-7.81803496518632e-15,0.859022445431479,0.00446583383333192,-2.24360177624087e-15,1.03471884628781e-05,-1.46310312221874e-05,4.32861240947025e-16,5.41882298423094e-16,-5.64433073831552e-16,3.34437881241553e-16,9.92046830852213e-17,2.86032693147969e-16,4.44030054478489e-07,-2.02916114386851e-16,3.33494200698785e-16,-2.20057236168124e-16,-7.69659241504955e-17,6.52778530040912e-16,1.05390001846385e-16,-5.83473741044838e-07,3.35841665433165e-18,8.93311493720147e-17,4.66099449219353e-17,-2.85926158085939e-16
"t29",0.0864681672820088,-0.0223380560805143,0.00296928743183794,-0.0174174626374572,0.187149307959979,-0.0514135936014402,0.000525552363571954,-0.00041606279187484,-5.35364138618261e-05,-0.300730459197716,-0.0466900854977932,0.000478277535696693,-0.000180471316092189,0.00374129043220151,0.0182751251001999,0.000966894524155708,-3.25187892934523e-06,0.000541538544136216,-0.0214883507099236,3.28584617506258e-05,-0.019705266425186,-0.000689749671529349,2.50477803324586e-05,1.20934417841001e-07,2.67756348291671e-08,-9.14017816144863e-06,1.09019638783875e-06,-2.43488114048257e-05,0.00423440847348766,-0.00143748131883398,-1.12573504243698e-05,0.00243459041695662,-0.0564964107379814,3.1845386891903e-07,-0.00556252904606362,-0.0627516729570519,0.000454138851577621,0.000546586015797253,-0.0316346682255869,1.31332364910964e-15,0.00229194801278557,8.10226058199307e-05,1.43979843453268e-06,-0.00611853619280008,-0.00349442564958312,-0.895699053229938,-8.01665500833747e-15,-0.135905366106182,-8.65644432553048e-05,0.0011405659204761,7.85508843435341e-16,1.78441436251594e-17,0.00222578499200975,-1.21967492505996e-15,1.33513278206301e-16,-0.000858153728777388,-0.00133122013072721,3.78500274193295e-17,7.55860860328903e-17,2.86937919231498e-16,-1.80062148195101e-16,1.18147696791399e-17,-0.000175176236000292,0.00021435729006522,-5.2083877974624e-17,0.000119106671536614,-5.80458541175281e-16,-3.36269578963558e-16,-2.23247779421964e-16,4.47640519386089e-06,-2.03751734399919e-17,1.47501252921135e-15,-0.144251783886383,0.000910455967252415,2.81906265658134e-16,1.08129417040748e-05,-1.55080522165306e-05,4.72897919292833e-16,-1.3133634805334e-16,1.96254337341126e-16,-9.50789434639704e-17,3.09500079938585e-16,1.53312933282746e-16,9.45877199065581e-07,-9.96885847480056e-17,2.17271371879169e-17,7.37697303509686e-18,-5.60317272422258e-17,-3.49329847063045e-16,-1.06421900173615e-16,-1.29801697262844e-06,-2.6091874724438e-16,-9.47238909354086e-17,-4.95708421095454e-17,1.60606570843203e-16
"t26",0.0924695758560462,-0.041178471181871,0.0478075104071237,0.00880461710546055,0.029108581376605,0.297618265531089,0.0172541987839305,-0.0130797342537494,0.000304792350055521,0.0234580416177589,-0.0308739570598515,-0.0120273255168301,-7.23736521531584e-05,0.00163934184985975,0.0082559234082939,0.000443885393881155,-1.38523672021246e-06,0.000222792734154209,-0.00494427772103783,5.38624734860646e-07,-0.000143802775979557,-0.032998668195695,0.0283402193784083,0.00034876690843097,-1.42931270724867e-05,4.47659666506089e-05,-2.24663284314911e-06,1.55608555884451e-06,0.000233234937828675,-0.000324391306336214,-3.22284909396462e-06,0.000778326375205085,-0.0179005840229108,8.82113575552401e-08,-0.00195737554670621,-0.0163171095248059,0.000112324612110193,-0.000172072607820567,-0.00412805738719521,-7.15249663983977e-16,-0.00374976764525586,0.00141643787649121,2.43405011136483e-05,-0.845822195137248,0.0199017029757014,0.0129299869206834,3.00513147144673e-15,-0.0030755752839903,-7.93522453911288e-05,0.000977003509784455,3.10690007277453e-16,1.99146268719148e-16,0.0044031214218455,1.11161628189892e-16,1.17201863829661e-14,0.406463441012133,-0.00254058022593465,-2.15422764723669e-16,9.38269928452319e-17,-1.45224280326474e-16,1.4512547785506e-16,-3.44719694997995e-16,-0.000145178491619157,0.000177586307805205,1.65156870086731e-15,0.0399162823806192,-7.28043391862508e-16,-1.43769183542648e-17,-4.21619087572931e-16,2.86888377219047e-06,-5.03996469352509e-16,6.22221566377794e-17,-0.000437585178952819,0.000129162427444329,-3.38884007616333e-16,9.86104793404552e-06,-1.41128343320142e-05,6.11650666672034e-16,3.61236188088436e-16,2.08272967080729e-16,-3.06409992982347e-16,2.68971363417337e-16,1.11476730501958e-16,7.8345076476305e-07,-3.95047847161732e-17,1.32028746565827e-16,-1.84214300376691e-16,6.8313958186918e-16,-1.06102177885705e-16,-1.07764786848853e-16,-1.06000878355439e-06,-5.64709389053732e-17,-4.60753516326062e-17,1.22477879014661e-16,-2.36554552464974e-16
"t61",0.0963614596002953,-0.0463510719717655,0.0550458323146633,0.0103698370641739,0.03555416062661,0.397506005325411,0.0233603017478704,-0.0198796279911487,0.000476583765281558,0.0417889924001087,-0.0645598896125476,-0.0257109556296242,-0.000188771497592969,0.00474952767989409,0.0255987360812326,0.00145458053970739,-9.55524363927332e-06,0.00172230968791676,-0.135056411656101,-5.88868613869351e-06,0.00152986571836541,0.181655284181997,-0.135448597635388,-0.00122744296910765,4.6980804517769e-05,-0.000110236911373351,4.80241732418729e-06,-2.19525592316805e-06,-0.000302906277222151,0.000347474803850001,3.0362931339211e-06,-0.00057581924846431,0.0129041602551331,-5.59621981610983e-08,0.00122280886879734,0.010083747236687,-6.81369964412593e-05,9.84210325043039e-05,0.00226584943753582,2.48257438510385e-16,0.00167103324240298,-0.000568268793300599,-9.68951957158216e-06,0.329197217571063,-0.00759004054603115,-0.00471330336585861,-2.08915328393819e-15,0.00109922607642043,2.98895436378066e-05,-0.000374576210297101,3.18199275984661e-16,1.22193211988275e-15,-0.0025448627052899,1.03509019059503e-15,9.84005938687451e-15,0.353013912360694,-0.00108181383261876,-2.64164426575889e-16,4.26913153594839e-16,1.37851122902228e-15,3.79495838578354e-16,-2.65871737072434e-16,6.4268982080892e-06,-8.06314047804846e-06,-3.13739445359673e-15,-0.0677584899455778,-4.99090696656865e-16,3.30042016370305e-16,-4.56910405226784e-16,5.72900340362059e-09,2.36185906036995e-15,-4.83471840995793e-16,-2.20112221368043e-06,9.66839479067672e-07,1.04530187454318e-15,1.65158604126248e-07,-2.39718872089428e-07,-0.707106781186548,-1.58434238180647e-16,-6.41469923204364e-16,-5.08934789528413e-16,-3.07513675459399e-16,-8.05972842794926e-16,4.90308887657331e-08,-3.76073438363985e-16,1.87675838292715e-16,6.7018571126347e-16,-8.86790186876573e-16,-4.39913705936698e-16,2.67078900549729e-17,-1.03068980322751e-07,1.31455903303637e-17,-6.54062312860408e-17,1.58598287713787e-16,-6.29755423762314e-17
"t62",0.0963614596002953,-0.0463510719717655,0.0550458323146633,0.0103698370641739,0.03555416062661,0.397506005325411,0.0233603017478704,-0.0198796279911487,0.000476583765281533,0.0417889924001088,-0.0645598896125476,-0.0257109556296242,-0.000188771497592974,0.00474952767989405,0.0255987360812328,0.00145458053970737,-9.55524363915536e-06,0.00172230968791676,-0.135056411656101,-5.88868613863799e-06,0.00152986571836511,0.181655284181997,-0.135448597635388,-0.00122744296910768,4.69808045176336e-05,-0.000110236911373476,4.80241732418729e-06,-2.19525592311254e-06,-0.000302906277222265,0.000347474803849945,3.03629313397162e-06,-0.000575819248464365,0.0129041602551332,-5.59621980665559e-08,0.00122280886879757,0.0100837472366878,-6.81369964411482e-05,9.84210325046187e-05,0.0022658494375358,1.28540008973671e-16,0.00167103324240242,-0.000568268793300882,-9.689519571629e-06,0.329197217571064,-0.00759004054603136,-0.00471330336585808,-1.62484181803001e-15,0.00109922607642102,2.9889543637307e-05,-0.000374576210296823,3.90793715919836e-16,3.9053746239324e-17,-0.00254486270528986,1.14510498611109e-15,9.84734467069265e-15,0.353013912360694,-0.0010818138326192,3.81769430383222e-16,-2.46887738119483e-16,-7.64051621496426e-16,-2.41410136043272e-16,-1.21165006472866e-16,6.42689820847507e-06,-8.06314047821499e-06,-2.53884824871437e-15,-0.0677584899455775,1.09706315163817e-15,-9.71680060047835e-17,-9.38690571528858e-16,5.72900140521915e-09,-2.72864683905839e-15,1.01421283554435e-15,-2.20112221450963e-06,9.66839479755273e-07,-9.33069141182195e-16,1.65158601767024e-07,-2.39718870829802e-07,0.707106781186547,3.02250265417131e-16,3.68148950350686e-16,5.51933732253238e-16,4.00261549370384e-16,1.11225196690046e-15,4.90308893486002e-08,5.46759573475566e-16,-2.27736959548336e-16,-5.61583467596959e-16,7.02320861269979e-16,2.89882553166988e-16,-1.11773532273118e-16,-1.03068980253362e-07,-3.50931679016766e-16,1.3267436282758e-16,1.66620703446243e-16,3.26899398791648e-16
"t48",0.0954797081355723,-0.0451753665035042,0.0533990985841956,0.0100134275405326,0.0340844040846259,0.374654402907024,0.021962725659364,-0.0183172652213294,0.000437077478788964,0.0375574108589507,-0.0567515934612242,-0.0225374730010733,-0.000161660985330294,0.00402370044069395,0.0215466737791504,0.00121822318439987,-7.62827103604688e-06,0.00136833379628012,-0.104184441068077,-4.35251498373188e-06,0.00112978893985666,0.130079561842124,-0.0960296870428159,-0.000846374589408783,3.21487927807294e-05,-7.24771675199021e-05,3.07841316696256e-06,-1.26276311590914e-06,-0.00016905534189795,0.000177699427046069,1.43876786484921e-06,-0.000221517641560948,0.00481794149325841,-1.74121521220524e-08,0.000370319861477386,0.00299374607960488,-1.95174995114844e-05,2.47389029344712e-05,0.000509178055279889,1.84066368038037e-16,9.00350540347095e-05,4.01451941518336e-05,7.92020868889409e-07,-0.0381867439099324,0.00114005283243947,0.00115396207524625,7.34339265432404e-16,-0.000670211115480368,-2.14293700643298e-05,0.000277941450254587,-5.32889284345799e-16,-8.03210778297663e-16,0.0025651076418854,-8.41548339954443e-16,-1.38991397099998e-14,-0.480904644538973,0.00156641228046256,2.71068104073389e-17,-3.96458031757549e-16,-1.79097692261174e-16,-6.76643411216512e-16,-1.33881544318843e-16,-4.66500290084971e-05,5.97755802632643e-05,3.15309195784299e-14,0.74681618381582,-4.23441528836139e-15,1.33568302566976e-15,-4.4786957080131e-16,1.92855390594715e-07,4.84456310948087e-16,-2.41255475249406e-16,-3.98164353149072e-05,1.34234715653348e-05,-2.70188995313503e-16,1.34329118072624e-06,-1.93163489893631e-06,-2.51509122522555e-16,8.58143587877848e-17,1.11284200656056e-16,-5.36096180761796e-16,-8.65178477608878e-17,-3.78595662050443e-16,1.69821914530743e-07,1.54383884096136e-16,-5.25897878200803e-20,2.37356950279773e-16,1.47928593113211e-16,4.59823941378836e-16,-1.43856663932449e-18,-2.73609064682656e-07,3.14902736748087e-16,8.43336432115416e-17,-5.19722548773367e-16,1.19869298696131e-16
"t45",0.0950313330913725,-0.0445804208652468,0.0525669399594435,0.00983356208121235,0.0333442399676797,0.363202734710511,0.0212628547381135,-0.0175393498548371,0.000417432891464273,0.0354651230688517,-0.0529143153078293,-0.0209791142230771,-0.000148431923211701,0.00367054266247729,0.0195785000245059,0.00110357134451107,-6.70510434145786e-06,0.00119896171631089,-0.0895218708957297,-3.63052654884718e-06,0.000941795477645002,0.106022035900123,-0.0776857542758723,-0.000670179712954661,2.53028739583702e-05,-5.52045411408852e-05,2.29416172044944e-06,-8.48029980089066e-07,-0.000109877742723676,0.000103864443067481,7.53287339665121e-07,-7.43874194132008e-05,0.00147422306526307,-1.84419714915895e-09,2.71534107448376e-05,0.000146261988419333,-6.99884915825351e-08,-4.33080711863063e-06,-0.000176582853293042,-1.80668779275985e-16,-0.000484909827863506,0.000249499766520511,4.38040174688403e-06,-0.161978998348589,0.00403462724597582,0.00301161436877717,1.52352142681784e-15,-0.0011277182442566,-3.38164964215903e-05,0.00043281705431996,-5.09453931461811e-16,-8.62147598881952e-16,0.00355877087944639,-1.78471061325212e-15,-1.61126001696286e-14,-0.594947119376686,0.00189137366676714,7.72816297236431e-17,3.98569471211315e-16,-2.71751726574848e-16,6.11909369467246e-16,6.38739324084735e-16,2.4863268159235e-06,-5.11575337065751e-06,-2.80744168995905e-14,-0.656874087925822,4.276005773892e-15,-1.66320218459263e-15,1.8625199117895e-15,9.14135553323203e-07,2.37665726469547e-18,1.81456076629969e-17,-0.000137022508365149,4.02822918424521e-05,5.70734551897084e-16,3.10127548530659e-06,-4.44038040564761e-06,2.74731082344212e-16,-3.7558855627402e-16,-1.82969441824302e-18,7.15810647779461e-16,-5.97832519777955e-17,-3.24731016032133e-16,2.75148568151806e-07,-3.22461947890818e-16,-1.23253389803984e-16,-1.62910316367519e-16,-5.09252137215726e-16,-1.14923878236766e-16,6.16217163405879e-17,-4.02528971876759e-07,2.06749451651751e-18,-9.54617339285422e-17,1.1652603100492e-17,-5.49872344183123e-17
"t49",0.0905646374945748,-0.0384728669582969,0.0439496553415247,0.00795486509221974,0.0255063674003374,0.237871757230354,0.0135654658109744,-0.00862704827920766,0.000190171473609755,0.0101921161152182,-0.00420909474134745,-0.00107024646441948,3.01875652357577e-05,-0.00122704056975421,-0.00816686260327544,-0.000533556496165454,8.33795557516687e-06,-0.00160093019255764,0.176265670193874,1.15872668117563e-05,-0.00303382019032362,-0.470522764186109,0.381716846692103,0.0043746484034368,-0.0001787358279256,0.000599797119270044,-3.36287817191231e-05,0.000160169409311989,-0.0216607409767856,0.00420638219503056,2.28007198102686e-05,-0.0023170106110031,0.0489832961364619,-1.60128526376525e-07,0.00338078239102147,0.0272096311469253,-0.000176292388552373,0.000222094834199043,0.00462253264933083,2.44973191620643e-16,0.00175661485992888,-0.000318715994919198,-5.06530057789618e-06,0.134922747156748,-0.00230524304922624,-0.000189444657202517,-5.13478148889135e-16,-0.000705005026905909,-2.23188716072173e-05,0.000286419594368621,6.09748155014333e-17,4.89502245449959e-16,0.00196803706352561,1.89084858881472e-16,-1.7253264969388e-15,-0.01172986551617,-0.000385985108720922,1.36141844672186e-15,6.07731573941249e-16,2.78927308671178e-16,-3.19795118403451e-15,2.09961949860331e-16,-7.76778424224338e-05,9.51894563680188e-05,1.849317890851e-16,0.00171450243956936,6.96919174587405e-15,1.78379775349802e-15,0.707106781186547,1.79661814107314e-06,1.29985345645612e-14,-1.84895558477276e-15,-0.000279649088867354,8.36533464668278e-05,-2.72862894968874e-15,6.65180296949286e-06,-9.5286170368053e-06,4.07334756202804e-16,2.86579240978663e-16,-9.71445146547012e-17,-1.88581761462182e-16,3.24393290007663e-16,8.07947458936198e-16,6.02864325266461e-07,6.97519815665274e-16,-2.92810884163056e-16,1.61329283265843e-16,3.64291929955129e-16,1.75087748364358e-16,2.65665815867059e-17,-8.73844218421058e-07,2.59157163985058e-16,9.31518771194933e-17,1.98188987841955e-16,1.01039172146176e-16
"t50",0.0905646374945748,-0.0384728669582969,0.0439496553415247,0.00795486509221974,0.0255063674003374,0.237871757230354,0.0135654658109744,-0.00862704827920765,0.000190171473609769,0.0101921161152182,-0.00420909474134743,-0.0010702464644195,3.01875652358163e-05,-0.00122704056975418,-0.00816686260327546,-0.000533556496165442,8.33795557510041e-06,-0.00160093019255755,0.176265670193874,1.15872668116912e-05,-0.00303382019032365,-0.470522764186109,0.381716846692103,0.00437464840343731,-0.000178735827925551,0.000599797119269982,-3.36287817188596e-05,0.000160169409311891,-0.0216607409767857,0.00420638219503024,2.28007198100771e-05,-0.00231701061100334,0.0489832961364618,-1.60128526229073e-07,0.00338078239102126,0.0272096311469252,-0.000176292388552314,0.000222094834198929,0.0046225326493309,-8.81113964152791e-17,0.00175661485992843,-0.000318715994919535,-5.06530057836803e-06,0.134922747156748,-0.00230524304922605,-0.000189444657202026,-6.78276879106932e-16,-0.000705005026905922,-2.2318871606631e-05,0.000286419594368858,-4.9384256949391e-17,-4.65970331291154e-16,0.00196803706352464,7.89299181569447e-17,8.91393176300405e-16,-0.011729865516172,-0.000385985108720456,-1.20205521539693e-15,-5.15288113637425e-16,-1.80409479493779e-16,3.27345441806948e-15,-2.20877829050315e-17,-7.76778424192515e-05,9.51894563682356e-05,-4.9881208566088e-17,0.00171450243956726,-6.81753927564507e-15,-1.76376825142027e-15,-0.707106781186547,1.79661816620581e-06,-1.27952036499378e-14,1.92508899261426e-15,-0.000279649088867453,8.36533464673118e-05,2.96287176679165e-15,6.65180296936102e-06,-9.52861703675673e-06,-6.94323071259717e-16,-3.23612603577823e-16,3.0964814046186e-16,1.11285465119964e-17,-4.03756889033602e-16,-5.80048162279745e-16,6.02864325613406e-07,-7.13186835022444e-16,1.57616675013304e-16,3.98986399474666e-17,-5.93275428784068e-16,-8.00727066600568e-17,1.08815843710219e-17,-8.73844218160849e-07,8.00885382227259e-17,-3.1809019266429e-17,-2.71441544958815e-17,-8.77373667424949e-17
"t96",0.0907087262217245,-0.0442741360165059,0.0604024852708673,0.0182071754663275,-0.0221869989505487,0.0213530311871898,0.00105366873225708,0.00257744984909852,-8.83783731629308e-05,-0.0204468309940524,0.0981316823398458,0.0645973746318669,0.000133078868377896,-0.00460882390501489,-0.0284567720412518,-0.00177244526149511,2.30318611048777e-05,-0.004426415396005,0.536544521230227,0.000369298329172294,-0.192991782822778,-0.0179863811835799,-0.358559277072207,0.00352075640761436,0.00192279405145401,0.000643951331760637,-3.80125159556508e-05,0.000194068279370685,-0.0263634649844063,0.00512872230760652,2.76548293153894e-05,-0.00273832216579486,0.0576386601277262,-1.84310606838071e-07,0.00744177141782782,0.0304627559458423,-0.000197653626958373,0.00173388427399609,0.00497567945539618,-1.43821725173482e-16,0.00149161452447832,-0.000136022392193048,-1.82730468074573e-06,0.0125587856244245,0.000782627421670148,0.00213327486232892,2.18141477104083e-16,-0.00145815803562449,-4.32403475897295e-05,0.000548899726562618,7.31967060196243e-17,-1.66043070338643e-16,0.0110209653191335,4.81385764583564e-17,-1.66303660129047e-16,-0.00135816534696105,-0.000690605324034017,-8.34797735897222e-17,-8.84435166856124e-17,3.336915868621e-16,-1.41460299203226e-16,-1.36537550697357e-16,-0.000116331509379167,0.000142482340164237,-6.05077428008632e-17,0.000227810583441478,2.82836054797993e-16,-1.22728087721716e-16,1.90639868511335e-16,2.62226883327756e-06,5.38240166584229e-17,4.64216707395069e-16,-0.000406487361497668,0.000121269433098326,-3.75320032300109e-16,9.56469689062517e-06,-1.36987772295753e-05,-7.86588676138233e-17,1.96734938853412e-16,3.46511014326367e-16,-1.6388020241159e-16,3.27429056090622e-17,-1.63714528045311e-16,8.43866142533067e-07,-1.19070676121329e-16,1.72539006703951e-15,-1.196959198424e-16,5.67254576644416e-16,-1.84820592898294e-15,4.12128222996787e-15,-1.20493467675818e-06,-0.707106781186547,7.73388937096277e-16,4.29022494118405e-16,-1.53404443011332e-16
"t97",0.0907087262217245,-0.0442741360165059,0.0604024852708673,0.0182071754663275,-0.0221869989505487,0.0213530311871898,0.00105366873225707,0.00257744984909854,-8.83783731629126e-05,-0.0204468309940524,0.0981316823398458,0.0645973746318669,0.000133078868377956,-0.00460882390501491,-0.0284567720412518,-0.00177244526149512,2.30318611047776e-05,-0.00442641539600486,0.536544521230227,0.000369298329172299,-0.192991782822779,-0.0179863811835798,-0.358559277072208,0.00352075640761432,0.00192279405145407,0.000643951331760552,-3.80125159558393e-05,0.000194068279370505,-0.0263634649844062,0.00512872230760637,2.76548293154048e-05,-0.00273832216579486,0.0576386601277261,-1.843106067496e-07,0.00744177141782783,0.0304627559458425,-0.000197653626958373,0.00173388427399589,0.0049756794553958,1.5925561383822e-17,0.00149161452447865,-0.000136022392192881,-1.8273046804131e-06,0.0125587856244244,0.000782627421669863,0.00213327486232829,1.99493199737333e-17,-0.0014581580356247,-4.32403475898197e-05,0.000548899726562606,-3.49844816157653e-17,-1.36600690062738e-16,0.0110209653191336,3.26995375221628e-16,8.43192560983128e-17,-0.00135816534696109,-0.000690605324033861,9.78230748152227e-17,1.85187021925634e-16,-1.77549351336955e-16,6.82572488719271e-17,-5.75545302261766e-17,-0.000116331509378747,0.000142482340164084,-4.45430980011361e-17,0.000227810583441186,-2.92134681180573e-16,1.08501982353526e-16,-5.07170642964811e-17,2.62226883263571e-06,-1.67510195504175e-16,-1.23370108839047e-17,-0.000406487361498046,0.000121269433098646,4.65085465185285e-16,9.56469689036843e-06,-1.36987772298442e-05,4.17580466732792e-16,-1.44778944614433e-16,-2.73869468769838e-16,1.84843184363733e-16,1.72821826294189e-16,4.38017677684144e-16,8.43866143067362e-07,9.10492229460609e-17,-1.61430744081766e-15,5.46437894932694e-17,-9.99200722162641e-16,1.51310520353669e-15,-4.10212459100134e-15,-1.20493466918697e-06,0.707106781186547,-6.6483645519716e-16,-3.50721272920967e-16,-5.8995844776262e-17
"t92",0.104157235160991,-0.0736772391974166,0.118237886958747,0.0440253564270422,-0.0940015908809593,-0.0482992024857793,-0.00171905009085035,5.78145131670901e-05,-1.74408115962117e-05,-0.0193676677433184,0.333124680686958,0.28800892249186,-0.000467925584757776,0.00921265786694124,0.0453555820108368,0.0024448600725348,-1.3973337350062e-05,0.00254554016544333,-0.239959562225931,-0.000160592296469305,0.0846517681937583,-0.18520291152292,-0.152493341964118,0.000131748627426895,0.0930226993763357,-2.12116328243044e-06,-6.98948330771454e-09,6.44190563463677e-06,-0.00110889630115228,0.000330864404360804,2.23205370463328e-06,-0.000313205080145832,0.00682289636216181,-2.71312275059582e-08,0.00545894443229273,0.00387720548860856,-2.76403775700593e-05,0.00222053721525666,0.000800533922269277,-2.55681035462117e-16,0.000316563855245822,-3.43347099604034e-05,-4.68319247592334e-07,0.00337375143706037,0.000220420664755923,0.000687222787097336,6.26560435479373e-16,-0.000916853424947561,-3.69342214787335e-05,0.000511531250683179,9.80922455306468e-16,-3.34485516800981e-15,0.344525898687423,3.24311974844727e-15,4.96760449745925e-16,0.000961500247086642,0.000388383740638129,4.96271475686026e-17,2.02660009614846e-16,-8.14172701213766e-16,4.13633892083924e-17,-6.86816356801867e-17,-9.60598726994569e-09,1.71202402017546e-07,-5.97225890317812e-17,4.02436060739902e-06,-8.65566614415046e-18,-4.20537323794064e-16,-4.01616343787744e-18,1.50020423382797e-07,-8.50603932838234e-17,6.97704402061544e-16,-2.63600631871995e-05,8.45730300736813e-06,1.79434849502334e-16,8.05052688161983e-07,-1.15738980532333e-06,2.01133055523217e-16,-4.40736796709537e-16,-7.55146813136154e-17,3.52027158499385e-16,3.45047341393512e-16,4.58292258309623e-16,1.08479777001513e-07,4.61950251575727e-16,-1.94758118649867e-15,4.85370207567448e-15,2.27682456221956e-15,-0.707106781186548,-6.10626392788498e-15,-1.83381511083529e-07,1.42271815924018e-15,5.2157572702825e-16,4.49205858718159e-16,3.49682940955598e-16
