,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
t123,0.10323748,8.2016325,17.82759,14.596935,-0.31918907,4.745536,18.32036,3.87488,1.6342505,15.152804,-0.31796536,5.9001617,-1.1877689,4.053514,5.6157346,-0.5949721,-0.43870857,4.41749,0.12480255,-0.68252796,0.21195099,8.003188,0.35492203,0.46394825,0.29811388,0.76067287
t79,0.09343675,7.319851,16.040928,13.400634,-0.40516356,3.8400211,16.729687,3.310378,1.294569,14.495167,-0.28761494,4.760926,-1.0942937,4.236715,4.7462926,-0.5345538,-0.34261236,4.7308936,0.11273542,-0.6232486,0.1754955,8.22307,0.37550032,0.0046863705,0.8834935,1.2971014
t64,0.07639053,5.7746677,12.706462,11.174382,-0.66753346,1.5724727,14.289602,1.7560512,0.24533327,13.784649,-0.22444038,1.7442554,-0.89925814,5.586677,3.5955524,-0.3985483,-0.10826038,5.675431,0.07982832,-0.5096138,0.098494016,9.4679575,0.4546937,0.03923174,2.5049958,2.967121
t108,0.10046973,8.325825,17.562721,14.34281,-0.3701489,4.6193776,18.207163,3.7206764,1.649799,15.839115,-0.3025028,5.215111,-1.1679838,4.2412477,5.4636674,-0.5838103,-0.43378457,4.421851,0.12171906,-0.6739435,0.19649509,8.2951765,0.35935557,0.44646358,0.44086415,1.0587727
t181,0.12809716,10.696887,22.552185,17.859976,-0.053722613,8.2254305,22.290142,5.946011,2.8667247,16.796879,-0.3717261,9.167181,-1.4055535,3.2621398,8.081341,-0.7659755,-0.7464163,2.5832636,0.16011779,-0.84394664,0.31861404,6.6561165,0.26047912,1.7057842,-0.11507912,-0.009453214
t255,0.12792817,10.698136,22.57108,17.909681,-0.058020145,8.182297,22.29538,5.918749,2.8749692,16.86092,-0.37433022,9.148253,-1.4083093,3.2856317,8.057981,-0.7662254,-0.74937165,2.6116989,0.1595673,-0.8442687,0.3151093,6.712567,0.26177093,1.6806126,-0.11618295,-0.009443756
t256,0.12791875,10.698434,22.572332,17.909834,-0.057999093,8.182588,22.295383,5.918103,2.8742118,16.861837,-0.37425417,9.147212,-1.4081432,3.2860644,8.056714,-0.76621544,-0.7495419,2.6110399,0.15957245,-0.8442464,0.31519502,6.712498,0.26175585,1.681044,-0.11616087,-0.009439054
t229,0.1268351,10.624646,22.398508,17.778091,-0.0697057,8.0555935,22.132353,5.8472795,2.8430493,16.85525,-0.37191683,8.997839,-1.4033464,3.3136926,7.9454746,-0.759931,-0.7411614,2.6522403,0.15852565,-0.8396402,0.31085226,6.7697563,0.2653316,1.644716,-0.11157134,-0.008838448
t237,0.12799025,10.694062,22.58431,17.915974,-0.057506494,8.159241,22.285942,5.909393,2.899631,16.869928,-0.37372226,9.142331,-1.407486,3.2903693,8.047023,-0.76588804,-0.750231,2.5855143,0.1598052,-0.843985,0.31507373,6.708303,0.26045552,1.6941881,-0.11595917,-0.009406982
t238,0.12802431,10.696238,22.585949,17.914879,-0.05722831,8.163263,22.292284,5.9101853,2.901349,16.872885,-0.37407944,9.145255,-1.4078797,3.2881298,8.050271,-0.76619786,-0.7505336,2.5906198,0.15986934,-0.84429514,0.3148314,6.7148976,0.2606201,1.6979419,-0.11618171,-0.00946684
t204,0.12196874,10.256778,21.572462,17.178478,-0.11697189,7.543407,21.478497,5.5514054,2.5922582,16.675987,-0.3612082,8.377572,-1.3721749,3.4224484,7.5338817,-0.7319274,-0.6950058,2.9398644,0.15296409,-0.8163547,0.29230115,7.0048423,0.2832431,1.4854486,-0.09061654,-0.0057767914
t205,0.12821174,10.69881,22.569265,17.945314,-0.043571066,8.180718,22.31624,5.9064665,2.9261987,16.76371,-0.37410972,9.203971,-1.4048207,3.298263,8.152059,-0.7676135,-0.7470965,2.5381157,0.16056292,-0.84526104,0.31650597,6.6787252,0.26008558,1.6929877,-0.11823941,-0.009792517
t170,0.12828638,10.5081625,22.5319,17.818497,-0.033492535,8.231834,22.177101,5.9315414,2.899089,16.577976,-0.36339566,9.214327,-1.3922604,3.2636778,8.07881,-0.7633017,-0.7391997,2.5736003,0.16311076,-0.8424672,0.32283065,6.5327206,0.26378945,1.6757444,-0.11842104,-0.010125191
t171,0.12825918,10.5027895,22.491365,17.831785,-0.032320112,8.241548,22.158504,5.919329,2.930362,16.543293,-0.36377507,9.2453165,-1.388555,3.3114977,8.109462,-0.76324505,-0.7358204,2.5555398,0.16352385,-0.84139484,0.32319513,6.5451684,0.26364344,1.5970751,-0.11754,-0.010062135
t182,0.12821198,10.623969,22.547993,17.855206,-0.04255007,8.26701,22.137512,5.9119163,2.9931962,16.686974,-0.36399212,9.152572,-1.3867283,3.2883365,8.067567,-0.76497537,-0.7421545,2.4611566,0.1632533,-0.84328604,0.319412,6.591671,0.26065305,1.6549033,-0.12136998,-0.009624922
t198,0.12824124,10.653839,22.577976,17.859886,-0.040388897,8.212037,22.147804,5.8878484,3.000865,16.715239,-0.36464742,9.148288,-1.389908,3.3366642,8.067748,-0.76534384,-0.7412041,2.4876742,0.1634365,-0.84347165,0.31812078,6.634617,0.26382336,1.6169589,-0.12113914,-0.009777307
t199,0.12816119,10.655828,22.58543,17.864607,-0.04110985,8.231443,22.164534,5.908233,2.990697,16.729593,-0.365166,9.140875,-1.3912486,3.3201897,8.071661,-0.763624,-0.7417092,2.4867806,0.16316266,-0.84262675,0.31814817,6.620105,0.26278025,1.6249275,-0.123638965,-0.010040095
t34,0.05575393,3.3019636,8.615744,8.635775,-0.7665442,0.15156563,10.173137,0.32436168,-0.019872569,10.074256,-0.130961,-0.012322539,-0.67171896,6.661687,2.3779464,-0.2665901,2.2411127,5.618271,0.04253147,-0.37351397,0.048291057,9.3165865,0.5287003,0.10652708,4.0012302,4.3696623
t7,0.006330703,-0.6057475,-0.20364474,7.084673,-0.1396078,-0.25009403,1.7127714,0.3685285,1.079562,0.065183274,2.715785,-0.011462065,-0.3881957,8.601875,1.6898203,-0.21078953,9.084625,4.401397,1.4769444,-0.24453296,0.07200799,4.989008,0.6146166,0.26102546,10.14004,3.309316
t8,0.006384059,-0.57531285,-0.19325756,7.050396,-0.15883256,-0.2175621,1.7879461,0.34688985,1.1744694,0.061283592,2.6595514,-0.012518707,-0.39874157,8.447604,1.6357982,-0.21388136,8.87698,4.245079,1.2890828,-0.24703734,0.076641135,4.9388413,0.60917735,0.25497833,9.924035,3.2611768
t49,0.031910665,3.4344325,5.4337473,13.159856,-0.6171529,4.713332,2.8764834,-0.13416982,7.3111076,0.045366433,5.4030533,6.7787185,-0.79753476,10.437013,2.5628457,-0.6173496,3.5848372,-0.11844795,0.07769817,-0.3953092,0.32947025,3.6214414,0.46834671,0.31601855,7.583235,3.3988872
t100,0.077654794,8.129884,13.541952,19.34668,-0.23445909,8.059249,8.347267,0.45331448,8.954731,0.026588582,4.990495,12.935823,-0.9485196,8.547651,5.7612786,-0.84198445,-0.24166425,-0.3195813,0.13371617,-0.5795221,0.49002576,1.4076488,0.1798872,0.3086942,1.831004,1.1505587
t101,0.07798196,8.1479,13.51423,19.305964,-0.23325805,8.040325,8.335519,0.42286664,8.954927,0.025191423,4.9549375,12.950391,-0.9488012,8.615936,5.8237834,-0.842577,-0.23735818,-0.3192785,0.13327606,-0.58050597,0.49071935,1.4515052,0.1847272,0.30895588,1.9076529,1.2068633
t120,0.10032105,10.499207,17.805162,23.062635,0.07008867,9.904743,10.997449,1.2613765,10.252996,0.017409084,4.415601,16.512766,-1.026185,8.194265,7.6688766,-0.9925916,-0.47381482,-0.42085627,0.16237979,-0.678924,0.58627766,0.35508704,0.0829874,0.2917947,0.0023557097,0.010822978
t203,0.10094778,10.520361,17.994339,23.494411,0.015682988,9.93512,11.092017,1.1229026,10.423402,0.025230382,4.6342597,16.929384,-1.0258843,8.536888,7.6915736,-1.007428,-0.48398167,-0.43134815,0.16275881,-0.6837502,0.5870429,0.44148713,0.07381647,0.30775854,0.09160649,0.08957151
t210,0.100997135,10.527348,17.989115,23.508892,-0.00080460135,9.929886,11.078528,1.1090592,10.4300995,0.025246277,4.63301,16.908789,-1.0288298,8.58335,7.7227616,-1.0079675,-0.4806325,-0.4315888,0.16299294,-0.6838037,0.58711874,0.4613269,0.07523771,0.3089816,0.10067205,0.08849057
t216,0.101109035,10.525724,17.966396,23.517763,0.016455522,9.88476,11.112043,1.1415906,10.438363,0.025673179,4.600678,16.932371,-1.0291299,8.559714,7.6849747,-1.0088698,-0.4791578,-0.42877096,0.16259438,-0.6853154,0.5869457,0.43604955,0.07693506,0.30815294,0.10629329,0.05846284
t217,0.1010578,10.525052,17.963076,23.511576,-8.0638136e-05,9.897977,11.070123,1.1261871,10.44434,0.02636679,4.6175714,16.94067,-1.0304387,8.5426445,7.6874566,-1.008935,-0.4784543,-0.4295219,0.16237962,-0.6837734,0.58727175,0.4264386,0.07526044,0.30877677,0.12284763,0.06730647
t109,0.078452125,8.379347,13.795628,19.878078,-0.24344617,8.190384,8.268962,0.18520546,9.372664,0.033264693,5.346633,13.280718,-0.9652845,8.954875,5.80182,-0.8680071,-0.24071123,-0.3434625,0.13523999,-0.5921252,0.5100441,1.4497335,0.19240065,0.3200255,2.0866199,1.2673681
t62,0.044917464,5.1974006,8.043742,15.176383,-0.52220136,5.625299,4.3092113,-0.10456315,8.048418,0.047058787,5.6372943,8.646397,-0.8583413,10.109241,3.5271974,-0.6994061,1.6829329,-0.2043623,0.09292442,-0.45030326,0.37767673,2.9780715,0.36931303,0.32005534,5.7179184,2.8928137
t63,0.039705247,4.550943,7.0944266,14.504527,-0.564199,5.2529483,3.7003226,-0.12323341,7.855298,0.048736174,5.6813316,7.9932947,-0.8424708,10.38302,3.1367452,-0.6726209,2.474444,-0.17464842,0.08764629,-0.42906073,0.36197993,3.267767,0.4131506,0.3223783,6.5645566,3.111571
t52,0.038933005,4.4046197,6.8613377,14.218627,-0.5609122,5.1539626,3.6768742,-0.11820784,7.649213,0.04485669,5.4946694,7.742403,-0.829557,10.243114,3.0838103,-0.65745705,2.4946232,-0.163715,0.08576979,-0.42332923,0.35295117,3.2728858,0.4125132,0.3159808,6.485147,3.1400535
t37,0.021390729,1.82754,3.1192658,11.458129,-0.68811905,3.8403957,2.0565863,-0.13135368,6.213178,0.046913955,5.142128,4.8300185,-0.68717074,10.674091,2.051284,-0.5328882,5.0333734,-0.06373062,0.05949158,-0.3461782,0.28154942,4.2122064,0.5268635,0.30879337,8.822383,3.995835
t29,0.03495259,3.4487624,5.42562,12.057106,-0.5359525,4.7050734,3.876989,0.1599512,6.0527496,0.02648841,3.999178,6.1433697,-0.76926905,8.518794,2.548895,-0.57073414,2.7965083,-0.08640912,0.07323537,-0.39842862,0.29543075,2.9849837,0.3974749,0.255011,5.973202,3.1315575
t35,0.018626085,0.88953286,2.0137446,9.84871,-0.69898266,3.577757,2.6835623,0.35555753,4.638134,0.02399167,4.056443,3.0715146,-0.6631659,9.116975,1.8304651,-0.45278335,4.9845695,-0.005481186,0.04875998,-0.32687336,0.22742255,4.004171,0.4736447,0.24412511,7.9104123,4.0302114
t36,0.018345091,0.84909254,1.936491,9.817308,-0.7033586,3.5329797,2.6546116,0.34726968,4.6087375,0.02440634,4.061767,3.033727,-0.65970236,9.153906,1.8263912,-0.4504834,5.047882,-0.003539388,0.048096504,-0.32537827,0.22586648,4.02621,0.47641426,0.24474837,7.966016,4.0612617
t23,0.007721645,-0.30446318,-0.056482997,8.393289,-0.5813063,0.8045459,1.462253,0.039146923,3.388904,0.03776517,3.5514293,1.2884566,-0.45878753,9.996634,0.9173086,-0.33477536,7.222475,1.4651711,0.010876089,-0.28126314,0.13785455,4.9528413,0.6217154,0.25567982,10.007426,4.745174
t24,0.008798454,-0.27121532,-0.020846583,8.354588,-0.6219177,1.0934664,1.5042406,0.047627367,3.4753125,0.029800497,3.5218136,1.3624784,-0.46888843,9.808126,0.80447936,-0.34160185,6.9323287,1.2525393,0.01510863,-0.28345916,0.14042066,4.8521433,0.613003,0.24932575,9.781756,4.870268
t12,0.0070504886,-0.30848768,-0.08341516,8.414622,-0.55568004,0.7155959,1.4343547,0.021789603,3.4064903,0.04287179,3.5953696,1.2576194,-0.46512902,9.979228,0.9226689,-0.33298883,7.4567695,1.6575226,0.009498101,-0.28232902,0.1386245,4.959951,0.627913,0.2632658,10.218016,4.638585
t13,0.0065643033,-0.32196417,-0.09515479,8.4831295,-0.5434437,0.5816552,1.4507198,-0.012510497,3.3609896,0.046204135,3.724474,1.1847104,-0.4557439,10.127626,0.99185556,-0.33232963,7.5588603,1.7314278,0.008256992,-0.28132555,0.13833435,4.9950876,0.6324307,0.26255664,10.303669,4.6628485
t5,0.21826524,-0.73132116,-0.32844603,7.8045425,0.44505346,-0.58353716,1.4012206,0.27040923,0.3051405,0.113831796,4.266449,-0.051720776,-0.37662604,10.562978,3.0406656,-0.20623603,11.237272,6.140691,3.7095673,-0.24676584,0.080542296,6.034416,0.67605186,0.32043004,12.910656,3.3502507
t4,0.3895489,-0.8066561,-0.35248852,7.626267,0.99452496,-0.68422645,1.4789448,0.28397217,-0.024323437,0.124840066,4.1862917,-0.075314604,-0.3608382,10.283555,3.4675076,-0.18354474,11.760559,6.859614,4.2680583,-0.24348962,0.065555334,6.189528,0.67722845,0.3237395,12.963137,3.0373878
t51,0.40990603,-1.0792994,1.6549981,2.45107,2.7542973,-0.010292944,-0.28158528,1.2040555,1.340617,0.3968807,-0.008042366,-0.097238965,1.0661327,0.15361361,3.4457817,-0.03889962,2.4153025,0.40432784,1.5122864,-0.006943155,4.945656,0.6146971,0.14683735,0.0019328437,1.6058844,3.5621438
t206,0.032864038,-0.12838621,8.920585,6.225347,8.658003,4.7101674,0.097014844,8.328917,3.4796026,0.04173775,-0.14993665,3.475999,-0.26541865,0.4741973,7.879603,-0.31370077,-0.22736186,-0.1061883,0.07773631,-0.003192533,0.115650475,-0.05980526,0.30160654,0.037645042,-0.18221623,-0.022163
t207,0.028107343,-0.31156796,7.954615,5.628116,7.9729652,4.360803,-0.05356929,7.6019263,3.1954105,0.034724377,-0.13414705,2.9170635,-0.22605765,0.45455593,7.4382467,-0.2810308,-0.17612073,-0.0933831,0.07004774,-0.0013081236,0.07579805,-0.052849762,0.2916503,0.036595564,-0.1484781,-0.0140649825
t111,0.013565305,-1.0246733,4.4561405,3.4987776,4.8456216,2.4585621,-0.23097989,4.29327,1.8830553,0.13083631,-0.066587664,0.5824137,-0.022178851,0.30909896,5.601286,-0.13246213,0.5377718,-0.02726045,0.03129013,0.08592347,2.0457351,-0.018985631,0.24273309,0.029209582,-0.022552395,1.575461
t46,1.7295728,-1.2086203,0.050939307,3.3415303,3.4531252,-0.4248317,-0.20434634,-0.009975222,-0.0530498,0.028319804,1.6453115,-0.15265724,1.5419444,0.5651916,4.2407575,-0.0024730228,5.2319026,2.9123867,4.6912675,-0.03494588,5.0168295,2.2677658,0.1604986,0.053422503,4.5827703,3.374036
t47,1.0294927,-1.1345463,0.96040356,2.5393033,2.743402,-0.15194605,-0.24511008,0.6303188,0.56328475,0.072386466,0.43608487,-0.1115946,1.5630485,0.0993309,3.3566298,-0.016665721,3.0695403,1.1792383,2.8327737,-0.007840405,5.0738225,1.184809,0.124778815,0.005560627,2.4748096,3.694607
t40,1.8177043,-1.1970291,-0.012622207,3.2993722,3.354276,-0.44765934,-0.19974436,-0.026163202,-0.07767281,0.031884186,1.7552009,-0.13963708,1.4864483,0.6893923,4.1171365,-0.004329592,5.332833,3.0393395,4.70534,-0.03825137,4.862043,2.403531,0.16339396,0.057238974,4.659266,3.1805663
t103,0.035847787,6.0517817,0.0020054877,-0.09592774,8.829019,4.085873,-0.20362267,3.856811,-1.1679851,0.010846032,8.05762,-0.06085353,-0.53073514,0.11759064,0.40962005,-0.12242222,1.7709498,7.637021,8.28588,1.269963,0.23023486,-0.023321623,0.1128882,0.27335438,2.7247665,-0.04510407
t128,0.04276041,7.1225963,0.41626105,-0.13138641,8.782502,5.3779063,-0.21186596,4.6990504,-1.1619016,0.013415351,7.5086274,-0.06777518,-0.582264,0.17492408,0.0026401784,-0.14586046,0.9238227,6.6913366,7.403898,2.195055,0.27626866,-0.038518235,0.172352,0.2769737,1.5063432,-0.04922913
t251,0.049235057,8.195085,1.1672362,-0.16702603,8.417319,6.7602954,-0.24946412,5.939941,-1.0671554,0.015583325,6.1576576,-0.07298369,-0.62904763,0.25423867,0.009575328,-0.17463748,-0.02303981,5.0088706,5.9003787,3.8177555,0.32573795,-0.06102366,0.25678355,0.26680323,-0.0048101465,-0.053754695
t252,0.0490929,8.178338,1.1215194,-0.16512166,8.442162,6.710818,-0.24516077,5.8847637,-1.0759444,0.015684541,6.241751,-0.07261795,-0.6274168,0.24994107,0.009174672,-0.17376073,-0.019316066,5.091733,5.9701324,3.7441022,0.32437953,-0.059970394,0.251613,0.26738966,-0.0003232619,-0.05350539
t213,0.04918421,8.182458,1.1564547,-0.16668431,8.406353,6.7425065,-0.24751635,5.9077,-1.068204,0.016012495,6.158794,-0.07381007,-0.63006926,0.25437197,0.00979391,-0.17445834,-0.021577256,5.00843,5.9116583,3.8225095,0.32574958,-0.061146997,0.25571042,0.26699233,-0.0053690253,-0.05410518
t146,0.047872435,8.046285,1.1922039,-0.17126219,8.274102,6.5243464,-0.25330213,5.8216023,-1.0417373,0.017078597,6.0073404,-0.07714912,-0.6349332,0.25533366,0.010152375,-0.17047401,-0.021769116,4.9178143,5.8551617,3.7637122,0.31994945,-0.060719095,0.25464123,0.2605479,-0.011132712,-0.053621937
t147,0.048244018,8.1339855,1.2472347,-0.1730165,8.231046,6.5675282,-0.2450527,5.837384,-1.0643728,0.016265966,6.1260953,-0.072364405,-0.6442854,0.25321582,0.010165561,-0.16962358,-0.018512364,4.961419,5.8337717,3.8418667,0.32856202,-0.061558682,0.25427276,0.26180026,-0.0068080714,-0.05379399
t150,0.043725073,7.1623487,0.18656255,-0.122812785,8.9504,5.3861933,-0.20036541,4.58416,-1.1991627,0.013391782,7.854599,-0.06344228,-0.5803328,0.1427688,0.002085009,-0.14635532,1.075521,7.06347,7.6515737,1.8591561,0.27558875,-0.034647256,0.16074583,0.2860329,1.8339049,-0.04943381
t253,0.049439933,8.205476,1.1773809,-0.17436771,8.284179,6.6628456,-0.23975958,5.8064303,-1.0786473,0.015682982,6.2275305,-0.078783005,-0.6461434,0.24711004,0.010350358,-0.17162777,-0.019677335,4.9822307,5.8605947,3.83297,0.33234954,-0.062326442,0.25364044,0.26533788,-0.0056881243,-0.05389643
t254,0.049441166,8.205756,1.172973,-0.1742997,8.286235,6.660926,-0.23969027,5.807732,-1.0790339,0.01584197,6.227274,-0.07893971,-0.6462138,0.24731347,0.01035629,-0.17165826,-0.01973476,4.983793,5.8610725,3.83211,0.33240235,-0.06234496,0.2536264,0.2654227,-0.0058152005,-0.053961508
t159,0.04815278,8.117921,1.193728,-0.16895856,8.355293,6.5183225,-0.24295633,5.8957186,-1.0724878,0.01629774,6.152662,-0.07889843,-0.6362723,0.25218737,0.0097943535,-0.16800803,-0.018708587,5.017179,5.965999,3.8067505,0.32505438,-0.061999146,0.25626105,0.26422632,-0.007857414,-0.054137778
t162,0.04797931,8.212864,1.1896139,-0.17307058,8.400499,6.622279,-0.23970774,5.8587174,-1.0738496,0.015072733,6.196665,-0.07939608,-0.6379125,0.25366482,0.009900459,-0.16964842,-0.016443374,5.065187,6.023817,3.8335643,0.32703882,-0.062230594,0.2511307,0.26620522,-0.0047069825,-0.053905774
t263,0.047943756,8.199396,1.2340825,-0.17812786,8.43089,6.641893,-0.24258894,5.9328675,-1.0759556,0.015704812,6.227859,-0.07905209,-0.6363196,0.2584143,0.009548721,-0.1697335,-0.015942032,5.1087494,6.04121,3.8502398,0.3284778,-0.0620008,0.25514722,0.26586577,-0.0066607334,-0.053524643
t264,0.04794794,8.19885,1.234356,-0.17811093,8.430345,6.6416774,-0.24260391,5.932343,-1.0759006,0.015709775,6.2274566,-0.079040304,-0.63629216,0.25841564,0.009550259,-0.16971958,-0.0159453,5.108221,6.0405674,3.8497946,0.32845378,-0.061996397,0.25513455,0.26584262,-0.006690264,-0.053519815
t179,0.04511846,7.7015085,1.2985473,-0.17113411,8.044765,6.0621076,-0.25662106,5.7354765,-1.0366175,0.01444486,5.8749075,-0.078480676,-0.62547815,0.265946,0.009096553,-0.15723255,-0.01156992,4.8001666,5.7795606,3.8181043,0.31824854,-0.06190987,0.24671376,0.25168693,-0.0063723037,-0.052209493
t180,0.044041004,7.3796444,0.9074868,-0.14823096,8.351252,5.5087347,-0.22769345,5.0914655,-1.1163249,0.012761808,6.6729145,-0.071503624,-0.6042618,0.22584574,0.0052352957,-0.1442553,0.45964506,5.830604,6.5449514,2.958848,0.29646927,-0.049886797,0.20677525,0.26465133,0.70583475,-0.05025719
t137,0.044033054,7.771516,1.242098,-0.18048434,8.031098,6.137315,-0.24461964,5.72857,-1.04141,0.018182494,5.955041,-0.076446965,-0.62279445,0.2710746,0.008826993,-0.16032378,-0.014849994,4.8804665,5.7531047,3.8800554,0.32411286,-0.061585676,0.2389393,0.25331983,-0.0051757763,-0.0523717
t154,0.042854544,7.4171596,0.751884,-0.14943105,8.459844,5.5736527,-0.22101067,4.9764276,-1.1312621,0.013593334,6.870069,-0.0655222,-0.59529334,0.21663903,0.0049724886,-0.14666915,0.55353147,6.02826,6.6934705,2.7912054,0.29449278,-0.047368973,0.18945508,0.26788685,0.9642874,-0.049999967
t225,0.0463619,7.9932547,1.2716908,-0.17385177,8.204364,6.352698,-0.25162065,5.6914496,-1.0674025,0.016247248,6.0427837,-0.07106916,-0.6275778,0.26665908,0.009762779,-0.16396458,-0.0135782845,4.883047,5.7783217,3.784827,0.32325542,-0.061608277,0.2366293,0.2545192,-0.003461959,-0.052588623
t226,0.046414163,8.001113,1.2741437,-0.17437695,8.217657,6.359072,-0.25191742,5.698801,-1.0677512,0.016284224,6.0475764,-0.071603045,-0.6280617,0.2666166,0.00971292,-0.16408059,-0.01340301,4.8888745,5.7884946,3.7884202,0.323457,-0.061664943,0.23706639,0.25462258,-0.0036221687,-0.052626442
t133,0.0385857,6.3547177,0.010275571,-0.10213034,9.055068,4.4519243,-0.20232047,4.0216804,-1.2062037,0.010824566,8.27128,-0.0592843,-0.54273355,0.11498948,0.2899461,-0.12866592,1.6947602,7.7537475,8.353523,1.2833207,0.24291916,-0.024638139,0.11763516,0.2825301,2.6541302,-0.04641028
t167,0.01377882,4.7872653,2.2207596,-0.16049345,5.9886746,2.0402029,-0.3457277,5.3563337,-0.79661125,0.029903632,3.5146646,-0.09246309,-0.5541475,0.39862067,0.0021862711,-0.08262321,0.30859393,3.4593415,4.77611,4.8958282,0.2527168,-0.066216074,0.24111903,0.1580747,-0.025045907,-0.056449175
t168,0.013636562,4.847631,2.1927073,-0.16360211,5.9985933,2.1113763,-0.33973673,5.360178,-0.7877615,0.028729282,3.534126,-0.091916576,-0.5539191,0.39657474,0.0020740393,-0.083744,0.29984775,3.488996,4.8110666,4.9119205,0.25387523,-0.06610331,0.24042057,0.15910287,-0.0235713,-0.056034986
