,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
t156,14.084889,8.6874895,5.3099365,9.380726,6.3342,5.4729943,5.579361,5.8210106,6.935422,5.280533,4.7973733,4.3001647,3.977195,3.1217916,2.5553677,5.003438,5.297168,5.7313256,5.7854085,5.11751,5.0188375,8.578886,5.6520224,4.6193027,3.1087525,6.4690714
t232,14.12326,8.74468,5.3426666,9.444443,6.3619857,5.499169,5.569117,5.7892003,6.843447,5.3091674,4.7535553,4.249215,4.004558,3.0554004,2.6026676,5.0165887,5.314319,5.758806,5.8217287,5.096326,5.0626554,8.657521,5.6738124,4.5071344,3.1086183,6.419105
t233,14.131343,8.740913,5.342042,9.45356,6.361882,5.5045447,5.55594,5.808053,6.842418,5.314287,4.745091,4.247101,4.0212593,3.0389135,2.587222,5.017815,5.2987843,5.751373,5.827655,5.079141,5.044993,8.679384,5.6907387,4.501844,3.0886743,6.417717
t218,14.053768,8.755735,5.343036,9.391881,6.401826,5.5471816,5.572055,5.8408446,6.8735476,5.2432504,4.828299,4.2940164,4.058454,3.030566,2.5788949,4.9520493,5.3187,5.7018576,5.756449,5.115777,5.0266337,8.671911,5.6663465,4.5461054,3.1036034,6.4188466
t123,14.15312,8.672724,5.2413077,9.454008,6.2492723,5.3719807,5.677445,5.7518306,6.9847307,5.365437,4.724649,4.223411,3.8582387,3.213469,2.5845294,5.108469,5.331375,5.8199563,5.865589,5.1441035,5.0547256,8.514215,5.611336,4.673011,3.1599483,6.5071235
t79,14.143787,8.680878,5.1912584,9.47053,6.217394,5.3338294,5.7280507,5.7327776,7.043662,5.3699512,4.736118,4.213837,3.799771,3.2639635,2.591886,5.1271696,5.358179,5.828643,5.8684325,5.1752505,5.0553474,8.478116,5.575442,4.732344,3.1778367,6.551756
t64,14.163204,8.609492,5.234953,9.430294,6.216809,5.35357,5.6231875,5.7644296,6.988925,5.385066,4.70834,4.2073274,3.8804593,3.2325742,2.5586858,5.128713,5.3142576,5.819346,5.8670287,5.1378393,5.0444546,8.475556,5.603671,4.705689,3.1833043,6.4987626
t108,14.190363,8.628879,5.143836,9.530962,6.155573,5.293472,5.7135987,5.773437,7.076065,5.422351,4.682381,4.1599445,3.7803626,3.2738698,2.529481,5.1715784,5.3231854,5.825085,5.9000816,5.1242666,4.997369,8.496083,5.583487,4.7791944,3.156725,6.5708756
t181,14.468054,8.482982,4.6563272,10.042113,5.689745,4.859681,6.2372074,5.7252545,7.5498095,5.7205276,4.3884063,3.8227243,3.2146254,3.592374,2.3714316,5.5732994,5.3326187,5.9295225,6.224237,5.044376,4.8122997,8.4741535,5.507501,5.18919,3.0883245,7.004246
t255,14.410729,8.426379,4.688572,10.0062685,5.689669,4.899188,6.1987286,5.746842,7.537148,5.704123,4.33139,3.877963,3.2295365,3.5387583,2.293941,5.6069784,5.288156,5.9085836,6.1701455,5.043912,4.775284,8.44941,5.542984,5.216372,3.024182,6.963318
t256,14.428116,8.476219,4.7293005,10.0026865,5.6570225,4.8654227,6.129063,5.7257495,7.460838,5.765213,4.3822327,3.908759,3.2742147,3.5111835,2.345494,5.5797405,5.2570157,5.971508,6.1742244,5.073048,4.836438,8.433601,5.5332193,5.154994,3.068465,6.920552
t229,14.466485,8.492033,4.7386813,10.023411,5.7480626,4.863025,6.152636,5.801373,7.46414,5.679642,4.417003,3.8397713,3.3238318,3.5775847,2.3687205,5.510754,5.3828597,5.934435,6.2266836,4.9599757,4.772956,8.532062,5.54436,5.1395936,3.0966702,6.9362755
t237,14.422584,8.44852,4.7369285,9.986714,5.760623,4.903954,6.176769,5.78775,7.497636,5.6509333,4.3954816,3.8520114,3.2986705,3.569329,2.3325772,5.5286455,5.3740335,5.8921943,6.186907,4.982241,4.7628093,8.505663,5.5406923,5.174616,3.0701292,6.9401426
t238,14.438321,8.472346,4.721896,10.016769,5.6832285,4.866945,6.1586533,5.756561,7.4876847,5.7300954,4.3727183,3.8796725,3.2695801,3.5388803,2.335082,5.573795,5.3035955,5.9458833,6.189997,5.026453,4.7993145,8.474219,5.540119,5.168277,3.0628066,6.934388
t204,14.456915,8.549574,4.767069,9.989755,5.70088,4.852089,6.1227956,5.744163,7.42382,5.7332654,4.45476,3.8685746,3.324491,3.5584316,2.423423,5.5067596,5.3543396,5.96214,6.1978936,5.01492,4.838415,8.50707,5.5070095,5.083815,3.136373,6.9068913
t205,14.408722,8.489191,4.7621155,9.964365,5.7294273,4.90917,6.136988,5.743398,7.442113,5.6950636,4.4438157,3.884315,3.3289633,3.5294685,2.3808515,5.511897,5.329854,5.9179077,6.162113,5.039296,4.8284845,8.474332,5.526538,5.1233044,3.1001906,6.907633
t170,14.51219,8.558003,4.6792507,10.090544,5.5989304,4.78744,6.149706,5.710197,7.459198,5.831875,4.396383,3.8692894,3.22748,3.5464563,2.416378,5.599274,5.257194,6.0331635,6.2455697,5.064363,4.8554735,8.467591,5.5152135,5.108922,3.1061866,6.9626503
t171,14.548494,8.609735,4.6981606,10.106354,5.5735383,4.753015,6.107297,5.7470794,7.409643,5.8691025,4.390201,3.8849847,3.2632,3.520596,2.4207242,5.611571,5.2340174,6.078552,6.2723536,5.0195694,4.824953,8.511604,5.5484543,5.0511594,3.0969477,6.940935
t182,14.520515,8.604768,4.7256985,10.060823,5.595815,4.768709,6.1028056,5.7602882,7.4117537,5.8519006,4.4110594,3.911741,3.2765775,3.5082545,2.41869,5.5825195,5.231472,6.076574,6.243729,5.003915,4.812383,8.50848,5.5541334,5.058493,3.1012626,6.917682
t198,14.508048,8.595972,4.7358003,10.054353,5.605023,4.7861524,6.082101,5.7357187,7.387893,5.8477287,4.4200983,3.9110737,3.2894332,3.5085514,2.4347298,5.575637,5.234235,6.0655036,6.233452,5.0382333,4.843207,8.485283,5.5382433,5.0372148,3.1104593,6.914759
t199,14.502689,8.546074,4.6803346,10.081175,5.60867,4.7965126,6.1608143,5.722596,7.4748187,5.819359,4.3889837,3.8709955,3.2271588,3.5486746,2.3995655,5.599841,5.261537,6.021257,6.2383356,5.053648,4.837964,8.469914,5.522441,5.126975,3.0951166,6.9638467
t34,13.039432,5.5021424,6.220997,5.7965183,4.7608833,4.3528676,3.3914137,5.751644,7.051283,4.9906445,5.198123,5.7380357,4.2538185,5.157696,2.4294791,5.209944,5.7238617,6.667334,4.5969067,6.4499183,5.618623,4.699711,4.405308,5.754352,5.4793897,6.465799
t7,12.792831,5.2438283,6.0688405,5.607545,4.705418,4.319973,3.1107721,5.6577477,7.1245017,5.0481052,5.31447,5.589538,4.2090364,4.9841905,2.3667974,4.9674063,5.936013,6.613041,4.6197553,6.3962226,5.5395904,4.7391725,4.1748405,5.9565396,5.6418834,6.4347744
t8,12.80485,5.2314034,6.072276,5.5996294,4.7068586,4.3031473,3.1066136,5.6454825,7.136014,5.042324,5.298488,5.584104,4.2006106,4.975823,2.3644845,4.9755826,5.933632,6.6198974,4.623651,6.3769674,5.528961,4.740631,4.177993,5.9489746,5.6327395,6.4342093
t49,12.398004,4.9983687,6.164351,5.533831,4.605937,4.25795,2.7680738,5.433444,7.341327,5.065915,5.3872437,5.314956,4.1116548,4.7567577,2.2615342,4.4880614,6.216196,6.5302744,4.6828947,6.2717113,5.355932,4.576967,3.7864757,6.3529315,5.800922,6.218031
t100,11.942859,4.8282623,6.450484,5.5672083,4.3020234,4.1212525,2.4170015,5.0865417,7.678704,4.86359,5.4524174,4.8409357,4.1679454,4.3369427,2.2972407,4.0037236,6.711399,6.3558745,4.9112153,6.0810957,5.2398605,4.2380643,3.3039656,6.8275995,6.1519647,5.797612
t101,11.989735,4.828603,6.453961,5.612308,4.297603,4.079621,2.411828,5.047537,7.6887374,4.857379,5.495882,4.8937216,4.1664033,4.3615537,2.3369288,4.0644073,6.650411,6.3332314,4.884692,6.0774155,5.1975083,4.202519,3.3631713,6.7716303,6.18315,5.80048
t120,11.858073,4.7693033,6.5348716,5.5178676,4.219947,4.1334043,2.3463907,4.9937673,7.757405,4.8209424,5.578977,4.7567034,4.1064825,4.2507157,2.23959,3.9051502,6.8096175,6.33142,4.9625177,6.056491,5.12049,4.143926,3.2086453,6.9171815,6.2454414,5.7072735
t203,11.904011,4.775411,6.559591,5.536528,4.1917133,4.1371317,2.308202,5.0435834,7.792402,4.8217564,5.5167437,4.805709,4.1672473,4.3108535,2.2648873,3.920881,6.7789564,6.3583527,4.9921055,6.0566125,5.200528,4.161789,3.2332077,6.884136,6.190224,5.766881
t210,11.876682,4.794604,6.5190616,5.5759583,4.2323837,4.094891,2.3495271,5.002043,7.7510934,4.812378,5.504624,4.7766323,4.174224,4.2690296,2.3037128,3.9377356,6.777667,6.312419,4.9538565,6.0361037,5.1893463,4.1567454,3.238389,6.8931484,6.2327447,5.723483
t216,11.881157,4.785625,6.5351696,5.579472,4.215792,4.089392,2.3319337,4.996908,7.769261,4.8097997,5.517214,4.7813854,4.1675425,4.2703342,2.305831,3.935345,6.77686,6.3124003,4.9648843,6.037502,5.177711,4.1438017,3.2383263,6.890334,6.23725,5.7228036
t217,11.909301,4.77512,6.5575023,5.542134,4.195172,4.1266456,2.316698,5.0227222,7.786002,4.824983,5.5461745,4.810257,4.1410365,4.300497,2.2702696,3.9443433,6.7604814,6.34197,4.9804754,6.0605946,5.164565,4.14892,3.252618,6.86913,6.208299,5.752038
t109,11.958943,4.821776,6.468459,5.6220307,4.2823973,4.068168,2.3955457,5.0374823,7.7042165,4.842855,5.4797783,4.8619866,4.179925,4.3354483,2.3446424,4.043179,6.671716,6.3216863,4.904609,6.061881,5.2106423,4.192855,3.3398151,6.7991385,6.1954403,5.780346
t62,12.317036,4.9531083,6.1927204,5.5201497,4.569878,4.2254243,2.6863263,5.383411,7.387845,5.0551715,5.3923154,5.222216,4.1082883,4.699803,2.257869,4.413462,6.31286,6.5084953,4.697417,6.259258,5.313624,4.50974,3.7046995,6.4420013,5.851862,6.124313
t63,12.351149,4.9570003,6.149568,5.505362,4.616762,4.228799,2.713514,5.420278,7.3513103,5.0828714,5.3706,5.2588677,4.0823584,4.7377033,2.2324028,4.444638,6.27427,6.521131,4.667809,6.277404,5.3210545,4.549165,3.7395678,6.406097,5.8080935,6.1687803
t52,12.382179,5.011011,6.198704,5.5561004,4.5682535,4.272036,2.7662897,5.3991327,7.377568,5.0341935,5.421382,5.309708,4.135121,4.7269034,2.2843525,4.470173,6.222142,6.520817,4.716402,6.245961,5.362864,4.557833,3.7718322,6.3628893,5.83806,6.209463
t37,12.453762,5.0192122,6.149623,5.5374255,4.623499,4.2613144,2.8039255,5.4702015,7.305987,5.0731397,5.3722935,5.3514295,4.118223,4.793973,2.2728708,4.559358,6.1812863,6.5446877,4.670583,6.289704,5.3739963,4.597607,3.8411324,6.299757,5.772259,6.244646
t29,12.411189,4.9645634,6.123393,5.4876595,4.6456804,4.226521,2.7435648,5.466958,7.3072424,5.1090727,5.347222,5.3005953,4.067258,4.7885976,2.218346,4.507681,6.2357,6.544373,4.641208,6.31086,5.329176,4.5845423,3.8000844,6.3507023,5.767053,6.204239
t35,12.544074,5.0701685,6.129128,5.5525165,4.652459,4.277185,2.8804307,5.533872,7.243973,5.0835595,5.349144,5.4236684,4.1363106,4.8577538,2.2959497,4.666651,6.111166,6.569685,4.6498804,6.321308,5.4182158,4.6367993,3.9289222,6.212945,5.7274113,6.2954483
t36,12.563358,5.0676417,6.1450596,5.561415,4.6397295,4.274518,2.8818195,5.5374227,7.2406034,5.0773354,5.349879,5.4368634,4.1491613,4.8651233,2.3112686,4.6829996,6.094449,6.573246,4.660358,6.312448,5.4221573,4.6393647,3.94789,6.197724,5.729792,6.3030534
t23,12.653311,5.1484156,6.096387,5.5666656,4.7010984,4.2890816,2.9854727,5.5909495,7.195245,5.0714955,5.3129463,5.4856887,4.1453223,4.9188924,2.3010461,4.8206387,6.032033,6.588553,4.617082,6.357212,5.4639363,4.6827636,4.031116,6.08922,5.668399,6.3567915
t24,12.720047,5.1549067,6.0567784,5.57005,4.6703553,4.2789073,3.0137544,5.6153474,7.1547937,5.030682,5.2973914,5.539409,4.2163286,4.93223,2.3613124,4.8627577,5.990673,6.630939,4.6462846,6.358171,5.507683,4.731306,4.0989757,6.0447674,5.658396,6.4059076
t12,12.668707,5.1198254,6.106564,5.558881,4.6829805,4.293888,2.9576998,5.562815,7.2166476,5.101852,5.351798,5.480087,4.1477847,4.875855,2.3360922,4.8162317,6.056426,6.564085,4.6438584,6.307719,5.4466257,4.7022314,4.041705,6.0926948,5.702807,6.3703074
t13,12.701156,5.1102266,6.092853,5.5602436,4.677573,4.270828,2.9622707,5.580578,7.194605,5.0706143,5.3218985,5.5055437,4.1650224,4.90052,2.3380544,4.865522,6.0218782,6.592335,4.6485114,6.3084674,5.460428,4.7183166,4.0740795,6.0474463,5.677782,6.3960466
t5,12.823154,5.2327785,5.9782815,5.560135,4.7619724,4.2949977,3.1205523,5.6297693,7.145227,5.063622,5.2968082,5.5769687,4.1714406,4.9331264,2.3433053,5.028176,5.9651737,6.598692,4.6105604,6.357894,5.520484,4.812901,4.18323,5.8962793,5.6025023,6.503964
t4,12.810663,5.1963315,5.8933926,5.5005236,4.7912097,4.2410274,3.1098926,5.587962,7.1813664,5.0334797,5.248968,5.5294995,4.1407332,4.8764505,2.3152251,5.050553,5.9862504,6.611017,4.620093,6.2936535,5.4851985,4.8697033,4.1608324,5.864349,5.581327,6.549999
t51,-2.578178,4.784989,5.886333,6.1922626,5.0079365,4.8970065,3.4663072,8.256276,6.167729,6.735499,4.2642093,6.290394,3.4335883,5.3154507,2.2185402,6.003592,5.379799,7.098896,4.3749375,4.3711085,5.4265585,5.2799926,3.9699156,5.523018,5.0090933,7.4575367
t206,-2.5938268,4.711377,5.84807,6.1868324,5.0256367,4.755215,3.4930236,8.39264,6.220791,6.753246,4.298735,6.255443,3.4407463,5.337541,2.2513242,6.0050993,5.3235283,7.0979457,4.356975,4.4177666,5.358637,5.2399693,3.999027,5.5099664,5.0756817,7.4185524
t207,-2.5799522,4.7619376,5.8409066,6.2082286,4.997552,4.803367,3.4740534,8.34653,6.1863985,6.7203026,4.306833,6.2727866,3.4108243,5.326786,2.2192497,6.042022,5.3604546,7.1293235,4.3561635,4.374024,5.399973,5.2708516,3.953789,5.535314,5.037675,7.43481
t111,-2.5921712,4.7297096,5.841716,6.189353,5.0095954,4.808023,3.4766295,8.341209,6.211186,6.747258,4.3061175,6.284832,3.4255812,5.33532,2.2308624,6.010352,5.3395653,7.0955434,4.367382,4.4077544,5.391595,5.2581472,3.98463,5.528232,5.0605044,7.4307504
t46,-2.5865815,4.6700115,5.8764324,6.161268,4.9805903,5.0170364,3.3863764,8.133025,6.176643,6.758127,4.33926,6.404862,3.4255447,5.323108,2.143923,5.9609594,5.4055953,7.0029235,4.4319463,4.40346,5.5133853,5.322885,3.972113,5.576942,5.01892,7.5094595
t47,-2.5601723,4.7844105,5.8905544,6.193758,5.001337,4.9472847,3.4670641,8.202467,6.1557546,6.76386,4.2523437,6.331024,3.4246366,5.313869,2.2272367,5.9842305,5.3990936,7.080624,4.398888,4.370787,5.442892,5.305322,3.9868588,5.542915,4.9941845,7.4823565
t40,-2.6545703,4.6865873,5.902916,6.1397395,5.0060663,5.035224,3.4071312,8.118503,6.19063,6.6841593,4.320494,6.3180203,3.4485369,5.3089824,2.131926,5.97491,5.3768697,7.0486774,4.3769875,4.384544,5.530717,5.244927,3.9457197,5.5069313,5.037854,7.4380665
t103,-2.0500233,6.6850834,7.2361813,6.184411,5.0202093,5.7735744,3.4143004,7.5885305,5.1997457,6.251088,2.6768036,5.380932,4.519127,4.62742,2.2940347,6.0588093,5.877529,7.4675093,4.266044,4.0034256,5.4268456,5.3640766,3.7703538,4.6302795,3.5922272,7.9128036
t128,-1.9525881,6.849601,7.3407097,6.190321,4.999854,5.8361096,3.387646,7.5321836,5.0896215,6.2835364,2.5204945,5.299162,4.6272516,4.559407,2.3502402,6.084736,5.935347,7.5452127,4.303096,3.9445124,5.366611,5.3957887,3.7379367,4.5331354,3.452349,7.970892
t251,-1.9196863,7.262824,7.511195,6.196575,4.9816194,5.9688325,3.402215,7.4233656,4.9179077,6.341117,2.0858817,5.003614,4.84236,4.458379,2.3166468,6.1300426,5.9859557,7.598201,4.3553243,3.8770645,5.2986846,5.427294,3.7625628,4.4410195,3.1790576,7.9368925
t252,-1.9148712,7.216446,7.508501,6.1873207,4.9720263,5.9710026,3.388234,7.418788,4.9225645,6.3654523,2.1293728,5.0358744,4.839269,4.450627,2.312188,6.1359086,5.988999,7.61158,4.3677263,3.8517437,5.2766385,5.4290423,3.7490892,4.4305916,3.189826,7.925328
t213,-1.8583739,7.211591,7.5133514,6.1834354,4.970807,6.0182576,3.406001,7.3667984,4.962282,6.319309,2.0944653,5.011291,4.892207,4.4008646,2.3189344,6.1545024,6.0194964,7.6211257,4.3148,3.8966649,5.314889,5.450112,3.7635705,4.4053564,3.1715055,7.9831104
t146,-1.8341929,7.176933,7.4894485,6.155301,4.947926,6.039553,3.4016178,7.3356504,5.018762,6.3103733,2.1147263,5.0330486,4.898316,4.370363,2.3059547,6.1853547,6.050368,7.6473374,4.2859945,3.9084685,5.3188972,5.476159,3.7562134,4.3751054,3.1829672,7.995522
t147,-1.8850746,7.1030474,7.4586854,6.191311,4.9882493,5.938025,3.3416703,7.405801,4.9984956,6.3446894,2.222625,5.0757575,4.8089848,4.4600616,2.3530543,6.124392,5.999648,7.6539755,4.324047,3.8606162,5.273296,5.420742,3.6940742,4.400115,3.2546191,7.9779806
t150,-1.9512094,6.8496456,7.342093,6.1902437,4.9998684,5.8380117,3.3895352,7.53093,5.089546,6.282705,2.517983,5.298481,4.6289506,4.5581512,2.3497162,6.0851417,5.9357076,7.54418,4.301938,3.9457977,5.36797,5.396113,3.7401285,4.53339,3.4495602,7.9709373
t253,-1.8564758,7.08995,7.4643764,6.191046,4.9885473,5.959721,3.3503175,7.3808455,5.0071526,6.3269863,2.219794,5.0691166,4.8350987,4.438231,2.355195,6.1299534,6.0101895,7.6572437,4.306323,3.8777912,5.2890725,5.428129,3.7013602,4.389671,3.2491584,8.0035715
t254,-1.9629444,7.1213584,7.42962,6.197225,4.985105,5.9180045,3.3700821,7.4694123,4.9639173,6.343993,2.2298841,5.0960526,4.786154,4.4967866,2.3382044,6.108776,5.952779,7.5920534,4.3701105,3.8691442,5.2892075,5.406245,3.7266898,4.465825,3.2961264,7.919737
t159,-1.8131484,7.097048,7.450904,6.1799893,4.978273,6.021589,3.435447,7.323196,5.045213,6.2302413,2.188495,5.0280886,4.904162,4.393421,2.3207386,6.1511965,6.0125203,7.5951247,4.2573133,3.9921803,5.3987737,5.456547,3.7866538,4.4200034,3.2658536,8.05637
t162,-1.8201212,7.1014934,7.462119,6.184776,4.981663,6.006465,3.4053802,7.338035,5.0252385,6.26258,2.1927655,5.0413885,4.885724,4.402578,2.3364365,6.145428,6.014198,7.6194344,4.2737465,3.9515915,5.359772,5.4484158,3.7561803,4.4041605,3.2542417,8.043861
t263,-1.799996,7.131151,7.4722123,6.178162,4.976919,6.0173826,3.4080815,7.3051605,5.030092,6.2513585,2.1606798,5.006756,4.900717,4.389112,2.3287973,6.1580663,6.0237203,7.6256404,4.2627287,3.9621139,5.3661427,5.4590473,3.7587707,4.389041,3.2377167,8.061868
t264,-1.8047955,7.2040405,7.508442,6.183149,4.9788547,6.0359826,3.4179864,7.2949224,5.0020127,6.2641873,2.0891643,4.9521074,4.9255443,4.382737,2.3167453,6.160946,6.0274444,7.6257176,4.27154,3.9537835,5.357355,5.458549,3.7730162,4.380957,3.1787314,8.046549
t179,-1.9554282,7.122898,7.426695,6.134283,4.9290857,5.8842864,3.4488516,7.4786468,4.9825172,6.2869725,2.275869,5.102341,4.7136045,4.5085144,2.2787898,6.17542,5.995665,7.546017,4.344446,3.9377935,5.3649373,5.4805202,3.800831,4.5015626,3.2838879,7.9440475
t180,-1.9259946,6.9214215,7.38444,6.193113,4.9962807,5.862177,3.385159,7.5129704,5.036538,6.292618,2.4552002,5.2645817,4.6658344,4.532608,2.3618653,6.0967526,5.958343,7.5668874,4.3122683,3.9204662,5.346223,5.408571,3.734341,4.501892,3.3896258,7.9811563
t137,-1.9837462,7.1828566,7.436439,6.1874404,4.9760575,5.887413,3.4043438,7.5098023,4.948836,6.323129,2.209128,5.1164756,4.7391324,4.520908,2.3282866,6.1213784,5.9622197,7.5557256,4.362036,3.889022,5.3176455,5.424458,3.7616816,4.5058403,3.2849681,7.912964
t154,-1.9078352,6.9477963,7.4025674,6.1825933,4.982675,5.8771706,3.3950787,7.497292,5.01283,6.2875986,2.4326198,5.2395225,4.6841187,4.5143633,2.3577101,6.1157427,5.977953,7.576106,4.315613,3.9206464,5.347471,5.4290524,3.741492,4.484913,3.3635674,7.993021
t225,-1.9450673,7.164276,7.4279137,6.181124,4.9702854,5.9257436,3.3987885,7.46954,4.970217,6.3102818,2.2027993,5.0821033,4.7848663,4.4842844,2.3273427,6.1296763,5.977542,7.5874577,4.3463187,3.90805,5.3270464,5.4339595,3.7498286,4.4719577,3.294815,7.9450417
t226,-1.954964,7.175563,7.451268,6.189526,4.9786353,5.907001,3.393594,7.480944,4.950281,6.3276634,2.2014613,5.099601,4.7632732,4.501693,2.3342307,6.1227784,5.9718328,7.578493,4.3551836,3.8829932,5.308167,5.4246583,3.7499347,4.47846,3.2673943,7.93066
t133,-2.0215285,6.715267,7.2634926,6.191128,5.015603,5.7885227,3.3938484,7.577881,5.1731696,6.2700224,2.646612,5.3742337,4.5469756,4.6105337,2.3199835,6.0597024,5.894005,7.4936786,4.28458,3.9795415,5.4025006,5.36858,3.7481134,4.602744,3.5626206,7.9372187
t167,-2.5096653,6.3939996,6.953274,6.3192115,5.3087635,5.2100434,3.3813353,8.264767,5.3072615,6.3410845,3.1739345,5.935496,3.8054838,5.089369,2.009909,5.8480377,5.9472013,7.3025846,4.1819344,3.7491362,5.382897,5.222101,3.7162068,4.994807,3.9080436,7.7549796
t168,-2.4762144,6.346941,6.9002657,6.2880845,5.2355666,5.263512,3.3516862,8.208001,5.3493505,6.380186,3.2091992,5.8891234,3.85335,5.066264,2.070535,5.911967,5.882489,7.323809,4.2435284,3.8289065,5.36801,5.2386675,3.7013857,4.988568,3.9658926,7.732498
t164,-2.493212,6.367055,6.904484,6.294943,5.2741637,5.2845726,3.412889,8.190367,5.3743515,6.3539553,3.2166443,5.919172,3.8463166,5.063864,2.0468175,5.8795457,5.9189353,7.2848125,4.205998,3.7885687,5.4063873,5.238339,3.7709224,4.9875293,3.954397,7.731922
t86,-2.8827708,4.9788833,6.33308,5.9546976,5.0459642,5.3842583,3.260735,7.8317127,5.9564404,6.2868047,4.113416,6.0589,3.7201588,5.1481986,1.7870842,5.8952765,5.5034013,7.0007706,4.2885847,4.316756,5.812481,5.113769,3.7057211,5.1930566,4.689839,7.3888917
t87,-2.9090574,4.802165,6.293774,5.9167895,4.9986286,5.3749266,3.2681081,7.8397064,5.973054,6.2616267,4.2267737,6.071736,3.7644584,5.145951,1.7836515,5.948096,5.488768,6.9972634,4.352095,4.3577476,5.8363266,5.1544485,3.6597648,5.1508226,4.762735,7.4064155
t92,-2.5373445,5.7534394,6.6303477,6.1296735,5.084824,5.3303533,3.3619542,7.965036,5.6403146,6.369363,3.5760589,5.8713255,3.88284,5.045819,2.0647647,5.948331,5.683151,7.194898,4.2791033,4.091959,5.5418777,5.233781,3.743588,5.0482802,4.3110027,7.612295
t93,-2.8671863,4.9468107,6.3380933,5.9524107,5.0279517,5.374016,3.2741692,7.8462534,5.942264,6.284449,4.1242394,6.051396,3.750092,5.1424003,1.8056208,5.921416,5.5068903,7.013846,4.3161063,4.317612,5.8014054,5.140737,3.689616,5.1673813,4.6944475,7.41069
t65,-2.9874587,4.616151,6.166796,5.880038,5.006929,5.3777995,3.227239,7.8149815,6.077509,6.263886,4.3574734,6.132278,3.685017,5.173302,1.7247057,5.917558,5.449217,6.9408712,4.3449655,4.420925,5.897627,5.1104155,3.677427,5.2204533,4.8916264,7.345432
t99,-2.544847,6.2924905,6.832592,6.345011,5.304801,5.2323503,3.3806782,8.290374,5.4210334,6.3864093,3.3095253,6.0394483,3.7181365,5.1549,2.0081255,5.8316064,5.894307,7.248433,4.163407,3.7678156,5.3458114,5.192472,3.7620196,5.0496364,4.028173,7.704495
t112,-2.5441012,5.9069395,6.6624045,6.2233887,5.16188,5.349916,3.339117,8.053286,5.6034317,6.381454,3.488128,5.9664636,3.8070753,5.1041846,2.0290663,5.877408,5.717266,7.2121468,4.208275,3.9749753,5.4301085,5.18853,3.7514427,5.0471673,4.229349,7.614515
