,Ev Model,Missing Type,Tree Type,Variable Type,Signal,phylopars,phylnn_fill_means,linear_eigenvecs,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_umap,xgb_autoencoded
16,BM,mcar,ultrametric,continuous,1.00005583344167,0.17664060504578805,0.5870337225141081,0.47430018425359516,0.4799964716665409,0.5830153723293987,0.23733110670778848,0.4196915697077885,0.36590221696302444
17,BM,phyloNa,ultrametric,continuous,1.00005583344167,0.19690313576238766,0.37007876423026137,0.26513200893527644,0.25655408288238235,0.677820160113045,0.27320649283588644,0.284765833650818,0.19888806181257596
18,BM,mcar,with_extinct,continuous,0.999497500125936,0.2689799093993534,0.2829588749985339,0.43714922876274237,0.540829880241049,0.4514048850598402,0.24483285569939675,0.49469178975963257,0.30921544101477433
19,BM,phyloNa,with_extinct,continuous,0.999497500125936,0.43287916868990434,0.7682266411298481,0.522198040799915,0.5428913386476913,0.775426330521098,0.5370899450646133,0.6001785578420935,0.510776357574689
20,BM,mcar,ultrametric,continuous,0.999902546025078,0.3202077840258314,0.4441615374797597,0.6925504300139539,0.7336792351859336,0.6704842667937798,0.4907701637730971,0.7170649194730971,0.4590011204202648
21,BM,phyloNa,ultrametric,continuous,0.999902546025078,0.5456268283887824,0.5727111814149628,0.6110593756323726,0.8102088839258677,0.6473211970867727,0.5455515955668284,0.7142359752250897,0.4104833091268284
22,BM,mcar,with_extinct,continuous,0.99992945839022,0.33733955842621616,0.7254915149234655,0.5137657349679728,0.5464404796893408,0.6154657532542933,0.41053194195471937,0.46921348598041235,0.4860185148246529
23,BM,phyloNa,with_extinct,continuous,0.99992945839022,0.3565642487691612,0.6233011206323819,0.37428331272395166,0.39727537245381994,0.43868157153110177,0.32797065434080935,0.27992268821923555,0.38445693125346886
24,BM,mcar,ultrametric,continuous,0.999995977485728,0.4789668734338928,0.6213170236119562,0.5704694120312954,0.6139906410685735,0.7261706897241051,0.44588622207764905,0.6359726938304068,0.5291693129891988
25,BM,phyloNa,ultrametric,continuous,0.999995977485728,0.2963525899902042,0.3579534277441725,0.3266217376822107,0.466029563212187,0.5985713546198926,0.5500038059865386,0.350428271776399,0.39369073555494294
26,BM,mcar,with_extinct,continuous,0.999926686256414,0.2510836038252379,0.7660993442623534,0.49128513405968083,0.5194276902092199,0.5478817844751085,0.38961980446564937,0.5300051402117928,0.46840051980468966
27,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.3167917991792417,0.49321795634830495,0.4564306235756698,0.47942526056556034,0.4298402524907394,0.40098252867820894,0.38255144537799074,0.39552297764364297
28,BM,mcar,ultrametric,continuous,1.00244493424907,0.15237232850827498,0.7138549792017896,0.22653729378436535,0.3026748319497133,0.27294464691593373,0.15858541693723088,0.26659765793723084,0.14682647093723084
29,BM,phyloNa,ultrametric,continuous,1.00244493424907,0.2269700216756989,0.20861213620482646,0.35746068474005616,0.26498262424811586,0.2929554446631083,0.2473186295476431,0.25013025451522775,0.22778448196518314
30,BM,mcar,with_extinct,continuous,0.999926686256414,0.3628031066203126,0.5354814440822523,0.41440342437761213,0.4542204430024936,0.4339968615627102,0.43147800359592087,0.48278606995015316,0.4292198509902157
31,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.3593618533272536,0.5557492176819342,0.4747165210543244,0.5456198511275084,0.5122924536410672,0.4364585810732648,0.5419816788677048,0.4688236042301417
32,BM,mcar,ultrametric,continuous,0.998378284333629,0.20936027555864095,0.7054815898464536,0.2537471960874095,0.29521010007063264,0.24327590605087276,0.3182941078162401,0.2516613382198436,0.22199370903304075
33,BM,phyloNa,ultrametric,continuous,0.998378284333629,0.3206384850241843,0.9422637343458469,0.4731476282177436,0.38881643208011296,0.41937049618957445,0.30129940527226634,0.31203553527226635,0.3515668659361467
34,BM,mcar,with_extinct,continuous,0.999926686256414,0.21481953357485822,0.3422596184508584,0.33061512015781197,0.42015994050085614,0.3514203011217084,0.3530274909739768,0.37306050722128503,0.25129817983831576
35,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.33069582321211105,0.8135040386133673,0.4790468287551118,0.5454255859890419,0.4956179423797868,0.33401434225913673,0.5050019134678191,0.45129669433874453
36,BM,mcar,ultrametric,continuous,1.0000889976812,0.13796545910353358,0.6974275566974405,0.2117402553162778,0.21265924615670384,0.36417265336833343,0.15589270153042648,0.29532480274667755,0.24970461432623967
37,BM,phyloNa,ultrametric,continuous,1.0000889976812,0.1488490371103293,0.5864588729793618,0.23666275495774114,0.2482475084322878,0.26059255014193167,0.14891416198243881,0.24130396562099143,0.1988005473267554
38,BM,mcar,with_extinct,continuous,0.999926686256414,0.3916598777740498,0.8125532848018172,0.6083481590449704,0.5807601050519394,0.6089211206972447,0.373754353522882,0.5706505139951366,0.617498163813695
39,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.37516892547881414,0.642708931164797,0.6398497738755546,0.590035601230836,0.7118519332913389,0.42397078068395727,0.5150863622474351,0.39830891826904447
40,BM,mcar,ultrametric,continuous,0.932322774983526,0.19542988579057757,0.3626377288764695,0.427446727453376,0.6693640731864875,0.29966307631754135,0.30987721073270025,0.47921389565796313,0.518262009657963
41,BM,phyloNa,ultrametric,continuous,0.932322774983526,0.3548851610674172,0.5062314525500329,0.29929043328800564,0.4879097808020519,0.360836908202513,0.364625837742538,0.310934943542538,0.2373560731709842
42,BM,mcar,with_extinct,continuous,0.999926686256414,0.28277887025302384,0.8190217617742307,0.4604316509551947,0.45826767832216914,0.5713918121500414,0.3061146440893998,0.47100420262430076,0.4534782525968324
43,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.23220594041919151,0.5790891676450234,0.3111537067751555,0.3670604943668029,0.31266673099830866,0.3079223827651202,0.35260887812296493,0.3034296018763047
44,BM,mcar,ultrametric,continuous,0.999995034791109,0.17823536604098625,0.7227816560817631,0.3330039248350941,0.2806480735078515,0.40882422374417493,0.20334194139293932,0.30351999625461606,0.23386380932096254
45,BM,phyloNa,ultrametric,continuous,0.999995034791109,0.2744193836462259,0.6684601566462552,0.24834007948420864,0.22308603005645078,0.5680587534049769,0.3979101878212475,0.3768202898281403,0.4631921809639774
46,BM,mcar,with_extinct,continuous,0.999926686256414,0.3033794628258386,0.6778743629229387,0.5254011676270562,0.4633678790500646,0.4970910052383896,0.32786861391122757,0.4141677624079477,0.36195012494843426
47,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.19122202071629868,0.6160233118874204,0.36965149402188896,0.34409414460492066,0.34181978080908787,0.23127283354691286,0.3825648749472199,0.2635339449620493
48,BM,mcar,ultrametric,continuous,0.999347701315149,0.30562156114814165,0.3850467063931839,0.25060880463275725,0.3210657030609488,0.5139064577473177,0.3023264165907339,0.42578602611479904,0.258885059930154
49,BM,phyloNa,ultrametric,continuous,0.999347701315149,0.5034247751690908,0.677731214121993,0.6916403073202937,0.660612099519115,0.8306660789964004,0.37757859998144017,0.5768141564710577,0.6961299479814402
50,BM,mcar,with_extinct,continuous,0.999926686256414,0.3012673998716375,0.41531701595477094,0.45663938708549,0.43501201826404506,0.43721524444505633,0.36296621767633797,0.44778356206577913,0.40186889553961563
51,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.2910828131581981,1.3451884944046646,0.3985114532906682,0.49350815130227293,0.4824541668746329,0.4356600111978168,0.5569441288246303,0.41787540794165523
52,BM,mcar,ultrametric,continuous,0.999218189017852,0.19740580828525783,0.25579969683489906,0.2711807350320132,0.34730096541557315,0.28262893745459966,0.2609749948309346,0.2868334032310054,0.36593503043617726
53,BM,phyloNa,ultrametric,continuous,0.999218189017852,0.317569388244984,0.3682165317021452,0.48322118253015933,0.539108002463747,0.623267425260399,0.3863099668111381,0.4469506438111382,0.4381409309058319
54,BM,mcar,with_extinct,continuous,0.999926686256414,0.3310426470570287,0.5318663628089279,0.4250739485053569,0.433336483052429,0.3428878438638574,0.35375089563965406,0.3345065032414265,0.38284603135219825
55,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.4776032826133111,0.4318852629319973,0.4941587591077345,1.1102176196278102,0.4749886308219686,0.5294820895853651,0.5270542456878429,0.4473079747145957
56,BM,mcar,ultrametric,continuous,0.999887764580372,0.17892500802781502,0.19061197179408534,0.30497193071791606,0.2859062004835871,0.4064983591826241,0.1943494221439718,0.22432244794397177,0.24264897070604424
57,BM,phyloNa,ultrametric,continuous,0.999887764580372,0.1471905432328148,0.515837038540325,0.22623404460645746,0.25294524648226263,0.23008297080493056,0.15511295747740247,0.17962477718757489,0.13529462487851232
58,BM,mcar,with_extinct,continuous,0.999926686256414,0.33389977137045046,0.6327480065630007,0.39754022474484163,0.4791269305172153,0.6087665346912424,0.3221700737425549,0.5644569300422627,0.3497675729041435
59,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.3249160914938516,0.6357518112750133,0.5138368164595827,0.602996368149819,0.5402740160560627,0.43258664940646135,0.5391427992687797,0.3589027736502934
60,BM,mcar,ultrametric,continuous,1.00001158328943,0.19657703460809486,0.5961138609906149,0.3623761399023805,0.3501003192807832,0.31379770867835693,0.2108364832976158,0.4209526226571108,0.21536316619959836
61,BM,phyloNa,ultrametric,continuous,1.00001158328943,0.14516132186772934,0.6617873544994499,0.23062850493510895,0.2778798654657601,0.3658924698264846,0.34641409318818006,0.36158564886193145,0.19926423840087487
62,BM,mcar,with_extinct,continuous,0.99843400099276,0.22638368840473372,0.5044532028206641,0.3852293864724421,0.4125495317199131,0.4875258556225192,0.2710812925336153,0.3961283816551714,0.2918274021693391
63,BM,phyloNa,with_extinct,continuous,0.99843400099276,0.22766427419825713,0.6064368111042223,0.4463805213526061,0.44422327268709855,0.4865969567310784,0.36133355906984077,0.39566419252921387,0.4005957235222626
64,BM,mcar,ultrametric,continuous,1.00002484554321,0.2890421319540598,0.8022871866326922,0.5656617327010239,0.5398415499207725,0.498071541655697,0.3384961490406136,0.4580566106654424,0.35551064844061364
65,BM,phyloNa,ultrametric,continuous,1.00002484554321,0.2946217951955818,1.3721199824562647,0.46880892172324273,0.3382351806414785,0.45712759330999136,0.40146089947556873,0.4347005296909508,0.25733460456179486
66,BM,mcar,with_extinct,continuous,0.999926686256414,0.6355555946460919,0.9501024639127973,0.7609483331920982,0.7937514142615933,0.953869952078313,0.6684730735292734,0.7722164101613685,0.7303641506574172
67,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.36622307983572766,0.7085544756817302,0.6054875094459332,0.5297933497552996,0.6652216731910466,0.374222376068103,0.5711643656423004,0.533524841413243
68,BM,mcar,ultrametric,continuous,1.00004331578467,0.2212351808853938,0.34969572685995753,0.30285496067192563,0.33656650561911416,0.22825148437741363,0.30269886339380425,0.21455009778194226,0.13090796339680544
69,BM,phyloNa,ultrametric,continuous,1.00004331578467,0.2153653600324868,0.7785528359575598,0.22591001546980208,0.18564986886773563,0.4042326347713641,0.22176712699625475,0.20569645488947322,0.30282914577664477
70,BM,mcar,with_extinct,continuous,0.999689437998486,0.3189581335909403,0.6975847710706832,0.5047206952787087,0.5102977170468301,0.5289789275861255,0.380293997240107,0.49605485543285777,0.3976332319995351
71,BM,phyloNa,with_extinct,continuous,0.999689437998486,0.44664981190725755,0.4401824089941944,0.5402100973358562,0.6469803188950273,0.6142417693777109,0.49899123155815256,0.5369010319629547,0.48262619924350736
72,BM,mcar,ultrametric,continuous,1.00040287222408,0.47235194398197144,0.8956008640740796,0.595792429809787,0.6391015483364153,0.4586084110420174,0.5411195311954513,0.6891433000740796,0.41929466349742517
73,BM,phyloNa,ultrametric,continuous,1.00040287222408,0.43206930394980037,1.0724680299939506,0.5914480970116914,0.36586135138093195,0.3640890770929949,0.5155141300766323,0.40625801729669025,0.5193716300766325
74,BM,mcar,with_extinct,continuous,0.999926686256414,0.45908615065020747,0.9336335427763015,0.6471288392505484,0.7044959832608063,0.7990517421140101,0.5790383110902337,0.5505256143736047,0.5249284262307297
75,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.6411652893788714,0.89850093326991,0.7170290775923683,0.8107804410247766,0.7560911439075381,0.7381681355139129,0.7457707116214944,0.8688626138004444
76,BM,mcar,ultrametric,continuous,0.999973751929842,0.37345572689598605,0.5842086784495873,0.6135834376983402,0.735377487229003,0.8377556562779895,0.45270211865339693,0.5916798903147867,0.585185346796077
77,BM,phyloNa,ultrametric,continuous,0.999973751929842,0.3053339535528476,0.8716716351539432,0.29648480743630456,0.7393479279392903,1.0987956288486234,0.555164428361451,0.46958616313898094,0.3232212494137638
78,BM,mcar,with_extinct,continuous,0.999926686256414,0.27928936350140715,0.5033557577673965,0.4272958939848071,0.42056887294084233,0.4354730947804266,0.28446215541873865,0.35639934837263176,0.36764351912614823
79,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.29366062269054743,0.6791901124317762,0.5422702536708256,0.5828991286844829,0.5671434579727266,0.3945911616528903,0.572741304946761,0.41261601894159783
80,BM,mcar,ultrametric,continuous,0.999447118021999,0.3594771643439283,0.82992068093664,0.5390089485845531,0.5040592432021004,0.5336423467975253,0.63674984221649,0.5603239943140261,0.5017522768946646
81,BM,phyloNa,ultrametric,continuous,0.999447118021999,0.6348577940393691,1.248411001254103,1.2717252387990716,0.807576171837716,1.0060727011499213,0.7650744033944317,1.0994006423944316,1.1275489005728068
82,BM,mcar,with_extinct,continuous,0.999926686256414,0.2167677566341821,0.5394858116416129,0.34577983151151287,0.5214132768457337,0.47056726567171253,0.26167581380678784,0.4049557576906453,0.3529575616150025
83,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.34361903340981625,0.8451426512232023,0.34027610516114914,0.3867839749780399,0.38375998149331675,0.27792809128355256,0.42288502515410975,0.37946809504147605
84,BM,mcar,ultrametric,continuous,0.999843902105795,0.2731086188383219,0.9330852028406025,0.29164929279533885,0.34594359362824967,0.399163408007275,0.3028400641187196,0.322194808769411,0.4078565704460456
85,BM,phyloNa,ultrametric,continuous,0.999843902105795,0.27048047977957435,0.4345022362452098,0.42214300346407424,0.4776301439072772,0.5062702870212272,0.3444138687512786,0.39673973220034403,0.3891813253769777
86,BM,mcar,with_extinct,continuous,0.999926686256414,0.1780974339135441,0.6754004452751938,0.32016468410246934,0.32318776651624637,0.3358909432477637,0.2540783264849773,0.3044525157942428,0.27823261890256573
87,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.30524742410432604,0.9520020091138615,0.4286895434281107,0.49011880858382817,0.4003445164278897,0.347355422223006,0.3389780881909586,0.33480123129416783
88,BM,mcar,ultrametric,continuous,0.999641347403689,0.25308107570284444,0.5088900946855309,0.3890974290905019,0.5680539611206075,0.7119290855124276,0.4093230274044409,0.5068452673418167,0.42110537099850553
89,BM,phyloNa,ultrametric,continuous,0.999641347403689,0.328106378852254,0.3415109695455568,0.40313344564028225,0.4273466895096279,0.7075659917171986,0.7696787725312075,0.5593780955312075,0.5270515274965045
90,BM,mcar,with_extinct,continuous,0.999926686256414,0.3035629967033486,0.7912730230724799,0.4721740510656726,0.5397683861956961,0.5571351259528936,0.34655563551289337,0.5248418546637018,0.4194613516531472
91,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.8019790232667462,0.8637196137171027,0.9317006877114619,4.713686455040389,0.6205360580716941,0.7945169189416985,0.5205526983494227,0.7146360895095416
92,BM,mcar,ultrametric,continuous,0.99993972132276,0.2695730753026283,0.7425517578421544,0.37608246224540864,0.35835523001914965,0.41039793124806423,0.3685445158834511,0.2547809428774661,0.4390348265052051
93,BM,phyloNa,ultrametric,continuous,0.99993972132276,0.13218471595449052,0.42797681639546264,0.4781429859137255,0.35578634285468314,0.4022393550742286,0.24276631936692367,0.1752079001574211,0.3422426868610909
94,BM,mcar,with_extinct,continuous,0.999926686256414,0.36252239510647777,0.8125922181850856,0.5085337910846759,0.47057949201303195,0.8034573089460544,0.4248511354836021,0.4906830365177624,0.6114157378404219
95,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.2532273083033483,0.356331743506109,0.31487541688867476,0.30463288264830113,0.5315370879219693,0.4637062663259382,0.31739139590934623,0.3938848205636085
96,BM,mcar,ultrametric,continuous,0.990434095094,0.3551345788575365,0.48850299708628525,0.4133117939407048,0.5973261822006315,0.5605034587700584,0.3730524895045003,0.4855250130484525,0.32285961068028296
97,BM,phyloNa,ultrametric,continuous,0.990434095094,0.5143097823464808,1.1081758097871812,0.542592880707975,0.7345580978611708,0.8361401038547951,0.4303812030543507,0.5572740334780659,0.7155198561446932
98,BM,mcar,with_extinct,continuous,0.999926686256414,0.47103739777872,0.731319027235113,0.8038263688715426,0.8383109683015196,0.803137271496165,0.620584944889302,0.6988317853576442,0.6951572770503472
99,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.504774176812574,0.9076305877409542,0.569436385789318,0.6507385222771622,0.823581147828906,0.5725076299225463,0.6056528585298625,0.5434761804086239
100,BM,mcar,ultrametric,continuous,1.0001763073043,0.42692422041783873,0.755567532421918,0.7609573901031987,0.7169121100251996,0.7291409384781451,0.6286099011067362,0.6986523120680748,0.5029940214336593
101,BM,phyloNa,ultrametric,continuous,1.0001763073043,0.45782108668656274,0.7003358772170045,0.5319012990040877,0.5615620158959422,0.7507127488702361,0.415187844233599,0.6270350049134544,0.7413225917761069
102,BM,mcar,with_extinct,continuous,0.999926686256414,0.32198546670993766,0.8178323712397091,0.427593351944128,0.467859670260478,0.5212262537447013,0.36470041425596605,0.43739168308991605,0.41759724802428466
103,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.5729404004317702,0.7533989409995356,0.8572947131011499,1.0467642974018019,0.9738985857480873,0.9752122276856612,1.0066369636645334,1.2084507500661905
104,BM,mcar,ultrametric,continuous,0.992465127493466,0.14357308577426653,0.2369815767620273,0.3721749596423887,0.4611174764825766,0.33672732216438306,0.18674176976416246,0.34880728930896776,0.35310838365546354
105,BM,phyloNa,ultrametric,continuous,0.992465127493466,0.28925463516982236,0.32451495037486927,0.4169147104475493,0.40409959266733325,0.4932136198525175,0.3254985301711652,0.4001934887756346,0.4102942113756346
106,BM,mcar,with_extinct,continuous,0.999926686256414,0.34332683858605867,0.8334136287812768,0.4488090150148423,0.48050152883833236,0.534094368239114,0.46069884729035465,0.41581444147116836,0.5099549333010706
107,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.555645013029727,0.45178030621280174,1.4492115365636675,1.6438936076450468,1.417851169080694,1.1911789377918631,0.4954175766538752,0.5342653374947831
108,BM,mcar,ultrametric,continuous,0.984532891483563,0.21836183337183196,0.5320230404419489,0.3747594960146162,0.4388476788973678,0.4356862702079411,0.22935671383602313,0.40328705411815297,0.3229103169322056
109,BM,phyloNa,ultrametric,continuous,0.984532891483563,0.7556528389203672,0.7766670525401952,0.7888830619218062,0.8904617189830188,0.8265994834982046,0.763501258540195,0.6190281144542401,0.708030611597912
110,BM,mcar,with_extinct,continuous,0.999926686256414,0.4285676353935586,0.5971783469870184,0.5801528042065163,0.6540524947216384,0.7265651484775772,0.5724043037024861,0.580124832414799,0.5004351050086002
111,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.9436497692830159,0.996354968004328,1.0675682793764718,1.2559321431762978,1.139341009509436,1.0036254695968707,1.0027005369510862,1.0302378338767781
112,BM,mcar,ultrametric,continuous,0.999653511565111,0.22097070328876023,0.6769599972802725,0.659665089411291,0.6105059064239342,0.6770458515294477,0.34911954959899527,0.5201333671200737,0.2397559917055719
113,BM,phyloNa,ultrametric,continuous,0.999653511565111,0.3201301214056217,1.5029899737004162,0.5460564150914117,0.7590367385148723,0.7112873170748631,0.20062156944757592,0.2960788324619589,0.3888556953112659
114,BM,mcar,with_extinct,continuous,0.999926686256414,0.3406788657722019,0.6440401127960571,0.4503768694381939,0.5534266655059563,0.47405198499564566,0.3962937977200878,0.5137315029012125,0.3620570526513801
115,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.35075849473326376,0.465407413572526,0.38491103603780413,0.4377656638549055,0.4920407443460864,0.39315292898075216,0.3332179125591997,0.3633084275104713
116,BM,mcar,ultrametric,continuous,0.997722102263437,0.2614992332872104,0.6549344162820399,0.6213502181388307,0.6313319130799782,0.445117130598282,0.46571618130032694,0.44396712200572647,0.3826850066570164
117,BM,phyloNa,ultrametric,continuous,0.997722102263437,0.23765148099407493,0.36394574512213884,0.53863365907214,0.5455306665898243,0.45552171125751073,0.31332952676694303,0.4403674934165836,0.32824509772036575
118,BM,mcar,with_extinct,continuous,0.999926686256414,0.33471453869323275,0.6297541073614196,0.3880960253458069,0.38807809709285335,0.5131704411597497,0.3184628908400092,0.35181200638154303,0.36775379522431917
119,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.2565874900210999,0.5713302367059062,0.4281138741917793,0.45997450308329224,0.46494341098120257,0.3320956807955093,0.46155466218524516,0.3827776716160452
120,BM,mcar,ultrametric,continuous,0.99995857473262,0.3243046616258173,0.38755203082020706,0.4731277772694735,0.5303745470150896,0.4634505010472047,0.3768856613901356,0.5231533299598142,0.4257301049208258
121,BM,phyloNa,ultrametric,continuous,0.99995857473262,0.2783328240090447,0.6481458865264287,0.5736940171379363,0.5199216594364762,0.3197381878566718,0.37040976721698887,0.3475451508152302,0.5559335069023872
122,BM,mcar,with_extinct,continuous,0.999648732997786,0.5101699231855951,0.835178970795521,0.7280071104230287,0.605902580142562,0.8263783499408639,0.4893309201258134,0.5706047927117548,0.711633956329874
123,BM,phyloNa,with_extinct,continuous,0.999648732997786,0.5594008383429359,0.8577372148021379,0.633609208782184,0.7325183703844341,0.7153612802165585,0.482579369858489,0.6897174777191324,0.7638877946247895
124,BM,mcar,ultrametric,continuous,1.0001293231332,0.22912625440023976,0.44248438064649154,0.3501537419443211,0.4698360507676239,0.3964695680290198,0.17742276236544466,0.40944677061687074,0.23378189505018265
125,BM,phyloNa,ultrametric,continuous,1.0001293231332,0.2685669728602661,0.6782391463764292,0.26434347509809686,0.4554600769611894,0.4294099644411797,0.2598103765095327,0.3007524958834657,0.29841159550953267
126,BM,mcar,with_extinct,continuous,0.999926686256414,0.32255057097763246,0.49904202612572374,0.4352529893270955,0.42638132542364987,0.4253511543550903,0.383283220754816,0.4018027329222164,0.41759575806968885
127,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.3505345288270164,0.6337608622847118,0.49355650730799666,0.4894611098270908,0.44016426347100523,0.48112866540570953,0.5066760841677739,0.5438110741294492
128,BM,mcar,ultrametric,continuous,0.996277266288972,0.40582347141049757,0.786655356844391,0.5005049854535031,0.3558067948252101,0.5903886068385308,0.46186821358576224,0.39089722572823654,0.48705432294155554
129,BM,phyloNa,ultrametric,continuous,0.996277266288972,0.37873533511434293,0.8119333566112326,0.3908250140301499,0.45852907960194056,0.6416711996980526,0.288239377049383,0.4159771293095497,0.325900068214391
130,BM,mcar,with_extinct,continuous,0.999926686256414,0.23923851689271278,0.34456824381471013,0.35665681112610587,0.3103821590283739,0.37591296415276826,0.35220998139601883,0.3234758447739005,0.31348495297670886
131,BM,phyloNa,with_extinct,continuous,0.999926686256414,0.35268514823892316,0.5521332062075774,0.3736815122346204,0.561786288979903,0.37075895814306215,0.4053619692834561,0.669601322727264,0.3872256503260679
132,BM,mcar,ultrametric,continuous,0.999643511923241,0.2146755042589724,0.21501769449911962,0.3811606492241424,0.31867782462225536,0.3525116074020277,0.24972992236120567,0.37515602734881454,0.32347040479544203
133,BM,phyloNa,ultrametric,continuous,0.999643511923241,0.15788691632576185,0.5663191708961977,0.36892750683808784,0.3131165142127195,0.4204214807627574,0.34704858336813343,0.530631046047071,0.20930900723121965
134,BM,mcar,with_extinct,continuous,0.993489536818677,0.4270832320948576,0.7143078335295873,0.7088328658831189,0.6551294261776958,0.6269262488296485,0.4747680715682169,0.5236256890782728,0.6446624939384885
135,BM,phyloNa,with_extinct,continuous,0.993489536818677,0.8691484437110942,0.6531565929724328,1.0347892650942594,0.7903992755180692,0.9811419313497552,0.9948439054883265,0.9530062729902435,0.9632099290113738
136,BM,mcar,ultrametric,continuous,0.999946812550438,0.23045440963616426,0.7967687235317018,0.43819330496864345,0.4449737023705457,0.38026741066671343,0.24600623933720586,0.41306563700609056,0.30358867603720585
137,BM,phyloNa,ultrametric,continuous,0.999946812550438,0.35124589961463554,0.5204990617862235,0.6187258086373097,0.4786602967543149,0.7398902020546602,0.30315574996391187,0.387737176403698,0.633660428787896
138,BM,mcar,with_extinct,continuous,0.999926686256414,0.3322934431452461,0.8797727432544399,0.3854359957885222,0.3471646872972529,0.36277400006824256,0.39473532875934925,0.32693821706686566,0.38980990493596646
