"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101"
"t8",0.0581063930583591,0.0402003321864906,0.00503705850314752,-0.0460920679857441,0.00116571778286687,0.0469290917874846,0.115576633890732,-0.00238614386955463,0.00231650989563519,-0.012642012138409,0.000638161417696352,-0.00636747909085888,0.00265868950037489,-0.0391779862991735,0.0100262427157075,-0.0115059825386002,0.105612094741998,0.0579734226642434,-0.0390630649846851,-0.225269615260481,-0.0238174292528571,0.00185332598126386,-0.000854818713176983,1.41619713365277e-05,0.00751699020483029,0.00914087037893739,0.014633115614598,2.05291170406811e-05,-0.00316757844772531,0.019878827642061,-0.0591098242136384,0.00351906935855576,-0.000617802228485675,0.61422279433475,0.177066067897753,8.0076649060216e-05,-0.0450953852016745,-0.00524060118537775,-0.00158646402688684,-0.00503585080869439,-0.24696829149506,0.00528869689031225,-0.000855979057411238,-0.00536619282207024,0.000226811020792168,0.620303244388989,0.190216172787031,-0.000911938232735336,0.00538366623867916,0.0173787327587663,0.0216854934609585,-0.00121815997661419,-0.0181271933199619,-6.31677671208706e-05,-2.98909529497633e-15,-1.03469934453464e-05,-0.000961269348538129,-5.59623472621075e-05,0.000100088589054109,-0.00392630974705512,-5.20991200766568e-05,-0.000237551325596698,-2.37088335808201e-06,-3.15642938227042e-16,-7.24722437863915e-05,2.62255602015514e-16,-5.80587395436229e-17,0.000213325473409798,8.41873304529003e-05,-7.42740166289484e-16,1.79124972529178e-16,8.8861255265768e-17,4.38435198439921e-05,-8.39885645197707e-17,-2.66491306466087e-16,1.43416995014058e-06,0.000412057328590273,-0.00341227298981039,1.52555588155178e-16,4.83746848635543e-17,-4.52523973019481e-16,0.000265322696238777,4.67685474788574e-17,3.18225031225932e-17,1.63093046650345e-17,-4.03832629016274e-16,2.44916715574917e-07,1.02191837709303e-16,-1.95808485491796e-16,-5.19928011259375e-16,2.82333162612634e-17,6.69094589991732e-17,-4.99925731578653e-16,2.17697003610991e-17,1.29407232364238e-17,-5.59118948220269e-17,-2.73958378541117e-17,-1.75941144658534e-16,2.30741423813137e-17,-9.82404186730276e-17,-6.5699285044997e-17
"t10",0.0604870276301699,0.0453517033040824,0.00619260427986495,-0.059634732551615,0.00165120506835157,0.0680767443795196,0.18301782639194,-0.00738505035795726,-0.00983544585789843,0.00572743920530934,0.000123529343016853,-0.00134420545140433,0.00149407195267955,-0.0247926760517386,0.00708900266836574,-0.00838535960699895,0.0846028077549222,0.0578226535900922,-0.0416499653973341,-0.288971427686906,-0.0366526388678203,0.00948786991434558,-0.00835818695192014,-2.05125526864421e-05,8.78467689518153e-05,0.00172961257141469,0.0060345715459027,1.2080184840282e-05,-0.00192328170014774,0.0130616608219051,-0.0427602679661471,0.00277406664232382,-0.000489703073439138,0.516057447095778,0.213350458818327,0.0001033839272264,-0.0977979900832925,-0.0154075574374083,0.0441053870327243,0.0214262810209296,0.092645161633622,0.0073047368358147,0.0118857242411808,0.0216537680472896,-0.000392408829697373,-0.687319600656592,-0.188795931856388,0.000765278583434419,-0.00115122624982335,-0.00174260205958665,-0.00185814273127611,-0.0344099797384308,-0.00158301451003567,-6.81123318450405e-06,3.46540644967123e-15,-1.53635910259825e-06,-0.000145570231440664,-8.9013187038336e-06,1.75323293738483e-05,-0.000793931766714485,-1.06485716647176e-05,-5.50990056466007e-05,-5.62343060982575e-07,-4.43354949257423e-16,-1.86104406042337e-05,-3.91682416252509e-16,2.71327217663315e-16,5.59128707674217e-05,2.49600338584914e-05,-1.57139544554853e-17,-3.1868574339492e-16,-1.55156685216139e-16,1.41427252480903e-05,2.59083007451149e-16,9.92334380390669e-17,5.0941395420695e-07,0.000153465586988832,-0.00130341039256475,3.69808129884631e-16,1.00145226255645e-16,-1.90347084938198e-17,0.000104753021055864,1.83466559598438e-16,-2.52041264814261e-17,-1.9082069996378e-16,-5.14667790098737e-18,1.03556179797959e-07,-1.73478887965948e-17,-7.8770348940762e-17,-4.13408269010694e-16,6.99330889651574e-17,-2.53657576767223e-16,8.9812254961219e-17,7.04124630896446e-17,-5.22038032136912e-17,1.843464616394e-16,6.10881010991088e-17,-2.38377159600031e-17,-8.27005648666954e-18,-3.97155215226591e-17,3.68355901319126e-18
"t25",0.0647838818169979,0.0548500079274149,0.00836023039112493,-0.0852487458642972,0.00258045540279997,0.108663176146752,0.313564252802142,-0.0173735208388617,-0.0348195852022305,0.0446780489050927,-0.00102328438921448,0.00988386635302492,-0.00156497778635187,0.016896604950349,-0.00297642616756179,0.00303785044594159,-0.0183596963026233,-0.000882591199332594,-0.00108141711524679,-0.0337304193936065,-0.00677580874373662,0.00385819659046494,-0.00376646143118545,-1.68065015339199e-05,-0.0033919914206941,-0.00329060504202855,-0.00356364999282083,-3.10438502263884e-06,0.00044859993480611,-0.00231877245230933,0.00504128877006031,-0.000201493847364154,3.42723390605315e-05,-0.0226046533062545,0.0140468287556713,8.35861397170013e-06,-0.0169432852833308,-0.00337289762578302,0.0204675408938621,0.0154078264608606,0.715279938502605,-0.0237465093872197,-0.0130230744700441,-0.0167430966406531,0.000164464984342192,0.184469738299074,0.045148201967538,-0.000153280453978654,5.46343267369574e-05,3.71271284617427e-05,3.35464120121407e-05,0.556429386086922,-0.00021712297366136,-4.12784404386912e-07,-2.63856653318717e-16,-8.65793296396522e-08,-8.26241417268433e-06,-5.15979072654704e-07,1.07092598846531e-06,-5.35200364452437e-05,-7.23733644014679e-07,-4.15363978869491e-06,-4.32312784654811e-08,-2.98820970668076e-15,-1.53846486585045e-06,8.27478190077563e-16,-1.19558760975412e-15,4.71285266773203e-06,2.38050859544946e-06,4.59417128516324e-16,-7.00559428191957e-17,-4.33617733072008e-17,1.47768467129617e-06,-6.68323768731552e-16,4.72190061888147e-16,5.95216572488177e-08,1.90099488006426e-05,-0.000166739572949957,1.25368198192725e-17,8.6069324177874e-18,-9.53540013115644e-17,1.39932901620761e-05,1.7308235556777e-17,3.66087831009138e-16,-3.38886349694227e-17,-8.15136461443652e-17,1.52050153023886e-08,1.41153113679578e-16,1.44355296780294e-16,-1.68155095502175e-16,-3.02959618957293e-16,2.25726872496938e-16,-2.0188257546405e-16,-1.22452445198401e-16,8.8165998755788e-17,-6.66783570039868e-17,2.47284801493063e-17,2.62186008966447e-16,2.70253810962548e-17,2.35164805949772e-16,-1.90390686335307e-16
"t35",0.0658131260962966,0.0571647448888416,0.00889585897999972,-0.0916201227954162,0.00281382682222313,0.118877948473184,0.346646256247464,-0.019969538613688,-0.041461050761744,0.0552850862590524,-0.00134775907615207,0.0130680562550244,-0.00254045259139741,0.0310888148268191,-0.00676212890890571,0.00748791457896405,-0.0640327086621485,-0.0378785867433022,0.0272445271004104,0.195644314253297,0.026126603405356,-0.0084557369868252,0.00779631254365738,2.68939566531591e-05,0.00379510835755532,0.00317108702211955,0.00243331278156034,1.18653763222934e-06,-0.000156180064485641,0.000600617904946756,-0.000753776375782629,1.17608490993465e-05,-1.81254545919031e-06,-3.94194970793401e-05,0.00303270348907365,2.00499806725515e-06,-0.0058752353584385,-0.00127734329642555,0.0093184902610336,0.00742823249293728,0.377526447172336,-0.0129151444578565,-0.00737375060120859,-0.00971555520116095,0.000102062884993766,0.123516969851925,0.0309761382481304,-0.000109639258948789,6.79479766547662e-05,7.34942497324937e-05,7.39246712004385e-05,-0.792939490650984,0.00027543242808109,3.69873465918798e-07,-1.74008908789307e-15,3.99908634848671e-08,3.63235932945603e-06,1.99141820280098e-07,-3.08311674343531e-07,8.45062122492617e-06,1.07731542360601e-07,2.0164026936012e-07,1.37961221917046e-09,1.23355861987713e-15,-3.8290105137316e-08,-4.01141837707629e-16,8.23466971564802e-16,1.83693934785456e-07,2.85433284877556e-07,-1.6244591843e-15,8.29516955466648e-16,2.2891312723168e-17,2.54367259974481e-07,1.11524665747096e-15,-4.55680157519202e-16,1.3678818355789e-08,4.90049342397048e-06,-4.54688874333975e-05,-2.99701388535721e-17,-4.28600856653451e-17,4.52480435183079e-17,4.089149586637e-06,3.98038456297308e-17,-3.33217795536983e-16,-1.00355789456565e-16,2.34073672838558e-15,5.06624509011289e-09,8.70102487491472e-17,-4.31415642390724e-16,1.0324707987778e-16,1.7060091125489e-16,-2.32600964721176e-16,2.09489064550901e-18,1.00454520934057e-16,9.68756475408367e-17,-3.46480690024052e-16,-2.86944561435347e-16,-5.58330304022636e-16,-6.43382444193156e-17,-9.0771345314e-17,2.49724825152645e-16
"t78",0.0665643642296632,0.058862246220919,0.00929010636665814,-0.0963178185355647,0.00298631570629833,0.126431957178553,0.371152983938413,-0.0219044437550856,-0.0464370013761744,0.0632745441496338,-0.00159410921983621,0.0154866997255347,-0.00329712983932192,0.0422074864061044,-0.00976717646370421,0.0110349526701262,-0.10092852134332,-0.0685352119154122,0.050842500861039,0.388741436275749,0.0540005090760176,-0.0190232787499442,0.017735359495761,6.47636242888491e-05,0.0101076010462242,0.00888243162483224,0.00781883460835986,5.15297853504425e-06,-0.000717819025414797,0.00335035443132495,-0.00633786858209356,0.000222606581580187,-3.75543839212511e-05,0.0227642013671326,-0.0097285816087863,-5.53876789474288e-06,0.00931000999487642,0.0017641140384439,-0.00970397771505706,-0.00711150337210925,-0.318264685738131,0.0104581002012284,0.00566616269696176,0.00723780575724182,-7.01201995465836e-05,-0.0779717564093399,-0.0190604651376239,6.46925129078901e-05,-2.73514592261329e-05,-2.51809687468101e-05,-2.46894089079327e-05,0.170426239848724,-5.77413590548137e-05,-7.10814403669623e-08,6.14382602639183e-16,-6.1798518932385e-09,-5.50897144291573e-07,-2.87102490171246e-08,3.94372467044102e-08,-8.39005619753899e-07,-1.04387700670949e-08,-1.32532361255249e-08,-8.21913462311676e-11,3.80561289169247e-16,1.37483568064432e-09,-2.79797964267548e-16,8.61307519648856e-17,-5.38507552438894e-09,4.38429098692329e-09,3.86902843177763e-16,1.51145402087017e-16,5.30685168029991e-16,1.31432845152085e-08,-4.11192160214821e-16,-3.37106983995631e-17,1.37037738101586e-09,6.23686182719962e-07,-6.4884871011639e-06,1.56029123019037e-16,1.11760093422735e-15,1.12603604220942e-15,6.70494633035409e-07,1.1279357048727e-15,2.41515554364645e-16,2.05980696477551e-15,0.707106781186546,1.07601766385912e-09,-6.52158041889499e-15,-1.23607283769844e-16,-1.44672672294036e-15,2.35105285286443e-15,2.49157978055365e-16,-1.49042112997903e-15,5.94198911882983e-16,-5.82418119297569e-17,1.38339939035868e-15,-2.56546578430675e-16,-1.92815704461575e-16,-7.21012220878848e-17,-2.31233064183984e-17,4.48332707794464e-17
"t79",0.0665643642296632,0.058862246220919,0.00929010636665813,-0.0963178185355646,0.00298631570629834,0.126431957178553,0.371152983938412,-0.0219044437550855,-0.0464370013761744,0.0632745441496338,-0.00159410921983624,0.0154866997255347,-0.00329712983932194,0.0422074864061045,-0.00976717646370415,0.0110349526701262,-0.10092852134332,-0.0685352119154121,0.0508425008610383,0.388741436275749,0.0540005090760177,-0.0190232787499439,0.0177353594957608,6.47636242888088e-05,0.0101076010462242,0.00888243162483217,0.00781883460835953,5.15297853493946e-06,-0.000717819025414916,0.003350354431325,-0.00633786858209342,0.000222606581580287,-3.75543839211158e-05,0.0227642013671323,-0.0097285816087864,-5.53876789460221e-06,0.00931000999487677,0.00176411403844402,-0.00970397771505709,-0.00711150337210938,-0.318264685738129,0.0104581002012285,0.00566616269696161,0.00723780575724162,-7.01201995465934e-05,-0.0779717564093396,-0.0190604651376241,6.46925129083649e-05,-2.7351459225835e-05,-2.51809687465149e-05,-2.46894089079193e-05,0.17042623984872,-5.77413590545361e-05,-7.10814404891247e-08,6.86923593221105e-16,-6.17985169136005e-09,-5.5089714328738e-07,-2.87102489507247e-08,3.94372467026755e-08,-8.39005619355116e-07,-1.04387697893223e-08,-1.32532355143669e-08,-8.21907923664877e-11,-2.27849688460235e-16,1.37483508579002e-09,2.34128294800028e-16,-5.78208603421039e-17,-5.38507533183463e-09,4.3842912633707e-09,6.0537702583155e-16,-9.20270804005696e-16,-5.30898697583033e-16,1.31432843132419e-08,-4.60710971226375e-17,2.17249566215644e-16,1.3703781191407e-09,6.23686183630692e-07,-6.48848710276678e-06,-6.07153216591882e-17,-1.02408995951657e-15,-1.16527231301114e-15,6.70494632967755e-07,-1.39948816424429e-15,-8.86724650145086e-17,-2.12850570502354e-15,-0.707106781186549,1.07600235665917e-09,6.35889996930918e-15,5.10986678097237e-16,1.55059109081978e-15,-2.48219815715233e-15,-5.36029554076833e-16,1.5855372570428e-15,-6.39802073121027e-16,-7.45121851027295e-17,-1.01821291579509e-15,4.92313961944952e-16,3.94649590784724e-16,1.7942897874054e-16,1.06873538944886e-18,-2.52872293893134e-17
"t22",0.0640171766128031,0.0530752604825014,0.00794023422407081,-0.0802001649648298,0.00239275742557388,0.100420360898612,0.286588175279279,-0.015176186596783,-0.0290169582537558,0.035105164670486,-0.000715903919215894,0.00685889233534914,-0.000510831236827731,0.000588644868231926,0.00174549323738115,-0.00265912884215172,0.0453138134231849,0.0600346070187126,-0.0494261232923594,-0.454137107781347,-0.0697808902692805,0.0297034128579444,-0.0283221294357579,-0.000115302153826991,-0.0213284280184121,-0.020234018540794,-0.0214632020377554,-1.97099562660709e-05,0.00289740771841906,-0.0160025376109283,0.0405905532274873,-0.0021166607117678,0.000368676060100267,-0.339222423103464,-0.0793759713367997,-3.6052033346817e-05,0.0264435818247366,0.00396803693924299,-0.0119308041623001,-0.00684304223630933,-0.185290229657356,0.00488652073468267,0.00182055201745221,0.00171410930795207,-1.58598277425395e-06,0.0149098441073997,0.00483545902488698,-2.28964872078529e-05,2.98342406866662e-05,3.12594714417316e-05,3.08842660550236e-05,-0.0343328193390808,1.75662536393284e-06,-5.13989693555353e-08,-1.23686001456393e-15,-2.56630020697632e-08,-2.52951024088148e-06,-1.7036004720195e-07,4.03190694307082e-07,-2.37871174273798e-05,-3.25345761263609e-07,-2.11863531614274e-06,-2.25098059115914e-08,-0.707106781186546,-8.62011791589415e-07,-5.94903871149611e-15,-1.09389008278241e-15,2.68939195870524e-06,1.51234313056862e-06,-8.48935114300242e-17,9.93129189996722e-16,-8.66525013248363e-16,1.00833932781257e-06,-5.17089893403142e-16,1.4451990061546e-16,4.40240111717824e-08,1.46244092031171e-05,-0.000130984153241219,1.06772229946372e-15,-2.74032199669948e-16,-6.99320603243561e-16,1.12961194987798e-05,-1.86049092798513e-16,-4.58975593355752e-16,-3.68520318427823e-16,4.16333634234434e-16,1.29814649585391e-08,-1.41890503367991e-16,4.54566200951965e-16,3.68844740817644e-16,5.09942919633483e-17,2.55004350968591e-16,4.09394740330526e-16,-2.79362004091602e-17,-9.28409149441076e-17,-1.06534680135947e-16,-4.4465259618027e-16,-3.40873163029443e-16,-5.54010799574677e-17,1.21355957277804e-17,2.81460550287042e-16
"t23",0.0640171766128031,0.0530752604825014,0.00794023422407081,-0.0802001649648297,0.00239275742557388,0.100420360898612,0.286588175279279,-0.015176186596783,-0.0290169582537558,0.035105164670486,-0.000715903919215922,0.00685889233534914,-0.00051083123682774,0.000588644868232009,0.00174549323738121,-0.00265912884215184,0.0453138134231849,0.0600346070187126,-0.0494261232923597,-0.454137107781347,-0.0697808902692808,0.0297034128579444,-0.0283221294357583,-0.000115302153827389,-0.0213284280184123,-0.020234018540794,-0.0214632020377556,-1.97099562658587e-05,0.0028974077184186,-0.0160025376109287,0.0405905532274878,-0.00211666071176767,0.000368676060100338,-0.339222423103463,-0.0793759713367995,-3.60520333470553e-05,0.0264435818247364,0.00396803693924255,-0.0119308041623006,-0.00684304223630859,-0.185290229657352,0.0048865207346827,0.00182055201745196,0.00171410930795265,-1.5859827754559e-06,0.0149098441073998,0.00483545902488669,-2.28964872082466e-05,2.98342406868425e-05,3.12594714404063e-05,3.08842660542187e-05,-0.0343328193390769,1.75662536606655e-06,-5.13989667438007e-08,8.18013021526957e-16,-2.56630003259324e-08,-2.52951023753216e-06,-1.70360047016546e-07,4.0319069411713e-07,-2.37871174309338e-05,-3.25345789527242e-07,-2.11863539190661e-06,-2.25326385848434e-08,0.707106781186549,-8.62011797819058e-07,5.86350415443985e-15,1.32527368298538e-15,2.68939196114253e-06,1.51234312882002e-06,4.82167922796523e-17,-1.00440489259057e-15,9.49931512241262e-16,1.00833932893884e-06,5.46752125108375e-16,-9.0010230050646e-17,4.40240123479249e-08,1.4624409200973e-05,-0.000130984153241573,-1.00787433954252e-15,3.70640048253409e-16,8.87929538161227e-16,1.12961194991892e-05,-6.20163642661709e-17,2.21855860112074e-16,6.19946802227211e-16,-3.33066907387547e-16,1.29814644311832e-08,-1.2498732462989e-18,-3.08882663331489e-16,-5.472451626438e-16,-6.89569663456271e-17,-1.6306400674182e-16,-2.46330733588707e-16,1.37348402198408e-16,7.53579742766635e-17,1.99412854152859e-16,3.8053171489908e-16,2.42861286636753e-17,1.24132250313761e-17,-1.40793493569053e-17,-5.70780371836822e-17
"t68",0.0513663950095617,-0.00391818382431013,0.0166968824529846,-0.107081693654567,0.00220576831134124,0.0849212726417326,-0.0715360297997296,-0.00549845769948566,3.17655296785877e-05,-0.0047375381161951,0.00118724119134584,-0.0118542953049752,0.00696076529204511,-0.221589866322847,0.00375710822454146,-0.0104819437910774,0.189304761070306,0.0432007308958676,-0.542186548502131,0.11022756191156,0.24616225400495,0.0471058823061668,-0.044564195476361,-0.000173995070412439,-0.0291604359827191,-0.00605222655050076,-0.0252224937413457,-1.73557717618621e-05,0.000820084842624713,-0.0113012513013845,0.0206236063352018,-0.000640473539481721,0.000106486079428023,-0.0482394518898953,0.00431374146564633,3.38126346979505e-05,-0.00583213653918822,-0.00566135355909474,0.0125149462963475,0.00543635210016678,0.00371762417628124,0.00217960673155214,0.0198163690199882,0.00271856755537479,-3.44260867239675e-05,-0.00750775281201311,0.0031444362688195,-5.11702854320221e-05,0.00130027968401733,0.00108274724458697,0.00138857175977608,-4.81562634938038e-06,-0.0067118357803027,-2.39836819250716e-05,1.64570678727821e-16,-4.13353043051149e-06,-8.70843074476458e-05,-0.000183207616914851,4.13978758060591e-05,-0.000399016878553447,-2.27506924751633e-05,-0.000106210187565959,-1.06748004225291e-06,9.3935240836268e-16,-3.35165174455214e-05,4.90215757453489e-16,-1.52702344060036e-15,9.93893040054337e-05,1.04056635333669e-05,2.03161476156892e-15,-4.58834359395865e-16,-1.00645068536377e-15,2.23368038452426e-05,1.70733343901129e-15,-7.62877715313511e-16,7.75349225888393e-07,0.000237236418254334,-0.0128039845850041,3.28122945481013e-15,-1.95028954920248e-15,-0.707106781186548,3.82212637439058e-05,-1.64668625957098e-15,4.57808719857671e-15,7.83769750489771e-16,1.22124532708767e-15,1.41877844743454e-07,4.517414276176e-16,-1.24459064655358e-16,6.06208299556421e-16,-4.95944005542268e-16,-1.24379673227537e-15,-1.38777878078145e-16,1.96055633946621e-17,1.09175264815202e-15,7.69074590639782e-18,2.2395987692671e-16,1.32706345912226e-16,2.04862310459236e-16,-5.74716374292816e-17,3.27269330606168e-17
"t69",0.0513663950095617,-0.00391818382431014,0.0166968824529846,-0.107081693654567,0.00220576831134127,0.0849212726417327,-0.0715360297997297,-0.00549845769948567,3.17655296786266e-05,-0.00473753811619513,0.00118724119134589,-0.0118542953049752,0.00696076529204516,-0.221589866322848,0.00375710822454146,-0.0104819437910774,0.189304761070306,0.0432007308958676,-0.542186548502131,0.11022756191156,0.24616225400495,0.047105882306167,-0.0445641954763608,-0.000173995070412157,-0.0291604359827191,-0.00605222655050087,-0.0252224937413457,-1.7355771762047e-05,0.000820084842624583,-0.0113012513013846,0.0206236063352019,-0.000640473539481779,0.000106486079427858,-0.0482394518898954,0.00431374146564753,3.3812634697986e-05,-0.00583213653918858,-0.00566135355909465,0.0125149462963475,0.00543635210016687,0.00371762417628125,0.00217960673155183,0.0198163690199886,0.00271856755537481,-3.44260867240664e-05,-0.00750775281201244,0.00314443626881935,-5.11702854319012e-05,0.00130027968401698,0.00108274724458638,0.00138857175977587,-4.8156263493318e-06,-0.00671183578030307,-2.39836819245111e-05,5.21662296491456e-17,-4.13353043090354e-06,-8.70843074474831e-05,-0.000183207616914456,4.13978758063522e-05,-0.000399016878553925,-2.27506924762612e-05,-0.000106210187566252,-1.06748004257556e-06,-7.78690911240665e-16,-3.35165174440564e-05,-4.10593456029007e-16,1.55621730075825e-15,9.93893040047728e-05,1.04056635325854e-05,-2.30429121994115e-15,3.07046055247895e-16,9.43481827073793e-16,2.23368038459986e-05,-1.6880664858757e-15,8.03273341369301e-16,7.75349226282175e-07,0.000237236418252905,-0.0128039845850126,-1.99319727389735e-15,2.1169633173391e-15,0.707106781186548,3.82212646377941e-05,1.48622433804313e-15,-4.62019783995731e-15,-7.54279451398165e-16,-1.1518563880486e-15,1.4187784075359e-07,-4.64040926118724e-16,1.04121386420072e-16,-1.48325706718394e-15,3.86864570127745e-16,1.19522447494802e-15,8.67361737988404e-17,7.11387278543441e-17,-1.14936303791276e-15,1.79341717514171e-18,-4.09189235730605e-16,-6.27969898303604e-16,-2.58225274088019e-16,7.26775363748125e-17,1.03399467270556e-18
"t89",0.0546920669954886,-0.00470177593645244,0.0225767099117654,-0.1548486504584,0.00357109052836056,0.141460637154499,-0.131811698661268,-0.0187185264652094,-0.00761754382776977,0.00977965311579768,-0.000460410661044898,0.00410775385558575,0.0050378183442959,-0.352328871021539,-0.0402434664425382,0.0336229741596256,-0.179129282743166,-0.0160692774369724,0.183011611741991,-0.0451589369116222,0.0845904757389486,-0.00227452336094855,0.00218327847022806,7.47857046770291e-06,0.000691727444490029,8.84626930718621e-05,-0.000146848846664174,-5.86368225416451e-07,3.06309238257462e-05,-0.000531359663010475,0.00122545819743509,-4.47792099916697e-05,7.51185785148947e-06,-0.00370052640180802,0.000415751103731147,3.30427646494916e-06,-0.000587702114452665,-0.000571324970351844,0.00127423214192951,0.000563863970127956,0.000437956147287144,0.000299867460785549,0.00999273940457596,-0.000136350360743331,-1.70137524001475e-06,-0.000443716158224416,0.000188249366588541,-3.0799885754744e-06,5.68997605172213e-05,3.4729248270169e-05,4.17227648803996e-05,5.3014977949295e-08,9.1378531991898e-05,5.48899201242663e-07,-1.01041792162232e-16,1.94744266554113e-07,4.28849817126929e-06,5.38696866757996e-05,-2.84745561214723e-06,3.90831824645958e-05,2.29145353730967e-06,1.52034938301229e-05,1.63492385813618e-07,2.61223925942266e-16,6.6511956612262e-06,2.18056237275479e-16,1.00890986060486e-16,-2.12066733736877e-05,-3.71202600049853e-06,-3.35263822054068e-16,-6.76542155630955e-17,5.01026563230614e-16,-1.29353497819242e-05,4.45778109458733e-16,3.90639710992702e-16,-1.13589820104325e-06,-0.00100505671070375,0.850118081390549,-4.07408481950533e-14,-6.72371385981874e-16,4.92602440978185e-15,0.000149331203739658,-2.00403929562221e-15,3.80737110193522e-17,-6.99744082122145e-16,-9.99200722162641e-16,1.87967802274536e-07,2.0151076723508e-16,-1.2107271985755e-16,-6.17992517659926e-17,-1.0217026015582e-16,-3.81639164714898e-16,-2.15105711021124e-16,2.23379165335491e-16,-4.90879370275663e-17,1.45685272432185e-16,-7.78329084545431e-16,9.0205620750794e-17,-7.26024322356381e-17,4.27517761902679e-17,-3.50138132509201e-17
"t104",0.055011788317174,-0.00477224934396393,0.0230759941579764,-0.158789239113134,0.00367890166922906,0.145880027268134,-0.136368142019438,-0.019587964810676,-0.00804834438656519,0.0104338400311792,-0.000498316726532846,0.00444964484685472,0.00566310349848227,-0.40287203717553,-0.0470473600956555,0.0395787926271343,-0.215546418617068,-0.0201358400691908,0.231239172451846,-0.0579834716732431,0.109658145429744,-0.00300608803799406,0.00289244579338258,1.00266276005e-05,0.000945648574489262,0.000122032068493547,-0.000207152434351751,-8.60403785082778e-07,4.52240575786042e-05,-0.000799238591788114,0.00189799629909508,-7.16109491132571e-05,1.20395678887986e-05,-0.0060762789004515,0.000793307109410417,6.46103277888147e-06,-0.00131113087338784,-0.00133472612207207,0.00335233641814534,0.00154879185941588,0.00129472658330174,0.000909514046854805,0.0313957762440353,-0.000437890620119624,-5.81000487925145e-06,-0.00162730180441035,0.000706571188329034,-1.20295961726954e-05,0.00037045949457497,0.000324361715102823,0.000419066234673034,-1.62708107356163e-06,-0.00228084754678401,-8.31188477577353e-06,-1.66915212530612e-16,-1.50066216627535e-06,-3.17374958622102e-05,-0.000360377484335484,1.55928926792014e-05,-0.000157225301556387,-9.00088656428455e-06,-4.45330782983493e-05,-4.53346273722455e-07,-5.6582985879488e-16,-1.50300105638933e-05,-8.97362065171153e-17,-2.08584509406615e-16,4.53280792139833e-05,5.47576028710368e-06,2.29886027677923e-16,-9.4542429440736e-17,2.77544181823491e-16,1.40552254205165e-05,-1.51265800290243e-16,7.0654475897241e-17,7.9180670767981e-07,0.000527072295628849,-0.371504088948143,1.76759648584657e-14,4.21856398502081e-16,-1.99464354770411e-15,-4.89036829205008e-05,6.97792518211671e-16,2.6994613997625e-16,6.03033248336438e-16,1.02695629777827e-15,-2.19171231788384e-08,-2.74325552142951e-16,-2.84216326786398e-17,9.59248459647123e-16,-4.60421761632758e-16,-1.94289029309402e-16,1.38430933382949e-15,-6.74754615901045e-16,-9.03804279226188e-17,1.54579757464074e-15,0.707106781186547,-2.45636844198316e-15,1.74027156130731e-15,-7.47036127836084e-16,5.53296295695708e-16
