"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101"
"t8",0.0635002890218589,0.0439058876221572,-0.0554686624504729,0.0250707859367304,0.00226316433665539,0.00101049923145616,-0.151346044361794,-0.0176252196546616,-1.12189553172872e-05,0.00363438853963834,-0.000971755763739063,7.17265710093126e-05,-0.0033648123064993,0.0276557704167412,-0.000175465699174787,-0.000170074217458072,0.0120425489544417,-0.065562412357204,-0.0225780996884144,0.000849611128043243,-0.0530210076324551,0.0124785016900287,0.0257218024261837,-0.0126920540564045,0.186963741357665,0.0794184987562226,0.00902547715766969,-0.00108980685456442,0.040268248365269,0.00868970910345588,-0.000489230941605387,0.00270850791780409,-0.58385230296581,-0.108851331563373,0.265855082639469,0.00331592136704062,0.0591100613371766,-0.00402512867012188,0.00636729248770594,1.43787121182379e-05,0.000655976250213643,-0.00203617296482668,-0.000476919535718929,-8.36290831932041e-05,-0.00204980748204025,-0.00700170943196783,0.641513766267415,0.00378580915739018,0.00163445661855782,-0.249748893813044,0.00885119972236143,0.0478814208621131,-0.0164144977882956,-3.27972508906931e-05,-0.0273319473972825,-0.000930333293748219,-0.000519089307643204,0.017411598036696,-0.000233779645390305,0.00260410368650051,-0.000985640315860952,-1.93819091249148e-05,1.13442288718693e-05,0.00291433582529924,-2.79286085294194e-16,8.91435794250187e-06,1.26692013942035e-15,-0.00733086610957726,-2.02351052762785e-06,-2.2120783663072e-16,2.66659442509828e-16,1.27489931371625e-16,4.64200343680601e-16,8.24560682312545e-16,2.68180261758159e-06,-2.53678110142744e-16,0.000567645650452853,-1.70374493557032e-16,-1.75990111667729e-05,5.66150042219132e-17,-2.05661083181614e-16,-4.36294436908171e-17,-1.98218483090385e-16,2.04985742074514e-07,1.11353020279537e-06,8.12798567799751e-17,5.48329162502266e-17,-3.55926460299896e-16,-2.80751254688903e-16,2.29688097934679e-16,-3.82443979934719e-17,-2.98914999689412e-16,2.56441478862166e-16,-1.00369668133226e-16,8.9590100366496e-17,-8.27217121711744e-17,-4.01072244044269e-18,-1.60621703233731e-17,2.34392186663127e-16,4.18007400361423e-18,1.66807580076095e-17
"t10",0.0664896810108748,0.0476821300171427,-0.0620719314310017,0.0316556940632395,0.00298446254855178,0.00145450514455399,-0.23468762323811,-0.0330435378718896,-3.20928469431352e-05,0.0318545327951728,0.00324066615831767,-7.15254367057585e-05,0.00109223943950439,0.00900725663352978,-6.6039638483173e-05,-6.50408960277682e-05,0.00601824146388905,-0.0373162919158741,-0.0141894247595639,0.000588684335799394,-0.037128817210899,0.00887979224014989,0.0199940766993935,-0.0116218836081536,0.220920895425981,0.0948801238665699,-0.000307067065570654,-0.000479407835721367,0.0225381550407298,0.00582250234756333,-0.000364899711400463,0.00205918625702192,-0.485841459174955,-0.0929177955051259,0.292030730001835,0.00435199610005418,0.0869529371732635,-0.00705709157265619,0.0155874643259496,5.21212765475917e-05,0.00353665390073752,-0.0117245591571345,-0.00864716346514898,0.0202818933678821,0.0129441155570863,0.0170689598679858,-0.60975607307337,0.000174093444912308,0.00418983584168197,0.38465736984918,-0.00462637663636607,-0.0220014069979143,0.0069102674933353,1.25955147499948e-05,0.00980593114311938,0.000310051212664233,0.000159619058640603,-0.00481902069398628,5.95572831249359e-05,-0.000609969464463789,0.000145833611440736,1.05875832993494e-06,-9.74815439203081e-08,1.68070963604086e-05,3.42971294710162e-16,4.61484123159958e-07,-2.13959701177659e-16,-0.000894678169556351,-2.55521807196305e-07,5.0059554298832e-17,-5.46096010770183e-16,3.17496993409372e-16,-4.00013045728444e-16,-7.75904044904679e-16,4.22801556314301e-07,3.40145363508406e-17,0.000100053113174243,-1.33564548740529e-16,-3.25711370464726e-06,6.1447197679493e-17,-5.7183905807134e-17,1.0825458821292e-16,3.72101598570082e-16,4.64681889260701e-08,2.65909436247824e-07,-3.33772481828529e-16,8.3729610172439e-17,2.98612104414734e-16,1.58227557027944e-16,-1.49657878628123e-16,7.28112771024242e-17,2.92062812298214e-16,1.91472048670885e-16,6.4271689008625e-16,1.24140320570949e-16,-1.31161996977641e-17,-2.2189609026973e-17,-9.88699181311151e-17,-3.56354729659025e-16,-9.74724670898889e-17,-1.77331213316054e-16
"t25",0.0710313898211719,0.0534722416737637,-0.0722661426310194,0.0420515587863604,0.00413057286144402,0.00216786840728971,-0.369636457579275,-0.0583885427552709,-6.70786946862093e-05,0.080019636174186,0.0105841346159233,-0.000326428637617071,0.00921819433367019,-0.0290513410022999,0.00016347845311368,0.000156100788398339,-0.00810146145970145,0.0367143866846305,0.011139638534397,-0.000388795934109787,0.0241734647300544,-0.00566791449556219,-0.0119109443714358,0.00696843563152269,-0.150256340632701,-0.0649046210649496,0.00584192800909286,-0.00017640965973551,0.00273103674415164,0.000123958636205082,-4.26465535697217e-07,3.78060545743971e-07,-0.00132141640335965,-0.000458201178623888,0.0106287090275698,0.000248953502791124,0.00597462802683108,-0.000592922066434692,0.00166783026158149,6.60314808478748e-06,0.00049826734492954,-0.00167429451717284,-0.00140930740012598,0.00352588164519163,0.00265736414754602,0.00462600351219508,-0.384025445404161,-0.0107718253054091,-0.0195486332436708,-0.806460885059115,0.00194303941490554,0.00727132038986109,-0.00196064126699978,-3.07205957836545e-06,-0.0021497845178122,-6.08506356767338e-05,-2.79065717219782e-05,0.000729577531987047,-8.09242093441614e-06,7.45803953863568e-05,-1.0596600423773e-05,-3.09959958452993e-08,1.03050379340885e-09,-8.41298810096147e-08,8.96833749206127e-17,5.60711416099785e-09,8.20082419527047e-16,-3.31293013985379e-05,-9.83762995685703e-09,1.31483713338391e-16,6.10849070277638e-16,4.30063786961529e-16,7.92287608059553e-16,-2.25765823540063e-15,2.08767729770187e-08,1.73782003158948e-16,5.58696696722517e-06,2.65006769369968e-16,-1.91894539997711e-07,-9.53860046948505e-17,3.54179921769719e-16,-1.69652429085453e-16,2.00968858905005e-16,3.42322907520565e-09,2.07586573486296e-08,8.28859425055489e-16,6.89625071668713e-17,-4.6578814877505e-16,-7.1640171785356e-18,1.63510648276686e-16,-2.18624840632716e-16,-1.72551427055836e-16,-5.17671517261703e-16,2.38349479800091e-16,-1.50384109957856e-16,-6.82600259587532e-17,8.98618339368174e-17,-1.66559059517254e-16,2.31690320003157e-16,-1.47316604022498e-16,2.135846872413e-16
"t35",0.0720361858113809,0.0547606722847491,-0.0745443917173243,0.0444080142300086,0.00439143002607378,0.00233137879145137,-0.400722083385067,-0.0642832305413466,-7.53173637454982e-05,0.0914947330012536,0.0123576796893613,-0.00038881089307806,0.0112383440530577,-0.0392313849853035,0.00022597015321961,0.000216459927204191,-0.0122303304332099,0.059928689357414,0.0197757063701768,-0.000762167740809783,0.0479185697401215,-0.0114261431138006,-0.0262171839906569,0.0173382338313234,-0.413316247129728,-0.17903792151359,0.0203030155314958,-0.00074717385577204,0.0143203676747469,0.00113659481150777,-1.75499740980823e-05,6.17305923826377e-05,0.0147634646803392,0.00386098245971442,-0.0255631294430342,-0.000411886125245425,-0.00840592927478893,0.00069534413362205,-0.00157248041075658,-5.37954507626886e-06,-0.000372178934917724,0.00123730731480624,0.00094241027089347,-0.00225289408984145,-0.00152630660865398,-0.00230046890575409,0.149569862567569,0.00355821261450108,0.00633724164697749,0.255145517265872,-0.000524457013732051,-0.0018722264881418,0.00048775821179621,7.36064178864074e-07,0.00050057376892717,1.37299584497047e-05,6.08149202919279e-06,-0.000151868444303503,1.62471123804403e-06,-1.44365687892167e-05,1.69323859060995e-06,3.59195082618585e-09,-9.36432598130921e-11,6.94521939655426e-09,8.73981449979538e-16,-3.03273327024317e-10,2.94318000813821e-15,1.50717298030845e-07,1.28148581969491e-11,1.32677488179927e-14,1.51694428031462e-15,1.0525753539473e-13,-1.65900802321171e-13,-0.707106781186546,4.96456705606496e-10,2.77260104011887e-15,2.20970526963044e-07,1.22007353756408e-16,-9.07077499830850e-09,-3.75864401440803e-15,-4.54291374265908e-15,1.59424932044965e-15,2.11126517930283e-15,2.94418371626914e-10,2.03496769435318e-09,-1.09346478719633e-15,-7.13028058972807e-16,1.68995989320012e-15,1.14956595823191e-15,2.74518698870647e-16,9.93422063947394e-17,-6.02863420879672e-17,-4.39879326400652e-16,-1.46198309824138e-15,1.16394778415179e-15,2.77996467502507e-17,-2.51962138070764e-16,1.86705969612671e-16,-3.03839093829318e-16,-5.01796503390094e-17,-1.59709888048481e-17
"t78",0.0720361858113809,0.0547606722847491,-0.0745443917173243,0.0444080142300086,0.00439143002607375,0.00233137879145132,-0.400722083385067,-0.0642832305413466,-7.53173637454538e-05,0.0914947330012535,0.0123576796893613,-0.00038881089307807,0.0112383440530576,-0.0392313849853034,0.00022597015321979,0.000216459927204149,-0.0122303304332098,0.0599286893574139,0.0197757063701772,-0.000762167740809339,0.0479185697401213,-0.011426143113801,-0.026217183990657,0.017338233831323,-0.413316247129727,-0.17903792151359,0.0203030155314957,-0.000747173855772072,0.0143203676747467,0.00113659481150749,-1.75499740980572e-05,6.17305923827937e-05,0.0147634646803392,0.0038609824597141,-0.0255631294430344,-0.000411886125245224,-0.00840592927478841,0.000695344133621755,-0.00157248041075808,-5.37954507660518e-06,-0.000372178934917304,0.00123730731480636,0.000942410270893809,-0.00225289408984078,-0.00152630660865425,-0.00230046890575355,0.149569862567566,0.00355821261450157,0.00633724164697824,0.25514551726587,-0.000524457013731678,-0.0018722264881427,0.000487758211795392,7.36064175093206e-07,0.000500573768928081,1.37299584487688e-05,6.08149203017161e-06,-0.000151868444301734,1.62471123815689e-06,-1.44365687886894e-05,1.69323859126327e-06,3.59194918470376e-09,-9.36447655530692e-11,6.9452177600595e-09,-1.10971049756177e-15,-3.03271667761312e-10,-3.2261044971422e-15,1.50717300720533e-07,1.28264891705721e-11,-1.34303945721765e-14,-1.89298334142277e-15,-1.05653167055241e-13,1.65436568774966e-13,0.707106781186548,4.96467236570618e-10,-3.01573358081039e-15,2.20970533964387e-07,2.00351201455923e-16,-9.07077846233444e-09,3.77890919985538e-15,4.20056239325999e-15,-1.51441809328856e-15,-2.36095548309043e-15,2.94417747993825e-10,2.0349707474665e-09,9.20347845883714e-16,5.44254569620399e-16,-1.20645517132574e-15,-9.17847743873594e-16,-4.07643438719701e-16,-7.97710847946791e-17,1.36529159232798e-16,7.08098783334063e-16,7.0533828101323e-16,-8.66696369348073e-16,3.97014037061087e-17,1.29477080723273e-16,1.26553294947195e-16,1.87262677800067e-16,7.18766796551507e-17,-8.58561975613573e-17
"t22",0.0704627818241223,0.0527303690963448,-0.0709374992553763,0.0406199134481852,0.00397024870657984,0.00206538346228349,-0.349885326308129,-0.0545447431964585,-6.15282041662601e-05,0.0720553456240623,0.00931092016979551,-0.000280198107628213,0.00766536584108973,-0.019918220344874,0.000105475231584773,9.98182988526664e-05,-0.00375944963082122,0.00956361441428714,-0.000138510495898019,0.000164058716981483,-0.0114752331156911,0.00315850235748016,0.0124834363350458,-0.0134443283913389,0.42992442890412,0.187607809206096,-0.0352383270085365,0.00180920778657502,-0.0469165253122448,-0.00699783384707369,0.000312454659056447,-0.00166426925763114,0.30509909789966,0.054720907552466,-0.106850102821597,-0.00129270584364879,-0.0233896845411351,0.00168878034285603,-0.00322312340627012,-9.75648877491429e-06,-0.000624224639230619,0.00205460371265967,0.00141872794524234,-0.00323283565186711,-0.00193722012224694,-0.00239371033755631,0.0938768192688845,0.00114112368247197,0.00179838321378994,0.0600229303121653,5.31413663524723e-05,0.000390936469167477,-0.000141266394101114,-2.79985184048438e-07,-0.000225864497757973,-7.29179248566822e-06,-3.78090265925127e-06,0.000113168598504187,-1.37434740576578e-06,1.37265102210654e-05,-2.64091159845827e-06,-1.02329091554443e-08,3.85735707264523e-10,-3.27017931614146e-08,7.96403073281582e-16,2.44909627387241e-09,0.707106781186547,-1.71011374825725e-05,-5.12747340517417e-09,3.87958388520998e-15,-4.73927815945145e-15,-1.81768425236763e-15,6.82409201485889e-15,3.14390460140263e-15,1.16740051867969e-08,2.25099339749499e-14,3.25361635698947e-06,-5.29212436412537e-15,-1.13889636671233e-07,-2.73749122586652e-15,6.42966038291975e-16,2.11032757011236e-15,1.28132565848315e-17,2.21640874750739e-09,1.37743536576806e-08,-8.05010682849108e-16,9.11584135647988e-16,-7.08626240735747e-16,4.76955716416628e-16,-4.95438578241328e-17,-2.97556477288484e-16,3.38297044388154e-17,6.09210360054457e-16,-2.05741843905887e-17,-2.78013532294887e-16,2.89523528994102e-16,-2.67844919135912e-17,-2.63517268331966e-16,-4.0053551036707e-16,1.90492759710826e-16,8.58624618179076e-17
"t23",0.0704627818241223,0.0527303690963448,-0.0709374992553763,0.0406199134481852,0.00397024870657983,0.00206538346228351,-0.349885326308129,-0.0545447431964585,-6.15282041661871e-05,0.0720553456240622,0.00931092016979555,-0.000280198107628241,0.00766536584108969,-0.019918220344874,0.000105475231584995,9.98182988526386e-05,-0.00375944963082116,0.00956361441428709,-0.000138510495898081,0.000164058716981386,-0.0114752331156909,0.00315850235748009,0.0124834363350458,-0.0134443283913389,0.42992442890412,0.187607809206097,-0.0352383270085369,0.00180920778657535,-0.0469165253122447,-0.00699783384707403,0.000312454659055759,-0.00166426925763094,0.305099097899659,0.0547209075524658,-0.106850102821597,-0.00129270584364855,-0.0233896845411351,0.00168878034285619,-0.00322312340627104,-9.75648877403045e-06,-0.000624224639230342,0.00205460371266045,0.00141872794524223,-0.00323283565186765,-0.0019372201222464,-0.00239371033755605,0.0938768192688849,0.00114112368247238,0.00179838321378976,0.0600229303121639,5.31413663530777e-05,0.000390936469163721,-0.000141266394103001,-2.79985181918956e-07,-0.000225864497757344,-7.29179248322833e-06,-3.78090266004924e-06,0.000113168598502994,-1.37434740435003e-06,1.37265102197193e-05,-2.6409116016266e-06,-1.0232910756594e-08,3.8573724769897e-10,-3.2701791057195e-08,-7.53576546796907e-16,2.44909462284934e-09,-0.707106781186548,-1.71011376263741e-05,-5.1274524910769e-09,-3.86964233876533e-15,4.83905763559213e-15,1.95755298964478e-15,-6.83467664448181e-15,-2.94966796332736e-15,1.16740098378074e-08,-2.22895260879277e-14,3.25361635873482e-06,4.6595274435201e-15,-1.13889642481039e-07,2.76434818668509e-15,-6.24552767280273e-16,-2.24348745421418e-15,-7.87320140644804e-17,2.21641152740176e-09,1.37743527139911e-08,6.07344699852765e-16,-8.62834612737664e-16,7.77092107965539e-16,-6.77071013925005e-16,2.10328596949523e-16,3.67054320838556e-16,5.66963997905071e-17,-3.59958964912375e-16,-5.79995152795911e-17,2.75005407034313e-16,-2.8032974044452e-16,1.01731176415216e-16,4.60610946016143e-16,6.33646384627656e-16,-8.23922999557225e-17,-2.20337002038853e-17
"t68",0.0540867609311182,0.0271428892156693,-0.0124731152604464,0.144391145604014,0.0140488343037794,-0.00239931222449651,0.0258386490376689,-0.00371393701818773,5.76861134692965e-06,-0.00481639464316476,-0.00149684645699922,0.000322879673785095,-0.0127435488046768,0.217965702481839,0.00446194016461274,0.00217365941200579,0.0188807461543906,-0.172391226364655,-0.0891544746709679,0.00658491517007603,-0.416998039302004,-0.308432981478194,0.304788613231483,0.046565814844701,-0.0718917110866853,-0.0236378648372302,-0.0380737723536721,0.00208387490004192,-0.0507942109706642,-0.00596422070790986,0.000178983031515081,-0.000409616795992722,0.0607863713785656,0.00584521834531011,-0.000709357713399963,0.00139043478647516,0.00348365869098086,-0.00281446294242128,0.00608131226757913,1.97268165077757e-05,0.00131134742075227,-0.00434211932766957,-0.0211811495129133,0.00560711205584256,0.00344895957071911,0.000749482317609876,-0.00927684602987822,0.000801776337399161,0.000975370999243497,0.00294564375358925,0.00156910677726124,0.00177185738984999,-0.0039044846689094,-7.68763785305288e-06,-0.00114999668915478,-0.000256011844132674,-0.000144065694733218,0.00499418349438344,-6.89147725655645e-05,0.000788390732616072,-0.00242332359991621,-7.46287645325087e-06,4.6613029989484e-06,0.000244140295788361,-7.70832842638627e-16,4.04927247456364e-06,2.10122158035973e-15,-0.0229083243090237,-4.00394689139562e-08,2.2993106387371e-16,5.99452639290836e-16,7.10362911544858e-16,-5.49190753619588e-16,-1.63983607827787e-15,1.19861463811297e-06,2.20213608714951e-15,5.79250617876136e-05,-1.01697227673096e-15,-8.54701122267234e-06,-1.59807512602828e-15,-9.65603277453838e-16,3.29836627822394e-15,-6.06641052268426e-15,1.07669402466676e-07,5.96626091309282e-07,8.35688813350271e-15,2.79994169775275e-13,-0.707106781186547,-1.70513215425712e-14,8.35269072475039e-15,2.09293401908072e-15,-1.01605460309378e-16,-1.07999988125175e-16,1.33452503881099e-15,-3.07663053441475e-16,2.04792584482403e-16,6.24720416192724e-16,3.56186587824591e-16,1.45125752497439e-16,-2.25498748790083e-16,1.5406806994796e-16
"t69",0.0540867609311182,0.0271428892156693,-0.0124731152604464,0.144391145604014,0.0140488343037794,-0.00239931222449649,0.0258386490376689,-0.00371393701818772,5.76861134693135e-06,-0.00481639464316473,-0.00149684645699923,0.000322879673785084,-0.0127435488046768,0.217965702481839,0.00446194016461276,0.00217365941200589,0.0188807461543905,-0.172391226364656,-0.089154474670968,0.00658491517007595,-0.416998039302004,-0.308432981478194,0.304788613231483,0.0465658148447011,-0.0718917110866852,-0.0236378648372306,-0.0380737723536719,0.00208387490004189,-0.050794210970664,-0.00596422070790992,0.000178983031515005,-0.000409616795992754,0.0607863713785658,0.0058452183453104,-0.00070935771339984,0.00139043478647498,0.00348365869098095,-0.00281446294242071,0.00608131226757941,1.97268165073924e-05,0.0013113474207525,-0.0043421193276694,-0.0211811495129128,0.00560711205584224,0.00344895957071951,0.000749482317608989,-0.00927684602987803,0.000801776337398401,0.000975370999243324,0.00294564375358831,0.00156910677726088,0.00177185738984969,-0.00390448466890786,-7.68763785203194e-06,-0.00114999668915578,-0.000256011844132092,-0.000144065694733661,0.00499418349438305,-6.89147725648518e-05,0.000788390732616322,-0.00242332359991589,-7.46287645317421e-06,4.66130299725531e-06,0.000244140295787703,7.42468523735574e-16,4.04927247793811e-06,2.81054318912709e-15,-0.0229083243090211,-4.0039466978818e-08,-3.97875191064056e-16,4.83628481057634e-16,-6.49687444373693e-16,6.3725449451889e-16,1.60674085379129e-15,1.19861463911651e-06,-2.18844993899846e-15,5.79250617881635e-05,1.1089100101462e-15,-8.54701122426482e-06,1.58317640531051e-15,1.15712823070803e-15,-3.35081500995484e-15,6.51958029287672e-15,1.07669417838765e-07,5.96626090365593e-07,-8.23902944312409e-15,-2.80028126877116e-13,0.707106781186548,1.68181177480944e-14,-8.36972439103602e-15,-2.05201048840876e-15,-3.84141631427088e-18,1.55179189980311e-16,-1.20634331204206e-15,2.32350128629042e-16,-1.9202770709939e-16,-5.22807100989405e-16,-1.71397149006897e-16,-2.96118643451917e-16,2.59132386406357e-16,-1.11446022810314e-16
"t89",0.0587078076307257,0.0315042948205511,-0.0153190022555217,0.226616324787928,0.0242999865167108,-0.00515376088287653,0.0687715190784735,-0.0221952381227466,-2.70920297180153e-05,0.00588498036263532,0.000565818224010803,-5.22606001452788e-06,-0.00321151205047545,0.345995718212999,0.0117539060191634,0.00626350003662832,-0.0395926726200146,0.138039713250885,0.0421548716122485,-0.00226498845690547,0.142496279856238,0.106830466666515,0.0545434136272607,-0.0027740140895927,0.00358908730977911,0.00117134737612595,0.000848797277823821,-1.45435352825567e-05,-0.00019139070647488,-0.000106603010467485,4.8602798568575e-06,-1.17119097702706e-05,0.00204545512831246,0.000201572451751598,-2.17728794981199e-05,2.90074874408006e-05,4.7755103178615e-05,-7.61211412934979e-06,-9.89991751926683e-05,-6.92158342326717e-07,-6.91048387536884e-05,0.000242219950567909,0.00792552793719685,-3.32576413829312e-05,-0.00021043926693327,-7.17620786483686e-05,0.00147308794632728,-0.000168995835497407,-0.000211958543594154,-0.000665666963029835,-0.000452727235824956,-0.000548000110487986,0.00126937051398688,2.63756193445032e-06,0.000410868024973227,9.56019112042917e-05,5.64653260998029e-05,-0.00208503467253138,3.02279085786815e-05,-0.00036340856631374,0.00789461605782755,6.48529418617605e-06,-5.3986015067127e-06,-0.0003158971228026,1.07634266144819e-15,-8.4391883683674e-06,-8.80463237040718e-14,0.86667929127978,-4.11975547716089e-05,-1.20038312158674e-15,-1.80641127082624e-14,-3.02362301862757e-15,-1.99023394581097e-15,-1.60288449180257e-15,5.88001286289217e-06,2.13457081678427e-15,0.000178976346844013,-4.42934066982809e-16,-2.24808919130604e-05,-4.7033598260207e-16,-2.76536731251258e-16,-5.29626905535421e-16,-1.48299482362876e-15,1.67122231972509e-07,8.28823467781403e-07,-1.05818132034585e-16,1.81966693362324e-16,-1.83186799063151e-15,-5.7572776170478e-16,-4.8321368133468e-17,1.43546731928869e-16,3.02780589474368e-16,-1.38777878078145e-16,2.74086309204336e-16,1.60167085900589e-16,1.42795703347066e-16,-1.72238506163299e-16,5.39219140789595e-16,6.69603261727048e-16,-3.67654689917561e-17,-8.20687580301934e-18
"t104",0.0593169225261601,0.0320584963742956,-0.015670373932218,0.235752018022799,0.0254004116122724,-0.0054309495935164,0.0728794941695331,-0.0237747880408723,-2.94148685081166e-05,0.00646877529633493,0.00063071574753062,-5.9027427127705e-06,-0.00368267371386116,0.422867063803544,0.0145665458589797,0.0077769369296385,-0.0516145854013484,0.187732256255991,0.0598456707660861,-0.00337192255428925,0.21322582567861,0.161087010355066,0.0854731506822545,-0.00456835931860614,0.00613554640524747,0.00200443063008613,0.00156631092623036,-2.83362296997648e-05,-0.000391801986128198,-0.00023958787177196,1.21192619382519e-05,-2.98933618577135e-05,0.00594487522990887,0.000611156531573629,-0.000113231214422464,0.000259986303622025,0.000700935474368966,-0.000618635830598935,0.00151573554138229,5.56976122346097e-06,0.00042634590301853,-0.00145138374714351,-0.0371492150508992,0.00014126682557353,0.000727075971251061,0.000195258682532836,-0.00287309796209728,0.000273076492932123,0.000335727186663193,0.00102784323480684,0.00059838567869234,0.000693901434642613,-0.00155919676577653,-3.13648683429971e-06,-0.000476959245585391,-0.000108133234538981,-6.20990166850068e-05,0.00221197423208489,-3.11948703301165e-05,0.000364964676985099,-0.00694537900348735,-4.73626400345747e-06,3.51349208119536e-06,0.000197504612218059,-1.20146354185478e-16,4.56238885642769e-06,3.51480997085041e-14,-0.349793076501753,1.62747948858131e-05,4.82729031958482e-16,7.2596814423668e-15,1.05557923513189e-15,1.50560226560901e-15,1.04083408558608e-16,-1.94352335389724e-06,-2.76187978711812e-17,-5.21514543597393e-05,-1.01557910949185e-16,6.12855845405881e-06,-2.3534424139038e-16,1.24706530452756e-16,2.2351016020784e-16,3.34151456185868e-16,-3.04135536087144e-08,-1.28480156198069e-07,-2.6628005356244e-16,7.13752409314349e-17,4.71844785465692e-16,-1.98388696062068e-16,-1.09751805941769e-16,3.8098366624072e-16,1.16941690390751e-15,-2.32452945780892e-15,-1.03736463863413e-15,-7.74555237922721e-16,-1.02332924333772e-15,3.55256485409367e-14,-0.707106781186548,-8.77770078844264e-16,-4.46180255091231e-16,-6.51980280577982e-16
"t105",0.0593169225261601,0.0320584963742956,-0.015670373932218,0.235752018022799,0.0254004116122724,-0.00543094959351641,0.0728794941695331,-0.0237747880408723,-2.94148685081001e-05,0.0064687752963349,0.000630715747530754,-5.90274271279641e-06,-0.00368267371386114,0.422867063803544,0.0145665458589797,0.00777693692963846,-0.0516145854013483,0.18773225625599,0.0598456707660861,-0.00337192255428921,0.21322582567861,0.161087010355066,0.0854731506822547,-0.00456835931860637,0.00613554640524787,0.00200443063008615,0.00156631092623031,-2.83362296998862e-05,-0.000391801986128192,-0.000239587871771758,1.21192619384729e-05,-2.98933618578107e-05,0.00594487522990819,0.000611156531573828,-0.000113231214422737,0.000259986303622124,0.000700935474368647,-0.000618635830599031,0.00151573554138175,5.56976122321183e-06,0.00042634590301849,-0.00145138374714321,-0.0371492150508997,0.00014126682557347,0.000727075971251212,0.000195258682533343,-0.00287309796209749,0.000273076492932608,0.000335727186662761,0.00102784323480719,0.000598385678692896,0.000693901434641766,-0.00155919676577627,-3.13648683409379e-06,-0.000476959245586529,-0.00010813323453876,-6.20990166847332e-05,0.00221197423208448,-3.11948703302042e-05,0.000364964676984939,-0.00694537900348685,-4.7362640031874e-06,3.51349208157874e-06,0.000197504612218661,-6.61773314935233e-16,4.56238885728291e-06,3.58448080245433e-14,-0.349793076501754,1.62747948872506e-05,4.87106175295342e-16,7.34818819339201e-15,1.39645239816133e-15,2.6535852574654e-16,1.16920362280837e-15,-1.94352335403168e-06,-1.30796727070761e-15,-5.21514543593664e-05,3.69058491480572e-16,6.12855845271061e-06,7.4871715617175e-16,-9.02435581207434e-17,1.35942322539944e-16,1.05066575819926e-15,-3.04135532968978e-08,-1.28480155889288e-07,3.5301622736128e-16,-1.37546221295956e-16,1.0547118733939e-15,8.32448877687207e-16,2.15659483054858e-16,-5.94875572170521e-16,-1.355994688185e-15,2.54657406273395e-15,1.04603825601401e-15,7.7671687469052e-16,7.95225261766037e-16,-3.54312307767619e-14,0.707106781186547,4.02455846426619e-16,4.08727928729153e-16,6.30000421714456e-16
"t38",0.0606283171911661,0.0333553792595365,-0.0165472151276355,0.264365344125549,0.029101422926459,-0.00649246533222927,0.0902320854045613,-0.0320020188370166,-4.61507812415441e-05,0.0127295077369395,0.00207838933208318,-0.000288448131250451,0.0073543575786158,0.020702596390467,0.00147384214867727,0.000827815150882785,-0.0077823217477549,0.0163958191297967,-0.0055537002328382,0.00218396815949233,-0.163188976428766,-0.159090393747533,-0.578428626145644,-0.0132433594936601,0.0112409314089326,0.00364365749972896,0.00201508412559653,-3.24887335163178e-05,-0.000419879583986826,-0.000237013142816184,1.13757148643837e-05,-2.78151100296144e-05,0.00533505095157717,0.000543845492286735,-9.64170046466317e-05,0.000221777789040058,0.000604755270151256,-0.000550116036851963,0.00147973623456184,6.39023672250032e-06,0.000605352241479416,-0.00214430201448333,-0.129048432149626,-0.00443869609483717,-0.000345754206911457,2.25847445862355e-05,-0.000886847650187686,9.34889029558485e-05,0.000115602116807706,0.000356145786166241,0.000210705571631551,0.000244054166884634,-0.000547259075030795,-1.09731160485374e-06,-0.000166359329495852,-3.75721125481033e-05,-2.1476745062939e-05,0.000760037490215099,-1.06645582543592e-05,0.000124212760664566,-0.0119202903204014,-1.27132855941449e-06,8.48795066007296e-07,4.55516036320415e-05,-4.27664269488834e-15,8.43332498997023e-07,-2.02570165502847e-14,-0.0218966635923207,8.44576937678235e-07,2.51844581583829e-16,-8.24913158226167e-15,-1.52716381207618e-14,-1.69597492029337e-14,2.58473797920544e-15,9.25727088475076e-08,0.707106781186547,6.80188229171957e-06,4.68457877838725e-15,-1.09593748360984e-06,-3.17544537167465e-15,-1.36205071745347e-15,-5.26924146974944e-16,4.21557543192684e-16,1.69110445404075e-08,9.69440356948792e-08,-2.25514051876985e-17,9.5080606055044e-16,2.44249065417534e-15,-1.83398521888661e-15,-1.31922758503445e-16,9.68034323506463e-16,-1.34578782961227e-16,5.41233724504764e-16,1.31838984174237e-16,-4.70375807243976e-16,1.09342338282303e-17,1.35110995176554e-16,7.42214671437884e-16,-5.41233724504764e-16,-4.70969094316203e-17,-1.73906164289085e-16
