"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115"
"t28",15.1517410441378,19.5090707640496,15.0754856999618,31.9092009577769,31.9092009577769,25.6751009029639,29.387622209168,26.7852554254511,31.9092009577769,26.9429781043272,27.5831007881919,27.2555334289068,32.3983338849614,32.3983338849614,28.3114608896833,11.2752652119115,11.2752652119115,8.30388994097726,31.4815766452362,32.3983338849614,32.3983338849614,11.5780997881221,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,5.94250769731792,0,31.9092009577769,31.9092009577769,31.9092009577769,32.3983338849614,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,30.191919208242,31.9092009577769,6.44949497370571,32.3983338849614,31.148936936932,31.9092009577769,32.3983338849614,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,11.5780997881221,11.5780997881221,11.5780997881221,9.84992089742904,11.5780997881221,21.7048515219428,31.9092009577769,31.4087279709397,17.5258495364042,17.5258495364042,31.9092009577769,17.5258495364042,31.9092009577769,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,6.44949497370571,6.44949497370571,31.9092009577769,17.5258495364042,17.5258495364042,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.30388994097726,8.30388994097726,31.9092009577769,31.9092009577769,17.1362894689579,17.1362894689579,8.30388994097726,8.30388994097726,31.9092009577769,31.9092009577769,21.7048515219428,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,11.5780997881221,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,8.30388994097726,8.30388994097726,11.5780997881221,21.7048515219428,21.7048515219428,11.5780997881221,11.5780997881221,31.9092009577769,31.9092009577769
"t29",17.0847990130766,12.4528613034701,25.3525687788193,25.661833433393,26.483584123099,20.2494840682861,23.5676817676598,20.5378879010672,29.2806713477544,24.3144484943048,24.9545711781695,24.6270038188844,32.3983338849614,32.3983338849614,25.6829312796608,31.9092009577769,31.9092009577769,31.9092009577769,7.10475784068528,32.3983338849614,32.3983338849614,31.9092009577769,29.2806713477544,26.0892605162686,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,0,7.53238215322593,7.53238215322593,32.3983338849614,5.79293963338253,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,30.191919208242,5.79293963338253,31.9092009577769,32.3983338849614,31.148936936932,29.2806713477544,32.3983338849614,5.79293963338253,5.79293963338253,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,31.9092009577769,30.1810220670838,31.9092009577769,31.9092009577769,26.0892605162686,25.5887875294315,31.9092009577769,31.9092009577769,26.0892605162686,31.9092009577769,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,25.661833433393,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,25.661833433393,25.661833433393,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,25.661833433393,26.0892605162686,31.9092009577769,25.661833433393,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,29.2806713477544,29.2806713477544,25.661833433393,25.661833433393,14.1834449771773,14.1834449771773,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,26.0892605162686,26.0892605162686
"t30",17.0847990130766,12.4528613034701,25.3525687788193,25.661833433393,26.483584123099,20.2494840682861,23.5676817676598,20.5378879010672,29.2806713477544,24.3144484943048,24.9545711781695,24.6270038188844,32.3983338849614,32.3983338849614,25.6829312796608,31.9092009577769,31.9092009577769,31.9092009577769,6.70182843199721,32.3983338849614,32.3983338849614,31.9092009577769,29.2806713477544,26.0892605162686,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,7.53238215322593,0,5.74176650579478,32.3983338849614,7.53238215322592,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,30.191919208242,7.53238215322592,31.9092009577769,32.3983338849614,31.1489369369321,29.2806713477544,32.3983338849614,7.53238215322592,7.53238215322592,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,31.9092009577769,30.1810220670838,31.9092009577769,31.9092009577769,26.0892605162686,25.5887875294315,31.9092009577769,31.9092009577769,26.0892605162686,31.9092009577769,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,25.661833433393,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,25.661833433393,25.661833433393,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,25.661833433393,26.0892605162686,31.9092009577769,25.661833433393,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,29.2806713477544,29.2806713477544,25.661833433393,25.661833433393,14.1834449771773,14.1834449771773,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,26.0892605162686,26.0892605162686
"t31",17.0847990130766,12.4528613034701,25.3525687788193,25.661833433393,26.483584123099,20.2494840682861,23.5676817676598,20.5378879010672,29.2806713477544,24.3144484943048,24.9545711781695,24.6270038188844,32.3983338849614,32.3983338849614,25.6829312796608,31.9092009577769,31.9092009577769,31.9092009577769,6.70182843199721,32.3983338849614,32.3983338849614,31.9092009577769,29.2806713477544,26.0892605162686,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,7.53238215322593,5.74176650579478,0,32.3983338849614,7.53238215322592,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,30.191919208242,7.53238215322592,31.9092009577769,32.3983338849614,31.1489369369321,29.2806713477544,32.3983338849614,7.53238215322592,7.53238215322592,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,31.9092009577769,30.1810220670838,31.9092009577769,31.9092009577769,26.0892605162686,25.5887875294315,31.9092009577769,31.9092009577769,26.0892605162686,31.9092009577769,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,25.661833433393,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,25.661833433393,25.661833433393,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,25.661833433393,26.0892605162686,31.9092009577769,25.661833433393,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,29.2806713477544,29.2806713477544,25.661833433393,25.661833433393,14.1834449771773,14.1834449771773,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,26.0892605162686,26.0892605162686
"t32",17.5739319402611,19.9982036912341,25.8417017060038,32.3983338849614,32.3983338849614,26.1642338301485,29.8767551363525,27.2743883526356,32.3983338849614,27.4321110315117,28.0722337153764,27.7446663560913,13.9470988518384,9.3566501088072,28.8005938168678,32.3983338849614,32.3983338849614,32.3983338849614,31.9707095724207,10.8570923744783,10.8570923744783,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,0,32.3983338849614,8.49582321662655,8.49582321662655,13.9470988518384,13.9470988518384,13.9470988518384,11.740684175119,32.3983338849614,32.3983338849614,10.8570923744783,9.60769542644896,32.3983338849614,10.8570923744783,32.3983338849614,32.3983338849614,10.8570923744783,10.8570923744783,9.36030808923427,9.36030808923427,32.3983338849614,32.3983338849614,32.3983338849614,30.6701549942683,32.3983338849614,32.3983338849614,32.3983338849614,31.8978608981242,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,5.63172751948565,5.63172751948565,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,9.36030808923427,9.36030808923427,10.8570923744783,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,10.8570923744783,10.8570923744783,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614
"t33",17.0847990130766,12.4528613034701,25.3525687788193,25.661833433393,26.483584123099,20.2494840682861,23.5676817676598,20.5378879010672,29.2806713477544,24.3144484943048,24.9545711781695,24.6270038188844,32.3983338849614,32.3983338849614,25.6829312796608,31.9092009577769,31.9092009577769,31.9092009577769,7.10475784068528,32.3983338849614,32.3983338849614,31.9092009577769,29.2806713477544,26.0892605162686,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,5.79293963338253,7.53238215322592,7.53238215322592,32.3983338849614,0,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,30.191919208242,5.19394263888497,31.9092009577769,32.3983338849614,31.148936936932,29.2806713477544,32.3983338849614,5.19394263888497,5.19394263888497,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,31.9092009577769,30.1810220670838,31.9092009577769,31.9092009577769,26.0892605162686,25.5887875294315,31.9092009577769,31.9092009577769,26.0892605162686,31.9092009577769,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,25.6618334333929,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,25.661833433393,25.661833433393,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,25.661833433393,26.0892605162686,31.9092009577769,25.661833433393,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,29.2806713477544,29.2806713477544,25.661833433393,25.661833433393,14.1834449771773,14.1834449771773,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,26.0892605162686,26.0892605162686
"t34",17.5739319402611,19.9982036912341,25.8417017060038,32.3983338849614,32.3983338849614,26.1642338301485,29.8767551363525,27.2743883526356,32.3983338849614,27.4321110315117,28.0722337153764,27.7446663560913,13.9470988518384,9.3566501088072,28.8005938168678,32.3983338849614,32.3983338849614,32.3983338849614,31.9707095724207,10.8570923744783,10.8570923744783,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.49582321662655,32.3983338849614,0,5.09793497737684,13.9470988518384,13.9470988518384,13.9470988518384,11.740684175119,32.3983338849614,32.3983338849614,10.8570923744783,9.60769542644896,32.3983338849614,10.8570923744783,32.3983338849614,32.3983338849614,10.8570923744783,10.8570923744783,9.36030808923427,9.36030808923427,32.3983338849614,32.3983338849614,32.3983338849614,30.6701549942683,32.3983338849614,32.3983338849614,32.3983338849614,31.8978608981242,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.49582321662655,8.49582321662655,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,9.36030808923427,9.36030808923427,10.8570923744783,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,10.8570923744783,10.8570923744783,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614
"t35",17.5739319402611,19.9982036912341,25.8417017060038,32.3983338849614,32.3983338849614,26.1642338301485,29.8767551363525,27.2743883526356,32.3983338849614,27.4321110315117,28.0722337153764,27.7446663560913,13.9470988518384,9.3566501088072,28.8005938168678,32.3983338849614,32.3983338849614,32.3983338849614,31.9707095724207,10.8570923744783,10.8570923744783,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.49582321662655,32.3983338849614,5.09793497737684,0,13.9470988518384,13.9470988518384,13.9470988518384,11.740684175119,32.3983338849614,32.3983338849614,10.8570923744783,9.60769542644896,32.3983338849614,10.8570923744783,32.3983338849614,32.3983338849614,10.8570923744783,10.8570923744783,9.36030808923427,9.36030808923427,32.3983338849614,32.3983338849614,32.3983338849614,30.6701549942683,32.3983338849614,32.3983338849614,32.3983338849614,31.8978608981242,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.49582321662655,8.49582321662655,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,9.36030808923427,9.36030808923427,10.8570923744783,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,10.8570923744783,10.8570923744783,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614
"t36",17.5739319402611,19.9982036912341,25.8417017060038,32.3983338849614,32.3983338849614,26.1642338301485,29.8767551363525,27.2743883526356,32.3983338849614,27.4321110315117,28.0722337153764,27.7446663560913,10.7787966779844,13.9470988518384,28.8005938168678,32.3983338849614,32.3983338849614,32.3983338849614,31.9707095724207,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,32.3983338849614,13.9470988518384,13.9470988518384,0,4.80002804729475,8.23404825729767,6.0276335805783,32.3983338849614,32.3983338849614,13.9470988518384,12.6977019038091,32.3983338849614,13.9470988518384,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,30.6701549942683,32.3983338849614,32.3983338849614,32.3983338849614,31.8978608981242,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.3190807260571,8.3190807260571,13.9470988518384,13.9470988518384,13.9470988518384,7.37782800564536,7.37782800564536,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614
"t37",17.5739319402611,19.9982036912341,25.8417017060038,32.3983338849614,32.3983338849614,26.1642338301485,29.8767551363525,27.2743883526356,32.3983338849614,27.4321110315117,28.0722337153764,27.7446663560913,10.7787966779844,13.9470988518384,28.8005938168678,32.3983338849614,32.3983338849614,32.3983338849614,31.9707095724207,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,32.3983338849614,13.9470988518384,13.9470988518384,4.80002804729475,0,8.23404825729767,6.0276335805783,32.3983338849614,32.3983338849614,13.9470988518384,12.6977019038091,32.3983338849614,13.9470988518384,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,30.6701549942683,32.3983338849614,32.3983338849614,32.3983338849614,31.8978608981242,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.3190807260571,8.3190807260571,13.9470988518384,13.9470988518384,13.9470988518384,7.37782800564536,7.37782800564536,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614
"t38",17.5739319402611,19.9982036912341,25.8417017060038,32.3983338849614,32.3983338849614,26.1642338301485,29.8767551363525,27.2743883526356,32.3983338849614,27.4321110315117,28.0722337153764,27.7446663560913,10.7787966779844,13.9470988518384,28.8005938168678,32.3983338849614,32.3983338849614,32.3983338849614,31.9707095724207,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,32.3983338849614,13.9470988518384,13.9470988518384,8.23404825729767,8.23404825729767,0,2.40639826879584,32.3983338849614,32.3983338849614,13.9470988518384,12.6977019038091,32.3983338849614,13.9470988518384,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,30.6701549942683,32.3983338849614,32.3983338849614,32.3983338849614,31.8978608981242,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.3190807260571,8.3190807260571,13.9470988518384,13.9470988518384,13.9470988518384,8.23404825729767,8.23404825729767,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614
"t39",15.3675172635418,17.7917890145147,23.6352870292845,30.191919208242,30.191919208242,23.9578191534291,27.6703404596331,25.0679736759162,30.191919208242,25.2256963547924,25.865819038657,25.538251679372,8.57238200126502,11.740684175119,26.5941791401484,30.191919208242,30.191919208242,30.191919208242,29.7642948957014,11.740684175119,11.740684175119,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,11.740684175119,30.191919208242,11.740684175119,11.740684175119,6.0276335805783,6.0276335805783,2.40639826879584,0,30.191919208242,30.191919208242,11.740684175119,10.4912872270897,30.191919208242,11.740684175119,30.191919208242,30.191919208242,11.740684175119,11.740684175119,11.740684175119,11.740684175119,30.191919208242,30.191919208242,30.191919208242,28.4637403175489,30.191919208242,30.191919208242,30.191919208242,29.6914462214049,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,11.740684175119,11.740684175119,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,6.11266604933773,6.11266604933773,11.740684175119,11.740684175119,11.740684175119,6.0276335805783,6.0276335805783,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,11.740684175119,11.740684175119,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242,30.191919208242
"t40",17.0847990130766,12.4528613034701,25.3525687788193,25.661833433393,26.483584123099,20.2494840682861,23.5676817676598,20.5378879010672,29.2806713477544,24.3144484943048,24.9545711781695,24.6270038188844,32.3983338849614,32.3983338849614,25.6829312796608,31.9092009577769,31.9092009577769,31.9092009577769,7.10475784068528,32.3983338849614,32.3983338849614,31.9092009577769,29.2806713477544,26.0892605162686,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,5.79293963338253,7.53238215322592,7.53238215322592,32.3983338849614,5.19394263888497,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,30.191919208242,0,31.9092009577769,32.3983338849614,31.148936936932,29.2806713477544,32.3983338849614,4.53694582252653,4.53694582252653,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,31.9092009577769,30.1810220670838,31.9092009577769,31.9092009577769,26.0892605162686,25.5887875294315,31.9092009577769,31.9092009577769,26.0892605162686,31.9092009577769,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,25.661833433393,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,25.661833433393,25.661833433393,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,25.661833433393,26.0892605162686,31.9092009577769,25.661833433393,25.661833433393,32.3983338849614,32.3983338849614,29.2806713477544,29.2806713477544,31.9092009577769,29.2806713477544,29.2806713477544,25.661833433393,25.661833433393,14.1834449771773,14.1834449771773,29.2806713477544,29.2806713477544,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,26.0892605162686,26.0892605162686
"t41",15.1517410441378,19.5090707640496,15.0754856999618,31.9092009577769,31.9092009577769,25.6751009029639,29.387622209168,26.7852554254511,31.9092009577769,26.9429781043272,27.5831007881919,27.2555334289068,32.3983338849614,32.3983338849614,28.3114608896833,11.2752652119115,11.2752652119115,8.30388994097726,31.4815766452362,32.3983338849614,32.3983338849614,11.5780997881221,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,6.44949497370571,6.44949497370571,31.9092009577769,31.9092009577769,31.9092009577769,32.3983338849614,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,30.191919208242,31.9092009577769,0,32.3983338849614,31.148936936932,31.9092009577769,32.3983338849614,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,11.5780997881221,11.5780997881221,11.5780997881221,9.84992089742904,11.5780997881221,21.7048515219428,31.9092009577769,31.4087279709397,17.5258495364042,17.5258495364042,31.9092009577769,17.5258495364042,31.9092009577769,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,4.50331962199472,4.50331962199472,31.9092009577769,17.5258495364042,17.5258495364042,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.30388994097726,8.30388994097726,31.9092009577769,31.9092009577769,17.1362894689579,17.1362894689579,8.30388994097726,8.30388994097726,31.9092009577769,31.9092009577769,21.7048515219428,31.9092009577769,31.9092009577769,32.3983338849614,32.3983338849614,31.9092009577769,31.9092009577769,11.5780997881221,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,31.9092009577769,8.30388994097726,8.30388994097726,11.5780997881221,21.7048515219428,21.7048515219428,11.5780997881221,11.5780997881221,31.9092009577769,31.9092009577769
"t42",17.5739319402611,19.9982036912341,25.8417017060038,32.3983338849614,32.3983338849614,26.1642338301485,29.8767551363525,27.2743883526356,32.3983338849614,27.4321110315117,28.0722337153764,27.7446663560913,13.9470988518384,10.8570923744783,28.8005938168678,32.3983338849614,32.3983338849614,32.3983338849614,31.9707095724207,8.40547257364817,8.40547257364817,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,10.8570923744783,32.3983338849614,10.8570923744783,10.8570923744783,13.9470988518384,13.9470988518384,13.9470988518384,11.740684175119,32.3983338849614,32.3983338849614,0,3.23193359304658,32.3983338849614,8.40547257364817,32.3983338849614,32.3983338849614,8.10455804131376,8.10455804131376,10.8570923744783,10.8570923744783,32.3983338849614,32.3983338849614,32.3983338849614,30.6701549942683,32.3983338849614,32.3983338849614,32.3983338849614,31.8978608981242,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,10.8570923744783,10.8570923744783,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,13.9470988518384,13.9470988518384,10.8570923744783,10.8570923744783,8.40547257364817,13.9470988518384,13.9470988518384,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,8.40547257364817,8.40547257364817,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614,32.3983338849614
