"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114"
"t5",-0.00356755121941149,-0.0851602301874369,-0.00777837455850367,0.000872913665094323,-0.0384574162103055,0.00444499487059362,0.00288720601998579,-0.000163765549242701,-0.011689110878829,0.0163624543972531,5.28013333645639e-05,-0.15305368568863,-0.0368729506910151,-0.00105043075289668,0.0469227937973947,0.644534236479464,-0.425563776550248,-0.195625010053721,-0.0258787977536087,0.00368846764983811,-0.00152017372448039,0.0625631944797191,0.00742999654067039,0.0025302145890278,-0.0030377746549749,0.0197991461066484,-0.00290325969089746,-0.0723404858040794,0.00192266909595194,-0.0226235848600954,0.0393399219982996,0.00859693789405151,0.000255915362461932,0.000489310426485032,0.00496468091685718,-0.000287717027501517,2.19332069295946e-05,-0.00196457415757113,0.000744984029089212,0.000391885736995756,0.182065793328051,6.85429550959444e-07,0.0509958071755887,-0.0164357815189166,1.76555176102444e-05,3.23632575528063e-13,-0.176703552278962,0.0279146066300184,0.485904156618727,-0.0210238745347243,0.0190803848812788,7.23042477631748e-15,0.000814689136891704,-0.00159128639665223,-1.06471524633926e-15,-0.0355960797467467,-1.02736663817059e-15,-5.4306404101384e-16,1.22601891867323e-05,0.000322297291137275,-0.000656239034242212,0.00565082813327874,0.0151185227382945,-5.29575948992125e-05,7.07296066344753e-16,0.00017065420067244,-0.00883870011006124,-2.5840174363657e-15,-0.0209329663841442,-0.00242601499001463,-5.3729166223314e-05,0.0285430803477764,7.36427472095092e-16,-5.50264472490769e-16,-1.24926606007547e-15,-9.56499427776339e-17,-4.43166866107516e-05,6.29533093443026e-08,-4.65509405354316e-16,-2.86319092850916e-05,7.68844185761786e-06,-1.33666551449325e-16,9.60243123068153e-17,1.10390260948807e-16,0.00020533877224316,-4.07811460383954e-05,5.11979320306162e-17,3.79557496543725e-15,0.00325133700042263,-3.37839037322864e-07,1.04148260178593e-15,1.24127897089214e-05,-9.70727496321742e-08,-1.05910596915743e-15,6.0818502137068e-07,-1.80397647814945e-17,-9.76165410063938e-17,-1.01790777141687e-06,-5.90976630240474e-17,1.45484039206265e-16,-2.41372260080874e-08,4.26268975707923e-17,-1.23782175835044e-15,-5.71779229343052e-16,3.92988215780879e-07,7.48928336163672e-17,4.32287471028169e-16,-2.8041870042915e-17,1.41212893824382e-16,2.10004624207755e-16,1.01763015102165e-08,-3.45304498132567e-16,-4.01517679926757e-15,-1.98617069356388e-14
"t6",-0.00349847728800798,-0.0829438259861311,-0.00723828836430489,0.000809455088198201,-0.0347383755467957,0.00392693442844709,0.00252329383890985,-0.000137284409119185,-0.00960759871023665,0.0134316484175069,4.28737208570478e-05,-0.118108534733954,-0.0278494150131653,-0.000789634965810983,0.0309416337797595,0.422020208757255,-0.275948000175486,-0.117701903583686,-0.0146393582201673,0.00163512609460347,-0.000495825656114424,0.0181323169026354,0.00176157956084892,0.000563546771429956,-0.000491811575014166,0.00292213777706389,4.95687909772002e-05,0.00733473487013304,-0.000265955388204479,0.00424797245261196,-0.0083413485287002,-0.0024965291141105,-8.85861191384519e-05,-0.000174933223836987,-0.00187892991801947,0.000135661373024692,-1.08098466201202e-05,0.00118169272840357,-0.000636264685486482,-0.000353379366910135,-0.182771295641287,-7.62938145570953e-07,-0.0611424750964597,0.0202764198637047,-2.25732785582457e-05,-4.54575091543594e-13,0.248354492421569,-0.0420542728509692,-0.735722867371785,0.0357824356300988,-0.03321653362212,-9.94216951906547e-15,-0.00173014008646441,0.00339424885438198,1.52549110473201e-15,0.0863042887710278,2.47650574107012e-15,9.07556255499256e-16,-3.32808268732216e-05,-0.000965248731716068,0.00200228842450727,-0.0177536168589848,-0.049558413676578,0.000174282526865542,-1.48326085016515e-15,-0.000663103827848811,0.0354526119062308,8.80462475794179e-15,0.0890086911534351,0.0108197149793965,0.000243584497349205,-0.13848783674059,-4.212230434966e-15,-6.56912995553813e-16,3.64438951372148e-15,8.92327312172349e-16,0.000320671271906846,-4.5744484114112e-07,-3.71292079929076e-16,0.000293598089464822,-8.52225626598656e-05,-1.2158770723402e-15,3.27457507357774e-16,-1.53247671133894e-16,-0.00327025815910471,0.000656198933119532,8.55304743527404e-16,-4.3080122802408e-14,-0.122309239990943,3.03834316435228e-05,-2.40262308175136e-15,0.000421261195644453,-3.21933576707077e-06,1.50561635860645e-15,1.26883473617321e-05,4.26607983411181e-16,-5.22701583895302e-16,-1.97612171958285e-05,5.86580320449045e-16,1.15967596012675e-16,-3.45583151562997e-07,-4.44463376105009e-16,6.80047479395403e-16,-2.16494806503758e-16,4.47620461147387e-06,-1.0113719509952e-16,7.01636938131163e-16,-1.04807160686304e-15,4.07958709931777e-16,4.76151461233472e-16,1.02711480607469e-07,-8.00800596916149e-16,-4.8446879264738e-15,-1.95936888283163e-14
"t7",-0.0040327080988905,-0.101769682118102,-0.00163096282325984,0.00395251050917548,-0.249273388026636,-0.017279070238691,-0.00588601744225979,9.62880628148277e-05,0.00468811153565203,-0.00641720799014879,-1.72726652718917e-05,0.034907571095718,-0.0179543030787068,-0.000497521717969969,0.000468802048228087,0.00645523731213529,-0.00417918262186212,0.000513193322479563,0.000358484991484059,-0.000391462814814138,0.000402811237191539,-0.0238720710355736,-0.00317182939128137,-0.00118030595278206,0.00202778387682083,-0.0143842485550762,0.00717172665022352,0.929562916722478,0.0417776120904384,-0.113958379779333,0.146330209095654,0.0213368635374534,0.000409364589804834,0.000749086618276935,0.00704560878220636,-0.000309418080789784,2.23492853502569e-05,-0.00157324450985623,0.000378900137046273,0.000184434591710448,0.0738992129222361,9.33881108894312e-07,0.0109305754091597,-0.00337458556948745,3.30951735304103e-06,4.3962200170452e-14,-0.0239091214968777,0.00210034608096938,0.0348944018333583,0.016431270484304,-0.000884668557792435,6.8393627111252e-16,-0.000161476127651084,0.000378122325805411,-4.72870608366168e-16,0.0115435437248345,4.63484967788e-16,-3.9717676622029e-17,-5.44453941985602e-06,-0.000200023578050036,0.000382780442889157,-0.00351025251989375,-0.0102627725367665,3.62425837086751e-05,4.50660993240948e-16,-0.000164535934778179,0.00919780555104939,3.47951125328476e-15,0.0268721154504113,0.0568811515476671,1.51147461327567e-05,-0.0306757481038753,-7.2551152105355e-16,-1.58162930827238e-16,-2.97016394947416e-16,2.23703092518659e-16,0.000125907728718669,-1.34148940765735e-07,-4.01785621132129e-16,9.48297839150692e-05,-3.13796534139794e-05,-1.46691389124223e-15,1.02977438633167e-16,-2.1430837316771e-16,-0.00425712719038828,0.00021112806569531,2.74742253938376e-16,-1.37320710358324e-14,-0.0473884614417333,1.24433323279745e-05,1.24760394366502e-16,-0.00627784496439725,-1.58822251528675e-06,-5.81609937013431e-16,9.31055783471609e-06,1.37497556594981e-16,-2.33742921604036e-16,-8.22155529664335e-06,6.24631755602926e-16,2.2073450482499e-16,4.53895391572943e-07,-8.42469338502442e-17,-7.99944604108209e-16,-4.44563001377884e-16,1.8697057666601e-07,1.44699747551583e-17,5.36003819197827e-16,-4.95569113678413e-16,2.38718463052674e-16,3.28642810469234e-16,1.56298963898442e-08,-3.25985476534363e-16,-4.2781429441748e-15,-1.99065718625588e-14
"t62",-0.00427729547175443,-0.110296707467503,-0.00207568903662878,0.00509985163149666,-0.359070069096712,-0.0276564678510687,-0.00996504286130633,0.000210609208985703,0.0119311487166834,-0.01650675375651,-4.89400665188987e-05,0.190701711837748,-0.163025469146001,-0.00529157629776651,-0.00128207305703671,-0.0165054546032843,0.00980634893754611,-0.000733815836612892,-0.000386180509633019,0.000211164771529295,-0.000133514297655462,0.00691961807457678,0.000763688383787601,0.000270578976474911,-0.000379641662269418,0.00257028660526147,-0.000758884038404468,-0.075205087050804,-0.00299897268700061,0.00694902909075765,-0.00822324076799499,-0.000912425981525846,-1.42521107941359e-05,-2.49747062737726e-05,-0.000216563508989164,6.45301430096021e-06,-4.23224286881648e-07,1.71317792715359e-05,-3.96232054554279e-07,-5.72038941975476e-08,1.87067257605716e-05,-5.16211202106701e-10,-2.33415091438618e-05,1.01295133675222e-05,-1.42656138966008e-08,-6.56834592426895e-16,0.000218671517418648,-2.97751543927132e-05,-0.000509350954150713,-0.000442198227865675,2.64804435600865e-05,3.94247958018916e-16,1.11939604044018e-05,-2.66680126996575e-05,-5.36542711489649e-16,-0.0013317772121962,-3.53705977041786e-16,1.40598877884505e-15,9.67899597121817e-07,5.27395991991279e-05,-0.000109155377795595,0.00113625016083476,0.00403030572507277,-1.45014787576283e-05,-1.27994123436406e-14,0.000176882350036676,-0.01308293346526,-3.31898563751958e-14,-0.0810917709717118,-0.867725522458803,0.00080442693564786,-0.0916397207771643,-5.94835515795898e-15,-1.5583926576187e-14,3.86071815980539e-15,-2.05369203655108e-16,8.5424677418895e-05,-9.0546117540838e-08,-7.23918729578607e-16,4.88943260216109e-05,-1.56202418255856e-05,3.58641912320801e-15,9.11993780624206e-16,-7.80314960628936e-16,-0.00190555749957076,9.43096771979376e-05,1.81216666948413e-17,-1.51927082026049e-14,-0.0193991054596153,4.99591641908086e-06,-1.76871910723316e-15,-0.105859205123407,1.39776268961978e-06,-4.2299046951232e-15,2.8544400253747e-06,-2.94624157815548e-16,-6.47189293554865e-16,-2.5672872612598e-06,8.47293727586738e-17,-1.72143462220305e-17,1.46527474906125e-07,-8.39495591901105e-16,6.32968219547421e-16,-2.44044860919835e-16,6.0665953978568e-08,1.4787528753009e-16,7.97053209303786e-16,-6.15846304592652e-16,3.57272984781272e-16,1.19888281267239e-16,5.07137223164323e-09,-1.00327731303672e-16,-4.89022882870987e-15,-1.93284086412619e-14
"t90",-0.00430324382434531,-0.111199292829375,-0.0021220598354845,0.0052193450713541,-0.370407655945311,-0.0287203474831997,-0.0103817654593175,0.000222133951508377,0.0126567764051811,-0.0175171470706352,-5.21004585496457e-05,0.206005411383833,-0.177182114089553,-0.00575872568208838,-0.00144616199777187,-0.0186528962168889,0.0111107137641381,-0.000847685671723022,-0.000453041822907461,0.000262037294578944,-0.000175892115170199,0.00929933849418563,0.00105777277746901,0.000377971845218436,-0.000550514696034367,0.00376135284559698,-0.00124709672099794,-0.132344778113173,-0.00545090054163693,0.0132219888676626,-0.0160201175931908,-0.00192944469568672,-3.21454137401765e-05,-5.71153073108434e-05,-0.000508424606005488,1.72300074293901e-05,-1.16766211906232e-06,5.72183965424276e-05,-2.79265760545206e-06,-5.18479304010815e-07,0.000459790520820135,1.39582193170466e-08,0.000232279707946328,-7.99029559361744e-05,8.84442400117856e-08,1.09908381310931e-15,-0.000833351883531795,8.58989582185655e-05,0.00144249904499325,0.000851067935831719,-4.76577459466056e-05,4.73305604819141e-16,-1.18752700630002e-05,2.79878160924022e-05,5.3154406674663e-16,0.00103066495281858,-2.80878062173317e-16,-2.0313388920628e-16,-5.78617269041074e-07,-2.52653444341908e-05,5.01465508862418e-05,-0.000488676664094445,-0.00157467784905823,5.61525020744454e-06,2.32583183594702e-15,-4.66349966481274e-05,0.00319723432045878,4.34426833936437e-15,0.0171900635033549,0.163225702832885,-0.00014512333676957,0.0138381107096516,3.31428089499434e-16,5.88542465291384e-15,-1.69559940165858e-16,5.55058192985622e-16,-3.39907701695103e-06,3.53620058298098e-09,7.35369796197186e-16,-1.06878340870485e-08,-5.70268427476847e-08,1.84532010427725e-15,-1.03549728612801e-15,1.69010892394105e-15,-7.96673855284684e-06,3.62459213512689e-07,1.52398905053627e-15,6.73072708679001e-16,0.00124712911632856,-7.94299844438015e-07,1.0168675646211e-14,0.848949236758557,-1.62875882799304e-05,1.76353534164039e-14,4.37788696230991e-06,-8.55914588075628e-16,3.65251104656587e-15,-3.40550889025563e-06,5.28159250039597e-15,1.54793318417331e-15,1.30120337471107e-07,2.07608178048243e-15,-3.09121166573074e-15,-7.42592641290067e-16,4.55121726025954e-08,-1.25022983000324e-15,-1.78824854959505e-15,7.22635082558626e-16,6.25360017872558e-16,5.14488899816022e-16,3.58377272320367e-09,6.06567493588039e-16,-4.82872697489133e-15,-1.86898907350234e-14
"t114",-0.00431325771601396,-0.111547255188927,-0.00213981651244984,0.00526507926670115,-0.374730777606067,-0.0291247645868983,-0.0105399422811245,0.000226484232573777,0.0129299840947167,-0.0178975105920173,-5.32885429939975e-05,0.211722502089712,-0.18245718391174,-0.0059326990549798,-0.00150639645669399,-0.0194406153409411,0.0115887034938135,-0.000889109468172716,-0.000477228021088628,0.000280089478617894,-0.000190654899213074,0.0101235960322383,0.00115878798123011,0.000414776484394219,-0.000608512689784813,0.00416470931109406,-0.00140815319233556,-0.150942187311318,-0.00624422740014566,0.0152355792280029,-0.0185131377511581,-0.00225055499034563,-3.77443664259629e-05,-6.71539060298218e-05,-0.000599274344847104,2.05344153064581e-05,-1.39512903274603e-06,6.92521405935118e-05,-3.48281913290663e-06,-6.50281647847277e-07,0.000583705166891093,1.79511442237649e-08,0.000301787461668603,-0.000104241853144432,1.16001142082875e-07,2.38972327044615e-15,-0.00110960677558729,0.000115755853127964,0.00194564150545794,0.00117385161644898,-6.60376855309259e-05,-1.14775992129656e-16,-1.72232399386241e-05,4.0637277232753e-05,2.93511742668068e-16,0.00154956091699831,5.6424572006563e-16,-4.26136088817011e-16,-9.00717944333759e-07,-4.06801714136518e-05,8.12919763959065e-05,-0.000800910755514014,-0.00262371889146876,9.37084221820113e-06,4.80480086288749e-15,-8.36788859352424e-05,0.00582600262086701,1.34186142460303e-14,0.0322693975731348,0.314413491426163,-0.000282121641637557,0.0279957446181013,2.28808654293321e-15,4.19831920349014e-15,-1.65200210634398e-15,-1.09064998083017e-16,-9.41047503323073e-06,9.83166502820783e-09,-3.79650984553629e-17,-4.70143376793066e-08,-2.91349552091926e-07,-2.88470020073304e-15,-2.2468777224477e-16,-5.68890968709961e-16,-0.000180332171765535,9.10032739420442e-06,-5.5728015406421e-16,2.68188249386014e-15,-0.0041709516141647,1.44783718062517e-06,-3.17203253520883e-15,-0.366056035415181,6.82186873529568e-06,-8.77651009239625e-15,-6.82219419284539e-07,8.16961579699001e-16,-1.88908774251169e-15,3.860734231188e-07,-1.93106729443083e-15,-1.08425845074566e-15,8.65616338187081e-09,-1.16086172659466e-15,2.02230794328813e-15,-4.90444916013009e-16,9.02843895482655e-09,-5.85398166148129e-17,1.03549573987949e-15,-5.58753206945503e-16,5.47775473922442e-16,3.1975650038089e-16,9.52129234253162e-10,-1.28839109392876e-15,-1.19183084176309e-15,0.707106781186527
"t115",-0.00431325771601396,-0.111547255188927,-0.00213981651244984,0.0052650792667012,-0.374730777606067,-0.0291247645868984,-0.0105399422811246,0.000226484232573786,0.0129299840947167,-0.0178975105920171,-5.328854299398e-05,0.211722502089712,-0.18245718391174,-0.00593269905497973,-0.001506396456694,-0.0194406153409411,0.0115887034938135,-0.000889109468172509,-0.000477228021088794,0.000280089478617974,-0.000190654899213101,0.0101235960322388,0.00115878798122991,0.000414776484394097,-0.000608512689785002,0.00416470931109441,-0.00140815319233615,-0.150942187311318,-0.00624422740014526,0.0152355792280033,-0.0185131377511575,-0.00225055499034557,-3.77443664242958e-05,-6.71539060292476e-05,-0.000599274344846935,2.05344153073837e-05,-1.39512903277119e-06,6.92521405932551e-05,-3.48281913354508e-06,-6.50281647769821e-07,0.000583705166890423,1.79511441259438e-08,0.000301787461668051,-0.000104241853144564,1.16001142423191e-07,2.35756487526023e-15,-0.00110960677558694,0.00011575585312792,0.0019456415054574,0.00117385161644891,-6.60376855298218e-05,-6.21315247115239e-16,-1.72232399384314e-05,4.06372772329806e-05,-3.20245257791082e-16,0.00154956091699835,4.50380326840515e-16,-4.38593402476301e-16,-9.00717944333326e-07,-4.06801714138796e-05,8.12919763965256e-05,-0.000800910755514434,-0.00262371889146826,9.37084221795095e-06,4.61745072747407e-15,-8.36788859348426e-05,0.00582600262086649,1.25165580385224e-14,0.032269397573134,0.314413491426162,-0.000282121641637281,0.027995744618104,2.37864692412212e-15,3.36565193502122e-15,-1.21658651386606e-15,-2.40280085150947e-16,-9.41047503305678e-06,9.83166490731614e-09,8.23152887102322e-17,-4.70143374328923e-08,-2.91349552091277e-07,-2.74245287543826e-15,4.966430463829e-16,-4.14546637792213e-16,-0.000180332171764797,9.10032739498018e-06,-2.77697699248322e-16,3.08433834028676e-15,-0.00417095161416523,1.44783718092059e-06,-4.7124669818778e-15,-0.366056035415179,6.82186873139645e-06,-9.76183302675098e-15,-6.82219419950246e-07,8.65518296332619e-16,-2.2911010777425e-15,3.86073421863018e-07,-3.20239235261822e-15,4.28232089846915e-16,8.65616166670876e-09,-3.55846865120082e-16,-2.258936815779e-16,-3.0313208210564e-16,9.02843867137507e-09,1.09438063997264e-15,1.90903443669765e-15,-2.41606086610751e-16,-2.10502250154526e-16,2.75735367207874e-16,9.52127750963144e-10,-1.00605615549269e-15,-6.61037592026804e-15,-0.707106781186568
"t24",-0.00408971659108685,-0.103635210666118,-0.00167720742443215,0.0040597378610709,-0.249798091615429,-0.0163698402542962,-0.00531500118074523,4.95494698303669e-05,0.000397111160800507,-0.000302124147965558,5.9803210941963e-06,-0.248694112331041,0.400903478876176,0.0150584633199386,-0.00554129524357761,-0.0676901800818459,0.0377429068789271,-0.00209053191926842,-0.000963724169207482,0.000411582953308045,-0.00022496674358574,0.0111875000197495,0.00116168562425358,0.000404580201040883,-0.000525236777577747,0.00348625215117833,-0.000753924623466531,-0.0562263417133294,-0.00185986840388874,0.0029540148716906,-0.00260856279027198,9.21967208287093e-05,6.89408686745108e-06,1.43051114543545e-05,0.000162137553176828,-1.13927548280306e-05,8.76421595233465e-07,-7.43486015518978e-05,1.48220194767996e-05,6.04324109505198e-06,0.000911656345032463,-2.17170349225619e-08,-0.000724252464364554,0.00030057605741364,-4.13389535096717e-07,-1.23320294767167e-14,0.00695893850709126,-0.00122678481288149,-0.0215975150344982,-0.825278772943616,-0.00470614375928598,9.85790105264085e-16,-0.000122311789426483,0.000283041344515223,3.85778624251942e-16,0.00680811364516465,7.00675060354969e-16,-1.33310623152787e-15,-2.86362139365342e-06,-9.85561938007699e-05,0.000186701567889848,-0.00168676166743457,-0.00483424007900019,1.70416171044128e-05,4.57236286874854e-15,-7.14908542838829e-05,0.00389931340041167,4.01484916044993e-16,0.0102974024617546,0.00557041908262858,2.53811907759551e-05,-0.0158300038147492,-2.9921478596797e-16,3.0983528435679e-15,1.93402688614031e-15,-3.86280470007461e-17,5.78712145025157e-05,-6.16556732268549e-08,-8.20402563231873e-17,4.4429357505234e-05,-1.4906774855528e-05,5.58022077009761e-16,1.07353149308667e-16,-9.63682303956911e-17,-0.0563861865314351,-0.000244316636651549,4.02374777218907e-16,-2.42861286636753e-17,-0.0197541818021161,5.29219919632739e-06,-1.89123610762096e-15,-0.000528909388795215,-7.37025223636226e-07,-1.3316101307328e-15,4.11860789524881e-06,9.15868440585429e-17,-1.98683321490969e-16,-3.64184277477672e-06,5.9055039833979e-16,2.69833378002108e-16,2.02638566487131e-07,-3.01507472475519e-17,-1.0253656275934e-15,-1.97663852412568e-16,8.41553801736823e-08,1.84365470349008e-16,3.62927533094537e-16,-1.57584692956616e-17,1.45523002928877e-16,1.80601037829515e-16,7.07227033130157e-09,-3.8710414505383e-16,-4.48045280157573e-15,-1.97507658119683e-14
"t58",-0.00410663212512985,-0.104213133162987,-0.00170265827254371,0.00412433484018079,-0.255144744395297,-0.0167960761549288,-0.00546534101380057,5.13785918065394e-05,0.000413384028732056,-0.000314583655013875,6.24033689896866e-06,-0.262090977418864,0.424243990868491,0.0159495134045682,-0.00601340821126974,-0.073550718838345,0.0410820913224566,-0.00230555375637536,-0.00107402557994864,0.000476539847777159,-0.000271341964023591,0.013679662619094,0.00145033505560623,0.00050808441494579,-0.000676945658031045,0.00452192074082789,-0.00106124113714581,-0.083137308284484,-0.00281537387991876,0.00462416161486602,-0.00415519795146809,0.000156143476136031,1.22622478518849e-05,2.57155158490787e-05,0.000297414203264329,-2.31165717293046e-05,1.82542826092109e-06,-0.00018106694100931,7.06957433202296e-05,3.69391173382984e-05,0.0170980265785677,2.51677180158015e-07,0.00334481561501858,-0.00109111169157928,1.15457823947462e-06,1.90117140760102e-14,-0.0108613908426377,0.0013079286099537,0.0224087598508046,0.445986394274498,0.00221556617130361,9.4971425784689e-16,6.01033712227458e-06,-1.2016915735001e-05,6.46451075712126e-17,0.000835859563610986,3.68930751496898e-17,8.77494280144616e-16,-6.68641691203148e-07,-3.07868246252403e-05,6.08521247012414e-05,-0.000584465628003051,-0.00181222695448761,6.43212759611595e-06,-2.14774752988368e-15,-3.39982508537807e-05,0.00192127400806849,7.51372789664597e-16,0.0053895388910652,0.00305184220220972,1.41167661451394e-05,-0.00934667329159056,5.88483204638746e-16,7.27070934060923e-16,3.87845378622191e-16,2.31106626873976e-15,4.72997614353229e-05,-5.057736314184e-08,1.4322460737633e-15,5.35301933363692e-05,-2.04910852730058e-05,1.07319847882318e-15,-4.40156174426741e-15,3.31167312623675e-15,-0.672135947191839,-0.00410063360182643,2.37900445373448e-15,2.932029619096e-14,0.00199156118294498,7.11358642589187e-07,2.17775113525683e-15,-0.000204606649269301,-2.86997648005715e-07,-1.18804035703089e-15,1.8379373670759e-06,1.16553701518576e-15,-4.9383829940755e-16,-1.66053390964596e-06,-1.02577765073496e-16,1.02939189379384e-15,1.01175361543346e-07,7.83438987539069e-16,4.56760768500092e-16,-9.99255748336855e-17,4.49386044933609e-08,-4.35890641101693e-16,7.18918012897414e-16,-1.07955274598875e-15,9.05392184973976e-16,-9.13165541494021e-18,3.91102675946702e-09,-8.26222825669069e-16,-3.91832023760858e-15,-1.97225628846462e-14
"t59",-0.00410024637868481,-0.103995273528648,-0.00169315361145673,0.00410022815979055,-0.253159932787751,-0.0166385405945992,-0.00540989329141735,5.07093743967361e-05,0.000407452446323415,-0.000310043155290661,6.14577469159845e-06,-0.25726405087264,0.415866595630399,0.0156299644931642,-0.005847815438554,-0.0714974921810369,0.0399140409875063,-0.00223121087895532,-0.00103623657243515,0.000454993065084818,-0.000256454804435852,0.0128880455084286,0.00136007421038039,0.000475858938872787,-0.000630590360608414,0.00420689022604186,-0.000972716339596197,-0.0756138824199147,-0.00255184851744132,0.00417205379387767,-0.0037404267569538,0.000139521710877389,1.08988807775556e-05,2.28315390113235e-05,0.000263529463062293,-2.0299474693489e-05,1.59964272799162e-06,-0.00015698478863992,5.97507579323913e-05,3.10671545790312e-05,0.0142277461828934,2.07019226998476e-07,0.00272602548667098,-0.000885915216652615,9.32867843515589e-07,1.6523625675484e-14,-0.00865338237097493,0.00103025647455719,0.0176361804548943,0.34348064960968,0.00169856799230724,-1.08772896904246e-15,4.39833414838233e-06,-8.78360792212799e-06,-5.5468535117194e-16,0.000588428219593871,-2.05296938813943e-16,4.15710851468024e-16,-4.52544500751617e-07,-2.00178039113604e-05,3.92391282642685e-05,-0.000371798314071808,-0.00112901150463243,3.9991095887751e-06,-2.81147059704161e-15,-1.91540728925721e-05,0.00105837563583472,9.76713287079917e-17,0.00283823465856821,0.00154267490878656,7.02939817379966e-06,-0.00434676494399325,-1.0355784424123e-15,-3.69252641274536e-15,-2.50082810872613e-15,-1.93928557487079e-15,9.55678431569641e-06,-1.00384359365973e-08,-1.83573331445802e-15,-9.62667252144598e-06,6.06793976343907e-06,-2.32365688197311e-15,4.58389796548063e-15,-3.27335965121598e-15,0.737897314485648,0.00463166217998159,-2.35459586620613e-15,-4.31737978701108e-14,-0.0294669504379869,6.52958153390516e-06,-4.26217514439083e-16,-0.00052559479258219,-7.30907505533179e-07,-4.02402887127495e-16,3.9114838904352e-06,-1.04598242162779e-15,-2.7834807086873e-16,-3.43512714836202e-06,-3.97375454555048e-17,-7.67428058440961e-16,1.85869811830166e-07,-1.23245965532473e-15,-5.18798555219081e-16,-1.01821114416704e-15,7.57583523610143e-08,2.77421545446118e-16,4.62506563452209e-16,4.00230805323153e-16,-1.54358962798688e-16,8.59743508400942e-16,6.31174589074471e-09,-3.46178578189839e-16,-4.66917885386111e-15,-1.97253072772119e-14
"t2",-0.00357441383732189,-0.086295220338193,0.0124094460486302,-0.00710289073824719,-0.0214156177687619,0.00166951522984222,0.00120945054700376,-6.93251185598108e-05,-0.0047660780132192,0.00665376862612784,2.09768983526822e-05,-0.0590249878510111,-0.0162891971408552,-0.00221596010801684,0.00469106668107791,0.0597564354907203,-0.0352115214114812,0.0152648181393413,0.00129109294528324,-0.000871271704656986,0.000628595513137868,-0.0381398928552127,-0.00344635158720007,-0.00123034094770354,0.0017048412962136,-0.0114200507000065,0.00213508655191943,0.063308107080372,-0.00119786021631361,0.017699988550406,-0.0316839644986613,-0.0137051230072598,-0.000219268445858362,-0.000421564742293317,-0.00431352823477931,0.000255710217231497,-1.95478784307155e-05,0.00175665375038508,-0.00063536571652288,-0.000330226897160358,-0.15396908725211,-3.7382459086238e-06,-0.0205327685492828,0.00695295094892378,-7.34163512698298e-06,-1.18614891146131e-13,0.0647237342698698,-0.00544893895740078,-0.0911532901349285,-0.0019737566614761,0.00660886382290978,-3.60776942325437e-15,0.000606280971196862,-0.00211178908326002,1.18309070707537e-16,-0.0483334670342603,-1.73819795028583e-15,-3.23413228359021e-16,2.49542278310407e-05,0.00127982947099845,-0.00191632009573623,0.0179459260280963,0.054024685698277,-0.000191290943814826,-1.36391024434179e-15,0.000944533937373185,-0.052823033704634,-1.4562185589202e-14,-0.143614617656045,-0.0200565269759615,-0.000515224016933256,0.263130066392134,7.09749692727093e-15,2.34589625986928e-15,-3.25576678103241e-15,-3.71384221420377e-15,-0.00155211074735476,1.31976470148356e-06,4.6956282754762e-15,-0.00112497895819495,0.000426637794455426,5.64350431269429e-15,-3.09799632764348e-15,1.2170693228e-15,0.0178851922339865,-0.00336710614180269,-3.35383817829657e-15,3.23064491825065e-13,0.911795292188411,-0.000277156278409417,7.78233795372557e-15,-0.00660078065244908,6.63999239852367e-05,-1.19016807768083e-14,-0.000533986275398156,-1.61415355532633e-15,-4.30757103181173e-16,0.000364886342209253,-2.75590557970389e-15,1.65497147349502e-15,-6.28091410321791e-05,6.22292557506014e-16,2.03399138822181e-15,-9.13241584434194e-16,0.000156464254344412,7.31279116106411e-16,1.28243031945688e-15,1.9665347610269e-15,7.06173963741433e-16,8.11690847832982e-16,2.40153970724162e-06,-1.92923144722247e-16,-3.55952509157976e-15,-1.92748325280218e-14
