,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
t13,12.877412,6.5943017,5.769973,5.1689286,5.641903,5.5059805,6.6478705,5.217129,6.3473244,6.6358123,5.654903,5.2119555,6.1577964,3.983422,4.099884,4.454361,5.429131,7.9929447,5.4250126,4.9288545,3.7562687,5.7081146,4.953579,5.5159464,2.0763998,4.984062,5.2087107,5.199316
t14,12.910924,6.624973,5.7398314,5.1824884,5.6132894,5.5282536,6.68103,5.192525,6.3230767,6.6030493,5.6248083,5.2461042,6.1285114,3.9701316,4.1295066,4.4232817,5.4122863,7.9565063,5.3938155,4.895234,3.7619216,5.689315,4.9275303,5.548079,2.0957558,4.9633465,5.18823,5.22818
t15,4.8973784,6.561652,7.646213,0.8507298,6.3818135,3.4076018,4.639764,6.131122,4.914972,3.9522922,1.7623467,6.9345307,3.5343964,4.537558,7.993534,4.87084,5.54877,4.665001,4.282868,4.9740634,5.308619,5.5883274,6.815914,6.4807115,4.9761124,5.3047376,5.450533,3.5350256
t16,12.988557,6.6245503,5.7077584,5.208762,5.6577234,5.546667,6.692905,5.174542,6.3523564,6.599509,5.6445484,5.2526083,6.156318,3.9505308,4.0904827,4.4502387,5.4133883,7.947033,5.3881826,4.887023,3.7405114,5.6894894,4.9554496,5.5609684,2.0818973,4.980054,5.218012,5.2229557
t17,13.104947,6.619449,5.664448,5.3008957,5.7170925,5.566313,6.7288427,5.0983515,6.3166566,6.6063666,5.6850033,5.277929,6.143714,3.916204,4.0758576,4.3901205,5.3326645,7.915576,5.4012957,4.8645883,3.7778912,5.623927,4.9054446,5.5807095,2.1379998,5.039236,5.174398,5.2120514
t18,13.005029,6.5932503,5.7362647,5.2341576,5.6902156,5.5284815,6.671432,5.1743894,6.3485794,6.6520534,5.6917367,5.210709,6.177261,3.9549813,4.036065,4.4431925,5.3927784,7.980354,5.441418,4.931686,3.7556992,5.680295,4.953535,5.532353,2.0828388,5.014606,5.208665,5.184063
t19,6.353238,7.5757923,7.6885734,1.6937605,5.7843156,4.221959,5.4042287,6.3370895,4.7455688,3.967612,2.0796359,7.399133,3.906378,4.217164,7.698258,5.125242,5.688724,4.8954635,3.083394,4.0545382,4.5831623,5.877907,6.862395,6.2389536,4.533658,5.4499607,5.460813,4.2409935
t20,13.049599,6.574364,5.742819,5.2816153,5.7551694,5.517881,6.667156,5.151317,6.328151,6.682956,5.7418294,5.203109,6.17083,3.9571965,3.9995236,4.4041176,5.3523955,7.9927573,5.4698615,4.9409413,3.7861307,5.6429005,4.9213443,5.5251822,2.121149,5.076587,5.175997,5.169581
t21,6.437469,7.627953,7.676993,1.7754402,5.814469,4.259447,5.4748073,6.243711,4.785669,3.9622595,2.1602583,7.372698,3.8580666,4.229736,7.7392,5.022989,5.797119,4.91471,3.0052085,3.9711363,4.6624537,5.805106,6.9292746,6.2212315,4.4682937,5.5308757,5.420273,4.2826953
t22,13.042727,6.586992,5.7092557,5.2548313,5.72703,5.5282197,6.6898365,5.153611,6.326276,6.6466284,5.7099643,5.2339416,6.160475,3.9583936,4.0382524,4.41068,5.371237,7.9584775,5.438313,4.9088893,3.7769864,5.6602263,4.922182,5.5389194,2.1184056,5.050369,5.1814103,5.1791315
t23,13.300801,6.573842,5.709828,5.4657836,6.267564,5.437148,6.6381764,5.0872664,6.312068,6.5819964,5.890154,5.3657455,6.0197744,4.0586243,4.0522175,4.2700925,5.2992787,7.989807,5.34164,4.7967134,3.916122,5.4587674,4.775438,5.596636,2.3324847,5.456805,5.058768,5.3125014
t24,13.246668,6.5856323,5.687832,5.3822064,6.127226,5.498426,6.6882367,5.083407,6.2679024,6.635163,5.856384,5.339343,6.0572906,4.001426,4.0112457,4.257467,5.2861834,7.948567,5.4046054,4.8113475,3.871332,5.512179,4.7765718,5.576841,2.3278267,5.3522577,5.0622354,5.2480774
t25,13.223502,6.6089954,5.6843553,5.3612456,6.1326375,5.4964194,6.687926,5.0980477,6.266868,6.6061716,5.8352237,5.3403068,6.043023,4.0182366,4.039443,4.258072,5.3036346,7.9450126,5.3767333,4.807744,3.8620164,5.5151677,4.7740755,5.5954323,2.316946,5.3546863,5.0657196,5.277968
t26,6.019037,7.4939065,7.7982535,1.4983631,5.878876,4.1346755,5.2005186,6.1239963,4.6788507,3.7441666,2.1581333,7.2847643,3.70222,4.278835,7.8839054,4.941088,5.7003937,4.915597,3.0699563,3.9538174,4.744019,5.779252,6.8893557,6.2034116,4.564954,5.5169735,5.3889794,4.2335997
t27,13.292085,6.582381,5.665724,5.4211574,6.176489,5.499739,6.6990647,5.05256,6.2558613,6.625429,5.8817945,5.3703904,6.035357,3.9995067,4.018539,4.227683,5.2583294,7.934268,5.393834,4.7821507,3.8920665,5.477032,4.74788,5.5904503,2.3651922,5.394612,5.0386577,5.2561564
t28,6.3834515,7.635815,7.674269,1.7353181,5.7844634,4.2454276,5.4351377,6.2740335,4.7568884,3.9656136,2.1667538,7.3548274,3.8823185,4.2269545,7.7234826,5.0335174,5.7607737,4.9258075,3.0456064,4.0014772,4.6402793,5.8424783,6.8914833,6.2007937,4.4879856,5.494268,5.425677,4.2801795
t29,6.277298,7.4690137,7.739551,1.6385907,5.8468614,4.1874156,5.3510494,6.200189,4.715805,3.8454685,2.1086571,7.348271,3.797395,4.223463,7.7970405,5.0062027,5.7181687,4.8629894,2.9993534,3.9768913,4.67718,5.8016295,6.89551,6.269965,4.5596576,5.508298,5.4391,4.2042055
t30,6.214645,7.2536316,7.7320566,1.5189713,5.968201,3.9840615,5.2573423,6.1794453,4.7997775,3.9205956,2.1272447,7.1751676,3.7656212,4.2954774,7.8508754,4.9392934,5.7162466,4.8573523,3.250382,4.222778,4.8128476,5.770411,6.8456087,6.307068,4.622594,5.480826,5.3913364,4.0235915
t31,6.1252203,7.38238,7.8262553,1.4613084,5.916615,4.051724,5.1988173,6.118831,4.690973,3.746745,2.1441128,7.225288,3.695524,4.297319,7.9205112,4.928958,5.6873097,4.867864,3.0579855,4.00686,4.7665644,5.7783093,6.894403,6.232846,4.6028647,5.4975333,5.3559165,4.1112504
t32,5.905933,7.0859375,7.7489796,1.3095354,6.0731034,3.826928,5.057026,6.115883,4.8099093,3.8654146,2.0668209,7.079486,3.6778526,4.375342,7.9389787,4.9087806,5.6666913,4.7958093,3.4599197,4.363594,4.941536,5.717312,6.8170094,6.325304,4.727872,5.4584045,5.3688693,3.90045
t33,6.070731,7.1496124,7.7589054,1.3913295,6.0298944,3.8803663,5.147328,6.1439185,4.7999144,3.8862534,2.1087914,7.102534,3.7141728,4.3423505,7.9161286,4.911309,5.6887765,4.8277545,3.3508565,4.302676,4.8831644,5.7468553,6.832786,6.3137813,4.680096,5.466598,5.364484,3.931927
t34,6.311191,7.4750032,7.750646,1.6323702,5.8650928,4.1667476,5.3454437,6.1755886,4.717614,3.8261309,2.1247919,7.3201256,3.776953,4.2352643,7.8270984,4.9741583,5.7329464,4.857004,2.9810781,3.95367,4.7085304,5.787647,6.9009967,6.2668486,4.5590043,5.521094,5.4161696,4.1997204
t35,13.263305,6.60189,5.665272,5.4164257,6.1670303,5.49146,6.690694,5.065376,6.276732,6.5908103,5.849778,5.3489747,6.033796,4.02119,4.0487566,4.246322,5.2778277,7.9412217,5.3625703,4.7942824,3.8858347,5.4799094,4.7606697,5.6097517,2.332952,5.3935146,5.0578527,5.28558
t36,6.0625124,7.424974,7.853682,1.4476836,5.935122,4.057906,5.1548915,6.0570936,4.6620803,3.6628134,2.157809,7.215184,3.6418016,4.2922297,7.966403,4.88217,5.700574,4.8822074,3.009383,3.9071894,4.8026333,5.7550344,6.887957,6.2336345,4.5967026,5.540825,5.3598638,4.1802354
t37,13.196387,6.608522,5.6171436,5.3558564,5.755043,5.5826845,6.7540765,5.047931,6.3129907,6.6021085,5.7054067,5.295158,6.1526837,3.8909397,4.0659337,4.3732176,5.2859254,7.889693,5.3978443,4.8434095,3.7937071,5.5871825,4.8936715,5.5944076,2.1615436,5.0695133,5.1636677,5.2017922
t38,13.510322,6.6337543,5.396529,5.546631,5.847146,5.6829677,6.8951077,4.8354607,6.287643,6.495274,5.701801,5.4347463,6.138678,3.7771766,4.132888,4.29911,5.117687,7.7341723,5.297343,4.6867433,3.8367133,5.4461913,4.8319182,5.7059035,2.2593555,5.133872,5.1265063,5.235645
t39,6.35682,7.5058174,7.6903515,1.7324578,5.818302,4.2562513,5.4067783,6.1949067,4.697244,3.8517785,2.1476147,7.3676977,3.8203132,4.1684804,7.7702785,4.9576,5.7391224,4.8549237,2.9516044,3.8945017,4.7016287,5.7879252,6.8527856,6.292986,4.548078,5.5330844,5.4820147,4.280803
t40,13.303545,6.581781,5.648305,5.4169602,6.148795,5.521841,6.720957,5.036657,6.234426,6.639415,5.8830523,5.3840933,6.03482,3.973723,4.0130157,4.2132516,5.2412205,7.914183,5.4121504,4.7692084,3.8844678,5.4791684,4.73897,5.5905147,2.37942,5.375647,5.030119,5.232506
t41,13.337535,6.6168756,5.520849,5.442381,5.8013816,5.624377,6.8150153,4.95355,6.2979536,6.559225,5.7095623,5.357366,6.1429706,3.8422136,4.0918984,4.334959,5.210294,7.8220634,5.357351,4.7752643,3.817073,5.521206,4.8610325,5.6412587,2.2109716,5.1038394,5.1407743,5.2159333
t42,6.291243,7.656862,7.7154536,1.6740406,5.811866,4.2348523,5.372644,6.223435,4.7398353,3.892616,2.1912673,7.3339567,3.8161979,4.2567453,7.787509,4.992416,5.7576466,4.9454775,3.044996,3.9491787,4.679703,5.8170724,6.904146,6.1702485,4.481135,5.5117865,5.395302,4.303214
t43,6.090817,7.4634676,7.8403177,1.497347,5.9259934,4.09529,5.1871433,6.0491204,4.6567845,3.6600533,2.1536534,7.2439737,3.6418216,4.2668457,7.9494905,4.8790603,5.7156563,4.8851366,2.9772673,3.862992,4.800043,5.746614,6.883001,6.246589,4.584364,5.563513,5.3854933,4.2325306
t44,6.3633556,7.6714525,7.7181067,1.7199655,5.824731,4.2504554,5.413206,6.196667,4.7565703,3.887121,2.2046082,7.34032,3.7985554,4.2562704,7.7941637,4.9628716,5.797281,4.9343405,2.9961002,3.910781,4.7043695,5.7875123,6.9381905,6.180431,4.4607654,5.545157,5.383075,4.30908
t45,14.485411,6.8089633,5.2337217,6.3806286,8.125303,5.60297,7.1711392,4.1636205,5.870975,6.5747924,6.252092,6.236873,5.428056,3.951178,4.072959,3.453618,4.741511,7.4825478,5.2234726,4.1024523,4.399145,4.637935,3.894304,5.8366213,3.5532508,6.43591,4.235172,5.354578
t46,13.440493,6.6266017,5.448586,5.4983363,5.81455,5.657778,6.8598676,4.888967,6.293051,6.523339,5.701814,5.3984404,6.1413813,3.8047874,4.1148267,4.317698,5.1613064,7.7733636,5.3243675,4.727676,3.8263228,5.481352,4.847533,5.677378,2.2329123,5.1133394,5.134322,5.227096
t47,13.513466,6.5349936,5.6160026,5.6166615,6.485668,5.494761,6.75132,4.869008,6.1909075,6.7017856,6.0383897,5.4769735,5.984675,3.9829266,3.946999,4.0649805,5.112591,7.8620477,5.455026,4.7317514,4.0573235,5.3000174,4.5810857,5.5511427,2.6232173,5.5957694,4.8766685,5.197868
t48,6.3349056,7.6431193,7.6576004,1.710323,5.790623,4.2637444,5.397161,6.253958,4.7214613,3.9213817,2.125005,7.3870516,3.8679428,4.212084,7.7298913,5.0605373,5.736641,4.9053793,3.0391304,3.9669878,4.6501517,5.8215246,6.8634505,6.213843,4.517441,5.4927883,5.4727035,4.302465
t49,13.391642,6.5554843,5.6426873,5.48768,6.297346,5.506367,6.7188053,4.9957786,6.223204,6.654682,5.9381547,5.433133,6.0144444,3.981403,3.9952826,4.17326,5.204966,7.9122887,5.410413,4.7461147,3.9325206,5.4214263,4.6987987,5.5789995,2.4642124,5.458259,4.9797726,5.2397466
t50,5.636344,11.387255,2.9697263,3.491279,6.5523305,3.7561345,4.275341,5.340899,4.695921,5.2083254,2.4100413,5.818255,4.99678,3.9197211,6.813091,5.457612,6.2944508,5.7015934,6.2308683,3.9384558,8.290388,3.5280812,2.6687205,5.4448566,5.4127564,5.102544,8.385766,5.1540728
t51,5.541874,11.590758,2.4004438,3.6406763,6.737365,3.841212,4.322679,5.4102263,4.6274486,5.25943,2.3371801,5.7994056,4.93422,3.9338787,6.7386365,5.5155506,6.391895,5.646549,6.2229557,4.044015,8.393853,3.461442,2.4458995,5.4010744,5.511124,5.116375,8.459258,5.1069336
t52,14.258287,6.605801,5.298459,6.1452646,7.8156962,5.6081796,7.072261,4.3594823,5.8881125,6.62998,6.2395344,6.1964746,5.530411,3.9098637,4.1713567,3.535681,4.766009,7.5387087,5.334718,4.2976604,4.3127775,4.7955236,4.0415664,5.72907,3.438506,6.1794944,4.3790812,5.2623744
t53,6.2420955,7.513897,7.766876,1.6277771,5.8979287,4.138572,5.308829,6.1161933,4.7166643,3.7744253,2.1637309,7.2581997,3.7290626,4.2449355,7.8815064,4.9125557,5.761671,4.8830786,2.9833972,3.891842,4.778776,5.7626495,6.8755627,6.260719,4.5433326,5.5648975,5.4011936,4.242828
t54,6.378055,7.717316,7.64052,1.7816342,5.782477,4.317193,5.4607477,6.254982,4.7529826,3.955171,2.1372116,7.427236,3.8725848,4.2074065,7.700945,5.067746,5.7866297,4.9202,3.015848,3.941051,4.6483536,5.802862,6.9017973,6.2054286,4.4658885,5.526431,5.4739695,4.3447304
t55,5.7039156,7.240335,7.808217,1.2610296,6.02261,3.9051876,4.964543,6.04555,4.7062535,3.7017257,2.0710857,7.156921,3.599268,4.3628306,7.969831,4.91046,5.6320405,4.831058,3.3518217,4.179791,4.9101744,5.714168,6.8172746,6.2648563,4.710975,5.481828,5.383471,4.0471888
t56,13.432251,6.5507355,5.6332254,5.528265,6.3647456,5.4983,6.724282,4.955809,6.2199254,6.6625853,5.9689083,5.4434814,6.003739,3.9833777,3.9823213,4.141441,5.1800485,7.8990784,5.421608,4.736687,3.9756727,5.3810873,4.663392,5.574917,2.5066342,5.510157,4.9550495,5.2275157
t57,5.973881,7.150087,7.904649,1.2481745,6.051854,3.83726,5.015384,6.01487,4.6758623,3.6567824,2.1027932,7.0818853,3.5692918,4.362322,8.049934,4.859827,5.6288347,4.802785,3.1782503,4.1211905,4.9083714,5.721787,6.853315,6.2805843,4.7239757,5.4791646,5.313908,3.9229364
t58,6.0313044,7.5935383,7.782311,1.5690567,5.817996,4.197557,5.282823,6.1972384,4.718373,3.8217745,2.23072,7.270219,3.778703,4.2946324,7.8504887,4.9531403,5.7337103,4.96932,3.0516713,3.9466646,4.6878138,5.8230753,6.9254017,6.140002,4.4966264,5.5025444,5.339316,4.271761
t59,5.3104467,6.8187633,7.7252073,0.96211165,6.2506795,3.601796,4.772706,6.0567274,4.8459377,3.8186176,1.9040076,7.0220013,3.5494304,4.451456,8.000464,4.890495,5.6119814,4.690128,3.8420825,4.606492,5.1359005,5.6178675,6.763221,6.397765,4.8869343,5.438187,5.402178,3.6656575
t60,13.461655,6.545374,5.6016297,5.5595226,6.375711,5.5189614,6.7547164,4.9200187,6.2086506,6.6782084,5.9803967,5.434126,6.026916,3.9506888,3.9645383,4.1244826,5.1467314,7.8627486,5.446845,4.7344203,4.005978,5.354472,4.636616,5.5641503,2.53475,5.5180626,4.9338346,5.197478
t61,6.047793,7.3336935,7.864067,1.3839815,5.994935,3.9827747,5.0944405,6.0090475,4.6666303,3.6371388,2.1257086,7.1679296,3.593248,4.307738,8.008051,4.848916,5.688256,4.83845,3.053103,3.9507704,4.864942,5.7203054,6.8714757,6.278085,4.652278,5.543095,5.362577,4.117239
t62,5.9497795,7.565007,7.8112884,1.5270828,5.830429,4.1615534,5.2468615,6.186635,4.7158837,3.79519,2.2469285,7.2234497,3.764274,4.3144407,7.8870125,4.9359713,5.727217,4.974764,3.060999,3.9498098,4.7043085,5.8282814,6.9227734,6.1305246,4.503076,5.5014234,5.309927,4.249086
t63,6.1093903,7.559881,7.795348,1.544589,5.8463745,4.2094855,5.2421703,6.1216664,4.6491065,3.7310753,2.1463404,7.364215,3.6991844,4.247173,7.8571677,4.9475336,5.70077,4.9141617,2.9951887,3.883987,4.7039614,5.776554,6.913485,6.201858,4.551752,5.5286317,5.416565,4.2984934
t64,14.307318,6.6104107,5.252647,6.2421274,7.779069,5.5191293,6.993262,4.2498145,5.8053656,6.620106,6.3220363,6.111541,5.480251,3.9411936,4.1657534,3.5763714,4.689991,7.441743,5.317413,4.2091665,4.390127,4.7028155,4.1559706,5.7544403,3.414809,6.221104,4.494955,5.268435
t65,6.1072016,7.3463035,7.8738794,1.4123468,5.991562,3.9988456,5.1204147,5.9932556,4.661971,3.631321,2.1282125,7.1712794,3.5867205,4.298708,8.011594,4.8383975,5.6953893,4.830969,3.0069144,3.9191387,4.8615723,5.7136335,6.8809586,6.289882,4.6530313,5.5526657,5.36379,4.1321087
t66,13.467703,6.545866,5.633552,5.59445,6.4641747,5.4652896,6.722078,4.868793,6.22898,6.685557,6.0194354,5.4098096,6.0010285,4.0043283,3.932346,4.082285,5.131487,7.873118,5.4517274,4.760583,4.0646152,5.312473,4.596459,5.5541024,2.5687418,5.5994716,4.9205704,5.194604
t67,13.470222,6.5299215,5.5877614,5.572075,6.360912,5.5231485,6.76738,4.8943543,6.211395,6.688994,5.9801598,5.4146585,6.056129,3.9151275,3.9486864,4.1428323,5.122224,7.8278584,5.458116,4.7424784,4.0150313,5.3649435,4.648781,5.550195,2.524175,5.506327,4.938211,5.1696925
t68,13.513889,6.5294886,5.60267,5.6073904,6.4517694,5.4959903,6.7480903,4.8777113,6.193049,6.6767673,6.0128536,5.488253,5.983074,3.9674966,3.9733431,4.09191,5.1191654,7.857521,5.4233484,4.712509,4.026572,5.320958,4.6127043,5.568504,2.595305,5.569608,4.895838,5.21712
t69,13.507615,6.5026774,5.6466274,5.6124973,6.5175004,5.4593267,6.7046614,4.93196,6.186548,6.6924915,6.0442076,5.5001345,5.9764123,4.02389,3.952171,4.0806413,5.1403766,7.9150877,5.4129195,4.7304373,4.0381103,5.3044295,4.5984006,5.543346,2.64547,5.61947,4.8623323,5.2566557
t70,14.2296,6.5906296,5.2375693,6.2018085,7.6981444,5.5359335,6.979891,4.2804813,5.815891,6.670683,6.3266397,6.059418,5.5091095,3.8945806,4.202683,3.628292,4.687513,7.4418135,5.3823514,4.2916136,4.3566303,4.7457414,4.1786814,5.7010913,3.3679538,6.148442,4.508483,5.236724
t71,6.0446377,7.6041236,7.7943087,1.580826,5.816482,4.1835837,5.303162,6.2101183,4.741991,3.8363202,2.2702084,7.2204757,3.795989,4.3154764,7.869588,4.935976,5.753884,4.9832892,3.0380878,3.9417922,4.6917934,5.835985,6.939251,6.1195326,4.4742618,5.5038867,5.295226,4.2570033
t72,5.6107655,11.478559,2.7608066,3.5682473,6.625061,3.8034859,4.316916,5.332411,4.645886,5.262415,2.3893487,5.7969117,5.0151515,3.9647992,6.746062,5.5121117,6.354595,5.67235,6.2126164,4.0047035,8.3902235,3.4601219,2.5808628,5.4052377,5.4816985,5.1495075,8.451588,5.159813
t73,5.9834003,7.214359,7.8984265,1.287704,6.0226765,3.8875952,5.034438,6.0137954,4.6637874,3.6452355,2.1132727,7.112891,3.5748136,4.348782,8.036677,4.8637767,5.6393304,4.822824,3.1419864,4.0706367,4.884353,5.7286186,6.8586926,6.2676334,4.6982007,5.492521,5.328194,3.9881227
t74,6.0913506,7.240768,7.840909,1.3611,6.017434,3.9210744,5.1378174,6.0738173,4.716593,3.7009225,2.1360176,7.1380877,3.6615756,4.321958,7.9953346,4.8588133,5.6996307,4.792227,3.061468,4.0279756,4.8674474,5.729528,6.9031553,6.278207,4.656549,5.518896,5.3022423,3.9870908
t75,-0.9515464,6.7610536,6.096839,4.6957345,6.078791,3.922555,3.243328,5.6655707,5.5952883,7.0524783,4.8438,5.0957303,6.604237,2.7416778,5.1247854,2.7907388,2.6958497,0.8550652,3.3352695,5.9623985,6.9020686,11.653277,4.6504135,2.3764303,5.880268,8.3165865,5.596802,8.395179
t76,14.153132,6.6342106,5.315961,6.105229,7.539704,5.5958495,7.0409627,4.375728,5.944986,6.615669,6.223382,6.061899,5.5591826,3.9250507,4.129509,3.6115472,4.7980275,7.562878,5.3559885,4.337712,4.2875,4.8224983,4.117111,5.73641,3.316217,6.088978,4.445865,5.2441764
t77,14.187356,6.6356926,5.302457,6.1300817,7.6058707,5.596185,7.0521264,4.35359,5.9271255,6.6181426,6.235999,6.089842,5.5407367,3.92165,4.138847,3.5911863,4.7804046,7.546044,5.3523846,4.3187037,4.302867,4.799777,4.0959067,5.738991,3.3514943,6.1180806,4.424551,5.2469935
t78,14.256015,6.612834,5.2735257,6.2011905,7.7028685,5.5245423,6.9389954,4.291786,5.823857,6.632204,6.29901,6.0332255,5.5257287,3.9332333,4.1657805,3.6411011,4.715219,7.4652286,5.338517,4.2419987,4.354425,4.746144,4.228331,5.737412,3.3401024,6.1733904,4.55927,5.263006
t79,5.984579,7.2626963,7.9513774,1.2952998,5.9753046,3.9300208,5.0046635,5.9971104,4.6134243,3.6228273,2.1092565,7.131179,3.5310702,4.3550506,8.035981,4.900526,5.5898814,4.8754373,3.1516986,4.068142,4.8396063,5.7589316,6.833064,6.2338657,4.6958327,5.458519,5.3583236,4.035991
t80,5.4046082,6.9627852,7.714364,1.1246119,6.147364,3.7257366,4.8224516,6.039158,4.8134584,3.790335,1.9597915,7.066416,3.588147,4.451063,7.9731936,4.934477,5.599963,4.7293158,3.726444,4.4856567,5.067557,5.6502514,6.7569857,6.326825,4.8341866,5.4427414,5.3990397,3.8748517
t81,5.5388503,7.2104607,7.822608,1.2082018,6.0095673,3.8879259,4.9235854,6.0451646,4.6650724,3.6843574,2.0250034,7.1902523,3.571281,4.333868,7.934249,4.981107,5.567963,4.8430066,3.4408407,4.2439327,4.8975196,5.733918,6.746757,6.2693267,4.7278614,5.458752,5.4383125,4.0497766
t82,5.5936503,7.172885,7.7968965,1.2230308,6.0395703,3.8593173,4.927326,6.046867,4.7047706,3.7153137,2.0396814,7.148713,3.5907266,4.367171,7.9582767,4.9432664,5.6021605,4.8220286,3.4537282,4.2654686,4.9323483,5.7146997,6.775281,6.2763166,4.735977,5.463995,5.4060597,4.012982
t83,14.21464,6.6043673,5.283787,6.1722302,7.6467686,5.5271597,6.9217525,4.320583,5.8366246,6.6430492,6.289516,6.001862,5.5503154,3.9256835,4.168434,3.6699803,4.7273636,7.477738,5.3527155,4.2708406,4.3336143,4.7769036,4.262285,5.72146,3.301248,6.137087,4.5909333,5.2566147
t84,5.9184237,7.227313,7.9127016,1.2614539,6.031324,3.9002821,4.974315,5.9736347,4.6479807,3.6102972,2.0831795,7.117991,3.5254128,4.3623548,8.05321,4.8603125,5.615281,4.8301387,3.1800632,4.0581393,4.9076896,5.709054,6.838118,6.273433,4.725186,5.4921937,5.3583055,4.007476
t85,5.8492813,7.092036,7.9158783,1.1693075,6.1086287,3.7784705,4.929554,5.9888296,4.696363,3.6484659,2.0595925,7.03539,3.518581,4.400421,8.083032,4.8461027,5.601702,4.770753,3.2701316,4.180007,4.973391,5.68947,6.8381553,6.3052263,4.78263,5.46039,5.310516,3.873806
t86,-0.9880399,6.775108,6.100203,4.726903,6.078152,3.9241102,3.2455177,5.650309,5.5779014,7.0542283,4.8458724,5.095152,6.5970583,2.7240098,5.1334977,2.7567503,2.7088616,0.8757753,3.370876,5.9479585,6.9181776,11.68234,4.6138673,2.4134035,5.8485374,8.28011,5.601921,8.399764
t87,6.0132117,7.285933,7.867684,1.343662,6.0288463,3.9403994,5.058985,5.9859557,4.674222,3.6220748,2.1138053,7.135399,3.5704591,4.322155,8.035035,4.826901,5.685217,4.813862,3.0798173,3.973471,4.9025702,5.7008605,6.8678513,6.296936,4.680144,5.5455976,5.3545036,4.0825253
