,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
t11,9.343635,6.939963,5.273935,0.06766141,10.151955,0.07134824,9.322202,-0.024982424,7.126574,0.19297059,2.311735,0.0862436,0.47414222,-0.15838578,5.0826054,4.2818584,3.0372403,10.176959,16.316877,4.788644,10.677546,7.3698134,-0.117875844,1.7480118,-0.081097476,4.56144,-0.5955011,-0.056540426
t12,0.89592606,7.0095754,-0.00037267123,0.012200917,3.8670638,6.940067,9.377496,1.263832,0.013128661,6.722668,-0.025874691,1.0276529,0.18671975,5.1271973,-0.3246739,-0.036621038,-0.080349855,0.72751695,1.7958733,-0.021571506,-0.042830177,1.2643151,4.2704287,-0.44297916,10.383184,2.6722813,-0.22455725,-0.41488156
t13,8.134977,5.1779256,5.853676,0.06652773,7.9939456,0.1511433,6.8634963,-0.023614721,5.509663,-0.014680771,2.0184612,-0.0010023284,0.47390443,-0.11742024,5.4133725,3.5700912,2.9951646,8.936854,14.0397,5.2733936,9.476744,7.9146595,-0.0766323,3.979292,-0.25549716,4.1397986,-0.52114755,0.826
t14,7.806946,4.9431405,6.001143,0.06543644,7.708079,0.16136834,6.618095,-0.023376722,5.322022,-0.017196497,1.9212438,-0.0006988771,0.46811816,-0.102721356,5.54981,3.4511585,3.0682113,8.903297,13.717109,5.13501,9.35767,8.069784,-0.062279046,4.2216763,-0.2916126,4.062445,-0.51099604,0.9329668
t15,-0.06957031,0.9373525,-0.0003974634,0.033170607,1.2920865,2.4925194,-0.013347102,2.5052671,0.016195633,-0.034931283,-0.021175956,4.2412767,0.030277403,5.517624,-0.13922478,-0.022825604,2.6920104,0.06719431,-0.17672214,0.7949217,-0.29279947,-0.031622693,6.8115206,-0.101984955,-0.05737147,0.00241951,1.2922416,-0.13228868
t16,10.59697,5.9502,7.131126,0.070273094,11.517941,0.23102883,7.256291,-0.03008293,7.6729493,-0.01785963,2.3745465,-0.0024760447,0.42947614,-0.21975179,6.3180695,4.944859,5.6229844,8.676612,16.538692,4.9823923,10.003382,6.711941,-0.13416593,5.6043253,-0.14989178,3.789376,-0.59227026,0.4260258
t17,10.11261,5.0308723,7.751122,0.0673472,10.706252,0.30135566,6.2142134,-0.029033802,7.090051,-0.019078713,2.4401107,-0.0048629628,0.4138446,-0.18147703,6.449603,4.834597,6.0509095,8.16165,15.528533,4.8967476,9.469342,6.6796007,-0.10949303,7.053604,-0.21166949,3.5233636,-0.579672,1.1002825
t18,11.080729,6.2467923,7.286906,0.073479325,12.01251,0.22726622,7.8496537,-0.030109165,8.121881,-0.014180664,2.3792028,-0.0029500753,0.45173496,-0.22444484,6.340643,5.1367364,5.681208,9.342026,17.225204,5.2026367,10.452691,7.076641,-0.14021237,5.425851,-0.13777044,4.1302433,-0.6259486,0.21255377
t19,0.62074226,9.808139,-0.00033287104,0.022613445,5.8160315,10.049422,12.170948,2.700427,0.020129226,9.815619,-0.03405918,1.3667295,0.24948996,8.254796,-0.50822705,-0.0706035,-0.07457243,0.01473728,0.91654485,-0.038732987,-0.14713314,0.92937213,6.7530046,-0.617383,15.713016,3.5566697,-0.28863978,-0.6335223
t20,10.659134,5.4843884,7.6318154,0.071042,11.299614,0.27574483,6.98357,-0.029733349,7.5656614,-0.016601352,2.4542289,-0.004397701,0.43485,-0.19745128,6.3271675,4.9256806,5.9132752,8.747848,16.360413,5.1178946,10.028863,6.9291205,-0.12193019,6.4299097,-0.17156382,3.914303,-0.60675746,0.75598013
t21,0.24489371,9.357684,-0.0002763094,0.021283234,5.3274994,9.380157,10.981803,2.8001032,0.022556122,8.973928,-0.044379205,1.3497026,0.23153764,8.595471,-0.5094201,-0.06903581,-0.07196971,0.025716757,-0.0047385124,-0.0374078,-0.1823826,0.44148022,7.1900387,-0.5573271,14.744981,3.1759896,-0.25273624,-0.60729367
t22,10.482739,5.2690845,7.741832,0.069935426,11.069275,0.2908836,6.6819706,-0.0295409,7.408914,-0.017424194,2.4501705,-0.0047922,0.43088293,-0.18860519,6.351873,4.885598,5.996677,8.547368,16.080946,5.066764,9.875596,6.881782,-0.11684676,6.780467,-0.18319544,3.8412187,-0.60029715,0.920847
t23,10.817569,4.868985,9.205276,0.05890013,12.688599,0.4118045,4.493746,-0.035000686,7.904157,-0.032108687,3.2318273,-0.0037353355,0.28924108,-0.26540816,7.2521477,5.4516406,8.9255,5.350476,15.667347,3.9008958,7.902821,4.6690803,-0.14790949,10.210453,-0.16923206,2.0791883,-0.5399448,1.2470832
t24,11.869831,6.1158953,8.645654,0.06512271,14.11268,0.33400935,6.10204,-0.036377624,8.952194,-0.025897067,3.2338011,-0.0020526857,0.32783765,-0.3118314,7.1208415,5.771021,8.538039,6.5857005,17.381517,4.1083245,8.987871,5.0569777,-0.17501801,8.419562,-0.09002254,2.7283304,-0.58499527,0.3234811
t25,11.521803,5.823801,8.563883,0.06407998,13.365133,0.34104937,5.8862453,-0.03578019,8.503298,-0.026660549,3.1710677,-0.0024921491,0.33405897,-0.28860348,7.060838,5.514159,8.096486,6.621421,16.869564,4.2141247,8.953161,5.2111835,-0.16070025,8.46644,-0.118930824,2.8003063,-0.578875,0.5546926
t26,-0.011276218,7.2867565,-0.00028633632,0.022355974,4.7949085,7.0718985,7.1541414,2.9221132,0.02849153,5.763622,-0.05152586,2.1590655,0.17950742,8.573912,-0.44690856,-0.05509486,0.43080994,0.04410372,-0.085654564,-0.030292451,-0.24602102,-0.016926905,7.8925247,-0.41609788,10.820754,2.258737,-0.1638671,-0.51785946
t27,10.877646,5.103588,8.8990135,0.059930727,12.542738,0.38566503,4.926743,-0.034704577,7.926623,-0.029566243,3.1958773,-0.003324392,0.31166673,-0.2624991,7.0695467,5.341553,8.321009,5.8828998,15.88657,4.037452,8.239601,4.977507,-0.14369856,9.508478,-0.1666729,2.4360898,-0.5544762,1.108522
t28,0.067819566,8.671195,-0.000244854,0.018336302,5.0262423,8.745304,10.29169,2.6315866,0.020914843,8.299951,-0.042762525,1.217191,0.21954955,8.264833,-0.4810573,-0.0641667,-0.06307445,0.025739219,-0.015615275,-0.03672344,-0.17333424,0.41064227,6.9575653,-0.51929873,13.950193,3.071504,-0.24008293,-0.5733951
t29,-0.005559564,7.5558124,-0.00022415696,0.016573757,4.564144,7.473339,8.480875,2.6424162,0.022953924,6.8346944,-0.049462285,1.3024004,0.19207588,8.240534,-0.45119375,-0.054744467,-0.014297336,0.032869194,-0.055965677,-0.035241332,-0.19636683,-0.0005872397,7.093944,-0.44267914,12.115726,2.6896832,-0.19872484,-0.53160655
t30,0.036688283,4.9926553,-0.00010093197,0.007062234,2.2228246,4.7687707,6.1222925,1.4520991,0.016838342,4.400375,-0.025847632,0.6742294,0.14334187,4.8630457,-0.2589703,-0.028368745,-0.056827676,0.0051983753,-0.0074029816,-0.019288486,-0.05975968,0.8933475,4.045503,-0.32550198,7.4344883,1.6636118,-0.12717398,-0.3110377
t31,-0.010837468,7.218619,-0.00033084262,0.020115249,4.469733,6.8414907,7.651708,2.7125075,0.025335867,5.9490366,-0.043728508,1.6350337,0.1781721,8.192227,-0.43452975,-0.052839197,0.22700986,0.043604035,-0.06900384,-0.03193784,-0.22126839,-0.013463739,7.483795,-0.41815764,11.135795,2.3045707,-0.17290428,-0.5065972
t32,-0.011404861,3.0205045,-9.65194e-05,0.009305448,1.8865044,2.854279,2.8982189,1.758849,0.016494812,1.9838501,-0.022775963,1.1924251,0.09757423,4.760649,-0.21716848,-0.01515697,0.65371346,0.025981274,-0.0691208,-0.013375286,-0.115675114,0.22849444,4.5434756,-0.21551637,4.493941,0.8399277,-0.057037253,-0.2279328
t33,-0.0051821927,3.626939,-4.411772e-05,0.006797315,1.9515415,3.302095,4.028552,1.5970325,0.01685181,2.8295207,-0.027433591,0.79079103,0.11663085,4.701192,-0.23205936,-0.01748224,0.13799486,0.016787192,-0.05007957,-0.015911726,-0.088734396,0.5598009,4.2516875,-0.24765784,5.6204886,1.1726539,-0.081944376,-0.2583753
t34,-0.005870351,7.6968193,-0.00029339752,0.017650792,4.6106544,7.4245176,8.475596,2.6588,0.024343142,6.816045,-0.0456906,1.3892715,0.19267026,8.274857,-0.45288208,-0.05511256,-0.015868692,0.03592934,-0.05420433,-0.035471436,-0.19909713,-0.004524421,7.2816052,-0.44152486,12.222552,2.6570876,-0.1958353,-0.5333129
t35,11.08718,5.4174323,8.818381,0.06120744,12.862683,0.37126926,5.235888,-0.03551312,8.172695,-0.029074334,3.2791607,-0.0029678608,0.32080433,-0.27587664,7.0962644,5.408677,8.267362,6.0997458,16.26219,4.0996265,8.540929,5.0537267,-0.14861749,9.181923,-0.14966662,2.5670817,-0.56377465,0.90228885
t36,-0.015870655,6.9590683,-0.00023123198,0.019375376,4.4292917,6.8660183,7.509426,2.7207875,0.024997098,5.777491,-0.046271052,1.6596138,0.17847872,8.130239,-0.42796174,-0.053002667,0.2759514,0.042696945,-0.07794599,-0.029707357,-0.22002824,-0.013406042,7.418194,-0.41519427,11.000003,2.2629366,-0.1789082,-0.5045408
t37,9.033929,3.9740045,8.27892,0.06252953,9.452876,0.36680257,5.062234,-0.026714455,6.3922935,-0.022226008,2.3240173,-0.005626066,0.3852699,-0.14945684,6.4366746,4.5614724,6.3550453,7.296127,14.281384,4.79956,8.608506,6.57213,-0.086429276,8.744271,-0.27686784,3.1224744,-0.5517566,1.9702895
t38,6.4941115,2.3940315,9.002886,0.055829626,6.546888,0.45637947,2.949684,-0.025859427,4.9230757,-0.029869014,2.170103,-0.00789127,0.334105,-0.099029936,6.772659,3.7578619,6.159072,5.3138103,11.694903,4.5013947,7.414464,6.60266,-0.049907517,11.699562,-0.32535374,2.511902,-0.4602972,3.843798
t39,-0.0044260086,8.106576,-0.0002189158,0.01653854,4.826227,8.142294,9.636929,2.6372302,0.021980073,7.652074,-0.046902526,1.168552,0.20865259,8.241658,-0.469676,-0.060218815,-0.04800119,0.030136215,-0.03901204,-0.036038585,-0.18249759,0.14230165,7.0266647,-0.47578314,13.347166,2.8622868,-0.22727062,-0.5596281
t40,10.668984,5.026145,8.921002,0.060878724,12.392882,0.38182586,4.9789257,-0.034063805,7.7858396,-0.02860735,3.1043296,-0.0037175787,0.31503206,-0.24922928,7.090484,5.3183036,8.21626,5.985737,15.707597,4.078021,8.278866,5.229796,-0.14115894,9.391419,-0.18431088,2.4496121,-0.548854,1.1787491
t41,8.645892,3.772476,8.627753,0.0617491,8.848134,0.39797446,4.72793,-0.026630528,6.067036,-0.024370644,2.2802014,-0.0059597925,0.382218,-0.13666633,6.6199374,4.4021077,6.461788,6.8853364,13.676116,4.8809023,8.361996,6.7043447,-0.08060504,9.529743,-0.28903082,2.9920025,-0.5343077,2.3590574
t42,-0.0028008642,8.352137,-0.00022657546,0.018973833,5.0092688,8.246136,9.479575,2.8068297,0.024854109,7.6888337,-0.04938415,1.3520329,0.20591563,8.790069,-0.49693045,-0.059132215,-0.03219217,0.034031373,-0.051529504,-0.038115215,-0.20245944,0.07901178,7.526001,-0.48278058,13.31313,2.8638844,-0.2162985,-0.5802749
t43,-0.016228205,6.9634266,-0.0002596325,0.019180574,4.4803514,6.9024367,7.574781,2.7364104,0.024423543,5.846579,-0.044924617,1.6734041,0.18087146,8.200176,-0.4295389,-0.05388142,0.20603108,0.04339449,-0.07702254,-0.030063147,-0.22162206,-0.012929293,7.4356403,-0.41419533,11.10951,2.274221,-0.18354213,-0.51081675
t44,-0.0044990936,8.221153,-0.0002414077,0.019255115,4.9563293,8.030888,9.162636,2.8257654,0.025128363,7.4423275,-0.049297985,1.399414,0.20305157,8.806232,-0.49319497,-0.05796489,-0.021525143,0.03623983,-0.058244154,-0.037848193,-0.208257,0.016694205,7.623757,-0.47225642,13.014597,2.798102,-0.20908402,-0.5755785
t45,7.756829,2.583682,10.848008,0.045898266,10.044564,0.5837373,1.0093838,-0.03770319,6.5867667,-0.05158352,3.2300758,-0.0063437154,0.15855983,-0.23980233,8.246502,4.7811117,10.160407,1.3557761,12.537449,3.0653346,5.872134,3.7171946,-0.12494918,15.799686,-0.18888056,0.6671462,-0.39951965,3.8867397
t46,7.554802,3.0150037,9.009975,0.059165943,7.4744115,0.4422755,3.7334845,-0.026590122,5.33121,-0.027848693,2.1954064,-0.007065173,0.36790445,-0.1069815,6.753532,4.0305514,6.3677735,5.962919,12.561983,4.765012,7.86559,6.79286,-0.059097927,11.016393,-0.2998969,2.8262439,-0.49654046,3.3519435
t47,8.591361,3.7013736,9.595534,0.053549875,9.8777,0.47751346,2.9789617,-0.033900384,6.604366,-0.039109513,2.9560695,-0.0049338653,0.2700355,-0.21802762,7.457067,4.6646104,8.364704,3.911205,13.626633,3.8363843,7.224806,4.9125466,-0.11347569,12.346311,-0.22955245,1.8045005,-0.47230706,2.7888362
t48,-0.0052893665,8.455078,-0.00018621118,0.018590186,5.1217575,8.372509,9.481561,3.0058024,0.026362548,7.610822,-0.06209458,1.4369346,0.22223951,9.188837,-0.5115572,-0.062075283,-0.023427535,0.03232272,-0.061127324,-0.03350835,-0.23148602,-0.0029325858,7.8968,-0.49019015,13.6045265,2.9303746,-0.22190982,-0.60336894
t49,9.918312,4.510176,9.220299,0.05716533,11.394997,0.43053767,4.0850816,-0.03402501,7.3179855,-0.034359228,3.0769858,-0.0036916616,0.2965307,-0.24616924,7.2869883,5.0980673,8.452282,5.044443,14.953984,4.046641,7.814363,4.9415503,-0.13183562,10.781032,-0.20670179,2.0944781,-0.5219079,1.8018756
t50,-0.014553235,7.520715,-0.00023543515,0.021546068,4.807016,7.3148766,7.7079153,3.0460417,0.028871065,6.015762,-0.058682665,1.995833,0.19379415,9.042742,-0.47440225,-0.056765534,0.4895012,0.04458502,-0.089790255,-0.028224831,-0.26306844,-0.018052459,8.239159,-0.44344786,11.563953,2.3612676,-0.18079533,-0.54763305
t51,-0.034324046,5.889154,-0.00035924956,0.027646739,4.4663205,5.9528394,4.701843,3.402239,0.031493023,3.3164885,-0.047252223,3.165304,0.14742592,9.076055,-0.4111779,-0.050635844,1.6123587,0.06436153,-0.14250958,-0.01614208,-0.3285367,-0.040126696,8.987892,-0.35911813,7.979503,1.3812159,-0.10929892,-0.46191868
t52,8.552186,3.2090364,10.663088,0.047932852,11.037894,0.55798787,1.6856112,-0.038173493,7.054712,-0.0475698,3.3662682,-0.0056151277,0.17522779,-0.2593566,8.121653,4.9426446,10.259263,1.8304975,13.282388,3.0648165,6.2701163,3.7132719,-0.131822,14.783984,-0.17080167,0.94258416,-0.42628846,3.3293607
t53,-0.010892567,7.419919,-0.00023451589,0.017130012,4.5929275,7.2807,8.399846,2.696057,0.02347195,6.637459,-0.04662859,1.3618456,0.19385809,8.215404,-0.44828668,-0.05555729,-0.009496879,0.037672494,-0.062843494,-0.033537667,-0.20263973,-0.005808977,7.222588,-0.43524116,12.07419,2.5594234,-0.20372115,-0.5347219
t54,-0.0036231955,8.594886,-0.0001754063,0.018210892,5.17335,8.543339,9.759729,2.9884384,0.025743527,7.8617964,-0.0618315,1.387254,0.22394428,9.176508,-0.51543665,-0.06285579,-0.03515904,0.030813014,-0.0541757,-0.034472883,-0.22410196,0.027050877,7.8108063,-0.49927163,13.872468,3.0044413,-0.22728018,-0.60578895
t55,-0.018378727,6.6316404,-0.00030187555,0.024361722,4.589413,6.477345,6.4781785,3.005727,0.025980039,4.9893203,-0.03885098,2.345025,0.16045791,8.560357,-0.42623106,-0.052551787,0.8408934,0.05279981,-0.09947131,-0.027296653,-0.26297522,-0.026979076,8.101597,-0.3960197,9.825194,2.003295,-0.14021784,-0.47954205
t56,9.834929,4.3147845,9.423323,0.05435952,11.538027,0.44958404,3.9615269,-0.034790516,7.3340254,-0.031942137,3.0662105,-0.005256621,0.27600124,-0.24315584,7.374091,5.2702246,8.68381,4.659885,14.755789,3.8095837,7.5404463,4.844028,-0.13771455,11.205822,-0.20369066,2.0440826,-0.5123,1.9638667
t57,-0.022929883,6.2948036,-0.0004807305,0.023223024,4.4001827,6.158461,5.9128785,2.9704592,0.02618757,4.5597763,-0.03379423,2.3646686,0.15346408,8.335455,-0.40018412,-0.048738983,0.8810817,0.05656699,-0.09753799,-0.02725953,-0.26095855,-0.025238901,7.99319,-0.3692679,9.226304,1.7833357,-0.13409786,-0.45689258
t58,-0.011246502,7.385514,-0.0003622363,0.021792969,4.6790237,7.097984,7.5698085,2.9010208,0.02724884,5.9398108,-0.06057056,1.8413272,0.17185594,8.686318,-0.4603463,-0.054681,0.44508418,0.046142016,-0.081474856,-0.0299925,-0.24320875,-0.014203592,7.7507534,-0.42797732,11.052308,2.309729,-0.16990206,-0.5266842
t59,-0.034860346,5.063195,-0.0004620975,0.027873037,4.115579,5.1618443,3.558429,3.2566316,0.029608237,2.5205083,-0.02694853,3.2827313,0.12592599,8.300792,-0.35369775,-0.04251003,1.7260879,0.06895694,-0.14152567,-0.017958649,-0.29964116,-0.041043364,8.490408,-0.3059559,6.6449137,1.15156,-0.07533861,-0.3892089
t60,9.536559,4.2732286,9.338987,0.0561647,11.003654,0.44367918,3.8140206,-0.03401014,7.093589,-0.036161575,3.0346045,-0.0039450615,0.29068375,-0.23793507,7.3480973,5.0236535,8.434486,4.7534904,14.6095915,4.0115237,7.6726723,4.9447393,-0.12721531,11.18034,-0.21677242,1.9828783,-0.5103169,2.0596218
t61,-0.022129498,6.5212913,-0.00030092135,0.020569565,4.426678,6.573025,6.8722153,2.9002788,0.024311416,5.2293434,-0.039407548,1.9553553,0.16982257,8.254397,-0.41405034,-0.052371506,0.46989596,0.048683297,-0.091103144,-0.027455674,-0.23658042,-0.018645614,7.6258464,-0.39335224,10.241287,2.0449362,-0.16800039,-0.49014387
t62,-0.013817118,7.2155247,-0.00036693184,0.02289738,4.6635633,6.969681,7.31695,2.9569573,0.027457768,5.68582,-0.059644315,1.9460671,0.16656208,8.679347,-0.45548776,-0.054322187,0.54580635,0.04849797,-0.08767235,-0.028548969,-0.24949579,-0.017450843,7.8482704,-0.42021793,10.716514,2.214944,-0.16344225,-0.51924634
t63,-0.0068657817,8.414233,-0.00029354624,0.02625215,5.3411636,8.154768,8.073238,2.9744172,0.0326287,6.8064737,-0.056484148,2.5979304,0.19596753,8.881364,-0.48264465,-0.06808797,0.30884358,0.040376145,-0.07891397,-0.034861118,-0.25909314,-0.02259039,8.239683,-0.45629972,11.9437895,2.58184,-0.1849471,-0.5737129
t64,9.392186,3.680533,10.666909,0.049175322,11.848235,0.5475885,2.034926,-0.03928843,7.5649676,-0.0471422,3.5327108,-0.0057521374,0.18500248,-0.27971363,8.210614,5.2968254,10.492077,2.2474592,14.085782,3.1246436,6.521172,3.6008637,-0.15000117,14.431153,-0.15035184,1.0670655,-0.450253,2.87493
t65,-0.02072648,6.641856,-0.00030194037,0.020301076,4.4496503,6.62195,7.055571,2.8671598,0.024020972,5.357182,-0.0402548,1.8982892,0.17150974,8.2314415,-0.4173317,-0.05286995,0.42283347,0.048343644,-0.08781744,-0.028235916,-0.23395449,-0.016957995,7.5975814,-0.3979358,10.447799,2.1083782,-0.1715007,-0.49319476
t66,9.092725,3.9530382,9.484599,0.05468113,10.481156,0.4621429,3.379552,-0.03401602,6.7942786,-0.037717517,3.0216997,-0.0044547585,0.2788815,-0.23001143,7.441125,4.8828588,8.412237,4.3400908,14.073858,3.9032075,7.4504128,4.914647,-0.1207269,11.740797,-0.22418565,1.8576164,-0.49208057,2.4358118
t67,9.275249,4.0999303,9.429788,0.0552593,10.709444,0.45425108,3.5576558,-0.034017593,6.930704,-0.037114106,3.0358024,-0.004296505,0.2825059,-0.2346891,7.411004,4.939061,8.434261,4.5105205,14.274842,3.934604,7.5335665,4.916676,-0.12393899,11.491217,-0.22170827,1.8951992,-0.49917457,2.2788424
t68,8.730622,3.65263,9.569836,0.055443857,10.182586,0.46238756,3.1753962,-0.033582974,6.5186205,-0.037485022,2.819852,-0.005514606,0.27367178,-0.19753407,7.50461,4.746481,8.288429,4.345115,13.629616,3.908321,7.331755,5.166944,-0.11388104,11.801563,-0.24084888,1.8705468,-0.47841784,2.6383667
t69,8.806157,3.6990867,9.565648,0.055795863,10.241715,0.46108428,3.2024515,-0.03356084,6.557886,-0.037278637,2.8442209,-0.0055068946,0.27690294,-0.19842483,7.5107317,4.7810783,8.298437,4.3912344,13.708946,3.9316895,7.366037,5.1871448,-0.115193546,11.752442,-0.2393065,1.8971249,-0.48112097,2.6158288
t70,9.961291,4.051864,10.544596,0.05141429,12.541912,0.52655214,2.6003299,-0.039104935,7.9265776,-0.044790596,3.530974,-0.0052686813,0.19976337,-0.29253137,8.113821,5.510226,10.56202,2.7235525,14.764263,3.2042813,6.8355985,3.6531966,-0.15827745,13.682708,-0.14204398,1.2110286,-0.47252584,2.3624427
t71,-0.011525524,7.4314137,-0.00037246873,0.022118105,4.713441,7.147577,7.6381354,2.9335673,0.02750345,5.982916,-0.062014878,1.8492512,0.17235102,8.721439,-0.4644489,-0.05477149,0.43636322,0.04611408,-0.082377195,-0.029577328,-0.24279268,-0.015376821,7.7811666,-0.4307301,11.133797,2.3358047,-0.17184708,-0.53036064
t72,-0.027171839,6.6050086,-0.00032649992,0.026056876,4.617316,6.567967,5.9197173,3.298664,0.029541148,4.414502,-0.053227827,2.7004752,0.1694045,9.051572,-0.43659395,-0.05335842,1.1618885,0.05790056,-0.11988896,-0.021775257,-0.30417886,-0.031082349,8.743714,-0.39628434,9.524358,1.784684,-0.1367123,-0.49454528
t73,-0.019369379,6.5771523,-0.00041840773,0.022941109,4.4522715,6.328413,6.3751216,2.915804,0.026485559,4.8235598,-0.03814396,2.20767,0.1605333,8.357841,-0.4062342,-0.051093716,0.7685668,0.054629546,-0.09200924,-0.027778968,-0.25346062,-0.02347708,7.884709,-0.38578153,9.760768,1.9839438,-0.14245133,-0.4684848
t74,-0.016957482,6.758433,-0.00040968135,0.022145286,4.4764447,6.4667993,6.665074,2.8924577,0.026354823,5.1126857,-0.03962677,2.0962114,0.166379,8.335221,-0.4127728,-0.051809005,0.6543749,0.0519846,-0.08630205,-0.028867852,-0.2455098,-0.021424236,7.7942023,-0.3933265,10.132944,2.076467,-0.14982426,-0.4778127
t75,3.5727346,1.7066554,9.053544,0.08615637,1.0263184,0.35801542,4.951287,-0.018401196,1.8795828,-0.032114595,1.5597193,-0.0058224793,0.6321826,2.232551,6.796911,1.8271532,1.9407572,10.883462,11.443511,7.665917,9.8861475,13.488239,1.4686315,9.565814,-0.7629387,4.6880484,-0.5470494,5.5605016
t76,8.351189,3.2691455,10.096395,0.050603323,10.195819,0.5254735,2.1760063,-0.035484258,6.70614,-0.04137015,3.1309726,-0.0063121673,0.22646119,-0.22729003,7.7374544,4.7948923,9.318004,2.8820841,13.176706,3.416878,6.8232236,4.418682,-0.116467305,13.602565,-0.20069633,1.4753889,-0.44583303,3.2010653
t77,8.304066,3.2377703,10.07861,0.050231993,10.125051,0.5263402,2.1539993,-0.035373226,6.657455,-0.04215574,3.1421802,-0.006110139,0.22665286,-0.22476746,7.6829886,4.788263,9.316216,2.7899148,13.158217,3.443947,6.765815,4.387482,-0.11843713,13.646206,-0.20027147,1.4644035,-0.4435727,3.2564363
t78,9.985132,4.0470443,10.45526,0.050753955,12.620449,0.52402294,2.6623385,-0.039021358,7.925482,-0.0442945,3.5297909,-0.005012908,0.1974026,-0.29436946,8.163965,5.5161986,10.554364,2.7664814,14.786112,3.169691,6.8116527,3.6654525,-0.16024268,13.637899,-0.14603229,1.1889933,-0.47144577,2.3677776
t79,-0.016161792,6.6097636,-0.00033751104,0.021276405,4.3404937,6.385543,6.3547497,2.904296,0.027522095,4.9949613,-0.037228826,2.1579762,0.16634224,8.249864,-0.4100682,-0.049929824,0.64067864,0.048306253,-0.08962601,-0.02779427,-0.24244533,-0.020933233,7.7180033,-0.3842884,9.783816,1.9624107,-0.14171909,-0.47319454
t80,-0.030981878,5.580733,-0.00041266362,0.028502252,4.335964,5.613883,4.6204944,3.2108185,0.027090577,3.241993,-0.03093029,3.0671124,0.12438437,8.628191,-0.38773346,-0.047772016,1.631258,0.067764625,-0.13297704,-0.020580346,-0.31090617,-0.04164444,8.666142,-0.34497532,7.5722003,1.3562926,-0.094388865,-0.422913
