,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
t357,-0.1327501,9.30446,-0.20833185,-0.08186732,-0.08623456,7.4713445,-0.051450197,-0.12290271,-0.16724388,-0.44355208,0.78268754,0.0419208,-0.10347204,-0.20250231,-0.078859895,-0.12900078,-0.14789999,2.3367789,8.876463,-0.09789334,14.962945,0.003623373,3.5348861,0.08794454,3.4688308,-0.16495417,-0.032493472,3.3646772,0.009781953,19.43675,-0.11713166,10.724603,-0.031967625,-1.1844841,10.085678,0.14627838,-0.0028560222,-0.27848274,12.687086,13.317075
t358,-0.13321045,9.292892,-0.20908707,-0.08096733,-0.08690241,7.471154,-0.05192348,-0.124022186,-0.16767058,-0.4413679,0.78030026,0.042030428,-0.103998855,-0.20306577,-0.07900015,-0.12888628,-0.14730905,2.3294063,8.876934,-0.09869943,14.959785,0.004048791,3.5356624,0.08790582,3.4703434,-0.16527854,-0.03271102,3.3568733,0.009907863,19.433292,-0.117020495,10.735953,-0.03209091,-1.183363,10.088025,0.14695323,-0.0018505444,-0.279492,12.686034,13.308151
t338,-0.13413545,9.300417,-0.20800382,-0.0817652,-0.08671405,7.4549284,-0.051330917,-0.124219574,-0.16805987,-0.44204268,0.78206843,0.04196554,-0.10519882,-0.20426862,-0.078374445,-0.12862812,-0.1475828,2.3367128,8.869478,-0.09870204,14.977316,0.0038701491,3.5315082,0.08787707,3.4726048,-0.16473348,-0.032385323,3.3642554,0.009840116,19.444927,-0.11737446,10.734202,-0.032057505,-1.1842157,10.09049,0.15218079,-0.0014637908,-0.27823514,12.692359,13.329216
t307,-0.15901253,9.45267,-0.24060458,-0.0787521,-0.09276511,7.950197,-0.06034688,-0.1581818,-0.16564849,-0.45543712,0.53690463,0.048243362,-0.12172569,-0.21239793,-0.076142594,-0.1319535,-0.1490919,2.1279027,8.136054,-0.09524941,14.237082,0.0038857495,3.0426621,0.08360811,2.9922554,-0.15945815,-0.024934467,3.729541,0.00939842,18.32024,-0.11501286,10.584131,-0.030407099,-1.1383444,9.299084,0.22413701,-0.019416805,-0.25993222,11.709901,12.733237
t179,-0.22775769,9.923634,-0.33244213,-0.06982574,-0.0852426,9.196858,-0.080915615,-0.2768217,-0.16339181,-0.4699828,-0.037863784,0.06842711,-0.1868071,-0.2465838,-0.07685651,-0.1449865,-0.14180979,1.374048,5.4834986,-0.08405717,11.981026,0.0017270725,1.73316,0.06216983,1.6906238,-0.15206452,0.27461615,5.082359,0.0071057864,14.469945,-0.10883361,9.969293,-0.024785085,-0.96919596,6.4067197,0.4340596,-0.08456583,-0.20322126,8.031844,10.9953165
t190,-0.25646952,10.1599655,-0.37582475,-0.05624909,-0.09376546,9.810523,-0.08827911,-0.31942722,-0.16716233,-0.48680344,-0.093724236,0.07703889,-0.21148913,-0.2633185,-0.07907681,-0.15354146,-0.13994016,1.0499448,4.602105,-0.09298643,11.4600725,0.009258381,1.3445464,0.059147436,1.3431375,-0.14849763,0.61917156,5.635188,0.0075423657,13.427496,-0.1251195,10.0269985,-0.023584336,-0.92398506,5.477042,0.54839194,-0.10576062,-0.18119706,6.792837,10.488231
t264,-0.15441878,9.363075,-0.25634462,-0.060848743,-0.10482504,7.966522,-0.058547292,-0.15829623,-0.15027669,-0.46590874,0.41720405,0.050752997,-0.14973637,-0.20489855,-0.07976881,-0.1312441,-0.1526647,2.1250844,8.225048,-0.106381245,14.235637,0.009739716,3.0346513,0.08257325,2.9538302,-0.1561759,-0.020938408,3.7336695,0.011308101,18.313375,-0.1257696,10.639452,-0.030979902,-1.1447178,9.217331,0.12956071,-0.013580974,-0.26850384,11.699004,12.677516
t280,-0.14022881,9.27326,-0.2441891,-0.062073264,-0.10403008,7.7254825,-0.055499163,-0.1414934,-0.1540411,-0.4617447,0.5311502,0.047138,-0.14165163,-0.19979656,-0.080955096,-0.1299863,-0.153626,2.2315834,8.660543,-0.10941095,14.641027,0.010236079,3.284324,0.08398811,3.1959136,-0.15785475,-0.026659254,3.5573776,0.011483792,18.94448,-0.12623242,10.743345,-0.03172904,-1.1699027,9.715621,0.07723409,-0.0049093957,-0.28063083,12.262142,12.977452
t294,-0.1741955,9.547417,-0.28552473,-0.05931412,-0.102876686,8.354243,-0.06417429,-0.18271762,-0.1524391,-0.4758533,0.27609757,0.05571722,-0.16688557,-0.21284862,-0.07738363,-0.13506119,-0.15248439,1.9461293,7.744264,-0.10884563,13.859805,0.013190815,2.7643347,0.08099084,2.7166913,-0.15449642,-0.015008131,4.00042,0.011228041,17.737812,-0.13054068,10.65423,-0.029890725,-1.1276348,8.771659,0.16595936,-0.025364563,-0.25418404,11.107467,12.376646
t353,-0.14461322,9.3204365,-0.24815391,-0.060201645,-0.10082391,7.81922,-0.057106398,-0.14463958,-0.15436904,-0.46513277,0.48281693,0.048127104,-0.14512393,-0.20141497,-0.08108559,-0.13161191,-0.15374996,2.2215648,8.54391,-0.113457434,14.550367,0.011960388,3.2649052,0.0852775,3.1628933,-0.15831482,-0.024800954,3.5649695,0.012046226,18.912634,-0.12343906,10.800809,-0.03151214,-1.1704755,9.662309,0.06464058,-0.007553202,-0.27944976,12.216071,12.942795
t354,-0.13194275,9.245503,-0.23115279,-0.06387877,-0.09829276,7.5496855,-0.053313874,-0.12589325,-0.15592863,-0.45197344,0.6626765,0.045420572,-0.13722175,-0.19427085,-0.08437705,-0.13035645,-0.15401626,2.3391473,8.9986515,-0.112530954,14.985718,0.012047692,3.5500565,0.086700045,3.4528956,-0.16260347,-0.030904278,3.403215,0.01233554,19.545088,-0.12690905,10.8489065,-0.03229431,-1.1985149,10.12326,-0.0010200043,-0.0004372624,-0.29170033,12.747214,13.305736
t363,-0.13306104,9.238998,-0.23334393,-0.062720865,-0.09844716,7.5823298,-0.05475333,-0.13153362,-0.15946577,-0.4585796,0.61309206,0.045927223,-0.13626686,-0.19607754,-0.08286659,-0.13043576,-0.15461296,2.272287,8.991532,-0.11644542,14.993438,0.012417006,3.5574472,0.08703325,3.3859127,-0.16237403,-0.031571303,3.505831,0.0122015765,19.606823,-0.12544537,10.895794,-0.03234508,-1.2048708,10.195601,-0.0034723224,0.0063621104,-0.29007432,12.775138,13.284429
t364,-0.13307601,9.238329,-0.23230657,-0.062785335,-0.0981167,7.5879846,-0.054342374,-0.13196711,-0.1595577,-0.45928305,0.6138954,0.04606312,-0.13525534,-0.1958568,-0.08287392,-0.13063616,-0.15406665,2.274252,8.970904,-0.116607346,14.998649,0.012416271,3.5638025,0.087216996,3.370192,-0.16242115,-0.03132377,3.5049553,0.012248305,19.604729,-0.1256326,10.898272,-0.032392528,-1.204571,10.205786,-0.002073234,0.020032197,-0.28955612,12.767661,13.281833
t345,-0.1332202,9.236832,-0.231981,-0.063403375,-0.09852653,7.568742,-0.054282267,-0.13174897,-0.15818399,-0.45831284,0.60363156,0.045909345,-0.13511114,-0.19665812,-0.08296474,-0.1307127,-0.155141,2.2908936,8.987348,-0.11652781,14.995933,0.012263364,3.557802,0.087185815,3.3884103,-0.16198283,-0.031330038,3.505603,0.012234381,19.603054,-0.12558234,10.893628,-0.03233936,-1.2051958,10.202097,-0.0029798783,0.011749715,-0.2894956,12.765176,13.306983
t361,-0.14079224,9.291372,-0.24329874,-0.06050484,-0.09938777,7.7434115,-0.056634873,-0.14157723,-0.15710208,-0.46695423,0.5269242,0.047771607,-0.14116788,-0.19948287,-0.07991281,-0.13163087,-0.15358919,2.2067916,8.70253,-0.11707124,14.7488575,0.0121835405,3.4004266,0.08662079,3.2041323,-0.15947713,-0.027235132,3.582088,0.012265538,19.230604,-0.1245641,10.875185,-0.031932067,-1.1903677,9.904275,0.05063552,-0.0032308777,-0.28090733,12.463769,13.085695
t362,-0.13356464,9.240917,-0.23392257,-0.0629183,-0.09818313,7.5875425,-0.054487027,-0.13152014,-0.15880983,-0.45922402,0.623267,0.0460929,-0.1363247,-0.19556832,-0.081515886,-0.13071291,-0.15353422,2.2711742,8.956498,-0.11675025,14.999618,0.01209232,3.5645413,0.08739054,3.3662732,-0.16193703,-0.030880518,3.5049965,0.0124421865,19.59391,-0.12543358,10.898574,-0.032372277,-1.2076062,10.182935,0.006194655,0.016775161,-0.28781417,12.772941,13.295646
t342,-0.1327989,9.240895,-0.23287404,-0.06341495,-0.09871803,7.5750856,-0.05424613,-0.1317235,-0.15815946,-0.45850047,0.6246594,0.046252247,-0.13600641,-0.1947297,-0.08183714,-0.13062663,-0.15372764,2.2824404,8.95927,-0.11651089,15.009923,0.0124320155,3.5736573,0.08721858,3.3630362,-0.16139594,-0.031167528,3.4876971,0.012234269,19.582045,-0.12636454,10.904863,-0.03237757,-1.2045088,10.19023,0.01456124,0.018319398,-0.28865093,12.761525,13.295819
t273,-0.13134421,9.2141285,-0.2241996,-0.06715384,-0.10163355,7.515976,-0.051714595,-0.12318211,-0.15267792,-0.44819123,0.7064894,0.045428928,-0.13002098,-0.19371149,-0.08254421,-0.12888508,-0.1526783,2.3611434,9.018242,-0.10785318,14.987078,0.010036735,3.5472672,0.08746928,3.4696066,-0.1613532,-0.031484835,3.393008,0.012254596,19.495098,-0.12855634,10.803822,-0.0321864,-1.1946322,10.072793,-0.0006384901,-0.0026689244,-0.28910857,12.695845,13.327372
t188,-0.2747358,10.311308,-0.39328527,-0.053821817,-0.09408548,10.143609,-0.09457363,-0.35327667,-0.17447601,-0.49475336,-0.12332966,0.08198546,-0.22180757,-0.27458206,-0.079307795,-0.15801053,-0.13642363,0.8291974,3.9908154,-0.09477548,11.086879,0.01031753,1.0840391,0.056625433,1.0511289,-0.14633913,0.8645518,6.007434,0.0072384435,12.689539,-0.12806882,10.006438,-0.022703273,-0.88597125,4.9057775,0.6440463,-0.12033977,-0.16561499,5.957421,10.171805
t157,-0.35919085,10.984295,-0.46051866,-0.049669497,-0.09539025,11.917173,-0.12931293,-0.5231864,-0.21784459,-0.5451281,-0.2024165,0.10611227,-0.23452313,-0.36295983,-0.08290289,-0.17074648,-0.11147895,0.018976666,0.81618255,-0.074884824,8.986703,0.0009965791,-0.037957277,0.027092773,-0.046203997,-0.13520586,2.3176727,7.804232,0.0031600823,8.357803,-0.14233068,9.2735405,-0.018873489,-0.671528,1.4398346,1.2431391,-0.20656869,-0.068743125,1.5515193,8.424859
t186,-0.234311,9.946095,-0.34475794,-0.06988405,-0.08725239,9.518654,-0.08580709,-0.3252344,-0.17159265,-0.4387782,-0.07408733,0.07413343,-0.18604766,-0.25846973,-0.07678136,-0.15554006,-0.12686688,1.0353261,4.0447817,-0.07096585,10.7653265,0.6727512,1.2471356,0.051746,1.1004336,-0.14389053,0.85422164,5.4784656,0.008809585,12.026461,-0.10861791,9.395124,-0.022200882,-0.8531161,4.79447,0.81476724,-0.114133775,-0.1735343,5.9370513,10.006883
t351,-0.06861489,8.890061,-0.15314844,-0.10218592,-0.0800042,6.7941427,-0.033422243,-0.075496845,-0.15483443,-0.37518513,1.2207994,0.035942376,-0.095933005,-0.16498679,-0.08216312,-0.12909378,-0.12856883,2.690437,9.134306,-0.06746568,14.84289,1.1665273,3.7890878,0.07937126,3.6798975,-0.16513649,-0.03344043,2.7191572,0.011423174,18.845823,-0.09444156,10.063019,-0.03157816,-1.1643558,10.013182,0.36486357,0.03863153,-0.3014328,12.674527,13.314374
t352,-0.07176457,8.934019,-0.15722504,-0.10161891,-0.080446266,6.8707795,-0.033783972,-0.07892889,-0.1544843,-0.37985477,1.1721599,0.036657482,-0.098942615,-0.16830489,-0.081768386,-0.12902096,-0.12830901,2.6468713,9.028261,-0.067094915,14.736517,1.1266956,3.7361739,0.07904536,3.617633,-0.16452086,-0.031974915,2.7609098,0.011676006,18.693928,-0.09552428,10.069479,-0.031446222,-1.1554229,9.891908,0.3741845,0.02081725,-0.29913992,12.538517,13.245454
t276,-0.06865509,8.877325,-0.15502425,-0.10159641,-0.08466164,6.7696805,-0.032306924,-0.072930135,-0.15743318,-0.3740827,1.2208223,0.03569891,-0.09642517,-0.16374053,-0.083614975,-0.12952721,-0.126729,2.6811616,9.14645,-0.06842705,14.807035,1.1189345,3.8047936,0.07744426,3.7061121,-0.16411154,-0.034516666,2.704256,0.010747996,18.823135,-0.10046425,10.008911,-0.031762116,-1.1672226,9.993816,0.40595597,0.009752482,-0.3021357,12.6244335,13.320451
t151,-0.30077,10.26572,-0.40104696,-0.060564406,-0.09360724,10.571896,-0.10729003,-0.4316034,-0.19259144,-0.46923634,-0.14574152,0.09110749,-0.19653676,-0.30635053,-0.074909724,-0.16716075,-0.119095944,0.3272125,1.9580991,-0.07157597,9.42071,0.5784097,0.33103284,0.040272634,0.15634117,-0.13427031,1.6305412,6.631157,0.0064911777,9.386677,-0.13128518,9.134085,-0.019384969,-0.7162863,2.71699,1.1986312,-0.16317704,-0.107497044,3.1085262,8.778148
t144,-0.3428918,10.785394,-0.45136917,-0.061620705,-0.071756706,11.846335,-0.12514515,-0.5323211,-0.22380617,-0.5532184,-0.17277718,0.101462334,-0.20227037,-0.3863532,-0.08079661,-0.17273243,-0.09816574,0.018080594,0.20351644,-0.057448577,8.271713,0.8175524,-0.080977656,0.019887622,-0.0690602,-0.13073899,2.6270123,7.996256,0.002091268,7.1551976,-0.13911566,8.697675,-0.017390069,-0.6343499,0.6377682,1.3286569,-0.22529465,-0.046278063,0.5787749,8.04095
t107,-0.29247054,10.69346,-0.44947773,-0.0827763,0.29040447,12.101187,-0.073701665,-0.54191756,-0.28128168,-0.6763172,-0.121746115,0.08581352,-0.14497524,-0.48913825,-0.08577644,-0.1782351,-0.048415054,0.02413273,-0.16931373,-0.02089563,6.674806,2.074497,-0.2185445,0.5980433,-0.10672445,-0.12969391,4.019277,9.895326,0.23767985,4.1449037,-0.20660585,7.5953355,-0.012160965,-0.56321883,-0.11054573,1.8545284,-0.30028117,0.82331026,-0.24333885,7.3049264
t155,-0.30032524,10.155716,-0.38781208,-0.06726137,-0.09383318,10.4285345,-0.112025134,-0.4572393,-0.18841416,-0.45239776,-0.07107259,0.092160925,-0.14576876,-0.3286334,-0.06603598,-0.16820967,-0.11031375,0.102002524,0.7180819,-0.047935575,8.091039,1.9049594,-0.021597767,0.023385426,-0.02931667,-0.115580864,2.141369,6.821971,0.0064085172,7.0071054,-0.13431545,8.078973,-0.01717867,-0.6269034,1.2357805,1.4122101,-0.18965156,-0.05289997,1.3234136,7.7515125
t191,-0.19004884,9.4072895,-0.29233506,-0.08229277,-0.0703176,8.347834,-0.06965858,-0.26888385,-0.14315507,-0.39051026,0.33088392,0.062086236,-0.12311297,-0.23405217,-0.06661897,-0.14899634,-0.13168705,1.3195201,4.133853,-0.051162686,10.258185,2.1462374,1.3164514,0.043505426,1.2125901,-0.12281693,0.7344394,4.9019084,0.008206352,11.360954,-0.11081836,8.419338,-0.021570053,-0.8371412,4.8525825,0.72358966,-0.097920805,-0.16130672,5.715146,9.596008
t197,-0.006026913,8.29496,-0.08574949,-0.117477536,-0.052154984,5.5980635,-0.0154029215,-0.008773962,-0.1289769,-0.30405346,1.9014235,0.026906257,-0.044661816,-0.122619264,-0.07616569,-0.124432966,-0.11340955,3.220388,9.072883,-0.05021362,14.517608,2.7858157,4.013286,0.06538477,3.8889172,-0.14894459,-0.035851333,1.9595021,0.005808558,18.140749,-0.066723205,9.079865,-0.031117454,-1.1376293,10.010654,0.49623287,0.25677082,-0.29783607,12.522806,12.809112
t198,-0.115881935,8.956786,-0.20946023,-0.099044845,-0.0768829,7.237572,-0.042985316,-0.15186097,-0.12818311,-0.37571663,1.0356922,0.04536885,-0.07626054,-0.18616238,-0.064894415,-0.13225292,-0.13753419,2.135412,6.380323,-0.042057067,11.772819,2.5319629,2.3479502,0.05741295,2.1903162,-0.12725781,-0.0011138064,3.5295413,0.007946496,14.126699,-0.09661431,8.580443,-0.026174506,-0.9645604,7.117517,0.5562656,-0.041233838,-0.21396822,8.738376,10.887723
t134,-0.31896955,10.521339,-0.40712225,-0.07196474,-0.07445391,11.169749,-0.11512649,-0.50960153,-0.2043339,-0.526222,-0.066091105,0.0970776,-0.17083748,-0.38708743,-0.068286166,-0.17219017,-0.09471993,0.0046546236,-0.0045207622,-0.039925285,7.785134,1.8837923,-0.078695804,0.011776108,-0.06750713,-0.11383995,2.772059,7.584805,0.004265788,6.181968,-0.13177979,7.9114585,-0.016456302,-0.603953,0.24117918,1.4156593,-0.21742015,-0.011119771,0.14642504,7.6477666
t137,-0.3171437,10.460275,-0.4020906,-0.07079644,-0.083321296,10.916653,-0.115687676,-0.49693432,-0.19953905,-0.49896145,-0.071036875,0.0958096,-0.16823551,-0.3696996,-0.06499297,-0.17176071,-0.10088712,0.05527672,0.24059711,-0.044362012,8.016962,1.8508588,-0.052226562,0.015647503,-0.050586186,-0.114744864,2.5336409,7.2735543,0.0055534258,6.6450424,-0.12744495,8.050785,-0.016694834,-0.61877143,0.72465557,1.4159861,-0.21044165,-0.022796227,0.7646011,7.8295364
t225,-0.05883249,8.956787,-0.14402968,-0.11429548,-0.066988,6.403852,-0.025380645,-0.08847938,-0.14520201,-0.35663265,1.7204512,0.034223493,-0.09158874,-0.18080933,-0.06794828,-0.12732135,-0.12243795,2.9989114,8.585288,-0.049783465,14.189275,2.4997954,3.6958444,0.056815084,3.45455,-0.14879973,-0.01823488,2.6529558,0.009995241,17.745945,-0.0838744,9.227955,-0.031046534,-1.1269168,9.596796,0.3814735,-0.022732355,-0.25473648,12.069727,12.9983225
t355,-0.043996315,8.872812,-0.11177839,-0.12510836,-0.061033446,6.089894,-0.021213118,-0.07229274,-0.15063347,-0.33454552,1.9630923,0.032147974,-0.085219905,-0.16786188,-0.06819721,-0.1267137,-0.120235704,3.2123203,9.16248,-0.050564688,14.909589,2.5728567,4.09119,0.059017923,3.8575587,-0.15690067,-0.025051285,2.3867376,0.008632449,18.64845,-0.07452014,9.351717,-0.03193321,-1.1722232,10.30086,0.3390536,-0.017482752,-0.2679489,12.972618,13.547824
t356,-0.043655828,8.867234,-0.11177891,-0.1253862,-0.060354423,6.079236,-0.021125266,-0.071496606,-0.15095277,-0.33590844,1.9699507,0.03197886,-0.08632743,-0.16858111,-0.068623744,-0.1268309,-0.12069841,3.2124257,9.1816025,-0.050707377,14.925094,2.5636084,4.093181,0.058755904,3.8526351,-0.1572365,-0.025855208,2.393777,0.008487018,18.679987,-0.07475531,9.359266,-0.03196667,-1.1746231,10.312684,0.33313859,-0.017124927,-0.26835614,13.001234,13.568995
t341,-0.042951155,8.870746,-0.10973236,-0.12514694,-0.060392924,6.0893135,-0.021340273,-0.07178099,-0.15123223,-0.33496648,1.9631356,0.031964634,-0.084000885,-0.16710436,-0.06879568,-0.12754884,-0.12035657,3.226317,9.171941,-0.05067207,14.931725,2.5824747,4.113708,0.0591207,3.8483403,-0.15724641,-0.025475984,2.4058053,0.008868835,18.6986,-0.074010886,9.360309,-0.03192494,-1.173532,10.33513,0.32813796,-0.017763201,-0.26844674,13.004584,13.557095
t298,-0.038171627,8.822316,-0.11467826,-0.12497304,-0.060762167,6.0800643,-0.019233424,-0.066043384,-0.1529802,-0.3328683,2.0089607,0.03174558,-0.08831715,-0.1672847,-0.06774093,-0.12714975,-0.11790871,3.2228694,9.18209,-0.05221081,14.940541,2.5820713,4.0929933,0.058651876,3.8960862,-0.15581189,-0.025360772,2.374568,0.008747015,18.62572,-0.076680556,9.349879,-0.03199178,-1.1745025,10.332234,0.33167347,-0.014689295,-0.26959765,12.964476,13.481677
t336,-0.039266445,8.84795,-0.11557678,-0.12350927,-0.0597485,6.063313,-0.020423586,-0.067953825,-0.15304069,-0.33060405,2.0004184,0.031985912,-0.090198375,-0.16921374,-0.06891319,-0.12816873,-0.11567549,3.2743871,9.190399,-0.050957847,15.00042,2.5840578,4.1153617,0.05738728,3.8860788,-0.15717313,-0.024728127,2.4016156,0.008695437,18.691572,-0.07169953,9.395024,-0.032133512,-1.1697077,10.335852,0.34639162,-0.014216261,-0.27331704,13.014819,13.531913
t337,-0.07051267,9.080696,-0.15595666,-0.11474356,-0.07113814,6.53415,-0.027408851,-0.10207805,-0.14807454,-0.35768276,1.662741,0.03622212,-0.09941576,-0.19339246,-0.06330972,-0.12882358,-0.12335831,2.8790548,8.346758,-0.051105913,14.066308,2.47416,3.5200853,0.056225576,3.3691761,-0.14843418,-0.015157308,2.7203472,0.010445558,17.369415,-0.081954144,9.279739,-0.030643396,-1.1126676,9.344285,0.3846503,-0.024075344,-0.24541935,11.898368,12.875455
t328,-0.05685443,8.995816,-0.13890505,-0.118576236,-0.06652668,6.327649,-0.024082664,-0.08636452,-0.14951833,-0.34554502,1.8024743,0.034521095,-0.09426268,-0.1836369,-0.06620265,-0.12830961,-0.12058268,3.0326629,8.712112,-0.05093837,14.446306,2.5066175,3.7903354,0.05705048,3.5983782,-0.15262085,-0.019215621,2.573968,0.010007449,17.910124,-0.078256235,9.329323,-0.03132384,-1.1369728,9.7481,0.36099935,-0.019432848,-0.2576496,12.363185,13.167712
t281,-0.062479746,9.019979,-0.13887464,-0.11823069,-0.06969014,6.3671074,-0.022289809,-0.08924558,-0.14434378,-0.35132772,1.716508,0.033982083,-0.086771294,-0.18364656,-0.06614126,-0.12897883,-0.12615784,3.0175006,8.536907,-0.04638132,14.211461,2.6189911,3.6779172,0.058571264,3.4757638,-0.14918393,-0.01650928,2.6634936,0.010238302,17.65171,-0.08758332,9.217703,-0.030681808,-1.125833,9.5778055,0.40464675,-0.020887444,-0.25097713,12.063944,12.979674
t282,-0.038047805,8.835308,-0.1132246,-0.12401327,-0.06359879,6.0317183,-0.018312763,-0.060445163,-0.14958607,-0.3289507,1.9859056,0.031703044,-0.0790394,-0.1646331,-0.069695726,-0.13016073,-0.12006128,3.2695525,9.18705,-0.047742315,14.883554,2.658634,4.158357,0.05950865,3.873723,-0.15593533,-0.02500437,2.402317,0.009486454,18.599688,-0.08285921,9.279091,-0.031648822,-1.1732374,10.266446,0.36920884,-0.014811714,-0.26722908,12.922004,13.409791
