,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
t198,-2.418513,1.7850723,4.039947,4.3963876,4.6673355,5.785407,5.8022428,4.7272086,6.440198,6.037459,4.814521,6.538154,4.3876543,5.107752,4.215164,5.239194,5.6385226,4.0981107,6.627629,5.4598894,6.2323456,3.658216,3.7142234,3.8978217,5.716981,5.4160094,4.849332,6.838421,5.7109933,7.238856,5.471336,4.8026614,3.9704132,3.8655114,5.053847,6.046587,4.854636,5.0889997,3.72654,4.852853
t134,-2.6384885,1.7116052,3.8455918,4.511545,4.957717,5.6351175,5.804016,5.155477,6.0820985,6.044496,4.790538,6.6904244,4.2021847,4.6737585,4.321193,5.12518,5.999509,3.619936,6.5155873,5.3245006,6.5605006,3.5887575,3.5119205,3.6732366,5.881633,5.348855,4.7771993,6.925413,5.750212,7.201348,5.518064,4.9564977,3.8005207,3.9703987,5.401564,6.2069573,4.8894315,5.138847,3.685813,4.8290524
t137,-2.635118,1.7103075,3.8459394,4.5078506,4.9608817,5.635553,5.8009405,5.1547084,6.073394,6.0503597,4.7916107,6.692937,4.1987743,4.679281,4.3294096,5.1262326,6.0023766,3.6224668,6.517663,5.3230066,6.56318,3.587138,3.5101545,3.675741,5.887223,5.3544683,4.7733116,6.918943,5.743568,7.209673,5.5171394,4.9546585,3.8076618,3.9670568,5.4040976,6.209317,4.8946605,5.1440563,3.6890838,4.824096
t225,-2.3712199,2.2664335,4.184232,4.335877,4.2703543,6.0459523,5.5233846,3.6356866,7.258089,6.299211,5.2083845,6.522899,4.6907644,4.694737,4.25041,5.339134,5.1010265,5.0287824,6.9434605,5.5686865,5.9264116,3.396015,3.9834936,4.1518507,5.3879957,5.4728327,4.938235,6.6337132,5.7126493,7.214335,5.6973042,4.585559,4.383776,3.5775082,4.8508415,6.1110053,4.823514,5.2353845,3.7750869,5.053587
t355,-2.3968046,2.3141215,4.1504927,4.356342,4.256502,6.0577064,5.52228,3.55405,7.3161917,6.357339,5.2372584,6.48691,4.7321334,4.601658,4.280978,5.360896,5.0500565,5.0953712,6.9831157,5.5503826,5.9119873,3.3832166,4.018999,4.1803412,5.3737426,5.444155,4.9739995,6.6283445,5.7364664,7.2073755,5.7667565,4.561806,4.4198356,3.5454044,4.850754,6.0884585,4.8304105,5.2513604,3.714636,5.0906873
t356,-2.41774,2.3000708,4.134082,4.378445,4.267776,6.0377383,5.544039,3.5645344,7.306801,6.3502607,5.221553,6.4821215,4.7294455,4.6060123,4.300639,5.3541,5.063258,5.0851517,6.970303,5.527178,5.932223,3.3894262,4.009827,4.1790037,5.395808,5.4245977,4.965413,6.6456747,5.7589455,7.203636,5.763805,4.552471,4.4183493,3.5492442,4.8626184,6.0807266,4.8220835,5.244223,3.7106304,5.0829964
t341,-2.4011152,2.2916389,4.155108,4.3657446,4.2758517,6.0378017,5.541878,3.5805573,7.2921805,6.334315,5.217197,6.488289,4.713493,4.6243033,4.2852135,5.3562107,5.076959,5.0701766,6.9618835,5.5372825,5.9323273,3.3850644,4.007197,4.1703258,5.395357,5.435122,4.964638,6.638134,5.7451787,7.206608,5.744962,4.5537586,4.40995,3.5575464,4.8436904,6.088956,4.8236184,5.2473407,3.724339,5.081641
t298,-2.4302416,2.2930353,4.1230288,4.391938,4.287409,6.014452,5.5621552,3.571641,7.2897058,6.3395176,5.194272,6.49207,4.7145686,4.60001,4.31415,5.3481812,5.08974,5.0712385,6.945862,5.5143785,5.9557137,3.3975456,3.993517,4.154648,5.4174204,5.41243,4.9534,6.670754,5.771313,7.193461,5.773816,4.553761,4.4004717,3.5714662,4.8915606,6.0890036,4.830343,5.2381177,3.6957448,5.0686784
t336,-2.3751712,2.2846148,4.1751056,4.337685,4.250752,6.0637355,5.513119,3.5791264,7.2974396,6.34098,5.2358937,6.5052834,4.726202,4.649272,4.2579093,5.3480077,5.0583634,5.075997,6.976375,5.567196,5.907237,3.3958285,3.9997663,4.1713476,5.37084,5.465811,4.955297,6.6222754,5.7163486,7.2146497,5.7411747,4.584387,4.402152,3.5551195,4.8568916,6.099938,4.8301044,5.239317,3.7501624,5.068645
t337,-2.402952,2.2587202,4.154468,4.367658,4.288027,6.014981,5.552956,3.6319027,7.2441535,6.2972937,5.1804223,6.51307,4.688592,4.6668844,4.2826595,5.330964,5.125956,5.020135,6.9233193,5.537779,5.956807,3.410988,3.9673178,4.1399965,5.417089,5.443774,4.9273458,6.667924,5.7441535,7.202075,5.714857,4.581696,4.3772535,3.5875227,4.888938,6.1011906,4.824377,5.223485,3.747051,5.0400076
t328,-2.4016263,2.2832487,4.1540394,4.365347,4.2949886,6.0145907,5.5506167,3.6224527,7.255639,6.2974997,5.179577,6.5329194,4.673935,4.6473174,4.28014,5.34022,5.120881,5.029615,6.9245877,5.541645,5.9569626,3.4008389,3.9749942,4.1245217,5.4153247,5.4471316,4.935589,6.6704884,5.742065,7.195279,5.714298,4.575288,4.3671875,3.5993774,4.8939533,6.1170707,4.8404284,5.234512,3.7486625,5.0486283
t281,-2.3859365,2.2694778,4.167675,4.3490825,4.2815022,6.0293922,5.5357203,3.6324084,7.2520576,6.297272,5.189982,6.5317774,4.682485,4.6788526,4.2638087,5.3355937,5.1150527,5.025241,6.930747,5.5579524,5.942908,3.4043987,3.9731338,4.133804,5.4030757,5.4637384,4.9313974,6.656752,5.725319,7.203628,5.706741,4.5888186,4.3703356,3.5921524,4.8831296,6.1156197,4.8341236,5.230408,3.7639778,5.0440984
t282,-2.4093094,2.2618587,4.148293,4.3738937,4.2893634,6.0158544,5.556534,3.6208503,7.2585344,6.3104854,5.1866746,6.509463,4.6972246,4.675568,4.2906075,5.336996,5.108333,5.0341644,6.9307513,5.530425,5.955774,3.402345,3.9775524,4.146451,5.4186325,5.433361,4.935516,6.6641073,5.7516932,7.201659,5.733236,4.5674453,4.3851876,3.5836716,4.877659,6.100116,4.8228345,5.2305746,3.7341611,5.050804
t119,-2.6898038,1.6962289,3.8003519,4.482071,4.9769044,5.5741878,5.771721,5.2217035,6.0170197,6.074982,4.8296814,6.74352,4.20013,4.6359262,4.36659,5.127133,6.066754,3.550386,6.535465,5.317148,6.6168146,3.5291991,3.5207026,3.6604924,5.9114127,5.3583465,4.7412868,6.9104156,5.7107077,7.2385364,5.5406632,4.9357123,3.8562531,3.9576762,5.4546075,6.2495265,4.9218264,5.175987,3.7275603,4.788278
t80,-2.7735991,1.6733241,3.7326467,4.430799,5.0156727,5.4629507,5.7111173,5.3313484,5.906489,6.1321297,4.8985806,6.839914,4.191946,4.569702,4.4431057,5.134953,6.180218,3.4261396,6.5706983,5.303021,6.716706,3.421263,3.526764,3.6405756,5.964412,5.3791046,4.6805577,6.8812685,5.638009,7.3027153,5.57298,4.906337,3.950711,3.9335718,5.5435753,6.325383,4.979801,5.2421737,3.7938557,4.713554
t90,-2.829089,1.664618,3.6564624,4.47428,4.9549723,5.505867,5.754563,5.36377,5.9407268,6.0695267,4.8995028,6.810968,4.2600145,4.5469594,4.369037,5.0804443,6.169487,3.4386036,6.529552,5.318414,6.6993494,3.44605,3.594952,3.6079423,5.9020123,5.3005004,4.6915636,6.921923,5.704129,7.2465754,5.6337066,4.878688,3.9285102,3.9844303,5.552344,6.329974,4.903772,5.2214885,3.778761,4.774727
t112,-2.7458358,1.690804,3.7718964,4.4254837,5.0374146,5.487834,5.705647,5.298997,5.9230986,6.1432104,4.8958945,6.838147,4.1606693,4.5961714,4.4384837,5.145397,6.158821,3.4522183,6.5813494,5.3004856,6.701697,3.42787,3.492951,3.6623957,5.967906,5.3968043,4.6832128,6.86679,5.6389236,7.3039947,5.5498376,4.9132404,3.933715,3.9137962,5.5189123,6.314858,4.974912,5.2464857,3.7881403,4.722489
t113,-2.8030167,1.6677828,3.6818104,4.452193,4.987628,5.4890194,5.744849,5.347416,5.9287443,6.0856476,4.891556,6.810782,4.22819,4.5727143,4.3795176,5.1111116,6.1705813,3.4385996,6.5501695,5.3155594,6.691298,3.4472423,3.5570993,3.6202984,5.927889,5.3314953,4.6912756,6.9148974,5.6842427,7.267171,5.60434,4.8878994,3.9482837,3.9618611,5.542599,6.3130913,4.930252,5.2189536,3.793267,4.7493186
t89,-2.7813914,1.6831102,3.7381613,4.450472,5.041854,5.485688,5.7208195,5.3359275,5.9065013,6.1227617,4.9014573,6.8469386,4.167553,4.5573015,4.422647,5.1259317,6.1843014,3.4164484,6.555551,5.2972546,6.721688,3.4200902,3.4944382,3.6253138,5.960867,5.36795,4.683806,6.8930087,5.6594453,7.2784734,5.5722036,4.920443,3.919541,3.9409912,5.549179,6.333032,4.957681,5.243243,3.77689,4.7362075
t108,-2.5545685,1.7093647,3.8326616,4.3948436,4.6381903,5.678139,5.8738623,4.946919,6.295212,5.960089,4.781788,6.4979362,4.4349136,5.0254354,4.163214,5.2228937,5.791175,3.9328592,6.6054206,5.455824,6.24404,3.6977887,3.8132188,3.8068879,5.748738,5.3363924,4.8259315,6.9502378,5.7422166,7.2241287,5.527754,4.770244,3.992865,3.9325838,5.1849623,6.0164866,4.8596525,5.0352864,3.80771,4.812417
t109,-2.7740135,1.6789836,3.728052,4.4450803,5.0160136,5.4882693,5.727088,5.3245177,5.924888,6.1126714,4.89035,6.824141,4.191765,4.5788,4.4083347,5.1257405,6.1653805,3.4414592,6.5602345,5.3058915,6.6994653,3.4397154,3.5148878,3.635039,5.9491234,5.3624005,4.6898623,6.8941526,5.6636214,7.2818108,5.576559,4.907538,3.9340441,3.9424047,5.533157,6.3149934,4.9526944,5.230302,3.783898,4.736781
