,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
t266,5.0783033,7.8026776,1.0087826,7.2874236,9.820742,3.8248627,3.8905494,3.701199,6.476357,2.9128048,3.915138,4.830861,8.15824,3.2510214,4.8888745,6.6712203,3.9426374,6.4576373,3.461598,5.0521183,4.5533977,6.0204616,6.911338,8.392752,6.4448915,6.9067464,3.857746,2.4688835,3.016746,5.399843,0.8310446,4.039277
t272,5.0925164,7.8056827,1.0109974,7.265993,9.836388,3.828964,3.8750503,3.6886919,6.4932547,2.9064338,3.9097235,4.8225093,8.16937,3.2386072,4.885919,6.6636243,3.9401858,6.471275,3.4531698,5.0403047,4.564685,6.0141068,6.9177966,8.383127,6.437218,6.917923,3.8485312,2.4639797,2.999675,5.4034758,0.82857394,4.0426383
t273,5.059311,7.8141665,0.9770591,7.2900877,9.814354,3.8427868,3.886843,3.7133186,6.474308,2.925728,3.901755,4.84648,8.163505,3.2582982,4.934799,6.6620235,3.9970014,6.4484334,3.4816935,5.049899,4.542166,6.013754,6.894848,8.384945,6.434377,6.895625,3.8549812,2.4684238,3.018613,5.4230795,0.88997567,4.0567603
t84,4.551978,8.436338,0.40422022,7.990133,8.953388,4.2639656,4.514569,4.181824,5.846996,3.5943406,4.095781,5.411759,7.8854814,3.925525,5.8223143,6.2217045,5.004567,5.9655538,4.3707805,5.6382833,3.8587048,5.4514685,5.9903674,8.037787,6.023855,6.5240197,3.528109,2.8602264,3.6672544,5.8779707,1.92979,5.0247207
t39,4.4742937,8.545055,0.6614451,7.779979,8.94235,4.279002,4.563513,4.223931,5.698513,3.7373383,4.1947513,5.547249,7.765077,4.055571,5.805391,6.1884522,5.11074,5.8674555,4.4630303,5.6777186,3.765434,5.5293484,5.9815235,7.9420204,6.003205,6.413828,3.450869,2.9840662,3.7894115,5.880666,1.992881,5.0899954
t43,4.480307,8.52822,0.62906605,7.806363,8.94502,4.2830796,4.558232,4.224222,5.715557,3.7192307,4.1851673,5.529138,7.7806225,4.0381193,5.8113227,6.1871276,5.094915,5.8811193,4.450237,5.678964,3.7782938,5.5165796,5.9843216,7.957203,6.0003486,6.424547,3.4635987,2.9699183,3.774595,5.88641,1.983552,5.0795636
t93,4.523403,8.491731,0.44181675,7.962514,8.878976,4.3169436,4.5908012,4.202933,5.795672,3.655049,4.116537,5.4725494,7.859676,3.975278,5.8884454,6.1692734,5.0642276,5.938988,4.441432,5.6896954,3.7719512,5.4176292,5.916474,7.996638,6.006229,6.495289,3.4935546,2.8910854,3.709791,5.9271526,1.9792936,5.0703454
t261,4.3339443,8.438247,-0.91282785,9.203602,8.514111,4.5237474,4.755518,4.251564,6.2114778,3.335815,3.9921446,5.1712847,8.264952,3.7351453,6.2492924,6.0775504,5.1759343,5.9875793,4.247172,5.911332,3.898542,4.705021,5.6126623,8.161749,5.9006743,6.7833056,3.62523,2.6028721,3.5549908,6.0470996,2.2830346,5.4106417
t286,4.354508,8.3999,-0.95172876,9.245466,8.433466,4.462557,4.6879764,4.203569,6.276029,3.261612,3.9611979,5.09963,8.351425,3.7072318,6.2796884,6.116721,5.17892,5.962771,4.216881,5.868633,3.8464231,4.6455827,5.606476,8.244391,5.93812,6.8616714,3.634673,2.5463371,3.559186,6.1650233,2.302005,5.417664
t287,4.3294425,8.425856,-0.9145209,9.211841,8.504573,4.5531225,4.759634,4.2545958,6.2337584,3.325793,3.9655144,5.136667,8.269817,3.711555,6.2784257,6.0790257,5.1894693,5.9613194,4.2222295,5.9332027,3.8948958,4.687467,5.576829,8.169575,5.9009595,6.7920995,3.6364715,2.5879428,3.548775,6.042514,2.3109152,5.4241724
t225,4.390559,8.384845,-0.97480893,9.262801,8.441211,4.4442425,4.6571445,4.178637,6.2852674,3.248216,3.9458196,5.1290803,8.357731,3.662619,6.271739,6.150934,5.156742,5.9537816,4.251139,5.849552,3.8101478,4.6368084,5.6040826,8.239807,5.974738,6.8731174,3.6180732,2.5277252,3.5968342,6.1767383,2.3096535,5.382373
t250,4.3608766,8.468029,-0.9983042,9.288714,8.431152,4.5282707,4.7354145,4.2596564,6.2571583,3.3266912,4.008054,5.1092143,8.308662,3.6533325,6.319485,6.0804305,5.234751,6.021065,4.241134,5.936523,3.866706,4.625197,5.5526037,8.174214,5.927065,6.8073425,3.691625,2.5928023,3.587787,6.088088,2.3561296,5.4256945
t301,4.4074845,8.441207,-0.9328685,9.226787,8.484979,4.491295,4.6889467,4.2317266,6.2363214,3.32334,3.9875073,5.166311,8.280687,3.6407087,6.266803,6.1304955,5.193204,5.98925,4.2882595,5.8929133,3.8196409,4.676648,5.589765,8.155485,5.973767,6.795522,3.6512241,2.5900264,3.6301582,6.0966144,2.3202188,5.3689775
t309,4.32202,8.469167,-0.9879887,9.275709,8.45213,4.5512276,4.77047,4.2711596,6.2408566,3.3386772,4.008265,5.114415,8.29869,3.6888375,6.308758,6.053503,5.224848,6.018872,4.2202907,5.951554,3.905885,4.6433115,5.564795,8.177216,5.8900075,6.7987967,3.6770923,2.6001248,3.550012,6.050213,2.3356214,5.4480195
t310,4.399862,8.481227,-0.9801268,9.273385,8.462663,4.5501957,4.7252593,4.272761,6.2419586,3.353805,4.0062604,5.137142,8.262401,3.603886,6.322742,6.102438,5.2449994,6.018909,4.275138,5.9507213,3.8371406,4.6432505,5.522259,8.125064,5.9615417,6.7676263,3.7032013,2.6128407,3.6337345,6.057967,2.3853555,5.387327
t241,4.3666353,8.424811,-0.96865195,9.267604,8.410945,4.493305,4.702096,4.229097,6.2840915,3.2813814,3.976267,5.0785213,8.343532,3.6848326,6.3140993,6.099739,5.2172837,5.98044,4.219791,5.9015713,3.8456805,4.6206446,5.57113,8.222118,5.9392295,6.8476267,3.6716223,2.5594602,3.5791578,6.1462727,2.336003,5.4263616
t242,4.355634,8.467,-0.9852848,9.276416,8.451132,4.5395904,4.7460737,4.2648115,6.2491274,3.3327217,3.9999642,5.122594,8.291369,3.6548576,6.3126574,6.0786676,5.2314157,6.0109367,4.2438903,5.942586,3.8753307,4.63993,5.551494,8.15839,5.920156,6.7944846,3.6872594,2.5965865,3.5842254,6.070982,2.3537014,5.425164
t219,4.3584967,8.406279,-0.9734364,9.267462,8.415988,4.472451,4.6910167,4.209257,6.2884088,3.259811,3.9657137,5.086721,8.361548,3.6930702,6.2982507,6.111883,5.191108,5.9716005,4.2162333,5.8802934,3.843578,4.623293,5.589873,8.24472,5.939952,6.8672605,3.6481624,2.5433466,3.566622,6.1661243,2.3187575,5.42414
t218,4.318783,8.501208,-0.938131,9.221122,8.484729,4.522865,4.774751,4.2906437,6.1860967,3.3720329,4.0531416,5.169276,8.254176,3.7333243,6.2628093,6.0324087,5.2182064,6.05709,4.247686,5.9306765,3.9207563,4.7038426,5.614005,8.135727,5.875126,6.751741,3.6710377,2.6481543,3.5478196,6.0421066,2.2960384,5.4386816
t64,4.5144734,8.49505,0.34682056,8.051354,8.862066,4.3058057,4.583469,4.207653,5.8065577,3.6526775,4.104583,5.4663606,7.8702264,3.9788988,5.9045334,6.1804795,5.0893154,5.933107,4.443909,5.6875663,3.7847536,5.371737,5.9006486,7.9987693,5.999502,6.510592,3.4926202,2.8753924,3.7098389,5.913666,2.0198193,5.1123023
t65,4.5017576,8.497114,0.44367316,7.959929,8.915715,4.289922,4.556888,4.2179995,5.768182,3.6723433,4.1433806,5.4830103,7.8285317,3.9965055,5.847648,6.188352,5.0768995,5.9126234,4.435091,5.6786838,3.8010676,5.440183,5.9545336,7.9901924,5.997434,6.468676,3.489081,2.9213464,3.7360618,5.897966,1.9914513,5.0849633
t69,4.5180054,8.49189,0.446103,7.95622,8.902935,4.3002334,4.5704145,4.207671,5.789112,3.6616797,4.124729,5.4763613,7.8499713,3.9837496,5.8663034,6.181526,5.065526,5.931582,4.4354215,5.6800923,3.788776,5.435386,5.9378653,7.993878,6.0045137,6.4843116,3.4920404,2.8990395,3.715373,5.909915,1.98047,5.07273
t70,4.495367,8.484524,0.4084149,7.993439,8.926377,4.27949,4.5439477,4.2223554,5.7820854,3.6533988,4.145687,5.461473,7.835659,3.983057,5.8408737,6.19928,5.070819,5.912013,4.4158726,5.673737,3.81758,5.4233017,5.9644876,8.005572,5.9937663,6.4739666,3.5017757,2.9179733,3.7323158,5.8906875,1.9895912,5.084837
t126,4.503529,8.4594145,0.2560811,8.131365,8.903136,4.308811,4.5527525,4.2173676,5.841327,3.6077385,4.1203613,5.4205594,7.893487,3.9389536,5.875913,6.181338,5.0492067,5.9429865,4.391648,5.692833,3.836259,5.3698406,5.9500694,8.036249,5.989641,6.5087194,3.5286338,2.873334,3.6922286,5.9278736,1.9834292,5.0779085
t127,4.4357915,8.45659,-0.30277216,8.653965,8.668205,4.3948455,4.640594,4.21241,6.020306,3.4795074,4.044012,5.290537,8.083046,3.8255026,6.077298,6.1494756,5.139866,5.97096,4.325843,5.788314,3.8167799,5.03247,5.759801,8.106013,5.9816713,6.6535964,3.5703828,2.727024,3.63994,6.0172796,2.1684973,5.26702
t131,4.492668,8.461776,0.24243276,8.144217,8.904175,4.318365,4.5573683,4.2254963,5.8420672,3.6077597,4.127405,5.4194202,7.895362,3.9393313,5.8813615,6.1728168,5.0541415,5.9387527,4.391014,5.703976,3.8391178,5.3646574,5.952341,8.039131,5.981236,6.505414,3.532609,2.8757005,3.6956692,5.9376864,1.9874524,5.0822864
t254,4.443984,8.457359,-0.4869613,8.813975,8.659066,4.3874,4.6305156,4.216547,6.018724,3.4852092,4.05433,5.2996106,8.079913,3.8271687,6.0800886,6.1497426,5.1322756,5.9738274,4.3378305,5.78203,3.8175712,4.968771,5.7635236,8.097886,5.9832377,6.6456013,3.570051,2.734134,3.6480908,6.013494,2.16116,5.259122
t317,4.445697,8.4569645,-0.47377762,8.801166,8.665279,4.3843503,4.6273413,4.216433,6.0144844,3.487631,4.056182,5.303163,8.0754795,3.830665,6.074694,6.151125,5.129928,5.971943,4.3399367,5.779025,3.817635,4.9787602,5.7685027,8.096418,5.9835906,6.6424937,3.5683758,2.7376013,3.6503477,6.0121613,2.1568863,5.2544565
t318,4.4506927,8.456489,-0.4814252,8.808852,8.664644,4.380719,4.6222057,4.215623,6.0133405,3.4871247,4.056935,5.3073964,8.073024,3.827431,6.07398,6.1543612,5.129081,5.9712267,4.3451824,5.7764587,3.8138392,4.9721165,5.770185,8.094498,5.987656,6.6416574,3.5686324,2.7381518,3.6562304,6.014786,2.155991,5.251159
t203,4.4505444,8.45595,-0.382376,8.715291,8.700997,4.3732624,4.618061,4.2147403,5.9866652,3.5042481,4.0626254,5.3206773,8.048222,3.850104,6.0429125,6.1561246,5.118955,5.964422,4.345698,5.7662435,3.8194895,5.038998,5.7963853,8.090839,5.983379,6.6244874,3.5593722,2.7561755,3.6546917,6.002085,2.1320262,5.2312646
t165,4.448216,8.451342,-0.34988996,8.683895,8.725928,4.37428,4.617315,4.2124443,5.9696326,3.5031788,4.0574403,5.3264346,8.030027,3.8492525,6.0183964,6.159474,5.1156235,5.9559484,4.3416367,5.766695,3.824548,5.0692377,5.818954,8.098144,5.9793663,6.621093,3.5629163,2.7617667,3.6529586,6.0068483,2.1145132,5.213371
t28,3.8858213,8.899362,3.9843516,5.3520823,9.1931095,4.371978,4.66358,4.3753457,5.199533,4.197875,4.8706713,5.9772553,7.3837857,4.503899,5.577413,6.038566,5.3932986,5.428771,4.2252994,5.873926,3.524854,6.0267715,6.3856287,7.6424985,5.982484,6.10871,3.2601557,3.3620214,4.111868,5.879602,2.017737,5.1789227
t23,3.8460493,8.851791,4.00276,5.386056,9.17904,4.386206,4.6443596,4.3280997,5.1995993,4.219108,4.8660207,6.020995,7.3841004,4.4879026,5.560487,6.0429955,5.4045863,5.450635,4.2547107,5.9013367,3.521125,6.0352783,6.4124084,7.6678247,5.948336,6.1337924,3.2660518,3.3878994,4.1271615,5.8686304,2.0069625,5.1779594
t11,3.7672744,8.956557,4.377528,5.1400695,9.194382,4.3639836,4.6473093,4.4009438,5.108503,4.2627597,4.92993,6.043116,7.35877,4.5523615,5.540978,6.0123253,5.452742,5.3466663,4.1961093,5.92306,3.455053,6.1119246,6.476869,7.5820613,5.944819,6.1160426,3.2627318,3.3868442,4.150978,5.8936343,1.9606779,5.1703405
t12,3.7561872,8.8761,4.3274317,5.1812224,9.179538,4.3770175,4.640068,4.336314,5.133155,4.2913857,4.893421,6.0744996,7.388071,4.516055,5.522822,6.0011024,5.453503,5.4105115,4.2565126,5.961792,3.4731395,6.0986996,6.4726515,7.628474,5.952597,6.1068563,3.2710183,3.4227853,4.1751847,5.8560634,2.0073729,5.190447
t26,3.6475372,8.815836,4.4794703,5.2786937,9.1603,4.3677363,4.621049,4.2714367,5.1163416,4.3224807,4.879633,6.126833,7.3966737,4.4947333,5.5328827,6.0344777,5.474778,5.393529,4.2702026,5.9811563,3.4507804,6.1236706,6.4779143,7.614722,5.9241276,6.132103,3.2653437,3.4503133,4.1926637,5.84911,1.9893619,5.207368
t27,10.119283,1.6582649,4.925729,8.752397,3.2154877,5.3011208,1.0469007,2.464755,8.308856,5.860395,5.975878,4.1853504,6.4235682,6.1574173,6.959577,5.7569294,4.6436114,2.8578064,3.7816079,5.2891665,5.6308103,5.5526752,6.6608357,8.011177,3.974082,6.697172,4.198654,3.3881035,3.9380457,6.4372745,2.5658314,5.3974476
t19,3.6765378,8.853781,4.422516,5.236758,9.175469,4.37299,4.630658,4.30814,5.115931,4.300965,4.9031644,6.1118608,7.3756638,4.5225673,5.5347166,6.0224066,5.4656215,5.375067,4.243553,5.9601645,3.456431,6.120493,6.4854207,7.6048355,5.9269075,6.1258216,3.2622447,3.4307451,4.17891,5.866726,1.9774469,5.194447
t20,3.6881306,8.867291,4.4062862,5.23334,9.183698,4.378594,4.6351056,4.321967,5.1215944,4.2831745,4.9210596,6.1046085,7.356632,4.537741,5.5417852,6.0227423,5.459784,5.3641543,4.2269278,5.940414,3.4610167,6.1178675,6.486051,7.6065006,5.9218545,6.1285963,3.256803,3.4174366,4.166928,5.879879,1.9647359,5.1795263
t16,3.6466193,8.844946,4.4526362,5.272141,9.173253,4.3656363,4.627649,4.2956867,5.106774,4.3065653,4.8981442,6.1212654,7.3788056,4.5131693,5.5417747,6.039208,5.4724307,5.364225,4.2432117,5.9610796,3.4460776,6.129165,6.4821806,7.595073,5.9195943,6.1355667,3.258094,3.4359126,4.1813498,5.867131,1.966896,5.198389
t34,10.031835,1.7167424,4.875562,8.695636,3.246926,5.301054,0.9758227,2.4370742,8.425702,5.845572,5.938269,4.2108426,6.368628,6.2509413,6.9717107,5.832191,4.6068616,2.9004169,3.7152112,5.3325453,5.7078896,5.5580497,6.6320186,8.080449,4.030764,6.647984,4.146065,3.3236816,3.956674,6.3946095,2.593315,5.4898915
t58,10.441747,1.2447506,5.311752,8.811995,3.2402117,4.9151864,1.5214301,2.8811967,8.120987,5.8902802,6.3590117,3.7345252,6.9057503,5.876232,6.723121,5.6598396,4.504432,2.7455425,3.8756096,5.424356,5.052531,5.688923,6.7347183,7.470464,3.995198,6.9854946,4.3855505,3.4466398,3.9911144,6.4892726,2.3918376,5.053276
t59,10.079292,1.6649202,4.9362173,8.697968,3.260603,5.2545614,1.0432159,2.4824967,8.359149,5.843804,5.9886675,4.1667643,6.4427204,6.1758685,6.940801,5.8074822,4.5958056,2.9013617,3.729305,5.342854,5.619553,5.579702,6.623173,7.9928055,4.0272546,6.703552,4.1674495,3.3454509,3.9740021,6.4031343,2.5612833,5.4440055
t36,10.060704,1.6796659,4.9236426,8.690833,3.2639053,5.2649455,1.0292884,2.468316,8.367639,5.840878,5.9768825,4.1779537,6.4288406,6.185436,6.9505396,5.817749,4.5997214,2.9090104,3.7189496,5.3420415,5.6330543,5.5775833,6.6191916,8.005909,4.0345716,6.6977243,4.159499,3.3376582,3.9745884,6.3978963,2.5653563,5.4617887
t25,10.037445,1.6849148,4.86292,8.6844635,3.2106643,5.3114653,0.978003,2.382462,8.439005,5.816482,5.960505,4.16487,6.3633094,6.2566295,7.0103984,5.8974304,4.618131,2.8610587,3.667471,5.3605685,5.6845136,5.5932364,6.639252,8.051272,4.0757284,6.6853414,4.182355,3.2549887,3.9451046,6.356683,2.5514607,5.5285335
t289,13.547337,0.7190055,7.7529125,8.645051,9.560325,4.219417,4.679285,5.1784964,5.2367024,3.2044396,4.5074534,6.019304,7.1513996,4.5076203,5.2759886,5.9223,4.8405666,7.507433,3.0936594,5.0120955,5.4714603,5.786941,5.245551,5.1071496,6.4223666,7.2595906,4.6358805,3.7553775,4.9498234,5.703166,3.9844894,3.1457787
t306,13.583968,0.72609526,7.8190675,8.606604,9.511632,4.186413,4.6530857,5.111741,5.2529025,3.1326613,4.526924,6.0105124,7.1595383,4.5117784,5.243273,5.979609,4.7924047,7.4658737,3.08502,5.025108,5.4260707,5.809673,5.2313356,5.161247,6.4128604,7.259809,4.595767,3.8351548,4.9425178,5.654607,3.9974508,3.1862133
t307,13.5877,0.66709423,7.785718,8.591228,9.52866,4.1500764,4.6845365,5.1542187,5.192876,3.1478791,4.468611,6.0647197,7.184667,4.451926,5.2896137,5.9747176,4.8242292,7.4700513,3.0303516,5.0493293,5.4368763,5.753911,5.212734,5.123023,6.4648085,7.2034783,4.5889955,3.818982,4.9548244,5.6968446,4.0256267,3.1658885
t194,13.571988,0.7131955,7.7930493,8.616744,9.523055,4.1899114,4.6664233,5.137215,5.24043,3.1569757,4.5139327,6.020889,7.15614,4.5006657,5.260922,5.9686065,4.8126116,7.479897,3.0810533,5.0229497,5.4428334,5.7976775,5.2366385,5.1399136,6.4229646,7.251127,4.610735,3.8102121,4.9470387,5.676066,3.992503,3.1685994
t136,13.451291,0.0083003575,7.5371885,8.6212015,9.57332,3.8168776,5.2777987,5.593668,4.397943,3.2456696,3.6406596,6.785423,6.547931,3.7940857,5.938046,7.0923343,5.4333987,8.18685,2.8642178,4.7476,5.874473,6.475281,5.067406,4.997896,6.9144707,6.7548747,5.171472,3.8342984,5.274819,5.7558074,3.5072157,2.424342
t155,13.518873,0.12457474,7.529993,8.605111,9.5660515,3.9331586,5.249003,5.5309343,4.459673,3.2717671,3.712447,6.677357,6.639271,3.8827918,5.81765,6.969129,5.3292594,8.081435,2.9243171,4.7768455,5.811564,6.3701515,5.156349,5.0361223,6.825548,6.80666,5.121523,3.8564088,5.2572355,5.760563,3.5739639,2.5309613
t156,13.567341,0.33494133,7.5900755,8.575739,9.554533,4.082613,5.061718,5.3779745,4.7030544,3.2658763,3.9758089,6.4254117,6.8576922,4.091698,5.5784874,6.5818396,5.12213,7.8265777,2.9650154,4.9080153,5.6557846,6.1230397,5.207556,5.0415416,6.673704,6.942842,4.904267,3.8488488,5.126367,5.7500324,3.765035,2.777204
t249,13.581088,0.6462104,7.764408,8.594008,9.533473,4.1479597,4.70981,5.1763916,5.1660223,3.163953,4.4421954,6.085073,7.167814,4.4303684,5.3112917,5.995221,4.848779,7.4922757,3.0232983,5.043024,5.4546776,5.7638702,5.2147427,5.107481,6.4796505,7.1883593,4.6097665,3.8098493,4.9640727,5.7116103,4.0121527,3.1387954
t290,13.604709,0.5791524,7.741054,8.553614,9.540715,4.0922213,4.7658505,5.2119226,5.0941544,3.15264,4.3702974,6.1550484,7.1726937,4.3581624,5.3674803,6.0830727,4.8875957,7.4917803,2.95051,5.063576,5.4625645,5.752057,5.1902075,5.0767765,6.5499063,7.1171813,4.5993185,3.8375382,4.99485,5.7489543,4.0338106,3.11282
t291,13.585555,0.61358947,7.732129,8.58429,9.541956,4.1236753,4.7688937,5.2146597,5.1080203,3.1753614,4.38321,6.1335316,7.145015,4.3840203,5.3542366,6.0711594,4.8961926,7.5269666,2.9849641,5.040722,5.483075,5.787132,5.2231927,5.0690293,6.5220346,7.144609,4.631348,3.810307,4.9898543,5.7536325,4.0057983,3.0925355
t137,13.560739,0.38680467,7.586759,8.5892515,9.554337,4.0853505,5.0863504,5.3748536,4.679417,3.267249,3.9391901,6.4208603,6.8396206,4.0899463,5.583049,6.6670675,5.1326184,7.838534,2.98409,4.8666496,5.668656,6.1632757,5.247368,5.066575,6.6555586,6.9523416,4.9364734,3.8606374,5.1814604,5.7751365,3.73901,2.7739568
t138,13.578544,0.56627834,7.7165117,8.584493,9.541539,4.131524,4.8063903,5.2310243,5.0426407,3.188841,4.318407,6.1734366,7.077286,4.338555,5.3813944,6.16354,4.92645,7.583419,3.0024462,5.0107913,5.5098386,5.878514,5.2113776,5.0838337,6.5328646,7.123474,4.6868005,3.8228273,5.0067196,5.720639,3.9467368,3.0394545
t108,13.56779,0.46304545,7.666027,8.581706,9.530032,4.1186457,4.9064507,5.281438,4.916735,3.2257175,4.1913652,6.2737975,6.97572,4.233003,5.460456,6.3142033,5.0051684,7.6920652,2.9987757,4.971881,5.570394,5.991442,5.209218,5.07203,6.5841894,7.0524044,4.786324,3.8278923,5.041842,5.7214913,3.8603528,2.9219582
t109,13.46834,0.03273029,7.5194025,8.61711,9.57643,3.840614,5.300649,5.600338,4.3870873,3.2577693,3.6329648,6.7775106,6.556834,3.809832,5.922261,7.094783,5.4252057,8.177525,2.868035,4.746524,5.872524,6.463564,5.087838,5.001913,6.90688,6.7490773,5.1787825,3.8550017,5.281312,5.758903,3.5096343,2.4366193
t82,13.447066,-0.028196068,7.5211596,8.683884,9.610182,3.77355,5.3257666,5.705943,4.3401217,3.2226996,3.5772495,6.8635564,6.4876823,3.8007925,5.991871,7.1403117,5.509942,8.25481,2.8113985,4.698134,5.9261227,6.5195823,5.0077763,4.953161,7.0225916,6.6731777,5.24332,3.8669674,5.3101263,5.790889,3.4247704,2.3451016
t83,13.4508705,-0.02013242,7.526089,8.686741,9.606374,3.7836013,5.330169,5.716728,4.3440423,3.21773,3.580202,6.867846,6.486577,3.8003309,5.988505,7.1371417,5.5122733,8.25692,2.8089812,4.6978765,5.935819,6.5187454,5.0159063,4.9514866,7.02691,6.666292,5.249955,3.8662176,5.306517,5.7884393,3.4156752,2.3444595
