,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
t265,-0.64922327,-0.15199734,8.209873,-0.03620114,-0.45098677,10.969413,0.035066467,0.0005075891,0.36042482,-0.31917673,0.30732334,0.0060013426,6.836943,9.746842,-0.40666124,1.5663085,-1.3006636,0.12928285,-0.16436738,-0.12530662,-0.40741786,-0.50205004,-0.4393977,6.553988,-0.14250456,0.2231411,-0.18377005,-0.25305483,11.222673,16.151012,-0.12341774,3.0143096,5.867722,-0.179735,-0.052097496,0.05564769,20.041365,3.528229,-0.14599457,0.8906468,7.639512,31.8997,0.011386392,-0.071529076,-0.010866637,0.11216524,-0.32039484
t128,-0.5242593,-0.16545281,1.6227007,-0.041532755,-0.45518178,4.2501307,0.03443869,1.0335574,0.23880398,-0.27593505,0.16948363,0.00896091,3.7520783,2.767718,-0.19191945,-0.0072958414,-1.1277478,0.20343915,-0.15489766,-0.27741697,-0.79284614,-0.46547744,-0.54421276,1.1658605,-0.06646682,0.24224606,-0.104680955,-0.030580226,3.7004187,7.75062,-0.31919202,9.284246,4.158865,-0.2600883,-0.030229485,0.038302533,17.85703,0.14470938,-0.17917936,-0.0018217016,1.2948406,17.034496,0.0064404435,-0.021362433,1.6595654,0.21541883,-0.31747192
t149,-0.5334706,-0.14921889,3.0614648,-0.049140733,-0.43420127,5.8877134,0.03272789,0.7465585,0.27225658,-0.27938607,0.17973363,0.009054054,4.4915104,4.3933063,-0.24957493,0.36104596,-1.1783017,0.18152441,-0.15798865,-0.25397858,-0.6552113,-0.4552317,-0.49853054,2.3611317,-0.08127325,0.23940733,-0.11210101,-0.06471846,5.593819,9.576601,-0.27541238,7.8028407,4.567218,-0.2659682,-0.02644672,0.04120813,18.367672,0.75145125,-0.16123226,-0.0011326323,2.8025527,20.400747,0.0063008135,-0.05082473,1.4159962,0.19455828,-0.31100854
t181,-0.61836386,-0.15270914,7.379264,-0.034356494,-0.42442247,10.178988,0.032751046,0.060799614,0.33091748,-0.30254984,0.27600586,0.007412014,6.1848664,8.956209,-0.3599311,1.4433407,-1.2577597,0.13806087,-0.16001296,-0.14078563,-0.4534816,-0.4496309,-0.4241736,5.7367806,-0.12800355,0.22091837,-0.16087677,-0.21028905,9.928326,15.23419,-0.1638112,3.9517953,5.4612975,-0.18827282,-0.041600365,0.051794793,19.461515,3.2404776,-0.15534692,1.0407847,6.523764,28.606766,0.008570381,-0.07200699,-0.0036555,0.12844543,-0.3206348
t182,-0.56932133,-0.14849441,4.684614,-0.044956755,-0.43503764,7.4702363,0.032711476,0.46278948,0.29755384,-0.29301772,0.21213521,0.00833047,5.0367203,6.0434036,-0.28657824,0.7697282,-1.2066127,0.1634419,-0.15816255,-0.21542345,-0.5796247,-0.45577702,-0.47037247,3.581026,-0.09964958,0.23377699,-0.12849623,-0.114209466,7.2193556,11.633353,-0.22908553,6.421717,4.8669662,-0.24032928,-0.031279642,0.04579636,18.814455,1.6242201,-0.16278708,0.24268487,4.2111692,23.538752,0.0069868932,-0.059645016,0.7904749,0.17109708,-0.3148582
t113,-0.5244442,-0.14918353,2.386369,-0.048060145,-0.4174287,5.2394567,0.03069427,0.94581795,0.2471267,-0.2607528,0.16426735,0.00965065,4.1929774,3.9735854,-0.22074252,0.45917413,-1.1345061,0.18471773,-0.15614352,-0.26064864,-0.6749594,-0.43148535,-0.4755866,1.8251247,-0.07200294,0.23239987,-0.10033996,-0.04986635,4.6949167,8.9738655,-0.3027011,8.29573,4.2762384,-0.26341504,-0.025874425,0.036013097,17.637897,0.65707946,-0.16172639,0.123303145,2.1384997,17.956781,0.005665157,-0.05271485,1.8323877,0.20105529,-0.2950333
t114,-0.5879004,-0.14700848,5.6127462,-0.039222475,-0.41234437,8.340818,0.029184768,0.3664604,0.29442048,-0.27539888,0.22885458,0.008534892,5.347925,7.3295145,-0.30177805,1.3987954,-1.1881931,0.14593378,-0.1588125,-0.1851129,-0.52337724,-0.44096878,-0.42470467,4.339322,-0.10557482,0.22019686,-0.13688153,-0.14585336,7.9110627,13.116148,-0.2143364,5.5106363,4.947457,-0.21760775,-0.03538482,0.043212224,18.459215,2.4612072,-0.15513363,0.83566064,4.9598193,23.904533,0.0069711334,-0.070521414,0.773266,0.16304842,-0.29207632
t56,-0.5449476,-0.13004221,2.1522307,-0.046663187,-0.3758496,5.013889,0.02779172,0.9790775,0.22301519,-0.217137,0.14958215,0.010303612,4.061128,4.268848,-0.18217108,0.9760415,-1.0534726,0.1843014,-0.15331863,-0.2599222,-0.6381364,-0.36498532,-0.41469917,1.452604,-0.06652321,0.21877171,-0.098044954,-0.06041539,3.8479948,8.990718,-0.33729503,8.535473,4.306696,-0.26891366,-0.023976788,0.028896887,16.592867,1.0963588,-0.17778607,0.63610965,1.9596006,15.243629,0.003243449,-0.07286953,2.0034328,0.20850645,-0.26835793
t57,-0.52250224,-0.1464575,1.3782167,-0.039277602,-0.40728253,4.0896125,0.028979259,1.0270815,0.21520121,-0.22077264,0.14096142,0.009714424,3.504537,3.266682,-0.13868122,0.44473395,-1.0283693,0.19974087,-0.15163368,-0.27530846,-0.77112883,-0.39720404,-0.44400653,0.7129709,-0.061033662,0.21999177,-0.09369593,-0.036673926,2.8530912,7.8789825,-0.3498773,9.473859,4.062781,-0.25716248,-0.02782749,0.02897912,16.424921,0.81223565,-0.18682995,0.6243516,0.7972367,13.120622,0.0040826714,-0.06638532,2.0450497,0.22328766,-0.28044873
t46,-0.46534753,-0.2504191,-0.09054719,0.2972272,-0.8275719,-0.00109942,0.034539256,2.2793598,0.1899198,-0.09609725,0.09652027,0.009705923,0.42287514,-0.087550275,2.1694398,-0.01701656,-0.843738,0.21250221,-0.13257104,-0.3571181,-1.5358719,-0.57923335,-0.62397075,0.019140393,-0.02009216,0.2395631,-0.112880185,2.4144745,-0.032361742,3.6101418,-0.4954938,14.030918,2.3833413,-0.21646996,-0.052228063,0.05002614,13.480674,-0.16086814,-0.3069939,-0.009290131,-0.30634496,3.0289035,0.01450336,-0.018097226,-0.0009815893,0.26351783,-0.282458
t141,-0.529345,-0.11194349,2.9332826,-0.034488004,-0.35941586,5.7293344,0.025839139,0.69888526,0.23298112,-0.20698056,0.13813475,0.011444889,4.2862306,5.468199,-0.17068556,1.3947711,-1.0520866,0.16413726,-0.15156665,-0.24687846,-0.5938062,-0.36504716,-0.36150256,1.9415231,-0.075149566,0.21062538,-0.095027715,-0.09485734,4.1833043,10.317891,-0.33096734,8.239293,4.3348637,-0.24081488,-0.02074658,0.030185008,16.37946,2.074898,-0.17130998,0.93871325,2.3797007,14.829226,0.0034263753,-0.08087458,1.9599428,0.20553055,-0.25974214
t142,-0.5290446,-0.11191307,2.8316662,-0.035073392,-0.36014828,5.626777,0.02576428,0.7048854,0.23148447,-0.20720142,0.13444412,0.01145936,4.2248216,5.3567743,-0.16835803,1.3910427,-1.0512756,0.16506903,-0.15152518,-0.24970537,-0.59825027,-0.36554664,-0.36340111,1.8507456,-0.073714614,0.21095723,-0.09364067,-0.08982475,4.065558,10.168826,-0.33393905,8.34197,4.289732,-0.24204841,-0.02023581,0.029946255,16.368517,1.999718,-0.17130335,0.89707017,2.2856705,14.624037,0.003399731,-0.07994344,2.0043552,0.20710845,-0.25947753
t112,-0.50984466,-0.12183353,1.8876537,-0.031483464,-0.37148988,4.6630106,0.025586924,0.9724889,0.22064267,-0.20265777,0.11851174,0.011649219,3.7176092,4.167332,-0.13995957,1.0932533,-1.0294311,0.17628966,-0.1499718,-0.2684729,-0.6630029,-0.36498463,-0.3820326,0.98358953,-0.063580416,0.21380064,-0.08264246,-0.059446897,2.972991,8.894669,-0.36456078,9.175184,4.0304317,-0.24917416,-0.020599457,0.02725423,16.033043,1.4112079,-0.1830913,0.75127447,1.2939069,12.80113,0.0035467937,-0.07360281,2.2302158,0.22159995,-0.26816165
t87,-0.46551317,-0.16310005,0.1848651,-0.005956354,-0.5277992,2.3148408,0.028660385,1.4969792,0.18837011,-0.1687992,0.09386821,0.01101995,2.1628702,1.5244085,-0.0053919535,-0.00022659007,-0.9444907,0.20655786,-0.1382436,-0.30106044,-1.0702671,-0.4735434,-0.51334107,0.00668142,-0.044310167,0.22550093,-0.08982622,0.29003888,0.49846774,5.6856556,-0.39313275,11.492254,3.2803335,-0.24079035,-0.03696736,0.031953275,14.79879,0.34703678,-0.22161296,0.2972581,-0.10995017,7.26789,0.0074683568,-0.051022585,1.5386679,0.2504201,-0.2752988
t88,-0.5197294,-0.1317614,1.8728582,-0.03210021,-0.37936842,4.6837335,0.02526846,0.9806366,0.21798697,-0.19697897,0.11789488,0.011832529,3.7347376,4.241654,-0.14621943,1.1286062,-1.0215106,0.17717822,-0.14924936,-0.26649553,-0.6433781,-0.37023216,-0.38373926,0.9121744,-0.06329782,0.21016906,-0.07973718,-0.05448689,2.9990084,8.790093,-0.36847284,9.130407,4.0922217,-0.24800183,-0.019564627,0.027407002,15.973203,1.4615834,-0.17301512,0.6913516,1.3100737,12.6672125,0.0036064137,-0.07653714,2.258531,0.21789604,-0.25251514
t80,-0.47426215,-0.15129513,0.42303136,-0.013689273,-0.4809777,2.789527,0.027482657,1.3659258,0.18877698,-0.17709796,0.100789964,0.011029224,2.4949422,2.066918,-0.03260534,0.13580334,-0.96360135,0.20138532,-0.1418007,-0.2917359,-0.9732934,-0.43969962,-0.48809537,0.0036813284,-0.04724652,0.22262864,-0.0867558,-0.004410973,0.97591627,6.2678256,-0.37751776,10.982241,3.416244,-0.24337652,-0.03493902,0.029552156,15.134397,0.5305091,-0.20500039,0.47996598,-0.06748061,8.424442,0.0065963925,-0.060490552,1.7661768,0.24501964,-0.27528885
t54,-0.45910385,-0.19694345,-0.029431628,0.30530402,-0.6746022,1.0315624,0.029852167,1.9161439,0.18715917,-0.13545495,0.09395257,0.010346759,1.0792705,-0.007184137,1.0003837,-0.007211062,-0.857759,0.20758331,-0.13136357,-0.3251568,-1.2971942,-0.5290886,-0.54744893,0.01410563,-0.035818856,0.2315136,-0.09600124,1.206275,-0.014766452,4.396952,-0.44551823,12.724119,2.763102,-0.21506165,-0.041154265,0.03764782,13.7330265,-0.046773795,-0.2684866,-0.00011104196,-0.2196059,4.32113,0.009943242,-0.030219017,0.8672194,0.2545812,-0.2819225
t50,-0.46367082,-0.18918261,-0.021009829,0.24382009,-0.64876133,1.2469467,0.029463837,1.8741297,0.1881,-0.14432552,0.09472765,0.010273821,1.2307189,0.15136841,0.77683794,-0.0053059077,-0.8679845,0.20822075,-0.13109793,-0.32078868,-1.2565361,-0.51826125,-0.54106784,0.013195958,-0.037702024,0.22972395,-0.0941121,1.0254345,-0.010375462,4.590531,-0.4406871,12.499801,2.8529859,-0.21749711,-0.039844964,0.035873245,13.861035,-0.030211302,-0.26490232,0.086037084,-0.2037356,4.748668,0.009215813,-0.03295077,1.0439497,0.2553001,-0.2814513
t34,-0.4637983,-0.21306498,-0.04936347,0.20096636,-0.7085119,0.77763623,0.02977447,2.0638888,0.18390258,-0.11617475,0.08976888,0.010730432,0.8963075,-0.025655307,1.3487731,-0.009838917,-0.8225853,0.20691477,-0.13121161,-0.32995656,-1.3543956,-0.52876574,-0.54974717,0.015532012,-0.029764706,0.2283473,-0.09638555,1.457416,-0.022258282,4.3511853,-0.4578758,12.996819,2.6221023,-0.21620485,-0.040735878,0.039663095,13.296961,-0.058343578,-0.27761897,-0.0006649502,-0.2486483,3.342444,0.010713492,-0.024039833,0.68424165,0.2525836,-0.26625296
t35,-0.47284687,-0.20221066,-0.03510007,0.12101439,-0.6740544,1.0937455,0.028778931,1.9287732,0.18341817,-0.13110657,0.093315214,0.010616899,1.0741929,0.01957819,1.0079018,-0.00829531,-0.8344158,0.20859194,-0.13191992,-0.32266566,-1.2885035,-0.51194143,-0.53854036,0.014179588,-0.03503668,0.22537877,-0.09369241,1.1704713,-0.015822487,4.5419226,-0.4390564,12.616838,2.783123,-0.21438903,-0.037410535,0.036574997,13.514329,-0.03707874,-0.2669522,0.120275795,-0.2249226,3.9867742,0.009841767,-0.033445932,0.88129616,0.25304505,-0.26478666
t12,-0.40363058,-0.24772027,-0.117384106,0.47259995,-0.9410209,-0.033189166,0.033670254,2.506352,0.16160816,1.1410162,0.034770153,0.01099037,0.2459166,-0.09596418,4.1075892,-0.012899814,-0.67076296,0.17604722,-0.12763694,-0.38212687,-1.6649806,-0.5128053,-0.55392724,0.028042132,-0.0074221343,0.199891,-0.072149366,3.3822093,-0.09304648,3.2898746,-0.59565467,16.106892,1.8034661,-0.20303103,-0.039081145,0.05188986,10.7891035,-0.11335718,-0.3303186,-0.0077538188,-0.40796104,-0.86421084,0.014428285,-0.077367276,-0.005624371,0.28407994,-0.185851
t13,-0.3431721,-0.28518152,-0.14497574,1.2208217,-1.1418,-0.07499982,0.041988958,2.9995213,0.1719748,2.2238472,0.010496438,0.009327036,0.00796488,-0.14363359,5.751987,-0.017815225,-0.681871,0.15816508,-0.1278798,-0.4195022,-1.9226884,-0.553759,-0.61779946,0.03544489,-0.0024700242,0.18770912,-0.07245001,4.9756513,-0.12967916,2.5030484,-0.6492807,18.255598,0.9910486,-0.21262664,-0.049612045,0.0649865,10.7484,-0.20851432,-0.36762586,-0.01956038,-0.48859704,-1.3074112,0.01737419,-0.12207684,-0.018250888,0.29975167,-0.19637239
t107,-0.79578835,-0.085450135,1.2661322,-0.10265195,-0.3977633,4.555062,0.018679183,1.2302281,0.1526933,-0.09782346,0.08972372,0.01818426,6.8843226,5.885641,-0.043190673,2.5378866,-0.9652367,0.22509791,-0.1738162,-0.3528716,-0.90766543,-0.33257392,-0.34341368,0.39348477,-0.059553716,0.22115916,-0.057670053,-0.08923927,1.0499345,10.427613,-0.5584913,12.944476,7.672446,-0.25696695,-0.024435794,0.012822592,15.279415,4.4851036,-0.23591055,2.5612981,0.0871618,4.5048056,0.004734286,-0.23828444,3.021484,0.36691442,-0.10428924
t108,-0.820764,-0.07539572,3.5677607,-0.09687554,-0.3258084,7.0159016,0.017161649,0.87476635,0.18198842,-0.095670454,0.123659655,0.01823884,7.6099544,8.595132,-0.09976947,3.284689,-0.99691284,0.19976014,-0.1803725,-0.305892,-0.707753,-0.3096131,-0.28975436,2.5260007,-0.07737529,0.21867721,-0.077811226,-0.15675637,3.3098042,13.581788,-0.481329,10.906153,7.986894,-0.2220296,-0.027458826,0.015597001,15.802096,5.924766,-0.22009546,3.0094013,2.4814157,8.797902,0.005238446,-0.22806707,2.5270681,0.32879025,-0.09489335
t58,-0.74806404,-0.12597379,0.43572915,-0.08405298,-0.6442039,2.3916383,0.02340973,1.7463981,0.15099555,-0.012673106,0.09206646,0.018396214,6.152317,2.8591,1.0887628,1.5678889,-0.9066441,0.23426674,-0.17133087,-0.40684626,-1.349899,-0.44440708,-0.48211095,0.0108101955,-0.048326768,0.24284999,-0.0630533,-0.013189519,-0.024503894,7.8938003,-0.65762377,15.893648,7.383588,-0.255092,-0.031947497,0.020791307,14.140092,3.4411037,-0.27910575,2.2759821,-0.16577284,-0.14518179,0.010191762,-0.20976143,2.2949026,0.41061136,-0.0932097
t207,-1.0286689,-0.03491667,6.5098433,-0.146441,-0.301181,10.421284,0.015754232,0.8754621,0.19404913,-0.0572935,0.18471383,0.02101928,11.891531,12.938809,-0.15189694,4.9195247,-1.1545948,0.20168678,-0.21096559,-0.2905728,-0.7441635,-0.30491075,-0.2729841,5.1874933,-0.11177231,0.2387876,-0.10603057,-0.28772804,5.777943,18.841356,-0.5200309,10.961478,11.892607,-0.18766448,-0.042650275,0.015130103,17.54381,9.7007475,-0.2557925,4.635068,5.241192,12.297264,0.010519664,-0.32367173,2.0695982,0.38770047,-0.05186623
t208,-1.007672,-0.035033718,5.5168223,-0.14838767,-0.30785757,9.405268,0.015972959,1.0175828,0.18188292,-0.0541692,0.16179354,0.021371815,11.461874,11.84974,-0.12857677,4.6524253,-1.1396778,0.2117545,-0.2102875,-0.31652173,-0.7869823,-0.30782795,-0.2906074,4.369865,-0.101485394,0.24277326,-0.09448791,-0.25292188,4.807447,17.479431,-0.54422235,11.846061,11.644933,-0.20839854,-0.038274802,0.013005777,17.329062,9.055001,-0.25534976,4.3404,4.3477755,10.510969,0.009849027,-0.3180215,2.4317305,0.40189922,-0.050140977
t199,-1.1216385,-0.035335697,11.460727,-0.13569054,-0.26977342,15.381639,0.01611296,0.26186743,0.25518963,-0.071758464,0.3075287,0.018312221,14.011296,18.437721,-0.26973435,6.2843385,-1.2243636,0.14857395,-0.21586744,-0.16117536,-0.5170455,-0.2954082,-0.19264509,9.300724,-0.16605964,0.21380667,-0.16701148,-0.46833584,10.627987,25.740013,-0.4090322,6.4513187,12.96587,-0.0813222,-0.0658331,0.025876252,18.55929,12.856488,-0.25966302,6.1005044,9.684922,21.403492,0.014045455,-0.3356949,0.43031308,0.31337762,-0.0610491
t211,-1.0442692,-0.028170746,6.403464,-0.16092178,-0.3037045,10.305646,0.01588143,1.0280321,0.18185405,-0.050731935,0.18181165,0.021976894,12.452921,12.895524,-0.14799583,5.1025805,-1.1692997,0.20979154,-0.21755996,-0.30898768,-0.7928574,-0.31933746,-0.2811787,5.173972,-0.11010536,0.24315763,-0.10295118,-0.28037077,5.6124544,18.766937,-0.53735274,11.6328745,12.489536,-0.20342495,-0.04250178,0.013921712,17.673225,9.996539,-0.25616068,4.649246,5.1714935,11.628884,0.01130623,-0.33511928,2.260402,0.41062224,-0.04210094
t371,-1.2153533,-0.025659796,12.970868,-0.16748114,-0.27337688,17.014187,0.014583878,0.23322865,0.2603192,-0.06669234,0.3374756,0.019709682,16.070257,20.449774,-0.29957625,7.205943,-1.3126528,0.15434402,-0.23449217,-0.15269311,-0.5764269,-0.32758757,-0.16562085,10.781816,-0.1866845,0.22068177,-0.17804368,-0.53308856,12.0811,28.362179,-0.40261415,6.351178,14.717659,-0.091030076,-0.08023294,0.026776375,19.401926,14.712684,-0.2697795,6.8899093,11.130168,23.361341,0.017426774,-0.38956442,0.19311541,0.3469783,-0.041661464
t372,-1.2184207,-0.02675086,13.250937,-0.16751617,-0.27578786,17.332024,0.014423776,0.19294769,0.26310268,-0.06618473,0.34597665,0.01954372,16.210926,20.819712,-0.30710074,7.2925744,-1.3175013,0.15182927,-0.23545823,-0.14502832,-0.5667868,-0.32876396,-0.1603358,11.030151,-0.19097355,0.2201651,-0.18137784,-0.5465197,12.404371,28.789022,-0.39536196,6.0787067,14.797178,-0.08600104,-0.08237114,0.027242623,19.465496,14.879331,-0.26882264,6.975871,11.381735,23.92843,0.017823871,-0.3935717,0.07799852,0.34207565,-0.04027809
t423,-1.2264876,-0.02437504,13.271525,-0.16946137,-0.27528417,17.375874,0.014430609,0.14012024,0.2638998,-0.06934153,0.34416336,0.019696705,16.26631,20.859154,-0.30181733,7.262473,-1.3144224,0.15273213,-0.23596871,-0.1484834,-0.56754273,-0.3300638,-0.16368878,11.026941,-0.19176205,0.22163089,-0.17877322,-0.54656696,12.3676815,28.796906,-0.3969055,6.1959243,14.897653,-0.085622326,-0.080570474,0.027593434,19.51937,14.948918,-0.27126232,6.975524,11.365822,23.816807,0.017826974,-0.3932565,0.04570068,0.3457611,-0.040164396
t424,-1.2373183,-0.024939008,13.798657,-0.16799541,-0.27738696,17.93327,0.0143247945,0.041497532,0.27034134,-0.07219218,0.3592462,0.019240297,16.478546,21.503408,-0.31571722,7.3937936,-1.3208537,0.14764524,-0.23686635,-0.1347839,-0.54529077,-0.33240563,-0.15641832,11.472889,-0.19916087,0.22005196,-0.1859045,-0.56872016,12.898182,29.540718,-0.3847673,5.7233777,15.026858,-0.07334388,-0.08351908,0.028640408,19.678059,15.253783,-0.26941192,7.124958,11.825359,24.812866,0.018499885,-0.39742568,-0.0033092771,0.33819675,-0.04063861
t396,-1.2364855,-0.024888681,13.816962,-0.16814595,-0.2771053,17.925783,0.0145534715,0.0459965,0.27006316,-0.07191079,0.3600872,0.0190515,16.470055,21.495045,-0.31643704,7.399148,-1.3225679,0.14747462,-0.23737244,-0.13350107,-0.54374605,-0.32910854,-0.15455428,11.498284,-0.19854313,0.21938695,-0.18659489,-0.57074094,12.915744,29.59198,-0.38758573,5.677949,14.985454,-0.07161372,-0.08419518,0.028607786,19.676722,15.255026,-0.2680768,7.121994,11.842376,24.86051,0.018474182,-0.3962012,-0.0028553274,0.33537924,-0.04087315
t342,-1.2323208,-0.026375275,13.796815,-0.16591853,-0.2785338,17.891556,0.014476159,0.061480243,0.27055904,-0.069712825,0.3627779,0.018893518,16.387442,21.388178,-0.31780916,7.377344,-1.3198647,0.14629467,-0.2361224,-0.13284537,-0.5336526,-0.32867768,-0.15394813,11.447878,-0.19757111,0.21799703,-0.18832512,-0.568778,12.926331,29.500406,-0.38639906,5.594564,14.912768,-0.0703739,-0.08526758,0.028471265,19.625708,15.197659,-0.26639447,7.098804,11.856126,24.89124,0.018399023,-0.3944777,-0.0023488773,0.33398777,-0.041657813
t347,-1.1651316,-0.029878095,12.936656,-0.15333274,-0.27357888,16.901949,0.014855623,0.35741052,0.26121917,-0.07251262,0.3375344,0.018531999,15.560549,20.104788,-0.30125496,6.937456,-1.2846607,0.13982195,-0.22648036,-0.13540812,-0.5345928,-0.30868024,-0.16637522,10.718457,-0.1812916,0.21415107,-0.17737962,-0.529909,12.035466,28.108759,-0.40093648,5.921141,14.115503,-0.08079499,-0.07730909,0.028486863,19.118624,14.320121,-0.2575216,6.6974077,11.148711,23.481487,0.016391182,-0.363392,0.104786515,0.32364485,-0.05815865
