"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105"
"t61",-0.0810030554615095,0.110132199071322,-0.000941808973004429,0.100648669805944,0.204696213927757,-0.0362402305120424,0.00933147310611866,4.97411800433097e-05,-0.00705624803034397,0.185801584297753,-0.000524450699754414,-0.000117318925081658,0.00317014599106991,-0.00762407194850463,0.000303435753781619,0.000121741612491844,0.00160093204909132,-0.03887224428954,-0.046458354874742,-0.0611603855954143,8.51520991989055e-05,-0.00111303327208552,-0.000816195917761315,1.45728121617335e-05,-4.46143060896249e-06,-5.60136362873643e-05,-4.34590573731012e-06,0.0055679975725917,-5.02670375107512e-05,-7.41441057606675e-05,0.0228037354883546,0.000115505043906031,0.0097485745324219,-0.00116834726881653,0.551752378124498,4.67131599421552e-05,-0.00026422013271655,0.000548482024474426,0.000110855060233767,0.000550650332118884,-9.70653354916692e-05,1.26356160331233e-05,3.46371236285273e-05,1.14353726103437e-15,0.00047403399426954,-0.000104414750771914,-4.45721232293869e-15,-4.11947852998246e-05,-0.263295131481151,6.65314282709176e-06,6.25831097688893e-15,1.03525757722909e-05,2.17081873120317e-06,2.81205237024205e-08,-1.91995280314964e-05,-5.34346685524666e-16,9.12983037668802e-06,2.19351975912049e-06,-7.1442892234951e-06,-6.8978797012189e-16,6.26810194906319e-05,-1.21549740955388e-05,-2.47246577387177e-05,0.0432100602239795,-3.48851039396744e-07,6.25190168018189e-07,-3.50415102352529e-16,0.000420526031831959,-8.52250651766111e-06,1.46407515685023e-05,-0.00047734291626133,-1.62222665855971e-14,4.17858535994054e-08,3.5982748383636e-15,1.89902110959069e-06,1.6291131912873e-15,-6.73055097906423e-08,9.43513103415629e-07,-1.25022514891119e-06,-1.78412534579262e-14,4.05897360744511e-09,-0.00525196780589432,-0.707106781186548,1.53283399480968e-14,-8.35458165286746e-15,-5.07944557671003e-15,8.28811937981999e-15,-1.52833435188893e-15,-1.6348650105722e-15,-2.40729311421305e-16,-9.74020967994903e-06,4.48265954882576e-16,-5.22539110267393e-16,-2.54109510139222e-08,2.26737549066185e-15,5.89750670350746e-16,6.50476393059529e-15,1.5756501574496e-15,-2.43225996154585e-15,-6.66033655846414e-16,1.30639260333431e-15,4.77476536179347e-15,1.78485759771097e-14,6.59152457801686e-15,0.0975900072948567
"t62",-0.0810030554615095,0.110132199071322,-0.000941808973004422,0.100648669805944,0.204696213927757,-0.0362402305120425,0.00933147310611865,4.97411800433181e-05,-0.00705624803034395,0.185801584297752,-0.000524450699754412,-0.000117318925081381,0.00317014599107012,-0.00762407194850465,0.000303435753781501,0.000121741612491648,0.00160093204909083,-0.0388722442895403,-0.0464583548747422,-0.0611603855954142,8.51520991998136e-05,-0.00111303327208491,-0.000816195917761676,1.45728121620646e-05,-4.46143060891566e-06,-5.60136362867073e-05,-4.34590573589719e-06,0.00556799757259149,-5.02670375103795e-05,-7.41441057601282e-05,0.0228037354883554,0.00011550504390591,0.00974857453242199,-0.00116834726881704,0.551752378124501,4.67131599407972e-05,-0.000264220132717244,0.000548482024475527,0.000110855060234196,0.000550650332117623,-9.70653354922105e-05,1.26356160356409e-05,3.46371236270594e-05,1.48630857678883e-15,0.000474033994269749,-0.000104414750771977,-3.46945693552468e-15,-4.11947853001174e-05,-0.263295131481155,6.65314282248987e-06,6.06055250064571e-15,1.03525757722761e-05,2.1708187350577e-06,2.81205240125277e-08,-1.91995280324119e-05,-1.13167104328112e-15,9.12983037840475e-06,2.19351975613283e-06,-7.14428922321796e-06,-1.01244194933071e-16,6.26810194917454e-05,-1.21549740953573e-05,-2.47246577496521e-05,0.0432100602239877,-3.48851037651768e-07,6.2519018039615e-07,-2.82268561355419e-17,0.000420526031829642,-8.52250651386825e-06,1.46407515670866e-05,-0.000477342916258974,2.03066730097845e-14,4.17858648885651e-08,-2.13400114546782e-15,1.89902111267693e-06,-1.49240513508364e-15,-6.73054964896755e-08,9.43513100454513e-07,-1.25022514560317e-06,1.76303721788476e-14,4.05904032039061e-09,-0.00525196780571593,0.707106781186547,-1.59299710523935e-14,8.18532990953221e-15,5.6577449060417e-15,-8.14074222226729e-15,1.62039703940159e-15,1.77877790028301e-15,2.23315607895687e-15,-9.74020966554923e-06,1.89067642369141e-16,2.03127230753227e-15,-2.54109553987428e-08,-2.10585198284476e-15,-9.85842689455519e-16,-4.0870181882719e-15,-5.14466858840161e-15,-8.04371114333233e-16,-3.58967016464802e-16,1.20274287564469e-15,7.56181246281314e-15,1.62505686165545e-14,6.42590872409783e-15,0.0975900072948559
"t94",-0.0771074575019756,0.0858118619681913,-0.000689868714213903,-0.00524830209699249,-0.131874530750914,-0.128440096338215,0.00342384712530637,1.71389796681756e-05,-0.00148031139472236,-0.000840170863470005,0.00156854007845756,0.000356550554258542,-0.023373399978313,0.650625491737349,0.00503119123384164,0.00082308695820388,0.00405712525802418,-0.0391693403224199,-0.026087530280264,-0.00203934694755343,-0.000306683577887172,0.108373665291015,0.0100192126190001,-0.00854570678578599,0.000126237731281414,0.0058787315819021,0.00025593052866226,-0.00872337103643318,-0.00114438569782378,0.000447283398635581,-0.0317109297763525,-6.48905805300413e-05,0.0636294811540317,-0.00219647980248753,6.25476400688167e-05,6.35248264680073e-05,-0.000426127264161395,0.00108844058435193,0.000205591270298772,0.000931671108782074,-1.66677020075229e-05,1.54636650694815e-05,4.23452863338956e-05,-8.3696940358714e-16,0.000420869681901733,-7.75850604150973e-05,1.05912286042652e-16,-2.34760423167848e-05,-0.000613844384744703,-5.37838773389282e-06,-6.71005496151321e-18,-0.000261158950224038,-0.000184854794520705,-2.46899049176578e-06,-0.00102692243021103,1.97101818906968e-16,0.000147797260855113,1.20728242164728e-05,-3.92085113392011e-05,-1.73656680730961e-17,0.0032781502794312,-6.51330765605022e-05,-4.65346293907795e-05,0.000162309138340765,-2.06451948245073e-06,2.99290454076828e-06,2.98754444924475e-15,0.000252893208372765,-3.84873949588359e-05,6.73733053482193e-05,-0.00282408754450647,7.25461357653501e-15,1.66150644623544e-07,-1.19556668782546e-15,7.43543792108108e-06,1.00985830084141e-15,-2.61542645369128e-07,3.58871818633472e-06,-4.67028397111957e-06,-6.55565746376365e-15,1.45074970585033e-08,-3.21456609742305e-05,-6.93680155013331e-16,-1.83921927318694e-15,-3.00718499724466e-16,5.50324233874725e-16,-1.49841760325925e-15,5.93820309047341e-16,-1.6287775009189e-15,-2.35293269686574e-15,-0.00037545847388593,-4.7531517083131e-15,5.29714700788744e-15,-8.74633105040374e-08,-8.38807782405631e-15,-2.21098430331095e-14,-2.57397366717766e-14,1.09181638962292e-13,0.707106781186546,-8.19589598355267e-14,3.12724072499963e-14,5.05056166796532e-14,2.50269694797844e-14,-2.84440338175403e-16,0.0975900072948675
"t95",-0.0771074575019756,0.0858118619681913,-0.000689868714213869,-0.00524830209699247,-0.131874530750914,-0.128440096338215,0.00342384712530615,1.71389796682971e-05,-0.00148031139472241,-0.000840170863470089,0.00156854007845746,0.000356550554258635,-0.0233733999783132,0.650625491737349,0.00503119123384162,0.000823086958204078,0.00405712525802346,-0.0391693403224198,-0.0260875302802635,-0.00203934694755335,-0.000306683577886432,0.108373665291015,0.010019212619,-0.00854570678578534,0.000126237731281719,0.00587873158190171,0.000255930528662115,-0.00872337103643258,-0.00114438569782386,0.000447283398635337,-0.0317109297763523,-6.48905805307594e-05,0.0636294811540318,-0.00219647980248817,6.25476400688588e-05,6.3524826467444e-05,-0.000426127264161327,0.00108844058435316,0.000205591270298548,0.000931671108781201,-1.66677020060622e-05,1.5463665069664e-05,4.23452863329533e-05,1.160122502599e-15,0.000420869681902122,-7.75850604165032e-05,-3.41072836851758e-16,-2.34760423170717e-05,-0.000613844384744293,-5.37838773522683e-06,6.59423759940821e-16,-0.000261158950226747,-0.000184854794518913,-2.46899049418951e-06,-0.00102692243021209,6.21180799135741e-17,0.000147797260854889,1.20728242153774e-05,-3.92085113404632e-05,2.07480234016273e-16,0.00327815027943,-6.51330765592168e-05,-4.65346293861994e-05,0.000162309138339029,-2.06451948589158e-06,2.99290453713671e-06,-1.35560963359755e-15,0.000252893208363251,-3.84873949592222e-05,6.73733053469903e-05,-0.00282408754450974,-5.3030496660611e-15,1.66150646021403e-07,1.27539347919792e-15,7.43543792198326e-06,-1.09513275772322e-15,-2.61542642535849e-07,3.58871818016194e-06,-4.67028397875614e-06,4.74086181179692e-15,1.45074899368067e-08,-3.21456609749114e-05,8.74509874632622e-16,7.59470441625237e-16,4.5343361838762e-16,6.99908655253266e-16,2.81513951528084e-15,2.98504621540374e-16,1.60225463349861e-15,4.67312240381929e-15,-0.0003754584738948,5.53916723806706e-15,-3.40468454841637e-15,-8.74633744109363e-08,9.2031315820056e-15,2.12236898943162e-14,2.87942092090459e-14,-1.09837608219619e-13,-0.707106781186549,8.06725665096929e-14,-2.90959697139961e-14,-3.85597843710997e-14,8.24366472221912e-15,1.34227282433885e-14,0.097590007294844
"t9",-0.0779495438330812,0.0904513047412101,-0.000734988885317472,-0.0059893625349065,-0.151887184703479,-0.159548804275686,0.00452375440295679,2.80131343167352e-05,-0.00322542026781377,0.00682937588164941,-0.000529595557162888,-8.63182318964706e-05,0.000599071530368649,0.033348953574475,0.000234917006371842,1.70085404681049e-05,-0.000266636318785227,0.00562688394950086,0.00456104711233583,0.00040001836179943,0.000166229729418938,-0.1631618175181,-0.00103436562931228,0.0208015246410816,-2.66468373206174e-05,-0.00261929389598216,-0.000259006523295099,0.0119914443477616,0.00368221007449532,-0.00356175592501661,0.375235512499707,0.000799928211378971,-0.868629498358724,0.0585059773301927,-0.00205717492850523,0.000611580611452368,-0.00307934275651662,0.00343825045353919,0.000566573474610678,0.00236813674199361,-4.1753658625882e-05,3.51007940265194e-05,9.60998281265192e-05,-4.34971222753591e-16,0.000915434882716867,-0.000166449659585792,5.2681306129757e-16,-4.96666415422472e-05,-0.00125636389701054,-1.06971439489965e-05,-1.10546619723207e-15,-0.000478446934575346,-0.000336014353321622,-4.48745751081704e-06,-0.00184345152737052,4.17667982651233e-16,0.00025857187565726,1.99263953172947e-05,-6.46955254121238e-05,3.37455257064513e-16,0.0195280832015937,-9.79884976604261e-05,-7.03687707324705e-05,0.000245021058021785,-3.07726251037622e-06,4.39068267299565e-06,4.40418859671396e-16,0.000365530644750866,-5.53767758497003e-05,9.66654992654078e-05,-0.00404268745967247,-1.78849990373209e-15,2.33313137472748e-07,5.29107373321419e-16,1.03667543664428e-05,2.47556840300936e-16,-3.63390809638678e-07,4.93743374507023e-06,-6.37488061872216e-06,1.02892157323083e-15,1.9625664255452e-08,-4.34036221779581e-05,9.06049113452652e-18,-3.24263174925588e-16,3.86641092263663e-17,1.11704049178249e-15,6.95674557160023e-16,3.17234156879679e-16,-2.30656503076248e-17,1.43269427380267e-15,-0.00159885342242348,3.34961888766825e-16,5.71856692453974e-16,-1.13319388120515e-07,-4.68589143548648e-17,-7.32586477474715e-16,1.68505715392066e-15,1.21210264973424e-17,-1.67844160119771e-15,-3.2612397862696e-16,1.50343023326991e-15,5.48545717041377e-15,1.70069198820493e-14,6.60734886871816e-15,0.0975900072948503
"t40",-0.079613803597684,0.0987254339642836,-0.000813796635397087,-0.00715580164979447,-0.183038675871716,-0.204438933163914,0.00603770522084239,4.1429989362916e-05,-0.00520572167844354,0.0139998965005053,-0.00194994340567016,-0.000369175762941713,0.0119757007384078,-0.123862684674828,-0.000528471214906673,-2.50896187207125e-05,0.000229793038612862,-0.00367021279591683,-0.00271508326351686,-0.000224643269310214,-4.56004427586907e-05,0.0124080411814325,0.0040007471705206,-0.396271958756221,-0.000264238286384176,-0.000148525829029737,4.96678057998823e-05,-0.00201781683754334,-0.000392406342270524,0.000252519469421505,-0.0234001951112531,-4.93135194064608e-05,0.0521042667172419,-0.00306231944443501,0.000104496720170231,-1.26999617278432e-05,3.95311004641709e-05,9.19460460260833e-05,1.98935559386322e-05,9.32965132860438e-05,-1.6720000880479e-06,1.48956242064326e-06,4.07812993280124e-06,-2.7191344498828e-17,3.80865889906469e-05,-6.8134340765264e-06,3.24966349418889e-16,-1.98629510136099e-06,-4.57544168458728e-05,-3.33952603462335e-07,-2.26310838928272e-15,3.2382380972789e-06,4.65735466391453e-06,6.26626185421197e-08,5.07919694465593e-05,6.23535442969506e-16,-1.79861060700561e-05,-9.91279322272393e-06,3.27444038018211e-05,-1.15428764164653e-15,-0.850164988507516,-0.000232240224945054,-7.53506229224488e-05,0.000239817777252189,-2.16228865744394e-06,2.51875883402523e-06,-3.54474769338941e-16,0.000186439637591888,-2.74669151500682e-05,4.71920815828258e-05,-0.00194992864494945,1.42273345882238e-14,1.03817060249656e-07,8.57311691102223e-16,4.51112146321929e-06,2.18306931473166e-16,-1.56612561238832e-07,2.07806119300612e-06,-2.6414715692068e-06,-4.1557465408078e-15,8.01467330868862e-09,-1.76774055987977e-05,9.87463035516362e-16,9.19546137662201e-16,-6.05967231930836e-16,2.54778312697982e-15,2.52438646107688e-15,3.68084028579031e-16,6.30852461795217e-16,2.0341231913797e-15,-0.00293218073671901,1.06917440950664e-16,7.80137117068082e-16,-4.4597734871342e-08,-1.62024230410365e-15,2.38852391108931e-17,1.59394825140075e-15,2.60792024795817e-15,-1.02511952846431e-15,-1.07424584198401e-15,-8.91290221964895e-16,7.01278780589313e-15,1.72850309882742e-14,6.57365697651564e-15,0.097590007294852
"t74",-0.0797798799608107,0.0995375751693201,-0.000821505886704134,-0.00726799451493125,-0.18602952909522,-0.208695988021994,0.00618017830968691,4.2670423276043e-05,-0.00538636099407635,0.0146343141340001,-0.0020697225910233,-0.000392835620011528,0.0128910102606536,-0.135711773564726,-0.000584019717424946,-2.80130678049945e-05,0.000261020259566958,-0.00420977147783926,-0.00312376082044857,-0.000258940488233642,-5.3380359017528e-05,0.0146281396421152,0.00481531616158928,-0.482137235501495,-0.000321834502068826,-0.000182514311188192,6.30278125429375e-05,-0.00260089299529043,-0.00052867010129178,0.00035267465429845,-0.0330293579022946,-6.96708103301409e-05,0.0737754921905955,-0.00438240033926024,0.000149882334095385,-1.92413223978195e-05,6.10524015049072e-05,0.000168943270541653,3.9954085705236e-05,0.000203337127321446,-3.7118635060623e-06,3.94111257757444e-06,1.07952186280665e-05,4.51349475224412e-16,0.000113870133583319,-2.14119742049987e-05,-3.15773100085901e-16,-6.61339258767303e-06,-0.000181952608630045,-1.67183143352085e-06,1.38174943551948e-15,-9.65740054087285e-05,-6.98684524573843e-05,-9.33476067041803e-07,-0.0004032976862117,-7.26593388344154e-17,6.39950230299291e-05,9.17519303665601e-06,-3.00438086111103e-05,4.16752230692591e-16,0.371261339081013,7.37420100401508e-05,1.29921772335971e-05,-3.5107461058825e-05,4.62736440122336e-08,2.22400838427024e-07,1.26929160294792e-15,3.19186210088937e-05,-5.32878842342782e-06,9.79833805259971e-06,-0.000425818607210493,-2.28983498828939e-15,3.12084717529188e-08,4.03785453188245e-17,1.47909275881448e-06,-2.07260344641446e-16,-5.33363617374638e-08,7.78816286161062e-07,-1.05806315423291e-06,-6.80782913769201e-15,3.43142094903005e-09,-7.66834116276221e-06,1.36500245446381e-15,-2.75024086833368e-15,1.6666325650015e-15,-1.09302467591173e-14,5.13297000948484e-15,-0.707106781186547,1.28365743674654e-14,-5.21683482611662e-14,-0.00149517643060208,1.13634410103708e-15,-7.28019241401807e-16,-2.40618771290418e-08,-1.72125478282641e-15,-3.56611245136511e-16,1.07129524122266e-16,-8.94183949701965e-16,-1.98995192972763e-15,-1.8545483152696e-16,4.10700213032892e-17,6.04076070531573e-15,1.67712988049483e-14,4.29430105772493e-15,0.0975900072948564
"t75",-0.0797798799608107,0.0995375751693201,-0.000821505886704141,-0.0072679945149313,-0.18602952909522,-0.208695988021994,0.00618017830968694,4.26704232760948e-05,-0.00538636099407646,0.0146343141340002,-0.00206972259102313,-0.000392835620011458,0.0128910102606535,-0.135711773564727,-0.000584019717425064,-2.80130678049892e-05,0.000261020259566846,-0.0042097714778391,-0.00312376082044906,-0.000258940488233907,-5.33803590170346e-05,0.0146281396421148,0.00481531616158921,-0.482137235501495,-0.000321834502068779,-0.000182514311188252,6.30278125430673e-05,-0.00260089299529087,-0.000528670101291394,0.000352674654298921,-0.0330293579022955,-6.96708103299842e-05,0.0737754921905954,-0.00438240033925999,0.000149882334095149,-1.92413223977631e-05,6.10524015052056e-05,0.000168943270541556,3.99540857056252e-05,0.000203337127322094,-3.71186350607619e-06,3.94111257768562e-06,1.07952186285979e-05,4.49138087459265e-16,0.000113870133583296,-2.1411974205084e-05,5.83644792779645e-18,-6.613392587909e-06,-0.000181952608631585,-1.67183143397338e-06,1.34878968955807e-15,-9.65740054087892e-05,-6.98684524564918e-05,-9.33476066754018e-07,-0.000403297686211319,2.93494126222066e-17,6.39950230296188e-05,9.17519303583676e-06,-3.00438086107142e-05,1.2441359449059e-16,0.371261339081013,7.3742010040427e-05,1.29921772327366e-05,-3.51074610572549e-05,4.62736449571406e-08,2.22400837863599e-07,1.15833720385002e-15,3.19186210095992e-05,-5.32878842352488e-06,9.79833805265229e-06,-0.000425818607208881,-1.21309212675058e-14,3.12084726806251e-08,-4.96663072007447e-16,1.47909274915197e-06,-1.64859260287404e-16,-5.33363601398616e-08,7.78816286802513e-07,-1.05806315252866e-06,8.58263754117424e-15,3.43142022356623e-09,-7.66834117759402e-06,-1.81994984482674e-15,8.55219839334548e-16,-1.24033064925123e-15,1.13167544365726e-14,-5.5035879677377e-15,0.707106781186549,-1.33995907365177e-14,5.35073542413235e-14,-0.00149517643061583,-4.20099130673187e-16,2.89438115082386e-15,-2.406186932195e-08,3.36589974289567e-15,-8.50265096482529e-16,3.20484811953228e-15,-1.13010634196227e-15,-2.39761239485211e-15,-1.09727302792166e-15,4.14195631851243e-15,5.14846096102779e-15,1.63993337652677e-14,8.86508669982333e-15,0.0975900072948503
"t80",-0.0799677364015294,0.100505435094322,-0.00083079218517757,-0.00741061823682424,-0.189853741051778,-0.21435946848266,0.00637449018201288,4.4462800020436e-05,-0.0056591969363688,0.0156955076892237,-0.00230612426616459,-0.000440895531066461,0.0150298359867407,-0.171115060888479,-0.000774446124176236,-4.00898330987023e-05,0.000452619264285622,-0.00869527774653165,-0.00693653647556897,-0.000604543856800721,-0.00027264805197169,0.317282653911071,-0.00658341667917605,0.294445811500715,0.000181950042838741,5.12227081612647e-05,9.86173359014669e-06,-0.000652706118920932,-0.000207723220059046,0.000158701078549588,-0.0152570582067057,-3.22502573355638e-05,0.0343159221322754,-0.00208240272028873,7.15160219116497e-05,-9.84931431232116e-06,3.17415293279098e-05,9.31005203774815e-05,2.21480499625595e-05,0.000112746012386582,-2.05738610771473e-06,2.1674051345016e-06,5.93663481668045e-06,-4.93019830936915e-16,6.21405029747139e-05,-1.16459080627284e-05,-2.5630390916996e-16,-3.58299045648531e-06,-9.74200523542757e-05,-8.82658513172768e-07,1.45291079875978e-16,-4.72104493866969e-05,-3.37361446050326e-05,-4.5065123575416e-07,-0.000190333638330995,-4.47655003395391e-16,2.83259816755995e-05,2.61153039584095e-06,-8.49417602385897e-06,-1.13578195898248e-15,0.0154529743227142,-9.65616221731275e-06,-8.59582873159672e-06,3.04625746422414e-05,-4.07962779506574e-07,6.08005763958062e-07,2.58232591988638e-16,5.20643708638226e-05,-7.94135629902518e-06,1.3914746168179e-05,-0.000583561011699194,1.20511239876109e-14,3.40933564647587e-08,-5.98987323181933e-16,1.51084740979761e-06,-2.72919677674726e-16,-5.27798448601975e-08,7.02351093450685e-07,-8.74707257026045e-07,3.17930132589185e-15,2.47456851687437e-09,-5.31630292691242e-06,-8.67402469617432e-15,-5.40272146199155e-15,3.5743219791734e-15,-1.57309408805906e-14,-9.24063684869449e-15,8.49584403528507e-15,6.58446277887406e-16,-6.55062296417718e-14,0.820310803535166,6.36295036870381e-15,-1.68909190437525e-14,-4.25195682217512e-08,3.11163480233337e-15,2.92793837948532e-15,1.71168067956498e-15,1.14893496223198e-14,-6.84470777130425e-15,-4.69830987321835e-16,7.84370108808074e-15,8.31461218660148e-15,1.50312543764173e-14,1.01259169556496e-14,0.0975900072949209
"t85",-0.0799925154013808,0.1006268069147,-0.000831944792534793,-0.00742743524643525,-0.190302195300359,-0.214999333318361,0.00639594204136596,4.46504429054108e-05,-0.00568663718049797,0.0157930123008388,-0.00232500142865251,-0.000444643619844986,0.0151790337797408,-0.17317418739578,-0.000784530003928304,-4.06580415344932e-05,0.000459878411295803,-0.00884360987918212,-0.00705705352982644,-0.00061516324461517,-0.00027786008016038,0.323567311865958,-0.00672671242568583,0.301144582170178,0.000186106777765828,5.2433319474713e-05,1.01216755930182e-05,-0.000670729216530035,-0.00021415026519656,0.000164005857551971,-0.0157776790547778,-3.33526934192448e-05,0.0354938556724288,-0.00215530149755572,7.40298403346441e-05,-1.02277103156326e-05,3.29947758297144e-05,9.75300301184284e-05,2.32745646048081e-05,0.000118776420738667,-2.16855205414618e-06,2.29426175938934e-06,6.28416613188056e-06,3.54810362034227e-16,6.59338944549025e-05,-1.23674245228647e-05,2.15471343095116e-16,-3.80848035571558e-06,-0.00010380239308026,-9.42763885095853e-07,1.52654420656319e-17,-5.090049349845e-05,-3.64152060550004e-05,-4.86446301668811e-07,-0.000205856432092992,8.28135199183057e-16,3.07804631639212e-05,2.88557698134375e-06,-9.38690289238746e-06,7.70382590707688e-16,0.0173048272943164,-1.08749926404046e-05,-9.77452646150526e-06,3.47154656748812e-05,-4.71241628778964e-07,7.1548025272409e-07,7.01008489415106e-16,6.26431790077283e-05,-9.63365108240638e-06,1.69731529075165e-05,-0.000715192469878432,-4.92314522482218e-15,4.4048581170176e-08,9.00836493400347e-16,2.0085323787403e-06,1.48117990814671e-16,-7.13391588036357e-08,1.00940617271865e-06,-1.35368296317644e-06,6.89890359419268e-15,4.39780321133306e-09,-9.86151814796152e-06,6.24711248274132e-15,1.57449315464285e-15,-2.23311660049443e-15,8.72171096476853e-15,6.27123091885004e-15,-6.65385391463388e-15,6.72923182953537e-16,3.6107637330433e-14,-0.404395512740796,-5.71056669743483e-15,-1.05552147378639e-14,-1.50807962598994e-08,0.707106781186547,1.88791347799707e-15,-9.1285677427331e-16,-2.97163921985567e-14,9.83651642142523e-15,6.98386856436014e-16,9.79001247452788e-16,2.35533889303984e-15,2.00629234919453e-14,7.54927035321283e-15,0.0975900072948164
"t86",-0.0799925154013808,0.1006268069147,-0.00083194479253481,-0.00742743524643524,-0.190302195300359,-0.214999333318361,0.00639594204136607,4.46504429053989e-05,-0.00568663718049807,0.0157930123008389,-0.00232500142865243,-0.000444643619844861,0.0151790337797408,-0.17317418739578,-0.000784530003928458,-4.06580415345485e-05,0.000459878411295996,-0.00884360987918172,-0.00705705352982662,-0.000615163244614765,-0.00027786008015944,0.323567311865958,-0.00672671242568673,0.301144582170179,0.000186106777766108,5.24333194744705e-05,1.01216755930955e-05,-0.000670729216529785,-0.000214150265196567,0.000164005857552081,-0.0157776790547782,-3.33526934192742e-05,0.0354938556724292,-0.00215530149755569,7.40298403339719e-05,-1.02277103156289e-05,3.29947758302488e-05,9.75300301175601e-05,2.32745646046191e-05,0.000118776420740585,-2.16855205557212e-06,2.29426175951709e-06,6.28416613223561e-06,4.54645501279961e-16,6.59338944539826e-05,-1.2367424523117e-05,-3.46888872052158e-16,-3.80848035552588e-06,-0.000103802393079456,-9.42763884518117e-07,1.765947252857e-16,-5.09004934982097e-05,-3.64152060531959e-05,-4.86446301353482e-07,-0.000205856432094078,3.42201810916333e-16,3.07804631636819e-05,2.88557698050095e-06,-9.3869028928807e-06,1.84582908694273e-16,0.0173048272943194,-1.08749926409971e-05,-9.77452645748124e-06,3.47154656763401e-05,-4.71241628150273e-07,7.15480252867099e-07,8.24285238489359e-16,6.26431790058809e-05,-9.63365108256233e-06,1.69731529074695e-05,-0.000715192469877524,-7.11670306019485e-15,4.40485813125196e-08,-2.22184863665995e-16,2.0085323713362e-06,2.69402866174711e-16,-7.13391579084633e-08,1.00940616977722e-06,-1.353682959049e-06,-1.37859391333548e-14,4.39780086776938e-09,-9.86151814138524e-06,1.80622038214691e-15,1.91292180911045e-15,-1.17632351057035e-15,9.12044336190786e-15,5.05881933883012e-15,-1.1582506980457e-15,-1.21398147072946e-15,3.19291645634107e-14,-0.404395512740791,4.38899915089774e-16,2.96446321826892e-14,-1.50808562009493e-08,-0.707106781186548,-6.04228719174102e-15,4.21438329996583e-15,1.73778807269411e-14,-7.49684015106548e-15,-2.52819744175578e-15,-4.28068033170889e-15,6.98612659120187e-15,1.52541519155889e-14,2.01682724365833e-15,0.0975900072948214
"t78",-0.0790592702647709,0.0958905081468929,-0.000786639057788771,-0.00674192787953265,-0.171950504461543,-0.188109229727493,0.00547936670893905,3.63201524205087e-05,-0.00443249239394923,0.0110321812322074,-0.00130242149729257,-0.000238001017959921,0.00623630886484753,-0.0315978040068162,-4.01863680792486e-05,5.20297142695372e-06,-0.000228847886779814,0.00669289869319369,0.0059784951684617,0.00055657288980727,0.000403728217069687,-0.564590398617142,0.0152944602893857,0.233831910352779,0.000338070890694589,0.00750896467646562,0.000265904098793361,-0.00907186646016083,-0.00140944909224124,0.000838388341727803,-0.076533749069001,-0.000161095403836704,0.169748136993576,-0.0098594213037945,0.000335683835773947,-3.95027138786055e-05,0.000122451361228333,0.000296281555237456,6.71764725453316e-05,0.000331414911579655,-6.01213226991058e-06,6.07339406773626e-06,1.66338586539678e-05,5.89360539154177e-17,0.000170789435407255,-3.18035785495555e-05,-4.01968897037593e-16,-9.72041472555142e-06,-0.000260096872578308,-2.32308393750457e-06,-4.99699556600066e-17,-0.000118869550117998,-8.45528245136875e-05,-1.12939481194912e-06,-0.000473429073687159,-3.94639267722666e-17,6.92768809831252e-05,5.96491284039523e-06,-1.93832915917356e-05,3.87388839381359e-17,0.0123618234101548,-2.929705203654e-05,-2.22629113442937e-05,7.80722940809066e-05,-1.01313810539777e-06,1.48996588427175e-06,1.68155837017398e-15,0.000127239050210476,-1.94220372977824e-05,3.40601164066875e-05,-0.0014297487471446,-1.16530049498742e-14,8.50910744587085e-08,3.32006221417088e-16,3.82351587441386e-06,5.31485279344372e-16,-1.34756241892542e-07,1.85920353860063e-06,-2.43008497472933e-06,-5.23165868877304e-15,7.58581889244995e-09,-1.68261579756283e-05,-1.10816519704967e-15,1.29298499025276e-16,5.46822273793674e-16,7.49173019404517e-15,5.32104985816195e-15,-5.09915612947311e-14,3.43478474925059e-13,0.707106781186548,-0.00117861860020228,2.82604042501255e-15,2.49531775561843e-15,-4.67583475558921e-08,-1.52959695131177e-15,-2.21184291273172e-15,1.18646272906915e-15,-1.12729332413553e-15,1.95003930050659e-15,-2.75401115016702e-16,1.69450506196879e-15,5.41846634851194e-15,1.68788059087674e-14,5.5171390828497e-15,0.0975900072948465
