,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
t51,9.384309,0.18890004,1.4812794,-0.7208254,-0.56905293,-0.67371386,-0.77845126,-0.19815135,1.818093,-0.6748288,-0.8782011,0.0002445243,14.9856415,7.91745,4.4937706,0.99779993,0.66697776,-0.2638209,5.953317,11.586597
t52,8.649273,0.20470062,1.4860512,-0.6987406,-0.5700566,-0.66520077,-0.7763757,-0.20088886,1.3718164,-0.67982876,-0.76924294,0.00030620085,14.990193,7.842539,3.7988043,0.77373964,0.6562543,-0.24741413,6.012681,11.8516865
t53,-0.50266224,0.6405669,1.6146028,8.072516,13.503758,5.728946,-0.20165235,1.8427532,0.40106967,-0.043501813,-1.1013219,2.1576917,-1.0914372,-0.43423557,0.74328005,-0.032148838,1.4384232,-0.1148143,-0.3069054,-0.24297239
t54,6.4908123,0.23157664,1.4049731,-0.612989,-0.56586915,-0.58942115,-0.7484798,-0.21377113,0.00065847003,-0.7141976,-0.35357636,0.00036742055,14.762482,7.067096,1.5302699,0.13187586,0.6722931,-0.17956401,6.169034,12.493053
t55,-0.45969582,0.13869564,0.43989795,4.3204174,0.852447,11.983342,-0.14849892,2.5933092,0.31707063,-0.47713506,-0.40120792,11.050347,-0.40913156,-0.3514993,4.1183457,-0.021015866,1.8510517,0.28257772,1.2343512,-0.040386308
t56,9.204683,0.19424683,1.4941647,-0.7186554,-0.57322574,-0.67721725,-0.78235817,-0.19843066,1.6595407,-0.68166846,-0.8518872,0.00027927378,15.08605,7.9784284,4.2872458,0.93016374,0.66814494,-0.25947875,6.0113106,11.752895
t57,-0.37969804,0.7698902,2.4428623,6.402291,16.547573,5.8157263,-0.41033086,1.1685963,0.30230254,-0.015705938,-1.5269146,3.9456682,-1.22729,-0.58058476,3.7059019,-0.020668244,1.3366308,0.051434778,-0.33796373,-0.32041812
t58,-0.44442514,0.678728,1.8762228,7.478114,14.519921,5.6909814,-0.27057785,1.6671873,0.356123,-0.03130262,-1.2393757,2.8724914,-1.1198177,-0.46207666,1.7513361,-0.027270341,1.393712,-0.058829308,-0.32057205,-0.25992787
t59,-0.45331398,0.6389461,1.722398,7.4062605,13.661076,5.6579843,-0.23719333,1.7705648,0.36768863,-0.048958287,-1.1696037,2.6108184,-1.0848653,-0.42691717,1.4381433,-0.024611646,1.3896892,-0.07823799,-0.29906186,-0.2335195
t60,-0.4861968,0.58789337,1.5002548,7.9401326,12.7507105,5.5214725,-0.1905955,2.0690844,0.3882942,-0.05964026,-1.0584273,2.1294062,-1.030381,-0.39173293,0.72240955,-0.026436564,1.4154984,-0.106577,-0.2750518,-0.2127524
t61,-0.46512353,0.13596149,0.42173284,4.4665303,0.85531545,11.772282,-0.13596757,2.674384,0.32193556,-0.46955243,-0.3942572,10.774696,-0.40753672,-0.34986502,3.9048636,-0.021342138,1.8420091,0.28204748,1.1170499,-0.03703117
t62,-0.50267977,0.011961803,0.10095988,5.694354,-0.024321673,12.06412,0.31937423,2.8649664,0.37694985,-0.5262457,-0.1276855,9.491976,-0.305716,-0.33660454,2.1052845,-0.026820302,1.9567877,0.021558002,1.4330509,0.38882127
t63,5.89102,0.23389368,1.4254597,-0.60450727,-0.57719135,-0.5831042,-0.74488354,-0.2110778,0.02458496,-0.7438629,-0.2331276,0.0003980491,14.972583,7.073863,0.90508085,-0.00094632275,0.7006856,-0.1528144,6.417689,12.833375
t64,8.55979,0.20461516,1.4681032,-0.6919038,-0.56617534,-0.65553015,-0.76900095,-0.20014003,1.3959666,-0.6681087,-0.7529459,0.00018105953,14.829572,7.748893,3.7797015,0.7577821,0.64187163,-0.24823767,5.972492,11.748783
t65,-0.4443311,0.7067691,3.6439555,6.700262,13.124397,0.036087036,-0.420677,13.864138,0.33902854,-0.08158527,-2.0590281,3.7741182,-1.2784045,-0.775928,3.608294,0.33577698,1.7300236,3.3312008,-0.18737467,-0.12645869
t66,-0.429998,0.72371376,3.7769191,6.376817,13.6812,0.03901534,-0.45849338,13.712385,0.33165094,-0.07807154,-2.1475606,4.0270243,-1.3052769,-0.8021333,4.0809007,0.4526756,1.7172799,3.5561256,-0.18620843,-0.14496627
t67,-0.46845004,0.13182369,0.39896032,4.4061046,0.6892276,12.086616,-0.13871512,2.6551473,0.32503155,-0.48413423,-0.37889987,11.082892,-0.40518868,-0.35209486,4.0094156,-0.022446046,1.8641874,0.272892,1.2535667,-0.033081505
t68,6.14938,0.23237817,1.4307301,-0.6123596,-0.58432233,-0.5952894,-0.75979394,-0.2109007,0.02352359,-0.75668097,-0.26249254,0.00048284288,15.144316,7.19286,0.92696273,-3.084459e-05,0.71688795,-0.1553689,6.4553366,12.982285
t69,-0.52176213,0.5875593,3.01475,8.168501,10.657638,0.1344531,-0.2526221,14.5317955,0.38944334,-0.12904051,-1.613346,2.4780855,-1.146045,-0.68744093,1.4171479,0.07894972,1.8466244,2.4654543,-0.16750547,-0.040217973
t70,-0.49858466,0.63744587,3.1827254,7.698987,11.261521,-0.0007522329,-0.29908714,14.383107,0.37463197,-0.10670961,-1.7459626,2.9041817,-1.1789995,-0.70981145,2.0671332,0.03538576,1.7908229,2.672553,-0.1809345,-0.0618795
t71,8.8377075,0.20193164,1.4972813,-0.7079237,-0.5738047,-0.67329526,-0.78117627,-0.19931994,1.446117,-0.683856,-0.7991504,0.00030966935,15.08761,7.9494767,3.9496927,0.8232147,0.6612737,-0.25146148,6.040311,11.881327
t72,8.691333,0.20386723,1.4933782,-0.70255303,-0.5741288,-0.66853464,-0.7794758,-0.20026198,1.3480169,-0.687827,-0.7701973,0.0003203836,15.091703,7.9094515,3.7883227,0.7764634,0.66335154,-0.24623358,6.051287,11.9421215
t73,-0.4529206,0.7115491,3.637759,6.900882,13.120393,-0.0011281563,-0.41327167,14.143816,0.34597105,-0.077943176,-2.0466027,3.6724586,-1.2804887,-0.7828801,3.4068613,0.28167933,1.7395114,3.3034089,-0.19312508,-0.11466834
t74,6.127458,0.23432022,1.4491167,-0.614218,-0.58238536,-0.5942809,-0.76151025,-0.2111212,0.022963075,-0.7585916,-0.27055874,0.0005830992,15.166397,7.192549,0.9585948,-0.00039838318,0.7183151,-0.15610622,6.4649405,12.919331
t75,6.203526,0.23168823,1.4387797,-0.6170122,-0.58625495,-0.59712005,-0.7567004,-0.20987085,0.022167673,-0.7588839,-0.26980078,0.0004376454,15.23249,7.298929,1.0011625,-0.00061740057,0.7136999,-0.15504491,6.423082,13.021524
t76,7.194857,0.22563443,1.4470241,-0.6440775,-0.57191545,-0.6178852,-0.76087624,-0.21048889,0.42268503,-0.7147297,-0.48491776,0.00040796807,14.993665,7.418936,2.2098432,0.29337272,0.67247397,-0.19725841,6.1099944,12.41519
t77,5.9587026,0.23197396,1.434444,-0.6094569,-0.58038914,-0.58663243,-0.75232136,-0.20847411,0.024459165,-0.7500082,-0.24177875,0.00043048864,15.032601,7.1123147,0.93273115,-0.00017658166,0.70447177,-0.15360323,6.4747715,12.864349
t78,-0.4520248,0.69639486,1.9101238,7.5482836,14.693708,5.932518,-0.27087158,1.5088156,0.3690863,-0.030806892,-1.247302,2.8890076,-1.1499665,-0.48475635,1.7927469,-0.02937603,1.4147753,-0.07694183,-0.32809657,-0.26145196
t79,-0.45197174,0.77894187,2.0979166,7.9842086,18.08956,5.3813787,-0.32878837,0.28021008,0.37284443,-0.03636293,-1.5118343,2.0691838,-1.2415472,-0.46965536,2.1303952,-0.016478514,1.4673988,-0.03567858,-0.3752736,-0.2341669
t80,7.067385,0.22400291,1.4164525,-0.6333598,-0.56294787,-0.6033825,-0.75167763,-0.21213725,0.42674276,-0.69794744,-0.46366927,0.00029096095,14.736007,7.217055,2.1978402,0.29877293,0.65960294,-0.19929418,6.0813956,12.253513
t81,7.775203,0.21386127,1.4370897,-0.6600525,-0.5607189,-0.62643063,-0.758137,-0.20732658,0.9354894,-0.67819464,-0.6066741,0.00024962035,14.71167,7.4210887,3.0143888,0.53284705,0.6467544,-0.22417821,6.011931,11.937658
t82,6.2491684,0.23400882,1.4463223,-0.6186814,-0.58737904,-0.601198,-0.7614878,-0.21332775,0.022092009,-0.7598495,-0.2715438,0.00047546314,15.290611,7.3113256,1.0041958,-0.0010366942,0.71767956,-0.15857778,6.4494467,13.078558
t83,8.16492,0.21271567,1.476372,-0.6818043,-0.57503515,-0.6535835,-0.77647656,-0.20523654,0.95028996,-0.70145804,-0.66535556,0.00038799192,15.105625,7.740416,3.1556332,0.60922015,0.673801,-0.22922547,6.097961,12.187463
t84,6.191672,0.23331884,1.4377196,-0.616104,-0.583194,-0.6002665,-0.75999445,-0.21301502,0.023212507,-0.7556793,-0.27476507,0.0005165981,15.200108,7.2395163,0.9966933,-4.5336918e-05,0.71420765,-0.15975301,6.4375267,13.017214
t85,-0.4644074,0.76408,2.0120444,8.140937,17.776114,5.3644795,-0.3100091,0.3773045,0.38360387,-0.03907467,-1.4590367,1.8512616,-1.2286514,-0.45448023,1.7545891,-0.017403873,1.4815555,-0.048283324,-0.36479768,-0.22741729
t86,-0.51973474,0.60770303,3.143546,8.285097,11.123192,-0.00081850897,-0.26729888,14.996931,0.39074385,-0.12348211,-1.6877726,2.5022638,-1.1827849,-0.712163,1.4834775,0.018862301,1.8516579,2.5664465,-0.17529583,-0.037788253
t87,-0.45202094,0.7777301,2.1042287,7.944251,18.128,5.381007,-0.33152583,0.28102788,0.3722264,-0.035187487,-1.5076787,2.0687249,-1.244711,-0.46650252,2.1329465,-0.015977357,1.4717648,-0.036041312,-0.37208202,-0.2327735
t88,-0.44541928,0.7829502,2.171484,7.903508,18.224316,5.33339,-0.3383712,0.2714739,0.36541316,-0.036917187,-1.5481476,2.212696,-1.2663788,-0.49418944,2.3628714,-0.014949339,1.4511957,-0.023310056,-0.37655118,-0.24474898
t89,-0.5146387,0.62179035,3.162566,8.048209,11.109856,-0.0023635682,-0.28110838,14.767508,0.3822409,-0.11732598,-1.7118044,2.6275144,-1.1776443,-0.6991204,1.7328091,0.13300885,1.8321253,2.6466787,-0.17795983,-0.054519054
t90,6.5945325,0.2354794,1.455657,-0.62875235,-0.58504534,-0.61052364,-0.76625794,-0.2146094,0.008969762,-0.7515556,-0.34401712,0.00051687926,15.303863,7.395302,1.3504542,0.022650564,0.70747876,-0.17192392,6.3151684,12.952963
t91,5.854476,0.2357322,1.420799,-0.6025449,-0.5779553,-0.58418334,-0.7437093,-0.21051641,0.026119202,-0.7404598,-0.2274614,0.00034953118,14.965114,7.085063,0.85264933,-0.0013134961,0.69614196,-0.1514445,6.3951445,12.837444
t92,6.6325955,0.23526393,1.4160697,-0.6216908,-0.572325,-0.59975255,-0.7491133,-0.21419916,0.042210754,-0.72041047,-0.37433887,0.00032220114,14.950428,7.236259,1.6070404,0.123224206,0.67280996,-0.17923312,6.086501,12.609655
t93,6.137602,0.23517412,1.4489567,-0.61630815,-0.5863295,-0.59870076,-0.76698244,-0.21024747,0.022791497,-0.75676304,-0.2659443,0.00048554695,15.185791,7.231053,0.95761746,-0.0003174187,0.712819,-0.15614128,6.497607,12.973547
t94,-0.48914316,0.65063417,1.6504813,8.0710945,13.744029,5.7645507,-0.20459299,1.7693704,0.39850673,-0.04498289,-1.1130075,2.185264,-1.1043192,-0.43502125,0.75900716,-0.033574842,1.4418871,-0.11628724,-0.31187078,-0.23730631
t95,-0.4966223,0.72625667,1.8350694,8.526586,16.933275,5.2094917,-0.2657793,0.62973535,0.40765247,-0.051589593,-1.3706445,1.4196856,-1.2085963,-0.43628028,1.0567739,-0.017264277,1.4985262,-0.065111324,-0.34925836,-0.21967731
t96,-0.5231327,0.61122584,3.146551,8.338226,11.20191,0.021949274,-0.27180564,15.033157,0.39142278,-0.123284064,-1.6913124,2.479826,-1.1816481,-0.7100893,1.4817487,0.0076922723,1.8628373,2.562622,-0.17585644,-0.038288213
t97,6.183653,0.2352164,1.4515126,-0.6199015,-0.58639747,-0.60188603,-0.7623437,-0.21441764,0.020629931,-0.75621057,-0.27254677,0.00046040348,15.268772,7.2806892,1.0569886,-0.00027805337,0.7102806,-0.15947682,6.476709,13.061697
t98,7.401582,0.22449513,1.4652408,-0.6560961,-0.5796798,-0.6322523,-0.77108884,-0.2125045,0.44085023,-0.7239686,-0.50970495,0.00041393735,15.20087,7.576422,2.3195748,0.33526447,0.68508303,-0.20168868,6.198461,12.592454
t99,-0.49040112,0.6278912,1.5733479,7.9832625,13.460455,5.6048813,-0.20496942,1.7741883,0.39298743,-0.052424807,-1.0776542,2.122219,-1.0839038,-0.43579566,0.6387706,-0.031853303,1.4125237,-0.098615505,-0.29870743,-0.24800536
t100,-0.49433893,0.08835238,0.19087793,4.9646616,0.012864681,12.33023,-0.06371289,2.760214,0.35786095,-0.5108449,-0.24862367,10.669301,-0.365673,-0.3533937,3.2525198,-0.026193442,1.9298164,0.1220096,1.3620789,-0.0018387658
t101,-0.48898903,0.63067913,1.6003042,7.994394,13.487158,5.6445756,-0.21497244,1.7341462,0.3897792,-0.055947147,-1.0908396,2.2257228,-1.0880667,-0.4408728,0.7198535,-0.03161746,1.4155747,-0.09494253,-0.29741305,-0.25220853
t102,-0.47201374,0.6439051,1.6784118,7.834852,13.802059,5.673348,-0.22929807,1.7089491,0.38140318,-0.05071422,-1.1291659,2.4061832,-1.0978485,-0.45619726,0.9532431,-0.030630914,1.4073606,-0.08111093,-0.30415142,-0.25493118
t103,7.3432045,0.22450428,1.4686108,-0.6548389,-0.5818958,-0.63074666,-0.7708638,-0.21008803,0.3469565,-0.73010415,-0.49148405,0.0004315302,15.250313,7.594938,2.208222,0.2647783,0.69111335,-0.19713654,6.214737,12.626163
t104,7.414105,0.22388569,1.471278,-0.6574183,-0.5817791,-0.6334849,-0.7723611,-0.20946448,0.39271402,-0.7283334,-0.5070142,0.00043276444,15.249667,7.618371,2.28281,0.28685322,0.6903049,-0.19958246,6.2093363,12.598413
t105,-0.5287593,0.68438786,1.6336454,8.926862,16.069862,5.2005553,-0.22007595,0.8979839,0.4312306,-0.06380837,-1.2543359,0.959209,-1.1677114,-0.39927232,0.24979103,-0.01933469,1.5352451,-0.09903201,-0.32398754,-0.20460673
t106,-0.5127694,0.042195234,0.02907343,5.4911146,-0.022160174,12.464086,-0.0025942693,2.7966683,0.38256186,-0.54378134,-0.14555115,10.192952,-0.33754998,-0.363606,2.5173473,-0.027020602,1.9839591,0.11343446,1.3862875,0.34073702
t107,-0.51838326,0.028084898,0.07274426,5.681075,-0.029675683,12.523907,0.22254938,2.873341,0.38955954,-0.55246586,-0.10826708,10.010288,-0.3304073,-0.36075398,2.2527425,-0.026493525,2.0103931,0.101130374,1.4376633,0.43157092
t108,5.997523,0.23945834,1.4382933,-0.6078577,-0.5793872,-0.595147,-0.7584507,-0.20993036,0.023885708,-0.74743855,-0.26423448,0.00051200704,15.109375,7.1905684,0.913072,-0.0016663665,0.7035724,-0.15292625,6.3809648,12.917138
t109,-0.4880925,0.6456886,1.6448277,8.027487,13.713285,5.8375907,-0.2042737,1.7737588,0.39991972,-0.04193537,-1.1068627,2.1422656,-1.0884651,-0.43628207,0.78015894,-0.032409146,1.4470489,-0.118907526,-0.29410416,-0.24505167
