,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
t45,-5.166793,6.332963,10.308936,7.5910687,-0.46309087,7.19764,11.203219,9.102905,3.4529417,3.240334,5.2154574,4.0833254,8.083239,3.5712233,3.1140482,7.1014266,0.33751667,5.473504,7.067718,4.8984437
t46,2.124493,0.5537952,-7.4182544,5.5000496,5.647592,4.600698,6.222751,4.8799872,4.4705024,5.637484,4.7230544,5.5528793,10.218043,8.985029,3.3497686,3.7588298,1.4145042,6.927327,6.12856,2.6055062
t47,9.454535,1.0215988,10.117254,7.845275,5.2324586,4.309762,5.9863186,5.5999203,2.6983857,3.5898898,6.56333,8.342779,6.6513724,3.5457175,6.9034467,5.7030745,4.579464,10.828606,0.74536014,5.6094565
t48,-5.1812186,6.253121,10.366751,7.5336256,-0.5649661,7.203874,11.289987,9.127536,3.4990618,3.2663627,5.157526,4.027738,8.11446,3.5068533,3.0710688,7.0279894,0.31933054,5.587261,7.1329303,4.94055
t49,-5.1451945,6.220672,10.397621,7.530249,-0.5925403,7.2286515,11.32196,9.168307,3.5329785,3.2704937,5.1337376,4.0180006,8.134404,3.4719841,3.045147,6.9929366,0.28932524,5.6160097,7.1698685,4.981927
t50,11.502904,10.601073,5.515008,8.126755,9.388919,8.688185,6.412596,4.2555227,4.5341573,3.719286,3.2803082,4.2271104,5.926677,7.4038153,4.9365077,8.076053,3.6776204,8.464555,3.895935,7.486349
t51,11.498963,10.631838,5.481748,8.16432,9.389262,8.685744,6.392252,4.287725,4.5912523,3.6756704,3.2490726,4.1945777,5.910872,7.385044,4.8799605,8.107373,3.6935618,8.41535,3.9489822,7.532684
t52,11.581851,10.793064,5.337747,8.21789,9.48181,8.781709,6.430759,4.2099676,4.533894,3.5960343,3.2008238,4.2377877,5.8979707,7.410032,4.9184923,8.148882,3.621739,8.495616,4.0109873,7.572062
t53,2.416804,0.74001235,-7.28599,5.6853633,5.4217725,4.589573,6.3014026,4.793507,4.381516,5.6939597,4.910377,5.4881124,10.3037405,8.763882,3.2242296,3.6823225,1.4446051,6.7470345,6.4398837,2.623259
t54,11.917104,11.397158,4.935983,8.560798,9.599115,9.130154,6.341782,3.9835753,4.5758557,3.416738,3.0593772,4.1524096,5.9390407,7.5855274,4.803733,8.46794,3.4658983,8.569012,4.31545,7.854794
t55,7.8297243,4.1885214,9.725363,1.3065441,6.989127,9.259876,7.717778,5.9758935,3.803256,6.0812263,5.6563735,4.8615947,7.743347,8.804074,5.1718535,1.8020118,4.731957,5.0896764,3.7512436,4.3310943
t56,11.45156,10.603184,5.5112715,8.149492,9.344492,8.638699,6.3775663,4.3374314,4.6459193,3.661244,3.2577384,4.143656,5.9311323,7.335306,4.8339562,8.07169,3.7429125,8.361743,3.9536037,7.523238
t57,2.1282477,0.50403744,-7.3682785,5.5087595,5.7075825,4.560536,6.1831436,4.9422855,4.4992056,5.658826,4.7296042,5.5535173,10.197124,9.005429,3.319429,3.814332,1.4640354,6.9886327,6.126495,2.576796
t58,2.2082372,0.5374628,-7.259401,5.5580444,5.5965476,4.5899253,6.2603474,4.9132304,4.4425855,5.6453156,4.780645,5.5279593,10.186083,8.891592,3.3307393,3.8214703,1.5631874,6.9184403,6.1480656,2.5612168
t59,2.2539976,0.71680754,-7.2665844,5.623036,5.6078744,4.571562,6.1864486,4.900991,4.4276013,5.708089,4.8588405,5.513514,10.392277,8.966068,3.4206808,3.7264376,1.500699,6.907038,6.105291,2.5000017
t60,2.348337,0.69869256,-7.218302,5.695325,5.63406,4.5128913,6.1276197,4.935381,4.4237785,5.7763853,4.9290013,5.482448,10.404051,8.949503,3.363469,3.7671454,1.5635053,6.970574,6.1971426,2.4774659
t61,7.7652774,4.1326623,9.74575,1.2688595,7.0253353,9.296229,7.7239676,5.976512,3.8403695,6.032511,5.6122026,4.891247,7.732087,8.791739,5.196302,1.7528925,4.763743,5.03616,3.7449963,4.3269954
t62,7.658252,4.008594,9.768392,1.1992059,7.067534,9.343423,7.8103848,5.873273,3.855615,5.9484725,5.577283,4.9293528,7.7609143,8.811329,5.1992483,1.6577928,4.856711,4.9566126,3.7775683,4.4498377
t63,12.629277,12.694317,4.2464094,8.798984,10.087416,10.105073,6.503731,3.1246147,4.256937,3.278848,3.088406,4.1792827,6.0575795,7.745328,4.950659,8.737783,3.081042,9.145508,4.4950585,8.034234
t64,11.517077,10.753059,5.371464,8.297084,9.393568,8.706735,6.339744,4.299514,4.616382,3.5738442,3.1618295,4.160606,5.925521,7.4781427,4.8246617,8.228678,3.6620474,8.439875,4.0790563,7.663986
t65,9.492937,0.8896156,10.25127,7.9767494,5.3121223,4.3002424,5.962835,5.688216,2.7573082,3.5365312,6.520425,8.35909,6.687708,3.7103066,7.016362,5.625886,4.4538956,10.915996,0.88399124,5.661925
t66,9.523494,0.8513488,10.279029,8.024215,5.3266387,4.2979317,6.0089536,5.7346344,2.7238703,3.556288,6.5089774,8.322742,6.6515837,3.7556903,7.068731,5.577496,4.4497404,10.911543,0.8565832,5.6605105
t67,7.749953,4.1258564,9.752607,1.2641333,7.036166,9.299553,7.728868,5.9719567,3.8514514,6.0214844,5.6004634,4.9016347,7.7324996,8.791518,5.197585,1.7455605,4.7720885,5.021314,3.7457342,4.3331656
t68,12.555266,12.322296,4.327378,8.953866,9.7101555,9.749914,6.323908,3.5569668,4.427455,3.0740013,3.06553,4.100389,6.2310343,8.044367,4.824113,9.158918,3.1288102,8.972662,4.6555057,8.170375
t69,9.416974,1.0864409,9.95341,7.6714616,5.1439614,4.2652245,5.949219,5.576233,2.713195,3.6717644,6.4878983,8.440538,6.740415,3.4414492,6.8628426,5.8703995,4.718667,10.878868,0.70860285,5.703705
t70,9.488235,0.9924534,10.066511,7.949676,5.1496572,4.3063483,5.9569006,5.67523,2.7723448,3.6517248,6.5520167,8.303496,6.618736,3.549324,6.885736,5.723057,4.527613,10.907683,0.7545343,5.6368647
t71,11.533876,10.676808,5.440129,8.218712,9.424446,8.72329,6.3570666,4.2660074,4.6443467,3.6145039,3.1950643,4.1487455,5.889866,7.4054227,4.821116,8.153323,3.6656203,8.404658,4.003433,7.5855727
t72,11.545485,10.746189,5.391081,8.22692,9.426766,8.738157,6.390167,4.2538896,4.5859537,3.6134732,3.206236,4.1944866,5.9093986,7.419576,4.871018,8.154014,3.6526353,8.451203,4.0181336,7.5895667
t73,9.475279,0.9236032,10.211741,7.946833,5.291041,4.323623,5.956743,5.667981,2.7481976,3.548044,6.547862,8.339208,6.6633883,3.6652067,6.9763246,5.662887,4.4736547,10.876321,0.8485857,5.6345773
t74,12.590349,12.336317,4.2589607,8.986148,9.630764,9.72926,6.2704473,3.4951305,4.4233437,3.1657183,3.0989814,4.109272,6.200831,7.926798,4.7563796,8.957331,3.138678,9.060987,4.6326222,8.208371
t75,12.50463,12.217394,4.3809743,8.987733,9.592404,9.620435,6.2605615,3.68913,4.4627504,3.0743077,3.0604258,4.098142,6.265451,8.079301,4.7905736,9.216733,3.1649652,8.889901,4.648553,8.209628
t76,11.879952,11.303389,4.9641805,8.5722885,9.546065,9.042319,6.321328,4.0667477,4.6088867,3.4033172,3.0634754,4.133313,5.9472494,7.602396,4.772737,8.483798,3.4898655,8.508499,4.3347564,7.8678293
t77,12.576863,12.55373,4.3278265,8.87297,9.933233,9.936639,6.3814254,3.3057327,4.338563,3.2804475,3.0017695,4.1614604,6.1253724,7.8236113,4.9126706,8.769604,3.1681776,9.082636,4.458075,8.137026
t78,2.182909,0.601439,-7.274746,5.512507,5.542466,4.717031,6.3249745,4.878079,4.473337,5.624033,4.759767,5.527901,10.214411,8.875995,3.3977063,3.8060129,1.5658597,6.8074307,6.1311193,2.5516932
t79,-5.1875935,6.1044955,10.518177,7.446356,-0.5942535,7.120469,11.388722,9.133023,3.6093464,3.349283,4.993583,3.8894114,8.169726,3.4358501,2.9905155,6.850761,0.38033488,5.775385,7.203062,5.010663
t80,11.819685,11.210897,5.042815,8.503724,9.541536,9.001737,6.3379564,4.0847597,4.605662,3.4451325,3.0830946,4.14664,5.927826,7.5590124,4.794,8.408206,3.516405,8.502948,4.273029,7.812315
t81,11.673162,10.9683,5.23059,8.351029,9.492258,8.875031,6.369741,4.1607747,4.593297,3.538358,3.1460857,4.175333,5.913264,7.481085,4.838874,8.265414,3.5921276,8.474589,4.1429944,7.6965666
t82,12.381821,12.065645,4.4972734,8.942714,9.616856,9.547056,6.270436,3.7198036,4.5099807,3.1266527,3.0478783,4.115426,6.2130733,7.979738,4.78864,9.027911,3.243358,8.838063,4.5861273,8.140212
t83,11.630873,10.87984,5.280369,8.3283825,9.463294,8.814951,6.3572288,4.211973,4.61801,3.54441,3.150513,4.159708,5.9035726,7.470141,4.8207345,8.250761,3.6078408,8.445751,4.1146665,7.6774554
t84,12.478105,12.310468,4.3848567,8.96801,9.658282,9.67506,6.2780557,3.5905013,4.3896894,3.1935954,3.0439034,4.146543,6.2359524,7.9820333,4.8021297,9.053191,3.1856859,8.919346,4.57858,8.199997
t85,-5.1783,6.1585855,10.455947,7.4718847,-0.61721116,7.1888137,11.369571,9.118688,3.562684,3.3055847,5.050024,3.958315,8.14803,3.4500055,3.016856,6.9030766,0.3241258,5.725319,7.1736093,4.981691
t86,9.460951,1.0748731,9.990413,7.7327547,5.1498384,4.2407174,5.937763,5.6042004,2.7558694,3.660292,6.485031,8.4372,6.754546,3.4638455,6.8375635,5.906938,4.677604,10.931856,0.7390964,5.733376
t87,-5.2732434,6.146526,10.449203,7.3947377,-0.688483,7.0926886,11.392365,9.047906,3.5549576,3.33212,5.0340047,3.9275374,8.15976,3.4394107,3.0123794,6.919747,0.27333462,5.805615,7.146183,4.9343023
t88,-5.2079115,6.176946,10.405064,7.4805,-0.6898341,7.0601163,11.347286,9.057035,3.509258,3.3604777,5.1185865,3.970682,8.103712,3.489998,3.0084743,6.9716506,0.3109241,5.7604713,7.155783,4.966598
t89,9.450355,1.052731,9.946409,7.889822,5.051237,4.316324,5.942427,5.657848,2.764743,3.7245884,6.531606,8.293913,6.594109,3.4686778,6.85454,5.7860374,4.61387,10.910508,0.7010367,5.6576605
t90,12.243181,11.841192,4.6136627,8.83895,9.568866,9.379188,6.2842116,3.830557,4.54398,3.2218177,3.0651278,4.1096244,6.135124,7.8646703,4.763747,8.869222,3.3052793,8.732044,4.5278883,8.071708
t91,12.625025,12.66899,4.259873,8.830406,9.977971,10.050394,6.4094167,3.1989174,4.238232,3.300016,3.034777,4.18031,6.0718946,7.76892,4.9809613,8.734386,3.127,9.149425,4.4566135,8.083421
t92,11.94618,11.424569,4.8960886,8.605398,9.572116,9.133386,6.3249726,3.998882,4.59367,3.382689,3.0602493,4.12866,5.9619718,7.6222224,4.774508,8.520862,3.4583411,8.558241,4.3576503,7.8938303
t93,12.655169,12.337461,4.2124157,8.965029,9.608548,9.747334,6.313566,3.506907,4.4560313,3.0841944,3.154158,4.053089,6.225015,8.011066,4.810616,9.12916,3.0804362,9.052667,4.7059784,8.194455
t94,2.3409057,0.7789157,-7.2534223,5.622384,5.4212365,4.6549563,6.3318443,4.8177524,4.401306,5.6803136,4.891914,5.512027,10.354511,8.79974,3.3335152,3.6667838,1.475406,6.724874,6.3206887,2.5588682
t95,-5.10232,6.131463,10.402579,7.488125,-0.76823676,7.1485877,11.4187765,9.116513,3.5329323,3.3893259,5.1436763,4.026613,8.090736,3.4264646,2.9769046,6.926735,0.25761214,5.86197,7.25313,5.0744405
t96,9.472094,1.0303247,9.949141,7.75254,5.1326942,4.2380624,5.8800626,5.6147313,2.8030708,3.6536531,6.47172,8.496337,6.8080945,3.4274755,6.8008294,6.0136466,4.649451,10.90989,0.7791933,5.774103
t97,12.434463,12.135552,4.479181,8.964271,9.697308,9.618037,6.266657,3.6953669,4.479744,3.0600016,3.015099,4.142831,6.2572966,8.0522785,4.8342443,9.089205,3.2096803,8.87836,4.5830593,8.138398
t98,11.877455,11.290696,4.9339166,8.637922,9.452611,8.979068,6.2856474,4.150603,4.6653314,3.3433197,3.0848897,4.0682235,5.994595,7.6715317,4.705357,8.571438,3.5059104,8.44914,4.3981137,7.934693
t99,2.295326,0.5369398,-7.3206034,5.6210866,5.643678,4.5180273,6.1722593,4.8797846,4.4039617,5.7136045,4.8250017,5.513337,10.252996,8.92697,3.2474906,3.8000066,1.5386621,7.019305,6.2929854,2.5391953
t100,7.701336,4.086423,9.819687,1.2130145,7.042186,9.362146,7.692287,6.0254107,3.8752432,6.0024476,5.5715485,4.902419,7.6877484,8.745672,5.250427,1.7065159,4.7583437,4.9797482,3.703421,4.271634
t101,2.3655636,0.6240477,-7.228454,5.6674447,5.629072,4.543464,6.14698,4.958483,4.4705577,5.7779164,4.9248166,5.48494,10.351223,8.916726,3.3189816,3.8068337,1.5712882,6.977342,6.274895,2.5134046
t102,2.3122487,0.5518158,-7.235264,5.6721954,5.6951017,4.476051,6.111306,4.971605,4.438607,5.759908,4.8699746,5.4927406,10.310048,8.957775,3.3154366,3.8478107,1.6056535,7.062492,6.209154,2.5041726
t103,11.9375305,11.368755,4.897869,8.639014,9.503235,9.059149,6.2972713,4.077958,4.6241493,3.3490427,3.0738523,4.1007686,5.9948363,7.6705246,4.741327,8.581402,3.4682536,8.510935,4.389137,7.9250584
t104,11.968664,11.360562,4.879851,8.670853,9.459552,9.05733,6.2725344,4.099189,4.641444,3.3127682,3.0960598,4.070548,6.0357,7.7100263,4.718064,8.618861,3.4569488,8.515345,4.4234905,7.9616632
t105,-5.1098123,6.077203,10.46889,7.4552355,-0.8051913,7.2083797,11.485436,9.163706,3.5463853,3.4053812,5.091174,3.9722867,8.101576,3.4074972,2.9436655,6.8601346,0.29045632,5.9051914,7.3047547,5.0950565
t106,7.6507154,4.085064,9.779931,1.2627349,7.1044407,9.313666,7.7702293,5.935525,3.9155722,5.9398656,5.5313735,4.9636497,7.7384043,8.795195,5.2046614,1.7200806,4.8388224,4.9345946,3.7564142,4.376849
t107,7.705899,4.1209626,9.699278,1.2630337,7.0920267,9.245134,7.7873554,5.9256754,3.908041,5.9784904,5.547167,4.957299,7.7954254,8.853324,5.1379905,1.7307891,4.8161187,4.971007,3.8081717,4.3696055
t108,12.614862,12.580788,4.2719226,8.895793,9.878731,9.942245,6.360176,3.32245,4.3281713,3.241993,3.018618,4.1431556,6.1468296,7.877409,4.9014273,8.8651285,3.164779,9.086337,4.4886136,8.16247
t109,2.3657665,0.773526,-7.3279257,5.6687894,5.489039,4.561415,6.2403364,4.8298764,4.3843474,5.7158823,4.9106164,5.5061135,10.377348,8.8599615,3.3062382,3.6501076,1.4039133,6.8094835,6.3331523,2.605118
t110,2.140541,0.6186028,-7.336472,5.5119586,5.5735188,4.6608863,6.2885404,4.8946915,4.4982214,5.6215615,4.7502704,5.5271487,10.250411,8.910204,3.4087749,3.7870777,1.4995615,6.81366,6.0889487,2.5843284
t111,-4.1400356,11.40931,9.451752,8.19833,9.244482,6.0802245,7.2417192,8.157444,1.3884637,3.6482875,6.7618628,7.2146745,7.6997023,8.540312,6.676147,6.505449,0.24144372,8.963301,3.8039215,3.9878967
t112,-4.1591086,11.289819,9.561611,8.115984,9.212019,6.1186886,7.4197817,8.158414,1.4696892,3.569712,7.0614934,7.0820947,7.803282,8.666111,6.5872946,6.5702953,0.12491647,8.986474,3.960455,3.8351696
t113,12.441169,12.502131,4.578818,8.646689,10.102848,10.045269,6.4967833,3.1470194,4.244661,3.4105117,3.0441368,4.366167,5.92629,7.5095987,5.147193,8.234765,3.08186,9.123966,4.327878,7.8460608
t114,12.559829,12.499369,4.443651,8.7657585,10.062903,9.997246,6.491853,3.2318218,4.2261715,3.2983246,2.9471896,4.206544,5.9944725,7.66633,5.080844,8.379057,3.1158974,9.198157,4.360206,8.027865
t115,-5.2379255,5.9778357,10.486968,7.259142,-0.8362976,7.282028,11.572687,9.044297,3.5619936,3.523665,5.0034776,3.9077017,8.097017,3.3667078,2.9012341,6.8073363,0.2864845,5.9698977,7.2451267,5.0240893
t116,12.3735895,12.343258,4.682187,8.596248,10.074984,9.935002,6.501722,3.2271163,4.2923894,3.4663923,3.1265254,4.3960238,5.934172,7.449013,5.180455,8.036792,3.0975177,9.122135,4.2972937,7.753441
t117,12.391085,12.305039,4.652297,8.646075,10.026457,9.885084,6.469947,3.2820518,4.339862,3.4528034,3.1347363,4.3342266,5.9902353,7.5066,5.1568832,8.034944,3.1467617,9.140018,4.2910585,7.812942
t118,9.482586,0.96979177,10.041982,7.907183,5.161524,4.278522,5.874263,5.673535,2.841421,3.639263,6.5134544,8.401141,6.7263165,3.5349338,6.8364973,5.8818536,4.5075083,10.95794,0.841831,5.7225814
t119,-5.2528253,6.0267344,10.446206,7.358856,-0.7104666,7.3198614,11.524921,9.115742,3.624955,3.2792192,4.97833,3.9725308,8.229711,3.3295465,2.9914749,6.783103,0.17839132,5.964953,7.1974397,4.975488
t120,12.0975,11.6154375,4.74376,8.745849,9.53535,9.223184,6.290087,3.9543211,4.5862927,3.2814083,3.0680914,4.1037126,6.0638356,7.770607,4.7498198,8.739361,3.3849587,8.614093,4.4662104,8.002872
t121,12.377218,11.989369,4.4976826,8.913046,9.523966,9.450923,6.289091,3.7905083,4.551435,3.162461,3.1259515,4.078539,6.246763,7.998714,4.7626557,9.054151,3.2289543,8.770703,4.6055007,8.138192
t122,-4.1070194,11.403598,9.420677,8.233821,9.327629,6.000675,7.22672,8.037259,1.2937278,3.452733,6.8357196,7.223042,7.6008053,8.664102,6.633006,6.481961,0.35860458,9.137606,3.7962048,3.9261658
t123,12.464497,12.511596,4.5714903,8.659475,10.111424,10.047203,6.5061884,3.1482508,4.252469,3.40084,3.0470715,4.362081,5.942112,7.5115037,5.151476,8.255602,3.0731983,9.142762,4.3309803,7.846521
