,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
t289,-0.9092093,7.267477,-0.0071017146,-0.02352869,1.7096555,-0.20713763,-0.05721393,-0.012408599,-0.11869148,0.25085983,-0.5381098,6.0365925,0.004915165,-0.27742025,11.391196,15.777684,9.549257,-0.1454988,7.0606976,9.574215,-0.00091201696,-0.23682278,0.10502613,4.305623,10.572275,7.8708363,4.2302423,0.38700652,-0.0922903,-0.12387781,6.460233
t290,-0.909075,7.264702,-0.0071768914,-0.023525147,1.711099,-0.20695284,-0.057368446,-0.012413036,-0.118642345,0.2508477,-0.5378679,6.0379395,0.004907847,-0.2774857,11.390805,15.777776,9.542565,-0.14520665,7.056759,9.575948,-0.00087995804,-0.23682989,0.10520707,4.3036847,10.574825,7.8720193,4.229174,0.3907035,-0.092000335,-0.12418705,6.4562445
t259,-0.9104943,7.290703,-0.0060721645,-0.023595115,1.727582,-0.20740634,-0.056999568,-0.012330711,-0.119359076,0.25118092,-0.53881305,6.037355,0.0048137126,-0.2777961,11.386617,15.800043,9.548958,-0.1447515,7.047997,9.571667,-0.00073784345,-0.23654787,0.10477073,4.2717156,10.593184,7.883305,4.246272,0.40029398,-0.09121519,-0.12394039,6.4395785
t260,-0.909734,7.285128,-0.005874643,-0.023503315,1.7309928,-0.20747563,-0.05705371,-0.01234573,-0.1192473,0.25112897,-0.537945,6.0422435,0.0049895183,-0.2778671,11.383737,15.782029,9.540874,-0.14444378,7.0272684,9.566345,-0.00085350336,-0.23641533,0.10505074,4.280754,10.58031,7.884477,4.2469225,0.40592352,-0.09147617,-0.12508705,6.4379253
t221,-0.9152242,7.2771935,-0.0040352824,-0.02365313,1.7167082,-0.20412397,-0.055239122,-0.012271861,-0.11416412,0.24969837,-0.53240293,6.03549,0.004666742,-0.27402052,11.389749,15.788098,9.404811,-0.13820127,6.9582353,9.583107,-0.0015512917,-0.23690365,0.10953399,4.396723,10.5148945,7.7648373,4.20924,0.48312783,-0.09135026,-0.10513954,6.4297056
t313,-0.91695756,7.2951345,-0.0062500653,-0.023441572,1.7133901,-0.204715,-0.056063913,-0.012197742,-0.11476281,0.24988331,-0.53188974,6.0196867,0.0047926065,-0.27456948,11.393718,15.807659,9.409287,-0.1372627,6.972255,9.61158,-0.0017977798,-0.23724629,0.10920768,4.380753,10.5244665,7.807753,4.206701,0.5009277,-0.091558695,-0.10627332,6.434708
t314,-0.9170079,7.2953844,-0.006247418,-0.023440233,1.7135991,-0.20471583,-0.056062914,-0.012196123,-0.11476636,0.24987596,-0.53189605,6.0195174,0.004794392,-0.2745706,11.393948,15.807471,9.409208,-0.13724186,6.9722447,9.6117525,-0.0017976748,-0.23724896,0.10919971,4.380683,10.524312,7.80766,4.206595,0.5012133,-0.09154738,-0.106296845,6.434914
t159,-0.82501507,6.9856877,-0.010869191,-0.02144831,1.8169715,-0.20221667,-0.044569694,-0.012042472,-0.12185017,0.22497079,-0.5608584,5.3526573,0.13486539,-0.27494124,10.7076025,15.107601,9.226772,-0.14641486,7.204117,9.132139,1.1957207,-0.22375743,0.09303614,3.7044296,9.833007,7.97684,4.2837224,0.19329953,-0.08379729,-0.12112999,5.4784327
t190,-0.76601017,6.7334185,-0.017058885,-0.018404447,1.8091185,-0.1997441,-0.03250042,-0.011728042,-0.129247,0.20896812,-0.57430285,4.8219066,0.42287314,-0.27269384,10.306615,14.747103,9.138334,-0.14293274,7.475318,8.767272,2.1176803,-0.2158935,0.08240347,3.0176592,9.502584,8.181046,4.3212123,-0.0062416457,-0.087028705,-0.13169174,4.740945
t191,-0.90741956,7.2213106,-0.01207225,-0.023680948,1.7027309,-0.20459753,-0.0553947,-0.012665841,-0.11841212,0.25195995,-0.52235687,6.074014,0.0065856003,-0.26979646,11.428304,15.668367,9.347094,-0.13289797,6.871142,9.492189,-0.0034329444,-0.23770241,0.11490535,4.2493763,10.531625,7.7277803,4.1393814,0.3494439,-0.09947318,-0.08747485,6.4112577
t285,-0.91075104,7.2575707,-0.010451733,-0.023177667,1.7023987,-0.20373772,-0.05681831,-0.012680289,-0.118582696,0.25029296,-0.5231831,6.0179505,0.0055433773,-0.27159488,11.511273,15.74412,9.361927,-0.13882372,6.931034,9.52027,-0.0024332323,-0.23919587,0.115455724,4.327353,10.627777,7.7606015,4.152397,0.3826622,-0.100558355,-0.0938951,6.3321195
t286,-0.91102636,7.2607207,-0.01017251,-0.023237312,1.7017342,-0.20384975,-0.05697766,-0.01268588,-0.11868949,0.25047812,-0.5236422,6.0280433,0.0054967473,-0.27163798,11.51519,15.741218,9.368493,-0.13890149,6.931822,9.522416,-0.0024387764,-0.23923211,0.11523081,4.3260126,10.630516,7.7586703,4.149287,0.37732857,-0.10036811,-0.09382627,6.334964
t247,-0.91076535,7.251448,-0.0104495995,-0.023306416,1.7047238,-0.20341182,-0.056470882,-0.012791059,-0.11838001,0.25061905,-0.52326506,6.048154,0.005417112,-0.27181503,11.502274,15.7361,9.384676,-0.13815224,6.912938,9.511164,-0.0023182812,-0.23894079,0.11588747,4.302429,10.623138,7.7478538,4.1582994,0.36312237,-0.09983196,-0.09376382,6.338444
t305,-0.899323,7.19092,-0.010187085,-0.023359312,1.7279451,-0.20495221,-0.05317607,-0.012912476,-0.11826502,0.25157446,-0.52564704,6.0941787,0.0069215926,-0.27232298,11.463951,15.682341,9.388162,-0.13304777,6.959176,9.477015,-0.003193839,-0.23928252,0.11184118,4.2642455,10.527191,7.7650285,4.216764,0.29697594,-0.101255044,-0.09454062,6.460013
t306,-0.8996628,7.190093,-0.01025567,-0.023354346,1.7273377,-0.20489801,-0.05328713,-0.012914005,-0.11826761,0.25154948,-0.52565444,6.093946,0.006894722,-0.27228084,11.463772,15.681052,9.387057,-0.13306284,6.959449,9.478223,-0.0031982958,-0.23928703,0.11181976,4.2637997,10.527156,7.7634974,4.215548,0.29685798,-0.10131582,-0.09466315,6.4627075
t264,-0.8992399,7.192589,-0.0104823345,-0.02344943,1.7011975,-0.20470554,-0.053662967,-0.012888644,-0.11793039,0.2518312,-0.52444357,6.0938864,0.006815234,-0.27162775,11.452778,15.660942,9.3628845,-0.13215528,6.9312778,9.475549,-0.003218527,-0.23900646,0.11150011,4.2648234,10.515164,7.7686734,4.2111697,0.3073874,-0.10083017,-0.09383262,6.435971
t274,-0.9028289,7.146146,-0.0056462768,-0.024434814,1.7015477,-0.20347956,-0.05681474,-0.012629278,-0.11528806,0.25280467,-0.5238162,6.124372,0.0054322,-0.26805878,11.415524,15.668657,9.353053,-0.1392901,6.8841915,9.441215,-0.003304337,-0.2357462,0.11585409,4.2441087,10.527913,7.6102176,4.068583,0.25986254,-0.09708046,-0.07493369,6.420335
t275,-0.8984041,7.1348553,-0.005859635,-0.024318852,1.7073729,-0.20336372,-0.055780973,-0.012607123,-0.115685746,0.25097108,-0.5258237,6.079105,0.0047767702,-0.26799938,11.375877,15.629556,9.34722,-0.13929546,6.897586,9.401555,-0.0021317173,-0.23477633,0.114297934,4.1904273,10.492826,7.627665,4.0818114,0.23639908,-0.09709809,-0.0771205,6.354038
t297,-0.8885448,7.268116,-0.0033728639,-0.024130076,1.677494,-0.2019318,-0.05584918,-0.012469314,-0.115710266,0.25278518,-0.5121076,6.08304,0.0066074044,-0.26813543,11.39163,15.429407,9.259295,-0.12566352,6.765728,9.40351,-0.004856182,-0.23524234,0.11138975,4.21545,10.353746,7.614385,4.1036386,0.44699672,-0.09341622,-0.071428254,6.3658514
t298,-0.88892645,7.266114,-0.00351427,-0.02416527,1.6776353,-0.2017466,-0.055816296,-0.012514632,-0.1158004,0.2530233,-0.51183206,6.083818,0.0065831863,-0.2681018,11.394955,15.433045,9.257337,-0.12562712,6.760416,9.406474,-0.0048667598,-0.23533782,0.111739345,4.218944,10.357403,7.611887,4.105124,0.44692248,-0.09369568,-0.07078499,6.3665347
t205,-0.79016316,6.8462186,-0.008926259,-0.023325557,1.5219697,-0.19394921,-0.045072414,-0.011401538,-0.116472006,0.22988035,-0.51933706,5.3460555,0.000726212,-0.26576358,10.684399,14.642443,8.947032,-0.1413859,6.8661,8.836909,0.8244642,-0.2172691,0.099940576,3.5798264,9.616272,7.6729875,3.9102294,0.2079242,-0.08472874,-0.074439965,5.6180944
t206,-0.7897008,6.854372,-0.009759669,-0.023426052,1.5122573,-0.19414076,-0.04582649,-0.011449338,-0.1166196,0.23031144,-0.51944554,5.347797,0.0008514596,-0.26600027,10.688328,14.650182,8.959269,-0.14182569,6.8805776,8.821054,0.8355338,-0.21712424,0.09951582,3.5826604,9.62992,7.6839237,3.9105518,0.19645299,-0.08455256,-0.07597112,5.6243396
t254,-0.874611,7.0903325,5.3162687e-05,-0.024979409,1.5890754,-0.1948488,-0.057347637,-0.012176238,-0.111167245,0.25166923,-0.4989556,5.9975915,0.0062775994,-0.26548687,11.314384,15.2090025,9.030862,-0.13882244,6.6476316,9.341061,-0.0043690875,-0.22969675,0.11820761,4.2548175,10.157801,7.3198133,3.9011583,0.4427704,-0.0906939,-0.044359684,6.4490557
t255,-0.8751144,7.09587,-0.00041216257,-0.025078814,1.6021614,-0.19429894,-0.057502113,-0.012213756,-0.1111946,0.25219357,-0.49912596,6.0117497,0.0061402493,-0.26615223,11.341763,15.218386,9.0207205,-0.13776423,6.6395793,9.351272,-0.004056746,-0.22966722,0.11906178,4.261449,10.163276,7.3247795,3.9021103,0.44227535,-0.090862215,-0.0430638,6.4563603
t176,-0.88968176,6.9808955,-0.0035830606,-0.024788922,1.5326366,-0.19656754,-0.053532787,-0.012612162,-0.11345864,0.25260812,-0.5043481,6.015756,0.0051669427,-0.26257697,11.200163,15.357794,8.9699955,-0.13441092,6.679449,9.295552,-0.0029311772,-0.23276544,0.1131113,4.2655296,10.239928,7.4522786,3.9838216,0.3216382,-0.09298278,-0.045835134,6.3803406
t177,-0.85555845,6.938654,-0.007468171,-0.023466606,1.6284432,-0.19503751,-0.048108354,-0.012015832,-0.116081595,0.23952919,-0.5182394,5.7072263,0.0011474246,-0.26406115,10.915859,15.0881,8.941231,-0.13197128,6.7967544,9.108831,0.39094377,-0.2261335,0.10550962,3.8968115,9.966355,7.6149464,4.0437856,0.26704177,-0.09001632,-0.058861222,5.994045
t142,-0.70185035,6.4375677,-0.011022268,-0.018446036,1.8042274,-0.1895221,-0.028604567,-0.011826858,-0.13013689,0.19707781,-0.57344556,4.500944,0.7106496,-0.26714268,9.788844,14.035015,8.773677,-0.15002933,7.402425,8.3695755,2.8387046,-0.20413578,0.07649864,2.6624703,8.880929,7.9538083,4.1976385,-0.021351106,-0.07342671,-0.0887241,4.2201433
t124,-0.47072783,5.6357937,-0.011155907,-0.010240456,2.212544,-0.18644716,-0.018322999,-0.0126057705,-0.15244916,0.14340349,-0.6430834,3.1242154,1.711909,-0.2745941,8.487268,12.586222,8.597942,-0.1804756,8.284521,7.488974,6.024372,-0.17865102,0.03257964,1.1467409,7.6258483,8.458678,4.3416467,-0.0808538,-0.052426096,-0.101958,2.1630955
t111,-0.35722342,5.154318,0.16809492,-0.008598847,2.5373287,-0.1771487,-0.0154679585,-0.014070675,-0.16209687,0.11808511,-0.6687805,2.5408742,2.5390112,-0.26972476,8.127608,11.644978,8.224135,-0.20106338,8.6531515,7.3009105,7.370546,-0.16689785,0.010467331,0.61055624,7.042817,8.470998,4.2152443,-0.12711239,-0.04835741,-0.032950226,1.4060562
t98,-0.1492875,4.6162868,0.644566,-0.0059177456,3.106087,-0.16286594,-0.014252163,-0.016618514,-0.17723458,0.081326365,-0.71280116,1.6517676,3.8772016,-0.2639161,7.421163,10.217804,7.5737677,-0.23483013,9.323188,7.300922,9.392302,-0.15041526,0.47121203,-0.008784085,5.9122863,8.750987,4.239404,-0.19422868,-0.033832032,0.6317278,0.038836285
t161,-0.8843415,6.806424,-0.005386667,-0.027935827,1.3786865,-0.17408223,-0.06459264,-0.011983031,-0.11856245,0.2514911,-0.45182166,5.9075665,0.00025575902,-0.24901593,11.105114,14.384907,8.370801,-0.11177586,6.149749,9.070787,-0.0026684839,-0.21675833,0.11320812,4.138245,9.736,6.8361597,3.4431076,0.5546339,-0.107188396,0.24441722,6.382834
t162,-0.62771475,5.9634085,-0.013400033,-0.019023707,1.6719049,-0.16968383,-0.037714202,-0.011577305,-0.14020538,0.1851493,-0.53927904,4.1282086,1.2135913,-0.25371668,9.279901,12.796584,8.208791,-0.14381783,7.19739,7.8554454,3.5859284,-0.18337627,0.064164355,2.1847234,8.129965,7.4826016,3.7386043,-0.023377866,-0.078929566,-0.020865256,3.708958
t154,-0.6511783,6.056485,-0.012070228,-0.019995404,1.6688128,-0.16927904,-0.039068397,-0.011619077,-0.13768384,0.18993106,-0.5323158,4.277132,1.1310058,-0.2532878,9.449953,12.922331,8.199918,-0.14096671,7.107561,7.9637556,3.2564178,-0.185587,0.0678125,2.3624334,8.238717,7.398734,3.7047687,-0.018426197,-0.0817928,-0.014965011,3.916094
t129,-0.5606425,5.729053,-0.012253844,-0.016735489,1.7935627,-0.16858636,-0.03319683,-0.012035201,-0.14504357,0.17077626,-0.5558436,3.7578025,1.4451172,-0.25454286,8.895709,12.358034,8.112607,-0.15453938,7.428179,7.598216,4.3930507,-0.17613542,0.051850826,1.7571012,7.7527456,7.558281,3.8072536,-0.043748394,-0.07175118,-0.02152565,3.1004632
t188,-0.8360688,6.7316046,-0.0058914092,-0.026205456,1.4017578,-0.17505959,-0.053993393,-0.011750945,-0.11903945,0.23227027,-0.47263175,5.406018,0.36127305,-0.24804677,10.555936,14.028838,8.311644,-0.12253368,6.3788333,8.780807,0.6372169,-0.20691149,0.097740784,3.6229064,9.356591,6.9973116,3.5360591,0.38601184,-0.09691796,-7.940489e-06,5.678232
t189,-0.6875105,6.2208447,-0.011217825,-0.020741358,1.604022,-0.17080988,-0.038709402,-0.0117880935,-0.13283755,0.19549172,-0.5231136,4.4294,1.0593603,-0.2521638,9.54027,13.123661,8.208789,-0.1387885,6.980309,8.085758,2.8773906,-0.18826595,0.07052916,2.4994113,8.429308,7.369668,3.7514513,-0.009734165,-0.08276546,-0.019133108,4.154906
t170,-0.79170936,6.5966005,-0.010093588,-0.024500916,1.4744757,-0.17256565,-0.043655086,-0.011697603,-0.121328205,0.2195926,-0.48839408,5.05211,0.61074895,-0.24969402,10.19815,13.799031,8.24126,-0.12222016,6.5275292,8.519425,1.3800431,-0.20020533,0.089368865,3.1969573,9.0164175,7.135336,3.6709146,0.22136104,-0.09285603,-0.006575268,5.1745114
t178,-0.87453085,6.7759147,-0.00015120031,-0.02807709,1.36584,-0.17617801,-0.06460793,-0.012462612,-0.11478924,0.25331292,-0.44772273,5.994637,0.0014229747,-0.24827574,11.08161,14.516176,8.42617,-0.11965795,6.2456923,9.079724,-0.004833528,-0.21768409,0.11722894,4.180986,9.827272,6.8716946,3.4475777,0.5362928,-0.10900308,0.30634174,6.436905
t179,-0.6941035,6.159642,-0.010463696,-0.02147388,1.600463,-0.17122889,-0.040331908,-0.011904102,-0.13035715,0.2003284,-0.51523226,4.5854597,0.91819,-0.25151655,9.64313,13.290719,8.213051,-0.13662052,6.955636,8.157927,2.5882092,-0.19063425,0.07879839,2.648866,8.548426,7.3708057,3.6860237,-0.007553957,-0.08783025,-0.011741764,4.367649
t167,-0.7576871,6.369949,-0.01991697,-0.025752371,1.5525236,-0.17629647,-0.05310222,-0.012279419,-0.123885214,0.2142841,-0.49936736,5.037504,0.60158765,-0.24141528,10.041484,13.580275,8.130911,-0.13559519,6.6389837,8.54193,1.4261888,-0.19800287,0.09395085,3.3975537,8.822492,7.0285068,3.5094633,-0.001887564,-0.099629775,0.21788923,4.8104305
t171,-0.6398765,5.9903145,-0.02216645,-0.02118157,1.7180494,-0.17209785,-0.04423847,-0.012409968,-0.13599087,0.18616076,-0.53603613,4.288137,1.1233557,-0.24521953,9.286655,12.824125,8.066014,-0.15120682,7.0875745,8.004125,3.1526706,-0.18370451,0.07292512,2.5449214,8.116381,7.2977037,3.650228,-0.028396413,-0.087674744,0.091708995,3.6428175
t172,-0.6434939,6.0032563,-0.022241253,-0.021294674,1.7134519,-0.17223442,-0.044647533,-0.012397845,-0.13568464,0.18696699,-0.5346865,4.3101206,1.1062801,-0.2451331,9.310468,12.842101,8.070468,-0.15077406,7.0718765,8.019912,3.1002579,-0.18412325,0.07368997,2.5717373,8.139022,7.2880692,3.6441293,-0.027532827,-0.08799564,0.094543256,3.6774907
t112,-0.41773283,5.1181397,-0.006991303,-0.013347274,2.1745067,-0.1711277,-0.029461017,-0.014004804,-0.15696523,0.13636798,-0.59902537,2.803077,2.1132555,-0.2549371,8.206686,11.320408,7.7239943,-0.18092553,7.835201,7.3341327,6.2260733,-0.16235398,0.029644746,1.0799067,6.9894075,7.615744,3.7283998,-0.100614354,-0.062939204,0.19070818,1.8820393
t238,-0.8561356,7.00971,-0.004239524,-0.029793257,1.3060597,-0.18123697,-0.057635736,-0.012191666,-0.118780166,0.25527716,-0.4635294,5.7894454,0.0015751707,-0.25271425,11.050055,14.77351,8.521004,-0.12803048,6.3909216,9.183659,-0.0018183603,-0.22098538,0.12757954,4.0963264,10.100906,7.020361,3.376818,0.57845944,-0.1039426,0.33345833,6.301851
t239,-0.83910847,6.95282,-0.0072047147,-0.029192843,1.3437741,-0.18187648,-0.05483058,-0.012010759,-0.11966251,0.24878195,-0.46905667,5.6601443,0.00018304039,-0.25348392,10.881218,14.610894,8.493412,-0.12954244,6.440611,9.076535,0.13413185,-0.21744263,0.12306246,3.9398565,9.968574,7.061748,3.4139915,0.49073395,-0.10159201,0.23050413,6.09497
t237,-0.8089474,6.8439207,-0.009644258,-0.028053867,1.3480495,-0.18056878,-0.04953923,-0.011756697,-0.12175944,0.23934507,-0.4797873,5.3795342,0.17402759,-0.25333217,10.625614,14.394705,8.427135,-0.13030536,6.5553894,8.918091,0.64125925,-0.21229415,0.11506594,3.640758,9.714464,7.162501,3.4502869,0.402398,-0.09909373,0.13628061,5.7316866
t141,-0.5236314,5.9623485,-0.008181066,-0.018000111,1.8195665,-0.17525373,-0.022206176,-0.011910905,-0.14263968,0.16739972,-0.5769086,3.471549,1.5331951,-0.26151,8.821353,12.457836,8.10986,-0.15998334,7.61315,7.634539,4.8319435,-0.1749365,0.055782698,1.6197435,7.7919974,7.834307,3.8888724,-0.048354913,-0.071493365,-0.02432658,2.831071
t249,-0.8362991,7.217176,0.016151506,-0.029118301,1.3068651,-0.1858491,-0.056011625,-0.012319019,-0.112099335,0.2549381,-0.47076872,5.8714933,0.0020508517,-0.25729534,11.147268,14.760819,8.622389,-0.13117611,6.534533,9.210209,-0.0022136045,-0.21930763,0.120777674,4.1308618,9.926023,7.1525474,3.6189466,0.57009345,-0.10547911,0.25736225,6.28494
t250,-0.8378587,7.2035913,0.0032841864,-0.029212108,1.3280901,-0.184444,-0.055726353,-0.012465114,-0.11232695,0.25531274,-0.47076446,5.8897996,0.001981873,-0.2575267,11.145833,14.78015,8.611313,-0.13017848,6.5288334,9.205587,-0.002075834,-0.21889962,0.12069954,4.12632,9.929265,7.130352,3.6051836,0.5473652,-0.10469094,0.26752535,6.2776647
t224,-0.8388233,7.2085376,0.006380488,-0.029386114,1.3551452,-0.18654588,-0.05588832,-0.012298616,-0.113273725,0.25455543,-0.4747137,5.896067,0.0018734186,-0.2568114,11.129848,14.748801,8.63079,-0.13004704,6.5111656,9.18834,-0.002176601,-0.21841662,0.119961455,4.122657,9.897644,7.1329494,3.6065028,0.5431989,-0.10705885,0.28651652,6.305066
t225,-0.7673206,6.9513607,-0.006939955,-0.026734872,1.398169,-0.1848839,-0.04247349,-0.011635717,-0.1181795,0.23048525,-0.4989508,5.2130413,0.3156726,-0.25680262,10.477561,14.215101,8.500616,-0.1334004,6.7787123,8.770535,1.0671703,-0.20608918,0.10244338,3.4425144,9.358035,7.3608856,3.7017796,0.293025,-0.09948827,-0.00031115368,5.411356
t183,-0.69809,6.657785,-0.010073124,-0.024083335,1.4729104,-0.18014392,-0.033540122,-0.011411554,-0.12507501,0.21027152,-0.5221616,4.6274276,0.7137748,-0.25717315,9.920771,13.667834,8.349653,-0.13860181,7.025332,8.388126,2.244012,-0.19553502,0.086747676,2.843404,8.838899,7.501853,3.7621691,0.029997064,-0.091272,-0.01535931,4.581127
t267,-0.8244848,6.9821496,0.014602899,-0.029178035,1.3805318,-0.18183425,-0.05154746,-0.011772559,-0.11462823,0.24811363,-0.470157,5.6938066,0.0032480299,-0.25410435,10.935693,14.486461,8.474441,-0.12291841,6.4395266,8.969255,0.102863304,-0.21543685,0.11739174,3.954965,9.811316,7.0251217,3.5051928,0.41863164,-0.10075192,0.21242326,6.11838
t268,-0.8399744,7.02988,0.08435472,-0.029728964,1.3512177,-0.18091266,-0.05421895,-0.01197728,-0.11322665,0.2549461,-0.46324727,5.860009,0.0014681822,-0.2544773,11.133204,14.666566,8.496554,-0.12041147,6.3964453,9.090608,-0.0024956893,-0.21958552,0.12279739,4.140418,9.951916,6.989784,3.4733682,0.5164789,-0.10362658,0.32299656,6.3573275
t143,-0.57641566,6.1027923,-0.01060429,-0.019821728,1.7010355,-0.17374615,-0.024444886,-0.01167246,-0.13871926,0.17922036,-0.56037,3.8062022,1.3287666,-0.25897148,9.048663,12.75859,8.182543,-0.15468091,7.4106975,7.782479,4.1453705,-0.1793621,0.067594215,1.9580986,8.0279665,7.685683,3.8364408,-0.03385087,-0.07660911,-0.022944242,3.230481
t144,-0.84584785,6.9227633,0.046880573,-0.02970504,1.3475581,-0.18058889,-0.060484435,-0.012597166,-0.11272082,0.25642413,-0.46124133,5.979199,0.0016123519,-0.25302356,11.153244,14.6415615,8.473799,-0.13127534,6.3721895,9.145517,-0.002925254,-0.21874467,0.12566575,4.222774,9.932925,6.940147,3.4299672,0.46097893,-0.10828915,0.4095701,6.3744335
t65,-0.26709524,4.0731173,0.046379697,-0.009029724,2.643876,-0.14853129,-0.021242585,-0.016601514,-0.16535227,0.092845835,-0.610689,1.9055976,2.823455,-0.24549459,7.3910856,9.606403,6.829102,-0.20481652,7.9743395,6.9519844,7.7081943,-0.1397842,0.0012767302,0.44076705,5.713355,7.111971,3.2800064,-0.16648617,-0.049368877,0.962425,0.8582669
