,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
t285,-3.793427,11.849779,2.7976701,8.499356,6.70832,3.3041046,7.7761497,5.153264,3.9726002,4.1847653,6.7038264,5.2613497,2.884324,3.9594288,7.5514927,3.706871,4.678265,4.306502,6.4201264,7.8657866,6.5163584,3.2836082,6.8706703,4.76042,4.9059772,3.3966367,3.8611417,7.521674,2.8832648,5.836737,7.5097322
t286,-3.792819,11.80429,2.7396936,8.421714,6.641567,3.313264,7.8093953,5.1944375,3.902389,4.1550703,6.6866646,5.3441625,2.935759,3.9871514,7.630029,3.690361,4.709015,4.375776,6.393429,7.796261,6.554455,3.253449,6.897648,4.8050747,4.8710413,3.4178197,3.9242337,7.4511743,2.8999836,5.7863154,7.4916778
t247,-3.8031561,11.824554,2.7800944,8.493004,6.6913238,3.3247662,7.7865434,5.179639,3.9491708,4.1546006,6.7020106,5.288557,2.9138718,3.9534454,7.5786037,3.6860292,4.689627,4.3353477,6.4174023,7.843922,6.5353165,3.2820127,6.8792067,4.776197,4.8812194,3.4184155,3.8820343,7.499384,2.8633335,5.828428,7.514886
t305,-3.8487883,11.830456,2.7636201,8.500231,6.683335,3.3398476,7.7843475,5.1719537,3.9265816,4.1576886,6.734778,5.2911777,2.9052002,3.9586897,7.6042976,3.709094,4.704234,4.3216767,6.4397683,7.8526373,6.564508,3.2716382,6.921617,4.7532616,4.8846846,3.3939319,3.9026787,7.467926,2.8740945,5.8273106,7.5329804
t306,-3.8912075,11.843753,2.7588875,8.542827,6.6910453,3.3442113,7.767086,5.1346617,3.9231875,4.185597,6.771618,5.264321,2.8588774,3.9603035,7.598656,3.7435577,4.715163,4.28041,6.475911,7.884307,6.581319,3.2716722,6.945403,4.7270083,4.9206257,3.3598704,3.9047084,7.462862,2.8833523,5.843519,7.537486
t264,-3.8703952,11.836375,2.7556665,8.515876,6.681608,3.3431919,7.778215,5.1480007,3.9193401,4.1725645,6.7557125,5.282768,2.8762035,3.9646091,7.6059566,3.7307348,4.7124352,4.301959,6.461232,7.8656187,6.5765505,3.267044,6.93683,4.7395287,4.908913,3.3738363,3.9082482,7.4607115,2.8820384,5.8317995,7.533288
t274,-3.8446295,11.76516,2.7351127,8.416829,6.664734,3.3602307,7.767143,5.220066,3.8789957,4.1264687,6.7621617,5.3254704,2.9617474,3.9551468,7.6652293,3.7314243,4.7642746,4.3401103,6.4321356,7.851884,6.63776,3.276869,6.963697,4.779111,4.842605,3.381829,3.9503155,7.417865,2.8760328,5.8340425,7.5108266
t275,-3.7909532,11.772243,2.7935612,8.396027,6.7055163,3.3286853,7.750172,5.2285714,3.9524302,4.158271,6.70915,5.2756577,2.9668748,3.9305835,7.586705,3.6983078,4.741522,4.325574,6.3820825,7.8657417,6.589794,3.3007216,6.892751,4.804522,4.8284807,3.4070265,3.8860514,7.4914513,2.8819876,5.853239,7.4909353
t297,-3.7824652,11.737566,2.7927325,8.29809,6.7112207,3.305752,7.708825,5.2487283,3.948852,4.204926,6.7067895,5.2622004,2.9994888,3.9215498,7.5938373,3.7300782,4.7819448,4.305559,6.3225465,7.881136,6.6193542,3.3205457,6.916026,4.8401165,4.8058214,3.3698013,3.8985128,7.4758186,2.9257686,5.866299,7.4454355
t298,-3.843272,11.786558,2.7321553,8.307192,6.6512213,3.3509593,7.770574,5.2093554,3.884632,4.165876,6.721823,5.3273296,2.9553053,3.956824,7.6532803,3.7161357,4.760228,4.351038,6.3705177,7.8283296,6.6225195,3.259153,6.9689865,4.789075,4.8442144,3.3749545,3.9303832,7.408448,2.9345613,5.8089056,7.508129
t205,-3.6131146,11.662532,2.7672365,8.047534,6.66281,3.2720945,7.707747,5.3117394,3.9155428,4.218521,6.6116257,5.3400755,3.0842133,3.9378624,7.6359887,3.7219894,4.827246,4.372175,6.206197,7.8093596,6.636536,3.3254619,6.896942,4.9430375,4.75627,3.3818946,3.9332714,7.448727,2.9781175,5.829367,7.3488674
t206,-3.584456,11.679458,2.721636,8.0956335,6.614925,3.279836,7.750391,5.288221,3.868359,4.2008295,6.5939384,5.392414,3.0447352,3.977104,7.6762705,3.7138777,4.8241415,4.4123025,6.2553406,7.7631116,6.6334167,3.28289,6.9058113,4.935183,4.7907896,3.3899338,3.9539468,7.4170675,2.9868517,5.785296,7.352064
t254,-3.7344348,11.668214,2.811618,8.073448,6.744675,3.2737103,7.644043,5.313902,3.9680507,4.2481427,6.681119,5.2386293,3.1038327,3.8813775,7.590333,3.7441618,4.838573,4.298369,6.192296,7.90193,6.6574063,3.3763127,6.9232855,4.9115744,4.7337766,3.3463588,3.902937,7.469222,2.9679203,5.8960924,7.3808436
t255,-3.7333915,11.6779995,2.8251276,8.120264,6.742149,3.281678,7.660183,5.315097,3.9789107,4.2252107,6.68102,5.237304,3.0901415,3.8902817,7.5822897,3.731562,4.8216753,4.301962,6.2211723,7.899542,6.6450577,3.363169,6.905371,4.9001136,4.735418,3.3654647,3.893845,7.489828,2.9456894,5.8947887,7.39698
t176,-3.739594,11.683799,2.8564641,8.151868,6.755495,3.287552,7.671361,5.33464,4.0110555,4.200147,6.6806693,5.2223186,3.0948927,3.8851573,7.5551567,3.7064826,4.800934,4.29981,6.245087,7.908029,6.6251016,3.357543,6.8659067,4.893731,4.713695,3.39821,3.8669078,7.5298643,2.9231775,5.904156,7.4141197
t177,-3.7206173,11.678178,2.8353913,8.143297,6.73529,3.282363,7.6745152,5.3265357,3.9874098,4.2077465,6.671413,5.248593,3.091065,3.8995779,7.5780177,3.7179093,4.8110743,4.311683,6.2312174,7.8905077,6.6345506,3.3509831,6.8791065,4.902325,4.725141,3.3889275,3.888087,7.5080824,2.9372509,5.8896775,7.400241
t142,-3.4502392,11.641605,2.696306,7.883899,6.572114,3.2573137,7.752788,5.2971673,3.8411367,4.2355022,6.5203476,5.4542103,3.0800354,3.9877553,7.7064238,3.7267914,4.837134,4.4508343,6.1391644,7.701632,6.6268315,3.2995539,6.901377,5.0106025,4.7952847,3.3843966,3.9954426,7.3752155,3.0417209,5.7584043,7.267206
t124,-0.21320434,10.298345,2.5922613,2.919278,6.080632,2.966523,7.2665353,6.530039,4.817278,5.3375854,6.0764623,6.1896214,4.2920227,4.0225263,7.204458,3.76624,4.517534,4.3001294,4.869448,5.4664907,6.197772,4.3632097,6.3772063,6.736731,4.325001,3.3837247,4.940085,5.0092945,5.4164457,5.2727995,4.3075776
t111,-0.16411328,10.277706,2.6220703,2.9359255,6.029135,2.983922,7.30184,6.5082374,4.843901,5.328721,6.0734053,6.243664,4.350467,4.0189066,7.246266,3.7545812,4.485598,4.2649174,4.8251214,5.4020047,6.2076745,4.36609,6.3777065,6.800423,4.304477,3.4249802,4.9154744,4.9540095,5.4640884,5.32303,4.2860117
t98,-0.15914927,10.282669,2.6131833,2.9406502,6.0045066,3.01085,7.311687,6.4780254,4.8727174,5.308147,6.0640855,6.2562456,4.366132,3.997105,7.275238,3.7691917,4.4872823,4.2443066,4.8119316,5.385049,6.2073607,4.3731513,6.3787456,6.81642,4.303809,3.4322774,4.8920007,4.9348016,5.474447,5.331742,4.27676
t161,-0.6407598,11.032421,2.4161046,2.3254,6.380406,2.9097872,6.8129835,6.701171,4.689744,5.178017,5.952139,6.123014,4.2896028,4.1083,6.8449183,3.8086522,4.7109113,4.249015,5.077906,5.712187,5.9749856,4.58316,6.454896,6.461733,4.643229,3.0707393,4.950164,5.158267,5.5929303,4.973765,3.970988
t162,-0.45016795,10.837817,2.602399,2.4261332,6.3049803,2.9025867,7.046166,6.743183,4.6913266,5.2707276,5.919023,6.165214,4.246221,4.144346,6.952188,3.7513692,4.6935,4.4424057,5.020961,5.540867,5.9742265,4.560016,6.389085,6.6356683,4.516549,3.2462652,5.0601397,5.140889,5.630283,5.1581016,4.0075355
t154,-0.46129346,10.88103,2.534373,2.3850334,6.266102,2.8996234,7.0105605,6.7806087,4.6883345,5.2105145,5.8584094,6.1568756,4.218766,4.094993,6.971466,3.8064554,4.700964,4.4671335,4.9932146,5.5158296,5.9344764,4.5676084,6.3863406,6.6568966,4.4936843,3.258971,4.996028,5.1763806,5.6447086,5.1537824,4.028246
t129,-0.3830711,10.726525,2.6246946,2.5276344,6.2586803,2.9072256,7.1039157,6.7186513,4.710758,5.2951064,5.9389186,6.1873803,4.2550554,4.133905,6.9998837,3.7373605,4.654179,4.4396544,4.988707,5.4999447,6.0044794,4.524075,6.378327,6.6797876,4.471696,3.290791,5.048969,5.109176,5.612363,5.202519,4.059731
t188,-0.5911725,10.999295,2.4618812,2.335806,6.3562317,2.9118235,6.880093,6.7147355,4.6929398,5.1922064,5.9284544,6.136356,4.277358,4.1083655,6.8743196,3.8030047,4.7158985,4.3198495,5.059074,5.6681337,5.9630976,4.5873094,6.4313154,6.504351,4.6079073,3.1209528,4.971968,5.1557226,5.612814,5.0191617,3.9741476
t189,-0.4441793,10.852677,2.5582917,2.4233575,6.2648163,2.9357252,7.041165,6.7362914,4.726103,5.2149873,5.8781786,6.181781,4.2765927,4.0888333,6.9742827,3.8152974,4.732302,4.469753,4.979342,5.5073147,5.937671,4.5917397,6.3545256,6.6679683,4.489195,3.266834,5.0125484,5.1222467,5.662428,5.1786094,3.9941998
t170,-0.5411509,10.942205,2.4971733,2.3649101,6.332858,2.9214008,6.9400063,6.7141623,4.7039895,5.203748,5.927646,6.145938,4.277692,4.1069193,6.9029837,3.802942,4.718299,4.362911,5.04064,5.621279,5.963556,4.584106,6.411799,6.5535913,4.576016,3.1664276,4.988379,5.1423435,5.6193686,5.071548,3.982879
t178,-0.6826189,11.094016,2.3995328,2.30962,6.402066,2.9046865,6.776954,6.7066092,4.6820216,5.1693287,5.9596357,6.11013,4.295164,4.1027837,6.815863,3.8103812,4.7145023,4.239273,5.095945,5.7639084,5.9777927,4.592908,6.472614,6.4051147,4.673273,3.0316238,4.939861,5.172541,5.5849752,4.918691,3.9621253
t179,-0.50216407,10.921883,2.569685,2.348358,6.3238664,2.8622465,6.9995317,6.7937655,4.6486855,5.2418256,5.849176,6.1394877,4.2055564,4.151273,6.9274774,3.7697148,4.704345,4.4558516,5.030682,5.5498385,5.9195538,4.5737967,6.3971353,6.621199,4.527735,3.2237544,5.0560727,5.1914344,5.671392,5.134318,3.9942977
t167,-0.49441206,10.913167,2.508318,2.3675387,6.294946,2.927574,6.988018,6.7177753,4.714903,5.203019,5.90529,6.165605,4.2766356,4.097911,6.9491963,3.810737,4.7165623,4.4160414,5.0080748,5.5599413,5.9511313,4.5803757,6.3819523,6.6159225,4.5292735,3.22474,4.992371,5.130794,5.642292,5.128905,3.994768
t171,-0.43576536,10.853709,2.587675,2.3937144,6.2666655,2.839651,7.0701237,6.7925296,4.6385145,5.24291,5.8644395,6.123719,4.1972394,4.154028,7.00618,3.7816398,4.6766453,4.496273,4.989535,5.48347,5.9269934,4.5399585,6.3786426,6.6923337,4.4550886,3.307792,5.076487,5.1879597,5.678536,5.2141895,4.0578985
t172,-0.42917377,10.854746,2.5541122,2.4257064,6.2432456,2.8625245,7.0608225,6.7632084,4.672294,5.238307,5.8882036,6.1574674,4.233096,4.1147213,7.0100503,3.7833498,4.6486616,4.4645634,4.970046,5.490979,5.9618564,4.523464,6.3812633,6.6824307,4.4591346,3.298238,5.008029,5.1568913,5.6448627,5.198234,4.06896
t112,-0.2990899,10.54097,2.6183186,2.6948168,6.1756735,2.919786,7.1724367,6.641361,4.749416,5.3125086,6.0065193,6.205379,4.297107,4.0961556,7.086434,3.7361002,4.575629,4.3631554,4.9284635,5.462697,6.0901885,4.452041,6.385276,6.7249665,4.4072037,3.337895,4.9929924,5.0523434,5.547846,5.246365,4.1615076
t238,-0.73568165,11.176164,2.3404253,2.2408965,6.3901186,2.9309218,6.707398,6.6929226,4.7062106,5.1164865,5.9081264,6.115033,4.344581,4.0475245,6.8195896,3.857984,4.7629495,4.2020793,5.0775747,5.7785196,5.957351,4.6530433,6.4765553,6.383844,4.685113,2.9925022,4.885296,5.1690516,5.597657,4.878402,3.914065
t239,-0.69313025,11.169415,2.3887148,2.2856297,6.363723,2.9410174,6.755598,6.660383,4.723087,5.165035,5.9307604,6.1619687,4.3218303,4.0923734,6.848139,3.8113008,4.729557,4.2523456,5.0567636,5.790531,5.9649935,4.6119742,6.42906,6.3710184,4.6440997,3.0409214,4.9331117,5.1276236,5.6231613,4.877608,3.9527662
t237,-0.70952713,11.139036,2.3469212,2.2382462,6.380857,2.9231863,6.7275944,6.706843,4.7003016,5.111594,5.8874726,6.111647,4.343546,4.0376883,6.8326416,3.8671625,4.770659,4.2090473,5.069019,5.7421126,5.9510016,4.662902,6.4770365,6.421956,4.6753297,3.009573,4.880778,5.1763043,5.599168,4.916466,3.9091632
t141,-0.38787007,10.73401,2.6150737,2.5269392,6.2556095,2.8886943,7.097985,6.724149,4.6976814,5.292363,5.9363303,6.1814466,4.249985,4.1365013,7.001871,3.735844,4.638374,4.435274,4.987373,5.5031576,6.0012536,4.513391,6.3837476,6.6752334,4.4701815,3.2906904,5.041641,5.115473,5.616156,5.19988,4.0738373
t249,-0.7185047,11.169467,2.376114,2.2644632,6.401283,2.8996928,6.7254148,6.7066164,4.6788774,5.1396365,5.9210563,6.1168795,4.316863,4.0700946,6.809091,3.8304129,4.749922,4.2112136,5.0916414,5.8009763,5.963289,4.6439323,6.474425,6.3608265,4.691837,2.9972649,4.9046664,5.178796,5.5905967,4.875661,3.9148629
t250,-0.7825775,11.208018,2.3371794,2.2422981,6.453697,2.8764896,6.6798983,6.7368217,4.648485,5.127107,5.9493113,6.0636597,4.3084316,4.07218,6.749474,3.8326848,4.731047,4.197164,5.1377707,5.859567,5.9750648,4.6306624,6.5294704,6.300726,4.746413,2.938501,4.8937154,5.2280436,5.5646396,4.812029,3.9304373
t224,-0.80467993,11.240453,2.3171785,2.2087474,6.462589,2.8644977,6.6547823,6.7526298,4.6356297,5.101563,5.9236937,6.0492826,4.3208523,4.0433435,6.733536,3.8511684,4.753916,4.1887455,5.1440372,5.879205,5.9667025,4.6674423,6.548061,6.2796783,4.768559,2.9152515,4.86505,5.2527637,5.5613213,4.791124,3.902976
t225,-0.71873504,11.166341,2.4317708,2.292452,6.4483852,2.8248038,6.7654357,6.7837276,4.606258,5.1718097,5.939326,6.060297,4.262727,4.096334,6.761392,3.792887,4.716824,4.270903,5.142601,5.8428397,5.9730473,4.625135,6.5238795,6.3134303,4.729629,2.9780138,4.935275,5.2527695,5.5640855,4.855269,3.9371102
t183,-0.5337613,10.963022,2.5555558,2.4252138,6.3570285,2.8287055,6.960353,6.772214,4.6288266,5.2595854,5.939138,6.1228876,4.226187,4.1457567,6.8802657,3.7354527,4.6646776,4.392642,5.0722947,5.6695538,5.978191,4.556701,6.4434376,6.4975524,4.5956073,3.153566,5.018894,5.1898103,5.598931,5.0450397,4.0155096
t267,-0.76766074,11.185529,2.3245,2.2214842,6.432989,2.8928888,6.6783295,6.7343826,4.665827,5.101449,5.916063,6.06724,4.3299956,4.0440855,6.7724347,3.8624146,4.7572317,4.181391,5.1163664,5.8168817,5.9633684,4.6562486,6.5257807,6.3427625,4.7329674,2.9452574,4.8695493,5.2216554,5.5715117,4.8490143,3.9065776
t268,-0.7536159,11.201334,2.331089,2.2286398,6.393858,2.9434516,6.691853,6.6869216,4.716515,5.104418,5.9097743,6.1082993,4.355371,4.043805,6.808778,3.8677468,4.7678905,4.191619,5.0752544,5.7998643,5.956491,4.6546125,6.4864697,6.360514,4.6977177,2.974338,4.875806,5.1776967,5.603842,4.8470573,3.911941
t143,-0.39771897,10.732121,2.6389258,2.5348418,6.29106,2.8642535,7.0876846,6.743169,4.670213,5.319436,5.9331927,6.1722407,4.2193203,4.16969,6.968564,3.7046795,4.6258492,4.431817,5.0226393,5.531914,5.98497,4.5050015,6.398704,6.646078,4.4980025,3.2709715,5.073816,5.1316943,5.6258874,5.1763043,4.0818033
t144,-0.7264141,11.18467,2.3651123,2.2478216,6.3969264,2.9116557,6.718999,6.702435,4.688078,5.1266046,5.908552,6.117647,4.32806,4.05865,6.8102,3.8431427,4.7632947,4.211502,5.084847,5.8047037,5.956295,4.657728,6.474675,6.356639,4.6919913,2.993382,4.894924,5.1787047,5.598925,4.8663635,3.9044614
t65,-0.18805219,10.312983,2.6418614,2.9187286,6.063255,2.9516778,7.2942934,6.5451565,4.808712,5.341045,6.0886445,6.2529907,4.3659225,4.049648,7.207748,3.73082,4.474778,4.2722607,4.833782,5.386145,6.2049575,4.364816,6.385338,6.8155437,4.3136716,3.4270706,4.930108,4.965621,5.4844766,5.329824,4.2657914
t66,-0.102120005,10.212749,2.6069398,2.9826024,5.959405,3.0201201,7.3247757,6.4652805,4.890645,5.327881,6.0647287,6.236085,4.342218,3.9806035,7.3154955,3.7806919,4.479575,4.2418017,4.792835,5.401673,6.2202625,4.3631506,6.3707957,6.7974167,4.2765093,3.4418547,4.8986382,4.911839,5.441393,5.3193445,4.3137207
t93,-0.19757415,10.348816,2.6187468,2.8497396,6.101403,2.947392,7.222322,6.5726914,4.793836,5.326357,6.042787,6.20223,4.318017,4.061719,7.1734595,3.7420526,4.5427237,4.3076353,4.89534,5.4380217,6.1476555,4.4141383,6.391683,6.7562804,4.3618374,3.3518238,4.960196,5.0104,5.481167,5.2636027,4.251324
t94,-0.19929975,10.318859,2.6559594,2.902452,6.0680285,2.9294515,7.3027134,6.563841,4.789609,5.3710475,6.089128,6.2441177,4.3711123,4.062568,7.2082443,3.7243416,4.4606566,4.2922688,4.836999,5.3726616,6.2138357,4.350212,6.3791485,6.8333726,4.305647,3.433519,4.957258,4.9769516,5.4806833,5.3252707,4.268843
t103,-0.13983136,10.2699375,2.5815036,2.9459295,6.009949,3.0016313,7.283768,6.500907,4.8566804,5.288624,6.048646,6.2363973,4.3274355,3.996286,7.259195,3.7931077,4.522369,4.2327347,4.816358,5.424206,6.181838,4.399295,6.3757863,6.7731895,4.32185,3.4078352,4.879956,4.915786,5.453592,5.297344,4.273546
t104,-0.16490264,10.290687,2.6321268,2.8928733,6.0762925,2.9357226,7.2647896,6.562648,4.7954354,5.343636,6.066204,6.2273684,4.343084,4.0630326,7.200611,3.7359624,4.4997134,4.2863755,4.8574314,5.4080343,6.1819286,4.387225,6.3904543,6.792984,4.333486,3.3983877,4.9512105,4.984467,5.469369,5.3022676,4.2760177
t15,7.0243187,1.8788812,2.3235855,5.9347444,4.436206,3.6034107,5.56064,6.1799965,4.8638783,5.092174,6.5584617,5.0814786,3.847187,4.6121445,7.2895994,3.435537,5.598298,4.080518,5.1011004,5.9033303,4.9221454,4.279452,6.127906,5.6422157,3.688125,3.169858,5.987725,4.1305237,3.948023,4.1688375,5.407598
t61,6.048936,0.18016945,2.409265,5.899961,4.5565376,3.7572289,5.7207265,6.2830954,5.06138,5.041021,6.510692,4.9822526,3.6206183,4.7182894,6.899687,3.1799598,5.272198,3.742205,4.972498,6.0161805,4.6755924,3.926777,6.087391,5.5807247,3.3730478,3.464382,5.690177,3.8765697,4.1073008,4.274446,5.334244
t113,6.0156603,0.13685709,2.3790312,5.9330354,4.5913854,3.7260907,5.7220726,6.317896,5.095725,5.0565157,6.4865985,4.9937363,3.584873,4.7341223,6.8854856,3.170249,5.244537,3.712691,4.966192,5.9838552,4.647714,3.9013767,6.0848007,5.5485797,3.3417256,3.4990823,5.676,3.8628745,4.075564,4.281332,5.3456626
