"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117"
"t36",-0.0521077117143176,0.00337054482505465,0.114512650546857,0.26992393584936,0.133220941652627,0.0177505909295025,-0.0388531739838111,-0.0103463277343708,-0.000556640189360412,-0.00765400201260166,0.00835111977572319,0.00754126769403658,0.0145870675959768,-0.250258501121304,-0.098270569656359,0.000187931556590914,-0.00303575380051321,0.000480684922255868,-2.25977797731567e-06,0.0015732481569157,0.000242500215161262,0.00174366309424078,-6.41278292037663e-06,0.000378793198553787,-0.000186612917554561,-0.0013485546906618,-0.00147364269174933,0.000130998617923926,0.00126893313819982,1.06622405362468e-05,1.44960017944239e-05,0.000305867099153544,-2.55431142106564e-06,-0.013920386648343,4.21018503769993e-17,6.50561995800267e-05,-9.05203583670876e-05,-0.000269210911305816,6.2030087223274e-07,7.33995445440531e-05,2.03226977484908e-05,1.19420360081306e-05,0.000131742265969861,-6.00004779662628e-05,-3.70837468576727e-05,6.78021408401209e-06,-2.88697086178803e-06,-3.59348794470491e-05,6.66105853348966e-06,9.95158530161155e-17,4.40360072615798e-05,-3.90555346985396e-05,1.31063487843787e-15,-0.379961542878939,0.00145262860243448,0.0115493903674197,-0.00295132037791795,-2.69225858968004e-05,4.46854845743238e-05,0.00018947062221723,-7.0319041002723e-06,4.05027230434823e-06,-0.815922732519285,0.00141844607836906,3.48571499727925e-15,-6.94154772177247e-14,-2.17549760833263e-14,-4.88013206454412e-05,-0.000174767872550227,7.33713659683509e-05,-5.29730861039367e-05,-0.00080915881449341,2.85481410608782e-07,-1.72468674686674e-05,-9.10815160759196e-06,-4.52453307392563e-06,2.5215605332178e-16,1.00970022274362e-15,7.33435684900751e-05,-0.000114272330909168,-1.47426660468075e-06,-1.7150891185871e-07,-5.91466958599792e-16,6.20282666304312e-06,-0.000213076905052831,-7.2305353089184e-16,1.6257187270356e-15,4.74623812757803e-15,8.37935047142341e-16,3.09341533329055e-06,-2.18223884610702e-06,-4.6954554807053e-16,-1.49844647728966e-05,7.75669214241796e-16,9.99647177288228e-16,7.00593467183816e-17,5.51274849879309e-07,-8.65113278965205e-06,3.87099338000502e-16,2.35612561508293e-17,-6.37966716876764e-16,-4.02691197537353e-05,6.43122995719394e-16,4.40945207283436e-16,6.54350319006101e-16,7.95043911154398e-16,5.71673010799465e-16,-1.77579368552352e-15,-2.15914504273833e-15,3.37120285116081e-07,-1.68620911080231e-15,-1.37620785994296e-15,-5.69195528378936e-16,4.36186652535437e-16,5.49151549820065e-15,1.15458701023705e-14,-9.89965784145347e-14
"t39",-0.0521412594793264,0.00337312702873716,0.114652126353307,0.27030710509567,0.133486051993978,0.0177943487403642,-0.038987304360184,-0.0103848145270007,-0.000558796799210023,-0.00768490141787257,0.00838947761282907,0.00759221977202877,0.0146948951438808,-0.252365007307793,-0.0991013814961424,0.000189752515606888,-0.00306532303368559,0.000486085963001538,-2.28759171192821e-06,0.00159306798477079,0.000245635827432634,0.00176648995203189,-6.51089050796174e-06,0.000384677025426148,-0.000189601375016236,-0.00137998586169771,-0.00150945034737475,0.000134275538518657,0.00130332892636217,1.0969032380605e-05,1.49157109442088e-05,0.000316711320599464,-2.6532036360412e-06,-0.0144998929685886,1.42574159156633e-16,6.83196856533538e-05,-9.54969286423518e-05,-0.000284594098848021,6.59936080462308e-07,7.87524288142899e-05,2.20293279488615e-05,1.32571833914699e-05,0.000147002886236108,-6.77007614201554e-05,-4.63630929182956e-05,9.12801777281394e-06,-7.91467566147239e-06,3.11366649541125e-05,-1.75716584519454e-06,4.14091588239581e-16,3.07915541784122e-05,-3.29874950168801e-05,-7.39746324741436e-16,-0.376013831190389,0.0014598129100005,0.0122197273664571,-0.00314487856339512,-2.88287132550753e-05,4.95098180941825e-05,0.000216080239775572,-8.02820891440361e-06,8.47199194773897e-06,0.408812961806817,0.000614388812082145,-2.20627788393343e-14,0.707106781186583,2.94445520890762e-14,-4.00091343805893e-05,-0.000143960229930104,6.07409135585385e-05,-4.58095352232733e-05,-0.000714927854755975,2.59698253250189e-07,-1.57525985610071e-05,-8.34234070704361e-06,-4.14777622898858e-06,-2.71806726642022e-16,-3.55314417064016e-16,6.77599385034773e-05,-0.000106734233592309,-1.3828180755785e-06,-1.61154848606619e-07,8.23506686055813e-16,5.83159608104536e-06,-0.000200915929306184,-2.04779075086937e-16,-6.72130649035742e-15,-1.24949140820468e-15,-3.68863753682633e-16,2.93115215521783e-06,-2.07261784984951e-06,-3.43778561426113e-16,-1.42414376119464e-05,2.63275813652137e-16,-7.45422379991447e-16,2.51967912885635e-16,5.25834657469845e-07,-8.25852305023214e-06,-2.45381145545839e-17,-1.63817859970968e-16,3.67856439817967e-15,-3.85161880519193e-05,1.92087156202296e-15,-1.37142174965351e-16,1.59895706289406e-16,4.79971420120653e-16,-2.4842337536238e-16,-8.72931605871577e-16,-1.67562623184063e-15,3.2352645243451e-07,-9.73925394397921e-16,-2.52474368711343e-15,-3.16674428830193e-16,-6.72729308931064e-16,5.81187494115512e-15,1.3396336371243e-14,-9.91616407911694e-14
"t40",-0.0521412594793264,0.0033731270287372,0.114652126353307,0.27030710509567,0.133486051993978,0.0177943487403643,-0.0389873043601843,-0.0103848145270005,-0.00055879679921005,-0.00768490141787231,0.00838947761282911,0.00759221977202878,0.0146948951438807,-0.252365007307794,-0.0991013814961425,0.000189752515606912,-0.00306532303368542,0.000486085963001599,-2.28759171170653e-06,0.00159306798477047,0.000245635827432712,0.00176648995203188,-6.51089050817152e-06,0.000384677025425796,-0.000189601375015502,-0.00137998586169808,-0.00150945034737395,0.000134275538518751,0.00130332892636109,1.09690323800949e-05,1.49157109439316e-05,0.000316711320599643,-2.65320363281461e-06,-0.0144998929685892,8.35679420401083e-17,6.83196856541321e-05,-9.54969286428617e-05,-0.000284594098847493,6.59936080441894e-07,7.87524288125382e-05,2.2029327948172e-05,1.32571833927804e-05,0.000147002886234344,-6.77007614198685e-05,-4.63630929180959e-05,9.12801777211944e-06,-7.91467566075584e-06,3.11366649533215e-05,-1.75716584462555e-06,1.01090052601094e-18,3.07915541781966e-05,-3.29874950154335e-05,-6.84374178450619e-16,-0.37601383119039,0.00145981291000593,0.0122197273664612,-0.00314487856339786,-2.88287132583874e-05,4.95098180898783e-05,0.000216080239760963,-8.02820891036857e-06,8.47199196418256e-06,0.408812961806939,0.000614388812361037,1.89739877687369e-14,-0.707106781186511,-9.20675305809152e-15,-4.0009134384301e-05,-0.000143960229905087,6.07409135429639e-05,-4.58095352215402e-05,-0.000714927854759804,2.59698252076327e-07,-1.57525985575731e-05,-8.34234070377721e-06,-4.14777622884652e-06,-3.49262655402658e-16,2.83188183627028e-19,6.77599385018067e-05,-0.000106734233593571,-1.38281807507272e-06,-1.61154847103541e-07,-6.02386505068353e-16,5.83159608253062e-06,-0.000200915929306149,3.48037561023159e-16,3.47775336085415e-15,-3.47435200696736e-16,-1.98276162543916e-16,2.93115215507608e-06,-2.07261785120853e-06,-5.17682761376736e-16,-1.42414376107663e-05,-4.4161824052874e-16,3.29169276380592e-16,1.2012892870833e-16,5.25834658497853e-07,-8.25852304992254e-06,4.03053062556769e-16,-3.55881480005768e-16,2.87062047244819e-17,-3.85161880503055e-05,1.1315093366678e-15,-1.51529311847054e-16,3.28326136216441e-16,4.86075815027576e-16,-4.39702176728856e-18,-9.54675064484858e-16,-6.58028461343159e-17,3.23526452078784e-07,-2.09950029110223e-16,-1.46175857823533e-15,-8.11689094944341e-16,-2.92907003091918e-16,6.03940331138058e-15,1.27019615228141e-14,-9.99671193718102e-14
"t65",-0.052579867628092,0.00340691717695007,0.11648327656521,0.275345012425604,0.136986126580439,0.0183740347424458,-0.04077682736028,-0.0108992741908419,-0.000587656332355965,-0.00809887324233824,0.00890540609846573,0.00828804676985315,0.0161739653263785,-0.281465384146913,-0.110581573180386,0.000215128241481358,-0.00347752373509846,0.000562143264394829,-2.68208361930166e-06,0.00187472204740998,0.000290293476674982,0.00209193852213337,-7.93000260650389e-06,0.000469914969522059,-0.000233029253080837,-0.00185791172883609,-0.00205714513248517,0.000184609713495326,0.0018381107413252,1.57844505606806e-05,2.15101524023583e-05,0.000493198709826421,-4.28967830907116e-06,-0.0242278993170364,-4.30576749477566e-16,0.000125281409097294,-0.000184127643886343,-0.000560943372118848,1.39031518315442e-06,0.000180461955601406,5.55388633489642e-05,4.07163858495857e-05,0.000469152870603324,-0.000233812328926155,-0.000271013673811113,6.82409912748387e-05,-0.00014630888345978,0.00196381246365088,-0.000246952277568416,-4.32111543920875e-17,-0.000399760007035209,0.0001934422619493,-6.58436365070237e-18,0.534660851462525,-0.00169556289219747,-0.00753599222603171,0.00179937772386998,1.56976002191449e-05,-1.99042589459688e-05,-7.05711629018188e-05,2.60343088720035e-06,-6.22457621810581e-07,-0.00242820073927498,2.46396682484197e-05,-6.5288680582027e-16,4.20470763799743e-15,3.0397295902708e-16,-7.51039083606676e-06,-2.76563938148905e-05,1.1964325225747e-05,-1.1503952504765e-05,-0.000206493223754937,9.33154525454303e-08,-5.85156668113032e-06,-3.17278917227499e-06,-1.58941205440555e-06,-2.47723550177242e-16,-1.40610270152852e-15,2.77877376107277e-05,-4.84413287477751e-05,-6.53758254494019e-07,-7.7533884009711e-08,-4.4621100049814e-16,2.82123048650538e-06,-0.000100129830900204,-1.95486611732062e-14,0.707106781186548,-1.0882351321948e-13,-5.85702343772693e-15,1.53634270773888e-06,-1.11351126776431e-06,-8.03153193700903e-16,-7.70683473955346e-06,1.15782505337483e-15,-3.45006872542624e-16,4.63916071532814e-15,2.95855292801116e-07,-4.68745215527988e-06,-7.13485668051986e-17,4.98952823157623e-16,4.3820789885614e-15,-2.23327772755003e-05,1.67319625126769e-15,4.51521445705003e-17,-9.86251960138873e-18,4.65069495325726e-16,-1.15854559527757e-15,-6.4862791506658e-16,1.21419873408214e-15,1.94738549709037e-07,-8.89433933882008e-16,-1.27456343391922e-15,-1.10243866881834e-15,-3.19172788016039e-16,6.48364959329169e-15,1.27477061758588e-14,-1.00327991653816e-13
"t66",-0.0525798676280919,0.00340691717695004,0.11648327656521,0.275345012425604,0.136986126580439,0.0183740347424458,-0.0407768273602798,-0.0108992741908419,-0.000587656332355937,-0.00809887324233823,0.0089054060984657,0.00828804676985316,0.0161739653263785,-0.281465384146912,-0.110581573180386,0.000215128241482152,-0.00347752373509843,0.000562143264394842,-2.68208361927226e-06,0.00187472204741035,0.000290293476674722,0.00209193852213314,-7.93000260652735e-06,0.000469914969522863,-0.0002330292530814,-0.00185791172883575,-0.0020571451324853,0.000184609713495632,0.00183811074132626,1.57844505607305e-05,2.15101524026652e-05,0.00049319870982674,-4.28967830919182e-06,-0.0242278993170361,1.02438080980895e-16,0.000125281409097496,-0.000184127643886564,-0.000560943372119336,1.3903151830343e-06,0.000180461955602746,5.55388633489451e-05,4.07163858495272e-05,0.000469152870604629,-0.000233812328926501,-0.000271013673811726,6.82409912753658e-05,-0.000146308883460114,0.00196381246364986,-0.00024695227756852,-2.30733953660913e-16,-0.000399760007034342,0.000193442261949097,-2.80587108956111e-17,0.534660851462526,-0.00169556289219832,-0.007535992226033,0.00179937772386908,1.56976002193821e-05,-1.99042589460679e-05,-7.05711629006495e-05,2.60343088698013e-06,-6.22457621300711e-07,-0.00242820073927869,2.46396682509536e-05,2.71816164158758e-16,-5.84281073449327e-15,9.00496680636109e-16,-7.51039083662345e-06,-2.76563938124104e-05,1.19643252258883e-05,-1.1503952505056e-05,-0.000206493223742625,9.33154530894124e-08,-5.85156668512553e-06,-3.1727891731757e-06,-1.58941205473805e-06,2.84094208485977e-16,7.08164882132042e-16,2.77877376098629e-05,-4.84413287503225e-05,-6.53758250776867e-07,-7.75338873540703e-08,2.65191636392215e-16,2.82123048031095e-06,-0.000100129830918935,1.93698898218657e-14,-0.707106781186547,1.08932855272937e-13,5.62215462658844e-15,1.53634270802497e-06,-1.11351126259268e-06,1.26260927917913e-16,-7.70683473602536e-06,-7.12443755404076e-16,6.2518291489103e-16,-3.0144392607452e-15,2.95855293179975e-07,-4.68745215354242e-06,-9.53362176560326e-17,-7.23871687942797e-16,-2.41283286683955e-15,-2.23327772896205e-05,-8.23752699289427e-17,-1.39428080403182e-16,7.00671452757542e-16,3.75211639208557e-16,-3.81877124327208e-16,-1.12712412638098e-15,-4.03160505728813e-15,1.94738549640461e-07,-1.20976629292253e-15,-2.00250676557094e-15,-1.91409179000029e-16,-3.1705551498982e-16,5.98619528250674e-15,1.25460178265963e-14,-9.99894132769949e-14
"t42",-0.0502671570551118,0.00322713666894989,0.106398663543209,0.247150729607109,0.11643592939831,0.014820643015753,-0.0286469752180474,-0.00730481647566304,-0.000382318828022334,-0.00509474776298358,0.00488019988826762,0.000243113374699118,-0.00418150272754598,0.320038188074165,0.131354853387867,-0.00159883924867889,0.0295098821676194,0.00263245187539442,-7.59396611743939e-06,0.00488028498479119,0.000695886292456745,0.00483869157008932,-1.3046621192357e-05,0.000752567109164543,-0.000354132544909098,-0.00134503670339704,-0.00128525665427989,0.000101566170261673,0.000570817007965729,1.33620842411825e-06,1.24291692153595e-06,-0.000824046180506463,1.94374765293e-05,0.53002441184504,7.1076061455009e-16,0.000615406215131308,-0.000659072423574358,-0.00183020281222683,3.7186433909602e-06,0.000411122256582243,0.000111698987387235,6.90839037435309e-05,0.00077612453248243,-0.000369082312647113,-0.000347541953268501,8.23219906706197e-05,-0.000155055775957931,0.00195413872063269,-0.000242183826850867,-4.18235813192814e-16,-0.000339192520090278,0.000137687886298095,5.83185334987982e-16,0.0159277068889782,0.000265093048341515,0.00762441332015066,-0.00206781463241988,-1.95471040700696e-05,3.85585743774502e-05,0.000178729930692784,-6.65174435299813e-06,7.31922494853623e-06,0.000715679797989351,0.000989543659998959,-2.41361209377186e-15,9.27111713683171e-15,-0.707106781186548,-5.20077674869465e-05,-0.000187183260368973,7.90070778280818e-05,-6.00504014573792e-05,-0.000944326020888935,3.48357978834352e-07,-2.11858898591677e-05,-1.1240889318425e-05,-5.59230730304356e-06,-1.07460560913438e-15,7.29372401157229e-16,9.18631545139564e-05,-0.000145887766062877,-1.8960393753876e-06,-2.21254225689476e-07,-2.07092596062971e-16,8.00961607030161e-06,-0.000276538513203098,-1.72275582443925e-16,6.1926855063085e-17,9.42389209250099e-16,5.5323909548784e-16,4.04763370924965e-06,-2.86614922027848e-06,-7.17107652023063e-16,-1.97016450082206e-05,4.40256350359317e-16,8.91589024204425e-17,-2.25219718809224e-17,7.28785025685294e-07,-1.14499908904442e-05,-6.88878567728247e-17,-5.91726505138969e-17,3.10953138730821e-16,-5.34402400362826e-05,1.40273050722231e-15,-9.82488077870956e-17,4.09302117619556e-16,4.86716558895967e-16,-4.58290803031379e-16,-1.02749104148629e-15,-1.39177921234636e-15,4.49270152217302e-07,-4.34898285395087e-16,-1.36809371919584e-15,-2.32528253492364e-16,-3.55059776446322e-16,5.77369097469271e-15,1.25257860867497e-14,-9.98788287310878e-14
"t43",-0.0502671570551118,0.00322713666894989,0.106398663543209,0.247150729607109,0.11643592939831,0.014820643015753,-0.0286469752180476,-0.00730481647566297,-0.000382318828022327,-0.00509474776298345,0.00488019988826756,0.000243113374699205,-0.00418150272754609,0.320038188074165,0.131354853387867,-0.00159883924867882,0.0295098821676196,0.00263245187539407,-7.59396611726425e-06,0.00488028498479136,0.000695886292457108,0.00483869157008902,-1.30466211923029e-05,0.000752567109164767,-0.000354132544908756,-0.00134503670339759,-0.00128525665428048,0.000101566170261702,0.000570817007965486,1.33620842416452e-06,1.24291692189568e-06,-0.00082404618050666,1.94374765281838e-05,0.53002441184504,7.08632597417531e-16,0.000615406215130852,-0.000659072423573362,-0.00183020281222691,3.71864339115161e-06,0.000411122256581783,0.000111698987387375,6.90839037441869e-05,0.00077612453248237,-0.000369082312646914,-0.000347541953267776,8.23219906715344e-05,-0.000155055775958345,0.00195413872063059,-0.000242183826851515,-2.85354378655019e-17,-0.000339192520090941,0.000137687886297319,-6.5787522702333e-16,0.0159277068889763,0.000265093048339763,0.00762441332015134,-0.00206781463242019,-1.95471040704345e-05,3.85585743767969e-05,0.0001787299306995,-6.65174435184126e-06,7.31922494887176e-06,0.000715679797952456,0.000989543660006963,2.79882772801445e-15,-9.02848081126077e-15,0.707106781186547,-5.20077674890072e-05,-0.000187183260374799,7.90070778169846e-05,-6.00504014569872e-05,-0.000944326020882433,3.48357978725808e-07,-2.11858898592449e-05,-1.12408893203891e-05,-5.59230730417857e-06,7.73930186393431e-16,-4.77747174515382e-16,9.18631545131267e-05,-0.000145887766065093,-1.89603937588062e-06,-2.21254221619218e-07,-3.29228491181095e-17,8.00961607008828e-06,-0.000276538513202917,-2.81307086763056e-16,6.30916155538016e-16,1.39341731300409e-15,-9.79632811299878e-17,4.04763370916198e-06,-2.86614921992171e-06,-4.77449223373819e-16,-1.97016450082725e-05,-7.70874881405509e-17,1.72429363642543e-16,4.94425623955471e-16,7.28785025604642e-07,-1.14499908906607e-05,1.54332821810291e-16,-1.84316988790311e-16,1.42117616335603e-15,-5.34402400377254e-05,8.58684129377668e-16,5.69012998412868e-16,2.7720226046024e-16,4.10693645129869e-16,9.44310122913442e-17,-1.02558455957911e-15,-1.01707894153566e-15,4.49270152422638e-07,-1.33773130330121e-15,-1.50659307295245e-15,-7.91212061382796e-16,-1.67365400477374e-16,5.96006683251227e-15,1.24953325478373e-14,-9.97424198870739e-14
"t99",-0.0508659067612242,0.00327308053032565,0.108846975779187,0.253828450647381,0.120941290371991,0.0155440193894844,-0.0306822132506668,-0.00787004891303257,-0.000413323312529804,-0.00552811575249847,0.00536344723349829,0.000282021242007832,-0.00493545465518094,0.389054710165655,0.159857909560814,-0.00202210032305078,0.0373839028706975,0.00351129845905558,-1.05498229144434e-05,0.00685898277706538,0.000991460070599427,0.00694051768340967,-2.07315679842532e-05,0.00121041935774846,-0.000584413248463415,-0.00418395258549856,-0.00467476827481815,0.000423366832079801,0.00438430042068205,3.94167412137276e-05,5.4027298403633e-05,0.00181040286302805,-2.49936553552813e-05,-0.467041663838573,-5.3438896604494e-16,-0.00021497238778703,0.000136076703263169,0.000290174210281434,-1.79160104117549e-07,1.84810493253612e-05,1.29543008042897e-05,1.4118303472297e-05,0.000167835033915131,-8.75556807559093e-05,-0.000108812111912554,2.71904963738557e-05,-5.5862517093094e-05,0.000727229609157096,-9.07404027805201e-05,-1.97293678745007e-17,-0.00013434124047646,5.71299592997959e-05,-4.38209642354614e-17,0.00755127945569102,0.000128256354558876,0.00390427244069592,-0.00106504788305047,-1.01054457428049e-05,2.03504758054349e-05,9.54776963020571e-05,-3.55473419444792e-06,4.10166455011016e-06,0.00040716846477808,0.000569195210591061,-1.47844756656033e-16,9.82873512706021e-17,3.14631857782748e-16,-3.11241042867768e-05,-0.000112165202329065,4.74114437098008e-05,-3.6642393232545e-05,-0.000583390931991214,2.20645775412247e-07,-1.34802049591986e-05,-7.17657120525336e-06,-3.57426841921558e-06,-1.81862331708226e-16,-1.05338071208211e-16,5.93378180025892e-05,-9.59622578509134e-05,-1.25751426831636e-06,-1.47289553075985e-07,-4.33796696283826e-16,5.33842837045997e-06,-0.000185543570951709,-2.84118587345561e-16,-3.28960229707682e-16,-1.66388526171482e-16,-8.17389852907564e-16,2.74897059704492e-06,-1.95902631809382e-06,1.56611665533264e-16,-1.3492191649006e-05,-3.71196457708126e-17,3.16893893077994e-16,-5.31404348391272e-15,5.04536207785636e-07,-7.94710752705828e-06,6.76083488667897e-16,2.04465539529273e-15,3.7316169837908e-16,-3.73302617339139e-05,-2.11758763897109e-15,-2.06694369747798e-15,3.25155703835648e-15,-2.78927446677954e-15,-0.707106781186547,3.81563387034098e-15,-9.34684546122458e-15,3.17607886279914e-07,1.61432822856859e-15,-1.80009027495439e-15,8.98300600985059e-16,-1.09940337356323e-15,6.76748973676874e-15,1.53486848152927e-14,-9.8857090232167e-14
"t100",-0.0508659067612242,0.00327308053032565,0.108846975779187,0.253828450647381,0.120941290371991,0.0155440193894844,-0.0306822132506667,-0.00787004891303254,-0.000413323312529826,-0.00552811575249841,0.00536344723349827,0.000282021242007833,-0.00493545465518084,0.389054710165655,0.159857909560814,-0.00202210032305071,0.0373839028706978,0.00351129845905524,-1.0549822914413e-05,0.00685898277706577,0.000991460070599292,0.00694051768340974,-2.07315679843368e-05,0.00121041935774897,-0.000584413248463303,-0.00418395258549893,-0.0046747682748181,0.000423366832079617,0.00438430042068154,3.94167412136952e-05,5.40272984036681e-05,0.00181040286302852,-2.4993655353939e-05,-0.467041663838573,-7.46118169033662e-16,-0.000214972387787256,0.000136076703262833,0.00029017421028125,-1.79160104084848e-07,1.84810493258552e-05,1.29543008046131e-05,1.41183034722151e-05,0.000167835033915524,-8.75556807559554e-05,-0.000108812111912566,2.71904963737376e-05,-5.58625170928858e-05,0.000727229609158859,-9.07404027801567e-05,3.3783747676641e-16,-0.000134341240476329,5.71299592999236e-05,1.05983852757731e-16,0.00755127945569237,0.000128256354558704,0.00390427244069652,-0.00106504788305115,-1.01054457427014e-05,2.0350475804805e-05,9.54776963022628e-05,-3.55473419469942e-06,4.1016645501164e-06,0.000407168464779457,0.000569195210589587,-1.83100661194384e-16,2.09309655173401e-16,-2.71704674842556e-16,-3.11241042866691e-05,-0.000112165202331957,4.74114437099938e-05,-3.66423932325664e-05,-0.000583390931989584,2.20645775679048e-07,-1.3480204961099e-05,-7.17657120518071e-06,-3.5742684188944e-06,4.01147604957376e-17,4.93925799038317e-17,5.93378180024342e-05,-9.59622578498683e-05,-1.25751426769125e-06,-1.47289549989271e-07,3.7204525409128e-16,5.33842837163326e-06,-0.000185543570956095,-5.06642172874183e-17,4.48195912771946e-16,1.01322343749294e-15,6.50858830991487e-16,2.74897059630738e-06,-1.95902631949061e-06,-5.88527067062448e-16,-1.34921916512647e-05,5.25286277413818e-16,-1.89798161943927e-16,7.67556590415183e-15,5.04536207470328e-07,-7.94710752348453e-06,-2.55336841151375e-16,-2.48836064505389e-15,1.13644002780912e-15,-3.73302617118564e-05,4.31115548711705e-15,1.90449353544036e-15,-2.5242794066984e-15,3.60789455282114e-15,0.707106781186547,-5.97820161618354e-15,6.31423807987424e-15,3.17607878615735e-07,-3.73815111255806e-15,-1.67737443078454e-15,-2.04825891456015e-15,4.34610388346756e-16,5.38060859863721e-15,1.01213127693746e-14,-1.00452998262352e-13
"t11",0.0141169451948307,-0.0325196239201556,0.114032547895644,-0.0674019374967626,0.00561885694095565,-0.00118266184188436,0.0271984950673328,0.0767526468394837,0.00484702268253293,-0.00684969738227133,0.00504705693621146,-0.0828053072359907,-0.402818953310974,-0.0214843214071169,0.00472866364718045,-0.00333910100774171,0.0418834334906431,0.0337072745510473,-0.000186961945800181,0.224502279420727,-0.00517041683142679,-0.0215291688309041,-0.0562194086955991,0.00020408862731072,-0.000502726572035761,-0.00557730710430536,-0.0628476308311762,-0.0137909784148673,-0.00946514838899401,-3.56947986641654e-06,-0.000799534496188726,-0.000977328632999895,5.18649717382823e-07,0.00032283816837432,5.17932617888586e-15,-0.857335846327493,-0.000530783038651475,-0.00682091607848713,7.97881322547279e-06,0.000187177986664685,0.000209231500576673,0.000126943593462743,0.00187674490551895,-0.000886458370393044,-0.00081358502346597,0.000191006502501614,-0.000260404167353663,0.000882869328425202,-0.000718426365992705,1.65109907201635e-16,-0.000148828228439292,0.000312425857807441,-4.81335500104696e-16,0.000383358334518372,0.000489474643841371,0.0041800535418155,7.49855771199598e-05,1.45314458478316e-05,0.00558874966210338,8.27667882360699e-05,-2.16604638381402e-05,1.70331429157035e-05,1.27053120123663e-05,0.000481487680029145,-5.9900667177638e-17,-4.29157202958495e-16,-3.12714532076093e-16,-0.000117257306014535,-0.000100550430930954,0.00380511717247268,-0.000166906953907317,-0.000465034935099077,9.72003308993377e-07,-1.05613174729412e-05,-2.36929517619798e-05,-1.17821756276892e-05,-1.29617857303291e-16,-9.78178906088294e-17,0.000192860300905584,-0.000304813588672566,-3.95350341650898e-06,-1.11901925632765e-07,-1.53511377529268e-16,2.18952788661329e-05,-0.000140308526270175,-1.5728696803116e-16,9.57869789988282e-17,7.25948305017497e-16,3.17055696612397e-17,1.10310841504015e-05,-7.79655171593195e-06,-5.21589917289784e-16,-5.35647116832033e-05,2.76902329021012e-16,1.84870455973311e-16,2.43804503896485e-16,1.97601859585439e-06,-9.87757311691686e-05,2.6189372867698e-16,-1.22448620118285e-16,1.05848168485399e-15,-2.75319650558386e-05,1.05772812262521e-15,8.69325607806207e-17,3.16105971813306e-16,4.63883881313106e-16,-3.50715136002319e-16,-1.03299720137531e-15,-1.45751126941048e-15,1.59007181359555e-05,-1.01022773772636e-15,-1.67974618911151e-15,-5.14531508118458e-16,-2.04246061762538e-16,5.94129281646734e-15,1.23096788540138e-14,-9.99013902188334e-14
