"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118"
"t29",10.7568496072003,7.40365576891557,10.008172265844,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,8.98225690079787,10.7568496072003,10.6758129256865,10.7568496072003,9.28842821616164,10.3661308814912,10.7568496072003,10.7568496072003,10.7568496072003,10.4097057332712,9.8930914324505,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.0362622004698,0,0.696099450881708,10.0380387694955,10.2772938218578,9.81440539227147,10.7301430623263,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.742279019454,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.565233200189,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.5811356086463,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003,10.7568496072003
"t30",11.0821011294813,7.72890729119664,10.3334237881251,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,9.30750842307894,11.0821011294813,11.0010644479676,11.0821011294813,9.61367973844271,10.6913824037723,11.0821011294813,11.0821011294813,11.0821011294813,10.7349572555523,10.2183429547316,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,10.3615137227509,0.696099450881708,0,10.3632902917766,10.6025453441388,10.1396569145525,11.0553945846074,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0675305417351,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,10.8904847224701,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,10.9063871309273,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813,11.0821011294813
"t31",9.45129271409085,5.91642498754278,6.16000786037349,6.90868520172974,9.26961882582747,6.90868520172974,6.90868520172974,7.49502611942509,9.26961882582747,6.82764852021598,6.90868520172974,7.57980758012694,8.65751024545654,2.89826370949307,9.26961882582747,9.26961882582747,6.56154132780068,3.16212571148823,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,9.26961882582747,9.26961882582747,8.3276415644351,10.0380387694955,10.3632902917766,0,1.04001924740272,3.08343967130921,3.99035144123305,4.01705798610697,8.14248801008813,6.90868520172974,6.90868520172974,8.14248801008813,8.14248801008813,6.90868520172974,8.14248801008813,8.14248801008813,4.01705798610697,9.04822897116556,4.01705798610697,6.90868520172974,4.3896905281805,4.3896905281805,4.025883886238,4.025883886238,6.90868520172974,9.26961882582747,4.01705798610697,4.00248739836073,4.01705798610697,4.01705798610697,4.01705798610697,6.90868520172974,6.90868520172974,6.71706879471849,9.26961882582747,4.01705798610697,4.01705798610697,8.14248801008813,8.14248801008813,9.26961882582747,9.26961882582747,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,4.01705798610697,4.01705798610697,6.90868520172974,9.09390482727349,9.26961882582747,9.26961882582747,9.26961882582747,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,9.26961882582747,9.26961882582747,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,4.01705798610697,4.01705798610697,8.14248801008813,8.14248801008813,4.01705798610697,4.01705798610697,9.04822897116556,9.04822897116556,6.90868520172974,6.90868520172974,4.01705798610697,4.01705798610697,6.90868520172974,6.90868520172974,4.01705798610697,4.01705798610697,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974,6.90868520172974
"t32",9.69054776645308,6.15568003990501,6.39926291273572,7.14794025409197,9.50887387818971,7.14794025409198,7.14794025409198,7.73428117178732,9.50887387818971,7.06690357257822,7.14794025409197,7.81906263248917,8.89676529781877,3.13751876185531,9.50887387818971,9.50887387818971,6.80079638016291,3.40138076385047,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409198,7.14794025409198,7.14794025409197,7.14794025409197,9.5088738781897,9.5088738781897,8.56689661679734,10.2772938218578,10.6025453441388,1.04001924740272,0,3.32269472367144,4.22960649359528,4.2563130384692,8.38174306245036,7.14794025409197,7.14794025409197,8.38174306245036,8.38174306245036,7.14794025409197,8.38174306245036,8.38174306245036,4.2563130384692,9.28748402352779,4.2563130384692,7.14794025409197,4.62894558054273,4.62894558054273,4.26513893860023,4.26513893860023,7.14794025409197,9.5088738781897,4.2563130384692,4.24174245072296,4.2563130384692,4.2563130384692,4.2563130384692,7.14794025409197,7.14794025409197,6.95632384708072,9.5088738781897,4.2563130384692,4.2563130384692,8.38174306245036,8.38174306245036,9.5088738781897,9.5088738781897,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,4.2563130384692,4.2563130384692,7.14794025409197,9.33315987963572,9.5088738781897,9.5088738781897,9.5088738781897,7.14794025409197,7.14794025409198,7.14794025409198,7.14794025409197,7.14794025409197,7.14794025409197,9.50887387818971,9.50887387818971,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,4.2563130384692,4.2563130384692,8.38174306245036,8.38174306245036,4.2563130384692,4.2563130384692,9.28748402352779,9.28748402352779,7.14794025409197,7.14794025409197,4.2563130384692,4.2563130384692,7.14794025409197,7.14794025409197,4.2563130384692,4.2563130384692,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197,7.14794025409197
"t33",9.22765933686679,5.69279161031872,5.93637448314943,6.68505182450568,9.04598544860341,6.68505182450568,6.68505182450568,7.27139274220102,9.04598544860341,6.60401514299192,6.68505182450568,7.35617420290288,8.43387686823247,3.80225050901394,9.04598544860341,9.04598544860341,6.33790795057662,1.2144802137552,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,9.04598544860341,9.04598544860341,8.10400818721104,9.81440539227147,10.1396569145525,3.08343967130921,3.32269472367144,0,3.77554396414002,3.80225050901394,7.91885463286406,6.68505182450568,6.68505182450568,7.91885463286406,7.91885463286406,6.68505182450568,7.91885463286406,7.91885463286406,3.80225050901394,8.8245955939415,3.80225050901394,6.68505182450568,4.16605715095643,4.16605715095643,1.21539143599477,1.21539143599477,6.68505182450568,9.04598544860341,3.80225050901394,3.7876799212677,3.80225050901394,3.80225050901394,3.80225050901394,6.68505182450568,6.68505182450568,6.49343541749442,9.04598544860341,3.80225050901394,3.80225050901394,7.91885463286406,7.91885463286406,9.04598544860341,9.04598544860341,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,3.80225050901394,3.80225050901394,6.68505182450568,8.87027145004942,9.04598544860341,9.04598544860341,9.04598544860341,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,9.04598544860341,9.04598544860341,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,3.80225050901394,3.80225050901394,7.91885463286406,7.91885463286406,3.80225050901394,3.80225050901394,8.8245955939415,8.8245955939415,6.68505182450568,6.68505182450568,3.80225050901394,3.80225050901394,6.68505182450568,6.68505182450568,3.80225050901394,3.80225050901394,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568,6.68505182450568
"t34",10.1433970069217,6.60852928037359,6.8521121532043,7.60078949456055,9.96172311865828,7.60078949456055,7.60078949456055,8.18713041225589,9.96172311865828,7.51975281304679,7.60078949456055,8.27191187295774,9.34961453828734,4.70916227893777,9.96172311865828,9.96172311865828,7.25364562063149,3.85423000431904,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,9.96172311865828,9.96172311865828,9.01974585726591,10.7301430623263,11.0553945846074,3.99035144123305,4.22960649359528,3.77554396414002,0,2.32854583852542,8.83459230291893,7.60078949456055,7.60078949456055,8.83459230291893,8.83459230291893,7.60078949456055,8.83459230291893,8.83459230291893,2.00398193824942,9.74033326399637,4.13971389465297,7.60078949456055,5.0817948210113,5.0817948210113,4.7179881790688,4.7179881790688,7.60078949456055,9.96172311865828,2.32854583852542,4.12514330690673,4.13971389465297,2.00398193824942,2.00398193824942,7.60078949456055,7.60078949456055,7.40917308754929,9.96172311865828,2.32854583852542,2.32854583852542,8.83459230291893,8.83459230291893,9.96172311865828,9.96172311865828,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,2.00398193824942,2.00398193824942,7.60078949456055,9.78600912010429,9.96172311865828,9.96172311865828,9.96172311865828,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,9.96172311865828,9.96172311865828,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,2.32854583852542,2.32854583852542,8.83459230291893,8.83459230291893,2.00398193824942,2.00398193824942,9.74033326399637,9.74033326399637,7.60078949456055,7.60078949456055,2.32854583852542,2.32854583852542,7.60078949456055,7.60078949456055,2.32854583852542,2.32854583852542,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055,7.60078949456055
"t35",10.1701035517956,6.63523582524751,6.87881869807822,7.62749603943447,9.9884296635322,7.62749603943447,7.62749603943447,8.21383695712981,9.9884296635322,7.54645935792071,7.62749603943447,8.29861841783167,9.37632108316126,4.73586882381169,9.9884296635322,9.9884296635322,7.28035216550541,3.88093654919296,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,4.01705798610697,4.2563130384692,3.80225050901394,2.32854583852542,0,8.86129884779285,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,8.86129884779285,8.86129884779285,2.35525238339934,9.76703980887029,4.16642043952689,7.62749603943447,5.10850136588522,5.10850136588522,4.74469472394272,4.74469472394272,7.62749603943447,9.9884296635322,1.87780480373958,4.15184985178065,4.16642043952689,2.35525238339934,2.35525238339934,7.62749603943447,7.62749603943447,7.43587963242321,9.9884296635322,1.87780480373958,1.87780480373958,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,7.62749603943447,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,1.87780480373958,1.87780480373958,8.86129884779285,8.86129884779285,2.35525238339934,2.35525238339934,9.76703980887029,9.76703980887029,7.62749603943447,7.62749603943447,1.87780480373959,1.87780480373959,7.62749603943447,7.62749603943447,1.87780480373958,1.87780480373958,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447
"t36",10.1701035517956,6.63523582524751,8.1126215064366,8.86129884779285,9.9884296635322,8.86129884779285,8.86129884779285,8.21383695712981,9.9884296635322,8.78026216627909,8.86129884779285,8.29861841783167,9.37632108316126,8.86129884779285,9.9884296635322,9.9884296635322,8.51415497386379,7.99754067304308,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,8.14248801008813,8.38174306245036,7.91885463286406,8.83459230291893,8.86129884779285,0,8.86129884779285,8.86129884779285,1.80339635450761,1.80339635450761,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.9884296635322,8.86129884779285,8.84672826004661,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.6696824407816,9.9884296635322,8.86129884779285,8.86129884779285,1.80339635450761,1.80339635450761,9.9884296635322,9.9884296635322,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,8.86129884779285,9.76703980887029,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285
"t37",10.1701035517956,6.63523582524751,6.69408007023404,7.44275741159029,9.9884296635322,7.44275741159029,7.44275741159029,8.21383695712981,9.9884296635322,7.36172073007653,7.44275741159029,8.29861841783166,9.37632108316126,7.62749603943447,9.9884296635322,9.9884296635322,5.21757789150406,6.7637378646847,5.50222603394257,5.50222603394257,5.56472176543312,7.44275741159029,7.44275741159029,5.56472176543312,2.58787757457323,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,6.90868520172974,7.14794025409197,6.68505182450568,7.60078949456055,7.62749603943447,8.86129884779285,0,1.75756822102153,8.86129884779285,8.86129884779285,7.44275741159029,8.86129884779285,8.86129884779285,7.62749603943447,9.76703980887029,7.62749603943447,5.56472176543312,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.44275741159029,9.9884296635322,7.62749603943447,7.61292545168823,7.62749603943447,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,5.37310535842186,9.9884296635322,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,5.56472176543312,5.56472176543312,5.56472176543312,2.1010502784284,2.1010502784284,5.56472176543312,5.56472176543312,7.62749603943447,7.62749603943447,5.56472176543312,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,5.56472176543312,5.56472176543312,5.56472176543312,5.56472176543312,5.56472176543312,7.44275741159029,9.9884296635322,9.9884296635322,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,5.56472176543312,5.56472176543312,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,7.62749603943447,9.76703980887029,9.76703980887029,7.44275741159029,7.44275741159029,7.62749603943447,7.62749603943447,2.72550349933414,2.72550349933414,7.62749603943447,7.62749603943447,5.50222603394257,5.50222603394257,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029
"t38",10.1701035517956,6.63523582524751,6.69408007023404,7.44275741159029,9.9884296635322,7.44275741159029,7.44275741159029,8.21383695712981,9.9884296635322,7.36172073007653,7.44275741159029,8.29861841783166,9.37632108316126,7.62749603943447,9.9884296635322,9.9884296635322,5.21757789150406,6.7637378646847,5.50222603394257,5.50222603394257,5.56472176543312,7.44275741159029,7.44275741159029,5.56472176543312,2.58787757457323,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,6.90868520172974,7.14794025409197,6.68505182450568,7.60078949456055,7.62749603943447,8.86129884779285,1.75756822102153,0,8.86129884779285,8.86129884779285,7.44275741159029,8.86129884779285,8.86129884779285,7.62749603943447,9.76703980887029,7.62749603943447,5.56472176543312,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.44275741159029,9.9884296635322,7.62749603943447,7.61292545168823,7.62749603943447,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,5.37310535842186,9.9884296635322,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,5.56472176543312,5.56472176543312,5.56472176543312,2.1010502784284,2.1010502784284,5.56472176543312,5.56472176543312,7.62749603943447,7.62749603943447,5.56472176543312,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,5.56472176543312,5.56472176543312,5.56472176543312,5.56472176543312,5.56472176543312,7.44275741159029,9.9884296635322,9.9884296635322,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,5.56472176543312,5.56472176543312,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,7.62749603943447,9.76703980887029,9.76703980887029,7.44275741159029,7.44275741159029,7.62749603943447,7.62749603943447,2.72550349933414,2.72550349933414,7.62749603943447,7.62749603943447,5.50222603394257,5.50222603394257,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029
"t39",10.1701035517956,6.63523582524751,8.1126215064366,8.86129884779285,9.9884296635322,8.86129884779285,8.86129884779285,8.21383695712981,9.9884296635322,8.78026216627909,8.86129884779285,8.29861841783167,9.37632108316126,8.86129884779285,9.9884296635322,9.9884296635322,8.51415497386379,7.99754067304308,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,9.98842966353219,9.04645240213983,10.7568496072003,11.0821011294813,8.14248801008813,8.38174306245036,7.91885463286406,8.83459230291893,8.86129884779285,1.80339635450761,8.86129884779285,8.86129884779285,0,1.75540243044258,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,8.86129884779285,8.84672826004661,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.6696824407816,9.98842966353219,8.86129884779285,8.86129884779285,1.78404006250225,1.78404006250225,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.81271566497821,9.98842966353219,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,8.86129884779285,9.76703980887029,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285
"t40",10.1701035517956,6.63523582524751,8.1126215064366,8.86129884779285,9.9884296635322,8.86129884779285,8.86129884779285,8.21383695712981,9.9884296635322,8.78026216627909,8.86129884779285,8.29861841783167,9.37632108316126,8.86129884779285,9.9884296635322,9.9884296635322,8.51415497386379,7.99754067304308,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,9.98842966353219,9.04645240213983,10.7568496072003,11.0821011294813,8.14248801008813,8.38174306245036,7.91885463286406,8.83459230291893,8.86129884779285,1.80339635450761,8.86129884779285,8.86129884779285,1.75540243044258,0,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,8.86129884779285,8.84672826004661,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.6696824407816,9.98842966353219,8.86129884779285,8.86129884779285,1.78404006250225,1.78404006250225,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.81271566497821,9.98842966353219,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,8.86129884779285,9.76703980887029,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285
"t41",10.1701035517956,6.6352358252475,5.88564187169198,5.21263495239666,9.9884296635322,6.33016744655143,6.33016744655143,8.21383695712981,9.9884296635322,6.55328253153447,5.58698909660983,8.29861841783167,9.37632108316126,7.62749603943447,9.9884296635322,9.9884296635322,7.09561353766123,6.7637378646847,7.44275741159029,7.44275741159029,7.44275741159029,5.58698909660983,5.58698909660983,7.44275741159029,7.44275741159029,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,6.90868520172974,7.14794025409197,6.68505182450568,7.60078949456055,7.62749603943447,8.86129884779285,7.44275741159029,7.44275741159029,8.86129884779285,8.86129884779285,0,8.86129884779285,8.86129884779285,7.62749603943447,9.76703980887029,7.62749603943447,7.44275741159029,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,2.58666050554739,9.9884296635322,7.62749603943447,7.61292545168823,7.62749603943447,7.62749603943447,7.62749603943447,7.44275741159029,7.44275741159029,7.25114100457903,9.9884296635322,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,7.62749603943447,7.62749603943447,7.44275741159029,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,6.63431921304823,9.9884296635322,9.9884296635322,1.73012858918327,1.73012858918327,6.63431921304823,6.63431921304823,7.44275741159029,7.44275741159029,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,7.62749603943447,9.76703980887029,9.76703980887029,2.7011985559994,2.7011985559994,7.62749603943447,7.62749603943447,7.44275741159029,7.44275741159029,7.62749603943447,7.62749603943447,7.44275741159029,7.44275741159029,2.58666050554739,2.58666050554739,2.58666050554739,2.58666050554739
"t42",10.1701035517956,6.63523582524751,8.1126215064366,8.86129884779285,9.9884296635322,8.86129884779285,8.86129884779285,8.21383695712981,9.9884296635322,8.78026216627909,8.86129884779285,8.29861841783166,9.37632108316126,8.86129884779285,9.9884296635322,9.9884296635322,8.51415497386379,7.99754067304308,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,9.98842966353219,9.04645240213983,10.7568496072003,11.0821011294813,8.14248801008813,8.38174306245036,7.91885463286406,8.83459230291893,8.86129884779285,4.3550604284702,8.86129884779285,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,0,1.72074914302681,8.86129884779285,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,8.86129884779285,8.84672826004661,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.6696824407816,9.98842966353219,8.86129884779285,8.86129884779285,4.3550604284702,4.3550604284702,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.81271566497821,9.98842966353219,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,2.80457417014684,2.80457417014684,8.86129884779285,8.86129884779285,9.76703980887029,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285
