,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
t11,-1.0001779,-0.12378105,0.050975993,3.5072422,5.4935746,0.408291,3.0504804,-0.004641802,2.8606186,0.06003047,7.2305894,-0.07341811,7.7469664,0.039742317,0.08024464,0.002474799,-0.0028027804,2.455503,-0.089329675,-0.52752745,-0.05732574,-0.04545077,-0.6400476,-0.098357975,1.0054853,2.4786441,0.7305658,4.544446,-0.04099045,-0.10917741,3.1833608,-0.025099963,0.026061324,-0.029099673,-0.084352255,2.5671716,0.4384433,1.183231,0.36644855,-0.14104728
t12,-1.3244754,-0.10050104,0.04646283,4.822045,6.394152,0.025854914,2.2463572,-0.0025413223,3.0499604,0.06727985,6.9782577,-0.06963819,9.091817,0.050431754,0.09122298,0.003166872,-0.000819142,1.8977604,-0.11115495,-0.7470046,-0.11100075,-0.061063636,-0.8506186,-0.115905546,0.0056370366,1.6657656,1.746456,4.767623,-0.13556805,-0.12354386,4.0140424,-0.016429972,-0.008813367,-0.03404194,-0.056209866,2.3318725,1.7514262,0.7890475,0.55941814,-0.19636913
t13,-0.5102133,-0.13355984,0.05884454,1.6540306,4.7921906,1.6205745,3.6274989,-0.007125559,2.5702,0.03873952,7.5701323,-0.034993567,5.95692,0.032789595,0.066684574,0.0017335375,-0.0033533787,3.54964,-0.0978149,-0.18008026,0.01733008,-0.037341367,-0.31357253,-0.07308649,2.5727518,3.6189198,-0.026642533,4.9245715,1.4737748,-0.041443266,2.381445,-0.011940008,0.1032135,-0.02070602,-0.111013085,2.762054,-0.019720536,2.0735228,0.25828412,-0.06837143
t14,-1.842103,-0.06287673,0.03717793,9.3978815,6.131275,0.13776425,-0.015865663,1.7562438,3.0037344,0.050103027,3.8858795,0.6516719,10.996499,0.07801066,0.10186008,0.004396249,2.2501628,-0.00024489878,-0.06474502,-1.1944956,-0.1723369,-0.059608433,-1.2086362,-0.15819141,-0.055738363,-0.47492692,5.045599,4.951952,-0.36565366,-0.20050508,5.655698,-0.0109878825,1.3404515,-0.038634464,0.89902604,-0.020689894,5.2017694,-0.21826184,1.0275363,-0.3083342
t15,-2.0129914,-0.085363515,0.031041818,11.740343,5.6450796,0.13444483,-0.03424635,2.274508,2.542222,0.059168126,2.3371046,0.4046837,10.444512,0.08143588,0.106520765,0.0050463947,3.768505,-0.05792787,-0.1620147,-1.3595139,-0.04988788,-0.03361836,-1.1862416,-0.17827125,-0.08685021,-0.92229706,6.085625,4.5106745,-0.4593566,-0.2148923,6.3940997,-0.04425951,0.6596217,-0.03771401,1.8908244,-0.065098576,5.531328,-0.45839736,1.1411357,-0.29363143
t16,-2.1535006,-0.08507695,0.032599,12.308301,5.981647,0.15072794,-0.042838324,2.7136688,2.709514,0.058440764,2.38383,0.48528826,11.066472,0.08694988,0.11139681,0.0052791866,3.9655285,-0.06957966,-0.16201153,-1.4327203,-0.050491568,-0.04208018,-1.2722768,-0.18915488,-0.09503867,-1.0108232,6.549309,4.695226,-0.50557667,-0.21082366,6.877953,-0.042433243,0.62103415,-0.039770983,2.2787766,-0.07490485,6.197908,-0.4878874,1.2397505,-0.31748196
t17,-0.8843136,-0.1472843,0.05500647,3.1295183,5.5240846,1.0817971,3.521918,-0.005666802,2.6551285,0.04984448,7.78193,-0.049609683,7.3368406,0.037288487,0.07958267,0.0023284985,-0.002886478,3.1211822,-0.11186379,-0.45471877,-0.03605294,-0.044535007,-0.5445643,-0.09370335,1.8415915,3.1404934,0.20277666,4.9558764,0.25715843,-0.11042441,3.101724,-0.024651142,-0.0012070839,-0.028020859,-0.10730457,2.5597146,-0.0024638467,1.6337862,0.33217034,-0.15375347
t18,-1.9571943,-0.07708958,0.030738998,10.975232,5.5637946,0.13480504,-0.03524378,2.3723042,2.6473107,0.054818004,2.4509265,0.46839416,10.399304,0.079557374,0.10126665,0.0047376077,3.3950343,-0.056283366,-0.13691653,-1.2908182,-0.067796536,-0.04613328,-1.1904404,-0.17148706,-0.08031498,-0.86174905,5.904161,4.316712,-0.4508389,-0.19552113,6.2811513,-0.035897393,0.63390875,-0.037330624,1.9470147,-0.060871545,5.613488,-0.39560094,1.1135207,-0.29556528
t19,-2.0975618,-0.07456491,0.032062218,11.558245,5.9285927,0.15549293,-0.04346722,2.7946393,2.8182604,0.05454351,2.4998562,0.59361833,11.04368,0.08567093,0.106188804,0.0049856906,3.5449255,-0.06834484,-0.1334885,-1.3685081,-0.06982785,-0.05453959,-1.2848792,-0.18131103,-0.088851295,-0.9533772,6.4360127,4.5370765,-0.5034378,-0.19326176,6.756054,-0.032214403,0.6335857,-0.03939389,2.3077514,-0.068604566,6.3104863,-0.4335315,1.219795,-0.32213438
t20,-0.9021239,-0.14800736,0.05473096,3.168938,5.577614,1.0042531,3.5329874,-0.005505665,2.677316,0.050509423,7.794391,-0.051819313,7.423918,0.037919708,0.080801025,0.002344399,-0.0029645741,3.0480328,-0.114526406,-0.4664418,-0.041642893,-0.047450505,-0.56179345,-0.09527346,1.7908095,3.0861561,0.27274036,4.9416547,0.21407351,-0.115066856,3.1450362,-0.023440242,-0.001867849,-0.028415732,-0.10662889,2.5753493,-0.0011175115,1.6099834,0.3432545,-0.15824142
t21,-2.0948465,-0.089463,0.03074899,12.352938,5.6618347,0.14534894,-0.039009344,2.4687343,2.3648314,0.061817598,2.2408233,0.10806742,10.351528,0.08543036,0.11152381,0.005287365,4.2141247,-0.058274195,-0.1822046,-1.433159,-0.03126575,-0.04095217,-1.1912384,-0.19420351,-0.09053583,-1.0948012,6.5757465,4.9279904,-0.4854032,-0.2511993,6.328834,-0.06255265,0.58741987,-0.038139362,1.7784561,-0.073768705,5.4227552,-0.51147354,1.1766824,-0.3260573
t22,-2.090385,-0.093082555,0.032455776,12.306402,5.803598,0.13118784,-0.035371296,2.3903599,2.5738099,0.06011689,2.341717,0.41769147,10.753171,0.08317689,0.111190066,0.005260315,4.0441284,-0.06245297,-0.17800537,-1.4075289,-0.044313524,-0.02773762,-1.2101527,-0.18445066,-0.09367551,-0.9544162,6.164413,4.5296893,-0.4698783,-0.20943092,6.72167,-0.04575184,0.6498873,-0.038869623,2.117227,-0.07468525,5.757358,-0.48799568,1.1837469,-0.28935415
t23,-0.4262045,-0.14591227,0.06467412,1.4891217,4.9771028,2.3219814,3.940375,-0.008085665,2.4657984,0.027290622,7.8091183,0.066343516,5.6066504,0.032107797,0.06525852,0.001683693,-0.0010358838,4.0207677,-0.09817823,-0.11910055,0.19813952,-0.026350306,-0.23509662,-0.06063253,3.1339657,4.005418,-0.07876963,5.294886,1.9614466,-0.05224855,2.4392445,-0.005295934,-0.016714945,-0.019188887,-0.13246317,2.5985942,-0.021900643,2.3847828,0.24085222,-0.085774615
t24,-0.5175526,-0.15295035,0.06229218,1.7291983,5.1106524,2.038394,3.8551717,-0.007444206,2.4296658,0.033256236,7.847492,-0.0040123616,5.98728,0.03206395,0.06890396,0.0017815949,-0.002106647,3.822155,-0.10277869,-0.18779638,0.024405008,-0.029533543,-0.28914934,-0.0682894,2.8584366,3.8988507,-0.08007266,5.1785526,1.566124,-0.056265574,2.5582345,-0.0070642377,-0.009615154,-0.021074107,-0.1266341,2.4985387,-0.01786393,2.2396712,0.2594032,-0.095021926
t25,-1.9444838,-0.0014634245,0.02463368,9.727236,5.4000244,0.1846309,-0.07196889,3.6039913,3.468371,0.024543114,1.4505348,1.2881132,10.726665,0.08303751,0.07836093,0.003932545,3.1940002,-0.112273395,-0.008117092,-1.2211707,-0.055364177,-0.07880583,-1.2539057,-0.13564529,-0.09112199,-0.99003595,6.7877398,3.3019357,-0.5600135,-0.14313725,6.9290314,0.08329345,0.45137215,-0.034521095,3.4065313,-0.076698616,7.883653,-0.2819749,1.258721,-0.32215378
t26,-2.176816,-0.0017417544,0.026218563,10.785828,5.9902043,0.2102443,-0.08396171,4.2226467,3.8127358,0.022918012,1.4942962,1.4398621,11.819933,0.09252473,0.08732265,0.004296824,3.447522,-0.12827608,-0.0049268343,-1.3497527,-0.060843598,-0.09048319,-1.3925309,-0.15164071,-0.10326735,-1.1381317,7.61411,3.6036007,-0.63057965,-0.13795319,7.745171,0.11544355,0.5106833,-0.038232397,4.0911636,-0.089467265,8.921191,-0.31081256,1.4240457,-0.36305878
t27,-1.9174374,-0.012959335,0.025708474,9.70311,5.39641,0.1792376,-0.067238405,3.380742,3.4086475,0.028727677,1.5991935,1.2047715,10.709528,0.082379945,0.08052919,0.004017717,3.0807395,-0.09917346,-0.022706013,-1.213097,-0.06310362,-0.078396395,-1.2515737,-0.14073472,-0.08745755,-0.96359366,6.6724453,3.4241805,-0.5411397,-0.14796446,6.796273,0.02165919,0.5635818,-0.034789346,3.1317663,-0.069377296,7.5402846,-0.28669596,1.2261863,-0.318114
t28,-1.5604463,-0.1008041,0.03152494,10.5327215,4.249446,0.049946122,-0.0024292045,0.6553915,2.1244736,0.054677892,2.2054262,-0.0077878926,8.475159,0.06254948,0.09319257,0.004439246,3.6496286,-0.024562353,-0.18947802,-1.1385596,-0.042833373,0.4426629,-0.8488315,-0.15262035,-0.0627289,-0.5637383,4.109492,3.9647546,-0.27544764,-0.23750414,5.0566883,-0.056931715,0.92841065,-0.031411402,0.52872336,-0.05834414,3.208377,-0.36440328,0.80151385,-0.15328105
t29,-0.8620454,-0.116528586,0.029270995,8.09788,2.461815,0.63349545,1.3754075,-0.0019663393,1.5074263,0.03654223,1.998526,-0.0346603,5.695555,0.036604274,0.06956398,0.0032067073,2.9112184,0.53135574,-0.18879221,-0.7082623,-0.011283166,1.4562438,-0.4045122,-0.10521013,-0.02751608,-0.20472611,1.8002717,3.2732778,-0.087187245,-0.19409095,3.2669857,-0.078830615,1.4667375,-0.022564132,-0.05319542,-0.04916831,0.5226876,-0.19635555,0.4061574,-0.0013573372
t30,-1.7465616,-0.09856264,0.03078615,11.079916,4.789285,0.0846176,-0.014317537,1.2821463,2.2167065,0.058704253,2.2938554,0.13862869,9.269603,0.07011533,0.0988422,0.004701412,3.7313058,-0.038226835,-0.18356438,-1.2271645,-0.0483527,-0.0022367155,-0.9854512,-0.16247721,-0.07383334,-0.71423703,4.862397,4.1420264,-0.3472502,-0.22834335,5.579558,-0.052430827,0.779868,-0.034093633,1.0931834,-0.056515377,4.0956945,-0.4255296,0.93771386,-0.2109889
t31,-1.9020718,0.023374781,0.023300674,9.5040455,5.309343,0.17122383,-0.06820016,3.4274805,3.4876316,0.02565534,1.4874469,1.2006223,10.48742,0.07927591,0.07742211,0.0038686583,2.9755056,-0.10798686,-0.004426832,-1.19326,-0.046142362,-0.08104982,-1.2109624,-0.131517,-0.08825775,-0.94241506,6.631297,3.2847683,-0.5447966,-0.14182419,6.731468,0.059145708,0.47538537,-0.03363948,3.204374,-0.07425298,7.664989,-0.2613221,1.2074558,-0.31306675
t32,-1.7709367,-0.013285031,0.024158318,9.04349,5.045938,0.15934686,-0.058655627,2.9341013,3.2359803,0.02918583,1.5036589,1.0719903,9.919074,0.07639151,0.07504875,0.0038215774,2.8522117,-0.0877279,-0.026864655,-1.126845,-0.053528816,-0.07159572,-1.1486024,-0.13006215,-0.08015407,-0.8635139,6.125514,3.2697256,-0.494722,-0.15305892,6.2841887,-6.392407e-05,0.50348395,-0.032251228,2.6602886,-0.06460566,6.888766,-0.24070999,1.1049162,-0.28983527
t33,-1.7620475,-0.013609627,0.024767552,9.037884,4.9935226,0.1591408,-0.057338886,2.9188378,3.1962876,0.029493276,1.4979228,1.0958114,9.930475,0.076096825,0.07428818,0.0038178207,2.841233,-0.08893238,-0.025734441,-1.1260039,-0.055741772,-0.07068186,-1.1442858,-0.1284551,-0.079054475,-0.8617725,6.0852537,3.2457645,-0.4933241,-0.151245,6.2541523,-0.0002425341,0.45897925,-0.031983085,2.6637437,-0.066142306,6.870795,-0.24341185,1.1058828,-0.2910234
t34,-1.7260263,-0.10162095,0.03188097,11.385595,4.739081,0.05927266,-0.009257518,1.0889752,2.2813516,0.0550136,2.1979008,0.053669892,9.193995,0.06861614,0.10069027,0.004784308,3.8411179,-0.036553014,-0.19270952,-1.2293285,-0.040041234,0.3677958,-0.9458665,-0.16094488,-0.07481894,-0.6554258,4.6782804,4.1246247,-0.33216843,-0.22210579,5.685775,-0.054741267,0.979309,-0.03416423,1.0671753,-0.0678418,3.951342,-0.40839705,0.9226479,-0.17905852
t35,-1.5607933,-0.10179884,0.03109669,10.758768,4.2368574,0.036270082,0.009833252,0.5738851,2.132784,0.05441459,2.1875484,-0.0097386325,8.513476,0.062361713,0.09395999,0.0045103384,3.638155,-0.025282942,-0.18865538,-1.1455203,-0.04278569,0.61668456,-0.84401435,-0.14991085,-0.06452368,-0.5319069,4.070428,3.9961588,-0.27724704,-0.228047,5.150218,-0.05759134,1.0580078,-0.031925242,0.5339767,-0.059306845,3.1794558,-0.37015694,0.8039186,-0.14017579
t36,-1.2329979,-0.09468052,0.027949601,9.293857,3.3846362,0.021375474,0.66280156,-0.00039240668,1.870549,0.05034927,2.0716474,-0.021690369,7.112855,0.052922305,0.08104382,0.003855589,3.194836,-0.004121847,-0.18147908,-0.94868857,-0.043592297,0.7022282,-0.65376246,-0.12913364,-0.04429531,-0.38779145,3.0856879,3.8331573,-0.19437738,-0.2449507,4.061214,-0.06318504,1.0929716,-0.027385749,-0.023333058,-0.041159227,1.888765,-0.28650466,0.6018504,-0.10037142
t37,-1.1930759,-0.025968248,0.020829564,6.868797,3.7164838,0.07496572,-0.0090100495,0.808669,2.3788683,0.036117565,1.9600021,0.60589916,7.4461803,0.05145407,0.062443055,0.0030391396,2.0590756,-0.021457786,-0.061299793,-0.84053075,-0.06832298,-0.040392626,-0.74063796,-0.09208256,-0.03713278,-0.44224814,3.577838,2.9691794,-0.23913209,-0.18963856,4.0848536,-0.02260677,0.5583266,-0.023355532,0.43015635,-0.020889431,3.4511273,-0.12527806,0.6328149,-0.1882953
t38,-1.5585289,-0.03032505,0.024216464,8.367642,4.5087457,0.12295636,-0.033694655,1.9839509,2.7704692,0.037518233,1.993794,0.86130327,8.994303,0.06591419,0.072295226,0.0036122813,2.448416,-0.055939812,-0.05061429,-1.0348899,-0.06752787,-0.058579158,-0.98091763,-0.11853583,-0.061739296,-0.6628104,4.9534955,3.3748758,-0.3726751,-0.16794457,5.282058,-0.012675415,0.538493,-0.02917066,1.5727197,-0.04806685,5.2582483,-0.23995487,0.90025294,-0.24582636
t39,-0.5050915,-0.15464516,0.04897283,1.1642293,5.8567533,0.013023599,5.048019,-0.00528398,3.339907,0.07161225,9.793439,1.0569538,7.967142,0.03282418,0.07538834,0.0022027346,-0.0069452953,4.0378103,-0.05714088,0.1669763,-0.12272627,-0.098208115,-0.46826598,-0.0668084,0.2373044,5.272329,1.4224838,5.316614,1.8886718,2.8914797,3.2967973,2.8609726,0.4167472,-0.019926073,-0.13452081,4.6938944,0.08947035,0.41261983,0.49936163,-0.058576744
t40,-1.2752082,-0.08625489,0.025601916,8.084131,3.8922727,0.06020969,0.15776533,0.35667226,2.028503,0.054576986,2.4979756,-0.00987523,7.63087,0.05247366,0.07982525,0.0035934465,2.5401735,-0.0062519615,-0.13740239,-0.9182875,-0.05606651,-0.00769653,-0.7651635,-0.1314829,-0.041157823,-0.36787742,3.373838,3.6670377,-0.194204,-0.2109339,4.2018533,-0.051745363,0.8206004,-0.028929442,-0.0001670821,-0.013603083,2.5284786,-0.21698858,0.6361231,-0.16502282
t41,-1.0478896,-0.10073449,0.02650574,8.219309,2.8476748,0.18312345,1.1259423,-0.0010404664,1.0226802,0.04876916,1.8947511,-0.04683315,5.6067786,0.04148473,0.07171576,0.0034412025,3.206787,1.0827273,-0.19290967,-0.8433973,0.06391807,0.63943917,-0.4148399,-0.10999987,-0.028014375,-0.46191084,2.8261082,4.0576224,-0.1453249,-0.23034057,2.8838444,-0.08750149,0.8795348,-0.02263108,-0.05713787,-0.06303352,0.6724003,-0.2560774,0.45834738,-0.08540001
t42,-1.6059647,-0.089604266,0.027173702,10.241884,4.3084817,0.067649275,-0.00575957,0.8469231,1.6497958,0.062475327,2.1290596,-0.01871464,8.094124,0.06449754,0.09279767,0.0045022517,3.7396636,-0.005516426,-0.18051116,-1.1905128,-0.0305396,-0.011744988,-0.8231665,-0.15260614,-0.059311848,-0.76510936,4.7969136,4.414966,-0.3117385,-0.26359376,4.5314293,-0.07083566,0.51192725,-0.029294623,0.21608986,-0.05222448,2.9344392,-0.40469888,0.7925555,-0.22428437
t43,-1.7314353,-0.0030597001,0.022971839,8.765876,4.8429365,0.14479272,-0.057144232,2.899929,3.218642,0.026544765,1.4021486,1.0574138,9.601943,0.070748515,0.07090341,0.0036041865,2.757516,-0.09363487,-0.011152515,-1.1016307,-0.034469154,-0.06980013,-1.0891668,-0.118512474,-0.07776306,-0.8438701,6.006873,3.086825,-0.491055,-0.134791,6.131416,-0.00056896615,0.33409005,-0.03049241,2.6462588,-0.07197486,6.8791914,-0.24943939,1.0752466,-0.2769913
t44,-1.5757074,-0.008116648,0.021939687,8.050456,4.4552703,0.12785706,-0.04885517,2.4557917,3.043929,0.028518869,1.351216,0.9863295,8.899815,0.06380766,0.06532445,0.003323278,2.536891,-0.082345076,-0.010682438,-1.0140606,-0.028558757,-0.064429946,-0.9981515,-0.10836565,-0.06883376,-0.7489363,5.481349,2.9027693,-0.44942698,-0.13163362,5.5897794,-0.006618385,0.28339434,-0.027989147,2.1945333,-0.064346485,6.14879,-0.22230217,0.96462566,-0.24473654
t45,-1.6216003,-0.09547123,0.030402694,10.649339,4.3976264,0.06690202,-0.0069098817,0.8990848,2.1186335,0.05765054,2.3265307,-0.0004841935,8.700405,0.06506552,0.094594546,0.004503863,3.695461,-0.02760918,-0.18795896,-1.1647524,-0.05216212,0.16451195,-0.8969223,-0.15411517,-0.066138595,-0.62291974,4.3319316,4.000929,-0.30238986,-0.23883386,5.1791906,-0.05274399,0.8515102,-0.032475997,0.6590098,-0.047728352,3.4870682,-0.41000608,0.8437409,-0.17916091
t46,-0.28751263,-0.13200283,0.07123446,1.0074292,4.7116437,2.8851776,4.110508,-0.0086355945,2.5935504,0.021002242,7.9440017,0.08357355,5.2756314,0.0338514,0.062184483,0.0014455356,0.07159592,4.1101737,-0.10373438,-0.053801604,0.4676386,-0.025258254,-0.18075429,-0.05877052,3.4868765,4.21479,-0.065345705,5.7130156,2.6740828,-0.05380874,2.5437088,-0.012833677,-0.026956635,-0.015959863,-0.14370273,2.7018619,-0.027902607,2.797873,0.23254205,-0.09278668
t47,-1.299022,-0.08578223,0.024961123,8.124471,3.9816918,0.06467346,0.11602066,0.37878147,2.0217307,0.05602716,2.490299,-0.008668531,7.693249,0.05350416,0.080145076,0.0035846606,2.5099492,-0.008139821,-0.13750763,-0.9272759,-0.058277693,-0.0053757397,-0.78017944,-0.13040899,-0.04170046,-0.37479565,3.4991055,3.6939585,-0.20190887,-0.20551445,4.2893224,-0.050240405,0.81235796,-0.028904818,0.05583752,-0.0102565475,2.5591598,-0.21946622,0.6535309,-0.16874637
t48,-1.466803,-0.085969366,0.026014153,8.788425,4.445161,0.0843769,-0.0070756553,0.8947599,2.170939,0.0577986,2.4544263,0.065333806,8.396508,0.05976514,0.0853446,0.003874623,2.7017477,-0.019941784,-0.137479,-1.0149294,-0.055648558,-0.014796466,-0.88092846,-0.14021991,-0.052493177,-0.49289542,4.096797,3.8145275,-0.26190606,-0.1985203,4.7823725,-0.04705626,0.72547853,-0.031191494,0.59909046,-0.02305305,3.340523,-0.25832877,0.7687302,-0.20192239
t49,-1.6907068,-0.0035961214,0.022588283,8.642532,4.7447762,0.13849516,-0.054908764,2.766201,3.1751838,0.02758958,1.4224335,1.0275571,9.4027405,0.068789706,0.07043877,0.0035568732,2.7085876,-0.09001848,-0.013602869,-1.0800587,-0.033765584,-0.069151975,-1.0645919,-0.11680636,-0.0761334,-0.82756394,5.9140024,3.0291271,-0.48092198,-0.13521132,6.0052066,-0.0015950119,0.348849,-0.029789543,2.4990995,-0.06809182,6.684557,-0.24287863,1.0467173,-0.2723561
t50,-1.0722057,-0.117678784,0.029119162,10.047912,2.270324,0.059612032,1.4951408,-0.0014587361,0.81519204,0.058136757,1.5071952,-0.09006496,4.6389995,0.047875427,0.08801482,0.003822482,4.696955,1.6531649,-0.31119263,-0.90591526,1.432984,0.20503755,-0.23770227,-0.14771812,-0.034469713,-0.9634863,4.5695148,6.1031485,-0.05169493,-0.37576926,2.3443449,-0.13596745,0.8021984,-0.022042522,-0.109096095,-0.099803194,-0.005467724,-0.37119955,0.5416254,-0.19462918
t51,4.0444565,-0.060058445,0.08345849,0.043050304,2.9453938,4.8422327,3.1010892,-0.010152812,2.6560788,0.016018156,7.2111554,1.354233,2.1364112,0.037169516,0.032272752,0.00097289187,3.2541764,4.501866,-0.0007413397,4.496636,1.0795469,-0.10032225,2.8745906,-0.037765525,4.739674,5.380965,0.47024378,7.714859,8.908103,0.2253817,2.302875,-0.027929006,-0.01095047,0.62250596,-0.14802274,4.05587,-0.056600794,4.2751207,0.25015223,0.347394
t52,0.5825563,-0.0862575,0.079395644,0.0038656176,3.927252,3.9184783,3.8684764,-0.010038044,2.5343308,0.0069408277,7.5816994,0.5097839,3.9413292,0.038030036,0.046875935,0.0010043797,0.9628403,4.2231617,-0.09090399,1.5461843,1.0619563,-0.039408382,-0.017498001,-0.042287443,4.1613073,4.414528,0.08753153,6.5779285,4.8613634,-0.06315696,2.6249769,-0.016770525,-0.02764164,-0.0073492033,-0.14783375,3.1986902,-0.04157669,3.6638443,0.22248021,-0.08404198
t53,-2.0727046,1.6666236,0.015318344,9.658013,5.6282177,0.28697821,-0.12197321,4.7897496,5.2926126,1.1180648,-0.10151867,3.1538079,11.689934,0.096819185,0.05883967,0.0028707946,3.798353,-0.23038344,1.6261098,-1.2670231,0.13366182,-0.13819307,-1.3555403,-0.11149904,-0.1252266,-1.545684,9.302902,2.3807607,-0.7712988,-0.10212809,8.7304945,1.2152995,-0.010883143,-0.034377478,5.6609874,-0.15449664,12.399118,-0.07002568,1.5833848,-0.42778277
