,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
t26,11.275803,1.6001755,3.3180757,7.102218,5.7674026,4.0244336,4.010949,2.0943506,4.401606,4.713111,4.74473,4.5722265,5.3161564,7.077071,5.1386895,4.761199,5.616194,5.9021525,5.564382,6.2658324,4.655755,3.2433448,5.714378,2.3967562,4.605089,3.336908,3.1813111,2.8032632,3.4559743,5.626613,4.99139,5.219268,5.221512,5.531841,4.9869924,3.8023798,5.372012,3.3870914,4.234824,4.4834723
t27,11.295846,1.5809089,3.2956834,7.100866,5.7684226,4.108496,4.0176916,2.0413609,4.483128,4.6937513,4.7813354,4.630592,5.319104,7.045274,5.0813565,4.771775,5.622387,5.898794,5.564783,6.2476773,4.6417184,3.2116513,5.731383,2.3449383,4.5532207,3.2785363,3.134419,2.7983775,3.5154881,5.653713,5.02332,5.164522,5.208002,5.5638723,4.981049,3.817696,5.355568,3.4389133,4.1896067,4.5650415
t28,11.571236,1.1816375,3.3155367,6.9989076,5.7845774,3.9585996,3.839973,2.2003858,4.2945123,4.5980525,5.1711144,4.522662,5.32496,7.1960983,5.286417,4.94428,5.543546,5.780342,5.4779944,6.0924754,4.450556,3.3957264,5.593215,2.5434158,4.6336904,3.4621193,3.2077084,2.7343323,3.4263813,5.3972273,4.982583,5.293561,5.2445173,5.4382353,4.877091,3.749721,5.3638506,3.284263,4.2107844,4.403392
t29,11.705928,1.0216494,3.4564824,6.916897,5.870651,4.145398,3.6240225,2.275507,4.3369193,4.3690367,5.491016,4.6072583,5.350826,7.240018,5.2381983,5.031411,5.425009,5.745246,5.487974,5.964712,4.3750825,3.4369497,5.5111995,2.5885196,4.545423,3.5020833,3.1579049,2.5954473,3.556949,5.238377,5.0343523,5.3547335,5.195274,5.3719516,4.746241,3.7340214,5.405669,3.302121,4.144845,4.539039
t30,11.487763,1.2853318,3.2602663,7.099969,5.8002396,3.8327374,3.9326572,2.20568,4.230916,4.7292986,5.024278,4.4291296,5.285393,7.1603837,5.322226,4.848098,5.615063,5.871091,5.545337,6.19481,4.5481014,3.3835678,5.589276,2.5444014,4.7465324,3.475905,3.2499125,2.7939696,3.3307264,5.465819,4.914454,5.333385,5.2481637,5.438282,4.952508,3.7229764,5.366312,3.2354534,4.2943892,4.3049684
t31,11.261203,1.61845,3.2902427,7.116412,5.7617936,4.0947084,4.0312924,2.045771,4.4751143,4.7054615,4.739742,4.629282,5.3227,7.0376935,5.0863113,4.7628694,5.6259255,5.910791,5.5680437,6.2589264,4.65835,3.2177439,5.7368627,2.353717,4.550859,3.2872684,3.1427395,2.812448,3.5116422,5.6569552,5.0197606,5.1684813,5.2055607,5.567138,4.9876904,3.8117447,5.347373,3.4303226,4.1944356,4.555442
t32,11.27566,1.5967176,3.294167,7.114367,5.7613053,4.09666,4.0365653,2.0319521,4.481766,4.7113028,4.762019,4.6270156,5.3206306,7.040167,5.084238,4.754418,5.6309805,5.9092107,5.5695853,6.2649775,4.6620307,3.2034657,5.742561,2.3360605,4.5604544,3.278987,3.138472,2.8089104,3.5107486,5.66874,5.022159,5.1578827,5.2086115,5.5722466,4.991618,3.8219352,5.3534784,3.4405243,4.1928105,4.5597796
t33,11.265338,1.6058313,3.277301,7.1309185,5.7703037,4.1061544,4.0475664,2.027609,4.494249,4.7230153,4.752148,4.6308064,5.3114076,7.0314164,5.071501,4.7480526,5.6501184,5.9212584,5.5785575,6.2701826,4.6665325,3.1989005,5.739864,2.3298624,4.5608683,3.2685606,3.130765,2.8220057,3.514384,5.672578,5.015843,5.157746,5.204394,5.574045,5.0001903,3.8133614,5.347854,3.4484446,4.195299,4.5669394
t34,11.491492,1.2757969,3.2669353,7.09453,5.7976494,3.844856,3.9283612,2.2026386,4.240952,4.7226048,5.0405755,4.441263,5.291085,7.1631975,5.3165956,4.851516,5.6100154,5.8658977,5.5418787,6.1888433,4.544956,3.3808343,5.5936675,2.540741,4.734716,3.472583,3.249054,2.789822,3.3414948,5.461815,4.922055,5.327284,5.2468514,5.4402776,4.9460764,3.7273824,5.368442,3.2421496,4.2895603,4.3184657
t35,11.572682,1.1717707,3.3003814,7.046886,5.801243,3.8892214,3.8572536,2.2330189,4.224445,4.653454,5.1652226,4.4568734,5.30377,7.2056527,5.3441215,4.9195323,5.5749536,5.8149676,5.505983,6.1187115,4.4732795,3.4201758,5.5653152,2.5766914,4.6988764,3.505208,3.249045,2.7588806,3.3595617,5.3844337,4.9358616,5.34171,5.2519345,5.4168615,4.9012103,3.7239594,5.370985,3.2296596,4.2726846,4.3391232
t36,11.694102,1.0415248,3.3867002,6.914079,5.7999835,4.0772,3.708537,2.240397,4.295475,4.450208,5.378737,4.577588,5.3609724,7.250791,5.3005614,5.0531197,5.4624033,5.7109017,5.4331894,5.973997,4.341387,3.446671,5.556846,2.586494,4.5433474,3.501772,3.1844113,2.66539,3.504583,5.276939,5.032913,5.305763,5.2303824,5.4097404,4.792126,3.7495754,5.37652,3.284861,4.1636577,4.4689384
t37,11.602535,1.1638813,3.3536918,6.9391236,5.772623,4.1363306,3.7915225,2.1745074,4.371478,4.5038915,5.2370925,4.615632,5.3612046,7.202883,5.2371063,4.999946,5.4914002,5.730477,5.439119,6.036266,4.4006248,3.3851898,5.612445,2.5162275,4.513615,3.4367416,3.1633437,2.694816,3.527551,5.3753858,5.0467134,5.2484617,5.2333307,5.457738,4.8285894,3.7800984,5.3535595,3.3389158,4.1314282,4.526942
t38,11.371435,1.4767778,3.3146496,7.056919,5.752285,4.1379685,3.9783847,2.050831,4.4765224,4.6460133,4.8918977,4.6449637,5.340549,7.081089,5.101785,4.8154154,5.5879397,5.8542867,5.5276957,6.206716,4.6000266,3.235097,5.7221055,2.3585305,4.527468,3.2960894,3.1362083,2.773601,3.5326595,5.6085057,5.043959,5.160166,5.218176,5.5541286,4.947798,3.8259666,5.351322,3.4339385,4.161107,4.585384
t39,12.011677,0.38673666,1.8082159,6.120045,5.0658436,4.0319285,3.7831964,1.7466573,4.512399,4.728675,6.1872,4.4306655,5.400179,7.8715634,6.8640075,6.5485234,5.000092,4.6604886,4.1598186,5.448386,2.8941824,4.537019,5.4019184,3.4697077,4.776467,4.5538945,3.379919,2.5747132,3.4246716,4.984417,5.3163667,4.7502794,5.4856267,5.44367,4.1780343,3.6475682,4.41955,2.6927176,2.7050295,4.0152144
t40,11.66211,1.0830289,3.369628,6.918274,5.7818336,4.1050386,3.743679,2.2046063,4.333712,4.4659433,5.3229976,4.5960226,5.360111,7.229846,5.2795753,5.0460567,5.4741507,5.7062764,5.420533,5.9908233,4.350052,3.4259207,5.580934,2.5575788,4.527825,3.4778206,3.167215,2.6792362,3.5144966,5.316819,5.0410724,5.272395,5.2362614,5.4356565,4.8057456,3.7665803,5.3533716,3.3090932,4.1315165,4.492812
t41,11.711576,1.0231646,3.414375,6.888557,5.805355,4.126428,3.670673,2.236998,4.321086,4.394235,5.437399,4.6101494,5.372493,7.252778,5.276761,5.074267,5.4367847,5.6955566,5.42464,5.94639,4.322215,3.4426482,5.5588555,2.5784924,4.5071845,3.492435,3.1639812,2.6414847,3.5435858,5.2604356,5.056236,5.2950945,5.221282,5.4125495,4.769893,3.7584395,5.3810387,3.3053784,4.1359453,4.5084233
t42,11.607641,1.1265072,3.3262033,7.0171723,5.784439,3.9176795,3.8306594,2.219562,4.2445498,4.5993347,5.2076783,4.4861026,5.311664,7.211234,5.344161,4.9651456,5.561998,5.774213,5.4664073,6.072474,4.4262414,3.429225,5.570738,2.573495,4.665915,3.5051138,3.2228894,2.7505934,3.3821912,5.3636003,4.9556313,5.3167477,5.25903,5.42948,4.8873396,3.739718,5.3537397,3.2467391,4.233781,4.3628416
t43,11.301699,1.5714853,3.3430018,7.07756,5.7321496,4.165542,4.0254736,2.0199473,4.5050497,4.6678815,4.7995343,4.669241,5.354919,7.0640492,5.060739,4.763618,5.60127,5.8715377,5.5357223,6.251967,4.660721,3.1892798,5.7687273,2.3074327,4.5055647,3.2614434,3.1396375,2.7875178,3.5482864,5.670786,5.058352,5.1277966,5.2207785,5.5812645,4.9686394,3.8565767,5.360079,3.4685702,4.163864,4.6288924
t44,11.329058,1.5384852,3.3180003,7.0830154,5.7485204,4.152012,4.0094714,2.051799,4.4858174,4.665918,4.8250623,4.651429,5.3425994,7.0819974,5.084743,4.7922645,5.6127186,5.8619456,5.5275917,6.2258925,4.6296835,3.227441,5.7320576,2.3471055,4.521213,3.2878108,3.1475616,2.7952816,3.5335162,5.6294255,5.0365853,5.1603165,5.224217,5.5528884,4.957026,3.8266513,5.3513966,3.4423928,4.172169,4.6029377
t45,11.543467,1.2054827,3.2769654,7.082885,5.8034286,3.8339863,3.8929164,2.2326882,4.203264,4.70532,5.11262,4.4208097,5.2872677,7.1936703,5.3622456,4.888064,5.6032662,5.8431754,5.52468,6.1541505,4.5043716,3.4187422,5.5637517,2.579393,4.7443323,3.5130239,3.2646868,2.7825942,3.3204908,5.409416,4.908699,5.35242,5.256121,5.417367,4.9289165,3.71443,5.367516,3.2101696,4.299218,4.2980623
t46,11.989237,0.37454468,1.670769,6.1449986,4.9948163,4.039691,3.8220563,1.7512349,4.5289493,4.696685,6.212176,4.4429994,5.402159,7.916991,6.80789,6.532379,4.986227,4.634636,4.156929,5.465357,2.9423754,4.517432,5.3938656,3.4687657,4.7605577,4.5428004,3.3703282,2.5921228,3.4032264,4.9897776,5.3416095,4.7203655,5.468832,5.464628,4.176271,3.5877733,4.382812,2.7314835,2.7181475,4.056075
t47,11.675099,1.0678695,3.3652194,6.901263,5.7779336,4.124908,3.7234428,2.2021103,4.3414345,4.4459705,5.348421,4.610142,5.364423,7.2321734,5.2760973,5.0609984,5.464094,5.69116,5.410942,5.974847,4.3344493,3.4237964,5.5841475,2.5525386,4.510184,3.4682627,3.1599357,2.6763864,3.5266151,5.3047075,5.051235,5.270363,5.239236,5.438639,4.7986016,3.7730207,5.3478765,3.320272,4.115382,4.508995
t48,11.629801,1.1202488,3.348288,6.95133,5.784839,4.072076,3.780273,2.2036486,4.3208275,4.5172257,5.268548,4.5712476,5.34607,7.2172813,5.2810974,5.0082517,5.502343,5.733304,5.441355,6.0301886,4.388031,3.414488,5.584064,2.551281,4.560037,3.4724636,3.182652,2.702095,3.4821541,5.343938,5.0175734,5.2834764,5.241566,5.436803,4.832778,3.760911,5.352735,3.2999945,4.1584444,4.4702196
t49,11.300946,1.5757824,3.331665,7.0887938,5.739735,4.1601214,4.027203,2.0336397,4.4987736,4.6747317,4.790506,4.661409,5.348709,7.069422,5.0673556,4.768708,5.6132283,5.8720436,5.5349636,6.2469177,4.655481,3.2036078,5.755033,2.3224015,4.5131755,3.2708495,3.145978,2.7965534,3.5406024,5.659642,5.0458465,5.1423426,5.222563,5.56902,4.9672246,3.8427305,5.356648,3.4579737,4.1717114,4.6192484
t50,11.766798,0.96045345,3.455406,6.8518863,5.786062,4.159224,3.643848,2.2113118,4.3445873,4.290123,5.495883,4.651747,5.3808527,7.251729,5.267374,5.1423507,5.4237294,5.649017,5.377736,5.8778543,4.253734,3.451375,5.5662603,2.5658221,4.4624734,3.4887598,3.1301723,2.631393,3.5774155,5.23981,5.0884147,5.254423,5.2308965,5.4346414,4.7561345,3.7847521,5.3560524,3.3378642,4.0694685,4.5356393
t51,11.9536,0.36815792,1.5119802,6.1908875,4.831026,4.0401564,3.9207406,1.7828789,4.5702987,4.6385093,6.1895304,4.437333,5.4395514,7.889192,6.7009277,6.4638968,4.9478955,4.6193905,4.1705656,5.4753313,2.9967375,4.481892,5.3960342,3.4753573,4.7595763,4.550756,3.2851095,2.6164272,3.3947375,4.984055,5.364645,4.702649,5.4601154,5.5297265,4.193857,3.5040503,4.3068023,2.766815,2.7501872,4.0942683
t52,11.965252,0.37912256,1.5627774,6.186534,4.9084826,4.0225024,3.8381314,1.7823241,4.5424643,4.6964087,6.1985207,4.436727,5.4112234,7.9120235,6.736827,6.4935775,4.99986,4.6282644,4.1773663,5.478094,2.9986796,4.5040436,5.42621,3.465855,4.7602115,4.5253606,3.3332107,2.623976,3.3769054,5.0259266,5.350752,4.6936936,5.4690866,5.5016847,4.185933,3.5503716,4.3846984,2.7482562,2.7493384,4.0667763
t53,4.3777366,6.574211,4.4265056,3.9659302,4.3933215,5.618605,4.1946325,1.8457686,6.4601803,3.4523346,4.405055,5.8160353,4.8262706,7.7967606,3.9824898,5.576222,4.4623275,5.1562805,3.8549647,6.5897083,4.0383773,2.7523112,7.0888066,3.3113782,3.0869353,3.8547018,2.7178044,3.4668553,4.1382585,4.912432,4.8608527,5.300139,5.483793,6.504938,4.6392393,4.887309,4.231695,4.0362,3.152813,4.1927423
t54,11.627455,1.1132941,3.3342671,6.9838147,5.792201,3.9831252,3.799514,2.2284393,4.2649074,4.5660653,5.250398,4.5181293,5.3275285,7.223869,5.320328,4.982153,5.5303245,5.7594495,5.462835,6.0539823,4.410819,3.428352,5.566847,2.574612,4.6212506,3.4957592,3.2156012,2.7232697,3.4240515,5.341236,4.9795465,5.316716,5.2488112,5.4193926,4.857002,3.7402222,5.364555,3.2613893,4.2158194,4.404685
t55,11.656515,1.0845978,3.3544881,6.928017,5.8113284,4.0711865,3.7194529,2.263712,4.277865,4.49883,5.3710933,4.5596075,5.359488,7.255567,5.296085,5.00479,5.4655676,5.745697,5.474146,6.019728,4.389604,3.434518,5.555458,2.5935004,4.560826,3.4938567,3.2227077,2.6689475,3.4899082,5.288124,5.0165615,5.3370337,5.2243013,5.389121,4.798507,3.7314684,5.4081545,3.2699654,4.207332,4.4600477
t56,11.731016,1.0031506,3.438495,6.8898983,5.86089,4.1078253,3.6204937,2.3067937,4.277503,4.401486,5.491444,4.586022,5.379918,7.2853394,5.285607,5.051857,5.405026,5.7306223,5.477171,5.9489837,4.346918,3.466191,5.515127,2.6270552,4.534449,3.5281804,3.2015214,2.6021664,3.546117,5.205042,5.0453734,5.3653564,5.194386,5.3557196,4.7342057,3.719821,5.436572,3.2647698,4.196616,4.4927063
t57,4.3525023,6.6302543,4.453423,3.981309,4.3509297,5.634385,4.178324,1.843826,6.4579186,3.44742,4.3678746,5.809554,4.837484,7.804098,4.0149097,5.583446,4.4264092,5.1586676,3.8513904,6.5705314,4.036916,2.7791219,7.0770736,3.334989,3.0733726,3.8436542,2.7071621,3.4486144,4.114062,4.8990684,4.88188,5.311916,5.4601817,6.503941,4.605848,4.8445616,4.2625837,4.0037236,3.1693158,4.1616206
t58,11.991316,0.415427,1.7881665,6.1547112,5.0483255,4.0200553,3.766498,1.7867274,4.522698,4.7478094,6.1609764,4.4186172,5.4125247,7.8546247,6.8302355,6.516355,5.0244966,4.6874027,4.197534,5.4502087,2.916543,4.513705,5.4189034,3.4437177,4.7888155,4.523937,3.3606143,2.5818965,3.4303315,5.019334,5.2903295,4.759255,5.495755,5.4452233,4.1863565,3.6697397,4.4638734,2.6796267,2.743461,4.001649
t59,4.421497,6.5593333,4.3994865,3.9132264,4.4151015,5.6209145,4.237261,1.8474549,6.4274964,3.4565032,4.379635,5.825137,4.780877,7.80581,3.9503322,5.585192,4.489711,5.1465874,3.8535743,6.5792103,4.0018234,2.759842,7.1362867,3.2830386,3.0879896,3.8497334,2.6900222,3.5040476,4.167281,4.945671,4.855837,5.2585306,5.4979386,6.539601,4.629878,4.9104834,4.19703,4.0666084,3.145879,4.1544766
t60,4.3800373,6.604786,4.4381795,3.9749434,4.4016976,5.600606,4.197887,1.8627192,6.4692283,3.43853,4.427625,5.7994523,4.8456683,7.775274,3.994265,5.5569363,4.4719186,5.1696506,3.8737192,6.6019845,4.0613446,2.7395544,7.0734935,3.327056,3.103234,3.8586748,2.7330983,3.4683175,4.1190763,4.8955407,4.875914,5.318238,5.4715066,6.480973,4.6537566,4.899805,4.2335796,4.0295053,3.1628335,4.217269
t61,11.3342,1.5377082,3.3262312,7.088632,5.744139,4.2020087,4.006971,2.075403,4.495539,4.645827,4.8303537,4.6789994,5.35713,7.116917,5.0796723,4.8161764,5.6247606,5.8290315,5.492871,6.1962237,4.6203938,3.253137,5.7199864,2.3588345,4.480054,3.2982562,3.1615558,2.808491,3.5569632,5.6015654,5.037867,5.1683908,5.2379045,5.5310464,4.9309406,3.8193293,5.342682,3.446913,4.1629744,4.646432
