,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
t17,12.256864,5.3289013,1.8053683,3.4650953,7.910015,5.236424,4.6031685,4.939998,4.909321,4.1304755,3.5090938,4.245657,5.027986,5.5174794,6.0094376,5.430485,4.426886,2.7799346,6.556492,7.730164,5.3625607,7.389358,3.0874567,4.2578974
t18,12.751521,5.5462937,1.6862555,2.3223634,7.798991,4.424546,4.616379,5.107051,4.8131313,3.9157465,2.8031006,4.407524,5.0523896,5.3716326,5.606469,5.5054126,4.308939,2.9194353,6.6787634,7.883011,4.9691415,7.558504,2.6199348,4.25082
t19,12.710911,5.484952,1.6398708,2.4350312,7.8545833,4.5292177,4.6610494,5.1466937,4.819247,3.924871,2.8803103,4.367836,5.012517,5.381142,5.642686,5.5627756,4.3025317,2.9432616,6.7082367,7.8631206,5.0319076,7.5495305,2.717675,4.195277
t20,12.685593,5.52328,1.6961282,2.605847,7.944561,4.629552,4.5989485,5.069365,4.8008156,3.8580115,2.9199433,4.359026,4.9183707,5.3892155,5.6976414,5.5491824,4.3993363,2.9329748,6.644097,7.8660946,5.184012,7.557654,2.830935,4.1379128
t21,12.635478,5.4977145,1.6685432,2.5266192,7.86999,4.606926,4.624945,5.110572,4.8619213,3.9368832,2.9662309,4.324554,5.0145526,5.409834,5.6960564,5.5342984,4.334232,2.9212255,6.660782,7.870996,5.0689645,7.540877,2.7261713,4.1999016
t22,12.834836,5.510774,1.5895967,2.1463988,7.7625566,4.3439374,4.7298784,5.19782,4.742688,3.891177,2.7006497,4.4841104,5.005295,5.3262577,5.533508,5.586028,4.239261,2.9639308,6.7913136,7.8452625,4.983562,7.553434,2.654788,4.247997
t23,12.81148,5.5202966,1.5658662,2.2193153,7.7648845,4.3873672,4.752362,5.2267747,4.775207,3.9275737,2.7461908,4.4564004,5.031398,5.3454785,5.54726,5.58573,4.2163534,2.9384286,6.796784,7.875399,4.991059,7.5612326,2.6320064,4.251933
t24,12.769497,5.5042105,1.6280383,2.294538,7.811483,4.4289374,4.676201,5.167961,4.806639,3.9343784,2.8052235,4.4004536,5.049703,5.3690457,5.590698,5.556785,4.267975,2.9401946,6.731207,7.8735533,4.962359,7.5592694,2.641596,4.2253823
t25,12.522294,5.5252295,1.7146426,3.0223997,8.024565,4.8766313,4.5874615,5.0280366,4.832406,3.8301046,3.1037724,4.2855024,4.8254547,5.3950224,5.811939,5.547037,4.4656997,2.9535112,6.5889163,7.833373,5.3728647,7.512843,2.9789429,4.07703
t26,12.608074,5.5819063,1.7109085,2.8493936,8.020528,4.7551866,4.583542,5.036216,4.7914834,3.765122,2.9717853,4.330327,4.79522,5.3543515,5.753837,5.5539246,4.4676123,2.9854774,6.597791,7.85155,5.3440814,7.537304,2.9370027,4.0636687
t27,12.276791,5.30219,1.8489527,3.4399025,7.974273,5.2398243,4.558012,4.90153,4.947035,4.1426783,3.5062466,4.205949,5.0594544,5.5586295,6.026952,5.4412794,4.4665847,2.747973,6.5674734,7.7953477,5.3088856,7.457253,3.1156604,4.24697
t28,12.529237,5.4586363,1.6963247,2.8828118,7.9435487,4.820688,4.6080256,5.0621233,4.8681765,3.9281812,3.1166189,4.2847877,4.9434805,5.43872,5.798564,5.5334163,4.393793,2.9016395,6.628886,7.841128,5.231346,7.5138054,2.891431,4.158625
t29,12.540478,5.612813,1.7542858,2.926683,8.018664,4.853793,4.5941076,4.982635,4.7471137,3.763055,3.0396464,4.3656654,4.7585535,5.3145933,5.8005037,5.520849,4.4969363,2.9723167,6.572593,7.777164,5.4309797,7.464555,3.030924,4.0534744
t30,12.539491,5.5219283,1.689833,2.980288,8.037303,4.853758,4.5950623,5.051083,4.8432765,3.8231423,3.092264,4.266605,4.8221045,5.399069,5.7914395,5.572527,4.4627194,2.968754,6.5938506,7.8398485,5.369088,7.523284,2.9679015,4.0604315
t31,-0.3406508,8.048891,3.6118681,5.9890666,5.4563313,7.1755753,5.848443,4.276088,2.6521318,4.794691,4.6028357,5.148186,5.5961986,7.1849008,5.93797,3.7348177,2.9392605,2.3259995,7.0173984,5.8587446,6.1062374,5.6682343,3.6951165,5.2709727
t32,12.733044,5.5817285,1.6928914,2.4813967,7.9145017,4.5361233,4.6085043,5.0777326,4.758737,3.7892811,2.8057272,4.4151683,4.8822646,5.3338466,5.659802,5.541406,4.385036,2.9717014,6.663319,7.8733883,5.16391,7.562514,2.800649,4.1471915
t33,12.742045,5.618027,1.7169634,2.491988,7.9363747,4.5372086,4.587932,5.048909,4.729022,3.7470329,2.7752767,4.4386425,4.8407545,5.308822,5.667061,5.5315742,4.416738,2.987118,6.6484227,7.8742714,5.2040367,7.564403,2.8368075,4.1292257
t34,12.832782,5.4805546,1.5531569,2.2207222,7.797582,4.422343,4.762683,5.2356753,4.717839,3.8757153,2.7190623,4.4856815,4.956352,5.305313,5.538468,5.6451826,4.220275,2.9993637,6.8233786,7.83668,5.028692,7.5492377,2.7135928,4.198703
t35,12.8507185,5.455141,1.571788,2.1616776,7.8187423,4.3546543,4.722211,5.2195716,4.7995687,3.9519203,2.7216387,4.4138293,5.058778,5.3831186,5.532251,5.6260543,4.2340865,2.9902627,6.787369,7.842817,4.945441,7.5923967,2.6918519,4.174822
t36,12.842524,5.461281,1.519979,2.162287,7.7553234,4.381864,4.7927604,5.27072,4.7822485,3.9427571,2.7593765,4.4415774,5.049325,5.360958,5.507691,5.6323776,4.1673136,2.9328494,6.8483677,7.8553467,4.9393077,7.552869,2.5957022,4.2512407
t37,12.671145,5.685789,1.7576085,2.7605994,8.026356,4.6775312,4.544074,4.98978,4.7073526,3.639331,2.820099,4.419654,4.7081895,5.2795324,5.739918,5.5146656,4.506073,3.02235,6.5903983,7.8718963,5.3676014,7.554315,2.9596088,4.0588045
t38,12.804051,5.4679527,1.6074021,2.227222,7.81489,4.411346,4.6985292,5.1827884,4.7702026,3.906591,2.7694104,4.4242587,5.0130196,5.3470845,5.5654874,5.5947065,4.2638144,2.9702585,6.7612166,7.840435,4.9706573,7.551185,2.687223,4.2072024
t39,12.855536,5.493328,1.590553,2.0623994,7.7413635,4.296711,4.7298455,5.1973524,4.7387247,3.9019864,2.6699173,4.501841,5.0233493,5.327127,5.5180078,5.59399,4.2369614,2.9693468,6.793581,7.836792,4.955391,7.5556803,2.649975,4.2578387
t40,-0.24393402,8.311681,3.6915975,5.9302278,5.430911,7.3360453,5.8144574,4.2472315,2.6648054,4.817965,4.6668572,5.220592,5.670435,7.2662473,5.98136,3.7807214,2.8693256,2.394213,6.9428015,5.8387747,6.1408725,5.720424,3.6895685,5.1802874
t41,-0.33569485,8.0174885,3.5801206,5.918904,5.5038924,7.170284,5.862591,4.307457,2.6727467,4.847097,4.5818176,5.114205,5.6654844,7.2170334,5.9628243,3.7948067,2.8644428,2.3983684,6.9627666,5.898226,6.161148,5.6448054,3.6595664,5.193594
t42,-0.1886263,8.449351,3.7304819,5.909684,5.4332924,7.4123635,5.7684484,4.193849,2.6826344,4.8069596,4.7205124,5.246198,5.6916604,7.315573,5.9790764,3.7900674,2.8486075,2.4215803,6.8985853,5.8072543,6.1347504,5.7744,3.6991684,5.145437
t43,-0.3178981,8.115342,3.622417,5.957175,5.46718,7.2193804,5.8205743,4.2522306,2.669332,4.797573,4.6364255,5.152912,5.6249385,7.225511,5.939687,3.7451658,2.8983803,2.3621168,6.9759936,5.840047,6.1087217,5.6983194,3.7035956,5.228336
t44,-0.32978192,8.2512045,3.677791,6.000188,5.3962364,7.2534575,5.843943,4.26587,2.6309576,4.801619,4.6218567,5.2043066,5.611903,7.2074122,5.964659,3.7249684,2.9326978,2.322153,7.0063634,5.8242416,6.0993543,5.6800942,3.692247,5.2631044
t45,-1.0124059,5.829747,2.704646,5.8775425,5.747879,6.0826435,6.149279,4.874824,2.7026188,4.9705744,4.157742,4.555562,5.3634357,6.824131,5.8236346,3.6638556,2.902745,2.176352,7.1733956,6.1811385,5.9681363,5.132194,3.7804656,5.4063535
t46,-1.0416284,5.6194715,2.6146946,5.815025,5.7440476,5.9596534,6.1174436,4.947785,2.703677,4.975664,4.1549416,4.4678087,5.4085283,6.8224287,5.808187,3.696985,2.888533,2.1554594,7.142591,6.2226872,5.9793696,5.1137667,3.79772,5.4645643
t47,-0.1474944,8.635728,3.755319,5.8746066,5.4090586,7.47277,5.8038344,4.2368937,2.6766787,4.8370433,4.723695,5.2820477,5.7352633,7.3412147,6.028775,3.823584,2.8072822,2.4615502,6.87712,5.834631,6.179892,5.7555842,3.6832147,5.0951996
t48,-0.10418844,8.775396,3.7832682,5.849678,5.3917537,7.530735,5.8066535,4.2389507,2.6791985,4.855081,4.7409105,5.3061833,5.763293,7.3694487,6.055993,3.8445525,2.7803226,2.4919562,6.847462,5.838532,6.200588,5.7630653,3.6801581,5.059353
t49,-0.99489444,5.756437,2.6652384,5.8788466,5.7764153,6.048443,6.1828074,4.9272127,2.6938453,4.9842114,4.1777472,4.530495,5.3156676,6.7805405,5.793143,3.635658,2.949475,2.1973767,7.23054,6.235165,5.9477444,5.1191335,3.7829018,5.3725047
t50,12.812647,6.072335,1.9426813,2.5923111,8.032514,4.5142198,4.406442,4.80026,4.382415,3.2075377,2.3594985,4.7666955,4.3904285,5.004968,5.76159,5.320489,4.6365666,3.1168787,6.5875354,7.906442,5.458811,7.5693502,3.1130388,4.0926185
t51,-1.1047922,5.6669817,2.6180139,5.8810544,5.7631974,5.98518,6.182504,4.904199,2.7177703,4.980154,4.082141,4.5162034,5.34846,6.805429,5.825172,3.6670315,2.8709736,2.1521258,7.1709085,6.184014,5.951728,5.071517,3.789535,5.433978
t52,12.848917,6.2504406,1.9730217,2.6165516,8.050211,4.5161123,4.3870006,4.7630596,4.2471204,3.000873,2.1656806,4.922557,4.2221704,4.9217153,5.774032,5.218219,4.6789784,3.1094952,6.6197786,7.9121194,5.495325,7.571708,3.1728384,4.097709
t53,12.856349,6.3117595,1.9472818,2.6148262,8.042465,4.5234566,4.4117665,4.786556,4.2005653,2.9303634,2.076015,5.001422,4.1641574,4.9100337,5.7557173,5.1551447,4.659307,3.0766716,6.6688976,7.916542,5.4621534,7.5627875,3.1652746,4.125732
t54,12.796976,6.105975,1.9660664,2.602662,8.049719,4.516347,4.371715,4.7784534,4.366911,3.1701622,2.3217344,4.7993035,4.367381,5.015007,5.79427,5.3342876,4.669828,3.1484601,6.550379,7.9385285,5.4976597,7.603501,3.141561,4.060977
t55,12.8236065,6.105258,1.9470444,2.592339,8.027423,4.5085588,4.4155965,4.7938285,4.349093,3.1721177,2.3206344,4.8046803,4.362228,4.963633,5.747009,5.2889204,4.6346674,3.1073387,6.613422,7.8982797,5.453441,7.552228,3.1153064,4.124549
t56,12.826421,6.1434865,1.9581803,2.528298,7.971726,4.4422216,4.4151425,4.7851167,4.305644,3.1417887,2.2697723,4.864793,4.3371267,4.9592957,5.7536936,5.28293,4.6455007,3.1293166,6.592477,7.9008975,5.496455,7.57062,3.0883589,4.130491
t57,-1.1235892,5.549483,2.5349612,5.8901625,5.7568693,5.8747344,6.194775,4.9790597,2.7103982,4.963841,4.068628,4.4711084,5.330332,6.7834644,5.829056,3.6356246,2.9039466,2.1491618,7.190694,6.2116933,5.91284,5.026987,3.7665453,5.417131
t58,12.854811,6.3602424,1.9515867,2.6665397,8.078302,4.5643325,4.398537,4.7816544,4.1796656,2.8712213,2.036548,5.0199733,4.1144857,4.9060974,5.767327,5.146293,4.6644216,3.086364,6.6622396,7.8967433,5.4642634,7.5509944,3.1855974,4.112475
t59,12.845266,6.3204827,1.9768856,2.6967993,8.121823,4.600493,4.3462005,4.759741,4.2370944,2.9295626,2.1294906,4.9268126,4.158287,4.927629,5.811196,5.222264,4.6726055,3.1476343,6.5916514,7.8610644,5.4710274,7.543485,3.2259405,4.053559
t60,-1.1925238,5.324371,2.4712484,5.8710923,5.790521,5.7989244,6.2187276,5.0408425,2.7285333,4.995129,4.0255413,4.392778,5.318662,6.7503934,5.8074827,3.6461663,2.8714578,2.1408296,7.1933312,6.235075,5.9052687,4.9910836,3.7996736,5.4448867
t61,-1.5011733,4.3010087,2.1194522,5.9018474,5.8895025,5.438255,6.400571,5.316314,2.7339463,5.1285024,3.7749007,4.1339808,5.1356726,6.5348206,5.8028297,3.612797,2.812271,2.1074703,7.253129,6.331838,5.8217998,4.7707376,3.8409162,5.4315634
t62,-0.011976529,9.012854,3.842033,5.8123693,5.3645735,7.68681,5.7852345,4.1941724,2.6851797,4.880382,4.7849855,5.351695,5.8110733,7.4217505,6.0964994,3.8855042,2.748284,2.5213964,6.780036,5.8109345,6.197595,5.808042,3.6683137,5.018931
t63,-0.076517604,8.852817,3.8025622,5.839201,5.383765,7.58326,5.8022275,4.2142816,2.6811833,4.8616877,4.752228,5.319543,5.7777987,7.383528,6.0682006,3.8554757,2.7715118,2.4969468,6.830664,5.8257203,6.1959257,5.7766786,3.6770086,5.0473123
t64,-1.0276206,5.602829,2.6927812,5.784181,5.7458353,6.02024,6.086488,4.891243,2.7201371,4.9833875,4.175273,4.499506,5.4313602,6.8483534,5.8127413,3.7370708,2.8222728,2.1508577,7.1061707,6.171415,6.0367184,5.137948,3.8234103,5.5008407
t65,-1.0576569,5.645069,2.7040758,5.768687,5.791985,6.054161,6.117985,4.9083123,2.7093492,5.0262437,4.1577144,4.485171,5.407881,6.806738,5.794437,3.7334497,2.8140297,2.1561453,7.128386,6.2013135,6.0492234,5.1330485,3.8380547,5.492293
t66,-1.037097,5.4401274,2.657218,5.74643,5.788073,5.966646,6.0940557,4.9767523,2.7249358,5.0151196,4.1863093,4.4124336,5.4172964,6.8068876,5.7741194,3.7385015,2.8107183,2.1605217,7.128023,6.223731,6.03899,5.126056,3.8567524,5.511894
t67,-1.5361484,4.3350883,2.0745852,5.944647,5.8854322,5.3963585,6.424984,5.2870955,2.7459958,5.0975356,3.7283614,4.1666226,5.1505256,6.5504136,5.803067,3.5788553,2.8475966,2.1045506,7.2994432,6.3326244,5.7859015,4.723558,3.8073597,5.411734
t68,0.18998632,9.668063,4.0586505,5.7994213,5.160862,8.032664,5.7293987,4.013744,2.6547709,4.9877415,4.833537,5.4339,5.852012,7.492704,6.211744,3.8975062,2.7646642,2.5074325,6.6314626,5.686734,6.1235685,5.870882,3.6591232,5.0099864
t69,-1.1354802,5.524312,2.5847118,5.839357,5.7723126,5.920989,6.154941,4.9448023,2.72722,4.9914,4.080329,4.459066,5.3776464,6.809485,5.8173714,3.6908224,2.842149,2.1357765,7.1412177,6.186842,5.9668665,5.0658407,3.8142288,5.473742
t70,-0.09847923,8.86226,3.7339659,5.7794514,5.455641,7.4474015,5.805955,4.385951,2.7052755,4.844946,4.791843,5.327497,5.810915,7.4334335,6.0573063,3.8821979,2.6952915,2.5877514,6.814247,5.923557,6.300413,5.7628255,3.681548,4.956211
t71,-2.153146,2.6111841,1.3529143,6.2334714,5.929088,4.5286546,6.4886346,5.515912,2.8963983,5.6571584,3.2930794,3.334053,5.004946,6.3372426,6.029491,3.534586,2.8985417,2.0905535,7.851319,6.3398104,5.8968916,3.946806,3.9747355,5.152802
t72,-1.1520911,5.407683,2.525467,5.8598986,5.774671,5.8545585,6.1866846,4.9898243,2.7247145,4.986674,4.058251,4.43506,5.3462353,6.7805176,5.8158665,3.6632862,2.8649292,2.1413577,7.169893,6.2105436,5.9331975,5.027706,3.7988977,5.453204
t73,-0.026731966,8.967364,3.8492453,5.8344727,5.3482804,7.6713734,5.792471,4.165479,2.6794453,4.8818927,4.762826,5.3394833,5.791161,7.399104,6.092462,3.8665602,2.7701023,2.5005367,6.800289,5.7995734,6.182693,5.792897,3.6757085,5.0430145
t74,-0.03008735,9.008781,3.8739324,5.8545017,5.319539,7.686207,5.794023,4.1440024,2.6699195,4.893023,4.744744,5.330337,5.771778,7.381696,6.094637,3.847345,2.791023,2.4825668,6.8108554,5.7826285,6.1657734,5.779366,3.684354,5.06275
t75,12.890538,6.3671575,2.0213587,2.69102,8.121609,4.5470805,4.3190527,4.710155,4.17937,2.888886,2.1038446,4.9602866,4.1197596,4.86639,5.8438196,5.20246,4.733075,3.155069,6.5934677,7.8826327,5.534599,7.5812073,3.2664492,4.036797
t76,12.867391,6.3454914,1.9738187,2.6633143,8.0876255,4.5499196,4.3699203,4.759387,4.1912155,2.9013312,2.0776668,4.988967,4.1348596,4.8978753,5.7956414,5.171369,4.682424,3.113898,6.635976,7.889902,5.4806194,7.5630164,3.211304,4.0846257
t77,-0.45625183,10.313201,3.3755097,5.4505696,5.821945,7.7121243,5.184365,5.0273266,2.6003766,4.3733764,4.931834,5.018207,5.8014708,7.897038,5.6135373,3.902899,2.3592582,3.364058,6.3606224,6.6009545,6.162654,5.26922,3.2209435,4.6819215
t78,12.871114,6.3239093,1.9811391,2.6158764,8.042206,4.508265,4.3966274,4.750186,4.1746397,2.900528,2.0616293,5.0072517,4.1434164,4.879472,5.768343,5.155699,4.71019,3.0774076,6.6602473,7.9343214,5.5185776,7.591327,3.186637,4.1130743
t79,12.836541,6.3830433,1.9411981,2.6680539,8.067949,4.5745006,4.4083014,4.7915964,4.180593,2.8546832,2.0283856,5.032574,4.0958805,4.924183,5.756306,5.1338677,4.6602855,3.073576,6.672833,7.921022,5.469747,7.5344067,3.1755345,4.1230025
t80,-0.036217324,9.0675535,3.7656157,5.7413673,5.4431767,7.5234833,5.7902527,4.4115973,2.7188723,4.86823,4.8279967,5.363686,5.8492084,7.4820414,6.0885105,3.9160182,2.655187,2.6338887,6.7577987,5.9306974,6.330571,5.777013,3.682248,4.9052453
t81,0.058344375,9.838584,3.4589367,5.3097706,5.8056183,7.2498846,5.587616,5.1947403,2.843992,4.8631544,5.203805,5.430799,6.115275,7.9732113,6.087968,4.188481,2.126263,3.2572181,6.349276,6.454247,6.780749,5.756954,3.6673815,4.33586
t82,0.16930665,9.634125,4.040719,5.8524823,5.1785574,8.033805,5.7502503,4.0298343,2.6890812,4.9844084,4.773459,5.365556,5.7964764,7.431545,6.1586337,3.915451,2.7816463,2.5663652,6.673201,5.715668,6.160238,5.822419,3.7143419,5.0602803
t83,-1.4070144,4.6986895,2.2226624,5.921115,5.849491,5.547778,6.3540034,5.187858,2.7393477,5.0503216,3.8362942,4.2652535,5.2119875,6.6278334,5.802474,3.60031,2.858696,2.1174266,7.2587543,6.2954016,5.824224,4.825526,3.798228,5.424544
t84,0.27050245,10.078124,4.059675,5.4696875,5.0894322,8.233918,5.854169,4.014032,2.4852793,4.9618587,5.133154,5.255823,6.084347,7.7466235,6.1241736,4.081777,2.622044,2.205546,6.5947056,5.295297,5.7026086,6.2854815,3.3783538,4.777707
t85,-1.0166696,5.3643084,2.7017872,5.662544,5.8162045,6.014567,6.0652018,4.9948487,2.727772,5.052902,4.2280474,4.3679557,5.4440594,6.801735,5.738475,3.7899313,2.760033,2.1696665,7.1159506,6.248947,6.0997806,5.1648817,3.902955,5.553074
t86,0.15839222,9.614063,4.031753,5.8202043,5.1854606,8.007591,5.7286234,4.041983,2.677514,4.980753,4.8046002,5.403555,5.8262863,7.4633503,6.1810083,3.9026356,2.7698305,2.545204,6.6577244,5.7322717,6.164972,5.8372693,3.6851704,5.028404
t87,0.21051465,9.775332,4.093193,5.8304033,5.126787,8.110085,5.694695,3.988056,2.680171,5.0154996,4.806358,5.417692,5.824757,7.473056,6.2034626,3.9078453,2.7832904,2.5622168,6.6132727,5.715544,6.1542907,5.8442574,3.6897762,5.041202
t88,0.016206251,9.301841,3.7415462,5.6495614,5.4888444,7.5047765,5.761503,4.571247,2.759606,4.8852305,4.9088187,5.4091306,5.9157467,7.5806227,6.1123414,3.9821486,2.5506475,2.7513304,6.66983,6.0120296,6.438851,5.782276,3.688093,4.78201
t89,-1.5828707,4.235794,2.030742,5.9323254,5.914572,5.3496375,6.4368634,5.3154564,2.7625272,5.122519,3.7019937,4.121499,5.1673884,6.543312,5.7786303,3.5866985,2.8309212,2.104308,7.3331895,6.355134,5.7940035,4.689405,3.8280435,5.426177
t90,-1.0003266,4.135043,2.8176866,4.823661,6.17619,6.069607,5.870423,5.428,2.8043666,5.4553294,4.4625616,3.689936,5.637351,6.6645217,5.299354,4.2679443,2.2410836,2.2715108,7.02335,6.563208,6.5601773,5.372628,4.4046702,5.980191
t91,0.21057661,9.888592,4.037501,5.6222377,5.141096,8.147217,5.802294,4.012019,2.552401,4.9581685,4.9803367,5.312165,5.9656267,7.6104546,6.139015,4.0082088,2.6956694,2.3314445,6.6312914,5.4838767,5.9016786,6.09086,3.5090594,4.898077
t92,1.2613276,11.712457,3.2310433,2.3085442,5.8946767,9.720453,6.336825,5.2387443,3.290558,4.089384,5.4072757,5.412168,6.107766,8.714115,5.7541404,3.0494761,1.106025,2.5440574,5.6633325,4.7077017,4.9225345,7.0376368,2.82873,3.276935
t93,-1.511174,4.400806,2.0998552,5.9553266,5.868732,5.422055,6.420288,5.2624598,2.740526,5.075068,3.74253,4.200858,5.150898,6.564418,5.8129826,3.5704963,2.8631454,2.1053078,7.287573,6.320136,5.77774,4.7396355,3.7912412,5.404478
t94,0.17196697,9.833662,4.0081096,5.6639853,5.154359,8.102762,5.8014555,4.0127892,2.5293,4.9576726,4.967919,5.2831726,5.96063,7.5729437,6.110515,4.0353913,2.7299767,2.307808,6.667049,5.502048,5.908249,6.082405,3.515008,4.9345946
t95,-3.018816,0.98553765,2.0757942,6.8349347,5.5477457,3.7526224,7.624965,6.6134253,3.358352,5.6509614,3.4634457,3.2821941,4.980346,7.045667,6.360813,4.165082,3.0425882,2.149258,6.8486257,6.2770314,6.22709,3.591418,3.4597363,5.8861637
t96,-1.0455718,4.225354,2.7744272,4.947827,6.1436243,6.035411,5.9159327,5.4040847,2.810244,5.413,4.4225664,3.7423108,5.5982714,6.659209,5.3584366,4.1992874,2.2753716,2.2491236,7.0555677,6.5382433,6.5086823,5.3230286,4.3594003,5.940229
t97,-1.0182729,4.196014,2.7747393,4.9146976,6.172001,6.0394435,5.880839,5.4302382,2.7896054,5.4167104,4.446171,3.7311993,5.626135,6.685426,5.331818,4.2184286,2.2486448,2.2811117,7.0394177,6.56411,6.527281,5.3372207,4.369169,5.941511
t98,0.034993608,9.375157,3.7150548,5.599748,5.5207286,7.474544,5.7320547,4.636895,2.786367,4.8953238,4.9593463,5.424383,5.9523587,7.6346865,6.118107,4.0246925,2.4955804,2.8130448,6.62056,6.0604043,6.4936585,5.785829,3.690474,4.7222285
t99,0.023825891,9.330807,3.735171,5.6324735,5.4984503,7.495351,5.755139,4.599214,2.7677822,4.888732,4.9251375,5.415413,5.9272876,7.5990143,6.115645,3.9955485,2.5303292,2.775284,6.654352,6.029517,6.46091,5.783321,3.68994,4.75907
t100,-0.92854977,3.9103644,2.9633973,4.4822507,6.186575,6.183227,5.845621,5.4352098,2.821564,5.612972,4.570136,3.5230098,5.678578,6.581055,5.1944904,4.491816,2.1528099,2.2478364,7.003926,6.554334,6.734325,5.4961176,4.586144,6.1665516
t101,-1.6202966,4.167339,1.9808772,5.963939,5.9133167,5.30037,6.4556856,5.3348193,2.7611103,5.135827,3.659314,4.1059294,5.138628,6.5165596,5.7971506,3.5745175,2.8377936,2.0992475,7.3473887,6.3556824,5.7776327,4.6501193,3.8199906,5.405721
