,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
t136,-2.7452872,-2.2152312,8.021112,6.805034,4.2093363,4.0205154,3.1130881,4.5080814,3.3104203,2.940278,2.5801117,4.9540377,5.9157352,7.884365,3.4595423,5.1144423,4.2868223,4.476373,5.7832403,4.5955915,5.4760585,6.6187873,3.501886,5.708695,5.0392203,5.329015,4.4074974,5.2499537,5.37455,5.2748027,4.706752,3.847317,5.4545183,5.560722,6.149399,5.0474324,5.0594006,4.60968,4.3257055,4.5802436,4.722005
t321,-3.2484174,-2.3729587,8.449898,7.0430784,3.9897563,3.2775643,4.3776712,4.802405,3.627145,3.4812973,2.3247476,4.934316,5.9706087,8.148274,2.8291185,4.785209,4.17473,4.1719093,5.133566,3.6429417,5.849584,7.226575,3.1067731,6.062136,4.7620177,5.5096207,4.627857,4.87731,5.3101583,4.904487,5.462593,3.8487666,5.6118126,6.1015887,5.425873,5.2314897,5.009985,4.2865486,3.882303,4.2051096,5.1081905
t322,-3.250153,-2.378486,8.444005,7.049538,3.9969099,3.2773106,4.375882,4.815275,3.6330523,3.4874814,2.3269238,4.942199,5.975872,8.154831,2.8258846,4.7939835,4.1858873,4.1773825,5.1437883,3.6475108,5.8598323,7.2208457,3.1014452,6.0549397,4.7691827,5.5000243,4.6266465,4.883989,5.294346,4.893513,5.4547534,3.8510783,5.6056514,6.0931125,5.4266915,5.2313433,5.0109086,4.2885323,3.8676672,4.2054152,5.1088595
t269,-3.226616,-2.353994,8.408959,7.0348787,4.0076885,3.3306537,4.264563,4.835396,3.6158156,3.4850342,2.3282318,4.9832206,5.985977,8.125431,2.8561857,4.8484864,4.2062006,4.197247,5.2144732,3.74757,5.8304105,7.1711164,3.1195297,6.026376,4.7978005,5.478218,4.620929,4.935987,5.2497954,4.881802,5.38496,3.8516033,5.6172357,6.0433865,5.4663124,5.2230763,5.009632,4.298206,3.868155,4.211591,5.0658674
t262,-3.2344332,-2.357788,8.421485,7.028638,3.9926312,3.3180132,4.292409,4.849978,3.6241975,3.5073314,2.3106136,4.9697437,5.9724708,8.120783,2.8420289,4.8191714,4.1851215,4.18925,5.2032523,3.723431,5.830941,7.1878076,3.1264935,6.034649,4.7980227,5.4861336,4.618971,4.9143243,5.247089,4.8703456,5.4014955,3.8437836,5.6199803,6.064696,5.4488535,5.214822,5.026699,4.2844415,3.8426085,4.1958957,5.076576
t208,-2.8015578,-2.3102145,8.005518,6.8636,4.068377,3.9039588,3.3151305,4.5423985,3.460405,3.0990818,2.5169592,5.090911,5.9010205,7.9788127,3.3920913,5.221982,4.253595,4.466019,5.5385556,4.519814,5.601674,6.7055774,3.1251643,5.765917,4.961653,5.437833,4.3751984,5.242285,5.2731113,5.155954,4.897004,3.9881856,5.556935,5.632306,5.982082,5.100694,4.8925824,4.5931687,4.394175,4.540171,4.8374596
t209,-2.8202736,-2.3141978,8.028607,6.869067,4.0714536,3.892414,3.2991297,4.5619907,3.4595175,3.0989618,2.5160353,5.0670853,5.9015813,7.9667835,3.3837435,5.188843,4.260171,4.448313,5.5471406,4.507482,5.6034603,6.699659,3.152291,5.7703376,4.9521236,5.428427,4.391536,5.228573,5.2914557,5.1615367,4.8927636,3.9588087,5.5430813,5.642937,5.983275,5.093968,4.914872,4.5766683,4.373349,4.526616,4.841909
t248,-2.8338335,-2.2989044,8.041201,6.8656154,4.0803947,3.8732266,3.3557053,4.5623374,3.4553728,3.105269,2.5046558,5.0666847,5.9041786,7.970004,3.3651192,5.1714897,4.2576766,4.4415646,5.5400305,4.474481,5.603204,6.7274737,3.1514473,5.773242,4.956165,5.428617,4.397102,5.2222657,5.2788825,5.15136,4.904436,3.9611678,5.554953,5.65881,5.9711328,5.1004,4.9162326,4.5767307,4.34635,4.514886,4.843938
t328,-3.2269952,-2.3657174,8.430942,7.014508,3.9705079,3.3220804,4.295786,4.850755,3.6267743,3.5186076,2.299019,4.941036,5.9452753,8.113301,2.8422449,4.779889,4.156523,4.1832304,5.1918473,3.7191508,5.8266354,7.1992316,3.1301415,6.0418534,4.797057,5.500325,4.6046276,4.8839455,5.2516336,4.875535,5.413603,3.8404787,5.6158643,6.0845103,5.437757,5.1968455,5.041375,4.2777505,3.833236,4.187333,5.092387
t329,-3.2072713,-2.4297976,8.38273,7.018014,3.993538,3.3362875,4.305641,4.834941,3.668969,3.4937217,2.3424835,4.922864,5.9283047,8.158056,2.8671577,4.7837787,4.180456,4.2365823,5.196724,3.7151926,5.871219,7.16136,3.0805671,5.993624,4.826911,5.4621987,4.570369,4.87865,5.2665215,4.8871865,5.3924284,3.8519666,5.558068,6.050989,5.4730616,5.174343,5.0587683,4.3256564,3.8441782,4.233485,5.116466
t390,-3.2432005,-2.423933,8.414897,7.057731,4.026214,3.2819798,4.381739,4.773641,3.6588182,3.4431925,2.378554,4.9307766,5.9795203,8.193069,2.8423786,4.8101106,4.213764,4.2128844,5.1351233,3.6427815,5.8903475,7.198897,3.0559144,6.0252075,4.7773657,5.469926,4.6153803,4.8854785,5.33464,4.9219303,5.4490347,3.862941,5.5639815,6.067175,5.4521813,5.230255,5.006324,4.3345113,3.9104903,4.2532,5.12462
t391,-3.2582214,-2.3985696,8.449208,7.0697684,4.008642,3.259043,4.3927875,4.7990026,3.6436837,3.4744713,2.3407824,4.9306803,5.9812202,8.182078,2.8205729,4.7916603,4.197312,4.175634,5.1220326,3.6291587,5.8889384,7.2312326,3.0780938,6.060567,4.757861,5.4967313,4.626604,4.873049,5.3059397,4.903316,5.473665,3.8614492,5.587882,6.0975,5.418465,5.2387576,4.9976454,4.2985306,3.8769653,4.21762,5.13059
t343,-3.2284377,-2.3718703,8.4270935,7.0159965,3.9764662,3.3150823,4.32287,4.8252616,3.6252956,3.4967864,2.3205419,4.937882,5.95058,8.127464,2.8464725,4.7819896,4.1684914,4.1904564,5.175936,3.695512,5.828713,7.199021,3.116965,6.0389314,4.7898684,5.4991302,4.6097145,4.8834977,5.281455,4.893155,5.4212484,3.8408775,5.611522,6.083737,5.4457107,5.2058344,5.034533,4.2892265,3.8634446,4.2027025,5.092378
t344,-3.2178707,-2.4427016,8.369517,7.0490108,4.029603,3.326661,4.3028293,4.821229,3.682992,3.4671865,2.3590045,4.942522,5.9587774,8.183707,2.8678212,4.825743,4.2072315,4.247441,5.19914,3.7176197,5.9003625,7.1492786,3.0639496,5.9826436,4.830493,5.4459386,4.5760937,4.902607,5.2701683,4.890151,5.3855076,3.8660223,5.543034,6.0326886,5.4868984,5.1893363,5.0382323,4.3444247,3.8573623,4.258313,5.120346
t320,-3.2297263,-2.4266014,8.404296,7.0449257,4.009517,3.3000836,4.3565416,4.7873898,3.659605,3.4558542,2.3641372,4.920212,5.9566674,8.185365,2.8550673,4.791054,4.1963716,4.219581,5.1504726,3.6656015,5.88458,7.1880293,3.0644827,6.0170674,4.793497,5.477309,4.594903,4.8745985,5.3151093,4.9172006,5.431007,3.8601243,5.5621824,6.0706353,5.4623017,5.2070613,5.023463,4.3299303,3.8922043,4.248897,5.126849
t158,-2.8165033,-2.3237529,8.028428,6.8745136,4.0649548,3.9052932,3.258085,4.565482,3.4626055,3.0875413,2.5265436,5.0531564,5.9003196,7.9573436,3.3993807,5.1836653,4.2658997,4.4447746,5.557654,4.5269175,5.603109,6.6739273,3.1722934,5.7670064,4.948109,5.4203873,4.39318,5.2265115,5.3122773,5.1778884,4.8759246,3.9444108,5.522943,5.635523,5.9990907,5.081877,4.9237504,4.5796742,4.3878922,4.531704,4.8411474
t169,-2.7788405,-2.3196387,8.002342,6.862169,4.0808277,3.959871,3.1385176,4.5393143,3.4338868,3.04061,2.5584886,5.0341787,5.8947353,7.940001,3.4475803,5.190031,4.2683735,4.4629393,5.6200595,4.59527,5.5772004,6.612452,3.251522,5.7482295,4.9668975,5.4035864,4.377465,5.2420726,5.3480763,5.214416,4.8149915,3.9282007,5.4938807,5.599807,6.056903,5.0606604,4.9435577,4.596988,4.421722,4.559577,4.8171673
t170,-2.7895226,-2.2943833,8.018799,6.850066,4.1076245,3.9493477,3.1620097,4.54799,3.4142702,3.0308242,2.5489836,5.0208387,5.9088583,7.9296055,3.4313161,5.1684375,4.277297,4.4634953,5.634679,4.575204,5.558404,6.6312017,3.2863438,5.7381873,4.9780664,5.387886,4.3941374,5.238419,5.335275,5.22093,4.8133454,3.91417,5.4884605,5.5979815,6.0549774,5.065411,4.9684954,4.5984635,4.3917665,4.562407,4.7992806
t127,-2.7298338,-2.1491253,8.04099,6.7661004,4.284097,4.0536847,3.1406674,4.493399,3.2402592,2.880905,2.5809464,4.9042053,5.9427314,7.8440704,3.4656165,5.067669,4.3118415,4.493854,5.866639,4.580826,5.4149256,6.642931,3.6225948,5.6725516,5.089003,5.2792015,4.4371433,5.253812,5.37508,5.317959,4.645449,3.7985857,5.4227943,5.5268054,6.2047606,5.043944,5.126806,4.634216,4.261124,4.6084743,4.661041
t153,-3.323213,-2.2869544,8.513028,7.1020365,4.0163198,3.2105422,4.4203367,4.9622164,3.5995524,3.6056566,2.2645187,5.054551,6.0682592,8.131209,2.7243006,4.864964,4.254426,4.1040573,5.1956534,3.6253304,5.861347,7.269535,3.147233,6.1063447,4.7513895,5.483279,4.712787,4.9560375,5.142123,4.765405,5.465017,3.8373582,5.682817,6.0917583,5.3352747,5.2991066,4.981821,4.199768,3.7176933,4.0971003,5.057799
t291,-3.3293612,-2.2864864,8.566099,7.120624,3.989903,3.1605258,4.549547,4.928444,3.580434,3.5936267,2.2570715,5.006167,6.0593863,8.148005,2.7016146,4.796889,4.224253,4.0612617,5.0973797,3.5069597,5.874229,7.334632,3.1495664,6.1601057,4.6930175,5.548552,4.7216535,4.9001927,5.2073026,4.799184,5.556258,3.8454905,5.6836042,6.1567893,5.2914104,5.3242702,4.9557223,4.1747613,3.7485294,4.0821657,5.1014395
t292,-3.327708,-2.2870004,8.516231,7.104333,4.018134,3.2044456,4.428813,4.963637,3.601631,3.607788,2.263932,5.054946,6.070529,8.133782,2.7193882,4.8651514,4.255345,4.1019826,5.192086,3.6189854,5.864125,7.2726717,3.1460636,6.1080194,4.750062,5.4819207,4.7155933,4.9554963,5.143418,4.763188,5.4688487,3.8369553,5.6837087,6.0936146,5.3310056,5.301321,4.981315,4.1983852,3.7144718,4.0952287,5.0592203
t249,-3.314749,-2.2920654,8.53838,7.105114,4.0023427,3.1879435,4.5054107,4.921361,3.5897202,3.5814238,2.2676797,5.0146747,6.053362,8.142599,2.7235322,4.825905,4.2282825,4.0862055,5.130586,3.547897,5.8645344,7.3006115,3.1438854,6.1324162,4.7170725,5.5218763,4.7094946,4.920658,5.2053213,4.803149,5.519796,3.8447444,5.67826,6.1246066,5.317711,5.3092127,4.9650335,4.196202,3.7605548,4.100188,5.0846634
t185,-2.8194075,-2.3549302,8.021316,6.8937364,4.029957,3.8935318,3.2766247,4.580101,3.4962533,3.1158144,2.5241115,5.0746217,5.901818,7.9736037,3.394729,5.2186184,4.263742,4.4469023,5.5154405,4.525955,5.627306,6.677833,3.1127725,5.7785597,4.9280634,5.4365096,4.3907175,5.2248282,5.304206,5.1636176,4.9103417,3.9636173,5.5271773,5.636136,5.96802,5.08839,4.898685,4.572794,4.411487,4.5342193,4.85862
t139,-2.7923648,-2.3406968,7.982062,6.884977,4.0445824,3.9249573,3.2253861,4.541769,3.4704268,3.0824015,2.5255146,5.0918584,5.9015512,7.977151,3.4375267,5.248409,4.2633247,4.4783278,5.562855,4.570912,5.6098676,6.636986,3.128701,5.7475805,4.9565897,5.434535,4.360624,5.2472897,5.2987823,5.1842527,4.867077,3.995028,5.530554,5.6126356,6.0127416,5.0773654,4.8765645,4.610724,4.4473443,4.5730534,4.8410916
t140,-3.3543031,-2.2796319,8.546296,7.1164308,4.010118,3.1690536,4.474177,4.974769,3.5985932,3.6289418,2.2505684,5.050903,6.08225,8.137096,2.6890197,4.8432393,4.2464957,4.0738063,5.15764,3.5762858,5.8668175,7.310361,3.1491425,6.139598,4.7244363,5.500078,4.7375474,4.9336877,5.145785,4.749651,5.507079,3.8354335,5.6929426,6.12968,5.299436,5.3222303,4.9730053,4.1721287,3.696823,4.0719857,5.072393
t180,-2.798228,-2.4255276,8.002988,6.9055977,3.965135,3.92717,3.1631281,4.596627,3.5446532,3.1082149,2.5629578,5.062898,5.892324,7.962527,3.4280007,5.2495723,4.267189,4.4499207,5.4943743,4.591621,5.63769,6.6081195,3.115571,5.782401,4.897368,5.4365377,4.382359,5.22853,5.3608623,5.1879125,4.8984385,3.9457967,5.480865,5.6042576,5.978543,5.0680475,4.9031262,4.5655584,4.4830265,4.5512514,4.8677616
t205,-2.8231518,-2.3922293,7.992939,6.9098263,3.9976919,3.8837934,3.2592125,4.590952,3.522358,3.129846,2.52574,5.106573,5.898054,7.987873,3.4072313,5.2591805,4.261818,4.460688,5.491254,4.548913,5.649677,6.653134,3.0861585,5.770217,4.9065504,5.4567347,4.364832,5.233201,5.297628,5.164918,4.920594,3.9929707,5.5227857,5.6249485,5.957987,5.0796905,4.8632817,4.573815,4.4586997,4.557989,4.8811617
t206,-2.7812612,-2.3697557,7.9873805,6.8865576,4.0103235,3.9330077,3.1872044,4.547803,3.505948,3.1133833,2.5465877,5.0894017,5.8665,7.9844456,3.4272263,5.248184,4.2394595,4.4517183,5.5129046,4.5841384,5.636064,6.6323338,3.102755,5.789975,4.930066,5.4600325,4.3549647,5.2418165,5.319744,5.173805,4.892914,3.9879766,5.515287,5.635638,5.9920754,5.081912,4.8664455,4.576783,4.46276,4.5314293,4.872539
t266,-3.42122,-2.2070725,8.652596,7.199545,4.0049744,3.0418782,4.661635,5.0940824,3.5412388,3.7180052,2.1994905,5.1173277,6.1755886,8.141668,2.560595,4.8393645,4.303339,3.9797242,5.122478,3.428215,5.896716,7.4402504,3.1849296,6.2365074,4.6426206,5.564267,4.826592,4.9426303,5.0389204,4.6602306,5.6211896,3.8413734,5.743289,6.197648,5.1697345,5.428638,4.907412,4.0622787,3.5732992,3.9649496,5.0742474
t311,-3.411168,-2.235803,8.599953,7.187891,4.0278068,3.1087854,4.569978,5.0846257,3.5762553,3.7038894,2.2184572,5.13625,6.1580954,8.147043,2.6068795,4.8794637,4.333416,4.0267363,5.1995726,3.5163636,5.911729,7.358289,3.1711462,6.171739,4.711305,5.4926357,4.793107,4.985491,5.006084,4.656863,5.529277,3.8302674,5.728444,6.128396,5.226423,5.369809,4.95013,4.1158195,3.5698442,4.0035043,5.0558963
t312,-3.43705,-2.2056162,8.657582,7.2185516,4.011913,3.0465648,4.6738944,5.129976,3.5399153,3.7464485,2.1928947,5.138662,6.188577,8.150029,2.5472455,4.8512034,4.3321724,3.9724739,5.1484885,3.4314122,5.9179125,7.42739,3.1868563,6.2288847,4.6597137,5.544128,4.828601,4.9646254,4.998854,4.6293306,5.5957966,3.8405786,5.7515016,6.1786275,5.1623163,5.420997,4.9101925,4.059569,3.5356658,3.953446,5.0737557
t323,-3.4156942,-2.2013705,8.663941,7.223517,4.0121913,3.0685308,4.6800995,5.1149807,3.5498726,3.7306664,2.1840818,5.126879,6.166553,8.151093,2.5636325,4.84675,4.3416605,3.969816,5.1509676,3.423585,5.945007,7.405149,3.1982608,6.22197,4.670614,5.5376883,4.8105607,4.9811454,5.0028157,4.6490316,5.591037,3.8282316,5.757676,6.153769,5.1663284,5.3945765,4.9288716,4.0761223,3.5346537,3.948502,5.072771
t353,-3.436938,-2.2075427,8.659981,7.228364,4.0120683,3.0495067,4.676009,5.1361494,3.5396562,3.7496295,2.1922417,5.1390486,6.187676,8.156614,2.5449662,4.8447876,4.342981,3.9709096,5.149047,3.431291,5.932213,7.4251246,3.1881719,6.2279673,4.6605277,5.545034,4.827323,4.966388,4.989602,4.6277943,5.5952015,3.8399818,5.749792,6.1759014,5.1597757,5.4184856,4.9113736,4.059691,3.5230682,3.949555,5.0795608
t354,-3.4361196,-2.2224405,8.64181,7.237373,4.02401,3.0778546,4.656646,5.141567,3.5590174,3.747193,2.1988072,5.1507545,6.181224,8.167995,2.5585186,4.855354,4.3732305,3.989211,5.185783,3.4564493,5.9566684,7.3898935,3.1833234,6.1984076,4.6935086,5.5123134,4.813053,4.988371,4.962543,4.6213274,5.555681,3.8315895,5.742489,6.142114,5.179953,5.3890324,4.9356403,4.083949,3.504543,3.9611788,5.077437
t223,-2.8045492,-2.4234931,7.997159,6.930611,3.9453123,3.9330077,3.2061384,4.5918097,3.561042,3.0881147,2.5645351,5.0606623,5.889183,7.956168,3.472175,5.249885,4.279944,4.4395266,5.492549,4.608974,5.6524715,6.574649,3.0995948,5.765834,4.89532,5.4262466,4.3757463,5.2232585,5.362441,5.2184353,4.8767886,3.9590313,5.458441,5.610889,6.0037484,5.040039,4.875713,4.61382,4.513257,4.5625973,4.8799286
