,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
t44,5.3200383,8.548832,8.890972,4.43609,3.59521,5.5086718,6.1393356,5.8607597,1.8987741,3.8022373,5.2974215,4.304264,7.3226132,6.9766817,7.298838,5.4128814,7.1575203,4.0270777,6.2354746,4.2966533,5.6841955,4.7912436,6.7284236,4.9662666,3.2043755,4.4258814,5.1603174,4.1374745,3.264683,6.337263
t45,5.269211,8.491189,8.821921,4.4402237,3.6658762,5.452373,6.1070604,5.9192686,1.9334623,3.7578466,5.2635365,4.2973685,7.3729553,6.953807,7.2640033,5.377715,7.166256,4.024934,6.262173,4.256061,5.643709,4.747771,6.698696,4.9978175,3.114934,4.3459272,5.1429706,4.1912107,3.3141124,6.3546567
t46,5.3118334,8.626289,8.932882,4.447246,3.5880625,5.5245094,6.135982,5.856517,1.891407,3.8138888,5.303993,4.293103,7.2976832,6.941949,7.3143525,5.427797,7.1266427,4.0718265,6.2057157,4.2747574,5.688754,4.8031874,6.750602,4.952697,3.2127163,4.4345613,5.114477,4.1214447,3.2786174,6.3517513
t47,5.351476,8.414269,8.795526,4.4506187,3.6205223,5.459033,6.1054482,5.9517245,1.9354545,3.7419288,5.286187,4.3307605,7.3987775,6.958498,7.2568426,5.3373036,7.145727,4.00813,6.325745,4.295321,5.648256,4.7406626,6.7061253,5.0371256,3.1698127,4.387305,5.144921,4.2233844,3.3171446,6.3351507
t48,-2.8492324,-2.1874254,7.8958673,6.1992435,3.7993126,4.429837,5.6934557,5.1550756,3.561941,4.117496,5.2602654,3.198395,7.5004334,6.7072363,6.14062,5.4535975,5.9362926,3.4512968,3.4796588,4.042281,6.3819604,5.365575,5.2156477,4.971781,2.7629993,3.6879907,5.3501954,0.7681563,3.1561599,4.9803486
t49,1.8270012,5.60654,-0.29832536,6.2849784,5.803834,5.702654,7.4321494,8.274736,3.0328617,1.4188129,6.7631373,4.8378143,5.8982434,6.6633244,7.147617,2.4026458,7.3884816,1.5217227,6.043228,3.6874235,4.853627,6.2693186,3.7195616,2.8883739,1.1554418,4.347979,8.790328,5.3659496,4.243621,4.0623007
t50,1.7805501,5.6430693,-0.24656466,6.324741,5.7587533,5.749348,7.388102,8.212021,3.0769343,1.4653382,6.7902603,4.805771,5.9585896,6.7222924,7.155604,2.3500943,7.342419,1.5920153,6.049137,3.725305,4.898035,6.3103147,3.784977,2.8519263,1.1241685,4.3750033,8.726367,5.306187,4.195316,4.111418
t51,1.6550107,5.6382732,-0.28333908,6.44346,5.7784314,5.731984,7.4879355,8.253685,3.04665,1.4572549,6.767596,4.8236103,5.924167,6.7091527,7.144632,2.3820817,7.3454933,1.5410388,6.063097,3.710537,4.8755436,6.2833724,3.7424188,2.858085,1.1591103,4.3712945,8.767188,5.3317184,4.116,4.0250487
t52,1.7965225,5.642593,-0.25786006,6.311192,5.7738404,5.734577,7.3990035,8.21778,3.0673227,1.4629601,6.7834578,4.8149576,5.9515405,6.7131987,7.158089,2.3623278,7.350168,1.5742239,6.0499067,3.7183766,4.889108,6.302732,3.7749076,2.8551223,1.1251305,4.3851113,8.744301,5.3223004,4.2013555,4.099492
t53,1.7320936,5.6404214,-0.22526357,6.36605,5.741413,5.7669883,7.3866568,8.192004,3.0979345,1.4624996,6.814673,4.7853,5.9858084,6.7293353,7.1456757,2.3498445,7.328423,1.6070355,6.0296416,3.7305353,4.908123,6.332926,3.8085513,2.8262556,1.1260083,4.3825994,8.710456,5.285695,4.1500764,4.1116514
t54,1.5203593,5.593482,-0.22955078,6.5562987,5.7280064,5.780949,7.4820647,8.239621,3.0934165,1.4190954,6.8155613,4.784889,5.9676723,6.684616,7.1203823,2.387935,7.35222,1.5961531,6.018675,3.71147,4.8872385,6.3256526,3.7895467,2.83771,1.1835443,4.324671,8.708787,5.268988,4.04282,4.0205655
t55,1.7211653,5.6328144,-0.27824184,6.379904,5.8203917,5.688957,7.4597235,8.211995,3.0407298,1.4582349,6.7660685,4.846476,5.9529557,6.6909647,7.1756864,2.3798172,7.3752956,1.5431075,6.0437603,3.6951232,4.8624105,6.2843137,3.7706685,2.8612773,1.1330781,4.4225326,8.78899,5.362232,4.1384835,4.0437126
t56,10.079651,3.0200832,7.716164,4.267832,4.0603547,5.228412,6.0156336,5.059975,2.913323,4.0619874,7.0404315,3.0728946,7.7726774,6.8114476,6.996863,5.1064115,6.382828,3.3819325,6.772637,3.5608773,5.68008,4.6066546,6.266628,5.268042,3.6482117,5.1202526,5.833556,5.0782027,3.6902251,5.3066244
t57,-2.8031347,-2.1500802,7.8641057,6.243288,3.8447795,4.489708,5.7207417,5.2029433,3.5718806,4.152335,5.2181797,3.2190025,7.4893336,6.6477175,6.085845,5.4316645,5.952503,3.4802792,3.5354466,4.021196,6.4195695,5.4066916,5.1671576,5.026001,2.726281,3.6842062,5.2958055,0.82350975,3.206379,5.012384
t58,1.5823106,5.6163187,-0.27910757,6.5097375,5.7655897,5.7429333,7.4707685,8.261387,3.047208,1.4537851,6.761956,4.828392,5.9061995,6.7184753,7.161561,2.334271,7.3556294,1.5716293,6.0680714,3.7161932,4.8851266,6.27724,3.7393022,2.8927763,1.150694,4.3313417,8.7435465,5.320829,4.121955,4.0471406
t59,-2.85867,-2.2211373,7.9312606,6.185757,3.786281,4.4539227,5.6932044,5.156357,3.5413082,4.1454835,5.2270584,3.173674,7.4962754,6.6852994,6.1095963,5.4514637,5.8963866,3.4378812,3.507327,4.011168,6.354774,5.37606,5.1934977,4.978324,2.7912185,3.7275345,5.3177576,0.7907468,3.1567376,4.9940767
t60,-2.5673091,-1.4762814,6.867263,7.156425,4.458605,4.6965766,6.066606,5.5821238,3.6975946,3.9819784,5.205761,3.4087067,7.7173047,6.5905504,6.284703,4.9640937,6.725052,3.9471564,3.588096,3.9453247,7.3838596,5.6448307,4.8707848,5.0504084,2.228315,3.2272,5.38286,1.325881,3.6455908,4.7633367
t61,1.5942289,5.593684,-0.25445002,6.4977913,5.7628293,5.7438283,7.471874,8.2455435,3.06721,1.4210844,6.78921,4.8157496,5.944295,6.6763988,7.1449575,2.378278,7.3766375,1.5778898,6.028409,3.6997638,4.8729444,6.3006563,3.7717042,2.8691819,1.1699129,4.3329253,8.734029,5.303868,4.0936093,4.0285754
t62,-2.4823613,-1.4012212,6.9488063,7.079366,4.4933095,4.6725774,6.1071353,5.642559,3.763131,3.9904835,5.297085,3.455646,7.721824,6.593037,6.274062,5.024424,6.766744,3.9816978,3.5539744,4.028566,7.335347,5.672736,4.8829656,5.116793,2.159097,3.2111287,5.3674607,1.2036068,3.6470034,4.8551617
t63,-2.5321589,-1.4647738,6.916051,7.109661,4.440714,4.679913,6.083261,5.5857058,3.7065527,4.04806,5.234145,3.3855016,7.7443027,6.6313415,6.2560997,5.011229,6.72567,3.920982,3.5864382,3.9681325,7.336946,5.605226,4.860446,5.0577307,2.2247863,3.2725585,5.3348465,1.2802072,3.6130838,4.798634
t64,-2.8112433,-2.2145026,7.934452,6.1900067,3.796957,4.4230003,5.6871204,5.1738625,3.5207317,4.115922,5.2510977,3.173882,7.527827,6.708104,6.1493187,5.419407,5.909601,3.4678078,3.4933786,4.0201435,6.3787265,5.409685,5.174457,4.958453,2.7603226,3.6951008,5.3593907,0.7954817,3.1818516,4.9747987
t65,5.484139,9.356764,9.491418,4.546341,3.2117894,5.912426,6.2930765,5.5229597,1.7355412,4.09669,5.5618324,4.2122154,6.8972893,6.8390374,7.4735603,5.6227164,6.9038305,4.3027325,5.861099,4.407766,5.814017,5.0165873,7.005723,4.6958876,3.7175374,4.8536844,4.9654393,3.8008611,3.0211623,6.236739
t66,5.599384,9.362875,9.542704,4.6064434,2.9453273,5.8580403,6.2884836,5.530788,1.5339358,4.225139,5.6350446,4.2852864,6.849958,7.03603,7.690073,5.8017783,6.9414706,4.319824,5.8500156,4.507441,6.0477977,5.213375,6.9314504,4.7196474,3.9490144,5.149819,5.0328183,3.6115184,2.972024,6.249697
t67,5.2948456,9.079288,9.247599,4.4509125,3.4391704,5.7843313,6.207702,5.6105065,1.850018,3.988988,5.412838,4.2273874,7.079417,6.839111,7.404286,5.5852723,6.9873023,4.27308,5.9518657,4.276559,5.736125,4.8989325,6.9025965,4.760318,3.3844576,4.62134,5.0062003,3.9670405,3.148674,6.3156343
t68,-3.0055373,-2.326719,8.008368,6.1273236,3.7111757,4.540963,5.6888795,5.095908,3.5636811,4.238268,5.1095424,3.1156197,7.4172716,6.628972,5.9937077,5.5214267,5.748203,3.3273633,3.5750625,3.9308462,6.2239075,5.3054576,5.205787,5.0088296,2.9407294,3.92265,5.1690736,0.8007532,3.0656276,5.0318394
t69,10.201705,2.8820794,7.717633,4.2774043,4.059451,5.239658,6.0128145,5.052615,2.932114,4.079708,7.0581856,3.070718,7.778005,6.800414,6.9881377,5.096721,6.3827925,3.387665,6.77172,3.5685513,5.688088,4.5945354,6.258474,5.2706814,3.661974,5.1236787,5.826766,5.0865297,3.6878455,5.289714
t70,10.258606,2.816058,7.7214975,4.2918115,4.062411,5.2329836,6.014172,5.00154,2.920324,4.105508,7.0893674,3.0585449,7.8223805,6.8057203,6.976941,5.0680203,6.3976574,3.4044878,6.7765436,3.56556,5.73886,4.5600276,6.2664833,5.218229,3.6549802,5.102174,5.822875,5.0914226,3.6423266,5.3103747
t71,5.4510155,9.174794,9.376268,4.520762,3.2751837,5.773527,6.214954,5.642168,1.7297801,4.019042,5.468585,4.284277,7.012316,6.919157,7.499393,5.597517,6.9786887,4.2513914,5.9780583,4.374847,5.8473377,5.002724,6.920399,4.8021617,3.6284661,4.791177,5.0232363,3.8576038,3.1342402,6.3209877
t72,5.1171074,9.20112,9.233734,4.297631,3.5130613,6.1146727,6.270015,5.263917,2.0769165,4.079262,5.4227157,4.057953,7.064327,6.597082,7.262461,5.6635475,6.8707767,4.4597874,5.7173834,4.1424336,5.5609145,4.745446,7.026143,4.479448,3.2857294,4.572117,4.9277096,4.097794,3.0340917,6.2091794
t73,1.4191428,5.544842,-0.15661679,6.6359687,5.7123065,5.797507,7.4735355,8.187153,3.1404552,1.3923858,6.8652635,4.7639003,6.0546107,6.6571894,7.1309667,2.3605244,7.3824015,1.6702309,5.962061,3.707865,4.8972435,6.372671,3.870805,2.8225346,1.1816593,4.3201084,8.666927,5.2311745,3.98132,4.024825
t74,5.0326695,9.234942,9.2247,4.21006,3.515074,6.22965,6.326606,5.1530766,2.1799989,4.0566325,5.379834,3.9767375,7.1009097,6.497618,7.1774077,5.700966,6.874592,4.548689,5.672796,4.0622287,5.531314,4.6825037,7.096756,4.3773236,3.2239623,4.5219765,4.8589115,4.1669946,3.0367556,6.239363
t75,5.076393,9.240991,9.234852,4.2537055,3.5091298,6.1873364,6.302535,5.187948,2.1323562,4.077411,5.4104595,4.0130944,7.0738287,6.5396247,7.221469,5.6837425,6.8613467,4.512261,5.680945,4.1031413,5.538938,4.711835,7.068965,4.4129467,3.2637956,4.5578747,4.891436,4.1319785,3.0270665,6.212749
t76,5.1135526,9.228346,9.219911,4.2953873,3.523893,6.1377406,6.2677264,5.2398944,2.0906575,4.0903177,5.431893,4.0554643,7.060476,6.5827603,7.2619534,5.6501613,6.851117,4.4708824,5.708457,4.1368585,5.535399,4.7297707,7.0323343,4.4595985,3.2923217,4.5789332,4.9290886,4.1094613,3.0356379,6.186705
t77,5.588727,9.34145,9.508545,4.5906243,2.9762273,5.865727,6.3518043,5.461567,1.5666428,4.211476,5.67671,4.2168574,6.7956243,6.9481735,7.607772,5.7579074,6.934523,4.2668777,5.809595,4.5406556,5.999821,5.1862836,7.003903,4.645268,3.9111812,5.0820456,5.0025215,3.6127696,2.9141514,6.194892
t78,1.3797467,5.536657,-0.15890363,6.6827655,5.665847,5.846701,7.4800305,8.200238,3.1580904,1.3754741,6.8841906,4.7315645,6.039719,6.6578393,7.0994487,2.3702922,7.3602505,1.6585513,5.9538226,3.7161539,4.908793,6.39057,3.8573496,2.803206,1.2081871,4.275249,8.644465,5.19458,3.9416416,4.0178237
t79,5.446713,9.181137,9.377533,4.520305,3.27395,5.7680254,6.211085,5.6446953,1.7287424,4.019749,5.466685,4.2848287,7.0157914,6.9223833,7.5030303,5.601898,6.980353,4.254245,5.9775157,4.371691,5.850333,5.0049095,6.914908,4.8026395,3.6274748,4.792834,5.02464,3.8561578,3.1366575,6.323594
t80,-2.9117,-2.2750845,7.9806147,6.1408105,3.7392428,4.424664,5.6638155,5.120103,3.502325,4.12841,5.2374115,3.1244996,7.5296965,6.719207,6.1277156,5.450812,5.838666,3.3970127,3.477624,3.9913545,6.300718,5.3624635,5.2028875,4.9395895,2.8488455,3.7872803,5.339001,0.7533956,3.1104093,4.96577
t81,-2.944206,-2.2774005,7.99249,6.1566277,3.7504878,4.502448,5.6646314,5.1330266,3.5570848,4.197383,5.168532,3.152806,7.4608,6.6611013,6.042448,5.464406,5.808106,3.3910458,3.5523381,3.9858232,6.2873645,5.3354454,5.186954,4.994298,2.8829122,3.8332,5.2429347,0.7895677,3.1302123,5.020167
