,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
t13,-0.8996138,-0.1821578,1.9969642,2.3682554,0.7927291,3.852087,2.9471884,-0.0089105945,0.19290437,-0.32779098,2.674433,-0.028915547,0.35792014,0.7645058,2.1377666,0.3933209,-0.14152907,-0.49465927,0.6807954,1.241348,0.13381179,-0.25858387,10.455172,-0.5625637,0.11133716,-0.43684605,4.2214537,2.0821564,-0.12426211,2.2186563
t14,-1.4320048,-0.26283163,2.298759,2.9149628,2.206318,5.2939997,4.0894313,-0.0463609,0.24784134,-0.5152782,4.154887,-0.01655055,-0.015615963,0.44032532,3.62114,0.46220553,-0.245851,-0.6134136,0.38684577,2.7965019,0.52038187,-0.41888985,14.262335,-0.7040995,0.17484334,-0.482062,5.649352,2.8357291,-0.17932747,1.2200677
t15,-0.29549384,-0.31756502,1.2150806,-1.2979542,-0.23433866,2.5333228,-0.35245344,3.255304,0.31666785,-0.10786407,-0.25230056,-0.09645096,-0.15011531,7.2389264,0.03632445,-0.07953981,4.06052,-0.17756017,1.5207199,0.40602934,4.1594744,-0.08630402,4.4741864,5.7073884,8.363477,-0.57123417,-0.013163333,15.199322,-0.16896729,5.675095
t16,-0.47869426,-0.09147874,1.4931208,2.8658826,-0.0056596035,1.7876626,2.5257804,-0.0072684055,0.12999128,-0.23376724,1.6236268,-0.037408784,0.008179377,-0.016505271,0.45896953,0.7238758,-0.022613674,-0.31218728,1.1461221,1.268276,0.7724891,-0.12414025,6.477144,-0.4244084,0.14943586,-0.110298485,4.28431,0.07434854,-0.12633146,2.6148539
t17,1.8608668,-0.3770806,1.4914287,-0.9461906,-0.30571672,0.5657998,0.4357008,4.3118773,0.3469951,-0.30562565,-0.37374267,-0.13775282,-0.14681715,7.621869,0.12622578,-0.11975414,5.2684245,0.4370506,1.8879029,-0.13995592,4.376827,3.5594847,1.2044976,6.0887203,6.6188054,0.10623482,-0.04767242,12.741952,0.017062703,6.5586762
t18,-0.03370413,-0.31619173,1.109183,-1.1005306,-0.28373107,1.6987828,-0.103531085,3.3924816,0.30065614,-0.247846,-0.28273037,-0.11469326,-0.14150237,6.5872555,0.058032516,-0.102764554,4.9215207,-0.09516023,1.3415742,-0.048527867,3.3137844,1.2405515,2.8374662,4.513888,7.7061744,-0.26835296,-0.03453222,13.813577,-0.07903902,5.284604
t19,1.0769274,-0.482311,2.9249847,-1.4030492,-0.4959123,0.06911659,2.4765055,12.869757,0.43518445,-0.7066978,-0.43427685,-0.07369615,-0.38414752,3.1686141,0.016986117,-0.24036482,6.84359,-0.02811409,-0.022309763,1.0544151,-0.21599826,-0.17707996,3.5368857,-0.4962042,8.958677,-0.08996967,-0.18335319,19.67783,1.1183178,0.3156521
t20,-0.17970619,-0.014472701,1.2701958,2.4394586,-0.003622634,0.28046897,2.406751,0.53950155,0.09487142,-0.09446458,0.62227225,-0.053438205,0.63510245,-0.01339926,0.053339526,0.7311559,0.5864156,-0.1679101,1.3051443,0.8104297,0.81983393,-0.08419456,3.0975041,-0.1305969,0.11736693,0.5721773,3.1079686,-0.017432177,-0.14212905,2.9955077
t21,-1.0828996,-0.20547964,1.7932401,2.944822,1.4594322,4.0121264,3.1700146,-0.04754365,0.20747301,-0.41711503,3.2308404,-0.018375762,-0.009833175,0.34756264,2.3883197,0.52851504,-0.17202896,-0.48261046,0.64328367,2.163383,0.58589554,-0.34779975,11.530805,-0.59303904,0.15484923,-0.34895635,4.8863983,1.8158312,-0.13526146,1.678227
t22,-1.893026,-0.31566954,3.1199272,4.203459,3.9916527,6.1965694,5.9479566,-0.079660095,0.26298487,-0.6929967,4.9672403,-0.016427096,-0.14928193,0.09213967,4.817725,0.46622473,-0.43503317,-0.63722736,-0.0050706235,3.9461608,0.0036326926,-0.4570345,16.512173,-0.7449557,0.2381576,-0.31922522,5.2813425,2.8880045,-0.1607371,-0.0061947065
t23,-2.0126119,-0.33865863,3.3584654,4.351567,4.263112,6.5765877,6.306097,-0.08354173,0.28062367,-0.73043,5.243999,-0.016065886,-0.1668008,0.0021549882,5.1203394,0.43112478,-0.4642316,-0.6706167,-0.006555681,4.182781,-0.022969548,-0.49081764,17.450226,-0.75784606,0.25280783,-0.33932802,5.5419445,3.188939,-0.17439972,-0.024068674
t24,1.7621381,-0.49979013,3.197671,-1.3889314,-0.51115197,-0.022824299,2.5697978,13.480764,0.43916988,-0.72737855,-0.46794838,-0.07261201,-0.39038333,3.1321118,0.028749159,-0.25138322,7.02542,0.3355352,-0.01879909,0.8365374,-0.21511239,-0.14069709,2.9115717,-0.44852635,9.183728,-0.042582948,-0.19315033,19.722502,1.2943915,0.23174074
t25,-2.1269157,-0.34943014,3.5757809,4.776777,4.593111,6.927197,6.809292,-0.08606637,0.28653327,-0.7634799,5.662644,-0.016984403,-0.19171467,-0.0007397143,5.5434103,0.3535953,-0.5022371,-0.6925185,-0.0067956783,4.4501095,-0.008980727,-0.5080573,18.365091,-0.8237254,0.26260787,-0.33773464,5.620521,3.35601,-0.16924034,-0.032998618
t26,-0.5452614,-0.09751954,1.8581353,2.4069397,-0.0037578284,2.3319745,2.295148,0.19351865,0.11995401,-0.2177896,1.6079551,-0.037952557,0.44409326,0.713319,0.6475689,0.3498243,-0.04600553,-0.371158,0.5867739,0.5358118,0.3402948,-0.14659631,6.832141,-0.27627254,0.07231644,-0.23147382,3.17205,0.73694533,-0.10243386,2.7396715
t27,-1.3515748,-0.24850093,2.583381,2.289276,1.8340491,5.282094,3.8513715,-0.016293595,0.2278625,-0.4843363,3.8437712,-0.023905756,0.24891849,0.94092965,3.4208117,0.26473558,-0.22088748,-0.64108914,0.071192086,2.1165311,0.13082457,-0.38809216,13.627579,-0.65822315,0.13286279,-0.54370224,4.945943,3.2749104,-0.17664647,1.5979459
t28,-2.0450048,-0.33371806,3.635271,4.979185,4.410018,6.568809,6.685194,-0.08652365,0.27372468,-0.74354947,5.425391,-0.019870657,-0.20313668,-0.007297613,5.215269,0.33674622,-0.48560786,-0.6655313,-0.005591657,4.2074676,0.07991936,-0.47444654,17.571884,-0.8035578,0.25502685,-0.26147237,5.386479,2.9892771,-0.16713798,-0.024598328
t29,-2.0388732,-0.33110628,3.1656954,4.5034766,4.926823,7.0363703,6.7724376,-0.099835046,0.28907675,-0.7584955,5.609705,-0.018507922,-0.17333679,0.048846666,5.146335,0.5382482,-0.49250895,-0.66929513,-0.010763527,4.7572327,-0.046594154,-0.52487254,17.89485,-0.7328729,0.2568222,-0.34817916,5.3162165,3.1933172,-0.1615258,-0.0337756
t30,2.0791194,-0.33836558,1.3647543,-0.9559458,-0.34253317,2.3219304,2.7883663,3.3551786,0.33488196,-0.61108285,-0.26876202,-0.17092903,-0.017410751,6.6242566,0.1602717,-0.17323485,7.092165,-0.21158853,1.1943365,-0.23211,1.7451149,5.867977,2.8329582,0.6777593,7.3216634,0.9674843,-0.08165518,11.506262,1.5452842,4.630011
t31,-1.36281,-0.27302054,2.7886872,2.6862833,1.1198734,5.7268777,4.177299,0.7800645,0.29532543,-0.48302168,3.4735343,-0.050693642,1.0141708,1.7167474,2.935734,-0.00402923,-0.20957962,-0.7065478,0.6830139,1.2865783,-0.1562586,-0.36931795,14.996579,-0.98295975,0.06439959,-0.7220336,4.3067536,3.6524684,-0.15287134,4.818088
t32,3.8545623,-0.5141959,3.6864142,-1.3148448,-0.5257768,-0.08550147,2.8077574,13.750634,0.4475339,-0.77339154,-0.5291115,-0.074206516,-0.38209873,3.3888214,0.082028925,-0.26046786,7.8161454,1.5201342,-0.0066430094,-0.0026386278,-0.10754488,0.04905206,1.1700809,-0.18894298,8.841431,0.6393181,-0.20984812,19.381931,2.0167785,0.7737951
t33,8.085116,-0.6015121,4.838784,-1.017403,-0.5573103,-0.22205679,4.306257,15.596477,0.51355803,-0.9172347,-0.6839795,-0.091547854,-0.36201403,4.9026513,0.19659743,-0.29082513,8.371649,4.0655694,0.7244044,-0.15159503,1.3477281,3.806599,0.032615587,1.9233493,7.018425,2.7609704,-0.23954292,17.581884,3.6944067,2.4447985
t34,7.613671,-0.58977616,4.7115583,-1.0690601,-0.5603325,-0.20310296,4.0907516,15.3323555,0.5094198,-0.8861406,-0.65990615,-0.09127677,-0.37055874,4.729019,0.17448205,-0.28687784,8.293428,3.6662214,0.56300855,-0.13910803,0.9889795,3.2662742,0.023946635,1.5384358,7.42898,2.4658306,-0.23983075,17.905602,3.5355062,2.2625318
t35,-1.8604947,-0.314278,3.5258267,4.4122276,4.133455,5.7954636,5.9131703,-0.08800671,0.255587,-0.6891528,4.404385,-0.021221643,-0.18399124,-0.0068482487,4.437933,0.8266386,-0.43250018,-0.6039462,-0.005478265,3.772637,-0.035465535,-0.41735798,15.873717,-0.6251675,0.2497861,-0.19046557,5.3048615,2.3712614,-0.17183712,-0.015709983
t36,8.229921,-0.5910573,4.7654214,-1.1011513,-0.58420974,-0.19629154,4.816018,15.314688,0.5171952,-0.99833256,-0.6827163,-0.087004185,-0.3872621,4.3176885,0.20459871,-0.2983847,9.242208,3.653525,0.2972315,-0.15748852,1.1614857,2.8268104,0.029211523,1.3641708,7.01366,3.4259315,-0.26183075,19.39971,4.240701,2.4904537
t37,-1.2394059,-0.24593236,1.7428705,2.7392173,1.4932417,4.4964805,3.8119025,-0.0027586017,0.2646288,-0.48261914,3.736126,-0.019599255,-0.015886178,0.17570639,2.621983,0.62360567,-0.16753386,-0.5911868,0.9906824,3.25354,1.3724525,-0.45412832,13.983582,-0.61659694,0.19354162,-0.41098303,6.5741076,2.2814996,-0.24960713,1.9976733
t38,-0.37120318,-0.07393588,1.1208714,2.5836935,-0.04134661,1.1017339,2.4783392,0.7517173,0.15375184,-0.20234297,1.3312098,-0.04452008,-0.0027456034,-0.027334692,0.031763997,0.7308108,0.75580615,-0.2943072,1.6435714,1.7413933,1.9006771,-0.22494027,6.3392544,-0.21524063,0.16132416,0.2069094,5.5004272,-0.0063532474,-0.22251427,3.4968834
t39,-1.1201574,-0.22802146,1.5144416,2.7380853,1.1739156,4.0485063,3.5757866,0.067859024,0.25605443,-0.44814926,3.4548035,-0.02169369,-0.011387317,0.11587805,2.199963,0.69524455,-0.1347318,-0.5616722,1.1960036,3.1248693,1.608167,-0.43008843,13.240518,-0.56538665,0.19021928,-0.37583566,6.558614,1.9233477,-0.25029853,2.2651892
t40,-0.48341447,-0.18607327,2.3785353,0.39102274,-0.024474066,5.544613,0.799757,-0.05320107,0.23154671,-0.31416976,2.4280925,-0.060730185,5.5947876,5.1681194,0.26314166,1.0041627,-0.06757372,-0.613504,2.4815793,0.73703974,-0.10533974,-0.2546665,9.927219,-0.12131367,0.9814814,-1.1948392,7.428029,1.8960782,-0.31243083,4.1444907
t41,-0.49854022,-0.188861,2.4083047,0.3957189,-0.022113761,5.6021166,0.85986453,-0.05266041,0.23382483,-0.3192351,2.4720392,-0.06051708,5.5969095,5.170228,0.31202003,1.0128969,-0.07172613,-0.61968213,2.4485106,0.7655395,-0.10963846,-0.2596158,10.062075,-0.121739775,0.97286326,-1.2029138,7.43684,1.939261,-0.31302544,4.136725
t42,-0.33931994,-0.19869222,2.3883553,0.5691382,-0.011815389,5.932002,0.71997494,-0.044261906,0.26524454,-0.28299996,1.8786106,-0.060335007,6.660803,6.005258,0.023783697,1.1589352,-0.08011876,-0.6499587,3.1840854,1.4068751,-0.18438442,-0.2726713,10.213378,0.5426577,0.86799514,-1.408187,8.58157,1.6699517,-0.409293,4.111576
t43,-1.0324553,-0.16505136,2.8148165,4.3339005,2.8248997,3.0155363,4.2316394,-0.07767073,0.14469624,-0.4905412,1.80688,-0.04016091,-0.17134674,-0.026089316,1.5998124,1.125366,-0.23859434,-0.3575366,-0.00017589441,2.2286322,0.044202752,-0.16830294,8.887723,-0.2777141,0.19807863,0.9610393,3.5826063,-0.000564147,-0.15799172,0.67251986
t44,-1.6779946,-0.2571173,4.1625843,7.137288,3.7646558,4.310615,5.7036176,-0.08073237,0.19926585,-0.65377474,4.1561985,-0.03521141,-0.28339326,-0.05936646,3.451389,-0.0016997666,-0.3909409,-0.4972752,0.03327067,3.0492911,0.9688017,-0.31707576,13.250778,-0.5921122,0.18511894,1.2900369,4.163363,0.7604472,-0.15893885,0.6757323
t45,-1.8507868,-0.29108304,4.2611923,7.085999,4.0664945,5.120638,6.235072,-0.08121516,0.22577728,-0.71938515,4.6399817,-0.03486092,-0.28835163,-0.04832722,4.1512604,-0.0029133826,-0.4357569,-0.5565113,-0.00036906742,3.3885748,0.7866271,-0.3733521,15.088745,-0.7070926,0.208826,0.8766643,4.514369,1.3582544,-0.16697617,0.45979625
t46,-1.448201,-0.23840344,3.1911547,4.322159,3.5041993,4.3371906,4.9486847,-0.0870869,0.20097059,-0.5841887,3.090124,-0.027166007,-0.18266748,-0.01284724,3.0006394,1.0557593,-0.33900926,-0.46930745,-0.0028616444,2.988319,-0.016565066,-0.28831083,12.285,-0.45644954,0.21360792,0.16160554,4.3295355,1.1552387,-0.15340361,0.21925646
t47,-1.6051751,-0.26747778,3.342245,4.328315,3.7110636,4.8888607,5.2696443,-0.09190063,0.22170044,-0.61839455,3.5706723,-0.024154626,-0.18370366,-0.010182152,3.5553477,1.0216895,-0.37552303,-0.51361185,-0.0033340333,3.2643201,-0.029794896,-0.3357448,13.601564,-0.51756734,0.22456771,-0.041070532,4.681742,1.606514,-0.15375489,0.08578685
t48,8.07409,-0.671656,5.967265,-1.0327744,-0.5831209,-0.29144695,3.9555924,19.996912,0.5769484,-0.8295954,-0.7859757,-0.07677452,-0.3928206,5.324828,0.156241,-0.332531,6.51575,5.9241924,1.2235172,-0.098254055,0.37966853,4.107058,0.042120613,2.000485,8.860959,0.97585666,-0.2430835,16.654722,2.454401,0.99998045
t49,-0.43407705,-0.17667018,2.3611467,0.33459276,-0.033058267,5.418785,0.76508725,-0.052436836,0.22321121,-0.3117682,2.3231711,-0.06346146,5.738821,5.231621,0.08795109,1.0503732,-0.055561278,-0.59678674,2.4912076,0.67870414,-0.106757455,-0.24061112,9.589493,-0.1001131,0.9540086,-1.1796118,7.457921,1.7124729,-0.31071377,4.2002916
t50,-0.16637625,-0.13063775,2.1438782,0.35248658,-0.07100483,4.516994,0.59628886,-0.046235144,0.18839608,-0.26302072,1.6128541,-0.07824518,6.07405,5.33172,0.042540256,1.027058,0.111982256,-0.50683534,2.7703369,0.19030868,-0.11715981,-0.14708583,7.690847,-0.025331616,0.83228064,-1.0942649,7.302229,0.8874554,-0.29722413,4.3433313
t51,0.22918843,-0.14826387,2.2563689,0.68993187,-0.057546288,4.9353757,0.45709464,-0.033978384,0.23511963,-0.2146687,0.84224063,-0.07870256,7.3742657,6.358497,0.09227426,1.010067,-0.0011804468,-0.5452626,3.862086,0.81753665,-0.23448353,-0.15231362,7.902185,0.8840081,0.7617245,-1.3879299,8.67092,0.53891486,-0.4193136,4.196551
t52,-0.25473273,-0.14522165,2.2157369,0.3110198,-0.057003547,4.847272,0.5923648,-0.050556004,0.19855013,-0.28328344,1.8440351,-0.07337258,5.9967384,5.3260756,0.02802923,1.0502946,-0.011104683,-0.53396475,2.6637912,0.35155228,-0.11560661,-0.18097699,8.291273,-0.04019907,0.90524274,-1.111156,7.4042044,1.1465204,-0.30516624,4.310181
t53,-0.048701487,-0.11348431,2.1469882,0.36995253,-0.080768384,4.105224,0.6049396,-0.04173464,0.17334831,-0.22748892,1.2757062,-0.082982965,6.109671,5.346041,0.061731815,0.8585974,0.40828946,-0.4642776,3.0119865,-0.017741967,-0.1508128,-0.10870363,6.768413,0.05318176,0.8870613,-1.0641413,7.2147446,0.61793596,-0.30272985,4.3602934
t54,2.5672414,-0.13584486,2.1415977,1.0601625,-0.08213581,3.799628,1.1507024,-0.013183908,0.22551243,-0.124533005,0.14087485,-0.10846987,7.390305,6.5997543,0.14853372,0.40726942,0.3549884,-0.44242284,4.3172874,-0.02133337,-0.29063064,0.07479292,6.028353,1.3883886,0.35356444,-1.2590331,8.292887,-0.007254877,-0.4129916,4.594639
t55,-0.10033571,-0.17086191,2.2238183,0.6534059,-0.03784898,5.508318,0.5150232,-0.043633785,0.25065362,-0.25422198,1.1740313,-0.073000684,7.373485,6.4199677,0.07049558,1.1545177,-0.031709872,-0.5962726,3.6255252,1.181825,-0.21252978,-0.20697829,8.988962,0.92224985,0.79285467,-1.4149132,8.909395,0.9570118,-0.42928568,4.3083906
t56,-1.5303897,-0.21643542,1.530336,4.245627,6.838287,7.4547977,7.5064397,-0.17656368,0.2777502,-0.75762516,4.898218,-0.04599202,-0.14477569,0.14521772,2.7336996,1.4402828,-0.48445982,-0.49419492,-0.025868496,6.331753,-0.21754017,-0.48646834,14.367702,-0.2969171,0.2713984,-0.23307921,3.3036678,1.3879424,-0.10514534,-0.037994754
t57,8.36904,-0.64371634,5.5675597,-1.0211741,-0.56846476,-0.264438,4.2196255,18.261883,0.5439508,-0.87925166,-0.7468222,-0.07906764,-0.3666293,5.2187824,0.17874092,-0.31333938,7.3423934,5.100872,0.93126345,-0.12419423,0.830926,4.103381,0.04189965,2.1541963,7.9219065,1.8041344,-0.24557184,17.165821,3.05572,1.8253311
t58,-0.1070301,-0.1730742,2.2297635,0.6356478,-0.036711987,5.671587,0.5390459,-0.046298716,0.2551441,-0.26136854,1.204819,-0.07342994,7.4894185,6.5090117,0.06897082,1.1677885,-0.036233447,-0.6057844,3.6505735,1.2671428,-0.2162753,-0.21358638,9.142957,0.9211978,0.8010099,-1.4404784,9.0300255,0.9983817,-0.43722698,4.2984796
t59,7.6761775,-0.67867357,6.131211,-1.059305,-0.58680207,-0.2931313,3.7043324,20.727713,0.578991,-0.8031734,-0.7938582,-0.07242544,-0.39907938,5.140945,0.14749853,-0.33910254,6.163196,6.0688195,1.312831,-0.072351284,-1.433944e-05,3.726365,0.03852474,1.769173,9.311058,0.39833838,-0.24178694,16.737852,2.095342,0.533636
t60,10.319405,-0.67747605,3.9545603,-0.4341443,-0.42518058,-0.31043506,2.0009575,9.283803,0.60892767,-0.3828044,-0.7773689,-0.1713668,-0.14919485,12.913415,0.39762628,-0.14521725,5.5448627,6.899731,6.169023,-0.4256237,12.413208,9.27684,0.09360102,16.191896,2.5318918,2.611433,-0.035121232,10.807442,1.7628475,14.2094345
t61,1.1000166,-0.14016207,2.187289,0.7831294,-0.06435163,4.6770773,0.7842904,-0.03380759,0.2344215,-0.18715224,0.69946384,-0.092876546,7.572183,6.563199,0.11221743,0.89740163,0.11085352,-0.51845485,4.115103,0.50972736,-0.2692991,-0.09717576,7.2412715,1.083516,0.61040664,-1.3759543,8.725376,0.14112625,-0.43046486,4.3207912
t62,4.6260715,-0.5194401,2.6754236,-0.8347536,-0.37751356,-0.10055702,-0.05209238,6.2695394,0.48047978,-0.19589247,-0.5925797,-0.14381559,-0.18505302,10.722036,0.24305198,-0.11923662,4.859686,3.5438704,4.1803684,-0.250794,9.639777,4.396556,0.018815238,12.779022,5.230724,-0.005657793,-0.016100736,13.585693,-0.013712888,11.533713
t63,6.2771797,-0.5645908,3.0316675,-0.70873386,-0.3981902,-0.15881576,0.59978276,7.010449,0.52327377,-0.2565988,-0.6454115,-0.15555903,-0.16901138,11.456146,0.29260924,-0.12861425,5.002268,4.453226,4.7186303,-0.31976953,10.578238,6.113862,0.04108647,13.86409,4.259461,0.767468,-0.018929971,12.72569,0.4638518,12.540374
t64,7.2700357,-0.6737753,6.133614,-1.09069,-0.5845654,-0.28865036,3.5250356,20.900017,0.57776946,-0.78248376,-0.7853874,-0.06949997,-0.40631598,4.9786606,0.13334368,-0.3402394,5.9757667,5.975852,1.2464157,-0.056404784,-0.0478284,3.3710656,0.0339682,1.4869075,9.65811,0.07631908,-0.24078462,16.895542,1.8648531,0.193977
t65,-0.76239437,-0.10119435,2.436159,4.261603,2.0331721,1.4137368,3.8960226,-0.0448177,0.110497564,-0.33740196,1.4092045,-0.054353997,-0.14549428,-0.051385585,0.7067763,1.3005126,-0.14075136,-0.27735603,0.5843455,1.5226792,0.20453028,-0.020956703,5.5192757,-0.12530988,0.1796222,1.4081565,3.1120713,-0.011341303,-0.14127073,1.5446166
t66,-1.4226047,-0.20144835,4.0518737,8.769666,3.9848187,2.1532698,4.4892783,-0.08509907,0.13597289,-0.62046313,3.2900097,-0.028357074,-0.24362476,-0.09102967,2.2972631,0.12334861,-0.22995916,-0.35637856,0.04514904,2.582331,2.133676,-0.2589659,10.139892,-0.22984146,0.14062068,3.9243312,4.207613,-0.010938872,-0.14950766,1.9232956
t67,-0.536363,-0.120808534,0.7452259,2.596992,-0.048743855,1.7294065,2.92179,0.9826242,0.21358708,-0.26437217,1.8916209,-0.040419806,-0.003401108,-0.016585747,0.006999628,0.72296983,0.7030324,-0.3981767,2.0492008,2.429285,2.8853912,-0.31911284,8.825243,-0.2241542,0.18204904,-0.050950065,6.8600593,-0.0007663718,-0.2893109,3.8470764
t68,12.332803,-0.8068422,7.374866,-0.69609636,-0.6127665,-0.46844378,5.470986,23.901691,0.67977947,-0.93344444,-0.98090184,-0.08834931,-0.3722541,7.567752,0.25786275,-0.37382507,6.393172,9.402466,2.795552,-0.21834846,2.2183027,8.538376,0.1050785,4.6996427,7.518675,2.4007075,-0.2678788,13.660438,3.5572844,2.7415376
t69,-1.1675805,-0.14457273,0.99350935,3.87092,6.513345,6.538682,7.0731735,-0.18631692,0.2287955,-0.6930791,3.6878214,-0.057784088,-0.12434534,0.15117751,1.4694791,1.7768242,-0.4097295,-0.3876729,-0.025520533,5.8521075,-0.21635051,-0.35413796,11.077332,-0.13502596,0.2651675,-0.07967189,2.3766603,0.39829603,-0.07795737,-0.008232666
t70,-1.1045375,-0.13115866,0.8924909,3.815677,6.4218936,6.3295074,6.9911804,-0.18719347,0.21936704,-0.6793174,3.4837136,-0.062086448,-0.12111446,0.12856174,1.250293,1.8187449,-0.3945522,-0.37164375,-0.025963468,5.701172,-0.21337466,-0.3253334,10.435548,-0.11006206,0.26150206,-0.042988908,2.1880124,0.19450542,-0.07550271,0.0069762245
t71,-1.114608,-0.19629781,3.85976,4.0240154,3.4419985,2.7353878,4.9041853,-0.08914605,0.119980745,-0.5172002,0.73674345,-0.060095504,-0.18560612,-0.03376689,1.3459638,2.1982749,-0.22931477,-0.34310016,-0.0029381076,1.9485025,-0.03585397,-0.042125896,8.740457,-0.071364425,0.29496565,1.4511508,4.762162,-0.013353992,-0.1798863,0.70355624
t72,-0.49623132,-0.10547662,1.8824329,4.7607927,-0.13786536,2.903089,3.6559873,2.7706926,0.26171023,-0.21843855,0.86189526,-0.09694426,1.4962521,2.1187785,0.035638753,-0.023083871,-0.030628657,-0.5202387,1.9501241,-0.12688766,-0.19029799,-0.17753044,10.012131,-1.0665271,0.4681022,-0.48672172,1.6229001,0.463004,-0.06859882,10.4004135
