,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
t11,8.581597,-0.16490161,8.798206,1.4189279,-0.12489505,-0.5930527,-0.08403466,-1.1612649,-0.09892991,-0.20292701,0.34528458,4.2062097,0.63241136,-0.007071949,-0.016303351,-0.665294,3.210857,2.3124194,-0.1696304,8.327686,0.72213256,-0.053472582,0.8956539,9.024185,0.5786716,0.6247597,-0.5503707,1.5922934,4.1464543,5.9551034
t12,3.9163399,-0.06195727,14.642354,-0.87644607,-0.26903635,-1.1280099,2.9570062,-0.5553019,-0.05865464,2.9991488,0.020873865,4.357005,1.3763684,-0.001509606,-0.07949491,-0.8719867,8.069206,-0.007861427,-0.17334795,8.810387,4.99531,-0.02839687,0.027667684,4.9041014,-0.33038312,0.21301645,-0.80802006,-0.098242246,-0.07030388,3.1782682
t13,3.3751562,-0.066022724,11.827955,-0.67464226,-0.22339398,-0.9198428,2.3296154,-0.49947163,-0.06561986,2.1811419,0.03159129,3.6934857,0.96046495,-0.00050335267,-0.033631884,-0.7370527,6.881328,-0.006318792,-0.11800464,7.4995437,3.900827,-0.024913311,0.15389627,4.355349,-0.28917626,0.22549798,-0.67571914,-0.091351606,-0.038470306,3.0978415
t14,3.5886545,-0.067580685,12.163336,-0.68533885,-0.2242427,-0.9359197,2.3138876,-0.5199604,-0.06925347,2.181629,0.032843955,3.8215196,0.980335,-0.0004709607,-0.03928776,-0.751817,6.98914,-0.0059718913,-0.12029162,7.709984,3.9906256,-0.025709657,0.188205,4.5411525,-0.30254364,0.2307607,-0.6877683,-0.08898955,-0.041051097,3.1295764
t15,8.097782,-0.1584718,7.639093,1.4045843,-0.17830753,-0.5097924,-0.08260751,-1.0971423,-0.08317392,-0.12762912,0.2973437,3.641181,0.19551739,-0.0065736026,0.8479206,-0.6019518,3.2699764,1.7321488,-0.04378461,7.1097183,0.1624876,-0.049833663,1.1068462,8.399127,-0.05994066,0.54872274,-0.531218,0.79228485,4.309509,3.805359
t16,8.094866,-0.1582245,7.5166597,1.4228249,-0.17636755,-0.5049687,-0.080200225,-1.0888387,-0.07961875,-0.13018867,0.29581913,3.5915773,0.15338524,-0.0065482073,0.8641448,-0.6012995,3.206519,1.7169422,-0.041653868,7.0158067,0.13847457,-0.04948226,1.0989826,8.298449,-0.058774304,0.5467634,-0.52203816,0.78982997,4.281815,3.7555814
t17,8.395813,-0.18135868,9.749205,4.3666987,-0.17772368,-0.6964852,-0.06716818,-1.1321887,-0.2134589,-0.2429292,0.30942416,3.5116606,-0.05809064,-0.00822678,0.965147,-0.74339014,2.464799,3.3888936,-0.07140568,7.027234,-0.05391069,-0.046974473,0.4975863,8.649309,-0.06556928,0.5724687,-0.3555938,2.384704,3.7409198,5.535341
t18,1.8670629,-0.034725394,12.880271,-0.98045003,-0.28699785,-1.0992949,3.877374,-0.38606888,-0.004039578,3.7267659,0.09105913,3.3701737,1.7744281,-0.0028727285,-0.101433314,-0.7655152,7.5963235,-0.013215456,-0.1900076,7.4499035,5.0011816,-0.021141203,0.0069569494,3.158848,-0.2198089,0.110073686,-0.79602593,-0.13030778,-0.074956685,2.4492393
t19,1.750221,-0.033289682,12.639305,-0.9853785,-0.28860962,-1.0854636,3.8606052,-0.3753969,-0.0027275565,3.7396054,0.0940955,3.3001516,1.7795988,-0.0028225577,-0.09307337,-0.75934476,7.493617,-0.013785378,-0.18713261,7.3136363,4.9656262,-0.020860383,0.007278874,3.033599,-0.2098683,0.11054019,-0.7898221,-0.1336414,-0.07324951,2.424475
t20,4.8979354,-0.15933724,3.707887,1.2539989,-0.017969493,-0.26457518,-0.071770765,-0.8402937,-0.029143032,-0.23872685,0.3627591,2.4450848,1.4503146,-0.008190269,0.002462631,-0.43352532,1.2348131,1.6953598,-0.14403656,6.1538086,0.0050896546,-0.04466185,0.0036112003,5.9615316,2.3636272,0.59599245,-0.4461579,1.7164824,5.287215,5.4631395
t21,6.930832,-0.16770786,6.1809154,1.2777741,-0.07810364,-0.40011522,-0.07954056,-1.0400131,-0.06265631,-0.24011824,0.37098888,3.3370488,1.089154,-0.007970955,-0.021389073,-0.5721753,2.0437768,1.9390521,-0.18495165,7.6684556,0.5004308,-0.051484123,0.2782644,7.52812,1.8011496,0.6461289,-0.5414937,1.8114512,5.003927,6.165161
t22,7.0608892,-0.16776645,6.401254,1.2901555,-0.079555705,-0.41798222,-0.07974666,-1.0506755,-0.067055635,-0.2398525,0.37111405,3.4173107,1.0680773,-0.007928801,-0.022239614,-0.5803544,2.126188,1.9653128,-0.18626964,7.7793503,0.514413,-0.05180695,0.30813873,7.653182,1.7737836,0.64852697,-0.54374355,1.8056266,4.974193,6.225234
t23,4.2202864,-0.14748244,4.0824776,3.982231,-0.08797061,-0.35519934,-0.05870262,-0.72180974,-0.13279687,-0.20241,0.26864862,1.6783383,0.389494,-0.00862787,1.2546544,-0.44512776,0.70903575,2.2860374,0.18947172,3.6752155,-0.09744191,-0.031845365,0.0035612024,4.9695277,0.858031,0.45573226,-0.1813906,2.0815666,4.4379616,3.644825
t24,9.893762,-0.13386372,6.2239,1.0725707,-0.10166788,-0.44909838,-0.12487915,-1.1017255,-0.040858302,-0.1267535,0.30427188,3.5066478,0.61061966,-0.0046310453,-0.09685959,-0.6315347,2.4679084,2.8735666,-0.2947509,6.081493,1.2059016,-0.04818868,2.7004843,9.427431,-0.027321197,0.6140259,-0.38458455,2.6597457,3.3301113,4.1841483
t25,10.255791,-0.13571683,6.7748723,1.00211,-0.108702704,-0.49236313,-0.12459075,-1.1327988,-0.05178986,-0.12750113,0.3045416,3.6971152,0.6105242,-0.004631857,-0.10140188,-0.65561104,2.6821098,2.9133549,-0.29757306,6.4130735,1.3362368,-0.049560472,2.697449,9.746894,-0.03931533,0.62176055,-0.39369878,2.638813,3.2948484,4.3696704
t26,7.427584,-0.17044379,7.8526745,4.0421095,-0.1657512,-0.5762677,-0.06343097,-1.037963,-0.17061262,-0.23572208,0.30228603,3.010196,-0.029911423,-0.00792475,0.9960481,-0.6706786,1.9433748,2.9901187,-0.051672745,6.041138,-0.061843388,-0.04409594,0.4291711,7.545361,-0.010023738,0.5429158,-0.331471,2.2300432,3.88404,4.9327188
t27,7.7396703,-0.17209172,8.346224,3.9680626,-0.16852696,-0.6064648,-0.06409814,-1.0652847,-0.17569226,-0.23374088,0.30448827,3.19541,-0.031760957,-0.007939685,0.9297091,-0.68885285,2.1189878,3.0487847,-0.057139147,6.333901,-0.05491483,-0.04516152,0.49720713,7.848719,-0.02725661,0.54926336,-0.3447608,2.2094476,3.8003163,5.04581
t28,7.6272154,-0.18250231,8.774991,4.8711977,-0.17175551,-0.6322017,-0.06467014,-1.0689652,-0.21060199,-0.25191367,0.30440488,3.0499725,-0.06436148,-0.008595949,1.2391828,-0.70119673,1.9650214,3.3155305,-0.052824415,6.343434,-0.07817991,-0.044103965,0.25325143,7.9641733,-0.017707756,0.556955,-0.31664777,2.516288,3.982459,5.3583455
t29,7.3983955,-0.1815139,8.4051485,4.9298263,-0.16849954,-0.6103093,-0.06449542,-1.0478244,-0.20604728,-0.25259125,0.30288532,2.9143429,-0.0650815,-0.00860229,1.2808411,-0.68436164,1.843404,3.281607,-0.049501985,6.131684,-0.083923034,-0.043255422,0.19220376,7.762263,-0.0039551677,0.5528273,-0.30718872,2.525673,4.0512114,5.2956924
t30,0.7694514,-0.017461102,13.407886,-1.1477678,-0.31435746,-1.2083808,4.569182,-0.3263813,0.24232054,4.7732034,0.34458598,3.1376388,2.386748,-0.004872967,-0.11786962,-0.7533088,8.018596,-0.017277328,-0.21333976,7.4816084,5.3342104,-0.01874394,0.014127533,2.4840546,-0.1671607,0.044673897,-0.84379053,-0.16308588,-0.08688658,2.1864982
t31,6.479466,-0.16508128,4.110843,1.736788,-0.16161817,-0.26067868,-0.09480673,-1.0247554,0.16784209,-0.10670883,0.31294075,2.7205584,0.14314029,-0.0076027196,1.759333,-0.4825987,2.5664175,0.793034,0.7185014,5.6666565,-0.041359834,-0.048210483,1.0778478,6.955194,0.17538002,0.53255004,-0.548781,0.25585586,5.6977,2.1666143
t32,0.1675981,-0.012899181,12.11047,-1.0974811,-0.30568686,-1.1293973,4.634379,-0.25690854,0.32343602,4.678232,0.3438839,2.7376926,2.332872,-0.0047663753,-0.10665841,-0.69718546,7.4603047,-0.01753122,-0.20817961,6.7181063,5.099355,-0.01552462,0.015284145,1.8451838,-0.1219035,0.032927856,-0.7875983,-0.1645498,-0.07900528,2.0773256
t33,11.997657,-0.13230373,5.495039,0.47128195,-0.026513377,-0.41608182,-0.14279197,-1.2672259,-0.016837405,-0.14222525,0.30740142,3.2514756,0.17268798,-0.0016480783,-0.22081338,-0.6987478,2.2310147,3.9918783,-0.5099284,5.997759,1.7513713,-0.04973907,4.9232645,10.538166,-0.1599135,0.71267354,-0.36457068,3.7167294,2.5774543,3.7052927
t34,7.0966463,-0.18692097,8.633827,6.0875306,-0.17311151,-0.6348051,-0.061927203,-1.0415545,-0.24083827,-0.29335704,0.30308363,2.6198595,-0.10776446,-0.009013021,1.5746558,-0.7070601,1.4994936,3.7395265,-0.03577422,5.8010592,-0.110399194,-0.041723564,0.0019377699,7.596768,-0.013155859,0.55547535,-0.24277847,2.9530249,4.140587,5.539611
t35,0.063707806,-0.009829096,11.978971,-1.0942831,-0.30436575,-1.1360601,4.753375,-0.2342265,0.33698547,4.538321,0.2559014,2.75395,2.3178897,-0.004706972,-0.10282442,-0.684056,7.577011,-0.018022858,-0.20795976,6.5754113,5.122412,-0.01537889,0.015660107,1.8443283,-0.1169001,0.034440193,-0.77588964,-0.16822861,-0.07343958,2.2201378
t36,6.823991,-0.1843272,8.125266,5.985355,-0.16748105,-0.600036,-0.061591994,-1.0147576,-0.23071165,-0.29129294,0.29970533,2.50357,-0.09452817,-0.009004808,1.5544525,-0.6817162,1.3542283,3.6180513,-0.03201114,5.526651,-0.11197115,-0.040575113,0.002071088,7.3184805,0.010506289,0.54672384,-0.23328479,2.955151,4.1207037,5.408539
t37,6.5310636,-0.18391591,7.6387324,6.0420737,-0.16120976,-0.56624436,-0.061236147,-0.98605186,-0.2229668,-0.2915026,0.2974993,2.317025,-0.09723664,-0.009010119,1.5854353,-0.65978837,1.1773218,3.5829117,-0.028411914,5.255237,-0.11862477,-0.039532553,0.0025585243,7.0443172,0.103617065,0.54055136,-0.22015385,2.9679363,4.2117763,5.2602043
t38,6.8135977,-0.18367206,8.065481,5.9748235,-0.16925097,-0.59617645,-0.06193016,-1.0134858,-0.2281443,-0.29121822,0.30116886,2.5135648,-0.089948095,-0.008926089,1.5613167,-0.6795819,1.3630632,3.5904195,-0.03127715,5.52248,-0.111188546,-0.040525205,0.0023224386,7.3194757,0.02075539,0.5466533,-0.235256,2.9277472,4.1516604,5.377515
t39,7.00786,-0.18508093,8.376021,5.9373894,-0.17176549,-0.6150723,-0.06239352,-1.0329409,-0.2330203,-0.29012182,0.3026707,2.6210222,-0.09169145,-0.008938174,1.5183127,-0.6934733,1.4760379,3.6350315,-0.035584316,5.709826,-0.107230924,-0.04130792,0.0017861982,7.5061784,-0.008229828,0.5518997,-0.24422368,2.9192865,4.116525,5.4587526
t40,0.42949617,-0.0041806563,14.793938,-1.3252882,-0.3324827,-1.3243048,4.947101,-0.3243434,0.44714242,5.7331357,0.533514,3.1256483,3.025043,-0.0060862317,-0.15219396,-0.78048736,8.497628,-0.019141924,-0.25913894,7.9022546,5.860867,-0.0195774,0.018571092,2.4263897,-0.16818728,0.0017719195,-0.9050073,-0.1810207,-0.105395235,1.8054885
t41,-0.021755185,0.25910163,13.457876,-1.2544945,-0.30815113,-1.2211275,5.0425467,-0.2188243,0.56977034,5.8568287,0.45054647,2.6425037,3.1367543,-0.0061016716,-0.15443078,-0.6873345,7.8401656,-0.018907672,-0.265372,6.813597,5.574416,-0.0153919365,0.020768369,1.6853302,-0.114218496,0.3080459,-0.82965904,-0.18680622,-0.095667906,1.5106817
t42,5.39393,-0.17510356,6.4413967,6.0027943,-0.14166449,-0.4968911,-0.061958887,-0.90240794,-0.205001,-0.2783076,0.28388643,1.9956747,-0.0427712,-0.008982876,1.6895891,-0.58686894,0.8438413,3.2263813,-0.0073540015,4.5215025,-0.13031444,-0.035935443,0.0050151125,6.2031484,0.44655484,0.50267357,-0.18943858,2.8661165,4.3029733,4.8228045
t43,5.57458,-0.17593414,6.607955,5.9978704,-0.14632297,-0.51076996,-0.05893051,-0.9128987,-0.20247789,-0.28460008,0.2863384,1.9950429,-0.06112,-0.008851074,1.6412652,-0.599999,0.84723884,3.2955287,-0.006713265,4.596148,-0.12853117,-0.036666956,0.004591444,6.307833,0.35583615,0.50746787,-0.18965407,2.8279593,4.237589,4.8720293
t44,0.89719075,-0.018807808,13.5113325,-1.1409456,-0.32348928,-1.222285,4.6573677,-0.32083347,0.25639144,4.524763,0.17649104,3.2648726,2.2602894,-0.0044441265,-0.108539686,-0.7705378,8.210007,-0.017281195,-0.21250412,7.488983,5.4451146,-0.019787643,0.013185642,2.6415818,-0.17021476,0.061411023,-0.8451063,-0.16287686,-0.083436,2.5306516
t45,0.89726263,-0.15020873,0.5382202,0.91791195,1.5313268,0.2473286,-0.09776582,-0.6237142,-0.0062621217,-0.17875485,0.42669675,1.7938204,3.7739444,-0.011853631,-0.010812723,-0.29027554,0.20218045,0.5416823,-0.17473407,6.284047,-0.004557765,-0.04162707,0.013860661,4.3955326,5.9249644,0.65884227,-0.44803485,2.585705,7.5144367,5.246518
t46,0.052014433,-0.009840297,12.064092,-1.0798233,-0.3066295,-1.1473047,4.796616,-0.2248995,0.4095505,4.4232564,0.21576624,2.7457767,2.2275467,-0.004557631,-0.102211796,-0.68671644,7.6457915,-0.01807759,-0.2088057,6.5686536,5.15639,-0.015585741,0.015566198,1.874061,-0.114700325,0.037041593,-0.77684736,-0.16225825,-0.07352233,2.4114978
t47,10.375685,-0.13133685,2.8356292,0.12296817,1.3796005,-0.2395557,-0.13169599,-1.1974587,-0.038450394,-0.19028503,0.29337206,1.598484,-0.029211072,0.22104439,-0.24373008,-0.6266309,1.6733817,4.5504994,-0.60645473,4.470896,0.5165937,-0.037442703,6.3796577,8.830439,-0.25059158,0.73284775,-0.28246033,4.2776194,2.235413,2.432894
t48,5.1289563,-0.16959092,1.83814,1.8297691,-0.121734984,-0.15766343,-0.10509922,-0.9667462,0.80021954,-0.076900125,0.32091904,2.2622273,0.41749462,-0.008682441,2.108361,-0.39847818,2.4186864,0.35579088,1.4282576,4.7334704,-0.07901803,-0.043807447,0.9303536,6.0411215,0.3967431,0.49475923,-0.5458707,-0.017446322,6.4000487,0.868399
t49,5.3708363,-0.16988494,2.1270592,1.8041478,-0.12900768,-0.17078361,-0.10529352,-0.9837504,0.7419318,-0.079085104,0.32287264,2.3423517,0.376997,-0.008579065,2.0817864,-0.41115075,2.4785154,0.39795873,1.3750091,4.890663,-0.07374453,-0.04495111,0.9721202,6.2365446,0.3492115,0.50465804,-0.5533579,-0.015618787,6.3927636,1.006685
t50,2.3067796,-0.13065818,-0.008468855,1.5387107,0.07557398,0.5501866,-0.114323646,-0.7883329,1.6429439,-0.056259155,0.32884425,1.5894877,1.5840805,-0.010281318,2.560705,-0.25880215,1.7268976,-0.00024162073,1.5599566,3.1551895,-0.07087224,-0.03313909,0.6329906,3.9585266,0.92593956,0.3787285,-0.4029404,-0.017350221,6.630256,0.0058936425
t51,10.662743,-0.13000055,2.5321689,0.02477756,1.7274889,-0.22649351,-0.12536778,-1.2256017,-0.04681003,-0.20926782,0.2890319,1.2469156,-0.06388052,0.6128495,-0.2499406,-0.6495501,1.4388082,4.5435305,-0.6437414,4.3520446,0.37120542,-0.03643615,7.130666,8.720515,-0.27928078,0.7441472,-0.28196663,4.481518,2.0946612,2.1194253
t52,4.9490256,-0.17252122,1.6542852,1.7439108,-0.11939727,-0.1471393,-0.104478866,-0.9647406,0.9245506,-0.07928391,0.32146063,2.1522503,0.3742049,-0.00848792,2.1671083,-0.38878873,2.4130263,0.27818188,1.5449291,4.7919073,-0.08446585,-0.0440771,0.9232697,5.96493,0.3901534,0.49258873,-0.56273603,-0.023642816,6.4674196,0.7712562
t53,3.5157177,-0.16287781,0.5641286,1.675211,-0.07047895,-0.045315064,-0.11190293,-0.86740464,1.3952535,-0.05663207,0.32821497,1.6218754,0.71939445,-0.009783047,2.4964738,-0.3176984,2.1815948,-0.00010776794,1.8072051,4.2880545,-0.098940566,-0.03998942,0.7673818,5.093335,0.8821366,0.4530892,-0.510816,-0.04363528,6.8968697,0.00023811538
t54,3.8543265,-0.16711034,0.8567538,1.7438418,-0.08835919,-0.07006103,-0.11012358,-0.89964384,1.2114246,-0.06156112,0.3249554,1.7871847,0.5967883,-0.00940431,2.4011087,-0.34263465,2.2730708,0.062620975,1.7394251,4.4620166,-0.09735022,-0.04099939,0.8045488,5.328738,0.71541184,0.464572,-0.53511554,-0.037894823,6.7562494,0.19491312
t55,-0.09866464,1.9587355,16.189465,-1.4851753,-0.31528533,-1.4787003,6.249721,-0.14255261,1.0316364,9.108536,0.5099137,2.0311432,4.708721,-0.010248921,-0.19732799,-0.6914539,8.494296,-0.022689464,-0.3495741,7.6084046,6.356208,-0.015922032,0.034665514,0.9821963,-0.029947862,3.0838914,-0.9208142,-0.23836954,-0.13838053,0.21845298
t56,3.503761,-0.16106072,0.38808694,1.7731129,-0.0705499,-0.028513541,-0.11143005,-0.87855303,1.3988013,-0.06307954,0.32253063,1.6421062,0.7022517,-0.009902233,2.43529,-0.32979247,2.2829883,0.04031982,1.7518088,4.0748754,-0.09446967,-0.038681686,0.99095273,4.9565296,0.6686682,0.44285908,-0.48975876,-0.0412034,6.751601,0.0018563881
t57,2.9159694,-0.14864859,-0.0013642926,1.7230421,-0.047954373,0.07501721,-0.11440542,-0.82775295,1.5981318,-0.061549336,0.32660803,1.4538645,1.0309023,-0.010431227,2.4398851,-0.29338366,2.0264533,-6.7728266e-05,1.8049321,3.7638378,-0.08761214,-0.03643519,0.8097716,4.492928,0.81211656,0.41241416,-0.44671065,-0.039752424,6.7755165,0.003735025
t58,-0.11599216,2.2910302,16.270689,-1.4617676,-0.30192646,-1.5005128,6.4305983,-0.12135411,1.0315392,9.685179,0.47714457,1.7405994,4.8917203,-0.011249191,-0.18694259,-0.67522955,8.382473,-0.02382868,-0.35271603,7.682174,6.1895957,-0.01598275,0.036193997,0.7166216,0.073844105,3.617194,-0.9157783,-0.24354158,-0.13915475,0.000463348
t59,6.8497686,-0.11621208,-0.006281907,0.07464233,3.3366418,0.22198333,-0.13592342,-1.003733,0.03105212,-0.13516124,0.29273537,0.615759,0.84194565,0.22167918,-0.19840005,-0.44386488,1.2762884,4.7596984,-0.6138334,2.1188178,-0.0122552095,-0.0219882,5.854777,6.821178,-0.20023303,0.6646222,-0.17658399,4.7284536,2.4783063,0.36273476
t60,8.681053,-0.11339878,-0.0027383144,-0.039667062,3.5278606,0.11759646,-0.12046175,-1.0850465,-0.06402846,-0.20602486,0.30085477,0.2326646,-0.059429638,1.7601081,-0.2526469,-0.60133874,0.6366444,4.11618,-0.68227077,2.4359336,-0.028227158,-0.020893876,8.714566,6.871935,-0.330093,0.6865506,-0.19354065,4.9132376,1.9973199,0.584079
t61,-0.067941114,0.9438771,9.991483,-0.9629136,-0.24086896,-0.9958334,5.5405536,-0.0031387825,0.7667125,4.9022574,0.5271145,1.7343094,2.7846856,-0.0045752246,-0.13178726,-0.5446671,6.519089,-0.020286528,-0.25498092,4.6193647,4.907545,-0.008823303,0.01924281,0.31646103,-0.098151624,0.036685012,-0.634122,-0.1720541,-0.059430312,1.9393687
t62,-0.06401277,0.75025785,10.229164,-0.9876392,-0.24901909,-1.006318,5.403176,-0.03304114,0.7316098,4.912106,0.5165575,1.8631127,2.78786,-0.004415739,-0.13406079,-0.5604579,6.689311,-0.019667221,-0.25363925,4.83245,4.9336467,-0.008906516,0.01937508,0.4676538,-0.10316962,0.0014733169,-0.6543527,-0.17306599,-0.06333217,1.8339151
t63,-0.15935145,3.0957026,15.270872,-1.3119872,-0.24791348,-1.442864,6.9352484,-0.037601754,0.83882195,10.623496,0.1788675,0.93294513,4.9658103,-0.012895846,-0.14001839,-0.6567833,7.504401,-0.027403845,-0.3368753,7.373244,5.451535,-0.015409854,0.035331696,-0.016342876,0.8081671,3.9572647,-0.88250995,-0.22906555,-0.11915435,0.002970057
t64,7.0551667,-0.12340699,-0.0024697427,0.055909097,3.2813272,-0.012480437,-0.13859905,-1.0396712,-0.011852651,-0.1615025,0.29704437,0.6612879,0.78987193,0.20680425,-0.22104067,-0.44533357,1.280746,4.9294605,-0.62998754,2.4244795,-0.019196354,-0.023104038,5.9697742,7.1075273,-0.21588102,0.68650436,-0.1834036,4.6499805,2.3617663,0.7691641
t65,-0.014563616,-0.14113533,-0.006224285,0.8175437,2.66832,0.765653,-0.12300015,-0.60654515,-0.024782728,-0.21627302,0.5451356,1.992885,5.531085,-0.013797154,0.16752426,-0.34333083,-0.004528054,-0.0011379628,-0.23791581,7.4712152,-0.0015919628,-0.046028394,0.02004999,4.407583,8.559409,0.8141543,-0.39175332,3.8195546,9.246515,5.93331
t66,2.6954045,-0.1959949,7.459564,11.147458,-0.06784553,-0.32480243,-0.08015131,-0.7007402,-0.25640115,-0.26161274,0.33896363,0.0041926615,-0.05073534,-0.012735457,4.2913465,-0.7102529,-0.008063091,4.669306,-0.060008034,4.1664896,-0.24959627,-0.03337384,0.003961665,5.395218,2.74749,0.5926194,1.7609295,6.240624,6.5711026,3.5006292
t67,1.6897944,-0.17164649,6.7276354,11.676026,0.23875847,-0.20036529,-0.07616674,-0.5772991,-0.22790454,-0.258995,0.3633742,0.02277927,0.21772785,-0.012389094,5.527839,-0.6998742,-0.012128567,4.003102,-0.08675356,3.750589,-0.26755086,-0.02980174,0.0022084464,4.55504,3.5206976,0.5908238,3.3090317,7.4324527,7.2836366,2.1662018
t68,-0.19028811,6.6059265,8.682222,-1.2163113,-0.15801065,-1.1318675,11.106224,3.4287615,1.5423186,10.482414,0.015517837,0.48931733,4.968947,-0.010861552,-0.1720367,-0.70592356,4.9892445,-0.037274778,-0.4324243,3.8105268,4.8084297,-0.014483894,0.04030957,-0.1710892,1.9765931,1.3997842,-0.863191,-0.28686962,-0.11980201,0.0003209733
t69,-0.14216505,2.615845,14.21973,-1.4438417,-0.29733393,-1.3257285,7.225195,0.63767344,1.0205035,9.128641,0.5685459,1.191769,4.751961,-0.009744882,-0.1625224,-0.7080388,7.74449,-0.028233765,-0.3749078,6.065575,6.294377,-0.013615971,0.030853538,-0.029099518,-0.07203491,2.0704932,-0.8311546,-0.24690218,-0.11080179,0.71451193
t70,10.521467,-0.12175673,1.379907,-0.091975644,2.7629795,-0.11389595,-0.116613775,-1.2107481,-0.1036356,-0.25693274,0.2979766,0.26548085,-0.16645248,1.9593596,-0.29130998,-0.71572924,0.919903,4.298992,-0.7200594,3.6172454,-0.019859644,-0.027215822,9.575452,7.766768,-0.39052784,0.76093626,-0.26278657,4.9410768,1.8775474,1.3294573
t71,9.3639345,-0.115993135,0.16522367,-0.069981225,3.3160374,-0.0038581996,-0.118626036,-1.1258179,-0.093861856,-0.23783676,0.30385152,0.001216562,-0.13800448,2.2162268,-0.28546774,-0.665428,0.6450507,4.112234,-0.71028906,2.7087286,-0.032841213,-0.02160163,9.685358,7.0408506,-0.4023598,0.7217707,-0.21573865,5.04554,1.9625138,0.70876247
