,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
t33,8.400114,8.711795,5.363094,2.637538,2.5827575,5.1249285,3.5623906,3.8547297,5.468817,5.5208497,4.074166,4.117421,5.0025163,5.637509,5.4933133,5.759063,2.9532409,5.234039,4.5039344,5.8687334,5.6192374,3.8208926,5.250499,5.390766,4.6388683,4.07469,5.3883924,6.1747575,4.523646,5.4735627
t34,8.2191925,8.894013,5.3484707,2.718269,2.4179173,4.944455,3.3727543,3.6491623,5.574505,5.6945615,4.018951,4.0526247,5.1972384,6.1711516,5.5662007,5.9670935,2.7498813,5.2219877,4.575943,5.9471245,5.0716133,3.6087081,5.7008576,5.168607,4.8001623,4.1807437,5.213097,6.7431173,4.4734807,5.5284977
t35,12.89786,5.9271526,6.2172947,3.2430956,4.5798054,5.296989,5.147669,4.2912273,6.437326,4.997816,4.3531313,4.2801027,3.201495,5.8595004,5.7220526,4.407311,5.574828,4.8780885,4.18417,3.542254,5.323356,5.8350115,5.700292,6.022458,5.3016286,5.4294143,4.8367267,5.5901065,4.951091,4.3583198
t36,8.209417,8.916586,5.2724032,2.7510371,2.390612,4.949068,3.3703136,3.655634,5.602744,5.750124,3.9694934,4.0310736,5.148273,6.175453,5.635846,5.972419,2.7843337,5.196713,4.600783,5.9102306,5.0555997,3.6034799,5.6860023,5.1508183,4.849548,4.210018,5.2373514,6.749764,4.401569,5.5422797
t37,8.225699,8.889888,5.2985477,2.7378743,2.3734767,4.925381,3.3456159,3.6624193,5.5820904,5.7095346,3.9598362,4.04911,5.1497145,6.1503234,5.6125917,5.9783435,2.7607393,5.2115493,4.5959854,5.9466863,5.0856147,3.5844343,5.6716723,5.1736474,4.85502,4.1672635,5.2295947,6.7256193,4.428859,5.574351
t38,8.223134,8.888133,5.3799834,2.701704,2.4418142,4.95079,3.384397,3.646981,5.5676603,5.6831045,4.0454035,4.059023,5.211492,6.1692295,5.5334797,5.960598,2.739435,5.227021,4.5640507,5.955051,5.084473,3.6211536,5.708823,5.170436,4.766442,4.179975,5.1973886,6.7309475,4.4951243,5.508843
t39,8.224952,8.889682,5.3441916,2.717908,2.4254024,4.9518404,3.3775167,3.6553066,5.5713706,5.6945972,4.0219502,4.0521827,5.1922517,6.1572776,5.5658665,5.9618797,2.7542112,5.2257805,4.5720053,5.942843,5.086303,3.617245,5.6890025,5.1735697,4.794415,4.18072,5.221517,6.728596,4.4692187,5.522864
t40,12.80095,5.9307466,6.2286253,3.2069125,4.537794,5.2918677,5.151309,4.272121,6.393745,5.0689273,4.361891,4.262753,3.2121582,5.8820434,5.6951942,4.392946,5.5590043,4.9104314,4.1985073,3.5524852,5.3803167,5.8281193,5.688873,5.9982,5.2879944,5.4208055,4.8054132,5.628452,4.9407625,4.3571134
t41,12.89907,5.926176,6.2174416,3.2409952,4.5772657,5.298787,5.1516833,4.2912865,6.4292583,4.994586,4.350912,4.287409,3.2064734,5.853294,5.710747,4.410916,5.583844,4.887094,4.1866446,3.54696,5.322483,5.842139,5.705532,6.012387,5.309039,5.4194765,4.837063,5.592827,4.9498687,4.35627
t42,8.166985,8.961735,5.2442245,2.7584484,2.3914385,4.9541264,3.3623948,3.6141467,5.608381,5.776076,3.9617395,4.0182014,5.1610584,6.171395,5.652727,5.9885335,2.8014631,5.1886096,4.5959067,5.896705,5.062752,3.6055503,5.683545,5.119191,4.854852,4.2128367,5.237017,6.7277884,4.358652,5.5635967
t43,8.186937,8.928458,5.2304463,2.7511663,2.3376133,4.916905,3.337693,3.632645,5.60289,5.7619524,3.9070725,4.0432634,5.1145196,6.1207395,5.668162,5.990278,2.7957027,5.1747956,4.622936,5.932745,5.1154537,3.5750058,5.645373,5.147963,4.89973,4.1730375,5.22638,6.6727905,4.3341284,5.6155934
t44,12.880742,5.890262,6.2651205,3.2301443,4.588056,5.318624,5.1762013,4.234166,6.4009013,5.0126104,4.408389,4.30732,3.176427,5.859199,5.6974235,4.38329,5.585735,4.9247503,4.2037263,3.5139043,5.371804,5.8512177,5.731775,6.037531,5.309693,5.474915,4.7931843,5.6015067,4.910596,4.4081535
t45,8.441466,7.6381845,10.472153,5.224613,3.756531,6.64704,4.5729604,5.9374895,5.265385,5.529158,3.8734238,1.4763148,8.230825,5.4300776,4.627647,5.000637,3.6487453,3.863089,5.2568717,7.5428824,5.3352065,2.613735,4.8816056,4.5098915,5.066687,5.2853746,5.7817945,6.9100585,4.1116757,4.3994737
t46,12.896778,5.96689,6.1912637,3.2419841,4.5615335,5.299132,5.168454,4.3207445,6.4044833,4.987123,4.314273,4.3052497,3.222825,5.8204103,5.67529,4.4512157,5.620728,4.909816,4.1814156,3.5633214,5.2999854,5.8758783,5.7086043,5.999327,5.345678,5.3771234,4.8612885,5.601054,4.9472504,4.325607
t47,5.917128,12.118918,0.124771714,5.216227,5.7454295,6.548307,1.6334057,0.82623154,5.224647,4.411677,2.9290311,6.7656384,7.467813,4.3841515,5.7735095,6.5008793,4.9818716,5.001993,5.189204,5.8343987,3.9679928,4.9589243,2.2508144,4.3236375,6.468855,1.3054166,6.935942,7.7989306,3.0047514,7.7198367
t48,8.025966,9.046441,5.1035705,2.7878118,2.0976965,4.7119546,3.078206,3.4500751,5.657725,5.845138,3.699551,4.063554,5.1857724,6.2282124,5.7748647,6.207788,2.663684,5.1004114,4.7144065,6.09104,5.05842,3.3383853,5.78182,4.991575,5.094717,4.018419,5.0293646,6.7016516,4.15396,5.8983345
t49,8.025935,9.046186,5.104751,2.787342,2.100179,4.71236,3.0807223,3.4498372,5.6576085,5.8451724,3.7004955,4.06351,5.1858125,6.2281733,5.773823,6.2073236,2.6622043,5.1004176,4.7139063,6.090888,5.0585213,3.339696,5.7823706,4.9904237,5.0952735,4.019936,5.029042,6.7016068,4.1543365,5.896928
t50,7.966797,9.096688,5.084318,2.7946277,2.004522,4.6334476,2.9866872,3.3883703,5.6665816,5.889134,3.640109,4.0749407,5.204114,6.331322,5.793438,6.263708,2.5975356,5.0799484,4.7397456,6.131552,4.9555097,3.2483408,5.8775077,4.920513,5.1693316,3.9951544,4.963757,6.8023844,4.092562,5.9819217
t51,5.8878384,12.164858,0.06366116,5.2160687,5.780194,6.5694184,1.630737,0.81019807,5.1891937,4.4310236,2.9490464,6.768696,7.470342,4.3703036,5.815665,6.470458,5.027105,5.0303526,5.1530104,5.8214755,3.924002,4.9980984,2.235326,4.3261204,6.4633136,1.2895422,6.9503107,7.7843094,2.9688246,7.750356
t52,8.028565,9.059073,5.0900207,2.8180232,2.1311097,4.743416,3.1132843,3.453837,5.6885257,5.852842,3.7077625,4.0300174,5.2164707,6.211081,5.8003845,6.2104654,2.6926343,5.0701265,4.7227745,6.0919576,5.073387,3.3591871,5.7700725,4.9906898,5.093506,4.052518,5.0258346,6.6792197,4.170541,5.872791
t53,8.007361,9.073241,5.1128674,2.7709265,2.0347211,4.6538277,3.0207138,3.421294,5.62655,5.836612,3.6858356,4.0666456,5.177267,6.3042836,5.7407694,6.2167025,2.607555,5.145418,4.6829815,6.072539,4.9760447,3.279616,5.8500514,4.946331,5.1462264,4.0339494,4.9968963,6.786169,4.132098,5.9614334
t54,7.9949517,9.059868,5.080867,2.7858405,2.0627058,4.6818323,3.0433822,3.4191396,5.6790957,5.87618,3.6696281,4.083374,5.187953,6.261622,5.8016505,6.236992,2.6272569,5.070057,4.7461724,6.1229014,5.029138,3.3069344,5.813971,4.96147,5.1230364,3.9820685,4.9998837,6.727475,4.122308,5.929062
t55,13.370662,5.9925513,6.306375,3.159035,4.5147057,5.3616495,5.232807,4.276915,6.494392,4.680015,4.356461,4.353716,3.0730886,5.719099,5.631595,4.475395,5.7920065,4.8463926,4.1096096,3.4712017,5.0308733,5.9994926,5.834783,6.0829854,5.4389753,5.4389315,4.8576937,5.651236,4.9841266,4.336749
t56,8.018008,9.062851,5.1139116,2.780694,2.041243,4.676545,3.0199394,3.438787,5.636994,5.841754,3.6930854,4.0618386,5.1819487,6.2894907,5.7585816,6.2137737,2.648026,5.122128,4.70018,6.084627,4.9861107,3.2935705,5.8272624,4.9765663,5.112112,4.02641,5.017792,6.774687,4.145359,5.9380674
t57,7.9861064,9.076804,5.085261,2.7960172,2.044698,4.6688943,3.0232203,3.4112108,5.6738915,5.8808317,3.6612568,4.072674,5.2003856,6.2848616,5.796891,6.246981,2.6291845,5.0812135,4.739852,6.1247907,5.003234,3.2872078,5.834032,4.9515085,5.134047,3.9928567,4.990969,6.7532034,4.1152315,5.942938
t58,13.347139,5.972944,6.2852416,3.1665137,4.4976993,5.367124,5.233847,4.2972608,6.475958,4.7065487,4.33536,4.3438873,3.0939333,5.725484,5.653299,4.492146,5.7718105,4.8590546,4.097588,3.4716086,5.05175,5.984346,5.815756,6.082115,5.4307895,5.4299865,4.83718,5.6515827,4.981794,4.316912
t59,5.94052,12.145114,-0.043466877,5.1462274,5.818501,6.530045,1.6774634,0.87179965,5.17772,4.482207,2.9295838,6.7889876,7.4084625,4.2767663,5.8016195,6.5259194,5.0069003,5.130479,5.196961,5.734179,3.898838,4.9523826,2.2013035,4.3646493,6.3853006,1.2887132,7.039408,7.827191,2.865314,7.8509455
t60,5.8796377,12.22343,-0.058526266,5.1846533,5.798395,6.556358,1.6774876,0.8260423,5.1671124,4.4854913,2.9759548,6.7630095,7.428822,4.3244734,5.861216,6.45711,5.0809026,5.096128,5.128123,5.772648,3.8664165,5.0180335,2.219478,4.3647885,6.4329376,1.2941403,6.9883075,7.7847576,2.9005272,7.810641
t61,13.149868,5.936623,6.199891,3.2984025,4.632517,5.3264055,5.177629,4.318979,6.4694147,4.832744,4.3408003,4.3450847,3.179568,5.7739635,5.7161202,4.4620795,5.6626544,4.869531,4.164887,3.5209222,5.213078,5.901827,5.746977,6.068788,5.372036,5.4408045,4.902173,5.5388823,4.94467,4.376135
t62,13.163135,5.9409137,6.1809688,3.3190315,4.6518354,5.323252,5.158836,4.337663,6.4907184,4.816566,4.3314905,4.353962,3.1969936,5.7749166,5.7329283,4.458094,5.6488624,4.8484406,4.175134,3.5402226,5.1952014,5.886145,5.7338557,6.049808,5.359656,5.43161,4.924713,5.5187697,4.9660144,4.373914
t63,13.454832,5.9849677,6.294067,3.186739,4.525994,5.3780255,5.250469,4.29336,6.496944,4.6279936,4.3498673,4.371778,3.0644336,5.6901164,5.6380935,4.508114,5.815704,4.8523116,4.094263,3.4537115,5.0017543,6.0196366,5.844114,6.1142797,5.460977,5.4495873,4.8721137,5.6289144,4.9731297,4.340064
t64,5.9207478,12.14549,-0.013220898,5.17521,5.829061,6.5439825,1.6512501,0.8444376,5.1861777,4.4482875,2.909028,6.8165417,7.4316487,4.3020186,5.7886963,6.5207505,5.0066423,5.102424,5.202678,5.759997,3.90372,4.962274,2.1810184,4.3392887,6.412204,1.266433,7.018402,7.8429837,2.893146,7.8248816
t65,8.467077,7.656942,10.481443,5.180322,3.7739856,6.615567,4.548334,5.948766,5.2810864,5.496839,3.8685918,1.5152385,8.186171,5.452206,4.668535,4.972634,3.688647,3.8883479,5.2306714,7.502099,5.3523955,2.667234,4.875137,4.5440555,5.0582147,5.258883,5.780075,6.91219,4.149531,4.4438124
t66,6.4142895,-3.4314353,1.2825373,3.7595296,4.480176,4.9353952,4.731567,2.9533072,5.178013,5.719812,7.3926835,3.1308954,8.421542,3.0948234,5.8632183,5.2277265,4.2770314,2.9609048,3.81751,9.9206915,2.8613312,3.4934614,4.8956423,4.4061007,4.2182884,3.7815888,4.818682,3.2220125,4.784589,6.11538
t67,6.419966,-3.4515336,1.2971549,3.7354927,4.519146,4.9666567,4.730957,2.9558306,5.2112885,5.700451,7.417672,3.1598005,8.445808,3.066333,5.888863,5.219823,4.316935,3.0016978,3.7967374,9.924809,2.901409,3.4812546,4.910939,4.3646016,4.211793,3.8007095,4.7858086,3.2602527,4.8229575,6.112201
t68,13.771897,5.948362,6.2117825,3.3649893,4.6738615,5.4498262,5.3057027,4.3722916,6.5147996,4.4073358,4.319265,4.479279,3.0459838,5.525884,5.6728787,4.639911,5.9748282,4.8697147,4.067463,3.3879519,4.879136,6.1489697,5.898332,6.275391,5.6068726,5.5305676,5.0113387,5.4769444,4.911518,4.411269
t69,13.416866,5.9930296,6.3016443,3.165401,4.543064,5.342864,5.2312303,4.2703056,6.4983315,4.667464,4.364678,4.3500185,3.076652,5.7247286,5.626984,4.476393,5.778306,4.857292,4.120824,3.4776013,5.042153,5.986605,5.828269,6.0862885,5.424718,5.4352965,4.8879128,5.629974,4.9694843,4.3634534
t70,5.8641124,12.221621,-0.021359676,5.2043166,5.8014193,6.579609,1.630582,0.80105263,5.1541233,4.447357,2.9592905,6.7870903,7.4638896,4.348248,5.8525143,6.4481936,5.0820537,5.0634847,5.130118,5.800375,3.8619266,5.0332923,2.202039,4.335259,6.4427624,1.2784384,6.979497,7.8003454,2.9251747,7.7915134
t71,5.8771687,12.274243,-0.096009545,5.155609,5.727464,6.524163,1.7347763,0.8478294,5.1879187,4.559967,3.0387292,6.6978717,7.422041,4.328838,5.9089346,6.427527,5.1215873,5.0787487,5.089038,5.781591,3.83858,5.0365224,2.2655392,4.4302344,6.4178543,1.374089,6.972021,7.746241,2.9130952,7.804975
t72,13.510259,5.9837933,6.2889743,3.2044725,4.553468,5.380785,5.266646,4.2986293,6.5062165,4.5880146,4.3496757,4.3919153,3.0505645,5.659912,5.63381,4.53145,5.8474784,4.8581314,4.090287,3.4388008,4.975403,6.048684,5.863366,6.145714,5.483983,5.462422,4.9066644,5.6016974,4.9575205,4.3655047
t73,8.43065,7.6851673,10.503291,5.238927,3.799132,6.6035767,4.6093144,5.9784484,5.2694154,5.543419,3.8638997,1.4548614,8.232881,5.4087477,4.616958,5.00704,3.648424,3.842932,5.2723665,7.548837,5.3441463,2.6108437,4.8726754,4.5150623,5.084178,5.237608,5.7952776,6.915445,4.1051173,4.3975134
t74,8.45109,7.6763096,10.512504,5.200822,3.788902,6.5997057,4.578226,5.970714,5.2572827,5.494845,3.8532848,1.489172,8.196518,5.4292517,4.6658125,4.960013,3.692273,3.8622842,5.249318,7.5105815,5.3592315,2.6552217,4.8608184,4.549357,5.084079,5.2356486,5.7939034,6.9444375,4.1524467,4.445616
t75,6.4354544,-3.459657,1.2783246,3.7438977,4.5203595,4.9723716,4.70848,2.9293776,5.2112565,5.7191534,7.403441,3.1579492,8.428214,3.066071,5.8964863,5.22671,4.3191376,3.0050886,3.8116133,9.89727,2.9048176,3.4689314,4.891577,4.3622313,4.1900973,3.7847147,4.78582,3.2631257,4.824617,6.0911427
t76,-2.148182,4.8287325,6.3047934,4.0487156,5.383849,3.5915244,4.841884,4.855659,4.817894,5.8104663,7.553176,5.5018454,3.5952713,6.097147,3.8117006,5.03494,3.1503565,3.7120726,4.444878,4.2636633,5.362848,7.050752,6.2119746,4.8679233,3.8568988,4.6189513,2.4861727,4.9507036,4.5657835,3.5784497
t77,5.885166,12.258463,-0.04912433,5.167463,5.7136226,6.5347443,1.6894835,0.84003425,5.196349,4.533341,3.0193002,6.7085247,7.4590693,4.3608236,5.882175,6.4375124,5.1083956,5.0355563,5.111039,5.816617,3.8560333,5.0280733,2.269238,4.4045215,6.424861,1.3691736,6.9539976,7.760176,2.953139,7.7703404
t78,6.4021955,-3.4096675,1.3052697,3.7325072,4.4954133,4.93251,4.752862,2.9760685,5.199175,5.69764,7.418844,3.137763,8.447426,3.0960965,5.857178,5.2229476,4.2881174,2.962461,3.79437,9.942613,2.8671377,3.5044286,4.9158545,4.4007516,4.24151,3.8008897,4.797213,3.2356026,4.799104,6.1365795
t79,6.418895,-3.440862,1.2784175,3.7593894,4.4858317,4.943107,4.726091,2.946831,5.1810374,5.722092,7.39255,3.135409,8.420545,3.0882063,5.8704195,5.2274914,4.2830076,2.967401,3.8188903,9.915638,2.867352,3.4886615,4.892509,4.3986144,4.212048,3.7796123,4.815706,3.2268596,4.7897115,6.109574
t80,13.839111,5.885737,6.115059,3.5521517,4.6914597,5.560104,5.2905183,4.473664,6.4610305,4.335564,4.271961,4.512166,3.1107228,5.4565964,5.771864,4.682477,6.03102,4.866356,4.050573,3.3720481,4.8471246,6.157887,5.8483863,6.309535,5.717269,5.5772057,4.94096,5.4046187,4.901797,4.338055
t81,13.607496,6.0011573,6.290031,3.305262,4.6277466,5.4358616,5.2491546,4.3114796,6.540243,4.5291576,4.389491,4.446272,3.0312924,5.624647,5.6322904,4.5315285,5.8782825,4.817999,4.109884,3.4318435,4.9781394,6.0740495,5.8752894,6.174561,5.5277753,5.5208097,4.9633203,5.5295177,4.9677005,4.3841558
