,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
t42,1.8297207,-0.45611304,1.2443012,-0.022763915,4.201096,-0.15406643,10.295741,3.6616924,-0.0056870193,-0.1196603,5.02907,0.038045578,-0.6408295,2.6170685,-0.055926103,5.635091,-0.04081624,13.027753,4.6035748,0.6119903,-0.34609026,-0.00091948936,5.4041133,0.6855506,-0.1459599,9.893217,-0.15782939,0.019684298,1.7618059,-0.10732373,-0.052116,1.0167252,-0.3774923,8.83776,1.2219185,-0.0028970593,0.03225359,0.13709785,-0.7899113,3.9216619,6.444113
t57,1.686517,-0.4634375,1.7163007,1.1270418,2.746551,-0.13897394,9.511036,2.2083757,-0.0053772666,-0.2363087,5.883371,0.07109303,-0.6424642,4.432324,-0.031002654,5.809831,-0.044759538,11.619904,4.4168878,0.09732748,-0.22487883,0.5943394,4.2998457,2.287267,-0.16570382,8.956765,-0.12931061,0.015485232,2.424849,-0.09055026,-0.072386846,0.16227034,-0.29338294,8.659285,2.8646119,0.51623595,0.030916017,0.09821217,-0.6272012,3.1058643,6.3332095
t60,1.6263504,-0.47108003,1.7416037,0.99191266,2.9385521,-0.14037763,9.744398,2.3606312,-0.0055034603,-0.22351359,5.9139576,0.06981965,-0.6536858,4.302201,-0.0328653,5.9064875,-0.04531458,11.90697,4.471765,0.1610525,-0.2410054,0.4052636,4.5096216,2.2023125,-0.16604464,9.170454,-0.13577437,0.016371256,2.4091523,-0.09332186,-0.06832219,0.24884492,-0.30492315,8.848393,2.771176,0.41084805,0.031478655,0.10393232,-0.65621483,3.195499,6.4465303
t61,1.6293508,-0.47046986,1.7425386,1.002477,2.933206,-0.14013116,9.734707,2.357145,-0.0055019115,-0.22402693,5.9138875,0.06982135,-0.6532046,4.3051043,-0.03257254,5.898136,-0.04532783,11.895701,4.471784,0.16075815,-0.24049328,0.4119455,4.500798,2.214312,-0.16613129,9.169735,-0.13579415,0.016326953,2.406049,-0.093043484,-0.06830205,0.25018987,-0.3041408,8.833788,2.7734249,0.4220226,0.031465407,0.10373483,-0.6553351,3.1878712,6.4439774
t63,0.38664693,-0.644161,3.1354382,2.1209264,2.5457385,-0.14203326,11.0773115,1.3148036,-0.0066108177,-0.3521732,8.298736,0.14492764,-0.81222224,6.857826,-0.021736016,7.791515,-0.054711364,13.093385,3.8867047,-0.003681568,-0.18898809,-0.0011445044,4.8090324,4.774152,-0.22521187,10.003426,-0.16905452,0.020200975,3.9415805,-0.11212808,-0.08778394,0.10905982,-0.26095808,11.15912,5.04095,-0.031422086,0.026199672,0.109892614,-0.6879367,2.5995948,7.137864
t74,1.1146269,-0.5884119,4.7952347,3.764516,-0.0017187682,-0.13120969,9.1824875,0.0061253905,-0.007202513,-0.34522963,9.799389,0.1195858,-0.83144206,9.41251,-0.050340794,8.51462,-0.06553335,10.165977,4.1471405,-0.023415053,0.5510185,0.9505774,2.8616467,8.582638,-0.22741014,8.425692,-0.17313501,0.013502363,4.763051,-0.10392605,-0.15877993,0.01053876,-0.0200996,9.416693,6.7838197,0.6239456,0.025062189,0.074031435,-0.40451068,1.6144062,6.2481217
t75,0.6778549,-0.61713094,4.359585,3.5195692,0.4492809,-0.13157436,10.034195,0.0032995248,-0.007275594,-0.37304536,9.861188,0.14515977,-0.85108244,8.971749,-0.034970008,8.546477,-0.062338907,11.115254,4.0287986,-0.018465457,-0.026149433,0.36514315,3.5573683,7.699705,-0.22593385,8.926882,-0.1758362,0.015421226,4.5226088,-0.10655702,-0.13367158,0.0077398457,-0.09682221,10.483743,6.4523077,-0.0058002057,0.024021214,0.08490317,-0.49161932,1.6400765,6.7585926
t76,0.082798496,-0.6861204,4.5380354,3.4210122,1.0004891,-0.14160512,10.978492,0.0014920604,-0.007614161,-0.40970448,10.440912,0.1741333,-0.91254467,9.240843,-0.026001664,9.157192,-0.06345507,12.461418,3.769208,-0.013190383,-0.06410627,-0.0015896735,4.274043,7.7589316,-0.24197198,9.714501,-0.19146255,0.01901936,4.702216,-0.12295224,-0.1209586,0.0039616246,-0.14219485,11.82494,6.8438077,-0.039753824,0.022502838,0.09732349,-0.58910066,1.6772156,7.283978
t81,-0.005814121,-0.70867133,4.97556,3.5956407,0.85257393,-0.14510453,11.131583,0.0024226136,-0.007972348,-0.4170104,10.914271,0.17972988,-0.94411904,9.688858,-0.031139439,9.525061,-0.06651113,12.671618,3.6830356,-0.013548294,-0.049610022,-0.0028312076,4.31914,8.342852,-0.25122944,9.849403,-0.20331687,0.019593587,4.9428525,-0.12892453,-0.12727937,0.0036015771,-0.12616238,12.092248,7.1904755,-0.04676116,0.022175238,0.09885406,-0.5959946,1.5563492,7.356905
t100,-0.07191498,-0.84633374,8.648477,4.898153,-0.008491237,-0.18799855,10.81463,0.010533708,-0.010533855,-0.414608,13.994426,0.18359795,-1.1157117,13.817289,-0.09922659,11.96728,-0.092119634,12.178581,3.619414,-0.031376816,2.0106013,-0.0095647955,4.271387,13.198875,-0.31694713,10.486668,-0.26409376,0.023553815,7.2655463,-0.17397572,-0.2052962,0.0057853498,1.6403694,12.327276,10.55828,-0.07392987,0.024137625,0.09620835,-0.5407241,0.8435279,6.6634316
t107,-0.0750718,-0.85095984,10.045052,5.5418053,-0.018924884,-0.20383963,9.4251795,0.013225325,-0.0110192355,-0.4011538,14.2014065,0.17046835,-1.105977,15.876551,-0.14039831,12.395705,-0.10673365,9.992361,3.977678,-0.038535915,3.7632937,-0.009758322,3.4930322,14.767315,-0.33714682,10.260196,-0.251592,0.023872843,8.414174,-0.19475889,-0.24197029,0.00926844,4.3052826,10.415491,12.321413,-0.059077356,0.025582217,0.09436529,-0.4524403,0.6364502,5.5456276
t149,-0.13395765,-0.9392145,11.750037,6.1276016,-0.02367346,-0.22826166,9.73073,0.014840322,-0.012475653,-0.4341369,15.835104,0.19187555,-1.216258,18.194294,-0.16791075,13.782872,-0.12380989,10.23912,3.996304,-0.044004355,4.733443,-0.015776167,3.942653,16.850986,-0.37736297,11.141651,-0.28367758,0.028501667,9.56061,-0.22771944,-0.2696188,0.0075367657,5.5289764,10.939127,14.285075,-0.08858039,0.024439273,0.10820987,-0.48211652,0.30044475,5.4236264
t176,-0.13603126,-0.8992467,13.485491,7.094779,-0.037824284,-0.23624632,7.6335425,0.017619066,-0.012871861,-0.4138707,15.992378,0.17393765,-1.1994255,21.240011,-0.21535109,14.555548,-0.14761773,7.273448,4.6281343,-0.05217455,7.1271205,-0.013062845,2.6945279,18.935053,-0.39040223,11.036125,-0.26076332,0.0293686,11.008033,-0.25039905,-0.31375957,0.010390861,8.944799,8.097512,16.615477,-0.064464055,0.026371777,0.106763124,-0.35812086,0.21618296,3.8117511
t177,-0.1311834,-0.8892669,13.59743,7.173563,-0.03935132,-0.23530708,7.3440566,0.017951064,-0.012816422,-0.40718338,15.935067,0.17028183,-1.1914518,21.490181,-0.21985807,14.59981,-0.14977919,6.910783,4.738853,-0.053524185,7.3775887,-0.012376351,2.5078626,19.086855,-0.3895843,10.982899,-0.25744474,0.029227708,11.10609,-0.2514452,-0.31827825,0.010902561,9.293388,7.70382,16.823727,-0.059491783,0.026569908,0.10611543,-0.33917555,0.24318905,3.6396701
t190,-0.10708485,-0.8747084,15.88798,8.071692,-0.056047924,-0.2403945,4.8314257,0.020417223,-0.012866048,-0.41300783,16.104136,0.16395478,-1.1682576,24.988098,-0.2802445,15.576224,-0.17192726,3.9767785,5.9642286,-0.08174581,10.442623,-0.009042093,1.2747468,21.848373,-0.40244702,11.182158,-0.21683145,0.029375365,12.4504595,-0.27662173,-0.3779157,0.014340564,13.039884,4.286866,19.448763,-0.04672244,0.031527843,0.12371396,-0.20478135,0.6282329,2.0281599
t206,-0.12010557,-0.89402944,15.979715,8.10903,-0.055307433,-0.24414007,5.1562366,0.020228432,-0.013128058,-0.42108393,16.291763,0.16726443,-1.1862112,25.027828,-0.2774878,15.630143,-0.17243712,4.2718487,5.7555466,-0.08006774,10.26188,-0.010427697,1.4638989,21.89685,-0.4064892,11.283677,-0.22518593,0.02993226,12.529787,-0.28065112,-0.3761807,0.013497077,12.87169,4.6909313,19.545952,-0.05488573,0.03098555,0.12366608,-0.225673,0.5154585,2.1179805
t207,-0.122414775,-0.8978115,15.938872,8.087073,-0.05489958,-0.24493514,5.2545457,0.020201456,-0.013153698,-0.42222145,16.308304,0.1684122,-1.1892785,24.954937,-0.27576432,15.623578,-0.17188303,4.372442,5.7160306,-0.07920982,10.200747,-0.010475812,1.5162965,21.849516,-0.40670165,11.310246,-0.22509086,0.030022942,12.5247345,-0.2799985,-0.3748923,0.013487854,12.780737,4.8033447,19.500889,-0.055565514,0.031062948,0.12292906,-0.22972625,0.50006396,2.166086
t240,-0.11006715,-0.8907172,16.791384,8.362525,-0.061756972,-0.24436523,4.098829,0.020978842,-0.0130611705,-0.42521548,16.277641,0.1661714,-1.1704882,26.29124,-0.30168638,15.970308,-0.1799799,3.0619683,6.265986,-0.092649974,11.432778,-0.008773635,1.0141528,22.948336,-0.40810978,11.342163,-0.20813179,0.029651385,13.042152,-0.28864434,-0.3972761,0.014583147,14.319463,3.3413851,20.53627,-0.047963656,0.03329809,0.12935759,-0.16932808,0.7391274,1.463996
t354,-0.043142613,-0.84051615,18.321495,8.666643,-0.077230476,-0.24381657,1.2914065,0.022633785,-0.012329352,-0.3971774,15.6248455,0.1572593,-1.0719857,28.30851,-0.34839737,16.412758,-0.19029693,-0.0064801937,7.781896,-0.117724024,13.87039,-0.0043078368,-0.010660922,24.603817,-0.39935243,10.900052,-0.1487943,0.028275507,13.658782,-0.30012232,-0.4327643,0.019439993,17.292593,0.0048669437,22.048748,-0.014791551,0.036680702,0.14070612,-0.011802737,1.1806699,0.143398
t355,-0.053966634,-0.8431574,18.084637,8.675974,-0.07499582,-0.24328808,1.6454271,0.022348922,-0.012431234,-0.40594047,15.679864,0.15702003,-1.0853523,28.068401,-0.34372362,16.309328,-0.18913123,0.29621446,7.5705943,-0.11524092,13.579759,-0.004516036,-0.004609194,24.436165,-0.40036225,10.986276,-0.15698102,0.02808311,13.580066,-0.2970161,-0.42894113,0.018671127,16.941517,0.20857526,21.854294,-0.01835045,0.03676866,0.1389881,-0.029694209,1.1369152,0.31547862
t346,-0.043414705,-0.84064925,18.331293,8.668461,-0.077278934,-0.24353017,1.2741848,0.022629084,-0.012336246,-0.39726135,15.625422,0.15761659,-1.0718994,28.31841,-0.34861183,16.412508,-0.19047736,-0.006718108,7.7890806,-0.11756833,13.877144,-0.0043219933,-0.010911297,24.603792,-0.3990495,10.903546,-0.14894396,0.028307034,13.66074,-0.3001052,-0.43276507,0.019563358,17.304924,0.004842933,22.052155,-0.014873991,0.036689363,0.14059307,-0.011357206,1.1781896,0.1418708
t238,-0.07299599,-0.8415827,17.883514,8.762803,-0.07219718,-0.24127534,2.2095315,0.022016186,-0.012695214,-0.41912967,15.988464,0.15415584,-1.1217666,28.04006,-0.33623105,16.225483,-0.19080018,0.9624897,7.203383,-0.10890565,13.2845335,-0.0054419218,0.031191986,24.38995,-0.4015264,11.164445,-0.1712685,0.028265081,13.681222,-0.29596877,-0.43079245,0.017586501,16.70144,0.80825603,21.791563,-0.031901862,0.037146524,0.13731231,-0.06585589,1.0742213,0.47465578
t267,-0.10038648,-0.8744401,17.498724,8.672418,-0.067397304,-0.2459614,3.226335,0.02153701,-0.0130640995,-0.4304395,16.318043,0.16128772,-1.1589154,27.484692,-0.32098785,16.213573,-0.18701062,2.0773335,6.6362796,-0.102278605,12.439672,-0.0077172066,0.5603434,23.883636,-0.41019642,11.353499,-0.19568425,0.029355535,13.480346,-0.2970751,-0.41718656,0.015301782,15.620478,2.1602397,21.35136,-0.046109777,0.034677077,0.13499992,-0.12118836,0.8555691,0.9441792
t275,-0.058881108,-0.8353201,18.470304,8.880718,-0.07708006,-0.24598938,1.4656477,0.022653138,-0.012607296,-0.4139144,15.905239,0.15495384,-1.0966948,28.756044,-0.35154286,16.46842,-0.19352995,0.12875092,7.598008,-0.11641266,13.964445,-0.004903927,-0.011018428,24.895689,-0.40443936,11.050168,-0.15783823,0.028444046,13.867987,-0.30346975,-0.43918216,0.01859439,17.493118,0.0021545002,22.238018,-0.026580675,0.03666507,0.14188364,-0.023048976,1.1431005,0.15470761
t276,-0.085568145,-0.8564412,17.7886,8.784489,-0.070730865,-0.24372348,2.565074,0.021792859,-0.012866376,-0.4239232,16.1657,0.15706998,-1.1390587,28.006933,-0.33247745,16.285664,-0.1904938,1.332076,6.9675946,-0.1081286,13.028155,-0.0063395645,0.20981513,24.312609,-0.40739363,11.262264,-0.18345225,0.028760616,13.621269,-0.2985768,-0.42797762,0.016090902,16.379364,1.2628448,21.71824,-0.038531147,0.036006987,0.13754058,-0.0846874,0.99376714,0.607923
t386,-0.059755556,-0.8339894,18.500702,8.912624,-0.077128574,-0.24289568,1.5200323,0.022377217,-0.012653332,-0.41922274,15.916998,0.15420547,-1.1002585,28.801954,-0.35294706,16.463547,-0.19425678,0.1287884,7.57775,-0.116233274,14.025335,-0.0050911503,-0.009632065,24.925547,-0.4068793,11.124268,-0.1575698,0.028394442,13.912623,-0.3020321,-0.4411082,0.018512022,17.52905,0.0018906891,22.239855,-0.02772138,0.03676946,0.14269963,-0.029400848,1.1405387,0.08960667
t387,-0.0598285,-0.8342648,18.497263,8.909863,-0.07715016,-0.24268384,1.5216953,0.022388522,-0.012648171,-0.41928107,15.913885,0.15420055,-1.100361,28.802969,-0.353151,16.464268,-0.19432992,0.12761754,7.577674,-0.116334036,14.026193,-0.0050932826,-0.009693471,24.92566,-0.4069288,11.123975,-0.15752171,0.028386107,13.913309,-0.3019362,-0.4412152,0.01851805,17.529331,0.001903864,22.241272,-0.027735839,0.03678075,0.14259999,-0.029052243,1.1421019,0.08583275
t390,-0.059818257,-0.83461726,18.497107,8.912635,-0.07715401,-0.24344967,1.520787,0.022298621,-0.012647174,-0.41979614,15.907699,0.15504351,-1.1009295,28.789608,-0.3527101,16.468721,-0.19399285,0.13504586,7.572111,-0.11624331,14.019969,-0.0050317645,-0.009825946,24.915476,-0.40647158,11.131866,-0.15828931,0.028358825,13.908104,-0.30187535,-0.44116175,0.018660367,17.539072,0.0016440238,22.26762,-0.027585017,0.03672258,0.14338277,-0.029645061,1.1362997,0.09194425
t391,-0.05996912,-0.834494,18.497036,8.912956,-0.07715698,-0.24346367,1.5211447,0.022302879,-0.012646597,-0.42003134,15.908762,0.1548899,-1.1011361,28.79388,-0.35272133,16.46949,-0.19397122,0.13516831,7.572329,-0.11626236,14.019098,-0.00503416,-0.009732673,24.919682,-0.40629315,11.133727,-0.15831764,0.028355947,13.910185,-0.3019555,-0.44105917,0.018646376,17.538435,0.0016464785,22.27126,-0.027701655,0.036715183,0.1433667,-0.02979157,1.1372104,0.09090669
t373,-0.060394797,-0.83418775,18.500875,8.910981,-0.07717114,-0.24348882,1.5143803,0.02230881,-0.012644239,-0.4198006,15.905432,0.15505864,-1.1006445,28.790392,-0.35263968,16.465658,-0.19402516,0.12921941,7.571446,-0.11636751,14.019378,-0.0050510033,-0.009748116,24.91771,-0.40643758,11.12529,-0.15823361,0.028379628,13.905556,-0.30183125,-0.44104716,0.018602142,17.539955,0.0017637283,22.270765,-0.027771316,0.036683325,0.1432719,-0.029475631,1.1312939,0.086876296
t357,-0.05978054,-0.8350904,18.498768,8.901332,-0.0771637,-0.2435708,1.5168751,0.022362009,-0.012639416,-0.4194155,15.911005,0.15460323,-1.1007799,28.778105,-0.35249072,16.473064,-0.19408675,0.13485727,7.5758386,-0.11627533,14.021832,-0.00509646,-0.0100065395,24.91982,-0.40679765,11.126208,-0.15838455,0.02838241,13.912054,-0.30196995,-0.4410051,0.018568857,17.532862,0.00172728,22.265308,-0.027976558,0.036830988,0.14302258,-0.030157154,1.140777,0.09515301
t295,-0.09209106,-0.86458075,17.69682,8.750408,-0.06948085,-0.24420372,2.8294523,0.021718992,-0.012981902,-0.42913255,16.228653,0.15841758,-1.14625,27.809645,-0.32831633,16.246035,-0.18894093,1.6156065,6.8457713,-0.10615611,12.826987,-0.006998238,0.35038087,24.179262,-0.40920815,11.316665,-0.18656291,0.02901222,13.6010065,-0.2980196,-0.42424694,0.015884664,16.092459,1.6226044,21.582886,-0.042077683,0.03541274,0.13677244,-0.09795463,0.94647473,0.7317661
t367,-0.059504353,-0.83841854,18.488874,8.879209,-0.076937854,-0.24513303,1.5078487,0.022768706,-0.012660451,-0.4163934,15.921989,0.15495947,-1.0969199,28.724337,-0.35102856,16.468882,-0.19300148,0.15654677,7.6108956,-0.11662691,13.979249,-0.005034505,-0.010341698,24.969135,-0.40646276,11.090747,-0.15550905,0.028514722,13.918086,-0.30297673,-0.44025713,0.018647535,17.467907,0.0009652442,22.244598,-0.02653433,0.03660303,0.14263968,-0.021962719,1.1553614,0.15906936
