,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
t8,5.49525,-2.0925007,9.979805,-0.81535214,2.8120418,4.7569656,7.1892734,3.8136578,3.5668974,4.9508605,6.848857,6.5860224,6.580721,6.124012,5.8361073,4.288653,6.00578,5.723555,5.185541,4.439895,4.6520925,3.1405668,4.071777,6.042245,6.9732447,6.5657372,3.246991,4.715465,4.6255517,3.708018,5.4584684,6.6891913,4.452028,4.6387296,6.4846687,4.1106787,3.1188557,4.2395396,4.7981486,5.5055885,2.7313583
t9,5.464092,-2.0653079,9.987198,-0.8008142,2.8321636,4.7486544,7.186699,3.8126888,3.588754,4.9663014,6.845882,6.5904574,6.5761523,6.1349454,5.832793,4.291815,6.0118036,5.7252235,5.1875663,4.4243865,4.628091,3.1338408,4.0556855,6.0343246,6.952188,6.582038,3.2346966,4.7233644,4.6305857,3.7175531,5.4765654,6.6666913,4.4411087,4.6319346,6.465652,4.11026,3.096099,4.252924,4.816956,5.529168,2.7396472
t11,6.157005,-2.5652614,9.882758,-0.84261596,2.5748177,4.7177057,7.1614695,3.8339088,3.3563244,4.891816,6.919292,6.5311303,6.720224,5.9817414,5.9025226,4.1307015,5.86144,5.6163,5.2203875,4.580873,4.9488006,3.2439091,4.255032,6.1455383,7.1947002,6.387988,3.3883479,4.6422563,4.5346327,3.6093137,5.2902656,6.934152,4.5488396,4.6902537,6.632779,4.1394362,3.385828,4.11708,4.610572,5.301961,2.6276464
t13,6.1589465,-2.5655146,9.885083,-0.83956087,2.5737915,4.722012,7.1508036,3.8390446,3.3588095,4.8936505,6.9250584,6.5303054,6.721208,5.98168,5.900404,4.1260962,5.8636622,5.6203146,5.2175193,4.5743446,4.9493074,3.2502048,4.249367,6.1489477,7.1930127,6.391928,3.390523,4.647071,4.534615,3.6156988,5.29186,6.9368024,4.545768,4.6916437,6.632163,4.1431227,3.3868737,4.1189475,4.613622,5.300615,2.6340683
t17,6.2235827,-2.6214192,9.921318,-0.86598915,2.529085,4.766893,7.145105,3.881456,3.3713713,4.8794684,6.977562,6.534642,6.734526,5.9888787,5.8804717,4.083184,5.8741393,5.6527305,5.1709085,4.5474863,5.009121,3.3021724,4.230596,6.1958222,7.2168517,6.396317,3.4312623,4.6563306,4.52702,3.6486778,5.263715,6.9807487,4.5337496,4.721756,6.6167536,4.1819386,3.4433722,4.104542,4.600927,5.278156,2.6654031
t20,6.26124,-2.6353276,9.913704,-0.8785398,2.528492,4.7453933,7.1820416,3.8611085,3.352994,4.899481,6.9565487,6.5301437,6.7464867,5.9767203,5.8988566,4.088585,5.8584094,5.6319985,5.1777782,4.562823,4.9719667,3.2902398,4.245986,6.176055,7.1808796,6.3935065,3.4176183,4.6518183,4.5231013,3.6339664,5.279551,6.937039,4.5432243,4.704258,6.610135,4.1634192,3.403359,4.109707,4.600837,5.3131185,2.6428192
t34,5.9217596,-2.4347258,9.806073,-0.7109394,2.64073,4.728303,6.945014,3.851939,3.379207,4.8762455,6.920449,6.4994965,6.651011,5.9837103,5.8743668,4.172808,5.889915,5.631822,5.297456,4.5516562,4.9719806,3.2163901,4.2198963,6.136115,7.277156,6.3918195,3.3700216,4.6829624,4.5673933,3.6266413,5.302648,7.0183945,4.520407,4.6879554,6.7268972,4.1408615,3.4320939,4.142483,4.663417,5.169077,2.6718926
t35,5.8093104,-2.370899,9.801572,-0.69515187,2.6945894,4.7211084,6.9260283,3.8282726,3.4112053,4.8524575,6.8857427,6.512769,6.600507,6.0101438,5.860942,4.2280154,5.9113784,5.6370125,5.316865,4.5561056,4.975914,3.1613371,4.211377,6.1076074,7.311771,6.393872,3.3405836,4.673153,4.586583,3.6133978,5.3052564,7.0467763,4.517604,4.6830087,6.721806,4.125801,3.444583,4.1501102,4.67859,5.1629596,2.6669595
t25,6.0832043,-2.5503767,9.824611,-0.75125647,2.5977385,4.7204742,7.0040812,3.844475,3.3556921,4.8677654,6.9262295,6.509735,6.6817937,5.9724884,5.887084,4.1429887,5.867136,5.6152787,5.270778,4.5751657,5.0256414,3.234194,4.2532086,6.147764,7.2928157,6.3719883,3.388222,4.6571674,4.5469923,3.607722,5.278922,7.0450525,4.5424156,4.695067,6.709766,4.142305,3.4723463,4.1171956,4.623925,5.1789756,2.6463194
t26,5.9189653,-2.4349463,9.84641,-0.7578295,2.6392455,4.7464695,7.0248003,3.8458066,3.420654,4.851968,6.9089274,6.525368,6.628508,6.016401,5.863537,4.2069783,5.9078403,5.6530733,5.263041,4.550955,4.96716,3.1890454,4.2099648,6.13708,7.2701693,6.399129,3.3670692,4.6637387,4.571537,3.6266422,5.2907357,7.010704,4.5186725,4.7015057,6.674198,4.1474657,3.4235747,4.1334863,4.657021,5.2068686,2.6671102
t42,5.859833,-2.4664216,9.778608,-0.6595388,2.7115626,4.6926303,6.9789414,3.798954,3.4050043,4.8132486,6.8631315,6.5260043,6.574679,6.0133233,5.8545117,4.2381606,5.905803,5.6154876,5.3367667,4.581918,5.1112423,3.1358855,4.2444553,6.087819,7.4256406,6.3672895,3.3274758,4.6436625,4.5862136,3.5740633,5.2870574,7.176729,4.540672,4.6815863,6.7471986,4.107725,3.5676925,4.1280518,4.658332,5.1069345,2.647789
t57,5.658802,-2.339681,9.730162,-0.59205616,2.7882507,4.654683,6.8660917,3.7624826,3.397585,4.8117023,6.820678,6.518927,6.5467143,6.0026727,5.860049,4.2729454,5.8978567,5.5818567,5.3944016,4.6073475,5.0859485,3.0882485,4.2647963,6.0468736,7.4394274,6.3552732,3.2900953,4.637553,4.594922,3.5437167,5.304263,7.181029,4.553395,4.657902,6.7805247,4.070787,3.5580893,4.141993,4.673205,5.0798163,2.6280437
t60,5.6322002,-2.3259838,9.73029,-0.58956826,2.8004103,4.649719,6.8726974,3.7534816,3.402696,4.807282,6.8111644,6.523958,6.540927,6.005949,5.8600497,4.2814865,5.8983727,5.5779986,5.3967304,4.6126633,5.086079,3.0775974,4.268807,6.03921,7.4408865,6.354637,3.2824109,4.63148,4.5957255,3.5366092,5.3058543,7.1828537,4.5573845,4.6555567,6.7750015,4.0644355,3.558299,4.141697,4.6730456,5.085016,2.6224422
t61,5.6519713,-2.3355868,9.740939,-0.60380775,2.7899995,4.659667,6.8880997,3.7603455,3.4080307,4.809518,6.8176713,6.525083,6.5439496,6.0102024,5.858109,4.2786155,5.9026833,5.5868597,5.3860106,4.605402,5.0792336,3.0839386,4.260756,6.045276,7.4304934,6.360087,3.2869833,4.6350145,4.5963326,3.5448802,5.3055987,7.17296,4.552368,4.6589336,6.765904,4.0710816,3.5500748,4.142652,4.6744695,5.0949817,2.6278415
t63,-0.017365368,4.132422,7.199536,1.7231222,5.7900257,3.3026924,5.2556643,4.055855,3.631322,3.9773052,6.910678,6.0618396,6.2912526,4.610223,5.601538,4.4695425,5.170524,4.612191,5.623371,5.5825872,5.6139436,2.7929318,5.547827,5.491847,6.87088,6.4300156,2.2754002,3.681191,4.4990625,3.136816,5.976189,6.674315,4.780475,4.546495,6.9034443,3.3154361,3.4817276,3.5181081,4.0854487,5.1427164,3.2541983
t74,-0.1736862,4.2965107,7.161854,1.7631787,5.8608656,3.2767975,5.2491994,4.0434685,3.6106791,3.9941385,6.9084735,6.0875125,6.2769103,4.6073484,5.6382213,4.3910933,5.1847935,4.6304927,5.648856,5.565816,5.6376615,2.8114612,5.544668,5.4757643,6.8465466,6.4158564,2.2929573,3.665324,4.519108,3.1557913,5.9702754,6.589125,4.7637434,4.5750337,6.916342,3.3264358,3.4766712,3.528751,4.099811,5.1298776,3.275204
t75,-0.14625877,4.267131,7.1957717,1.7273302,5.852593,3.3122587,5.253012,4.053163,3.6443784,3.9789379,6.893785,6.0663176,6.312256,4.5988603,5.60986,4.410632,5.149569,4.623877,5.64137,5.599291,5.6287603,2.7767727,5.561253,5.4779506,6.8809977,6.451554,2.2745123,3.6701813,4.482732,3.1254394,6.005054,6.608276,4.798561,4.556617,6.8810077,3.311777,3.4874372,3.493544,4.064355,5.1654162,3.239044
t76,-0.06238184,4.1811514,7.212716,1.7081252,5.79068,3.3190591,5.25206,4.0623145,3.6523101,3.9662046,6.9054866,6.049077,6.312678,4.602651,5.585388,4.471733,5.147513,4.6036816,5.6181264,5.601742,5.609181,2.770468,5.5625463,5.492883,6.891506,6.452208,2.2625632,3.6816876,4.478637,3.118563,5.9989805,6.6728506,4.802976,4.5352983,6.8814487,3.305904,3.4864173,3.4951298,4.061904,5.1655326,3.234171
t81,-0.14122523,4.261074,7.243031,1.6754556,5.8757987,3.368137,5.267003,4.0661097,3.6925023,3.9620485,6.865886,6.040123,6.36906,4.5909457,5.588343,4.4093423,5.0940967,4.624797,5.6361246,5.646429,5.617244,2.7241833,5.56661,5.4797397,6.9316144,6.508401,2.254407,3.6799948,4.426109,3.0910137,6.0632663,6.6057324,4.8527946,4.5354223,6.824019,3.2950726,3.5058925,3.4365382,4.008632,5.2222066,3.1826482
t100,-0.31326836,4.450169,7.138136,1.7837088,5.989681,3.2764823,5.269537,4.0358357,3.5826926,4.0118017,6.8837166,6.105905,6.2727404,4.6135015,5.695655,4.2937636,5.194469,4.665985,5.6766744,5.562324,5.6524215,2.8347266,5.5064006,5.4626656,6.8185654,6.4120646,2.3142326,3.66453,4.5189314,3.1861382,5.9722924,6.485308,4.743471,4.6004524,6.921461,3.3385348,3.485806,3.5322912,4.1113815,5.1240525,3.2792046
t107,-1.6803224,6.0000105,6.618433,2.253217,7.251271,3.0144105,5.4567633,3.9130476,2.9465284,4.264902,6.785126,6.408632,5.8970695,4.7876525,6.554944,3.3010135,5.621869,5.0028605,5.9496665,5.2261124,5.7874455,3.4343848,4.8463163,5.369847,6.206828,6.0455103,2.66476,3.6792095,4.833237,3.8323264,5.660891,5.413177,4.1663985,4.9627566,7.315992,3.579236,3.504344,3.893347,4.550369,4.7322726,3.627298
t149,-1.734441,6.0487814,6.594927,2.2527385,7.3027687,2.993773,5.4610505,3.8864172,2.912671,4.2814736,6.797145,6.4089146,5.8714876,4.769622,6.5937066,3.261838,5.6440268,4.9941397,5.972261,5.2035775,5.8096347,3.464544,4.806424,5.346005,6.1681843,6.0198145,2.6879678,3.6566,4.8539352,3.8640015,5.622115,5.3793263,4.1246347,4.9909816,7.3378587,3.568051,3.4962127,3.9079921,4.5668626,4.720601,3.6341772
t176,-1.8402183,6.1608877,6.5771656,2.2931674,7.401443,2.9835742,5.48174,3.8528311,2.868248,4.3168902,6.811714,6.4051867,5.8054047,4.755052,6.642992,3.2101994,5.6566224,5.003558,5.9902544,5.1650662,5.8490853,3.516369,4.750981,5.2993803,6.1313653,5.993238,2.7135398,3.653693,4.8646226,3.8962615,5.5976324,5.2848415,4.0592556,5.044502,7.3890176,3.5568917,3.4807117,3.950848,4.582972,4.715145,3.6314576
t177,-1.9380977,6.2632837,6.5783086,2.3242965,7.4840865,2.9506013,5.4719467,3.8134596,2.9041395,4.3568764,6.86684,6.362441,5.755285,4.738514,6.684386,3.1421695,5.629402,5.000718,5.937212,5.0907,5.889089,3.5921733,4.7760134,5.2707295,6.1834593,6.053486,2.641491,3.6777759,4.794308,3.8841877,5.6318073,5.1777673,4.0463476,5.019032,7.34203,3.497462,3.4152873,4.0389433,4.5776033,4.750771,3.648894
t190,-2.1855211,6.620232,6.447753,2.444741,7.7146506,2.961879,5.490792,3.7886708,2.7781322,4.37153,6.846311,6.437646,5.6967616,4.7904525,6.8131795,3.0189252,5.72918,5.0599656,6.0218725,5.087898,5.921524,3.717724,4.65766,5.248323,6.070224,5.9490895,2.706185,3.662094,4.8594885,3.9913938,5.5759764,4.8938117,3.9092567,5.0943766,7.434151,3.5296278,3.4108822,4.0875707,4.667197,4.672124,3.6955569
t206,-2.19733,6.629457,6.462426,2.5005114,7.6792974,2.9847062,5.5270424,3.7973297,2.7750912,4.4041696,6.848486,6.442263,5.686099,4.7930846,6.8063383,3.030901,5.709463,5.095797,5.996581,5.068444,5.946352,3.7053149,4.6605296,5.245118,6.085826,5.9661765,2.6970625,3.6834376,4.8414454,3.9890282,5.583482,4.882078,3.9059906,5.087695,7.4356523,3.5149412,3.392564,4.1006465,4.6627045,4.691785,3.6684515
t207,-2.1979067,6.6346664,6.4522004,2.482153,7.692475,2.974431,5.513277,3.7923696,2.7732155,4.392172,6.8467402,6.4424734,5.687452,4.793301,6.814771,3.0212314,5.7206764,5.08281,6.0099993,5.0756764,5.937811,3.715127,4.6531973,5.245445,6.07567,5.955563,2.7027795,3.6734602,4.850642,3.9939406,5.575496,4.8773813,3.90134,5.0946207,7.4405913,3.5213125,3.3997731,4.0977607,4.6675673,4.6815,3.6813457
t240,-2.6824903,7.218698,6.732418,9.764322,-0.20235504,3.7374659,7.757803,3.9763334,3.0088313,6.0229173,7.09816,6.7758355,6.2598977,5.183951,6.8960004,3.8308892,5.1640873,6.21492,5.7433286,5.1010895,7.363059,3.026538,4.9504304,5.543738,7.2653923,6.3490615,1.9193566,5.153427,3.7885768,4.0706115,5.6819134,5.4880834,4.84243,3.3892474,7.1725054,3.7170627,3.1941292,3.8612478,4.714197,4.835141,3.0038614
t354,-2.7048542,7.320027,6.598999,10.014032,-0.46577668,3.5920644,7.9045954,4.0564075,2.8963113,6.231814,7.3748045,6.8104086,6.443361,5.2790494,6.7854714,4.102041,4.911155,6.3979397,5.747714,4.963553,7.5583,2.8988104,4.9482627,5.5621786,7.3252397,6.3428974,1.9257675,5.058045,3.6378384,3.9257185,5.4444027,5.4731283,4.951576,3.1088219,7.2946224,3.67773,3.225022,3.689857,4.665635,4.9272046,2.930514
t355,-2.721891,7.3077655,6.6043215,9.997929,-0.44879848,3.606771,7.902031,4.045395,2.908227,6.218405,7.3502817,6.801453,6.430776,5.269839,6.7955546,4.0773015,4.9334903,6.38546,5.745752,4.9743457,7.5477266,2.9088318,4.955781,5.5557847,7.316182,6.3459454,1.9280918,5.064148,3.6499934,3.9411752,5.467241,5.4669647,4.945447,3.1338947,7.2857084,3.6802883,3.214873,3.7012718,4.67574,4.9214416,2.941833
t346,-2.739455,7.3183427,6.610616,10.0059595,-0.45771384,3.5986462,7.898764,4.0522327,2.9023216,6.2212157,7.357894,6.8123684,6.437656,5.2786336,6.7887764,4.0838113,4.925832,6.3923025,5.7461953,4.9696054,7.5472317,2.902696,4.9442334,5.5599995,7.3262167,6.3435636,1.9285382,5.065948,3.6452005,3.9314249,5.4578977,5.480138,4.939848,3.1247537,7.2771072,3.6730852,3.2234635,3.700496,4.672083,4.911839,2.9388735
t238,-2.5387762,7.2330832,6.6123714,9.892117,-0.33573216,3.6806931,7.8819194,3.9645755,2.9951527,6.1759367,7.241042,6.7367024,6.3251004,5.178544,6.8865776,3.97762,5.0158916,6.2811894,5.7726803,5.0606613,7.5068784,3.0077815,5.027496,5.535505,7.2534385,6.334425,1.940413,5.064053,3.7361274,4.028879,5.555193,5.3979506,4.9368396,3.2375267,7.296182,3.705941,3.1653638,3.7437093,4.715882,4.9415226,2.9764416
t267,-2.671231,7.228682,6.6963534,9.827209,-0.26679546,3.7180557,7.805014,3.9778645,2.9974563,6.07072,7.1455235,6.769421,6.2882237,5.189497,6.884936,3.8808765,5.1191316,6.2450676,5.746663,5.078934,7.412517,3.0113297,4.970493,5.5436263,7.2699966,6.348302,1.9207944,5.134502,3.7623158,4.050136,5.6438103,5.467637,4.874225,3.336265,7.206514,3.7146766,3.1872938,3.8234115,4.711925,4.8664875,2.9922256
t275,-2.837879,7.336288,6.627786,10.010927,-0.46353355,3.5811167,7.887257,4.0679345,2.8907342,6.221127,7.3587165,6.8342338,6.447312,5.300688,6.77302,4.0841775,4.921403,6.4021735,5.7473707,4.962355,7.5401225,2.8903472,4.9144025,5.5708494,7.3436947,6.3357053,1.9328905,5.072261,3.6395688,3.9147282,5.4474077,5.5135527,4.9270625,3.1198766,7.2534895,3.6641433,3.238183,3.7023215,4.6641145,4.8891582,2.9329834
t276,-2.6559246,7.23652,6.649946,9.863653,-0.3063886,3.6794398,7.8348484,3.9714463,2.9957244,6.1444855,7.224618,6.765685,6.298994,5.188802,6.883288,3.9598122,5.036216,6.254639,5.770431,5.0734744,7.4764495,3.0098472,4.9831595,5.5484824,7.271284,6.3263526,1.9391539,5.0975037,3.7595587,4.03036,5.569558,5.4538364,4.886943,3.2541761,7.2518554,3.6999242,3.1867564,3.7711177,4.7142515,4.8930416,2.988598
t386,-2.9896889,7.359424,6.6309943,10.067487,-0.52171224,3.5728872,7.89389,4.1167226,2.8406837,6.2189927,7.4006844,6.8569393,6.513787,5.350706,6.7200913,4.1151667,4.908912,6.468122,5.713234,4.9137077,7.545081,2.824192,4.877075,5.5704384,7.3645372,6.360842,1.9150456,5.091176,3.5838072,3.8936584,5.436095,5.547709,4.9332185,3.091922,7.240787,3.6646345,3.2527435,3.698748,4.650231,4.8765054,2.9235559
t387,-2.963695,7.3506393,6.621602,10.062551,-0.51647025,3.57571,7.8990674,4.1092677,2.847171,6.2237,7.401831,6.847177,6.507602,5.341527,6.727605,4.1175776,4.907348,6.4619155,5.716767,4.9192977,7.551667,2.830809,4.888382,5.5674186,7.3557124,6.3587856,1.9176768,5.085476,3.588927,3.902062,5.4370217,5.5354943,4.9397497,3.0919087,7.2520547,3.668881,3.2447772,3.694525,4.6544113,4.8874,2.9255738
t390,-3.0183485,7.3373737,6.5831656,10.050693,-0.50435305,3.5519748,7.9218106,4.097531,2.8581746,6.258755,7.4275227,6.830089,6.499392,5.329299,6.738956,4.1507177,4.8794317,6.453414,5.7279177,4.9302597,7.588144,2.8395839,4.905798,5.5682535,7.341022,6.3502226,1.9306345,5.064379,3.6004548,3.9057698,5.4125013,5.5162725,4.9666605,3.0692668,7.2878776,3.6822615,3.2306664,3.6619403,4.652884,4.9223185,2.9175706
t391,-3.066374,7.342894,6.603719,10.084018,-0.53974694,3.56227,7.906338,4.1241064,2.831539,6.243135,7.420765,6.8379445,6.537636,5.358252,6.709142,4.1346393,4.8938894,6.4914794,5.718654,4.9053273,7.568007,2.8018894,4.885163,5.5674615,7.34503,6.3484807,1.9281869,5.0723076,3.5688412,3.9093916,5.425805,5.5354033,4.9474964,3.0788217,7.264604,3.672131,3.235811,3.680348,4.6587358,4.8989906,2.9258056
t373,-3.0442348,7.3948097,6.664759,10.104171,-0.55914176,3.5768209,7.879799,4.153788,2.8043773,6.190125,7.4068527,6.8931966,6.5529675,5.3888836,6.6829267,4.112166,4.920028,6.5071807,5.6826525,4.878205,7.517037,2.7854753,4.8379736,5.575725,7.3996754,6.388932,1.8878164,5.1222396,3.5470908,3.8592327,5.4406133,5.58722,4.9154105,3.0883033,7.2049437,3.6523268,3.2863495,3.72129,4.6302013,4.8408113,2.9149072
t357,-3.0705621,7.3665533,6.6700683,10.051564,-0.5090726,3.5543985,7.8489256,4.1053457,2.8603804,6.2115965,7.3708653,6.879982,6.5089507,5.345492,6.735477,4.0821548,4.9229474,6.4629035,5.7450976,4.937598,7.5113883,2.8296607,4.8474693,5.590319,7.3784776,6.3235426,1.9362748,5.0923777,3.6011505,3.8978775,5.4392114,5.588752,4.886121,3.1161191,7.192204,3.6468418,3.271302,3.7186081,4.6502266,4.8292685,2.9233983
t295,-2.692204,7.232141,6.689146,9.829316,-0.26886058,3.695586,7.7996683,3.9701438,2.9998643,6.0858502,7.164041,6.777703,6.278594,5.1869583,6.8864307,3.9004784,5.0992455,6.2346807,5.76431,5.081827,7.424928,3.0180032,4.9667807,5.5521665,7.2775307,6.3283997,1.9312075,5.124651,3.7745433,4.040938,5.6226306,5.4742494,4.859553,3.3165038,7.207933,3.703612,3.1958702,3.8128552,4.713212,4.8617373,2.9940567
t367,-2.8368754,7.331759,6.629866,10.004321,-0.45607197,3.5854993,7.8871684,4.06455,2.8941283,6.216228,7.3496895,6.83137,6.4393697,5.2995043,6.7747984,4.075191,4.930163,6.394407,5.746042,4.965937,7.53707,2.8959606,4.915388,5.5680647,7.3401146,6.3357544,1.934923,5.075165,3.646213,3.9200108,5.4562736,5.514386,4.923872,3.1284938,7.248313,3.663532,3.2335546,3.7068217,4.6699524,4.8851204,2.9397547
t368,-2.8244543,7.3253913,6.6594768,9.974942,-0.4267437,3.5916362,7.85242,4.0354633,2.9281855,6.1876636,7.3240395,6.8453035,6.414579,5.2688575,6.8099556,4.0478296,4.9637485,6.3690867,5.774312,4.998765,7.5043654,2.9206154,4.9021106,5.581652,7.3448806,6.3075986,1.9467759,5.08584,3.676441,3.9400566,5.483882,5.5406675,4.8922787,3.159395,7.22092,3.6537719,3.2467134,3.7413247,4.674696,4.8564205,2.9472356
t286,-2.3942177,7.2122746,6.5421,9.893905,-0.33903408,3.6397903,7.932733,3.922387,3.0241508,6.2530084,7.283535,6.6878085,6.304117,5.1367087,6.919554,4.0262146,4.9512887,6.2591176,5.809588,5.0754013,7.579519,3.0473402,5.093339,5.5298514,7.215149,6.3033905,1.9780943,4.9938087,3.7571619,4.021338,5.4953227,5.328064,4.9798017,3.1873324,7.3771935,3.7038696,3.1301448,3.679533,4.7324176,5.0083194,2.9829006
t287,-2.376373,7.239469,6.5535035,9.93684,-0.39495653,3.6653728,7.9119763,3.9599519,3.0152159,6.2771726,7.374923,6.7220163,6.340251,5.171469,6.9091315,4.1157274,4.876767,6.2976646,5.8196507,5.104735,7.5929785,2.9978347,5.0604033,5.527755,7.260502,6.303913,1.9548389,5.02153,3.7401104,4.0583134,5.4535265,5.3566265,4.95155,3.100884,7.3615427,3.658732,3.1732197,3.686734,4.7360063,4.9828677,2.9620352
t349,-2.4723103,7.218393,6.5800157,9.884375,-0.32563198,3.6609416,7.900097,3.9368527,3.0117853,6.2067227,7.25092,6.7128105,6.304595,5.152389,6.9051056,3.9910622,4.994386,6.260035,5.794392,5.0678797,7.5364113,3.0352397,5.0611286,5.5358047,7.232834,6.315003,1.9592342,5.031011,3.7552443,4.024686,5.5339084,5.3633933,4.952736,3.2240853,7.3339567,3.7093644,3.1485443,3.716732,4.7230554,4.9728527,2.9813952
t350,-2.4666457,7.2421026,6.5722046,9.933754,-0.376749,3.663709,7.9096427,3.971936,2.978963,6.2286663,7.310857,6.7296047,6.3511605,5.189935,6.86896,4.0416465,4.953335,6.3098073,5.7706823,5.039274,7.5597434,2.97825,5.033283,5.5369186,7.245509,6.3336797,1.9437605,5.0394716,3.7155783,4.01312,5.5043974,5.383742,4.973616,3.1669989,7.337392,3.7155068,3.1589456,3.7033997,4.7079825,4.968656,2.9646654
t364,-2.0063746,7.135319,6.522678,9.80599,-0.23692001,3.7050412,7.9236984,3.826358,3.1246653,6.2664056,7.2460556,6.604537,6.194413,5.026597,7.0237164,3.9949226,4.955963,6.1529818,5.8640914,5.168688,7.5918384,3.1498551,5.2078066,5.5330195,7.1215205,6.262282,2.0001411,4.9729733,3.8594158,4.091754,5.523956,5.212861,5.03776,3.2086954,7.470552,3.7680385,3.0692537,3.6793463,4.7443066,5.0929832,2.979126
