,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
t55,3.5569465,6.6473513,4.848312,6.5930843,3.3776646,7.18189,3.4633737,2.7681105,3.5852976,5.88276,5.8092437,6.9871325,3.7311966,3.2651088,7.0720963,5.8435082,4.0625095,5.4463515,7.1313095,5.9640713,4.9092393,4.361963,4.0985665,5.8892565,5.287557,3.0502439,6.7092066,4.4032884,6.090075,5.3847384,6.210447
t51,3.5403483,6.613411,4.836657,6.5595884,3.3882911,7.180551,3.470641,2.7807598,3.5678055,5.903025,5.806148,7.0049243,3.7331972,3.2519696,7.0845723,5.8570967,4.069438,5.436317,7.125155,5.9552865,4.884383,4.3395896,4.089321,5.9220214,5.313375,3.0507834,6.7005143,4.4271817,6.0780168,5.4026155,6.2243047
t135,4.8010626,8.039357,4.575276,8.278358,3.1948683,6.4850216,3.8237455,2.735329,4.5895967,5.3045526,4.9305177,7.0100355,3.812945,2.5844624,6.8333764,5.6688404,4.0396457,5.349785,7.4943185,6.912622,5.779895,5.016806,3.5743067,5.2929883,5.3797746,4.2384515,5.914999,3.3025076,5.550099,4.3786564,5.7063813
t136,4.7860937,8.08825,4.458017,8.347144,3.1125998,6.490288,3.9183867,2.6170726,4.6244173,5.2931833,4.9756527,7.055743,4.0049787,2.5448358,6.888747,5.8339314,4.1177516,5.4793024,7.590073,6.884917,5.814187,5.0457673,3.5299895,5.124782,5.3244314,4.3346667,5.833402,3.1704855,5.4816427,4.2404337,5.6152163
t113,4.8189034,8.050662,4.5784764,8.304479,3.199151,6.509432,3.8292723,2.7240036,4.60918,5.303659,4.9167104,7.0382805,3.7964382,2.586152,6.8285275,5.6541524,4.042572,5.3577743,7.49191,6.9267464,5.800062,5.009868,3.5819204,5.2743807,5.3419065,4.2702637,5.877816,3.2646487,5.5375195,4.356532,5.6704626
t122,4.7980375,8.105531,4.4848742,8.331935,3.1406806,6.480506,3.8918905,2.640308,4.617708,5.308329,4.9619966,7.0528917,3.9704852,2.573175,6.880032,5.808063,4.125974,5.4576654,7.5674334,6.8899937,5.810271,5.0382266,3.5575335,5.148904,5.333434,4.3091745,5.852961,3.1915827,5.5089326,4.255842,5.6385937
t128,4.779994,8.010248,4.586276,8.237364,3.1821578,6.4711237,3.8302035,2.7667437,4.576794,5.3080983,4.9464245,6.9734263,3.822933,2.5859532,6.831263,5.6903515,4.0498357,5.3437223,7.506588,6.8963842,5.768683,5.0264587,3.562826,5.3087654,5.422738,4.209233,5.9626393,3.3504968,5.5540094,4.4000874,5.7540026
t129,4.7522225,7.963552,4.595642,8.211059,3.192714,6.46121,3.7977958,2.774112,4.5422845,5.314299,4.96953,6.9645376,3.7947226,2.5905607,6.844112,5.6648617,4.0185537,5.314391,7.481877,6.8726435,5.734203,5.0132265,3.5693636,5.3618283,5.440047,4.164325,5.99431,3.3878477,5.587734,4.454307,5.7803874
t117,4.768241,8.102655,4.4665146,8.316318,3.1499608,6.4862785,3.8798392,2.6225893,4.591804,5.3292127,4.990075,7.0715375,3.979517,2.5871634,6.904242,5.820482,4.141583,5.4741607,7.5597944,6.864035,5.783015,5.0145507,3.5746028,5.142703,5.3281507,4.296724,5.854994,3.1971414,5.52912,4.2523336,5.6429534
t138,4.824547,8.032903,4.5987444,8.292681,3.2123396,6.5065722,3.8109162,2.738504,4.606764,5.2983284,4.9131207,7.0311007,3.7792976,2.5837321,6.8263264,5.6334553,4.010425,5.323306,7.4726186,6.927205,5.800252,5.0072713,3.5841691,5.315252,5.3584247,4.249785,5.905438,3.2980378,5.548337,4.3954444,5.6922035
t139,4.7865853,8.036639,4.5406575,8.27913,3.1922033,6.480183,3.8214922,2.7255926,4.57959,5.3112593,4.947108,7.0024033,3.8502262,2.5944011,6.8413877,5.698659,4.054125,5.3705564,7.498246,6.89862,5.7695518,5.0137553,3.5756886,5.2860527,5.391133,4.234566,5.922016,3.3076437,5.5593033,4.376174,5.715448
t93,4.740765,7.995419,4.5359106,8.213501,3.2093465,6.4853225,3.7921007,2.7193916,4.5318446,5.3214865,4.9936066,7.007004,3.8069918,2.6184204,6.881227,5.670349,4.034606,5.3572927,7.474101,6.851146,5.7206244,4.9924417,3.596301,5.3345227,5.399758,4.1816216,5.9615726,3.3545618,5.5879703,4.421657,5.749212
t92,4.7163267,7.899629,4.6365457,8.132844,3.190581,6.4895415,3.8033257,2.795355,4.528829,5.31891,4.9853606,6.9628887,3.7600489,2.6109776,6.8428946,5.652136,4.015841,5.3084917,7.4829154,6.853928,5.7265697,5.004462,3.5770483,5.3823795,5.43734,4.1374874,6.0195117,3.4337153,5.5824504,4.486454,5.7905707
t99,4.7461023,8.012996,4.51431,8.229983,3.2198286,6.4904413,3.7792082,2.6990163,4.530723,5.3263803,4.984878,7.024602,3.821698,2.628464,6.8797975,5.67236,4.0370626,5.374013,7.4631314,6.860244,5.7172837,4.9794846,3.6098187,5.326677,5.386458,4.188455,5.945926,3.341313,5.597394,4.411865,5.736146
t100,4.807585,7.993698,4.601753,8.277814,3.1943064,6.5098886,3.8271732,2.7813087,4.604119,5.285764,4.9217815,6.9897637,3.789392,2.5806088,6.8062305,5.6432977,4.0079985,5.3056316,7.487778,6.9223676,5.795679,5.0305743,3.5592346,5.3273287,5.3804474,4.246472,5.9118485,3.310816,5.53475,4.4100857,5.699838
t45,3.4942636,6.524415,4.841465,6.476531,3.398695,7.1930265,3.463617,2.7895825,3.5279708,5.9241595,5.8208265,7.014326,3.721907,3.2584374,7.097547,5.8590865,4.0740347,5.4262495,7.107459,5.929404,4.8539853,4.315216,4.1029587,5.9503474,5.324462,3.0358489,6.7073345,4.4705215,6.086861,5.4303017,6.2373405
t43,3.483769,6.5130963,4.844278,6.4636893,3.3964155,7.201872,3.4638734,2.7942262,3.5227592,5.9283943,5.822145,7.0108743,3.7200243,3.266964,7.0962443,5.860948,4.0750217,5.4244385,7.1065254,5.926032,4.849194,4.310176,4.105752,5.956714,5.325547,3.0260637,6.713568,4.476428,6.0907507,5.4369893,6.242647
t62,3.713556,6.797217,4.5085726,6.6980605,3.4103868,6.9093103,3.524183,2.6558638,3.841718,5.6882553,5.6329846,7.1711583,3.7927806,3.1650686,7.090841,5.862348,4.0653515,5.486103,7.2331214,6.151943,5.0760617,4.529442,3.9564254,5.730018,5.291559,3.4532917,6.3666973,4.096396,5.9304986,5.096162,6.056033
t63,3.5656357,6.63215,4.828972,6.5784063,3.3875422,7.165951,3.4793432,2.7758164,3.5849497,5.895021,5.7919445,7.0158772,3.7434726,3.2389407,7.088414,5.860212,4.0716004,5.439866,7.133929,5.970836,4.8942037,4.3485856,4.079437,5.9051275,5.3089075,3.0724466,6.6905103,4.4121428,6.0670285,5.386348,6.214934
t111,4.590822,7.9577847,4.3465166,8.104589,3.2527735,6.512023,3.752583,2.5918252,4.413337,5.383092,5.1582003,7.071259,3.930469,2.703938,7.0198674,5.7777853,4.091766,5.4670444,7.4518447,6.6967545,5.5967255,4.9192014,3.6598902,5.3278127,5.365697,4.1046,5.99313,3.4124901,5.6551123,4.4256415,5.7833223
t112,4.5505595,7.910111,4.367265,8.049173,3.2637646,6.5217714,3.730021,2.6190152,4.3856707,5.382626,5.178161,7.0589037,3.896972,2.7285194,7.022172,5.749901,4.0660076,5.43941,7.432581,6.6725354,5.5678415,4.9105515,3.6694677,5.367963,5.3793077,4.0630946,6.025666,3.4555464,5.6706057,4.468149,5.8126297
t108,4.5454063,7.8796544,4.393355,8.019477,3.2593577,6.5276175,3.729873,2.635886,4.384414,5.380465,5.1722283,7.0515895,3.8750348,2.727961,7.0088773,5.7383437,4.058116,5.426498,7.43176,6.675427,5.5682635,4.9125047,3.6658177,5.384977,5.384059,4.052258,6.034094,3.4730403,5.669034,4.491532,5.8173094
t149,4.6666207,8.178916,4.176387,8.312793,3.20561,6.526177,3.8611205,2.386359,4.5102577,5.446138,5.1324925,7.219865,4.257914,2.6678278,7.046447,6.052335,4.289655,5.6882706,7.545626,6.745809,5.6974106,4.901533,3.6779993,4.9736,5.2099333,4.3220067,5.778935,3.118529,5.596784,4.1260266,5.5850115
t168,4.6822877,8.134037,4.2124166,8.289349,3.186317,6.5217395,3.8636525,2.4247003,4.5246305,5.412648,5.1045365,7.1820354,4.2122135,2.6516914,7.016198,6.0084395,4.2487316,5.6482177,7.5493903,6.7671337,5.7133636,4.932413,3.648993,5.0251822,5.245626,4.3042693,5.808025,3.1535964,5.576496,4.1738954,5.604754
t169,4.7198725,8.090898,4.2713323,8.27528,3.1435156,6.5004106,3.8788948,2.4795282,4.5503078,5.355026,5.052703,7.125204,4.165505,2.6075716,6.969424,5.961332,4.2003164,5.5969586,7.566948,6.807175,5.74684,4.9918666,3.5904784,5.0655093,5.2996716,4.279925,5.851403,3.189888,5.538462,4.213576,5.6401114
t280,4.683791,8.146395,4.1968045,8.29918,3.1811728,6.5222235,3.8718748,2.409146,4.5298457,5.4162927,5.106017,7.19161,4.2379975,2.6506686,7.0202155,6.0305586,4.263307,5.664866,7.557446,6.76713,5.7186985,4.932408,3.6496558,4.9988728,5.2357197,4.3176203,5.7943277,3.133819,5.5721874,4.15278,5.59195
t281,4.7003446,8.124998,4.2307253,8.292766,3.1652105,6.51313,3.8770108,2.4408517,4.541909,5.3904314,5.083566,7.1626325,4.2028894,2.6333416,6.9983296,5.9976296,4.23519,5.6339602,7.5632024,6.784688,5.732648,4.957409,3.6248693,5.0311294,5.2622867,4.306405,5.815547,3.1551132,5.556567,4.1791472,5.608072
t67,3.65263,6.6604147,4.636773,6.5914555,3.4100456,7.004657,3.5079443,2.7056184,3.7180548,5.7841644,5.7003117,7.1341133,3.7785144,3.1656222,7.1106215,5.8703704,4.073225,5.4647856,7.186061,6.070601,4.987201,4.4443946,4.000697,5.814223,5.3124104,3.307548,6.49109,4.247704,5.9749675,5.2200603,6.119989
t30,3.3339655,6.177434,4.600387,6.112005,3.425067,7.174819,3.443091,2.782606,3.4985607,5.8987,5.8114495,7.1128182,3.6896226,3.3429499,7.107118,5.8838477,4.079115,5.41246,7.103013,5.9063134,4.817854,4.292206,4.1005425,6.010592,5.3633065,3.0908983,6.5728188,4.4830904,6.0762506,5.436903,6.2477612
t36,3.2984307,6.116319,4.491891,6.037552,3.43631,7.15199,3.4352639,2.7611556,3.507522,5.873576,5.805826,7.149279,3.6867323,3.3879576,7.1081796,5.884907,4.0772448,5.421131,7.104286,5.905109,4.8237185,4.3035564,4.1012573,5.9983788,5.358451,3.1346085,6.523565,4.463198,6.0707383,5.411044,6.2301664
t83,0.706372,0.657902,2.6952863,5.126476,3.4082756,8.200337,3.048265,2.8956118,1.9901936,5.650304,5.928403,7.565202,3.0422647,4.3572245,7.2765284,5.9026837,4.5487356,5.1481657,6.344266,5.100829,4.501827,4.189944,4.740656,5.602966,5.9556546,4.0640693,5.127143,5.823074,6.529125,4.3822923,5.5248694
t158,0.41555795,0.038666397,2.5821295,5.202812,3.1607757,8.253256,2.7943535,2.811178,2.0180926,5.6716228,6.0338936,7.4679966,2.9340317,4.4509935,7.174524,5.9621797,4.5085206,5.113065,6.2870755,4.9652257,4.3534966,4.196595,4.8650255,5.5459504,5.979011,4.0086617,4.920939,5.951814,6.644072,4.422301,5.4003744
t199,0.38572654,-0.04855032,2.5613973,5.256274,3.0824068,8.223437,2.7090404,2.756966,2.0783176,5.6790943,6.070628,7.418755,2.9132211,4.471257,7.1234846,5.9938664,4.471017,5.0993085,6.314529,4.950091,4.3042517,4.2061744,4.896337,5.537432,5.9623804,3.9495044,4.863621,5.949372,6.6747217,4.4719596,5.3672585
t250,0.30584803,-0.18067336,2.5288272,5.2868733,2.9567096,8.230409,2.5907824,2.7225223,2.1095448,5.7303762,6.0863824,7.389766,2.8738081,4.441743,7.0617385,5.9751334,4.438426,5.120519,6.297344,4.9263453,4.244587,4.162086,4.994336,5.461055,5.981235,3.9131658,4.784066,5.969588,6.6797743,4.51538,5.3834896
t251,0.2948935,-0.18973176,2.5872252,5.302932,2.9678764,8.233531,2.6340928,2.7080252,2.1066334,5.7454395,6.1162367,7.3750963,2.8730555,4.483542,7.047243,5.997625,4.3909435,5.1561236,6.316546,4.966474,4.226936,4.212788,4.978685,5.4841776,5.936065,3.9095106,4.8549724,5.936849,6.7258425,4.5506563,5.3486056
t205,0.36617827,-0.12392511,2.5627449,5.3197227,2.9801965,8.176843,2.5863125,2.6855602,2.160152,5.6959233,6.113235,7.349553,2.8775036,4.473772,7.0640693,6.0134897,4.436223,5.1044183,6.3104053,4.9155617,4.2447906,4.182409,4.9434786,5.504728,5.984788,3.8717597,4.8261914,5.9759383,6.6969624,4.5240097,5.3526154
t177,0.33211786,-0.12386603,2.571524,5.3033953,3.0032573,8.225418,2.6328855,2.7109187,2.1191878,5.7138515,6.102874,7.374375,2.8840942,4.4752874,7.0766945,5.994661,4.4083867,5.1306133,6.307734,4.9414687,4.2508507,4.2000313,4.9489064,5.49783,5.9548783,3.9070387,4.8515444,5.9375067,6.714421,4.5364156,5.3573833
t237,0.31892493,-0.15464619,2.5866094,5.33143,3.0024192,8.2187,2.6390903,2.6962714,2.1261752,5.71917,6.1228266,7.360768,2.8890488,4.521402,7.062077,6.031114,4.3672085,5.1349583,6.357244,4.97301,4.2383685,4.245469,4.9349427,5.527934,5.9158072,3.8961859,4.8628707,5.909383,6.761292,4.584225,5.3109455
t238,0.34435222,-0.13708095,2.5818915,5.3388233,2.9682739,8.184333,2.5929575,2.6695955,2.1666842,5.707027,6.134409,7.334113,2.8706706,4.491738,7.046387,6.0231395,4.4003606,5.119062,6.3230796,4.9264135,4.2210937,4.2065463,4.9498663,5.506112,5.952049,3.8619716,4.8426085,5.945721,6.7248397,4.553817,5.33531
t123,0.5679939,0.3803858,2.6374245,5.144086,3.3256059,8.23496,2.9633322,2.8729558,1.9788481,5.661007,5.9632154,7.535717,2.9976218,4.3999662,7.2445235,5.9225793,4.543209,5.130922,6.3119326,5.04214,4.448401,4.1857457,4.7909107,5.5799947,5.9727216,4.0562615,5.0370445,5.8914194,6.5720677,4.3804135,5.472947
t89,0.6534755,0.5707673,2.6654456,5.153028,3.3789058,8.201123,3.018512,2.8679066,2.003955,5.669612,5.95587,7.5368447,3.0148478,4.3874125,7.2484374,5.922368,4.52154,5.1438694,6.3476887,5.0801535,4.4705215,4.1854672,4.771556,5.587048,5.9533076,4.039933,5.0879173,5.8479753,6.5607014,4.404881,5.4922743
t75,3.0865002,5.816382,4.0862193,5.873466,3.454531,7.1270065,3.3784966,2.6890628,3.4981139,5.7517357,5.791233,7.23228,3.6080806,3.5832393,7.1297874,5.861721,4.0810595,5.4373918,7.0785794,5.860329,4.8435664,4.3634863,4.157124,5.949359,5.346417,3.253066,6.2972646,4.4210978,6.099306,5.294604,6.1449947
t72,0.4805622,0.19710346,2.5915983,5.0928144,3.3237324,8.299085,2.9651437,2.9209316,1.9070978,5.6459413,5.95063,7.5710697,2.985602,4.4123225,7.279574,5.9057407,4.59925,5.1119466,6.2479157,4.9918265,4.4609094,4.175682,4.7932606,5.577998,6.012344,4.1207485,4.9936943,5.9635806,6.568498,4.3097143,5.458826
t107,0.57596904,0.35710678,2.6453805,5.121548,3.38569,8.244626,3.0258913,2.8996463,1.9489341,5.661429,5.9364657,7.5601373,3.01651,4.394841,7.273671,5.908874,4.557458,5.131917,6.306414,5.0542703,4.48028,4.1787124,4.7633567,5.597942,5.9746504,4.0840764,5.0623436,5.8922405,6.553675,4.353773,5.484767
t164,0.41127244,0.023767887,2.5732331,5.123192,3.2203114,8.302177,2.8618772,2.881099,1.9387062,5.6595736,5.9908257,7.531047,2.9496243,4.417491,7.227989,5.9185414,4.5908866,5.11228,6.2274427,4.9590435,4.40352,4.1727552,4.8485045,5.5424027,6.029353,4.0850334,4.9381447,6.0071583,6.588658,4.3293595,5.439662
t283,0.3239038,-0.22008428,2.533048,5.1838036,3.0141728,8.261431,2.6708755,2.7880461,2.043307,5.7054214,6.0387526,7.4564586,2.905519,4.4197116,7.1164975,5.945599,4.567614,5.1196933,6.231063,4.957936,4.300932,4.1665998,4.9593787,5.480497,6.0547395,3.9672768,4.8282967,6.065097,6.6031413,4.3849945,5.408194
t284,0.30128992,-0.2392935,2.4937086,5.212538,3.0285583,8.273924,2.6565604,2.772518,2.0565486,5.688095,6.056137,7.4359317,2.9040935,4.4409986,7.1178255,5.9563675,4.5350666,5.092327,6.2481713,4.928644,4.2948246,4.17712,4.946405,5.4952602,6.035527,3.967095,4.774482,6.041911,6.633233,4.4115863,5.3835373
t282,0.29124665,-0.24826102,2.560882,5.2059484,2.9543688,8.253668,2.6150181,2.7600946,2.056448,5.7479143,6.068726,7.4256344,2.8671272,4.3977785,7.0721455,5.925033,4.5569887,5.157413,6.202728,4.9286766,4.2588224,4.120421,5.012797,5.4310174,6.0889897,3.957334,4.8330994,6.0962906,6.599788,4.4033656,5.429733
t130,0.2985486,-0.25179127,2.5699782,5.204121,2.9332736,8.238306,2.6035888,2.7557774,2.063616,5.763324,6.065551,7.4267116,2.8621538,4.38701,7.0611424,5.923805,4.560863,5.1698713,6.203147,4.9369226,4.2553043,4.1066475,5.0303144,5.414892,6.0971045,3.9458213,4.836679,6.104244,6.5915303,4.4012637,5.441221
t131,0.54790753,0.31622624,2.6200712,5.0883837,3.3786445,8.277375,3.021462,2.9285917,1.9117473,5.647813,5.9292016,7.5841084,3.0107052,4.3975964,7.2963047,5.8975997,4.5919647,5.1219096,6.2739244,5.0267644,4.4898515,4.1753,4.7634964,5.595851,5.9980655,4.1214046,5.041458,5.92287,6.550128,4.3161716,5.480296
t182,0.30212376,-0.21955347,2.5718524,5.212008,2.9676812,8.2526245,2.6299446,2.7636557,2.05015,5.7458506,6.071205,7.4249225,2.8664885,4.4037037,7.0774107,5.928261,4.5458407,5.161585,6.2097173,4.9266953,4.262387,4.122104,5.0043864,5.4351916,6.0784893,3.9659421,4.846368,6.082058,6.60887,4.412127,5.4281554
t183,0.34551185,-0.09826248,2.5804758,5.1497765,3.11531,8.302779,2.7679858,2.842838,1.9616662,5.6912785,6.0306463,7.488824,2.9064004,4.411097,7.1703606,5.912094,4.585901,5.136976,6.1928287,4.924123,4.3392105,4.148034,4.9135013,5.494553,6.064919,4.058825,4.9113445,6.0589056,6.5957694,4.348071,5.4360375
t90,0.6755259,0.5950671,2.6818802,5.130263,3.4052792,8.2074795,3.0444958,2.8913898,1.9840685,5.656015,5.9331894,7.5599003,3.0345683,4.369899,7.2724857,5.907664,4.5439806,5.14442,6.3404255,5.0911207,4.4943757,4.1874013,4.747602,5.601314,5.9570684,4.0636687,5.1113915,5.8377066,6.5389204,4.38159,5.5120444
t91,0.39946324,-0.006735129,2.569745,5.100658,3.2298076,8.32183,2.8742068,2.9029493,1.9105761,5.6503863,5.981947,7.549423,2.9516885,4.413665,7.246756,5.909066,4.6131797,5.1097355,6.2049537,4.9468513,4.416109,4.1709876,4.8409505,5.544528,6.042297,4.114067,4.9423146,6.0254593,6.5809665,4.3023643,5.4438677
t249,-0.9733389,-1.7492589,0.26194912,5.6463294,7.226981,6.6428537,7.691387,5.26295,-0.20416221,4.3721347,6.6467094,6.860888,2.0030055,6.58033,6.7654877,4.8554177,3.800382,6.3780837,5.7765737,4.3322153,5.368583,0.8749028,5.2824917,4.9198384,6.620476,7.2423744,6.362441,8.844074,7.1176867,4.7478895,5.8075976
t265,-0.9434439,-1.697652,0.2823399,5.6817813,7.225633,6.6678777,7.7370563,5.337385,-0.17552462,4.4145694,6.643709,6.8603234,2.0438433,6.623397,6.7303853,4.8054895,3.7412589,6.29798,5.7843294,4.326972,5.4289155,0.8861572,5.33493,4.959469,6.6479077,7.1818542,6.298672,8.797986,7.1606636,4.7463927,5.783301
t266,-0.88948333,-1.669142,0.27859738,5.6692157,7.213139,6.7187853,7.7480984,5.3383484,-0.17474607,4.4330215,6.619533,6.8429437,2.0843887,6.6150913,6.7569532,4.840989,3.7339032,6.3145137,5.7603593,4.3706923,5.4584346,0.87184364,5.3206596,4.993309,6.6746564,7.197209,6.2920003,8.796093,7.150714,4.7274175,5.796556
t197,-0.7752223,-1.6910105,0.22625938,5.612281,7.2031775,6.761754,7.716881,5.2308626,-0.16643927,4.454695,6.593309,6.8150826,2.145649,6.564877,6.879504,4.9586334,3.7859678,6.453004,5.706671,4.4383416,5.4433274,0.85515857,5.2506275,4.985014,6.6665497,7.3153567,6.3641205,8.803975,7.091671,4.6918387,5.80878
t242,-0.8452428,-1.6789992,0.24924615,5.626777,7.212368,6.7296443,7.721716,5.2717166,-0.18533975,4.460255,6.589306,6.8488307,2.1085835,6.5971885,6.816784,4.917748,3.777562,6.405925,5.732384,4.412295,5.453792,0.84095716,5.2550855,4.988702,6.6558194,7.261611,6.3385415,8.795209,7.1057463,4.7288246,5.8188276
t243,-0.91274357,-1.6964716,0.26453355,5.64833,7.2153134,6.700572,7.7301793,5.303421,-0.18649475,4.4093075,6.620501,6.8414607,2.06172,6.595072,6.775856,4.8582053,3.760006,6.3526273,5.7525616,4.3684173,5.43018,0.86335397,5.298045,4.969315,6.65903,7.22632,6.325659,8.821217,7.127116,4.727344,5.806013
t217,-0.72419286,-1.690032,0.22226119,5.616177,7.1654415,6.8008866,7.697082,5.1948643,-0.16938458,4.467519,6.5842066,6.80279,2.1768289,6.5350256,6.9075828,5.007355,3.8089728,6.494765,5.711416,4.474126,5.434374,0.85569316,5.2136087,5.001099,6.685813,7.3533382,6.380258,8.812805,7.0909424,4.6783648,5.8173776
t218,-0.90613,-1.670262,0.2542376,5.6245995,7.2443786,6.7026167,7.7578106,5.3376517,-0.1846106,4.4245863,6.5948586,6.8418097,2.0978162,6.616181,6.7962017,4.840597,3.739477,6.3323793,5.712674,4.3807654,5.477686,0.8341242,5.308192,4.979893,6.6586013,7.2119393,6.307257,8.81728,7.11164,4.727159,5.8129487
t295,-0.8957053,-1.7545578,0.20533647,5.6293483,7.2384477,6.6510925,7.735898,5.2083726,-0.111559875,4.431569,6.6558437,6.8614655,2.074107,6.590513,6.846233,4.899398,3.763598,6.431883,5.7320166,4.3684955,5.3847857,0.9086471,5.308038,4.9224286,6.6240606,7.2811017,6.407928,8.769661,7.103178,4.7349086,5.7373133
t296,-0.97603816,-1.7965674,0.23582825,5.668776,7.281556,6.5656514,7.685324,5.2233353,-0.13888314,4.4703,6.6709604,6.9278164,2.055119,6.6363726,6.8111343,4.8621454,3.8046522,6.405676,5.778295,4.307771,5.349845,0.90792435,5.307334,4.865243,6.549587,7.244091,6.396375,8.715542,7.1395054,4.7989383,5.7363286
t299,-0.97562677,-1.7906507,0.22622636,5.655763,7.2677855,6.576805,7.6987114,5.220091,-0.13666414,4.4413576,6.671151,6.897662,2.0372138,6.6173353,6.8127756,4.860246,3.7947912,6.414592,5.771068,4.31176,5.3505225,0.9100259,5.309765,4.8740115,6.5686436,7.2605944,6.402088,8.744738,7.1278048,4.7710915,5.7402186
t300,-0.97232187,-1.7785807,0.23120585,5.6546917,7.2415366,6.6055684,7.7055445,5.2279453,-0.14527099,4.414391,6.6684055,6.8714046,2.024832,6.5979357,6.8015647,4.857474,3.787397,6.4078326,5.772908,4.3175554,5.3540173,0.9078066,5.3087277,4.890394,6.595671,7.2621894,6.3953166,8.775911,7.1269035,4.7502494,5.7511387
t208,-0.76229495,-1.7282003,0.20534493,5.615106,7.2111025,6.7181263,7.6838617,5.1778746,-0.1310983,4.511985,6.599088,6.857877,2.1856377,6.5741034,6.9285135,4.9928675,3.8157156,6.501169,5.707591,4.4302588,5.416323,0.87372655,5.2364798,4.9417276,6.6150694,7.3376355,6.401475,8.739735,7.092366,4.7209888,5.7738028
t255,-0.9355017,-1.7362972,0.2706841,5.6854653,7.2505174,6.641523,7.692733,5.26971,-0.16455595,4.48007,6.6467814,6.92331,2.0858293,6.6322675,6.7765465,4.878363,3.791155,6.3604746,5.7859178,4.3463078,5.397172,0.8933728,5.2977014,4.930167,6.594193,7.207798,6.3412156,8.725295,7.156244,4.799386,5.768942
