,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
t113,1.4401592,2.9691482,1.0762863,0.8793016,0.033354953,-0.004515323,0.08746685,0.041990522,0.041995533,5.4106607,0.024894267,-0.12293906,0.113746434,-0.015376334,1.7884847,1.7298948,-0.14367679,-0.21331231,2.7283773,-0.008565256,1.5249823,2.506856,-0.10154181,-0.50534326,-0.2430915,4.4852705,-0.053973872,1.1667471,-0.41283816,2.4837642,0.021544421
t122,0.9800898,4.021256,-0.005968875,4.8399363,0.022392767,-0.011912135,0.10747061,0.033055905,0.047013007,1.4750601,0.016291369,1.470727,2.722813,1.5219712,5.1811476,4.8440156,-0.06414024,-0.05413111,0.94475424,3.4955568,1.51994,1.819763,-0.107007265,-0.15974991,2.3897798,4.3777003,-0.13709892,-0.11765405,-0.25416356,0.7954385,0.032354817
t128,0.8255958,3.077017,2.4793286,0.61232144,0.047825836,-0.0021326337,0.09360508,0.004691531,0.05889625,6.5597944,0.0441551,-0.27644098,-0.24402763,-0.08025515,1.8611703,0.45808604,-0.14371511,-0.4248937,4.342988,-0.0993727,1.7543873,2.4404173,-0.21347758,-0.71017444,-0.48757154,4.2719145,0.3740612,1.5042486,-0.4968197,3.5204146,0.021676045
t129,0.923224,3.0987616,2.292308,0.67442584,0.047622472,-0.001934945,0.09293531,0.013105348,0.057891294,6.477575,0.04224254,-0.2592492,-0.20437631,-0.07546812,1.827665,0.6579539,-0.14816116,-0.39601335,4.1410427,-0.086228654,1.7001773,2.4777687,-0.20172164,-0.68247443,-0.45568976,4.2989483,0.2180315,1.4551591,-0.48597196,3.3367743,0.02196928
t117,0.8417198,3.9625864,0.0121513605,4.535657,0.020821001,-0.011415846,0.11029864,0.039396625,0.10174424,1.7140188,0.015781622,1.5376949,2.6102989,1.4643558,5.0948277,4.7117023,-0.05155091,-0.06231814,0.74438274,3.4411213,1.6096212,1.9840362,-0.10089629,-0.1607079,2.3522816,4.4238887,-0.1337881,-0.10315811,-0.24056014,0.78293663,0.03267387
t138,0.9495175,3.090521,2.027244,0.60829467,0.046061255,-0.00085895456,0.09248149,0.032539,0.054350786,6.335563,0.036581825,-0.23078847,-0.14603879,-0.06587887,1.7022179,0.93017846,-0.15462996,-0.35370657,3.7378323,-0.072159015,1.6434101,2.4947035,-0.17989777,-0.64962536,-0.4012106,4.3306313,0.04995226,1.3129096,-0.45681837,3.1611009,0.02222579
t139,1.3550018,3.0601308,1.4528333,0.87999314,0.046184044,-0.0016066496,0.09274579,0.046158098,0.04705717,5.887682,0.028656038,-0.15776493,0.035444975,-0.03896549,1.7626998,1.6484479,-0.15041664,-0.26885194,2.9421368,-0.023302397,1.4300026,2.4740367,-0.1310625,-0.56119,-0.28265285,4.524842,-0.0333099,1.2269089,-0.43402708,2.694041,0.023298856
t93,0.63888305,2.8872666,2.7180393,0.39920267,0.043296516,-0.0034611523,0.09181313,0.0029801242,0.05225288,6.29565,0.042614542,-0.2933157,-0.30833292,-0.08087183,1.8212558,0.14528134,-0.14444576,-0.46360725,4.430254,-0.10513964,1.7681179,2.341255,-0.21749617,-0.7428607,-0.512694,3.875786,0.66082835,1.5325186,-0.4840515,3.573552,0.020066231
t92,0.034099247,2.2214515,4.3801947,0.020453678,0.028168099,0.29476854,0.116766,0.6171413,0.047796775,6.771041,0.058075488,-0.39712673,-0.7621067,-0.07900165,1.5960509,-0.41580415,-0.16053954,-0.87220734,5.8902993,-0.21641782,1.7499678,2.2000778,-0.3046803,-1.0495992,-0.7737193,3.407599,2.8561614,2.188256,-0.5698257,4.7113166,0.021384792
t99,0.960396,2.8052967,1.834117,0.6282025,0.039187238,-0.0005518562,0.0844865,0.018128041,0.05011285,5.836047,0.032998595,-0.20351513,-0.13375081,-0.06416828,1.7262568,0.97554374,-0.14251646,-0.3141103,3.475365,-0.05855835,1.5802222,2.3066773,-0.16156998,-0.59073967,-0.36328366,3.998265,-0.009860365,1.185107,-0.43805137,2.946951,0.02075394
t100,1.2167829,2.8030424,1.4854542,0.8100139,0.03409859,-0.0015140575,0.08382192,0.02998361,0.04442899,5.5039682,0.028680548,-0.160219,-0.043154247,-0.04712615,1.700514,1.4109063,-0.12239256,-0.26282468,2.9676492,-0.036460873,1.3754911,2.3783693,-0.12778874,-0.5132086,-0.28800508,4.173511,-0.02909757,1.1919096,-0.41447824,2.5688174,0.02086097
t45,0.23888445,0.71807534,8.27691,-0.038424935,0.020115526,1.7231967,0.19815771,1.5635848,0.017448697,6.793249,0.07108524,-0.54094285,-1.7811708,-0.011628654,0.051455624,-1.4150932,-0.19501059,-1.8808783,8.608438,-0.39520416,0.48637897,0.81531835,-0.45828593,-1.5969403,-1.3377839,1.1102571,7.8904705,3.5231903,-0.6267144,6.6090684,0.026808614
t43,0.27143943,0.5170879,8.915234,-0.038426302,0.098069474,1.8375578,0.21439637,1.657633,0.012379058,6.8513355,0.07267336,-0.56342715,-1.9162464,0.06307626,-0.04467714,-1.5395781,-0.20151618,-2.0401473,8.9922,-0.41309828,0.2143953,0.6101907,-0.48849246,-1.6866177,-1.4113533,0.74953645,8.635055,3.7543323,-0.6225648,6.856205,0.028636908
t62,0.119357854,0.7762169,4.8822656,-0.015343158,0.007921748,0.8809796,0.11772549,1.046885,0.01588457,4.825202,0.04608918,-0.3489216,-1.0674299,-0.02122738,0.44031793,-0.7728727,-0.13003896,-1.0724736,5.477945,-0.24596888,0.64538604,0.949814,-0.2852718,-0.9947264,-0.8020281,0.9517735,4.5795107,2.1188562,-0.4293269,4.1470704,0.01565539
t63,0.20670296,0.631354,7.191249,-0.030714449,0.023482727,1.4250901,0.17309272,1.3947444,0.014118418,5.9566894,0.06071724,-0.4718444,-1.5552537,-0.0070788814,0.01586951,-1.2110348,-0.16762826,-1.6231532,7.485172,-0.34400585,0.38847515,0.7573181,-0.40132266,-1.3884498,-1.1458113,0.82579434,6.872338,3.0142477,-0.5371066,5.7008753,0.022985827
t111,0.037568316,1.1710027,1.1588957,0.42162332,0.01952374,-0.0022309187,0.045840036,0.014573471,0.012500079,2.731226,0.012760623,-0.08260006,-0.15889697,-0.029850136,1.0093954,0.44789153,-0.043650907,-0.18605031,1.9342873,-0.017583098,0.7532935,1.0984062,-0.10769447,-0.2832525,-0.27427995,1.6040001,0.18858182,0.4935686,-0.22124913,1.0644717,0.00980085
t112,0.029868728,1.1074314,2.244498,0.15158308,0.010022702,0.024804901,0.06353408,0.19780117,0.009474738,3.2079892,0.019955844,-0.17081536,-0.41336355,-0.021093633,0.69003797,-0.2175298,-0.06708227,-0.4465234,3.1144173,-0.098947346,0.84103256,1.0032467,-0.17263624,-0.51540786,-0.44846797,1.1513149,1.3741219,0.99939233,-0.28206632,1.8087467,0.011736372
t108,0.043530196,0.98624814,2.6443398,0.08945149,0.008986105,0.12358825,0.07134855,0.3293178,0.0081396485,3.3873606,0.022734497,-0.19581299,-0.49922556,-0.018428748,0.5637158,-0.31750104,-0.07358025,-0.5498802,3.4885447,-0.1265511,0.7913909,0.8201448,-0.19109273,-0.58192176,-0.50191355,0.99661183,1.8036088,1.1510477,-0.29951242,2.072861,0.012481707
t149,0.043843254,2.3130639,-0.017525503,3.5088625,0.0402574,-0.005527851,0.04096033,0.008282811,1.4017099,-0.031927742,0.0053023146,3.525938,1.2045822,1.7153994,4.275411,3.7548306,-0.028021533,0.038615916,-0.007699082,2.5752327,2.1694956,1.8178775,0.13535167,-0.010239081,1.8110712,2.8522463,-0.09633403,-0.18155235,-0.13039452,0.29951358,0.0126004545
t168,0.021409437,1.8707985,-0.00853863,2.2302284,0.045787036,-0.0028806324,0.028204901,0.18231404,0.7317828,0.3950798,0.0075653023,2.6650703,0.54954785,1.0976686,3.0215774,2.7101338,-0.041251317,-0.017602243,0.18847318,1.7633945,2.12749,1.6490562,0.33026424,-0.049959555,0.868718,2.8816583,-0.096339785,-0.12277096,-0.17892705,0.674023,0.007469472
t169,0.063843176,2.5835671,-0.026078269,4.447817,0.037829686,-0.007641774,0.056322817,0.010823437,1.8606526,-0.063109204,0.006201915,4.4527774,1.5320319,2.3253682,5.4444685,4.4937224,-0.014771888,-0.0082145175,-0.016365478,3.3434308,2.4712152,2.0734684,-0.0020999557,0.065339744,2.4357638,3.108971,-0.09764118,-0.22989471,-0.09499868,0.2690374,0.015864886
t280,0.067154564,2.6855652,-0.027934967,4.606592,0.03164978,-0.0076248054,0.054034773,0.018992255,1.8650036,-0.059151888,0.0035764081,4.4598985,1.5911466,2.4344614,5.479717,4.549223,-0.015181558,0.11702131,-0.014155314,3.38679,2.4921684,2.1365473,-0.017688729,-0.0015447164,2.6045134,3.0952713,-0.095771976,-0.24261408,-0.079625785,0.33632225,0.01629078
t281,0.05914785,2.5503488,-0.024161449,4.135337,0.033840217,-0.00692654,0.04864131,0.015714303,1.6707886,-0.042845722,0.0038794586,4.1226206,1.4216738,2.197669,5.0077624,4.2142315,-0.02092756,0.073347226,-0.011352955,3.0723057,2.4650664,2.0390508,-0.010336745,-0.014155371,2.2762775,3.0535483,-0.09649198,-0.22111131,-0.09683168,0.42120072,0.014575284
t67,0.16587947,0.014174633,5.693042,0.08790423,0.16937399,1.5969925,0.1371851,1.3314413,0.014306818,4.520693,0.053704903,-0.33794168,-1.2931892,-0.017310835,0.44410896,-0.9646384,-0.15473275,-1.281029,5.7456737,-0.25977406,0.4014828,0.74574333,-0.29392564,-1.0137576,-0.87329096,0.36758134,5.5114055,2.5670502,-0.42158183,4.083847,0.01835041
t30,0.39787155,-0.048246376,11.31947,-0.038930103,0.46145776,2.9360328,0.26290774,1.6345253,0.0037505846,6.390999,0.08465205,-0.57889235,-2.3787122,0.5410459,-0.06822502,-1.9699407,-0.19682994,-2.469241,9.795597,-0.43652758,-0.011759235,-0.00015035624,-0.53885055,-1.9096901,-1.6238137,-0.00863307,10.851681,4.176235,-0.633957,7.3616433,0.031903863
t36,0.36686566,-0.06824749,10.546914,-0.06807099,0.5924869,3.0884712,0.23322585,0.973024,0.01416182,5.2718744,0.08046723,-0.46956998,-2.1228025,0.26105103,0.3509493,-1.7199966,-0.1448383,-2.0732217,8.135306,-0.34933576,0.5179501,0.20349075,-0.43327555,-1.6371789,-1.3857154,-0.0053597204,9.271621,3.2690787,-0.5856222,6.41072,0.02658162
t83,0.35603464,-0.07218293,10.926473,-0.08634539,0.013320453,1.2397801,0.15379527,0.0910778,0.03915653,1.881085,0.06944961,-0.33947143,-1.6708636,-0.09625927,2.255591,-1.4347113,1.1642131,-1.4231963,4.396894,-0.111296795,0.22577207,0.94851965,-0.24932946,-1.1982553,-0.9710901,0.31565055,5.9710426,0.83934706,-0.46374336,7.1853375,0.019456306
t158,0.16944648,-0.059726685,7.775456,-0.18301643,0.028237017,0.15425052,0.05116006,0.13101108,0.029150186,-0.012767247,0.040173978,-0.14935827,-0.8419991,-0.14522678,3.7013457,-0.57224166,2.4714282,-0.43995938,0.6775472,0.8360692,0.67272717,1.5556091,-0.053143807,-0.5019833,-0.43605,0.026349626,1.9284,-0.092454255,-0.3342601,4.704156,0.004107507
t199,0.14550363,-0.07627211,7.1365886,-0.19508144,0.016761353,0.112789944,0.04793235,0.10078313,0.021180365,-0.02423749,0.03437878,-0.09509925,-0.74198085,-0.13624537,4.058267,-0.48483282,2.496621,-0.34559527,0.28571886,0.9795421,0.60324943,1.621266,-0.02435026,-0.42615446,-0.3686348,-0.0021999883,1.5970656,-0.071490034,-0.3053126,4.3012877,0.0031823576
t250,0.0757995,-0.05984286,5.448457,-0.13924785,0.123731464,-0.004555363,0.05378963,0.06302549,0.0038991494,-0.058479715,0.019923914,1.275326,-0.43404523,-0.12144595,5.287931,-0.19629556,2.83638,-0.08381527,-0.03111841,1.5322026,0.60382265,1.8619277,1.0443434,-0.16470955,-0.13445267,-0.0024123313,0.6435151,-0.020529024,-0.19485393,3.0197487,0.0067046094
t251,0.07666243,-0.06160044,5.46223,-0.1421872,0.14599392,-0.0044611273,0.05429188,0.061762355,0.004341001,-0.058896113,0.020220624,1.3101919,-0.43502033,-0.12090876,5.298128,-0.19786298,2.8345366,-0.08176489,-0.03141506,1.5204209,0.6048544,1.8819778,1.0671916,-0.16512509,-0.13190854,-0.0022649176,0.6277262,-0.018934043,-0.19016421,3.0197866,0.0065799416
t205,0.07619937,-0.061779935,5.343859,-0.13224176,0.08297399,-0.00490381,0.052617922,0.06808499,0.0026210786,-0.059329785,0.019809548,1.4056021,-0.42755508,-0.115400344,5.267415,-0.21989489,2.7995925,-0.06956759,-0.03115153,1.5365756,0.62478507,1.7059835,1.1365186,-0.14849587,-0.12776476,-0.0012390598,0.59411895,-0.012023255,-0.19271043,2.9285712,0.0065260176
t177,0.10909701,-0.07665175,6.095372,-0.17401473,0.0019486635,-0.00034705884,0.0510677,0.092530765,0.009031269,-0.03757695,0.023430515,0.12513989,-0.5319263,-0.12503868,4.4948936,-0.34889883,2.6443996,-0.17976879,-0.013528215,1.2099174,0.6045153,1.7728676,0.4051766,-0.2696996,-0.22880796,-0.0016370764,1.0038699,-0.023031503,-0.22538051,3.6055257,0.0040734364
t237,0.077807546,-0.05581079,5.210863,-0.13778101,0.052391157,-0.0057629477,0.05537827,0.059357464,0.0018454291,-0.06116064,0.015924715,1.4350138,-0.39174414,-0.1114496,4.9321694,-0.21753705,2.7220876,-0.07172842,-0.025087241,1.4712087,0.74184483,1.7782212,1.024726,-0.17261195,-0.11881063,-0.0024061792,0.39425626,-0.014328731,-0.16563666,3.0366077,0.005181255
t238,0.076847516,-0.05734192,5.2284226,-0.14025244,0.1031951,-0.0056533106,0.055483725,0.059566405,0.0010111738,-0.05966262,0.015123666,1.4520609,-0.39330938,-0.11628814,4.951726,-0.20757107,2.7249506,-0.0776153,-0.024478074,1.518901,0.71205693,1.8356721,1.0463767,-0.17746058,-0.11820944,-0.0027054925,0.44346952,-0.013531146,-0.16656753,3.1030147,0.0051953387
t123,0.25575134,-0.06517253,9.2504225,-0.13879052,0.028989563,0.23102322,0.08786368,0.14871244,0.03908213,0.43592015,0.05291187,-0.24353169,-1.1980797,-0.14156075,3.2671027,-0.93328977,1.8563244,-0.8109225,2.0004632,0.23933065,0.6002414,1.5452982,-0.13281798,-0.8155904,-0.6180083,0.13569786,3.487194,-0.047585886,-0.38256845,5.8836226,0.01050315
t89,0.3213156,-0.071489505,10.075504,-0.09040291,0.018533362,0.89156324,0.12934172,0.10874941,0.04118896,1.3468224,0.062921174,-0.29264674,-1.4722234,-0.10667247,2.5222366,-1.2515104,1.3709483,-1.187718,3.4350839,-0.06423786,0.3396657,1.0601218,-0.19854712,-1.0500832,-0.8229271,0.26488703,4.9862146,0.32219547,-0.4247031,6.5846624,0.01608051
t75,0.3851238,-0.072962515,11.55641,-0.07640541,0.008373444,1.6674653,0.1759936,0.06998627,0.03765491,2.412086,0.075348064,-0.37238827,-1.831367,-0.082010515,1.929124,-1.5863727,0.9263294,-1.6244481,5.2692714,-0.15843405,0.14298142,0.77198905,-0.29375803,-1.3158662,-1.0977427,0.44501653,6.807897,1.3308388,-0.4965121,7.604997,0.022516109
t72,0.22363253,-0.0576402,7.5556235,-0.09847263,0.022791881,1.1054381,0.06942131,0.120756626,0.040184338,0.3394719,0.047415335,-0.115467995,-0.88354677,-0.110940926,2.3549888,-0.6802913,1.892062,-0.57222795,1.248301,0.21692997,0.67290014,1.0414209,-0.08574343,-0.51079077,-0.43435612,1.2912884,2.3178482,-0.047144406,-0.28482062,4.8920856,0.00878099
t107,0.24985853,-0.057807304,8.305461,-0.08387714,0.024867633,0.9004975,0.0887395,0.09798867,0.042059667,0.60601306,0.0519436,-0.16278575,-1.0369784,-0.10001443,2.357938,-0.88093305,1.7461278,-0.74988216,1.802979,-0.013839073,0.4595202,0.9247227,-0.12092458,-0.6736041,-0.5660426,1.0296694,3.011449,-0.020991148,-0.318432,5.3556232,0.01262863
t164,0.15155923,-0.059893455,6.5898237,-0.15359212,0.031027045,0.6117179,0.052446447,0.07645361,0.03270468,-0.0074509913,0.037543677,-0.04895587,-0.6256314,-0.100863636,2.8793292,-0.43450233,2.331745,-0.33441976,0.1586513,0.4669267,0.5448655,1.1433771,-0.02287683,-0.35915142,-0.3488496,1.2740755,1.1846067,-0.053155165,-0.2553651,4.4022274,0.005411001
t283,0.06768936,-0.05007862,4.4838924,-0.08872756,0.018845951,0.024791082,0.054139305,0.0034309672,0.0029008286,-0.0621548,0.017370595,2.823471,-0.25221744,-0.060009718,4.1169667,-0.13367762,2.508133,-0.044104204,-0.04546929,1.0915824,0.86676055,1.2108539,1.6060692,-0.11429507,-0.04821711,1.3001221,-0.012847057,-0.0018411576,-0.11060943,2.8286083,0.00806973
t284,0.06383369,-0.04364106,4.322973,-0.074500196,0.018836621,0.003596913,0.05584173,0.0013492506,0.0011384177,-0.06707868,0.016163375,3.1118772,-0.23028386,-0.053735457,4.2485485,-0.10903313,2.4852507,-0.027310787,-0.04873899,1.1652915,0.92120117,1.2799996,1.6815466,-0.10194371,-0.023926092,1.3285556,-0.017728314,0.015286744,-0.101548925,2.7048461,0.008716029
t282,0.06331975,-0.043380573,4.3144164,-0.07637917,0.018462643,0.019531898,0.055817265,0.0009167981,0.0010525123,-0.06694247,0.016155992,3.1143563,-0.22922346,-0.0538394,4.244691,-0.107275754,2.4944017,-0.027759636,-0.04889326,1.1628011,0.93133485,1.2874681,1.6949724,-0.10211281,-0.022742221,1.3316089,-0.018146897,0.019583154,-0.10117941,2.717027,0.008736455
t130,0.06589873,-0.05311016,4.11446,-0.05296588,0.012251023,0.38349122,0.055954643,0.04736231,0.03259381,-0.048081227,0.017425315,3.5117278,-0.22206748,-0.0861735,4.2434525,-0.09916157,2.5329735,0.25535122,-0.041988283,1.408076,0.7966147,1.382066,1.5970552,-0.03649,-0.017720956,1.585768,0.2542462,0.11719991,-0.09138222,2.4984922,0.0071122106
t131,0.23539019,-0.06110584,8.192397,-0.088789776,0.027005125,0.9033575,0.0812018,0.100616954,0.037646625,0.73968446,0.050170153,-0.15601288,-1.0085118,-0.11242119,2.4692938,-0.82466334,1.8110707,-0.6937091,1.7719816,0.058784682,0.5731315,0.93034637,-0.11221207,-0.6462289,-0.53943825,1.063026,2.8200562,-0.028857404,-0.33483753,5.3290415,0.011285966
t182,0.09363147,-0.04218942,3.826801,-0.03292861,0.0069574094,0.57896775,0.059728637,0.06498383,0.005972409,-0.062626384,0.01676468,3.6179557,-0.24642272,-0.08398723,4.3866177,-0.062519394,2.506707,-0.026511151,-0.03522497,1.3599051,0.91266274,1.4552191,1.3941435,-0.039972942,0.29936868,1.7046654,0.06176603,-0.0059436876,-0.045767453,2.5528836,0.0074336575
t183,0.13982779,-0.07781277,5.472466,-0.10743556,0.01093163,0.8223474,0.054011337,0.093378894,0.023893371,-0.02862571,0.03001346,0.74037385,-0.50960815,-0.101873346,3.1104643,-0.30465135,2.5362527,-0.21944484,-0.0026825028,0.9233775,0.46020272,0.8297038,0.3028616,-0.198419,-0.20829315,1.4220388,0.92182976,-0.03261278,-0.16167645,3.5853455,0.0044133887
t90,0.3245843,-0.073833846,9.46723,-0.06095783,0.0119343605,1.3598206,0.12713937,0.09599885,0.03907269,1.2219936,0.06067331,-0.24223138,-1.3800546,-0.08167012,1.8845106,-1.2081089,1.3180116,-1.1478802,3.4060378,-0.06676128,0.2232368,0.685271,-0.19240265,-0.9299687,-0.7661136,0.91023827,4.7595744,0.62024945,-0.36137244,6.3161635,0.017095743
t91,0.15716118,-0.061015863,6.056924,-0.11675851,0.018547775,0.8664581,0.047273476,0.11653929,0.028591571,-0.01726691,0.03587798,-0.012575308,-0.6169137,-0.11234181,2.798543,-0.41007885,2.4170876,-0.27614468,0.30708995,0.6965527,0.51493883,0.8018697,-0.0074218605,-0.24490495,-0.301655,1.388218,1.2183726,-0.04907419,-0.21219586,3.8491058,0.0033768327
t249,0.21007977,-0.083518185,5.845047,-0.09513478,0.028402258,2.0790534,0.07262394,0.20102939,0.014605091,-0.072824776,0.039956298,7.881865,-0.25279173,-0.22925964,5.0690975,-0.24218152,3.6321483,-0.19551876,-0.061213266,1.9142917,-0.0051166923,-0.00076595834,4.5935926,1.4923986,0.0554152,6.227858,0.4738804,0.8198716,-0.01538732,5.7058177,0.015342863
t265,0.21031517,-0.08097519,5.841972,-0.09478472,0.028738506,2.0667334,0.07216652,0.20044284,0.014870276,-0.07499712,0.040209807,7.9140377,-0.25707245,-0.23100968,5.0805235,-0.24583207,3.6217303,-0.196726,-0.06057831,1.9143873,-0.005890508,-0.0007728448,4.601418,1.5067234,0.07920375,6.2472777,0.44268557,0.7872005,-0.012534127,5.709964,0.015338862
t266,0.21129835,-0.08185579,5.8723288,-0.09298183,0.029235754,2.0461574,0.072570294,0.20026688,0.014463623,-0.074279405,0.039884552,7.903178,-0.25566268,-0.23074962,5.082935,-0.24422722,3.648928,-0.19664583,-0.060904983,1.9205862,-0.0049007908,-0.00079419557,4.580148,1.4913458,0.06568031,6.2437615,0.4439476,0.77518165,-0.012357994,5.7242556,0.015364684
t197,0.23955593,-0.09797935,7.066421,-0.1242088,0.026353871,2.0583715,0.06312503,0.19182551,0.02694846,-0.066125244,0.05152336,5.492539,-0.47945994,-0.2380937,4.220876,-0.40530723,3.8682985,-0.34259892,-0.029580392,1.6815753,-0.02071314,-0.0016065078,3.6151059,0.8090228,-0.15762664,5.698528,0.7282222,0.18983647,-0.10474594,6.3925314,0.011278778
t242,0.20376839,-0.07751217,5.802534,-0.10729515,0.02016742,2.11906,0.07170548,0.19398597,0.014273825,-0.07653297,0.04132893,7.876232,-0.26404187,-0.23321065,4.997114,-0.2412206,3.6429253,-0.20842278,-0.059155453,1.9806732,-0.016217265,-0.00061897404,4.5478683,1.5039304,0.09940948,6.255593,0.46377113,0.87423164,-0.011762103,5.6922946,0.015079036
t243,0.20344263,-0.07756795,5.8026342,-0.11048619,0.020309506,2.1056447,0.07137988,0.19386373,0.014087663,-0.0765832,0.04100951,7.889974,-0.26169124,-0.23401563,5.023353,-0.24162768,3.6380908,-0.20340464,-0.05994321,1.9769653,-0.012508976,-0.0006272751,4.5920386,1.5114096,0.072419904,6.262676,0.4489365,0.88096553,-0.013677519,5.6898613,0.014983353
