,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
t22,0.22720014,0.32857108,0.7036439,-0.5832711,7.2858725,0.13172919,1.1024315,-0.0717782,0.04476767,-0.26362553,5.103269,0.037860416,0.17432539,1.3505404,4.2235627,6.104035,4.909714,3.0853322,-0.21611388,7.6790495,-0.017407142
t23,1.5486412,0.17653038,0.6911344,-4.393115,5.526147,-0.16614816,0.11969181,-2.9279144,0.63593495,2.4591122,-0.3099736,6.0450974,-2.8077612,1.9556865,-1.2313437,-3.0740044,0.8779968,3.555428,-2.7869956,1.5348777,1.9664797
t24,1.2471511,0.18238859,0.57685685,-3.5949473,5.934023,-0.18679807,0.054514047,-2.430012,0.5176002,1.9117321,-0.25887156,4.998525,-2.3107786,2.2586966,-0.9344956,-2.2790782,0.68886656,3.5592499,-2.3532128,1.392356,2.223865
t25,0.52601343,0.20658049,0.69688255,-1.8672249,5.06972,-0.3641994,5.880487,-0.47524467,0.062653825,-0.005425931,-0.52691495,1.9494363,-0.28270507,0.20415345,-0.0785053,-0.64299613,0.06325598,4.8374743,-0.48813027,-0.009270821,0.61621344
t26,1.2541788,0.17030315,0.6033457,-3.6580923,5.8874235,-0.17634846,0.05956912,-2.4417927,0.5304286,1.9422592,-0.26378873,5.076472,-2.3397822,2.328124,-0.94612336,-2.2948854,0.68798834,3.6328826,-2.351326,1.2531573,2.158705
t27,1.0120641,0.18164009,0.4584402,-3.018078,6.031183,-0.17112164,0.026270453,-2.0349586,0.4227172,1.5005432,-0.13551027,4.2961817,-2.0110781,2.3866148,-0.6899093,-1.6755986,0.4805038,3.558493,-1.9794537,1.4707403,2.394189
t28,0.040102243,0.34423402,0.44689623,-0.74651945,-0.4558093,-0.21199933,1.2612927,-0.29429808,0.48224542,6.7529106,0.76640505,0.002950689,-1.0671239,-0.053377293,2.7693968,-2.4973958,0.8525677,0.3803286,-1.170139,7.2028155,4.8366923
t29,0.93941444,0.3822039,0.36174384,-0.055193264,-0.35385743,-0.30882025,2.6015604,1.6732602,0.31926835,6.174364,2.4400795,0.04103085,-0.54000723,-0.12029137,4.8019457,-1.2670215,0.72696143,-0.0037875774,-0.836844,10.025923,4.119243
t30,1.065568,0.19907913,0.94734955,-3.1022706,-0.26237342,-0.62986296,0.017632172,-1.8010582,0.26813632,0.0091955215,-1.3429613,4.069656,0.06759572,1.9113252,-1.1420212,-2.3785307,0.86119777,-0.0114508355,-1.8569268,-0.024793746,-0.082930036
t31,0.12604405,0.33216593,0.4326752,-1.0170583,-0.508212,-0.113875926,0.56975234,-0.5201878,0.5852548,6.8738055,0.21235484,0.75153446,-1.4773356,-0.07714879,2.0196612,-3.0387123,0.98790693,0.65176696,-1.3831041,6.899551,5.2604403
t32,1.027979,3.7770343,0.64731354,-3.2288508,-0.17126577,5.699793,0.0062834327,-1.5039395,0.24367477,-0.21109903,-1.321783,2.1777678,-3.4190047,-0.10278834,-0.933764,-2.0228803,0.4824201,-0.027379781,-0.5562101,-0.18542315,-0.06737183
t33,0.81611395,0.17161143,0.3408103,-2.4166906,6.2830696,-0.12435869,0.021554783,-1.6741506,0.35773084,1.1163132,0.35161513,3.6962621,-1.8303033,2.300346,-0.45381293,-1.0834113,0.29412135,3.2962656,-1.6176403,1.8688992,2.5547154
t34,1.2208045,0.17576817,0.5776261,-3.5052657,5.8912177,-0.17059039,0.058222484,-2.3704169,0.52566975,1.9492239,-0.26471594,5.011473,-2.2991054,2.2785256,-0.9132089,-2.1932833,0.67145824,3.4487715,-2.302337,1.3743654,2.2925985
t35,0.42970535,0.30297977,0.9108135,-1.6623198,-0.38782176,-0.19300464,2.0518696,-0.7132541,0.38320443,7.857627,0.6893646,1.5090322,-1.3256574,1.0732961,-0.3836223,-2.2846446,0.8142019,0.954999,-1.6141183,-0.006745092,2.318428
t36,0.068195686,0.22907399,0.81984204,-0.21830608,-0.25558034,-0.36513105,5.0629964,3.3726404,0.08199249,6.8608637,4.374344,0.016715348,-0.23838153,-0.047918398,2.1751919,-0.068832695,0.38104522,0.33054215,-0.70192116,3.1745992,2.3428755
t37,1.5210278,0.32321644,1.2116827,-4.4123583,-0.44948396,-0.97835094,0.034660753,-2.621433,0.34583676,0.005757142,-1.7514533,5.440373,0.16435453,2.6815653,-1.6662608,-3.6333175,1.2514415,-0.016405221,-2.7902133,-0.022335187,-0.12258891
t38,1.3316056,0.22112723,1.0961958,-3.884073,-0.25119558,-0.67052114,0.029543163,-2.2728987,0.3618483,0.43024048,-1.4435976,4.953587,-0.38487816,1.8850464,-1.3898337,-3.1065304,1.0630504,-0.00416052,-2.2947474,-0.031823087,-0.08902961
t39,0.9127524,0.19225872,0.8813808,-2.7510407,-0.23131055,-0.6350476,0.19173777,-1.5224848,0.13577586,-0.1357872,-1.2450597,3.423588,0.78642,2.0422614,-0.911537,-1.9505904,0.72470444,-0.013371552,-1.5600768,-0.012766758,-0.08679491
t40,1.0739663,3.3690345,0.7943487,-3.3321984,-0.12881102,4.148657,0.005202219,-1.6613116,0.31696546,0.38033262,-1.3620591,3.1764834,-2.9807162,0.10185497,-1.0315605,-2.020907,0.5844564,-0.0067131473,-0.9613772,-0.16298339,-0.054864164
t41,1.5218623,0.21598019,1.2845404,-4.574755,4.7108397,-0.41574684,4.7529745,-2.223544,0.44514218,1.922527,-1.1611843,5.423651,-1.7114931,0.5567623,-0.97778296,-3.2847624,0.7952884,5.6389666,-2.098477,-0.042728577,0.29446825
t42,1.4818695,0.21628113,1.2675242,-4.4721966,4.7859154,-0.42003483,4.8991413,-2.142765,0.42598477,1.811474,-1.1458211,5.281961,-1.6469778,0.546795,-0.93547595,-3.1699455,0.7584123,5.664479,-2.0211856,-0.042078044,0.30641076
t43,1.561521,0.10473104,0.7688844,-0.58642185,-0.247017,5.3985176,0.4089449,-0.39621273,0.3905676,5.3573046,0.82897747,2.4202135,3.7563548,0.53444093,1.9281517,-0.35499626,0.27308622,-0.042660225,-0.3234021,0.66585773,-0.011081089
t44,0.5818938,0.06773873,1.1444647,-2.2765167,-0.37270305,4.6788936,0.09324797,-1.4460533,0.69123584,6.6205974,-0.36978534,5.777208,-0.18735084,0.45966715,-0.51196826,-2.5097723,0.81552464,-0.028422572,-1.3731655,-0.040315602,-0.012357836
t45,3.8728614,0.12271791,0.8027155,-0.38136673,-0.24747808,7.6834993,1.4501778,-0.42155972,0.34450248,5.6134715,2.615743,1.6438341,7.431139,0.34828293,4.408891,1.8004533,0.22702909,-0.072095856,0.2772342,4.35783,-0.03731431
t46,0.06800892,0.5521255,0.32683253,-0.7144641,-0.41163766,0.6757981,9.603059,-0.1998685,2.0920603,3.049913,14.938704,0.07330663,10.961427,-0.5327444,9.169192,1.4814669,0.18656439,-0.084173724,8.341616,10.7624445,-0.25407076
t47,1.4160374,0.3156853,1.1435117,-4.130254,-0.47901893,-1.0241287,0.0020624578,-2.4408197,0.23385718,-0.088537306,-1.7330836,5.0400786,1.453497,2.9746838,-1.5477443,-3.2949078,1.1668348,-0.020762308,-2.591573,-0.0029352407,-0.13286482
t48,0.46149257,0.07059742,1.2720059,-2.26953,-0.42763677,6.0432982,0.10078021,-1.4517989,0.72401047,7.4668865,-0.31926492,6.3001146,0.53926855,0.69833523,-0.3599489,-2.4012027,0.7833566,-0.038259044,-1.3091078,-0.037311442,-0.017020453
t49,1.0992837,3.495346,0.8262178,-3.40878,-0.13759468,4.2834897,0.0135766715,-1.6965119,0.32556492,0.39910147,-1.4055892,3.2724335,-3.0446742,0.18847847,-1.0578837,-2.0891292,0.5942876,-0.006522766,-0.99915606,-0.16554709,-0.057590887
t50,0.15692924,0.64454037,0.38332593,-0.9578766,-0.39701444,-0.083890624,9.029157,-0.395535,1.9957078,3.3994863,12.533123,0.047807932,9.148753,-0.56017,7.9756465,-0.36421385,0.21218945,-0.06314616,6.5284433,7.3895783,-0.203972
t51,0.12561312,0.62688375,0.37318364,-0.8801339,-0.3860542,-0.020346317,9.003451,-0.34450734,1.9775398,3.3271747,12.928157,0.051457893,9.348414,-0.55864584,8.187683,-0.20457156,0.22291465,-0.06606176,6.884777,7.85294,-0.2092785
t52,0.10999202,0.12577704,0.7822768,0.7235507,-0.16550647,-0.32426554,7.778234,5.989147,0.005524974,5.2960577,7.3882933,0.04621234,0.9255481,-0.21808031,4.450286,3.9727125,0.10878394,-0.022689547,-0.23170869,8.566596,-0.002151527
t53,1.1584761,4.471802,0.6323667,-3.573241,-0.23586443,6.989413,0.032574914,-1.6982645,0.29017648,-0.31145903,-1.4610859,2.2672894,-4.018567,-0.20654783,-1.0355299,-2.4014797,0.5179709,-0.038428206,-0.5079954,-0.20816655,-0.076994844
t54,1.1411352,0.22605582,0.13337123,-3.2245972,6.493991,-0.019068139,0.18132576,-2.3205633,0.45831057,1.1650773,2.1753418,5.008939,-2.8241212,1.6253306,-0.82166344,-1.7233319,0.26505327,3.0733435,-2.0881193,3.8266244,2.5771842
t55,0.04988774,0.527642,0.36260602,-0.6901807,-0.43339223,1.0866601,10.328166,-0.15247303,2.1731892,3.0752635,16.173557,0.08269071,12.119066,-0.49790117,10.003616,2.1475327,0.16217826,-0.092534386,9.194213,12.286376,-0.28360003
t56,0.19600211,0.015725601,0.39130366,-0.15957014,-0.11489756,2.4494774,3.5669863,-0.5875303,0.57601994,4.1354303,-0.19869243,5.229438,1.5754681,-0.35912186,-0.34428802,-0.009712001,0.6742527,-0.018459646,-0.5576587,2.2408142,1.7787839
t57,0.8045742,0.21840318,1.007248,-2.6891608,5.870773,-0.48845413,7.465295,-0.7358113,0.10761703,-0.012333926,-0.81476945,2.7895675,-0.39941302,0.27715397,-0.16238606,-1.1935745,0.12468804,6.1148944,-0.7781443,-0.019826446,0.5239475
t58,1.0299326,0.23989555,0.31629798,-2.9122362,6.688095,0.26700336,0.22105585,-2.1422231,0.41288227,0.70129514,3.6770542,4.75356,-2.9492188,1.4049221,-0.703827,-1.2962416,0.045061026,2.8925433,-1.8930066,4.9375305,2.7252707
t59,0.57749206,6.9526954,0.95755094,-1.8219764,-0.06496758,6.2114244,2.42382,-0.47141168,0.60413,-0.06443264,-1.2260745,1.2620016,-2.3691726,2.628924,-0.20195587,1.8090463,0.25420225,-0.04353686,1.2707621,-0.18281713,-0.05698652
t60,0.93779165,5.9320345,1.0359608,-2.8292496,-0.12453034,5.788647,1.4233761,-1.1591396,0.14305851,0.05052353,-1.5036548,2.462873,-3.0706856,1.7472719,-0.69593614,-0.734349,0.289033,-0.033573847,-0.42723042,-0.1960129,-0.06086545
t61,0.042825326,0.06229438,0.27132106,0.5128237,-0.0057450933,2.2522173,4.212095,-0.21197538,0.3508077,3.092996,0.5071133,3.6418324,1.7277111,-0.4583952,0.38310668,1.9910555,0.5337774,-0.009165553,-0.40888032,3.8368664,1.410422
t62,0.03372575,0.06438606,0.24080373,0.6623435,-0.04822735,2.4017704,4.2386513,-0.18224163,0.32556814,2.9398072,0.9290903,3.3760283,2.074835,-0.49836868,0.3647068,2.1121507,0.5504406,-0.012492608,-0.389532,4.26981,1.2466108
t63,0.23156226,0.39390793,3.5401232,-0.5826189,7.907727,1.5019555,0.11216375,-0.09864273,0.025286399,-0.31087875,9.300447,0.04850229,-0.8120743,1.3338217,3.9369543,6.7256374,9.020001,2.7329774,-0.34659627,11.995805,-0.0043530385
t64,0.06560591,0.25682253,0.88797265,-0.77011704,-0.36652657,-0.20574677,3.4060538,0.40959835,0.20324953,8.013156,2.3732798,0.13163304,-0.87233037,1.270708,0.18522425,-0.99081874,0.4485544,0.75756353,-1.1395044,0.72315156,2.656165
t65,0.012935143,0.21768507,0.8637509,-0.17553464,-0.26772925,-0.353298,5.3271914,3.382069,0.051245037,7.3048005,4.561656,0.01447634,-0.24242538,0.34920022,2.11605,0.37539995,0.31777808,0.12274258,-0.74245423,3.1888099,2.4496949
t66,0.37967807,0.051309142,0.07881505,0.34483585,0.15721436,6.5753465,7.1907053,1.0042262,0.3765191,1.0975475,8.936397,0.02319265,8.534505,-0.8094366,4.2953014,9.714803,0.69445676,-0.0509475,1.6219516,16.069153,-0.15509212
t67,0.1613978,0.037811186,0.35847908,-0.0656972,-0.10068476,2.4930313,3.8664784,-0.4453297,0.532775,3.8221471,-0.046804957,4.790202,1.9564602,-0.46487352,-0.24119802,0.87841934,0.6322043,-0.018620927,-0.5052173,2.9316635,1.5363286
t68,1.0005397,0.39774406,0.7248411,-2.8451493,-0.4131562,-1.2737468,0.002251318,-1.7425009,2.7872086,-0.60694396,-1.5250744,2.8257413,8.603853,5.024093,-0.923955,-1.7275572,0.5988162,-0.03289364,-1.7750456,5.3800645,-0.18814057
t69,0.8296568,0.27032813,0.4412561,-2.5106754,10.28266,-0.124285966,0.7619432,-1.9715115,0.34966043,1.4591391,0.59879744,4.0498986,-1.909562,3.430312,-0.1934457,-0.8874411,0.34158933,5.8433666,-1.7798738,1.624586,5.1135488
t70,0.40351796,0.29988855,0.1984859,-1.2222334,-0.096361995,-1.0370781,0.13603468,-0.8516609,4.680359,-0.8377155,-0.88963354,0.008763404,12.348891,6.866204,-0.27843043,1.6498942,0.20569512,-0.0729273,-0.51605684,9.540111,-0.23512125
t71,1.2956967,0.5140095,0.33418956,-0.13961837,-0.494808,-0.32817802,2.2516196,1.385343,0.49136853,7.2149367,2.303557,0.049524855,-0.7951642,-0.16496615,5.927699,-1.9292358,1.0224514,-0.012524828,-1.1350918,13.792713,4.857805
t72,0.095255025,7.875901,0.46455458,-0.78311455,-0.21764219,6.2071505,3.8616707,1.1840578,3.9162235,-0.46973932,0.5914668,0.025344223,-0.32382417,1.0023193,3.3264425,5.6378684,1.3946912,-0.014189107,7.4317827,-0.0037381179,-0.119556524
t73,0.07307257,7.7636714,0.4860469,-0.81862223,-0.22147027,6.5997,3.8712747,0.9742949,3.9363387,-0.48427904,0.51672006,0.02089199,-0.19280005,1.1302584,3.3070855,5.8461313,1.3853697,-0.020127853,7.5359144,-0.006068863,-0.120635785
t74,0.7743939,7.346273,1.119132,-2.3920302,-0.10034186,6.553895,2.3685765,-0.7583942,0.007440584,-0.027367173,-1.4638025,1.9788584,-2.8414605,2.6452777,-0.39084587,0.46053228,0.054305557,-0.045002773,-0.02368565,-0.20232633,-0.05862769
t75,0.7326321,0.24705891,1.0250276,-2.598225,6.276716,-0.50887907,8.291384,-0.57660365,0.061228067,-0.059137646,-0.8288278,2.374796,-0.26944226,-0.018013868,-0.030997174,-0.895846,0.057267256,6.3388515,-0.50698984,-0.023663322,0.34738693
t76,0.2078958,0.2628883,0.82303846,-0.5059826,6.787673,0.0114769265,0.805315,-0.09891505,0.011683737,-0.15780996,4.373898,0.0060258526,-0.41741168,0.8569037,3.228344,4.6622424,4.17051,3.6670094,-0.37703034,6.6604915,1.4003855
t77,4.2855043,0.11245348,1.1130463,-0.7806785,-0.38916346,9.514672,0.48860258,-0.61947495,0.41054374,7.403772,2.3105874,2.7129638,7.7719817,0.8864678,4.648552,-0.086317964,0.26812816,-0.07454103,-0.08877445,2.3400364,-0.036819384
t78,0.22646564,0.20876646,0.3236015,-0.62634,6.7338257,0.021233745,0.692733,-0.16361706,0.009933218,-0.1507372,3.7045412,0.23860207,-0.63744533,1.0398026,2.8950346,4.152803,3.83613,3.5805976,-0.4047087,5.834793,1.7454389
t79,0.61016035,0.13790269,0.25150967,-1.8120513,7.0778975,-0.029128484,0.11921138,-1.3581938,0.27806443,0.77595675,0.9430336,3.1131186,-1.6279316,2.4852812,-0.17444,-0.44982657,0.09433761,3.540768,-1.2405127,2.178849,2.995107
t80,0.62760335,0.27442446,0.37334543,-1.9961345,10.838945,-0.08006731,1.1189858,-1.640914,0.2599377,1.1080207,1.2645944,3.4034948,-1.6707822,3.5804982,0.524456,-0.32944638,0.15132186,6.2019153,-1.5068554,1.9006677,5.674275
t81,0.5191408,0.3998519,0.27759436,-1.5460547,-0.19687189,-1.1588916,0.047474965,-1.0371021,4.5784807,-0.7516971,-1.1477246,0.5352228,11.650758,6.0028996,-0.42189115,-0.038433302,0.19836885,-0.059587292,-0.809235,8.349081,-0.21451941
t82,1.5031629,0.5029245,0.3128093,-0.13817044,-0.5456984,-0.3045195,2.1476443,1.1911993,0.5046119,7.3303256,2.3233056,0.05576641,-0.825422,-0.18031976,6.5313272,-2.103216,1.0443966,-0.010246461,-1.1566168,14.2851715,5.115091
t83,1.9839025,0.53909165,0.2824684,1.7192184,-0.33560008,-0.23792845,3.5216417,3.0998173,0.53538024,6.9812045,4.3590274,0.081855364,-0.42378926,-0.14438613,7.4284606,-0.6906392,1.0217675,-0.050393686,-0.8805823,18.437664,2.7721024
t84,0.54898065,0.3902623,0.32867327,-1.6442096,-0.22685522,-1.1713969,0.020743145,-1.0903037,4.5637574,-0.7617115,-1.1928357,0.6776863,11.658043,5.874559,-0.4115897,-0.19509412,0.2267694,-0.058793943,-0.8274091,8.290663,-0.21932945
t85,0.7377095,0.25284025,1.0253824,-2.6431608,6.40451,-0.5181859,8.38609,-0.5833197,0.051311724,-0.0631348,-0.839372,2.2998054,-0.26230025,-0.012849509,-0.025559334,-0.91793036,0.054994904,6.4479327,-0.5279632,-0.023949914,0.32673654
t86,4.3955464,0.10134684,1.1659912,-0.85203403,-0.41102406,10.021733,0.5107483,-0.65846777,0.43184558,7.6880054,2.3992705,2.879514,7.991512,0.83875775,4.8578157,-0.1376718,0.26551393,-0.076253384,-0.12164257,2.3307867,-0.03626261
t87,0.8754428,0.43096182,0.59344226,-2.5072966,-0.3476716,-1.2968996,0.01054546,-1.5399599,3.4656515,-0.6853465,-1.4605286,2.2702956,9.547879,5.089545,-0.76638824,-1.3482128,0.48011118,-0.036896154,-1.5403364,6.321982,-0.19157067
t88,0.18812786,0.29741338,0.008134186,-0.6579061,9.043689,-0.051751114,1.7488335,-0.23416355,0.37303835,-0.112992145,4.00442,0.00645508,-0.3231262,1.524113,5.091085,6.2387567,4.26028,4.9537206,-0.39319387,6.840882,2.0625896
t89,0.40712282,0.22155987,0.29253355,-1.4744881,9.110471,-0.09461568,1.1546315,-1.2320276,0.13208614,0.8510048,1.3448159,2.43146,-1.1917838,3.2190213,1.482835,0.3639226,0.62768996,5.410464,-1.1039146,2.1663578,4.4416575
t90,5.2353783,0.102401145,1.0955262,-0.6623517,-0.41651616,10.551033,0.99647844,-0.63081473,0.3787328,7.2419744,3.4502892,1.9439346,9.870718,0.85590816,5.78131,1.423463,0.14981547,-0.08555862,0.5588695,4.61941,-0.046350747
t91,1.7668507,0.5338387,0.3088095,0.98074055,-0.38309646,-0.27948123,2.985312,2.6350117,0.4954439,7.0145025,3.6509883,0.06964841,-0.56019247,-0.15207894,7.0538516,-1.1300501,1.0275995,-0.03381479,-0.97651166,16.536688,3.6759512
t92,1.6911981,0.52471775,0.32613507,0.6008651,-0.4269569,-0.29461494,2.6939478,2.3330476,0.48384565,7.025051,3.2019105,0.063331895,-0.6261432,-0.16635105,6.7931075,-1.3710082,1.030877,-0.026524486,-1.0301516,15.55905,4.1950784
t93,5.0892015,0.10695613,1.1168866,-0.72990006,-0.41477716,10.381347,0.8964706,-0.6335137,0.38829145,7.4642777,3.0880513,2.2126,9.32427,0.85005677,5.544147,0.8235276,0.17701106,-0.08234243,0.2237803,3.8075247,-0.045003
t94,0.40703025,0.3461422,0.14586875,-1.1904664,-0.1261327,-1.0490476,0.11567405,-0.888103,4.706551,-0.7753977,-0.9509527,0.002112583,12.377427,6.8260236,-0.37978092,1.4565592,0.19479121,-0.070020765,-0.58614933,9.433639,-0.22664843
t95,0.59438056,8.580542,0.38065135,-2.4801216,-0.32555553,12.599459,0.11125426,-0.72746277,1.616571,-1.2333277,-1.1951697,0.012903744,-3.8216224,-0.25207657,-0.018223008,-0.69608295,0.053499393,-0.087617345,8.592527,-0.2304295,-0.13797793
t96,0.009495712,11.017552,1.1095649,-1.1830695,-0.30101943,9.388927,6.4757967,0.37109566,4.474604,-0.09202711,-0.3343824,0.010702084,-1.02243,3.5432844,4.1147265,9.703466,4.395421,-0.041286293,8.328346,-0.05692373,-0.105988644
t97,0.09275084,0.2636931,0.2567271,-0.38531667,-0.32252264,4.819892,11.887019,2.8391895,2.18182,1.6554261,19.383167,0.1530272,15.171577,-0.25566804,11.53588,9.944628,0.05132608,-0.13648085,11.031687,21.769323,-0.42005298
t98,0.15108465,0.13293582,0.2433773,-0.42843172,-0.3373582,6.418313,13.339413,3.9654224,2.5972176,1.0988425,22.610735,0.19731107,18.12745,-0.2105683,13.226829,13.941748,0.061077364,-0.16639064,12.974184,27.587595,-0.5203475
t99,5.251357,0.10425922,1.1037667,-0.6962799,-0.41733953,10.576902,0.95440644,-0.636692,0.38137,7.353217,3.3634381,2.0146801,9.771561,0.8728396,5.733116,1.229311,0.1569183,-0.08517244,0.48897994,4.386086,-0.047307014
t100,0.25509077,10.284054,1.2177467,-1.2528415,-0.22425833,8.217445,4.918953,-0.014058594,2.7782102,0.012958938,-0.85925794,0.87420106,-1.7533959,3.2008069,2.1024103,7.483365,2.8513482,-0.039334074,5.3658915,-0.14502753,-0.05438674
t101,0.5740026,0.2516995,0.9631696,-2.1496801,6.4630384,-0.46750686,8.798873,-0.24219789,0.0064527006,-0.12405724,-0.71643686,1.8726566,-0.05664756,-0.13887246,0.97347057,-0.06599454,0.021254886,5.5918517,-0.23297296,0.109691046,-0.0086403955
t102,0.5730782,0.246776,0.97030187,-2.1319778,6.5173135,-0.4644894,8.791681,-0.22661445,0.0051553724,-0.1367495,-0.72277516,1.8722924,-0.056855932,-0.13874994,1.0621748,-0.021673348,0.021612493,5.511751,-0.20946345,0.12519702,-0.009037944
t103,2.2393997,0.5584857,0.2334277,2.142766,-0.33955935,-0.19733967,3.744623,3.4168074,0.59875345,7.3031874,5.100915,0.0999242,-0.43472138,-0.15688726,8.516776,-0.67468584,1.1076454,-0.05478858,-0.9162435,21.347603,2.39481
