,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
t11,8.7357645,8.007163,1.0900099,5.8208385,5.645372,5.202518,4.377489,3.6234314,5.215737,4.077157,4.2547817,8.732733,4.5056415,5.5158863,7.858055,6.7690315,4.029213,7.2302704,6.2212,5.1008353,3.9183726
t12,8.513566,8.545709,1.5231918,5.418877,4.9882746,5.0787854,3.8547156,3.8843224,4.502205,4.1976566,3.9797063,8.969487,4.539674,5.1802936,8.272345,6.650652,4.8691354,6.457415,6.9044533,4.4496284,5.0436454
t13,8.472687,8.533555,1.4598521,5.472575,4.919615,5.1007514,3.8741448,3.8233707,4.5198326,4.161682,3.9637752,8.954074,4.482676,5.1584597,8.277216,6.6067367,4.880686,6.3849053,6.900684,4.451408,5.099607
t14,8.637563,8.70512,1.3766562,5.299811,4.8429713,5.0383205,3.6230023,3.915743,4.2908254,4.3404703,3.8980265,9.027107,4.5139256,5.0349574,8.39248,6.5371294,4.994128,6.2899566,7.129556,4.3415856,5.3277683
t15,8.621661,8.697876,1.3155749,5.407806,4.794209,5.011605,3.6856487,3.7907276,4.34111,4.2733083,3.9764442,9.075458,4.4247117,4.9692445,8.440179,6.56003,5.017919,6.238102,7.070414,4.29695,5.295455
t16,5.974522,7.9460163,3.1480672,5.559159,4.768497,5.422135,4.821714,4.5371995,5.0659013,3.2772295,3.0395098,7.7996516,4.902305,5.9076424,7.0993295,6.8535914,4.2856812,5.7615924,6.4636874,5.277527,5.1549783
t17,5.7825007,7.9617934,3.3573925,5.624899,4.833781,5.4100995,4.841067,4.5462475,5.1334515,3.283974,3.0128758,7.7767687,4.9273806,5.9517283,7.041401,6.8008723,4.3122377,5.812659,6.4304028,5.2811713,5.1058073
t18,5.7647996,7.945355,3.2983143,5.5972047,4.806276,5.437007,4.8799496,4.567624,5.104167,3.2550533,2.9867952,7.7573934,4.9353952,5.966524,7.0376687,6.817733,4.2630854,5.774491,6.4363832,5.310959,5.1306176
t19,5.1810684,8.078519,3.935679,5.7756376,4.982177,5.3454356,4.795998,4.6070366,5.2195754,3.4292758,3.0194137,7.771736,5.080511,6.053767,6.9013243,6.69651,4.4562445,5.9347916,6.28856,5.200743,4.973629
t20,8.5144825,8.39365,1.443054,5.5557785,5.1448855,5.103097,4.011694,3.8067992,4.7264814,4.115501,4.0429807,8.915177,4.5356355,5.2825966,8.153433,6.6963167,4.641026,6.669808,6.6950426,4.628554,4.6980867
t21,3.9852693,8.47271,4.0796156,6.010682,5.0932837,5.1881027,4.576981,4.7895346,5.0682106,3.79249,3.1488636,7.6701903,5.4427204,6.1409864,6.740129,6.693283,4.465616,5.747339,6.007451,5.120354,4.6898155
t22,7.305297,8.550567,6.6131735,6.13502,5.235365,5.4183407,4.7099576,4.2332153,5.9923506,4.006227,2.5275671,7.7426653,4.4849157,6.0845504,6.9466405,5.565075,4.747649,7.142341,6.6592817,4.44215,5.671965
t23,5.843937,8.085272,4.701422,5.876045,5.167699,5.3984003,4.74465,4.515167,5.406588,3.4967613,2.8247242,7.891584,4.865485,6.0834465,6.8084474,6.441841,4.6901307,6.2268224,6.460424,5.1104417,5.0831666
t24,5.966423,8.128854,4.8444495,5.91891,5.227274,5.3690333,4.6735926,4.481241,5.431377,3.5608244,2.839102,7.951427,4.8275537,6.0817604,6.8046546,6.388795,4.7785153,6.295391,6.475061,5.0561714,5.0889106
t25,6.8946843,8.323796,5.1713567,5.844119,5.311467,5.2710466,4.2746353,4.3375773,5.433898,3.8038669,2.9337466,8.016601,4.640153,6.014038,6.9498143,6.2134237,4.8810453,6.5376334,6.5531063,4.833668,5.233495
t26,5.9495864,8.139006,4.8622856,5.868006,5.1639357,5.420221,4.7279305,4.5049043,5.440544,3.5717573,2.810414,7.893631,4.7717037,6.030424,6.8432164,6.3514514,4.723511,6.3267756,6.540032,5.032974,5.1461334
t27,5.9949517,8.137301,4.931659,5.9264708,5.2134953,5.3882737,4.723622,4.4683475,5.4915576,3.5809138,2.7823613,7.9088483,4.7906675,6.066666,6.8062005,6.3450108,4.748969,6.3379006,6.5059853,5.0348816,5.1154714
t28,8.655398,8.76306,1.1918155,5.4330387,4.6972904,4.987254,3.6411688,3.7315838,4.30793,4.3042674,3.961928,9.101636,4.3625255,4.8625846,8.500223,6.51388,5.0389223,6.1310368,7.117267,4.2633786,5.3799305
t29,8.748151,8.850281,1.0491948,5.415021,4.6063967,4.9632387,3.5507638,3.6975973,4.2498784,4.372612,3.9666784,9.16769,4.325862,4.739312,8.58386,6.452997,5.089511,6.033558,7.207005,4.2233634,5.508756
t30,4.9940314,8.211739,4.1170516,5.8765693,5.079337,5.2913976,4.7056923,4.5863767,5.2971196,3.5726674,3.041597,7.813073,5.0788236,6.063964,6.8813286,6.6264925,4.585704,6.0020475,6.2866497,5.1560993,4.858803
t31,8.630094,8.750775,1.2108194,5.44894,4.702552,4.988585,3.6664748,3.7245953,4.3258524,4.2868853,3.9594646,9.0857315,4.358079,4.875538,8.486895,6.526523,5.027351,6.1341786,7.090404,4.2674546,5.3492837
t32,3.9351585,8.459709,4.1278725,5.9763746,5.0984597,5.1888437,4.619716,4.7495046,5.1102505,3.7790232,3.1551683,7.6937366,5.440849,6.109003,6.784997,6.71388,4.495687,5.7848825,6.026168,5.1206656,4.7217274
t33,6.1866803,8.210444,5.106006,5.94515,5.2427073,5.371314,4.6300845,4.438329,5.4939737,3.6760244,2.8203132,7.9604807,4.7307086,6.0417886,6.835821,6.275356,4.830481,6.4393516,6.536382,4.948304,5.1628947
t34,6.024896,8.18938,4.9319263,5.9040833,5.226964,5.381503,4.6565413,4.5017605,5.4258385,3.6276472,2.848575,7.961399,4.7594895,6.0253615,6.849343,6.3193955,4.807718,6.3678703,6.5377135,4.992057,5.125816
t35,8.44474,8.61495,1.3552071,5.356011,4.782759,5.0794835,3.7031193,3.844567,4.3705196,4.2075863,3.8836193,8.970026,4.4496765,5.0953546,8.326715,6.5436754,4.9732947,6.220504,7.0797553,4.376518,5.3347063
t36,8.643871,8.733352,1.2467666,5.2206697,4.7522936,5.0565104,3.5356514,3.8972979,4.252862,4.3823133,3.852094,9.016807,4.462196,5.0232325,8.412566,6.4884877,5.0032735,6.207573,7.223051,4.3307333,5.4491234
t37,5.08475,8.110915,4.0084023,5.799315,5.009988,5.3474565,4.776618,4.6078143,5.2355433,3.4889088,2.994816,7.7649517,5.0538507,6.0664163,6.877552,6.6908417,4.4966364,5.9432664,6.31698,5.2244434,4.9558315
t38,4.9562664,8.155704,4.098771,5.8268137,5.0248566,5.3271856,4.7612658,4.5623474,5.302649,3.517912,3.061569,7.8388906,5.0896883,6.044765,6.9224772,6.668249,4.5391126,6.020027,6.254843,5.145233,4.9123898
t39,4.766701,8.185032,4.159608,5.88046,5.04806,5.2724085,4.72785,4.5969806,5.2514334,3.6252215,3.0888908,7.819412,5.1709337,6.060239,6.8939753,6.69298,4.550859,5.9934516,6.206088,5.1268907,4.9132075
t40,3.9888175,8.452448,4.1052313,5.9906044,5.1113734,5.1844087,4.606233,4.7594156,5.0988235,3.7803822,3.1521685,7.6977053,5.4193425,6.1231794,6.764184,6.6898727,4.4923544,5.7764196,6.0353336,5.1121,4.7127905
t41,5.609407,8.048852,4.1736608,5.757129,5.014777,5.385119,4.7860966,4.5774026,5.2503605,3.4194252,2.9478195,7.8084846,4.9777064,6.0499597,6.8941817,6.63254,4.5025377,6.015963,6.383558,5.206402,5.0511274
t42,5.526793,8.06391,4.205149,5.78865,5.0457644,5.3954406,4.783411,4.5616055,5.296048,3.4528732,2.914245,7.8189936,4.937373,6.048145,6.8765244,6.587133,4.5451818,6.0670276,6.4089875,5.1734514,5.061025
t43,9.973007,8.57047,2.0937178,3.6621025,6.563458,4.918276,3.090025,5.523248,2.97726,5.6187544,4.5938783,9.182516,6.166476,5.7031507,8.146701,6.748975,5.6031885,7.8620696,7.365623,4.173217,4.999866
t44,5.8842406,7.8220043,3.5299861,5.5316424,4.82547,5.446406,4.828954,4.6119456,5.080856,3.2164254,3.017227,7.735572,4.9677615,5.960863,6.969428,6.8347726,4.3475833,5.8834367,6.414191,5.3099475,5.165311
t45,10.061861,8.601177,2.1044247,3.6094112,6.6404004,4.9121575,3.0618773,5.5691056,2.918828,5.684909,4.612457,9.160313,6.2352796,5.6939692,8.18043,6.775733,5.6066227,7.9316,7.3996587,4.19887,5.0279803
t46,8.546839,8.394728,1.3862684,5.5484476,5.171552,5.039904,3.9993303,3.8050086,4.7947793,4.1337843,4.0218277,8.969117,4.4816556,5.2572446,8.175196,6.722745,4.5406284,6.7305417,6.648081,4.6651397,4.5617757
t47,5.0012455,8.163658,4.068663,5.84726,5.04216,5.3036575,4.739396,4.600747,5.263874,3.544844,3.0441585,7.7961917,5.1008077,6.064258,6.8843966,6.6673274,4.544443,5.9764256,6.2687535,5.167423,4.9013147
t48,5.9371552,7.836261,3.5245426,5.5292144,4.876362,5.460354,4.8367305,4.6067348,5.0650597,3.228169,2.984155,7.783111,4.9641585,5.973356,7.0072994,6.785265,4.3471212,5.929587,6.4600773,5.2926865,5.177188
t49,4.04476,8.413727,4.1261168,5.945963,5.0788107,5.2158346,4.6366067,4.737236,5.123908,3.7308104,3.1092317,7.683385,5.413757,6.118082,6.8020372,6.7145653,4.4843483,5.798755,6.047881,5.150421,4.759869
t50,8.513552,8.329248,1.4163682,5.610842,5.222246,5.130319,4.0697017,3.7678812,4.787128,4.0818224,4.073495,8.882037,4.555549,5.334723,8.100306,6.6939006,4.569481,6.763708,6.624867,4.698851,4.5934744
t51,8.546028,8.333984,1.3858485,5.60336,5.2246184,5.104088,4.0610747,3.7780046,4.8200145,4.1012535,4.0734715,8.904636,4.5284386,5.3195286,8.11332,6.712548,4.5280647,6.7743797,6.60812,4.7081695,4.541313
t52,8.63155,8.751302,1.1782818,5.0929885,4.721071,5.122839,3.4406428,3.9962473,4.220605,4.4548283,3.7501416,8.950077,4.507763,5.0193563,8.352409,6.396962,4.9675994,6.1818953,7.3339767,4.410025,5.588173
t53,3.975559,8.470511,4.077766,6.0285053,5.1531053,5.1540236,4.5805635,4.777973,5.074527,3.8217027,3.188849,7.7187123,5.3973603,6.1373167,6.726983,6.6551905,4.501832,5.7551312,6.0429015,5.0700006,4.6728983
t54,5.994704,8.182505,4.930348,5.8776946,5.174873,5.418533,4.6915503,4.5008564,5.4463096,3.6265926,2.8229508,7.9156284,4.731966,6.011918,6.8570857,6.3154078,4.762335,6.379778,6.565484,4.9878654,5.160859
t55,8.569112,8.280893,1.342147,5.646488,5.2837234,5.126523,4.111412,3.7555366,4.8854284,4.0850515,4.106695,8.872366,4.527396,5.357773,8.069957,6.717969,4.4527583,6.8423696,6.5457377,4.7678714,4.448399
t56,8.661476,8.608495,1.7420818,5.277878,5.0880527,5.021788,3.7811968,4.01854,4.3846674,4.311348,4.0334973,9.046511,4.6222577,5.1734095,8.332883,6.715984,4.9588003,6.5420156,6.967418,4.356533,5.061739
t57,6.846646,8.348595,5.1238084,5.903906,5.3564095,5.3290534,4.3300314,4.275599,5.4523044,3.8352163,2.9152737,8.046853,4.6061444,6.04919,6.9202857,6.185263,4.9381137,6.5805445,6.5195923,4.7782207,5.282532
t58,6.0979257,8.164563,5.0396743,5.9378,5.2312236,5.384062,4.6683297,4.459882,5.492286,3.6140435,2.7985437,7.9439645,4.7623057,6.05727,6.8145013,6.306561,4.801101,6.391321,6.521916,5.0031786,5.1397758
t59,3.355653,8.554484,4.10679,6.0543585,5.1341267,5.1545277,4.54373,4.8539963,5.0054893,3.8396537,3.1265388,7.6114945,5.6417933,6.179874,6.7039404,6.6800113,4.417376,5.658829,5.890638,5.1133337,4.6901097
t60,3.6213427,8.514796,4.115313,6.02207,5.120513,5.166238,4.5726657,4.810515,5.048799,3.813794,3.139882,7.650742,5.5474834,6.151808,6.7348056,6.6899815,4.456332,5.7098517,5.953024,5.1164713,4.6969466
t61,8.74157,8.665807,1.8039894,5.2030754,5.126193,5.012946,3.7198563,4.0978703,4.3201003,4.380592,4.0341077,9.085691,4.6964445,5.19105,8.360535,6.7148356,5.0106387,6.577426,7.023745,4.322682,5.097948
t62,8.720137,8.684485,1.7450268,5.2689676,5.0566316,4.998786,3.70699,4.042647,4.3127565,4.348333,4.001462,9.064992,4.642436,5.1035614,8.396731,6.687099,4.9932795,6.5265102,7.0417304,4.318497,5.1454616
t63,7.497702,8.56212,7.3469563,6.016691,5.0036507,5.8000226,4.8718534,4.0544925,6.4044423,3.8605318,2.4133685,7.649387,4.510912,6.063488,6.8572445,5.356474,4.750343,7.426869,6.533467,4.4726152,6.0487413
t64,8.550288,8.638802,1.2629554,5.2735686,4.779436,5.0810018,3.6152966,3.8461437,4.3324265,4.2648106,3.9100087,9.0144,4.4427543,5.086929,8.363866,6.520805,5.002064,6.2364616,7.15289,4.3516665,5.3917055
t65,8.628479,8.709382,1.2486489,5.2063336,4.767212,5.075956,3.5299742,3.9105566,4.2595,4.3662677,3.8553197,9.011038,4.477499,5.047768,8.390637,6.480638,5.0057573,6.227401,7.2307477,4.3496637,5.456284
t66,8.786727,8.707588,1.8457029,5.135083,5.1479135,5.020813,3.6665044,4.160936,4.2621474,4.447004,4.016887,9.0884695,4.745912,5.1944127,8.368665,6.692999,5.0409617,6.5902567,7.077212,4.311532,5.1448746
t67,8.793016,8.666085,1.8483939,5.132764,5.193347,5.0037346,3.715337,4.176159,4.3138266,4.409481,4.0467873,9.109017,4.7681384,5.236914,8.349909,6.749243,5.0055547,6.6451716,7.0224085,4.326465,5.0623803
t68,5.0225973,-1.3549148,4.689651,5.2228675,4.926515,7.1639934,3.9517853,6.440234,5.6684155,3.221655,6.6331363,6.813009,4.6818924,7.1477017,3.2802641,6.033135,4.170468,8.892312,8.33013,5.9516654,4.796024
t69,6.2428064,8.214059,5.154252,5.937848,5.232294,5.3860765,4.63412,4.4370065,5.5054226,3.6738694,2.8035998,7.944348,4.7139325,6.0370502,6.840995,6.2558146,4.817201,6.4550843,6.548182,4.941739,5.186381
t70,4.872426,-1.8067211,4.642563,5.3735404,5.0563097,6.8779864,3.6896925,6.4713035,5.4623294,3.196831,6.8791385,6.74891,4.611274,7.2279654,3.3956687,5.9827113,4.2316537,9.010323,8.562069,6.1383886,4.8603315
t71,8.760304,8.871827,1.0041345,5.4304104,4.5704217,4.9631085,3.5376513,3.677596,4.246907,4.3873105,3.9622726,9.177486,4.3085384,4.685906,8.602774,6.430637,5.089914,5.9949527,7.223266,4.2245483,5.5422506
t72,2.391414,8.693451,4.0103707,6.188529,5.2489586,5.0677876,4.3919573,5.0251994,4.806987,3.9545474,3.0853312,7.4550724,6.029683,6.3095503,6.536341,6.6425376,4.206928,5.4521127,5.5912886,5.0571113,4.6381683
t73,2.3585937,8.696363,4.00083,6.1431465,5.266436,5.0335727,4.381829,5.001783,4.8279576,3.9099903,3.1133375,7.467622,6.01422,6.3301044,6.507815,6.6950054,4.207092,5.4890103,5.603506,5.0447683,4.6429577
t74,3.5129097,8.538342,4.103203,6.045398,5.1240616,5.1619296,4.552374,4.842854,5.0181823,3.829339,3.1284938,7.620571,5.5982056,6.1712513,6.7118826,6.682379,4.426646,5.673892,5.9135404,5.118677,4.6912136
t75,6.9204783,8.348226,5.126665,5.8423295,5.3158946,5.2786794,4.274652,4.3115835,5.406954,3.8214025,2.9593444,8.049138,4.6136994,6.010838,6.9487176,6.236573,4.904742,6.5390677,6.5379567,4.813369,5.260465
t76,7.2823925,8.626552,6.587871,6.1196246,5.2604218,5.4730973,4.7583866,4.2884526,6.0411777,4.0702024,2.4476504,7.71366,4.5381184,6.0421653,6.954143,5.5091677,4.7513313,7.1179457,6.722496,4.422046,5.6401167
t77,10.108473,8.62694,2.0979276,3.5672567,6.698773,4.858195,3.111007,5.6146793,2.8608084,5.7496843,4.542077,9.133722,6.306214,5.7041225,8.173999,6.7354264,5.6187873,7.998629,7.358885,4.1808753,5.0458245
t78,7.197038,8.619414,6.4074264,6.1085587,5.239494,5.486228,4.744706,4.3047366,5.9474316,4.073148,2.4432278,7.7235575,4.6139464,6.012624,6.9433117,5.5965147,4.7775507,7.004715,6.7251205,4.4601536,5.5794134
t79,6.3673806,8.252634,5.265623,5.944156,5.233154,5.382009,4.6082354,4.421812,5.519569,3.7167609,2.803771,7.943136,4.68596,6.024442,6.858355,6.2178288,4.8247986,6.508748,6.5650806,4.898825,5.2187095
t80,6.33491,8.2224865,5.319618,5.9972215,5.2615776,5.395346,4.6594877,4.396672,5.575596,3.7029657,2.7544749,7.9444895,4.6958604,6.0693107,6.811625,6.1800575,4.855282,6.54016,6.5277157,4.9045067,5.213114
t81,5.0220733,-1.4164826,4.7003336,5.130189,4.826586,7.019456,3.7621686,6.401052,5.613883,3.1335497,6.605296,6.8933315,4.506935,7.30926,3.3646224,6.025219,4.347307,9.071426,8.499528,6.179775,4.9001226
t82,8.726835,8.886507,1.0016562,5.4838605,4.5538473,4.9533095,3.59986,3.6396692,4.2826715,4.3665442,3.9739664,9.174982,4.2741237,4.6676846,8.609382,6.4301114,5.072193,5.9810944,7.1650715,4.222661,5.503104
t83,8.807185,9.005476,0.83784497,5.384031,4.428694,5.0126653,3.4667368,3.6824539,4.2337437,4.5140176,3.9389575,9.225693,4.280756,4.479953,8.652977,6.309094,5.085278,5.878033,7.3085303,4.2598057,5.7203393
t84,5.018923,-1.4808953,4.6804323,5.184125,4.908243,7.107558,3.8344262,6.478121,5.604413,3.1666582,6.691096,6.8534217,4.5539236,7.244705,3.3471851,6.052041,4.270188,8.990397,8.44372,6.081057,4.9073095
t85,6.8827467,8.337637,5.1618853,5.8473196,5.288378,5.274484,4.2913294,4.348245,5.4063344,3.8121994,2.9575293,8.0273905,4.6339726,5.992625,6.9655113,6.244662,4.868863,6.537093,6.5679746,4.833765,5.2205606
t86,10.09411,8.613391,2.125301,3.5259902,6.6980886,4.8466496,3.1020386,5.653689,2.8319004,5.7770705,4.5484157,9.184869,6.309426,5.7651525,8.161378,6.7395525,5.680709,8.020687,7.3662853,4.1483827,5.025372
t87,5.008654,-1.4224341,4.6871185,5.2355185,4.936803,7.1316934,3.9114869,6.4466653,5.6514115,3.216012,6.6701527,6.799845,4.6653504,7.1720314,3.287837,6.0358467,4.1993356,8.927321,8.362421,6.0020103,4.8186035
t88,7.184771,8.517477,6.55393,6.195911,5.21474,5.509037,4.7881527,4.2392526,5.949545,4.062096,2.468886,7.75516,4.518935,6.0647345,6.8503747,5.6327477,4.839241,7.0915594,6.647183,4.481497,5.6304393
t89,6.5486193,8.303955,5.563718,6.006355,5.239166,5.4062862,4.6467705,4.379557,5.6220946,3.7845852,2.7307441,7.9109383,4.6457796,6.038507,6.8503885,6.0887074,4.838741,6.640122,6.577385,4.8144574,5.301066
t90,10.194216,8.572725,2.1100347,3.5378501,6.759163,4.8384585,3.0105135,5.645039,2.8503647,5.7797594,4.5979857,9.234908,6.378431,5.793268,8.14572,6.774332,5.699846,8.036312,7.395022,4.142328,4.9770575
t91,8.790587,8.970276,0.8728531,5.4157186,4.459615,4.9888062,3.4923978,3.6652148,4.2376227,4.468705,3.9499364,9.211809,4.276955,4.532793,8.647529,6.3443875,5.0928802,5.8987346,7.2788496,4.2397213,5.660254
t92,8.795555,8.954559,0.9134201,5.4873276,4.4990573,4.9288545,3.5797005,3.614074,4.292536,4.4027214,4.000586,9.234767,4.2513165,4.5747237,8.668231,6.403891,5.103474,5.9231963,7.1868324,4.1966753,5.550259
t93,10.10434,8.577504,2.0870676,3.566019,6.6781015,4.875453,3.06134,5.6177874,2.885645,5.723978,4.6075892,9.197807,6.2895646,5.756807,8.139297,6.7312083,5.6704516,7.9714394,7.357282,4.142123,4.994358
t94,5.025081,-1.5564519,4.6785073,5.18153,4.888186,6.9468837,3.7057476,6.537799,5.535574,3.2271695,6.673521,6.8303547,4.503615,7.232782,3.477893,6.075483,4.2948723,9.016082,8.563723,6.1493235,4.976326
t95,1.2223009,9.056035,3.8966746,6.60013,5.307303,5.175075,4.1696553,5.398131,4.4803004,4.201237,3.0514295,7.205889,6.713027,6.3631864,6.244071,6.1281548,3.8533607,4.724477,4.9521947,5.178894,4.230267
t96,2.6162755,8.680186,4.0875616,6.140144,5.1810956,5.122651,4.459404,4.9350386,4.8920593,3.9114401,3.1242394,7.539245,5.9209228,6.265637,6.598213,6.6457705,4.298072,5.5273237,5.6952434,5.0801926,4.6520977
t97,8.687794,8.093462,1.139865,5.769025,5.5652814,5.15812,4.302225,3.6525674,5.1269703,4.083096,4.2353005,8.801189,4.5454607,5.5158577,7.866198,6.780066,4.106391,7.1544976,6.2765574,5.029213,4.0165343
t98,8.7060795,8.061395,1.1153252,5.7856603,5.62026,5.187073,4.3255568,3.64307,5.16598,4.055966,4.2814345,8.77661,4.547845,5.5627666,7.821636,6.79496,4.044974,7.2157645,6.2140846,5.084145,3.9500334
t99,10.134666,8.582415,2.0795639,3.5493395,6.707367,4.858443,3.0661511,5.6393433,2.8637176,5.7493024,4.595873,9.193267,6.3223715,5.7599387,8.136517,6.7227874,5.6744065,7.997399,7.3485093,4.1372375,4.9977984
t100,2.8049996,8.633621,4.086969,6.125476,5.1754317,5.130189,4.478347,4.9320216,4.91126,3.9017923,3.103202,7.5430326,5.8419013,6.2430887,6.635722,6.652936,4.327717,5.550905,5.7523856,5.0840445,4.6787124
t101,6.98622,8.399829,5.1987815,5.8233404,5.256604,5.259715,4.2653475,4.3580766,5.3461423,3.874459,3.0244043,8.032489,4.5926023,5.94133,7.0271263,6.264283,4.844494,6.5901527,6.613484,4.790116,5.2431626
t102,6.9416356,8.372757,5.169637,5.8437448,5.2710805,5.273474,4.2854877,4.3486447,5.3694806,3.8456655,2.9984105,8.037545,4.612336,5.964647,6.999405,6.2635765,4.859596,6.5611672,6.588843,4.808236,5.227932
t103,8.832032,9.10379,0.7366592,5.338689,4.3484774,5.044178,3.4725134,3.6900167,4.2805066,4.591082,3.9461021,9.298287,4.2957406,4.321877,8.707132,6.2263756,5.0907784,5.8103986,7.3157096,4.3103085,5.8453865
t104,5.031135,-1.3940104,4.6859922,5.1822004,4.892593,7.139403,3.895186,6.4448366,5.6535726,3.1842778,6.6459537,6.8405333,4.6109347,7.212254,3.2995563,6.0404367,4.238998,8.966553,8.384962,6.0389247,4.850426
t105,1.1742743,9.0736265,3.9125328,6.621271,5.321012,5.190888,4.180167,5.3957005,4.478565,4.205834,3.0325806,7.2148366,6.709005,6.3773127,6.2313313,6.065989,3.8707032,4.657393,4.9344454,5.166375,4.2156305
t106,0.9528209,9.036883,3.765798,6.644987,5.160407,5.1603293,3.9882479,5.699109,4.190471,4.2216845,3.027635,7.0710936,6.8664513,6.27132,6.320187,5.688085,3.7255669,4.2487054,4.845929,5.2484026,4.1768746
t107,8.798183,9.148622,0.69408244,5.2240915,4.3071103,5.103308,3.4105406,3.797966,4.285337,4.687092,3.85875,9.225355,4.35285,4.2263384,8.655827,6.168706,5.045115,5.824873,7.3878217,4.3562865,5.9933643
t108,2.9057827,8.646606,4.116285,6.1267204,5.1378565,5.164897,4.5110893,4.9017105,4.9470615,3.8987556,3.12874,7.5732107,5.835126,6.220061,6.6529503,6.6351695,4.3646398,5.5591016,5.765871,5.1019983,4.671339
t109,8.713966,8.0298395,1.1075009,5.8538694,5.557649,5.242385,4.3401732,3.6555133,5.20019,4.0189676,4.2593083,8.71584,4.470326,5.488898,7.91102,6.730241,4.083602,7.167285,6.27058,5.0493894,4.010939
t110,7.6931806,8.567427,7.798078,6.099423,5.043004,5.836108,4.9509964,3.9933367,6.634398,3.917469,2.3024352,7.5126767,4.4695735,6.132481,6.789161,5.1830406,4.72768,7.6961694,6.4910107,4.430111,6.3396225
t111,8.6806965,8.0592785,1.1505855,5.8208017,5.516073,5.220609,4.3116794,3.6817026,5.1543846,4.0306735,4.2362013,8.73997,4.496252,5.473772,7.930645,6.7118363,4.127598,7.123804,6.306436,5.0085654,4.065174
t112,1.3268458,9.01099,3.9074416,6.5514603,5.3046904,5.140101,4.1964192,5.351135,4.518422,4.1709266,3.052775,7.2257137,6.659181,6.3580256,6.266188,6.2145104,3.8857052,4.825046,5.016349,5.16543,4.2786098
t113,2.6886122,8.638148,4.067087,6.135638,5.1954036,5.11297,4.4632053,4.961075,4.884835,3.9151337,3.0839696,7.514091,5.879139,6.253514,6.6257606,6.6584587,4.3035274,5.533646,5.7306623,5.0775924,4.6808095
t114,2.7886722,8.641511,4.0902233,6.124672,5.1681857,5.134986,4.486709,4.930347,4.9171796,3.9007075,3.1082537,7.543558,5.852296,6.236554,6.6372914,6.6521754,4.333337,5.550607,5.748601,5.094099,4.67374
t115,7.1551456,8.479588,6.5229516,6.1776996,5.2272944,5.460299,4.7525463,4.2409844,5.912422,3.9986753,2.5432608,7.7772093,4.459128,6.0814056,6.8489556,5.6753855,4.8212633,7.091908,6.605686,4.508249,5.6107807
t116,7.1086326,8.440674,6.513993,6.140686,5.2271876,5.4996767,4.7826114,4.2549887,5.949781,3.9570694,2.5824063,7.8195577,4.4239855,6.056765,6.8672943,5.715121,4.8574953,7.0916677,6.5652514,4.5546193,5.633244
