"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122"
"t22",-0.0988625973279157,0.00823347720342721,-0.000238660126858063,-0.186658524488856,-0.0025787581736374,-0.004281267118238,0.00691671259084263,0.00120327652271966,0.00229692653930929,-0.00156060710016182,0.00442891406039493,0.000570730064638468,-0.00025881150577529,0.00163616460155467,0.00593627971474653,-0.000558751671089359,-3.69173874801781e-05,-8.00213847838441e-06,-0.000308874182120371,-2.3098989041275e-06,0.000477897530039362,-8.4283046918734e-05,0.000481527722299359,-0.00169721623864881,3.56585325755082e-05,0.0038783836609561,-4.77029587283799e-06,0.00565327855330013,0.0181217011408504,0.200204225573498,0.00461207642384827,0.000712857600728161,0.000313734455575757,0.000531104254998993,0.0196619326895385,4.67277866213383e-05,-0.000470178612555042,9.71997178847073e-05,-0.00247019801796189,-0.000962330546920347,-0.00498273279430426,0.14754813583933,-1.68743574943806e-13,0.932387591572788,0.0576740486246233,0.0101283012941599,0.000205440076632607,0.00358336804020855,0.00195814214220268,-0.0464395531554177,7.74403164698906e-05,0.000107255952369999,0.00459840875676773,-0.00422218739023565,0.00422407945476042,5.54119139932672e-16,1.49422292702013e-15,0.0928641846816269,0.00133829190681771,-5.13445572447795e-16,0.00222889023973103,0.000965975326214184,0.0144272236550265,0.000121260408362315,-1.69127176882864e-06,-0.010246588773308,-1.09927599649663e-16,-0.000134420684961933,-0.0017831399605087,-0.000153067073030822,-0.00033024471538692,0.00592940663780762,-0.0057460868391342,0.00134799319009127,-7.8814908773527e-05,0.00894300619547884,1.86362753147596e-05,-5.86343034872712e-16,-8.37921380074183e-06,9.95777224426717e-05,6.08752198619264e-05,3.0943963769656e-06,-8.7536658116638e-06,1.13556366396138e-06,7.4302834083424e-16,-5.19520479854283e-06,-5.28139642110536e-07,8.05369550219164e-16,-0.0135522902545852,2.89614718609066e-06,-0.00455036750684416,9.61210965371993e-06,4.09294410675316e-06,1.39547771433303e-17,-3.15079582497366e-16,3.66893514758225e-16,5.72949627631105e-16,-4.94432448780042e-07,-8.50204470393749e-17,-2.74086309204336e-15,-0.000396151256210877,-4.80586642010512e-16,-5.65901130093e-18,1.76597479528599e-16,-3.38435067212592e-16,-1.48300833971734e-05,3.0530677257091e-16,-6.6677877285758e-16,3.5384489184353e-09,5.11175128742826e-16,-1.7588679466861e-16,-7.43297152769891e-17,5.79348751341988e-16,3.00708575292057e-17,-8.75458073781434e-16,1.53509522285329e-15,-7.82115132398501e-16,-3.66180972517603e-15,-3.40829783068404e-15,8.56441469700853e-16,5.78741719452761e-15,-0.0905357460425273
"t69",-0.101382448717668,0.00863284917523729,-0.000252266855133003,-0.20283044294313,-0.00288052092679023,-0.00483912607617471,0.0082297941676316,0.0015402353740242,0.00306574587917417,-0.00220416058055397,0.00652140347895042,0.00116778081937986,-0.000638587111314887,0.0149744718414495,0.0791446094198514,-0.0149831175402624,1.71581047301634e-05,6.04721183668208e-07,-5.64446681424748e-05,-4.49567050551322e-07,0.000113534017987993,-4.51739810916057e-05,0.000306611926789402,-0.00139539701524135,3.73825280581961e-05,0.00485448243713735,-6.68543535457786e-06,0.00992100607101404,0.0344839595661299,0.492692164012535,0.0141239421064113,0.00293051077486752,-0.000874743949571719,-0.000925383490074886,0.392304685198912,-0.00011594694784129,0.000792772219572171,-0.000119432007020626,0.00248932803033163,0.000395854457127288,0.00168082839802804,-0.0491160665982286,3.12410768155389e-14,-0.173148229997182,-0.00543472123798178,-0.000837576832209346,-5.06832247059889e-06,-6.65087949661726e-05,5.20179334677613e-06,-0.000892856930923095,4.98357606531853e-06,9.18199933687049e-06,0.000512571797264778,-0.000515124648974312,0.000644475495933801,1.09600879134396e-16,8.02515813494246e-16,0.0516270691994282,0.00209832465653407,-1.23337156489251e-16,0.000373715938012595,0.000175219742956152,0.00265501478408288,2.25153626881275e-05,-3.66392642370338e-07,-0.00232752134038226,-6.10726187198339e-16,-3.21707666288346e-05,-0.000435921057296914,-3.75456989562702e-05,-8.37906630774747e-05,0.00413559067679494,-0.00157123922704281,0.0003819321640063,-2.31483336460927e-05,0.00277262282913858,5.81065599072355e-06,-3.57595375312632e-15,-2.6620818322353e-06,3.25248505760579e-05,2.03856025940311e-05,1.0629461561335e-06,-3.12699659801377e-06,4.1789039046819e-07,2.17105275082418e-15,-1.96289553759777e-06,-2.02787350960484e-07,7.29839656941868e-16,-0.0108844437575798,1.00249982851704e-06,-0.00161358215209046,3.51491231088853e-06,1.50665730976663e-06,-0.707106781186548,9.90801183272582e-15,-9.11531755026083e-16,-3.21434994680745e-16,-1.87763550452527e-07,5.60185428357686e-15,3.95516952522712e-16,-0.000331637784984836,4.66712657194444e-16,-2.43973098822181e-17,-5.69112748546073e-16,2.21068053498249e-15,-5.94302231441223e-06,-1.11106430578316e-15,-5.1949248473336e-15,1.4321719958377e-09,1.57967785281608e-16,4.81215554952616e-16,3.47081723212076e-17,7.06686974909364e-16,-2.4728026561631e-16,-6.08175271504027e-16,9.84532574801996e-16,-5.25295508803084e-16,-6.30256169885691e-15,-2.16977839944978e-15,1.34048608153062e-15,5.83821502117391e-15,-0.0905357460425183
"t70",-0.101382448717668,0.00863284917523731,-0.00025226685513301,-0.20283044294313,-0.00288052092679024,-0.00483912607617475,0.00822979416763161,0.00154023537402416,0.00306574587917417,-0.00220416058055394,0.00652140347895017,0.00116778081937986,-0.000638587111314855,0.0149744718414495,0.0791446094198516,-0.0149831175402622,1.71581047298979e-05,6.04721183459356e-07,-5.64446681425517e-05,-4.4956705055925e-07,0.000113534017987961,-4.5173981091814e-05,0.000306611926789341,-0.0013953970152414,3.73825280583234e-05,0.00485448243713761,-6.68543535462723e-06,0.00992100607101447,0.03448395956613,0.492692164012536,0.014123942106411,0.00293051077486768,-0.000874743949571844,-0.000925383490075037,0.392304685198913,-0.000115946947841132,0.000792772219572032,-0.000119432007020548,0.00248932803033123,0.000395854457127311,0.00168082839802911,-0.0491160665982287,3.10924335210821e-14,-0.173148229997182,-0.00543472123798146,-0.000837576832209227,-5.06832247072574e-06,-6.65087949660104e-05,5.20179334724263e-06,-0.000892856930923016,4.98357606606907e-06,9.18199933714213e-06,0.000512571797264295,-0.000515124648974418,0.00064447549593373,-1.8836301165001e-16,5.55875991343785e-17,0.0516270691994285,0.00209832465653403,-3.03646481035565e-16,0.00037371593801305,0.00017521974295578,0.00265501478408363,2.25153626871123e-05,-3.66392642352597e-07,-0.00232752134038295,1.82939047437614e-16,-3.21707666302693e-05,-0.000435921057296993,-3.75456989564455e-05,-8.37906630747131e-05,0.00413559067679452,-0.00157123922704322,0.000381932164006905,-2.314833364594e-05,0.00277262282914131,5.81065599282771e-06,3.37595057685074e-15,-2.66208183190811e-06,3.25248505738872e-05,2.03856025936011e-05,1.06294615509662e-06,-3.1269965995771e-06,4.17890389538718e-07,-2.34790190408308e-15,-1.96289554136548e-06,-2.02787347680334e-07,1.06794080229014e-15,-0.010884443757584,1.0024998361323e-06,-0.00161358215210207,3.51491232667747e-06,1.50665720016796e-06,0.707106781186547,-1.09086698827861e-14,1.02566940516619e-15,8.46368191426199e-16,-1.87763545609231e-07,-4.99383670776389e-15,-2.77555756156289e-15,-0.000331637784985728,-1.03415564496661e-15,2.2192997599034e-16,4.83997598446502e-16,-2.11094932454443e-15,-5.94302231418888e-06,9.89120518212709e-16,3.47869253255043e-15,1.43217180647177e-09,6.93796714850797e-16,-5.50040231712546e-16,2.30379908064211e-16,1.03165285415792e-15,1.50066263109972e-17,-1.69758303850071e-15,2.04097917166887e-15,-4.04711653543142e-16,-4.81069950951686e-15,-3.30775699969071e-15,5.15642320732458e-17,4.85332576768863e-15,-0.090535746042515
"t93",-0.102500148538386,0.00881271941224601,-0.000258428610900618,-0.21028863803563,-0.0030221519841491,-0.00510287999058349,0.00886981230253046,0.00171111551923059,0.0034638342351758,-0.00254619684018613,0.00765349447436665,0.00152689542931685,-0.000876329427285248,0.0243220039225489,0.130992868170882,-0.0253127808381859,6.67599633251419e-05,9.39220308401955e-06,0.000238302979429751,1.74078584083919e-06,-0.00032950543722509,2.32311033642006e-05,-7.31647909191897e-05,-8.743848415952e-05,9.3751401815841e-06,0.00166545504114076,-2.59196421942045e-06,0.00450108090043098,0.0162775073065156,0.255049177912915,0.00771176150404384,0.00168373048006674,-0.000771671663635717,-0.00111225470154733,-0.573914949133339,2.19847172406844e-05,0.000117560289213419,-4.13547744043057e-05,0.0010567178115622,0.000231420774305033,0.00101319273818665,-0.0296613881505579,2.0682086938811e-14,-0.111335578275579,-0.0036522176086087,-0.00056634066867792,-3.5471772664507e-06,-4.67380040356499e-05,3.71114897959213e-06,-0.000645364098738933,3.76428998904284e-06,7.12909880555162e-06,0.000415659817258288,-0.000427077467723313,0.000581233935748044,1.84777717087674e-16,7.00375569412586e-16,0.0998423778591227,0.00482408050118751,-2.30954242845463e-16,0.000102259957295794,6.55610089450351e-05,0.00103610022125404,9.00237464077184e-06,-1.93446975986208e-07,-0.00129398192395696,-2.89705496225183e-16,-1.87491156854595e-05,-0.000258528417768424,-2.2327791878753e-05,-5.13179156517584e-05,0.00705449629101311,-0.00098600069617681,0.000244532949270896,-1.50862471065054e-05,0.00185186880287995,3.89075156214407e-06,1.95303418231759e-15,-1.79743513971315e-06,2.22419974651634e-05,1.41175273100321e-05,7.47711761585029e-07,-2.2830726768021e-06,3.18403453920614e-07,-4.9024553682392e-16,-1.5607453634817e-06,-1.65536386825467e-07,1.2466381537405e-15,-0.0169181786016099,6.3337923337059e-07,-0.00106292396281782,2.39624110715607e-06,1.03252332066006e-06,1.16252741226906e-15,1.29577205365206e-15,8.51380444206644e-16,8.95465908247323e-16,-1.31126928296621e-07,-1.09422565245914e-15,-2.09554595897998e-15,-0.000500927681655151,2.84702206074621e-15,-1.75553048433649e-15,-9.73662448342342e-15,-1.88222368076991e-15,-4.24549370424554e-06,-0.707106781186548,-8.51255839551455e-14,1.02681866284795e-09,4.95593411183212e-15,8.60796384437001e-17,-3.41905527527794e-15,9.89857250856143e-15,2.9505280120542e-15,-8.75277850844281e-15,9.47058813503324e-16,-2.62969777885325e-15,-2.83032139250541e-15,3.74487284257921e-17,-1.02515445770966e-15,4.75603507322868e-15,-0.0905357460425175
"t94",-0.102500148538386,0.00881271941224599,-0.000258428610900616,-0.21028863803563,-0.0030221519841491,-0.00510287999058349,0.00886981230253048,0.00171111551923059,0.00346383423517579,-0.00254619684018613,0.00765349447436672,0.00152689542931681,-0.00087632942728526,0.024322003922549,0.130992868170882,-0.0253127808381858,6.67599633251377e-05,9.39220308364401e-06,0.000238302979429712,1.74078584083786e-06,-0.000329505437225134,2.32311033633868e-05,-7.31647909191763e-05,-8.74384841594392e-05,9.37514018144358e-06,0.00166545504114024,-2.59196421945281e-06,0.00450108090043124,0.0162775073065158,0.255049177912916,0.00771176150404311,0.00168373048006648,-0.000771671663635406,-0.00111225470154698,-0.573914949133339,2.19847172409667e-05,0.00011756028921341,-4.13547744042427e-05,0.00105671781156215,0.000231420774305265,0.00101319273818639,-0.0296613881505575,2.07192342432885e-14,-0.11133557827558,-0.00365221760860872,-0.000566340668677864,-3.54717726639346e-06,-4.67380040355884e-05,3.71114897958617e-06,-0.000645364098739466,3.76428998907118e-06,7.12909880523878e-06,0.000415659817258228,-0.000427077467723337,0.000581233935747646,2.03947620891613e-16,1.15545219266498e-15,0.0998423778591231,0.0048240805011877,-5.17044644437015e-16,0.000102259957296071,6.55610089453894e-05,0.00103610022125495,9.0023746408972e-06,-1.93446976502856e-07,-0.00129398192395723,-1.5735958397711e-16,-1.87491156855121e-05,-0.000258528417768227,-2.23277918787498e-05,-5.13179156519666e-05,0.00705449629101359,-0.000986000696176139,0.000244532949270331,-1.50862471053849e-05,0.00185186880288101,3.89075156223999e-06,-1.9448894682023e-15,-1.79743513981236e-06,2.22419974652176e-05,1.41175273102368e-05,7.47711761458025e-07,-2.28307267661389e-06,3.18403454191502e-07,-2.70743687176816e-17,-1.56074536430339e-06,-1.65536387738734e-07,1.77055756732407e-15,-0.0169181786016136,6.33379232998454e-07,-0.00106292396281614,2.39624110688862e-06,1.03252332207082e-06,-7.5260673030655e-16,-1.90305804555533e-15,-5.54717690312615e-16,-2.15541151151726e-16,-1.31126926857592e-07,7.78408339755785e-16,6.31439345255558e-16,-0.000500927681652157,-3.40452190008689e-15,1.84552692187193e-15,1.00094181662462e-14,1.6956434884326e-15,-4.24549367214837e-06,0.707106781186548,8.69589848617538e-14,1.02683733397559e-09,-3.95211096599171e-15,-2.37197816591984e-16,3.57980572922527e-15,-8.94318726522155e-15,-3.25797391434014e-15,6.42257725236761e-15,2.44759462022012e-15,1.42272519586423e-15,-8.86715908890471e-15,-6.73491172178786e-15,2.49531258170273e-15,5.84414037353569e-15,-0.0905357460425156
"t48",-0.102899754664757,0.00887875486287027,-0.000260711646532901,-0.213135368997563,-0.00307770240642867,-0.00520747192369116,0.00913488896208041,0.00178565321567737,0.00364192918536909,-0.00270388234380835,0.00818569173126961,0.00171384833278045,-0.00100427712567399,0.0297805486038128,0.161477451544946,-0.0314291863001042,0.000100172564407261,1.55696323391535e-05,0.000455114874320369,3.35609628424434e-06,-0.000659392811274729,7.87213722260495e-05,-0.00039250932629956,0.00109326496908038,-1.81489501620873e-05,-0.00168754060946566,1.90255146020758e-06,-0.00196631659215562,-0.00607409421821246,-0.0621764593090795,-0.00140430217768136,-0.000223560163613397,-2.10749197553591e-06,-1.20908107394085e-05,-0.0091359465450285,3.57679198361856e-07,1.84261011611818e-06,-5.09485370748854e-07,7.50145493261977e-06,-1.56116050261577e-05,-9.77633196828573e-05,0.00292397518792728,-3.95754999009566e-15,0.0226746008073586,0.0012237878397772,0.000203043979372381,1.83128510973324e-06,2.51466364866709e-05,-2.31708610897501e-06,0.000455585866048978,-3.85378161029068e-06,-8.90374346693452e-06,-0.000677688756499647,0.000782255647548884,-0.00151583367422043,-2.19583959581194e-15,-7.42872597133679e-15,-0.78788768288546,-0.041718023784814,3.39932387725493e-15,0.00222817182315373,0.00082890650294174,0.0120446915837631,9.9548858845477e-05,-1.08819912022335e-06,-0.00632414534709028,-1.90247304759061e-15,-8.29741793924518e-05,-0.00113576648139407,-9.82961796789125e-05,-0.000256909483770026,0.51565400480887,-0.00181076479218719,0.000485844220247443,-2.98484532837179e-05,0.00352373060583002,7.37136339777972e-06,5.76225750920452e-15,-3.36037002010824e-06,4.10020736671004e-05,2.5987098693091e-05,1.40451408041104e-06,-4.81388898287904e-06,7.83004945795862e-07,2.46652528438569e-15,-4.40473836225927e-06,-5.03789437460648e-07,9.70496043852235e-15,-0.11998977120471,2.70195396826231e-07,-0.000892786656911192,2.66106728067712e-06,1.17773161091708e-06,2.13328319376602e-16,4.74252715578445e-16,-8.83227889268314e-16,5.41580463587998e-16,-1.58909406436086e-07,1.04378889884354e-15,-5.63785129692462e-15,-0.00269864592148588,-4.30854406150017e-17,1.04682594874237e-15,1.41692543594382e-18,7.87008306615407e-16,-5.17981843303814e-06,-2.3566708827908e-17,-5.91463718523112e-15,1.24872753668709e-09,4.43535726045172e-16,-8.12180115244908e-18,1.88948103156387e-16,7.0725419429283e-16,6.41244048355985e-17,-1.03857201501747e-15,1.13525690096807e-15,-9.67798033851169e-16,-6.83399378644658e-15,-2.91079013979727e-15,9.76901945059481e-16,5.92819287758116e-15,-0.0905357460425068
"t52",-0.103617135036692,0.00899350869449678,-0.000264634382833639,-0.217850287669143,-0.00316664946184438,-0.00537266515910386,0.00953133915690859,0.00189005175991201,0.00388344379425778,-0.0029096270243797,0.00886282152260954,0.00192198372982821,-0.00114056998346686,0.0349896741775267,0.190299944994919,-0.0371567634940536,0.000126344222787761,2.01254583505839e-05,0.000605010180356803,4.46878322955717e-06,-0.000883517316960643,0.000112030563318126,-0.000574416421943263,0.00169937514007228,-3.06207469076068e-05,-0.00306423627877178,3.63611890363858e-06,-0.00418448148568447,-0.0134467020094379,-0.155843426410424,-0.00389308853014641,-0.000701865665487031,9.72484064038669e-05,0.000105820721918556,0.0352070340992892,-1.11131950758117e-06,-4.57963419589202e-06,9.14323451564645e-07,-1.04620130073678e-05,5.42628266626746e-06,2.27249508073946e-05,-0.000659842926615103,1.6676604915552e-16,-0.000241544485007667,0.000138315861024663,2.5990615950525e-05,3.68028745144267e-07,5.24039347905444e-06,-5.4160489102436e-07,0.000115275801285241,-1.16658530012067e-06,-2.88688263249305e-06,-0.000235893513780724,0.000279152422582871,-0.000573174935926763,-1.426654479262e-15,-2.95427194771389e-15,-0.322079027515079,-0.0170975941089866,9.52411879402385e-16,0.000927022062687498,0.0003422595369145,0.00496072669762885,4.09253848505846e-05,-4.01450382224484e-07,-0.00206258860911398,2.47910203772631e-15,-1.81413919468345e-05,-0.00014757370676111,-1.09461703318814e-05,5.46674641699509e-05,-0.790253760068265,-0.00288123192244271,0.000570294202959315,-3.10617683194947e-05,0.00348985477155621,7.30550076324864e-06,-1.03680418318016e-14,-3.36176722685412e-06,4.25023484186241e-05,2.86040700274039e-05,1.7096388088072e-06,-7.50644544873251e-06,1.48281944791101e-06,2.05973275314414e-15,-9.43118056548287e-06,-1.13914656098304e-06,3.13036755577111e-14,-0.374288393108192,-1.79714996278116e-06,0.00132106050675708,-3.24776235369522e-07,1.60563738181207e-09,-9.93750406678244e-16,1.97096297644399e-15,1.17693250674473e-15,7.1025008854769e-16,-5.11570344637568e-08,-3.46558205911409e-16,-2.74780198594726e-15,-0.00630563422703792,2.39624210497019e-16,3.7165909943804e-16,-4.44201035896154e-16,-3.49856701951619e-16,-2.69060081583754e-06,-3.46978270660562e-16,1.46370604602778e-15,6.73924544913229e-10,1.95732516126463e-16,-1.56059975575911e-16,-2.15751727126408e-17,8.37386161262797e-16,-2.46947551736289e-16,-1.0013090474146e-15,1.52495560149085e-15,-1.87149284127143e-15,-4.85876156953781e-15,-3.37950931440787e-15,1.77475248306792e-15,4.39330453301352e-15,-0.0905357460424949
"t55",-0.103468305122261,0.00897013760615671,-0.00026384067347309,-0.216916687439944,-0.00314939334341649,-0.00534088602144374,0.00945765310134752,0.00187147143702032,0.00384140213694367,-0.0028747727252663,0.00875017931479353,0.00189073403126984,-0.00112083654326436,0.0343046097778421,0.186541610181386,-0.0364165206475549,0.000123515398928603,1.96648648925922e-05,0.000590963379698767,4.36497402393295e-06,-0.000862957484980228,0.000109433013644534,-0.000561261121925733,0.00166217552359707,-3.00119473911963e-05,-0.00301004966341056,3.57789203715412e-06,-0.00413296149328801,-0.0132998186527891,-0.154819061369124,-0.00388084077156532,-0.000702476614877016,0.000101121891153665,0.000111309505725534,0.0377273052772498,-1.20056992861028e-06,-4.9999129256774e-06,1.01888141998567e-06,-1.19085048273294e-05,8.07235145295315e-06,3.92600864896949e-05,-0.00115441790365978,7.90096846284098e-16,-0.00414619224147461,-7.93689136745917e-05,-1.03318513644355e-05,2.87031405465877e-08,5.60273161826961e-07,-1.03199210692349e-07,2.78461199924502e-05,-3.93259657614578e-07,-1.05687882169531e-06,-9.22286059188097e-05,0.000111180509141111,-0.000235973202395752,-4.32741749564058e-16,-1.21547803654482e-15,-0.134079164945227,-0.00710980578969916,3.26938478432273e-16,0.000369785743909303,0.000134178885155349,0.00193664228328803,1.59324941900449e-05,-1.4371921160475e-07,-0.000704098199570795,5.62239666124584e-16,-5.75303872091201e-06,-4.50314159550504e-05,-3.31822333079594e-06,1.5402588414218e-05,-0.20461626890071,-0.000568714176287873,8.27721013519642e-05,-2.30873546976511e-06,-0.000300379334445829,-7.9157759903718e-07,-1.56033660434559e-15,6.48051145178252e-07,-1.51318155483814e-05,-1.60034878465834e-05,-1.44351729616629e-06,1.05699153754591e-05,-2.60647401651143e-06,-8.31274746334646e-15,1.83506467321586e-05,2.30342954932251e-06,-7.13227454919829e-14,0.896989700332145,6.9119363440464e-06,-0.00722015837886942,9.31726942086006e-06,3.63504351150902e-06,2.78715635937893e-15,-4.06224524698113e-15,-1.76820728823346e-15,-1.00737622890761e-15,-3.21938911766143e-07,-8.89521369770946e-15,7.42461647718073e-16,-0.0790625154286771,-2.51347408234504e-16,4.00739239496652e-16,6.81386916988542e-17,-1.53448988324721e-15,-7.08004415183535e-06,2.78889477768499e-15,5.25921197984359e-15,1.63371067945064e-09,4.47798748923091e-16,-2.01864698069606e-16,-7.15744925765039e-17,-5.77750778533236e-16,-2.39134917405648e-16,-9.46923506990866e-16,1.62556005442478e-15,1.95581767337307e-15,-4.5143473796859e-15,-5.60793290074617e-15,3.49741021175877e-16,6.23334478238806e-15,-0.0905357460425428
"t90",-0.104554263175797,0.00914352937743574,-0.000269764050208808,-0.224021216034305,-0.00328315671879981,-0.0055891129228123,0.0100514568876529,0.00202722370971784,0.00420101041711693,-0.00318039659052579,0.00975446058460437,0.00219685969161313,-0.00132073584370292,0.0418912910289754,0.228494267458135,-0.0447481639447686,0.000161151014257477,2.61909648924964e-05,0.000804798324576994,5.95192045118474e-06,-0.00118232910497766,0.000156527284373871,-0.000817610286478307,0.00251087238749853,-4.73452322467603e-05,-0.00491245112651176,5.96497723212619e-06,-0.00716773273308557,-0.0233657092828135,-0.281976415281096,-0.00724645623746465,-0.00134669777795327,0.000231581092069189,0.000265312165130912,0.0952187260712244,-3.09974737717719e-06,-1.32744474155465e-05,2.84251763939216e-06,-3.47941184965166e-05,3.39273464440692e-05,0.000185905229236337,-0.00551336836317801,5.65861526645643e-15,-0.0312203200535196,-0.00132455979467016,-0.000212477777535572,-1.59430079847367e-06,-2.14387347173046e-05,1.8320468848733e-06,-0.00033860467252075,2.38441822315349e-06,5.01408652581211e-06,0.000338473364160417,-0.000371727356270097,0.000626402859941335,6.81112506324856e-16,2.22513448452727e-15,0.238117152978096,0.0123877705127078,-1.29399077700303e-15,-0.000473837031941244,-0.000159863550212772,-0.00227117573427826,-1.84953033872376e-05,1.3239427392204e-07,0.000590228562319254,-7.29265520202599e-16,4.28580988614082e-06,3.18447231535476e-05,2.32693900533079e-06,-9.92689002395814e-06,0.121548225984903,0.000279796570999265,-3.55822065203507e-05,8.47413115794989e-07,8.25158017602956e-05,2.09986937685644e-07,3.01758731729203e-16,-1.51928365713288e-07,2.88123468888177e-06,2.44864603913213e-06,1.71022839046334e-07,-8.38898149678181e-07,1.686705795186e-07,2.94229337267137e-15,-1.07453402211253e-06,-1.29725041861665e-07,-4.23682332800739e-16,-0.0422167829346746,-1.8363941262364e-07,0.000114475483806407,4.05675952822719e-08,3.03889637631495e-08,7.74350216034169e-16,-5.33250655527788e-15,5.79118819906957e-16,4.98643359987816e-16,3.14639160451752e-09,5.26929739972181e-14,3.48159001628545e-14,0.843014613027454,-4.84224405237654e-15,-4.17035040429702e-15,1.88636902077512e-15,-8.94580606758734e-15,-1.4710942466307e-06,-1.94253048324945e-15,-2.4863103101919e-14,3.45551652876453e-10,5.63984937659734e-17,-4.5419236191995e-16,2.40691716584993e-17,1.20114241482289e-15,-9.10921111643206e-17,1.49438620453892e-16,6.21719191298332e-15,1.67235933799261e-15,-7.02209168660711e-15,-4.33998657536506e-15,-1.68928488497193e-15,3.9723631370217e-15,-0.090535746042499
"t119",-0.10470207144846,0.00916712149036093,-0.000270569904165961,-0.224987389569365,-0.00330134127773705,-0.00562285344184698,0.0101321239322896,0.00204836767111887,0.00424981193253928,-0.00322185510690273,0.00989065719960971,0.00223831697056719,-0.00134779487246474,0.0429170829742244,0.234166128584253,-0.0458744639553687,0.000166229621891463,2.70710900375057e-05,0.000833618778377158,6.16580004784016e-06,-0.00122536657999403,0.000162866301824083,-0.000852099414433072,0.0026249528164828,-4.96727461350567e-05,-0.00516770871683454,6.28511772627598e-06,-0.00757439513795124,-0.0247141887518081,-0.298998744810002,-0.00769678741428582,-0.00143285398885954,0.000248976001472602,0.000285833980442014,0.10287359809172,-3.35254107651423e-06,-1.43754390798935e-05,3.08501419901459e-06,-3.78356203928218e-05,3.73513200872773e-05,0.000205308017520577,-0.00609007146401571,6.23839357214669e-15,-0.0347932256108488,-0.00148849356445057,-0.000239081258927888,-1.80743941638632e-06,-2.43269721876119e-05,2.08588024877117e-06,-0.000386630190967649,2.74750743912915e-06,5.80653852902185e-06,0.00039458734677536,-0.000434592132868908,0.000738404710275997,5.65590449518664e-16,2.71522906753741e-15,0.286192441040133,0.0149054144239827,-8.44182589755029e-16,-0.000582135259234477,-0.000197549059270784,-0.00281026601933854,-2.29050095025764e-05,1.67547546850412e-07,0.000754551966458,-2.14453831690196e-16,5.55542739985816e-06,4.15496949889408e-05,3.03938095426661e-06,-1.31136281655028e-05,0.162452129370615,0.000385339186907155,-5.02073266791849e-05,1.23412046658101e-06,0.000128596188668213,3.30236892365897e-07,5.47643219783705e-15,-2.47137783843941e-07,4.9909609544643e-06,4.57012353139077e-06,3.52309240693722e-07,-2.0690629777434e-06,4.61471439991377e-07,1.2203998833773e-15,-3.10207134980233e-06,-3.8262143582197e-07,1.28459674838071e-14,-0.137956325622822,-8.6482445637406e-07,0.000785791120601281,-6.65740259553198e-07,-2.21118326755897e-07,3.65643636345525e-16,2.21368863437385e-15,3.83178700901421e-17,4.04414289993613e-16,-3.60891330726439e-09,-2.24481108863807e-14,-1.92727778181023e-14,-0.376183148508961,6.81045050436281e-16,2.20760324360478e-15,4.41007060644976e-16,3.60125952751503e-15,-2.38340718339683e-07,-1.39821670161483e-15,2.2217538584764e-14,8.82318657204512e-11,2.36498335738347e-15,-8.36034864814251e-16,3.99994514856989e-16,1.49847366901776e-15,-1.18458911124866e-15,-2.45871013568516e-15,5.70805485298465e-15,-8.1518893769915e-16,-1.3815914247913e-15,-5.21390068783619e-14,0.707106781186549,9.81648038528408e-17,-0.0905357460425286
