"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127"
"t91",0.155084730544203,0.0653104317308415,-0.00839588141876555,0.0016008387642812,-0.132193005659571,-0.0193427756031181,-0.000465943449115302,-0.00160680417905995,0.181763806183795,0.000422320770433518,-0.0036145084446751,0.00147776443973835,-0.00120009977087209,0.000865865122853425,3.44439738461629e-05,-0.470523298033098,-0.0464954347927797,0.141229423680105,0.0238980708082535,0.0293672941357702,0.00315823150202388,-0.00248000489004629,0.0326567001973111,-0.00128496751941275,0.00933697650769832,-0.00961459881252932,2.19225022064868e-15,-0.0147073709216252,-0.0190534316644956,-0.00110341524881108,-0.000104070954605275,-0.0426757161825804,-0.00010066026954616,9.74986280709023e-05,-0.00142362203557677,-8.2016591366663e-05,-3.41525783283531e-05,2.93135720614505e-16,5.65994047668491e-17,-1.4211740041785e-16,2.24995694263674e-17,8.52809199615165e-17,0.000443031387134322,0.0420558225490785,-0.000594959218250785,0.000870668126340859,-0.00354251661452454,0.158873642617704,0.0796839570349636,-0.316633239289258,-0.0017775572767105,-0.00295418860343732,-0.00291600935750362,0.0033886417622096,0.000829206142870242,0.000868482406267915,-0.00173990582913648,0.000516002370867574,5.78140333294284e-05,-0.000405299089909633,-0.000122156709067699,-0.00104218995220007,-0.0709351238158916,1.61572654282689e-07,0.00662210738976642,-0.00240524582938003,-0.000276441002691231,-5.03383615681717e-06,-1.47122218819348e-06,0.000154341463920692,-2.42839328923189e-05,-0.00222348581196109,-2.23178022195226e-07,4.2274995520079e-15,0.000153869959754261,-0.000638844503408446,0.159774511577125,-6.58724670898582e-06,-1.05290271464476e-06,-4.29270666578216e-06,-3.17871492324359e-06,2.60806840931636e-05,-0.000101509757286636,-0.00262186422425937,-0.167735522056024,0.140312238740797,-0.0377621830902101,0.0266670949362211,0.0336924360762994,-0.163925304665259,0.021514860454638,-0.0734292703944837,0.00195873844604065,-0.210365189302954,-0.323862297099439,0.0559918707040334,0.0063722578979526,0.0127540496864215,0.00163000007686179,-0.00358870954087846,0.00493162392711432,0.0161511373343989,0.000114858777349416,-0.002288695657923,-0.0520134182859431,0.0288891040419449,0.0119688635869278,-0.0396738028217643,0.271128723824681,-0.289292263604284,-0.264603699027412,-0.0285342090819272,-0.0367997126969702,0.0132796192592036,0.00170328803398157,-0.00338162972442119,0.0214327972580425,0.0162777241569959,0.0356081841041982,-0.0185520154075143,0.0206363387086397,-0.00681315040177855,-0.137550917021608,-0.0791855398478686,-0.0164372339738566,-0.0168283712688875,-0.0022992662727095
"t86",0.146366131220451,0.0606173017384095,-0.0076143856050474,0.00132560530866389,-0.102515281223263,-0.0143829519538111,-0.000326169857061321,-0.000834615268655928,-0.144517764255018,0.000329081687932083,-0.00148952542464393,0.000439118569800599,3.91297613675992e-05,-0.000646802051164645,0.000422736097146555,-0.0344331875046514,0.048517430985407,-0.228871459606556,-0.0820345438233359,-0.266195720549953,0.035522235062201,-0.0174124947316667,0.0871514309669942,-0.00305623087232944,0.0190969299110604,-0.0167144301264677,1.71091439240502e-15,-0.0205677418002968,-0.0213398919924399,-0.0011440820232277,-0.000100505942889894,-0.0390316304152204,-6.47072671925639e-05,5.53347086473532e-05,-0.000794543751125185,-4.5757817674949e-05,-1.87902172508747e-05,-1.89261420708076e-17,3.20540363414678e-17,-4.21613928929168e-17,4.78067990341238e-18,-4.05724870867781e-16,-0.000200788750226411,-0.0580546910096851,-5.32196496116355e-05,-8.79267429036296e-05,0.000395978190448676,-0.0143146700987588,-0.00450484245007975,0.0155571038682889,-0.000118028595623876,-0.000301205062384492,-0.000308751900923498,0.000646227674479583,0.000191583183133476,0.000281630661237712,-0.000688410563277401,0.000290725845483508,6.80693033834699e-05,-0.000601415111467149,-0.000263386996392265,-0.00409701560065601,-0.126922959679414,-2.06518038009669e-06,0.555515804190456,-0.201641585671919,0.00820731239837628,5.70141784438961e-05,1.46034948354653e-05,-0.000969844908737021,9.76483020153907e-05,-0.640326176499694,1.61768009396689e-05,8.67418510504076e-14,-0.000504654953182439,0.000125667558918755,-0.0283204534891915,-2.02757451657043e-07,-5.04812833326601e-08,-2.14470505158389e-07,-9.99338637414722e-07,1.27380523085652e-05,-6.27956347228047e-05,-0.0978998160810576,-9.96095306156998e-15,-5.18726210458513e-16,2.78109077583451e-16,6.25537300894844e-15,-3.63027180112073e-15,4.25219642109629e-15,1.3878987005044e-16,-4.15190510483478e-16,5.66732341475214e-16,7.54497283112828e-15,9.11205007384377e-16,-4.40032059890856e-16,1.21742818612392e-15,5.8363502070016e-16,6.46817664382614e-16,-1.42859015309917e-16,-2.22513323962435e-15,5.90902187995325e-16,-2.47865063265812e-16,8.14825395611214e-16,4.26047222772278e-16,3.25700233918866e-16,-5.24870740713295e-16,-6.05017503270499e-16,1.88450136200511e-15,8.04329875217442e-16,-2.20500684739557e-15,2.48271844336767e-16,-1.93932801270288e-15,4.25030858408338e-16,-1.15554948325401e-15,-1.46551669425568e-15,2.65225138253618e-16,2.24747732275903e-16,8.4547771595657e-16,1.14949344520199e-16,-6.1233219292763e-16,-5.42604191117833e-16,2.52798074577171e-15,-3.58207032045533e-15,-4.00531982384199e-16,-8.90526218796368e-15,-2.20534295174349e-15
"t137",0.148389453276973,0.0616828145031407,-0.00778645748042756,0.00137915197123261,-0.107780881752945,-0.0152116024420048,-0.000347562802762955,-0.000910513893629278,-0.161969370633239,0.000376196726227263,-0.00174005114291057,0.000517473440471625,4.70189933381393e-05,-0.000790115562656124,0.000523684875142339,-0.0445224501370115,0.0658666091197674,-0.315336416682875,-0.115781104211973,-0.383734869166318,0.0529946457435901,-0.026288826166332,0.141061958076651,-0.00503440210927311,0.0323748815702284,-0.0294964200139348,3.15513674215007e-15,-0.0390293659738968,-0.0447607786738123,-0.00250066291052708,-0.000228819740902692,-0.0918406842023852,-0.000194652818350842,0.000183537166011502,-0.00267117681345909,-0.000153878857177008,-6.39068576312359e-05,1.36788529924824e-17,3.96249400692669e-16,-1.99970340614691e-16,-2.64532896907744e-16,2.11183438476287e-16,0.000907095997846485,0.175957761282575,9.50901863277266e-05,0.000115675974908903,-0.000466054661016624,0.0149684221713631,0.00438209191695124,-0.0149509491325005,9.98761604971171e-05,0.000248002830973075,0.000253500321755067,-0.000502801179486031,-0.000145849007009421,-0.000205203243822378,0.000487310653084436,-0.000194436021195149,-3.9697646643686e-05,0.000334810470015078,0.000135805680124398,0.00178784008433762,0.0536847030736699,8.51316164647614e-07,-0.21953260824219,0.079641440648964,-0.00294668513772982,-1.90573672066555e-05,-4.82056364555975e-06,0.000307993899702355,-3.0322041731326e-05,0.187888283826441,-4.72566857368276e-06,-2.66037192275803e-14,0.000120155061046963,-2.57518270325497e-05,0.00579812751847677,4.11108628161486e-08,1.02274238416759e-08,4.34473418827371e-08,2.00025366138282e-07,-2.52997749547046e-06,1.24015081245936e-05,0.0168652198002092,-0.635146527744105,0.0265414370857773,0.0590304405391832,0.0448315614631708,0.0457171237477019,0.0933792583837137,-0.0233603017563711,0.00312399467454207,0.00064914859257094,0.243722026687987,0.00925872914892624,0.00547600734367362,0.00313418521146495,0.0242036184553261,0.00334588673945272,0.00760464204118334,-0.0150303647047789,0.000617706446405628,-0.0200400157660954,0.00428261627587566,0.00396298563765933,0.0248368393954899,-0.00617277289834023,-0.00535628466359596,0.0105369844019125,0.0493539447691221,0.09366410590614,0.0312363849135151,-0.0102263101818319,0.0227624215218734,-0.0028870692382837,-0.0294292324904499,-0.00476259350137018,-0.0130110891194315,0.00567127094988105,0.00309975036714952,-0.0194200093495203,-0.0180366463714208,0.0074315495181297,0.0471280507337366,0.0116532709388325,-0.00647799406942011,0.0177501605130632
"t138",0.148389453276973,0.0616828145031407,-0.00778645748042755,0.00137915197123259,-0.107780881752944,-0.0152116024420048,-0.000347562802762997,-0.000910513893629249,-0.161969370633238,0.000376196726227227,-0.00174005114291044,0.000517473440471545,4.70189933379901e-05,-0.000790115562656151,0.000523684875142403,-0.0445224501370114,0.0658666091197673,-0.315336416682874,-0.115781104211973,-0.383734869166317,0.05299464574359,-0.0262888261663319,0.14106195807665,-0.005034402109273,0.0323748815702282,-0.0294964200139343,2.55524768011384e-15,-0.0390293659738966,-0.0447607786738124,-0.00250066291052728,-0.00022881974090305,-0.0918406842023849,-0.000194652818351212,0.00018353716601123,-0.00267117681345902,-0.000153878857176856,-6.39068576315759e-05,9.56757974804445e-18,-1.19364080570566e-16,2.64962285757043e-16,3.08497706211807e-16,1.5603649613364e-16,0.000907095997846457,0.175957761282572,9.50901863277162e-05,0.000115675974908398,-0.00046605466101762,0.0149684221713618,0.00438209191695144,-0.0149509491324995,9.98761604967303e-05,0.00024800283097512,0.000253500321755824,-0.000502801179486451,-0.000145849007009341,-0.000205203243823363,0.000487310653085259,-0.000194436021196898,-3.96976466435572e-05,0.000334810470015288,0.000135805680124681,0.00178784008433808,0.0536847030736662,8.51316164108028e-07,-0.219532608242179,0.0796414406489623,-0.0029466851377285,-1.90573672068256e-05,-4.82056364521974e-06,0.000307993899702543,-3.03220417288246e-05,0.187888283826423,-4.72566857300926e-06,-2.57831950234433e-14,0.0001201550610473,-2.57518270336701e-05,0.00579812751847348,4.11108627602851e-08,1.02274287474264e-08,4.34473417502814e-08,2.00025365050626e-07,-2.52997749215851e-06,1.24015081253979e-05,0.0168652198002102,0.635146527744115,-0.0265414370857771,-0.0590304405391843,-0.044831561463174,-0.0457171237477003,-0.0933792583837168,0.0233603017563714,-0.00312399467454191,-0.000649148592571218,-0.243722026687993,-0.00925872914892706,-0.00547600734367366,-0.00313418521146574,-0.0242036184553265,-0.00334588673945296,-0.00760464204118326,0.0150303647047806,-0.000617706446405786,0.0200400157660955,-0.00428261627587629,-0.00396298563765933,-0.0248368393954902,0.00617277289834053,0.00535628466359622,-0.0105369844019137,-0.0493539447691231,-0.0936641059061389,-0.0312363849135155,0.0102263101818328,-0.0227624215218738,0.00288706923828455,0.0294292324904508,0.00476259350136991,0.0130110891194316,-0.00567127094988148,-0.00309975036714941,0.0194200093495206,0.0180366463714211,-0.00743154951813138,-0.0471280507337348,-0.0116532709388326,0.00647799406942594,-0.017750160513062
"t28",0.152887469024391,0.0641224338225212,-0.00819651942087993,0.00152707773385144,-0.123801092593986,-0.0178810068036926,-0.000421886273100348,-0.00125402680650853,-0.277704281207349,0.000832206136435288,-0.00629558022927506,0.00266463744909884,-0.00270797932706001,0.00340177696515911,-0.00117293196510805,0.0330611305435112,-0.0212205960888234,0.0810576269659556,0.0207807152288975,0.0502757742178768,-0.00409440180290831,0.00167353476897361,-0.00229358167795438,5.1423205653582e-05,-0.000120494319765199,3.31870892093276e-06,9.31505849018077e-16,0.000180763187964859,0.00111681834155223,9.05859811762377e-05,1.10998190634568e-05,0.00542705451883046,2.87743308693761e-05,-3.39479150145098e-05,0.000507779577772729,2.92690852946307e-05,1.24297973312509e-05,-3.38331865942507e-16,-1.58225270074038e-16,-2.11305027107389e-16,1.801978184607e-16,2.51205923974652e-16,-0.00170650876784159,-0.531895662816915,-0.00192780024334941,0.00104178331935909,-0.00277484376476664,0.0657559080287142,0.0166112668860716,-0.0554047619032433,0.000299645098417471,0.00071471161014555,0.000727591190930491,-0.00133921712295577,-0.000377392701254025,-0.000501966610543931,0.00115023744658242,-0.00042890518113634,-7.5089024794512e-05,0.000602094604476996,0.000224727630436392,0.00244902085708089,0.0708055027213729,1.08738436202477e-06,-0.265607470109924,0.0962856754994477,-0.00314100793009741,-1.90605478938305e-05,-4.83216697983639e-06,0.000342608231423439,-4.46785718063543e-05,-0.0432740354415806,7.79225545951941e-07,-1.66533453693773e-16,-7.94857990382391e-05,6.62057244712083e-05,-0.0150271242383206,-1.16131662143648e-07,-2.90968740368313e-08,-1.23710142306442e-07,-6.35434860149489e-07,8.6383073214352e-06,-4.46947527208206e-05,-0.69506681671707,2.69532660079896e-15,-2.6929413560195e-15,-4.24248310093578e-16,1.22457111725177e-14,-5.38609955247349e-15,1.59139194877422e-15,1.53421383670277e-15,-1.46090821731559e-15,2.17382535583344e-17,3.63598040564739e-15,1.40913756357941e-15,6.07153216591882e-17,1.12949471824109e-15,-5.71211914573988e-16,7.14245286179138e-16,-8.88883151112241e-16,-9.45925737912134e-16,1.09615550143716e-15,1.54634334850745e-17,6.1929628092372e-16,3.89933311334412e-15,-1.39466346457673e-15,-3.54886476108818e-16,-1.28109328700887e-15,2.06795301369023e-15,-1.07054122511219e-15,-4.80279878367629e-15,-1.44937501670578e-16,-2.39912256727592e-15,2.42915496745377e-16,-1.71195523035461e-15,-8.33452468010972e-16,-1.02600762087734e-15,7.33869345501126e-16,1.3784139845166e-15,9.52878184343198e-17,1.91219381908553e-16,-2.14943080695251e-15,4.17092575755174e-15,-6.80705491973299e-15,-2.81881722824506e-15,-1.26719381515761e-14,1.45608351764803e-16
"t79",0.156109779572072,0.0658486381822985,-0.00848191634622089,0.00162421732575084,-0.133953624682238,-0.0195388985579668,-0.000466876352414075,-0.00144575980146492,-0.336460632016071,0.00104784335987268,-0.00828561697269893,0.00357259820508208,-0.00379009384354738,0.00494634078854225,-0.00176428955244731,0.0556880169042559,-0.0415508275537567,0.167090483880311,0.0469201254866074,0.124046782534543,-0.0119274068125189,0.0052068730051826,-0.0120507201319926,0.000329053345770091,-0.00120927379387004,0.00017840622815208,-6.89661001918029e-16,-0.00134786919203268,-0.00310970610345272,-0.000198226718676221,-1.99256957794518e-05,-0.00847335702041955,-2.14414678510189e-05,2.03755660181061e-05,-0.000296396827183298,-1.70743240548632e-05,-7.08630843297524e-06,-2.7894354758801e-16,1.45566826091535e-17,-4.89859758309592e-17,4.93607115890878e-17,7.62876465402343e-17,-0.000288896663415549,-0.121828752344138,-0.000641122973457892,0.000427742461055915,-0.00123208598926181,0.0318044306903497,0.0084805641716786,-0.0285478933091646,0.000170706008762151,0.000416472542496714,0.000424977159561897,-0.000818878511173859,-0.000235209368924819,-0.000325444807006236,0.000766037741922391,-0.000301794696546433,-6.1254774102515e-05,0.000519691390240191,0.000214866833733472,0.0030977683907409,0.0955725550687598,1.55498390198522e-06,-0.421623871054755,0.153069710057293,-0.00673462436388369,-5.63254971567208e-05,-1.53213237143471e-05,0.00140924046084648,-0.000223017975798491,-0.483951266859767,9.67529282241149e-06,6.36175140344974e-14,0.000219621419301463,-9.00692709767295e-05,0.0203764803812762,1.52159117579021e-07,3.80182957233639e-08,1.61588726094304e-07,7.96412019377527e-07,-1.05498530029076e-05,5.35725779097836e-05,0.565027330900401,-5.61313148739195e-15,9.49761103097302e-17,-3.18798806797638e-15,-1.0079502336946e-14,2.45116427155523e-15,-2.79463951979864e-15,5.27437251859886e-16,-4.11563144675497e-16,-1.34224228953705e-16,-2.83887496843604e-15,-2.24126273096203e-15,5.20959143879285e-16,-1.3910313872989e-15,1.49403059368503e-16,-7.94503351997378e-16,-2.0491421059976e-16,5.48346090756269e-15,-1.27372071223597e-15,4.44251840175935e-16,1.75640751942652e-17,1.34267597040605e-15,-2.20960402752546e-16,-5.6324302860622e-16,-3.8445809036336e-16,-3.81660848758347e-15,1.26504709485609e-15,1.85355203408122e-15,4.07063705659683e-16,2.32051790977073e-15,-3.25260651745651e-16,2.14368453543834e-15,1.69111821985216e-15,6.0433429094342e-16,-1.23013578490205e-15,-7.81709766362049e-16,-1.25968029410228e-15,-4.84286005394963e-16,3.16717138626466e-15,8.71915387112843e-16,6.2606170248003e-15,3.54317269968263e-15,8.61810622865278e-15,-2.34274405430668e-15
"t119",0.158267794938147,0.067006105811362,-0.00867359290795741,0.00168982615856994,-0.140834026010341,-0.0206646005613396,-0.000497498006256282,-0.00157723496744115,-0.377090782516812,0.00119786440886472,-0.00967918844789627,0.00421008085685272,-0.00455424185970276,0.00604231360768219,-0.00218559938511186,0.0720051536185506,-0.0564088423789251,0.230215311857591,0.0662216632825156,0.178819838906701,-0.0177941702587775,0.00786116989051983,-0.0195051092012061,0.000542035902132331,-0.00205007276273568,0.000314838435940474,-1.5183167223487e-15,-0.0025577178326915,-0.00652266031555635,-0.000433271560260078,-4.53644074618337e-05,-0.0199376479529175,-6.45003618300107e-05,6.75827836512724e-05,-0.000996456559169987,-5.74192041084575e-05,-2.41010360903862e-05,2.59786227425339e-16,-3.21016563071222e-17,4.0614886394453e-17,-1.22535870516064e-16,2.44041320309321e-17,0.00130513789680877,0.36925034221177,0.00114552620038255,-0.000562735802088008,0.00145012890083654,-0.0332569414599733,-0.00824948089077883,0.0274355756906229,-0.000144451949452083,-0.000342910470176888,-0.000348926909813817,0.000637133161473319,0.000179060877555934,0.000237127341850083,-0.000542261220581543,0.000201838814561262,3.57234503199227e-05,-0.00028931451057964,-0.000110788068095285,-0.00135179238762699,-0.0404243980271015,-6.41001116547017e-07,0.166620260686742,-0.0604572325101546,0.00241794348234858,1.88271709218321e-05,5.05751650196288e-06,-0.000447532859372719,6.92522064324689e-05,0.142003835424889,-2.82640723432798e-06,-1.79960213397834e-14,-5.22904310687639e-05,1.84570171289012e-05,-0.00417173516213094,-3.08516029359743e-08,-7.70243940783027e-09,-3.27345738760265e-08,-1.59408033412908e-07,2.09536670055542e-06,-1.05800468948823e-05,-0.0973373649738952,-0.115696404483407,-0.0551698231904413,-0.454783856252762,0.00580485077848588,-0.00553848467219256,-0.0609491857642823,0.147205760192086,-0.0379088937755677,0.0131887032147427,-0.0942995735569081,0.0519299362103488,-0.00611359326289544,0.0341559440138432,0.0102288409658202,0.0175383239026443,-0.0115388072006612,0.251881856020028,0.00108252931615848,-0.0108164598221838,0.0102441825110116,0.266798801039856,-0.0111289223058936,0.0339027638969907,-0.0466142486789524,-0.146325348414704,-0.0452218330000251,-0.0617184362647378,-0.00211074929109345,0.0184102329960538,-0.0491403763533359,0.0246482612120118,0.011728434834065,-0.0317680070366818,0.0544571791742787,0.00429619813266592,-0.00812515536159261,-0.0382118319007559,-0.08355953095494,0.222419907333147,-0.0473126147382563,-0.0546334505235855,-0.000252379631690539,-0.00919741911601934
"t120",0.158267794938147,0.0670061058113618,-0.00867359290795747,0.00168982615856997,-0.140834026010341,-0.0206646005613395,-0.000497498006256229,-0.00157723496744105,-0.377090782516811,0.00119786440886486,-0.00967918844789668,0.00421008085685258,-0.00455424185970285,0.00604231360768225,-0.00218559938511188,0.0720051536185505,-0.0564088423789246,0.23021531185759,0.0662216632825158,0.1788198389067,-0.0177941702587782,0.00786116989051988,-0.0195051092012051,0.00054203590213175,-0.00205007276273702,0.000314838435940358,-1.12019768461202e-15,-0.00255771783269105,-0.00652266031555631,-0.000433271560259915,-4.53644074620147e-05,-0.0199376479529174,-6.4500361830898e-05,6.75827836510157e-05,-0.000996456559169983,-5.74192041084397e-05,-2.4101036088478e-05,1.65202448244611e-16,5.3403229731682e-17,2.83393569803741e-16,7.32944681057903e-17,-9.02017263894415e-17,0.00130513789680944,0.369250342211765,0.00114552620038225,-0.000562735802089276,0.00145012890083595,-0.0332569414599717,-0.00824948089077833,0.0274355756906219,-0.000144451949452701,-0.000342910470176591,-0.000348926909813113,0.000637133161473881,0.000179060877555469,0.000237127341849982,-0.000542261220582015,0.000201838814561581,3.57234503171195e-05,-0.000289314510578748,-0.000110788068095167,-0.00135179238762479,-0.0404243980270992,-6.41001117547069e-07,0.166620260686737,-0.0604572325101457,0.00241794348234762,1.88271709173975e-05,5.05751650101821e-06,-0.000447532859371236,6.92522064291642e-05,0.142003835424881,-2.82640723665636e-06,-1.80168380214951e-14,-5.22904310691463e-05,1.84570171240086e-05,-0.00417173516213107,-3.0851603713388e-08,-7.70244886277795e-09,-3.27345739957225e-08,-1.59408032554841e-07,2.09536670407054e-06,-1.0580046895527e-05,-0.0973373649738946,0.11569640448341,0.055169823190442,0.454783856252765,-0.00580485077848075,0.00553848467219122,0.0609491857642841,-0.147205760192087,0.0379088937755685,-0.0131887032147424,0.0942995735569101,-0.0519299362103474,0.00611359326289493,-0.0341559440138426,-0.0102288409658202,-0.0175383239026438,0.0115388072006617,-0.251881856020033,-0.00108252931615766,0.0108164598221835,-0.0102441825110117,-0.266798801039858,0.0111289223058943,-0.0339027638969907,0.046614248678953,0.146325348414707,0.0452218330000244,0.0617184362647379,0.00211074929109304,-0.0184102329960551,0.0491403763533364,-0.0246482612120129,-0.0117284348340662,0.0317680070366817,-0.0544571791742779,-0.00429619813266543,0.00812515536159366,0.0382118319007563,0.0835595309549385,-0.222419907333149,0.0473126147382533,0.0546334505235837,0.000252379631686769,0.00919741911602067
"t132",0.148622831743204,0.0618424020126365,-0.00782055560604624,0.00140029314349058,-0.110624429100722,-0.0157360820404454,-0.000363912367466164,-0.0010100272228931,-0.203987120875723,0.00056445598742742,-0.00385233704842349,0.00155493945755955,-0.00139868133039001,0.00154870092835431,-0.000468523520115472,0.00668824157116336,0.00190437391345377,-0.0160881935414538,-0.00838715837852862,-0.0311950447915711,0.00441356827903465,-0.00214233508699879,0.00790183297369904,-0.000236309813029527,0.000992994399214742,-0.000172487875603528,-3.25314861854276e-16,0.00166664337410482,0.00505115756775927,0.000354827754216982,3.90131462617146e-05,0.0177671683725931,6.9385603142321e-05,-7.64149251687874e-05,0.00113358592140914,6.53297177069284e-05,2.75583403451058e-05,4.32879487226456e-17,-3.98193904705778e-17,-1.66038831706458e-16,7.32537282607825e-17,-1.98195116947313e-16,-0.00208199576046482,-0.588269142797847,-0.0017111060884061,0.000738996308436207,-0.00175137199362058,0.0353874356734713,0.00789804649621489,-0.0257337339182904,0.000101708926907629,0.000221578143402644,0.000223323082131664,-0.000329329495437538,-8.30134256505871e-05,-8.30437206414754e-05,0.000146863781729481,-2.09079294421089e-05,1.2998574635143e-05,-0.000157316314457974,-9.56982891417966e-05,-0.00223032606844711,-0.0730645307770528,-1.2428326536563e-06,0.359265584266191,-0.13053248937512,0.00639738934650113,5.62465223944598e-05,1.53923963236129e-05,-0.00143474926662953,0.000227940964171033,0.492779504651807,-9.84016806720155e-06,-6.09061412415457e-14,-0.000171928717122797,2.78376343456439e-05,-0.00621782098346803,-3.99777960062087e-08,-9.85435383737382e-09,-4.1816767355928e-08,-1.62229118097378e-07,1.76103150146613e-06,-7.45768860046728e-06,0.409746493302968,1.69439115516035e-15,1.73201297054559e-15,1.82145964977565e-17,-7.26399192532701e-15,5.25707949394771e-15,-1.31904036304586e-15,-8.31393330916197e-16,1.18134668714021e-15,-2.68340037690162e-16,-3.91743928962462e-15,-4.64905891561784e-16,-1.57751416096641e-16,-3.47324165955731e-16,7.24463891654814e-16,-5.5576203361607e-16,8.48496620187156e-16,5.12000923429123e-16,-4.95263552391378e-16,-4.02862422241301e-16,-6.50196042839557e-16,-2.42948022810552e-15,1.23056946577105e-15,7.24138631003068e-16,1.00267016911459e-15,-1.09894732203131e-15,3.23309087835177e-16,3.66200125778704e-15,-1.34603699714075e-16,1.95045260324711e-15,-5.97937498125756e-16,8.55598144416936e-16,3.35064211077173e-16,-1.90928002574697e-16,-2.12449415698535e-16,-8.15862134795342e-16,-1.05411556219903e-16,-2.0687932703739e-16,2.31585584042904e-16,-3.36612248491575e-15,4.58357310439972e-15,9.4694217744884e-16,9.20574380613992e-15,1.34527805562001e-15
"t45",0.0660163072284624,0.018468057252338,-0.000858714594882158,-0.000606570533925771,0.0392239070044157,-0.0121739358726103,0.00303438888992425,0.00463368155208094,-0.00319164535086609,-0.00260405300391027,0.0242940788104411,-0.010790970013111,0.0117718122194178,-0.0152015169208793,0.00523688555570252,-0.028003189329878,0.0627409623669156,-0.158953859112113,0.00167674283421231,0.103752721731853,-0.0796338990220594,0.0332126545313596,-0.186817407197803,0.00659562390275896,-0.0401119596524753,0.0306799611844867,1.44242257027472e-15,0.0142677518742211,-0.0881201323882198,-0.0253351944040698,0.000496867457531086,-0.0112353426187076,-0.00128896895876321,0.00161431494559027,-0.0024677864136954,0.000374473901230621,-0.000711726620926535,-3.57263878280042e-17,-1.19743844713031e-17,-1.30754151180235e-16,-2.03215900249877e-17,-1.12833995970181e-17,-0.0272312515337613,-0.0145457442995696,0.0241014088329066,-0.0151393004195248,0.0369231297593117,-0.564252059893808,0.0234804443241064,-0.286250974006456,-0.0113643588705269,-0.0214875716661786,-0.021451156126727,0.0291134898303833,0.00735905830326881,0.00778184071471619,-0.0149362926573775,0.00336260024234632,-0.000650357370814231,0.0101835861270788,0.00837549733416954,-0.672148226433153,0.0187021384445411,-6.26875901588312e-05,-0.00899881815111853,0.0453033813423892,0.164779073306457,-0.00330521032127639,-0.000872595841598908,-0.033728101471668,-0.0119030030694987,0.00203059491015412,-0.000108080751476942,-5.82173198537816e-15,0.0314456845997553,-0.000995801885103547,-0.00550271778055196,0.000113534622196435,1.96552005138848e-05,8.08574994557428e-05,0.000130690055586887,-0.00145940569539552,0.00681446977775676,-0.00230741820806236,1.82145964977565e-17,-2.18575157973078e-16,1.16139736716647e-15,-3.67761376907083e-16,6.93889390390723e-17,-3.01841884819964e-16,-6.8738417735581e-17,-2.73218947466347e-16,-1.62196645003831e-16,-6.66133814775094e-16,-3.46944695195361e-16,5.22585447138013e-16,2.99673480474993e-16,-3.07479736116889e-16,6.20163642661709e-17,-5.63785129692462e-17,-1.88651178012478e-17,8.19656842399041e-17,1.40512601554121e-16,-1.21430643318376e-17,1.2490009027033e-16,4.14598910758457e-16,-4.35849273339173e-16,-5.03937169771262e-16,4.15466272496445e-16,1.49186218934005e-16,7.73686670285656e-16,1.5558301175167e-16,2.09251019289702e-16,5.20417042793042e-18,2.50233861409654e-16,-8.2128314565777e-17,3.78603398631938e-16,-3.97251675998689e-16,-3.81639164714898e-17,8.78203759713259e-18,1.85723832146767e-16,-8.32667268468867e-17,-1.17484147410529e-15,8.11850586757146e-16,2.57606436182556e-16,2.24820162486594e-15,5.73499581157932e-15
