,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
t200,-0.30299228,5.328392,10.606557,19.47534,12.541752,-0.032988504,0.4366323,0.51995724,2.1075134,0.5796681,23.211163,2.8422692,-0.8310989,13.507513,-0.64962333,0.41788414,5.374,0.04438447,0.001632847,-0.20940426,18.73122
t185,-0.30503583,5.267827,10.425029,19.30418,12.532829,-0.018804498,0.43522108,0.5291059,1.9545355,0.5739038,23.183462,2.7033186,-0.82975787,13.441689,-0.64756376,0.32672942,5.4351573,0.045660153,0.0013271399,-0.21119325,18.655619
t186,-0.30399394,5.27311,10.430388,19.303627,12.5268135,-0.019363586,0.43549746,0.5292354,1.9587847,0.5743043,23.188536,2.705639,-0.83131117,13.446464,-0.6472175,0.33339295,5.4298363,0.04565607,0.0012270054,-0.21109575,18.643824
t82,-0.18905655,4.9083405,9.747265,18.04723,10.64264,0.80960405,0.3812063,0.47506812,1.7457949,0.49339974,20.834871,2.7182126,-0.6781973,12.30453,-0.54514563,0.7364566,5.326664,0.041862097,0.00036228623,-0.19837338,15.860916
t42,-0.16627489,4.4131618,8.417982,15.877318,10.079745,0.6947766,0.34914982,0.4518957,1.2917753,0.42806032,18.811258,2.3407564,-0.68987215,11.259815,-0.5025277,0.57065636,4.35432,0.044512574,0.13920969,-0.15647233,14.7705965
t25,3.220168,3.4010656,5.0171585,12.107796,3.166494,6.5811315,0.118227586,0.1891543,0.10237681,0.07811875,10.482872,2.5585399,0.01973113,7.439925,0.22363243,1.8955784,5.538794,0.031609356,1.127968,-0.16569585,3.139053
t12,4.137246,3.1207478,3.2092304,10.394052,1.4981384,8.56673,0.033920374,0.07526286,-0.19104685,1.2475913,6.877988,2.8033676,1.1014923,5.649025,2.8509245,1.6121207,5.857312,0.028286468,1.1762279,-0.16302556,-0.12555517
t8,3.812124,2.4029958,3.0582423,9.508789,2.2861116,7.2653484,0.09786838,0.1240014,-0.38643396,0.16819984,7.657259,2.332027,0.15759549,6.0093102,1.5252529,1.8025459,5.143686,0.02675024,1.4880961,-0.1245872,1.1979017
t6,3.0620794,2.2230587,3.1519778,9.062144,3.0316086,6.4712195,0.12136268,0.16553064,-0.47001722,0.035382807,8.113565,1.7676225,-0.047961634,5.9895244,1.0399342,1.927727,4.8531523,0.025756728,1.2997819,-0.13073522,2.4685946
t10,-0.012654657,6.0456676,4.391921,3.7040293,-0.15331107,7.2780256,3.0081341,0.040823083,2.9371848,3.5357208,2.877222,4.252344,5.6483727,1.7249498,10.563447,-0.046110466,1.5843041,0.036238946,0.7287838,-0.18948719,-0.24496116
t11,-0.009128074,9.500644,7.0172567,5.654668,-0.18406771,10.365277,4.651214,0.0069780946,4.323448,4.6085486,4.1176777,6.439835,7.4353333,1.0073004,15.081351,-0.11922318,2.46669,0.05116095,1.1526221,-0.29657036,-0.5866318
t36,-0.19121437,-0.08114764,3.4781063,0.008936684,-0.18675031,2.062132,0.057922237,0.15250102,0.4105532,6.789667,1.8527979,0.45362878,4.807427,5.523564,2.874007,1.118419,0.13345362,0.023628978,0.0040782485,1.0134506,6.3372054
t89,-0.3803454,-0.21172836,5.4316792,0.0020364046,-0.027657166,-0.05265344,0.11882265,0.34687287,-0.033376787,7.70882,4.27407,-0.005093271,5.230632,6.0557966,-0.052890163,0.13458581,-0.015197354,0.0400356,0.009758594,-0.03173832,11.54021
t159,-0.3881502,-0.21830301,5.3570647,0.018048683,-0.037655685,-0.046368543,0.12793793,0.3557418,-0.04646128,7.9436936,4.1596413,-0.009491559,5.2416406,6.155938,-0.055781882,-0.002730316,-0.017780045,0.04050072,0.010656964,-0.026532825,11.622254
t160,-0.3874023,-0.21677303,5.4322658,0.018446445,-0.03881749,-0.04755721,0.12855028,0.3571921,-0.047554385,7.9118476,4.165922,-0.0060634036,5.234946,6.1313553,-0.055849362,-0.00045663843,-0.02041053,0.040501013,0.010603595,-0.028343705,11.627329
t78,-0.26746017,-0.15037197,5.4250884,0.015753258,-0.15801242,0.7485095,0.07594041,0.2616146,0.12388902,8.15756,2.5570128,0.54787654,5.3422847,5.697098,1.179571,0.55616677,-0.06176267,0.031371217,0.008238315,0.3798882,9.05824
t66,-0.28186694,-0.15935236,5.261887,0.02765276,-0.13548566,0.40385556,0.092947654,0.2783898,0.1059484,7.6163845,2.8254197,0.3795364,5.1377006,5.6314216,0.84228337,0.47722065,-0.050169725,0.031232415,0.008598894,0.22842005,9.322716
t46,-0.21061274,-0.08720109,4.3078628,0.008535768,-0.18509825,2.0128314,0.053153988,0.18895926,0.33932036,7.3144608,2.1643016,0.6508559,5.240457,5.4747534,2.7281003,0.78788525,-0.020844573,0.02735387,0.0057394025,0.6800183,7.0419703
t31,-0.109770685,4.7465367,4.509684,1.9144421,-0.25926676,6.8948984,2.2644677,0.055678602,3.3603773,5.800995,2.462111,3.6669848,6.8408813,4.1365557,10.209853,-0.03973423,0.94343746,0.04102793,0.0018036201,-0.10459623,1.3650777
t69,-0.16550651,-0.08814478,0.9791848,0.12836392,-0.11395601,1.0094043,0.09020429,0.06726751,0.8350845,3.8536956,2.8029892,0.8596957,2.6282732,6.7241054,5.108565,3.2817245,1.960626,0.010455126,0.002022142,5.392962,8.873739
t161,-0.260781,-0.12117021,0.56404173,0.10724135,-0.007118994,-0.07907924,0.07571438,0.12454572,1.2673911,3.1140723,4.715307,0.3485794,1.7571453,7.3577247,3.2969403,2.8805318,2.1360652,0.01955306,0.0053946655,5.8492875,11.280864
t183,-0.2610622,-0.12251518,0.57830226,0.10597561,-0.0075906185,-0.08393623,0.07276044,0.12409632,1.3074448,3.1639154,4.6991954,0.34451133,1.7858645,7.3569903,3.277181,2.8901277,2.125262,0.019762065,0.0055413656,5.8343115,11.3098
t184,-0.26051223,-0.12246603,0.5576846,0.10646278,-0.006900834,-0.08273833,0.07299055,0.12415835,1.2815194,3.1647897,4.696204,0.33491868,1.7628086,7.3447895,3.273424,2.870048,2.1314096,0.019634193,0.0054796976,5.839352,11.30453
t197,-0.26457477,-0.12317034,0.6099586,0.1091068,-0.007376787,-0.087711826,0.07120817,0.125568,1.3079872,3.1488144,4.74442,0.29777545,1.828399,7.3298464,3.3066766,2.8293936,2.0983527,0.019748747,0.0055388785,5.810193,11.32661
t198,-0.26483566,-0.12252792,0.61330736,0.108899385,-0.007225661,-0.08861727,0.07070749,0.12489571,1.3132734,3.1440349,4.743411,0.3030842,1.8113248,7.3218875,3.3112776,2.8267674,2.0960872,0.019690441,0.0055976203,5.8146796,11.322426
t84,-0.20728607,-0.10350164,0.7585155,0.12599902,-0.06731334,0.06944643,0.0837274,0.09466896,1.1258395,3.3543918,3.676681,0.5121042,2.1967292,6.948719,4.1643887,3.0288122,1.9861732,0.0144269,0.004016651,5.6520553,10.030932
t117,-0.29909587,-0.16133158,-0.05832073,0.1693179,-0.025536949,-0.21703145,0.1310741,0.057104215,1.5551299,2.781935,4.69987,0.16452509,1.9963226,8.116162,4.979882,4.373978,2.7988737,0.010303638,0.0012296746,7.2722144,12.084638
t118,-0.2367939,-0.14598988,0.17410362,0.18271196,-0.08021538,-0.1209113,0.13669986,0.046039283,1.2937,3.122212,3.7930324,0.41158468,2.4989889,7.8902984,5.780514,4.525257,2.7309358,0.005817701,0.018005256,7.0774784,11.067335
t93,-0.25435463,-0.15795836,-0.04675734,0.2064002,-0.068265505,-0.16387475,0.14288588,0.053720456,1.4440861,2.908411,4.206618,0.32030392,2.4305456,8.324571,5.9243674,4.6589723,3.0238488,0.0068017584,0.00069250097,7.6277995,11.906677
t119,-0.24734978,-0.15789251,-0.02807091,0.21441412,-0.07918883,-0.14255933,0.15032576,0.0526757,1.287123,3.0509326,4.0466833,0.3323788,2.5445569,8.362395,6.19136,4.7447376,3.0507214,0.005161323,0.00025501952,7.7125883,11.819518
t181,-0.29604998,-0.16797656,-0.1236598,0.19922464,-0.035321373,-0.22667125,0.13709494,0.05673529,1.5062639,2.8066034,4.813037,0.13100259,2.107365,8.572979,5.6214285,4.7362676,3.0504255,0.008327739,0.0012363513,7.9274364,12.698938
t182,-0.28131723,-0.16626835,-0.10368325,0.20562188,-0.04805155,-0.2066646,0.14133944,0.05590481,1.4576262,2.8522258,4.586892,0.15574935,2.2294104,8.523232,5.7509017,4.727999,3.0499094,0.007206786,0.0010658873,7.8729124,12.487679
t106,-0.2952239,-0.1674566,-0.16245914,0.1943338,-0.026235757,-0.2235608,0.14051244,0.05757623,1.5273176,2.7048674,4.9102445,0.2128396,2.0732093,8.607198,5.4945765,4.6546407,3.0941067,0.00906345,0.0013393739,7.962596,12.709134
t123,-0.29887158,-0.16753817,-0.14133032,0.19922909,-0.030873792,-0.23877093,0.13976617,0.05472652,1.6194137,2.7975085,4.8602715,0.23657697,2.059505,8.679272,5.5263658,4.649883,3.0439959,0.0094743045,0.0019906398,7.9695945,12.785602
t176,-0.29979876,-0.17161913,-0.18920276,0.2066632,-0.033016015,-0.24168098,0.1469132,0.053430576,1.6027666,2.7740586,4.8875694,0.21866396,2.0939775,8.836662,5.714577,4.762273,3.1846168,0.008533718,0.001594731,8.136037,12.892797
t191,-0.30109796,-0.17154114,-0.19709526,0.20635994,-0.03234801,-0.24239127,0.14767769,0.05239942,1.6024634,2.7818596,4.8937173,0.21352796,2.0841908,8.873214,5.7133646,4.7650514,3.1851633,0.008574148,0.0016485471,8.136076,12.902076
t192,-0.3002333,-0.17178755,-0.1961786,0.20636219,-0.03252945,-0.24238208,0.1479333,0.052564148,1.5934213,2.7872627,4.8810024,0.21729901,2.0810263,8.870497,5.706687,4.7715216,3.1857612,0.008467633,0.0016428038,8.132738,12.899484
t188,-0.29995272,-0.17143732,-0.19935437,0.20669627,-0.03284997,-0.24107467,0.14796901,0.052591223,1.6030141,2.786808,4.88311,0.21244977,2.0833712,8.874287,5.7269454,4.7674403,3.1962883,0.008454812,0.0016835673,8.137442,12.912359
t189,-0.299688,-0.1716822,-0.19580059,0.20683289,-0.032850575,-0.24169792,0.14822,0.05265355,1.5953773,2.7886908,4.8779964,0.2148241,2.0831993,8.86069,5.720386,4.7737665,3.1890705,0.0083927065,0.0016524654,8.140672,12.909188
t143,-0.3020117,-0.16907842,-0.15865083,0.20143248,-0.03309384,-0.23795879,0.14332008,0.05524744,1.6214716,2.790992,4.8911815,0.20570503,2.085414,8.762501,5.587542,4.6810346,3.118749,0.009104112,0.0018343785,8.077631,12.822123
t43,-0.1535348,-0.09762521,0.865371,0.13755578,-0.13658695,0.838792,0.09849965,0.0071228934,0.91153693,3.8860152,2.6187718,1.1063157,3.3979642,6.8228755,6.44171,3.88206,2.3309906,0.0049750786,0.12837449,5.446865,8.414649
t27,-0.089559466,-0.035377435,1.5285842,0.08486075,-0.14877714,2.2574313,0.08816286,0.034830377,0.5113189,3.8433867,1.7407471,1.2102995,3.606036,4.8044686,5.1287303,2.0484498,0.96217895,0.0070725987,0.084721856,3.0423098,5.7205515
t28,-0.057251923,5.04916,4.2643094,1.6789091,-0.23470347,7.0303407,2.4721286,0.0139401965,3.4226232,4.9315853,2.573565,4.490301,6.8381968,4.165873,11.910686,-0.01460129,1.7367041,0.033520687,0.0009392777,-0.082922496,1.5113744
t19,-0.019457992,7.5528865,5.6898255,4.574524,-0.13478145,7.926443,3.7294018,0.0077392515,3.5204055,3.665565,2.9307292,4.84855,5.39582,0.5368446,11.268867,-0.10238522,1.7735641,0.041554548,0.8521214,-0.24611555,-0.49866775
t29,-0.027803121,6.1065526,4.6411867,3.7396917,-0.12680362,6.6832643,3.2574704,0.01626651,2.8314886,3.2103665,2.396024,3.7936113,4.551916,0.75979364,9.051238,-0.07839744,1.3743713,0.03531354,0.5564528,-0.19873746,-0.37528396
t30,-0.036492646,3.262107,2.7654545,2.3075519,-0.10785244,4.4941053,1.8913198,0.038150743,1.7369715,2.6299422,1.3746912,2.0063305,3.1696756,1.2807617,5.2706666,-0.035032053,0.8619009,0.024357123,0.26726836,-0.115819655,-0.12590812
t20,-0.1904185,11.5758095,10.017904,4.4855404,-0.20454396,9.130372,4.5887737,0.09623672,5.773697,4.9236665,2.3829322,5.8210073,4.7133484,-0.11521979,12.314379,-0.1963663,1.5327343,0.058644485,0.41497153,-0.29082286,-0.7361862
t37,-0.38744727,12.901993,12.066911,0.22789097,-0.12968199,5.8071756,1.946879,0.18989629,6.885663,3.1790686,-0.047977846,4.1387835,1.1360654,-0.3618981,6.5306563,-0.24992846,-0.0991342,0.066943385,0.00036473494,-0.2684204,-0.5089328
t45,-0.40731084,13.870041,12.896712,0.00057346007,-0.118012376,5.9994726,1.8792063,0.21527487,7.1124187,2.940117,-0.05584644,4.369171,1.055738,-0.41199198,6.598331,-0.27683488,-0.14673682,0.07137482,0.0011938853,-0.29053932,-0.512551
t201,-0.4505841,8.228306,8.964391,0.15711787,-0.04430115,0.06918149,0.12574902,0.042320795,7.4742894,0.10308599,-0.15850352,3.187459,-0.17528859,-0.25682,0.07470994,-0.24779813,-0.11797686,0.043500025,0.009841489,-0.12667614,-0.0858992
t202,-0.45062825,8.227172,8.961727,0.15710941,-0.0441173,0.07260614,0.1259561,0.042000957,7.4703016,0.09587245,-0.15850896,3.1823106,-0.17600103,-0.2567333,0.069643386,-0.24766709,-0.118034214,0.04348367,0.009865758,-0.12657851,-0.085474215
t187,-0.45050952,8.210087,8.95732,0.15707299,-0.04409581,0.071610555,0.12558171,0.042837042,7.470964,0.102150455,-0.15903679,3.1792402,-0.1758519,-0.25820276,0.06715359,-0.24773824,-0.11595945,0.04336135,0.00976576,-0.12702087,-0.08829806
t141,-0.44732663,8.176466,8.882963,0.15461943,-0.04330513,0.09279379,0.124681465,0.042233735,7.4156923,0.13360687,-0.16018598,3.153216,-0.17214167,-0.2513032,0.050644785,-0.245896,-0.11573974,0.043319993,0.009821579,-0.12787935,-0.08198402
t142,-0.44643533,8.193825,8.879395,0.15350981,-0.042196453,0.088386804,0.12522452,0.042980906,7.4218397,0.1002781,-0.15637726,3.1475346,-0.17098291,-0.25290015,0.04273334,-0.2456054,-0.1196427,0.043500382,0.009755674,-0.1284905,-0.082341135
t132,-0.44098616,8.923092,9.43867,0.14189601,-0.050871994,0.69980836,0.10224696,0.058872376,7.476557,0.24898432,-0.15394287,3.1391423,-0.15966094,-0.27116182,0.65525305,-0.25358048,-0.12655848,0.04578289,0.009878054,-0.14274028,-0.1097222
t133,-0.43317175,9.806487,10.083462,0.12808801,-0.063080974,1.3430051,0.06702925,0.08307726,7.565135,0.49766374,-0.13980904,3.2929254,-0.11829811,-0.2987892,1.4056771,-0.2634301,-0.14638837,0.04982048,0.0094118565,-0.16200392,-0.15135317
t77,-0.4293646,9.419318,9.768471,0.12522471,-0.059948523,1.1044956,0.074163795,0.076537654,7.4736357,0.41136128,-0.14056057,3.2563334,-0.12449231,-0.2935811,1.0579106,-0.255572,-0.13002758,0.04767708,0.009009264,-0.1602486,-0.15274458
t96,-0.42439198,9.113378,9.539339,0.11900185,-0.04906873,0.97932446,0.09317998,0.08356503,7.469011,0.46386465,-0.14986585,3.0842478,-0.145553,-0.2631618,0.9702555,-0.25511807,-0.1124313,0.04531537,0.008719453,-0.1622427,-0.13808443
t97,-0.44575584,7.626385,8.746109,0.14803304,-0.026067503,0.11562812,0.14774464,0.054332286,7.3219275,0.15784946,-0.16798812,2.9244769,-0.16058303,-0.21483122,-0.0031912618,-0.2433492,-0.06561551,0.040816486,0.009981388,-0.14950646,-0.076554775
t91,-0.4381823,8.2175665,9.085028,0.13609324,-0.0365619,0.46803188,0.12474002,0.065532334,7.329014,0.33836862,-0.15567572,3.0097234,-0.14664632,-0.22312438,0.367303,-0.24720941,-0.087650076,0.04286318,0.009737886,-0.15415165,-0.09122851
t112,-0.44294512,7.7796197,8.715227,0.14459543,-0.026755426,0.08272067,0.14675933,0.06933332,7.2982635,0.108630724,-0.17048012,3.0091627,-0.15705006,-0.21259247,-0.014304249,-0.24574088,-0.07613946,0.04004034,0.0097315805,-0.14808874,-0.058820333
t166,-0.44254497,7.748221,8.704425,0.14314413,-0.024205377,0.054184,0.14600906,0.075442195,7.288048,0.1017122,-0.17522497,3.003498,-0.15996574,-0.22093754,-0.0179616,-0.24575263,-0.06891027,0.0395493,0.009427926,-0.14994031,-0.06744451
t167,-0.44390717,7.773479,8.725807,0.14184675,-0.025419425,0.03797655,0.14519194,0.0736071,7.3081627,0.13394372,-0.17621827,3.0048275,-0.16043977,-0.2189712,-0.019364562,-0.24505329,-0.07185974,0.03989806,0.0095933825,-0.1494342,-0.06539296
t131,-0.43314806,8.851953,9.351818,0.12718588,-0.043367453,0.72327256,0.102803834,0.085719556,7.440432,0.3441777,-0.15469638,3.2180204,-0.14370382,-0.26068148,0.67052484,-0.25601444,-0.10276035,0.044237904,0.008751759,-0.16241218,-0.12680872
t125,-0.42432925,8.763423,9.317222,0.120263875,-0.041696496,0.73198766,0.10397314,0.0649808,7.36553,0.3449908,-0.13657556,3.0026286,-0.1373911,-0.24630249,0.7436794,-0.24872771,-0.10718786,0.04391404,0.00890898,-0.16533035,-0.12338395
t126,-0.43551466,7.629041,8.673355,0.13561814,-0.020712195,0.036355983,0.14265972,0.04374526,7.2079706,0.10908892,-0.15174194,2.8305352,-0.15837286,-0.2070528,-0.006890139,-0.23906879,-0.07028469,0.039179947,0.00964433,-0.15476882,-0.07290521
t90,-0.41401148,9.855536,10.072174,0.10386316,-0.06064732,1.591712,0.06048503,0.09812419,7.5006337,0.65642613,-0.12573314,3.259739,-0.10315838,-0.28761545,1.7593089,-0.26078504,-0.12647744,0.048550878,0.00796406,-0.18255678,-0.18704168
t52,-0.4145877,14.422541,13.311628,0.16308752,-0.121113725,6.3239427,2.0627472,0.22010311,7.300692,3.0887725,-0.049785305,4.565461,1.1836299,-0.4248973,6.9729857,-0.284844,-0.15406024,0.074108064,0.0010931654,-0.30413672,-0.5431579
t44,-0.40672207,12.947814,12.189644,0.024640063,-0.10721629,5.17252,1.3340442,0.19536336,6.9488044,2.6573966,-0.07164331,4.116584,0.71748304,-0.3929,5.659151,-0.2667333,-0.14652991,0.06670694,0.0012592009,-0.2633431,-0.45336467
t99,-0.45450383,11.656353,11.222989,0.10272272,-0.072735384,2.531592,0.029360376,0.14972089,7.8717604,1.0202112,-0.10256155,3.6727793,-0.043940112,-0.34286442,2.557695,-0.29999134,-0.19220732,0.0570868,0.006614198,-0.21319333,-0.2528047
t121,-0.47209936,8.587316,9.34011,0.14732975,-0.025200708,0.2379481,0.1358025,0.08745356,7.6614223,0.063948184,-0.14364117,3.249121,-0.12743244,-0.24018317,0.039692134,-0.2751869,-0.11779338,0.04313447,0.009364666,-0.16641665,-0.104365654
t122,-0.45619282,10.659577,10.62051,0.12052837,-0.0595157,1.5540507,0.06646751,0.1264085,7.943935,0.5621143,-0.11508189,3.5237474,-0.08119509,-0.3061004,1.5485489,-0.29484105,-0.17687103,0.051677678,0.008059983,-0.19261399,-0.19015846
t177,-0.48232013,8.6197605,9.448636,0.14888601,-0.02437938,0.18497828,0.14128454,0.08462651,7.758757,0.071467206,-0.14474383,3.262105,-0.12610821,-0.23435886,-0.0061016483,-0.2777016,-0.11706451,0.04326598,0.009693545,-0.16877536,-0.10131099
t178,-0.48236385,8.603518,9.438,0.1495796,-0.02439584,0.18045637,0.1415681,0.08554648,7.7563734,0.071237445,-0.14418024,3.2720428,-0.12465389,-0.23463543,-0.0059931315,-0.27787587,-0.11691432,0.043317597,0.009657885,-0.16883849,-0.10168122
t205,-0.47729132,8.635462,9.44759,0.14876635,-0.02685705,0.18749571,0.14002728,0.085694656,7.7228217,0.11251188,-0.14162314,3.3123736,-0.12431935,-0.23007925,0.03865163,-0.27631307,-0.118843906,0.04352523,0.009726311,-0.1663742,-0.09724713
t206,-0.4772482,8.639516,9.451081,0.14843361,-0.02654836,0.18271051,0.13992725,0.085204996,7.726891,0.11155181,-0.14142416,3.3093822,-0.12445181,-0.22997709,0.038626038,-0.27627912,-0.11939371,0.043527395,0.009727922,-0.16654062,-0.097148895
t115,-0.4795128,8.567964,9.365125,0.1497995,-0.024863428,0.2641637,0.13912688,0.085681334,7.661236,0.07981299,-0.14116538,3.1264596,-0.12715001,-0.24038135,-0.0053758216,-0.2753602,-0.11972293,0.04360617,0.009542968,-0.16844064,-0.100031465
t157,-0.47770628,8.603692,9.36607,0.14631607,-0.025789795,0.19994466,0.14025015,0.0822679,7.658205,0.08835298,-0.1379234,3.1422677,-0.13050833,-0.23240517,-0.0072580962,-0.2744067,-0.12332552,0.043114897,0.009648501,-0.16632493,-0.093128465
t158,-0.47030783,9.137441,9.679348,0.1388139,-0.036572646,0.5440183,0.11915623,0.093222834,7.716545,0.23246747,-0.13071963,3.221894,-0.11808349,-0.253348,0.330514,-0.2787274,-0.13876756,0.045110777,0.00909446,-0.17104012,-0.121190526
t113,-0.47204387,8.480532,9.304671,0.14747687,-0.023231557,0.24090707,0.1380007,0.0814061,7.5634685,0.037527107,-0.14823133,3.1740549,-0.13774821,-0.23726964,0.01314538,-0.27209708,-0.106808774,0.042084355,0.009812364,-0.16587643,-0.09591155
t164,-0.47325465,8.51637,9.386977,0.1474405,-0.02191787,0.23316792,0.13709512,0.08379113,7.6311417,0.023301868,-0.14776823,3.215268,-0.13414086,-0.2455762,0.053265356,-0.27379897,-0.10286723,0.042252947,0.009576717,-0.17011133,-0.10738624
t165,-0.4740894,8.522377,9.387575,0.14812315,-0.024137039,0.23548637,0.13515158,0.08471103,7.6283984,0.060965337,-0.14726803,3.22738,-0.13141035,-0.24201313,0.07441358,-0.27478027,-0.10639427,0.042496346,0.009685648,-0.16887869,-0.10357954
t87,-0.41793203,9.56622,9.82679,0.11236993,-0.05599173,1.231309,0.06981357,0.0926628,7.4223704,0.65165186,-0.12202793,3.194737,-0.10117064,-0.2786131,1.3628342,-0.2570238,-0.14032598,0.047606535,0.007531849,-0.16892883,-0.17391957
t88,-0.4416423,7.6300254,8.682322,0.14231807,-0.022722296,-0.0028922574,0.1376183,0.05834164,7.219727,0.15234208,-0.15317538,3.045209,-0.14220636,-0.22206068,-0.01010813,-0.2411504,-0.08025575,0.04019401,0.0089880545,-0.14741684,-0.093475774
t72,-0.4168274,11.685807,11.147083,0.06374475,-0.077187575,3.324533,0.11151144,0.14746608,7.30186,1.5370938,-0.10034805,3.6641068,-0.002559079,-0.34495112,3.5131962,-0.2705633,-0.16800004,0.058603425,0.0047979257,-0.22153044,-0.31038135
t73,-0.4109724,9.210902,9.528006,0.10868894,-0.04451555,1.030872,0.07923361,0.08679202,7.3247185,0.41327518,-0.13404234,3.108531,-0.09616588,-0.26372638,1.0941159,-0.25416014,-0.13429555,0.045213617,0.008255875,-0.16894923,-0.15044183
t75,-0.43048018,11.02038,10.833851,0.09742544,-0.056556925,2.269201,0.03946926,0.1272256,7.608037,1.0791801,-0.12341048,3.5259795,-0.043284766,-0.3229497,2.439176,-0.27964222,-0.16177545,0.054150328,0.0062762364,-0.20841132,-0.23681355
t76,-0.43469402,12.027374,11.420844,0.07911888,-0.06909745,3.2439587,0.0074303504,0.15007141,7.5723224,1.5349146,-0.11047614,3.763977,-0.00916234,-0.35164475,3.4286785,-0.2854105,-0.18016346,0.059949666,0.004865461,-0.22716248,-0.297256
t70,-0.45149636,8.118849,9.061799,0.14793234,-0.0055883066,0.16029733,0.15177082,0.074958265,7.358264,0.07728855,-0.17302121,3.0359027,-0.1366623,-0.22934456,-0.0065917945,-0.25790396,-0.08224787,0.041179914,0.009582499,-0.16574591,-0.077011146
t80,-0.43012792,9.983079,10.198435,0.11621581,-0.04544612,1.3536234,0.07354518,0.100287385,7.6645856,0.61954963,-0.14212699,3.3517168,-0.081938125,-0.29254165,1.4410452,-0.2703629,-0.14222111,0.049264945,0.0078089535,-0.1861714,-0.17737842
t81,-0.43209314,10.3604965,10.410194,0.10964778,-0.04718881,1.6630539,0.06254271,0.105375476,7.6900473,0.75485325,-0.13801658,3.3948967,-0.078511745,-0.31071624,1.7478967,-0.27319354,-0.1470086,0.05090009,0.0070078396,-0.1945913,-0.2067358
t92,-0.4374259,9.479366,9.934664,0.12552574,-0.026626134,0.9431446,0.10095134,0.09412921,7.581104,0.38205865,-0.14688182,3.2097504,-0.09955323,-0.27343428,0.9604964,-0.2703582,-0.12702514,0.04625818,0.008416395,-0.18476777,-0.14159128
t151,-0.45359418,8.194834,9.231297,0.14926642,-0.009479022,0.20285678,0.15112065,0.07032708,7.451164,0.03984513,-0.16380858,3.0885222,-0.12733744,-0.23141599,0.043820336,-0.257827,-0.085777365,0.042035382,0.009720354,-0.16690482,-0.08831455
t152,-0.45274585,8.228051,9.227652,0.14804906,-0.008251462,0.2335318,0.15102391,0.06908917,7.442308,0.015229477,-0.16297947,3.0824316,-0.12650552,-0.23124437,0.053402342,-0.25805107,-0.087422125,0.04197206,0.009745693,-0.168151,-0.087810256
t109,-0.44043308,9.408701,9.875174,0.12847497,-0.02991099,0.8667056,0.10417368,0.08897798,7.6009893,0.37197533,-0.1456428,3.2002542,-0.105587244,-0.27074182,0.8730818,-0.2696206,-0.13027489,0.046057362,0.008499996,-0.17903541,-0.14012164
