,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
t25,12.711295,2.4487746,2.9300723,7.38528,7.404411,3.6158855,5.8443775,6.2914743,7.372568,4.9579268,4.219956,6.2391815,5.2889895,4.787786,4.6912146,5.4579186,4.0244393,3.5332975,5.7549853,6.3735,4.2065806
t26,12.3075905,2.3664012,3.0950773,6.890322,6.998666,3.7187583,5.416544,5.941719,6.984661,4.4412518,4.1060953,6.0272164,5.35332,4.4484363,4.8216968,5.238834,4.2977543,3.6006677,5.855865,6.0826817,4.4885755
t27,11.587789,2.2222612,2.1484218,6.1071997,6.843848,3.2994153,4.857298,6.1078434,6.867728,3.7709122,3.824224,5.870194,5.5286746,4.104997,5.5837846,4.7036505,4.1424174,2.7662082,6.1172986,5.606642,5.0225377
t28,12.340608,2.333136,3.0932894,6.915779,6.9781346,3.6957471,5.4179206,5.9542603,7.014184,4.466569,4.078261,6.058819,5.3813386,4.442397,4.8406615,5.27465,4.269085,3.5901587,5.850764,6.050921,4.49293
t29,12.277452,2.3942935,3.0939386,6.854158,6.9954557,3.7176309,5.3874817,5.9338646,6.959369,4.4109693,4.101253,5.9942846,5.3337083,4.442391,4.8301144,5.2065406,4.307426,3.603054,5.8786693,6.070252,4.511423
t30,12.282848,2.4119332,3.2749472,6.914761,6.9223714,3.9021919,5.4130816,5.833449,6.792436,4.3907843,4.287765,6.00843,5.3258104,4.3551884,4.597623,5.2156124,4.457311,3.8614833,5.7394276,6.1696935,4.432437
t31,11.512233,2.1736236,2.0808682,6.0348277,6.7894273,3.2845435,4.843227,6.125065,6.8346524,3.7011323,3.8880007,5.9126043,5.605514,4.051394,5.6133246,4.6424127,4.1291704,2.7093525,6.0663476,5.6029673,5.057443
t32,12.787876,2.4350078,2.9938118,7.5096335,7.4411116,3.6528316,5.927536,6.333781,7.428799,5.0799866,4.314625,6.32429,5.32888,4.834035,4.582041,5.538214,3.9940956,3.5696213,5.6949806,6.450382,4.1041503
t33,12.760445,2.448975,2.925998,7.440196,7.448847,3.6007168,5.879792,6.330058,7.417369,5.0213523,4.2278175,6.286737,5.299112,4.830755,4.674121,5.491816,3.986873,3.5282931,5.7452216,6.398826,4.1635537
t34,11.628437,3.2214334,8.211573,4.1916056,4.8421483,4.770097,4.9474006,6.0648665,3.5088992,3.9880214,3.3811336,2.2546945,4.6778684,1.2288643,4.239257,4.9246116,3.858197,5.5730886,4.2223916,3.7893817,6.5810146
t35,12.865353,2.4821947,3.0883884,7.6984143,7.445387,3.7088041,6.019449,6.3692174,7.466175,5.2056465,4.4278126,6.3661723,5.2824345,4.842877,4.4742556,5.583092,3.9907546,3.6640604,5.5664196,6.4952784,4.0420685
t36,12.774865,2.410357,3.0546484,7.562731,7.390047,3.7275412,5.937676,6.3043785,7.3944955,5.108494,4.3949785,6.330698,5.3542147,4.78744,4.505806,5.59343,4.042884,3.5993686,5.673924,6.5129614,4.0570483
t37,11.623355,3.2257912,8.219115,4.1909966,4.8223205,4.7872458,4.94586,6.0694156,3.4847777,3.9829323,3.3756368,2.23068,4.6719365,1.201044,4.2318096,4.904283,3.8354034,5.5974894,4.213173,3.776013,6.595935
t38,11.691076,3.2288668,8.138033,4.2262497,4.9241376,4.711936,4.9084415,5.996631,3.5440624,4.011354,3.362169,2.332059,4.6496263,1.2552518,4.2094154,4.970386,3.8850846,5.533779,4.2163715,3.830747,6.5337877
t39,12.306246,2.3656027,3.1567824,6.901842,6.969279,3.7678347,5.4202538,5.9044642,6.9423842,4.4304514,4.1507826,6.030221,5.355692,4.4234,4.7610993,5.242701,4.341863,3.6735282,5.824212,6.1038413,4.4721117
t40,13.071798,2.6576726,3.3054438,8.444633,7.395911,3.897761,6.296313,6.516292,7.5598865,5.6706715,4.778219,6.5167613,5.150664,4.792817,4.1577315,5.817917,4.0082445,3.8684072,5.2130938,6.628588,3.7684762
t41,12.431805,2.4229343,3.2166185,7.110493,7.043754,3.8488884,5.579002,5.977159,7.0084033,4.6200933,4.3076363,6.105757,5.3141246,4.4838915,4.5968704,5.3243036,4.3377304,3.7698069,5.7017226,6.2477784,4.3331895
t42,12.394485,2.3987603,3.1803753,7.050662,7.0328712,3.806629,5.5311728,5.96387,7.000763,4.5681252,4.2498775,6.082904,5.332877,4.4737587,4.656846,5.299577,4.323376,3.719873,5.749151,6.198221,4.3803315
t43,1.6094853,10.925626,0.35801068,7.4310527,5.8351746,5.1120067,6.68644,2.9280252,4.4393826,5.6198645,5.8396945,6.5489345,3.044275,8.013167,5.0477858,3.620205,2.9753644,6.0432997,4.732131,8.323285,5.3729343
t44,1.5848222,10.9104185,0.28731853,7.4935584,5.840371,5.1076717,6.6654315,2.8658683,4.4163647,5.658711,5.8785634,6.5049233,3.0372787,8.006704,5.015874,3.548743,2.938825,6.0299206,4.7432575,8.384903,5.4156356
t45,11.682889,3.236403,8.158878,4.2468495,4.9218445,4.691949,4.9689336,6.012004,3.62873,4.01151,3.3952625,2.3479145,4.681815,1.3535103,4.2773504,5.012085,3.966183,5.4684067,4.24179,3.8170094,6.5253577
t46,11.725015,3.2349904,8.103033,4.2541,4.9781823,4.694471,4.9104056,5.94779,3.5896447,4.0529876,3.3606575,2.4088488,4.6535025,1.3157825,4.2066116,4.9921145,3.9157948,5.490069,4.1849384,3.8525615,6.532056
t47,12.273374,2.4906595,3.3181071,6.9895515,6.8936405,3.959462,5.4364552,5.836221,6.658273,4.4046445,4.3897934,5.9303412,5.261121,4.309146,4.508509,5.137887,4.519495,3.9642766,5.6780887,6.28265,4.3585253
t48,11.338268,2.0840175,1.9251827,5.86743,6.679618,3.2793853,4.7817183,6.1221595,6.754339,3.5524108,3.98152,5.9813433,5.757123,3.9517105,5.67851,4.5177603,4.1201844,2.6040804,5.983505,5.5825896,5.1502633
t49,12.238142,2.360021,3.2382574,6.8502827,6.879371,3.8419518,5.3629866,5.805465,6.8345313,4.346302,4.1940002,6.009754,5.3598566,4.3359804,4.687917,5.2175617,4.4441323,3.7839305,5.796627,6.0891356,4.502875
t50,12.794435,2.4118807,3.0601256,7.595644,7.390141,3.7308025,5.972624,6.3267713,7.4084063,5.1521463,4.418661,6.344268,5.3546996,4.7927217,4.4830227,5.6071415,4.035435,3.6093936,5.653365,6.522608,4.03882
t51,12.922331,2.5290298,3.1723454,7.882504,7.44508,3.7765758,6.1068206,6.4001894,7.4872046,5.339223,4.5469956,6.410177,5.233882,4.8350987,4.366962,5.647042,4.005616,3.7326703,5.4649634,6.5440316,3.9585335
t52,1.5955391,10.814377,0.25528547,7.436137,5.750017,5.014765,6.5786014,2.826095,4.4072185,5.6702523,5.9357347,6.4907055,3.034487,7.981864,5.0086074,3.5165231,2.9605508,6.017747,4.8345695,8.426631,5.4204125
t53,11.029631,1.8973793,1.6546658,5.570798,6.460953,3.302682,4.6378975,6.066068,6.578004,3.2951381,4.140306,6.1277595,6.0496216,3.7541614,5.8180876,4.276758,4.085937,2.3984742,5.81084,5.5432677,5.3470874
t54,1.5728335,11.030994,0.32238686,7.5301156,5.9496665,5.209295,6.7848825,2.9114122,4.4253325,5.6453753,5.829771,6.5261464,3.0351162,8.0334215,5.0273037,3.5897505,2.9364038,6.053829,4.681432,8.338918,5.39396
t55,10.442698,1.5849146,0.9360059,5.033796,6.2568965,3.1138172,4.3887672,6.3564696,6.442815,2.8202422,4.6410155,6.3214808,6.3854756,3.5046093,6.0517592,4.066414,4.2970166,2.1567032,5.571726,5.6299005,5.349855
t56,2.2506156,-1.6098795,6.255158,2.4067037,4.7561593,4.752663,1.5311643,4.2684693,4.405881,7.2466426,2.545457,4.66872,7.328614,3.4104588,4.14374,8.536483,7.2005076,7.672036,1.3295653,6.2747808,5.9189453
t57,1.5634522,11.156545,0.4669111,7.4368377,6.031864,5.284612,6.925164,3.0470636,4.4200134,5.613749,5.779946,6.5966,3.0230649,8.104887,5.083973,3.6897123,2.991673,6.1315904,4.690762,8.203377,5.3801355
t58,12.262662,2.4282458,3.2638195,6.909971,6.902201,3.8731065,5.4077053,5.8371825,6.7724633,4.3694196,4.2691393,5.969595,5.302838,4.332122,4.6333785,5.1788015,4.4706483,3.827496,5.776392,6.1773148,4.4319315
t59,1.5916101,10.904252,0.29472387,7.4842033,5.8382874,5.101586,6.6664333,2.8693914,4.425234,5.6509624,5.8742,6.5049896,3.040635,7.996631,5.020222,3.5564287,2.9441295,6.0246224,4.746336,8.38298,5.400881
t60,2.3222618,-1.8605716,6.220414,2.4291763,4.943669,4.68933,1.3569212,4.483735,4.7698445,7.3005204,2.1770186,4.7091713,7.665104,3.7463012,4.1407814,9.082693,7.3250866,7.419693,1.2406437,5.975402,5.992777
t61,7.717716,-11.8263,3.7451773,6.3308563,0.8906345,5.5809984,5.425701,7.0258565,8.223385,7.627004,6.5197535,2.366107,-0.3774598,8.560367,7.9320946,2.5964377,5.4225397,-1.0667298,0.84138036,9.870067,6.2411094
t62,12.978331,2.5549438,3.226787,8.087766,7.410591,3.8360498,6.1898646,6.4482236,7.5125723,5.471631,4.6520185,6.4489784,5.2203774,4.809402,4.2701473,5.7270565,4.014255,3.7782786,5.3728848,6.5960364,3.8754501
t63,2.0605588,-1.3978825,6.302608,2.3526087,4.5150933,4.934414,1.6637954,4.102203,4.0372343,7.225933,2.9127698,4.5468245,6.968273,3.0543284,4.2264786,8.042983,7.038039,7.8191824,1.4919752,6.5932827,5.7869697
t64,11.845581,3.4232426,8.046298,4.4458475,4.875269,4.600407,4.994377,5.8127646,3.674423,4.002917,3.3831909,2.3856776,4.529466,1.3919556,4.327436,5.088072,4.027331,5.4362054,4.1114316,3.7397604,6.4861393
t65,11.79361,3.3272228,8.063301,4.3556633,4.9921765,4.5966587,4.912648,5.876916,3.6615405,4.0322104,3.3668616,2.4676774,4.598237,1.380394,4.234979,5.092479,4.012693,5.4093857,4.1924,3.8635187,6.451785
t66,12.9551325,2.4474115,3.1980932,7.9470873,7.3573265,3.8520458,6.2014923,6.459743,7.4950056,5.4560876,4.6668286,6.4238734,5.318899,4.787076,4.243506,5.7595696,4.02745,3.7205622,5.441522,6.645318,3.8612945
t67,12.887773,2.4799254,3.1426017,7.8153963,7.409705,3.775563,6.079686,6.386188,7.4636583,5.297438,4.5258427,6.392597,5.2866735,4.812735,4.3835917,5.6516266,4.01874,3.6935353,5.518433,6.552879,3.969071
t68,1.570802,11.3698435,0.70646304,7.244757,6.2759876,5.3939457,7.2631326,3.2682085,4.346444,5.613892,5.8384604,6.673314,2.8655589,8.180709,5.15307,3.8463888,3.1540148,6.2900753,4.8250513,7.958734,5.2087917
t69,11.902008,3.489347,8.010834,4.5150514,4.884013,4.537753,5.01038,5.752363,3.7485888,4.021973,3.386684,2.4822452,4.4957023,1.4849745,4.344215,5.160016,4.1052213,5.3597417,4.0668287,3.747149,6.447784
t70,11.807385,3.3508947,8.057357,4.3764153,4.984224,4.588036,4.928611,5.8665323,3.6814582,4.03769,3.3706732,2.4845834,4.5897446,1.4071674,4.248421,5.104028,4.02853,5.4001756,4.1704826,3.8486276,6.456714
t71,1.5108193,11.274809,0.6247174,7.272282,6.196698,5.345221,7.150233,3.1931293,4.396915,5.5933604,5.777055,6.6634245,2.965861,8.159229,5.1275735,3.8342505,3.1574035,6.2653236,4.808044,8.058388,5.2418637
t72,1.5412433,11.125225,0.45099849,7.404019,6.0157666,5.255447,6.89824,3.0291514,4.4025655,5.6275997,5.805772,6.5910764,3.006089,8.100784,5.0527415,3.6979752,3.030828,6.149435,4.724211,8.218502,5.350681
t73,1.427331,11.259952,0.70771664,7.2060657,6.247894,5.342465,7.13228,3.2580967,4.458709,5.531642,5.693926,6.6081614,3.043408,8.05161,5.2518196,3.8191645,3.0933993,6.2983384,4.861345,8.01332,5.1518254
t74,1.5543798,11.099999,0.3576235,7.5066786,5.9251666,5.224729,6.760741,2.9534714,4.402606,5.6453824,5.791354,6.5563755,3.073562,8.0787325,5.0629787,3.6110656,2.887779,6.094041,4.6279655,8.292326,5.457117
t75,2.0304868,-1.3166882,6.3353415,2.3833342,4.586097,4.8632517,1.6715932,4.05784,4.0076203,7.1719527,2.9321458,4.557088,6.974166,3.0961492,4.244792,8.0602665,7.06582,7.8904343,1.5237645,6.5812316,5.7814546
t76,2.0475118,-1.3306336,6.3374553,2.3548205,4.5698204,4.8876133,1.6472813,4.0848846,4.02405,7.1727843,2.9250247,4.569976,6.971102,3.0821784,4.2159863,8.050543,7.045584,7.885833,1.5265158,6.5707407,5.762457
t77,12.280057,2.501186,3.3425503,6.9632363,6.89727,3.9658225,5.438124,5.82469,6.641878,4.3716245,4.363627,5.905664,5.2451706,4.286776,4.555837,5.115411,4.547522,3.9173987,5.7246847,6.2662106,4.3581085
t78,12.257268,2.4505756,3.3148394,6.9132795,6.8919244,3.9355917,5.403984,5.80913,6.6967287,4.353194,4.317945,5.938869,5.288088,4.3016553,4.585565,5.1479073,4.518982,3.8945975,5.750952,6.202799,4.413029
t79,12.985708,2.7009163,3.2108753,8.100374,7.604596,3.7227693,6.1111526,6.402973,7.5455813,5.372447,4.5111885,6.4521213,5.028847,4.9309673,4.4255953,5.563936,3.948054,3.8069549,5.3429303,6.4721894,4.005469
t80,11.242898,3.2088084,8.602086,3.7848482,4.424285,5.069341,5.2609897,6.2961607,3.2149985,3.8613884,3.6202357,2.0232046,4.9563565,1.1799792,4.3421555,4.742122,3.6938465,5.777696,4.1947184,3.6261225,6.866887
t81,11.303987,3.120735,8.540234,3.9946682,4.495571,5.096041,5.051052,6.409578,3.2586637,3.8962543,3.434348,1.8808991,4.835703,0.99588406,4.30036,4.627575,3.6230328,5.8281384,4.27701,3.6838074,6.8103
t82,7.7043014,-11.823,3.7436616,6.3324637,0.8714037,5.579331,5.424292,7.0271235,8.203759,7.606949,6.5380936,2.3862426,-0.3561856,8.539465,7.911533,2.5778952,5.445455,-1.0668225,0.8572683,9.88035,6.240165
t83,7.7396345,-11.850003,3.7690318,6.3068724,0.9028191,5.604872,5.449532,7.0019865,8.23763,7.6411443,6.505174,2.3519886,-0.39111698,8.57412,7.9459424,2.610803,5.419092,-1.0405414,0.85170835,9.849643,6.2654395
t84,11.958581,3.6154854,7.932007,4.629019,4.8836946,4.4637823,5.040092,5.6871133,3.8915646,4.101298,3.334694,2.5979478,4.406232,1.6490926,4.338955,5.257015,4.212642,5.2347155,4.0042863,3.7749152,6.3616734
t85,1.4703071,11.271686,0.78158456,7.16702,6.286563,5.331783,7.164091,3.3184428,4.4540367,5.523366,5.724628,6.59451,3.0340052,8.006062,5.327526,3.8020394,3.0470657,6.3242216,4.9228764,7.9570446,5.120873
t86,1.5620068,11.037458,0.30080402,7.5538373,5.954629,5.2175837,6.7852373,2.8972247,4.4120445,5.6600385,5.837301,6.518911,3.034499,8.044428,5.0196743,3.568324,2.9169214,6.0571494,4.6729755,8.351133,5.4218564
t87,2.0205388,-1.3226223,6.3167534,2.3702934,4.560198,4.892339,1.6890011,4.0429854,3.988871,7.1985917,2.9450183,4.548822,6.9617443,3.0609617,4.254993,8.056224,7.059717,7.880658,1.5136962,6.6067076,5.785741
t88,1.6197062,10.997725,0.3425538,7.4939785,5.928148,5.1512356,6.7730227,2.9116826,4.4916916,5.591708,5.768312,6.510089,3.1111743,7.9591174,5.079323,3.6245463,2.8981757,6.002859,4.6491365,8.354162,5.322189
t89,2.2902107,-1.7175609,6.264295,2.4298685,4.8469214,4.7706504,1.4473857,4.4038744,4.531513,7.247776,2.4206216,4.6442533,7.454762,3.52886,4.1891932,8.719183,7.2413883,7.53679,1.3302139,6.1748385,5.917916
t90,-1.634849,-0.5001892,7.098067,5.885023,2.271598,5.342763,4.7125597,4.308199,5.107145,8.413823,6.66661,1.356169,10.163341,8.6566725,6.1828327,5.864186,8.261806,4.44737,6.3650966,9.507495,8.001987
t91,7.698788,-11.842793,3.7680328,6.307433,0.8713135,5.603525,5.448291,7.0027447,8.276321,7.6789675,6.4637017,2.3144205,-0.42623717,8.610011,7.9825983,2.6519072,5.4436817,-1.0549631,0.89323056,9.829683,6.2586374
t92,13.166334,2.443394,3.4279764,8.386739,7.268641,4.0536313,6.4982553,6.626494,7.619527,5.861713,5.0122623,6.497198,5.3240104,4.7273965,3.9426494,6.0594916,4.0850086,3.9119437,5.1599975,6.82775,3.615061
t93,13.140307,2.5493033,3.3199127,8.625745,7.184085,4.0761786,6.481023,6.7268033,7.533832,6.0207133,5.118995,6.5984426,5.318644,4.661604,3.8245506,6.0755744,4.0030375,3.7717686,5.118301,6.872934,3.5043938
t94,13.103131,2.4289305,3.3434217,8.356465,7.240938,4.02275,6.452834,6.6174073,7.555203,5.825219,4.9763417,6.4964275,5.355292,4.718663,3.9477308,5.997147,4.0545816,3.820694,5.236264,6.824149,3.6270096
t95,13.076633,2.435674,3.3111508,8.242961,7.267925,3.9879239,6.39921,6.58695,7.546833,5.742144,4.9123487,6.4897723,5.3392453,4.730204,4.014876,5.9523487,4.047433,3.7894118,5.277494,6.7833147,3.6767218
t96,13.114809,2.4477305,3.3942044,8.749653,7.160129,4.117445,6.594388,6.7228403,7.546374,6.066374,5.175878,6.519045,5.4107876,4.6692486,3.7677968,6.138482,4.0596104,3.8277154,5.1158414,6.956704,3.52189
t97,11.342758,3.0939288,8.460863,3.9592893,4.4981647,5.0040045,5.0352373,6.3030176,3.2536597,3.90232,3.3723238,1.9867091,4.74767,1.0113925,4.2222085,4.7259564,3.6359706,5.7874293,4.336354,3.744515,6.7798257
t98,2.3276064,-1.9075931,6.209842,2.4322453,4.9571576,4.717387,1.3495553,4.501846,4.820027,7.297762,2.1302266,4.710138,7.733193,3.813852,4.1689057,9.148466,7.3281064,7.3778605,1.242782,5.9392796,5.9810233
t99,2.2892365,-1.6769713,6.2304473,2.413581,4.800916,4.716032,1.5002694,4.30732,4.499446,7.2674503,2.4522264,4.6948175,7.4128466,3.4911308,4.122975,8.653241,7.2383065,7.6218495,1.2808816,6.1960607,5.961566
t100,1.9665341,-1.2762034,6.447959,2.3407683,4.437992,4.9953766,1.558227,3.9923303,3.8825827,7.1319833,3.079773,4.453359,6.7997804,2.93658,4.255612,7.8587775,6.9060397,7.908097,1.6097542,6.733745,5.734124
t101,1.4684155,11.341081,0.74066484,7.1313396,6.123131,5.3422194,7.110166,3.2740061,4.3862295,5.5723443,5.7344584,6.7321777,3.0131254,8.254917,5.1364584,3.9657974,3.2330058,6.350658,4.77477,7.9668455,5.315637
t102,11.32222,3.3387582,8.543081,4.075621,4.372615,5.0178175,5.2628984,6.268439,3.397154,3.8678122,3.5676522,2.040328,4.8595514,1.2812333,4.4182115,4.7559805,3.8183591,5.696977,4.1203394,3.5593712,6.8289704
t103,11.13148,3.126496,8.6918545,3.897092,4.2908,5.119865,5.1424537,6.412887,3.1945293,3.918394,3.4581213,1.875027,4.8424144,0.9924633,4.3115506,4.6736865,3.589411,5.8737073,4.308997,3.6855552,6.8811693
t104,11.77008,3.7090752,8.206884,4.5570564,4.5861363,4.6489444,5.2702665,5.851315,3.827029,3.9677458,3.5070574,2.449968,4.578772,1.7201538,4.5378203,5.130867,4.27036,5.3179207,3.8748648,3.521048,6.5931463
t105,11.858831,3.657331,8.118119,4.623439,4.6721196,4.5649486,5.1915517,5.767661,3.8752704,4.026122,3.4382894,2.517142,4.502051,1.665087,4.4723477,5.198371,4.231266,5.277771,3.936537,3.5958688,6.516304
t106,10.371294,1.6255661,0.9252578,4.874973,6.167883,3.1363616,4.499056,6.3837986,6.4476366,2.7515414,4.604108,6.3055882,6.4850926,3.5204167,6.0285854,3.8826013,4.165037,2.1369865,5.593955,5.5353966,5.472319
t107,10.38298,1.5728915,0.91015786,4.9528894,6.1925354,3.0762656,4.435349,6.3944182,6.4064746,2.7599711,4.6428638,6.33717,6.454159,3.5370035,6.027256,3.9788492,4.2478747,2.1211615,5.5506167,5.5904927,5.401962
t108,7.8127856,-11.875385,3.7848768,6.29153,0.950725,5.6213202,5.4655986,6.9866576,8.208314,7.613411,6.539609,2.3793406,-0.36821792,8.549778,7.920227,2.576986,5.3788805,-1.0176419,0.7491257,9.907823,6.282795
t109,12.306118,2.5286272,3.3672855,7.006628,6.89216,3.9925907,5.4720445,5.829905,6.6198206,4.406738,4.4044666,5.8960004,5.2207646,4.287419,4.510882,5.1129966,4.56019,3.958006,5.6829753,6.3019695,4.3247213
t110,12.267689,2.5276487,3.3347733,6.9727435,6.942062,3.9847593,5.4357185,5.8645196,6.60179,4.3859434,4.384194,5.875907,5.224911,4.3028464,4.544145,5.0757055,4.5493336,3.9300044,5.7293606,6.2985725,4.3391013
t111,-1.7481439,-0.6019154,7.1649523,5.963118,2.3027732,5.309256,4.839468,4.3195715,5.195243,8.49365,6.7583666,1.43942,10.159436,8.563215,6.143988,5.807922,8.182118,4.4159656,6.4812803,9.6809025,8.000782
t112,11.814697,3.6803641,8.161365,4.5972915,4.628973,4.6047597,5.231463,5.8072553,3.8635824,4.005449,3.4694438,2.492024,4.537092,1.6957296,4.5029855,5.173048,4.248034,5.2925587,3.9089127,3.559827,6.5493126
t113,11.815122,3.665611,8.157664,4.589005,4.6429067,4.603731,5.220626,5.809842,3.858394,4.0074716,3.4654858,2.4923158,4.539165,1.6839604,4.4940457,5.1709685,4.2385297,5.2959094,3.9193113,3.5692518,6.546044
t114,10.901175,1.8890178,1.540438,5.4420733,6.406966,3.3553734,4.65928,6.013351,6.55772,3.1903949,4.15748,6.122692,6.1542654,3.7385154,5.7999735,4.19199,4.0297694,2.330502,5.787082,5.4782763,5.4440207
t115,10.97883,1.852426,1.619247,5.521034,6.4111032,3.3190372,4.6047273,6.0326133,6.5265837,3.258569,4.157977,6.166101,6.107514,3.7061994,5.8504286,4.2251706,4.066569,2.3533833,5.7692394,5.534521,5.4038634
t116,10.306983,1.5490735,0.7994668,4.9320674,6.194317,3.073164,4.2449193,6.419055,6.4245543,2.6934645,4.746677,6.280762,6.5085745,3.3343842,6.2008467,4.0397744,4.2320166,2.1236548,5.5261645,5.528294,5.502243
