"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118"
"t75",0.016909424514761,-0.00516956530338951,-0.295180526534665,0.0748265620923094,-0.00659947436599793,0.0626983046042591,-0.020678853531647,0.0497147724930224,0.00316645283777279,-0.00322333441605134,0.00124256737951548,0.00345975501522253,-0.00141709946736639,1.84787697280662e-05,-3.76862093831653e-05,0.382423670824059,-0.0109488054687284,0.0184280696059061,-0.0610093974621669,0.0157795851158654,-0.000216567265092124,0.0977304805367196,-0.0455097634617878,0.00354382736538137,0.0106268144347162,-0.291839515974187,0.00781337846841046,0.00162162497801354,-4.40721427388442e-05,0.000216633919085836,1.85130880939292e-05,2.92028663280911e-09,-4.61954203095326e-05,0.000101712061200107,-4.06017811322998e-05,0.000647935488659906,-6.69324166388085e-07,0.000473197016987562,-0.000698017607295581,0.00182474262454616,0.000684043191940372,-0.0897607487532978,0.0429669473557991,-0.100445942027117,0.064985125896114,-0.0670907560293497,-0.0340565830235989,-0.290870039655929,0.00492477455391349,0.00167106335643004,0.00362852122061593,-0.000276060004827574,0.00355256507077975,-0.00527329581807815,-0.00513568189275959,-0.0011696866749419,0.0173290197096829,-3.94635860382448e-06,7.74622224680027e-08,-2.49092459184819e-05,-0.000118749896784356,-1.65501940906816e-05,0.000120417214712332,2.97745078777119e-07,7.59924227617763e-06,1.27383277779093e-05,-6.0741776102088e-05,-7.63544307975957e-06,-8.57042477003887e-06,-1.92092069449e-05,-2.43941818044392e-05,2.10971792438904e-05,1.39249417719703e-05,0.000142680319688939,0.170050118029602,-0.0129840785455187,-0.0013418937070655,-0.000158261579239355,1.71558304116486e-05,6.15756899276984e-07,2.81914732426633e-06,-8.7245778301534e-09,-2.27296367491525e-11,-3.77040399132847e-10,-4.7955112606302e-09,-1.61372923704328e-10,-5.29690496904928e-09,0.000209483585300421,1.90417172409543e-15,1.88910679359625e-15,6.63543613284301e-10,1.05269425692934e-15,-9.64747384875605e-18,1.09048715554792e-14,2.05503865144624e-14,2.44015664251847e-13,0.707106781186548,2.2545109382384e-13,3.97948522959618e-16,1.75537431101974e-13,2.32932748235258e-15,9.11159889538452e-16,2.06497145771589e-15,-9.3000557552052e-11,3.48472341207259e-16,-4.73405249191077e-16,-1.00531562241546e-14,-2.07619295020112e-15,-3.15286500117848e-15,-1.60748288800622e-15,-1.06509688291063e-15,-2.15806719264525e-17,6.9729677289864e-16,2.17968004756486e-15,4.52049837215696e-08,2.62810606610486e-16,-3.62246814759698e-16,-4.64416572301893e-16
"t76",0.016909424514761,-0.00516956530338953,-0.295180526534665,0.0748265620923094,-0.00659947436599794,0.0626983046042591,-0.0206788535316469,0.0497147724930225,0.00316645283777275,-0.00322333441605135,0.00124256737951551,0.00345975501522251,-0.00141709946736639,1.84787697280394e-05,-3.76862093831683e-05,0.382423670824059,-0.0109488054687284,0.0184280696059061,-0.0610093974621672,0.0157795851158655,-0.000216567265092134,0.0977304805367199,-0.0455097634617879,0.0035438273653812,0.0106268144347166,-0.291839515974187,0.00781337846841025,0.00162162497801318,-4.40721427389775e-05,0.000216633919085909,1.85130880940125e-05,2.92028658686456e-09,-4.61954203096614e-05,0.000101712061200195,-4.06017811322122e-05,0.000647935488659891,-6.69324166363584e-07,0.00047319701698751,-0.000698017607295397,0.00182474262454605,0.000684043191940573,-0.0897607487532977,0.0429669473557997,-0.100445942027117,0.0649851258961143,-0.0670907560293498,-0.0340565830235989,-0.290870039655931,0.00492477455391332,0.00167106335642971,0.00362852122061511,-0.000276060004827003,0.00355256507078011,-0.00527329581807799,-0.0051356818927601,-0.00116968667494192,0.0173290197096846,-3.94635860396716e-06,7.7462221834395e-08,-2.49092459183377e-05,-0.000118749896784807,-1.65501940898568e-05,0.000120417214713552,2.97745077061477e-07,7.59924227647099e-06,1.27383277779128e-05,-6.07417761025516e-05,-7.63544307964461e-06,-8.57042476910386e-06,-1.92092069462516e-05,-2.4394181804689e-05,2.10971792436435e-05,1.39249417720856e-05,0.000142680319687575,0.170050118029605,-0.0129840785455183,-0.00134189370706621,-0.000158261579242537,1.7155830411674e-05,6.15756900295391e-07,2.81914732557149e-06,-8.72457756625859e-09,-2.27275287348686e-11,-3.7704117761653e-10,-4.79551158493921e-09,-1.61372771916024e-10,-5.29690606866406e-09,0.000209483585299322,-3.14673302591778e-15,-2.72979366650584e-15,6.63539473475146e-10,-8.64600585146601e-16,-6.54946596700835e-19,4.06435260342631e-14,-2.03658656125184e-14,-2.44741195676138e-13,-0.707106781186546,2.2839798232783e-13,-2.67001628703826e-16,1.75641543336122e-13,-1.65413763859914e-15,-1.12902703401961e-15,-1.4135827924866e-15,-9.29963400733637e-11,-3.88333126539353e-16,3.80453478975167e-16,9.58499772607535e-15,2.23296858434252e-15,3.26315843715167e-15,1.12519422575048e-15,7.18411848518755e-16,8.30240939161086e-17,-5.9116747798727e-16,-2.25947732745979e-15,4.52049863340631e-08,-4.24139889876329e-16,3.13328850707658e-16,-5.59879615402335e-17
"t85",0.0162164065575126,-0.00491033943238775,-0.261603527945718,0.0658948148048332,-0.00519142520176086,0.0481727598893026,-0.0154192764081705,0.0346484223499636,0.0021574534683266,-0.00210444943313428,0.000783967756017214,0.00202843241766881,-0.000757914775235715,7.43108146593668e-06,-1.32463107381685e-05,0.0918820459269688,0.000827894487238959,-0.00268102725442164,0.0215211525144959,-0.00730155710599772,0.000163702128469883,-0.0881292672189505,0.0488339148267308,-0.00386759505400744,-0.0130007975920013,0.589875687755083,-0.0161789899678382,-0.00632644542961929,0.000239165600573919,-0.00133603696865695,-0.00178690346539043,1.47585862488833e-07,-0.000672054263416271,0.00115724004304461,-0.000337178703148523,0.00453109958338789,-3.54551589651667e-06,0.00204095353967553,-0.00207698421894522,0.00509040942514061,0.00117701731899662,-0.134647197211521,0.0524774393939363,-0.0984178644896146,0.0547874153713382,-0.0487517820375844,-0.0145228352251688,-0.0976327867487795,0.000217461966158114,-0.000103575599961969,-0.000640510452078413,4.98910693273839e-05,-0.000891631504360855,0.00187967324392274,0.00210125533056022,0.000532807911326654,-0.00844437285624702,2.30252991351805e-06,-4.92887229173317e-08,1.92067016512914e-05,9.35679698590791e-05,1.3258274550048e-05,-9.82317442857204e-05,-2.50125798850753e-07,-6.39224208291017e-06,-1.07353542252427e-05,5.11599641509935e-05,6.02710866842257e-06,6.22579718803776e-06,1.2549223026915e-05,1.13482115220026e-05,-8.99101189593852e-06,-5.85810080747226e-06,-4.50928892303388e-05,-0.0359297716152553,0.00274184903378754,0.000282499489817497,2.7846341789394e-05,2.58455969240714e-06,9.8393342766932e-08,2.36756422529807e-06,-2.16841416272526e-08,-2.90085213662528e-10,-5.4960636261258e-09,-7.17148370892764e-08,-3.69305733216585e-09,-1.29015823965664e-07,0.00629206038683735,3.4639316648759e-16,1.04425406300244e-15,-2.02452484546455e-05,-1.96071184729308e-15,-1.56990863752248e-15,1.73072975564321e-11,5.41543913097457e-15,-4.9503908733759e-15,-2.00320661438414e-15,3.99882384181242e-11,-1.57194976575877e-14,2.52439358222329e-11,0.707106781186547,-1.8133997509565e-14,-6.93525098460768e-14,-9.64945069497052e-09,1.28797058778987e-14,2.59273482570038e-14,5.89025356267925e-15,-1.009825903453e-15,1.25337732478755e-15,1.83296416920615e-15,-2.9764171692525e-15,-1.09845452551309e-16,-1.59387635465862e-15,2.32452945780892e-16,1.37167716572628e-06,-3.13984949151802e-16,5.10362488084108e-16,1.27734406557491e-16
"t86",0.0162164065575126,-0.00491033943238776,-0.261603527945718,0.0658948148048332,-0.00519142520176086,0.0481727598893026,-0.0154192764081705,0.0346484223499636,0.0021574534683266,-0.0021044494331343,0.000783967756017291,0.00202843241766889,-0.000757914775235709,7.43108146620661e-06,-1.3246310738174e-05,0.0918820459269688,0.000827894487239038,-0.00268102725442153,0.0215211525144959,-0.00730155710599767,0.000163702128469893,-0.0881292672189507,0.0488339148267307,-0.00386759505400767,-0.0130007975920014,0.589875687755083,-0.0161789899678381,-0.00632644542961949,0.000239165600573912,-0.00133603696865684,-0.00178690346539067,1.47585862466083e-07,-0.000672054263416452,0.00115724004304499,-0.000337178703148769,0.00453109958338753,-3.54551589614589e-06,0.00204095353967555,-0.00207698421894489,0.00509040942514021,0.00117701731899665,-0.13464719721152,0.0524774393939363,-0.0984178644896149,0.0547874153713373,-0.0487517820375848,-0.014522835225169,-0.09763278674878,0.00021746196615827,-0.000103575599961575,-0.000640510452078395,4.98910693266762e-05,-0.000891631504360692,0.00187967324392244,0.00210125533056052,0.000532807911326736,-0.0084443728562465,2.30252991403196e-06,-4.92887217654753e-08,1.920670165085e-05,9.35679698601522e-05,1.32582745495657e-05,-9.82317442856108e-05,-2.50125801170079e-07,-6.39224208313902e-06,-1.07353542257608e-05,5.11599641505931e-05,6.02710866814249e-06,6.22579718870046e-06,1.25492230271828e-05,1.13482115231545e-05,-8.99101189593418e-06,-5.85810080900711e-06,-4.50928892318119e-05,-0.0359297716152551,0.00274184903378949,0.00028249948981763,2.78463417908675e-05,2.58455969223269e-06,9.83933430966582e-08,2.36756422437607e-06,-2.16841412794405e-08,-2.90086671263928e-10,-5.4960620267386e-09,-7.17148341777684e-08,-3.69305465895697e-09,-1.29015822638825e-07,0.00629206038683647,-1.64970421871223e-16,-8.57658749062288e-16,-2.02452484518753e-05,1.88570879554155e-15,1.51210017405521e-15,1.7297424027997e-11,-5.45207907465401e-15,5.23885536616376e-15,1.59560376177143e-15,3.99846830253331e-11,1.57051557430255e-14,2.5067129309724e-11,-0.707106781186547,1.82071245550621e-14,6.92718452044438e-14,-9.64944589265963e-09,-1.28005828709469e-14,-2.60020185576752e-14,-5.78356806890667e-15,7.12971348626468e-16,-1.3418917258064e-15,-1.58694106045728e-15,2.74895491934924e-15,7.63043258649545e-17,1.57060636231186e-15,1.38777878078145e-16,1.37167716689202e-06,5.73326108810335e-16,-6.444040039827e-16,8.47935055691147e-17
"t99",0.0158580378306008,-0.00477649845212439,-0.244401886964662,0.0613209178683091,-0.00446942423757165,0.0407071932675363,-0.0127052910973069,0.0267715385039216,0.00162694517586451,-0.00150885577232738,0.000537036097086396,0.00123495461038171,-0.000375744311896801,-3.13532285073791e-07,5.90817565422145e-06,-0.237483436495328,-0.0271262252865515,0.0285244817140671,-0.0441963379800602,0.00856781417692427,-5.84734279083033e-05,0.0183356373414476,-0.0052606099469484,0.000386748502591031,0.000727329254178693,0.00831943800732195,-0.000223753310491819,0.000340571618948807,-2.61882794737849e-05,0.000175171320901986,0.000624980057655395,-6.04046681155055e-08,0.000347494734209234,-0.000651122081298078,0.000217072059501595,-0.00318272602811618,2.92589159267606e-06,-0.00192460822729501,0.00253413803873715,-0.00649546823875376,-0.00202327648220583,0.246339757775713,-0.102303927279991,0.19453803647845,-0.10441479382636,0.0848368135790072,-0.000365157800842742,-0.163975236235308,0.0165850895128207,0.00852015652841281,0.0285266936315442,-0.00220565149856855,0.0374681749439489,-0.0890496223295437,-0.115173725682048,-0.0354493204257229,0.676677821919945,-0.000745026452511278,-1.53502880478225e-05,0.000765139307758212,0.00322535045365642,0.000408216534878932,-0.00265150772002318,-5.03402117322561e-06,-0.000125398305802891,-0.000198512209764216,0.000868563402578546,7.28278523545553e-05,6.41216754319504e-05,0.000112434586260743,7.18038620764992e-05,-5.18158615914486e-05,-3.32769609482316e-05,-0.000172132055930787,-0.025084525174314,0.00190041872631394,0.00018805359466878,-2.96664267279456e-05,4.98413807943273e-05,1.83095585154556e-06,2.05647289548694e-05,-1.22880842144853e-07,4.22340576140129e-10,1.61865646798026e-08,2.35576729822608e-07,5.70080912224921e-08,2.5746416035907e-06,-0.476699562467933,-1.2455725778845e-15,-5.34561733998925e-17,-0.000168280884046793,-3.69225934034146e-16,1.82672150011802e-15,1.14797848079737e-10,7.21793359631988e-16,-1.35924720675065e-16,1.18657322476043e-15,2.37999336317795e-10,2.12665777668004e-16,1.46236769172986e-10,5.52841427216969e-16,7.61338911677555e-17,-2.35055030994857e-16,-5.38240550506178e-08,-1.14013305079386e-15,8.20537297194613e-18,7.00394603425636e-16,1.1741909528018e-16,2.09317108558756e-16,8.42016528105763e-16,7.60760515780336e-17,-5.66768965662247e-17,-5.42697178973905e-16,-8.72565908416334e-16,6.11077148877925e-06,6.93889390390723e-17,2.54865795602119e-16,-4.59386297394581e-16
"t116",0.0161383446423601,-0.00488022565134193,-0.256795846166033,0.0645925633966179,-0.00491490332166067,0.0451518025168458,-0.0142450702447205,0.0307308659261762,0.00188191013400321,-0.00177013892307176,0.000637018984541996,0.00149864443911497,-0.000468414585824849,-4.20359210718729e-07,8.15534875441516e-06,-0.350462313384921,-0.0496168874680773,0.0550366014997121,-0.101525818928435,0.0218439954164874,-0.000208204336563512,0.0806081325529582,-0.0315761877928573,0.00241401921661174,0.00633413967784287,-0.0621345841844678,0.00151284194666897,-0.000598728391242998,3.23187900654363e-05,-0.000193931371938636,-0.000314968132158628,2.56066756550978e-08,-0.000109028756412121,0.000180037015332782,-4.77198383285636e-05,0.000588484464485025,-3.61934154608231e-07,0.000146526960537506,2.29642496974106e-05,-0.000150553316403159,-0.000235819111440207,0.0341102324105949,-0.0171330158945024,0.0377093802948374,-0.0218556765933658,0.0189046192751177,-9.47244911939957e-05,-0.0444456651837772,0.00515809119300601,0.00278487733717807,0.00984353339184876,-0.000762622028456795,0.0134015598884289,-0.0335648669634106,-0.0446078614745466,-0.0140728829262784,0.273354194464563,-0.000318368505157625,-6.78722099377868e-06,0.000377731117074001,0.00162294383854137,0.000208900765364436,-0.0013872519048517,-2.79896222493475e-06,-7.0153645187161e-05,-0.000112713590637015,0.000504574618983737,4.71521262037361e-05,4.39856695797358e-05,8.10464847653985e-05,5.69162827076791e-05,-4.17590071241833e-05,-2.6879195573435e-05,-0.000144855818873084,-0.0219159590430023,0.00166043436740312,0.000164342819715896,-2.62324340687373e-05,4.87314766145728e-05,1.79484333491249e-06,2.40029607280318e-05,-2.04957007654072e-07,-4.71043030286517e-09,-1.00763017888645e-07,-1.34980850296084e-06,-1.3736533195207e-07,-5.70108569267433e-06,0.826405515766987,1.61501265100179e-15,1.22896664724179e-16,5.45257910376923e-05,-3.19783811854622e-16,-1.73537423702726e-15,-1.61406593380495e-11,-5.99954976979238e-16,7.54179330668361e-16,-5.66874893343531e-16,-1.43780538421893e-11,-6.77342576069443e-17,-6.42073563663514e-12,-4.45844485532237e-16,9.66457363555992e-17,-6.90419943438769e-16,8.5197223519915e-10,1.1037918129826e-15,1.79411454298937e-17,-8.65843854946924e-16,8.71698546678346e-17,-1.98211201178188e-16,-5.65113350019042e-16,-6.69022062397709e-16,2.46726591081556e-16,7.93654073567282e-16,3.03576608295941e-17,7.24792159349091e-07,-2.84494650060196e-16,8.1637348691174e-17,9.12461974855271e-17
"t131",0.016301646691672,-0.00494069131809021,-0.264050276728365,0.0665082084787555,-0.0051772929134126,0.0477726781441389,-0.0151543108197363,0.0330758200287491,0.00203305854934457,-0.00192529845932905,0.000696470419061079,0.00165585322369573,-0.000523829571861389,-4.84721902685281e-07,9.51303926312896e-06,-0.41912954622806,-0.0635027812988402,0.0714583542074546,-0.137360091583335,0.0301800092130674,-0.000303269396907477,0.120345086682402,-0.0484617297161962,0.00371556884342363,0.0099481443812665,-0.108456010848408,0.00265577322439041,-0.00123387655856382,7.23888313137653e-05,-0.000447853176354076,-0.000987320336540499,8.77228682478585e-08,-0.000444272907160251,0.000794595033842363,-0.000245866844957559,0.00343461784592299,-2.88696534848556e-06,0.00176345706192169,-0.00201330690945039,0.00503391118208974,0.00132146421384876,-0.154395231325664,0.0607174687641355,-0.109932845873061,0.0573573734967557,-0.0454827844949654,0.000183784458576816,0.0809683285079941,-0.0077071354249194,-0.00387429594958555,-0.0126754896132371,0.000979231089081505,-0.016403963114992,0.0381911324467094,0.0488969166971534,0.0149178545227743,-0.283061255939013,0.000306154574363572,6.24792464683178e-06,-0.000304207409331695,-0.00127874308730096,-0.00016149380358184,0.00104646488999107,1.97927503705416e-06,4.92964408064414e-05,7.80233027038532e-05,-0.000341437957016288,-2.88759662174222e-05,-2.56712953295154e-05,-4.55108237425435e-05,-2.98766803560001e-05,2.16817910984512e-05,1.39353871634769e-05,7.31738528276832e-05,0.0108237637438462,-0.000820028736701269,-8.11523891886049e-05,1.28651486871715e-05,-2.26327949371537e-05,-8.32498940624177e-07,-1.02886805290839e-05,7.82439107062296e-08,1.38409780571459e-09,2.89254930657577e-08,3.85746246130983e-07,3.64479797200761e-08,1.49655535221233e-06,-0.209331794748444,-4.42793020594936e-16,-4.84868582420765e-17,-8.54017979883958e-06,6.64390342864153e-16,4.47155205766904e-16,1.77073999866542e-12,-5.25293249508668e-17,-5.17664637802044e-16,1.25210608451622e-16,1.14235802124255e-12,4.2594825216119e-16,4.63317380570587e-13,5.82013427468529e-17,1.76054568514775e-16,2.70400021817885e-16,-4.99978911506512e-11,-2.71894365101343e-16,9.44347635337127e-17,2.05185261142882e-16,-3.35696097655824e-17,1.01189973789722e-16,-1.50536173213599e-17,8.74397473110143e-17,-7.82694470148145e-16,4.60711134465288e-16,-3.69062419514066e-16,2.06619949752115e-08,-2.45138111198973e-16,5.90455239902097e-16,0.707106781186548
"t132",0.016301646691672,-0.00494069131809021,-0.264050276728365,0.0665082084787555,-0.0051772929134126,0.0477726781441389,-0.0151543108197363,0.0330758200287492,0.00203305854934459,-0.0019252984593291,0.000696470419061071,0.00165585322369574,-0.000523829571861369,-4.84721902630536e-07,9.51303926316996e-06,-0.41912954622806,-0.0635027812988403,0.0714583542074546,-0.137360091583335,0.0301800092130675,-0.000303269396907478,0.120345086682402,-0.0484617297161962,0.00371556884342372,0.0099481443812663,-0.108456010848408,0.00265577322439032,-0.00123387655856382,7.23888313137124e-05,-0.000447853176353957,-0.000987320336540532,8.77228682369717e-08,-0.000444272907160203,0.000794595033842359,-0.000245866844957595,0.00343461784592284,-2.88696534856109e-06,0.00176345706192161,-0.00201330690945058,0.00503391118208964,0.00132146421384877,-0.154395231325664,0.0607174687641356,-0.109932845873061,0.0573573734967561,-0.045482784494966,0.000183784458577206,0.0809683285079945,-0.00770713542491896,-0.00387429594958539,-0.0126754896132366,0.000979231089081021,-0.0164039631149923,0.0381911324467092,0.0488969166971535,0.0149178545227746,-0.283061255939013,0.000306154574363877,6.24792464733886e-06,-0.000304207409331557,-0.00127874308730084,-0.000161493803582006,0.00104646488999034,1.97927503746333e-06,4.92964408061993e-05,7.80233027036795e-05,-0.000341437957016411,-2.88759662172223e-05,-2.56712953293313e-05,-4.55108237424534e-05,-2.98766803568445e-05,2.16817910985914e-05,1.39353871627335e-05,7.31738528276587e-05,0.0108237637438457,-0.00082002873670132,-8.11523891891817e-05,1.28651486871736e-05,-2.26327949370145e-05,-8.32498940897426e-07,-1.02886805288719e-05,7.82439092376777e-08,1.38409824633435e-09,2.89254917396775e-08,3.85746246539201e-07,3.64479806477195e-08,1.49655535231358e-06,-0.209331794748443,-2.04810138573837e-16,2.57929977079079e-17,-8.54017979932657e-06,-2.5836218174232e-16,4.71109008574946e-17,1.77163787839107e-12,2.5193861171703e-16,2.14101016798821e-17,-2.3113458125397e-16,1.14204549902997e-12,-4.86690674227979e-16,4.63139354724412e-13,1.93797207252604e-16,-2.33115822512121e-16,3.56756724856355e-16,-4.99986171951063e-11,-3.68476677217739e-17,-1.08198673946071e-16,1.60461921527855e-17,7.75882179684939e-17,-7.94877383782239e-17,6.33539020867113e-17,2.66451095343461e-16,6.68687651430577e-16,-8.36310059919226e-16,7.23379689482329e-16,2.06619944938258e-08,5.35162192338845e-16,-8.71515286120676e-16,-0.707106781186547
"t29",0.013307147837102,-0.00382833943544224,-0.127177226022612,0.030273913269151,4.65359372857776e-05,-0.00506548716120239,0.00349325450770995,-0.0171941727070051,-0.00126246966027692,0.00157957043379709,-0.000690510811137007,-0.00233604717984112,0.00111447166670751,-1.64620855120429e-05,3.10566514886698e-05,-0.0886521688563305,0.101939146740087,-0.132269011674131,0.339918894956256,-0.0831833696924302,0.00101706337540685,-0.428033027091508,0.178895199510719,-0.0137399207673268,-0.0366980043488697,-0.193545348313904,0.00793038629812211,0.0383975112073495,-0.00268319687361681,0.018863474251668,-0.0683120199738916,3.46662973216191e-06,-0.00975992004493055,0.0146122243130677,-0.00347488532195101,0.0412911291080345,-2.5945493322843e-05,0.0124545128987339,-0.0086274223318,0.0195865307428122,0.00219672033861988,-0.189354495324308,0.0422030522419165,-0.0271497166319221,-0.000813568143980389,0.0120289039503571,0.00901337402751949,0.0534420040487379,0.00223148823448287,0.00140076731598149,0.00488886578144405,-0.000377588230507651,0.00612746299211672,-0.0120760301311765,-0.0130909107314811,-0.00316917674308248,0.0472324578184292,5.3503764945337e-06,9.82619026051188e-07,-0.00022815750653803,-0.00111693461170791,-0.000159455943503706,0.00119663178946049,3.18286866756085e-06,8.17255750173645e-05,0.000138817144460576,-0.000673124412974494,-8.50319564725138e-05,-8.9551092122669e-05,-0.00017996045754089,-0.000142528992199653,0.000105790952532706,6.81757309321625e-05,0.00036184173003625,0.00122517034070005,-5.50481254046752e-05,1.5911719179389e-05,0.000139260848210355,-0.000167883657312399,-6.1894447177687e-06,-9.01121592083807e-05,8.60204932871768e-07,1.74636863576444e-08,3.44400285859337e-07,4.52676730323416e-06,2.41238358004558e-07,8.07570270516148e-06,-0.0002925267072409,2.60191575624443e-15,2.63674170257409e-15,0.712915731723901,-2.21574197709628e-14,-1.86120695828629e-15,2.22486085845525e-09,1.31230185636801e-15,-2.14184500655664e-15,-2.3002166693396e-15,3.26504666296369e-09,5.93577223632564e-16,1.88897529542902e-09,1.50259134844892e-15,2.79934017036085e-16,1.07466119336763e-15,-6.31343298518723e-07,1.3557955532062e-15,-9.52504718323634e-18,-4.32379826387219e-16,3.59684070722066e-16,-3.38182529524417e-16,2.38826846308625e-16,1.06214111434857e-16,-4.01204987713827e-16,-9.29454621552422e-16,-6.96491475604688e-16,4.86366541445991e-05,8.05128533287736e-16,-5.2145680320772e-17,-4.10733417623199e-16
"t30",0.0133122350738172,-0.00383012805410509,-0.127310928206352,0.0303072874397451,4.66265131937815e-05,-0.00507616667430672,0.00350131542269996,-0.0172411357026893,-0.00126608758632478,0.00158448210009597,-0.000692786768681043,-0.00234462393536136,0.00111903868326725,-1.65471208777037e-05,3.12293509822821e-05,-0.0892199721085178,0.102818217373694,-0.133469896738633,0.343439836929155,-0.0840978940248682,0.00102983016035393,-0.433708036557751,0.181405527593727,-0.0139338162983251,-0.037236224996535,-0.196917806754864,0.0080696998600005,0.0392157706546868,-0.00274508738901501,0.0193101550113634,-0.0702931874344962,3.57166236465003e-06,-0.01007760951813,0.0151013411659958,-0.00359678216831676,0.0427864922997004,-2.69453908537936e-05,0.0129615235098827,-0.00902154226020504,0.0205007552423041,0.00231733880721471,-0.20021361151138,0.0447747524686392,-0.0289032085668082,-0.000868004780898528,0.0128595848999493,0.00969310198652144,0.0575894467637837,0.00242280096529557,0.00152571449933718,0.00534515700091729,-0.000412890226844396,0.00671743815411625,-0.0132945824869835,-0.0144452303858345,-0.00350466037788836,0.0523150126505167,5.95785644567269e-06,1.09793323900152e-06,-0.000257984554187875,-0.00126570922667915,-0.000181048942549535,0.0013622174803384,3.65003970404084e-06,9.37922030099976e-05,0.000159605846086048,-0.000776146696865303,-9.94204370545125e-05,-0.00010550245119644,-0.000213412933539239,-0.000171172153574318,0.000127331155238797,8.20817745950129e-05,0.000438020159676418,0.00149045413801851,-6.69679522566236e-05,1.93577244102278e-05,0.000169682356115608,-0.000207244909726338,-7.64314266486463e-06,-0.000113725464502743,1.12962164743784e-06,2.66446250823471e-08,5.36220159090692e-07,7.07700075626472e-06,4.08152776831469e-07,1.38492270298034e-05,-0.000527269044413666,-2.5638059707299e-15,-2.65954316162342e-15,-0.701209188366259,2.16182334383557e-14,1.86838784069845e-15,7.04030180838257e-10,-1.34999721468706e-15,2.11172888220356e-15,1.98202475428512e-15,1.72983211542677e-09,-6.52575036409656e-16,1.06501618907356e-09,-1.2631126384348e-15,-1.8811483875115e-16,-9.71228306112515e-16,-3.8882501177386e-07,-1.44169018490843e-15,-5.67056998425833e-17,6.35992994379997e-16,-4.02401636317995e-16,4.26833947379342e-16,-1.50362197710797e-16,-1.37964323322316e-16,4.43357898045165e-16,8.36971288492424e-16,5.28223298434938e-16,3.85631580240714e-05,-6.41630845676922e-16,5.82552352481862e-18,1.65492064345445e-16
"t4",0.0446520459906269,0.00998655444371708,-0.0265585910828589,0.00209382949924567,0.00138193068694031,-0.0177289940736593,0.0251860834839663,-0.0214465613844841,-0.0148126597396384,0.00144092606679916,-0.00241431490989756,-0.00662238839309975,0.000878874118489222,-1.11347268065964e-05,1.96056028380945e-05,-0.0266062527032368,0.0495988006076303,-0.0597865686389362,0.124092517726845,-0.00931797584205748,0.000197013997730749,-0.0633291625223646,-0.0406683218892539,0.000427742930011113,0.0162984727500137,-0.0261811670150768,-0.00199475897097343,-0.0626640367046351,0.00174712506029238,-0.0392160633424871,0.199911295903857,2.00272001411342e-06,0.00994923419193476,-0.0186584969992969,0.00651988093773344,-0.161024132289089,0.000105094912211939,-0.018603324894881,0.018333573819676,-0.043538907550424,-0.00560138701328244,0.420102980330288,0.0375874491903775,-0.319979622203444,0.335343504457731,-0.296998045909608,-0.10757224082387,0.134181196371766,0.280022488259782,-0.141626417632341,-0.218237531708327,0.0218006523119246,-0.201823047026618,0.168304038258705,0.342253730039575,0.10154468005936,0.149935095534246,0.00720760163117803,0.000153686679921754,-0.00955592562594184,-0.040899886052255,-0.00502443813579258,-0.0690243103134974,9.10603887529365e-05,0.00228328111252147,-0.00744175930738451,-0.0168082163952271,-0.00168274050088913,0.00511162304540662,0.0104841010479052,-0.00219201482764381,0.00159705062924471,0.00102638195827002,-0.0226754610476502,0.00110875391982428,-0.00254117098449321,0.000373095679782354,-0.00904220579576239,-0.0022819721419172,-8.40107651481634e-05,-0.0011346736588678,9.95204657324887e-06,1.83519109993877e-07,-4.70979001094614e-05,-0.00062504233221871,2.55447327891442e-06,-0.00136298544684477,-0.00031765205001531,4.70254840960698e-17,-5.49494244712612e-18,-0.00259755990888806,-2.1767568537971e-16,-9.14162112584999e-17,7.43667415902218e-07,2.13348829985066e-16,7.06064078027664e-17,6.79614239080526e-17,1.39348285903593e-08,1.05818307917569e-16,2.96251344865622e-07,4.51135262174093e-16,3.18591529532813e-17,-1.2862974574368e-15,-2.74861878422584e-06,-9.54715214080241e-17,1.02772541730844e-16,6.01081684425964e-16,4.00504282516145e-16,2.54012253981994e-17,-2.15786442439706e-16,3.59643665785432e-16,2.07136159384933e-16,-1.78472686898184e-16,-1.52655665885959e-16,0.000203360674556903,2.61075883134509e-16,-1.11743964190537e-16,9.80881335749878e-18
