"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118"
"t89",0.083851106121127,-0.202815592549365,-0.0493971462246964,0.00044389839186211,0.0112031964515033,-0.283590447675754,-0.010741277649595,-0.00673191223140143,0.0387593128903554,-0.0300067696666307,0.00418690999905118,-0.0009370136839374,-7.85467882896823e-05,-0.000585374781928334,0.00026955938484266,-0.000859263418700379,0.11152264644481,-0.0493259366131029,-0.217553565391285,-0.232410190478847,0.0114031118709044,0.00793153900187049,0.00429403221952951,-0.0170887563779944,-9.96153358265306e-05,0.0387898236655355,-0.00342949966268771,-2.53705969921469e-06,5.74236665830744e-07,-9.19350472023545e-06,1.11074186749452e-05,-4.14411113057803e-06,-0.000595133753628407,0.000811704196432679,-0.0896961033807858,0.00234896887400758,-0.00412661757430224,0.000885051581519247,-0.00115380784663621,0.0135818999274867,-0.115867977748158,-0.0146075940378303,-0.000339576331680426,0.00837943077216298,0.0852844962090649,0.172116379205378,0.303326505615682,0.0939788756450446,0.00014381826805571,6.13576021135827e-05,4.93475954942938e-06,5.05501626376567e-05,-0.0004791309464173,3.14683370102216e-07,8.55010241154058e-06,8.52802120273055e-05,-8.49967860631993e-06,0.0668208974270447,-2.21469593291905e-05,-1.19736682396821e-06,-0.00104917281048536,-0.00119581110559938,4.99047791165757e-16,-0.00020330389364457,-0.000212557054309902,9.94000162457265e-05,8.37638173074081e-06,0.0272359758337886,-0.246960067267259,-0.00939571763019821,1.43523981888036e-05,-1.54630035380199e-09,-6.42512356609747e-07,-6.26096085452801e-06,-1.06064701596771e-08,3.53880133190725e-16,7.124466849085e-16,1.96571957961073e-15,-1.47846661562728e-09,0.116775671556237,8.06171084159604e-15,1.12275323064374e-16,-3.21612777642172e-12,-1.25741639322996e-10,-1.03641666205691e-15,-1.18822947358169e-13,9.39126773488455e-16,-1.52101420838682e-15,-5.8945320463655e-16,-5.76338364081963e-16,5.18017183326608e-16,-3.30844582285827e-09,2.52629384425718e-10,4.3869440718991e-10,-5.49874507906056e-11,1.15262611355449e-15,-1.12091769243275e-10,-2.89482717744788e-10,-1.05867171905892e-14,2.36174536177858e-09,-1.78183311161373e-09,1.36051427144197e-16,-0.707106781186548,-1.94939383710154e-15,-8.03912645143458e-16,1.6099811125404e-16,2.17691702557136e-06,-2.26228284161412e-08,-9.56415671426904e-19,-8.99979528850393e-17,-3.47442665746974e-16,-1.09965809664373e-15,3.86492682585627e-16,9.4409489004299e-08,4.34343328025566e-16,-2.47191832898989e-17,3.61305835128061e-16,1.67336995664197e-16
"t90",0.083851106121127,-0.202815592549365,-0.0493971462246964,0.00044389839186211,0.0112031964515033,-0.283590447675754,-0.010741277649595,-0.00673191223140138,0.0387593128903555,-0.0300067696666307,0.00418690999905113,-0.000937013683937643,-7.85467882896754e-05,-0.000585374781928306,0.000269559384842549,-0.000859263418700421,0.11152264644481,-0.0493259366131031,-0.217553565391285,-0.232410190478847,0.0114031118709044,0.00793153900187049,0.00429403221952963,-0.0170887563779943,-9.96153358265306e-05,0.0387898236655355,-0.00342949966268769,-2.53705969916439e-06,5.74236666101089e-07,-9.19350472083046e-06,1.11074186748177e-05,-4.14411113072136e-06,-0.00059513375362763,0.000811704196432603,-0.0896961033807863,0.00234896887400789,-0.00412661757430212,0.000885051581518954,-0.00115380784663618,0.0135818999274864,-0.115867977748158,-0.0146075940378305,-0.000339576331680362,0.00837943077216275,0.0852844962090647,0.172116379205378,0.303326505615683,0.0939788756450437,0.00014381826805592,6.13576021143694e-05,4.93475954903776e-06,5.05501626371276e-05,-0.000479130946417342,3.14683370187055e-07,8.55010241158222e-06,8.52802120271598e-05,-8.4996786069453e-06,0.0668208974270445,-2.21469593294672e-05,-1.19736682356597e-06,-0.00104917281048587,-0.00119581110559973,5.44077193533989e-16,-0.000203303893645049,-0.00021255705431065,9.94000162449216e-05,8.37638173080326e-06,0.0272359758337887,-0.246960067267259,-0.00939571763019703,1.43523981884064e-05,-1.54630091234935e-09,-6.42512356217062e-07,-6.26096085429738e-06,-1.0606469886553e-08,-1.92336060541214e-16,-5.06235773569507e-16,2.03614379129894e-15,-1.47846582253339e-09,0.116775671556239,8.59073733983681e-15,8.02392981615095e-16,-3.2158880186638e-12,-1.25741861367601e-10,9.26857552794929e-16,-1.1949791742065e-13,3.23566807426192e-16,-3.25145240090068e-15,3.18988390484658e-16,5.85149338573064e-16,-7.58020727966477e-16,-3.30844678042563e-09,2.52631226702049e-10,4.38692287357823e-10,-5.49863967292535e-11,-1.30260861034886e-15,-1.12089514753277e-10,-2.89478637241491e-10,1.05736535541322e-14,2.36175353232615e-09,-1.78183217659778e-09,-2.7041102890168e-16,0.707106781186548,2.03579200378417e-15,1.13006158112744e-15,1.52166935880849e-16,2.17691702801559e-06,-2.26228289712527e-08,1.22741777044907e-16,-4.8773558389118e-17,4.11465746674722e-16,7.37331962458835e-16,-1.59544267543195e-16,9.44094881716318e-08,-5.04019129555762e-16,3.72455736353688e-18,-1.48943547292712e-16,-6.6917737504007e-16
"t40",0.0189917077446004,0.00806576447798591,0.289836313227682,0.0134817879026728,0.0203272206171374,-0.0119195617455481,0.00264659983905743,-0.0142546998980275,0.0271997117711723,-0.0175468492223355,-0.00543820191072271,0.000865525434504799,0.00213462441369372,-0.00375199081651503,0.000562054196096951,-0.00163819113886655,-0.0724706509102218,0.0677858230034245,-0.196934204892409,0.13649287152296,-0.0176697450490945,-0.0315195843342869,-0.00474784975023383,-0.0875331266121148,-0.000668645992987993,0.000138107924347715,0.000239241506331422,1.29177838366357e-05,-0.000141962202849635,0.161583662623812,8.51154928721565e-06,-1.5027003638958e-06,-0.00029475426711828,8.45848696658432e-05,-2.0052023149697e-05,-1.68990112679214e-06,-9.40691802660265e-05,4.29345026803727e-05,-6.0687178110615e-05,0.000412167918330732,-0.0005507838239932,0.00259980507565385,3.54157273948085e-05,-0.00165908462237967,-0.00692623967503789,0.00370604091987341,-0.00024075461889869,-0.000126517732327883,0.00155994928185581,0.000245831040527308,3.96330709273836e-05,0.000602812169184452,-0.00918488006469888,1.58583218940106e-05,0.00108887961568471,-0.00597804388465804,0.89386633158713,0.000135811149757015,0.00608895634011631,0.00179330923240842,-0.00546451923515982,0.000965950111182737,-2.7968040856429e-15,-0.00824894895038046,-0.00132402356053549,0.0230465158862531,0.00104135573516294,0.0013840643206499,0.000195799207380899,-0.000640940700787166,0.00293521610483556,-5.64232323454999e-07,0.0131730782304375,3.78090365495999e-08,-6.80028367267254e-06,1.29896897901803e-16,2.41598272672831e-16,-6.09316221910659e-16,-3.01444054955904e-05,9.93314876225688e-10,3.03807331933486e-17,-5.59288216969955e-17,1.17619136476364e-06,0.0519974128781853,4.62273729285669e-17,-3.39418974843559e-08,9.56025273701671e-17,2.4033308680249e-16,5.37422978125253e-16,9.17139013747275e-17,8.4536026239468e-17,-7.89097280315095e-05,6.39676923441404e-06,7.06871948268385e-06,-7.47687099191952e-07,-1.68611675515952e-16,-5.30763814453306e-07,-1.26141837397285e-06,6.50537347401653e-16,9.81630298822755e-06,-7.20888585442007e-06,3.82910991496228e-17,5.80507299280358e-16,1.55316685260011e-16,-2.71140845869451e-17,4.68674836249722e-17,1.87193256313313e-07,-0.00201758310044139,-1.35502187360845e-15,-1.52395436782043e-16,2.76524163198507e-16,-3.25502690021959e-17,5.88007506220941e-17,3.75104453668729e-05,-1.81666476159467e-16,6.86733938850395e-17,-1.64238576252317e-16,1.34146580879749e-16
"t57",0.0191818181900071,0.00815671300416941,0.298365173939445,0.014000424362719,0.0214476559754133,-0.0127254015888921,0.0028289565064983,-0.0153636285149689,0.0294009613675817,-0.0189745778830373,-0.00594060017543012,0.000946248431897834,0.00240998998536915,-0.0043381547624906,0.000671237901394645,-0.00196254279708712,-0.0929357067659416,0.0875327629282787,-0.256301889179535,0.179593832987482,-0.0237815176851828,-0.0434292375498626,-0.00661089621088001,-0.122507075198407,-0.00103854066520349,0.000239273115333484,0.000419616888682903,2.62525528323745e-05,-0.000371180829704797,0.423069260416121,2.60030034344716e-05,-4.74952229321049e-06,-0.00155789803980078,0.000613614294493768,-0.000478175829991878,-4.70392251128314e-05,0.00129855990927372,-0.000276789542961661,0.000333951525344524,-0.00139083442984149,0.00156407989964258,-0.00484304431980667,-5.73086964243295e-05,0.00177522836987153,0.00703829984165869,-0.00362837577938702,0.000223134296934465,0.000112350042611916,-0.00126559919109535,-0.000181230151709299,-2.76813998362274e-05,-0.000414925724305205,0.00588832055060237,-8.9171906217647e-06,-0.000523589517008198,0.00253974566883936,-0.297981728059985,-3.88727612584952e-05,-0.00160294042347423,-0.00045156934482812,0.00111996877278026,-0.000197000355017213,7.48448295123421e-16,0.00109370953973467,0.000174186032989118,-0.00281710604199575,-0.000120670778719759,-9.38325715284533e-05,-1.32439894871372e-05,3.44281176691782e-05,-3.73960296349909e-05,3.74601393963525e-09,-6.7988254945188e-08,6.31527719225158e-10,-1.22624735308594e-07,4.64005995425823e-16,2.09238691253074e-15,5.65066965365276e-16,-2.04675445146518e-06,1.21042905463502e-10,-3.36563300772645e-14,-0.707106781186547,1.69798756356065e-07,0.0101963426830355,1.22727582777863e-15,-7.17404715743896e-09,-7.27030689101611e-16,2.36852483654866e-15,1.07401190086039e-15,-2.30575498214053e-15,2.91913673779587e-15,-1.96218423863595e-05,1.64641424333636e-06,1.82067294718195e-06,-1.95719601644691e-07,2.0175420306584e-16,-1.63814107634682e-07,-3.93433567074164e-07,-6.12809471180451e-16,3.08022841390544e-06,-2.26991125791955e-06,-1.14357085221106e-15,9.77291253268588e-16,4.93778339111949e-17,-4.42109779925933e-16,-6.93407457886531e-17,6.91537854736156e-08,-0.000771017699271181,-5.88771415932312e-16,3.4394127492395e-16,-5.37540657808198e-17,3.86392920680665e-16,-7.81943929259796e-17,1.58073545680759e-05,4.64214860957028e-17,-2.07594000094055e-16,-1.08323333540278e-16,-1.05760366974974e-16
"t76",0.0191818181900071,0.00815671300416942,0.298365173939445,0.0140004243627191,0.0214476559754133,-0.0127254015888921,0.00282895650649833,-0.0153636285149688,0.0294009613675816,-0.0189745778830372,-0.00594060017543018,0.000946248431897889,0.00240998998536909,-0.00433815476249063,0.000671237901394395,-0.00196254279708721,-0.0929357067659415,0.0875327629282788,-0.256301889179535,0.179593832987482,-0.0237815176851826,-0.0434292375498626,-0.00661089621088003,-0.122507075198407,-0.00103854066520359,0.000239273115333484,0.000419616888682556,2.6252552832319e-05,-0.000371180829704385,0.42306926041612,2.6003003434652e-05,-4.74952229330503e-06,-0.0015578980398005,0.000613614294493831,-0.000478175829992593,-4.70392251124989e-05,0.00129855990927372,-0.000276789542961387,0.000333951525344808,-0.00139083442984157,0.00156407989964241,-0.00484304431980676,-5.73086964247582e-05,0.00177522836987119,0.00703829984165821,-0.00362837577938688,0.000223134296934643,0.000112350042611502,-0.00126559919109583,-0.000181230151709054,-2.76813998366071e-05,-0.000414925724306507,0.00588832055060223,-8.91719062160969e-06,-0.000523589517008111,0.00253974566883942,-0.297981728059984,-3.88727612597249e-05,-0.00160294042347348,-0.000451569344828477,0.00111996877277996,-0.000197000355017702,1.23173036879509e-15,0.00109370953973363,0.000174186032985597,-0.00281710604199445,-0.000120670778719854,-9.38325715285409e-05,-1.32439894875036e-05,3.44281176699597e-05,-3.73960296329023e-05,3.74601357026367e-09,-6.79882564353154e-08,6.31531190189993e-10,-1.22624735120376e-07,-6.01570037890371e-16,-2.05164250302804e-15,-2.87927873907312e-16,-2.04675445282434e-06,1.21034805716873e-10,3.36241332280375e-14,0.707106781186547,1.69798768906573e-07,0.01019634268303,-1.35652005447235e-15,-7.17404211877199e-09,-6.17284847224607e-16,-2.47624237283037e-15,-1.22277326770594e-15,2.43631361669656e-15,-3.05401544896721e-15,-1.96218423864636e-05,1.64641424210601e-06,1.82067294946485e-06,-1.95719601810357e-07,-1.41199662485456e-16,-1.6381410770721e-07,-3.93433567667453e-07,1.15709947075645e-15,3.08022841398296e-06,-2.26991125746798e-06,1.20172860807308e-15,-6.29599445587469e-16,-1.09284553974733e-16,4.6551679925694e-16,1.0510519281413e-16,6.91537854982812e-08,-0.000771017699272814,-2.53334119172594e-16,-1.7240778641123e-16,-1.76242742037803e-16,-2.68595960597239e-16,5.47325476611508e-17,1.58073545673543e-05,-8.77647565071081e-18,2.18196451779903e-16,2.12077989626767e-16,5.67192105257608e-17
"t85",0.0190643598895211,0.00810045917999269,0.293005806356442,0.0136719450820255,0.0207276492398679,-0.0122018859514083,0.00271035404791911,-0.014636775331678,0.0279541849099435,-0.0180358412524696,-0.0056070770513335,0.000892618198146684,0.00222123401609344,-0.00392664523603138,0.000591979909046358,-0.00172631511411947,-0.076874364844522,0.0719113704514841,-0.208910518459608,0.144744888511546,-0.0187046970135364,-0.0332474011341423,-0.00499704100132659,-0.0920140635776193,-0.000667007159729532,0.000118543859055104,0.0001997319761331,4.44934714298462e-06,0.000479713379610428,-0.554189639121352,-0.000222047053110547,0.000108888386666318,-0.00393189987466622,0.00127095474963723,-0.000802882179915254,-7.82310125267934e-05,0.00188779285764951,-0.000374073785182759,0.000442298042034177,-0.00170880318875675,0.00186200976045958,-0.00526604264073065,-6.0135448049605e-05,0.00163987715780116,0.00637852373403903,-0.00324134741407146,0.000194974984775284,9.64114611545792e-05,-0.00104245188471103,-0.000142258479074888,-2.10935921842753e-05,-0.000313544783018108,0.00426211250911215,-5.89094322264445e-06,-0.000301835705095631,0.00127489598698089,-0.0987575778801668,-7.92769887120051e-06,-0.000202115879351504,-3.71275200083069e-05,-0.000164155672495194,3.00653746893934e-05,1.6720656917392e-16,-0.000883787469020132,-0.000143292266403369,0.00272035569976935,0.000129871022178,0.000241917657458275,3.42545481975386e-05,-0.000121334967090165,0.000678566936748656,-1.33930177712012e-07,0.00321526049893183,9.86482412532359e-09,-1.78335181882835e-06,1.62240332040941e-16,2.91156635341216e-16,-1.8091786891325e-16,-9.40093666857138e-06,3.62060228106018e-10,-3.88650478837537e-16,-8.33315560433123e-16,4.54150409501524e-07,0.0226203247071999,1.61946022328535e-15,-1.52483900178019e-08,-8.59141341657153e-16,1.10743849841984e-16,1.0922581189257e-16,7.58456296935387e-16,1.92957066865648e-15,-3.81580028130935e-05,3.14400595267071e-06,3.4754587209529e-06,-3.70460437370927e-07,7.71689416685883e-16,-2.8524795521131e-07,-6.81554807572485e-07,0.707106781186547,5.32018923125183e-06,-3.9139595109372e-06,3.55369038228372e-15,-1.06069379507439e-14,2.44974811997695e-15,-2.63872100918734e-15,-3.0544913392361e-16,1.10495494782571e-07,-0.00121277851016361,-7.03214633573972e-16,2.34324490504034e-17,-8.35624508671899e-16,-1.28895202214177e-16,-3.60270462901926e-16,2.37813253737285e-05,-9.56400696697182e-17,-3.13191262276625e-17,2.02276995815404e-17,7.06887564529617e-17
"t86",0.0190643598895212,0.0081004591799927,0.293005806356442,0.0136719450820255,0.0207276492398679,-0.0122018859514082,0.00271035404791909,-0.0146367753316779,0.0279541849099435,-0.0180358412524695,-0.00560707705133354,0.000892618198146663,0.00222123401609349,-0.00392664523603134,0.00059197990904597,-0.00172631511411966,-0.076874364844522,0.0719113704514838,-0.208910518459608,0.144744888511546,-0.0187046970135365,-0.0332474011341423,-0.00499704100132667,-0.0920140635776193,-0.000667007159729671,0.000118543859055241,0.000199731976133349,4.44934714319972e-06,0.000479713379610492,-0.554189639121351,-0.000222047053110658,0.000108888386666332,-0.00393189987466619,0.00127095474963719,-0.000802882179915365,-7.82310125267956e-05,0.00188779285764948,-0.000374073785183157,0.00044229804203417,-0.00170880318875646,0.0018620097604595,-0.00526604264073115,-6.01354480495508e-05,0.00163987715780127,0.00637852373403908,-0.00324134741407212,0.000194974984775167,9.64114611546824e-05,-0.00104245188471059,-0.000142258479074984,-2.10935921843358e-05,-0.000313544783018272,0.00426211250911204,-5.89094322205616e-06,-0.000301835705095312,0.00127489598698095,-0.0987575778801659,-7.92769887084967e-06,-0.000202115879351324,-3.71275200084231e-05,-0.000164155672495656,3.00653746893101e-05,3.69394307134232e-16,-0.000883787469020167,-0.000143292266404253,0.00272035569976925,0.000129871022178406,0.000241917657457806,3.42545481978125e-05,-0.000121334967090489,0.000678566936747841,-1.33930177904175e-07,0.00321526049893223,9.86482419205624e-09,-1.78335181855139e-06,-1.40074909305996e-16,-6.00954845764734e-16,5.49665254412685e-16,-9.40093666885198e-06,3.62060908467446e-10,5.21201010353312e-16,7.10868424615618e-16,4.54150410148196e-07,0.0226203247072004,-1.7363914789272e-15,-1.52483892215097e-08,-1.76719891860059e-15,-5.80822265319544e-17,-4.52068517476886e-16,-5.48764009730533e-16,-2.04625911882706e-15,-3.81580028145923e-05,3.14400594918565e-06,3.47545872210128e-06,-3.70460438520615e-07,-8.16953416720231e-16,-2.85247963693024e-07,-6.8155481437477e-07,-0.707106781186548,5.32018925968047e-06,-3.91395953014406e-06,-3.61816384996026e-15,1.01684690708299e-14,-2.34621078497345e-15,2.59373047243427e-15,1.89772500291936e-16,1.10495493225657e-07,-0.00121277851016655,-6.99613247594171e-16,1.51115648621372e-17,8.01210639726458e-16,-1.56977914865914e-16,2.31124454440547e-16,2.37813253738117e-05,8.21441376495418e-17,1.11103315018863e-16,2.32154173628758e-16,-1.98333696816153e-17
"t99",0.0191224943159271,0.00812885035849519,0.296500400067869,0.0139121810710249,0.0213684824934354,-0.0127369686863159,0.0028332911702431,-0.0154654025244236,0.0296591109050031,-0.019147189549208,-0.00605017181982685,0.000964524375447272,0.00258978895503539,-0.00502273367375485,0.000952915298809531,-0.00287391555961494,0.179628300880292,-0.105402894583068,0.19704612329257,-0.0776613533761356,0.00246357595641966,-0.00223442192201073,-0.00062542853262737,-0.0137197246819126,-0.000255302792363049,5.9693143900183e-05,0.000103744491638358,5.26479317508599e-06,-7.04235680444761e-06,0.00722929668542011,-1.79130187654419e-05,9.73708972387341e-06,-0.000454414453175997,0.000139016275916261,-7.14554300599718e-05,-6.84431832380985e-06,0.000108972644610406,-1.24237492208495e-05,1.11380935757695e-05,1.63318391715947e-05,-4.90487021318764e-05,0.000422188572402268,6.17642056107391e-06,-0.000299146919651244,-0.00123489911458691,0.000654080836159067,-4.1726609049603e-05,-2.15610102863575e-05,0.000254456510533461,3.77824672939025e-05,5.85136550126803e-06,8.79582462413936e-05,-0.00125822056277736,1.87634038984045e-06,0.000100784666746692,-0.000416894232705814,0.0176374631077981,-1.98600799493614e-06,-0.000208302844098646,-8.03176035627257e-05,0.00051847930281522,-9.28241527103496e-05,-4.09862556525211e-17,0.00166572596536484,0.000269845385543144,-0.00510128264025253,-0.000243592436638764,-0.000482673261802154,-6.83675499380902e-05,0.000250401954094985,-0.00159728158365494,3.22840102535414e-07,-0.00796336726732598,-2.63187634809458e-08,4.78797771335843e-06,4.42869546612828e-16,1.43880212820145e-16,-1.50809669578489e-15,3.3599754819826e-05,-2.08182802543311e-09,-1.34247040578864e-15,-3.47094276444146e-15,-3.520073980625e-06,-0.879790934445907,9.62716731098478e-16,-3.31217662078088e-06,2.47496014203356e-14,-6.11417147557329e-17,-4.63654736110638e-16,-2.71496636133455e-15,9.43915514552463e-16,-0.000489864356759184,3.31567993851895e-05,3.65141072951221e-05,-3.58636815068689e-06,1.85180425308722e-16,-1.48713090671743e-06,-3.44620672485581e-06,-5.3013093446605e-17,2.6441435701352e-05,-1.92632094171002e-05,-5.83861334354203e-17,-3.91684337159351e-16,-2.79871052014917e-16,-1.00413517378643e-16,1.04121821647887e-16,3.93678630557573e-07,-0.194776942475479,-1.24650712335962e-13,-4.79797419428174e-17,1.90386704070702e-16,-2.28100638787834e-17,2.34694698494919e-16,5.7158940942742e-05,6.07683977252808e-17,-1.21427815474604e-16,-2.41987619051448e-16,1.31783198054116e-16
"t116",0.0193208062642851,0.00822378801312989,0.305506607430491,0.0144636872466324,0.0225784124013107,-0.0136194589706738,0.00303331136563872,-0.0166960326970042,0.032112842239705,-0.0207396901619001,-0.00662031711497418,0.00105626958831126,0.00292822364994757,-0.00581357111774209,0.0011381438989638,-0.00344289150725076,0.22955177384553,-0.135572315211402,0.255300132162407,-0.101646858167443,0.00329233913569246,-0.00305068644840054,-0.000862064007866391,-0.0189983120054876,-0.000387523861849759,9.93337350286975e-05,0.000174386661966897,9.94276145666745e-06,-1.59497736418905e-05,0.0163885382522635,-4.49072349468088e-05,2.49316279966258e-05,-0.00153247814792523,0.000534631775824955,-0.000368344907618223,-3.60334166700966e-05,0.000917949750336738,-0.000186771401746333,0.000222320449146978,-0.000877764469363766,0.000963474084590715,-0.00276287459664844,-3.16239996153269e-05,0.000857004055854198,0.00332402453825575,-0.00168505196185703,0.0001009299506548,4.97121185610294e-05,-0.000531962992887953,-7.15304563208511e-05,-1.04958880217845e-05,-0.000155526804342686,0.00207752316953264,-2.74633168216148e-06,-0.000128940419221431,0.000482733496060442,-0.0170776887617412,1.73684690953557e-06,0.000172852643194124,6.48771267483068e-05,-0.000372796695458311,6.65676507282942e-05,5.03569015265562e-18,-0.000977390663162242,-0.000157839338160867,0.00289912721910773,0.000135690602001224,0.000228389590896596,3.23317876033235e-05,-0.000112453101659856,0.000607315169304373,-1.19489367725636e-07,0.00286032836729893,8.73430017753803e-09,-1.5786251576822e-06,-3.73504173752732e-17,1.14077658673695e-17,4.55158680472521e-17,-8.4051482578066e-06,3.48893781739552e-10,2.2815724452883e-16,1.16175345110781e-15,4.73040179559184e-07,0.0541998656664553,1.32450438673927e-16,1.36906013560129e-07,-2.85626912035852e-15,-2.73213782972725e-16,2.90032327557996e-16,3.31269023963261e-16,2.24166764565572e-16,-2.2898977155017e-06,4.78766081139434e-07,5.34630229462318e-07,-6.87062297376542e-08,3.80264304566091e-16,-8.30966570982382e-08,-1.95856944028468e-07,-1.55061015019969e-15,1.51305625840231e-06,-1.10548938039162e-06,-8.93206270340442e-17,2.92440356967581e-16,-1.55944793650106e-16,6.44724572840111e-16,3.71943687584364e-17,-8.3913922199752e-08,0.862874516763688,5.51478014928733e-13,1.35864857477541e-16,-7.20441452202907e-16,-2.27506678567924e-17,-1.05433301788617e-15,2.61737863408301e-05,-5.07725906153025e-16,1.59343969885999e-16,1.81093196564805e-16,1.61177871085814e-16
"t131",0.0193985471051454,0.00826100031027174,0.30903081202002,0.014679323252764,0.023050816872809,-0.0139636664838481,0.00311131936889074,-0.0171756423007551,0.0330688944320034,-0.0213601583536946,-0.00684227048599783,0.00109198297107565,0.00305963059750011,-0.00612008983791373,0.00120977193469846,-0.00366286793282814,0.248769155844346,-0.147180828956033,0.277704631276993,-0.110865843075499,0.00361047469581699,-0.00336362752405481,-0.000952735862975798,-0.021020378043793,-0.000437925435751163,0.000114379100974671,0.000201186642202644,1.17091375924361e-05,-1.92928172026013e-05,0.0198259982838173,-5.50097102121339e-05,3.06150081808357e-05,-0.00193329969585687,0.000681388850212891,-0.000478040855067099,-4.68157372934604e-05,0.00121554521417575,-0.000250718995366449,0.000299707600022261,-0.00120417703008579,0.00133248479124669,-0.00391755070116379,-4.52985272812595e-05,0.00127216230438899,0.00495936671199419,-0.00252348380735568,0.000152004364455498,7.52061364647796e-05,-0.000812700447011662,-0.000110467860193406,-1.6311432646737e-05,-0.000242116791157498,0.00326178484654452,-4.38219276813678e-06,-0.000209913442626809,0.000798820708330619,-0.0291982317153431,3.03154723677469e-06,0.000305125270571575,0.000115207734075518,-0.000680194451181636,0.000121534818240416,-4.05111042265702e-16,-0.00188024428805796,-0.000303907809934818,0.0056275639419279,0.000264907964691199,0.000468543295453286,6.63408348883351e-05,-0.000234646312132256,0.00134255016539168,-2.66766990150083e-07,0.00645759283459704,2.03271737673431e-08,-3.6833468076478e-06,-1.51276239437118e-16,8.82953600511343e-17,7.1339146366848e-16,-2.20437990754328e-05,1.1166563473294e-09,4.4293740802773e-16,9.67492482220667e-16,1.71503166874473e-06,0.330415932427621,-4.96619491525109e-16,1.13557153043442e-06,-8.95910483864942e-15,-3.18711630543442e-16,-7.32492899358448e-17,1.03633199990342e-15,-7.38997605455913e-16,0.00012879955106182,-8.0948930789174e-06,-8.89992399218109e-06,8.41572785607479e-07,-2.78535453323771e-16,1.93008222580931e-07,4.20467426623557e-07,8.34890252881832e-16,-3.10546753818502e-06,2.21133417602909e-06,9.00425914052671e-17,-5.11780258337757e-16,4.60375299783143e-16,-2.92613558378235e-16,-9.80878261344581e-17,4.65280733177864e-08,-0.329772569132917,-2.10437435986145e-13,6.92548405262854e-17,3.38126387616725e-16,2.6156508609626e-16,3.09382100465593e-16,-1.80165594859671e-07,2.25393963226762e-16,4.49537311891938e-17,9.76840483613867e-16,-0.707106781186547
