"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123"
"t91",-0.0983890909289825,-0.0210194534302206,-0.110052493772953,0.0169673379016881,-0.0923336523400859,0.00110956804827356,-0.120226168353926,0.00232891189918955,0.0593476157204644,0.000114300583379898,0.218862492881502,-0.000131645872145486,-0.000894443738088465,-0.000712589163724719,-0.000835811751335486,5.07845294735403e-06,0.0539333674347738,0.00770165188282609,4.78891718165459e-05,-0.059740610390363,0.00072868297975039,0.263294487683247,-0.00265260856575121,0.00350894355722365,9.06187121520259e-06,2.27644731824718e-06,0.000162192104746731,6.11176409492961e-06,-1.52061953141913e-07,0.000433187492089026,-0.000626732089777628,3.78803129992099e-09,3.29211186335807e-07,3.54453852743855e-07,0.000221284380514273,-0.000302170868875348,-3.30057348727248e-06,-0.564251547296965,-0.000299825038284044,0.00284353434285537,5.21450763935179e-06,0.00293436255999149,-3.3043641208664e-05,0.0148008617078412,-2.01272732245992e-07,1.50009529111526e-05,-1.09300822240123e-16,-0.00108939385154396,1.89388901165216e-06,5.9306154566822e-18,-0.000146041771028827,0.0119669979187816,5.556561496249e-15,0.00472008960532294,-0.000245803610538128,-0.000391893537446057,0.00673783438036585,1.60966153191133e-07,-0.00382546265637138,-3.68134083355559e-07,0.00170340904919138,-3.04144595842255e-17,-1.3586430407923e-06,-1.82872753514362e-16,4.69626393498185e-16,1.48901210586318e-08,0.000784009969694971,-1.24971685455932e-16,7.44632656574092e-07,9.58164333736727e-08,-0.00641531769712316,-0.00975872566344582,-3.35474173954696e-15,-1.1265959578164e-05,-3.61487185214204e-05,-6.87584058635938e-08,-0.000386237301748624,-9.68160909294512e-09,-0.000262959276107235,-0.000362704218331529,1.34733434183852e-15,-3.89090897330427e-05,-1.14113330990604e-06,5.82153208735987e-16,2.41782323071936e-09,2.85051048914714e-07,4.06084196698731e-15,-4.78989733474205e-09,-3.43732724876627e-15,7.69577453134641e-17,-4.0450787884664e-05,-0.00769374317388804,1.49743517341886e-06,0.00361201625226885,-2.88737686958488e-08,8.60795559747444e-16,-4.62098678208432e-15,-1.8134784917485e-05,-1.16105628169237e-15,-5.82049826575565e-05,-2.46181015350784e-14,3.01810601070767e-15,7.91145345967724e-10,1.21428020269714e-08,-0.707106781186547,-1.7743939659882e-10,-3.8942232390711e-14,-3.02216968758082e-08,4.72899650540687e-14,-1.70637241285029e-14,-1.07568524013555e-14,-1.42722016723877e-14,2.70665435130185e-14,-2.78139898737627e-07,-1.89593133384826e-14,2.80177156613243e-16,-3.99246142867875e-15,-2.2589943379703e-15,-2.90360963083372e-15,-5.41746351686866e-15,1.10303694832181e-14,-1.74592394202459e-14,0.0901669634667429
"t75",-0.0985043532702621,-0.0211356249304132,-0.110932485674652,0.0171240074655537,-0.0932245505481057,0.00112411170889032,-0.122094057156434,0.00236868817107086,0.0604095861505902,0.000117200643714416,0.226010835843629,-0.000136812977477786,-0.000930683060413936,-0.00074764150866308,-0.000880146683735456,5.37540441947595e-06,0.0578228872382388,0.00830858986276569,5.28999075189858e-05,-0.0660543944735537,0.000816907764174426,0.303099496142509,-0.00311400895743231,0.0041285343679586,1.08879025384293e-05,2.88725653625776e-06,0.000209733543188525,8.46772657445787e-06,-2.11588828416569e-07,0.000618279682876322,-0.000951540613009834,5.80378986370265e-09,5.23225655037909e-07,6.10613062662082e-07,0.000406148125613712,0.00562234753318327,3.31797908909817e-06,0.33327792753637,8.89069514770701e-05,-0.000616902583812312,8.44120383036927e-07,0.000599821385121437,-7.51779211501856e-06,0.00553411647168015,-8.48572945194134e-08,6.53410826449019e-06,-1.13799967756617e-15,-0.000548775474244837,9.72671572053622e-07,-4.10626645475113e-16,-7.95825840354128e-05,0.00669337778899502,1.28825639413318e-15,0.00268819424295362,-0.000141036149273794,-0.000227974760896941,0.00392611305851614,9.4328842131079e-08,-0.00225681641596229,-2.17378456226229e-07,0.00100587890327721,1.52797943111788e-16,-8.04175360320924e-07,-1.08857726518866e-16,6.44577204777597e-16,8.86797635972976e-09,0.000467629791215553,1.37031705303178e-15,4.44666191094072e-07,5.71416111186576e-08,-0.00381934152311012,-0.00580834338499423,5.61192895356683e-16,-6.62058150701665e-06,-2.10702376975427e-05,-3.92989768480791e-08,-0.000210333345038793,-4.8484246631576e-09,-0.000125971347431574,-0.000144706261763599,1.18799821047192e-15,-1.37409908034175e-05,-3.93672886759226e-07,-1.07194081916734e-14,6.47403106031728e-10,3.96468903078957e-08,-2.01494185535189e-14,5.65112142729698e-11,1.10307320853965e-14,-7.47723544136565e-14,7.00252729428984e-05,0.82447292430174,1.18292527508781e-05,0.00972155358923006,-6.51429664800094e-08,1.08700545113831e-14,-4.01591336924286e-15,-2.17095133643525e-05,-1.47124949291116e-14,-6.45832698611779e-05,1.65868393391972e-14,-3.05062634448755e-15,8.27516811996728e-10,1.23702171100371e-08,7.83747356763286e-15,-1.74117451561696e-10,-6.47096706884034e-15,-2.94764508780519e-08,4.00295692036675e-15,7.34956911923088e-17,4.98606200324652e-16,1.18852182256554e-15,9.5774206589386e-15,-2.63114494785202e-07,-1.31790216779136e-14,-1.45059755602071e-15,-1.95413520967433e-15,6.95467222933672e-16,1.81897166574577e-15,-5.10540281633891e-15,1.02128761741322e-14,-2.05297444716075e-14,0.0901669634667216
"t80",-0.0985348495472982,-0.0211657579532484,-0.111158258065561,0.0171639863574781,-0.0934514807982466,0.0011277619426468,-0.122558136184693,0.00237850808820153,0.0606708942874617,0.000117893419194085,0.227672313024576,-0.000137985909433921,-0.00093887305107715,-0.000755333801067033,-0.000889754577405097,5.43865889350063e-06,0.058618144460063,0.00843035109717199,5.38395533474539e-05,-0.0672353487230288,0.000832823041181916,0.309834436906802,-0.00318875840606796,0.00422843282922588,1.11699190778613e-05,2.97273197721314e-06,0.0002161792966737,8.75670857784992e-06,-2.18848940406697e-07,0.000640134805934096,-0.000987255451867329,6.02329624340364e-09,5.43581317026708e-07,6.35603386902988e-07,0.0004233054365425,0.005926974038447,3.51898182900149e-06,0.354200478520608,9.47227015018079e-05,-0.000657870622871897,9.07452238940591e-07,0.000645882122729544,-8.1032663693436e-06,0.0060227632908543,-9.28403843606558e-08,7.16256106746863e-06,1.6497765296456e-15,-0.000609799132378264,1.08397408958727e-06,-3.64684554930704e-16,-8.97984987810222e-05,0.00761660588166397,-2.8886402115339e-15,0.00308343126770936,-0.000162433869762094,-0.000265087366564644,0.00457171311448943,1.10438990498722e-07,-0.00266398678598266,-2.56944794715247e-07,0.00118903244167615,2.36111997181864e-16,-9.54261855709098e-07,-2.10201742300693e-15,-2.92558968514648e-16,1.06832244413367e-08,0.000567227608893344,3.54300633456104e-16,5.47604684826899e-07,7.15523721783729e-08,-0.00482825675202197,-0.00735145076348228,1.56056502622576e-17,-8.72295407411121e-06,-2.82968172322618e-05,-5.48913047392543e-08,-0.000318704907579787,-8.30820603439833e-09,-0.000229416668505293,-0.000333654362233195,2.47757039874155e-15,-3.67717081919886e-05,-1.08346495509981e-06,5.42575324720041e-15,2.39379135551394e-09,3.0082957747014e-07,8.09004616000381e-15,-5.41270917207706e-09,-4.45227864863486e-15,3.15144099947716e-14,-7.90569345733255e-05,-0.400027754246796,-3.91025024408674e-06,-0.000491603950675532,-2.07500154323177e-09,5.08518098144318e-15,5.18558009273199e-15,-1.06910184369082e-05,-0.70710678118654,-3.70619730713844e-05,1.96785578255903e-14,-5.10377940038794e-15,5.32888845198931e-10,8.38724806429909e-09,-1.09653122469974e-15,-1.27408923720955e-10,-7.0394393986821e-15,-2.17911470958288e-08,-3.00455238645036e-15,2.49076278701113e-15,5.07852525621156e-15,1.41321612781631e-15,-9.83644350368569e-15,-2.07528038412698e-07,1.0845421697824e-15,1.50824949905506e-15,-4.12232679141073e-16,-2.33718619297261e-15,7.73783616238087e-15,-4.52849370923626e-15,1.03578009999565e-14,-1.50641077557892e-14,0.0901669634667607
"t81",-0.0985348495472982,-0.0211657579532485,-0.111158258065561,0.0171639863574781,-0.0934514807982465,0.00112776194264675,-0.122558136184693,0.0023785080882015,0.0606708942874618,0.000117893419193811,0.227672313024575,-0.000137985909434329,-0.000938873051077085,-0.000755333801066853,-0.000889754577404835,5.43865889352793e-06,0.0586181444600637,0.0084303510971723,5.38395533475073e-05,-0.0672353487230298,0.000832823041181956,0.309834436906801,-0.00318875840606852,0.00422843282922733,1.11699190775933e-05,2.97273197724965e-06,0.000216179296672974,8.75670857760717e-06,-2.18848940731269e-07,0.000640134805933537,-0.000987255451866997,6.02329672114462e-09,5.43581317064426e-07,6.35603386765633e-07,0.000423305436543617,0.0059269740384495,3.5189818301056e-06,0.354200478520609,9.47227015015337e-05,-0.000657870622870602,9.07452236189642e-07,0.00064588212272872,-8.10326636840772e-06,0.00602276329085578,-9.28403861543594e-08,7.16256106543726e-06,-2.68686561809592e-16,-0.000609799132374469,1.08397408785259e-06,2.11472583994815e-16,-8.97984987822836e-05,0.00761660588166286,-2.3196509114135e-15,0.00308343126771069,-0.000162433869759812,-0.00026508736656504,0.00457171311449346,1.10438990426522e-07,-0.00266398678598126,-2.5694479298345e-07,0.00118903244167163,-7.86810622500282e-16,-9.54261852486117e-07,-9.41578589122473e-17,6.4770648145645e-16,1.06832218602961e-08,0.000567227608900511,-2.01297133442886e-15,5.47604681853631e-07,7.15523727443299e-08,-0.00482825675202643,-0.00735145076348007,-4.86320059135347e-16,-8.72295406881187e-06,-2.82968172322287e-05,-5.48913098587858e-08,-0.000318704907589712,-8.30820836373173e-09,-0.00022941666849182,-0.000333654362221648,-2.13522570825633e-15,-3.67717081841685e-05,-1.08346496327921e-06,4.71533053664394e-15,2.39379703444058e-09,3.0082956629231e-07,9.47875978136025e-15,-5.41271398307209e-09,-7.7641969140403e-15,4.19470369792961e-14,-7.90569345403796e-05,-0.400027754246771,-3.91025023723329e-06,-0.000491603950670681,-2.07501367890812e-09,-1.42286415649538e-14,-1.85311938794882e-15,-1.06910185531647e-05,0.707106781186555,-3.70619730091779e-05,-3.44239979431743e-14,6.58248214481148e-15,5.32929931963933e-10,8.38725051627693e-09,-5.14190637067759e-15,-1.27419570914303e-10,1.06458620209984e-14,-2.17911460737721e-08,1.13547472021165e-15,-1.41178440477795e-16,-6.16838002885575e-15,1.20238784300398e-15,8.82831373608676e-15,-2.07528040532177e-07,3.45764388492012e-15,1.41114773416845e-15,-5.8608229748153e-15,3.09375513525241e-15,-9.92858771696696e-15,-4.1281279238187e-15,1.06608266937467e-14,-1.83560866459243e-14,0.0901669634667584
"t55",-0.0982325168224882,-0.0208588662143493,-0.108823105729548,0.0167472572305387,-0.0910798233932901,0.00108876637645031,-0.117522469429389,0.00227088437759979,0.0577918151964464,0.000109872752503591,0.207447411172114,-0.000123018127195739,-0.000833384609204922,-0.000649502883131547,-0.000753448330867124,4.50005577233803e-06,0.0452705132641191,0.00624503138160941,3.05976555490678e-05,-0.0375539501878979,0.000306409657096691,-0.353180983356404,-0.0143774346296435,0.0156531186147687,2.06520237541847e-05,3.78155985317394e-06,0.000260316791805723,9.37294804384539e-06,-2.3302382714241e-07,0.000662708414972586,-0.000968109271220016,5.86638564127483e-09,5.16214277148928e-07,5.76157921852183e-07,0.000372134921753271,0.00346051585821969,8.97550034615349e-07,0.0118727171278663,-4.51684468645604e-05,0.000555815132911585,2.01369697376628e-06,0.00118208250155523,-1.3584094991433e-05,0.00652182435231423,-8.72800593877007e-08,6.4275011462283e-06,3.53138964954552e-16,-0.000394719515095187,6.48742014574129e-07,-2.34312050904442e-15,-3.46180790739613e-05,0.00173587982978856,-1.97447706259768e-14,0.000192036566140311,5.04778273013667e-06,7.40701076525199e-05,-0.00146433676714185,-5.41083539131076e-08,0.00210625554883193,2.17545521353303e-07,-0.00100956178040185,5.72943101063371e-15,9.73672798724928e-07,9.39373503901014e-15,-4.32509718755293e-15,-2.06444128286528e-08,-0.00144332009680966,1.64697530268853e-14,-2.67389838823724e-06,-9.74319406512048e-07,0.25862572616651,0.586552929705638,9.78656327913606e-15,-6.58997956001706e-05,-0.000161579913350818,-2.34572033571604e-07,-0.601086399546887,-1.9103181917999e-08,-0.000507907762454281,-0.000658448909537741,-3.96860508696852e-15,-6.90826194642908e-05,-2.01936862878055e-06,1.7890875303897e-15,4.17419583838749e-09,4.79754897115702e-07,1.86279188415205e-15,-7.91765365400726e-09,-4.04734287424204e-15,3.79325850695045e-15,-6.32363966588174e-05,-0.00223506980340583,2.45754925144908e-06,0.00562230360594995,-4.45411509610429e-08,3.57432303550533e-15,-1.3752168604216e-17,-2.62265664629964e-05,-4.5681752882095e-15,-8.2575344310911e-05,3.02777026983966e-15,3.29558519956862e-15,1.09935451305569e-09,1.66737305633916e-08,-9.31732746466234e-15,-2.38540164364294e-10,1.68634618265811e-16,-4.04472150974381e-08,-2.02601237534261e-15,-3.46781654289014e-16,-4.20172097462587e-15,-1.17730614778316e-15,-3.18401963139389e-15,-3.62711220783528e-07,7.24293876544402e-15,1.93268087664214e-16,-3.75874642184242e-15,5.62420505328723e-16,-1.18528352933324e-14,-4.81338917892412e-15,9.168323877964e-15,-1.9165206312668e-14,0.0901669634667472
"t59",-0.0982624371175176,-0.0208883560196091,-0.109043689213318,0.0167862818100283,-0.0913012668733438,0.00109231826044254,-0.117973042536172,0.00228040410622449,0.0580449250094061,0.00011053797308641,0.209026081099234,-0.000124119857416749,-0.000841058627829349,-0.000656574115994138,-0.000762192933144867,4.55672177475508e-06,0.0459470210790087,0.00634517063815707,3.12070700022974e-05,-0.03830748436074,0.000313196127134778,-0.362303926088296,-0.0147846094401065,0.01610070263425,2.1293282106247e-05,3.92010380655411e-06,0.000270315957346176,9.78504092750796e-06,-2.4334177444943e-07,0.000693224592926613,-0.00101640929182075,6.1621006881501e-09,5.43254310149641e-07,6.08523645333517e-07,0.000393988771902681,0.00375518509356831,9.893847957571e-07,0.0131646108246824,-5.04556992010032e-05,0.000622684262324229,2.32010112614539e-06,0.00137077013224511,-1.5817471602887e-05,0.00794998709972883,-1.09811945351434e-07,8.19202815685092e-06,4.21169943353688e-16,-0.000569760493335109,9.72147964178039e-07,1.31026317733015e-16,-6.66183661953007e-05,0.00482413379159372,8.63757923845117e-16,0.00161200339550411,-7.49738620331052e-05,-7.98870780624199e-05,0.00125848723133803,1.8523475395037e-08,5.55330425659152e-05,1.43240192686882e-08,-6.80610734438768e-05,3.00003215444938e-16,1.56098329036499e-07,-1.63690789845938e-16,-2.667077068657e-15,-7.72946732767656e-09,-0.000621447054834437,3.6942326427542e-15,-1.37157656373847e-06,-5.52468571266423e-07,0.152067233515359,0.346207399769573,-4.32350018446088e-15,-4.17368606760519e-05,-0.000102996228019877,-1.44039307300098e-07,0.788432480853907,-1.82924802745667e-08,-0.000468089379101936,-0.000586123598959253,3.5697775069076e-15,-6.12123744558958e-05,-1.78841175958851e-06,-1.78977233312882e-15,3.68723538359371e-09,4.23381461706408e-07,-3.46481752522917e-15,-6.98802283846923e-09,1.08142192664094e-15,-2.81545444053346e-15,-5.59490072175257e-05,-0.00198079069927998,2.17946855333812e-06,0.00499543809780125,-3.9606014482794e-08,-1.47281824147718e-15,-9.48794210827372e-16,-2.35410854478535e-05,5.22740676066165e-15,-7.43936861601323e-05,-5.09753668620807e-15,-4.62551751766416e-15,9.9472514401298e-10,1.51269581221769e-08,1.02449384394443e-14,-2.17548328324007e-10,-6.43580199299791e-16,-3.69187517999315e-08,9.27423352099896e-16,8.31555300601443e-16,1.25791333541063e-15,1.88757444211229e-15,9.80425001129767e-15,-3.33278443185729e-07,-5.21982061205566e-15,1.27426627155332e-16,-2.76769517474413e-15,2.44501810284726e-16,4.75517439405614e-16,-4.14574110328104e-15,1.11564968280664e-14,-1.77140516049461e-14,0.0901669634667418
"t86",-0.0983860906264323,-0.0210101634634193,-0.109954533604815,0.0169474001958993,-0.0922154819202194,0.00110697607387761,-0.119831943084534,0.00231967230073047,0.0590888911737599,0.000113279540823155,0.215527532384092,-0.000128654324973561,-0.000872639494233654,-0.000685652350013016,-0.000798140876438526,4.78956716917124e-06,0.0487240145756104,0.00675604045663461,3.37034495444247e-05,-0.0413940428142899,0.000340970863321138,-0.399587021663663,-0.0164470443702494,0.0179279338013729,2.39087791341368e-05,4.48404817967845e-06,0.000310992504241656,1.14582934763382e-05,-2.85232227050869e-07,0.000817047569314595,-0.00121215237772256,7.36034061972726e-09,6.52753394791519e-07,7.39438750035504e-07,0.000482318199147383,0.00493787977974159,1.3565459257415e-06,0.0183226719169472,-7.15310878607961e-05,0.000889063016102554,3.533966962267e-06,0.00211742227962826,-2.46487987286233e-05,0.013557783996805,-1.97929501920006e-07,1.50824478648134e-05,-8.23353117323094e-16,-0.00124578068617364,2.21808034876212e-06,3.49970251719203e-16,-0.000188541375780686,0.0164965255288825,7.28618604148878e-15,0.0069363005352234,-0.000373750003430625,-0.000648753001082565,0.0113031533474647,2.84785501303907e-07,-0.00738783846002939,-7.22043590930654e-07,0.00334319658435007,-2.5910603338345e-15,-2.79161222931174e-06,-5.64420096340535e-15,3.45922754018957e-15,3.78778294759908e-08,0.00225130566086901,-1.02061924819212e-14,3.0692837850503e-06,8.41861888205304e-07,-0.193156049484074,-0.430396072190955,-2.31532064803473e-15,2.81330868206451e-05,5.42783733669806e-05,4.74283586342362e-08,-0.0923809301723162,-4.99471685527188e-10,-3.19770524624243e-05,-9.13765821733252e-05,5.77475540627456e-16,-1.12999613277225e-05,-3.37703162105426e-07,-5.36405825749958e-17,8.11252700277813e-10,1.06485116606659e-07,8.36259458905254e-16,-1.90944791903451e-09,1.41948020108262e-15,-4.84284496650445e-15,-1.83789918865139e-05,-0.000694037132556257,7.81168048460481e-07,0.00188885871484171,-1.52778374391697e-08,2.87326435633062e-16,9.34708803807485e-16,-1.08778014661739e-05,-6.46621388360997e-15,-3.62775216398595e-05,1.48929583177004e-12,0.707106781186548,5.13172432971598e-10,8.0544691004696e-09,2.50115595778976e-15,-1.22653924030318e-10,-3.82093760076792e-15,-2.09963244417483e-08,7.80389852332964e-17,7.14787223871906e-16,-2.89056136585643e-16,1.12556774072772e-15,7.61322789653214e-15,-2.02064961496125e-07,-7.86359969533828e-15,8.23451358783524e-16,-1.94796965412313e-15,1.77916636993284e-15,6.20064356673265e-15,-4.13109850670529e-15,1.00760232566277e-14,-1.80110207234747e-14,0.0901669634667448
"t87",-0.0983860906264323,-0.0210101634634193,-0.109954533604815,0.0169474001958994,-0.0922154819202195,0.0011069760738776,-0.119831943084534,0.00231967230073044,0.0590888911737599,0.000113279540823112,0.215527532384092,-0.000128654324973463,-0.000872639494233725,-0.000685652350013023,-0.000798140876438318,4.78956716937807e-06,0.0487240145756105,0.00675604045663434,3.37034495444435e-05,-0.0413940428142895,0.00034097086332131,-0.399587021663663,-0.0164470443702489,0.0179279338013725,2.39087791344878e-05,4.48404817974893e-06,0.000310992504241595,1.14582934766914e-05,-2.85232227016899e-07,0.00081704756931407,-0.00121215237772224,7.36034075067855e-09,6.52753394476072e-07,7.39438750070891e-07,0.000482318199147862,0.00493787977974205,1.35654592603323e-06,0.0183226719169475,-7.153108786157e-05,0.000889063016101424,3.53396696214605e-06,0.00211742227962787,-2.46487987271269e-05,0.0135577839968027,-1.97929501818799e-07,1.50824478639489e-05,-7.68814977788112e-16,-0.00124578068617417,2.21808034840832e-06,-1.07820778145913e-16,-0.000188541375780895,0.0164965255288851,9.15968739554364e-15,0.00693630053522572,-0.000373750003431488,-0.000648753001082045,0.0113031533474634,2.84785502100258e-07,-0.00738783846002874,-7.22043591314576e-07,0.00334319658434966,-2.713983378846e-15,-2.79161222796454e-06,-5.1839148668904e-15,3.58599414791987e-15,3.78778292307863e-08,0.00225130566086488,-9.05792358261726e-15,3.06928378492717e-06,8.41861885835484e-07,-0.193156049484073,-0.430396072190955,-2.25428067961068e-15,2.81330868214559e-05,5.42783733673112e-05,4.7428358613216e-08,-0.0923809301723245,-4.99471570848668e-10,-3.19770524648968e-05,-9.13765821736813e-05,1.19040543055534e-15,-1.12999613271822e-05,-3.37703166833734e-07,1.35097434357753e-16,8.11255974385798e-10,1.06485113886197e-07,5.24684356794489e-16,-1.90944975317812e-09,-1.3805175785007e-16,3.42484712000101e-15,-1.83789918865555e-05,-0.000694037132560744,7.81168050669241e-07,0.00188885871481852,-1.52778393751083e-08,-6.41516612987785e-16,6.13338181913539e-16,-1.08778014691661e-05,4.92744990660708e-15,-3.62775217246747e-05,-1.48993214366033e-12,-0.707106781186548,5.13173912546317e-10,8.05446240348534e-09,-4.85493894208894e-15,-1.22650838657605e-10,2.85956503481643e-15,-2.09963227556899e-08,2.03887231198151e-15,6.95754015284658e-16,6.56066481508143e-16,1.68795225792063e-15,-3.01021867034984e-15,-2.02064975702996e-07,1.17595922649145e-14,-1.40218780187686e-16,-2.87223193036993e-15,-7.64340269285918e-16,-2.02888460330137e-15,-4.45926018973376e-15,1.12073609620165e-14,-1.71243563300699e-14,0.0901669634667372
"t26",-0.0890137278472897,-0.00987642582520848,-0.0145897545182835,-0.00131867166221166,0.0144573758809481,-0.00118744733444021,0.26055435161666,-0.00554493698094342,0.195585064013203,0.000496858962778026,0.00525936769418881,-0.000486121428959279,-0.00286423398019387,-0.00133976627573227,-0.00131889552203448,6.24213090339498e-06,0.0259016032459353,0.000807663776518762,3.50544030295311e-05,-0.000609716552850417,-0.0026921533727143,5.68996340468318e-05,-0.00489048182153966,-0.00260892028425435,4.44210993624833e-05,-1.05023454709032e-06,-0.02799577336534,-1.73049396811985e-07,1.84298391932415e-08,-0.000260345905736378,0.00095909141745112,-6.26026027549545e-09,-6.99301950818635e-07,-1.09482823812413e-06,-0.000843825209039052,-0.0128722362434029,-1.19558513038462e-05,-0.00123990655752632,0.00113053654284521,-0.0150415187525358,-0.000293118303123038,-0.924746797213582,-0.00642243337743841,0.0418149484209894,-6.35976647549017e-06,0.000325119168730246,-5.26817898037915e-16,-0.00799533974845816,1.74838041886417e-05,-2.03342701963139e-15,-0.00100115878967102,0.0698846541486226,3.85715696164188e-15,0.0240515060705809,-0.00117370086057324,-0.00164306815923557,0.0278588843052593,6.53507409207638e-07,-0.0351110623444242,3.47061956783524e-05,-0.0949345355570042,-3.98117781078229e-15,3.26813049339019e-06,-2.06880010350039e-15,1.47462633941114e-15,1.2015285513297e-08,0.00198568573635705,-2.96430689523533e-16,-2.63640273061732e-07,-2.2626539054474e-07,-0.00403434002090382,0.00237450278498317,-5.52556377338427e-17,4.62323889811391e-05,0.000208145351448029,6.85735731277233e-07,3.18575774933952e-06,-2.10675296180968e-06,-1.49100922138135e-05,-6.71426949308901e-05,7.07928947903625e-16,-0.0341248384833146,6.00182880298871e-06,5.33319724807441e-15,3.22326538147324e-08,3.46936480108524e-06,1.14361750473281e-16,-5.319771264913e-08,-1.4316833891643e-15,-2.109884203201e-15,-0.000259840986915129,-0.000201278611138215,1.18728753712023e-05,0.0244318239039059,-1.85558757935671e-07,1.59494801466638e-15,1.24768172978111e-16,-5.35934056559461e-05,-4.47664288496655e-16,-8.1924590826e-05,-1.44018281131909e-15,-5.08125852980309e-16,-7.79310933856567e-10,-3.73413395965278e-08,-9.75982347322775e-16,1.98258428483735e-09,-7.29121748498329e-16,4.13539093977762e-07,3.47894708643338e-16,5.20166026722972e-16,-4.33401725347097e-16,1.36542525922223e-15,4.74478514036727e-15,-0.00585200782771172,1.64515936237762e-16,2.00931515381416e-17,-2.60250994572714e-15,5.2784588569253e-16,-3.04859904817718e-15,-4.28591031728293e-15,1.04220603284963e-14,-1.80750450999414e-14,0.0901669634667352
"t73",-0.0896058245564686,-0.0101915177070462,-0.0152695955213002,-0.00138996847617585,0.0152755031941378,-0.00127997813651626,0.28485349512692,-0.00611693143538027,0.216792756093374,0.000575627941067292,0.00636635648622197,-0.000612674400228024,-0.0036382877428988,-0.00179708005432029,-0.0018132259218205,8.88932548507322e-06,0.0404146143061439,0.0013201057958343,6.9396550014891e-05,-0.00121711231219565,-0.00609794629116518,0.000171041343385283,-0.0190749865667771,-0.0105255255684105,0.000261052509268096,7.09171038213192e-05,0.368156356612108,6.27857871049093e-07,-6.41699060338579e-08,0.000736321355801232,-0.00190974013950612,1.19768743152307e-08,1.16193990284071e-06,1.44287579978094e-06,0.000972263557841229,0.0058824593385128,3.66187679656504e-06,0.000332691416147329,-0.000259136012647107,0.00324870072203534,3.72743904268667e-05,0.104790102882138,0.00067652739924147,-0.00191157459393128,1.41668454968115e-07,-4.87228671358308e-06,-4.9104955584394e-17,-0.00018503720421739,5.05426495113914e-07,-2.07861251872705e-16,-4.71230435264601e-05,0.00382527053154707,-1.44047152443372e-15,0.00142831839816751,-7.15489176753065e-05,-0.000103261182181423,0.00175326900483963,4.10806746600064e-08,-0.00216438147738232,2.12839214759609e-06,-0.00582062239210058,-4.73816656544159e-16,1.96867936799887e-07,-2.32869719333486e-15,-1.10579899811239e-15,6.47287369324114e-10,9.92592626604873e-05,-1.91814472250827e-16,-1.0420015797818e-08,-5.7445768125258e-09,-6.54780726751874e-05,3.56814137950135e-05,-3.08951148370127e-15,-1.46691867255252e-06,-1.20743423331244e-05,-8.22099670311425e-08,-9.06091657521712e-07,1.38671748554098e-06,1.38729714275385e-05,0.000250798924206196,-3.20362012944138e-14,0.84008055704551,-0.000696682293596526,-1.08711766170256e-13,1.48734096178493e-07,8.15203735502218e-06,-7.31923258905964e-15,-9.51118015031819e-08,3.56583339039862e-15,-1.65702152126419e-14,-0.000301041059268665,-0.000207538084767766,1.17886534297251e-05,0.0223247036139313,-1.6470611091242e-07,1.97681441200489e-15,-1.26140032556863e-15,-3.82175922116742e-05,-4.27640693860689e-15,-5.54943880310798e-05,-6.29635959943185e-15,-3.46327847511206e-16,-5.03581233707406e-10,-2.35695493205277e-08,4.1064137050857e-16,1.20615381472864e-09,-2.21268679515258e-15,2.50345073630508e-07,4.92681809204886e-16,1.79805041421972e-15,-8.58485561408369e-16,1.00287918382648e-15,7.00728810065029e-15,-0.00343563208932165,-3.64414432529522e-16,4.78530348591662e-16,-2.15728010524012e-15,-6.05255884910241e-15,7.66491950149938e-15,-4.49136197838852e-15,1.01548996200238e-14,-1.78618907295997e-14,0.0901669634667201
