,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
t250,-0.0579734,0.11882684,-0.050873157,16.386887,-0.026618153,11.805605,-0.01877272,11.535788,1.6898253,-0.07539895,-0.3921525,22.064137,21.741842,-0.94254786,-0.05269501,0.19624427,0.16354886,0.10313519,13.469105,13.287646,0.4255438,-0.3564353,0.2618622,-0.10238889,0.071718514,-1.1209757,17.083538,-0.541199
t251,-0.058014844,0.11920055,-0.05088729,16.389929,-0.026642518,11.809158,-0.018827017,11.537006,1.6850275,-0.07536075,-0.39227203,22.072458,21.74639,-0.9423515,-0.052657235,0.19637418,0.16354771,0.098294474,13.46986,13.28658,0.42568043,-0.35655874,0.2619728,-0.10255072,0.07170433,-1.1207792,17.085396,-0.54126304
t98,-0.05207914,0.14757225,-0.039933797,13.632845,-0.028337626,10.576493,-0.029630821,8.808973,1.2488145,-0.06285861,-0.28952664,20.00685,16.257166,-0.7621816,-0.03521956,0.18966602,0.12695943,1.6208686,10.579538,10.892826,0.32579434,-0.31636828,0.196554,-0.14429171,0.050981157,-0.58185124,14.84372,-0.3737194
t114,-0.053010907,0.14061822,-0.041489724,14.059668,-0.028070118,10.740174,-0.02793006,9.235926,1.3223956,-0.064600274,-0.3050235,20.314981,17.0947,-0.7902859,-0.0375545,0.18873383,0.1327615,1.3865048,11.007783,11.271763,0.34072512,-0.32343957,0.20717826,-0.13663742,0.053421974,-0.66878325,15.169205,-0.4016673
t254,-0.058018707,0.11003998,-0.04937165,16.296453,-0.026096877,11.584408,-0.017989108,11.392481,1.734694,-0.07236176,-0.38423285,21.8049,21.525103,-0.93172246,-0.050781365,0.18549307,0.16352472,0.08113871,13.36101,13.093781,0.42003927,-0.35641047,0.2590407,-0.09728747,0.07219727,-1.1037774,16.885826,-0.5295416
t255,-0.058019895,0.11030633,-0.049359307,16.297535,-0.026088925,11.580849,-0.018028395,11.390347,1.7310045,-0.0722667,-0.38423637,21.808252,21.529116,-0.93152505,-0.05076363,0.18532555,0.16348124,0.0805005,13.367338,13.097037,0.4200524,-0.35631028,0.25907055,-0.09729439,0.07229436,-1.1043265,16.881273,-0.5299097
t109,-0.052861296,0.1419002,-0.041272935,14.026373,-0.02805777,10.73431,-0.0280539,9.201852,1.3118789,-0.0642303,-0.30353537,20.27676,17.017294,-0.78520554,-0.037227623,0.1893847,0.1324839,1.3968538,10.968729,11.230611,0.33926278,-0.32191384,0.20595582,-0.13756052,0.05379477,-0.6565851,15.127984,-0.3973177
t6,-0.018313669,0.49140358,1.6807089,6.585344,-0.0017122546,6.1265087,-0.016934332,-0.014331007,1.8163595,-0.03141036,1.6963346,12.808223,-0.3409579,-0.10402738,-0.004298969,0.14557526,0.16445363,4.1156836,3.7186072,3.2106586,0.21162316,-0.09541262,0.002178726,-0.10551887,0.027654773,4.503796,6.284117,2.5597951
t43,-0.0049484526,0.3701762,-0.008003696,5.6339827,3.360071,1.1911899,-0.013962782,0.7625246,5.629008,-0.05551644,9.648093,-0.53264326,-0.16454282,0.76765954,-0.025518898,0.027707295,0.037851978,-0.009595656,2.856346,-0.5060859,0.09857126,14.166025,0.04362563,-0.0034733007,0.3388735,3.5655465,5.936677,6.30502
t75,0.054512776,0.35609904,-0.023698144,7.0468183,3.777801,1.7320322,-0.015827458,2.540019,6.7199526,-0.054393265,8.911594,-0.7434293,3.232797,0.0635224,-0.037531663,0.006221742,0.05647992,-0.01759838,5.2557087,-0.48271492,0.09776376,16.464273,0.07455047,-0.01712677,0.37534901,1.3064315,6.668253,5.202068
t76,0.714874,0.31035283,-0.03404742,7.8588004,3.262646,3.7068746,-0.014087175,3.1863809,6.773246,-0.04758672,4.266413,-0.27032426,8.781585,-0.12096737,-0.053109527,0.00969506,0.06064769,-0.018710956,8.798021,-0.1826463,0.09656007,14.478627,0.11591699,-0.0318421,0.3030462,-0.13664041,6.3875847,1.9368875
t72,0.080029644,0.35500565,-0.025294323,7.081405,3.8330505,1.7666475,-0.015381298,2.6780581,6.726287,-0.053720336,9.121321,-0.7919569,3.515226,0.08632698,-0.037864786,0.008161766,0.05795204,-0.017960427,5.3321757,-0.49225217,0.10158403,16.877882,0.07935232,-0.015682956,0.38088217,1.2105094,6.6887445,5.061773
t89,0.50671893,0.32891175,-0.03214823,7.6638727,3.5919912,2.9403856,-0.014100238,3.1736174,6.8524685,-0.049734514,6.5842266,-0.5786512,6.9831166,-0.06543014,-0.046972472,0.010500447,0.06180325,-0.019700909,7.4879866,-0.32456514,0.10441067,16.11636,0.107860155,-0.022289384,0.34629202,-0.020956097,6.5911226,3.1458082
t118,0.7545091,0.31705374,-0.035475183,7.8824835,3.4712076,3.503496,-0.01279435,3.3331802,6.873667,-0.04879373,5.4142985,-0.48832172,8.442341,-0.097353905,-0.05146143,0.010099902,0.0639629,-0.020718543,8.404495,-0.25451627,0.104267396,15.778141,0.120937146,-0.028178863,0.33142784,-0.12217496,6.5407114,2.3557556
t162,1.0804037,0.30164948,-0.040292837,8.256874,3.3225932,4.3756895,-0.011412392,3.5334501,6.881087,-0.047495633,3.5596938,-0.3231019,10.676727,-0.14890337,-0.058724742,0.008219203,0.06645471,-0.02210134,9.853056,-0.14734586,0.103435926,15.204523,0.14087938,-0.03718769,0.30685282,-0.27247417,6.5305896,1.170249
t163,1.3559542,0.28802195,-0.045501612,8.642819,3.14302,5.2631464,-0.009778344,3.7197404,6.858123,-0.044575732,1.5735922,-0.12832342,12.866389,-0.19778222,-0.06667051,0.005175082,0.06865572,-0.023242977,11.24291,-0.032685753,0.100559264,14.453514,0.15892756,-0.044261634,0.28044397,-0.4260671,6.462599,-0.014012788
t166,1.3587935,0.29010013,-0.045981474,8.664963,3.1467113,5.301938,-0.009359664,3.7261016,6.8890743,-0.04438124,1.5064026,-0.12357695,12.985788,-0.19922984,-0.06753895,0.0054425998,0.06855052,-0.023255793,11.267311,-0.029439716,0.099332616,14.44312,0.16053538,-0.04451272,0.28156134,-0.4312314,6.4624,-0.01950915
t231,1.3507626,0.29510427,-0.04535758,8.701135,3.16482,5.329727,-0.009570287,3.697954,6.9176135,-0.045073908,1.5749227,-0.115836285,12.967472,-0.19836879,-0.066765,0.0071947384,0.06953357,-0.023226291,11.21026,-0.025484523,0.10129471,14.450644,0.15892862,-0.042361367,0.28007773,-0.42442822,6.5043974,-0.01964095
t275,1.3694829,0.2946366,-0.045254286,8.720424,3.154163,5.3276415,-0.00962581,3.702763,6.927498,-0.045105632,1.5838268,-0.117791064,12.972228,-0.19775084,-0.0667577,0.0071996674,0.06962438,-0.023414336,11.208673,-0.025207413,0.10101562,14.461723,0.15901937,-0.042400975,0.28026193,-0.42398155,6.4967737,-0.01987639
t276,1.3693495,0.29464576,-0.045245707,8.719882,3.1545494,5.327624,-0.009627633,3.7023556,6.927362,-0.045103077,1.5845057,-0.11788554,12.972432,-0.19776295,-0.066755325,0.0072025224,0.06963107,-0.023412468,11.207735,-0.025214674,0.1010223,14.461743,0.15900333,-0.042387713,0.28028032,-0.4239397,6.4967384,-0.019873552
t104,0.8854764,0.30761874,-0.036956634,7.9585342,3.4262533,3.8136246,-0.011988751,3.3030922,6.8037014,-0.048095733,4.6900597,-0.41314527,9.208922,-0.117288135,-0.054386947,0.010018861,0.06436385,-0.020552982,8.9228735,-0.21072143,0.102787495,15.438625,0.12758823,-0.030882346,0.31639248,-0.18465489,6.508833,1.926964
t85,0.4272291,0.33269328,-0.030634234,7.605992,3.6177692,2.7862744,-0.014587036,3.107316,6.8563004,-0.05015124,6.9172335,-0.5892131,6.509291,-0.057434022,-0.04577706,0.012004326,0.06127079,-0.01905832,7.231928,-0.34436983,0.10465213,16.168312,0.10253725,-0.02124933,0.35066277,0.104875356,6.610975,3.439062
t86,0.46942192,0.32961056,-0.031366117,7.620354,3.6043584,2.90729,-0.014310859,3.1397288,6.8642507,-0.04994553,6.649441,-0.5723215,6.8058705,-0.063715115,-0.046831883,0.011797431,0.061397728,-0.019334057,7.408672,-0.3297016,0.10433297,16.082949,0.10561637,-0.0220953,0.34771144,-0.0024817104,6.585166,3.2655134
t242,1.4546983,0.28343213,-0.051282004,8.807933,3.2346895,5.36711,-0.0118653495,3.597981,7.1764517,-0.049192153,1.4378157,-0.009789157,13.128582,-0.19681875,-0.07295709,0.01399694,0.06475159,-0.021741316,11.42709,-0.01941552,0.08330816,14.750539,0.1622593,-0.063585065,0.27777845,-0.41778463,6.6997313,-0.023663202
t243,1.4512427,0.2836887,-0.051330525,8.804327,3.2396505,5.3692503,-0.011897004,3.5903401,7.1730986,-0.049214,1.4325331,-0.009466696,13.130003,-0.19680288,-0.07301527,0.013804731,0.06456955,-0.02172718,11.426484,-0.019857094,0.08321157,14.745177,0.16222814,-0.06373604,0.27778247,-0.41952166,6.699365,-0.023964044
t133,1.0599722,0.30260214,-0.04618663,8.417524,3.446908,4.4207983,-0.01445601,3.5186083,7.231642,-0.052141167,3.492694,-0.22932123,10.759582,-0.14433798,-0.06417507,0.010083097,0.061300505,-0.020595076,9.944339,-0.15387356,0.08507714,15.560641,0.1412712,-0.054221593,0.30916926,-0.24669912,6.7538157,1.0999033
t221,1.3843089,0.28884682,-0.052831206,8.828826,3.3453195,5.4070415,-0.012834106,3.769142,7.2898088,-0.05115224,1.4798502,-0.051460937,13.226444,-0.19637817,-0.073268615,0.00780248,0.06236409,-0.02171365,11.473975,-0.040054455,0.0812188,15.040677,0.16401643,-0.06413322,0.28593695,-0.4096982,6.760583,-0.019338021
t222,1.3933499,0.28864992,-0.052735485,8.847489,3.326358,5.405984,-0.012948737,3.7793908,7.274154,-0.05108216,1.4784055,-0.055566758,13.243261,-0.19726574,-0.073402785,0.0072357617,0.062223304,-0.021713551,11.486697,-0.040545676,0.08118962,15.051219,0.16427356,-0.064515606,0.28678605,-0.4110124,6.7758226,-0.018463615
t216,1.382567,0.2879253,-0.0528339,8.849953,3.2925117,5.3815455,-0.013028411,3.7857187,7.254574,-0.050940394,1.4751081,-0.05487956,13.247132,-0.19623297,-0.07312715,0.0069003827,0.062245477,-0.021728145,11.454812,-0.03890422,0.080462456,15.004652,0.1649721,-0.064840145,0.28500485,-0.4111254,6.768038,-0.020807743
t217,1.3815471,0.28738832,-0.052813683,8.851156,3.308029,5.386748,-0.012955479,3.7715108,7.271642,-0.051039714,1.481825,-0.0544056,13.242165,-0.19626352,-0.073212706,0.0070552076,0.062388588,-0.021670265,11.4438505,-0.040278025,0.08046216,15.015873,0.16455938,-0.06502171,0.28524584,-0.41215482,6.7639284,-0.020201854
t245,1.4128183,0.2862957,-0.05224327,8.818154,3.3057718,5.3592453,-0.013478208,3.758125,7.2867374,-0.051129505,1.4804866,-0.050176863,13.216901,-0.19465463,-0.07351893,0.009452042,0.062380824,-0.02201631,11.386407,-0.03714349,0.0802862,14.98224,0.1631511,-0.065372616,0.28496617,-0.4098595,6.711499,-0.018818878
t246,1.4143237,0.28617418,-0.05222048,8.817602,3.2987342,5.3606544,-0.013484922,3.7575374,7.284802,-0.051087614,1.4758712,-0.04888511,13.213786,-0.19431879,-0.07350246,0.009388506,0.062252432,-0.022098145,11.386575,-0.037003852,0.080199935,14.972088,0.16312853,-0.06550998,0.2851938,-0.4098733,6.710903,-0.018710643
t169,1.2413223,0.29475686,-0.049768437,8.661952,3.3737838,4.962353,-0.014022822,3.67012,7.2905445,-0.052028976,2.402412,-0.13740237,12.180441,-0.17184603,-0.06955681,0.0087550655,0.061706986,-0.021580286,10.765751,-0.091027796,0.08301973,15.314602,0.15444505,-0.060155306,0.2974316,-0.3398616,6.773218,0.35462663
t146,1.0568264,0.30204028,-0.046812635,8.4249115,3.4357724,4.4724674,-0.01459928,3.5382593,7.238531,-0.052669816,3.4286988,-0.23326884,10.882966,-0.14422797,-0.064954266,0.008867612,0.060279474,-0.020739382,9.970234,-0.15241094,0.08427674,15.603716,0.14332148,-0.05525794,0.31052178,-0.25466684,6.775992,1.0408839
t111,0.6859978,0.32076833,-0.03916949,7.989912,3.5546908,3.4011855,-0.015804969,3.2951782,7.1713204,-0.05279152,5.647396,-0.43125188,8.155009,-0.08298136,-0.055228684,0.011951668,0.058945216,-0.019821137,8.251134,-0.27667248,0.089022666,16.212666,0.118727274,-0.041611627,0.33942434,-0.067808054,6.7504387,2.5044625
t96,0.3368598,0.32357517,-0.03159779,7.6451344,3.561695,3.0606732,-0.0144536635,3.0697799,7.006399,-0.05047281,6.0652113,-0.4751721,7.174236,-0.06762673,-0.049391765,0.011688178,0.060532194,-0.01915849,7.6714272,-0.29003248,0.10539859,15.695365,0.10392917,-0.025004132,0.33297318,-0.042726927,6.430702,2.7937727
t97,0.30735043,0.3253933,-0.031452116,7.6381125,3.5674746,3.0032473,-0.014448626,3.0595424,7.0026813,-0.050561532,6.1786137,-0.48429042,7.047389,-0.06540604,-0.048812747,0.011587795,0.060669795,-0.019043097,7.594394,-0.29693964,0.10554529,15.724559,0.102922976,-0.024064437,0.334119,-0.033584252,6.4463677,2.867332
t59,0.0064750845,0.3563821,-0.024734616,7.074047,3.9271264,1.6858793,-0.015198071,2.5864866,6.859291,-0.05508499,9.282602,-0.7981667,3.1744232,0.2133739,-0.038258504,0.0078238705,0.056953896,-0.01824748,5.1944385,-0.5066296,0.101029225,16.969334,0.07635117,-0.017247163,0.38440403,1.3087903,6.7372503,5.262737
t68,0.05441083,0.3602493,-0.026539942,7.1560087,3.9644077,1.7616643,-0.014502277,2.6443472,6.92069,-0.056005314,9.255402,-0.8259582,3.4127471,0.18371993,-0.039977938,0.010166563,0.057509433,-0.018867057,5.3115788,-0.5108878,0.102585405,17.232216,0.08210475,-0.018811468,0.39052424,1.226361,6.855983,5.2092767
t93,0.42336482,0.3285307,-0.03384419,7.7725015,3.7073083,2.8722384,-0.013279341,3.1722472,7.0977883,-0.051268045,6.8993635,-0.592775,6.8702917,-0.048735958,-0.04981752,0.017494887,0.060458306,-0.02075433,7.4252806,-0.34368095,0.107450984,16.507504,0.111082375,-0.026690947,0.35431212,-0.01770121,6.7667274,3.1765316
t94,0.5112351,0.3237083,-0.035064634,7.8548846,3.6579185,3.0794353,-0.012824479,3.2235231,7.091018,-0.050706077,6.406817,-0.54674315,7.4361506,-0.06172752,-0.05158485,0.01753912,0.061118823,-0.020913249,7.807143,-0.31249198,0.107250236,16.306927,0.11591954,-0.029078757,0.34693664,-0.057884194,6.7403784,2.853175
t138,1.2157288,0.29399928,-0.044780593,8.666219,3.4030879,4.6270413,-0.010009859,3.6478016,7.14542,-0.04757659,3.128385,-0.22091892,11.511832,-0.15459087,-0.06482128,0.014547336,0.06692949,-0.023511667,10.545048,-0.11513533,0.10462149,15.284117,0.15213645,-0.043975875,0.2989136,-0.32732004,6.763877,0.7858265
t197,1.2909709,0.29037547,-0.04591925,8.808256,3.406325,4.824894,-0.00977936,3.7170703,7.2271237,-0.04803447,2.8160305,-0.19997519,11.976992,-0.16291834,-0.066454686,0.015047272,0.06779476,-0.024176655,10.805936,-0.09880963,0.10528675,15.246995,0.15739849,-0.045472432,0.29586402,-0.35852212,6.8113637,0.59313244
t198,1.2448561,0.29257017,-0.045305707,8.766006,3.4280488,4.7193484,-0.010007618,3.6925128,7.233525,-0.048281208,3.0557761,-0.2219293,11.706298,-0.15634783,-0.06558862,0.015151557,0.0675118,-0.024091018,10.628312,-0.11286513,0.105615966,15.339683,0.15503523,-0.044390313,0.29949936,-0.33971936,6.818916,0.7421039
t173,1.3613292,0.28426543,-0.048757404,8.964915,3.336507,5.2201962,-0.008830917,3.788427,7.226235,-0.046825994,1.9110975,-0.103999674,12.969817,-0.18092842,-0.07006878,0.013409019,0.06886627,-0.024585728,11.41171,-0.049381625,0.10365353,14.915348,0.165197,-0.04837353,0.28708205,-0.42538953,6.745017,-0.00089985237
t168,1.1297514,0.2965329,-0.044240195,8.6538315,3.4816918,4.5055156,-0.010493575,3.6341906,7.2241325,-0.04846833,3.5414665,-0.2602835,11.140629,-0.14150172,-0.06361771,0.0146084875,0.06709069,-0.023714466,10.267487,-0.14109138,0.10596892,15.524099,0.15019506,-0.042128865,0.3067759,-0.29904002,6.8089404,1.03469
t258,1.3536929,0.28304273,-0.04822292,8.980907,3.3372102,5.1819243,-0.009121552,3.7964816,7.222758,-0.04633345,2.057686,-0.115326636,12.898996,-0.1778265,-0.06955589,0.012723045,0.06913366,-0.024952007,11.332563,-0.050245117,0.10435673,14.978198,0.16604203,-0.047351327,0.28593197,-0.41700158,6.777622,-0.00079106964
t259,1.358787,0.2827371,-0.048512965,8.998893,3.3290849,5.2231603,-0.009022573,3.8032517,7.2237396,-0.04620699,1.9693025,-0.10577391,12.992561,-0.17971742,-0.06994383,0.01254293,0.06922664,-0.024972882,11.383707,-0.04540487,0.104172245,14.943959,0.16681428,-0.047604926,0.2849207,-0.42376068,6.778831,-0.0055747214
t225,1.3590807,0.28264827,-0.048524756,8.990223,3.3283012,5.2308207,-0.00913634,3.8096848,7.2271886,-0.046451893,1.9500033,-0.10552529,12.983371,-0.17991407,-0.06992189,0.012516454,0.06883943,-0.024917703,11.382471,-0.046094913,0.10388464,14.932823,0.1665745,-0.047876958,0.28527972,-0.42196494,6.782691,-0.004402587
t105,0.6310069,0.3212435,-0.0365107,8.010245,3.6517384,3.2495716,-0.012725001,3.2851274,7.1544924,-0.050715894,6.1587276,-0.5175305,7.8577747,-0.06979707,-0.053277325,0.016767956,0.062467366,-0.021567276,8.103437,-0.2979518,0.10615178,16.353874,0.12085631,-0.030382141,0.3442309,-0.07886606,6.7805853,2.6972866
t80,0.2846081,0.34102726,-0.03150139,7.604545,3.8332775,2.473615,-0.013984022,3.0019655,7.0958924,-0.053227503,7.8228035,-0.68464345,5.659027,-0.026169974,-0.046750505,0.014958891,0.05944507,-0.020051047,6.6879997,-0.40626356,0.105761245,16.880684,0.101241015,-0.023514466,0.36844677,0.36785018,6.8245187,3.8886883
t78,0.3986886,0.32919985,-0.033670086,7.788677,3.696242,2.898433,-0.013140506,3.1579635,7.1094956,-0.051590454,6.782539,-0.5864375,6.939572,-0.054609813,-0.049701035,0.016453316,0.061053883,-0.020005077,7.4566026,-0.33746794,0.105988026,16.42395,0.11056307,-0.025517346,0.35200197,-0.018348463,6.726486,3.116179
t84,0.22751011,0.33702877,-0.03136424,7.5123706,3.7840993,2.5385852,-0.013870805,3.0455933,7.103499,-0.052351464,7.5101266,-0.6522759,5.79121,-0.036453787,-0.045959555,0.01650331,0.059915796,-0.019158918,6.7328243,-0.38933748,0.10377673,16.609404,0.10039119,-0.023353513,0.36672083,0.40473443,6.7662115,3.7997909
t119,1.1114656,0.28168148,-0.044359375,8.341803,3.2575521,4.7835584,-0.009296106,3.6879907,7.1419315,-0.047612388,2.4961414,-0.19614048,11.445613,-0.16952592,-0.063586235,0.018273965,0.06650311,-0.020857386,10.408445,-0.088373594,0.0976711,14.751574,0.15057403,-0.046974897,0.298603,-0.294789,6.547319,0.6840348
t126,0.64985925,0.3087461,-0.03897056,7.939177,3.5570621,3.7509472,-0.011489438,3.407509,7.1818366,-0.0499014,4.882654,-0.41843286,8.842179,-0.107979745,-0.05554091,0.01791617,0.06372787,-0.01986722,8.6521435,-0.23533688,0.10036518,15.692032,0.1275171,-0.03555742,0.33332,-0.12891012,6.69261,2.1313887
t127,0.73297673,0.30486837,-0.040129583,8.013099,3.5252156,3.9431517,-0.011204973,3.4613295,7.1852484,-0.049531195,4.4450502,-0.3802367,9.343481,-0.12003892,-0.0571073,0.017395431,0.06422744,-0.020095235,8.981868,-0.2098054,0.0997008,15.536112,0.13162956,-0.037375964,0.32746845,-0.16366424,6.668095,1.8632305
t121,0.54720044,0.31515643,-0.037192628,7.8562274,3.592246,3.4706848,-0.01213155,3.3514621,7.1836414,-0.050472945,5.4984946,-0.47289145,8.132511,-0.09142212,-0.05323423,0.018010477,0.06291453,-0.01969804,8.2017145,-0.2707891,0.1011242,15.913718,0.12139263,-0.03267565,0.3419026,-0.07800415,6.7171717,2.528664
t71,-8.515268e-06,0.3654039,-0.025597071,7.080074,4.0427957,1.588282,-0.014389853,2.5287008,6.945593,-0.057287745,9.701177,-0.8747386,2.8481207,0.3554447,-0.03888627,0.009134244,0.05736039,-0.018536454,4.9561224,-0.5405485,0.10106998,17.455349,0.07840285,-0.017296694,0.39681128,1.4475687,6.900856,5.549469
t283,1.3659518,0.29932675,-0.046782013,8.706371,3.1023269,5.301971,-0.008319491,3.7626157,7.11576,-0.047282696,1.3531016,-0.10407624,12.970486,-0.20414968,-0.07105012,0.007812992,0.06409444,-0.018955259,11.370498,-0.008092536,0.09193615,14.536893,0.15543254,-0.046566524,0.27822325,-0.41937327,6.46829,-0.024654534
t284,1.3659326,0.29932323,-0.04678115,8.706424,3.102233,5.3019342,-0.00831918,3.7626133,7.115776,-0.047282334,1.3530368,-0.10408234,12.970498,-0.20414992,-0.07104961,0.007810767,0.06409605,-0.018955324,11.370497,-0.008087579,0.091935426,14.536837,0.15543233,-0.046563614,0.278223,-0.41936678,6.468205,-0.024655607
t161,1.336734,0.29876736,-0.04695892,8.753728,3.037311,5.266217,-0.008838603,3.7631714,7.082254,-0.047343783,1.3390692,-0.10070522,12.973651,-0.20668589,-0.070693105,0.006527997,0.06541981,-0.018730775,11.364043,-0.0091383355,0.0914688,14.46816,0.15616177,-0.045743972,0.2749925,-0.41664696,6.4835634,-0.022703517
