,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
t162,12.255351,-2.4437013,7.270267,5.0538397,5.7651315,3.0533082,3.8067396,7.9627914,6.2876463,6.977434,2.660466,1.8778665,5.2376623,4.6096287,1.0007868,3.3610785,6.863978,2.4584107,5.0443273,3.126955,4.4314785,4.5255756,6.1531997,5.853879,6.808634,6.443312,7.005368,5.258372
t163,12.353253,-2.4762592,7.3540697,5.124076,5.6873884,2.9899147,3.7137947,8.033652,6.428262,6.9118395,2.6711154,1.8124826,5.260333,4.712389,1.0566953,3.3309686,6.8037515,2.5367386,5.103232,3.2262528,4.3474236,4.4529624,6.0424023,5.941587,6.766491,6.338492,6.9977617,5.3573856
t166,12.342141,-2.5316937,7.361658,5.163283,5.66699,2.9462955,3.7254317,8.056269,6.3980007,6.912453,2.6710806,1.7969795,5.278356,4.6911583,1.0430437,3.3496797,6.7791977,2.560958,5.064962,3.209585,4.3220267,4.440549,6.0496936,5.965853,6.759751,6.369598,7.037855,5.3455434
t231,12.349323,-2.4934769,7.3838778,5.129545,5.6497903,2.9790246,3.7179952,8.06146,6.436336,6.921056,2.6464024,1.8010974,5.2917085,4.709493,1.0442624,3.350356,6.7677913,2.5288785,5.091862,3.2427638,4.3561244,4.4624934,6.046672,5.934381,6.7921896,6.341143,7.0223413,5.3532386
t275,12.283201,-2.4879894,7.373875,5.1018333,5.6404953,2.996767,3.7850418,8.054861,6.3626037,6.9856505,2.6042342,1.8262227,5.313163,4.6447563,0.9838203,3.4047632,6.7623405,2.4738262,5.0323043,3.2161944,4.422741,4.5266395,6.113579,5.866928,6.8352184,6.4039164,7.070612,5.287915
t276,12.332758,-2.4662154,7.352757,5.103083,5.6831894,3.00748,3.7342024,8.033385,6.409131,6.93456,2.6491868,1.825256,5.2715096,4.693918,1.0379419,3.3462238,6.7990656,2.505257,5.0926857,3.2202764,4.377063,4.4791574,6.0660453,5.91189,6.792043,6.354104,7.008314,5.337255
t104,12.151706,-2.3905864,7.129843,4.9650364,5.905866,3.1311924,3.9007103,7.8336077,6.10844,7.029606,2.6895347,1.9642382,5.171423,4.490619,0.9610438,3.3603582,6.983233,2.3849905,4.999372,2.9677246,4.502526,4.587408,6.2660894,5.774571,6.8246264,6.570154,6.9719872,5.1539593
t85,12.001044,-2.311707,7.065069,4.832682,5.97071,3.2074003,4.0394053,7.6377616,6.013987,7.1427197,2.7069697,2.0730069,5.1434875,4.3255796,0.9119082,3.3468504,7.0863485,2.2878723,4.9287243,2.7726367,4.6241813,4.6977906,6.41679,5.643323,6.8671994,6.7287908,6.9156256,5.0185137
t86,12.036448,-2.312968,7.0505757,4.8479047,5.9658985,3.1883607,3.998448,7.666985,5.974354,7.128932,2.7115986,2.0477593,5.117599,4.3440113,0.9125878,3.3516593,7.0938697,2.301629,4.96787,2.791267,4.5839067,4.6766114,6.3747826,5.6716146,6.8447556,6.702303,6.9074087,5.0428567
t242,12.974627,-1.89806,6.565106,5.0757456,6.2202463,3.3449109,3.1652544,8.226913,5.6727467,6.568037,2.869688,2.2828639,4.678121,5.095487,1.6657423,2.819708,7.0795937,2.418068,5.9221444,2.5665607,3.5073693,3.9303608,5.1578684,6.5997944,6.2516437,6.1259274,6.467766,6.02611
t243,12.913942,-1.9428909,6.601125,5.076777,6.1720157,3.3041384,3.1918287,8.204345,5.695038,6.597575,2.8796566,2.252768,4.696515,5.055961,1.5838625,2.859239,7.050566,2.4232905,5.8429956,2.5849218,3.5959141,3.9862828,5.2461567,6.5390396,6.285357,6.1495657,6.48579,5.957623
t133,12.877156,-1.9573835,6.672347,5.020546,6.210446,3.3336518,3.3140938,8.099674,5.6488814,6.6914907,2.8008235,2.3001668,4.7661223,4.941782,1.5204697,2.9383335,7.1039476,2.3659034,5.75178,2.5599685,3.6687691,4.0837054,5.324124,6.504151,6.388058,6.2568073,6.562569,5.9205256
t221,13.008339,-1.9158422,6.5733514,5.027734,6.258738,3.3760803,3.1872017,8.192728,5.620542,6.5946116,2.8459015,2.337455,4.694031,5.0590653,1.6065224,2.8302186,7.116804,2.36492,5.8991957,2.5330827,3.5054471,3.9722073,5.153376,6.6350994,6.2858586,6.1624613,6.485961,6.0581584
t222,12.975413,-1.8717793,6.624194,5.0785084,6.2022095,3.32048,3.202075,8.145433,5.588039,6.6440525,2.8602357,2.3184783,4.671059,5.009996,1.6466188,2.8832304,7.060867,2.4186883,5.845077,2.487471,3.5626273,3.9836073,5.2108345,6.6050396,6.3338914,6.2096887,6.463795,6.0143466
t216,12.992504,-1.9158651,6.5923934,5.025591,6.2519846,3.3696785,3.2134838,8.170089,5.6084337,6.6160502,2.8404384,2.3394232,4.7067866,5.033948,1.5990188,2.849025,7.1149683,2.3644173,5.8743186,2.5284197,3.5297055,3.989845,5.1781535,6.6198344,6.3097296,6.185895,6.4997053,6.0396166
t217,13.031431,-1.9181875,6.599902,5.0151668,6.271783,3.3875463,3.184753,8.171658,5.590052,6.613632,2.8306904,2.3622084,4.70376,5.0421305,1.6219679,2.8499458,7.125965,2.3540335,5.9053493,2.5365283,3.4859858,3.9733462,5.134265,6.659214,6.3057113,6.1809087,6.4951105,6.081395
t245,13.029533,-1.8375877,6.6330934,5.0781374,6.2247844,3.3278472,3.1777475,8.125565,5.5556345,6.661854,2.841715,2.3681555,4.6381073,4.9950523,1.5898163,2.8969011,7.0608506,2.3996377,5.8328624,2.4405375,3.525811,4.021789,5.168117,6.6610246,6.3513083,6.2292056,6.433315,6.0768557
t246,12.939463,-1.8791813,6.5893316,5.0757437,6.1916604,3.312317,3.224904,8.166426,5.629785,6.625599,2.8558607,2.2900472,4.673182,5.020525,1.6005265,2.862182,7.0592875,2.4144874,5.820947,2.480501,3.5937572,4.015937,5.241299,6.5677743,6.3163586,6.1940174,6.4675884,5.978492
t169,12.986687,-1.8447368,6.6600842,5.0454445,6.2484827,3.3542714,3.2529042,8.103706,5.590838,6.684534,2.7971156,2.3665419,4.693142,4.9676485,1.5812792,2.9218452,7.1000667,2.3746953,5.8052626,2.447225,3.558228,4.0440817,5.2056227,6.6202574,6.3750124,6.2518935,6.4912252,6.04705
t146,12.891355,-1.9535837,6.6501417,5.027762,6.2041264,3.3281434,3.2889469,8.121868,5.6442914,6.6703906,2.823176,2.2973285,4.752451,4.964468,1.5352365,2.9148238,7.0939355,2.3748062,5.7715073,2.5577254,3.6560345,4.0603766,5.3098297,6.517287,6.3664017,6.2351503,6.5477986,5.9308124
t111,12.291177,-2.2273839,6.949822,4.9333673,6.0110755,3.18282,3.7865224,7.801971,5.8817306,6.984901,2.7052574,2.076794,5.0459123,4.5325933,1.0603803,3.2639902,7.085453,2.3342133,5.182693,2.7569563,4.3302574,4.5029855,6.0478067,5.9157043,6.702557,6.559434,6.841439,5.2998796
t96,12.106491,-2.3074474,6.9510436,4.8444567,6.0529833,3.1840174,3.9357657,7.6605053,5.9212594,7.0284705,2.7218044,2.006403,5.0805874,4.39932,0.914743,3.3200562,7.161804,2.2806304,5.0505524,2.7571883,4.4716887,4.625137,6.2710524,5.7739534,6.7674,6.6684413,6.866814,5.116171
t97,12.128049,-2.3090394,6.977688,4.8499756,6.045395,3.1774576,3.9177551,7.6594553,5.9440327,7.0575905,2.7210195,2.0148332,5.0887423,4.393926,0.9186935,3.3190253,7.150532,2.2789865,5.0657988,2.766925,4.4715233,4.638824,6.3058343,5.764204,6.7783194,6.653465,6.8753824,5.135179
t59,11.8575735,-2.3091779,7.0003057,4.5528793,6.0219355,3.247177,4.175694,7.371183,5.943169,7.275271,2.786364,2.0306587,5.1393375,4.1223607,0.73305565,3.302834,7.2785106,2.1378088,4.935275,2.5797484,4.6786785,4.891056,6.4493527,5.553644,6.7970037,6.838966,6.6862826,4.9128838
t68,11.856977,-2.2744489,7.027674,4.5791526,6.000918,3.2232676,4.145038,7.3941703,5.952984,7.286476,2.795523,1.9966274,5.139466,4.12117,0.7268699,3.3380733,7.2846446,2.1345127,4.931693,2.6008976,4.648454,4.8934236,6.4789605,5.5226703,6.8271294,6.872024,6.711491,4.878795
t93,12.05928,-2.2233462,6.9729266,4.8095183,6.008428,3.2006686,3.9876862,7.604241,5.91723,7.049726,2.6701741,2.0802698,5.0802903,4.369508,0.93968606,3.3260555,7.131039,2.281121,5.0227866,2.7208345,4.567689,4.6215234,6.212449,5.704864,6.811813,6.7203226,6.8573136,5.0674043
t94,12.05211,-2.2193735,6.9721193,4.807128,5.996832,3.191892,3.988238,7.602315,5.8883824,7.0632577,2.6693192,2.0713243,5.0766816,4.3536677,0.92853105,3.332355,7.144509,2.2774074,5.0260344,2.715369,4.5592713,4.6309576,6.1895967,5.6989985,6.8047175,6.725054,6.8535047,5.0581264
t138,13.248813,-3.6017272,7.3006005,6.22899,5.930778,2.0028405,3.050722,8.67295,6.206318,6.592246,2.5465693,0.8299246,5.772661,5.599084,0.7799484,3.4551563,6.892069,2.8282146,5.11955,4.119539,3.39402,4.1673474,5.905106,6.888627,5.6323533,5.3486285,8.042592,6.3574896
t197,13.270637,-3.6218455,7.315081,6.255016,5.948807,1.985375,3.026279,8.693626,6.2022557,6.581045,2.5356007,0.8127069,5.782524,5.6269226,0.77107507,3.4726863,6.8878765,2.8459334,5.116231,4.1380677,3.3670552,4.1451163,5.9023867,6.915228,5.616115,5.3207483,8.060328,6.3847256
t198,13.264507,-3.6192317,7.2975445,6.2442603,5.956796,1.9860508,3.0396736,8.686167,6.213732,6.5986066,2.5251138,0.81549484,5.7824907,5.615739,0.76126146,3.4646091,6.8853817,2.8272965,5.103614,4.135385,3.3776317,4.1565127,5.917277,6.9049525,5.618176,5.3296857,8.057435,6.374963
t173,13.216374,-3.562452,7.31527,6.1818576,5.996987,2.0401647,3.0598385,8.649918,6.1935096,6.606625,2.4967926,0.8713238,5.7581773,5.5648093,0.7481293,3.4986665,6.8767076,2.8150475,5.0787687,4.0812244,3.4260976,4.1385994,5.930323,6.8562765,5.672914,5.39051,8.000484,6.3204885
t168,13.223742,-3.5862727,7.2954836,6.1898193,5.919501,2.0137367,3.0779245,8.6527195,6.2104535,6.601763,2.548139,0.8399143,5.769397,5.5608387,0.7775882,3.4455864,6.88764,2.8129394,5.1115947,4.110391,3.4299319,4.185026,5.909829,6.853298,5.639885,5.3865385,8.027046,6.320908
t258,13.272582,-3.6330347,7.2714567,6.246999,6.0189714,1.9656296,3.0440297,8.690889,6.235177,6.6317267,2.4746974,0.8068156,5.79121,5.6212254,0.7185798,3.4707203,6.8742766,2.801205,5.061675,4.1473203,3.3723142,4.1544433,5.9562283,6.910514,5.6081333,5.3200336,8.067626,6.3820715
t259,13.253747,-3.6057265,7.2406626,6.2247977,6.0803504,1.985144,3.0626082,8.671901,6.247967,6.678326,2.412461,0.83788437,5.7787886,5.605705,0.672363,3.4843636,6.8664427,2.7611272,5.0094223,4.1184964,3.3890676,4.1515946,6.009663,6.8934712,5.6379414,5.3360496,8.038139,6.36499
t225,13.247306,-3.5843737,7.282718,6.224359,6.050125,2.0121956,3.0445564,8.671645,6.215413,6.6388345,2.445206,0.8592458,5.7677755,5.607717,0.7046875,3.5023308,6.8735356,2.7977479,5.04284,4.0964704,3.3871372,4.1303,5.9725914,6.8946967,5.661218,5.3419785,8.020123,6.363303
t105,12.093844,-2.2589357,6.9644966,4.897391,6.01155,3.1834462,3.9607682,7.682589,5.879838,7.01012,2.664978,2.0777519,5.0871277,4.432321,0.9849015,3.35754,7.0792613,2.3459158,4.9890833,2.7834256,4.5424156,4.5627494,6.1648455,5.7468567,6.803297,6.688153,6.9353776,5.0904226
t80,11.9866705,-2.2472932,6.982427,4.7208157,6.0161157,3.2161634,4.027814,7.522579,5.9026127,7.1764655,2.7266245,2.0189958,5.0721707,4.2417803,0.82698655,3.3307323,7.2270956,2.2030513,5.0291195,2.6660147,4.564286,4.7535863,6.343185,5.632274,6.8139114,6.771357,6.799915,4.9925175
t78,12.036191,-2.2244763,6.978979,4.7971396,5.997593,3.194994,4.001792,7.587426,5.898247,7.0735044,2.6725554,2.0775187,5.0774803,4.3393455,0.9223954,3.3318183,7.1478157,2.2730117,5.016723,2.713805,4.573937,4.644301,6.227153,5.682147,6.814066,6.7308774,6.8571415,5.0458636
t84,12.0149975,-2.2512152,7.029358,4.7889895,5.9314885,3.1746995,3.985947,7.5911884,5.838147,7.2238607,2.7247458,2.02296,5.033797,4.241931,0.8457539,3.3349583,7.2084723,2.2633812,5.0533485,2.7267795,4.5281944,4.7502494,6.36086,5.6463265,6.809668,6.711842,6.864468,5.0203304
t119,13.17268,-3.4858704,7.3177466,6.162419,5.9166856,2.1170042,3.081033,8.609877,6.1609726,6.5856466,2.5745313,0.9422665,5.708949,5.5418463,0.82673836,3.46593,6.913747,2.8233068,5.1492863,4.002125,3.4540734,4.168131,5.888676,6.8270216,5.7467813,5.4234176,7.93895,6.28985
t126,12.172717,-2.3346112,6.985701,4.9534984,6.0339475,3.1385264,3.9009924,7.744834,5.979215,6.9373536,2.6428645,1.9939843,5.1498756,4.5072756,0.96999514,3.389331,7.0498333,2.3457263,5.0075064,2.8598866,4.489117,4.533304,6.1712565,5.81576,6.7966647,6.641887,6.987515,5.1595573
t127,12.222846,-2.3711143,7.013846,4.996354,5.998094,3.08476,3.86004,7.781432,5.991192,6.93314,2.6155293,1.933321,5.1961446,4.54173,0.9430956,3.4044545,7.0438538,2.3488266,5.0202885,2.9022005,4.4509096,4.532896,6.1390376,5.857374,6.7635875,6.600861,7.0177093,5.208056
t121,12.162443,-2.2842655,7.002652,4.9091816,5.9949813,3.1252327,3.9010441,7.6974063,5.948156,7.0097065,2.6433964,2.0040414,5.1356053,4.447324,0.9423508,3.357929,7.0961795,2.3084865,5.052326,2.8016038,4.4870996,4.5843587,6.1634007,5.7863617,6.780292,6.6514516,6.9269624,5.1583476
t71,11.857481,-2.2769415,7.0359154,4.559242,5.9882917,3.2322996,4.145353,7.3594713,5.958433,7.310169,2.7532763,2.0061743,5.1306624,4.0891414,0.69821393,3.3368878,7.3119793,2.1026406,4.967056,2.5812552,4.6554527,4.925372,6.48675,5.5189404,6.828714,6.858416,6.708406,4.891831
t283,12.429015,-2.6835148,7.526154,5.4280677,5.3516974,2.6543908,3.6401575,8.18533,6.26605,7.0333433,2.5791898,1.5843472,5.4537573,4.7698812,0.9801299,3.4741216,6.713627,2.6573558,4.9654913,3.4604213,4.242861,4.520885,5.9017215,6.0328484,6.5210657,6.187021,7.2598066,5.4586873
t284,12.45708,-2.7148185,7.5752892,5.448207,5.3085375,2.6645036,3.6513379,8.235077,6.2596173,7.0244865,2.575662,1.5438955,5.4686317,4.827543,0.93846524,3.4611921,6.651222,2.7250416,4.991246,3.5150745,4.223726,4.425975,5.9319277,6.055686,6.504608,6.116382,7.2748566,5.50377
t161,12.425368,-2.6805403,7.5858,5.464749,5.2870164,2.6384306,3.6820443,8.2549925,6.2429786,7.0554266,2.5496533,1.573851,5.4460573,4.7990994,0.9310476,3.4337177,6.635416,2.704996,5.013777,3.4944465,4.2565746,4.4291096,5.9494762,6.021928,6.534832,6.144768,7.2944164,5.469451
t244,12.424988,-2.6817446,7.589469,5.451015,5.2857275,2.6469781,3.6804383,8.256738,6.250266,7.0517044,2.5495322,1.5724319,5.4276643,4.798595,0.9459168,3.434111,6.630229,2.6944084,5.0115433,3.4747689,4.2587004,4.4374647,5.952741,6.0194936,6.5366826,6.148687,7.2775254,5.4664783
t248,12.367329,-2.6315725,7.5717106,5.482099,5.287391,2.600906,3.7255023,8.234033,6.219134,7.0859046,2.549431,1.6227976,5.4376616,4.734336,0.9394208,3.4640763,6.6679497,2.6724713,4.974748,3.4724436,4.3181195,4.5093184,5.9439106,5.9587045,6.585339,6.2132344,7.3070393,5.402816
t249,12.443645,-2.7037528,7.567591,5.4495606,5.31207,2.65803,3.6566403,8.222471,6.2613387,7.0253043,2.580435,1.5537058,5.4760866,4.811286,0.94321656,3.4749582,6.6660743,2.7212415,4.9742136,3.5144598,4.2383285,4.4466157,5.9196534,6.039704,6.513099,6.1359143,7.276381,5.484482
t214,12.4177065,-2.682039,7.585236,5.4831605,5.2844324,2.616915,3.684489,8.250634,6.2342715,7.0632305,2.547337,1.5740241,5.4592857,4.7836437,0.92394227,3.448386,6.6461115,2.7074072,4.996151,3.5062056,4.261109,4.456657,5.9442577,6.0171003,6.5339103,6.1521907,7.3098598,5.4642286
t154,12.254421,-2.4063294,7.2096047,5.1242437,5.7049785,2.9470627,3.823002,7.910338,5.9879675,7.0586343,2.5960853,1.8830688,5.2474437,4.569914,0.9628901,3.4068413,6.9141774,2.4703667,5.0163875,3.0369594,4.4202,4.534571,6.0592456,5.8598037,6.694685,6.4754734,7.066962,5.2680683
t151,12.41875,-2.6599452,7.5764823,5.428209,5.2950296,2.6798227,3.7069156,8.248979,6.272056,7.0277324,2.5911126,1.592561,5.4106703,4.817737,0.97551584,3.4754782,6.6411138,2.6923048,4.976413,3.4717004,4.275917,4.4159827,5.935434,6.0030265,6.5585337,6.1581526,7.248409,5.452902
t99,12.115219,-2.2437375,7.0647173,4.910019,5.8718414,3.1395457,3.9327664,7.724531,5.894903,7.1384373,2.6575491,2.0762515,5.113474,4.395257,0.9709939,3.3495681,7.0461206,2.3453844,5.0221763,2.788686,4.5347934,4.621137,6.194375,5.723597,6.7978525,6.657013,6.9140573,5.1230884
