"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121"
"t90",-0.0872732477249748,0.0589289934471236,0.0956759978370155,0.0217877816642231,8.76073644601703e-06,0.261178782684167,-0.0493905200605373,-0.149387885517101,-0.00551150734919725,0.0276814172535177,-0.0006676724041657,0.0396479480610551,0.00177141063878275,0.0565489893793111,-0.0109194078217399,-0.00532115075442808,-0.0100582136299438,0.00178955547735628,-0.00094734443428195,-0.00357965932772335,-0.000260032044215569,-0.00652338379771178,-0.00334654311322457,-0.000389240781809838,-0.0499469459659344,0.00463858490452036,-0.0614026415946168,0.000288275457273537,0.000499718843550815,-9.11733318639653e-05,1.9647787008997e-16,0.532063737436906,-0.00216450853305845,-0.00473406918626336,-0.124502033045627,-0.000251447262853074,-1.02651176795461e-05,-0.000235865125895863,0.000548684816624296,-1.19819163207236e-05,7.52373439216689e-05,-5.98836668306083e-05,4.56978224608166e-06,0.00301811656390975,0.259084915219937,-1.56913106714354e-05,0.00713795770024144,-0.000115842093633239,3.9754709882604e-16,2.13113830625886e-05,0.000311575844515995,-3.51764184911200e-11,-2.29795864949728e-05,-1.00360548025725e-07,-7.90549825925834e-08,0.000363188787899451,-6.9996402018188e-09,3.52324644982846e-07,0.000600141925325214,3.87630182937421e-05,2.09472558068901e-07,-2.67234016504934e-07,2.30247873994235e-06,6.96670423055184e-06,-1.85650492077166e-05,5.84508820242124e-05,-9.63899848674835e-06,5.46682796539769e-05,-2.71573811693002e-06,3.5780764285232e-16,2.52288363064187e-05,-2.30481660088162e-06,-3.52147137869088e-05,8.36083891647268e-06,2.94568223121249e-06,-1.7816356291706e-05,3.00003447424847e-06,1.45598686645888e-07,-1.34964132789909e-16,1.33843825743231e-06,-2.66861330884076e-16,5.15431690163411e-16,0.0114844643614914,1.07470971277197e-06,2.42275609442072e-08,-2.9310683099694e-06,-0.000406859254049853,1.3263208947971e-08,4.12815696024822e-16,-1.80417797301393e-15,-5.83179305292756e-07,-1.14307843733839e-17,7.78313361457193e-16,1.35403194979558e-06,-2.65023409385986e-05,7.24909390382882e-16,3.68039507517629e-09,-0.000816072216420302,-6.13399662512224e-07,-1.88828585094895e-15,5.38988480358128e-15,5.40472847653231e-07,-4.23798115456566e-14,-0.707106781186546,2.08809879962796e-07,-1.97175182447701e-14,9.49681656500139e-15,-8.0258198900384e-15,7.00626454915471e-15,4.00684593476604e-05,-3.08335636159992e-14,5.2356073377396e-07,-5.46746878175437e-16,2.69097379891784e-15,-1.67206214574602e-15,-2.53151967760803e-16,1.40772165520962e-15,-8.09709755363094e-16,3.59240456731321e-16,2.57016972582361e-14,-2.53683287676409e-14
"t91",-0.0872732477249748,0.0589289934471236,0.0956759978370155,0.0217877816642232,8.76073644603612e-06,0.261178782684167,-0.0493905200605373,-0.149387885517101,-0.0055115073491972,0.0276814172535177,-0.000667672404165665,0.0396479480610552,0.00177141063878291,0.0565489893793111,-0.01091940782174,-0.00532115075442823,-0.0100582136299439,0.00178955547735624,-0.000947344434281762,-0.00357965932772336,-0.000260032044216128,-0.00652338379771176,-0.00334654311322314,-0.000389240781810489,-0.0499469459659343,0.00463858490452044,-0.0614026415946168,0.00028827545727328,0.000499718843550826,-9.11733318641323e-05,1.02787995050633e-16,0.532063737436905,-0.00216450853305925,-0.00473406918626367,-0.124502033045626,-0.000251447262852943,-1.02651176795609e-05,-0.000235865125895785,0.000548684816625031,-1.19819163206508e-05,7.52373439212443e-05,-5.98836668312328e-05,4.56978224642287e-06,0.00301811656390937,0.259084915219936,-1.56913106714109e-05,0.00713795770024134,-0.000115842093633691,5.29262206074868e-16,2.13113830620719e-05,0.000311575844515104,-3.51763919109391e-11,-2.29795864960404e-05,-1.00360547726442e-07,-7.90549828811211e-08,0.00036318878789901,-6.99964130504872e-09,3.52324645426934e-07,0.000600141925325371,3.87630182942139e-05,2.0947255827444e-07,-2.67234016858384e-07,2.3024787405445e-06,6.96670423048566e-06,-1.85650492060187e-05,5.84508820244633e-05,-9.63899848764108e-06,5.46682796573265e-05,-2.71573811821735e-06,2.49387425604445e-16,2.5228836304701e-05,-2.30481659939152e-06,-3.52147137852047e-05,8.36083891612013e-06,2.94568223112824e-06,-1.78163562916175e-05,3.00003447382453e-06,1.45598687258446e-07,3.24889997398692e-16,1.33843826028253e-06,7.34070850106746e-16,-1.92256217183838e-15,0.0114844643614956,1.07470971030419e-06,2.42275599964647e-08,-2.93106831256537e-06,-0.000406859254046589,1.32632100613295e-08,4.89056102911127e-16,1.30444649593653e-15,-5.83179303527884e-07,-3.36812394709699e-16,-4.92001613001842e-16,1.35403194657198e-06,-2.65023409363715e-05,-7.18176835373792e-16,3.68040070418798e-09,-0.000816072216414031,-6.13399660828448e-07,2.48310350785831e-15,-6.52231825081587e-15,5.4047242676622e-07,4.15984973286917e-14,0.707106781186547,2.0880978634883e-07,1.96745824477151e-14,-9.77754709463059e-15,6.9665528564955e-15,-6.39273957928926e-15,4.00684593719426e-05,2.83413235965215e-14,5.23560732377045e-07,-9.99007846846646e-16,-1.65140756055799e-15,1.87190958488887e-15,9.69095137147422e-16,-2.21723926813362e-16,5.06627705045009e-16,-3.18063751255889e-16,2.11746524191981e-14,-2.53891454493524e-14
"t36",-0.0865767690988655,0.0582396447938595,0.0942880604524009,0.0213631349848362,8.53817498897187e-06,0.253172335965377,-0.047872618209042,-0.143823584633225,-0.00529388752766266,0.0265458544919277,-0.000635875781302047,0.0376812435222649,0.00168206706249978,0.0531815829381768,-0.010047325396459,-0.00489511190010635,-0.00908635083003713,0.00160415007395347,-0.000832010556988615,-0.00308181083284058,-0.000218078001456697,-0.00539328426107365,-0.00273195433171283,-0.000314559997864912,-0.0399138919463246,0.0036924470974459,-0.0489835937500985,0.000231544175902936,0.000404255537364901,-7.6458504653479e-05,4.13274055696546e-17,0.061603170600378,-0.000241643894629667,-0.0004224813397012,-0.00357405572248358,3.63639718269318e-05,1.59497171175624e-06,0.000158263548055725,-0.000374734145188542,8.50940767347687e-06,-7.28320295345854e-05,0.000124014531998923,-1.03343622144435e-05,-0.0068668069942369,-0.628899796410151,4.26960445007005e-05,-0.0238505100748177,0.000490570646887979,-7.16814669710473e-16,-0.000137951834673771,-0.00216839087275893,2.24533903456438e-09,-0.00124958922152452,-2.15989163628651e-06,-1.23866347423982e-06,0.688374797445015,-2.74690278649322e-08,1.86990103808746e-06,0.00258652044349238,0.000159970542727298,8.19197797138825e-07,-1.02953806241238e-06,8.86466544509565e-06,2.49958778054421e-05,-6.16315206785281e-05,0.00017897617216208,-2.93129783995767e-05,0.000155674955873869,-7.67907301741345e-06,-1.38893113239211e-15,7.04698866949913e-05,-6.26645838392778e-06,-9.25053016997573e-05,2.13061905658996e-05,7.48663441379406e-06,-4.37195221988833e-05,7.21245972768145e-06,3.42644499707616e-07,6.26686038316179e-16,3.10478810216531e-06,1.04344541848249e-15,-1.75890387555075e-15,0.0378612849411763,3.95569267462421e-06,4.79803237665775e-08,-6.00395172635081e-06,-0.000815075696983639,2.64075462705608e-08,-1.86919441456004e-16,1.19207788492265e-15,-1.12067787879476e-06,3.49848215661333e-16,1.79284386547909e-16,2.49989439840173e-06,-4.83953695742628e-05,1.57518636358905e-16,6.6891316530535e-09,-0.00147975715686271,-1.10853577495726e-06,4.68024728107004e-16,-2.67653688183855e-16,9.46823577440097e-07,1.67062087579164e-16,9.2843216642057e-17,3.62904582864267e-07,2.63647737789151e-16,-2.83461768711051e-16,-2.61381691529051e-16,3.89256221710857e-16,6.87718768177323e-05,1.83598888111621e-15,8.91680349321871e-07,-7.7756958963789e-16,-6.63099385637598e-16,-4.83620102879015e-16,2.76308434144676e-16,1.37194405421183e-16,-9.2802377475535e-17,-1.0266223961046e-16,2.34246255145894e-14,-2.55032758680567e-14
"t38",-0.0866531168002811,0.0583156175377756,0.0944416556728382,0.0214104796602545,8.56321528986195e-06,0.254080646441471,-0.0480448416352995,-0.144461663352978,-0.00531893619425348,0.0266769006090425,-0.000639587206452494,0.03791161025075,0.00169254770763944,0.0535832630803872,-0.0101556868942431,-0.00494807251077356,-0.00921180790801057,0.00162850283188921,-0.000847937394022057,-0.00315456172160474,-0.000224799690084706,-0.00558629398163004,-0.00284466302190992,-0.000329319031891538,-0.0421788679236992,0.00396129851933453,-0.0528161394938028,0.000251712070707378,0.000442004670052868,-8.51829729733807e-05,1.96850500075617e-16,0.0405606931471903,-0.000170303733852018,-0.000327573374576147,-0.00297706659199467,3.20570473342969e-05,1.40854165060444e-06,0.000144883962849494,-0.000343180435776448,7.79915038898963e-06,-6.71444126727938e-05,0.000115511394515828,-9.63377454998911e-06,-0.00640164161629019,-0.586628100086426,3.98624025170246e-05,-0.0222982104392553,0.000459197747243409,-8.57034668141283e-16,-0.000129303574602243,-0.00203274621803942,2.1046023380077e-09,-0.00116934670294269,-2.01472075817952e-06,-1.15079724683087e-06,-0.725031299251757,-8.38695959995981e-08,1.81402276210168e-06,0.00249454387184252,0.00015420056033484,7.89297877244184e-07,-9.91873878681757e-07,8.540334601539e-06,2.40760891692291e-05,-5.936921272663e-05,0.000172485872141016,-2.8251599686105e-05,0.000150145505592676,-7.40703886343328e-06,9.53865913303321e-16,6.79857028269016e-05,-6.04830347105192e-06,-8.93498831337898e-05,2.05969074889415e-05,7.23803872965051e-06,-4.23307280587472e-05,6.99302091997268e-06,3.33092972374235e-07,-9.7448879218645e-18,3.03636787235225e-06,1.11902343947987e-15,-2.03006148548888e-15,0.0432443202323204,4.66393575820687e-06,4.38720201193817e-08,-5.75648271888073e-06,-0.000784098905364422,2.54184767930729e-08,1.21562651718009e-16,-1.46730690252497e-15,-1.08121839001541e-06,4.61218068379792e-17,1.9059016159636e-16,2.41626174306861e-06,-4.67968530846494e-05,-5.64417192015154e-17,6.46937210664304e-09,-0.00143127121373939,-1.07235089566166e-06,-4.08207638254654e-17,-4.05067112497041e-16,9.16974537408799e-07,-4.19872713754136e-16,-5.87470946216182e-16,3.51565126288451e-07,-3.89896676970356e-16,1.75872658556663e-17,-7.58410540430439e-16,3.48351126873454e-16,6.66530375792487e-05,-5.54883331248128e-16,8.64448654894731e-07,-9.3659851467629e-16,-4.67201234719159e-16,8.40677072463111e-17,1.74785879177764e-16,7.19521371978686e-16,2.45327390554857e-16,3.18572025235242e-16,2.33058992584513e-14,-2.58419290188347e-14
"t66",-0.0878953347925679,0.0595523412300573,0.0969428798708476,0.0221819659211007,8.97156141208867e-06,0.268902932247571,-0.0508553014669562,-0.154882877381737,-0.00572815077439937,0.0288181860684618,-0.000700281681247974,0.041679819481618,0.00186400187564829,0.0601617701754468,-0.0119347362061933,-0.00581758602251167,-0.0112756231262569,0.0020294432771373,-0.00111071102812355,-0.00435730126837639,-0.000336221869239056,-0.00879054848313526,-0.00471846293566991,-0.000575000877306399,-0.0799503805221896,0.00845472620915536,-0.116909740671227,0.000589281757359276,0.00107418862302655,-0.000231502672574736,-1.7599452780361e-16,-0.316781711126159,0.00104200861358684,0.00128786543457072,0.00721000356089013,-4.17631650054078e-05,-1.7875264184291e-06,-8.58756365305453e-05,0.000201071067524411,-4.45362332137256e-06,3.10761465498641e-05,-3.11763307505319e-05,2.44420151624105e-06,0.00161730641363366,0.141671421668566,-8.89967549746771e-06,0.00433946158879022,-7.6881210207504e-05,4.23328333759811e-16,1.69924180589814e-05,0.000257332159498109,-1.44921714018045e-10,6.26217386335829e-05,8.27212507900864e-08,3.84428405057819e-08,0.00646570495104906,7.11843787365961e-10,2.45425811178476e-08,6.08263221279614e-05,4.00582673836971e-06,2.15456531141271e-08,-2.72709042596284e-08,2.34867034494456e-07,6.49707792010626e-07,-1.31860423860234e-06,1.44712887744329e-06,-1.85142103152663e-07,-2.98957178210381e-06,1.78033669037648e-07,-1.05579650603487e-15,-2.17653160381056e-06,3.27630012409539e-07,8.54750552831007e-06,-3.15618680952611e-06,-1.15598085451133e-06,1.19768978343312e-05,-2.90895225817295e-06,-2.32782271808642e-07,-3.5403943225556e-15,-4.27694303915902e-06,-1.57279364810139e-14,4.23225326644574e-14,-0.851135572152824,-0.000107725132841786,3.31939046731625e-07,-7.8558276141064e-06,-0.000791624513699133,2.430901774386e-08,-9.67604909831975e-16,-5.73286415351469e-16,-8.39000181865501e-07,1.58761176790127e-16,6.93027956829332e-16,1.65284706893411e-06,-3.12772418585157e-05,7.07168808492261e-17,4.28591052092239e-09,-0.000944285435294484,-7.03466067875992e-07,-5.2685644754487e-16,3.13912515142092e-16,5.77601517283324e-07,-1.24777901095331e-15,2.6402481588506e-15,2.19826882846542e-07,-5.84597976525685e-16,-7.03945682617796e-16,-2.34735473260201e-16,-8.92574730316376e-16,4.12820381412561e-05,-1.4907512201487e-15,5.32865947803481e-07,-1.52559494927293e-15,1.59872695148647e-16,-1.20031320840357e-15,7.24539119858205e-16,1.38350602817411e-15,-1.09377721281879e-16,1.05302667674976e-17,2.33076425858784e-14,-2.47504872232542e-14
"t107",-0.0882531492101517,0.059907415077899,0.0976592413214713,0.0224019642894923,9.08740837193486e-06,0.273088863539503,-0.0516489442478234,-0.157809158554542,-0.00584283634765131,0.0294175010848446,-0.000717172703128061,0.042726707200173,0.00191160129866103,0.0619738356853624,-0.0124162892809146,-0.00605290545569194,-0.0118262341120471,0.00213576513733434,-0.00117929343301889,-0.0046663536350494,-0.000364254813516086,-0.00958692571173904,-0.005178731271372,-0.000634710234908692,-0.0889886730698877,0.00950903964843193,-0.131866614462894,0.000667436980352467,0.00121982815888032,-0.000264756845223003,3.79055600652614e-17,-0.387739304811032,0.00128069543518277,0.00159920782531685,0.00910492034801605,-5.45331371157496e-05,-2.33823970687831e-06,-0.000120001193520928,0.000281318220855206,-6.24821158858122e-06,4.46428502398015e-05,-4.80099450903548e-05,3.79655934963023e-06,0.00251364432396891,0.221593208239226,-1.40770869226513e-05,0.00700189154831461,-0.000126826548870787,3.4825323364236e-16,2.9057181695186e-05,0.00044248742211359,-2.7198340241726e-10,0.000121494067021357,1.65761337779577e-07,7.88161076045648e-08,0.014623027834839,1.6135157988352e-09,6.56340983321136e-08,0.000198103329995467,1.39113819058113e-05,8.26622324633516e-08,-1.08135160272697e-07,9.32697715875931e-07,3.1569879041859e-06,-9.45876435181054e-06,3.36782487834624e-05,-5.61430601342139e-06,3.55895498691668e-05,-1.79123222719453e-06,7.3786044338247e-16,1.70347928497989e-05,-1.64557390950676e-06,-2.73189054802873e-05,7.10560771222787e-06,2.52648230405319e-06,-1.77480120082428e-05,3.40253263246591e-06,2.05895576111468e-07,1.93068037498359e-15,2.81467377825052e-06,7.25089467372744e-15,-1.9121149875209e-14,0.368765180046558,4.63824839366798e-05,-1.21626337265267e-07,9.82008267281919e-07,3.75250515256405e-06,5.62350954332601e-10,1.03262369873797e-15,-2.45200502116874e-16,-1.34526056531593e-07,-7.33676924747613e-16,-1.7926384529421e-16,4.69590775051173e-07,-9.82010953105662e-06,2.29723978701962e-16,1.39849821475596e-09,-0.000313800171990336,-2.39773191603142e-07,5.99786563863043e-16,-9.32941280303721e-16,2.39340945417493e-07,3.07104201060604e-15,1.0406793491299e-15,9.48953437949545e-08,4.18298743339461e-16,1.61135387493317e-16,-1.86951267232945e-15,6.90036684560537e-15,1.88999757938924e-05,2.00815908116984e-14,2.522545983624e-07,-2.55964076758404e-15,0.707106781186547,6.97939506839304e-14,-1.43551319146506e-15,-6.55465029907796e-15,-7.52593356811571e-16,-1.26080834623462e-15,2.32500004139773e-14,-2.53932631025857e-14
"t108",-0.0882531492101517,0.059907415077899,0.0976592413214713,0.0224019642894923,9.0874083719418e-06,0.273088863539503,-0.0516489442478235,-0.157809158554542,-0.00584283634765123,0.0294175010848446,-0.00071717270312808,0.0427267072001731,0.00191160129866101,0.0619738356853625,-0.0124162892809146,-0.00605290545569202,-0.011826234112047,0.00213576513733453,-0.00117929343301874,-0.00466635363504969,-0.00036425481351605,-0.00958692571173918,-0.0051787312713722,-0.00063471023490873,-0.0889886730698877,0.00950903964843199,-0.131866614462894,0.000667436980352338,0.0012198281588802,-0.000264756845222753,6.44249967926975e-17,-0.387739304811031,0.0012806954351825,0.00159920782531676,0.0091049203480159,-5.45331371153196e-05,-2.33823970716437e-06,-0.000120001193520762,0.00028131822085526,-6.24821158771733e-06,4.46428502394879e-05,-4.80099450903687e-05,3.79655934951354e-06,0.00251364432396909,0.221593208239228,-1.4077086922655e-05,0.00700189154831509,-0.000126826548870883,3.89433168022738e-16,2.90571816945426e-05,0.000442487422114278,-2.71983656889907e-10,0.000121494067020976,1.65761337673678e-07,7.88161072104556e-08,0.0146230278348389,1.61351515232545e-09,6.56340995459904e-08,0.000198103329995633,1.3911381905885e-05,8.26622326177987e-08,-1.08135158530601e-07,9.32697716245705e-07,3.15698790452423e-06,-9.45876435118068e-06,3.36782487837078e-05,-5.61430601294095e-06,3.55895498692103e-05,-1.7912322263469e-06,1.60197525880287e-16,1.70347928486358e-05,-1.64557390933591e-06,-2.73189054791887e-05,7.10560771133767e-06,2.52648230395594e-06,-1.77480120075206e-05,3.40253263344366e-06,2.05895576317192e-07,1.5737479825892e-15,2.81467377718182e-06,6.30068954392843e-15,-1.81664528599042e-14,0.368765180046558,4.63824839415287e-05,-1.2162633784086e-07,9.82008267594161e-07,3.75250515302298e-06,5.62351613943286e-10,7.33359891731785e-16,1.12870049085674e-15,-1.34526052973896e-07,-2.01260934808936e-16,-5.09087970533569e-17,4.6959077429357e-07,-9.82010952761696e-06,-1.65755296752922e-16,1.3984977747374e-09,-0.000313800171992776,-2.39773193323071e-07,4.78711539012784e-16,-2.62462411513384e-16,2.39340930285719e-07,-3.02304762560453e-15,-3.20939316701345e-15,9.48953463346503e-08,-5.35460421364933e-17,4.70023014788825e-17,7.48505909168193e-16,-5.4300476216404e-15,1.88999757803134e-05,-2.14823836727057e-14,2.52254579868397e-07,1.78868094569729e-15,-0.707106781186548,-6.85759534395412e-14,1.61610509918519e-15,7.219852401082e-15,6.25889908574425e-16,1.73545613030104e-15,2.30543936964567e-14,-2.59761301905121e-14
"t12",-0.0734016258492977,0.0451840122592493,0.0681139661226487,0.013644951719647,6.08572394363883e-06,-0.0134606195256664,0.00229007009420906,0.0213606361486755,-0.0023260476686346,-0.000689904003873462,0.000237804157014353,-0.0180847306704348,-0.000888961424271451,-0.0820325514164632,0.0414847882662981,0.0263931986276768,0.00964371497801194,-0.00233149015450612,0.0020526325908804,0.01116186792138,0.00124231326140218,0.0396745374007422,0.0260198852163861,0.00389662351568021,0.846171110856285,0.151834740274286,-0.470571529851625,-0.00063537866555782,-0.00285810452831004,0.00124727256311979,5.78765861225181e-16,-0.00396181107904459,-0.00656185229720696,-0.00798457616815405,-0.0261125571061497,0.0020326406515267,9.15565730210217e-05,-0.00753064072118827,0.0264295693573163,-9.14026070445205e-05,0.00151316321073537,-0.000130109256565439,4.73811195034476e-06,0.00287895860439385,0.00414296713168458,3.10354430841583e-05,-0.0650986061665703,-0.00172317708580999,4.33345058194024e-16,-0.000137449466819028,-0.00253840017505723,5.73342366879393e-09,-0.00551944483127379,-6.29572741288475e-06,-3.77385833912308e-06,4.82595119004269e-06,-1.95970198299013e-07,7.44464837426908e-06,0.019260870104838,0.000261649023175209,4.49126788562227e-06,-3.43340607100295e-06,2.96057598101999e-05,0.000146583165479434,-0.000661282294046279,0.000709095814550013,-0.000116400442175427,0.0016559974520527,-3.08153455170752e-05,6.48580236075716e-17,0.000285110874537823,-6.64455641133981e-05,-0.000379482787475478,8.77516037861185e-05,3.08423995109089e-05,-0.000180368997619481,2.96950766650948e-05,1.39879925148992e-06,1.16169988710243e-16,3.0500599660163e-05,1.1835261321846e-16,-4.86452106620032e-17,0.000281794270497938,-3.51509166127538e-06,2.66770058107187e-07,-2.73992854334595e-05,-0.00662210334823647,1.08524656185499e-07,2.89825582423944e-16,2.35317039232361e-16,-4.9036807559438e-06,-1.74255687297054e-16,1.2416043265468e-16,1.13274930973033e-05,-0.00023454018605107,1.67316601598037e-16,3.72576569110896e-08,-0.0115893149371967,-2.14106151544358e-06,2.16449315760969e-16,-3.68978279059321e-16,3.89031492089305e-06,-3.47699579207911e-16,5.34090267524091e-17,1.49864826546038e-06,-2.18116145847053e-16,-1.52243610464949e-16,-5.39500463763513e-16,4.42313591008809e-16,0.000285046631930006,-4.40233543978471e-16,3.69886131382176e-06,-8.75405535300027e-16,3.76910370943599e-17,-1.06914718303387e-16,2.87052568775332e-16,5.20164771615298e-16,-1.23233507894843e-16,4.36130233138193e-17,2.33314109022892e-14,-2.54801927017204e-14
"t22",-0.0852976342716262,0.0579504476674203,0.0958938728495958,0.0241135280206727,1.7421894548314e-05,-0.132902953473429,0.0235788761889822,-0.0670819167122512,0.00466371595962368,0.00108285807068366,-0.000168396314957431,0.0104910296171094,0.000475485852867397,0.0184247881086704,0.00220408023838293,0.00148047118085357,0.00059983887245486,-0.000200181025203209,0.000235114556234516,0.0013547932906067,0.000141265989242834,0.00411214792061767,0.00237197047218203,0.000303602043336196,0.0471909367602778,0.00360431661989983,-0.00665427954520968,1.86954369733206e-07,2.76601329625428e-05,-4.54525755213573e-05,4.69657674362472e-16,0.0016093291616049,0.0246496642574159,0.00387205693354584,0.0163504798811729,-0.00198471000501324,-9.1453821591321e-05,0.0462065470496923,-0.237174886434081,-0.00142136805880439,-0.00260322055158661,0.00070406818334677,-2.95893602192941e-05,-0.0181640843998614,-0.0292670465474047,-0.000272753504119286,0.931743359876127,0.0625574784449437,-4.5743622794185e-15,-0.00456921747568054,-0.0668414112929231,4.17107797075499e-08,-0.0332455726219806,-3.30670628099279e-05,-1.83272322099516e-05,1.85558158443905e-05,-7.50513367736062e-07,2.31033623838876e-05,0.0522550697665981,0.000688619711664078,1.13660595710106e-05,-8.59130816956242e-06,7.4044769158564e-05,0.00034623552848993,0.0587352399178626,0.00150952782106589,-0.000246201313503005,0.00487049033904364,-6.05142063785158e-05,-1.08103016403713e-15,0.000555788729420325,0.0349846835153105,-0.000702085347167661,0.000157665532361272,5.52721728386294e-05,-0.000312146618232057,5.0296434932655e-05,2.31135919467221e-06,2.38772938139153e-16,0.00287677580183496,-2.14557424821189e-16,5.99334410246174e-16,0.000440758121814905,-5.49575568820442e-06,4.12905687524898e-07,-4.0519787281304e-05,-0.00951740378169938,1.54833407446995e-07,4.7817330919122e-16,-1.08822807531951e-15,-6.7153614153635e-06,-7.95456419668567e-17,4.29296850033664e-16,1.48198221303835e-05,-0.000303008921453832,7.83229417169488e-17,4.78745262879438e-08,-0.014851862518783,-2.73322772953921e-06,2.20918077967314e-16,-3.1242385508989e-16,4.79028855161875e-06,-4.7959950068859e-16,1.88612074797908e-16,1.82825179714551e-06,1.72212016401044e-16,-1.68737003961498e-16,-3.2179721977168e-16,9.87281999017095e-16,0.000342661038051548,-7.27256684080698e-16,4.40595345718027e-06,-9.47041297843772e-16,1.1159236051177e-16,7.18408334710471e-16,2.57002299770386e-16,4.10639317143697e-16,-3.08190381176528e-16,1.16224462802054e-16,2.3377764199203e-14,-2.58849647644632e-14
"t50",-0.095258839066786,0.0684467991822591,0.118422410798391,0.0324005422956222,2.61464481435651e-05,-0.22261742744778,0.0395634800284396,-0.131598981945733,0.00971468473501306,0.00235583689785828,-0.000452905013279833,0.0303750142620236,0.00142245566476225,0.0868329288829027,-0.0347995620108674,-0.0224064121118586,-0.00203165682088077,0.000508743625825188,-0.000359080879853712,-0.00147970524679349,-0.0001106137142473,-0.00275714130360006,-0.00139395579757865,-0.000160168663061168,-0.0215864478851222,-0.00140310262855331,0.00248419400812391,-6.57972322214894e-08,-9.38885002853131e-06,1.40166455294252e-05,-1.93260437017035e-16,0.000471186737645322,0.268116665856013,-0.00150168958765808,-0.00399852331895805,0.000375181942076767,1.71909070410269e-05,-0.0210032705509795,0.119190376680887,0.000960655957751794,-0.000415653008647259,4.40719776131915e-07,2.85401424855014e-08,1.90867955651521e-05,5.31671146121267e-05,7.07655722468551e-07,-0.00256840338486562,-0.000115154245770141,-7.29779516179661e-17,-3.99670300946915e-06,-9.15345107488473e-05,4.21497723274983e-10,-0.000450398204154448,-5.58430182533091e-07,-3.52614402618367e-07,5.43227066076651e-07,-2.21426472143743e-08,1.08947782537095e-06,0.00381335837085667,5.75992397288785e-05,1.18183806459666e-06,-9.63035618175168e-07,8.32882627326165e-06,6.62649472479502e-05,-0.884598325848826,-0.000169476614894557,2.4700777125823e-05,-0.000190440966371842,2.16038575320466e-06,2.94700222810348e-15,-1.72854660177882e-05,0.120935621687221,-3.79244916465571e-07,1.12023526233904e-06,4.25862463961682e-07,-4.83130676630313e-06,1.00274383929113e-06,5.73907285132519e-08,-8.69793354535862e-17,0.00663424063014378,-2.33040305212796e-16,-8.82922753473711e-16,1.52653507091853e-05,-1.90745246502532e-07,1.50726422418594e-08,-1.80076870358585e-06,-0.000470001810044051,7.84345434032742e-09,4.43483754639858e-16,-8.80882497842749e-15,-3.88521907973517e-07,1.55156535828909e-16,7.1292340803306e-16,9.80542256940236e-07,-2.07645902175595e-05,1.12122903854324e-17,3.32987837257714e-09,-0.0010406125426353,-1.93527371542022e-07,-2.00899890167172e-16,-3.48257142901439e-16,3.73219933906796e-07,-3.46836727755938e-16,1.15659635823371e-15,1.45908224628955e-07,1.02502424083667e-15,-5.41035846796553e-16,-3.45693864013566e-16,1.34493502244418e-15,2.83940178282462e-05,-6.5656166092169e-16,3.736447120662e-07,-1.0324155983427e-15,-5.03546749660501e-16,-6.52947551214831e-16,5.37749906155049e-16,9.63609500011294e-16,8.6345539473979e-17,3.96414689041961e-16,2.38129874899363e-14,-2.46801766159155e-14
