,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
t42,1.9609332,1.1951778,8.241986,6.1940866,7.364647,2.617712,5.172932,3.4044118,4.399423,7.7062383,6.795993,4.8407273,4.987972,6.7181587,6.053121,5.628902,4.7750154,6.0057096,5.7320104,2.972949,5.619995,5.9560933,3.617838,2.953506,5.9022503,5.2395077,5.0391464,3.7866094,4.686108,4.7493076,5.063202,5.595251,7.02321,3.7544029,4.71702,4.478177,3.4011083,4.683456,5.408388,6.047633,4.5039496,5.1176825,6.094228,3.7585058,4.4370656,4.259589,4.3118863,3.7079935,4.1904345
t43,1.8902955,1.1861854,8.256323,6.184962,7.3886623,2.5657847,5.162733,3.3817823,4.416024,7.714689,6.7729893,4.858234,4.99993,6.7254853,6.0563846,5.6167455,4.7935495,5.985037,5.7562494,2.9960551,5.6347394,5.976298,3.6024783,2.9481542,5.919353,5.238008,5.0453024,3.8060393,4.7005987,4.744517,5.0425353,5.5921884,7.0272346,3.733424,4.720148,4.4857526,3.3844166,4.6597795,5.4114175,6.0435147,4.5061307,5.1139593,6.1210837,3.7557833,4.438751,4.2688923,4.298528,3.713195,4.1778307
t53,1.5876517,1.0991857,8.391498,5.832417,7.453499,2.3632915,5.1568317,3.4151845,4.4067693,7.7446527,6.746428,4.784663,5.0007725,6.699541,6.045112,5.625218,4.726269,6.0501614,5.7168055,2.9629412,5.5811396,5.8944864,3.6302578,2.9200442,5.86944,5.3052745,5.0116825,3.8048966,4.648293,4.7902455,5.146255,5.5711756,6.962035,3.8330798,4.691686,4.43871,3.388943,4.757989,5.334088,6.0261817,4.4291754,5.0903525,6.0666595,3.77621,4.405515,4.2268896,4.3055973,3.6814723,4.247653
t73,1.5333327,1.0697029,8.386551,5.7326155,7.512987,2.2980793,5.1149745,3.4389088,4.371829,7.7859235,6.7350936,4.744163,5.01619,6.684168,6.053907,5.641534,4.6629243,6.0975943,5.674454,2.9406605,5.553789,5.8401256,3.6240587,2.9247131,5.801834,5.3304033,5.000858,3.8024106,4.5942755,4.846141,5.220465,5.523579,6.8986483,3.9052665,4.676855,4.453383,3.3799071,4.826737,5.2714744,6.0094204,4.384562,5.0781193,6.0183525,3.7864757,4.4105244,4.2397084,4.3517504,3.6899211,4.313622
t74,1.5748042,1.0880759,8.375519,5.7563686,7.486684,2.3369598,5.127252,3.4154406,4.391392,7.7670345,6.7440276,4.769194,5.006933,6.6964602,6.052895,5.6362953,4.6981163,6.0653205,5.7013316,2.9480958,5.56829,5.8729506,3.6290457,2.9241362,5.8337035,5.3185973,5.0052752,3.8023534,4.6245093,4.8115206,5.182054,5.544502,6.9337673,3.8700423,4.6869426,4.446203,3.3862514,4.794097,5.3091936,6.01842,4.4130936,5.0808096,6.0390153,3.7849882,4.4112554,4.236288,4.3272142,3.689066,4.280471
t194,1.5817411,-1.4126052,-3.211026,10.577115,5.0401845,1.2055913,6.9774632,5.0936117,4.018596,6.937165,6.5635962,5.4616323,3.8576343,7.754381,4.826285,4.8282256,4.991673,5.8035965,4.968983,3.5953734,4.9663744,5.7939444,2.6092937,3.2834928,6.193984,4.3421125,5.7351613,3.5776408,3.9719648,6.7489896,6.1958547,3.5815744,6.7435136,4.3361273,4.916761,4.786966,3.6135209,2.0377917,4.352229,6.009224,4.608548,5.25982,7.3714314,3.7797441,5.634372,4.3997307,5.11787,3.8732865,4.12008
t268,1.4523219,-1.4037513,-3.3751278,10.626214,5.153029,1.0268724,7.104256,5.0851364,3.8967597,7.0164456,6.137849,5.6763206,3.8877876,7.7360835,4.558441,4.607468,5.1380153,5.6188335,4.9095616,3.753123,5.065704,5.665844,2.5528147,3.2984176,6.2103915,4.4311814,5.6990094,3.5123773,3.84868,6.725112,6.4150767,3.5920515,6.5249796,4.251599,4.95551,4.6568847,3.6501842,2.062146,4.3582406,6.0261517,4.4700713,5.207539,7.3395567,3.8919487,5.551855,4.5358105,5.092273,3.825869,4.114067
t269,1.5467556,-1.4024179,-3.2364595,10.577256,5.059908,1.1786914,6.9924655,5.091919,4.0047708,6.9528418,6.492713,5.4904795,3.8704784,7.7480845,4.7850804,4.7969184,5.0085564,5.771127,4.958813,3.6199884,4.9819913,5.777259,2.5993118,3.294891,6.197958,4.3543363,5.730065,3.5648673,3.9545872,6.738397,6.2262044,3.580795,6.711775,4.323693,4.9225087,4.770721,3.619242,2.040561,4.3523264,6.011274,4.587311,5.2495193,7.3613586,3.799955,5.6201324,4.429938,5.117572,3.864045,4.122866
t244,1.5710979,-1.4062275,-3.213464,10.572682,5.0423875,1.2049389,6.975403,5.0940413,4.021506,6.940252,6.556705,5.4599657,3.8636117,7.752325,4.8247843,4.8288436,4.9887323,5.797619,4.9669847,3.596438,4.9671893,5.7960033,2.6092145,3.2886858,6.194792,4.341753,5.735208,3.5754795,3.9720294,6.744288,6.193181,3.5791154,6.743744,4.336081,4.917046,4.7891054,3.6142173,2.0361967,4.351092,6.009415,4.6081114,5.2576213,7.366645,3.7821686,5.6338787,4.409127,5.1210885,3.8706174,4.1233344
t227,1.4875767,-1.3948917,-3.284217,10.586591,5.0991383,1.1216282,7.029243,5.086767,3.9690833,6.9797635,6.366248,5.55534,3.884735,7.738908,4.704672,4.730574,5.0510964,5.7146254,4.9412146,3.6713998,5.01459,5.7373137,2.5778632,3.308727,6.2057285,4.3822317,5.7176285,3.5413184,3.9170089,6.7258863,6.2857504,3.5843427,6.6496196,4.297064,4.935042,4.7313085,3.6296995,2.050094,4.355504,6.0148053,4.5420213,5.231728,7.3508444,3.8391907,5.590034,4.4747906,5.110466,3.8499854,4.122119
t223,1.5352517,-1.3505851,-3.1727068,10.502465,5.060438,1.2329942,6.9080915,5.080786,4.095736,6.9728475,6.668423,5.3806667,3.9116852,7.716652,4.9129896,4.9078817,4.90949,5.7885494,4.964496,3.5748515,4.971675,5.8657746,2.6239748,3.336446,6.222351,4.333712,5.7241583,3.5535266,4.0147305,6.695396,6.0827036,3.551364,6.8263836,4.3643813,4.924923,4.859087,3.6007233,2.0201757,4.3507566,5.9909387,4.629133,5.240887,7.3202634,3.7983506,5.6398787,4.4372764,5.168298,3.8491259,4.1653767
t216,1.5676633,-1.3742664,-3.1502206,10.521873,5.0269117,1.2618369,6.92434,5.083999,4.0772667,6.937761,6.730609,5.3761797,3.8853543,7.7310877,4.9457445,4.921933,4.9256353,5.829478,4.9869475,3.5474916,4.941223,5.8489914,2.615225,3.3100002,6.212202,4.3190107,5.7299385,3.5886467,4.021433,6.721905,6.0640917,3.5725136,6.85332,4.370661,4.9098215,4.845209,3.5919938,2.0280328,4.353178,5.988571,4.649573,5.270182,7.3495736,3.7575498,5.6559997,4.403383,5.140918,3.881729,4.136628
t352,1.4490231,-1.4618393,-3.4332948,10.711115,5.1762924,0.96060324,7.1803875,5.088234,3.8102622,7.0144744,5.929333,5.812843,3.844466,7.7713985,4.415964,4.4754252,5.2530804,5.537474,4.9032135,3.802978,5.085506,5.5931396,2.520473,3.2555618,6.1971273,4.453948,5.6898656,3.5157206,3.8006296,6.7716413,6.573689,3.6107228,6.391299,4.2187405,4.9606023,4.591555,3.6611998,2.0765865,4.361472,6.0398955,4.4294014,5.208419,7.3729157,3.9086454,5.5361276,4.5704117,5.0534525,3.8320353,4.078325
t353,1.4278702,-1.4268997,-3.4402523,10.675965,5.1811805,0.9636378,7.1647134,5.086413,3.8348355,7.0358067,5.977039,5.772369,3.870865,7.747242,4.456399,4.514516,5.216834,5.544928,4.89611,3.8025033,5.0935044,5.6132493,2.5358205,3.27011,6.2060356,4.4627786,5.6865563,3.5089078,3.8029504,6.746189,6.5232277,3.6045604,6.431289,4.2235065,4.966817,4.601926,3.6612508,2.0707133,4.3609743,6.0356345,4.427131,5.2030287,7.3394413,3.9139507,5.538635,4.576229,5.067099,3.8191686,4.093194
t326,1.4028244,-1.3713794,-3.4002943,10.604646,5.1841817,0.997677,7.118406,5.073019,3.8894675,7.0481243,6.0862103,5.69644,3.921628,7.7052803,4.5333824,4.589396,5.1456804,5.5703044,4.9003277,3.7802508,5.08785,5.654223,2.5371444,3.3192847,6.233659,4.454413,5.6804986,3.496133,3.8345504,6.6922336,6.41213,3.5927362,6.5147824,4.2441826,4.9682345,4.6445065,3.6470714,2.0659657,4.363263,6.014556,4.4447007,5.1966295,7.3121247,3.9180982,5.536526,4.5829554,5.096145,3.8155007,4.120958
t347,1.3711435,-1.3791935,-3.4056222,10.622976,5.1880035,0.9844495,7.1351123,5.0710406,3.8643312,7.0433574,6.036749,5.730512,3.9154675,7.716315,4.5052133,4.5587025,5.1786404,5.547152,4.910485,3.7890835,5.084755,5.6317053,2.5154126,3.3277903,6.2271786,4.451255,5.6825404,3.5058048,3.8307948,6.701797,6.4474874,3.605101,6.4878855,4.239732,4.964456,4.630874,3.6442113,2.0760581,4.3667006,6.01598,4.4394865,5.205398,7.327557,3.9188323,5.533458,4.5992,5.0751133,3.8294036,4.1003523
t348,1.3439013,-1.4161729,-3.4043229,10.661412,5.1854324,0.96599084,7.1574597,5.077806,3.827035,7.010259,5.9932275,5.77605,3.8801115,7.7558026,4.461105,4.5140533,5.2234125,5.5577884,4.9141154,3.8055708,5.082083,5.593781,2.494363,3.323323,6.2032747,4.4405293,5.696758,3.5060527,3.8154418,6.7362823,6.4876785,3.6149106,6.4464316,4.221399,4.9558992,4.6045747,3.654995,2.0894818,4.3664856,6.033192,4.428815,5.205953,7.3741937,3.924257,5.5161204,4.5771046,5.051928,3.8420396,4.079925
t368,1.3911929,-1.4227483,-3.4338953,10.674635,5.1905627,0.95647776,7.1721263,5.0782723,3.8231766,7.032607,5.9521832,5.793572,3.879381,7.7439713,4.4365025,4.495965,5.2333,5.5262957,4.902577,3.8093514,5.093472,5.599277,2.5118718,3.2886229,6.2142262,4.4616647,5.681392,3.5066934,3.8037615,6.7376127,6.527374,3.610312,6.420456,4.2216945,4.9665704,4.5976973,3.6551206,2.0788789,4.3653183,6.028744,4.422603,5.203706,7.351406,3.9215343,5.5286784,4.594709,5.059991,3.8285556,4.0862775
t369,1.442986,-1.445882,-3.418128,10.681624,5.1647434,0.9814053,7.1473303,5.0957713,3.8482192,7.0124216,5.97808,5.762486,3.8531513,7.7670527,4.4655643,4.5237484,5.2059865,5.5660763,4.897929,3.7905748,5.0828376,5.6219373,2.5464656,3.2721195,6.1873913,4.4438877,5.7057056,3.508418,3.8122067,6.760828,6.5100536,3.5999322,6.4419193,4.2242007,4.957403,4.6126685,3.6686969,2.070184,4.3564925,6.047841,4.439098,5.202101,7.3596554,3.9078581,5.537368,4.5529737,5.0705957,3.8208296,4.097153
t293,1.4214673,-1.372882,-3.4194934,10.6053,5.193412,0.9823499,7.1270466,5.075579,3.888039,7.0554647,6.0758777,5.702845,3.9212625,7.7010736,4.5152774,4.5798163,5.1449647,5.567821,4.881879,3.7957637,5.1047726,5.6512237,2.5495725,3.3031814,6.2380257,4.4704127,5.6743264,3.478688,3.8160303,6.689797,6.4137106,3.5840147,6.502447,4.2330127,4.976912,4.6327114,3.6574059,2.0608368,4.3606486,6.01894,4.4286776,5.1813107,7.302776,3.9313784,5.526983,4.581555,5.108679,3.7976243,4.135653
t294,1.4452468,-1.3839526,-3.34494,10.597433,5.141018,1.0581692,7.075603,5.0808573,3.9274263,7.013188,6.218459,5.6278543,3.9024172,7.7235503,4.6144166,4.657166,5.099906,5.642554,4.9198227,3.7271187,5.0518327,5.6939163,2.5583458,3.3128655,6.2181168,4.418893,5.7001452,3.5185213,3.8737745,6.709928,6.355237,3.588779,6.577443,4.2692733,4.9517555,4.685609,3.6397145,2.0581806,4.3590217,6.0161076,4.492231,5.213821,7.33226,3.878858,5.562856,4.5286255,5.10248,3.8322184,4.121077
t205,1.556603,-1.3775337,-3.1616373,10.527024,5.040425,1.2426618,6.9339786,5.078292,4.067637,6.9501653,6.701468,5.3947496,3.8854373,7.725051,4.9252067,4.903098,4.9368563,5.81577,4.985515,3.5648835,4.955275,5.8385835,2.608824,3.3111837,6.2186346,4.331404,5.7242703,3.5796366,4.011669,6.7196455,6.0796914,3.5761023,6.8383856,4.363869,4.91676,4.8339458,3.5918133,2.033789,4.358834,5.985523,4.634265,5.2658377,7.3472958,3.7739694,5.6447163,4.406295,5.1378937,3.8801317,4.134658
t136,1.5621128,-1.3786111,-3.1598341,10.52677,5.0421486,1.2414018,6.931425,5.0767236,4.0710917,6.9502044,6.6955295,5.3940697,3.88422,7.7255597,4.922054,4.90258,4.9337325,5.816934,4.9849806,3.5651746,4.9570656,5.8416505,2.611001,3.3107457,6.219528,4.3329024,5.7236404,3.578669,4.0134397,6.7202845,6.084433,3.5756488,6.834957,4.365373,4.9187527,4.8370833,3.5913172,2.0339415,4.3593097,5.9851246,4.634469,5.264777,7.3479643,3.7748108,5.645859,4.403169,5.1410656,3.8772492,4.137834
t137,1.5326418,-1.3437812,-3.0912187,10.471694,5.0375977,1.2874401,6.897256,5.0496655,4.106363,6.9597893,6.8575063,5.3186593,3.9117873,7.687805,5.043919,4.9964986,4.887464,5.835498,5.0305414,3.525375,4.938326,5.8751163,2.59499,3.3369052,6.2500663,4.327035,5.702713,3.601419,4.0660453,6.6859446,5.963128,3.5975313,6.9472203,4.4056726,4.9206495,4.875994,3.5488687,2.0488842,4.381399,5.94639,4.664249,5.2971582,7.328584,3.7580838,5.659641,4.3962955,5.132179,3.9180973,4.1237073
t161,1.5424277,-1.3293037,-3.1408865,10.477624,5.041628,1.2755349,6.901459,5.062747,4.1136456,6.962138,6.7615433,5.3395486,3.9243052,7.7004824,4.967613,4.9550695,4.889082,5.8032527,5.0007997,3.5302205,4.943978,5.884052,2.6091332,3.3429801,6.2384896,4.3276134,5.713594,3.5940533,4.0519977,6.68635,6.0491424,3.5750964,6.870838,4.3989897,4.9241676,4.881277,3.5689185,2.0263064,4.3640356,5.9644623,4.6647253,5.278733,7.309662,3.7601743,5.675153,4.4449973,5.157824,3.881302,4.1515484
t304,1.6326863,-1.6472399,-3.4293802,10.85372,5.1079364,0.9538405,7.212639,5.148047,3.750812,6.884638,5.960023,5.876499,3.6762764,7.925999,4.349562,4.398092,5.3227777,5.7173553,4.882654,3.8081737,5.0684037,5.541956,2.565035,3.17551,6.087279,4.4167547,5.7550826,3.5192618,3.749116,6.9279184,6.683208,3.6069846,6.3066196,4.1683807,4.9331694,4.532932,3.7252836,2.0767674,4.338362,6.1260056,4.429462,5.200684,7.522758,3.8805645,5.5233493,4.3639417,5.0244036,3.8336153,4.0528364
t305,1.6976461,-1.6260601,-3.4090176,10.8433,5.094728,0.99515146,7.175263,5.1748943,3.8067958,6.9181266,5.9356136,5.8028665,3.6835215,7.905457,4.4213805,4.4692373,5.258024,5.6942616,4.8550835,3.777364,5.055093,5.599536,2.6391883,3.1088762,6.0743804,4.3983645,5.764317,3.514749,3.7630432,6.9243555,6.663084,3.5682204,6.339186,4.179883,4.9179444,4.5693808,3.7431254,2.039019,4.313546,6.138724,4.450958,5.186441,7.484946,3.8608892,5.543398,4.388175,5.0704327,3.792729,4.09642
t395,1.5797973,-1.5673268,-3.4571009,10.806347,5.1537886,0.9400388,7.2120175,5.118916,3.7674875,6.9644833,5.8368587,5.87586,3.752495,7.8477287,4.3412266,4.403928,5.3103366,5.5948634,4.8853273,3.8186452,5.0878015,5.559477,2.5458121,3.1789658,6.144804,4.448112,5.716177,3.5151749,3.7641056,6.85827,6.697844,3.6076267,6.300371,4.1883516,4.9526405,4.5517507,3.6955514,2.0740004,4.3495803,6.083589,4.418153,5.2014146,7.4377437,3.9017167,5.5313344,4.480045,5.0398555,3.8240511,4.0671597
t396,1.570264,-1.5767331,-3.4676654,10.817201,5.1598506,0.92435306,7.226084,5.119873,3.751138,6.962178,5.817984,5.899568,3.745572,7.855434,4.3159547,4.380151,5.329681,5.587469,4.8817163,3.8319626,5.0939546,5.543488,2.5389168,3.1811552,6.141147,4.4529343,5.7154894,3.5114338,3.7515254,6.8652353,6.7158093,3.610422,6.280776,4.1787796,4.9540343,4.5367537,3.7004385,2.0777447,4.3499174,6.0883594,4.406874,5.1983027,7.44649,3.9088433,5.5232162,4.4821224,5.0333395,3.8234591,4.0621953
t319,1.658754,-1.6574063,-3.4214365,10.861039,5.096759,0.9654192,7.205146,5.157645,3.7592392,6.8780313,5.9724855,5.862155,3.664334,7.9349327,4.36465,4.4109745,5.312404,5.7319655,4.877874,3.7988408,5.0621576,5.5513444,2.5829666,3.1587636,6.075915,4.4083514,5.762967,3.5204334,3.750672,6.9396405,6.6796026,3.5997674,6.313028,4.1686993,4.9274955,4.538027,3.732458,2.0696938,4.3321805,6.134623,4.437045,5.198996,7.5284777,3.8718808,5.5280695,4.349384,5.0307817,3.8280115,4.0585785
t241,1.6772882,-1.6898272,-3.4023874,10.877328,5.070404,0.9847747,7.195389,5.1681547,3.7623856,6.8396063,6.0422735,5.8489656,3.6317956,7.9657516,4.3877134,4.4243484,5.3075957,5.796932,4.882258,3.7818902,5.0486417,5.5558596,2.594825,3.1504204,6.05474,4.391959,5.77992,3.5274258,3.7562232,6.9696636,6.6561055,3.5991719,6.333666,4.1692953,4.9193425,4.542538,3.739052,2.069015,4.3288736,6.147947,4.4530735,5.2035832,7.5667205,3.8554325,5.534051,4.289489,5.0279574,3.83544,4.05456
t208,1.5723714,-1.3800163,-3.1316178,10.520861,5.023201,1.2743771,6.9231024,5.077107,4.07471,6.9328313,6.7739005,5.363138,3.878075,7.726251,4.9737597,4.9408855,4.924285,5.8463674,5.000647,3.5364506,4.9307747,5.8467975,2.6069152,3.3043413,6.216287,4.3154197,5.7279334,3.6006696,4.0311327,6.726604,6.0375123,3.5840192,6.880011,4.377886,4.905868,4.8459888,3.5827475,2.0354147,4.3584747,5.9805164,4.6570554,5.282797,7.357877,3.745172,5.6594067,4.384887,5.1284013,3.8981295,4.124095
t209,1.5946546,-1.4087632,-3.1454778,10.551596,5.011092,1.2676525,6.9426994,5.089049,4.0497775,6.9147897,6.738411,5.3891015,3.8527453,7.74745,4.9446135,4.9139028,4.9513335,5.859268,4.9955873,3.5424013,4.927193,5.8257165,2.608952,3.282467,6.200033,4.312118,5.736485,3.6049387,4.0143156,6.7514787,6.072742,3.5859604,6.8515573,4.3648367,4.8995175,4.824071,3.593698,2.0354908,4.353289,5.993741,4.651994,5.283541,7.3813577,3.7380521,5.6567993,4.3637695,5.1149116,3.9011934,4.111324
t289,1.6645718,-1.6702875,-3.417793,10.869447,5.0899043,0.96765,7.20523,5.1625867,3.7569814,6.866525,5.9837184,5.8623986,3.6519644,7.946847,4.366082,4.4102006,5.3143983,5.7480817,4.876679,3.797171,5.05951,5.5492196,2.5872738,3.1548648,6.066988,4.403808,5.7688184,3.5207462,3.748201,6.9511824,6.677498,3.5988917,6.3138895,4.1655955,4.9245925,4.5353417,3.7373972,2.0693967,4.3301206,6.1414213,4.4387765,5.1984544,7.5409784,3.8686435,5.527279,4.3335805,5.029431,3.828459,4.0573783
t298,1.53183,-1.5285392,-3.4505599,10.77307,5.165231,0.9429841,7.2022996,5.10673,3.7809012,6.983758,5.8633876,5.8578925,3.7886052,7.8187847,4.3610773,4.423921,5.2919717,5.5689535,4.8912325,3.817519,5.089517,5.568054,2.5331123,3.2101634,6.164406,4.4518433,5.7062907,3.5129259,3.7748003,6.8237915,6.662485,3.6097527,6.325946,4.1970663,4.9563565,4.5632057,3.6837747,2.0769248,4.354608,6.0679216,4.4182725,5.2024446,7.41471,3.9083085,5.5291224,4.518367,5.043469,3.8269355,4.0705886
t299,1.5516769,-1.5426723,-3.422459,10.770751,5.14646,0.9693591,7.1788945,5.114967,3.8018312,6.962737,5.9078336,5.8256783,3.772562,7.8341436,4.392805,4.4535484,5.2646036,5.6173534,4.893099,3.7977133,5.0763044,5.5855613,2.5485318,3.2084537,6.1513023,4.4327283,5.7215085,3.5132093,3.7893734,6.836608,6.6408324,3.6018925,6.351865,4.202889,4.9473267,4.581405,3.688165,2.0724385,4.3496504,6.075817,4.4362183,5.201853,7.428135,3.897512,5.532711,4.4780602,5.0532384,3.827608,4.079191
t308,1.5597588,-1.5506235,-3.4573457,10.79218,5.159749,0.93957174,7.2099614,5.1145277,3.7723095,6.9764485,5.864546,5.8651567,3.7668605,7.834778,4.3531303,4.415045,5.3016396,5.580388,4.8859277,3.8191884,5.0899096,5.5633917,2.5430758,3.189922,6.1533895,4.4518843,5.710515,3.5142808,3.7666562,6.845,6.6776285,3.60775,6.3144517,4.191547,4.954902,4.555204,3.6913412,2.073814,4.351161,6.0772977,4.416855,5.2013865,7.423258,3.90443,5.531528,4.5006595,5.0421915,3.822991,4.0694394
t309,1.6952574,-1.6998821,-3.397324,10.888216,5.061866,0.99018234,7.1928964,5.178906,3.7651024,6.8363633,6.0270953,5.840498,3.6216316,7.975617,4.3922205,4.4295793,5.3025584,5.7873273,4.8752117,3.778261,5.044458,5.5588183,2.6104267,3.1357267,6.041123,4.384255,5.7881837,3.5263045,3.752298,6.980447,6.662183,3.5921702,6.330506,4.1651254,4.9133034,4.541571,3.7491753,2.0630212,4.3220077,6.159252,4.4558,5.1997576,7.568294,3.8500373,5.534351,4.2959805,5.0322523,3.8288302,4.058939
